Orthogroup	DGUA.longest_only	DSIM.longest_only
OG0003707	LOC117586938|XP_034133193.1|DGUA	LOC6736308|XP_039149172.1|DSIM
OG0003708	LOC117588922|XP_034136387.1|DGUA	LOC27207496|XP_016032138.2|DSIM
OG0003709	LOC117578705|XP_034120243.1|DGUA	LOC6734241|XP_002081270.1|DSIM
OG0003710	LOC117578699|XP_034120235.1|DGUA	LOC6734242|XP_002081271.1|DSIM
OG0003711	LOC117579695|XP_034121576.1|DGUA	LOC6738701|XP_002085503.1|DSIM
OG0003712	LOC117579606|XP_034121435.1|DGUA	LOC6734484|XP_002081503.1|DSIM
OG0003713	LOC117587320|XP_034133845.1|DGUA	LOC6735398|XP_039147356.1|DSIM
OG0003714	LOC117578844|XP_034120523.1|DGUA	LOC6735399|XP_002082346.1|DSIM
OG0003715	LOC117586821|XP_034132992.1|DGUA	LOC6737261|XP_002084101.1|DSIM
OG0003716	LOC117579339|XP_034121055.1|DGUA	LOC6737908|XP_039148935.1|DSIM
OG0003717	LOC117588869|XP_034136267.1|DGUA	LOC6738366|XP_002085175.1|DSIM
OG0003718	LOC117589427|XP_034137254.1|DGUA	LOC6737233|XP_002084073.1|DSIM
OG0003719	LOC117579572|XP_034121390.1|DGUA	LOC6738005|XP_002084820.1|DSIM
OG0003720	LOC117591011|XP_034139988.1|DGUA	LOC6740277|XP_016040261.1|DSIM
OG0003721	LOC117586848|XP_034133037.1|DGUA	LOC6735722|XP_002082635.2|DSIM
OG0003722	LOC117579851|XP_034121840.1|DGUA	LOC6737163|XP_016030820.1|DSIM
OG0003723	LOC117580344|XP_034122741.1|DGUA	LOC6737429|XP_002084266.1|DSIM
OG0003724	LOC117579613|XP_034121439.1|DGUA	LOC6736896|XP_016030542.1|DSIM
OG0003725	LOC117589359|XP_034137143.1|DGUA	LOC6737837|XP_016031617.1|DSIM
OG0003726	LOC117580228|XP_034122533.1|DGUA	LOC6736871|XP_002083724.1|DSIM
OG0003727	LOC117586814|XP_034132978.1|DGUA	LOC6738997|XP_016032824.1|DSIM
OG0003728	LOC117586314|XP_034132190.1|DGUA	LOC6727862|XP_016034437.1|DSIM
OG0003729	LOC117586907|XP_034133142.1|DGUA	LOC6736408|XP_039150114.1|DSIM
OG0003730	LOC117579192|XP_034120851.1|DGUA	LOC6736532|XP_039149109.1|DSIM
OG0003731	LOC117580258|XP_034122582.1|DGUA	LOC6736752|XP_002083608.1|DSIM
OG0003732	LOC117586841|XP_034133023.1|DGUA	LOC6737604|XP_002084436.3|DSIM
OG0003733	LOC117589053|XP_034136573.1|DGUA	LOC6736327|XP_016029805.1|DSIM
OG0003734	LOC117587272|XP_034133743.1|DGUA	LOC6734433|XP_039149368.1|DSIM
OG0003735	LOC117578419|XP_034119771.1|DGUA	LOC6735961|XP_002082870.1|DSIM
OG0003736	LOC117582065|XP_034125515.1|DGUA	LOC6735139|XP_002082116.1|DSIM
OG0003737	LOC117592389|XP_034141996.1|DGUA	LOC6735687|XP_002082603.1|DSIM
OG0003738	LOC117587337|XP_034133870.1|DGUA	LOC6735762|XP_016029135.1|DSIM
OG0003739	LOC117578593|XP_034120073.1|DGUA	LOC6733385|XP_002080442.1|DSIM
OG0003740	LOC117578594|XP_034120074.1|DGUA	LOC27208943|XP_016026304.1|DSIM
OG0003741	LOC117589063|XP_034136585.1|DGUA	LOC6736328|XP_016029806.1|DSIM
OG0003742	LOC117579045|XP_034120631.1|DGUA	LOC6738621|XP_002085423.1|DSIM
OG0003743	LOC117582872|XP_034126836.1|DGUA	LOC6733465|XP_016026416.1|DSIM
OG0003744	LOC117578601|XP_034120082.1|DGUA	LOC6739291|XP_016026309.1|DSIM
OG0003745	LOC117585398|XP_034130758.1|DGUA	LOC6734163|XP_002081192.1|DSIM
OG0003746	LOC117592227|XP_034141874.1|DGUA	LOC6735469|XP_039148256.1|DSIM
OG0003747	LOC117579947|XP_034121997.1|DGUA	LOC6737807|XP_002084635.1|DSIM
OG0003748	LOC117580056|XP_034122186.1|DGUA	LOC6737803|XP_016031588.1|DSIM
OG0003749	LOC117579110|XP_034120726.1|DGUA	LOC6737798|XP_002084626.1|DSIM
OG0003750	LOC117579111|XP_034120727.1|DGUA	LOC6737801|XP_016031584.1|DSIM
OG0003751	LOC117580143|XP_034122335.1|DGUA	LOC6737795|XP_016031573.1|DSIM
OG0003752	LOC117587034|XP_034133351.1|DGUA	LOC6738406|XP_016032262.1|DSIM
OG0003753	LOC117589234|XP_034136883.1|DGUA	LOC6737044|XP_039150251.1|DSIM
OG0003754	LOC117589232|XP_034136880.1|DGUA	LOC6737043|XP_039150248.1|DSIM
OG0003755	LOC117587039|XP_034133362.1|DGUA	LOC27206218|XP_039150309.1|DSIM
OG0003756	LOC117578648|XP_034120155.1|DGUA	LOC6733148|XP_016026018.2|DSIM
OG0003757	LOC117582465|XP_034126086.1|DGUA	LOC6736146|XP_016029532.1|DSIM
OG0003758	LOC117590502|XP_034139103.1|DGUA	LOC6735163|XP_016028447.1|DSIM
OG0003759	LOC117580200|XP_034122472.1|DGUA	LOC6737305|XP_016031018.1|DSIM
OG0003760	LOC117579416|XP_034121190.1|DGUA	LOC6734965|XP_016028264.1|DSIM
OG0003761	LOC117589327|XP_034137066.1|DGUA	LOC6737291|XP_002084131.1|DSIM
OG0003762	LOC117589328|XP_034137068.1|DGUA	LOC6737293|XP_016031006.1|DSIM
OG0003763	LOC117587418|XP_034133972.1|DGUA	LOC6736973|XP_039149124.1|DSIM
OG0003764	LOC117587417|XP_034133966.1|DGUA	LOC6736968|XP_016030608.1|DSIM
OG0003765	LOC117583895|XP_034128451.1|DGUA	LOC6732253|XP_002079382.1|DSIM
OG0003766	LOC117590495|XP_034139047.1|DGUA	LOC6725138|XP_016038109.1|DSIM
OG0003767	LOC117592269|XP_034141820.1|DGUA	LOC6734637|XP_002081645.1|DSIM
OG0003768	LOC117578495|XP_034119920.1|DGUA	LOC6739381|XP_016027018.1|DSIM
OG0003769	LOC117584596|XP_034129480.1|DGUA	LOC6733979|XP_002081023.1|DSIM
OG0003770	LOC117590573|XP_034139205.1|DGUA	LOC6724744|XP_016037435.1|DSIM
OG0003771	LOC117589209|XP_034136844.1|DGUA	LOC6737248|XP_016030960.1|DSIM
OG0003772	LOC117586885|XP_034133109.1|DGUA	LOC6737386|XP_002084224.1|DSIM
OG0003773	LOC117592402|XP_034142011.1|DGUA	LOC6733793|XP_016026753.1|DSIM
OG0003774	LOC117578809|XP_034120449.1|DGUA	LOC6733787|XP_016026740.1|DSIM
OG0003775	LOC117588750|XP_034136119.1|DGUA	LOC6740245|XP_039152754.1|DSIM
OG0003776	LOC117578460|XP_034119882.1|DGUA	LOC6733288|XP_016026193.1|DSIM
OG0003777	LOC117582002|XP_034125392.1|DGUA	LOC6733484|XP_002080541.1|DSIM
OG0003778	LOC117578893|XP_034120589.1|DGUA	LOC6733997|XP_039148869.1|DSIM
OG0003779	LOC117592254|XP_034141787.1|DGUA	LOC6735406|XP_016028720.1|DSIM
OG0003780	LOC117591905|XP_034141186.1|DGUA	LOC6734899|XP_002081896.1|DSIM
OG0003781	LOC117590656|XP_034139395.1|DGUA	LOC6740338|XP_039152157.1|DSIM
OG0003782	LOC117588795|XP_034136193.1|DGUA	LOC27209123|XP_016037695.1|DSIM
OG0003783	LOC117583587|XP_034127866.1|DGUA	LOC6729876|XP_002105179.2|DSIM
OG0003784	LOC117581123|XP_034123943.1|DGUA	LOC6733659|XP_039148249.1|DSIM
OG0003785	LOC117591931|XP_034141229.1|DGUA	LOC27207467|XP_016026010.1|DSIM
OG0003786	LOC117580138|XP_034122330.1|DGUA	LOC6735064|XP_016028354.1|DSIM
OG0003787	LOC117592503|XP_034142239.1|DGUA	LOC6739466|XP_016028352.1|DSIM
OG0003788	LOC117578719|XP_034120263.1|DGUA	LOC6735984|XP_002082893.1|DSIM
OG0003789	LOC117590398|XP_034138887.1|DGUA	LOC6733417|XP_039148091.1|DSIM
OG0003790	LOC117580312|XP_034122698.1|DGUA	LOC6737108|XP_002083955.1|DSIM
OG0003791	LOC117586169|XP_034131969.1|DGUA	LOC6726968|XP_016033461.1|DSIM
OG0003792	LOC117587131|XP_034133531.1|DGUA	LOC6734970|XP_016028269.1|DSIM
OG0003793	LOC117582513|XP_034126204.1|DGUA	LOC6736148|XP_016029534.1|DSIM
OG0003794	LOC117591853|XP_034141117.1|DGUA	LOC6735710|XP_016029083.1|DSIM
OG0003795	LOC117579534|XP_034121341.1|DGUA	LOC27207737|XP_016031895.2|DSIM
OG0003796	LOC117585838|XP_034131470.1|DGUA	LOC6730089|XP_002105382.1|DSIM
OG0003797	LOC117584612|XP_034129517.1|DGUA	LOC6732323|XP_016024986.1|DSIM
OG0003798	LOC117582704|XP_034126515.1|DGUA	LOC6733720|XP_016026691.1|DSIM
OG0003799	LOC117592084|XP_034141488.1|DGUA	LOC27206600|XP_016029112.2|DSIM
OG0003800	LOC117590911|XP_034139833.1|DGUA	LOC6732328|XP_002079456.1|DSIM
OG0003801	LOC117587629|XP_034134382.1|DGUA	LOC6732891|XP_016025611.1|DSIM
OG0003802	LOC117588154|XP_034135142.1|DGUA	LOC6732899|XP_002080004.2|DSIM
OG0003803	LOC117585844|XP_034131477.1|DGUA	LOC6730087|XP_016036852.1|DSIM
OG0003804	LOC117590924|XP_034139849.1|DGUA	LOC6732346|XP_016024998.1|DSIM
OG0003805	LOC117582483|XP_034126127.1|DGUA	LOC6730406|XP_002077587.3|DSIM
OG0003806	LOC117587820|XP_034134668.1|DGUA	LOC6733155|XP_016026030.1|DSIM
OG0003807	LOC117588198|XP_034135220.1|DGUA	LOC6731142|XP_016023692.1|DSIM
OG0003808	LOC117586998|XP_034133289.1|DGUA	LOC27206216|XP_016032338.2|DSIM
OG0003809	LOC117582042|XP_034125475.1|DGUA	LOC6732733|XP_016025465.1|DSIM
OG0003810	LOC117578462|XP_034119888.1|DGUA	LOC6736088|XP_016029484.1|DSIM
OG0003811	LOC117584996|XP_034130120.1|DGUA	LOC6735259|XP_016028607.1|DSIM
OG0003812	LOC117584441|XP_034129246.1|DGUA	LOC6730420|XP_039147089.1|DSIM
OG0003813	LOC117588106|XP_034135068.1|DGUA	LOC6731693|XP_002078829.1|DSIM
OG0003814	LOC117582098|XP_034125554.1|DGUA	LOC6732096|XP_016024768.1|DSIM
OG0003815	LOC117585323|XP_034130650.1|DGUA	LOC27206460|XP_016033859.1|DSIM
OG0003816	LOC117588208|XP_034135235.1|DGUA	LOC6732825|XP_016025547.1|DSIM
OG0003817	LOC117587728|XP_034134537.1|DGUA	LOC6731635|XP_002078775.1|DSIM
OG0003818	LOC117582267|XP_034125783.1|DGUA	LOC6732726|XP_016025458.1|DSIM
OG0003819	LOC117582270|XP_034125790.1|DGUA	LOC6730926|XP_016023375.1|DSIM
OG0003820	LOC117586594|XP_034132662.1|DGUA	LOC6728842|XP_002104176.1|DSIM
OG0003821	LOC117585568|XP_034130997.1|DGUA	LOC6734482|XP_002081501.1|DSIM
OG0003822	LOC117587916|XP_034134792.1|DGUA	LOC6731210|XP_002078369.2|DSIM
OG0003823	LOC117581961|XP_034125335.1|DGUA	LOC6730615|XP_016023053.1|DSIM
OG0003824	LOC117583973|XP_034128571.1|DGUA	LOC6732837|XP_002079950.1|DSIM
OG0003825	LOC117588086|XP_034135046.1|DGUA	LOC6731533|XP_002078680.1|DSIM
OG0003826	LOC117582415|XP_034125998.1|DGUA	LOC27208514|XP_016023588.1|DSIM
OG0003827	LOC117588187|XP_034135198.1|DGUA	LOC6731631|XP_002078771.1|DSIM
OG0003828	LOC117587563|XP_034134273.1|DGUA	LOC6731634|XP_016024314.1|DSIM
OG0003829	LOC117584418|XP_034129173.1|DGUA	LOC6739237|XP_039154423.1|DSIM
OG0003830	LOC117587957|XP_034134852.1|DGUA	LOC6733064|XP_002080141.1|DSIM
OG0003831	LOC117585174|XP_034130406.1|DGUA	LOC6729037|XP_002104358.1|DSIM
OG0003832	LOC117587521|XP_034134211.1|DGUA	LOC6731268|XP_016023829.1|DSIM
OG0003833	LOC117587692|XP_034134478.1|DGUA	LOC6731270|XP_016023832.1|DSIM
OG0003834	LOC117584862|XP_034129899.1|DGUA	LOC6731283|XP_016023848.1|DSIM
OG0003835	LOC117584124|XP_034128767.1|DGUA	LOC6732445|XP_016025088.1|DSIM
OG0003836	LOC117587744|XP_034134560.1|DGUA	LOC6732756|XP_002079869.2|DSIM
OG0003837	LOC117587741|XP_034134555.1|DGUA	LOC6732754|XP_002079867.2|DSIM
OG0003838	LOC117581906|XP_034125266.1|DGUA	LOC6730884|XP_016023309.1|DSIM
OG0003839	LOC117587810|XP_034134656.1|DGUA	LOC6732207|XP_002079336.1|DSIM
OG0003840	LOC117582851|XP_034126814.1|DGUA	LOC6733468|XP_002080525.1|DSIM
OG0003841	LOC117584367|XP_034129096.1|DGUA	LOC6730721|XP_016023152.1|DSIM
OG0003842	LOC117584272|XP_034128976.1|DGUA	LOC6731924|XP_016024595.1|DSIM
OG0003843	LOC117584689|XP_034129610.1|DGUA	LOC6732274|XP_039153672.1|DSIM
OG0003844	LOC117587805|XP_034134648.1|DGUA	LOC6732205|XP_016024883.1|DSIM
OG0003845	LOC117591556|XP_034140742.1|DGUA	LOC6732396|XP_039151659.1|DSIM
OG0003847	LOC117588222|XP_034135258.1|DGUA	LOC27207473|XP_016024271.1|DSIM
OG0003848	LOC117582849|XP_034126808.1|DGUA	LOC6739737|XP_002076630.2|DSIM
OG0003849	LOC117591840|XP_034141097.1|DGUA	LOC6733872|XP_002080916.1|DSIM
OG0003850	LOC117584319|XP_034129039.1|DGUA	LOC6732293|XP_016024955.1|DSIM
OG0003851	LOC117592228|XP_034141756.1|DGUA	LOC6735410|XP_016028725.1|DSIM
OG0003852	LOC117582360|XP_034125907.1|DGUA	LOC6730670|XP_039154430.1|DSIM
OG0003853	LOC117587073|XP_034133419.1|DGUA	LOC6734687|XP_016027883.1|DSIM
OG0003854	LOC117584390|XP_034129135.1|DGUA	LOC6732554|XP_016025205.1|DSIM
OG0003855	LOC117584856|XP_034129888.1|DGUA	LOC6732553|XP_002079672.3|DSIM
OG0003856	LOC117582505|XP_034126184.1|DGUA	LOC6731939|XP_002079074.1|DSIM
OG0003857	LOC117584106|XP_034128745.1|DGUA	LOC6732493|XP_002079613.1|DSIM
OG0003858	LOC117591517|XP_034140704.1|DGUA	LOC27208298|XP_039153828.1|DSIM
OG0003859	LOC117582269|XP_034125789.1|DGUA	LOC6732727|XP_016025459.1|DSIM
OG0003860	LOC117592583|XP_034142361.1|DGUA	LOC6734989|XP_002081971.2|DSIM
OG0003861	LOC117584641|XP_034129554.1|DGUA	LOC6730756|XP_002077924.1|DSIM
OG0003862	LOC117587560|XP_034134267.1|DGUA	LOC6731173|XP_016023720.1|DSIM
OG0003863	LOC117588215|XP_034135245.1|DGUA	LOC6731609|XP_039151129.1|DSIM
OG0003864	LOC117587868|XP_034134726.1|DGUA	LOC6731608|XP_002078749.1|DSIM
OG0003865	LOC117591223|XP_034140289.1|DGUA	LOC6729673|XP_002104979.2|DSIM
OG0003867	LOC117588172|XP_034135175.1|DGUA	LOC27207535|XP_016025867.1|DSIM
OG0003868	LOC117584736|XP_034129698.1|DGUA	LOC6731789|XP_016024479.2|DSIM
OG0003869	LOC117581935|XP_034125308.1|DGUA	LOC6730858|XP_002078022.2|DSIM
OG0003870	LOC117582173|XP_034125665.1|DGUA	LOC6732682|XP_016025407.1|DSIM
OG0003871	LOC117582344|XP_034125887.1|DGUA	LOC6732074|XP_002079206.1|DSIM
OG0003872	LOC117578863|XP_034120545.1|DGUA	LOC6734934|XP_002081931.1|DSIM
OG0003873	LOC117584872|XP_034129914.1|DGUA	LOC6733045|XP_002080123.1|DSIM
OG0003874	LOC117587614|XP_034134357.1|DGUA	LOC6733066|XP_016025769.1|DSIM
OG0003875	LOC117587634|XP_034134393.1|DGUA	LOC6731745|XP_016024418.1|DSIM
OG0003876	LOC117582408|XP_034125987.1|DGUA	LOC6730591|XP_016023035.1|DSIM
OG0003877	LOC117584557|XP_034129405.1|DGUA	LOC6732456|XP_002079576.1|DSIM
OG0003878	LOC117582265|XP_034125780.1|DGUA	LOC6732728|XP_039147215.1|DSIM
OG0003879	LOC117587440|XP_034134014.1|DGUA	LOC27209130|XP_016029640.2|DSIM
OG0003880	LOC117586975|XP_034133245.1|DGUA	LOC27206237|XP_016031379.1|DSIM
OG0003881	LOC117587214|XP_034133662.1|DGUA	LOC6736098|XP_002082999.1|DSIM
OG0003882	LOC117578748|XP_034120322.1|DGUA	LOC27207977|XP_016026042.1|DSIM
OG0003883	LOC117590529|XP_034139138.1|DGUA	LOC6739896|XP_016038500.1|DSIM
OG0003884	LOC117587569|XP_034134285.1|DGUA	LOC6732250|XP_016024928.1|DSIM
OG0003885	LOC117584626|XP_034129539.1|DGUA	LOC6731230|XP_002078389.1|DSIM
OG0003886	LOC117584099|XP_034128739.1|DGUA	LOC6731229|XP_002078388.2|DSIM
OG0003887	LOC117584350|XP_034129074.1|DGUA	LOC6730722|XP_002077890.3|DSIM
OG0003888	LOC117583210|XP_034127316.1|DGUA	LOC6729132|XP_016035777.1|DSIM
OG0003889	LOC117582086|XP_034125536.1|DGUA	LOC6730544|XP_016022996.1|DSIM
OG0003890	LOC117589151|XP_034136737.1|DGUA	LOC6736639|XP_002083495.1|DSIM
OG0003891	LOC117584090|XP_034128729.1|DGUA	LOC6732259|XP_002079388.2|DSIM
OG0003892	LOC117586912|XP_034133152.1|DGUA	LOC6736405|XP_002083277.1|DSIM
OG0003893	LOC117587608|XP_034134350.1|DGUA	LOC6732814|XP_016025540.1|DSIM
OG0003894	LOC117584496|XP_034129315.1|DGUA	LOC6731829|XP_002078964.1|DSIM
OG0003895	LOC117578435|XP_034119848.1|DGUA	LOC6735467|XP_002082406.1|DSIM
OG0003896	LOC117590217|XP_034138574.1|DGUA	LOC6735464|XP_016028769.1|DSIM
OG0003897	LOC117592009|XP_034141353.1|DGUA	LOC6734901|XP_002081898.1|DSIM
OG0003898	LOC117588003|XP_034134915.1|DGUA	LOC6732783|XP_002079896.2|DSIM
OG0003899	LOC117582638|XP_034126410.1|DGUA	LOC6730462|XP_002077643.2|DSIM
OG0003900	LOC117582530|XP_034126226.1|DGUA	LOC6730523|XP_016022977.1|DSIM
OG0003901	LOC117584014|XP_034128637.1|DGUA	LOC6732492|XP_002079612.1|DSIM
OG0003902	LOC117583966|XP_034128563.1|DGUA	LOC6731315|XP_016023887.1|DSIM
OG0003903	LOC117584359|XP_034129088.1|DGUA	LOC6732158|XP_002079290.2|DSIM
OG0003904	LOC117584358|XP_034129087.1|DGUA	LOC6732159|XP_002079291.2|DSIM
OG0003905	LOC117582877|XP_034126841.1|DGUA	LOC6729470|XP_016036142.1|DSIM
OG0003906	LOC117587617|XP_034134366.1|DGUA	LOC6735673|XP_002082591.2|DSIM
OG0003907	LOC117582455|XP_034126071.1|DGUA	LOC6730505|XP_002077686.1|DSIM
OG0003908	LOC117582463|XP_034126080.1|DGUA	LOC6730506|XP_002077687.1|DSIM
OG0003909	LOC117583064|XP_034127130.1|DGUA	LOC6733941|XP_016026996.1|DSIM
OG0003910	LOC117588801|XP_034136208.1|DGUA	LOC6727114|XP_002102507.1|DSIM
OG0003911	LOC117582448|XP_034126062.1|DGUA	LOC27207317|XP_016023479.1|DSIM
OG0003912	LOC117584175|XP_034128832.1|DGUA	LOC6732444|XP_002079565.2|DSIM
OG0003913	LOC117588175|XP_034135180.1|DGUA	LOC6732244|XP_016024925.1|DSIM
OG0003914	LOC117581761|XP_034125053.1|DGUA	LOC6731952|XP_002079087.2|DSIM
OG0003915	LOC117590484|XP_034139031.1|DGUA	LOC27208350|XP_039153951.1|DSIM
OG0003916	LOC117584674|XP_034129595.1|DGUA	LOC6732500|XP_002079620.1|DSIM
OG0003917	LOC117584481|XP_034129297.1|DGUA	LOC6731080|XP_002078238.1|DSIM
OG0003918	LOC117582301|XP_034125834.1|DGUA	LOC6732035|XP_002079167.1|DSIM
OG0003919	LOC117584266|XP_034128968.1|DGUA	LOC6730829|XP_002077996.1|DSIM
OG0003920	LOC117578808|XP_034120443.1|DGUA	LOC6735725|XP_002082638.1|DSIM
OG0003921	LOC117582093|XP_034125547.1|DGUA	LOC6732982|XP_039151609.1|DSIM
OG0003922	LOC117582502|XP_034126177.1|DGUA	LOC6731941|XP_002079076.1|DSIM
OG0003923	LOC117590627|XP_034139328.1|DGUA	LOC6724701|XP_002105747.1|DSIM
OG0003924	LOC117580392|XP_034122826.1|DGUA	LOC6734289|XP_016027354.1|DSIM
OG0003925	LOC117584876|XP_034129918.1|DGUA	LOC6731040|XP_016023534.1|DSIM
OG0003926	LOC117584679|XP_034129599.1|DGUA	LOC6738944|XP_016023547.1|DSIM
OG0003927	LOC117582152|XP_034125628.1|DGUA	LOC6730668|XP_002077838.1|DSIM
OG0003928	LOC117588090|XP_034135051.1|DGUA	LOC6731534|XP_002078681.1|DSIM
OG0003929	LOC117581830|XP_034125169.1|DGUA	LOC6731947|XP_002079082.1|DSIM
OG0003930	LOC117584306|XP_034129022.1|DGUA	LOC27206679|XP_016023861.1|DSIM
OG0003931	LOC117584216|XP_034128879.1|DGUA	LOC6731252|XP_016023790.1|DSIM
OG0003932	LOC117591813|XP_034141037.1|DGUA	LOC6733631|XP_039148516.1|DSIM
OG0003933	LOC117582156|XP_034125638.1|DGUA	LOC6731003|XP_016023466.1|DSIM
OG0003934	LOC117584759|XP_034129752.1|DGUA	LOC6731554|XP_002078695.1|DSIM
OG0003935	LOC117587050|XP_034133381.1|DGUA	LOC6734688|XP_016027886.1|DSIM
OG0003936	LOC117587163|XP_034133565.1|DGUA	LOC6734689|XP_002081696.1|DSIM
OG0003937	LOC117584354|XP_034129086.1|DGUA	LOC6733456|XP_016026403.1|DSIM
OG0003938	LOC117583940|XP_034128516.1|DGUA	LOC6731035|XP_039148279.1|DSIM
OG0003939	LOC117582586|XP_034126324.1|DGUA	LOC6731056|XP_002078215.1|DSIM
OG0003940	LOC117583944|XP_034128533.1|DGUA	LOC6731029|XP_002078190.2|DSIM
OG0003941	LOC117583947|XP_034128536.1|DGUA	LOC6731032|XP_002078193.1|DSIM
OG0003942	LOC117581924|XP_034125289.1|DGUA	LOC6731409|XP_002078561.1|DSIM
OG0003943	LOC117583948|XP_034128537.1|DGUA	LOC27206521|XP_016023531.1|DSIM
OG0003944	LOC117582015|XP_034125427.1|DGUA	LOC6732088|XP_002079220.1|DSIM
OG0003945	LOC117591990|XP_034141325.1|DGUA	LOC6739498|XP_002076395.1|DSIM
OG0003946	LOC117587639|XP_034134414.1|DGUA	LOC6732800|XP_002079913.1|DSIM
OG0003947	LOC117587682|XP_034134465.1|DGUA	LOC6732788|XP_002079901.2|DSIM
OG0003948	LOC117582200|XP_034125699.1|DGUA	LOC6732621|XP_002079740.1|DSIM
OG0003949	LOC117582194|XP_034125689.1|DGUA	LOC6732623|XP_039154511.1|DSIM
OG0003950	LOC117588126|XP_034135096.1|DGUA	LOC6731155|XP_016023707.1|DSIM
OG0003951	LOC117587555|XP_034134253.1|DGUA	LOC6731150|XP_002078308.2|DSIM
OG0003952	LOC117581945|XP_034125318.1|DGUA	LOC6731969|XP_002079103.1|DSIM
OG0003953	LOC117584791|XP_034129795.1|DGUA	LOC6731278|XP_016023841.1|DSIM
OG0003954	LOC117579701|XP_034121583.1|DGUA	LOC6736757|XP_016030379.1|DSIM
OG0003955	LOC117584714|XP_034129650.1|DGUA	LOC6731814|XP_016024503.1|DSIM
OG0003956	LOC117582172|XP_034125664.1|DGUA	LOC6732680|XP_016025401.1|DSIM
OG0003957	LOC117589207|XP_034136837.1|DGUA	LOC6737252|XP_016030964.1|DSIM
OG0003958	LOC117591038|XP_034140024.1|DGUA	LOC6726126|XP_016039626.1|DSIM
OG0003959	LOC117579976|XP_034122048.1|DGUA	LOC6735450|XP_016028753.1|DSIM
OG0003960	LOC117580785|XP_034123371.1|DGUA	LOC6733227|XP_039152613.1|DSIM
OG0003961	LOC117581763|XP_034125055.1|DGUA	LOC6731399|XP_039151770.1|DSIM
OG0003962	LOC117584680|XP_034129600.1|DGUA	LOC6731044|XP_016023550.1|DSIM
OG0003963	LOC117587571|XP_034134288.1|DGUA	LOC6732768|XP_002079881.2|DSIM
OG0003964	LOC117581860|XP_034125213.1|DGUA	LOC6730864|XP_016023290.1|DSIM
OG0003965	LOC117584729|XP_034129690.1|DGUA	LOC6731436|XP_016024062.1|DSIM
OG0003966	LOC117587587|XP_034134318.1|DGUA	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM
OG0003967	LOC117592326|XP_034141897.1|DGUA	LOC6735571|XP_016028920.1|DSIM
OG0003968	LOC117587719|XP_034134522.1|DGUA	LOC6735568|XP_016028909.1|DSIM
OG0003969	LOC117591902|XP_034141179.1|DGUA	LOC6739261|XP_016028173.1|DSIM
OG0003970	LOC117582636|XP_034126407.1|DGUA	LOC6730459|XP_016022916.2|DSIM
OG0003971	LOC117584749|XP_034129732.1|DGUA	LOC6731772|XP_016024467.1|DSIM
OG0003972	LOC117580196|XP_034122459.1|DGUA	LOC6738108|XP_016031942.1|DSIM
OG0003973	LOC117582522|XP_034126216.1|DGUA	LOC6736145|XP_002083045.1|DSIM
OG0003974	LOC117591940|XP_034141243.1|DGUA	LOC6734080|XP_002081115.1|DSIM
OG0003975	LOC117583861|XP_034128373.1|DGUA	LOC6731576|XP_016024239.1|DSIM
OG0003976	LOC117584634|XP_034129549.1|DGUA	LOC6732831|XP_002079944.1|DSIM
OG0003977	LOC117588204|XP_034135229.1|DGUA	LOC6732199|XP_002079328.1|DSIM
OG0003978	LOC117579634|XP_034121499.1|DGUA	LOC6738657|XP_002085459.1|DSIM
OG0003979	LOC117584087|XP_034128725.1|DGUA	LOC6731844|XP_002078979.1|DSIM
OG0003980	LOC117585984|XP_034131693.1|DGUA	LOC6727995|XP_002103347.2|DSIM
OG0003981	LOC117582379|XP_034125939.1|DGUA	LOC6732093|XP_002079225.1|DSIM
OG0003982	LOC117587899|XP_034134766.1|DGUA	LOC6732816|XP_016025541.1|DSIM
OG0003983	LOC117584028|XP_034128656.1|DGUA	LOC6732457|XP_002079577.1|DSIM
OG0003984	LOC117587739|XP_034134550.1|DGUA	LOC6732760|XP_016025483.1|DSIM
OG0003985	LOC117588081|XP_034135036.1|DGUA	LOC6732764|XP_016025484.1|DSIM
OG0003986	LOC117584145|XP_034128796.1|DGUA	LOC6731339|XP_002078495.2|DSIM
OG0003987	LOC117584022|XP_034128648.1|DGUA	LOC6731341|XP_016023934.1|DSIM
OG0003988	LOC117584777|XP_034129771.1|DGUA	LOC6731046|XP_039147495.1|DSIM
OG0003989	LOC117581855|XP_034125203.1|DGUA	LOC6732064|XP_002079196.1|DSIM
OG0003990	LOC117591538|XP_034140723.1|DGUA	LOC6732389|XP_002079510.1|DSIM
OG0003991	LOC117583890|XP_034128444.1|DGUA	LOC6730978|XP_016023443.1|DSIM
OG0003992	LOC117582314|XP_034125849.1|DGUA	LOC6730975|XP_002078136.1|DSIM
OG0003993	LOC117582308|XP_034125843.1|DGUA	LOC6730961|XP_039149579.1|DSIM
OG0003994	LOC117589722|XP_034137783.1|DGUA	LOC6729993|XP_002105287.1|DSIM
OG0003995	LOC117583048|XP_034127142.1|DGUA	LOC6734288|XP_039147482.1|DSIM
OG0003996	LOC117581760|XP_034125056.1|DGUA	LOC6733624|XP_002080678.1|DSIM
OG0003997	LOC117584489|XP_034129305.1|DGUA	LOC6731344|XP_016023935.1|DSIM
OG0003998	LOC117583896|XP_034128452.1|DGUA	LOC27209337|XP_039148229.1|DSIM
