Orthogroup	DGUA.longest_only	DSAN.longest_only
OG0004292	LOC117580310|XP_034122694.1|DGUA	LOC120448622|XP_039486672.1|DSAN
OG0004293	LOC117586862|XP_034133048.1|DGUA	LOC120449049|XP_039487275.1|DSAN
OG0004294	LOC117579651|XP_034121523.1|DGUA	LOC120448153|XP_039485924.1|DSAN
OG0004295	LOC117579164|XP_034120815.1|DGUA	LOC120448923|XP_039487087.1|DSAN
OG0004296	LOC117580385|XP_034122812.1|DGUA	LOC120448992|XP_039487193.1|DSAN
OG0004297	LOC117578653|XP_034120162.1|DGUA	LOC120446539|XP_039483489.1|DSAN
OG0004298	LOC117592302|XP_034141862.1|DGUA	LOC120451353|XP_039490917.1|DSAN
OG0004299	LOC117589543|XP_034137442.1|DGUA	LOC120445966|XP_039482604.1|DSAN
OG0004300	LOC117585834|XP_034131466.1|DGUA	LOC120446104|XP_039482829.1|DSAN
OG0004301	LOC117580299|XP_034122676.1|DGUA	LOC120448905|XP_039487062.1|DSAN
OG0004302	LOC117583517|XP_034127756.1|DGUA	LOC120445767|XP_039482296.1|DSAN
OG0004303	LOC117578958|XP_034120597.1|DGUA	LOC120444965|XP_039480919.1|DSAN
OG0004304	LOC117578846|XP_034120522.1|DGUA	LOC120446812|XP_039483908.1|DSAN
OG0004305	LOC117592042|XP_034141405.1|DGUA	LOC120446964|XP_039484154.1|DSAN
OG0004306	LOC117578706|XP_034120245.1|DGUA	LOC120444944|XP_039480881.1|DSAN
OG0004307	LOC117578625|XP_034120122.1|DGUA	LOC120446130|XP_039482889.1|DSAN
OG0004308	LOC117580536|XP_034123059.1|DGUA	LOC120445792|XP_039482331.1|DSAN
OG0004309	LOC117579833|XP_034121818.1|DGUA	LOC120449927|XP_039488554.1|DSAN
OG0004310	LOC117582663|XP_034126472.1|DGUA	LOC120458665|XP_039502333.1|DSAN
OG0004311	LOC117587218|XP_034133670.1|DGUA	LOC120448646|XP_039486707.1|DSAN
OG0004312	LOC117587376|XP_034133920.1|DGUA	LOC120445861|XP_039482437.1|DSAN
OG0004313	LOC117578548|XP_034120011.1|DGUA	LOC120458691|XP_039502363.1|DSAN
OG0004314	LOC117592628|XP_034142455.1|DGUA	LOC120444829|XP_039480719.1|DSAN
OG0004315	LOC117592194|XP_034141695.1|DGUA	LOC120446514|XP_039483456.1|DSAN
OG0004316	LOC117581773|XP_034125083.1|DGUA	LOC120458398|XP_039501957.1|DSAN
OG0004317	LOC117584198|XP_034128862.1|DGUA	LOC120458404|XP_039501967.1|DSAN
OG0004318	LOC117592677|XP_034142525.1|DGUA	LOC120444337|XP_039479829.1|DSAN
OG0004319	LOC117592643|XP_034142481.1|DGUA	LOC120446180|XP_039482951.1|DSAN
OG0004320	LOC117589552|XP_034137454.1|DGUA	LOC120451468|XP_039491087.1|DSAN
OG0004321	LOC117587530|XP_034134223.1|DGUA	LOC120443877|XP_039479194.1|DSAN
OG0004322	LOC117589490|XP_034137346.1|DGUA	LOC120453404|XP_039494027.1|DSAN
OG0004323	LOC117586918|XP_034133159.1|DGUA	LOC120449738|XP_039488304.1|DSAN
OG0004324	LOC117584836|XP_034129858.1|DGUA	LOC120457823|XP_039501257.1|DSAN
OG0004325	LOC117592148|XP_034141607.1|DGUA	LOC120445970|XP_039482635.1|DSAN
OG0004326	LOC117592147|XP_034141606.1|DGUA	LOC120445969|XP_039482634.1|DSAN
OG0004327	LOC117588495|XP_034135696.1|DGUA	LOC120455018|XP_039496776.1|DSAN
OG0004328	LOC117591985|XP_034141318.1|DGUA	LOC120446595|XP_039483560.1|DSAN
OG0004330	LOC117591959|XP_034141284.1|DGUA	LOC120446485|XP_039483423.1|DSAN
OG0004331	LOC117590132|XP_034138399.1|DGUA	LOC120458848|XP_039502608.1|DSAN
OG0004332	LOC117587696|XP_034134483.1|DGUA	LOC120451189|XP_039490575.1|DSAN
OG0004333	LOC117584700|XP_034129627.1|DGUA	LOC120447088|XP_039484426.1|DSAN
OG0004334	LOC117582256|XP_034125761.1|DGUA	LOC120457309|XP_039500741.1|DSAN
OG0004335	LOC117580164|XP_034122378.1|DGUA	LOC120444799|XP_039480683.1|DSAN
OG0004336	LOC117578785|XP_034120387.1|DGUA	LOC120444719|XP_039480531.1|DSAN
OG0004337	LOC117581787|XP_034125107.1|DGUA	LOC120445774|XP_039482311.1|DSAN
OG0004338	LOC117580024|XP_034122139.1|DGUA	LOC120449970|XP_039488612.1|DSAN
OG0004339	LOC117590950|XP_034139893.1|DGUA	LOC120446666|XP_039483671.1|DSAN
OG0004340	LOC117590942|XP_034139881.1|DGUA	LOC120446665|XP_039483670.1|DSAN
OG0004341	LOC117592640|XP_034142474.1|DGUA	LOC120445464|XP_039481843.1|DSAN
OG0004342	LOC117590820|XP_034139683.1|DGUA	LOC120445161|XP_039481270.1|DSAN
OG0004343	LOC117586494|XP_034132484.1|DGUA	LOC120445162|XP_039481271.1|DSAN
OG0004344	LOC117586711|XP_034132876.1|DGUA	LOC120446205|XP_039482990.1|DSAN
OG0004345	LOC117591087|XP_034140079.1|DGUA	LOC120445972|XP_039482638.1|DSAN
OG0004346	LOC117592192|XP_034141691.1|DGUA	LOC120446091|XP_039482815.1|DSAN
OG0004347	LOC117592193|XP_034141693.1|DGUA	LOC120444936|XP_039480871.1|DSAN
OG0004348	LOC117592324|XP_034141894.1|DGUA	LOC120446372|XP_039483237.1|DSAN
OG0004349	LOC117582765|XP_034126624.1|DGUA	LOC120445944|XP_039482544.1|DSAN
OG0004350	LOC117585137|XP_034130360.1|DGUA	LOC120450060|XP_039488768.1|DSAN
OG0004351	LOC117589761|XP_034137843.1|DGUA	LOC120446273|XP_039483085.1|DSAN
OG0004352	LOC117589998|XP_034138171.1|DGUA	LOC120451195|XP_039490580.1|DSAN
OG0004353	LOC117583077|XP_034127144.1|DGUA	LOC120452586|XP_039492809.1|DSAN
OG0004354	LOC117583815|XP_034128290.1|DGUA	LOC120451952|XP_039491909.1|DSAN
OG0004355	LOC117585884|XP_034131526.1|DGUA	LOC120454327|XP_039495464.1|DSAN
OG0004356	LOC117588336|XP_034135439.1|DGUA	LOC120446994|XP_039484228.1|DSAN
OG0004357	LOC117585065|XP_034130222.1|DGUA	LOC120446305|XP_039483188.1|DSAN
OG0004358	LOC117582351|XP_034125898.1|DGUA	LOC120445420|XP_039481770.1|DSAN
OG0004359	LOC117592379|XP_034141975.1|DGUA	LOC120444639|XP_039480391.1|DSAN
OG0004360	LOC117579554|XP_034121364.1|DGUA	LOC120449579|XP_039488067.1|DSAN
OG0004361	LOC117585118|XP_034130332.1|DGUA	LOC120453226|XP_039493755.1|DSAN
OG0004362	LOC117589298|XP_034136982.1|DGUA	LOC120449020|XP_039487234.1|DSAN
OG0004363	LOC117588469|XP_034135651.1|DGUA	LOC120454943|XP_039496645.1|DSAN
OG0004364	LOC117592335|XP_034141919.1|DGUA	LOC120447150|XP_039484532.1|DSAN
OG0004365	LOC117578776|XP_034120373.1|DGUA	LOC120445047|XP_039481096.1|DSAN
OG0004366	LOC117582461|XP_034126078.1|DGUA	LOC120458083|XP_039501534.1|DSAN
OG0004367	LOC117589431|XP_034137259.1|DGUA	LOC120450443|XP_039489390.1|DSAN
OG0004368	LOC117589014|XP_034136528.1|DGUA	LOC120447636|XP_039485077.1|DSAN
OG0004369	LOC117592529|XP_034142278.1|DGUA	LOC120443701|XP_039478876.1|DSAN
OG0004370	LOC117584436|XP_034129242.1|DGUA	LOC120446857|XP_039483988.1|DSAN
OG0004371	LOC117590812|XP_034139669.1|DGUA	LOC120456971|XP_039500052.1|DSAN
OG0004372	LOC117592375|XP_034141965.1|DGUA	LOC120446347|XP_039483207.1|DSAN
OG0004373	LOC117592692|XP_034142551.1|DGUA	LOC120454675|XP_039496125.1|DSAN
OG0004374	LOC117589093|XP_034136625.1|DGUA	LOC120444720|XP_039480532.1|DSAN
OG0004375	LOC117580304|XP_034122685.1|DGUA	LOC120449326|XP_039487659.1|DSAN
OG0004376	LOC117579768|XP_034121713.1|DGUA	LOC120449428|XP_039487824.1|DSAN
OG0004377	LOC117579343|XP_034121060.1|DGUA	LOC120447963|XP_039485588.1|DSAN
OG0004378	LOC117579919|XP_034121952.1|DGUA	LOC120444652|XP_039480421.1|DSAN
OG0004379	LOC117579149|XP_034120801.1|DGUA	LOC120445069|XP_039481129.1|DSAN
OG0004380	LOC117582699|XP_034126499.1|DGUA	LOC120458405|XP_039501968.1|DSAN
OG0004381	LOC117585816|XP_034131436.1|DGUA	LOC120452003|XP_039491969.1|DSAN
OG0004382	LOC117578747|XP_034120321.1|DGUA	LOC120446868|XP_039484007.1|DSAN
OG0004383	LOC117591796|XP_034140994.1|DGUA	LOC120445371|XP_039481686.1|DSAN
OG0004384	LOC117591804|XP_034141004.1|DGUA	LOC120445377|XP_039481693.1|DSAN
OG0004385	LOC117589140|XP_034136762.1|DGUA	LOC120446538|XP_039483488.1|DSAN
OG0004386	LOC117578850|XP_034120528.1|DGUA	LOC120446293|XP_039483121.1|DSAN
OG0004387	LOC117579671|XP_034121546.1|DGUA	LOC120447730|XP_039485208.1|DSAN
OG0004388	LOC117580740|XP_034123312.1|DGUA	LOC120446614|XP_039483593.1|DSAN
OG0004389	LOC117579220|XP_034120884.1|DGUA	LOC120448241|XP_039486080.1|DSAN
OG0004390	LOC117587020|XP_034133323.1|DGUA	LOC120449045|XP_039487272.1|DSAN
OG0004391	LOC117592381|XP_034141986.1|DGUA	LOC120445483|XP_039481864.1|DSAN
OG0004392	LOC117580259|XP_034122583.1|DGUA	LOC120447484|XP_039484814.1|DSAN
OG0004393	LOC117592579|XP_034142366.1|DGUA	LOC120445652|XP_039482130.1|DSAN
OG0004394	LOC117578531|XP_034119983.1|DGUA	LOC120445818|XP_039482367.1|DSAN
OG0004395	LOC117582946|XP_034126949.1|DGUA	LOC120445439|XP_039481805.1|DSAN
OG0004396	LOC117590827|XP_034139696.1|DGUA	LOC120458732|XP_039502439.1|DSAN
OG0004397	LOC117592336|XP_034141921.1|DGUA	LOC120447151|XP_039484533.1|DSAN
OG0004398	LOC117592341|XP_034141925.1|DGUA	LOC120447157|XP_039484543.1|DSAN
OG0004399	LOC117585919|XP_034131616.1|DGUA	LOC120447201|XP_039484627.1|DSAN
OG0004400	LOC117585943|XP_034131607.1|DGUA	LOC120454572|XP_039495905.1|DSAN
OG0004401	LOC117581382|XP_034124415.1|DGUA	LOC120446282|XP_039483102.1|DSAN
OG0004402	LOC117584381|XP_034129126.1|DGUA	LOC120444675|XP_039480469.1|DSAN
OG0004403	LOC117592438|XP_034142082.1|DGUA	LOC120446043|XP_039482750.1|DSAN
OG0004404	LOC117589449|XP_034137289.1|DGUA	LOC120458667|XP_039502338.1|DSAN
OG0004405	LOC117587026|XP_034133338.1|DGUA	LOC120449068|XP_039487300.1|DSAN
OG0004406	LOC117580105|XP_034122261.1|DGUA	LOC120447630|XP_039485063.1|DSAN
OG0004407	LOC117578779|XP_034120378.1|DGUA	LOC120448409|XP_039486343.1|DSAN
OG0004408	LOC117579186|XP_034120846.1|DGUA	LOC120448410|XP_039486340.1|DSAN, LOC120448411|XP_039486341.1|DSAN
OG0004409	LOC117590606|XP_034139279.1|DGUA	LOC120454828|XP_039496227.1|DSAN
OG0004410	LOC117578836|XP_034120501.1|DGUA	LOC120444334|XP_039479824.1|DSAN
OG0004411	LOC117579501|XP_034121294.1|DGUA	LOC120450590|XP_039489645.1|DSAN
OG0004412	LOC117579500|XP_034121293.1|DGUA	LOC120450589|XP_039489643.1|DSAN
OG0004413	LOC117578417|XP_034119770.1|DGUA	LOC120445618|XP_039482064.1|DSAN
OG0004414	LOC117591843|XP_034141100.1|DGUA	LOC120446400|XP_039483274.1|DSAN
OG0004415	LOC117592140|XP_034141586.1|DGUA	LOC120444918|XP_039480846.1|DSAN
OG0004416	LOC117578680|XP_034120198.1|DGUA	LOC120450870|XP_039490031.1|DSAN
OG0004417	LOC117583342|XP_034127495.1|DGUA	LOC120453071|XP_039493531.1|DSAN
OG0004418	LOC117584938|XP_034129992.1|DGUA	LOC120445590|XP_039482016.1|DSAN
OG0004419	LOC117580255|XP_034122597.1|DGUA	LOC120449609|XP_039488134.1|DSAN
OG0004420	LOC117592683|XP_034142539.1|DGUA	LOC120446519|XP_039483464.1|DSAN
OG0004421	LOC117579817|XP_034121799.1|DGUA	LOC120449519|XP_039487962.1|DSAN
OG0004422	LOC117589191|XP_034136808.1|DGUA	LOC120449153|XP_039487423.1|DSAN
OG0004423	LOC117586218|XP_034132049.1|DGUA	LOC120446912|XP_039484082.1|DSAN
OG0004424	LOC117582154|XP_034125640.1|DGUA	LOC120444743|XP_039480602.1|DSAN
OG0004425	LOC117580547|XP_034123035.1|DGUA	LOC120447953|XP_039485574.1|DSAN
OG0004426	LOC117580192|XP_034122444.1|DGUA	LOC120450445|XP_039489393.1|DSAN
OG0004427	LOC117580401|XP_034122837.1|DGUA	LOC120448058|XP_039485742.1|DSAN
OG0004428	LOC117589614|XP_034137582.1|DGUA	LOC120453904|XP_039494765.1|DSAN
OG0004429	LOC117584477|XP_034129292.1|DGUA	LOC120450538|XP_039489571.1|DSAN
OG0004430	LOC117579163|XP_034120813.1|DGUA	LOC120447994|XP_039485625.1|DSAN
OG0004431	LOC117584971|XP_034130060.1|DGUA	LOC120451235|XP_039490663.1|DSAN
OG0004432	LOC117584970|XP_034130059.1|DGUA	LOC120451234|XP_039490662.1|DSAN
OG0004433	LOC117579721|XP_034121605.1|DGUA	LOC120448660|XP_039486729.1|DSAN
OG0004434	LOC117592338|XP_034141923.1|DGUA	LOC120447154|XP_039484540.1|DSAN
OG0004435	LOC117590451|XP_034138967.1|DGUA	LOC120444484|XP_039480098.1|DSAN
OG0004436	LOC117587475|XP_034134143.1|DGUA	LOC120444428|XP_039480001.1|DSAN
OG0004437	LOC117591862|XP_034141122.1|DGUA	LOC120446647|XP_039483652.1|DSAN
OG0004438	LOC117591799|XP_034140999.1|DGUA	LOC120445374|XP_039481690.1|DSAN
OG0004439	LOC117578731|XP_034120285.1|DGUA	LOC120444343|XP_039479850.1|DSAN
OG0004440	LOC117578869|XP_034120554.1|DGUA	LOC120446040|XP_039482737.1|DSAN
OG0004441	LOC117582625|XP_034126391.1|DGUA	LOC120458483|XP_039502078.1|DSAN
OG0004442	LOC117580988|XP_034123679.1|DGUA	LOC120445109|XP_039481187.1|DSAN
OG0004443	LOC117579112|XP_034120730.1|DGUA	LOC120449146|XP_039487415.1|DSAN
OG0004444	LOC117579754|XP_034121718.1|DGUA	LOC120446858|XP_039483991.1|DSAN
OG0004445	LOC117591257|XP_034140338.1|DGUA	LOC120444527|XP_039480208.1|DSAN
OG0004446	LOC117583539|XP_034127786.1|DGUA	LOC120453824|XP_039494643.1|DSAN
OG0004447	LOC117585359|XP_034130697.1|DGUA	LOC120451663|XP_039491472.1|DSAN
OG0004448	LOC117578872|XP_034120557.1|DGUA	LOC120446486|XP_039483425.1|DSAN
OG0004449	LOC117587319|XP_034133841.1|DGUA	LOC120450254|XP_039489075.1|DSAN
OG0004450	LOC117582413|XP_034125997.1|DGUA	LOC120446807|XP_039483903.1|DSAN
OG0004451	LOC117591687|XP_034140905.1|DGUA	LOC120445931|XP_039482526.1|DSAN
OG0004452	LOC117590626|XP_034139331.1|DGUA	LOC120446533|XP_039483480.1|DSAN
OG0004453	LOC117578567|XP_034120034.1|DGUA	LOC120447001|XP_039484239.1|DSAN
OG0004454	LOC117586381|XP_034132302.1|DGUA	LOC120451202|XP_039490588.1|DSAN
OG0004455	LOC117591262|XP_034140342.1|DGUA	LOC120448851|XP_039486992.1|DSAN
OG0004456	LOC117590822|XP_034139682.1|DGUA	LOC120456285|XP_039498960.1|DSAN
OG0004457	LOC117579115|XP_034120735.1|DGUA	LOC120448627|XP_039486678.1|DSAN
OG0004458	LOC117579551|XP_034121360.1|DGUA	LOC120449300|XP_039487625.1|DSAN
OG0004459	LOC117579300|XP_034120998.1|DGUA	LOC120450212|XP_039489017.1|DSAN
OG0004460	LOC117589404|XP_034137220.1|DGUA	LOC120450256|XP_039489080.1|DSAN
OG0004461	LOC117579729|XP_034121617.1|DGUA	LOC120449017|XP_039487228.1|DSAN
OG0004462	LOC117579102|XP_034120715.1|DGUA	LOC120449443|XP_039487850.1|DSAN
OG0004463	LOC117579948|XP_034121998.1|DGUA	LOC120448733|XP_039486842.1|DSAN
OG0004464	LOC117579753|XP_034121665.1|DGUA	LOC120450177|XP_039488969.1|DSAN
OG0004465	LOC117587900|XP_034134769.1|DGUA	LOC120448344|XP_039486240.1|DSAN
OG0004466	LOC117579723|XP_034121610.1|DGUA	LOC120449759|XP_039488329.1|DSAN
OG0004467	LOC117579387|XP_034121148.1|DGUA	LOC120448856|XP_039486997.1|DSAN
OG0004468	LOC117579997|XP_034122085.1|DGUA	LOC120448855|XP_039486996.1|DSAN
OG0004469	LOC117591272|XP_034140358.1|DGUA	LOC120449190|XP_039487478.1|DSAN
OG0004470	LOC117582557|XP_034126276.1|DGUA	LOC120445247|XP_039481455.1|DSAN
OG0004471	LOC117583310|XP_034127444.1|DGUA	LOC120451612|XP_039491386.1|DSAN
OG0004472	LOC117578685|XP_034120208.1|DGUA	LOC120458210|XP_039501721.1|DSAN
OG0004473	LOC117592617|XP_034142393.1|DGUA	LOC120445983|XP_039482649.1|DSAN
OG0004474	LOC117591947|XP_034141255.1|DGUA	LOC120445982|XP_039482648.1|DSAN
OG0004475	LOC117592675|XP_034142527.1|DGUA	LOC120454672|XP_039496122.1|DSAN
OG0004476	LOC117590229|XP_034138589.1|DGUA, LOC117587925|XP_034134803.1|DGUA	LOC120458834|XP_039502591.1|DSAN
OG0004477	LOC117584188|XP_034128850.1|DGUA	LOC120448079|XP_039485789.1|DSAN
OG0004478	LOC117579582|XP_034121413.1|DGUA	LOC120444922|XP_039480853.1|DSAN
OG0004479	LOC117592563|XP_034142333.1|DGUA	LOC120445418|XP_039481768.1|DSAN
OG0004480	LOC117591009|XP_034139985.1|DGUA	LOC120455185|XP_039497057.1|DSAN
OG0004481	LOC117580201|XP_034122481.1|DGUA	LOC120447004|XP_039484244.1|DSAN
OG0004482	LOC117583533|XP_034127778.1|DGUA	LOC120453406|XP_039494030.1|DSAN
OG0004483	LOC117591743|XP_034140948.1|DGUA	LOC120444800|XP_039480681.1|DSAN
OG0004484	LOC117586328|XP_034132210.1|DGUA	LOC120452391|XP_039492540.1|DSAN
OG0004485	LOC117588683|XP_034136022.1|DGUA	LOC120455288|XP_039497261.1|DSAN
OG0004486	LOC117578876|XP_034120563.1|DGUA	LOC120447106|XP_039484451.1|DSAN
OG0004487	LOC117587259|XP_034133724.1|DGUA	LOC120450348|XP_039489257.1|DSAN
OG0004488	LOC117592132|XP_034141569.1|DGUA	LOC120443738|XP_039478927.1|DSAN
OG0004489	LOC117579531|XP_034121339.1|DGUA	LOC120450428|XP_039489372.1|DSAN
OG0004490	LOC117590061|XP_034138278.1|DGUA	LOC120445705|XP_039482199.1|DSAN
OG0004491	LOC117587776|XP_034134609.1|DGUA	LOC120458011|XP_039501443.1|DSAN
OG0004492	LOC117580210|XP_034122495.1|DGUA	LOC120447521|XP_039484886.1|DSAN
OG0004493	LOC117590658|XP_034139401.1|DGUA	LOC120449520|XP_039487966.1|DSAN
OG0004494	LOC117585345|XP_034130680.1|DGUA, LOC117585969|XP_034131669.1|DGUA, LOC117585187|XP_034130424.1|DGUA	LOC120452196|XP_039492245.1|DSAN
OG0004495	LOC117585433|XP_034130798.1|DGUA	LOC120453853|XP_039494690.1|DSAN
OG0004497	LOC117591863|XP_034141123.1|DGUA	LOC120446497|XP_039483439.1|DSAN
OG0004498	LOC117589646|XP_034137669.1|DGUA	LOC120453397|XP_039494019.1|DSAN
OG0004499	LOC117592476|XP_034142208.1|DGUA	LOC120458741|XP_039502438.1|DSAN
OG0004500	LOC117579248|XP_034120929.1|DGUA	LOC120446811|XP_039483906.1|DSAN
OG0004501	LOC117592108|XP_034141520.1|DGUA	LOC120445329|XP_039481588.1|DSAN
OG0004502	LOC117590641|XP_034139374.1|DGUA	LOC120444272|XP_039479720.1|DSAN
OG0004503	LOC117589686|XP_034137733.1|DGUA	LOC120453414|XP_039494046.1|DSAN
OG0004504	LOC117590090|XP_034138323.1|DGUA	LOC120448526|XP_039486498.1|DSAN
OG0004505	LOC117589549|XP_034137446.1|DGUA	LOC120452806|XP_039493140.1|DSAN
OG0004506	LOC117583681|XP_034128046.1|DGUA	LOC120451309|XP_039490812.1|DSAN
OG0004507	LOC117582745|XP_034126576.1|DGUA	LOC120452390|XP_039492539.1|DSAN
OG0004508	LOC117583307|XP_034127442.1|DGUA	LOC120453042|XP_039493496.1|DSAN
OG0004509	LOC117579843|XP_034121831.1|DGUA	LOC120447767|XP_039485248.1|DSAN
OG0004510	LOC117580700|XP_034123231.1|DGUA	LOC120457247|XP_039500570.1|DSAN
OG0004511	LOC117582785|XP_034126654.1|DGUA	LOC120451761|XP_039491623.1|DSAN
OG0004512	LOC117590679|XP_034139452.1|DGUA	LOC120454905|XP_039496515.1|DSAN
OG0004513	LOC117590667|XP_034139424.1|DGUA	LOC120454842|XP_039496268.1|DSAN
OG0004514	LOC117590654|XP_034139392.1|DGUA	LOC120454924|XP_039496611.1|DSAN
OG0004515	LOC117588599|XP_034135894.1|DGUA	LOC120454969|XP_039496684.1|DSAN
OG0004516	LOC117581465|XP_034124574.1|DGUA	LOC120456704|XP_039499609.1|DSAN
OG0004517	LOC117590255|XP_034138617.1|DGUA	LOC120456775|XP_039499707.1|DSAN
OG0004518	LOC117588266|XP_034135292.1|DGUA	LOC120457361|XP_039500818.1|DSAN
OG0004519	LOC117582958|XP_034126959.1|DGUA	LOC120453516|XP_039494198.1|DSAN
OG0004520	LOC117588539|XP_034135798.1|DGUA	LOC120455348|XP_039497375.1|DSAN
OG0004521	LOC117583372|XP_034127548.1|DGUA	LOC120458601|XP_039502239.1|DSAN
OG0004522	LOC117590203|XP_034138546.1|DGUA	LOC120456676|XP_039499567.1|DSAN
OG0004523	LOC117583573|XP_034127843.1|DGUA	LOC120450975|XP_039490201.1|DSAN
OG0004524	LOC117591154|XP_034140161.1|DGUA	LOC120456951|XP_039500028.1|DSAN
OG0004525	LOC117581558|XP_034124781.1|DGUA	LOC120455547|XP_039497820.1|DSAN
OG0004526	LOC117590568|XP_034139199.1|DGUA	LOC120455169|XP_039497030.1|DSAN
OG0004527	LOC117588292|XP_034135363.1|DGUA	LOC120456959|XP_039500038.1|DSAN
OG0004528	LOC117588472|XP_034135655.1|DGUA	LOC120455385|XP_039497446.1|DSAN
OG0004529	LOC117581093|XP_034123872.1|DGUA	LOC120456886|XP_039499916.1|DSAN
OG0004530	LOC117581332|XP_034124342.1|DGUA	LOC120457112|XP_039500258.1|DSAN
OG0004531	LOC117589871|XP_034138032.1|DGUA	LOC120452568|XP_039492784.1|DSAN
OG0004532	LOC117580704|XP_034123245.1|DGUA	LOC120457223|XP_039500529.1|DSAN
OG0004533	LOC117590955|XP_034139895.1|DGUA	LOC120455640|XP_039497964.1|DSAN
OG0004534	LOC117588723|XP_034136074.1|DGUA	LOC120446526|XP_039483472.1|DSAN
OG0004535	LOC117589252|XP_034136917.1|DGUA	LOC120450230|XP_039489042.1|DSAN
OG0004536	LOC117588771|XP_034136144.1|DGUA	LOC120456341|XP_039499049.1|DSAN
OG0004537	LOC117588504|XP_034135717.1|DGUA	LOC120455505|XP_039497702.1|DSAN
OG0004538	LOC117592036|XP_034141397.1|DGUA	LOC120445429|XP_039481790.1|DSAN
OG0004539	LOC117585324|XP_034130651.1|DGUA	LOC120452833|XP_039493192.1|DSAN
OG0004540	LOC117590941|XP_034139874.1|DGUA	LOC120456130|XP_039498693.1|DSAN
OG0004541	LOC117586881|XP_034133083.1|DGUA	LOC120444347|XP_039479858.1|DSAN
OG0004542	LOC117590235|XP_034138597.1|DGUA	LOC120456305|XP_039498987.1|DSAN
OG0004543	LOC117590474|XP_034139020.1|DGUA	LOC120455933|XP_039498394.1|DSAN
OG0004544	LOC117590564|XP_034139196.1|DGUA	LOC120456286|XP_039498961.1|DSAN
OG0004545	LOC117585739|XP_034131276.1|DGUA	LOC120454681|XP_039496131.1|DSAN
OG0004546	LOC117583230|XP_034127379.1|DGUA	LOC120444827|XP_039480717.1|DSAN
OG0004547	LOC117591502|XP_034140690.1|DGUA	LOC120456385|XP_039499144.1|DSAN
OG0004548	LOC117590452|XP_034138963.1|DGUA	LOC120457284|XP_039500659.1|DSAN
OG0004549	LOC117588798|XP_034136202.1|DGUA	LOC120457198|XP_039500486.1|DSAN
OG0004550	LOC117581222|XP_034124092.1|DGUA	LOC120456184|XP_039498792.1|DSAN
OG0004551	LOC117578764|XP_034120360.1|DGUA	LOC120445888|XP_039482472.1|DSAN
OG0004552	LOC117590761|XP_034139591.1|DGUA	LOC120455281|XP_039497238.1|DSAN
OG0004553	LOC117579982|XP_034122052.1|DGUA	LOC120447613|XP_039485021.1|DSAN
OG0004554	LOC117588341|XP_034135442.1|DGUA	LOC120454971|XP_039496687.1|DSAN
OG0004555	LOC117588549|XP_034135821.1|DGUA	LOC120456537|XP_039499349.1|DSAN
OG0004556	LOC117588775|XP_034136155.1|DGUA	LOC120455045|XP_039496827.1|DSAN
OG0004557	LOC117580876|XP_034123516.1|DGUA, LOC117580827|XP_034123439.1|DGUA	LOC120457251|XP_039500578.1|DSAN
OG0004558	LOC117581368|XP_034124394.1|DGUA	LOC120455896|XP_039498327.1|DSAN
OG0004559	LOC117585291|XP_034130610.1|DGUA	LOC120453083|XP_039493544.1|DSAN
OG0004560	LOC117585339|XP_034130669.1|DGUA	LOC120457867|XP_039501325.1|DSAN
OG0004561	LOC117583777|XP_034128223.1|DGUA	LOC120453619|XP_039494332.1|DSAN
OG0004562	LOC117585641|XP_034131117.1|DGUA	LOC120453632|XP_039494357.1|DSAN
OG0004563	LOC117582763|XP_034126617.1|DGUA	LOC120454587|XP_039495969.1|DSAN
OG0004564	LOC117586203|XP_034132028.1|DGUA	LOC120452204|XP_039492258.1|DSAN
OG0004565	LOC117589910|XP_034138074.1|DGUA	LOC120454097|XP_039495041.1|DSAN
OG0004566	LOC117590887|XP_034139810.1|DGUA	LOC120455117|XP_039496943.1|DSAN
OG0004567	LOC117581394|XP_034124427.1|DGUA	LOC120456225|XP_039498843.1|DSAN
OG0004568	LOC117588528|XP_034135777.1|DGUA	LOC120457345|XP_039500788.1|DSAN
OG0004569	LOC117590016|XP_034138193.1|DGUA	LOC120451155|XP_039490520.1|DSAN
OG0004570	LOC117588328|XP_034135428.1|DGUA	LOC120444313|XP_039479790.1|DSAN
OG0004571	LOC117588731|XP_034136096.1|DGUA	LOC120457176|XP_039500405.1|DSAN
OG0004572	LOC117582320|XP_034125858.1|DGUA	LOC120458782|XP_039502497.1|DSAN
OG0004573	LOC117589770|XP_034137857.1|DGUA	LOC120451316|XP_039490819.1|DSAN
OG0004574	LOC117580622|XP_034123091.1|DGUA	LOC120456484|XP_039499282.1|DSAN
OG0004575	LOC117580618|XP_034123087.1|DGUA	LOC120455418|XP_039497500.1|DSAN
OG0004576	LOC117585520|XP_034130917.1|DGUA	LOC120451002|XP_039490248.1|DSAN
OG0004577	LOC117589528|XP_034137412.1|DGUA	LOC120453906|XP_039494771.1|DSAN
OG0004578	LOC117588642|XP_034135962.1|DGUA	LOC120455649|XP_039497974.1|DSAN
OG0004579	LOC117582478|XP_034126114.1|DGUA	LOC120451097|XP_039490470.1|DSAN
OG0004580	LOC117589942|XP_034138121.1|DGUA	LOC120454445|XP_039495681.1|DSAN
OG0004581	LOC117589929|XP_034138103.1|DGUA	LOC120454340|XP_039495485.1|DSAN
