Orthogroup	DSEC.longest_only	DELE.longest_only
OG0003602	LOC6615763|XP_032572694.1|DSEC	LOC108143410|XP_017123289.1|DELE
OG0003603	LOC6604860|XP_002029705.1|DSEC	LOC108147379|XP_017129302.1|DELE
OG0003604	LOC6619302|XP_032573954.1|DSEC	LOC108135193|XP_017111304.1|DELE
OG0003605	LOC6607623|XP_002032391.1|DSEC	LOC108135743|XP_017112069.1|DELE
OG0003606	LOC6609653|XP_002034327.1|DSEC	LOC108144570|XP_017125048.1|DELE
OG0003607	LOC6609695|XP_002034352.1|DSEC	LOC108144758|XP_017125352.1|DELE
OG0003608	LOC6605129|XP_002029970.1|DSEC	LOC108150290|XP_017133881.1|DELE
OG0003609	LOC6608298|XP_002033035.1|DSEC	LOC108143551|XP_017123549.1|DELE
OG0003610	LOC6620534|XP_002044733.1|DSEC	LOC108135638|XP_017111948.1|DELE
OG0003611	LOC6604985|XP_032575400.1|DSEC	LOC108142365|XP_017121660.1|DELE
OG0003612	LOC6615272|XP_002039676.1|DSEC	LOC108145378|XP_017126262.1|DELE
OG0003613	LOC6608019|XP_002032767.1|DSEC	LOC108149638|XP_017132861.1|DELE
OG0003614	LOC6608020|XP_002032768.1|DSEC	LOC108149613|XP_017132813.1|DELE
OG0003615	LOC6615699|XP_002040070.1|DSEC	LOC108143428|XP_017123332.1|DELE
OG0003616	LOC6615560|XP_002039934.1|DSEC	LOC108137558|XP_017114773.1|DELE
OG0003617	LOC6608858|XP_032570784.1|DSEC	LOC108144413|XP_017124748.1|DELE
OG0003618	LOC6608857|XP_032570780.1|DSEC	LOC108144412|XP_017124746.1|DELE
OG0003619	LOC6608914|XP_002033628.1|DSEC	LOC108144993|XP_017125640.1|DELE
OG0003620	LOC6613028|XP_002037518.1|DSEC	LOC108144472|XP_017124872.1|DELE
OG0003621	LOC6604981|XP_002029824.1|DSEC	LOC108142508|XP_017121908.1|DELE
OG0003622	LOC6604982|XP_032573648.1|DSEC	LOC108142506|XP_017121901.1|DELE
OG0003623	LOC116800661|XP_032572716.1|DSEC	LOC108149106|XP_017131994.1|DELE
OG0003624	LOC6615755|XP_002040126.1|DSEC	LOC108143473|XP_017123406.1|DELE
OG0003625	LOC6608017|XP_032572866.1|DSEC	LOC108149635|XP_017132856.1|DELE
OG0003626	LOC6609294|XP_002033984.1|DSEC	LOC108144338|XP_017124550.1|DELE
OG0003627	LOC6609842|XP_032572487.1|DSEC	LOC108145180|XP_017125906.1|DELE
OG0003628	LOC6608353|XP_032572633.1|DSEC	LOC108141378|XP_017120203.1|DELE
OG0003629	LOC6608939|XP_002033653.1|DSEC	LOC108144987|XP_017125630.1|DELE
OG0003630	LOC6613016|XP_032570962.1|DSEC	LOC108144641|XP_017125170.1|DELE
OG0003631	LOC6619379|XP_002043595.1|DSEC	LOC108146229|XP_017127642.1|DELE
OG0003632	LOC6610850|XP_002035416.1|DSEC	LOC108147413|XP_017129341.1|DELE
OG0003633	LOC6608899|XP_002033613.1|DSEC	LOC108145004|XP_017125655.1|DELE
OG0003634	LOC6604895|XP_032574517.1|DSEC	LOC108147466|XP_017129493.1|DELE
OG0003635	LOC6610615|XP_032574100.1|DSEC	LOC108146271|XP_017127700.1|DELE
OG0003636	LOC6608284|XP_002033028.1|DSEC	LOC108145506|XP_017126457.1|DELE
OG0003637	LOC6608866|XP_002033580.1|DSEC	LOC108143489|XP_017123428.1|DELE
OG0003638	LOC6619408|XP_032573969.1|DSEC	LOC108142585|XP_017122033.1|DELE
OG0003639	LOC6611849|XP_002036371.1|DSEC	LOC108141955|XP_017121086.1|DELE
OG0003640	LOC6609277|XP_002033967.1|DSEC	LOC108144575|XP_017125055.1|DELE
OG0003641	LOC6615346|XP_002039744.1|DSEC	LOC108145204|XP_017125935.1|DELE
OG0003642	LOC6608123|XP_032570469.1|DSEC	LOC108137243|XP_017114317.1|DELE, LOC108145465|XP_017126400.1|DELE
OG0003643	LOC6613035|XP_002037525.1|DSEC	LOC108144512|XP_017124940.1|DELE
OG0003644	LOC6608439|XP_032572801.1|DSEC	LOC108141345|XP_017120144.1|DELE
OG0003645	LOC6610521|XP_002035101.1|DSEC	LOC108145962|XP_017127170.1|DELE
OG0003646	LOC6604818|XP_002029662.1|DSEC	LOC108146449|XP_017127948.1|DELE
OG0003647	LOC6605010|XP_002029853.1|DSEC	LOC108142726|XP_017122239.1|DELE
OG0003648	LOC6613416|XP_002037890.2|DSEC	LOC108147787|XP_017130016.1|DELE
OG0003649	LOC6619644|XP_002043859.1|DSEC	LOC108143767|XP_017123785.1|DELE
OG0003650	LOC6619962|XP_032581273.1|DSEC	LOC108136572|XP_017113370.1|DELE
OG0003651	LOC6612810|XP_032579156.1|DSEC	LOC108148948|XP_017131769.1|DELE
OG0003652	LOC6605479|XP_002030312.1|DSEC	LOC108146616|XP_017128151.1|DELE
OG0003653	LOC6619405|XP_002043620.1|DSEC	LOC108142844|XP_017122402.1|DELE
OG0003654	LOC6606049|XP_002030860.2|DSEC	LOC108146720|XP_017128301.1|DELE
OG0003655	LOC6614696|XP_002039123.1|DSEC	LOC108138942|XP_017117009.1|DELE
OG0003656	LOC6605484|XP_002030317.2|DSEC	LOC108146826|XP_017128507.1|DELE
OG0003657	LOC6605185|XP_002030024.1|DSEC	LOC108150203|XP_017133702.1|DELE
OG0003658	LOC6607095|XP_002031883.1|DSEC	LOC108139220|XP_017117367.1|DELE
OG0003659	LOC6619437|XP_002043652.1|DSEC	LOC108142841|XP_017122398.1|DELE
OG0003660	LOC6610153|XP_032573886.1|DSEC	LOC108146157|XP_017127520.1|DELE
OG0003661	LOC6610498|XP_032573995.1|DSEC	LOC108146140|XP_017127483.1|DELE
OG0003662	LOC6616419|XP_002040779.1|DSEC	LOC108142499|XP_017121885.1|DELE
OG0003663	LOC6610923|XP_002035480.1|DSEC	LOC108147558|XP_017129634.1|DELE
OG0003664	LOC6610925|XP_002035482.1|DSEC	LOC108147464|XP_017129485.1|DELE
OG0003665	LOC6608492|XP_002033226.1|DSEC	LOC108135006|XP_017111029.1|DELE
OG0003666	LOC6607886|XP_002032640.1|DSEC	LOC108145116|XP_017125816.1|DELE
OG0003667	LOC6610604|XP_002035172.1|DSEC	LOC108146045|XP_017127331.1|DELE
OG0003668	LOC6620583|XP_032570445.1|DSEC	LOC108140390|XP_017118623.1|DELE
OG0003669	LOC6608559|XP_002033293.1|DSEC	LOC108143315|XP_017123122.1|DELE
OG0003670	LOC6608558|XP_002033292.1|DSEC	LOC108143314|XP_017123121.1|DELE
OG0003671	LOC6615750|XP_032570336.1|DSEC	LOC108143425|XP_017123318.1|DELE
OG0003672	LOC6619686|XP_002043901.1|DSEC	LOC108144063|XP_017124198.1|DELE
OG0003673	LOC6621912|XP_032571016.1|DSEC	LOC108149063|XP_017131899.1|DELE
OG0003674	LOC6609361|XP_032570551.1|DSEC	LOC108141437|XP_017120314.1|DELE
OG0003675	LOC6608097|XP_002032845.1|DSEC	LOC108147039|XP_017128791.1|DELE
OG0003676	LOC6608096|XP_032572316.1|DSEC	LOC108147037|XP_017128785.1|DELE
OG0003677	LOC116800898|XP_032573234.1|DSEC	LOC108135401|XP_017111588.1|DELE
OG0003678	LOC6610709|XP_002035275.1|DSEC	LOC108146127|XP_017127461.1|DELE
OG0003679	LOC6610704|XP_002035270.1|DSEC	LOC108146453|XP_017127953.1|DELE
OG0003680	LOC6609697|XP_002034354.1|DSEC	LOC108144799|XP_017125408.1|DELE
OG0003681	LOC6609334|XP_002034023.1|DSEC	LOC108141269|XP_017120027.1|DELE
OG0003682	LOC6606670|XP_032577181.1|DSEC	LOC108134789|XP_017110727.1|DELE
OG0003683	LOC6608943|XP_032571687.1|DSEC	LOC108138693|XP_017116531.1|DELE
OG0003684	LOC6605039|XP_002029881.1|DSEC	LOC108150243|XP_017133793.1|DELE
OG0003685	LOC6604949|XP_032574504.1|DSEC	LOC108150320|XP_017133924.1|DELE
OG0003686	LOC6608424|XP_032572501.1|DSEC	LOC108141442|XP_017120329.1|DELE
OG0003687	LOC6609673|XP_002034331.1|DSEC	LOC108144526|XP_017124964.1|DELE
OG0003688	LOC6615556|XP_002039930.1|DSEC	LOC108137548|XP_017114762.1|DELE
OG0003689	LOC6616584|XP_032574205.1|DSEC	LOC108138375|XP_017116044.1|DELE
OG0003690	LOC116801074|XP_032574489.1|DSEC	LOC108135656|XP_017111977.1|DELE
OG0003691	LOC6605833|XP_032573369.1|DSEC	LOC108136023|XP_017112440.1|DELE
OG0003692	LOC6608001|XP_002032749.2|DSEC	LOC108149661|XP_017132896.1|DELE
OG0003693	LOC6610145|XP_032574520.1|DSEC	LOC108145996|XP_017127239.1|DELE
OG0003694	LOC6605946|XP_002030758.1|DSEC	LOC108146466|XP_017127969.1|DELE
OG0003695	LOC6606083|XP_032574185.1|DSEC	LOC108135645|XP_017111959.1|DELE
OG0003696	LOC6608692|XP_002033419.1|DSEC	LOC108144272|XP_017124447.1|DELE
OG0003697	LOC6608467|XP_002033201.1|DSEC	LOC108147051|XP_017128824.1|DELE
OG0003698	LOC6605050|XP_002029892.1|DSEC	LOC108150369|XP_017133995.1|DELE
OG0003699	LOC6618830|XP_032571384.1|DSEC	LOC108144600|XP_017125095.1|DELE
OG0003700	LOC6618881|XP_002043129.2|DSEC	LOC108144615|XP_017125127.1|DELE
OG0003701	LOC6611607|XP_002036144.1|DSEC	LOC108147805|XP_017130035.1|DELE
OG0003702	LOC6605639|XP_002030457.1|DSEC	LOC108146770|XP_017128398.1|DELE
OG0003703	LOC6610574|XP_032574260.1|DSEC	LOC108146489|XP_017128008.1|DELE
OG0003704	LOC6606081|XP_002030890.1|DSEC	LOC108135709|XP_017112042.1|DELE
OG0003705	LOC6608105|XP_032570123.1|DSEC	LOC108147050|XP_017128814.1|DELE
OG0003706	LOC6610918|XP_002035475.1|DSEC	LOC108147499|XP_017129553.1|DELE
OG0003707	LOC6610292|XP_032573792.1|DSEC	LOC108146241|XP_017127663.1|DELE
OG0003708	LOC6605882|XP_002030696.2|DSEC	LOC108145968|XP_017127187.1|DELE
OG0003709	LOC6608920|XP_002033634.1|DSEC	LOC108145020|XP_017125682.1|DELE
OG0003710	LOC6608921|XP_002033635.1|DSEC	LOC108145018|XP_017125681.1|DELE
OG0003711	LOC6619365|XP_032574634.1|DSEC	LOC108146478|XP_017127991.1|DELE
OG0003712	LOC6609147|XP_002033849.1|DSEC	LOC108149825|XP_017133186.1|DELE
OG0003713	LOC6610087|XP_002034703.1|DSEC	LOC108143548|XP_017123545.1|DELE
OG0003714	LOC6610088|XP_002034704.1|DSEC	LOC108143547|XP_017123544.1|DELE
OG0003715	LOC6604861|XP_002029706.1|DSEC	LOC108147396|XP_017129321.1|DELE
OG0003716	LOC6605530|XP_032574244.1|DSEC	LOC108146884|XP_017128606.1|DELE
OG0003717	LOC6605994|XP_002030805.1|DSEC	LOC108147000|XP_017128752.1|DELE
OG0003718	LOC6604835|XP_002029680.1|DSEC	LOC108147552|XP_017129627.1|DELE
OG0003719	LOC6605634|XP_002030452.1|DSEC	LOC108146901|XP_017128631.1|DELE
OG0003720	LOC6615222|XP_002039628.1|DSEC	LOC108144566|XP_017125043.1|DELE
OG0003721	LOC6615550|XP_002039924.1|DSEC	LOC108137554|XP_017114768.1|DELE
OG0003722	LOC6611176|XP_032573334.1|DSEC	LOC108142421|XP_017121765.1|DELE
OG0003723	LOC6605035|XP_002029877.1|DSEC	LOC108150246|XP_017133797.1|DELE
OG0003725	LOC6605455|XP_032574652.1|DSEC	LOC108146731|XP_017128320.1|DELE
OG0003726	LOC6610872|XP_032573757.1|DSEC	LOC108147548|XP_017129621.1|DELE
OG0003727	LOC6616444|XP_002040805.2|DSEC	LOC108142678|XP_017122172.1|DELE
OG0003728	LOC6606152|XP_002030960.1|DSEC	LOC108140610|XP_017119012.1|DELE
OG0003729	LOC6610400|XP_032576038.1|DSEC	LOC108145828|XP_017126922.1|DELE
OG0003730	LOC6610523|XP_032574060.1|DSEC	LOC108145818|XP_017126895.1|DELE
OG0003731	LOC6610750|XP_002035316.1|DSEC	LOC108146422|XP_017127916.1|DELE
OG0003732	LOC6605211|XP_002030049.1|DSEC	LOC108150123|XP_017133579.1|DELE
OG0003733	LOC6610309|XP_032574676.1|DSEC	LOC108145874|XP_017127002.1|DELE
OG0003734	LOC6610191|XP_032575063.1|DSEC	LOC108145832|XP_017126929.1|DELE
OG0003735	LOC6615798|XP_002040168.1|DSEC	LOC108144756|XP_017125350.1|DELE
OG0003736	LOC6609817|XP_032571456.1|DSEC	LOC108138849|XP_017116855.1|DELE
OG0003737	LOC6615512|XP_002039891.1|DSEC	LOC108149135|XP_017132030.1|DELE
OG0003738	LOC6615598|XP_032572135.1|DSEC	LOC108149162|XP_017132050.1|DELE
OG0003739	LOC6608012|XP_032570327.1|DSEC	LOC108149639|XP_017132863.1|DELE
OG0003740	LOC6608006|XP_002032754.1|DSEC	LOC108149668|XP_017132903.1|DELE
OG0003741	LOC6610310|XP_002034905.1|DSEC	LOC108145685|XP_017126731.1|DELE
OG0003742	LOC6618363|XP_002042633.1|DSEC	LOC108146362|XP_017127828.1|DELE
OG0003743	LOC6608091|XP_032570251.1|DSEC	LOC108147046|XP_017128808.1|DELE
OG0003744	LOC6608008|XP_002032756.1|DSEC	LOC108149622|XP_017132840.1|DELE
OG0003745	LOC6608847|XP_002033561.1|DSEC	LOC108137956|XP_017115405.1|DELE
OG0003746	LOC6615282|XP_032572204.1|DSEC	LOC108145469|XP_017126408.1|DELE
OG0003747	LOC6605427|XP_002030260.1|DSEC	LOC108147001|XP_017128753.1|DELE
OG0003748	LOC6605424|XP_002030257.2|DSEC	LOC108146962|XP_017128708.1|DELE
OG0003749	LOC6605420|XP_002030253.1|DSEC	LOC108146869|XP_017128588.1|DELE
OG0003750	LOC6605422|XP_002030255.1|DSEC	LOC108146885|XP_017128608.1|DELE
OG0003751	LOC6605418|XP_032573269.1|DSEC	LOC108146727|XP_017128313.1|DELE
OG0003752	LOC6606041|XP_032575387.1|DSEC	LOC108146807|XP_017128481.1|DELE
OG0003753	LOC6611056|XP_002035613.1|DSEC	LOC108142510|XP_017121912.1|DELE
OG0003754	LOC6611052|XP_032575779.1|DSEC	LOC108142509|XP_017121909.1|DELE
OG0003755	LOC6606044|XP_032575910.1|DSEC	LOC108146689|XP_017128235.1|DELE
OG0003756	LOC6620412|XP_032571505.1|DSEC	LOC108149600|XP_017132787.1|DELE
OG0003757	LOC6618894|XP_002043142.1|DSEC	LOC108144365|XP_017124620.1|DELE
OG0003758	LOC6609839|XP_032570522.1|DSEC	LOC108137013|XP_017114004.1|DELE, LOC108145163|XP_017125878.1|DELE
OG0003759	LOC6604901|XP_032574869.1|DSEC	LOC108147433|XP_017129400.1|DELE
OG0003760	LOC6609650|XP_032573056.1|DSEC	LOC108144662|XP_017125198.1|DELE
OG0003761	LOC6604886|XP_002029731.1|DSEC	LOC108147458|XP_017129477.1|DELE
OG0003762	LOC6604888|XP_032573337.1|DSEC	LOC108147459|XP_017129478.1|DELE
OG0003763	LOC6620842|XP_032574199.1|DSEC	LOC108142685|XP_017122181.1|DELE
OG0003764	LOC6610967|XP_032574075.1|DSEC	LOC108142606|XP_017122066.1|DELE
OG0003765	LOC6611198|XP_002035754.1|DSEC	LOC108149256|XP_017132188.1|DELE
OG0003766	LOC6612452|XP_002036960.1|DSEC	LOC108137197|XP_017114272.1|DELE
OG0003767	LOC6609305|XP_002033995.1|DSEC	LOC108141402|XP_017120249.1|DELE
OG0003768	LOC6608644|XP_002033378.2|DSEC	LOC108144834|XP_017125461.1|DELE
OG0003769	LOC6608639|XP_002033373.2|DSEC	LOC108144781|XP_017125381.1|DELE
OG0003770	LOC6620113|XP_002044325.2|DSEC	LOC108148306|XP_017130779.1|DELE
OG0003771	LOC6604847|XP_002029692.1|DSEC	LOC108147469|XP_017129503.1|DELE
OG0003772	LOC6604987|XP_002029830.1|DSEC	LOC108142363|XP_017121658.1|DELE
OG0003773	LOC6608432|XP_002033166.1|DSEC	LOC108141336|XP_017120124.1|DELE
OG0003774	LOC6608426|XP_032572502.1|DSEC	LOC108141452|XP_017120344.1|DELE
OG0003775	LOC6615038|XP_032580787.1|DSEC	LOC108148138|XP_017130481.1|DELE
OG0003776	LOC6607909|XP_002032663.1|DSEC	LOC108145064|XP_017125734.1|DELE
OG0003777	LOC6608107|XP_002032855.1|DSEC	LOC108145512|XP_017126469.1|DELE
OG0003778	LOC6608665|XP_002033398.2|DSEC	LOC108144790|XP_017125391.1|DELE
OG0003779	LOC6610095|XP_032572783.1|DSEC	LOC108143447|XP_017123365.1|DELE
OG0003780	LOC6609589|XP_002034266.1|DSEC	LOC108144502|XP_017124924.1|DELE
OG0003781	LOC6619459|XP_032579786.1|DSEC	LOC108145286|XP_017126089.1|DELE
OG0003782	LOC6616015|XP_032581756.1|DSEC	LOC108150394|XP_017134037.1|DELE
OG0003783	LOC6618705|XP_002042964.1|DSEC	LOC108140378|XP_017118571.1|DELE
OG0003784	LOC6608294|XP_002033031.1|DSEC	LOC108143438|XP_017123342.1|DELE
OG0003785	LOC6620403|XP_002044612.2|DSEC	LOC108137885|XP_017115316.1|DELE
OG0003786	LOC6609749|XP_032572775.1|DSEC	LOC108137962|XP_017115415.1|DELE
OG0003787	LOC6609748|XP_032572779.1|DSEC	LOC108137963|XP_017115418.1|DELE
OG0003788	LOC6615824|XP_002040194.1|DSEC	LOC108144863|XP_017125501.1|DELE
OG0003789	LOC6608042|XP_032570649.1|DSEC	LOC108149617|XP_017132821.1|DELE
OG0003790	LOC6611119|XP_002035676.1|DSEC	LOC108146946|XP_017128689.1|DELE
OG0003791	LOC6614112|XP_032577603.1|DSEC	LOC108148305|XP_017130777.1|DELE
OG0003792	LOC6609654|XP_002034328.1|DSEC	LOC108144889|XP_017125539.1|DELE
OG0003793	LOC6621366|XP_032570046.1|DSEC	LOC108144367|XP_017124627.1|DELE
OG0003794	LOC6615536|XP_002039915.2|DSEC	LOC108134633|XP_017110509.1|DELE
OG0003795	LOC6605693|XP_032575739.1|DSEC	LOC108143176|XP_017122914.1|DELE
OG0003796	LOC6612732|XP_002037235.1|DSEC	LOC108148818|XP_017131561.1|DELE
OG0003797	LOC6611269|XP_032572893.1|DSEC	LOC108138998|XP_017117082.1|DELE
OG0003798	LOC6608360|XP_032572940.1|DSEC	LOC108141534|XP_017120461.1|DELE
OG0003799	LOC6615579|XP_002039953.1|DSEC	LOC108137550|XP_017114765.1|DELE
OG0003800	LOC6611277|XP_002035832.1|DSEC	LOC108138956|XP_017117025.1|DELE
OG0003801	LOC6614765|XP_032573134.1|DSEC	LOC108139013|XP_017117104.1|DELE
OG0003802	LOC6614775|XP_002039194.1|DSEC	LOC108138149|XP_017115710.1|DELE
OG0003803	LOC6612729|XP_002037232.1|DSEC	LOC108148522|XP_017131049.1|DELE
OG0003804	LOC6611291|XP_032583664.1|DSEC	LOC108138741|XP_017116624.1|DELE
OG0003805	LOC6617202|XP_032576390.1|DSEC	LOC108145360|XP_017126245.1|DELE
OG0003806	LOC6619115|XP_032572119.1|DSEC	LOC108137699|XP_017115068.1|DELE
OG0003807	LOC6613554|XP_032571346.1|DSEC	LOC108137809|XP_017115206.1|DELE
OG0003808	LOC6606116|XP_032573944.1|DSEC	LOC108135606|XP_017111907.1|DELE
OG0003809	LOC6614607|XP_032581166.1|DSEC	LOC108138628|XP_017116404.1|DELE
OG0003810	LOC6618835|XP_032571986.1|DSEC	LOC108144622|XP_017125136.1|DELE
OG0003811	LOC6609941|XP_002034588.1|DSEC	LOC108143549|XP_017123547.1|DELE
OG0003812	LOC6617215|XP_032583619.1|DSEC	LOC108145301|XP_017126119.1|DELE
OG0003813	LOC6611874|XP_002036392.2|DSEC	LOC108141875|XP_017120960.1|DELE
OG0003814	LOC6617744|XP_002042056.1|DSEC	LOC108138124|XP_017115645.1|DELE
OG0003815	LOC6619256|XP_002043473.1|DSEC	LOC108136880|XP_017113820.1|DELE
OG0003816	LOC6614698|XP_002039125.2|DSEC	LOC108138825|XP_017116816.1|DELE
OG0003817	LOC6611815|XP_002036337.1|DSEC	LOC108141957|XP_017121088.1|DELE
OG0003818	LOC6614600|XP_032583455.1|DSEC	LOC108138640|XP_017116467.1|DELE
OG0003819	LOC6613297|XP_002037774.1|DSEC	LOC108134692|XP_017110579.1|DELE
OG0003820	LOC6607163|XP_002031949.1|DSEC	LOC108142975|XP_017122620.1|DELE
OG0003821	LOC6609145|XP_002033847.1|DSEC	LOC108149831|XP_017133194.1|DELE
OG0003822	LOC6613624|XP_002038094.1|DSEC	LOC108139037|XP_017117137.1|DELE
OG0003823	LOC6617418|XP_032571718.1|DSEC	LOC108147949|XP_017130223.1|DELE
OG0003824	LOC6614707|XP_032577097.1|DSEC	LOC108138733|XP_017116601.1|DELE
OG0003825	LOC6611711|XP_002036244.1|DSEC	LOC108142084|XP_017121265.1|DELE
OG0003826	LOC6613474|XP_032583181.1|DSEC	LOC108149334|XP_017132291.1|DELE
OG0003827	LOC6611811|XP_002036333.1|DSEC	LOC108141709|XP_017120681.1|DELE
OG0003828	LOC6611814|XP_002036336.1|DSEC	LOC108141839|XP_017120913.1|DELE
OG0003829	LOC6611256|XP_002035811.1|DSEC	LOC108138924|XP_017116980.1|DELE
OG0003830	LOC6618267|XP_002042540.1|DSEC	LOC108150694|XP_017134444.1|DELE
OG0003831	LOC6607364|XP_002032137.1|DSEC	LOC108144003|XP_017124112.1|DELE
OG0003832	LOC6611442|XP_032571788.1|DSEC	LOC108150733|XP_017134522.1|DELE
OG0003833	LOC6611444|XP_002035987.1|DSEC	LOC108150717|XP_017134495.1|DELE
OG0003834	LOC6611460|XP_002036002.1|DSEC	LOC108135291|XP_017111464.1|DELE
OG0003835	LOC6611384|XP_032577402.1|DSEC	LOC108138164|XP_017115743.1|DELE
OG0003836	LOC6614631|XP_002039058.2|DSEC	LOC108138892|XP_017116915.1|DELE
OG0003837	LOC6614629|XP_002039056.1|DSEC	LOC108138960|XP_017117029.1|DELE
OG0003838	LOC6613256|XP_002037733.1|DSEC	LOC108134699|XP_017110584.1|DELE
OG0003839	LOC6617864|XP_002042172.1|DSEC	LOC108149424|XP_017132480.1|DELE
OG0003840	LOC6608095|XP_002032843.1|DSEC	LOC108147038|XP_017128790.1|DELE
OG0003841	LOC6613107|XP_002037588.1|DSEC	LOC108148036|XP_017130365.1|DELE
OG0003842	LOC6612101|XP_002036618.1|DSEC	LOC108134513|XP_017110340.1|DELE
OG0003843	LOC6611218|XP_002035774.2|DSEC, LOC116800393|XP_032570965.1|DSEC	LOC108149300|XP_017132237.1|DELE
OG0003844	LOC6617862|XP_032583650.1|DSEC	LOC108149464|XP_017132557.1|DELE
OG0003845	LOC6611334|XP_032580874.1|DSEC	LOC108138243|XP_017115870.1|DELE
OG0003846	LOC6611833|XP_032574901.1|DSEC	LOC108141899|XP_017121000.1|DELE
OG0003847	LOC116803536|XP_032583135.1|DSEC	LOC108141973|XP_017121113.1|DELE
OG0003848	LOC6616795|XP_002041132.1|DSEC	LOC108140381|XP_017118574.1|DELE
OG0003849	LOC6608520|XP_002033254.2|DSEC	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE
OG0003850	LOC6611237|XP_032569811.1|DSEC	LOC108149316|XP_017132260.1|DELE
OG0003851	LOC6610099|XP_032571235.1|DSEC	LOC108143567|XP_017123566.1|DELE
OG0003852	LOC6613060|XP_002037543.1|DSEC	LOC108147956|XP_017130233.1|DELE
OG0003853	LOC6609355|XP_032570546.1|DSEC	LOC108141433|XP_017120306.1|DELE
OG0003854	LOC6614423|XP_002038856.1|DSEC	LOC108150475|XP_017134157.1|DELE
OG0003855	LOC6614421|XP_002038854.2|DSEC	LOC108150474|XP_017134156.1|DELE
OG0003856	LOC6612115|XP_002036632.1|DSEC	LOC108134487|XP_017110294.1|DELE
OG0003857	LOC6613675|XP_032577450.1|DSEC	LOC108150468|XP_017134150.1|DELE
OG0003858	LOC6614996|XP_002039413.2|DSEC	LOC108134854|XP_017110819.1|DELE
OG0003859	LOC6614601|XP_032583089.1|DSEC	LOC108138935|XP_017116999.1|DELE
OG0003860	LOC6609677|XP_002034335.1|DSEC	LOC108144713|XP_017125295.1|DELE
OG0003861	LOC6613138|XP_002037619.1|DSEC	LOC108148004|XP_017130321.1|DELE
OG0003862	LOC6613588|XP_032583614.1|DSEC	LOC108149853|XP_017133221.1|DELE
OG0003863	LOC6611790|XP_002036313.1|DSEC	LOC108141773|XP_017120760.1|DELE
OG0003864	LOC6611789|XP_002036312.1|DSEC	LOC108142106|XP_017121292.1|DELE
OG0003865	LOC6616978|XP_002041306.1|DSEC	LOC108147299|XP_017129211.1|DELE
OG0003866	LOC6618276|XP_032569806.1|DSEC	LOC108138968|XP_017117039.1|DELE
OG0003867	LOC116803538|XP_032583137.1|DSEC	LOC108145553|XP_017126546.1|DELE
OG0003868	LOC6611967|XP_002036484.1|DSEC	LOC108141668|XP_017120630.1|DELE
OG0003869	LOC6613241|XP_002037718.1|DSEC	LOC108134749|XP_017110679.1|DELE
OG0003870	LOC6614558|XP_032569769.1|DSEC	LOC108149324|XP_017132274.1|DELE
OG0003871	LOC6617725|XP_002042037.1|DSEC	LOC108138341|XP_017115999.1|DELE
OG0003872	LOC6609623|XP_002034300.1|DSEC	LOC108144816|XP_017125436.1|DELE
OG0003873	LOC6618246|XP_002042520.1|DSEC	LOC108149559|XP_017132686.1|DELE
OG0003874	LOC6618269|XP_002042542.1|DSEC	LOC108138853|XP_017116858.1|DELE
OG0003875	LOC6611922|XP_002036439.1|DSEC	LOC108141702|XP_017120675.1|DELE
OG0003876	LOC6617392|XP_002041717.1|DSEC	LOC108147940|XP_017130214.1|DELE
OG0003877	LOC6611395|XP_002035939.1|DSEC	LOC108138330|XP_017115982.1|DELE
OG0003878	LOC6614602|XP_032573140.1|DSEC	LOC108138934|XP_017116996.1|DELE
OG0003879	LOC6610138|XP_032575090.1|DSEC	LOC108146092|XP_017127409.1|DELE
OG0003880	LOC6605201|XP_032574399.1|DSEC	LOC108150247|XP_017133798.1|DELE
OG0003881	LOC6618846|XP_002043095.1|DSEC	LOC108144776|XP_017125374.1|DELE
OG0003882	LOC6619123|XP_032570507.1|DSEC	LOC108140490|XP_017118742.1|DELE
OG0003883	LOC6620171|XP_032582556.1|DSEC	LOC108136554|XP_017113350.1|DELE
OG0003884	LOC6611195|XP_002035751.1|DSEC	LOC108149416|XP_017132469.1|DELE
OG0003885	LOC6611402|XP_002035946.1|DSEC	LOC108135269|XP_017111435.1|DELE
OG0003886	LOC6611401|XP_002035945.2|DSEC	LOC108135301|XP_017111474.1|DELE
OG0003887	LOC6613108|XP_002037589.1|DSEC	LOC108148038|XP_017130367.1|DELE
OG0003888	LOC6607464|XP_032579599.1|DSEC	LOC108148819|XP_017131562.1|DELE
OG0003889	LOC6617352|XP_002041677.1|DSEC	LOC108148019|XP_017130342.1|DELE
OG0003890	LOC6610633|XP_002035200.1|DSEC	LOC108146393|XP_017127878.1|DELE
OG0003891	LOC6611202|XP_002035758.1|DSEC	LOC108149521|XP_017132639.1|DELE
OG0003892	LOC6610397|XP_032576043.1|DSEC	LOC108146508|XP_017128033.1|DELE
OG0003893	LOC6614687|XP_002039114.1|DSEC	LOC108138946|XP_017117014.1|DELE
OG0003894	LOC6612005|XP_002036522.1|DSEC	LOC108141695|XP_017120667.1|DELE
OG0003895	LOC6615280|XP_002039684.1|DSEC	LOC108145372|XP_017126255.1|DELE
OG0003896	LOC6615277|XP_032571416.1|DSEC	LOC108145525|XP_017126499.1|DELE
OG0003897	LOC6609591|XP_002034268.1|DSEC	LOC108144503|XP_017124925.1|DELE
