Orthogroup	DSEC.longest_only	DGUA.longest_only
OG0003957	LOC6604851|XP_002029696.1|DSEC	LOC117589207|XP_034136837.1|DGUA
OG0003958	LOC6617921|XP_002042229.2|DSEC	LOC117591038|XP_034140024.1|DGUA
OG0003959	LOC6615263|XP_032570978.1|DSEC	LOC117579976|XP_034122048.1|DGUA
OG0003960	LOC116803495|XP_032583081.1|DSEC, LOC6620332|XP_032581598.1|DSEC	LOC117580785|XP_034123371.1|DGUA
OG0003961	LOC6611579|XP_002036117.1|DSEC	LOC117581763|XP_034125055.1|DGUA
OG0003962	LOC6613442|XP_002037916.1|DSEC	LOC117584680|XP_034129600.1|DGUA
OG0003963	LOC6614642|XP_032575278.1|DSEC	LOC117587571|XP_034134288.1|DGUA
OG0003964	LOC6621131|XP_002045310.1|DSEC	LOC117581860|XP_034125213.1|DGUA
OG0003965	LOC6611616|XP_032582900.1|DSEC	LOC117584729|XP_034129690.1|DGUA
OG0003966	LOC6620730|XP_032577029.1|DSEC	LOC117587587|XP_034134318.1|DGUA
OG0003967	LOC6615386|XP_032572739.1|DSEC	LOC117592326|XP_034141897.1|DGUA
OG0003968	LOC6615384|XP_032572753.1|DSEC	LOC117587719|XP_034134522.1|DGUA
OG0003969	LOC6609587|XP_002034264.1|DSEC	LOC117591902|XP_034141179.1|DGUA
OG0003970	LOC6617254|XP_002041581.2|DSEC	LOC117582636|XP_034126407.1|DGUA
OG0003971	LOC6611953|XP_032577235.1|DSEC	LOC117584749|XP_034129732.1|DGUA
OG0003972	LOC6605735|XP_002030551.2|DSEC	LOC117580196|XP_034122459.1|DGUA
OG0003973	LOC6618893|XP_002043141.1|DSEC	LOC117582522|XP_034126216.1|DGUA
OG0003974	LOC6608749|XP_002033472.1|DSEC	LOC117591940|XP_034141243.1|DGUA
OG0003975	LOC6611757|XP_032583156.1|DSEC	LOC117583861|XP_034128373.1|DGUA
OG0003976	LOC6614702|XP_002039129.1|DSEC	LOC117584634|XP_034129549.1|DGUA
OG0003977	LOC6617856|XP_002042164.1|DSEC	LOC117588204|XP_034135229.1|DGUA
OG0003978	LOC6618396|XP_002042666.1|DSEC	LOC117579634|XP_034121499.1|DGUA
OG0003979	LOC6612018|XP_002036535.1|DSEC	LOC117584087|XP_034128725.1|DGUA
OG0003980	LOC6606290|XP_002031095.1|DSEC	LOC117585984|XP_034131693.1|DGUA
OG0003981	LOC6617741|XP_032569781.1|DSEC	LOC117582379|XP_034125939.1|DGUA
OG0003982	LOC6614689|XP_032583000.1|DSEC	LOC117587899|XP_034134766.1|DGUA
OG0003983	LOC6611396|XP_002035940.1|DSEC	LOC117584028|XP_034128656.1|DGUA
OG0003984	LOC6614635|XP_002039062.1|DSEC	LOC117587739|XP_034134550.1|DGUA
OG0003985	LOC6621705|XP_032583728.1|DSEC	LOC117588081|XP_034135036.1|DGUA
OG0003986	LOC6611517|XP_002036058.2|DSEC	LOC117584145|XP_034128796.1|DGUA
OG0003987	LOC6611518|XP_032573661.1|DSEC	LOC117584022|XP_034128648.1|DGUA
OG0003988	LOC6613448|XP_032574880.1|DSEC	LOC117584777|XP_034129771.1|DGUA
OG0003989	LOC6617715|XP_002042027.1|DSEC	LOC117581855|XP_034125203.1|DGUA
OG0003990	LOC6611328|XP_002035875.1|DSEC	LOC117591538|XP_034140723.1|DGUA
OG0003991	LOC6613358|XP_032569734.1|DSEC	LOC117583890|XP_034128444.1|DGUA
OG0003992	LOC6613354|XP_002037828.2|DSEC	LOC117582314|XP_034125849.1|DGUA
OG0003993	LOC6613339|XP_002037815.1|DSEC	LOC117582308|XP_034125843.1|DGUA
OG0003994	LOC6612638|XP_002037142.1|DSEC	LOC117589722|XP_034137783.1|DGUA
OG0003995	LOC6608971|XP_002033685.1|DSEC	LOC117583048|XP_034127142.1|DGUA
OG0003996	LOC6608260|XP_002033004.1|DSEC	LOC117581760|XP_034125056.1|DGUA
OG0003997	LOC6611521|XP_032570100.1|DSEC	LOC117584489|XP_034129305.1|DGUA
OG0003998	LOC6620416|XP_032572643.1|DSEC	LOC117583896|XP_034128452.1|DGUA
OG0003999	LOC6620234|XP_002044442.1|DSEC	LOC117587589|XP_034134323.1|DGUA
OG0004000	LOC6619736|XP_002043951.1|DSEC	LOC117590204|XP_034138547.1|DGUA
OG0004001	LOC6613003|XP_032570506.1|DSEC	LOC117588137|XP_034135162.1|DGUA
OG0004002	LOC6614779|XP_002039198.1|DSEC	LOC117588160|XP_034135159.1|DGUA
OG0004003	LOC6612134|XP_032572461.1|DSEC	LOC117582666|XP_034126487.1|DGUA
OG0004004	LOC6611631|XP_032580199.1|DSEC	LOC117581778|XP_034125092.1|DGUA
OG0004005	LOC6613494|XP_032572751.1|DSEC	LOC117584399|XP_034129149.1|DGUA
OG0004006	LOC6618178|XP_002042453.1|DSEC	LOC117582562|XP_034126287.1|DGUA
OG0004007	LOC6613240|XP_002037717.1|DSEC	LOC117581937|XP_034125310.1|DGUA
OG0004008	LOC6617219|XP_032583636.1|DSEC	LOC117584433|XP_034129235.1|DGUA
OG0004009	LOC6613092|XP_002037575.2|DSEC	LOC117584403|XP_034129157.1|DGUA
OG0004010	LOC6611217|XP_032581690.1|DSEC	LOC117584690|XP_034129613.1|DGUA
OG0004011	LOC6617897|XP_032569914.1|DSEC	LOC117584824|XP_034129841.1|DGUA
OG0004012	LOC6607453|XP_002032222.1|DSEC	LOC117583484|XP_034127684.1|DGUA
OG0004013	LOC6611239|XP_002035794.1|DSEC	LOC117584324|XP_034129043.1|DGUA
OG0004014	LOC6605736|XP_002030552.2|DSEC	LOC117580543|XP_034123028.1|DGUA
OG0004015	LOC6617811|XP_032571934.1|DSEC	LOC117584353|XP_034129080.1|DGUA
OG0004016	LOC6611966|XP_002036483.1|DSEC	LOC117584607|XP_034129507.1|DGUA
OG0004017	LOC6613334|XP_032569725.1|DSEC	LOC117582655|XP_034126451.1|DGUA
OG0004018	LOC6607943|XP_002032693.1|DSEC	LOC117578442|XP_034119856.1|DGUA
OG0004019	LOC6618190|XP_002042465.1|DSEC	LOC117582546|XP_034126246.1|DGUA
OG0004020	LOC6613195|XP_002037676.1|DSEC	LOC117581700|XP_034124969.1|DGUA
OG0004021	LOC6613190|XP_032583417.1|DSEC	LOC117581766|XP_034125060.1|DGUA
OG0004022	LOC6613680|XP_002038150.1|DSEC	LOC117584671|XP_034129591.1|DGUA
OG0004023	LOC6609971|XP_032571306.1|DSEC	LOC117582587|XP_034126328.1|DGUA
OG0004024	LOC6614396|XP_032578768.1|DSEC	LOC117582303|XP_034125836.1|DGUA
OG0004025	LOC6611863|XP_002036385.1|DSEC	LOC117587697|XP_034134484.1|DGUA
OG0004026	LOC6620617|XP_002044821.1|DSEC	LOC117582526|XP_034126217.1|DGUA
OG0004027	LOC116800520|XP_032571828.1|DSEC	LOC117581683|XP_034124953.1|DGUA
OG0004028	LOC6613524|XP_032583249.1|DSEC	LOC117588015|XP_034134935.1|DGUA
OG0004029	LOC6611698|XP_032582477.1|DSEC	LOC117587939|XP_034134822.1|DGUA
OG0004030	LOC6615812|XP_032572831.1|DSEC	LOC117580730|XP_034123331.1|DGUA
OG0004031	LOC6617720|XP_002042032.2|DSEC	LOC117581818|XP_034125153.1|DGUA
OG0004032	LOC6620479|XP_002044684.1|DSEC	LOC117587588|XP_034134321.1|DGUA
OG0004033	LOC6611889|XP_032569777.1|DSEC	LOC117587844|XP_034134699.1|DGUA
OG0004034	LOC6614598|XP_032583454.1|DSEC	LOC117582122|XP_034125592.1|DGUA
OG0004035	LOC6613422|XP_032579929.1|DSEC	LOC117583941|XP_034128522.1|DGUA
OG0004036	LOC6613151|XP_032583757.1|DSEC	LOC117583876|XP_034128417.1|DGUA
OG0004037	LOC6617786|XP_002042098.2|DSEC	LOC117584743|XP_034129717.1|DGUA
OG0004038	LOC6617312|XP_032583110.1|DSEC	LOC117582452|XP_034126068.1|DGUA
OG0004039	LOC6613084|XP_002037567.2|DSEC	LOC117581728|XP_034124999.1|DGUA
OG0004040	LOC6615609|XP_002039983.1|DSEC	LOC117579327|XP_034121042.1|DGUA
OG0004041	LOC6620445|XP_002044652.2|DSEC	LOC117590305|XP_034138683.1|DGUA
OG0004042	LOC6611055|XP_002035612.2|DSEC	LOC117589235|XP_034136890.1|DGUA
OG0004043	LOC6612052|XP_002036569.1|DSEC	LOC117584789|XP_034129792.1|DGUA
OG0004044	LOC6619001|XP_032580941.1|DSEC	LOC117581958|XP_034125331.1|DGUA, LOC117580819|XP_034123430.1|DGUA
OG0004045	LOC6612092|XP_002036609.1|DSEC	LOC117584016|XP_034128638.1|DGUA
OG0004046	LOC6617267|XP_002041594.1|DSEC	LOC117582279|XP_034125801.1|DGUA
OG0004047	LOC6617696|XP_002042008.1|DSEC	LOC117583916|XP_034128485.1|DGUA
OG0004048	LOC6613395|XP_002037869.1|DSEC	LOC117582603|XP_034126363.1|DGUA
OG0004049	LOC6617213|XP_002041540.1|DSEC	LOC117582385|XP_034125950.1|DGUA
OG0004050	LOC6614614|XP_032575693.1|DSEC	LOC117581721|XP_034124992.1|DGUA
OG0004051	LOC6612160|XP_032583124.1|DSEC	LOC117581740|XP_034125023.1|DGUA
OG0004052	LOC6614812|XP_032581397.1|DSEC	LOC117580907|XP_034123559.1|DGUA
OG0004053	LOC6608627|XP_002033361.1|DSEC	LOC117591877|XP_034141145.1|DGUA
OG0004054	LOC6614565|XP_002038993.1|DSEC	LOC117581915|XP_034125277.1|DGUA
OG0004055	LOC6606974|XP_002031766.1|DSEC	LOC117589607|XP_034137573.1|DGUA
OG0004056	LOC6613783|XP_002038252.2|DSEC	LOC117590065|XP_034138279.1|DGUA
OG0004057	LOC6619419|XP_002043634.2|DSEC	LOC117580409|XP_034122847.1|DGUA
OG0004058	LOC6610579|XP_002035152.1|DSEC	LOC117579081|XP_034120679.1|DGUA
OG0004059	LOC6614329|XP_002038769.1|DSEC	LOC117586129|XP_034131885.1|DGUA
OG0004060	LOC6606855|XP_002031652.1|DSEC	LOC117585127|XP_034130344.1|DGUA
OG0004061	LOC6619914|XP_032582270.1|DSEC	LOC117590518|XP_034139119.1|DGUA
OG0004062	LOC6610415|XP_032573940.1|DSEC	LOC117587123|XP_034133514.1|DGUA
OG0004063	LOC6616152|XP_002040517.1|DSEC	LOC117590851|XP_034139739.1|DGUA
OG0004064	LOC6605839|XP_002030653.1|DSEC	LOC117587267|XP_034133733.1|DGUA
OG0004065	LOC6615480|XP_032572610.1|DSEC	LOC117579147|XP_034120787.1|DGUA
OG0004066	LOC6609163|XP_002033865.1|DSEC	LOC117592443|XP_034142090.1|DGUA
OG0004067	LOC6619899|XP_002044111.1|DSEC	LOC117581013|XP_034123718.1|DGUA
OG0004068	LOC6607160|XP_002031946.1|DSEC	LOC117586599|XP_034132671.1|DGUA
OG0004069	LOC6607159|XP_032576360.1|DSEC	LOC117586447|XP_034132377.1|DGUA
OG0004070	LOC6610673|XP_002035239.1|DSEC	LOC117587292|XP_034133769.1|DGUA
OG0004071	LOC6604965|XP_002029808.1|DSEC	LOC117587407|XP_034133955.1|DGUA
OG0004072	LOC6604966|XP_002029809.1|DSEC	LOC117587408|XP_034133956.1|DGUA
OG0004073	LOC6614801|XP_002039220.1|DSEC	LOC117580844|XP_034123480.1|DGUA
OG0004074	LOC6615540|XP_002039919.2|DSEC	LOC117591269|XP_034140360.1|DGUA
OG0004075	LOC6609006|XP_002033711.1|DSEC	LOC117578820|XP_034120465.1|DGUA
OG0004076	LOC6609005|XP_002033710.2|DSEC	LOC117589736|XP_034137807.1|DGUA
OG0004077	LOC6611612|XP_002036148.2|DSEC	LOC117581847|XP_034125193.1|DGUA
OG0004078	LOC6617019|XP_002041347.1|DSEC	LOC117591122|XP_034140114.1|DGUA
OG0004079	LOC6618987|XP_002043232.1|DSEC	LOC117581271|XP_034124173.1|DGUA
OG0004080	LOC6609462|XP_002034147.1|DSEC	LOC117578537|XP_034119995.1|DGUA
OG0004081	LOC6609220|XP_032570268.1|DSEC	LOC117578746|XP_034120317.1|DGUA
OG0004082	LOC6615301|XP_002039705.1|DSEC	LOC117590586|XP_034139234.1|DGUA
OG0004083	LOC116801434|XP_032576831.1|DSEC	LOC117584900|XP_034129929.1|DGUA
OG0004084	LOC6619372|XP_032573924.1|DSEC	LOC117579118|XP_034120737.1|DGUA
OG0004085	LOC6616844|XP_002041180.1|DSEC	LOC117584935|XP_034129986.1|DGUA
OG0004086	LOC6617160|XP_032577787.1|DSEC	LOC117583243|XP_034127357.1|DGUA
OG0004087	LOC6617601|XP_032581063.1|DSEC	LOC117581058|XP_034123791.1|DGUA
OG0004088	LOC6617134|XP_002041461.1|DSEC	LOC117583159|XP_034127245.1|DGUA
OG0004089	LOC6618998|XP_002043243.2|DSEC	LOC117581421|XP_034124473.1|DGUA
OG0004090	LOC6607726|XP_032579116.1|DSEC	LOC117585448|XP_034130816.1|DGUA
OG0004091	LOC6606327|XP_002031132.1|DSEC	LOC117585424|XP_034130789.1|DGUA
OG0004092	LOC6618946|XP_002043189.1|DSEC	LOC117580954|XP_034123631.1|DGUA
OG0004094	LOC6612547|XP_002037055.1|DSEC	LOC117580657|XP_034123152.1|DGUA
OG0004095	LOC116801474|XP_032577178.1|DSEC	LOC117590186|XP_034138486.1|DGUA
OG0004096	LOC6617161|XP_002041488.1|DSEC	LOC117583244|XP_034127358.1|DGUA
OG0004097	LOC6605523|XP_002030356.1|DSEC	LOC117579076|XP_034120675.1|DGUA
OG0004098	LOC6616850|XP_002041186.1|DSEC	LOC117585071|XP_034130227.1|DGUA
OG0004099	LOC6613867|XP_032577875.1|DSEC	LOC117586497|XP_034132483.1|DGUA
OG0004100	LOC6613878|XP_032577815.1|DSEC	LOC117586295|XP_034132141.1|DGUA
OG0004101	LOC6613882|XP_002038351.1|DSEC	LOC117586243|XP_034132072.1|DGUA
OG0004102	LOC6613884|XP_032579257.1|DSEC	LOC117586505|XP_034132519.1|DGUA
OG0004103	LOC6617017|XP_002041345.1|DSEC	LOC117591120|XP_034140112.1|DGUA
OG0004104	LOC6607577|XP_032577966.1|DSEC	LOC117583366|XP_034127537.1|DGUA
OG0004105	LOC6605841|XP_002030655.2|DSEC	LOC117587264|XP_034133729.1|DGUA
OG0004106	LOC6616460|XP_002040821.1|DSEC	LOC117589017|XP_034136533.1|DGUA
OG0004107	LOC6610506|XP_002035086.1|DSEC	LOC117589119|XP_034136688.1|DGUA
OG0004108	LOC6606295|XP_002031100.1|DSEC	LOC117585985|XP_034131694.1|DGUA
OG0004109	LOC6607727|XP_002032490.2|DSEC	LOC117585451|XP_034130825.1|DGUA
OG0004110	LOC6616538|XP_002040897.1|DSEC	LOC117579597|XP_034121421.1|DGUA
OG0004111	LOC6616957|XP_032579160.1|DSEC	LOC117591219|XP_034140279.1|DGUA
OG0004112	LOC6617038|XP_032576246.1|DSEC	LOC117585526|XP_034130925.1|DGUA
OG0004113	LOC6615229|XP_002039635.1|DSEC	LOC117581204|XP_034124068.1|DGUA
OG0004114	LOC6612369|XP_032580402.1|DSEC	LOC117590721|XP_034139517.1|DGUA
OG0004115	LOC6612372|XP_032580395.1|DSEC	LOC117590718|XP_034139511.1|DGUA
OG0004116	LOC6616951|XP_002041279.1|DSEC	LOC117585241|XP_034130533.1|DGUA
OG0004117	LOC6616683|XP_002041038.1|DSEC	LOC117590094|XP_034138328.1|DGUA
OG0004118	LOC6609633|XP_002034310.1|DSEC	LOC117578868|XP_034120553.1|DGUA
OG0004119	LOC6616657|XP_002041014.1|DSEC	LOC117585227|XP_034130511.1|DGUA
OG0004120	LOC6606282|XP_032578989.1|DSEC	LOC117585505|XP_034130895.1|DGUA
OG0004121	LOC6610833|XP_032574794.1|DSEC	LOC117579961|XP_034122025.1|DGUA
OG0004122	LOC6606304|XP_032577085.1|DSEC	LOC117586670|XP_034132809.1|DGUA
OG0004123	LOC6614332|XP_002038772.2|DSEC	LOC117586475|XP_034132459.1|DGUA
OG0004124	LOC6618620|XP_002042879.1|DSEC	LOC117591054|XP_034140044.1|DGUA
OG0004125	LOC6612808|XP_032579157.1|DSEC	LOC117582870|XP_034126831.1|DGUA
OG0004126	LOC6612800|XP_002037301.1|DSEC	LOC117582857|XP_034126816.1|DGUA
OG0004127	LOC6611898|XP_002036415.1|DSEC	LOC117587853|XP_034134710.1|DGUA
OG0004128	LOC6616697|XP_002041052.1|DSEC	LOC117585514|XP_034130904.1|DGUA
OG0004129	LOC6608717|XP_032570256.1|DSEC	LOC117592007|XP_034141348.1|DGUA
OG0004130	LOC6615076|XP_032581047.1|DSEC	LOC117581189|XP_034124031.1|DGUA
OG0004131	LOC6606158|XP_002030966.1|DSEC	LOC117585958|XP_034131652.1|DGUA
OG0004132	LOC6610542|XP_002035122.1|DSEC	LOC117589367|XP_034137167.1|DGUA
OG0004133	LOC6617692|XP_002042004.1|DSEC	LOC117584256|XP_034128951.1|DGUA
OG0004134	LOC6619633|XP_002043848.1|DSEC	LOC117585545|XP_034130955.1|DGUA
OG0004135	LOC6619286|XP_032579000.1|DSEC	LOC117586689|XP_034132836.1|DGUA
OG0004136	LOC6614322|XP_002038762.1|DSEC	LOC117590021|XP_034138205.1|DGUA
OG0004137	LOC6608434|XP_002033168.1|DSEC	LOC117592408|XP_034142035.1|DGUA
OG0004138	LOC6605975|XP_002030787.1|DSEC	LOC117589079|XP_034136606.1|DGUA
OG0004139	LOC6616229|XP_002040594.1|DSEC	LOC117581574|XP_034124814.1|DGUA
OG0004140	LOC6618956|XP_002043201.1|DSEC	LOC117591013|XP_034139991.1|DGUA
OG0004141	LOC6610067|XP_032571303.1|DSEC	LOC117587415|XP_034134030.1|DGUA
OG0004142	LOC116801963|XP_032580255.1|DSEC	LOC117590965|XP_034139914.1|DGUA
OG0004143	LOC6606662|XP_002031462.1|DSEC	LOC117582777|XP_034126638.1|DGUA
OG0004144	LOC6611876|XP_002036394.2|DSEC	LOC117588109|XP_034135071.1|DGUA
OG0004145	LOC6604852|XP_002029697.1|DSEC	LOC117589215|XP_034136851.1|DGUA
OG0004146	LOC6606197|XP_002031005.1|DSEC	LOC117585891|XP_034131538.1|DGUA
OG0004147	LOC6611892|XP_002036409.1|DSEC	LOC117587848|XP_034134706.1|DGUA
OG0004148	LOC6606630|XP_032577123.1|DSEC	LOC117589599|XP_034137563.1|DGUA
OG0004149	LOC6614328|XP_002038768.1|DSEC	LOC117586327|XP_034132209.1|DGUA
OG0004150	LOC6606313|XP_002031118.1|DSEC	LOC117585426|XP_034130791.1|DGUA
OG0004151	LOC6621959|XP_032577765.1|DSEC	LOC117582762|XP_034126616.1|DGUA
OG0004152	LOC6613945|XP_032576371.1|DSEC	LOC117586759|XP_034132960.1|DGUA
OG0004153	LOC6608658|XP_032573065.1|DSEC	LOC117578509|XP_034119938.1|DGUA
OG0004154	LOC6605960|XP_032574435.1|DSEC	LOC117589257|XP_034136923.1|DGUA
OG0004155	LOC6606205|XP_002031013.1|DSEC	LOC117585531|XP_034130939.1|DGUA
OG0004156	LOC6606323|XP_002031128.1|DSEC	LOC117585611|XP_034131057.1|DGUA
OG0004157	LOC6614980|XP_002039397.2|DSEC	LOC117590344|XP_034138734.1|DGUA
OG0004158	LOC6610249|XP_002034844.1|DSEC	LOC117587195|XP_034133630.1|DGUA
OG0004159	LOC6619691|XP_002043906.2|DSEC	LOC117585931|XP_034131587.1|DGUA
OG0004160	LOC6610416|XP_002034998.1|DSEC	LOC117587118|XP_034133505.1|DGUA
OG0004161	LOC6606901|XP_032577844.1|DSEC	LOC117585515|XP_034130906.1|DGUA
OG0004162	LOC6607105|XP_002031893.2|DSEC	LOC117586630|XP_034132742.1|DGUA
OG0004163	LOC6607071|XP_002031859.1|DSEC	LOC117590046|XP_034138255.1|DGUA
OG0004164	LOC6613836|XP_032577675.1|DSEC	LOC117586021|XP_034131745.1|DGUA
OG0004165	LOC6615432|XP_002039814.1|DSEC	LOC117578638|XP_034120135.1|DGUA
OG0004166	LOC6615813|XP_002040183.1|DSEC	LOC117580447|XP_034122941.1|DGUA
OG0004167	LOC6607234|XP_002032015.1|DSEC	LOC117585680|XP_034131172.1|DGUA
OG0004168	LOC6607782|XP_002032541.1|DSEC	LOC117583824|XP_034128299.1|DGUA
OG0004169	LOC6618969|XP_032581316.1|DSEC	LOC117580937|XP_034123609.1|DGUA
OG0004170	LOC6617659|XP_002041972.1|DSEC	LOC117588600|XP_034135899.1|DGUA
OG0004171	LOC6612418|XP_032581214.1|DSEC	LOC117581063|XP_034123826.1|DGUA
OG0004172	LOC6617929|XP_002042237.2|DSEC	LOC117590348|XP_034138767.1|DGUA
OG0004173	LOC6609383|XP_002034072.1|DSEC	LOC117579968|XP_034122036.1|DGUA
OG0004174	LOC6609016|XP_032572713.1|DSEC	LOC117592515|XP_034142254.1|DGUA
OG0004175	LOC6609524|XP_002034208.1|DSEC	LOC117580627|XP_034123105.1|DGUA
OG0004176	LOC6604863|XP_032574944.1|DSEC	LOC117586817|XP_034132986.1|DGUA
OG0004177	LOC6606325|XP_032579015.1|DSEC	LOC117585662|XP_034131145.1|DGUA
OG0004178	LOC6616696|XP_032576763.1|DSEC	LOC117590119|XP_034138361.1|DGUA
OG0004179	LOC6616093|XP_002040458.1|DSEC	LOC117581325|XP_034124324.1|DGUA
OG0004180	LOC6619035|XP_032578208.1|DSEC	LOC117586342|XP_034132235.1|DGUA
OG0004181	LOC6607628|XP_032576422.1|DSEC	LOC117585036|XP_034130179.1|DGUA
OG0004183	LOC6605430|XP_002030263.2|DSEC	LOC117589410|XP_034137232.1|DGUA
OG0004184	LOC6610719|XP_002035285.1|DSEC	LOC117579570|XP_034121385.1|DGUA
OG0004185	LOC6617789|XP_032580935.1|DSEC	LOC117584744|XP_034129719.1|DGUA
OG0004186	LOC6616040|XP_002040406.1|DSEC	LOC117580716|XP_034123270.1|DGUA
OG0004187	LOC6606715|XP_002031514.1|DSEC	LOC117586282|XP_034132127.1|DGUA
OG0004188	LOC6606291|XP_032576267.1|DSEC	LOC117585975|XP_034131679.1|DGUA
OG0004189	LOC6606289|XP_002031094.1|DSEC	LOC117585982|XP_034131690.1|DGUA
OG0004190	LOC6614229|XP_002038674.2|DSEC	LOC117586704|XP_034132865.1|DGUA
OG0004191	LOC6614226|XP_002038671.1|DSEC	LOC117586709|XP_034132870.1|DGUA
OG0004192	LOC6619101|XP_002043341.1|DSEC	LOC117586570|XP_034132622.1|DGUA
OG0004193	LOC6617551|XP_002041865.2|DSEC	LOC117590866|XP_034139777.1|DGUA
OG0004194	LOC6616643|XP_002041000.1|DSEC	LOC117585620|XP_034131075.1|DGUA
OG0004195	LOC6621086|XP_032580021.1|DSEC	LOC117581372|XP_034124399.1|DGUA
OG0004196	LOC6612647|XP_032576904.1|DSEC	LOC117589717|XP_034137773.1|DGUA
OG0004197	LOC6606824|XP_002031621.1|DSEC	LOC117590130|XP_034138394.1|DGUA
OG0004198	LOC6613852|XP_002038321.1|DSEC	LOC117584912|XP_034129950.1|DGUA
OG0004199	LOC6616894|XP_032578018.1|DSEC	LOC117586252|XP_034132084.1|DGUA
OG0004200	LOC6615434|XP_032571708.1|DSEC	LOC117587687|XP_034134475.1|DGUA
OG0004201	LOC6612657|XP_002037161.1|DSEC	LOC117582705|XP_034126512.1|DGUA
OG0004202	LOC6607485|XP_002032254.1|DSEC	LOC117585638|XP_034131114.1|DGUA
OG0004203	LOC6606157|XP_002030965.1|DSEC	LOC117585959|XP_034131653.1|DGUA
OG0004204	LOC6619376|XP_002043592.2|DSEC	LOC117580335|XP_034122728.1|DGUA
OG0004205	LOC6605726|XP_032573806.1|DSEC	LOC117579652|XP_034121527.1|DGUA
OG0004206	LOC6620392|XP_032576899.1|DSEC	LOC117586195|XP_034132013.1|DGUA
OG0004207	LOC6620393|XP_002044601.1|DSEC	LOC117586206|XP_034132035.1|DGUA
OG0004208	LOC6606807|XP_002031604.1|DSEC	LOC117590180|XP_034138469.1|DGUA
OG0004209	LOC6607798|XP_032577180.1|DSEC	LOC117583168|XP_034127253.1|DGUA
OG0004210	LOC6620026|XP_002044238.2|DSEC	LOC117589958|XP_034138147.1|DGUA
OG0004211	LOC6617397|XP_002041722.1|DSEC	LOC117584041|XP_034128670.1|DGUA
OG0004212	LOC6607103|XP_002031891.1|DSEC	LOC117586634|XP_034132746.1|DGUA
OG0004213	LOC6607193|XP_002031977.2|DSEC	LOC117586593|XP_034132661.1|DGUA
OG0004214	LOC6615321|XP_002039722.1|DSEC	LOC117587253|XP_034133757.1|DGUA
OG0004215	LOC6609315|XP_002034004.2|DSEC	LOC117592065|XP_034141454.1|DGUA
OG0004216	LOC6605674|XP_002030492.2|DSEC	LOC117579750|XP_034121658.1|DGUA
OG0004217	LOC6610870|XP_032574646.1|DSEC	LOC117580224|XP_034122529.1|DGUA
OG0004218	LOC6614785|XP_002039205.1|DSEC	LOC117581235|XP_034124112.1|DGUA
OG0004219	LOC6607228|XP_002032012.1|DSEC	LOC117586520|XP_034132543.1|DGUA
OG0004220	LOC6606185|XP_032576325.1|DSEC	LOC117586465|XP_034132422.1|DGUA
OG0004221	LOC6620047|XP_002044259.1|DSEC	LOC117590131|XP_034138395.1|DGUA
OG0004222	LOC6606746|XP_002031543.1|DSEC	LOC117585988|XP_034131699.1|DGUA
OG0004223	LOC6621609|XP_032576913.1|DSEC	LOC117586635|XP_034132747.1|DGUA
OG0004224	LOC6613959|XP_032578443.1|DSEC	LOC117586652|XP_034132779.1|DGUA
OG0004225	LOC6612375|XP_002036884.1|DSEC	LOC117588527|XP_034135776.1|DGUA
OG0004226	LOC6616883|XP_002041219.2|DSEC	LOC117586720|XP_034132904.1|DGUA
OG0004227	LOC6606161|XP_032577587.1|DSEC	LOC117586217|XP_034132046.1|DGUA
OG0004228	LOC6621669|XP_032577589.1|DSEC	LOC117586219|XP_034132047.1|DGUA
OG0004229	LOC6609339|XP_002034028.2|DSEC	LOC117591526|XP_034140745.1|DGUA
OG0004230	LOC6620155|XP_032580340.1|DSEC	LOC117590515|XP_034139098.1|DGUA
OG0004231	LOC6610730|XP_002035296.1|DSEC	LOC117579392|XP_034121156.1|DGUA
OG0004232	LOC6610733|XP_032575681.1|DSEC	LOC117579395|XP_034121163.1|DGUA
OG0004233	LOC6610734|XP_032575680.1|DSEC	LOC117579394|XP_034121162.1|DGUA
OG0004234	LOC6610746|XP_032575316.1|DSEC	LOC117579396|XP_034121165.1|DGUA
OG0004235	LOC6616168|XP_032580991.1|DSEC	LOC117590998|XP_034139969.1|DGUA
OG0004236	LOC6616637|XP_002040994.1|DSEC	LOC117586081|XP_034131828.1|DGUA
OG0004237	LOC6614276|XP_032577752.1|DSEC	LOC117586002|XP_034131721.1|DGUA
OG0004238	LOC6616677|XP_002041032.1|DSEC	LOC117585124|XP_034130338.1|DGUA
OG0004239	LOC6620037|XP_002044249.1|DSEC	LOC117590170|XP_034138456.1|DGUA
OG0004240	LOC6613913|XP_002038378.1|DSEC	LOC117586540|XP_034132588.1|DGUA
OG0004241	LOC6607183|XP_032576605.1|DSEC	LOC117586297|XP_034132144.1|DGUA
OG0004242	LOC6607166|XP_002031952.1|DSEC	LOC117586610|XP_034132690.1|DGUA
OG0004243	LOC6610861|XP_002035427.1|DSEC	LOC117589115|XP_034136684.1|DGUA
OG0004244	LOC6616642|XP_002040999.1|DSEC	LOC117585624|XP_034131080.1|DGUA
OG0004245	LOC6610299|XP_002034894.1|DSEC	LOC117586960|XP_034133223.1|DGUA
OG0004246	LOC6605301|XP_032573546.1|DSEC	LOC117579114|XP_034120732.1|DGUA
OG0004247	LOC6616129|XP_002040494.1|DSEC	LOC117580997|XP_034123694.1|DGUA
OG0004248	LOC6610084|XP_002034700.1|DSEC	LOC117585817|XP_034131441.1|DGUA
