Orthogroup	DSEC.longest_only	DYAK.longest_only
OG0005715	LOC116801428|XP_032576773.1|DSEC	LOC6535469|XP_002096100.1|DYAK
OG0005716	LOC6607236|XP_032577913.1|DSEC	LOC6536241|XP_015047618.1|DYAK
OG0005717	LOC6613908|XP_032577151.1|DSEC	LOC6535370|XP_039232033.1|DYAK
OG0005718	LOC6606336|XP_002031141.1|DSEC	LOC6537256|XP_002097814.1|DYAK
OG0005719	LOC6617034|XP_002041362.1|DSEC	LOC6538407|XP_002098931.1|DYAK
OG0005720	LOC6616669|XP_002041024.1|DSEC	LOC6535496|XP_002096127.2|DYAK
OG0005721	LOC6617029|XP_032577143.1|DSEC	LOC6538411|XP_002098935.2|DYAK
OG0005722	LOC6614228|XP_032576762.1|DSEC	LOC6536063|XP_002096673.2|DYAK
OG0005723	LOC6613941|XP_002038405.1|DSEC	LOC6535403|XP_002096052.1|DYAK
OG0005724	LOC6610042|XP_002034658.1|DSEC	LOC6530833|XP_002091716.1|DYAK
OG0005725	LOC6616732|XP_032577893.1|DSEC	LOC6535438|XP_002096087.2|DYAK
OG0005726	LOC6620298|XP_002044506.1|DSEC	LOC6525516|XP_002101351.1|DYAK
OG0005727	LOC6614213|XP_002038658.1|DSEC	LOC6536078|XP_002096688.3|DYAK
OG0005728	LOC6607081|XP_032579517.1|DSEC	LOC6536390|XP_002096972.1|DYAK
OG0005729	LOC6607079|XP_032576318.1|DSEC	LOC6536392|XP_002096974.1|DYAK
OG0005730	LOC6607179|XP_002031965.1|DSEC	LOC6536295|XP_002096879.1|DYAK
OG0005731	LOC6607178|XP_002031964.1|DSEC	LOC6536296|XP_002096880.1|DYAK
OG0005732	LOC6606751|XP_002031548.1|DSEC	LOC6536735|XP_002097307.1|DYAK
OG0005733	LOC6606750|XP_032579312.1|DSEC	LOC6536736|XP_039231380.1|DYAK
OG0005734	LOC6619688|XP_032579428.1|DSEC	LOC6538556|XP_002099078.2|DYAK
OG0005735	LOC6613859|XP_032576202.1|DSEC	LOC6535320|XP_015047061.1|DYAK
OG0005736	LOC6614007|XP_002038461.1|DSEC	LOC6537513|XP_002098059.1|DYAK
OG0005737	LOC6607074|XP_002031862.2|DSEC	LOC6536397|XP_002096979.1|DYAK
OG0005738	LOC6606763|XP_032577366.1|DSEC	LOC6537383|XP_002097939.2|DYAK
OG0005739	LOC6606814|XP_002031611.1|DSEC	LOC6537435|XP_002097991.1|DYAK
OG0005740	LOC6612648|XP_002037152.2|DSEC	LOC6538100|XP_002098634.1|DYAK
OG0005741	LOC6614030|XP_002038484.1|DSEC	LOC6537535|XP_002098081.1|DYAK
OG0005742	LOC6616639|XP_032577111.1|DSEC	LOC6535526|XP_002096155.2|DYAK
OG0005743	LOC6607250|XP_002032029.1|DSEC	LOC6536228|XP_002096819.1|DYAK
OG0005744	LOC6607172|XP_002031958.1|DSEC	LOC6536302|XP_002096886.1|DYAK
OG0005745	LOC6613925|XP_032576782.1|DSEC	LOC6535385|XP_015047125.1|DYAK
OG0005746	LOC6613928|XP_002038393.1|DSEC	LOC6535388|XP_002096038.1|DYAK
OG0005747	LOC6613939|XP_002038403.1|DSEC	LOC6535401|XP_002096050.1|DYAK
OG0005748	LOC116801548|XP_032577766.1|DSEC	LOC26535428|XP_015047187.1|DYAK
OG0005749	LOC6618571|XP_032581211.1|DSEC	LOC6524511|XP_002100368.1|DYAK
OG0005750	LOC6614019|XP_002038473.1|DSEC	LOC6537525|XP_002098071.1|DYAK
OG0005751	LOC6605976|XP_002030788.1|DSEC	LOC6534440|XP_002095117.1|DYAK
OG0005752	LOC6609369|XP_002034058.1|DSEC	LOC6531483|XP_002092282.1|DYAK
OG0005753	LOC6613357|XP_002037831.1|DSEC	LOC6526838|XP_002087938.1|DYAK
OG0005754	LOC6609531|XP_002034214.1|DSEC	LOC6531705|XP_039229052.1|DYAK
OG0005755	LOC6615819|XP_002040189.1|DSEC	LOC6531941|XP_002092727.1|DYAK
OG0005756	LOC6607088|XP_002031876.1|DSEC	LOC6536383|XP_002096965.1|DYAK
OG0005757	LOC6607249|XP_002032028.1|DSEC	LOC6536229|XP_002096820.2|DYAK
OG0005758	LOC6613912|XP_032577046.1|DSEC	LOC6535373|XP_039232466.1|DYAK
OG0005759	LOC6607060|XP_032578474.1|DSEC	LOC6536411|XP_002096993.1|DYAK
OG0005760	LOC6606773|XP_032576811.1|DSEC	LOC6537393|XP_002097949.3|DYAK
OG0005761	LOC6620996|XP_032578206.1|DSEC	LOC6535731|XP_015047320.1|DYAK
OG0005762	LOC6620065|XP_002044277.1|DSEC	LOC120321748|XP_039231381.1|DYAK
OG0005763	LOC6607868|XP_002032622.1|DSEC	LOC6528300|XP_002089353.1|DYAK
OG0005764	LOC6614025|XP_002038479.1|DSEC	LOC6537530|XP_002098076.1|DYAK
OG0005765	LOC6621477|XP_032577547.1|DSEC	LOC6537528|XP_039230998.1|DYAK
OG0005766	LOC6616675|XP_032579034.1|DSEC	LOC6535491|XP_039232338.1|DYAK
OG0005767	LOC6619255|XP_002043472.2|DSEC	LOC6535807|XP_015047364.1|DYAK
OG0005768	LOC6612217|XP_032582401.1|DSEC	LOC6524070|XP_015045478.1|DYAK
OG0005769	LOC6613984|XP_002038440.1|DSEC	LOC6537492|XP_002098040.1|DYAK
OG0005770	LOC6621107|XP_032577800.1|DSEC	LOC6537163|XP_002097724.1|DYAK
OG0005771	LOC6612751|XP_002037254.1|DSEC	LOC6537997|XP_002098532.1|DYAK
OG0005772	LOC6607296|XP_002032075.1|DSEC	LOC6536186|XP_002096777.1|DYAK
OG0005773	LOC6606171|XP_002030979.1|DSEC	LOC6537096|XP_002097657.1|DYAK
OG0005774	LOC6606822|XP_002031619.1|DSEC	LOC6536641|XP_002097213.1|DYAK
OG0005775	LOC6619413|XP_002043628.1|DSEC	LOC6534882|XP_002095554.1|DYAK
OG0005776	LOC6605671|XP_032574989.1|DSEC	LOC6534105|XP_002094791.2|DYAK
OG0005777	LOC6611713|XP_002036246.1|DSEC	LOC6527755|XP_002088835.1|DYAK
OG0005778	LOC6607198|XP_032578779.1|DSEC	LOC6536276|XP_015047625.1|DYAK
OG0005779	LOC6606254|XP_002031059.1|DSEC	LOC6537175|XP_002097733.2|DYAK
OG0005780	LOC6605392|XP_032574245.1|DSEC	LOC6533836|XP_002094536.2|DYAK
OG0005781	LOC6605243|XP_002030081.1|DSEC	LOC6533681|XP_002094387.1|DYAK
OG0005782	LOC6605240|XP_002030078.1|DSEC	LOC6533678|XP_002094384.1|DYAK
OG0005783	LOC6608565|XP_002033299.1|DSEC	LOC6529358|XP_002090363.2|DYAK
OG0005784	LOC6616981|XP_032577586.1|DSEC	LOC6538455|XP_015048855.1|DYAK
OG0005785	LOC6616982|XP_032577328.1|DSEC	LOC6538454|XP_039232650.1|DYAK
OG0005786	LOC6606738|XP_002031535.1|DSEC	LOC6536748|XP_002097320.1|DYAK
OG0005787	LOC6613848|XP_032577742.1|DSEC	LOC6535309|XP_002095965.1|DYAK
OG0005788	LOC6609113|XP_002033815.1|DSEC	LOC6530356|XP_002091282.1|DYAK
OG0005789	LOC6620476|XP_032573647.1|DSEC	LOC6535239|XP_002095896.1|DYAK
OG0005790	LOC6612749|XP_002037252.1|DSEC	LOC6537999|XP_002098534.1|DYAK
OG0005791	LOC6606310|XP_032577079.1|DSEC	LOC6537230|XP_015048206.1|DYAK
OG0005792	LOC6606311|XP_002031116.1|DSEC	LOC6537231|XP_002097789.1|DYAK
OG0005793	LOC6606175|XP_032576453.1|DSEC	LOC6537100|XP_015048120.1|DYAK
OG0005794	LOC6608657|XP_002033390.2|DSEC	LOC6530293|XP_002091221.1|DYAK
OG0005795	LOC6616878|XP_002041214.1|DSEC	LOC6537034|XP_002097601.1|DYAK
OG0005796	LOC6619411|XP_032574346.1|DSEC	LOC6534884|XP_015050900.2|DYAK
OG0005797	LOC6605094|XP_002029935.1|DSEC	LOC6532508|XP_002093254.1|DYAK
OG0005798	LOC6607101|XP_002031889.1|DSEC	LOC6536370|XP_015047708.1|DYAK
OG0005799	LOC6614323|XP_032578818.1|DSEC	LOC6535974|XP_015047484.1|DYAK
OG0005800	LOC6614320|XP_002038760.1|DSEC	LOC6535977|XP_002096592.1|DYAK
OG0005801	LOC6614321|XP_032579174.1|DSEC	LOC6535976|XP_002096591.1|DYAK
OG0005802	LOC6606208|XP_032578658.1|DSEC	LOC6537134|XP_002097695.2|DYAK
OG0005803	LOC6607097|XP_032578636.1|DSEC	LOC6536374|XP_002096956.2|DYAK
OG0005804	LOC6616668|XP_032578048.1|DSEC	LOC6535497|XP_002096128.1|DYAK
OG0005805	LOC6618821|XP_002043070.1|DSEC	LOC6532060|XP_039229045.1|DYAK
OG0005806	LOC6607734|XP_002032497.1|DSEC	LOC6538730|XP_002099245.1|DYAK
OG0005807	LOC6607746|XP_032577461.1|DSEC	LOC6538717|XP_002099232.2|DYAK
OG0005808	LOC6619575|XP_002043790.1|DSEC	LOC6524766|XP_002100610.2|DYAK
OG0005809	LOC6610354|XP_032573530.1|DSEC	LOC6532401|XP_002093152.1|DYAK
OG0005810	LOC6614325|XP_002038765.1|DSEC	LOC6535971|XP_002096586.1|DYAK
OG0005811	LOC6614326|XP_002038766.1|DSEC	LOC6535970|XP_002096585.1|DYAK
OG0005812	LOC6607106|XP_002031894.2|DSEC	LOC6536365|XP_002096947.1|DYAK
OG0005813	LOC6607017|XP_002031806.1|DSEC	LOC6536456|XP_002097037.1|DYAK
OG0005814	LOC6614015|XP_032577558.1|DSEC	LOC6537522|XP_002098068.2|DYAK
OG0005815	LOC6607865|XP_002032619.1|DSEC	LOC6528297|XP_002089350.2|DYAK
OG0005816	LOC6619505|XP_002043720.1|DSEC	LOC6539023|XP_002099525.2|DYAK
OG0005817	LOC6607297|XP_002032076.1|DSEC	LOC6536185|XP_002096776.1|DYAK
OG0005818	LOC6616998|XP_032577824.1|DSEC	LOC6538439|XP_002098963.2|DYAK
OG0005819	LOC6614200|XP_002038647.1|DSEC	LOC6536092|XP_002096700.2|DYAK
OG0005820	LOC6614201|XP_002038648.1|DSEC	LOC6536091|XP_002096699.1|DYAK
OG0005821	LOC6614193|XP_002038640.1|DSEC	LOC6536101|XP_002096709.1|DYAK
OG0005822	LOC6611477|XP_032580733.1|DSEC	LOC6526999|XP_002088095.1|DYAK
OG0005823	LOC6618101|XP_002042399.1|DSEC	LOC6525697|XP_002101519.1|DYAK
OG0005824	LOC6606341|XP_002031146.1|DSEC	LOC6537261|XP_002097819.1|DYAK
OG0005825	LOC6605288|XP_002030126.1|DSEC	LOC6533727|XP_002094432.1|DYAK
OG0005826	LOC6620606|XP_002044809.2|DSEC	LOC26536296|XP_039233249.1|DYAK
OG0005827	LOC6616955|XP_002041283.1|DSEC	LOC6538481|XP_002099005.1|DYAK
OG0005828	LOC6611002|XP_002035559.1|DSEC	LOC6533184|XP_002093910.1|DYAK
OG0005829	LOC6607208|XP_002031992.1|DSEC	LOC6536267|XP_002096853.1|DYAK
OG0005830	LOC6610723|XP_032575837.1|DSEC	LOC6532911|XP_039230110.1|DYAK
OG0005831	LOC6610727|XP_002035293.2|DSEC	LOC6532915|XP_002093651.2|DYAK
OG0005832	LOC6610729|XP_032575675.1|DSEC	LOC6532916|XP_039230144.1|DYAK
OG0005833	LOC6610737|XP_032575311.1|DSEC	LOC6532924|XP_015049706.1|DYAK
OG0005834	LOC6610742|XP_002035308.1|DSEC	LOC6532929|XP_002093665.1|DYAK
OG0005835	LOC6610747|XP_002035313.1|DSEC	LOC6532936|XP_002093671.1|DYAK
OG0005836	LOC6606087|XP_032574697.1|DSEC	LOC6534329|XP_002095009.1|DYAK
OG0005837	LOC6607733|XP_002032496.1|DSEC	LOC6538731|XP_002099246.1|DYAK
OG0005838	LOC6616684|XP_002041039.1|DSEC	LOC6535483|XP_002096114.1|DYAK
OG0005839	LOC6613143|XP_002037624.1|DSEC	LOC6526613|XP_002087721.1|DYAK
OG0005840	LOC6616641|XP_002040998.1|DSEC	LOC6535524|XP_002096153.1|DYAK
OG0005841	LOC6614274|XP_032578074.1|DSEC	LOC6536025|XP_002096640.3|DYAK
OG0005842	LOC6616033|XP_002040399.1|DSEC	LOC6523956|XP_002099828.1|DYAK
OG0005843	LOC6605677|XP_002030495.2|DSEC	LOC6534111|XP_015050452.1|DYAK
OG0005844	LOC6618356|XP_032575689.1|DSEC	LOC6535027|XP_002095693.2|DYAK
OG0005845	LOC6613914|XP_002038379.1|DSEC	LOC6535375|XP_002096025.1|DYAK
OG0005846	LOC6607184|XP_002031970.1|DSEC	LOC6536288|XP_002096874.1|DYAK
OG0005847	LOC6607168|XP_032576412.1|DSEC	LOC6536306|XP_039231781.1|DYAK
OG0005848	LOC6620727|XP_032581148.1|DSEC	LOC6524925|XP_002100765.1|DYAK
OG0005849	LOC6619580|XP_032580943.1|DSEC	LOC6524772|XP_015045879.1|DYAK
OG0005850	LOC6620218|XP_002044425.1|DSEC	LOC6524929|XP_002100769.1|DYAK
OG0005851	LOC6611457|XP_002035999.1|DSEC	LOC6527017|XP_002088112.1|DYAK
OG0005852	LOC6606831|XP_002031628.1|DSEC	LOC6536632|XP_002097204.1|DYAK
OG0005853	LOC6614792|XP_002039211.1|DSEC	LOC6525722|XP_002101544.1|DYAK
OG0005854	LOC6614324|XP_002038764.1|DSEC	LOC6535972|XP_039231819.1|DYAK
OG0005855	LOC6612458|XP_032580980.1|DSEC	LOC6524192|XP_039232867.1|DYAK
OG0005856	LOC6620004|XP_032582288.1|DSEC	LOC6524905|XP_015045931.1|DYAK
OG0005857	LOC6619023|XP_002043268.1|DSEC	LOC6535742|XP_002096365.1|DYAK
OG0005858	LOC6606740|XP_002031537.1|DSEC	LOC6536746|XP_002097318.1|DYAK
OG0005859	LOC6613447|XP_002037921.2|DSEC	LOC6527581|XP_002088669.2|DYAK
OG0005860	LOC6614215|XP_032579552.1|DSEC	LOC6536076|XP_039231933.1|DYAK
OG0005861	LOC6619531|XP_032578591.1|DSEC	LOC6539050|XP_039232574.1|DYAK
OG0005862	LOC6608190|XP_032571578.1|DSEC	LOC6528602|XP_039227009.1|DYAK
OG0005863	LOC6615739|XP_002040110.1|DSEC	LOC6531855|XP_002092642.1|DYAK, LOC26535009|XP_039228002.1|DYAK
OG0005864	LOC6607187|XP_002031971.1|DSEC	LOC6536287|XP_002096873.1|DYAK
OG0005865	LOC6607774|XP_002032533.1|DSEC	LOC6538688|XP_002099207.1|DYAK
OG0005866	LOC6608703|XP_032571833.1|DSEC	LOC6530245|XP_002091182.1|DYAK
OG0005867	LOC6613678|XP_002038148.1|DSEC	LOC6528933|XP_002089965.2|DYAK
OG0005868	LOC116800507|XP_032571785.1|DSEC	LOC26535421|XP_015052900.1|DYAK
OG0005869	LOC6612483|XP_002036991.1|DSEC	LOC6524218|XP_002100081.1|DYAK
OG0005870	LOC6616060|XP_002040426.1|DSEC	LOC6524476|XP_002100333.1|DYAK
OG0005871	LOC6618664|XP_002042923.1|DSEC	LOC6524598|XP_002100455.1|DYAK
OG0005872	LOC6607370|XP_002032143.1|DSEC	LOC6537688|XP_015048460.1|DYAK
OG0005873	LOC6607158|XP_002031944.1|DSEC	LOC6536317|XP_002096901.1|DYAK
OG0005874	LOC6619971|XP_032580228.1|DSEC	LOC6524874|XP_015045909.1|DYAK
OG0005875	LOC6608111|XP_002032859.1|DSEC	LOC6528530|XP_015053971.1|DYAK
OG0005876	LOC6612505|XP_032580299.1|DSEC	LOC6524238|XP_039226591.1|DYAK
OG0005877	LOC6620723|XP_002044927.2|DSEC	LOC120320423|XP_002100762.1|DYAK
OG0005878	LOC6618568|XP_032580138.1|DSEC	LOC6524508|XP_015045731.1|DYAK
OG0005879	LOC6614823|XP_002039242.1|DSEC	LOC6525749|XP_015046474.1|DYAK
OG0005880	LOC6616478|XP_002040839.1|DSEC	LOC6539362|XP_002086256.2|DYAK
OG0005881	LOC6605701|XP_002030517.1|DSEC	LOC6534135|XP_002094819.1|DYAK
OG0005882	LOC6617920|XP_002042228.1|DSEC	LOC6524955|XP_002100795.1|DYAK
OG0005883	LOC6610156|XP_002034765.1|DSEC	LOC6532208|XP_002092982.1|DYAK
OG0005884	LOC6616390|XP_002040750.1|DSEC	LOC6534707|XP_002095382.2|DYAK
OG0005885	LOC6605613|XP_002030431.1|DSEC	LOC6534049|XP_002094735.1|DYAK
OG0005886	LOC6619420|XP_032575886.1|DSEC	LOC6534875|XP_002095547.1|DYAK
OG0005887	LOC6605700|XP_032575628.1|DSEC	LOC6534134|XP_002094818.2|DYAK
OG0005888	LOC6616594|XP_032575743.1|DSEC	LOC6535187|XP_039230819.1|DYAK
OG0005889	LOC6605498|XP_002030331.2|DSEC	LOC6533934|XP_002094634.2|DYAK
OG0005890	LOC6612390|XP_002036899.2|DSEC	LOC6524132|XP_002099996.1|DYAK
OG0005891	LOC6605307|XP_002030145.2|DSEC	LOC6533749|XP_015050245.1|DYAK
OG0005892	LOC116801029|XP_032574191.1|DSEC	LOC26536259|XP_039230170.1|DYAK, LOC6533764|XP_002094468.3|DYAK
OG0005893	LOC6605755|XP_002030570.1|DSEC	LOC6534460|XP_039229816.1|DYAK
OG0005894	LOC6605756|XP_002030571.1|DSEC	LOC6534461|XP_002095138.1|DYAK
OG0005895	LOC6605757|XP_002030572.1|DSEC	LOC6534462|XP_002095139.1|DYAK
OG0005896	LOC6616330|XP_032574387.1|DSEC	LOC6534762|XP_039229740.1|DYAK
OG0005897	LOC6605590|XP_032574039.1|DSEC	LOC6534023|XP_039230628.1|DYAK
OG0005898	LOC6620367|XP_032582203.1|DSEC	LOC6524814|XP_002100656.2|DYAK
OG0005899	LOC6607998|XP_032571564.1|DSEC	LOC6528424|XP_002089470.1|DYAK
OG0005900	LOC6617275|XP_032571163.1|DSEC	LOC6526326|XP_002087448.1|DYAK
OG0005901	LOC6615415|XP_002039797.1|DSEC	LOC6530585|XP_039228143.1|DYAK
OG0005902	LOC6609117|XP_002033819.1|DSEC	LOC6530360|XP_002091286.1|DYAK
OG0005903	LOC6606868|XP_002031662.1|DSEC	LOC6536600|XP_002097176.1|DYAK
OG0005904	LOC6607625|XP_002032393.2|DSEC	LOC6537936|XP_002098476.2|DYAK
OG0005905	LOC6619425|XP_032573566.1|DSEC	LOC6534868|XP_015050882.1|DYAK
OG0005906	LOC6618392|XP_002042662.1|DSEC	LOC26535923|XP_039230816.1|DYAK
OG0005907	LOC6619443|XP_002043658.1|DSEC	LOC6534855|XP_002095527.2|DYAK
OG0005908	LOC6605849|XP_002030663.1|DSEC	LOC6539531|XP_002086419.1|DYAK
OG0005909	LOC6616487|XP_032574610.1|DSEC	LOC6534600|XP_039229963.1|DYAK
OG0005910	LOC6609389|XP_002034078.1|DSEC	LOC6531465|XP_002092264.1|DYAK
OG0005911	LOC6609390|XP_002034079.1|DSEC	LOC6531464|XP_002092263.1|DYAK
OG0005912	LOC6609391|XP_032571943.1|DSEC	LOC120320433|XP_015051337.1|DYAK
OG0005913	LOC6607472|XP_002032241.1|DSEC	LOC6537785|XP_002098326.1|DYAK
OG0005914	LOC6609105|XP_002033808.1|DSEC	LOC6530348|XP_002091275.1|DYAK
OG0005915	LOC6609104|XP_002033807.1|DSEC	LOC6530347|XP_002091274.1|DYAK
OG0005916	LOC6615300|XP_002039707.2|DSEC	LOC6530697|XP_002091588.1|DYAK
OG0005917	LOC6609901|XP_002034551.1|DSEC	LOC6530979|XP_002091817.1|DYAK
OG0005918	LOC6620246|XP_002044455.1|DSEC	LOC6525391|XP_002101226.1|DYAK
OG0005919	LOC6608381|XP_002033117.2|DSEC	LOC6528786|XP_002089820.1|DYAK
OG0005920	LOC6609344|XP_032572617.1|DSEC	LOC6531509|XP_002092308.1|DYAK
OG0005921	LOC6610398|XP_002034980.1|DSEC	LOC6532445|XP_002093192.1|DYAK
OG0005922	LOC6616038|XP_002040404.2|DSEC	LOC6523961|XP_002099833.1|DYAK
OG0005923	LOC6605385|XP_002030218.1|DSEC	LOC6533829|XP_002094529.1|DYAK
OG0005924	LOC6605633|XP_002030451.1|DSEC	LOC6534068|XP_002094754.1|DYAK
OG0005925	LOC6605500|XP_002030333.1|DSEC	LOC6533937|XP_002094637.1|DYAK
OG0005926	LOC6620180|XP_002044391.1|DSEC	LOC6525340|XP_002101176.1|DYAK
OG0005927	LOC6614010|XP_002038464.1|DSEC	LOC6537516|XP_002098062.1|DYAK
OG0005928	LOC6617524|XP_032580905.1|DSEC	LOC6525989|XP_002101807.1|DYAK
OG0005929	LOC6610389|XP_032575811.1|DSEC	LOC6532436|XP_002093183.1|DYAK
OG0005930	LOC6608700|XP_002033424.1|DSEC	LOC6530248|XP_002091185.1|DYAK
OG0005931	LOC6607862|XP_002032616.1|DSEC	LOC6528294|XP_002089347.1|DYAK
OG0005932	LOC116800314|XP_032570282.1|DSEC	LOC26535495|XP_015052906.1|DYAK
OG0005933	LOC6608254|XP_032570486.1|DSEC	LOC6528664|XP_002089706.1|DYAK
OG0005934	LOC6609205|XP_002033896.1|DSEC	LOC6530439|XP_002091355.3|DYAK
OG0005935	LOC6616592|XP_032573175.1|DSEC	LOC6535185|XP_039230239.1|DYAK
OG0005936	LOC6611468|XP_002036009.1|DSEC	LOC6527008|XP_002088104.1|DYAK
OG0005937	LOC6616590|XP_002040949.1|DSEC	LOC6535183|XP_002095845.2|DYAK
OG0005938	LOC6609514|XP_032572113.1|DSEC	LOC6531340|XP_002092144.1|DYAK
OG0005939	LOC6618543|XP_002042803.1|DSEC	LOC6524732|XP_002100576.1|DYAK
OG0005940	LOC6615409|XP_002039791.1|DSEC	LOC6530590|XP_002091503.2|DYAK
OG0005941	LOC6615778|XP_032570289.1|DSEC	LOC6531900|XP_039228907.1|DYAK
OG0005942	LOC116800372|XP_032570813.1|DSEC	LOC6529043|XP_002090074.2|DYAK
OG0005943	LOC6607854|XP_032572954.1|DSEC	LOC6528288|XP_015053902.1|DYAK
OG0005944	LOC6607858|XP_002032612.1|DSEC	LOC6528291|XP_002089344.1|DYAK
OG0005945	LOC6608567|XP_002033301.1|DSEC	LOC6529356|XP_002090361.1|DYAK
OG0005946	LOC6608884|XP_032572140.1|DSEC	LOC6530067|XP_039228579.1|DYAK
OG0005947	LOC6609473|XP_002034158.2|DSEC	LOC6531379|XP_002092182.1|DYAK
OG0005948	LOC6618395|XP_002042665.1|DSEC	LOC6534973|XP_002095643.1|DYAK
OG0005949	LOC6616486|XP_002040847.1|DSEC	LOC6534601|XP_002095276.3|DYAK
OG0005950	LOC6612122|XP_002036639.1|DSEC	LOC6527240|XP_015053169.1|DYAK
OG0005951	LOC6605131|XP_032573469.1|DSEC	LOC6533566|XP_015050151.1|DYAK
OG0005952	LOC6612121|XP_032583486.1|DSEC	LOC6527239|XP_015053639.1|DYAK
OG0005953	LOC6618247|XP_002042521.1|DSEC	LOC6529243|XP_002090249.1|DYAK
OG0005954	LOC6618251|XP_002042525.1|DSEC	LOC6529239|XP_002090245.1|DYAK
OG0005955	LOC6607084|XP_002031872.1|DSEC	LOC6536387|XP_002096969.1|DYAK
OG0005956	LOC6609640|XP_002034317.1|DSEC	LOC6531247|XP_002092056.1|DYAK
OG0005957	LOC6607771|XP_002032530.1|DSEC	LOC6538692|XP_002099211.1|DYAK
OG0005958	LOC6616983|XP_002041311.1|DSEC	LOC6538453|XP_002098977.1|DYAK
OG0005959	LOC6611864|XP_002036386.2|DSEC	LOC6527909|XP_002088981.1|DYAK
OG0005960	LOC6614925|XP_032582377.1|DSEC	LOC6525857|XP_002101677.1|DYAK
OG0005961	LOC6609395|XP_002034084.1|DSEC	LOC6531458|XP_002092257.1|DYAK
OG0005962	LOC6610053|XP_032572021.1|DSEC	LOC6530823|XP_039228275.1|DYAK
OG0005963	LOC6612158|XP_002036675.1|DSEC	LOC6527270|XP_002088364.1|DYAK
OG0005964	LOC6615428|XP_002039810.1|DSEC	LOC6530573|XP_002091486.1|DYAK
OG0005965	LOC6608419|XP_002033153.1|DSEC	LOC6528822|XP_002089854.2|DYAK
OG0005966	LOC6608816|XP_032571620.1|DSEC	LOC6530136|XP_002091082.2|DYAK
OG0005967	LOC6610045|XP_002034661.2|DSEC	LOC6530830|XP_039228944.1|DYAK
OG0005968	LOC6610041|XP_032573094.1|DSEC	LOC6530834|XP_002091717.2|DYAK
OG0005969	LOC6615816|XP_032572825.1|DSEC	LOC6531938|XP_039228500.1|DYAK
OG0005970	LOC6605176|XP_002030015.1|DSEC	LOC6533613|XP_002094321.1|DYAK
OG0005971	LOC6621145|XP_002045324.1|DSEC	LOC6529889|XP_002090846.1|DYAK
OG0005972	LOC6616292|XP_002040656.1|DSEC	LOC6534794|XP_015050837.1|DYAK
OG0005973	LOC6619417|XP_002043632.2|DSEC	LOC6534878|XP_002095550.1|DYAK
OG0005974	LOC6616281|XP_002040645.2|DSEC	LOC6534808|XP_015050846.1|DYAK
OG0005975	LOC6616291|XP_002040655.1|DSEC	LOC6534798|XP_002095470.1|DYAK
OG0005976	LOC6616630|XP_032579325.1|DSEC	LOC26535822|XP_039232560.1|DYAK
OG0005977	LOC6610105|XP_002034716.1|DSEC	LOC6530769|XP_002091657.1|DYAK
OG0005978	LOC6609549|XP_002034232.1|DSEC	LOC6531687|XP_002092478.3|DYAK
OG0005979	LOC6608947|XP_002033661.1|DSEC	LOC6530007|XP_002090953.1|DYAK
OG0005980	LOC6607992|XP_002032740.1|DSEC	LOC6528418|XP_002089464.1|DYAK
OG0005981	LOC6619912|XP_032582278.1|DSEC	LOC6525540|XP_002101375.2|DYAK
OG0005982	LOC116800302|XP_032570201.1|DSEC	LOC6528425|XP_002089471.3|DYAK
OG0005983	LOC116803112|XP_032582961.1|DSEC, LOC6615053|XP_032580389.1|DSEC	LOC120322033|XP_039232735.1|DYAK
OG0005984	LOC6618025|XP_032580827.1|DSEC	LOC6525616|XP_039226012.1|DYAK
OG0005985	LOC116802333|XP_032582505.1|DSEC	LOC6525072|XP_002100911.2|DYAK
OG0005986	LOC6614795|XP_002039214.1|DSEC	LOC6525725|XP_002101547.1|DYAK
OG0005987	LOC6617544|XP_032581961.1|DSEC	LOC6526006|XP_015046585.1|DYAK
OG0005988	LOC6608716|XP_002033440.1|DSEC	LOC6530230|XP_002091167.1|DYAK
OG0005989	LOC6609049|XP_002033752.1|DSEC	LOC6529909|XP_002090866.1|DYAK
OG0005990	LOC6609747|XP_032572776.1|DSEC	LOC6531134|XP_002091968.1|DYAK
OG0005991	LOC6608249|XP_002032993.1|DSEC	LOC6528659|XP_039227019.1|DYAK
OG0005992	LOC6605165|XP_002030004.1|DSEC	LOC6533602|XP_002094310.1|DYAK
OG0005993	LOC6605167|XP_032573819.1|DSEC	LOC6533604|XP_015050184.1|DYAK
OG0005994	LOC6616456|XP_002040817.2|DSEC	LOC6534638|XP_002095313.2|DYAK
OG0005995	LOC6616297|XP_002040661.2|DSEC	LOC6534791|XP_002095463.1|DYAK
OG0005996	LOC6616483|XP_002040844.1|DSEC	LOC6539366|XP_002086259.1|DYAK
OG0005997	LOC6608574|XP_002033308.1|DSEC	LOC6529349|XP_002090354.1|DYAK
OG0005998	LOC6605741|XP_002030557.1|DSEC	LOC6534173|XP_002094857.1|DYAK
OG0005999	LOC6610190|XP_002034798.1|DSEC	LOC6532241|XP_002093014.1|DYAK
OG0006000	LOC6609507|XP_002034191.2|DSEC	LOC6531347|XP_039229310.1|DYAK
OG0006001	LOC6610880|XP_032574856.1|DSEC	LOC6533065|XP_015049799.1|DYAK
OG0006002	LOC6615787|XP_032570308.1|DSEC	LOC6531911|XP_002092697.1|DYAK
OG0006003	LOC6605718|XP_032574510.1|DSEC	LOC6534150|XP_002094834.1|DYAK
