Orthogroup	DSEC.longest_only	DEUG.longest_only
OG0004027	LOC116800520|XP_032571828.1|DSEC	LOC108107219|XP_017070125.1|DEUG
OG0004028	LOC6613524|XP_032583249.1|DSEC	LOC108102491|XP_017062994.1|DEUG
OG0004029	LOC6611698|XP_032582477.1|DSEC	LOC108106163|XP_017068563.1|DEUG
OG0004030	LOC6615812|XP_032572831.1|DSEC	LOC108107427|XP_017070446.1|DEUG
OG0004031	LOC6617720|XP_002042032.2|DSEC	LOC108104139|XP_017065529.1|DEUG
OG0004032	LOC6620479|XP_002044684.1|DSEC	LOC108104159|XP_017065552.1|DEUG
OG0004033	LOC6611889|XP_032569777.1|DSEC	LOC108110775|XP_017075482.1|DEUG
OG0004034	LOC6614598|XP_032583454.1|DSEC	LOC108107017|XP_017069853.1|DEUG
OG0004035	LOC6613422|XP_032579929.1|DSEC	LOC108102552|XP_017063105.1|DEUG
OG0004036	LOC6613151|XP_032583757.1|DSEC	LOC108110734|XP_017075422.1|DEUG
OG0004037	LOC6617786|XP_002042098.2|DSEC	LOC108108281|XP_017071776.1|DEUG
OG0004038	LOC6617312|XP_032583110.1|DSEC	LOC108110471|XP_017075028.1|DEUG
OG0004039	LOC6613084|XP_002037567.2|DSEC	LOC108110658|XP_017075261.1|DEUG
OG0004040	LOC6615609|XP_002039983.1|DSEC	LOC108113120|XP_017079110.1|DEUG
OG0004041	LOC6620445|XP_002044652.2|DSEC	LOC108103175|XP_017064050.1|DEUG
OG0004042	LOC6611055|XP_002035612.2|DSEC	LOC108114387|XP_017080840.1|DEUG
OG0004043	LOC6612052|XP_002036569.1|DSEC	LOC108111122|XP_017075963.1|DEUG
OG0004044	LOC6619001|XP_032580941.1|DSEC	LOC108104973|XP_017066832.1|DEUG
OG0004045	LOC6612092|XP_002036609.1|DSEC	LOC108112035|XP_017077274.1|DEUG
OG0004046	LOC6617267|XP_002041594.1|DSEC	LOC108110728|XP_017075407.1|DEUG
OG0004047	LOC6617696|XP_002042008.1|DSEC	LOC108104081|XP_017065465.1|DEUG
OG0004048	LOC6613395|XP_002037869.1|DSEC	LOC108102596|XP_017063188.1|DEUG
OG0004049	LOC6617213|XP_002041540.1|DSEC	LOC108104196|XP_017065629.1|DEUG
OG0004050	LOC6614614|XP_032575693.1|DSEC	LOC108107068|XP_017069928.1|DEUG
OG0004051	LOC6612160|XP_032583124.1|DSEC	LOC108112042|XP_017077287.1|DEUG
OG0004052	LOC6614812|XP_032581397.1|DSEC	LOC108116551|XP_017083981.1|DEUG
OG0004053	LOC6608627|XP_002033361.1|DSEC	LOC108106429|XP_017068946.1|DEUG
OG0004054	LOC6614565|XP_002038993.1|DSEC	LOC108105652|XP_017067829.1|DEUG
OG0004055	LOC6606974|XP_002031766.1|DSEC	LOC108117494|XP_017085460.1|DEUG
OG0004056	LOC6613783|XP_002038252.2|DSEC	LOC108117639|XP_017085662.1|DEUG
OG0004057	LOC6619419|XP_002043634.2|DSEC	LOC108107560|XP_017070603.1|DEUG
OG0004058	LOC6610579|XP_002035152.1|DSEC	LOC108108092|XP_017071476.1|DEUG
OG0004059	LOC6614329|XP_002038769.1|DSEC	LOC108115174|XP_017081983.1|DEUG
OG0004060	LOC6606855|XP_002031652.1|DSEC	LOC108116330|XP_017083630.1|DEUG
OG0004061	LOC6619914|XP_032582270.1|DSEC	LOC108104355|XP_017065849.1|DEUG
OG0004062	LOC6610415|XP_032573940.1|DSEC	LOC108113910|XP_017080108.1|DEUG
OG0004063	LOC6616152|XP_002040517.1|DSEC	LOC108105534|XP_017067654.1|DEUG
OG0004064	LOC6605839|XP_002030653.1|DSEC	LOC108117337|XP_017085197.1|DEUG
OG0004065	LOC6615480|XP_032572610.1|DSEC	LOC108112849|XP_017078657.1|DEUG
OG0004066	LOC6609163|XP_002033865.1|DSEC	LOC108106660|XP_017069373.1|DEUG
OG0004067	LOC6619899|XP_002044111.1|DSEC	LOC108109975|XP_017074285.1|DEUG
OG0004068	LOC6607160|XP_002031946.1|DSEC	LOC108108312|XP_017071823.1|DEUG
OG0004069	LOC6607159|XP_032576360.1|DSEC	LOC108108290|XP_017071782.1|DEUG
OG0004070	LOC6610673|XP_002035239.1|DSEC	LOC108107979|XP_017071310.1|DEUG
OG0004071	LOC6604965|XP_002029808.1|DSEC	LOC108108349|XP_017071878.1|DEUG
OG0004072	LOC6604966|XP_002029809.1|DSEC	LOC108108350|XP_017071879.1|DEUG
OG0004073	LOC6614801|XP_002039220.1|DSEC	LOC108117491|XP_017085459.1|DEUG
OG0004074	LOC6615540|XP_002039919.2|DSEC	LOC108112816|XP_017078603.1|DEUG
OG0004075	LOC6609006|XP_002033711.1|DSEC	LOC108114894|XP_017081552.1|DEUG
OG0004076	LOC6609005|XP_002033710.2|DSEC	LOC108114893|XP_017081551.1|DEUG
OG0004077	LOC6611612|XP_002036148.2|DSEC	LOC108106100|XP_017068453.1|DEUG
OG0004078	LOC6617019|XP_002041347.1|DSEC	LOC108113609|XP_017079756.1|DEUG
OG0004079	LOC6618987|XP_002043232.1|DSEC	LOC108104950|XP_017066805.1|DEUG
OG0004080	LOC6609462|XP_002034147.1|DSEC	LOC108113111|XP_017079093.1|DEUG
OG0004081	LOC6609220|XP_032570268.1|DSEC	LOC108106576|XP_017069239.1|DEUG
OG0004082	LOC6615301|XP_002039705.1|DSEC	LOC108109185|XP_017073106.1|DEUG
OG0004083	LOC116801434|XP_032576831.1|DSEC	LOC108116602|XP_017084047.1|DEUG
OG0004084	LOC6619372|XP_032573924.1|DSEC	LOC108108768|XP_017072424.1|DEUG
OG0004085	LOC6616844|XP_002041180.1|DSEC	LOC108111497|XP_017076500.1|DEUG
OG0004086	LOC6617160|XP_032577787.1|DSEC	LOC108115771|XP_017082830.1|DEUG
OG0004087	LOC6617601|XP_032581063.1|DSEC	LOC108117610|XP_017085625.1|DEUG
OG0004088	LOC6617134|XP_002041461.1|DSEC	LOC108115868|XP_017082988.1|DEUG
OG0004089	LOC6618998|XP_002043243.2|DSEC	LOC108104964|XP_017066818.1|DEUG
OG0004090	LOC6607726|XP_032579116.1|DSEC	LOC108116646|XP_017084120.1|DEUG
OG0004091	LOC6606327|XP_002031132.1|DSEC	LOC108116159|XP_017083383.1|DEUG
OG0004092	LOC6618946|XP_002043189.1|DSEC	LOC108103693|XP_017064776.1|DEUG
OG0004094	LOC6612547|XP_002037055.1|DSEC	LOC108110388|XP_017074923.1|DEUG
OG0004095	LOC116801474|XP_032577178.1|DSEC	LOC108116389|XP_017083740.1|DEUG
OG0004096	LOC6617161|XP_002041488.1|DSEC	LOC108115889|XP_017083022.1|DEUG
OG0004097	LOC6605523|XP_002030356.1|DSEC	LOC108114472|XP_017080970.1|DEUG
OG0004098	LOC6616850|XP_002041186.1|DSEC	LOC108111467|XP_017076428.1|DEUG
OG0004099	LOC6613867|XP_032577875.1|DSEC	LOC108114965|XP_017081661.1|DEUG
OG0004100	LOC6613878|XP_032577815.1|DSEC	LOC108115044|XP_017081780.1|DEUG
OG0004101	LOC6613882|XP_002038351.1|DSEC	LOC108115020|XP_017081751.1|DEUG
OG0004102	LOC6613884|XP_032579257.1|DSEC	LOC108114970|XP_017081672.1|DEUG
OG0004103	LOC6617017|XP_002041345.1|DSEC	LOC108113638|XP_017079796.1|DEUG
OG0004104	LOC6607577|XP_032577966.1|DSEC	LOC108108837|XP_017072533.1|DEUG
OG0004105	LOC6605841|XP_002030655.2|DSEC	LOC108117395|XP_017085290.1|DEUG
OG0004106	LOC6616460|XP_002040821.1|DSEC	LOC108108772|XP_017072429.1|DEUG
OG0004107	LOC6610506|XP_002035086.1|DSEC	LOC108108202|XP_017071643.1|DEUG
OG0004108	LOC6606295|XP_002031100.1|DSEC	LOC108105606|XP_017067770.1|DEUG
OG0004109	LOC6607727|XP_002032490.2|DSEC	LOC108116647|XP_017084123.1|DEUG
OG0004110	LOC6616538|XP_002040897.1|DSEC	LOC108108716|XP_017072338.1|DEUG
OG0004111	LOC6616957|XP_032579160.1|DSEC	LOC108113601|XP_017079743.1|DEUG
OG0004112	LOC6617038|XP_032576246.1|DSEC	LOC108113650|XP_017079810.1|DEUG
OG0004113	LOC6615229|XP_002039635.1|DSEC	LOC108117706|XP_017085743.1|DEUG
OG0004114	LOC6612369|XP_032580402.1|DSEC	LOC108103351|XP_017064285.1|DEUG
OG0004115	LOC6612372|XP_032580395.1|DSEC	LOC108103347|XP_017064274.1|DEUG
OG0004116	LOC6616951|XP_002041279.1|DSEC	LOC108113588|XP_017079723.1|DEUG
OG0004117	LOC6616683|XP_002041038.1|DSEC	LOC108111561|XP_017076574.1|DEUG
OG0004118	LOC6609633|XP_002034310.1|DSEC	LOC108112782|XP_017078549.1|DEUG
OG0004119	LOC6616657|XP_002041014.1|DSEC	LOC108105300|XP_017067282.1|DEUG
OG0004120	LOC6606282|XP_032578989.1|DSEC	LOC108105629|XP_017067803.1|DEUG
OG0004121	LOC6610833|XP_032574794.1|DSEC	LOC108107581|XP_017070631.1|DEUG
OG0004122	LOC6606304|XP_032577085.1|DSEC	LOC108103732|XP_017064821.1|DEUG
OG0004123	LOC6614332|XP_002038772.2|DSEC	LOC108115144|XP_017081929.1|DEUG
OG0004124	LOC6618620|XP_002042879.1|DSEC	LOC108103903|XP_017065136.1|DEUG
OG0004125	LOC6612808|XP_032579157.1|DSEC	LOC108111385|XP_017076307.1|DEUG
OG0004126	LOC6612800|XP_002037301.1|DSEC	LOC108111403|XP_017076337.1|DEUG
OG0004127	LOC6611898|XP_002036415.1|DSEC	LOC108110996|XP_017075794.1|DEUG
OG0004128	LOC6616697|XP_002041052.1|DSEC	LOC108111555|XP_017076565.1|DEUG
OG0004129	LOC6608717|XP_032570256.1|DSEC	LOC108106609|XP_017069297.1|DEUG
OG0004130	LOC6615076|XP_032581047.1|DSEC	LOC108105013|XP_017066896.1|DEUG
OG0004131	LOC6606158|XP_002030966.1|DSEC	LOC108116405|XP_017083772.1|DEUG
OG0004132	LOC6610542|XP_002035122.1|DSEC	LOC108108106|XP_017071503.1|DEUG
OG0004133	LOC6617692|XP_002042004.1|DSEC	LOC108104114|XP_017065503.1|DEUG
OG0004134	LOC6619633|XP_002043848.1|DSEC	LOC108113730|XP_017079905.1|DEUG
OG0004135	LOC6619286|XP_032579000.1|DSEC	LOC108117097|XP_017084785.1|DEUG
OG0004136	LOC6614322|XP_002038762.1|DSEC	LOC108115138|XP_017081921.1|DEUG
OG0004137	LOC6608434|XP_002033168.1|DSEC	LOC108104784|XP_017066528.1|DEUG
OG0004138	LOC6605975|XP_002030787.1|DSEC	LOC108114698|XP_017081283.1|DEUG
OG0004139	LOC6616229|XP_002040594.1|DSEC	LOC108118131|XP_017086180.1|DEUG
OG0004140	LOC6618956|XP_002043201.1|DSEC	LOC108103703|XP_017064788.1|DEUG
OG0004141	LOC6610067|XP_032571303.1|DSEC	LOC108109202|XP_017073132.1|DEUG
OG0004142	LOC116801963|XP_032580255.1|DSEC	LOC108103835|XP_017065013.1|DEUG
OG0004143	LOC6606662|XP_002031462.1|DSEC	LOC108111787|XP_017076863.1|DEUG
OG0004144	LOC6611876|XP_002036394.2|DSEC	LOC108111138|XP_017075993.1|DEUG
OG0004145	LOC6604852|XP_002029697.1|DSEC	LOC108109861|XP_017074132.1|DEUG
OG0004146	LOC6606197|XP_002031005.1|DSEC	LOC108116487|XP_017083908.1|DEUG
OG0004147	LOC6611892|XP_002036409.1|DSEC	LOC108110773|XP_017075479.1|DEUG
OG0004148	LOC6606630|XP_032577123.1|DSEC	LOC108117310|XP_017085161.1|DEUG
OG0004149	LOC6614328|XP_002038768.1|DSEC	LOC108115155|XP_017081953.1|DEUG
OG0004150	LOC6606313|XP_002031118.1|DSEC	LOC108103744|XP_017064840.1|DEUG
OG0004151	LOC6621959|XP_032577765.1|DSEC	LOC108109395|XP_017073380.1|DEUG
OG0004152	LOC6613945|XP_032576371.1|DSEC	LOC108115378|XP_017082303.1|DEUG
OG0004153	LOC6608658|XP_032573065.1|DSEC	LOC108106629|XP_017069320.1|DEUG
OG0004154	LOC6605960|XP_032574435.1|DSEC	LOC108114558|XP_017081093.1|DEUG
OG0004155	LOC6606205|XP_002031013.1|DSEC	LOC108110684|XP_017075304.1|DEUG, LOC108116391|XP_017083742.1|DEUG
OG0004156	LOC6606323|XP_002031128.1|DSEC	LOC108116152|XP_017083377.1|DEUG
OG0004157	LOC6614980|XP_002039397.2|DSEC	LOC108103766|XP_017064878.1|DEUG
OG0004158	LOC6610249|XP_002034844.1|DSEC	LOC108104744|XP_017066474.1|DEUG
OG0004159	LOC6619691|XP_002043906.2|DSEC	LOC108113754|XP_017079937.1|DEUG
OG0004160	LOC6610416|XP_002034998.1|DSEC	LOC108114142|XP_017080417.1|DEUG
OG0004161	LOC6606901|XP_032577844.1|DSEC	LOC108116416|XP_017083790.1|DEUG
OG0004162	LOC6607105|XP_002031893.2|DSEC	LOC108109668|XP_017073740.1|DEUG
OG0004163	LOC6607071|XP_002031859.1|DSEC	LOC108110408|XP_017074968.1|DEUG
OG0004164	LOC6613836|XP_032577675.1|DSEC	LOC108114957|XP_017081640.1|DEUG
OG0004165	LOC6615432|XP_002039814.1|DSEC	LOC108112833|XP_017078630.1|DEUG
OG0004166	LOC6615813|XP_002040183.1|DSEC	LOC108107426|XP_017070445.1|DEUG
OG0004167	LOC6607234|XP_002032015.1|DSEC	LOC108109473|XP_017073486.1|DEUG
OG0004168	LOC6607782|XP_002032541.1|DSEC	LOC108117545|XP_017085541.1|DEUG
OG0004169	LOC6618969|XP_032581316.1|DSEC	LOC108103282|XP_017064181.1|DEUG
OG0004170	LOC6617659|XP_002041972.1|DSEC	LOC108111879|XP_017076998.1|DEUG
OG0004171	LOC6612418|XP_032581214.1|DSEC	LOC108104434|XP_017065981.1|DEUG
OG0004172	LOC6617929|XP_002042237.2|DSEC	LOC108102915|XP_017063648.1|DEUG
OG0004173	LOC6609383|XP_002034072.1|DSEC	LOC108112279|XP_017077589.1|DEUG
OG0004174	LOC6609016|XP_032572713.1|DSEC	LOC108114900|XP_017081560.1|DEUG
OG0004175	LOC6609524|XP_002034208.1|DSEC	LOC108113175|XP_017079181.1|DEUG
OG0004176	LOC6604863|XP_032574944.1|DSEC	LOC108109809|XP_017074021.1|DEUG
OG0004177	LOC6606325|XP_032579015.1|DSEC	LOC108116168|XP_017083393.1|DEUG
OG0004178	LOC6616696|XP_032576763.1|DSEC	LOC108111552|XP_017076559.1|DEUG
OG0004179	LOC6616093|XP_002040458.1|DSEC	LOC108103637|XP_017064678.1|DEUG
OG0004180	LOC6619035|XP_032578208.1|DSEC	LOC108117213|XP_017085018.1|DEUG
OG0004181	LOC6607628|XP_032576422.1|DSEC	LOC108116654|XP_017084134.1|DEUG
OG0004182	LOC6605431|XP_032573138.1|DSEC	LOC108108019|XP_017071365.1|DEUG
OG0004183	LOC6605430|XP_002030263.2|DSEC	LOC108108108|XP_017071506.1|DEUG
OG0004184	LOC6610719|XP_002035285.1|DSEC	LOC108108101|XP_017071492.1|DEUG
OG0004185	LOC6617789|XP_032580935.1|DSEC	LOC108108291|XP_017071788.1|DEUG
OG0004186	LOC6616040|XP_002040406.1|DSEC	LOC108104392|XP_017065920.1|DEUG
OG0004187	LOC6606715|XP_002031514.1|DSEC	LOC108111735|XP_017076778.1|DEUG
OG0004188	LOC6606291|XP_032576267.1|DSEC	LOC108105613|XP_017067782.1|DEUG
OG0004189	LOC6606289|XP_002031094.1|DSEC	LOC108105614|XP_017067784.1|DEUG
OG0004190	LOC6614229|XP_002038674.2|DSEC	LOC108116232|XP_017083511.1|DEUG
OG0004191	LOC6614226|XP_002038671.1|DSEC	LOC108116209|XP_017083482.1|DEUG
OG0004192	LOC6619101|XP_002043341.1|DSEC	LOC108117287|XP_017085131.1|DEUG
OG0004193	LOC6617551|XP_002041865.2|DSEC	LOC108104985|XP_017066850.1|DEUG
OG0004194	LOC6616643|XP_002041000.1|DSEC	LOC108105283|XP_017067261.1|DEUG
OG0004195	LOC6621086|XP_032580021.1|DSEC	LOC108110062|XP_017074431.1|DEUG
OG0004196	LOC6612647|XP_032576904.1|DSEC	LOC108115977|XP_017083118.1|DEUG
OG0004197	LOC6606824|XP_002031621.1|DSEC	LOC108116486|XP_017083907.1|DEUG
OG0004198	LOC6613852|XP_002038321.1|DSEC	LOC108114992|XP_017081715.1|DEUG
OG0004199	LOC6616894|XP_032578018.1|DSEC	LOC108111521|XP_017076530.1|DEUG
OG0004200	LOC6615434|XP_032571708.1|DSEC	LOC108112832|XP_017078627.1|DEUG
OG0004201	LOC6612657|XP_002037161.1|DSEC	LOC108116049|XP_017083237.1|DEUG
OG0004202	LOC6607485|XP_002032254.1|DSEC	LOC108115571|XP_017082567.1|DEUG
OG0004203	LOC6606157|XP_002030965.1|DSEC	LOC108116406|XP_017083773.1|DEUG
OG0004204	LOC6619376|XP_002043592.2|DSEC	LOC108108762|XP_017072418.1|DEUG
OG0004205	LOC6605726|XP_032573806.1|DSEC	LOC108104262|XP_017065701.1|DEUG
OG0004206	LOC6620392|XP_032576899.1|DSEC	LOC108117218|XP_017085033.1|DEUG
OG0004207	LOC6620393|XP_002044601.1|DSEC	LOC108117244|XP_017085078.1|DEUG
OG0004208	LOC6606807|XP_002031604.1|DSEC	LOC108116428|XP_017083811.1|DEUG
OG0004209	LOC6607798|XP_032577180.1|DSEC	LOC108117524|XP_017085511.1|DEUG
OG0004210	LOC6620026|XP_002044238.2|DSEC	LOC108110204|XP_017074669.1|DEUG
OG0004211	LOC6617397|XP_002041722.1|DSEC	LOC108111136|XP_017075995.1|DEUG
OG0004212	LOC6607103|XP_002031891.1|DSEC	LOC108109681|XP_017073767.1|DEUG
OG0004213	LOC6607193|XP_002031977.2|DSEC	LOC108109546|XP_017073605.1|DEUG
OG0004214	LOC6615321|XP_002039722.1|DSEC	LOC108109300|XP_017073285.1|DEUG
OG0004215	LOC6609315|XP_002034004.2|DSEC	LOC108113117|XP_017079106.1|DEUG
OG0004216	LOC6605674|XP_002030492.2|DSEC	LOC108106014|XP_017068349.1|DEUG
OG0004217	LOC6610870|XP_032574646.1|DSEC	LOC108108169|XP_017071599.1|DEUG
OG0004218	LOC6614785|XP_002039205.1|DSEC	LOC108117361|XP_017085233.1|DEUG
OG0004219	LOC6607228|XP_002032012.1|DSEC	LOC108109537|XP_017073591.1|DEUG
OG0004220	LOC6606185|XP_032576325.1|DSEC	LOC108116317|XP_017083597.1|DEUG
OG0004221	LOC6620047|XP_002044259.1|DSEC	LOC108110196|XP_017074646.1|DEUG
OG0004222	LOC6606746|XP_002031543.1|DSEC	LOC108111739|XP_017076781.1|DEUG
OG0004223	LOC6621609|XP_032576913.1|DSEC	LOC108111780|XP_017076854.1|DEUG, LOC108112710|XP_017078426.1|DEUG
OG0004224	LOC6613959|XP_032578443.1|DSEC	LOC108115292|XP_017082164.1|DEUG
OG0004225	LOC6612375|XP_002036884.1|DSEC	LOC108103365|XP_017064301.1|DEUG
OG0004226	LOC6616883|XP_002041219.2|DSEC	LOC108111485|XP_017076458.1|DEUG
OG0004227	LOC6606161|XP_032577587.1|DSEC	LOC108116404|XP_017083770.1|DEUG
OG0004228	LOC6621669|XP_032577589.1|DSEC	LOC108116407|XP_017083776.1|DEUG
OG0004229	LOC6609339|XP_002034028.2|DSEC	LOC108112676|XP_017078309.1|DEUG
OG0004230	LOC6620155|XP_032580340.1|DSEC	LOC108103438|XP_017064397.1|DEUG
OG0004231	LOC6610730|XP_002035296.1|DSEC	LOC108107828|XP_017071067.1|DEUG
OG0004232	LOC6610733|XP_032575681.1|DSEC	LOC108107832|XP_017071072.1|DEUG
OG0004233	LOC6610734|XP_032575680.1|DSEC	LOC108107831|XP_017071071.1|DEUG
OG0004234	LOC6610746|XP_032575316.1|DSEC	LOC108107844|XP_017071087.1|DEUG
OG0004235	LOC6616168|XP_032580991.1|DSEC	LOC108102452|XP_017062946.1|DEUG
OG0004236	LOC6616637|XP_002040994.1|DSEC	LOC108105288|XP_017067266.1|DEUG
OG0004237	LOC6614276|XP_032577752.1|DSEC	LOC108115107|XP_017081844.1|DEUG
OG0004238	LOC6616677|XP_002041032.1|DSEC	LOC108111572|XP_017076584.1|DEUG
OG0004239	LOC6620037|XP_002044249.1|DSEC	LOC108110166|XP_017074578.1|DEUG
OG0004240	LOC6613913|XP_002038378.1|DSEC	LOC108115010|XP_017081741.1|DEUG
OG0004241	LOC6607183|XP_032576605.1|DSEC	LOC108108355|XP_017071884.1|DEUG
OG0004242	LOC6607166|XP_002031952.1|DSEC	LOC108108316|XP_017071830.1|DEUG
OG0004243	LOC6610861|XP_002035427.1|DSEC	LOC108107546|XP_017070576.1|DEUG
OG0004244	LOC6616642|XP_002040999.1|DSEC	LOC108105286|XP_017067264.1|DEUG
OG0004245	LOC6610299|XP_002034894.1|DSEC	LOC108102833|XP_017063513.1|DEUG
OG0004246	LOC6605301|XP_032573546.1|DSEC	LOC108114657|XP_017081220.1|DEUG
OG0004247	LOC6616129|XP_002040494.1|DSEC	LOC108103304|XP_017064216.1|DEUG
OG0004248	LOC6610084|XP_002034700.1|DSEC	LOC108108894|XP_017072603.1|DEUG
OG0004249	LOC6610136|XP_002034745.1|DSEC	LOC108104733|XP_017066459.1|DEUG
OG0004250	LOC6617852|XP_032578589.1|DSEC	LOC108110812|XP_017075533.1|DEUG
OG0004251	LOC6615875|XP_032582570.1|DSEC	LOC108105480|XP_017067585.1|DEUG
OG0004252	LOC6607100|XP_002031888.1|DSEC	LOC108109623|XP_017073692.1|DEUG
OG0004253	LOC6607204|XP_002031988.1|DSEC	LOC108109420|XP_017073407.1|DEUG
OG0004254	LOC6615028|XP_002039445.1|DSEC	LOC108105086|XP_017067004.1|DEUG
OG0004255	LOC6613132|XP_032569775.1|DSEC	LOC108110636|XP_017075224.1|DEUG
OG0004256	LOC6609471|XP_002034156.1|DSEC	LOC108112540|XP_017077955.1|DEUG
OG0004257	LOC6612779|XP_032579056.1|DSEC	LOC108111443|XP_017076401.1|DEUG
OG0004258	LOC6619680|XP_032577202.1|DSEC	LOC108113758|XP_017079942.1|DEUG
OG0004259	LOC6609468|XP_032570881.1|DSEC	LOC108113261|XP_017079299.1|DEUG
OG0004260	LOC6613856|XP_032576188.1|DSEC	LOC108114967|XP_017081663.1|DEUG
OG0004261	LOC6613956|XP_002038420.1|DSEC	LOC108115293|XP_017082167.1|DEUG
OG0004262	LOC6607762|XP_002032525.1|DSEC	LOC108117554|XP_017085552.1|DEUG
OG0004263	LOC6619086|XP_002043326.1|DSEC	LOC108117169|XP_017084939.1|DEUG
OG0004264	LOC6614300|XP_032578747.1|DSEC	LOC108115165|XP_017081968.1|DEUG
OG0004265	LOC6614223|XP_002038668.1|DSEC	LOC108116233|XP_017083512.1|DEUG
OG0004266	LOC6606169|XP_032578816.1|DSEC	LOC108116409|XP_017083782.1|DEUG
OG0004267	LOC6607068|XP_002031856.1|DSEC	LOC108110630|XP_017075221.1|DEUG
OG0004268	LOC6608710|XP_032571249.1|DSEC	LOC108106544|XP_017069186.1|DEUG
OG0004269	LOC6609403|XP_002034088.1|DSEC	LOC108113001|XP_017078903.1|DEUG
OG0004270	LOC116800675|XP_032572861.1|DSEC	LOC108112565|XP_017078015.1|DEUG
OG0004271	LOC6608967|XP_002033681.1|DSEC	LOC108111944|XP_017077112.1|DEUG
OG0004272	LOC6606832|XP_002031629.1|DSEC	LOC108116515|XP_017083940.1|DEUG
OG0004273	LOC6606668|XP_002031468.1|DSEC	LOC108111771|XP_017076825.1|DEUG
OG0004274	LOC6617549|XP_002041863.1|DSEC	LOC108105049|XP_017066943.1|DEUG
OG0004275	LOC6619885|XP_002044097.1|DSEC	LOC108109979|XP_017074294.1|DEUG
OG0004276	LOC6604797|XP_002029648.1|DSEC	LOC108109908|XP_017074205.1|DEUG
OG0004277	LOC6605325|XP_032574192.1|DSEC	LOC108113944|XP_017080144.1|DEUG
OG0004278	LOC6618642|XP_002042901.1|DSEC	LOC108103799|XP_017064969.1|DEUG
OG0004279	LOC6617300|XP_002041627.1|DSEC	LOC108111123|XP_017075965.1|DEUG
OG0004280	LOC6612412|XP_032582421.1|DSEC	LOC108104379|XP_017065889.1|DEUG
OG0004281	LOC6608136|XP_002032882.1|DSEC	LOC108109287|XP_017073269.1|DEUG
OG0004282	LOC6609504|XP_002034188.1|DSEC	LOC108112594|XP_017078132.1|DEUG
OG0004283	LOC6609505|XP_002034189.1|DSEC	LOC108112597|XP_017078139.1|DEUG
OG0004284	LOC116800655|XP_032572691.1|DSEC	LOC108115494|XP_017082469.1|DEUG
OG0004285	LOC6607649|XP_002032414.1|DSEC	LOC108116713|XP_017084224.1|DEUG
OG0004286	LOC6605320|XP_002030157.1|DSEC	LOC108114065|XP_017080308.1|DEUG
OG0004287	LOC6605319|XP_032575602.1|DSEC	LOC108114672|XP_017081243.1|DEUG
OG0004288	LOC6605311|XP_002030149.1|DSEC	LOC108114299|XP_017080691.1|DEUG
OG0004289	LOC6619393|XP_032575539.1|DSEC	LOC108108743|XP_017072378.1|DEUG
OG0004290	LOC6609114|XP_002033816.1|DSEC	LOC108106513|XP_017069096.1|DEUG
OG0004291	LOC6609169|XP_002033871.1|DSEC	LOC108106771|XP_017069501.1|DEUG
OG0004292	LOC116801063|XP_032574407.1|DSEC	LOC108102752|XP_017063398.1|DEUG
OG0004293	LOC6605838|XP_002030652.1|DSEC	LOC108118183|XP_017086230.1|DEUG
OG0004294	LOC6605723|XP_002030539.1|DSEC	LOC108104261|XP_017065699.1|DEUG
OG0004295	LOC6605722|XP_032574285.1|DSEC	LOC108104282|XP_017065736.1|DEUG
OG0004296	LOC6605720|XP_002030536.1|DSEC	LOC108104284|XP_017065743.1|DEUG
OG0004297	LOC6618791|XP_002043041.1|DSEC	LOC108107469|XP_017070505.1|DEUG
OG0004298	LOC6608211|XP_002032956.1|DSEC	LOC108104552|XP_017066183.1|DEUG
OG0004299	LOC6609065|XP_032570394.1|DSEC	LOC108106243|XP_017068656.1|DEUG
OG0004300	LOC6610086|XP_002034702.1|DSEC	LOC108109286|XP_017073268.1|DEUG
OG0004301	LOC6611126|XP_002035683.1|DSEC	LOC108102754|XP_017063402.1|DEUG
OG0004302	LOC6609392|XP_032571931.1|DSEC	LOC108112655|XP_017078274.1|DEUG
OG0004303	LOC6608390|XP_002033124.1|DSEC	LOC108104847|XP_017066653.1|DEUG
OG0004304	LOC6609626|XP_032572256.1|DSEC	LOC108112299|XP_017077612.1|DEUG
OG0004305	LOC6608993|XP_032573102.1|DSEC	LOC108111930|XP_017077063.1|DEUG
OG0004306	LOC6608760|XP_002033483.1|DSEC	LOC108106733|XP_017069460.1|DEUG
OG0004307	LOC6609072|XP_002033775.2|DSEC	LOC108106579|XP_017069248.1|DEUG
OG0004308	LOC6615810|XP_032572829.1|DSEC	LOC108107254|XP_017070172.1|DEUG
OG0004309	LOC6604958|XP_002029801.1|DSEC	LOC108108326|XP_017071842.1|DEUG
OG0004310	LOC6608241|XP_032572511.1|DSEC	LOC108104572|XP_017066213.1|DEUG
OG0004311	LOC6616257|XP_002040621.1|DSEC	LOC108114708|XP_017081296.1|DEUG
OG0004312	LOC6613036|XP_032572288.1|DSEC	LOC108107428|XP_017070447.1|DEUG
OG0004313	LOC6619187|XP_032570355.1|DSEC	LOC108111617|XP_017076633.1|DEUG
OG0004314	LOC6615406|XP_002039788.1|DSEC	LOC108112667|XP_017078293.1|DEUG
OG0004315	LOC6618798|XP_002043047.1|DSEC	LOC108107389|XP_017070395.1|DEUG
OG0004316	LOC6608420|XP_032571509.1|DSEC	LOC108104810|XP_017066581.1|DEUG
OG0004317	LOC6608135|XP_002032881.1|DSEC	LOC108109002|XP_017072759.1|DEUG
