Orthogroup	DSEC.longest_only	DSUP.longest_only
OG0005378	LOC6617377|XP_002041702.2|DSEC	LOC119547520|XP_037710342.1|DSUP
OG0005379	LOC6613054|XP_002037537.2|DSEC	LOC119546725|XP_037709143.1|DSUP
OG0005380	LOC6617366|XP_032582676.1|DSEC	LOC119547725|XP_037710632.1|DSUP
OG0005381	LOC6614527|XP_032582715.1|DSEC	LOC119548627|XP_037711933.1|DSUP
OG0005382	LOC6618217|XP_032583197.1|DSEC	LOC119548778|XP_037712252.1|DSUP
OG0005383	LOC6606098|XP_002030907.2|DSEC	LOC119554004|XP_037720639.1|DSUP
OG0005384	LOC6616896|XP_002041230.1|DSEC	LOC119553349|XP_037719619.1|DSUP
OG0005385	LOC6610052|XP_032570876.1|DSEC	LOC119549145|XP_037712851.1|DSUP
OG0005386	LOC6609409|XP_032571853.1|DSEC	LOC119551768|XP_037717223.1|DSUP
OG0005387	LOC6607375|XP_032579571.1|DSEC	LOC119561081|XP_037730868.1|DSUP
OG0005388	LOC6613484|XP_002037953.1|DSEC	LOC119546701|XP_037709109.1|DSUP
OG0005389	LOC6617684|XP_032573115.1|DSEC	LOC119547013|XP_037709609.1|DSUP
OG0005390	LOC6613435|XP_032583189.1|DSEC	LOC119548838|XP_037712385.1|DSUP
OG0005391	LOC6613434|XP_002037908.1|DSEC	LOC119548840|XP_037712387.1|DSUP
OG0005392	LOC6614475|XP_002038908.2|DSEC	LOC119548824|XP_037712365.1|DSUP
OG0005393	LOC6606586|XP_002031387.2|DSEC	LOC119563363|XP_037732643.1|DSUP
OG0005394	LOC6614472|XP_002038905.1|DSEC	LOC119546506|XP_037708755.1|DSUP
OG0005395	LOC6614557|XP_002038985.1|DSEC	LOC119548621|XP_037711919.1|DSUP
OG0005396	LOC6611649|XP_002036184.2|DSEC	LOC119546252|XP_037708334.1|DSUP
OG0005397	LOC6611650|XP_002036185.1|DSEC	LOC119546538|XP_037708808.1|DSUP
OG0005398	LOC6613936|XP_002038401.1|DSEC	LOC119560753|XP_037730299.1|DSUP
OG0005399	LOC6608197|XP_032571600.1|DSEC	LOC119549938|XP_037714244.1|DSUP
OG0005400	LOC6608271|XP_032572295.1|DSEC	LOC119549884|XP_037714117.1|DSUP
OG0005401	LOC6611660|XP_002036195.1|DSEC	LOC119548121|XP_037711145.1|DSUP
OG0005402	LOC6611659|XP_002036194.1|DSEC	LOC119547499|XP_037710319.1|DSUP
OG0005403	LOC6611654|XP_002036189.1|DSEC	LOC119548216|XP_037711280.1|DSUP
OG0005404	LOC6611655|XP_002036190.1|DSEC	LOC119548217|XP_037711281.1|DSUP
OG0005405	LOC6615551|XP_002039925.1|DSEC	LOC119551501|XP_037716794.1|DSUP
OG0005406	LOC6609758|XP_032571773.1|DSEC	LOC119551491|XP_037716785.1|DSUP
OG0005407	LOC6615619|XP_002039993.1|DSEC	LOC119550187|XP_037714657.1|DSUP
OG0005408	LOC6613417|XP_002037891.1|DSEC	LOC119547360|XP_037710105.1|DSUP
OG0005409	LOC6611584|XP_032583133.1|DSEC	LOC119548311|XP_037711415.1|DSUP
OG0005410	LOC6613425|XP_002037899.1|DSEC	LOC119546799|XP_037709303.1|DSUP
OG0005411	LOC6608833|XP_002033547.1|DSEC	LOC119549740|XP_037713909.1|DSUP
OG0005412	LOC6608842|XP_002033556.1|DSEC	LOC119549795|XP_037713989.1|DSUP
OG0005413	LOC6608918|XP_002033632.2|DSEC	LOC119552107|XP_037717820.1|DSUP
OG0005414	LOC6619876|XP_032579989.1|DSEC	LOC119556752|XP_037725101.1|DSUP
OG0005415	LOC6620313|XP_002044521.2|DSEC	LOC119555834|XP_037723388.1|DSUP
OG0005416	LOC6608014|XP_002032762.1|DSEC	LOC119550865|XP_037715771.1|DSUP
OG0005417	LOC6614491|XP_002038924.1|DSEC	LOC119546882|XP_037709424.1|DSUP
OG0005418	LOC6618180|XP_002042455.2|DSEC	LOC119546762|XP_037709235.1|DSUP
OG0005419	LOC6612002|XP_002036519.1|DSEC	LOC119547392|XP_037710169.1|DSUP
OG0005420	LOC6611451|XP_002035993.1|DSEC	LOC119548506|XP_037711714.1|DSUP
OG0005421	LOC6621460|XP_002045609.2|DSEC	LOC119547229|XP_037709917.1|DSUP
OG0005422	LOC6614923|XP_002039340.1|DSEC	LOC119556260|XP_037724232.1|DSUP
OG0005423	LOC6611818|XP_032571868.1|DSEC	LOC119546102|XP_037708114.1|DSUP
OG0005424	LOC6615255|XP_002039661.1|DSEC	LOC119549214|XP_037713000.1|DSUP
OG0005425	LOC6620215|XP_032581154.1|DSEC	LOC119557360|XP_037726025.1|DSUP
OG0005426	LOC6608326|XP_032570332.1|DSEC	LOC119551838|XP_037717336.1|DSUP
OG0005427	LOC6614643|XP_002039070.2|DSEC	LOC119547316|XP_037710042.1|DSUP
OG0005428	LOC6613608|XP_032581523.1|DSEC	LOC119559664|XP_037728641.1|DSUP
OG0005429	LOC6613627|XP_032573544.1|DSEC	LOC119546311|XP_037708435.1|DSUP
OG0005430	LOC6613628|XP_032573568.1|DSEC	LOC119546312|XP_037708437.1|DSUP
OG0005431	LOC6619324|XP_002043541.1|DSEC	LOC119548075|XP_037711090.1|DSUP
OG0005432	LOC6620146|XP_032580959.1|DSEC	LOC119559676|XP_037728661.1|DSUP
OG0005433	LOC6609585|XP_002034262.1|DSEC	LOC119550348|XP_037714895.1|DSUP
OG0005434	LOC6619339|XP_032583166.1|DSEC	LOC119561746|XP_037731153.1|DSUP
OG0005435	LOC6614256|XP_002038698.1|DSEC	LOC119560096|XP_037729346.1|DSUP
OG0005436	LOC6620428|XP_002044636.1|DSEC	LOC119562422|XP_037731537.1|DSUP
OG0005437	LOC6616813|XP_002041150.1|DSEC	LOC119563152|XP_037732339.1|DSUP
OG0005438	LOC6617313|XP_032572419.1|DSEC	LOC119546296|XP_037708408.1|DSUP
OG0005439	LOC6606537|XP_002031338.1|DSEC	LOC119557587|XP_037726319.1|DSUP
OG0005440	LOC6613289|XP_002037766.2|DSEC	LOC119546314|XP_037708441.1|DSUP
OG0005441	LOC6617775|XP_002042087.1|DSEC	LOC119547498|XP_037710318.1|DSUP
OG0005442	LOC6614616|XP_002039044.1|DSEC	LOC119546028|XP_037707972.1|DSUP
OG0005443	LOC6611963|XP_032576142.1|DSEC	LOC119547576|XP_037710405.1|DSUP
OG0005444	LOC6617243|XP_002041570.1|DSEC	LOC119547834|XP_037710793.1|DSUP
OG0005445	LOC6612049|XP_032581224.1|DSEC	LOC119547416|XP_037710194.1|DSUP
OG0005446	LOC6611604|XP_002036141.1|DSEC	LOC119545977|XP_037707883.1|DSUP
OG0005447	LOC6613408|XP_032571273.1|DSEC	LOC119547749|XP_037710673.1|DSUP
OG0005448	LOC6609271|XP_032570143.1|DSEC	LOC119552018|XP_037717682.1|DSUP
OG0005449	LOC6619994|XP_002044206.1|DSEC	LOC119557257|XP_037725869.1|DSUP
OG0005450	LOC6618771|XP_002043029.1|DSEC	LOC119551034|XP_037716061.1|DSUP
OG0005451	LOC6614520|XP_002038951.1|DSEC	LOC119547956|XP_037710934.1|DSUP
OG0005452	LOC6615617|XP_032570457.1|DSEC	LOC119550186|XP_037714653.1|DSUP
OG0005453	LOC6607165|XP_032576411.1|DSEC	LOC119545732|XP_037707480.1|DSUP
OG0005454	LOC6617740|XP_002042052.1|DSEC	LOC119546818|XP_037709333.1|DSUP
OG0005455	LOC6618842|XP_002043091.1|DSEC	LOC119550108|XP_037714518.1|DSUP
OG0005456	LOC6614653|XP_002039080.1|DSEC	LOC119547481|XP_037710294.1|DSUP
OG0005457	LOC6614651|XP_002039078.1|DSEC	LOC119548601|XP_037711886.1|DSUP
OG0005458	LOC6617398|XP_032577199.1|DSEC	LOC119547420|XP_037710198.1|DSUP
OG0005459	LOC6613404|XP_002037878.2|DSEC	LOC119547727|XP_037710638.1|DSUP
OG0005460	LOC6613486|XP_002037955.1|DSEC	LOC119547968|XP_037710946.1|DSUP
OG0005461	LOC6614638|XP_002039065.1|DSEC	LOC119548880|XP_037712439.1|DSUP
OG0005462	LOC6614636|XP_002039063.1|DSEC	LOC119548878|XP_037712437.1|DSUP
OG0005463	LOC6605683|XP_002030499.1|DSEC	LOC119553861|XP_037720442.1|DSUP
OG0005464	LOC6614639|XP_002039066.1|DSEC	LOC119546997|XP_037709590.1|DSUP
OG0005465	LOC6614650|XP_002039077.2|DSEC	LOC119548596|XP_037711878.1|DSUP
OG0005466	LOC6614652|XP_002039079.1|DSEC	LOC119548188|XP_037711245.1|DSUP
OG0005467	LOC6607478|XP_002032247.1|DSEC	LOC119556211|XP_037724110.1|DSUP
OG0005468	LOC6611633|XP_002036169.1|DSEC	LOC119548847|XP_037712396.1|DSUP
OG0005469	LOC6611671|XP_002036206.1|DSEC	LOC119548192|XP_037711247.1|DSUP
OG0005470	LOC6611673|XP_032570026.1|DSEC	LOC119548860|XP_037712414.1|DSUP
OG0005471	LOC6614436|XP_032583714.1|DSEC	LOC119546131|XP_037708160.1|DSUP
OG0005472	LOC6614434|XP_032583717.1|DSEC	LOC119546384|XP_037708551.1|DSUP
OG0005473	LOC6613492|XP_002037961.1|DSEC	LOC119548157|XP_037711188.1|DSUP
OG0005474	LOC6617714|XP_002042026.1|DSEC	LOC119547441|XP_037710230.1|DSUP
OG0005475	LOC6617713|XP_002042025.1|DSEC	LOC119547440|XP_037710229.1|DSUP
OG0005476	LOC6608079|XP_002032827.2|DSEC	LOC119552124|XP_037717839.1|DSUP
OG0005477	LOC6605237|XP_032575714.1|DSEC	LOC119555316|XP_037722568.1|DSUP
OG0005478	LOC6613343|XP_002037818.1|DSEC	LOC119548058|XP_037711070.1|DSUP
OG0005479	LOC6613344|XP_002037819.1|DSEC	LOC119547625|XP_037710479.1|DSUP
OG0005480	LOC6613345|XP_002037820.1|DSEC	LOC119547626|XP_037710481.1|DSUP
OG0005481	LOC6613248|XP_002037725.1|DSEC	LOC119547267|XP_037709977.1|DSUP
OG0005482	LOC6613246|XP_032576143.1|DSEC	LOC119546137|XP_037708169.1|DSUP
OG0005483	LOC6606260|XP_002031065.2|DSEC	LOC119563370|XP_037732649.1|DSUP
OG0005484	LOC6611364|XP_032583480.1|DSEC	LOC119547552|XP_037710379.1|DSUP
OG0005485	LOC6608982|XP_002033696.2|DSEC	LOC119551047|XP_037716086.1|DSUP
OG0005486	LOC6608262|XP_002033006.1|DSEC	LOC119551193|XP_037716322.1|DSUP
OG0005487	LOC6613188|XP_002037669.1|DSEC	LOC119546244|XP_037708323.1|DSUP
OG0005488	LOC116803590|XP_032583444.1|DSEC	LOC119548241|XP_037711309.1|DSUP
OG0005489	LOC6617332|XP_002041657.2|DSEC	LOC119546449|XP_037708651.1|DSUP
OG0005490	LOC6617330|XP_002041655.2|DSEC	LOC119548339|XP_037711473.1|DSUP
OG0005491	LOC6617422|XP_032570678.1|DSEC	LOC119548186|XP_037711230.1|DSUP
OG0005492	LOC6617428|XP_032569842.1|DSEC	LOC119546775|XP_037709255.1|DSUP
OG0005493	LOC6614735|XP_002039159.1|DSEC	LOC119547135|XP_037709775.1|DSUP
OG0005494	LOC6618872|XP_002043120.1|DSEC	LOC119550774|XP_037715631.1|DSUP
OG0005495	LOC6618916|XP_002043164.1|DSEC	LOC119551459|XP_037716735.1|DSUP
OG0005496	LOC6619205|XP_032577452.1|DSEC	LOC119563523|XP_037732920.1|DSUP
OG0005497	LOC6614776|XP_002039195.2|DSEC	LOC119547528|XP_037710349.1|DSUP
OG0005498	LOC6614777|XP_032572280.1|DSEC	LOC119547530|XP_037710352.1|DSUP
OG0005499	LOC6614773|XP_032582935.1|DSEC	LOC119548804|XP_037712311.1|DSUP
OG0005500	LOC6614774|XP_002039193.1|DSEC	LOC119548806|XP_037712316.1|DSUP
OG0005501	LOC6614633|XP_002039060.1|DSEC	LOC119545928|XP_037707774.1|DSUP
OG0005502	LOC6614634|XP_002039061.2|DSEC	LOC119545929|XP_037707775.1|DSUP
OG0005503	LOC6612137|XP_032569918.1|DSEC	LOC119546229|XP_037708297.1|DSUP
OG0005504	LOC6617394|XP_002041719.1|DSEC	LOC119548260|XP_037711333.1|DSUP
OG0005506	LOC6618179|XP_032570441.1|DSEC	LOC119546134|XP_037708164.1|DSUP
OG0005507	LOC6617222|XP_002041549.1|DSEC	LOC119546012|XP_037707944.1|DSUP
OG0005508	LOC6612076|XP_002036593.1|DSEC	LOC119547022|XP_037709621.1|DSUP
OG0005509	LOC6613089|XP_002037572.1|DSEC	LOC119548381|XP_037711530.1|DSUP
OG0005510	LOC6611223|XP_002035779.1|DSEC	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP
OG0005511	LOC6615870|XP_002040240.1|DSEC	LOC119557091|XP_037725578.1|DSUP
OG0005512	LOC6607452|XP_032578481.1|DSEC	LOC119563130|XP_037732307.1|DSUP
OG0005513	LOC6619560|XP_002043775.1|DSEC	LOC119556858|XP_037725257.1|DSUP
OG0005514	LOC6607374|XP_002032147.2|DSEC	LOC119560622|XP_037730089.1|DSUP
OG0005515	LOC6608878|XP_002033592.1|DSEC	LOC119550217|XP_037714707.1|DSUP
OG0005516	LOC6611982|XP_002036499.1|DSEC	LOC119546781|XP_037709264.1|DSUP
OG0005517	LOC6611629|XP_032583394.1|DSEC	LOC119546171|XP_037708219.1|DSUP
OG0005518	LOC6614586|XP_002039014.2|DSEC	LOC119546003|XP_037707932.1|DSUP
OG0005519	LOC6608771|XP_002033492.1|DSEC	LOC119550732|XP_037715573.1|DSUP
OG0005520	LOC6612063|XP_002036580.2|DSEC	LOC119547394|XP_037710171.1|DSUP
OG0005521	LOC6612061|XP_002036578.1|DSEC	LOC119547396|XP_037710174.1|DSUP
OG0005522	LOC6605252|XP_032573401.1|DSEC	LOC119555232|XP_037722440.1|DSUP
OG0005523	LOC6618239|XP_002042514.2|DSEC	LOC119548235|XP_037711304.1|DSUP
OG0005524	LOC6611490|XP_032569990.1|DSEC	LOC119546473|XP_037708685.1|DSUP
OG0005525	LOC6611862|XP_032571380.1|DSEC	LOC119548300|XP_037711396.1|DSUP
OG0005526	LOC6611960|XP_002036477.1|DSEC	LOC119548523|XP_037711743.1|DSUP
OG0005527	LOC6620118|XP_032579921.1|DSEC	LOC119550706|XP_037715923.1|DSUP
OG0005528	LOC6611532|XP_002036071.1|DSEC	LOC119546380|XP_037708542.1|DSUP
OG0005529	LOC6618266|XP_032571268.1|DSEC	LOC119546596|XP_037708947.1|DSUP
OG0005530	LOC6613165|XP_032583331.1|DSEC	LOC119547685|XP_037710573.1|DSUP
OG0005531	LOC6616433|XP_002040794.1|DSEC	LOC119552772|XP_037718508.1|DSUP
OG0005532	LOC6617200|XP_032576850.1|DSEC	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP
OG0005533	LOC6613141|XP_002037622.1|DSEC	LOC119547785|XP_037710723.1|DSUP
OG0005534	LOC6610286|XP_002034881.2|DSEC	LOC119555350|XP_037722616.1|DSUP
OG0005535	LOC6620621|XP_032569809.1|DSEC	LOC119548408|XP_037711575.1|DSUP
OG0005536	LOC6614445|XP_002038878.1|DSEC	LOC119546994|XP_037709586.1|DSUP
OG0005537	LOC6617802|XP_032569790.1|DSEC	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP
OG0005538	LOC6614546|XP_002038977.1|DSEC	LOC119546984|XP_037709565.1|DSUP
OG0005539	LOC6614608|XP_002039036.1|DSEC	LOC119548110|XP_037711131.1|DSUP
OG0005540	LOC6617289|XP_002041616.2|DSEC	LOC119546939|XP_037709504.1|DSUP
OG0005541	LOC6617218|XP_002041545.1|DSEC	LOC119548276|XP_037711367.1|DSUP
OG0005542	LOC6610623|XP_002035190.1|DSEC	LOC119555318|XP_037722570.1|DSUP
OG0005543	LOC6614684|XP_002039111.1|DSEC	LOC119545973|XP_037707869.1|DSUP
OG0005544	LOC6617263|XP_032574067.1|DSEC	LOC119546561|XP_037708857.1|DSUP
OG0005545	LOC6612141|XP_002036658.1|DSEC	LOC119548526|XP_037711745.1|DSUP
OG0005546	LOC6618237|XP_002042512.1|DSEC	LOC119546269|XP_037708370.1|DSUP
OG0005547	LOC6611651|XP_002036186.1|DSEC	LOC119546535|XP_037708805.1|DSUP
OG0005548	LOC6611656|XP_002036191.1|DSEC	LOC119546602|XP_037708963.1|DSUP
OG0005549	LOC6611658|XP_002036193.1|DSEC	LOC119547500|XP_037710320.1|DSUP
OG0005550	LOC6613467|XP_032579314.1|DSEC	LOC119546029|XP_037707973.1|DSUP
OG0005551	LOC6609868|XP_002034519.1|DSEC	LOC119551775|XP_037717230.1|DSUP
OG0005552	LOC6609867|XP_002034518.1|DSEC	LOC119550876|XP_037715790.1|DSUP
OG0005553	LOC6617395|XP_002041720.1|DSEC	LOC119546392|XP_037708562.1|DSUP
OG0005554	LOC6613325|XP_032569838.1|DSEC	LOC119548558|XP_037711793.1|DSUP
OG0005555	LOC6613322|XP_002037798.2|DSEC	LOC119548169|XP_037711208.1|DSUP
OG0005556	LOC6613321|XP_002037797.1|DSEC	LOC119548008|XP_037711001.1|DSUP
OG0005557	LOC6614414|XP_002038847.1|DSEC	LOC119547348|XP_037710089.1|DSUP
OG0005558	LOC6617528|XP_032582720.1|DSEC	LOC119556177|XP_037724027.1|DSUP
OG0005559	LOC6618177|XP_002042452.1|DSEC	LOC119546690|XP_037709096.1|DSUP
OG0005560	LOC6614412|XP_002038845.1|DSEC	LOC119546055|XP_037708048.1|DSUP
OG0005561	LOC6619833|XP_002044046.1|DSEC	LOC119557589|XP_037726318.1|DSUP
OG0005562	LOC6613386|XP_032573302.1|DSEC	LOC119546096|XP_037708105.1|DSUP
OG0005563	LOC6620108|XP_032579886.1|DSEC	LOC119562898|XP_037731955.1|DSUP
OG0005564	LOC6611951|XP_002036468.1|DSEC	LOC119548784|XP_037712276.1|DSUP
OG0005565	LOC6614477|XP_002038910.1|DSEC	LOC119548821|XP_037712363.1|DSUP
OG0005566	LOC6614478|XP_002038911.1|DSEC	LOC119548822|XP_037712364.1|DSUP
OG0005567	LOC6607800|XP_032576571.1|DSEC	LOC119562851|XP_037731900.1|DSUP
OG0005568	LOC6613414|XP_002037888.1|DSEC	LOC119546744|XP_037709170.1|DSUP
OG0005569	LOC6613049|XP_032581191.1|DSEC	LOC119548009|XP_037711003.1|DSUP
OG0005570	LOC6617333|XP_032582958.1|DSEC	LOC119546448|XP_037708650.1|DSUP
OG0005571	LOC6615666|XP_032571366.1|DSEC	LOC119550851|XP_037715748.1|DSUP
OG0005572	LOC6615354|XP_002039752.1|DSEC	LOC119552004|XP_037717659.1|DSUP
OG0005573	LOC6616926|XP_002041257.1|DSEC	LOC119549972|XP_037714300.1|DSUP
OG0005574	LOC6608023|XP_002032771.1|DSEC	LOC119551474|XP_037716761.1|DSUP
OG0005575	LOC6606973|XP_002031765.2|DSEC	LOC119545818|XP_037707641.1|DSUP
OG0005576	LOC6609380|XP_002034069.1|DSEC	LOC119548998|XP_037712532.1|DSUP
OG0005577	LOC6605752|XP_002030567.1|DSEC	LOC119555662|XP_037723177.1|DSUP
OG0005578	LOC6616267|XP_032575522.1|DSEC	LOC119554020|XP_037720663.1|DSUP
OG0005579	LOC116801266|XP_032575525.1|DSEC	LOC119554021|XP_037720664.1|DSUP
OG0005580	LOC6604986|XP_002029829.1|DSEC	LOC119553252|XP_037719457.1|DSUP
OG0005581	LOC6612310|XP_032580628.1|DSEC	LOC119557975|XP_037726970.1|DSUP
OG0005582	LOC6616514|XP_002040874.1|DSEC	LOC119553800|XP_037720343.1|DSUP
OG0005583	LOC6604881|XP_002029726.1|DSEC	LOC119554690|XP_037721619.1|DSUP
OG0005584	LOC6613592|XP_002038060.1|DSEC	LOC119562598|XP_037731756.1|DSUP
OG0005585	LOC6614211|XP_002038656.1|DSEC	LOC119559944|XP_037729099.1|DSUP
OG0005586	LOC6621850|XP_002045924.2|DSEC	LOC119560992|XP_037730700.1|DSUP
OG0005587	LOC6612091|XP_002036608.1|DSEC	LOC119548014|XP_037711012.1|DSUP
OG0005588	LOC6605874|XP_032575360.1|DSEC	LOC119553246|XP_037719449.1|DSUP
OG0005589	LOC6607170|XP_002031956.1|DSEC	LOC119563268|XP_037732516.1|DSUP
OG0005590	LOC6607887|XP_002032641.1|DSEC	LOC119549742|XP_037713911.1|DSUP
OG0005591	LOC6618448|XP_002042718.2|DSEC	LOC119557197|XP_037725778.1|DSUP
OG0005592	LOC6616843|XP_002041179.1|DSEC	LOC119556307|XP_037724321.1|DSUP
OG0005593	LOC6610429|XP_002035010.2|DSEC	LOC119553295|XP_037719540.1|DSUP
OG0005594	LOC6611098|XP_002035655.1|DSEC	LOC119552573|XP_037718126.1|DSUP
OG0005595	LOC6611097|XP_002035654.2|DSEC	LOC119552572|XP_037718125.1|DSUP
OG0005596	LOC6610402|XP_002034984.1|DSEC	LOC119554794|XP_037721771.1|DSUP
OG0005597	LOC6607300|XP_032579529.1|DSEC	LOC119560108|XP_037729381.1|DSUP
OG0005598	LOC6612763|XP_002037266.1|DSEC	LOC119563284|XP_037732538.1|DSUP
OG0005599	LOC6615352|XP_032570870.1|DSEC	LOC119552003|XP_037717655.1|DSUP
OG0005600	LOC6607251|XP_002032030.1|DSEC	LOC119561100|XP_037730922.1|DSUP
OG0005601	LOC6615051|XP_002039468.2|DSEC	LOC119556747|XP_037725096.1|DSUP
OG0005602	LOC6617024|XP_002041352.1|DSEC	LOC119555833|XP_037723391.1|DSUP
OG0005603	LOC6609258|XP_002033948.1|DSEC	LOC119549963|XP_037714283.1|DSUP
OG0005604	LOC6609256|XP_002033946.2|DSEC	LOC119549400|XP_037713383.1|DSUP
OG0005605	LOC6608806|XP_002033525.1|DSEC	LOC119549427|XP_037713437.1|DSUP
OG0005606	LOC6617706|XP_002042018.1|DSEC	LOC119547377|XP_037710129.1|DSUP
OG0005607	LOC6606825|XP_002031622.1|DSEC	LOC119563366|XP_037732648.1|DSUP
OG0005608	LOC6606828|XP_002031625.2|DSEC	LOC119551932|XP_037717515.1|DSUP
OG0005609	LOC6610588|XP_002035161.1|DSEC	LOC119553244|XP_037719445.1|DSUP
OG0005610	LOC6604829|XP_002029674.1|DSEC	LOC119552558|XP_037718106.1|DSUP
OG0005611	LOC6610629|XP_032575442.1|DSEC	LOC119552870|XP_037718696.1|DSUP
OG0005612	LOC6606739|XP_002031536.1|DSEC	LOC119553382|XP_037719667.1|DSUP
OG0005613	LOC6616884|XP_002041220.1|DSEC	LOC119563089|XP_037732248.1|DSUP
OG0005614	LOC6613946|XP_002038410.1|DSEC	LOC119561004|XP_037730748.1|DSUP
OG0005615	LOC6619500|XP_032578320.1|DSEC	LOC119546203|XP_037708262.1|DSUP
OG0005616	LOC6606285|XP_002031090.2|DSEC	LOC119563216|XP_037732441.1|DSUP
OG0005617	LOC6614116|XP_002038570.1|DSEC	LOC119559941|XP_037729081.1|DSUP
OG0005618	LOC6608741|XP_002033464.1|DSEC	LOC119549548|XP_037713626.1|DSUP
OG0005619	LOC6613737|XP_032578047.1|DSEC	LOC119563349|XP_037732623.1|DSUP
OG0005620	LOC6617590|XP_002041903.2|DSEC	LOC119558242|XP_037727494.1|DSUP
OG0005621	LOC6612280|XP_032581463.1|DSEC, LOC116802166|XP_032581464.1|DSEC	LOC119557303|XP_037725941.1|DSUP
OG0005622	LOC6612242|XP_002036754.1|DSEC	LOC119557956|XP_037726920.1|DSUP
OG0005623	LOC6616153|XP_032580047.1|DSEC	LOC119556445|XP_037724611.1|DSUP
OG0005624	LOC6614188|XP_032577068.1|DSEC	LOC119559992|XP_037729184.1|DSUP
OG0005625	LOC6606198|XP_032576573.1|DSEC	LOC119545742|XP_037707493.1|DSUP
OG0005626	LOC6620258|XP_002044466.1|DSEC	LOC119557967|XP_037726940.1|DSUP
OG0005627	LOC6606769|XP_032579445.1|DSEC	LOC119563449|XP_037732771.1|DSUP
OG0005628	LOC6606270|XP_002031075.1|DSEC	LOC119555651|XP_037723157.1|DSUP
OG0005629	LOC6608661|XP_002033394.1|DSEC	LOC119552116|XP_037717830.1|DSUP
OG0005630	LOC6608848|XP_032570772.1|DSEC	LOC119549623|XP_037713728.1|DSUP
OG0005631	LOC6617606|XP_002041919.2|DSEC	LOC119557291|XP_037725910.1|DSUP
OG0005632	LOC6618595|XP_032582488.1|DSEC	LOC119558173|XP_037727367.1|DSUP
OG0005633	LOC6616620|XP_032577012.1|DSEC	LOC119563528|XP_037732925.1|DSUP
OG0005634	LOC6616702|XP_002041057.1|DSEC	LOC119547756|XP_037710691.1|DSUP
OG0005635	LOC6611931|XP_032569745.1|DSEC	LOC119547996|XP_037710981.1|DSUP
OG0005636	LOC6614111|XP_032577607.1|DSEC	LOC119560503|XP_037729902.1|DSUP
OG0005637	LOC6607241|XP_002032022.1|DSEC	LOC119560331|XP_037729649.1|DSUP
OG0005638	LOC6610062|XP_032571240.1|DSEC	LOC119551018|XP_037716000.1|DSUP
OG0005639	LOC6615318|XP_002039719.2|DSEC	LOC119549922|XP_037714180.1|DSUP
OG0005640	LOC6606793|XP_002031590.1|DSEC	LOC119545678|XP_037707347.1|DSUP
OG0005641	LOC6619836|XP_032582540.1|DSEC	LOC119557054|XP_037725530.1|DSUP
OG0005642	LOC6620028|XP_002044240.1|DSEC	LOC119559804|XP_037728815.1|DSUP
OG0005643	LOC6610765|XP_002035331.1|DSEC	LOC119552992|XP_037718938.1|DSUP
OG0005644	LOC6605090|XP_002029931.1|DSEC	LOC119553096|XP_037719180.1|DSUP
OG0005645	LOC6612574|XP_032580157.1|DSEC	LOC119557941|XP_037726881.1|DSUP
OG0005646	LOC6612421|XP_032581163.1|DSEC	LOC119556603|XP_037724843.1|DSUP
OG0005647	LOC6613591|XP_002038059.1|DSEC	LOC119562599|XP_037731759.1|DSUP
OG0005648	LOC6605234|XP_002030072.1|DSEC	LOC119552659|XP_037718293.1|DSUP
OG0005649	LOC6613871|XP_002038340.1|DSEC	LOC119560766|XP_037730316.1|DSUP
OG0005650	LOC6613865|XP_002038334.1|DSEC	LOC119560172|XP_037729460.1|DSUP
OG0005651	LOC6619826|XP_032580860.1|DSEC	LOC119556954|XP_037725389.1|DSUP
OG0005652	LOC6617163|XP_002041490.2|DSEC	LOC119563536|XP_037732946.1|DSUP
OG0005653	LOC6612021|XP_002036538.1|DSEC	LOC119546785|XP_037709270.1|DSUP
OG0005654	LOC6613850|XP_002038319.1|DSEC	LOC119560602|XP_037730058.1|DSUP
OG0005655	LOC6606294|XP_002031099.1|DSEC	LOC119551719|XP_037717152.1|DSUP
OG0005656	LOC6606281|XP_032578990.1|DSEC	LOC119550913|XP_037715838.1|DSUP
OG0005657	LOC6607099|XP_032578645.1|DSEC	LOC119545685|XP_037707353.1|DSUP
OG0005658	LOC6619053|XP_002043294.1|DSEC	LOC119560613|XP_037730077.1|DSUP
OG0005659	LOC6616929|XP_002041260.1|DSEC	LOC119550180|XP_037714649.1|DSUP
OG0005660	LOC6605964|XP_002030776.1|DSEC	LOC119554574|XP_037721482.1|DSUP
OG0005661	LOC6607090|XP_032579482.1|DSEC	LOC119563393|XP_037732679.1|DSUP
OG0005662	LOC6606799|XP_002031596.2|DSEC	LOC119563351|XP_037732627.1|DSUP
OG0005663	LOC6612428|XP_002036936.1|DSEC	LOC119557812|XP_037726676.1|DSUP
OG0005664	LOC6618712|XP_002042971.2|DSEC	LOC119562096|XP_037731323.1|DSUP
OG0005665	LOC6617040|XP_032576681.1|DSEC	LOC119552640|XP_037718262.1|DSUP
OG0005666	LOC6617475|XP_032580275.1|DSEC	LOC119556119|XP_037723928.1|DSUP
OG0005667	LOC6612371|XP_002036880.2|DSEC	LOC119557548|XP_037726253.1|DSUP
