Orthogroup	DSEC.longest_only	DPSE.longest_only
OG0003734	LOC6610191|XP_032575063.1|DSEC	LOC4814103|XP_001354247.4|DPSE
OG0003735	LOC6615798|XP_002040168.1|DSEC	LOC4803516|XP_001360229.3|DPSE
OG0003736	LOC6609817|XP_032571456.1|DSEC	LOC4804447|XP_001361008.2|DPSE
OG0003737	LOC6615512|XP_002039891.1|DSEC	LOC4805213|XP_001361654.3|DPSE
OG0003738	LOC6615598|XP_032572135.1|DSEC	LOC4803854|XP_015039397.2|DPSE
OG0003739	LOC6608012|XP_032570327.1|DSEC	LOC4804915|XP_001361400.3|DPSE
OG0003740	LOC6608006|XP_002032754.1|DSEC	LOC4804921|XP_001361406.2|DPSE
OG0003741	LOC6610310|XP_002034905.1|DSEC	LOC4812209|XP_001352808.2|DPSE
OG0003742	LOC6618363|XP_002042633.1|DSEC	LOC4811854|XP_001352908.2|DPSE
OG0003743	LOC6608091|XP_032570251.1|DSEC	LOC4804021|XP_001360651.3|DPSE
OG0003744	LOC6608008|XP_002032756.1|DSEC	LOC4804919|XP_001361404.3|DPSE
OG0003745	LOC6608847|XP_002033561.1|DSEC	LOC4805090|XP_001361551.2|DPSE
OG0003746	LOC6615282|XP_032572204.1|DSEC	LOC6898985|XP_002138945.3|DPSE
OG0003747	LOC6605427|XP_002030260.1|DSEC	LOC4813031|XP_001353366.3|DPSE
OG0003748	LOC6605424|XP_002030257.2|DSEC	LOC4813440|XP_001353365.4|DPSE
OG0003749	LOC6605420|XP_002030253.1|DSEC	LOC4813488|XP_001353361.4|DPSE
OG0003750	LOC6605422|XP_002030255.1|DSEC	LOC4813516|XP_003736171.1|DPSE
OG0003751	LOC6605418|XP_032573269.1|DSEC	LOC4813857|XP_033237611.1|DPSE
OG0003752	LOC6606041|XP_032575387.1|DSEC	LOC4811955|XP_001352823.5|DPSE
OG0003753	LOC6611056|XP_002035613.1|DSEC	LOC4812017|XP_001352842.2|DPSE
OG0003754	LOC6611052|XP_032575779.1|DSEC	LOC4811969|XP_033238950.1|DPSE
OG0003755	LOC6606044|XP_032575910.1|DSEC	LOC4812053|XP_001352437.4|DPSE
OG0003756	LOC6620412|XP_032571505.1|DSEC	LOC6899342|XP_002136187.1|DPSE
OG0003757	LOC6618894|XP_002043142.1|DSEC	LOC4804685|XP_001361205.4|DPSE
OG0003758	LOC6609839|XP_032570522.1|DSEC	LOC6898226|XP_015039326.2|DPSE
OG0003759	LOC6604901|XP_032574869.1|DSEC	LOC4812736|XP_033241250.1|DPSE
OG0003760	LOC6609650|XP_032573056.1|DSEC	LOC4804668|XP_001361193.3|DPSE
OG0003761	LOC6604886|XP_002029731.1|DSEC	LOC4813576|XP_001353815.3|DPSE
OG0003762	LOC6604888|XP_032573337.1|DSEC	LOC6900704|XP_015043195.2|DPSE
OG0003763	LOC6620842|XP_032574199.1|DSEC	LOC6900719|XP_033239020.1|DPSE
OG0003764	LOC6610967|XP_032574075.1|DSEC	LOC6900722|XP_033238682.1|DPSE
OG0003765	LOC6611198|XP_002035754.1|DSEC	LOC4816579|XP_001356243.1|DPSE
OG0003766	LOC6612452|XP_002036960.1|DSEC	LOC4814666|XP_001354909.2|DPSE
OG0003767	LOC6609305|XP_002033995.1|DSEC	LOC4804076|XP_001360694.1|DPSE
OG0003768	LOC6608644|XP_002033378.2|DSEC	LOC4805100|XP_033234238.1|DPSE
OG0003769	LOC6608639|XP_002033373.2|DSEC	LOC6898782|XP_015040448.2|DPSE
OG0003770	LOC6620113|XP_002044325.2|DSEC	LOC26532766|XP_033237159.1|DPSE
OG0003771	LOC6604847|XP_002029692.1|DSEC	LOC4814051|XP_001354197.3|DPSE
OG0003772	LOC6604987|XP_002029830.1|DSEC	LOC4814000|XP_033240449.1|DPSE
OG0003773	LOC6608432|XP_002033166.1|DSEC	LOC4804716|XP_001361234.1|DPSE
OG0003774	LOC6608426|XP_032572502.1|DSEC	LOC4804719|XP_001361237.5|DPSE
OG0003775	LOC6615038|XP_032580787.1|DSEC	LOC4814949|XP_001354567.3|DPSE
OG0003776	LOC6607909|XP_002032663.1|DSEC	LOC4803442|XP_001360167.2|DPSE
OG0003777	LOC6608107|XP_002032855.1|DSEC	LOC4804038|XP_001360666.2|DPSE
OG0003778	LOC6608665|XP_002033398.2|DSEC	LOC4805018|XP_033233548.1|DPSE
OG0003779	LOC6610095|XP_032572783.1|DSEC	LOC6898489|XP_015039951.1|DPSE
OG0003780	LOC6609589|XP_002034266.1|DSEC	LOC4803921|XP_001360562.2|DPSE
OG0003781	LOC6619459|XP_032579786.1|DSEC	LOC4811749|XP_033237112.1|DPSE
OG0003782	LOC6616015|XP_032581756.1|DSEC	LOC6902076|XP_033240219.1|DPSE
OG0003783	LOC6618705|XP_002042964.1|DSEC	LOC4800669|XP_001357901.2|DPSE
OG0003784	LOC6608294|XP_002033031.1|DSEC	LOC4804577|XP_001361116.2|DPSE
OG0003785	LOC6620403|XP_002044612.2|DSEC	LOC4803327|XP_001357517.2|DPSE
OG0003786	LOC6609749|XP_032572775.1|DSEC	LOC4804250|XP_015039766.2|DPSE
OG0003787	LOC6609748|XP_032572779.1|DSEC	LOC4804249|XP_001360837.3|DPSE
OG0003788	LOC6615824|XP_002040194.1|DSEC	LOC4804287|XP_001360868.2|DPSE
OG0003789	LOC6608042|XP_032570649.1|DSEC	LOC6898380|XP_015039627.2|DPSE
OG0003790	LOC6611119|XP_002035676.1|DSEC	LOC4812287|XP_001352682.2|DPSE
OG0003791	LOC6614112|XP_032577603.1|DSEC	LOC4802293|XP_003736707.2|DPSE
OG0003792	LOC6609654|XP_002034328.1|DSEC	LOC4804664|XP_001361189.2|DPSE
OG0003793	LOC6621366|XP_032570046.1|DSEC	LOC6898120|XP_002138200.2|DPSE
OG0003794	LOC6615536|XP_002039915.2|DSEC	LOC4804240|XP_001360831.2|DPSE
OG0003795	LOC6605693|XP_032575739.1|DSEC	LOC26533744|XP_015042613.2|DPSE
OG0003796	LOC6612732|XP_002037235.1|DSEC	LOC4800508|XP_001357773.2|DPSE
OG0003797	LOC6611269|XP_032572893.1|DSEC	LOC4816708|XP_001356195.2|DPSE
OG0003798	LOC6608360|XP_032572940.1|DSEC	LOC4805084|XP_001361546.1|DPSE
OG0003799	LOC6615579|XP_002039953.1|DSEC	LOC4803838|XP_001360491.3|DPSE
OG0003800	LOC6611277|XP_002035832.1|DSEC	LOC4817885|XP_001357377.1|DPSE
OG0003801	LOC6614765|XP_032573134.1|DSEC	LOC4816366|XP_033235301.1|DPSE
OG0003802	LOC6614775|XP_002039194.1|DSEC	LOC4816704|XP_001356106.3|DPSE
OG0003803	LOC6612729|XP_002037232.1|DSEC	LOC4800506|XP_001357771.3|DPSE
OG0003804	LOC6611291|XP_032583664.1|DSEC	LOC4818069|XP_015035450.2|DPSE
OG0003805	LOC6617202|XP_032576390.1|DSEC	LOC4817740|XP_001357101.2|DPSE
OG0003806	LOC6619115|XP_032572119.1|DSEC	LOC4811689|XP_001352272.3|DPSE
OG0003807	LOC6613554|XP_032571346.1|DSEC	LOC4818147|XP_001357205.1|DPSE
OG0003808	LOC6606116|XP_032573944.1|DSEC	LOC4813854|XP_001353447.4|DPSE
OG0003809	LOC6614607|XP_032581166.1|DSEC	LOC4817220|XP_033236534.1|DPSE
OG0003810	LOC6618835|XP_032571986.1|DSEC	LOC4805449|XP_015040656.1|DPSE
OG0003811	LOC6609941|XP_002034588.1|DSEC	LOC4803501|XP_001360216.1|DPSE
OG0003812	LOC6617215|XP_032583619.1|DSEC	LOC6903561|XP_033235994.1|DPSE
OG0003813	LOC6611874|XP_002036392.2|DSEC	LOC4817424|XP_001356340.2|DPSE
OG0003814	LOC6617744|XP_002042056.1|DSEC	LOC4817467|XP_001356557.3|DPSE
OG0003815	LOC6619256|XP_002043473.1|DSEC	LOC4800239|XP_001357536.1|DPSE
OG0003816	LOC6614698|XP_002039125.2|DSEC	LOC4816283|XP_001356254.4|DPSE
OG0003817	LOC6611815|XP_002036337.1|DSEC	LOC4818091|XP_001357244.1|DPSE
OG0003818	LOC6614600|XP_032583455.1|DSEC	LOC6902842|XP_033235702.1|DPSE, LOC4817231|XP_001356491.3|DPSE
OG0003819	LOC6613297|XP_002037774.1|DSEC	LOC4817283|XP_001356489.2|DPSE
OG0003820	LOC6607163|XP_002031949.1|DSEC	LOC4803029|XP_001359831.1|DPSE
OG0003821	LOC6609145|XP_002033847.1|DSEC	LOC4803881|XP_001360529.3|DPSE
OG0003822	LOC6613624|XP_002038094.1|DSEC	LOC4816233|XP_001355854.3|DPSE
OG0003823	LOC6617418|XP_032571718.1|DSEC	LOC4817521|XP_033235523.1|DPSE
OG0003824	LOC6614707|XP_032577097.1|DSEC	LOC4817845|XP_001357301.3|DPSE
OG0003825	LOC6611711|XP_002036244.1|DSEC	LOC6899795|XP_002135739.2|DPSE
OG0003826	LOC6613474|XP_032583181.1|DSEC	LOC4817162|XP_001356819.2|DPSE
OG0003827	LOC6611811|XP_002036333.1|DSEC	LOC4817923|XP_001357246.3|DPSE
OG0003828	LOC6611814|XP_002036336.1|DSEC	LOC4817901|XP_001357245.4|DPSE
OG0003829	LOC6611256|XP_002035811.1|DSEC	LOC4816476|XP_001356206.3|DPSE
OG0003830	LOC6618267|XP_002042540.1|DSEC	LOC4816658|XP_001356090.2|DPSE
OG0003831	LOC6607364|XP_002032137.1|DSEC	LOC4800990|XP_001358166.2|DPSE
OG0003832	LOC6611442|XP_032571788.1|DSEC	LOC4817891|XP_015035499.2|DPSE
OG0003833	LOC6611444|XP_002035987.1|DSEC	LOC4817984|XP_001357414.1|DPSE
OG0003834	LOC6611460|XP_002036002.1|DSEC	LOC4816185|XP_001355770.1|DPSE
OG0003835	LOC6611384|XP_032577402.1|DSEC	LOC4816419|XP_015036749.1|DPSE
OG0003836	LOC6614631|XP_002039058.2|DSEC	LOC117184263|XP_033236913.1|DPSE, LOC4817150|XP_001356386.3|DPSE
OG0003837	LOC6614629|XP_002039056.1|DSEC	LOC4817192|XP_015035770.2|DPSE
OG0003838	LOC6613256|XP_002037733.1|DSEC	LOC4817189|XP_001356696.2|DPSE
OG0003839	LOC6617864|XP_002042172.1|DSEC	LOC4817905|XP_001357328.2|DPSE
OG0003840	LOC6608095|XP_002032843.1|DSEC	LOC4804024|XP_001360654.2|DPSE
OG0003841	LOC6613107|XP_002037588.1|DSEC	LOC6902529|XP_002133069.1|DPSE
OG0003842	LOC6612101|XP_002036618.1|DSEC	LOC4811709|XP_033237029.1|DPSE
OG0003843	LOC6611218|XP_002035774.2|DSEC, LOC116800393|XP_032570965.1|DSEC	LOC4816442|XP_015036809.2|DPSE
OG0003844	LOC6617862|XP_032583650.1|DSEC	LOC4818142|XP_015035389.1|DPSE
OG0003845	LOC6611334|XP_032580874.1|DSEC	LOC4817920|XP_015035413.2|DPSE
OG0003846	LOC6611833|XP_032574901.1|DSEC	LOC4816984|XP_015035752.1|DPSE
OG0003847	LOC116803536|XP_032583135.1|DSEC	LOC4816263|XP_015036973.2|DPSE
OG0003848	LOC6616795|XP_002041132.1|DSEC	LOC4800755|XP_001357971.3|DPSE
OG0003849	LOC6608520|XP_002033254.2|DSEC	LOC4805337|XP_001361753.3|DPSE
OG0003850	LOC6611237|XP_032569811.1|DSEC	LOC4816677|XP_015036798.2|DPSE
OG0003851	LOC6610099|XP_032571235.1|DSEC	LOC4804433|XP_001360997.2|DPSE
OG0003852	LOC6613060|XP_002037543.1|DSEC	LOC4817051|XP_033236636.1|DPSE
OG0003853	LOC6609355|XP_032570546.1|DSEC	LOC4805659|XP_015040766.1|DPSE
OG0003854	LOC6614423|XP_002038856.1|DSEC	LOC4817073|XP_015035949.2|DPSE
OG0003855	LOC6614421|XP_002038854.2|DSEC	LOC4816878|XP_033235462.1|DPSE
OG0003856	LOC6612115|XP_002036632.1|DSEC	LOC4817282|XP_015036189.2|DPSE
OG0003857	LOC6613675|XP_032577450.1|DSEC	LOC4817775|XP_001357136.1|DPSE
OG0003858	LOC6614996|XP_002039413.2|DSEC	LOC4815678|XP_015041172.2|DPSE
OG0003859	LOC6614601|XP_032583089.1|DSEC	LOC4817012|XP_001356492.2|DPSE
OG0003860	LOC6609677|XP_002034335.1|DSEC	LOC6898897|XP_033233900.1|DPSE
OG0003861	LOC6613138|XP_002037619.1|DSEC	LOC4816691|XP_001355996.3|DPSE
OG0003862	LOC6613588|XP_032583614.1|DSEC	LOC4818153|XP_033235582.1|DPSE
OG0003863	LOC6611790|XP_002036313.1|DSEC	LOC4816259|XP_001355842.4|DPSE
OG0003864	LOC6611789|XP_002036312.1|DSEC	LOC4816258|XP_001355841.3|DPSE
OG0003865	LOC6616978|XP_002041306.1|DSEC	LOC4802651|XP_001359532.2|DPSE
OG0003866	LOC6618276|XP_032569806.1|DSEC	LOC4816568|XP_001356099.2|DPSE
OG0003867	LOC116803538|XP_032583137.1|DSEC	LOC26532749|XP_015044417.1|DPSE
OG0003868	LOC6611967|XP_002036484.1|DSEC	LOC26533591|XP_033236164.1|DPSE
OG0003869	LOC6613241|XP_002037718.1|DSEC	LOC4817481|XP_001356765.3|DPSE
OG0003870	LOC6614558|XP_032569769.1|DSEC	LOC6902916|XP_015036014.2|DPSE
OG0003871	LOC6617725|XP_002042037.1|DSEC	LOC4817277|XP_001356758.3|DPSE
OG0003872	LOC6609623|XP_002034300.1|DSEC	LOC4803994|XP_001360625.1|DPSE
OG0003873	LOC6618246|XP_002042520.1|DSEC	LOC4818188|XP_001357500.1|DPSE
OG0003874	LOC6618269|XP_002042542.1|DSEC	LOC4816305|XP_033235386.1|DPSE
OG0003875	LOC6611922|XP_002036439.1|DSEC	LOC4817483|XP_001356300.2|DPSE
OG0003876	LOC6617392|XP_002041717.1|DSEC	LOC6903212|XP_002132913.1|DPSE
OG0003877	LOC6611395|XP_002035939.1|DSEC	LOC4816448|XP_001356172.2|DPSE
OG0003878	LOC6614602|XP_032573140.1|DSEC	LOC6902851|XP_015035875.2|DPSE
OG0003879	LOC6610138|XP_032575090.1|DSEC	LOC4812215|XP_001352470.4|DPSE
OG0003880	LOC6605201|XP_032574399.1|DSEC	LOC6900606|XP_002134978.3|DPSE
OG0003881	LOC6618846|XP_002043095.1|DSEC	LOC4805441|XP_001361842.1|DPSE
OG0003882	LOC6619123|XP_032570507.1|DSEC	LOC4805231|XP_001361668.3|DPSE
OG0003883	LOC6620171|XP_032582556.1|DSEC	LOC4814614|XP_001354768.1|DPSE
OG0003884	LOC6611195|XP_002035751.1|DSEC	LOC4816527|XP_001356246.2|DPSE
OG0003885	LOC6611402|XP_002035946.1|DSEC	LOC4818143|XP_001357294.1|DPSE
OG0003886	LOC6611401|XP_002035945.2|DSEC	LOC6903411|XP_002132290.3|DPSE
OG0003887	LOC6613108|XP_002037589.1|DSEC	LOC4816746|XP_033235648.1|DPSE
OG0003888	LOC6607464|XP_032579599.1|DSEC	LOC4800702|XP_001357927.4|DPSE
OG0003889	LOC6617352|XP_002041677.1|DSEC	LOC117184190|XP_033236620.1|DPSE, LOC4817612|XP_001357014.2|DPSE, LOC117184189|XP_033236616.1|DPSE
OG0003890	LOC6610633|XP_002035200.1|DSEC	LOC4811911|XP_001352858.1|DPSE
OG0003891	LOC6611202|XP_002035758.1|DSEC	LOC4816279|XP_001356242.3|DPSE
OG0003892	LOC6610397|XP_032576043.1|DSEC	LOC4812566|XP_001352412.1|DPSE
OG0003893	LOC6614687|XP_002039114.1|DSEC	LOC4816595|XP_015036828.1|DPSE
OG0003894	LOC6612005|XP_002036522.1|DSEC	LOC4818095|XP_001357398.1|DPSE
OG0003895	LOC6615280|XP_002039684.1|DSEC	LOC4805508|XP_001361900.2|DPSE
OG0003896	LOC6615277|XP_032571416.1|DSEC	LOC6898983|XP_004444527.1|DPSE
OG0003897	LOC6609591|XP_002034268.1|DSEC	LOC4803923|XP_001360564.1|DPSE
OG0003898	LOC6614656|XP_002039083.2|DSEC	LOC4811699|XP_001352281.2|DPSE
OG0003899	LOC6617257|XP_002041584.1|DSEC	LOC4817002|XP_001356432.1|DPSE
OG0003900	LOC6617328|XP_032570197.1|DSEC	LOC4817591|XP_015036363.2|DPSE
OG0003901	LOC6613674|XP_002038144.1|DSEC	LOC4817756|XP_001357137.2|DPSE
OG0003902	LOC6611494|XP_002036035.1|DSEC	LOC4817794|XP_033236756.1|DPSE
OG0003903	LOC6617808|XP_002042120.1|DSEC	LOC4816570|XP_001355917.1|DPSE
OG0003904	LOC6617809|XP_002042121.1|DSEC	LOC4816749|XP_001355918.2|DPSE
OG0003905	LOC6607806|XP_032576969.1|DSEC	LOC6896749|XP_002136956.3|DPSE
OG0003906	LOC6615495|XP_002039875.1|DSEC	LOC4805696|XP_001362054.2|DPSE
OG0003907	LOC6617307|XP_002041634.1|DSEC	LOC4816821|XP_001356748.1|DPSE
OG0003908	LOC6617308|XP_002041635.1|DSEC	LOC4817430|XP_001356749.3|DPSE
OG0003909	LOC6608600|XP_002033334.1|DSEC	LOC4805640|XP_001362009.3|DPSE
OG0003910	LOC6614278|XP_002038718.1|DSEC	LOC26532955|XP_033238522.1|DPSE
OG0003911	LOC6613389|XP_002037863.1|DSEC	LOC4817132|XP_001356734.1|DPSE
OG0003912	LOC6611383|XP_002035928.2|DSEC	LOC4816315|XP_001356005.2|DPSE
OG0003913	LOC6611188|XP_032583670.1|DSEC	LOC4816407|XP_033236845.1|DPSE
OG0003914	LOC6612128|XP_002036645.2|DSEC	LOC4817235|XP_001356793.1|DPSE
OG0003915	LOC6618953|XP_002043198.1|DSEC	LOC4814605|XP_001354917.3|DPSE
OG0003916	LOC6613682|XP_002038152.1|DSEC	LOC4817761|XP_001357131.3|DPSE
OG0003917	LOC6613483|XP_002037952.1|DSEC	LOC4817972|XP_001357472.3|DPSE
OG0003918	LOC6617688|XP_002042000.1|DSEC	LOC4817087|XP_001356837.4|DPSE
OG0003919	LOC6613212|XP_002037692.1|DSEC	LOC4816768|XP_033235743.1|DPSE
OG0003920	LOC6615555|XP_002039929.1|DSEC	LOC4804219|XP_001360813.1|DPSE
OG0003921	LOC6618183|XP_002042458.1|DSEC	LOC4816865|XP_001356865.4|DPSE
OG0003922	LOC6612117|XP_002036634.2|DSEC	LOC4817259|XP_001356784.2|DPSE
OG0003923	LOC6619452|XP_002043667.1|DSEC	LOC6899890|XP_002132193.1|DPSE
OG0003924	LOC6608972|XP_032572330.1|DSEC	LOC4803342|XP_001360129.2|DPSE
OG0003925	LOC6613430|XP_002037904.1|DSEC	LOC4816641|XP_033236414.1|DPSE
OG0003926	LOC6613437|XP_002037911.1|DSEC	LOC6902520|XP_002133062.1|DPSE
OG0003927	LOC6613058|XP_002037541.1|DSEC	LOC4816847|XP_001356636.3|DPSE
OG0003928	LOC6611712|XP_032583143.1|DSEC	LOC6903377|XP_002132259.2|DPSE
OG0003929	LOC6612124|XP_002036641.1|DSEC	LOC4817287|XP_001356789.2|DPSE
OG0003930	LOC6611475|XP_002036016.1|DSEC	LOC4816107|XP_001355781.1|DPSE
OG0003931	LOC6611425|XP_032569694.1|DSEC	LOC4816164|XP_015036932.1|DPSE
OG0003932	LOC6608267|XP_032571818.1|DSEC	LOC6898644|XP_002138649.4|DPSE
OG0003933	LOC6613384|XP_032577015.1|DSEC	LOC4817477|XP_001356576.2|DPSE
OG0003934	LOC6611737|XP_002036260.1|DSEC	LOC4816104|XP_001355814.1|DPSE
OG0003935	LOC6609356|XP_002034045.1|DSEC	LOC4805470|XP_015040673.2|DPSE
OG0003936	LOC6609357|XP_002034046.1|DSEC	LOC4805471|XP_001361866.2|DPSE
OG0003937	LOC6608084|XP_002032832.1|DSEC	LOC4804993|XP_001361465.3|DPSE
OG0003938	LOC6613421|XP_032574085.1|DSEC	LOC6902514|XP_033236420.1|DPSE
OG0003939	LOC6613458|XP_002037930.1|DSEC	LOC4816907|XP_001356811.1|DPSE
OG0003940	LOC6613415|XP_002037889.1|DSEC	LOC4816670|XP_001355947.3|DPSE
OG0003941	LOC6613418|XP_002037892.1|DSEC	LOC4816744|XP_001355950.3|DPSE
OG0003942	LOC6611588|XP_002036125.1|DSEC	LOC4816949|XP_001356715.3|DPSE
OG0003943	LOC6613424|XP_002037898.1|DSEC	LOC4816463|XP_001355954.1|DPSE
OG0003944	LOC6617736|XP_002042048.1|DSEC	LOC4816832|XP_001356753.1|DPSE
OG0003945	LOC6615734|XP_002040105.1|DSEC	LOC4804551|XP_001361094.1|DPSE
OG0003946	LOC6614672|XP_002039099.1|DSEC	LOC4816616|XP_001356274.1|DPSE
OG0003947	LOC6614661|XP_002039088.1|DSEC	LOC4816686|XP_001356282.2|DPSE
OG0003948	LOC6614494|XP_002038927.1|DSEC	LOC4817676|XP_001357062.2|DPSE
OG0003949	LOC6614495|XP_032583303.1|DSEC	LOC6903238|XP_033236043.1|DPSE
OG0003950	LOC6613567|XP_002038035.2|DSEC	LOC4817894|XP_001357196.1|DPSE
OG0003951	LOC6613561|XP_032580966.1|DSEC	LOC4817868|XP_001357201.4|DPSE
OG0003952	LOC6612142|XP_002036659.1|DSEC	LOC4817466|XP_001356802.1|DPSE
OG0003953	LOC6611453|XP_002035995.1|DSEC	LOC4816210|XP_001355765.2|DPSE
OG0003954	LOC6610756|XP_002035322.2|DSEC	LOC4812673|XP_001353057.4|DPSE
OG0003955	LOC6611988|XP_032570864.1|DSEC	LOC117184169|XP_033236546.1|DPSE, LOC117184168|XP_033236543.1|DPSE
OG0003956	LOC6614555|XP_032574138.1|DSEC	LOC4817425|XP_033237011.1|DPSE
OG0003957	LOC6604851|XP_002029696.1|DSEC	LOC4814048|XP_001354193.1|DPSE
OG0003958	LOC6617921|XP_002042229.2|DSEC	LOC4815309|XP_015041990.1|DPSE
OG0003959	LOC6615263|XP_032570978.1|DSEC	LOC4804406|XP_033233515.1|DPSE
OG0003960	LOC116803495|XP_032583081.1|DSEC, LOC6620332|XP_032581598.1|DSEC	LOC6901870|XP_002133408.2|DPSE
OG0003961	LOC6611579|XP_002036117.1|DSEC	LOC4816804|XP_001356720.2|DPSE
OG0003962	LOC6613442|XP_002037916.1|DSEC	LOC4816679|XP_001355965.1|DPSE
OG0003963	LOC6614642|XP_032575278.1|DSEC	LOC4816627|XP_001356288.4|DPSE
OG0003964	LOC6621131|XP_002045310.1|DSEC	LOC4817212|XP_001356408.1|DPSE
OG0003965	LOC6611616|XP_032582900.1|DSEC	LOC4816706|XP_033236770.1|DPSE
OG0003966	LOC6620730|XP_032577029.1|DSEC	LOC6902741|XP_002133255.2|DPSE
OG0003967	LOC6615386|XP_032572739.1|DSEC	LOC6898855|XP_033234846.1|DPSE
OG0003968	LOC6615384|XP_032572753.1|DSEC	LOC4805281|XP_015040526.1|DPSE
OG0003969	LOC6609587|XP_002034264.1|DSEC	LOC6898294|XP_002138356.3|DPSE
OG0003970	LOC6617254|XP_002041581.2|DSEC	LOC4816831|XP_033236036.1|DPSE
OG0003971	LOC6611953|XP_032577235.1|DSEC	LOC6903320|XP_033235502.1|DPSE
OG0003972	LOC6605735|XP_002030551.2|DSEC	LOC4812786|XP_001353178.4|DPSE
OG0003973	LOC6618893|XP_002043141.1|DSEC	LOC6898613|XP_002138618.2|DPSE
OG0003974	LOC6608749|XP_002033472.1|DSEC	LOC4804357|XP_001360931.2|DPSE
OG0003975	LOC6611757|XP_032583156.1|DSEC	LOC4816227|XP_033236684.1|DPSE
OG0003976	LOC6614702|XP_002039129.1|DSEC	LOC4817882|XP_001357306.2|DPSE
OG0003977	LOC6617856|XP_002042164.1|DSEC	LOC6903449|XP_002132328.1|DPSE
OG0003978	LOC6618396|XP_002042666.1|DSEC	LOC4812022|XP_001352933.1|DPSE
OG0003979	LOC6612018|XP_002036535.1|DSEC	LOC4816586|XP_001356042.3|DPSE
OG0003980	LOC6606290|XP_002031095.1|DSEC	LOC4803101|XP_001359899.2|DPSE
OG0003981	LOC6617741|XP_032569781.1|DSEC	LOC6902888|XP_033235166.1|DPSE
OG0003982	LOC6614689|XP_032583000.1|DSEC	LOC4816594|XP_015036827.2|DPSE
OG0003983	LOC6611396|XP_002035940.1|DSEC	LOC4816410|XP_001356173.4|DPSE
OG0003984	LOC6614635|XP_002039062.1|DSEC	LOC4817175|XP_001356382.4|DPSE
OG0003985	LOC6621705|XP_032583728.1|DSEC	LOC13036385|XP_033236761.1|DPSE
OG0003986	LOC6611517|XP_002036058.2|DSEC	LOC4816921|XP_001356395.4|DPSE
OG0003987	LOC6611518|XP_032573661.1|DSEC	LOC4817001|XP_001356394.2|DPSE
OG0003988	LOC6613448|XP_032574880.1|DSEC	LOC4817203|XP_001356514.3|DPSE
OG0003989	LOC6617715|XP_002042027.1|DSEC	LOC4817035|XP_001356405.3|DPSE
OG0003990	LOC6611328|XP_002035875.1|DSEC	LOC6903464|XP_002132343.2|DPSE
OG0003991	LOC6613358|XP_032569734.1|DSEC	LOC4817698|XP_033236309.1|DPSE
OG0003992	LOC6613354|XP_002037828.2|DSEC	LOC4817566|XP_001356971.3|DPSE
OG0003993	LOC6613339|XP_002037815.1|DSEC	LOC4817579|XP_033236267.1|DPSE
OG0003994	LOC6612638|XP_002037142.1|DSEC	LOC4801602|XP_001358670.1|DPSE
OG0003995	LOC6608971|XP_002033685.1|DSEC	LOC6898770|XP_002138748.2|DPSE
OG0003996	LOC6608260|XP_002033004.1|DSEC	LOC4803350|XP_001360116.2|DPSE
OG0003997	LOC6611521|XP_032570100.1|DSEC	LOC4818163|XP_001357438.1|DPSE
OG0003998	LOC6620416|XP_032572643.1|DSEC	LOC6903313|XP_033235321.1|DPSE
OG0003999	LOC6620234|XP_002044442.1|DSEC	LOC6902743|XP_002133257.1|DPSE
OG0004000	LOC6619736|XP_002043951.1|DSEC	LOC4815378|XP_001354986.3|DPSE
OG0004001	LOC6613003|XP_032570506.1|DSEC	LOC4804307|XP_001360887.3|DPSE
OG0004002	LOC6614779|XP_002039198.1|DSEC	LOC6902609|XP_002133135.2|DPSE
OG0004003	LOC6612134|XP_032572461.1|DSEC	LOC4817060|XP_033235336.1|DPSE
OG0004004	LOC6611631|XP_032580199.1|DSEC	LOC4817455|XP_001356616.2|DPSE
OG0004005	LOC6613494|XP_032572751.1|DSEC	LOC4817879|XP_001357485.2|DPSE
OG0004006	LOC6618178|XP_002042453.1|DSEC	LOC4816930|XP_001356868.2|DPSE
OG0004007	LOC6613240|XP_002037717.1|DSEC	LOC6903012|XP_002132734.1|DPSE
OG0004008	LOC6617219|XP_032583636.1|DSEC	LOC4818122|XP_033235325.1|DPSE
OG0004009	LOC6613092|XP_002037575.2|DSEC	LOC4816648|XP_001355970.2|DPSE
OG0004010	LOC6611217|XP_032581690.1|DSEC	LOC4816443|XP_015036810.2|DPSE
OG0004011	LOC6617897|XP_032569914.1|DSEC	LOC6903420|XP_002132299.1|DPSE
OG0004012	LOC6607453|XP_002032222.1|DSEC	LOC4800613|XP_001357858.1|DPSE
OG0004013	LOC6611239|XP_002035794.1|DSEC	LOC4816403|XP_001356218.2|DPSE
OG0004014	LOC6605736|XP_002030552.2|DSEC	LOC4812816|XP_033237367.1|DPSE
OG0004015	LOC6617811|XP_032571934.1|DSEC	LOC4816386|XP_033235569.1|DPSE
OG0004016	LOC6611966|XP_002036483.1|DSEC	LOC4811654|XP_001352245.3|DPSE
OG0004017	LOC6613334|XP_032569725.1|DSEC	LOC4817584|XP_001356988.1|DPSE
OG0004018	LOC6607943|XP_002032693.1|DSEC	LOC4803469|XP_001360187.1|DPSE
OG0004019	LOC6618190|XP_002042465.1|DSEC	LOC4816845|XP_001356858.2|DPSE
OG0004020	LOC6613195|XP_002037676.1|DSEC	LOC4817354|XP_001356827.1|DPSE
OG0004021	LOC6613190|XP_032583417.1|DSEC	LOC4816990|XP_001356833.1|DPSE
