Orthogroup	DSEC.longest_only	DMEL.longest_only
OG0005140	LOC6613410|XP_002037884.1|DSEC	eIF3i|NP_523478.1|DMEL
OG0005141	LOC6609368|XP_032570602.1|DSEC	Dg|NP_788363.1|DMEL
OG0005142	LOC6604921|XP_002029764.1|DSEC	h|NP_523977.2|DMEL
OG0005143	LOC6604914|XP_032573650.1|DSEC	Zasp66|NP_729395.2|DMEL
OG0005144	LOC6604916|XP_002029759.2|DSEC	Cpr66D|NP_729400.1|DMEL
OG0005145	LOC6604919|XP_002029762.1|DSEC	Arr2|NP_523976.1|DMEL
OG0005146	LOC6616443|XP_002040804.1|DSEC	CG33288|NP_996136.2|DMEL
OG0005147	LOC6616442|XP_032574604.1|DSEC	barc|NP_649313.1|DMEL
OG0005148	LOC6605019|XP_002029862.2|DSEC	CG4080|NP_648305.1|DMEL
OG0005149	LOC6609674|XP_002034332.1|DSEC	Snx16|NP_611252.1|DMEL
OG0005150	LOC6605944|XP_002030756.1|DSEC	Tcs3|NP_648880.1|DMEL
OG0005151	LOC6610759|XP_002035325.1|DSEC	CG11583|NP_001033989.1|DMEL
OG0005152	LOC6610753|XP_002035319.1|DSEC	CG11586|NP_647881.1|DMEL
OG0005153	LOC6610751|XP_002035317.1|DSEC	CG15011|NP_647879.1|DMEL
OG0005154	LOC6610749|XP_002035315.1|DSEC	ago|NP_523922.1|DMEL
OG0005155	LOC6610193|XP_002034801.1|DSEC	Kah|NP_612040.1|DMEL
OG0005156	LOC6620058|XP_002044270.1|DSEC	Sec15|NP_650942.1|DMEL
OG0005157	LOC6615511|XP_032572965.1|DSEC	Gp150|NP_477049.2|DMEL
OG0005158	LOC6611005|XP_032574782.1|DSEC	LanA|NP_476617.1|DMEL
OG0005159	LOC6605973|XP_002030785.2|DSEC	mbf1|NP_001261952.1|DMEL
OG0005160	LOC6606114|XP_002030922.1|DSEC	CG7484|NP_649000.1|DMEL
OG0005161	LOC6613025|XP_032570728.1|DSEC	CG3257|NP_611887.2|DMEL
OG0005162	LOC6619784|XP_002043997.1|DSEC	CG12106|NP_572536.1|DMEL
OG0005163	LOC6616549|XP_002040908.1|DSEC	Hem|NP_524214.1|DMEL
OG0005164	LOC116801125|XP_032574764.1|DSEC	INPP5E|NP_648566.1|DMEL
OG0005165	LOC6607859|XP_002032613.1|DSEC	Bap170|NP_610216.1|DMEL
OG0005166	LOC116801796|XP_032579329.1|DSEC	hd|NP_649531.1|DMEL
OG0005167	LOC6613933|XP_032579332.1|DSEC	RpII18|NP_524910.1|DMEL
OG0005168	LOC6621484|XP_032575909.1|DSEC	CG7728|NP_648945.1|DMEL
OG0005169	LOC6610714|XP_002035280.2|DSEC	CG14989|NP_001246611.1|DMEL
OG0005170	LOC6610712|XP_032575970.1|DSEC	Gad1|NP_523914.2|DMEL
OG0005171	LOC6610711|XP_002035277.1|DSEC	Faa|NP_524830.2|DMEL
OG0005172	LOC6615376|XP_002039758.1|DSEC	cv-2|NP_524809.2|DMEL
OG0005173	LOC6607910|XP_002032664.2|DSEC	CG3358|NP_724515.1|DMEL
OG0005174	LOC6615725|XP_002040096.1|DSEC	RabX1|NP_524713.1|DMEL
OG0005175	LOC6615707|XP_032572897.1|DSEC	CG3530|NP_726322.1|DMEL
OG0005176	LOC6609835|XP_002034487.1|DSEC	edl|NP_523786.2|DMEL
OG0005177	LOC6615709|XP_002040080.1|DSEC	CG9812|NP_726324.3|DMEL
OG0005178	LOC6604885|XP_002029730.1|DSEC	ZC3H3|NP_648230.1|DMEL
OG0005179	LOC6604903|XP_002029748.1|DSEC	Nelf-E|NP_648241.1|DMEL
OG0005180	LOC6610349|XP_032573519.1|DSEC	CG13917|NP_647628.1|DMEL
OG0005181	LOC6617930|XP_002042238.1|DSEC	CG9992|NP_573121.1|DMEL
OG0005182	LOC6608318|XP_032572718.1|DSEC	Rme-8|NP_610467.1|DMEL
OG0005183	LOC6608517|XP_002033251.1|DSEC	Galphao|NP_724934.1|DMEL
OG0005184	LOC6608514|XP_032570850.1|DSEC	RanBPM|NP_001303342.1|DMEL
OG0005185	LOC6608332|XP_002033069.1|DSEC	CG2063|NP_610475.1|DMEL
OG0005186	LOC6608642|XP_032571282.1|DSEC	nompA|NP_524831.2|DMEL
OG0005187	LOC6607911|XP_032572993.1|DSEC	mim|NP_001188869.1|DMEL
OG0005188	LOC6609797|XP_002034451.2|DSEC	slim|NP_523782.1|DMEL
OG0005189	LOC6614976|XP_032580080.1|DSEC	Vav|NP_001097030.1|DMEL
OG0005190	LOC6604792|XP_002029643.1|DSEC	exex|NP_648164.1|DMEL
OG0005191	LOC6616897|XP_002041231.1|DSEC	CG10311|NP_650536.1|DMEL
OG0005192	LOC6609711|XP_032571907.1|DSEC	Elk|NP_477009.1|DMEL
OG0005193	LOC6608335|XP_032572707.1|DSEC	Drep2|NP_001097238.1|DMEL
OG0005194	LOC6610098|XP_002034709.1|DSEC	Hil|NP_611493.2|DMEL
OG0005195	LOC6608028|XP_002032776.1|DSEC	CG17985|NP_610305.1|DMEL
OG0005196	LOC6616287|XP_002040651.1|DSEC	in|NP_788548.1|DMEL
OG0005197	LOC6613033|XP_002037523.1|DSEC	spag|NP_524664.1|DMEL
OG0005198	LOC6605477|XP_002030310.2|DSEC	mirr|NP_001261778.1|DMEL
OG0005199	LOC6609299|XP_002033989.1|DSEC	eIF2Bgamma|NP_611046.2|DMEL
OG0005200	LOC6609588|XP_032571397.1|DSEC	l_2_k01209|NP_725672.2|DMEL
OG0005201	LOC6618918|XP_032571589.1|DSEC	emp|NP_726504.2|DMEL
OG0005202	LOC6608043|XP_032571246.1|DSEC	CG30496|NP_724595.1|DMEL
OG0005203	LOC6609122|XP_032571162.1|DSEC	Ih|NP_001033948.1|DMEL
OG0005204	LOC6611432|XP_002035976.2|DSEC	homer|NP_001036341.2|DMEL
OG0005205	LOC6613243|XP_032577709.1|DSEC	Pgant2|NP_995625.2|DMEL
OG0005206	LOC6615732|XP_002040103.1|DSEC	AIMP3|NP_660194.1|DMEL
OG0005207	LOC6608352|XP_002033089.1|DSEC	Pdk|NP_001097240.1|DMEL
OG0005208	LOC6608438|XP_002033172.2|DSEC	eve|NP_523670.2|DMEL
OG0005209	LOC6611326|XP_002035873.1|DSEC	yellow-c|NP_523570.3|DMEL
OG0005210	LOC6611324|XP_032569997.1|DSEC	GABA-B-R1|NP_523569.3|DMEL
OG0005211	LOC6616543|XP_002040902.1|DSEC	Rich|NP_649385.1|DMEL
OG0005212	LOC6613032|XP_002037522.1|DSEC	DnaJ-60|NP_523840.1|DMEL
OG0005213	LOC6612243|XP_002036755.1|DSEC	Mcm6|NP_511065.1|DMEL
OG0005214	LOC6611610|XP_032569861.1|DSEC	Megf8|NP_609180.3|DMEL
OG0005215	LOC6613279|XP_002037756.1|DSEC	CG2818|NP_608804.1|DMEL
OG0005216	LOC6614683|XP_002039110.1|DSEC	Rab9|NP_609966.1|DMEL
OG0005217	LOC6619306|XP_002043523.1|DSEC	CG2225|NP_001246127.1|DMEL
OG0005218	LOC6611763|XP_032569709.1|DSEC	CG31886|NP_001097129.1|DMEL
OG0005219	LOC6608299|XP_002033036.1|DSEC	Mys45A|NP_610455.1|DMEL
OG0005220	LOC6610343|XP_002034929.1|DSEC	CG12099|NP_647623.1|DMEL
OG0005221	LOC6611788|XP_002036311.1|DSEC	CG13108|NP_609276.1|DMEL
OG0005222	LOC6614450|XP_032583030.1|DSEC	tweek|NP_001286002.1|DMEL
OG0005223	LOC6617857|XP_002042165.1|DSEC	Bdp1|NP_609643.2|DMEL
OG0005224	LOC6611722|XP_002036253.1|DSEC	Sema1a|NP_001260265.1|DMEL
OG0005225	LOC6613185|XP_032583688.1|DSEC	okr|NP_476661.1|DMEL
OG0005226	LOC6611606|XP_032569862.1|DSEC	Cka|NP_001245936.1|DMEL
OG0005227	LOC6613684|XP_002038154.1|DSEC	CG5861|NP_609789.1|DMEL
OG0005228	LOC6613685|XP_032583465.1|DSEC	Syx5|NP_599132.2|DMEL
OG0005229	LOC6617305|XP_032583498.1|DSEC	dock|NP_722657.1|DMEL
OG0005230	LOC6612120|XP_002036637.1|DSEC	Reps|NP_609487.2|DMEL
OG0005231	LOC6617196|XP_002041523.1|DSEC	net|NP_524820.2|DMEL
OG0005232	LOC6613156|XP_032583321.1|DSEC	Duox|NP_608715.2|DMEL
OG0005233	LOC6611319|XP_002035866.1|DSEC	DCTN5-p25|NP_723893.1|DMEL
OG0005234	LOC6614690|XP_002039117.2|DSEC	tj|NP_001260582.1|DMEL
OG0005235	LOC6614581|XP_002039009.1|DSEC	CG10343|NP_609900.1|DMEL
OG0005236	LOC6613333|XP_002037809.2|DSEC	Psf2|NP_608826.4|DMEL
OG0005237	LOC6613329|XP_032575599.1|DSEC	Traf4|NP_477416.1|DMEL
OG0005238	LOC6613328|XP_002037804.2|DSEC	CG15429|NP_608823.2|DMEL
OG0005239	LOC6613059|XP_002037542.2|DSEC	papi|NP_608657.1|DMEL
OG0005240	LOC6611980|XP_002036497.1|DSEC	CG33303|NP_001260335.1|DMEL
OG0005241	LOC6617347|XP_032571638.1|DSEC	capt|NP_001033870.1|DMEL
OG0005242	LOC6612050|XP_002036567.1|DSEC	CG6443|NP_609443.1|DMEL
OG0005243	LOC6617306|XP_032583495.1|DSEC	drongo|NP_001162848.1|DMEL
OG0005244	LOC6606626|XP_032578851.1|DSEC	kar|NP_001189213.1|DMEL
OG0005245	LOC6614189|XP_002038636.1|DSEC	Ufl1|NP_649690.1|DMEL
OG0005246	LOC6617250|XP_002041577.1|DSEC	CG13690|NP_608521.1|DMEL
OG0005247	LOC6615735|XP_002040106.1|DSEC	pita|NP_611806.3|DMEL
OG0005248	LOC6606302|XP_032577077.1|DSEC	tefu|NP_001036712.1|DMEL
OG0005249	LOC6616653|XP_002041010.1|DSEC	cdm|NP_650682.1|DMEL
OG0005250	LOC6618268|XP_032572310.1|DSEC	CG8671|NP_724324.2|DMEL
OG0005251	LOC6611962|XP_032575933.1|DSEC	CG5381|NP_609379.1|DMEL
OG0005252	LOC6614657|XP_002039084.2|DSEC	brat|NP_001188842.2|DMEL
OG0005253	LOC6618242|XP_032583301.1|DSEC	Dap160|NP_001246118.1|DMEL
OG0005254	LOC6614706|XP_002039133.1|DSEC	CG13082|NP_609984.2|DMEL
OG0005255	LOC6614705|XP_032577080.1|DSEC	CG33116|NP_788074.1|DMEL
OG0005256	LOC6620415|XP_002044623.1|DSEC	CG17883|NP_001036448.1|DMEL
OG0005257	LOC6611690|XP_002036224.1|DSEC	CG13398|NP_609227.1|DMEL
OG0005258	LOC6611810|XP_002036332.1|DSEC	scat|NP_524905.1|DMEL
OG0005259	LOC6611261|XP_002035816.1|DSEC	CG33090|NP_788055.2|DMEL
OG0005260	LOC6611263|XP_002035818.1|DSEC	mTTF|NP_609709.1|DMEL
OG0005261	LOC6612013|XP_002036530.1|DSEC	Cog4|NP_609413.1|DMEL
OG0005262	LOC116803595|XP_032583468.1|DSEC	vri|NP_477191.1|DMEL
OG0005263	LOC6614700|XP_002039127.2|DSEC	Hasp|NP_001137842.2|DMEL
OG0005264	LOC6616748|XP_032577975.1|DSEC	CG14331|NP_001097824.1|DMEL
OG0005265	LOC6614697|XP_032577733.1|DSEC	swm|NP_001260586.1|DMEL
OG0005266	LOC6611391|XP_002035935.1|DSEC	Mtr4|NP_524929.1|DMEL
OG0005267	LOC6613120|XP_002037601.1|DSEC	Arpc5|NP_608693.1|DMEL
OG0005268	LOC6613121|XP_002037602.1|DSEC	Drp1|NP_608694.2|DMEL
OG0005269	LOC6613135|XP_032575110.1|DSEC	CG31689|NP_001259954.1|DMEL
OG0005270	LOC6612132|XP_002036649.1|DSEC	CG6287|NP_609496.1|DMEL
OG0005271	LOC6614632|XP_002039059.1|DSEC	mib2|NP_609933.1|DMEL
OG0005272	LOC6614630|XP_002039057.1|DSEC	hook|NP_476573.1|DMEL
OG0005273	LOC6611667|XP_002036202.1|DSEC	CSN8|NP_723378.2|DMEL
OG0005274	LOC6612129|XP_002036646.1|DSEC	CG4751|NP_609495.1|DMEL
OG0005275	LOC6611937|XP_032573456.1|DSEC	chico|NP_723540.1|DMEL
OG0005276	LOC6613266|XP_002037743.2|DSEC	Drgx|NP_001097075.2|DMEL
OG0005277	LOC6613277|XP_002037754.1|DSEC	cutlet|NP_787969.1|DMEL
OG0005278	LOC6610104|XP_002034715.1|DSEC	CG13436|NP_611498.1|DMEL
OG0005279	LOC6613585|XP_002038053.1|DSEC	Kr-h2|NP_523490.1|DMEL
OG0005280	LOC6617335|XP_002041660.1|DSEC	mtRNApol|NP_608565.1|DMEL
OG0005281	LOC6613096|XP_032577459.1|DSEC	VGlut|NP_001245848.1|DMEL
OG0005282	LOC6614021|XP_002038475.2|DSEC	Madm|NP_649581.1|DMEL
OG0005283	LOC6607667|XP_002032432.1|DSEC	Miro|NP_651205.2|DMEL
OG0005284	LOC6618256|XP_032571720.1|DSEC	bur|NP_620114.3|DMEL
OG0005285	LOC6618257|XP_002042531.1|DSEC	Mcm10|NP_610097.2|DMEL
OG0005286	LOC6617338|XP_002041663.2|DSEC	Pino|NP_722679.1|DMEL
OG0005287	LOC6617340|XP_002041665.2|DSEC	TBC1D23|NP_608569.1|DMEL
OG0005288	LOC6611537|XP_032571013.1|DSEC	CG6055|NP_609122.1|DMEL
OG0005289	LOC6620141|XP_032570993.1|DSEC	gus|NP_001246140.1|DMEL
OG0005290	LOC6613967|XP_032578285.1|DSEC	CG2931|NP_649552.1|DMEL
OG0005291	LOC6617839|XP_002042147.1|DSEC	Drep4|NP_609631.1|DMEL
OG0005292	LOC6617843|XP_032575295.1|DSEC	CG31729|NP_609634.1|DMEL
OG0005293	LOC6611335|XP_002035882.1|DSEC	CG15269|NP_609739.2|DMEL
OG0005294	LOC6617710|XP_002042022.1|DSEC	Pex19|NP_609547.2|DMEL
OG0005295	LOC6617838|XP_032569964.1|DSEC	CG44085|NP_001260440.1|DMEL
OG0005296	LOC6614009|XP_032578189.1|DSEC	Atg17|NP_649573.2|DMEL
OG0005297	LOC6611705|XP_032569907.1|DSEC	d|NP_001188730.1|DMEL
OG0005298	LOC6611850|XP_002036372.1|DSEC	und|NP_477373.1|DMEL
OG0005299	LOC6612736|XP_002037239.1|DSEC	IntS11|NP_651721.1|DMEL
OG0005300	LOC6620248|XP_002044457.2|DSEC	p115|NP_572417.1|DMEL
OG0005301	LOC6611873|XP_002036391.1|DSEC	CG13124|NP_001162923.1|DMEL
OG0005302	LOC6608691|XP_002033418.1|DSEC	CG9003|NP_001097271.1|DMEL
OG0005303	LOC6614583|XP_002039011.1|DSEC	Faf2|NP_477388.1|DMEL
OG0005304	LOC6613629|XP_032573579.1|DSEC	HemK1|NP_609031.2|DMEL
OG0005305	LOC6610103|XP_002034714.1|DSEC	rig|NP_611499.3|DMEL
OG0005306	LOC6614424|XP_032572339.1|DSEC	ppk17|NP_609809.1|DMEL
OG0005307	LOC6612114|XP_002036631.1|DSEC	AstC|NP_523542.1|DMEL
OG0005308	LOC6612017|XP_002036534.2|DSEC	Myo31DF|NP_523538.1|DMEL
OG0005309	LOC6613227|XP_002037704.1|DSEC	CG3277|NP_608762.3|DMEL
OG0005310	LOC6611653|XP_002036188.1|DSEC	Ostgamma|NP_609204.2|DMEL
OG0005311	LOC6617764|XP_032583330.1|DSEC	PICK1|NP_001285881.1|DMEL
OG0005312	LOC6617805|XP_002042117.1|DSEC	Sfmbt|NP_001137821.1|DMEL
OG0005313	LOC6611942|XP_002036459.1|DSEC	Pten|NP_477423.1|DMEL
OG0005314	LOC6617694|XP_002042006.1|DSEC	Wdr81|NP_609535.1|DMEL
OG0005315	LOC6614567|XP_032574175.1|DSEC	MESR3|NP_001260541.1|DMEL
OG0005316	LOC6610102|XP_032570030.1|DSEC	Rcd6|NP_611497.1|DMEL
OG0005317	LOC6614418|XP_002038851.1|DSEC	glu|NP_723996.1|DMEL
OG0005318	LOC6621036|XP_032570485.1|DSEC	Marf1|NP_001246133.1|DMEL
OG0005319	LOC6611336|XP_002035883.1|DSEC	stc|NP_476599.1|DMEL
OG0005320	LOC6614769|XP_002039188.2|DSEC	bwa|NP_001260616.1|DMEL
OG0005321	LOC6612088|XP_002036605.1|DSEC	CG33129|NP_788023.1|DMEL
OG0005322	LOC6620972|XP_032569839.1|DSEC	CG15356|NP_608633.1|DMEL
OG0005323	LOC6611787|XP_032572103.1|DSEC	CG32982|NP_001162916.1|DMEL
OG0005324	LOC6611857|XP_002036379.1|DSEC	IP3K1|NP_609313.2|DMEL
OG0005325	LOC116803620|XP_032583561.1|DSEC	Rrp1|NP_001137776.1|DMEL
OG0005326	LOC6611858|XP_032570920.1|DSEC	CG4036|NP_609314.1|DMEL
OG0005327	LOC6611769|XP_002036292.1|DSEC	CG13101|NP_609264.1|DMEL
OG0005328	LOC6616764|XP_002041101.1|DSEC	sds22|NP_650619.1|DMEL
OG0005329	LOC6604970|XP_002029813.1|DSEC	CG5280|NP_648278.1|DMEL
OG0005330	LOC6604969|XP_002029812.1|DSEC	CG5068|NP_648277.3|DMEL
OG0005331	LOC6613119|XP_002037600.1|DSEC	ND-B17.2|NP_001137770.1|DMEL
OG0005332	LOC6618170|XP_002042448.1|DSEC	phr6-4|NP_477188.1|DMEL
OG0005333	LOC6617726|XP_032583148.1|DSEC	crok|NP_609557.1|DMEL
OG0005334	LOC6611985|XP_002036502.1|DSEC	mRpS7|NP_523537.1|DMEL
OG0005335	LOC6608961|XP_002033675.2|DSEC	CG4627|NP_610846.2|DMEL
OG0005336	LOC6621151|XP_002045331.1|DSEC	CG1671|NP_610526.1|DMEL
OG0005337	LOC6609621|XP_002034298.2|DSEC	Cc2d2a|NP_611229.2|DMEL
OG0005338	LOC6611921|XP_032572417.1|DSEC	Sur|NP_001334732.1|DMEL
OG0005339	LOC6612008|XP_032569933.1|DSEC	ppk10|NP_001033894.1|DMEL
OG0005340	LOC6620824|XP_032570565.1|DSEC, LOC116802126|XP_032581241.1|DSEC, LOC6621600|XP_032572514.1|DSEC	Trp1|NP_723510.1|DMEL
OG0005341	LOC6608210|XP_002032955.1|DSEC	CG8635|NP_610401.1|DMEL
OG0005342	LOC6612188|XP_032583741.1|DSEC	CycY|NP_609519.1|DMEL
OG0005343	LOC6608005|XP_032570202.1|DSEC	CG1620|NP_001260777.1|DMEL
OG0005344	LOC6608754|XP_002033477.1|DSEC	CG13186|NP_610725.1|DMEL
OG0005345	LOC6613636|XP_002038106.1|DSEC	Phf5a|NP_609038.1|DMEL
OG0005346	LOC6611470|XP_002036011.1|DSEC	Gas41|NP_609086.1|DMEL
OG0005347	LOC6613317|XP_032578449.1|DSEC	Naprt|NP_001097077.1|DMEL
OG0005348	LOC6611949|XP_002036466.1|DSEC	Utx|NP_609368.3|DMEL
OG0005349	LOC6611941|XP_002036458.1|DSEC	CG5676|NP_609362.1|DMEL
OG0005350	LOC6612130|XP_002036647.1|DSEC	hgo|NP_523544.2|DMEL
OG0005351	LOC6621839|XP_032574822.1|DSEC	CG7565|NP_648171.1|DMEL
OG0005352	LOC116800373|XP_032570818.1|DSEC	Cnot4|NP_001260343.1|DMEL
OG0005353	LOC6609742|XP_002034396.1|DSEC	CG5742|NP_001261069.1|DMEL
OG0005354	LOC6613175|XP_032569949.1|DSEC	lilli|NP_523464.1|DMEL
OG0005355	LOC6617229|XP_002041556.1|DSEC	smo|NP_523443.1|DMEL
OG0005356	LOC6617231|XP_032583611.1|DSEC	CG3625|NP_608514.1|DMEL
OG0005357	LOC6611573|XP_002036111.1|DSEC	CG7149|NP_609149.3|DMEL
OG0005358	LOC6611484|XP_002036025.1|DSEC	CG43322|NP_609092.1|DMEL
OG0005359	LOC6615624|XP_032570953.1|DSEC	Nup214|NP_652039.2|DMEL
OG0005360	LOC6618359|XP_032573255.1|DSEC	CG3902|NP_649069.2|DMEL
OG0005361	LOC6612069|XP_032569860.1|DSEC	CG6700|NP_609459.1|DMEL
OG0005362	LOC6611924|XP_002036441.1|DSEC	CG34159|NP_001097137.1|DMEL
OG0005363	LOC6613517|XP_002037985.1|DSEC	sip1|NP_524725.2|DMEL
OG0005364	LOC6615278|XP_002039682.1|DSEC	CG15651|NP_611531.2|DMEL
OG0005365	LOC6618191|XP_032573701.1|DSEC	dia|NP_001246113.1|DMEL
OG0005366	LOC6618193|XP_032579655.1|DSEC	cad|NP_001260641.1|DMEL
OG0005367	LOC6618195|XP_002042470.1|DSEC	vari|NP_724288.3|DMEL
OG0005368	LOC6607132|XP_032577225.1|DSEC	pasi2|NP_649883.1|DMEL
OG0005369	LOC6617402|XP_002041727.1|DSEC	CG17652|NP_608617.1|DMEL
OG0005370	LOC6612119|XP_002036636.1|DSEC	Ge-1|NP_609486.2|DMEL
OG0005371	LOC6612116|XP_002036633.1|DSEC	CG16854|NP_001245974.1|DMEL
OG0005372	LOC6607038|XP_002031826.1|DSEC	topi|NP_649945.1|DMEL
OG0005373	LOC116800354|XP_032570607.1|DSEC, LOC6620646|XP_002044848.2|DSEC	CG12567|NP_001015384.1|DMEL
OG0005374	LOC6614420|XP_002038853.1|DSEC	LSm7|NP_609807.1|DMEL
OG0005375	LOC6614419|XP_002038852.1|DSEC	ChLD3|NP_609806.1|DMEL
OG0005376	LOC6621851|XP_032569961.1|DSEC	IA-2|NP_608562.4|DMEL
OG0005377	LOC6610361|XP_002034947.1|DSEC	alphaCOP|NP_477395.1|DMEL
OG0005378	LOC6617377|XP_002041702.2|DSEC	robo2|NP_001259868.1|DMEL
OG0005379	LOC6613054|XP_002037537.2|DSEC	CG34174|NP_001097057.1|DMEL
OG0005380	LOC6617366|XP_032582676.1|DSEC	robo3|NP_608592.2|DMEL
OG0005381	LOC6614527|XP_032582715.1|DSEC	CG5758|NP_609866.1|DMEL
OG0005382	LOC6618217|XP_032583197.1|DSEC	sky|NP_001260649.1|DMEL
OG0005383	LOC6606098|XP_002030907.2|DSEC	CG7564|NP_648991.1|DMEL
OG0005384	LOC6616896|XP_002041230.1|DSEC	CG17931|NP_732133.1|DMEL
OG0005385	LOC6610052|XP_032570876.1|DSEC	CG16868|NP_611469.1|DMEL
OG0005386	LOC6609409|XP_032571853.1|DSEC	CngA|NP_001188960.1|DMEL
OG0005387	LOC6607375|XP_032579571.1|DSEC	how|NP_001262822.1|DMEL
OG0005388	LOC6613484|XP_002037953.1|DSEC	CG7382|NP_608929.1|DMEL
OG0005389	LOC6617684|XP_032573115.1|DSEC	CG6686|NP_723700.1|DMEL
OG0005390	LOC6613435|XP_032583189.1|DSEC	CG44001|NP_608900.3|DMEL
OG0005391	LOC6613434|XP_002037908.1|DSEC	CG33995|NP_001033875.1|DMEL
OG0005392	LOC6614475|XP_002038908.2|DSEC	Rpb11|NP_609836.1|DMEL
OG0005393	LOC6606586|XP_002031387.2|DSEC	CG8031|NP_650252.1|DMEL
OG0005394	LOC6614472|XP_002038905.1|DSEC	Lrch|NP_609834.2|DMEL
OG0005395	LOC6614557|XP_002038985.1|DSEC	CG10211|NP_609883.1|DMEL
OG0005396	LOC6611649|XP_002036184.2|DSEC	Btk29A|NP_001097121.1|DMEL
OG0005397	LOC6611650|XP_002036185.1|DSEC	wol|NP_609202.1|DMEL
OG0005398	LOC6613936|XP_002038401.1|DSEC	7B2|NP_001014608.1|DMEL
OG0005399	LOC6608197|XP_032571600.1|DSEC	CG42326|NP_001286200.1|DMEL
OG0005400	LOC6608271|XP_032572295.1|DSEC	CG8172|NP_001097235.2|DMEL
OG0005401	LOC6611660|XP_002036195.1|DSEC	CG14275|NP_609211.1|DMEL
OG0005402	LOC6611659|XP_002036194.1|DSEC	CG7781|NP_609210.1|DMEL
OG0005403	LOC6611654|XP_002036189.1|DSEC	Mettl14|NP_609205.1|DMEL
OG0005404	LOC6611655|XP_002036190.1|DSEC	CG7810|NP_609206.1|DMEL
OG0005405	LOC6615551|XP_002039925.1|DSEC	CG4329|NP_611687.1|DMEL
OG0005406	LOC6609758|XP_032571773.1|DSEC	fj|NP_477483.1|DMEL
OG0005407	LOC6615619|XP_002039993.1|DSEC	Gmer|NP_611734.1|DMEL
OG0005408	LOC6613417|XP_002037891.1|DSEC	CG3792|NP_608889.1|DMEL
OG0005409	LOC6611584|XP_032583133.1|DSEC	CG14535|NP_609156.1|DMEL
OG0005410	LOC6613425|XP_002037899.1|DSEC	Tfb5|NP_001137791.2|DMEL
OG0005411	LOC6608833|XP_002033547.1|DSEC	Cpr49Af|NP_610775.1|DMEL
OG0005412	LOC6608842|XP_002033556.1|DSEC	CG8520|NP_610780.1|DMEL
OG0005413	LOC6608918|XP_002033632.2|DSEC	CG13319|NP_610825.2|DMEL
OG0005414	LOC6619876|XP_032579989.1|DSEC	CG11699|NP_572728.1|DMEL
OG0005415	LOC6620313|XP_002044521.2|DSEC	Usp7|NP_572779.2|DMEL
OG0005416	LOC6608014|XP_002032762.1|DSEC	Drat|NP_610293.3|DMEL
OG0005417	LOC6614491|XP_002038924.1|DSEC	CG5131|NP_609845.1|DMEL
OG0005418	LOC6618180|XP_002042455.2|DSEC	IKKepsilon|NP_724278.1|DMEL
OG0005419	LOC6612002|XP_002036519.1|DSEC	TfIIB|NP_476888.1|DMEL
OG0005420	LOC6611451|XP_002035993.1|DSEC	sens-2|NP_723223.1|DMEL
OG0005421	LOC6621460|XP_002045609.2|DSEC	CG6785|NP_609538.2|DMEL
OG0005422	LOC6614923|XP_002039340.1|DSEC	Usp39|NP_573334.1|DMEL
OG0005423	LOC6611818|XP_032571868.1|DSEC	Oatp30B|NP_723463.1|DMEL
OG0005424	LOC6615255|XP_002039661.1|DSEC	insc|NP_477024.1|DMEL
OG0005425	LOC6620215|XP_032581154.1|DSEC	Tob|NP_573104.1|DMEL
OG0005426	LOC6608326|XP_032570332.1|DSEC	hig|NP_724773.1|DMEL
OG0005427	LOC6614643|XP_002039070.2|DSEC	CG17572|NP_609941.2|DMEL
OG0005428	LOC6613608|XP_032581523.1|DSEC	PDZ-GEF|NP_609012.2|DMEL
OG0005429	LOC6613627|XP_032573544.1|DSEC	frj|NP_609029.1|DMEL
OG0005430	LOC6613628|XP_032573568.1|DSEC	Rchy1|NP_609030.1|DMEL
OG0005431	LOC6619324|XP_002043541.1|DSEC	tio|NP_001260679.1|DMEL
OG0005432	LOC6620146|XP_032580959.1|DSEC	RpL5|NP_001036387.1|DMEL
OG0005433	LOC6609585|XP_002034262.1|DSEC	Vajk4|NP_611205.1|DMEL
OG0005434	LOC6619339|XP_032583166.1|DSEC	Clamp|NP_001014498.1|DMEL
OG0005435	LOC6614256|XP_002038698.1|DSEC	CG1142|NP_788592.1|DMEL
OG0005436	LOC6620428|XP_002044636.1|DSEC	CG3262|NP_610143.3|DMEL
OG0005437	LOC6616813|XP_002041150.1|DSEC	Irc|NP_650584.1|DMEL
OG0005438	LOC6617313|XP_032572419.1|DSEC	PNUTS|NP_001259850.1|DMEL
OG0005439	LOC6606537|XP_002031338.1|DSEC	mRpS21|NP_731803.1|DMEL
OG0005440	LOC6613289|XP_002037766.2|DSEC	bark|NP_001245864.1|DMEL
OG0005441	LOC6617775|XP_002042087.1|DSEC	kek1|NP_523559.3|DMEL
OG0005442	LOC6614616|XP_002039044.1|DSEC	EMC5|NP_609926.1|DMEL
OG0005443	LOC6611963|XP_032576142.1|DSEC	CG4995|NP_609380.1|DMEL
OG0005444	LOC6617243|XP_002041570.1|DSEC	Ent1|NP_722628.1|DMEL
OG0005445	LOC6612049|XP_032581224.1|DSEC	CG6431|NP_001188790.1|DMEL
OG0005446	LOC6611604|XP_002036141.1|DSEC	CG7367|NP_609175.2|DMEL
OG0005447	LOC6613408|XP_032571273.1|DSEC	Marcal1|NP_608883.1|DMEL
