Orthogroup	DSEC.longest_only	DSAN.longest_only
OG0006018	LOC6609895|XP_002034545.1|DSEC	LOC120444634|XP_039480374.1|DSAN
OG0006019	LOC116800402|XP_032571010.1|DSEC	LOC120445869|XP_039482446.1|DSAN
OG0006020	LOC6616307|XP_002040671.1|DSEC	LOC120450442|XP_039489389.1|DSAN
OG0006021	LOC6605487|XP_032576028.1|DSEC	LOC120448002|XP_039485649.1|DSAN
OG0006022	LOC6617860|XP_002042168.1|DSEC	LOC120452510|XP_039492701.1|DSAN
OG0006023	LOC6616958|XP_002041286.1|DSEC	LOC120451730|XP_039491572.1|DSAN
OG0006024	LOC6617946|XP_032580456.1|DSEC	LOC120457181|XP_039500411.1|DSAN
OG0006025	LOC6608794|XP_002033513.1|DSEC	LOC120444648|XP_039480408.1|DSAN
OG0006026	LOC6607450|XP_002032219.1|DSEC	LOC120452911|XP_039493307.1|DSAN
OG0006027	LOC6609007|XP_002033712.1|DSEC	LOC120444731|XP_039480591.1|DSAN
OG0006028	LOC6609129|XP_032571387.1|DSEC	LOC120446072|XP_039482784.1|DSAN
OG0006029	LOC6608246|XP_002032990.1|DSEC	LOC120458666|XP_039502334.1|DSAN
OG0006030	LOC6607789|XP_002032548.1|DSEC	LOC120453146|XP_039493636.1|DSAN
OG0006031	LOC6608750|XP_032572201.1|DSEC	LOC120445953|XP_039482574.1|DSAN
OG0006032	LOC6615197|XP_032581886.1|DSEC	LOC120455190|XP_039497062.1|DSAN
OG0006033	LOC6608776|XP_002033497.1|DSEC	LOC120446933|XP_039484117.1|DSAN
OG0006034	LOC6619201|XP_002043422.2|DSEC	LOC120452183|XP_039492227.1|DSAN
OG0006035	LOC6606201|XP_002031009.1|DSEC	LOC120454614|XP_039496010.1|DSAN
OG0006036	LOC6611830|XP_002036352.1|DSEC	LOC120453958|XP_039494845.1|DSAN
OG0006037	LOC6609191|XP_002033882.1|DSEC	LOC120445301|XP_039481544.1|DSAN
OG0006038	LOC6614029|XP_002038483.1|DSEC	LOC120451209|XP_039490616.1|DSAN
OG0006039	LOC6619178|XP_002043404.1|DSEC	LOC120443773|XP_039479009.1|DSAN
OG0006040	LOC6609063|XP_032570440.1|DSEC	LOC120444534|XP_039480214.1|DSAN
OG0006041	LOC6618952|XP_002043197.1|DSEC	LOC120456511|XP_039499311.1|DSAN
OG0006042	LOC6609311|XP_032572353.1|DSEC	LOC120447117|XP_039484472.1|DSAN
OG0006043	LOC6606150|XP_032573774.1|DSEC	LOC120448332|XP_039486220.1|DSAN
OG0006044	LOC6615922|XP_002040290.1|DSEC	LOC120454965|XP_039496680.1|DSAN
OG0006045	LOC6619156|XP_032570769.1|DSEC	LOC120458697|XP_039502378.1|DSAN
OG0006046	LOC6609536|XP_002034219.1|DSEC	LOC120444318|XP_039479797.1|DSAN
OG0006047	LOC6605642|XP_002030460.1|DSEC	LOC120448943|XP_039487123.1|DSAN
OG0006048	LOC6605296|XP_002030134.1|DSEC	LOC120448973|XP_039487167.1|DSAN
OG0006049	LOC6618513|XP_002042773.1|DSEC	LOC120457377|XP_039500849.1|DSAN
OG0006050	LOC6612981|XP_002037472.1|DSEC	LOC120452690|XP_039492977.1|DSAN
OG0006051	LOC6619880|XP_002044093.1|DSEC	LOC120455688|XP_039498030.1|DSAN
OG0006052	LOC6618922|XP_002043170.1|DSEC	LOC120445313|XP_039481558.1|DSAN
OG0006053	LOC6604850|XP_002029695.1|DSEC	LOC120449131|XP_039487378.1|DSAN
OG0006054	LOC6620289|XP_032579807.1|DSEC	LOC120454888|XP_039496456.1|DSAN
OG0006055	LOC6606671|XP_002031471.1|DSEC	LOC120451403|XP_039491005.1|DSAN
OG0006056	LOC6609312|XP_002034001.1|DSEC	LOC120446444|XP_039483358.1|DSAN
OG0006057	LOC6610302|XP_002034897.1|DSEC	LOC120448431|XP_039486368.1|DSAN
OG0006058	LOC6613708|XP_032576877.1|DSEC	LOC120452059|XP_039492055.1|DSAN
OG0006059	LOC6605491|XP_032573376.1|DSEC	LOC120450523|XP_039489539.1|DSAN
OG0006060	LOC6605492|XP_032573378.1|DSEC	LOC120450525|XP_039489541.1|DSAN
OG0006061	LOC6615225|XP_032580757.1|DSEC	LOC120457007|XP_039500095.1|DSAN
OG0006062	LOC6606852|XP_002031649.1|DSEC	LOC120452225|XP_039492285.1|DSAN
OG0006063	LOC6611891|XP_002036408.1|DSEC	LOC120445088|XP_039481154.1|DSAN
OG0006064	LOC6609111|XP_002033813.1|DSEC	LOC120447079|XP_039484405.1|DSAN
OG0006065	LOC6610480|XP_002035060.1|DSEC	LOC120447834|XP_039485372.1|DSAN
OG0006066	LOC6607996|XP_002032744.1|DSEC	LOC120458131|XP_039501607.1|DSAN
OG0006067	LOC6608238|XP_032572730.1|DSEC	LOC120444631|XP_039480376.1|DSAN
OG0006068	LOC6615036|XP_002039453.1|DSEC	LOC120455500|XP_039497694.1|DSAN
OG0006069	LOC6606135|XP_002030943.1|DSEC	LOC120450595|XP_039489651.1|DSAN
OG0006070	LOC6616474|XP_032575062.1|DSEC	LOC120449773|XP_039488348.1|DSAN
OG0006071	LOC6618710|XP_002042969.1|DSEC	LOC120452836|XP_039493197.1|DSAN
OG0006072	LOC6610479|XP_002035059.1|DSEC	LOC120447841|XP_039485381.1|DSAN
OG0006073	LOC6610242|XP_002034837.1|DSEC	LOC120449312|XP_039487640.1|DSAN
OG0006074	LOC6619922|XP_032582062.1|DSEC	LOC120456137|XP_039498698.1|DSAN
OG0006075	LOC116802210|XP_032581815.1|DSEC	LOC120456231|XP_039498851.1|DSAN
OG0006076	LOC6609212|XP_002033903.1|DSEC	LOC120445458|XP_039481837.1|DSAN
OG0006077	LOC6619390|XP_032574120.1|DSEC	LOC120448546|XP_039486532.1|DSAN
OG0006078	LOC6619391|XP_032574385.1|DSEC	LOC120448752|XP_039486870.1|DSAN
OG0006079	LOC6616354|XP_002040714.1|DSEC	LOC120448061|XP_039485760.1|DSAN
OG0006080	LOC6605856|XP_032573314.1|DSEC	LOC120448057|XP_039485741.1|DSAN
OG0006081	LOC6608372|XP_032570803.1|DSEC	LOC120448260|XP_039486117.1|DSAN
OG0006082	LOC6608374|XP_002033110.1|DSEC	LOC120448350|XP_039486254.1|DSAN
OG0006083	LOC6618357|XP_002042628.1|DSEC	LOC120449471|XP_039487877.1|DSAN
OG0006084	LOC6605830|XP_032574361.1|DSEC	LOC120448697|XP_039486785.1|DSAN
OG0006085	LOC6616473|XP_002040834.1|DSEC	LOC120449336|XP_039487674.1|DSAN
OG0006086	LOC6616477|XP_032574447.1|DSEC	LOC120448386|XP_039486302.1|DSAN
OG0006087	LOC6609535|XP_002034218.1|DSEC	LOC120444319|XP_039479799.1|DSAN
OG0006088	LOC6606139|XP_002030947.1|DSEC	LOC120450599|XP_039489654.1|DSAN
OG0006089	LOC6612427|XP_002036935.1|DSEC	LOC120456630|XP_039499487.1|DSAN
OG0006090	LOC6605955|XP_032574924.1|DSEC	LOC120448206|XP_039486011.1|DSAN
OG0006091	LOC6605086|XP_032575687.1|DSEC	LOC120448865|XP_039487012.1|DSAN
OG0006092	LOC116801945|XP_032580010.1|DSEC	LOC120455699|XP_039498040.1|DSAN
OG0006093	LOC6608421|XP_002033155.1|DSEC	LOC120458396|XP_039501953.1|DSAN
OG0006094	LOC6605339|XP_002030175.1|DSEC	LOC120449127|XP_039487374.1|DSAN
OG0006095	LOC6608296|XP_002033033.2|DSEC	LOC120444617|XP_039480348.1|DSAN
OG0006096	LOC6609162|XP_032571977.1|DSEC	LOC120446042|XP_039482749.1|DSAN
OG0006097	LOC6618328|XP_032575596.1|DSEC	LOC120448188|XP_039485987.1|DSAN
OG0006098	LOC6617210|XP_002041537.1|DSEC	LOC120443925|XP_039479302.1|DSAN
OG0006099	LOC6609234|XP_002033925.1|DSEC	LOC120446450|XP_039483378.1|DSAN
OG0006100	LOC6615640|XP_002040014.1|DSEC	LOC120446618|XP_039483598.1|DSAN
OG0006101	LOC6611983|XP_002036500.1|DSEC	LOC120449023|XP_039487242.1|DSAN
OG0006102	LOC6609944|XP_032572389.1|DSEC	LOC120445870|XP_039482447.1|DSAN
OG0006103	LOC6617613|XP_032580103.1|DSEC	LOC120455421|XP_039497505.1|DSAN
OG0006104	LOC6618975|XP_002043220.1|DSEC	LOC120454937|XP_039496639.1|DSAN
OG0006105	LOC6618974|XP_002043219.1|DSEC	LOC120456427|XP_039499193.1|DSAN
OG0006106	LOC6616506|XP_032574530.1|DSEC	LOC120449259|XP_039487575.1|DSAN
OG0006107	LOC6615306|XP_002039710.1|DSEC	LOC120445022|XP_039481027.1|DSAN
OG0006108	LOC6615968|XP_002040335.1|DSEC	LOC120455466|XP_039497622.1|DSAN
OG0006109	LOC6616604|XP_002040962.1|DSEC	LOC120449004|XP_039487209.1|DSAN
OG0006110	LOC6618343|XP_002042615.1|DSEC	LOC120447497|XP_039484828.1|DSAN
OG0006111	LOC6615286|XP_002039690.1|DSEC	LOC120445049|XP_039481099.1|DSAN
OG0006112	LOC6613011|XP_002037501.1|DSEC	LOC120446321|XP_039483170.1|DSAN
OG0006113	LOC6606024|XP_002030835.1|DSEC	LOC120448608|XP_039486652.1|DSAN
OG0006114	LOC6612664|XP_002037168.1|DSEC	LOC120454560|XP_039495885.1|DSAN
OG0006115	LOC6608801|XP_002033520.1|DSEC	LOC120446151|XP_039482914.1|DSAN
OG0006116	LOC6608743|XP_002033466.2|DSEC	LOC120446109|XP_039482837.1|DSAN
OG0006117	LOC6609394|XP_002034083.1|DSEC	LOC120445768|XP_039482297.1|DSAN
OG0006118	LOC6609527|XP_032570234.1|DSEC	LOC120447139|XP_039484508.1|DSAN
OG0006119	LOC6609055|XP_002033758.1|DSEC	LOC120445784|XP_039482321.1|DSAN
OG0006120	LOC6609679|XP_002034337.1|DSEC	LOC120446520|XP_039483466.1|DSAN
OG0006121	LOC6616481|XP_002040842.1|DSEC	LOC120450404|XP_039489334.1|DSAN
OG0006122	LOC116801931|XP_032579828.1|DSEC	LOC120454917|XP_039496577.1|DSAN
OG0006123	LOC6618814|XP_032571859.1|DSEC	LOC120445709|XP_039482203.1|DSAN
OG0006124	LOC6607718|XP_002032481.1|DSEC	LOC120454026|XP_039494950.1|DSAN
OG0006125	LOC6605493|XP_032573880.1|DSEC	LOC120447998|XP_039485643.1|DSAN
OG0006126	LOC6611127|XP_032574403.1|DSEC	LOC120448621|XP_039486667.1|DSAN
OG0006127	LOC6605760|XP_002030575.1|DSEC	LOC120448270|XP_039486128.1|DSAN
OG0006128	LOC6605779|XP_002030594.1|DSEC	LOC120449010|XP_039487222.1|DSAN
OG0006129	LOC6605750|XP_002030565.1|DSEC	LOC120450534|XP_039489559.1|DSAN
OG0006130	LOC6605795|XP_002030610.1|DSEC	LOC120448036|XP_039485714.1|DSAN
OG0006131	LOC6605792|XP_002030607.1|DSEC	LOC120450585|XP_039489640.1|DSAN
OG0006132	LOC6605783|XP_002030598.1|DSEC	LOC120449189|XP_039487475.1|DSAN
OG0006133	LOC6605796|XP_002030611.1|DSEC	LOC120448037|XP_039485715.1|DSAN
OG0006134	LOC6605746|XP_032573473.1|DSEC	LOC120450356|XP_039489266.1|DSAN
OG0006135	LOC6605794|XP_002030609.2|DSEC	LOC120447471|XP_039484796.1|DSAN
OG0006136	LOC6605494|XP_002030327.1|DSEC	LOC120448000|XP_039485647.1|DSAN
OG0006137	LOC6605715|XP_002030531.1|DSEC	LOC120448771|XP_039486889.1|DSAN
OG0006138	LOC6608143|XP_002032889.1|DSEC	LOC120447010|XP_039484256.1|DSAN
OG0006139	LOC6608257|XP_002033001.1|DSEC	LOC120448393|XP_039486319.1|DSAN
OG0006140	LOC6618799|XP_032570599.1|DSEC	LOC120446516|XP_039483459.1|DSAN
OG0006141	LOC6609475|XP_002034160.1|DSEC	LOC120445201|XP_039481370.1|DSAN
OG0006142	LOC6618383|XP_002042653.1|DSEC	LOC120450481|XP_039489462.1|DSAN
OG0006143	LOC6605524|XP_002030357.1|DSEC	LOC120448862|XP_039487006.1|DSAN
OG0006144	LOC6605628|XP_032575500.1|DSEC	LOC120449222|XP_039487526.1|DSAN
OG0006145	LOC6619421|XP_002043636.1|DSEC	LOC120450109|XP_039488840.1|DSAN
OG0006146	LOC6611672|XP_002036207.2|DSEC	LOC120443784|XP_039479047.1|DSAN
OG0006147	LOC6607128|XP_002031916.1|DSEC	LOC120453769|XP_039494539.1|DSAN
OG0006148	LOC6616272|XP_002040636.1|DSEC	LOC120450336|XP_039489237.1|DSAN
OG0006149	LOC6605525|XP_002030358.1|DSEC	LOC120448999|XP_039487201.1|DSAN
OG0006150	LOC6605528|XP_002030359.1|DSEC	LOC120448997|XP_039487199.1|DSAN
OG0006151	LOC6611894|XP_002036411.1|DSEC	LOC120445061|XP_039481123.1|DSAN
OG0006152	LOC6619662|XP_002043877.1|DSEC	LOC120452079|XP_039492077.1|DSAN
OG0006153	LOC6609523|XP_002034207.1|DSEC	LOC120445123|XP_039481204.1|DSAN
OG0006154	LOC6619682|XP_002043897.1|DSEC	LOC120454652|XP_039496088.1|DSAN
OG0006155	LOC6607124|XP_002031912.2|DSEC, LOC6621815|XP_032577772.1|DSEC, LOC116801551|XP_032577771.1|DSEC	LOC120452784|XP_039493110.1|DSAN
OG0006156	LOC6607190|XP_002031974.2|DSEC	LOC120454355|XP_039495511.1|DSAN
OG0006157	LOC6615821|XP_002040191.1|DSEC	LOC120444884|XP_039480800.1|DSAN
OG0006158	LOC6605416|XP_002030249.2|DSEC	LOC120448938|XP_039487116.1|DSAN
OG0006159	LOC6609148|XP_002033850.1|DSEC	LOC120446455|XP_039483385.1|DSAN
OG0006160	LOC6615822|XP_002040192.1|DSEC	LOC120444663|XP_039480439.1|DSAN
OG0006161	LOC6608341|XP_032571260.1|DSEC	LOC120447888|XP_039485441.1|DSAN
OG0006162	LOC6620286|XP_032579854.1|DSEC	LOC120454829|XP_039496230.1|DSAN
OG0006163	LOC6609137|XP_002033839.1|DSEC	LOC120446463|XP_039483399.1|DSAN
OG0006165	LOC6616502|XP_002040862.1|DSEC	LOC120448316|XP_039486198.1|DSAN
OG0006165	LOC6616467|XP_002040828.1|DSEC	LOC120450490|XP_039489471.1|DSAN
OG0006166	LOC6611822|XP_002036344.2|DSEC	LOC120458853|XP_039502614.1|DSAN
OG0006167	LOC6615379|XP_002039761.2|DSEC	LOC120446108|XP_039482836.1|DSAN
OG0006169	LOC6612425|XP_002036933.1|DSEC	LOC120454961|XP_039496676.1|DSAN
OG0006170	LOC6615350|XP_032572663.1|DSEC	LOC120445039|XP_039481062.1|DSAN
OG0006171	LOC6606058|XP_002030869.1|DSEC	LOC120448476|XP_039486435.1|DSAN
OG0006171	LOC6621197|XP_002045376.1|DSEC	LOC120453993|XP_039494884.1|DSAN
OG0006172	LOC6611167|XP_002035724.2|DSEC	LOC120449075|XP_039487308.1|DSAN
OG0006172	LOC6611168|XP_002035725.2|DSEC	LOC120447684|XP_039485145.1|DSAN
OG0006173	LOC6617371|XP_002041696.2|DSEC	LOC120458263|XP_039501787.1|DSAN
OG0006173	LOC6617370|XP_002041695.1|DSEC	LOC120458264|XP_039501788.1|DSAN
OG0006174	LOC6618313|XP_002042586.1|DSEC, LOC6618314|XP_002042587.2|DSEC	LOC120449920|XP_039488546.1|DSAN, LOC120449802|XP_039488381.1|DSAN
OG0006175	LOC6615294|XP_032571733.1|DSEC	LOC120445046|XP_039481093.1|DSAN
OG0006176	LOC6613716|XP_032576630.1|DSEC	LOC120453504|XP_039494185.1|DSAN
OG0006177	LOC116801113|XP_032574698.1|DSEC	LOC120448921|XP_039487083.1|DSAN
OG0006178	LOC6615634|XP_002040008.2|DSEC	LOC120446024|XP_039482713.1|DSAN
OG0006178	LOC6615632|XP_032572300.1|DSEC	LOC120446022|XP_039482711.1|DSAN
OG0006179	LOC6614054|XP_002038508.1|DSEC	LOC120454016|XP_039494940.1|DSAN
OG0006179	LOC6614055|XP_002038509.1|DSEC	LOC120452205|XP_039492260.1|DSAN
OG0006181	LOC6619104|XP_002043344.1|DSEC	LOC120454602|XP_039495993.1|DSAN
OG0006182	LOC6607458|XP_002032227.1|DSEC	LOC120451595|XP_039491349.1|DSAN
OG0006183	LOC6606457|XP_002031260.1|DSEC	LOC120453257|XP_039493812.1|DSAN
OG0006184	LOC6607342|XP_002032115.1|DSEC	LOC120452960|XP_039493384.1|DSAN
OG0006185	LOC6606279|XP_002031084.1|DSEC	LOC120454344|XP_039495490.1|DSAN
OG0006186	LOC6607349|XP_002032122.1|DSEC	LOC120452576|XP_039492793.1|DSAN
OG0006187	LOC6612831|XP_002037332.1|DSEC	LOC120452580|XP_039492798.1|DSAN
OG0006188	LOC6612210|XP_032582403.1|DSEC	LOC120455209|XP_039497102.1|DSAN
OG0006189	LOC6612211|XP_002036728.2|DSEC	LOC120455211|XP_039497106.1|DSAN
OG0006190	LOC6607827|XP_032579285.1|DSEC	LOC120451502|XP_039491188.1|DSAN
OG0006191	LOC6617170|XP_002041497.1|DSEC	LOC120452083|XP_039492080.1|DSAN
OG0006192	LOC6612196|XP_002036708.2|DSEC	LOC120456479|XP_039499277.1|DSAN
OG0006193	LOC6618514|XP_002042774.1|DSEC	LOC120455471|XP_039497626.1|DSAN
OG0006194	LOC6618114|XP_032581634.1|DSEC	LOC120457090|XP_039500209.1|DSAN
OG0006195	LOC6619592|XP_032580012.1|DSEC	LOC120456361|XP_039499090.1|DSAN
OG0006196	LOC6607058|XP_032577368.1|DSEC	LOC120454432|XP_039495660.1|DSAN
OG0006197	LOC6619449|XP_032579774.1|DSEC	LOC120454852|XP_039496301.1|DSAN
OG0006198	LOC6614805|XP_032581382.1|DSEC	LOC120455760|XP_039498134.1|DSAN
OG0006199	LOC6607839|XP_002032596.1|DSEC	LOC120452642|XP_039492891.1|DSAN
OG0006200	LOC6616747|XP_002041084.2|DSEC	LOC120453365|XP_039493973.1|DSAN
OG0006201	LOC6614852|XP_032582348.1|DSEC	LOC120455239|XP_039497150.1|DSAN
OG0006202	LOC6614851|XP_002039269.1|DSEC	LOC120457050|XP_039500154.1|DSAN
OG0006203	LOC6618057|XP_032582645.1|DSEC	LOC120457380|XP_039500853.1|DSAN
OG0006204	LOC6606367|XP_002031172.1|DSEC	LOC120454396|XP_039495581.1|DSAN
OG0006205	LOC6620462|XP_002044669.1|DSEC	LOC120456748|XP_039499673.1|DSAN
OG0006206	LOC6620002|XP_032581219.1|DSEC	LOC120456456|XP_039499229.1|DSAN
OG0006207	LOC6613489|XP_002037958.1|DSEC	LOC120450543|XP_039489583.1|DSAN
OG0006208	LOC6610150|XP_002034759.1|DSEC	LOC120447984|XP_039485614.1|DSAN
OG0006209	LOC6619800|XP_002044013.1|DSEC	LOC120455226|XP_039497131.1|DSAN
OG0006210	LOC6619746|XP_032580586.1|DSEC	LOC120457292|XP_039500681.1|DSAN
OG0006211	LOC6611626|XP_002036162.1|DSEC	LOC120443769|XP_039478997.1|DSAN
OG0006212	LOC6611625|XP_032578634.1|DSEC	LOC120443764|XP_039478992.1|DSAN
OG0006213	LOC6613785|XP_032578084.1|DSEC	LOC120452276|XP_039492341.1|DSAN
OG0006214	LOC6617922|XP_002042230.1|DSEC	LOC120455376|XP_039497434.1|DSAN
OG0006215	LOC6620263|XP_002044471.2|DSEC	LOC120456166|XP_039498744.1|DSAN
OG0006216	LOC6617104|XP_032577639.1|DSEC	LOC120452725|XP_039493024.1|DSAN
OG0006217	LOC6618096|XP_032580995.1|DSEC	LOC120456068|XP_039498591.1|DSAN
OG0006218	LOC6611203|XP_002035759.1|DSEC	LOC120458032|XP_039501474.1|DSAN
OG0006219	LOC6616014|XP_032581769.1|DSEC	LOC120456581|XP_039499422.1|DSAN
OG0006220	LOC6606129|XP_002030937.2|DSEC	LOC120449460|XP_039487866.1|DSAN
OG0006221	LOC6612967|XP_002037458.2|DSEC	LOC120451068|XP_039490361.1|DSAN
OG0006222	LOC6612965|XP_002037456.1|DSEC	LOC120451073|XP_039490368.1|DSAN
OG0006223	LOC6615132|XP_002039548.1|DSEC	LOC120455812|XP_039498206.1|DSAN
OG0006224	LOC6620464|XP_032582738.1|DSEC	LOC120456750|XP_039499675.1|DSAN
OG0006225	LOC6612327|XP_002036837.1|DSEC	LOC120455438|XP_039497569.1|DSAN
OG0006226	LOC6608577|XP_002033311.1|DSEC	LOC120446608|XP_039483582.1|DSAN
OG0006227	LOC6617653|XP_032580704.1|DSEC	LOC120457123|XP_039500274.1|DSAN
OG0006228	LOC6609953|XP_002034599.1|DSEC	LOC120444487|XP_039480127.1|DSAN
OG0006229	LOC6620107|XP_032579887.1|DSEC	LOC120454897|XP_039496486.1|DSAN
OG0006230	LOC6617989|XP_032582706.1|DSEC	LOC120456614|XP_039499466.1|DSAN
OG0006231	LOC6618458|XP_032582038.1|DSEC	LOC120456857|XP_039499865.1|DSAN
OG0006232	LOC6620006|XP_032582284.1|DSEC	LOC120456083|XP_039498608.1|DSAN
OG0006233	LOC6620008|XP_032580911.1|DSEC	LOC120455576|XP_039497880.1|DSAN
OG0006234	LOC6617990|XP_002042298.1|DSEC	LOC120456620|XP_039499476.1|DSAN
OG0006235	LOC6614962|XP_032582526.1|DSEC	LOC120455302|XP_039497275.1|DSAN
OG0006236	LOC6619590|XP_002043805.1|DSEC	LOC120456612|XP_039499460.1|DSAN
OG0006237	LOC6620461|XP_002044668.1|DSEC	LOC120456749|XP_039499674.1|DSAN
OG0006238	LOC6617937|XP_032581095.1|DSEC	LOC120456107|XP_039498651.1|DSAN
OG0006239	LOC6620594|XP_032581439.1|DSEC	LOC120455133|XP_039496965.1|DSAN
OG0006240	LOC6612744|XP_002037247.1|DSEC	LOC120453124|XP_039493605.1|DSAN
OG0006241	LOC6617991|XP_002042299.1|DSEC	LOC120456616|XP_039499472.1|DSAN
OG0006242	LOC6619903|XP_002044115.1|DSEC	LOC120455800|XP_039498195.1|DSAN
OG0006243	LOC6607047|XP_002031835.1|DSEC	LOC120452603|XP_039492834.1|DSAN
OG0006244	LOC6607133|XP_002031919.1|DSEC	LOC120452620|XP_039492859.1|DSAN
OG0006245	LOC6607433|XP_002032202.2|DSEC	LOC120453741|XP_039494507.1|DSAN
OG0006246	LOC6616221|XP_032582620.1|DSEC	LOC120457269|XP_039500621.1|DSAN
OG0006247	LOC6608069|XP_032570810.1|DSEC	LOC120443728|XP_039478917.1|DSAN
OG0006248	LOC6619240|XP_002043459.1|DSEC	LOC120453219|XP_039493744.1|DSAN
OG0006249	LOC6613336|XP_032569722.1|DSEC	LOC120448486|XP_039486453.1|DSAN
OG0006250	LOC6619939|XP_002044151.2|DSEC	LOC120455564|XP_039497861.1|DSAN
OG0006251	LOC6617092|XP_002041419.1|DSEC	LOC120454594|XP_039495980.1|DSAN
OG0006252	LOC6617093|XP_002041420.1|DSEC	LOC120454591|XP_039495976.1|DSAN
OG0006253	LOC6616220|XP_002040585.2|DSEC	LOC120457270|XP_039500626.1|DSAN
OG0006254	LOC6618181|XP_002042456.1|DSEC	LOC120445002|XP_039480982.1|DSAN
OG0006255	LOC6607493|XP_002032262.1|DSEC	LOC120452878|XP_039493262.1|DSAN
OG0006256	LOC6617996|XP_002042304.1|DSEC	LOC120455066|XP_039496852.1|DSAN
OG0006257	LOC6617472|XP_032582311.1|DSEC	LOC120455222|XP_039497127.1|DSAN
OG0006258	LOC6619799|XP_032580651.1|DSEC	LOC120455224|XP_039497130.1|DSAN
OG0006259	LOC6606455|XP_002031258.1|DSEC	LOC120454373|XP_039495542.1|DSAN
OG0006260	LOC6617471|XP_002041788.1|DSEC	LOC120455223|XP_039497129.1|DSAN
OG0006261	LOC6617704|XP_002042016.1|DSEC	LOC120443819|XP_039479095.1|DSAN
OG0006262	LOC6617514|XP_002041830.2|DSEC	LOC120456314|XP_039499003.1|DSAN
OG0006263	LOC6612381|XP_032580407.1|DSEC	LOC120456294|XP_039498975.1|DSAN
OG0006264	LOC6616057|XP_002040423.2|DSEC	LOC120456381|XP_039499138.1|DSAN
OG0006265	LOC6609382|XP_002034071.1|DSEC	LOC120444759|XP_039480622.1|DSAN
OG0006266	LOC6616054|XP_002040420.1|DSEC	LOC120456380|XP_039499137.1|DSAN
OG0006267	LOC6618547|XP_032581232.1|DSEC	LOC120455557|XP_039497838.1|DSAN
OG0006268	LOC6615527|XP_002039906.2|DSEC	LOC120444263|XP_039479708.1|DSAN
OG0006269	LOC6607139|XP_002031925.1|DSEC	LOC120453040|XP_039493494.1|DSAN
OG0006270	LOC6617504|XP_002041820.1|DSEC	LOC120456418|XP_039499184.1|DSAN
OG0006271	LOC6606950|XP_002031744.2|DSEC	LOC120453003|XP_039493442.1|DSAN
OG0006272	LOC6618447|XP_032581411.1|DSEC	LOC120456858|XP_039499870.1|DSAN
OG0006273	LOC6607898|XP_002032652.1|DSEC	LOC120453499|XP_039494182.1|DSAN
OG0006274	LOC6618666|XP_032581001.1|DSEC	LOC120456835|XP_039499819.1|DSAN
OG0006275	LOC6616187|XP_002040552.1|DSEC	LOC120456952|XP_039500030.1|DSAN
OG0006276	LOC6610180|XP_002034788.1|DSEC	LOC120450148|XP_039488918.1|DSAN
OG0006277	LOC6614342|XP_032577543.1|DSEC	LOC120452283|XP_039492349.1|DSAN
OG0006278	LOC6618091|XP_002042389.1|DSEC	LOC120455857|XP_039498262.1|DSAN
OG0006279	LOC6620974|XP_032580184.1|DSEC	LOC120455214|XP_039497110.1|DSAN
OG0006280	LOC6620342|XP_002044550.2|DSEC	LOC120457388|XP_039500875.1|DSAN
OG0006281	LOC6620344|XP_002044552.1|DSEC	LOC120457387|XP_039500872.1|DSAN
OG0006282	LOC6615067|XP_002039484.2|DSEC	LOC120456088|XP_039498615.1|DSAN
OG0006283	LOC6607621|XP_002032389.1|DSEC	LOC120453082|XP_039493543.1|DSAN
OG0006284	LOC6605893|XP_002030706.1|DSEC	LOC120448967|XP_039487160.1|DSAN
OG0006285	LOC116801772|XP_032579110.1|DSEC	LOC120452483|XP_039492664.1|DSAN
OG0006286	LOC6613768|XP_002038237.2|DSEC	LOC120453107|XP_039493574.1|DSAN
OG0006287	LOC6619925|XP_002044137.1|DSEC	LOC120456142|XP_039498703.1|DSAN
OG0006288	LOC6612919|XP_002037411.2|DSEC	LOC120453431|XP_039494069.1|DSAN
OG0006289	LOC6613738|XP_002038208.1|DSEC	LOC120453261|XP_039493818.1|DSAN
OG0006290	LOC6619735|XP_032580383.1|DSEC	LOC120455489|XP_039497660.1|DSAN
OG0006291	LOC6617807|XP_002042119.2|DSEC	LOC120444076|XP_039479528.1|DSAN
OG0006292	LOC6618561|XP_032580885.1|DSEC	LOC120455732|XP_039498080.1|DSAN
OG0006293	LOC6610344|XP_002034930.1|DSEC	LOC120447911|XP_039485495.1|DSAN
OG0006294	LOC6618515|XP_032580703.1|DSEC	LOC120455470|XP_039497625.1|DSAN
OG0006295	LOC6612192|XP_002036710.2|DSEC	LOC120455856|XP_039498261.1|DSAN
OG0006296	LOC6614975|XP_032580759.1|DSEC	LOC120455463|XP_039497618.1|DSAN
OG0006297	LOC6618108|XP_032581646.1|DSEC	LOC120457399|XP_039500909.1|DSAN
OG0006298	LOC6618517|XP_032581483.1|DSEC	LOC120456510|XP_039499310.1|DSAN
OG0006299	LOC6612570|XP_032580895.1|DSEC	LOC120457113|XP_039500259.1|DSAN
OG0006300	LOC6616181|XP_032581190.1|DSEC	LOC120456958|XP_039500035.1|DSAN
OG0006301	LOC6615095|XP_002039511.2|DSEC	LOC120455851|XP_039498255.1|DSAN
OG0006302	LOC6617621|XP_032580553.1|DSEC	LOC120455634|XP_039497955.1|DSAN
OG0006303	LOC6608767|XP_002033490.2|DSEC	LOC120446935|XP_039484120.1|DSAN
