Orthogroup	DSEC.longest_only	DSER.longest_only
OG0006179	LOC6614054|XP_002038508.1|DSEC, LOC6614055|XP_002038509.1|DSEC	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER
OG0006181	LOC6619104|XP_002043344.1|DSEC	LOC110188701|XP_020814166.1|DSER
OG0006182	LOC6607458|XP_002032227.1|DSEC	LOC110188605|XP_020814027.1|DSER
OG0006183	LOC6606457|XP_002031260.1|DSEC	LOC110186462|XP_020811309.1|DSER
OG0006184	LOC6607342|XP_002032115.1|DSEC	LOC110191206|XP_020817633.1|DSER
OG0006185	LOC6606279|XP_002031084.1|DSEC	LOC110191818|XP_020818442.1|DSER
OG0006186	LOC6607349|XP_002032122.1|DSEC	LOC110191115|XP_020817519.1|DSER
OG0006187	LOC6612831|XP_002037332.1|DSEC	LOC110186684|XP_020811611.1|DSER
OG0006188	LOC6612210|XP_032582403.1|DSEC	LOC110179524|XP_020802760.1|DSER
OG0006189	LOC6612211|XP_002036728.2|DSEC	LOC110179526|XP_020802764.1|DSER
OG0006190	LOC6607827|XP_032579285.1|DSEC	LOC110187707|XP_020812801.1|DSER
OG0006191	LOC6617170|XP_002041497.1|DSEC	LOC110177374|XP_020799730.1|DSER
OG0006192	LOC6612196|XP_002036708.2|DSEC	LOC110180418|XP_020803742.1|DSER
OG0006193	LOC6618514|XP_002042774.1|DSEC	LOC110180631|XP_020803977.1|DSER
OG0006194	LOC6618114|XP_032581634.1|DSEC	LOC110184254|XP_020808374.1|DSER
OG0006195	LOC6619592|XP_032580012.1|DSEC	LOC110185508|XP_020810062.1|DSER
OG0006196	LOC6607058|XP_032577368.1|DSEC	LOC110188366|XP_020813734.1|DSER
OG0006197	LOC6619449|XP_032579774.1|DSEC	LOC110185439|XP_020809922.1|DSER
OG0006198	LOC6614805|XP_032581382.1|DSEC, LOC116802684|XP_032582940.1|DSEC	LOC110184297|XP_020808444.1|DSER
OG0006199	LOC6607839|XP_002032596.1|DSEC	LOC110189736|XP_020815593.1|DSER
OG0006200	LOC6616747|XP_002041084.2|DSEC	LOC110187990|XP_020813171.1|DSER
OG0006201	LOC6614852|XP_032582348.1|DSEC	LOC110175965|XP_020797816.1|DSER
OG0006202	LOC6614851|XP_002039269.1|DSEC	LOC110176043|XP_020797913.1|DSER
OG0006203	LOC6618057|XP_032582645.1|DSEC	LOC110184274|XP_020808400.1|DSER
OG0006204	LOC6606367|XP_002031172.1|DSEC	LOC110186142|XP_020810851.1|DSER
OG0006205	LOC6620462|XP_002044669.1|DSEC	LOC110180289|XP_020803605.1|DSER
OG0006206	LOC6620002|XP_032581219.1|DSEC	LOC110184385|XP_020808551.1|DSER
OG0006207	LOC6613489|XP_002037958.1|DSEC	LOC110187410|XP_020812457.1|DSER
OG0006208	LOC6610150|XP_002034759.1|DSEC	LOC110178742|XP_020801629.1|DSER
OG0006209	LOC6619800|XP_002044013.1|DSEC	LOC110184446|XP_020808645.1|DSER
OG0006210	LOC6619746|XP_032580586.1|DSEC	LOC110182105|XP_020805749.1|DSER
OG0006211	LOC6611626|XP_002036162.1|DSEC	LOC110184952|XP_020809259.1|DSER
OG0006212	LOC6611625|XP_032578634.1|DSEC	LOC110184951|XP_020809258.1|DSER
OG0006213	LOC6613785|XP_032578084.1|DSEC	LOC110187951|XP_020813127.1|DSER
OG0006214	LOC6617922|XP_002042230.1|DSEC	LOC110176042|XP_020797912.1|DSER
OG0006215	LOC6620263|XP_002044471.2|DSEC	LOC110184805|XP_020809098.1|DSER
OG0006216	LOC6617104|XP_032577639.1|DSEC	LOC110189493|XP_020815247.1|DSER
OG0006217	LOC6618096|XP_032580995.1|DSEC	LOC110176031|XP_020797902.1|DSER
OG0006218	LOC6611203|XP_002035759.1|DSEC	LOC110185548|XP_020810125.1|DSER
OG0006219	LOC6616014|XP_032581769.1|DSEC	LOC110182206|XP_020805892.1|DSER
OG0006220	LOC6606129|XP_002030937.2|DSEC	LOC110178943|XP_020801901.1|DSER
OG0006221	LOC6612967|XP_002037458.2|DSEC	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC6612965|XP_002037456.1|DSEC	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC6615132|XP_002039548.1|DSEC	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC6620464|XP_032582738.1|DSEC	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC6612327|XP_002036837.1|DSEC	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC6608577|XP_002033311.1|DSEC	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC6617653|XP_032580704.1|DSEC	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC6609953|XP_002034599.1|DSEC	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC6620107|XP_032579887.1|DSEC	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC6617989|XP_032582706.1|DSEC	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC6618458|XP_032582038.1|DSEC	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC6620006|XP_032582284.1|DSEC	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC6620008|XP_032580911.1|DSEC	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC6617990|XP_002042298.1|DSEC	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC6614962|XP_032582526.1|DSEC	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC6619590|XP_002043805.1|DSEC	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC6620461|XP_002044668.1|DSEC	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC6617937|XP_032581095.1|DSEC	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC6620594|XP_032581439.1|DSEC	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC6612744|XP_002037247.1|DSEC	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC6617991|XP_002042299.1|DSEC	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC6619903|XP_002044115.1|DSEC	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC6607047|XP_002031835.1|DSEC	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC6607133|XP_002031919.1|DSEC	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC6607433|XP_002032202.2|DSEC	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC6616221|XP_032582620.1|DSEC	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC6608069|XP_032570810.1|DSEC	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC6619240|XP_002043459.1|DSEC	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC6613336|XP_032569722.1|DSEC	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC6619939|XP_002044151.2|DSEC	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC6617092|XP_002041419.1|DSEC	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC6617093|XP_002041420.1|DSEC	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC6616220|XP_002040585.2|DSEC	LOC110179746|XP_020803020.1|DSER
OG0006254	LOC6618181|XP_002042456.1|DSEC	LOC110186258|XP_020811023.1|DSER
OG0006255	LOC6607493|XP_002032262.1|DSEC	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC6617996|XP_002042304.1|DSEC	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC6617472|XP_032582311.1|DSEC	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC6619799|XP_032580651.1|DSEC	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC6606455|XP_002031258.1|DSEC	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC6617471|XP_002041788.1|DSEC	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC6617704|XP_002042016.1|DSEC	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC6617514|XP_002041830.2|DSEC	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC6612381|XP_032580407.1|DSEC	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC6616057|XP_002040423.2|DSEC	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC6609382|XP_002034071.1|DSEC	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC6616054|XP_002040420.1|DSEC	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC6618547|XP_032581232.1|DSEC	LOC110184184|XP_020808254.1|DSER
OG0006268	LOC6615527|XP_002039906.2|DSEC	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC6607139|XP_002031925.1|DSEC	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC6617504|XP_002041820.1|DSEC	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC6606950|XP_002031744.2|DSEC	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC6618447|XP_032581411.1|DSEC	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC6607898|XP_002032652.1|DSEC	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC6618666|XP_032581001.1|DSEC	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC6616187|XP_002040552.1|DSEC	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC6610180|XP_002034788.1|DSEC	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC6614342|XP_032577543.1|DSEC	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC6618091|XP_002042389.1|DSEC	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC6620974|XP_032580184.1|DSEC	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC6620342|XP_002044550.2|DSEC	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC6620344|XP_002044552.1|DSEC	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC6615067|XP_002039484.2|DSEC	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC6607621|XP_002032389.1|DSEC	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC6605893|XP_002030706.1|DSEC	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC116801772|XP_032579110.1|DSEC	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC6613768|XP_002038237.2|DSEC	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC6619925|XP_002044137.1|DSEC	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC6612919|XP_002037411.2|DSEC	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC6613738|XP_002038208.1|DSEC	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC6619735|XP_032580383.1|DSEC	LOC110182059|XP_020805674.1|DSER
OG0006291	LOC6617807|XP_002042119.2|DSEC	LOC110182600|XP_020806317.1|DSER
OG0006292	LOC6618561|XP_032580885.1|DSEC	LOC110182467|XP_020806164.1|DSER
OG0006293	LOC6610344|XP_002034930.1|DSEC	LOC110178735|XP_020801619.1|DSER
OG0006294	LOC6618515|XP_032580703.1|DSEC	LOC110180629|XP_020803976.1|DSER
OG0006295	LOC6612192|XP_002036710.2|DSEC	LOC110180405|XP_020803718.1|DSER
OG0006296	LOC6614975|XP_032580759.1|DSEC	LOC110180636|XP_020803988.1|DSER
OG0006297	LOC6618108|XP_032581646.1|DSEC	LOC110181904|XP_020805495.1|DSER
OG0006298	LOC6618517|XP_032581483.1|DSEC	LOC110180623|XP_020803966.1|DSER
OG0006299	LOC6612570|XP_032580895.1|DSEC	LOC110184485|XP_020808695.1|DSER
OG0006300	LOC6616181|XP_032581190.1|DSEC	LOC110179092|XP_020802137.1|DSER
OG0006301	LOC6615095|XP_002039511.2|DSEC	LOC110184160|XP_020808227.1|DSER
OG0006302	LOC6617621|XP_032580553.1|DSEC	LOC110181519|XP_020804951.1|DSER
OG0006303	LOC6608767|XP_002033490.2|DSEC	LOC110177837|XP_020800442.1|DSER
OG0006304	LOC6612610|XP_032579436.1|DSEC	LOC110184188|XP_020808265.1|DSER
OG0006305	LOC6612614|XP_032576757.1|DSEC	LOC110183920|XP_020807943.1|DSER
OG0006306	LOC116801694|XP_032578683.1|DSEC	LOC110190986|XP_020817353.1|DSER
OG0006307	LOC6619536|XP_032578613.1|DSEC	LOC110176538|XP_020798587.1|DSER
OG0006308	LOC6618007|XP_002042315.1|DSEC	LOC110179094|XP_020802139.1|DSER
OG0006309	LOC6617981|XP_032581708.1|DSEC	LOC110181608|XP_020805065.1|DSER
OG0006310	LOC6614031|XP_002038485.1|DSEC	LOC110186491|XP_020811341.1|DSER
OG0006311	LOC6620161|XP_032581331.1|DSEC	LOC110182202|XP_020805882.1|DSER
OG0006312	LOC6620160|XP_032581328.1|DSEC	LOC110182201|XP_020805881.1|DSER
OG0006313	LOC6620254|XP_002044462.1|DSEC	LOC110184310|XP_020808456.1|DSER
OG0006314	LOC6619979|XP_032580732.1|DSEC	LOC110181683|XP_020805183.1|DSER
OG0006315	LOC6612952|XP_032576276.1|DSEC	LOC110186646|XP_020811564.1|DSER
OG0006316	LOC6620337|XP_002044545.1|DSEC	LOC110180354|XP_020803675.1|DSER
OG0006317	LOC6619005|XP_002043250.1|DSEC	LOC110184591|XP_020808841.1|DSER
OG0006318	LOC6614981|XP_002039398.1|DSEC	LOC110181680|XP_020805179.1|DSER
OG0006319	LOC6608414|XP_002033148.1|DSEC	LOC110189276|XP_020814954.1|DSER
OG0006320	LOC6617487|XP_002041804.2|DSEC	LOC110179063|XP_020802084.1|DSER
OG0006322	LOC6620442|XP_002044650.1|DSEC	LOC110176098|XP_020797996.1|DSER
OG0006323	LOC6619995|XP_002044207.1|DSEC	LOC110181900|XP_020805490.1|DSER
OG0006324	LOC6616095|XP_002040460.2|DSEC	LOC110180093|XP_020803374.1|DSER
OG0006325	LOC6619199|XP_002043420.1|DSEC	LOC110177166|XP_020799411.1|DSER
OG0006326	LOC116801099|XP_032574624.1|DSEC	LOC110176146|XP_020798042.1|DSER
OG0006327	LOC6617135|XP_002041462.1|DSEC	LOC110186451|XP_020811295.1|DSER
OG0006328	LOC6607503|XP_002032272.1|DSEC	LOC110177333|XP_020799675.1|DSER
OG0006329	LOC6618651|XP_032582694.1|DSEC	LOC110182525|XP_020806231.1|DSER
OG0006330	LOC6607841|XP_032576457.1|DSEC	LOC110189646|XP_020815451.1|DSER
OG0006331	LOC6618052|XP_002042350.1|DSEC	LOC110179397|XP_020802581.1|DSER
OG0006332	LOC6618627|XP_002042886.1|DSEC	LOC110187112|XP_020812181.1|DSER
OG0006333	LOC6618427|XP_032582465.1|DSEC	LOC110184163|XP_020808231.1|DSER
OG0006334	LOC6612197|XP_002036714.1|DSEC	LOC110180406|XP_020803719.1|DSER
OG0006335	LOC6607536|XP_002032305.1|DSEC	LOC110188828|XP_020814381.1|DSER
OG0006336	LOC6617586|XP_002041899.1|DSEC	LOC110182057|XP_020805672.1|DSER
OG0006337	LOC6617637|XP_002041950.1|DSEC	LOC110176073|XP_020797953.1|DSER
OG0006338	LOC6613823|XP_002038292.1|DSEC	LOC110176445|XP_020798453.1|DSER
OG0006339	LOC6619990|XP_032580727.1|DSEC	LOC110184393|XP_020808561.1|DSER
OG0006340	LOC6615102|XP_002039518.1|DSEC	LOC110179122|XP_020802171.1|DSER
OG0006341	LOC6617486|XP_032581210.1|DSEC	LOC110176123|XP_020798019.1|DSER
OG0006342	LOC6617484|XP_032580983.1|DSEC	LOC110175932|XP_020797770.1|DSER
OG0006343	LOC6617481|XP_002041798.2|DSEC	LOC110176094|XP_020797993.1|DSER
OG0006344	LOC6617999|XP_032581617.1|DSEC	LOC110180638|XP_020803990.1|DSER
OG0006345	LOC6607461|XP_032579591.1|DSEC	LOC110188657|XP_020814101.1|DSER
OG0006346	LOC6612676|XP_002037179.1|DSEC	LOC110186861|XP_020811812.1|DSER
OG0006347	LOC6607713|XP_032577284.1|DSEC	LOC110176393|XP_020798381.1|DSER
OG0006348	LOC6616197|XP_002040562.2|DSEC	LOC110182555|XP_020806266.1|DSER
OG0006349	LOC6616050|XP_002040416.2|DSEC	LOC110179433|XP_020802625.1|DSER
OG0006350	LOC6612727|XP_002037230.1|DSEC	LOC110186544|XP_020811406.1|DSER
OG0006351	LOC6615060|XP_032582643.1|DSEC	LOC110180119|XP_020803418.1|DSER
OG0006352	LOC6609216|XP_002033907.1|DSEC	LOC110189233|XP_020814875.1|DSER
OG0006353	LOC6612822|XP_002037323.1|DSEC	LOC110186564|XP_020811427.1|DSER
OG0006354	LOC6607487|XP_002032256.2|DSEC	LOC110177429|XP_020799811.1|DSER
OG0006355	LOC6617467|XP_002041784.2|DSEC	LOC110179381|XP_020802554.1|DSER
OG0006356	LOC6616081|XP_002040447.1|DSEC	LOC110181758|XP_020805280.1|DSER
OG0006357	LOC6618102|XP_032582141.1|DSEC	LOC110181678|XP_020805172.1|DSER
OG0006358	LOC6610360|XP_002034946.1|DSEC	LOC110177637|XP_020800108.1|DSER
OG0006359	LOC6606276|XP_002031081.1|DSEC	LOC110191777|XP_020818381.1|DSER
OG0006360	LOC6612300|XP_002036810.1|DSEC	LOC110181918|XP_020805513.1|DSER
OG0006361	LOC6614138|XP_032578201.1|DSEC	LOC110191772|XP_020818376.1|DSER
OG0006362	LOC6616162|XP_032581086.1|DSEC	LOC110179512|XP_020802748.1|DSER
OG0006363	LOC6614950|XP_032581506.1|DSEC	LOC110181776|XP_020805313.1|DSER
OG0006364	LOC6617712|XP_002042024.2|DSEC	LOC110187293|XP_020812341.1|DSER
OG0006365	LOC6615154|XP_002039570.1|DSEC	LOC110176067|XP_020797947.1|DSER
OG0006366	LOC6615151|XP_032581126.1|DSEC	LOC110176016|XP_020797884.1|DSER
OG0006367	LOC6620460|XP_002044667.1|DSEC	LOC110179399|XP_020802582.1|DSER
OG0006368	LOC6612883|XP_032577684.1|DSEC	LOC110186630|XP_020811546.1|DSER
OG0006369	LOC6612886|XP_032576295.1|DSEC	LOC110186620|XP_020811515.1|DSER
OG0006370	LOC116801989|XP_032580534.1|DSEC, LOC6614909|XP_002039326.2|DSEC	LOC110181707|XP_020805214.1|DSER
OG0006371	LOC6612917|XP_002037409.1|DSEC	LOC110186671|XP_020811594.1|DSER
OG0006372	LOC6617128|XP_002041455.1|DSEC	LOC110186779|XP_020811710.1|DSER
OG0006373	LOC6619839|XP_032581642.1|DSEC	LOC110181556|XP_020804997.1|DSER
OG0006374	LOC6620157|XP_032580346.1|DSEC	LOC110182197|XP_020805869.1|DSER
OG0006375	LOC6620482|XP_032580562.1|DSEC	LOC110184576|XP_020808810.1|DSER
OG0006376	LOC6620459|XP_002044666.2|DSEC	LOC110179379|XP_020802552.1|DSER
OG0006377	LOC6614890|XP_002039307.1|DSEC	LOC110181745|XP_020805264.1|DSER
OG0006378	LOC6612734|XP_032578158.1|DSEC	LOC110189033|XP_020814660.1|DSER
OG0006379	LOC6619584|XP_032580950.1|DSEC	LOC110181493|XP_020804915.1|DSER
OG0006380	LOC6612498|XP_002037006.1|DSEC	LOC110181711|XP_020805219.1|DSER
OG0006381	LOC6618511|XP_002042771.2|DSEC	LOC110180643|XP_020803996.1|DSER
OG0006382	LOC6618621|XP_002042880.1|DSEC	LOC110183512|XP_020807457.1|DSER
OG0006383	LOC6618646|XP_032582362.1|DSEC	LOC110180378|XP_020803703.1|DSER
OG0006384	LOC6618645|XP_032582363.1|DSEC	LOC110180331|XP_020803648.1|DSER
OG0006385	LOC6621093|XP_032578931.1|DSEC	LOC110177315|XP_020799646.1|DSER
OG0006386	LOC6611421|XP_002035965.1|DSEC	LOC110186034|XP_020810730.1|DSER
OG0006387	LOC6612860|XP_002037352.1|DSEC	LOC110186393|XP_020811214.1|DSER
OG0006388	LOC6612198|XP_032581819.1|DSEC	LOC110180471|XP_020803807.1|DSER
OG0006389	LOC6612199|XP_002036716.1|DSEC	LOC110180470|XP_020803806.1|DSER
OG0006390	LOC6616633|XP_002040990.1|DSEC	LOC110187770|XP_020812893.1|DSER
OG0006391	LOC6606564|XP_002031365.1|DSEC	LOC110184699|XP_020808974.1|DSER
OG0006392	LOC6612377|XP_032580397.1|DSEC	LOC110182567|XP_020806275.1|DSER
OG0006393	LOC6613689|XP_002038159.2|DSEC	LOC110181210|XP_020804551.1|DSER
OG0006394	LOC6621082|XP_002045273.1|DSEC	LOC110187759|XP_020812882.1|DSER
OG0006395	LOC6607140|XP_002031926.1|DSEC	LOC110186611|XP_020811502.1|DSER
OG0006396	LOC6615044|XP_002039461.1|DSEC	LOC110180141|XP_020803446.1|DSER
OG0006397	LOC6612552|XP_002037060.1|DSEC	LOC110184604|XP_020808855.1|DSER
OG0006398	LOC6612289|XP_002036799.2|DSEC	LOC110182097|XP_020805740.1|DSER
OG0006399	LOC6620486|XP_002044693.1|DSEC	LOC110184271|XP_020808395.1|DSER
OG0006400	LOC6620483|XP_002044692.1|DSEC	LOC110184269|XP_020808393.1|DSER
OG0006401	LOC6618350|XP_002042621.2|DSEC	LOC110185260|XP_020809658.1|DSER
OG0006402	LOC6620057|XP_002044269.1|DSEC	LOC110190952|XP_020817292.1|DSER
OG0006403	LOC6620064|XP_002044276.1|DSEC	LOC110191306|XP_020817775.1|DSER
OG0006404	LOC6606774|XP_002031571.1|DSEC	LOC110186950|XP_020811944.1|DSER
OG0006405	LOC6605562|XP_032574864.1|DSEC	LOC110191240|XP_020817677.1|DSER
OG0006406	LOC6612636|XP_002037140.1|DSEC	LOC110177460|XP_020799857.1|DSER
OG0006407	LOC6619849|XP_032580096.1|DSEC	LOC110184344|XP_020808498.1|DSER
OG0006408	LOC6615100|XP_002039516.1|DSEC	LOC110184165|XP_020808235.1|DSER
OG0006409	LOC6619919|XP_032581747.1|DSEC	LOC110184226|XP_020808344.1|DSER
OG0006410	LOC6617957|XP_032580011.1|DSEC	LOC110181514|XP_020804947.1|DSER
OG0006411	LOC6620311|XP_002044519.1|DSEC	LOC110179678|XP_020802949.1|DSER
OG0006412	LOC6617074|XP_002041402.1|DSEC	LOC110186785|XP_020811719.1|DSER
OG0006413	LOC6617076|XP_032576962.1|DSEC	LOC110186411|XP_020811241.1|DSER
OG0006414	LOC6607227|XP_032577930.1|DSEC	LOC110188356|XP_020813723.1|DSER
OG0006415	LOC6617513|XP_032580802.1|DSEC	LOC110182215|XP_020805900.1|DSER
OG0006416	LOC6618976|XP_002043221.1|DSEC	LOC110183497|XP_020807439.1|DSER
OG0006417	LOC6613177|XP_002037658.1|DSEC	LOC110185811|XP_020810474.1|DSER
OG0006418	LOC6618004|XP_002042312.2|DSEC	LOC110179108|XP_020802157.1|DSER
OG0006419	LOC6612986|XP_032578310.1|DSEC	LOC110191391|XP_020817905.1|DSER
OG0006420	LOC6607627|XP_002032395.1|DSEC	LOC110186397|XP_020811222.1|DSER
OG0006421	LOC6613512|XP_002037980.1|DSEC	LOC110182709|XP_020806466.1|DSER
OG0006422	LOC6613519|XP_032583240.1|DSEC	LOC110183121|XP_020806971.1|DSER
OG0006423	LOC6607425|XP_002032194.1|DSEC	LOC110188334|XP_020813701.1|DSER
OG0006424	LOC6607426|XP_002032195.1|DSEC	LOC110188336|XP_020813703.1|DSER
OG0006425	LOC6607423|XP_032578699.1|DSEC	LOC110187961|XP_020813139.1|DSER
OG0006426	LOC6607422|XP_002032191.1|DSEC	LOC110187960|XP_020813138.1|DSER
OG0006427	LOC6618701|XP_002042960.1|DSEC	LOC110177393|XP_020799755.1|DSER
OG0006428	LOC6620082|XP_002044294.1|DSEC	LOC110177175|XP_020799422.1|DSER
OG0006429	LOC6607665|XP_032576818.1|DSEC	LOC110191307|XP_020817776.1|DSER
OG0006430	LOC6616327|XP_002040687.1|DSEC	LOC110184671|XP_020808937.1|DSER
OG0006431	LOC6612757|XP_002037260.2|DSEC	LOC110176410|XP_020798408.1|DSER
OG0006432	LOC6620511|XP_002044711.1|DSEC	LOC110188263|XP_020813608.1|DSER
OG0006433	LOC6607637|XP_002032402.1|DSEC	LOC110188064|XP_020813273.1|DSER
OG0006434	LOC6611952|XP_002036469.1|DSEC	LOC110183386|XP_020807311.1|DSER
OG0006435	LOC6621063|XP_032577780.1|DSEC	LOC110177285|XP_020799594.1|DSER
OG0006436	LOC6617994|XP_002042302.1|DSEC	LOC110181488|XP_020804908.1|DSER
OG0006437	LOC6618428|XP_032582467.1|DSEC	LOC110184197|XP_020808287.1|DSER
OG0006438	LOC6617253|XP_002041580.1|DSEC	LOC110187556|XP_020812604.1|DSER
OG0006439	LOC6616857|XP_002041193.1|DSEC	LOC110190433|XP_020816578.1|DSER
OG0006440	LOC6616858|XP_002041194.1|DSEC	LOC110191417|XP_020817934.1|DSER
OG0006441	LOC6614053|XP_002038507.2|DSEC	LOC110191393|XP_020817910.1|DSER
OG0006442	LOC6607799|XP_032576572.1|DSEC	LOC110189685|XP_020815514.1|DSER
OG0006443	LOC6614140|XP_002038593.1|DSEC	LOC110191807|XP_020818418.1|DSER
OG0006444	LOC6612812|XP_002037313.1|DSEC	LOC110186174|XP_020810886.1|DSER
OG0006445	LOC6615902|XP_032580932.1|DSEC	LOC110182502|XP_020806209.1|DSER
OG0006446	LOC6619671|XP_032578033.1|DSEC	LOC110189039|XP_020814667.1|DSER
OG0006447	LOC6619665|XP_032579578.1|DSEC	LOC110190875|XP_020817191.1|DSER
OG0006448	LOC6607702|XP_032577810.1|DSEC	LOC110189720|XP_020815573.1|DSER
OG0006449	LOC6607699|XP_002032463.2|DSEC	LOC110189468|XP_020815209.1|DSER
OG0006450	LOC6614486|XP_002038919.1|DSEC	LOC110187209|XP_020812268.1|DSER
OG0006451	LOC6619779|XP_032582149.1|DSEC	LOC110184367|XP_020808520.1|DSER
OG0006452	LOC6619637|XP_002043852.1|DSEC	LOC110190859|XP_020817168.1|DSER
OG0006453	LOC6606097|XP_002030906.1|DSEC	LOC110185217|XP_020809605.1|DSER
OG0006454	LOC6615925|XP_002040293.2|DSEC	LOC110179485|XP_020802718.1|DSER
OG0006455	LOC6613801|XP_032577948.1|DSEC	LOC110187895|XP_020813042.1|DSER
OG0006456	LOC6613805|XP_002038274.1|DSEC	LOC110187661|XP_020812739.1|DSER
OG0006457	LOC6606535|XP_002031336.1|DSEC	LOC110184298|XP_020808449.1|DSER
OG0006458	LOC6611934|XP_002036451.1|DSEC	LOC110183326|XP_020807233.1|DSER
OG0006459	LOC6607446|XP_002032215.1|DSEC	LOC110188215|XP_020813513.1|DSER
OG0006460	LOC6607675|XP_032577655.1|DSEC	LOC110191067|XP_020817458.1|DSER
OG0006461	LOC6620035|XP_002044247.2|DSEC	LOC110188187|XP_020813422.1|DSER
OG0006462	LOC6607605|XP_032578271.1|DSEC	LOC110185448|XP_020809940.1|DSER
OG0006463	LOC6606250|XP_032578170.1|DSEC	LOC110191867|XP_020818506.1|DSER
OG0006465	LOC6616069|XP_002040435.1|DSEC	LOC110180441|XP_020803770.1|DSER
OG0006466	LOC6616173|XP_032582022.1|DSEC	LOC110182583|XP_020806288.1|DSER
OG0006467	LOC6613731|XP_032577154.1|DSEC	LOC110186376|XP_020811187.1|DSER
OG0006468	LOC6607696|XP_002032460.1|DSEC	LOC110190918|XP_020817238.1|DSER
OG0006469	LOC6615058|XP_002039475.1|DSEC	LOC110180097|XP_020803379.1|DSER
OG0006470	LOC6605871|XP_032575361.1|DSEC	LOC110190666|XP_020816925.1|DSER
OG0006471	LOC6607684|XP_002032448.1|DSEC	LOC110191070|XP_020817461.1|DSER
OG0006472	LOC6607681|XP_002032445.1|DSEC	LOC110191069|XP_020817460.1|DSER
OG0006473	LOC6605100|XP_032574453.1|DSEC	LOC110190610|XP_020816862.1|DSER
OG0006474	LOC6609483|XP_002034168.1|DSEC	LOC110176847|XP_020798972.1|DSER
OG0006475	LOC6614100|XP_002038554.1|DSEC	LOC110176640|XP_020798726.1|DSER
