Orthogroup	DSEC.longest_only	DMAU.longest_only
OG0005515	LOC6608878|XP_002033592.1|DSEC	LOC117135778|XP_033152139.1|DMAU
OG0005516	LOC6611982|XP_002036499.1|DSEC	LOC117141951|XP_033161602.1|DMAU
OG0005517	LOC6611629|XP_032583394.1|DSEC	LOC117139389|XP_033157548.1|DMAU
OG0005518	LOC6614586|XP_002039014.2|DSEC	LOC117139747|XP_033158203.1|DMAU
OG0005519	LOC6608771|XP_002033492.1|DSEC	LOC117136704|XP_033153614.1|DMAU
OG0005520	LOC6612063|XP_002036580.2|DSEC	LOC117138669|XP_033156813.1|DMAU
OG0005521	LOC6612061|XP_002036578.1|DSEC	LOC117136527|XP_033153367.1|DMAU
OG0005522	LOC6605252|XP_032573401.1|DSEC	LOC117141288|XP_033160553.1|DMAU
OG0005523	LOC6618239|XP_002042514.2|DSEC	LOC117138636|XP_033156782.1|DMAU
OG0005524	LOC6611490|XP_032569990.1|DSEC	LOC117150313|XP_033173036.1|DMAU
OG0005525	LOC6611862|XP_032571380.1|DSEC	LOC117150247|XP_033172939.1|DMAU
OG0005526	LOC6611960|XP_002036477.1|DSEC	LOC117150772|XP_033173743.1|DMAU
OG0005527	LOC6620118|XP_032579921.1|DSEC	LOC117146279|XP_033168165.1|DMAU
OG0005528	LOC6611532|XP_002036071.1|DSEC	LOC117141198|XP_033160443.1|DMAU
OG0005529	LOC6618266|XP_032571268.1|DSEC	LOC117138530|XP_033156562.1|DMAU
OG0005530	LOC6613165|XP_032583331.1|DSEC	LOC117135585|XP_033151808.1|DMAU
OG0005531	LOC6616433|XP_002040794.1|DSEC	LOC117141901|XP_033161494.1|DMAU
OG0005532	LOC6617200|XP_032576850.1|DSEC	LOC117144809|XP_033166360.1|DMAU
OG0005533	LOC6613141|XP_002037622.1|DSEC	LOC117136065|XP_033152609.1|DMAU
OG0005534	LOC6610286|XP_002034881.2|DSEC	LOC117140151|XP_033158813.1|DMAU
OG0005535	LOC6620621|XP_032569809.1|DSEC	LOC117150952|XP_033174016.1|DMAU
OG0005536	LOC6614445|XP_002038878.1|DSEC	LOC117143939|XP_033164752.1|DMAU
OG0005537	LOC6617802|XP_032569790.1|DSEC	LOC117150262|XP_033172960.1|DMAU
OG0005538	LOC6614546|XP_002038977.1|DSEC	LOC117139627|XP_033157978.1|DMAU
OG0005539	LOC6614608|XP_002039036.1|DSEC	LOC117148024|XP_033171088.1|DMAU
OG0005540	LOC6617289|XP_002041616.2|DSEC	LOC117150198|XP_033172878.1|DMAU
OG0005541	LOC6617218|XP_002041545.1|DSEC	LOC117141987|XP_033161696.1|DMAU
OG0005542	LOC6610623|XP_002035190.1|DSEC	LOC117141964|XP_033161652.1|DMAU
OG0005543	LOC6614684|XP_002039111.1|DSEC	LOC117147467|XP_033170252.1|DMAU
OG0005544	LOC6617263|XP_032574067.1|DSEC	LOC117150458|XP_033173240.1|DMAU
OG0005545	LOC6612141|XP_002036658.1|DSEC	LOC117150346|XP_033173086.1|DMAU
OG0005546	LOC6618237|XP_002042512.1|DSEC	LOC117138408|XP_033156423.1|DMAU
OG0005547	LOC6611651|XP_002036186.1|DSEC	LOC117150659|XP_033173537.1|DMAU
OG0005548	LOC6611656|XP_002036191.1|DSEC	LOC117136913|XP_033153931.1|DMAU
OG0005549	LOC6611658|XP_002036193.1|DSEC	LOC117144258|XP_033165238.1|DMAU
OG0005550	LOC6613467|XP_032579314.1|DSEC	LOC117139488|XP_033157703.1|DMAU
OG0005551	LOC6609868|XP_002034519.1|DSEC	LOC117137301|XP_033154569.1|DMAU
OG0005552	LOC6609867|XP_002034518.1|DSEC	LOC117136790|XP_033153737.1|DMAU
OG0005553	LOC6617395|XP_002041720.1|DSEC	LOC117135429|XP_033151524.1|DMAU
OG0005554	LOC6613325|XP_032569838.1|DSEC	LOC117150793|XP_033173736.1|DMAU
OG0005555	LOC6613322|XP_002037798.2|DSEC	LOC117150316|XP_033173039.1|DMAU
OG0005556	LOC6613321|XP_002037797.1|DSEC	LOC117147505|XP_033170304.1|DMAU
OG0005557	LOC6614414|XP_002038847.1|DSEC	LOC117135202|XP_033151177.1|DMAU
OG0005558	LOC6617528|XP_032582720.1|DSEC	LOC117146853|XP_033169309.1|DMAU
OG0005559	LOC6618177|XP_002042452.1|DSEC	LOC117143030|XP_033163312.1|DMAU
OG0005560	LOC6614412|XP_002038845.1|DSEC	LOC117135200|XP_033151174.1|DMAU
OG0005561	LOC6619833|XP_002044046.1|DSEC	LOC117147598|XP_033170439.1|DMAU
OG0005562	LOC6613386|XP_032573302.1|DSEC	LOC117150278|XP_033172980.1|DMAU
OG0005563	LOC6620108|XP_032579886.1|DSEC	LOC117146321|XP_033168272.1|DMAU
OG0005564	LOC6611951|XP_002036468.1|DSEC	LOC117135125|XP_033151038.1|DMAU
OG0005565	LOC6614477|XP_002038910.1|DSEC	LOC117146997|XP_033169570.1|DMAU
OG0005566	LOC6614478|XP_002038911.1|DSEC	LOC117147006|XP_033169583.1|DMAU
OG0005567	LOC6607800|XP_032576571.1|DSEC	LOC117142592|XP_033162556.1|DMAU
OG0005568	LOC6613414|XP_002037888.1|DSEC	LOC117139002|XP_033156986.1|DMAU
OG0005569	LOC6613049|XP_032581191.1|DSEC	LOC117148945|XP_033172577.1|DMAU
OG0005570	LOC6617333|XP_032582958.1|DSEC	LOC117149356|XP_033172664.1|DMAU
OG0005571	LOC6615666|XP_032571366.1|DSEC	LOC117135863|XP_033152283.1|DMAU
OG0005572	LOC6615354|XP_002039752.1|DSEC	LOC117135488|XP_033151601.1|DMAU
OG0005573	LOC6616926|XP_002041257.1|DSEC	LOC117142838|XP_033162962.1|DMAU
OG0005574	LOC6608023|XP_002032771.1|DSEC	LOC117136652|XP_033153539.1|DMAU
OG0005575	LOC6606973|XP_002031765.2|DSEC	LOC117142226|XP_033161968.1|DMAU
OG0005576	LOC6609380|XP_002034069.1|DSEC	LOC117135848|XP_033152256.1|DMAU
OG0005577	LOC6605752|XP_002030567.1|DSEC	LOC117139164|XP_033157214.1|DMAU
OG0005578	LOC6616267|XP_032575522.1|DSEC	LOC117141536|XP_033160921.1|DMAU
OG0005579	LOC116801266|XP_032575525.1|DSEC	LOC117141539|XP_033160929.1|DMAU
OG0005580	LOC6604986|XP_002029829.1|DSEC	LOC117140916|XP_033159992.1|DMAU
OG0005581	LOC6612310|XP_032580628.1|DSEC	LOC117146690|XP_033168954.1|DMAU
OG0005582	LOC6616514|XP_002040874.1|DSEC	LOC117139512|XP_033157760.1|DMAU
OG0005583	LOC6604881|XP_002029726.1|DSEC	LOC117140841|XP_033159856.1|DMAU
OG0005584	LOC6613592|XP_002038060.1|DSEC	LOC117148260|XP_033171462.1|DMAU
OG0005585	LOC6614211|XP_002038656.1|DSEC	LOC117146093|XP_033167956.1|DMAU
OG0005586	LOC6621850|XP_002045924.2|DSEC	LOC117145236|XP_033166703.1|DMAU
OG0005587	LOC6612091|XP_002036608.1|DSEC	LOC117148520|XP_033171862.1|DMAU
OG0005588	LOC6605874|XP_032575360.1|DSEC	LOC117140299|XP_033159034.1|DMAU
OG0005589	LOC6607170|XP_002031956.1|DSEC	LOC117143392|XP_033163969.1|DMAU
OG0005590	LOC6607887|XP_002032641.1|DSEC	LOC117138094|XP_033155835.1|DMAU
OG0005591	LOC6618448|XP_002042718.2|DSEC	LOC117146367|XP_033168410.1|DMAU
OG0005592	LOC6616843|XP_002041179.1|DSEC	LOC117143921|XP_033164726.1|DMAU
OG0005593	LOC6610429|XP_002035010.2|DSEC	LOC117139449|XP_033157648.1|DMAU
OG0005594	LOC6611098|XP_002035655.1|DSEC	LOC117139485|XP_033157697.1|DMAU
OG0005595	LOC6611097|XP_002035654.2|DSEC	LOC117139484|XP_033157696.1|DMAU
OG0005596	LOC6610402|XP_002034984.1|DSEC	LOC117141830|XP_033161376.1|DMAU
OG0005597	LOC6607300|XP_032579529.1|DSEC	LOC117142863|XP_033163011.1|DMAU
OG0005598	LOC6612763|XP_002037266.1|DSEC	LOC117143353|XP_033163917.1|DMAU
OG0005599	LOC6615352|XP_032570870.1|DSEC	LOC117135487|XP_033151599.1|DMAU
OG0005600	LOC6607251|XP_002032030.1|DSEC	LOC117144727|XP_033165961.1|DMAU
OG0005601	LOC6615051|XP_002039468.2|DSEC	LOC117147340|XP_033170089.1|DMAU
OG0005602	LOC6617024|XP_002041352.1|DSEC	LOC117145111|XP_033166522.1|DMAU
OG0005603	LOC6609258|XP_002033948.1|DSEC	LOC117137545|XP_033154932.1|DMAU
OG0005604	LOC6609256|XP_002033946.2|DSEC	LOC117135884|XP_033152322.1|DMAU
OG0005605	LOC6608806|XP_002033525.1|DSEC	LOC117138213|XP_033156041.1|DMAU
OG0005606	LOC6617706|XP_002042018.1|DSEC	LOC117138318|XP_033156235.1|DMAU
OG0005607	LOC6606825|XP_002031622.1|DSEC	LOC117145340|XP_033166845.1|DMAU
OG0005608	LOC6606828|XP_002031625.2|DSEC	LOC117145333|XP_033166833.1|DMAU
OG0005609	LOC6610588|XP_002035161.1|DSEC	LOC117141278|XP_033160538.1|DMAU
OG0005610	LOC6604829|XP_002029674.1|DSEC	LOC117139175|XP_033157229.1|DMAU
OG0005611	LOC6610629|XP_032575442.1|DSEC	LOC117139797|XP_033158303.1|DMAU
OG0005612	LOC6606739|XP_002031536.1|DSEC	LOC117142248|XP_033161992.1|DMAU
OG0005613	LOC6616884|XP_002041220.1|DSEC	LOC117145018|XP_033166404.1|DMAU
OG0005614	LOC6613946|XP_002038410.1|DSEC	LOC117143112|XP_033163485.1|DMAU
OG0005615	LOC6619500|XP_032578320.1|DSEC	LOC117146077|XP_033167914.1|DMAU
OG0005616	LOC6606285|XP_002031090.2|DSEC	LOC117144558|XP_033165694.1|DMAU
OG0005617	LOC6614116|XP_002038570.1|DSEC	LOC117143135|XP_033163518.1|DMAU
OG0005618	LOC6608741|XP_002033464.1|DSEC	LOC117135769|XP_033152126.1|DMAU
OG0005619	LOC6613737|XP_032578047.1|DSEC	LOC117143096|XP_033163466.1|DMAU
OG0005620	LOC6617590|XP_002041903.2|DSEC	LOC117146671|XP_033168910.1|DMAU
OG0005621	LOC6612280|XP_032581463.1|DSEC	LOC117147024|XP_033169609.1|DMAU
OG0005622	LOC6612242|XP_002036754.1|DSEC	LOC117148509|XP_033171805.1|DMAU
OG0005623	LOC6616153|XP_032580047.1|DSEC	LOC117146417|XP_033168507.1|DMAU
OG0005624	LOC6614188|XP_032577068.1|DSEC	LOC117142858|XP_033162996.1|DMAU
OG0005625	LOC6606198|XP_032576573.1|DSEC	LOC117142529|XP_033162466.1|DMAU
OG0005626	LOC6620258|XP_002044466.1|DSEC	LOC117148224|XP_033171405.1|DMAU
OG0005627	LOC6606769|XP_032579445.1|DSEC	LOC117145656|XP_033167277.1|DMAU
OG0005628	LOC6606270|XP_002031075.1|DSEC	LOC117143455|XP_033164056.1|DMAU
OG0005629	LOC6608661|XP_002033394.1|DSEC	LOC117135711|XP_033152021.1|DMAU
OG0005630	LOC6608848|XP_032570772.1|DSEC	LOC117136210|XP_033152856.1|DMAU
OG0005631	LOC6617606|XP_002041919.2|DSEC	LOC117148028|XP_033171090.1|DMAU
OG0005632	LOC6618595|XP_032582488.1|DSEC	LOC117148314|XP_033171534.1|DMAU
OG0005633	LOC6616620|XP_032577012.1|DSEC	LOC117142341|XP_033162149.1|DMAU
OG0005634	LOC6616702|XP_002041057.1|DSEC	LOC117145647|XP_033167267.1|DMAU
OG0005635	LOC6611931|XP_032569745.1|DSEC	LOC117146678|XP_033168937.1|DMAU
OG0005636	LOC6614111|XP_032577607.1|DSEC	LOC117144248|XP_033165217.1|DMAU
OG0005637	LOC6607241|XP_002032022.1|DSEC	LOC117145581|XP_033167178.1|DMAU
OG0005638	LOC6610062|XP_032571240.1|DSEC	LOC117136769|XP_033153704.1|DMAU
OG0005639	LOC6615318|XP_002039719.2|DSEC	LOC117136200|XP_033152838.1|DMAU
OG0005640	LOC6606793|XP_002031590.1|DSEC	LOC117143018|XP_033163287.1|DMAU
OG0005641	LOC6619836|XP_032582540.1|DSEC	LOC117148447|XP_033171711.1|DMAU
OG0005642	LOC6620028|XP_002044240.1|DSEC	LOC117142602|XP_033162572.1|DMAU
OG0005643	LOC6610765|XP_002035331.1|DSEC	LOC117139503|XP_033157725.1|DMAU
OG0005644	LOC6605090|XP_002029931.1|DSEC	LOC117139481|XP_033157692.1|DMAU
OG0005645	LOC6612574|XP_032580157.1|DSEC	LOC117148878|XP_033172445.1|DMAU
OG0005646	LOC6612421|XP_032581163.1|DSEC	LOC117147408|XP_033170173.1|DMAU
OG0005647	LOC6613591|XP_002038059.1|DSEC	LOC117148274|XP_033171482.1|DMAU
OG0005648	LOC6605234|XP_002030072.1|DSEC	LOC117141947|XP_033161595.1|DMAU
OG0005649	LOC6613871|XP_002038340.1|DSEC	LOC117142940|XP_033163145.1|DMAU
OG0005650	LOC6613865|XP_002038334.1|DSEC	LOC117144202|XP_033165141.1|DMAU
OG0005651	LOC6619826|XP_032580860.1|DSEC	LOC117146593|XP_033168806.1|DMAU
OG0005652	LOC6617163|XP_002041490.2|DSEC	LOC117144897|XP_033166213.1|DMAU
OG0005653	LOC6612021|XP_002036538.1|DSEC	LOC117150438|XP_033173214.1|DMAU
OG0005654	LOC6613850|XP_002038319.1|DSEC	LOC117142649|XP_033162645.1|DMAU
OG0005655	LOC6606294|XP_002031099.1|DSEC	LOC117142708|XP_033162758.1|DMAU
OG0005656	LOC6606281|XP_032578990.1|DSEC	LOC117142886|XP_033163050.1|DMAU
OG0005657	LOC6607099|XP_032578645.1|DSEC	LOC117142420|XP_033162268.1|DMAU
OG0005658	LOC6619053|XP_002043294.1|DSEC	LOC117143904|XP_033164702.1|DMAU
OG0005659	LOC6616929|XP_002041260.1|DSEC	LOC117143260|XP_033163722.1|DMAU
OG0005660	LOC6605964|XP_002030776.1|DSEC	LOC117140289|XP_033159017.1|DMAU
OG0005661	LOC6607090|XP_032579482.1|DSEC	LOC117144436|XP_033165474.1|DMAU
OG0005662	LOC6606799|XP_002031596.2|DSEC	LOC117143006|XP_033163262.1|DMAU
OG0005663	LOC6612428|XP_002036936.1|DSEC	LOC117146776|XP_033169188.1|DMAU
OG0005664	LOC6618712|XP_002042971.2|DSEC	LOC117144629|XP_033165815.1|DMAU
OG0005665	LOC6617040|XP_032576681.1|DSEC	LOC117142910|XP_033163085.1|DMAU
OG0005666	LOC6617475|XP_032580275.1|DSEC	LOC117146714|XP_033169026.1|DMAU
OG0005667	LOC6612371|XP_002036880.2|DSEC	LOC117146851|XP_033169303.1|DMAU
OG0005668	LOC6605238|XP_032575710.1|DSEC	LOC117141791|XP_033161322.1|DMAU
OG0005669	LOC6611578|XP_032569767.1|DSEC	LOC117150682|XP_033173580.1|DMAU
OG0005670	LOC6617189|XP_002041254.1|DSEC	LOC117144321|XP_033165324.1|DMAU
OG0005671	LOC6607013|XP_002031802.1|DSEC	LOC117145086|XP_033166493.1|DMAU
OG0005672	LOC6611961|XP_002036478.1|DSEC	LOC117142891|XP_033163063.1|DMAU
OG0005673	LOC6610431|XP_002035012.1|DSEC	LOC117139447|XP_033157645.1|DMAU
OG0005674	LOC6605631|XP_002030449.2|DSEC	LOC117139441|XP_033157633.1|DMAU
OG0005675	LOC6606202|XP_002031010.1|DSEC	LOC117145230|XP_033166696.1|DMAU
OG0005676	LOC6610831|XP_002035397.1|DSEC	LOC117139698|XP_033158102.1|DMAU
OG0005677	LOC6609297|XP_002033987.1|DSEC	LOC117135665|XP_033151948.1|DMAU
OG0005678	LOC6607164|XP_032578944.1|DSEC	LOC117143070|XP_033163421.1|DMAU
OG0005679	LOC6606318|XP_002031123.1|DSEC	LOC117143618|XP_033164267.1|DMAU
OG0005680	LOC6613327|XP_002037803.2|DSEC	LOC117141789|XP_033161321.1|DMAU
OG0005681	LOC6606308|XP_002031113.1|DSEC	LOC117146101|XP_033167973.1|DMAU
OG0005682	LOC6606309|XP_002031114.1|DSEC	LOC117146099|XP_033167970.1|DMAU
OG0005683	LOC6618619|XP_032582317.1|DSEC	LOC117148264|XP_033171464.1|DMAU
OG0005684	LOC6604827|XP_002029672.1|DSEC	LOC117140910|XP_033159975.1|DMAU
OG0005685	LOC6615943|XP_002040310.1|DSEC	LOC117146465|XP_033168590.1|DMAU
OG0005686	LOC6616698|XP_002041053.1|DSEC	LOC117145651|XP_033167272.1|DMAU
OG0005687	LOC6618372|XP_032575011.1|DSEC	LOC117141389|XP_033160695.1|DMAU
OG0005688	LOC6621153|XP_002045330.1|DSEC	LOC117137658|XP_033155090.1|DMAU
OG0005689	LOC6612287|XP_032580551.1|DSEC	LOC117148642|XP_033172034.1|DMAU
OG0005690	LOC6607706|XP_002032470.1|DSEC	LOC117142945|XP_033163152.1|DMAU
OG0005691	LOC6607763|XP_002032526.1|DSEC	LOC117145879|XP_033167594.1|DMAU
OG0005692	LOC6617272|XP_002041599.1|DSEC	LOC117150319|XP_033173046.1|DMAU
OG0005693	LOC6610884|XP_002035447.1|DSEC	LOC117139817|XP_033158339.1|DMAU
OG0005694	LOC6619292|XP_032577611.1|DSEC	LOC117144875|XP_033166174.1|DMAU
OG0005695	LOC6616626|XP_002040983.1|DSEC	LOC117143534|XP_033164157.1|DMAU
OG0005696	LOC6616625|XP_002040982.1|DSEC	LOC117143535|XP_033164158.1|DMAU
OG0005697	LOC6616624|XP_032577011.1|DSEC	LOC117142340|XP_033162148.1|DMAU
OG0005698	LOC6608309|XP_002033046.1|DSEC	LOC117137828|XP_033155406.1|DMAU
OG0005699	LOC6619722|XP_032578113.1|DSEC	LOC117142846|XP_033162970.1|DMAU
OG0005700	LOC6616146|XP_032582169.1|DSEC	LOC117147476|XP_033170261.1|DMAU
OG0005701	LOC6617358|XP_002041683.1|DSEC	LOC117150951|XP_033174019.1|DMAU
OG0005702	LOC6612539|XP_002037047.1|DSEC	LOC117146933|XP_033169469.1|DMAU
OG0005703	LOC6615322|XP_002039723.1|DSEC	LOC117135680|XP_033151969.1|DMAU
OG0005704	LOC6615024|XP_002039441.1|DSEC	LOC117148038|XP_033171105.1|DMAU, LOC117136864|XP_033153854.1|DMAU, LOC117136863|XP_033153853.1|DMAU
OG0005705	LOC6604983|XP_002029826.1|DSEC	LOC117141520|XP_033160902.1|DMAU
OG0005706	LOC6606267|XP_002031072.1|DSEC	LOC117145548|XP_033167134.1|DMAU, LOC117145547|XP_033167133.1|DMAU
OG0005707	LOC6620374|XP_032580657.1|DSEC	LOC117148387|XP_033171641.1|DMAU
OG0005708	LOC6615975|XP_002040342.1|DSEC	LOC117148409|XP_033171668.1|DMAU
OG0005709	LOC6612642|XP_002037146.1|DSEC	LOC117144419|XP_033165452.1|DMAU
OG0005710	LOC6606865|XP_002031659.1|DSEC	LOC117145815|XP_033167507.1|DMAU
OG0005711	LOC6619406|XP_002043621.1|DSEC	LOC117141448|XP_033160793.1|DMAU
OG0005712	LOC6621132|XP_002045312.1|DSEC	LOC117150335|XP_033173074.1|DMAU
OG0005713	LOC6617028|XP_002041356.2|DSEC	LOC117142793|XP_033162884.1|DMAU
OG0005714	LOC6621670|XP_032576570.1|DSEC	LOC117142591|XP_033162555.1|DMAU
OG0005715	LOC116801428|XP_032576773.1|DSEC	LOC117145646|XP_033167259.1|DMAU
OG0005716	LOC6607236|XP_032577913.1|DSEC	LOC117145580|XP_033167176.1|DMAU
OG0005717	LOC6613908|XP_032577151.1|DSEC	LOC117143724|XP_033164418.1|DMAU
OG0005718	LOC6606336|XP_002031141.1|DSEC	LOC117143471|XP_033164075.1|DMAU
OG0005719	LOC6617034|XP_002041362.1|DSEC	LOC117144254|XP_033165225.1|DMAU
OG0005720	LOC6616669|XP_002041024.1|DSEC	LOC117142237|XP_033161981.1|DMAU
OG0005721	LOC6617029|XP_032577143.1|DSEC	LOC117144602|XP_033165783.1|DMAU
OG0005722	LOC6614228|XP_032576762.1|DSEC	LOC117143377|XP_033163944.1|DMAU
OG0005723	LOC6613941|XP_002038405.1|DSEC	LOC117145108|XP_033166519.1|DMAU
OG0005724	LOC6610042|XP_002034658.1|DSEC	LOC117138394|XP_033156358.1|DMAU
OG0005725	LOC6616732|XP_032577893.1|DSEC	LOC117144773|XP_033166029.1|DMAU
OG0005726	LOC6620298|XP_002044506.1|DSEC	LOC117148172|XP_033171331.1|DMAU
OG0005727	LOC6614213|XP_002038658.1|DSEC	LOC117142790|XP_033162878.1|DMAU
OG0005728	LOC6607081|XP_032579517.1|DSEC	LOC117143587|XP_033164225.1|DMAU
OG0005729	LOC6607079|XP_032576318.1|DSEC	LOC117143127|XP_033163507.1|DMAU
OG0005730	LOC6607179|XP_002031965.1|DSEC	LOC117144373|XP_033165392.1|DMAU
OG0005731	LOC6607178|XP_002031964.1|DSEC	LOC117144372|XP_033165391.1|DMAU
OG0005732	LOC6606751|XP_002031548.1|DSEC	LOC117143325|XP_033163873.1|DMAU
OG0005733	LOC6606750|XP_032579312.1|DSEC	LOC117143324|XP_033163870.1|DMAU
OG0005734	LOC6619688|XP_032579428.1|DSEC	LOC117142984|XP_033163227.1|DMAU
OG0005735	LOC6613859|XP_032576202.1|DSEC	LOC117145506|XP_033167084.1|DMAU
OG0005736	LOC6614007|XP_002038461.1|DSEC	LOC117145434|XP_033166973.1|DMAU
OG0005737	LOC6607074|XP_002031862.2|DSEC	LOC117143054|XP_033163394.1|DMAU
OG0005738	LOC6606763|XP_032577366.1|DSEC	LOC117145941|XP_033167710.1|DMAU
OG0005739	LOC6606814|XP_002031611.1|DSEC	LOC117142851|XP_033162982.1|DMAU
OG0005740	LOC6612648|XP_002037152.2|DSEC	LOC117142400|XP_033162237.1|DMAU
OG0005741	LOC6614030|XP_002038484.1|DSEC	LOC117142737|XP_033162799.1|DMAU
OG0005742	LOC6616639|XP_032577111.1|DSEC	LOC117144710|XP_033165941.1|DMAU
OG0005743	LOC6607250|XP_002032029.1|DSEC	LOC117142841|XP_033162965.1|DMAU
OG0005744	LOC6607172|XP_002031958.1|DSEC	LOC117143393|XP_033163971.1|DMAU
OG0005745	LOC6613925|XP_032576782.1|DSEC	LOC117143938|XP_033164761.1|DMAU
OG0005746	LOC6613928|XP_002038393.1|DSEC	LOC117145187|XP_033166635.1|DMAU
OG0005747	LOC6613939|XP_002038403.1|DSEC	LOC117144333|XP_033165336.1|DMAU
OG0005748	LOC116801548|XP_032577766.1|DSEC	LOC117144002|XP_033164847.1|DMAU
OG0005749	LOC6618571|XP_032581211.1|DSEC	LOC117147470|XP_033170250.1|DMAU
OG0005750	LOC6614019|XP_002038473.1|DSEC	LOC117145714|XP_033167351.1|DMAU
OG0005751	LOC6605976|XP_002030788.1|DSEC	LOC117139792|XP_033158297.1|DMAU
OG0005752	LOC6609369|XP_002034058.1|DSEC	LOC117138596|XP_033156669.1|DMAU
OG0005753	LOC6613357|XP_002037831.1|DSEC	LOC117138307|XP_033156207.1|DMAU
OG0005754	LOC6609531|XP_002034214.1|DSEC	LOC117135810|XP_033152204.1|DMAU
OG0005755	LOC6615819|XP_002040189.1|DSEC	LOC117138119|XP_033155871.1|DMAU
OG0005756	LOC6607088|XP_002031876.1|DSEC	LOC117144442|XP_033165486.1|DMAU
OG0005757	LOC6607249|XP_002032028.1|DSEC	LOC117142842|XP_033162966.1|DMAU
OG0005758	LOC6613912|XP_032577046.1|DSEC	LOC117143284|XP_033163754.1|DMAU
OG0005759	LOC6607060|XP_032578474.1|DSEC	LOC117143642|XP_033164311.1|DMAU
OG0005760	LOC6606773|XP_032576811.1|DSEC	LOC117142403|XP_033162241.1|DMAU
OG0005761	LOC6620996|XP_032578206.1|DSEC	LOC117142460|XP_033162333.1|DMAU
OG0005762	LOC6620065|XP_002044277.1|DSEC	LOC117146113|XP_033167990.1|DMAU
OG0005763	LOC6607868|XP_002032622.1|DSEC	LOC117138164|XP_033155936.1|DMAU
OG0005764	LOC6614025|XP_002038479.1|DSEC	LOC117143876|XP_033164652.1|DMAU
OG0005765	LOC6621477|XP_032577547.1|DSEC	LOC117143870|XP_033164631.1|DMAU
OG0005766	LOC6616675|XP_032579034.1|DSEC	LOC117142860|XP_033163000.1|DMAU
OG0005767	LOC6619255|XP_002043472.2|DSEC	LOC117142635|XP_033162630.1|DMAU
OG0005768	LOC6612217|XP_032582401.1|DSEC	LOC117146534|XP_033168696.1|DMAU
OG0005769	LOC6613984|XP_002038440.1|DSEC	LOC117144156|XP_033165080.1|DMAU
OG0005770	LOC6621107|XP_032577800.1|DSEC	LOC117145865|XP_033167576.1|DMAU
OG0005771	LOC6612751|XP_002037254.1|DSEC	LOC117145751|XP_033167406.1|DMAU
OG0005772	LOC6607296|XP_002032075.1|DSEC	LOC117143173|XP_033163578.1|DMAU
OG0005773	LOC6606171|XP_002030979.1|DSEC	LOC117144966|XP_033166317.1|DMAU
OG0005774	LOC6606822|XP_002031619.1|DSEC	LOC117145337|XP_033166839.1|DMAU
OG0005775	LOC6619413|XP_002043628.1|DSEC	LOC117140678|XP_033159623.1|DMAU
OG0005776	LOC6605671|XP_032574989.1|DSEC	LOC117141233|XP_033160485.1|DMAU
OG0005777	LOC6611713|XP_002036246.1|DSEC	LOC117150968|XP_033174039.1|DMAU
OG0005778	LOC6607198|XP_032578779.1|DSEC	LOC117145887|XP_033167613.1|DMAU
OG0005779	LOC6606254|XP_002031059.1|DSEC	LOC117142784|XP_033162866.1|DMAU
OG0005780	LOC6605392|XP_032574245.1|DSEC	LOC117139883|XP_033158442.1|DMAU
OG0005781	LOC6605243|XP_002030081.1|DSEC	LOC117140182|XP_033158849.1|DMAU
OG0005782	LOC6605240|XP_002030078.1|DSEC	LOC117141793|XP_033161324.1|DMAU
OG0005783	LOC6608565|XP_002033299.1|DSEC	LOC117137623|XP_033155045.1|DMAU
OG0005784	LOC6616981|XP_032577586.1|DSEC	LOC117143794|XP_033164527.1|DMAU
OG0005785	LOC6616982|XP_032577328.1|DSEC	LOC117143779|XP_033164499.1|DMAU
OG0005786	LOC6606738|XP_002031535.1|DSEC	LOC117142250|XP_033161994.1|DMAU
OG0005787	LOC6613848|XP_032577742.1|DSEC	LOC117142650|XP_033162647.1|DMAU
OG0005788	LOC6609113|XP_002033815.1|DSEC	LOC117135475|XP_033151581.1|DMAU
OG0005789	LOC6620476|XP_032573647.1|DSEC	LOC117139390|XP_033157546.1|DMAU
OG0005790	LOC6612749|XP_002037252.1|DSEC	LOC117145750|XP_033167405.1|DMAU
OG0005791	LOC6606310|XP_032577079.1|DSEC	LOC117146098|XP_033167967.1|DMAU
OG0005792	LOC6606311|XP_002031116.1|DSEC	LOC117146102|XP_033167974.1|DMAU
OG0005793	LOC6606175|XP_032576453.1|DSEC	LOC117142493|XP_033162411.1|DMAU
OG0005794	LOC6608657|XP_002033390.2|DSEC	LOC117135709|XP_033152018.1|DMAU
OG0005795	LOC6616878|XP_002041214.1|DSEC	LOC117145364|XP_033166879.1|DMAU
OG0005796	LOC6619411|XP_032574346.1|DSEC	LOC117140657|XP_033159589.1|DMAU
OG0005797	LOC6605094|XP_002029935.1|DSEC	LOC117138973|XP_033156921.1|DMAU
OG0005798	LOC6607101|XP_002031889.1|DSEC	LOC117142426|XP_033162278.1|DMAU
OG0005799	LOC6614323|XP_032578818.1|DSEC	LOC117143693|XP_033164376.1|DMAU
OG0005800	LOC6614320|XP_002038760.1|DSEC	LOC117145792|XP_033167468.1|DMAU
OG0005801	LOC6614321|XP_032579174.1|DSEC	LOC117145791|XP_033167467.1|DMAU
OG0005802	LOC6606208|XP_032578658.1|DSEC	LOC117145886|XP_033167611.1|DMAU
OG0005803	LOC6607097|XP_032578636.1|DSEC	LOC117145357|XP_033166867.1|DMAU
