Orthogroup	DSEC.longest_only	DFIC.longest_only
OG0004102	LOC6613884|XP_032579257.1|DSEC	LOC108090139|XP_017044166.1|DFIC
OG0004103	LOC6617017|XP_002041345.1|DSEC	LOC108095871|XP_017052663.1|DFIC
OG0004104	LOC6607577|XP_032577966.1|DSEC	LOC108091703|XP_017046530.1|DFIC
OG0004105	LOC6605841|XP_002030655.2|DSEC	LOC108096340|XP_017053374.1|DFIC
OG0004106	LOC6616460|XP_002040821.1|DSEC	LOC108088893|XP_017042381.1|DFIC
OG0004107	LOC6610506|XP_002035086.1|DSEC	LOC108099205|XP_017058069.1|DFIC
OG0004108	LOC6606295|XP_002031100.1|DSEC	LOC108097093|XP_017054643.1|DFIC
OG0004109	LOC6607727|XP_002032490.2|DSEC	LOC108091972|XP_017046871.1|DFIC
OG0004110	LOC6616538|XP_002040897.1|DSEC	LOC108093596|XP_017049211.1|DFIC
OG0004111	LOC6616957|XP_032579160.1|DSEC	LOC108095896|XP_017052700.1|DFIC
OG0004112	LOC6617038|XP_032576246.1|DSEC	LOC108096005|XP_017052844.1|DFIC
OG0004113	LOC6615229|XP_002039635.1|DSEC	LOC108092798|XP_017048058.1|DFIC
OG0004114	LOC6612369|XP_032580402.1|DSEC	LOC108097101|XP_017054656.1|DFIC
OG0004115	LOC6612372|XP_032580395.1|DSEC	LOC108097098|XP_017054651.1|DFIC
OG0004116	LOC6616951|XP_002041279.1|DSEC	LOC108095936|XP_017052762.1|DFIC
OG0004117	LOC6616683|XP_002041038.1|DSEC	LOC108092152|XP_017047159.1|DFIC
OG0004118	LOC6609633|XP_002034310.1|DSEC	LOC108093947|XP_017049832.1|DFIC
OG0004119	LOC6616657|XP_002041014.1|DSEC	LOC108087349|XP_017040177.1|DFIC
OG0004120	LOC6606282|XP_032578989.1|DSEC	LOC108097506|XP_017055310.1|DFIC
OG0004121	LOC6610833|XP_032574794.1|DSEC	LOC108096174|XP_017053046.1|DFIC
OG0004122	LOC6606304|XP_032577085.1|DSEC	LOC108098833|XP_017057478.1|DFIC
OG0004123	LOC6614332|XP_002038772.2|DSEC	LOC108098554|XP_017057041.1|DFIC
OG0004124	LOC6618620|XP_002042879.1|DSEC	LOC108095560|XP_017052191.1|DFIC
OG0004125	LOC6612808|XP_032579157.1|DSEC	LOC108097645|XP_017055565.1|DFIC
OG0004126	LOC6612800|XP_002037301.1|DSEC	LOC108088499|XP_017041814.1|DFIC
OG0004127	LOC6611898|XP_002036415.1|DSEC	LOC108089215|XP_017042854.1|DFIC
OG0004128	LOC6616697|XP_002041052.1|DSEC	LOC108092026|XP_017046954.1|DFIC
OG0004129	LOC6608717|XP_032570256.1|DSEC	LOC108093844|XP_017049666.1|DFIC
OG0004130	LOC6615076|XP_032581047.1|DSEC	LOC108088665|XP_017042083.1|DFIC
OG0004131	LOC6606158|XP_002030966.1|DSEC	LOC108097284|XP_017054982.1|DFIC
OG0004132	LOC6610542|XP_002035122.1|DSEC	LOC108099111|XP_017057926.1|DFIC
OG0004133	LOC6617692|XP_002042004.1|DSEC	LOC108093502|XP_017049081.1|DFIC
OG0004134	LOC6619633|XP_002043848.1|DSEC	LOC108095826|XP_017052595.1|DFIC
OG0004135	LOC6619286|XP_032579000.1|DSEC	LOC108101438|XP_017061254.1|DFIC
OG0004136	LOC6614322|XP_002038762.1|DSEC	LOC108098525|XP_017056992.1|DFIC
OG0004137	LOC6608434|XP_002033168.1|DSEC	LOC108090736|XP_017045047.1|DFIC
OG0004138	LOC6605975|XP_002030787.1|DSEC	LOC108089315|XP_017042980.1|DFIC
OG0004139	LOC6616229|XP_002040594.1|DSEC	LOC108097109|XP_017054675.1|DFIC
OG0004140	LOC6618956|XP_002043201.1|DSEC	LOC108092815|XP_017048080.1|DFIC
OG0004141	LOC6610067|XP_032571303.1|DSEC	LOC108094921|XP_017051260.1|DFIC
OG0004142	LOC116801963|XP_032580255.1|DSEC	LOC108095602|XP_017052256.1|DFIC
OG0004143	LOC6606662|XP_002031462.1|DSEC	LOC108087953|XP_017041031.1|DFIC
OG0004144	LOC6611876|XP_002036394.2|DSEC	LOC108101189|XP_017060922.1|DFIC
OG0004145	LOC6604852|XP_002029697.1|DSEC	LOC108089003|XP_017042563.1|DFIC
OG0004146	LOC6606197|XP_002031005.1|DSEC	LOC108096449|XP_017053545.1|DFIC
OG0004147	LOC6611892|XP_002036409.1|DSEC	LOC108101638|XP_017061542.1|DFIC, LOC108089148|XP_017042759.1|DFIC
OG0004148	LOC6606630|XP_032577123.1|DSEC	LOC108088068|XP_017041205.1|DFIC
OG0004149	LOC6614328|XP_002038768.1|DSEC	LOC108098577|XP_017057102.1|DFIC
OG0004150	LOC6606313|XP_002031118.1|DSEC	LOC108098950|XP_017057647.1|DFIC
OG0004151	LOC6621959|XP_032577765.1|DSEC	LOC108100770|XP_017060295.1|DFIC
OG0004152	LOC6613945|XP_032576371.1|DSEC	LOC108090124|XP_017044145.1|DFIC
OG0004153	LOC6608658|XP_032573065.1|DSEC	LOC108086418|XP_017038809.1|DFIC
OG0004154	LOC6605960|XP_032574435.1|DSEC	LOC108089468|XP_017043208.1|DFIC
OG0004155	LOC6606205|XP_002031013.1|DSEC	LOC108096931|XP_017054376.1|DFIC
OG0004156	LOC6606323|XP_002031128.1|DSEC	LOC108098786|XP_017057410.1|DFIC
OG0004157	LOC6614980|XP_002039397.2|DSEC	LOC108094313|XP_017050334.1|DFIC
OG0004158	LOC6610249|XP_002034844.1|DSEC	LOC108100736|XP_017060262.1|DFIC
OG0004159	LOC6619691|XP_002043906.2|DSEC	LOC108095825|XP_017052594.1|DFIC
OG0004160	LOC6610416|XP_002034998.1|DSEC	LOC108100641|XP_017060133.1|DFIC
OG0004161	LOC6606901|XP_032577844.1|DSEC	LOC108092045|XP_017046976.1|DFIC
OG0004162	LOC6607105|XP_002031893.2|DSEC	LOC108092092|XP_017047071.1|DFIC
OG0004163	LOC6607071|XP_002031859.1|DSEC	LOC108098960|XP_017057662.1|DFIC
OG0004164	LOC6613836|XP_032577675.1|DSEC	LOC108098461|XP_017056855.1|DFIC
OG0004165	LOC6615432|XP_002039814.1|DSEC	LOC108090829|XP_017045179.1|DFIC
OG0004166	LOC6615813|XP_002040183.1|DSEC	LOC108090923|XP_017045343.1|DFIC
OG0004167	LOC6607234|XP_002032015.1|DSEC	LOC108099476|XP_017058521.1|DFIC
OG0004168	LOC6607782|XP_002032541.1|DSEC	LOC108099468|XP_017058507.1|DFIC
OG0004169	LOC6618969|XP_032581316.1|DSEC	LOC108095320|XP_017051886.1|DFIC
OG0004170	LOC6617659|XP_002041972.1|DSEC	LOC108091087|XP_017045588.1|DFIC
OG0004171	LOC6612418|XP_032581214.1|DSEC	LOC108095384|XP_017051952.1|DFIC
OG0004172	LOC6617929|XP_002042237.2|DSEC	LOC108097667|XP_017055605.1|DFIC
OG0004173	LOC6609383|XP_002034072.1|DSEC	LOC108093747|XP_017049502.1|DFIC
OG0004174	LOC6609016|XP_032572713.1|DSEC	LOC108094848|XP_017051140.1|DFIC
OG0004175	LOC6609524|XP_002034208.1|DSEC	LOC108094009|XP_017049925.1|DFIC
OG0004176	LOC6604863|XP_032574944.1|DSEC	LOC108089035|XP_017042622.1|DFIC
OG0004177	LOC6606325|XP_032579015.1|DSEC	LOC108098872|XP_017057548.1|DFIC
OG0004178	LOC6616696|XP_032576763.1|DSEC	LOC108092020|XP_017046945.1|DFIC
OG0004179	LOC6616093|XP_002040458.1|DSEC	LOC108097237|XP_017054899.1|DFIC
OG0004180	LOC6619035|XP_032578208.1|DSEC	LOC108101088|XP_017060778.1|DFIC
OG0004181	LOC6607628|XP_032576422.1|DSEC	LOC108087228|XP_017040001.1|DFIC
OG0004182	LOC6605431|XP_032573138.1|DSEC	LOC108089473|XP_017043219.1|DFIC
OG0004183	LOC6605430|XP_002030263.2|DSEC	LOC108089583|XP_017043429.1|DFIC
OG0004184	LOC6610719|XP_002035285.1|DSEC	LOC108100397|XP_017059759.1|DFIC
OG0004185	LOC6617789|XP_032580935.1|DSEC	LOC108101385|XP_017061192.1|DFIC
OG0004186	LOC6616040|XP_002040406.1|DSEC	LOC108097132|XP_017054716.1|DFIC
OG0004187	LOC6606715|XP_002031514.1|DSEC	LOC108087900|XP_017040967.1|DFIC
OG0004188	LOC6606291|XP_032576267.1|DSEC	LOC108097519|XP_017055337.1|DFIC
OG0004189	LOC6606289|XP_002031094.1|DSEC	LOC108097846|XP_017055870.1|DFIC
OG0004190	LOC6614229|XP_002038674.2|DSEC	LOC108093550|XP_017049135.1|DFIC
OG0004191	LOC6614226|XP_002038671.1|DSEC	LOC108093542|XP_017049124.1|DFIC
OG0004192	LOC6619101|XP_002043341.1|DSEC	LOC108087956|XP_017041034.1|DFIC
OG0004193	LOC6617551|XP_002041865.2|DSEC	LOC108095540|XP_017052158.1|DFIC
OG0004194	LOC6616643|XP_002041000.1|DSEC	LOC108087329|XP_017040149.1|DFIC
OG0004195	LOC6621086|XP_032580021.1|DSEC	LOC108094617|XP_017050788.1|DFIC
OG0004196	LOC6612647|XP_032576904.1|DSEC	LOC108088392|XP_017041630.1|DFIC
OG0004197	LOC6606824|XP_002031621.1|DSEC	LOC108102046|XP_017062157.1|DFIC
OG0004198	LOC6613852|XP_002038321.1|DSEC	LOC108091384|XP_017046055.1|DFIC
OG0004199	LOC6616894|XP_032578018.1|DSEC	LOC108102239|XP_017062467.1|DFIC
OG0004200	LOC6615434|XP_032571708.1|DSEC	LOC108090949|XP_017045382.1|DFIC
OG0004201	LOC6612657|XP_002037161.1|DSEC	LOC108086569|XP_017039015.1|DFIC
OG0004202	LOC6607485|XP_002032254.1|DSEC	LOC108095794|XP_017052544.1|DFIC
OG0004203	LOC6606157|XP_002030965.1|DSEC	LOC108097290|XP_017054995.1|DFIC
OG0004204	LOC6619376|XP_002043592.2|DSEC	LOC108088883|XP_017042369.1|DFIC
OG0004205	LOC6605726|XP_032573806.1|DSEC	LOC108087517|XP_017040409.1|DFIC
OG0004206	LOC6620392|XP_032576899.1|DSEC	LOC108101054|XP_017060730.1|DFIC
OG0004207	LOC6620393|XP_002044601.1|DSEC	LOC108101056|XP_017060732.1|DFIC
OG0004208	LOC6606807|XP_002031604.1|DSEC	LOC108102050|XP_017062164.1|DFIC
OG0004209	LOC6607798|XP_032577180.1|DSEC	LOC108099527|XP_017058584.1|DFIC
OG0004210	LOC6620026|XP_002044238.2|DSEC	LOC108098548|XP_017057034.1|DFIC
OG0004211	LOC6617397|XP_002041722.1|DSEC	LOC108094165|XP_017050106.1|DFIC
OG0004212	LOC6607103|XP_002031891.1|DSEC	LOC108092108|XP_017047092.1|DFIC
OG0004213	LOC6607193|XP_002031977.2|DSEC	LOC108099390|XP_017058377.1|DFIC
OG0004214	LOC6615321|XP_002039722.1|DSEC	LOC108087869|XP_017040942.1|DFIC
OG0004215	LOC6609315|XP_002034004.2|DSEC	LOC108087635|XP_017040581.1|DFIC
OG0004216	LOC6605674|XP_002030492.2|DSEC	LOC108087581|XP_017040502.1|DFIC
OG0004217	LOC6610870|XP_032574646.1|DSEC	LOC108089020|XP_017042594.1|DFIC
OG0004218	LOC6614785|XP_002039205.1|DSEC	LOC108101954|XP_017062029.1|DFIC
OG0004219	LOC6607228|XP_002032012.1|DSEC	LOC108099622|XP_017058734.1|DFIC
OG0004220	LOC6606185|XP_032576325.1|DSEC	LOC108096643|XP_017053897.1|DFIC
OG0004221	LOC6620047|XP_002044259.1|DSEC	LOC108098507|XP_017056923.1|DFIC
OG0004222	LOC6606746|XP_002031543.1|DSEC	LOC108087906|XP_017040973.1|DFIC
OG0004223	LOC6621609|XP_032576913.1|DSEC	LOC108088027|XP_017041141.1|DFIC
OG0004224	LOC6613959|XP_032578443.1|DSEC	LOC108090116|XP_017044131.1|DFIC
OG0004225	LOC6612375|XP_002036884.1|DSEC	LOC108097357|XP_017055086.1|DFIC
OG0004226	LOC6616883|XP_002041219.2|DSEC	LOC108087040|XP_017039703.1|DFIC
OG0004227	LOC6606161|XP_032577587.1|DSEC	LOC108097270|XP_017054960.1|DFIC
OG0004228	LOC6621669|XP_032577589.1|DSEC	LOC108097312|XP_017055022.1|DFIC
OG0004229	LOC6609339|XP_002034028.2|DSEC	LOC108093701|XP_017049380.1|DFIC
OG0004230	LOC6620155|XP_032580340.1|DSEC	LOC108097919|XP_017055942.1|DFIC
OG0004231	LOC6610730|XP_002035296.1|DSEC	LOC108100359|XP_017059683.1|DFIC
OG0004232	LOC6610733|XP_032575681.1|DSEC	LOC108100362|XP_017059689.1|DFIC
OG0004233	LOC6610734|XP_032575680.1|DSEC	LOC108100361|XP_017059688.1|DFIC
OG0004234	LOC6610746|XP_032575316.1|DSEC	LOC108100330|XP_017059627.1|DFIC
OG0004235	LOC6616168|XP_032580991.1|DSEC	LOC108097308|XP_017055014.1|DFIC
OG0004236	LOC6616637|XP_002040994.1|DSEC	LOC108087292|XP_017040092.1|DFIC
OG0004237	LOC6614276|XP_032577752.1|DSEC	LOC108096132|XP_017052998.1|DFIC
OG0004238	LOC6616677|XP_002041032.1|DSEC	LOC108087359|XP_017040188.1|DFIC
OG0004239	LOC6620037|XP_002044249.1|DSEC	LOC108098659|XP_017057223.1|DFIC
OG0004240	LOC6613913|XP_002038378.1|DSEC	LOC108090189|XP_017044265.1|DFIC
OG0004241	LOC6607183|XP_032576605.1|DSEC	LOC108099575|XP_017058667.1|DFIC
OG0004242	LOC6607166|XP_002031952.1|DSEC	LOC108099507|XP_017058559.1|DFIC
OG0004243	LOC6610861|XP_002035427.1|DSEC	LOC108088978|XP_017042509.1|DFIC
OG0004244	LOC6616642|XP_002040999.1|DSEC	LOC108087288|XP_017040086.1|DFIC
OG0004245	LOC6610299|XP_002034894.1|DSEC	LOC108100537|XP_017059985.1|DFIC
OG0004246	LOC6605301|XP_032573546.1|DSEC	LOC108100624|XP_017060112.1|DFIC
OG0004247	LOC6616129|XP_002040494.1|DSEC	LOC108091344|XP_017045981.1|DFIC
OG0004248	LOC6610084|XP_002034700.1|DSEC	LOC108094941|XP_017051291.1|DFIC
OG0004249	LOC6610136|XP_002034745.1|DSEC	LOC108099054|XP_017057809.1|DFIC
OG0004250	LOC6617852|XP_032578589.1|DSEC	LOC108092713|XP_017047928.1|DFIC
OG0004251	LOC6615875|XP_032582570.1|DSEC	LOC108092844|XP_017048140.1|DFIC
OG0004252	LOC6607100|XP_002031888.1|DSEC	LOC108102042|XP_017062154.1|DFIC
OG0004253	LOC6607204|XP_002031988.1|DSEC	LOC108099266|XP_017058130.1|DFIC
OG0004254	LOC6615028|XP_002039445.1|DSEC	LOC108097798|XP_017055818.1|DFIC
OG0004255	LOC6613132|XP_032569775.1|DSEC	LOC108092290|XP_017047315.1|DFIC
OG0004256	LOC6609471|XP_002034156.1|DSEC	LOC108090362|XP_017044476.1|DFIC
OG0004257	LOC6612779|XP_032579056.1|DSEC	LOC108088438|XP_017041702.1|DFIC
OG0004258	LOC6619680|XP_032577202.1|DSEC	LOC108095918|XP_017052734.1|DFIC
OG0004259	LOC6609468|XP_032570881.1|DSEC	LOC108090453|XP_017044634.1|DFIC
OG0004260	LOC6613856|XP_032576188.1|DSEC	LOC108091376|XP_017046029.1|DFIC
OG0004261	LOC6613956|XP_002038420.1|DSEC	LOC108090117|XP_017044133.1|DFIC
OG0004262	LOC6607762|XP_002032525.1|DSEC	LOC108092058|XP_017047007.1|DFIC
OG0004263	LOC6619086|XP_002043326.1|DSEC	LOC108101083|XP_017060771.1|DFIC
OG0004264	LOC6614300|XP_032578747.1|DSEC	LOC108098576|XP_017057101.1|DFIC
OG0004265	LOC6614223|XP_002038668.1|DSEC	LOC108093553|XP_017049138.1|DFIC
OG0004266	LOC6606169|XP_032578816.1|DSEC	LOC108097061|XP_017054588.1|DFIC
OG0004267	LOC6607068|XP_002031856.1|DSEC	LOC108098914|XP_017057605.1|DFIC
OG0004268	LOC6608710|XP_032571249.1|DSEC	LOC108093904|XP_017049752.1|DFIC
OG0004269	LOC6609403|XP_002034088.1|DSEC	LOC108093933|XP_017049799.1|DFIC
OG0004270	LOC116800675|XP_032572861.1|DSEC	LOC108093632|XP_017049279.1|DFIC
OG0004271	LOC6608967|XP_002033681.1|DSEC	LOC108087780|XP_017040800.1|DFIC
OG0004272	LOC6606832|XP_002031629.1|DSEC	LOC108092201|XP_017047216.1|DFIC
OG0004273	LOC6606668|XP_002031468.1|DSEC	LOC108088014|XP_017041114.1|DFIC
OG0004274	LOC6617549|XP_002041863.1|DSEC	LOC108095536|XP_017052152.1|DFIC
OG0004275	LOC6619885|XP_002044097.1|DSEC	LOC108095568|XP_017052207.1|DFIC
OG0004276	LOC6604797|XP_002029648.1|DSEC	LOC108096234|XP_017053119.1|DFIC
OG0004277	LOC6605325|XP_032574192.1|DSEC	LOC108100209|XP_017059474.1|DFIC
OG0004278	LOC6618642|XP_002042901.1|DSEC	LOC108095577|XP_017052218.1|DFIC
OG0004279	LOC6617300|XP_002041627.1|DSEC	LOC108091453|XP_017046141.1|DFIC
OG0004280	LOC6612412|XP_032582421.1|DSEC	LOC108095295|XP_017051827.1|DFIC
OG0004281	LOC6608136|XP_002032882.1|DSEC	LOC108101604|XP_017061507.1|DFIC
OG0004282	LOC6609504|XP_002034188.1|DSEC	LOC108090515|XP_017044723.1|DFIC
OG0004283	LOC6609505|XP_002034189.1|DSEC	LOC108090516|XP_017044724.1|DFIC
OG0004284	LOC116800655|XP_032572691.1|DSEC	LOC108089848|XP_017043782.1|DFIC
OG0004285	LOC6607649|XP_002032414.1|DSEC	LOC108087272|XP_017040068.1|DFIC
OG0004286	LOC6605320|XP_002030157.1|DSEC	LOC108100232|XP_017059498.1|DFIC
OG0004287	LOC6605319|XP_032575602.1|DSEC	LOC108100647|XP_017060141.1|DFIC
OG0004288	LOC6605311|XP_002030149.1|DSEC	LOC108100529|XP_017059979.1|DFIC
OG0004289	LOC6619393|XP_032575539.1|DSEC	LOC108088835|XP_017042290.1|DFIC
OG0004290	LOC6609114|XP_002033816.1|DSEC	LOC108101568|XP_017061466.1|DFIC
OG0004291	LOC6609169|XP_002033871.1|DSEC	LOC108086631|XP_017039095.1|DFIC
OG0004292	LOC116801063|XP_032574407.1|DSEC	LOC108089441|XP_017043167.1|DFIC
OG0004293	LOC6605838|XP_002030652.1|DSEC	LOC108096382|XP_017053428.1|DFIC
OG0004294	LOC6605723|XP_002030539.1|DSEC	LOC108087515|XP_017040407.1|DFIC
OG0004295	LOC6605722|XP_032574285.1|DSEC	LOC108087559|XP_017040473.1|DFIC
OG0004296	LOC6605720|XP_002030536.1|DSEC	LOC108087477|XP_017040342.1|DFIC
OG0004297	LOC6618791|XP_002043041.1|DSEC	LOC108101944|XP_017062018.1|DFIC
OG0004298	LOC6608211|XP_002032956.1|DSEC	LOC108090439|XP_017044606.1|DFIC
OG0004299	LOC6609065|XP_032570394.1|DSEC	LOC108096522|XP_017053640.1|DFIC
OG0004300	LOC6610086|XP_002034702.1|DSEC	LOC108094942|XP_017051292.1|DFIC
OG0004301	LOC6611126|XP_002035683.1|DSEC	LOC108089437|XP_017043160.1|DFIC
OG0004302	LOC6609392|XP_032571931.1|DSEC	LOC108093734|XP_017049478.1|DFIC
OG0004303	LOC6608390|XP_002033124.1|DSEC	LOC108090872|XP_017045255.1|DFIC
OG0004304	LOC6609626|XP_032572256.1|DSEC	LOC108093650|XP_017049297.1|DFIC
OG0004305	LOC6608993|XP_032573102.1|DSEC	LOC108094859|XP_017051156.1|DFIC
OG0004306	LOC6608760|XP_002033483.1|DSEC	LOC108087701|XP_017040706.1|DFIC
OG0004307	LOC6609072|XP_002033775.2|DSEC	LOC108096712|XP_017054036.1|DFIC
OG0004308	LOC6615810|XP_032572829.1|DSEC	LOC108090726|XP_017045027.1|DFIC
OG0004309	LOC6604958|XP_002029801.1|DSEC	LOC108093918|XP_017049778.1|DFIC
OG0004310	LOC6608241|XP_032572511.1|DSEC	LOC108090440|XP_017044607.1|DFIC
OG0004311	LOC6616257|XP_002040621.1|DSEC	LOC108100626|XP_017060116.1|DFIC
OG0004312	LOC6613036|XP_032572288.1|DSEC	LOC108090930|XP_017045355.1|DFIC
OG0004313	LOC6619187|XP_032570355.1|DSEC	LOC108094294|XP_017050286.1|DFIC
OG0004314	LOC6615406|XP_002039788.1|DSEC	LOC108096799|XP_017054170.1|DFIC
OG0004315	LOC6618798|XP_002043047.1|DSEC	LOC108101901|XP_017061958.1|DFIC
OG0004316	LOC6608420|XP_032571509.1|DSEC	LOC108090702|XP_017044982.1|DFIC
OG0004317	LOC6608135|XP_002032881.1|DSEC	LOC108101607|XP_017061509.1|DFIC
OG0004318	LOC6613044|XP_002037527.2|DSEC	LOC108090854|XP_017045222.1|DFIC
OG0004319	LOC6608883|XP_032572138.1|DSEC	LOC108096878|XP_017054301.1|DFIC
OG0004320	LOC6607431|XP_002032200.2|DSEC	LOC108099477|XP_017058522.1|DFIC
OG0004321	LOC6611689|XP_002036223.1|DSEC	LOC108100969|XP_017060609.1|DFIC
OG0004322	LOC6613763|XP_032578093.1|DSEC	LOC108087381|XP_017040210.1|DFIC
OG0004323	LOC6610334|XP_002034920.2|DSEC	LOC108100582|XP_017060050.1|DFIC
OG0004324	LOC6618252|XP_002042526.1|DSEC	LOC108089943|XP_017043922.1|DFIC
OG0004325	LOC6615628|XP_002040002.1|DSEC	LOC108096895|XP_017054329.1|DFIC
OG0004326	LOC6615629|XP_002040003.2|DSEC	LOC108096894|XP_017054328.1|DFIC
OG0004327	LOC6620724|XP_002044928.1|DSEC	LOC108094691|XP_017050905.1|DFIC
OG0004328	LOC6615737|XP_002040108.1|DSEC	LOC108087712|XP_017040721.1|DFIC
OG0004329	LOC6613020|XP_032570954.1|DSEC	LOC108090796|XP_017045133.1|DFIC
OG0004330	LOC6609639|XP_002034316.1|DSEC	LOC108094073|XP_017050003.1|DFIC
OG0004331	LOC6621150|XP_002045329.2|DSEC	LOC108090705|XP_017044987.1|DFIC
OG0004332	LOC6611865|XP_002036387.1|DSEC	LOC108101247|XP_017060992.1|DFIC
OG0004333	LOC6614435|XP_002038868.1|DSEC	LOC108098246|XP_017056524.1|DFIC
OG0004334	LOC6611547|XP_002036086.1|DSEC	LOC108100910|XP_017060513.1|DFIC
OG0004335	LOC6607866|XP_002032620.1|DSEC	LOC108094251|XP_017050199.1|DFIC
OG0004336	LOC6610049|XP_002034665.1|DSEC	LOC108094885|XP_017051209.1|DFIC
OG0004337	LOC6611635|XP_002036171.1|DSEC	LOC108092722|XP_017047940.1|DFIC
OG0004338	LOC6605028|XP_002029871.1|DSEC	LOC108096271|XP_017053222.1|DFIC
OG0004339	LOC6609156|XP_032570532.1|DSEC	LOC108086726|XP_017039241.1|DFIC
OG0004340	LOC6609155|XP_002033857.1|DSEC	LOC108086725|XP_017039240.1|DFIC
OG0004341	LOC6615692|XP_002040063.1|DSEC	LOC108096921|XP_017054361.1|DFIC
OG0004342	LOC6618931|XP_002043176.1|DSEC	LOC108095230|XP_017051739.1|DFIC
OG0004343	LOC6618927|XP_032571497.1|DSEC	LOC108095224|XP_017051730.1|DFIC
OG0004344	LOC6618923|XP_002043171.1|DSEC	LOC108090905|XP_017045310.1|DFIC
OG0004345	LOC6619310|XP_032583593.1|DSEC	LOC108094391|XP_017050445.1|DFIC
OG0004346	LOC6618796|XP_032570596.1|DSEC	LOC108101917|XP_017061982.1|DFIC
OG0004347	LOC6618792|XP_002043042.1|DSEC	LOC108101883|XP_017061915.1|DFIC
OG0004348	LOC6615817|XP_032572832.1|DSEC	LOC108090648|XP_017044915.1|DFIC
OG0004349	LOC6615805|XP_032571666.1|DSEC	LOC108090721|XP_017045013.1|DFIC
OG0004350	LOC6607984|XP_002032732.1|DSEC	LOC108093980|XP_017049878.1|DFIC
OG0004351	LOC6621144|XP_032570433.1|DSEC	LOC108096642|XP_017053895.1|DFIC
OG0004352	LOC116801602|XP_032578082.1|DSEC	LOC108098573|XP_017057096.1|DFIC
OG0004353	LOC6618722|XP_002042981.1|DSEC	LOC108095920|XP_017052741.1|DFIC
OG0004354	LOC6606273|XP_002031078.1|DSEC	LOC108097468|XP_017055233.1|DFIC
OG0004355	LOC6614106|XP_032579249.1|DSEC	LOC108091780|XP_017046622.1|DFIC
OG0004356	LOC6608948|XP_032572270.1|DSEC	LOC108087799|XP_017040833.1|DFIC
OG0004357	LOC6607990|XP_002032738.1|DSEC	LOC108094006|XP_017049922.1|DFIC
OG0004358	LOC6608746|XP_002033469.1|DSEC	LOC108087720|XP_017040729.1|DFIC
OG0004359	LOC6609900|XP_032570153.1|DSEC	LOC108095158|XP_017051589.1|DFIC
OG0004360	LOC6618355|XP_032575691.1|DSEC	LOC108088346|XP_017041581.1|DFIC
OG0004361	LOC6606854|XP_002031651.1|DSEC	LOC108087298|XP_017040099.1|DFIC
OG0004362	LOC6610236|XP_002034831.1|DSEC	LOC108100108|XP_017059348.1|DFIC
OG0004363	LOC6618637|XP_002042896.2|DSEC	LOC108095576|XP_017052216.1|DFIC
OG0004364	LOC6608960|XP_002033674.1|DSEC	LOC108087782|XP_017040802.1|DFIC
OG0004365	LOC6615305|XP_002039709.2|DSEC	LOC108095210|XP_017051709.1|DFIC
OG0004366	LOC6617302|XP_002041629.1|DSEC	LOC108091455|XP_017046144.1|DFIC
OG0004367	LOC6616303|XP_002040667.2|DSEC	LOC108100147|XP_017059390.1|DFIC
OG0004368	LOC6616609|XP_002040966.1|DSEC	LOC108088775|XP_017042218.1|DFIC
OG0004369	LOC6608140|XP_032572835.1|DSEC	LOC108101517|XP_017061367.1|DFIC
OG0004370	LOC6609506|XP_032572109.1|DSEC	LOC108090427|XP_017044586.1|DFIC
OG0004371	LOC6617593|XP_002041906.1|DSEC	LOC108091192|XP_017045761.1|DFIC
OG0004372	LOC6618787|XP_032571771.1|DSEC	LOC108101942|XP_017062016.1|DFIC
OG0004373	LOC6606590|XP_032576229.1|DSEC	LOC108087377|XP_017040208.1|DFIC
OG0004374	LOC6609618|XP_032572543.1|DSEC	LOC108093727|XP_017049427.1|DFIC
OG0004375	LOC6611120|XP_002035677.1|DSEC	LOC108089614|XP_017043465.1|DFIC
OG0004376	LOC6620572|XP_002044776.1|DSEC	LOC108100697|XP_017060208.1|DFIC
OG0004377	LOC6605126|XP_002029967.1|DSEC	LOC108087570|XP_017040489.1|DFIC
OG0004378	LOC6609246|XP_032570301.1|DSEC	LOC108101830|XP_017061826.1|DFIC
OG0004379	LOC6615307|XP_002039711.1|DSEC	LOC108095213|XP_017051713.1|DFIC
OG0004380	LOC6608240|XP_002032984.1|DSEC	LOC108090443|XP_017044613.1|DFIC
OG0004381	LOC6616810|XP_032577113.1|DSEC	LOC108097631|XP_017055551.1|DFIC
OG0004382	LOC6608781|XP_032571582.1|DSEC	LOC108086729|XP_017039245.1|DFIC
OG0004383	LOC6609093|XP_002033796.1|DSEC	LOC108093811|XP_017049613.1|DFIC
OG0004384	LOC6609091|XP_002033794.1|DSEC	LOC108093883|XP_017049727.1|DFIC
OG0004385	LOC6608711|XP_002033435.1|DSEC	LOC108094039|XP_017049961.1|DFIC
OG0004386	LOC6608755|XP_002033478.2|DSEC	LOC108087731|XP_017040740.1|DFIC
OG0004387	LOC6605587|XP_032573874.1|DSEC	LOC108095436|XP_017052035.1|DFIC
OG0004388	LOC6608788|XP_002033507.2|DSEC	LOC108086775|XP_017039309.1|DFIC
OG0004389	LOC6610718|XP_032575969.1|DSEC	LOC108100553|XP_017060013.1|DFIC
OG0004390	LOC116801188|XP_032575177.1|DSEC	LOC108096381|XP_017053425.1|DFIC
OG0004391	LOC6609972|XP_032572421.1|DSEC	LOC108094785|XP_017051048.1|DFIC
