Orthogroup	DHYD.longest_only	DSER.longest_only
OG0004975	LOC111595273|XP_023164688.1|DHYD	LOC110183583|XP_020807555.1|DSER
OG0004976	LOC111596847|XP_023167039.1|DHYD	LOC110183665|XP_020807656.1|DSER
OG0004977	LOC111599889|XP_023171480.1|DHYD	LOC110176889|XP_020799033.1|DSER
OG0004978	LOC111602379|XP_023175163.2|DHYD	LOC110189706|XP_020815539.1|DSER
OG0004979	LOC111601588|XP_023174011.1|DHYD	LOC110190752|XP_020817033.1|DSER
OG0004980	LOC111597274|XP_023167657.2|DHYD	LOC110176220|XP_020798158.1|DSER
OG0004981	LOC111592291|XP_023160162.2|DHYD	LOC110185310|XP_020809723.1|DSER
OG0004982	LOC111592259|XP_023160115.2|DHYD	LOC110185289|XP_020809697.1|DSER
OG0004983	LOC111598733|XP_023169894.2|DHYD	LOC110190474|XP_020816643.1|DSER
OG0004984	LOC111604786|XP_023178767.1|DHYD	LOC110178739|XP_020801626.1|DSER
OG0004985	LOC111602886|XP_023175986.2|DHYD	LOC110190903|XP_020817222.1|DSER
OG0004986	LOC111599254|XP_023170621.1|DHYD	LOC110178945|XP_020801903.1|DSER
OG0004987	LOC111605684|XP_023180119.2|DHYD	LOC110190291|XP_020816329.1|DSER
OG0004988	LOC111602887|XP_030081140.1|DHYD	LOC110190904|XP_020817224.1|DSER
OG0004989	LOC111605670|XP_023180102.1|DHYD	LOC110190292|XP_020816335.1|DSER
OG0004990	LOC111602122|XP_023174839.1|DHYD	LOC110179241|XP_020802353.1|DSER
OG0004991	LOC111602388|XP_023175175.1|DHYD	LOC110177831|XP_020800434.1|DSER
OG0004992	LOC111602389|XP_023175177.2|DHYD	LOC110177832|XP_020800436.1|DSER
OG0004993	LOC111601691|XP_023174169.2|DHYD	LOC110181266|XP_020804631.1|DSER
OG0004994	LOC111604489|XP_023178347.2|DHYD	LOC110186919|XP_020811904.1|DSER
OG0004995	LOC111601595|XP_023174024.2|DHYD	LOC110183723|XP_020807730.1|DSER
OG0004996	LOC111592960|XP_023161218.1|DHYD	LOC110190594|XP_020816846.1|DSER
OG0004997	LOC111594023|XP_023162898.1|DHYD	LOC110188928|XP_020814512.1|DSER
OG0004998	LOC111597728|XP_023168338.1|DHYD	LOC110177823|XP_020800372.1|DSER
OG0004999	LOC111601649|XP_023174099.2|DHYD	LOC110189101|XP_020814737.1|DSER
OG0005000	LOC111599397|XP_023170809.1|DHYD	LOC110189260|XP_020814933.1|DSER
OG0005001	LOC111601690|XP_023174167.2|DHYD	LOC110189057|XP_020814685.1|DSER
OG0005002	LOC111601481|XP_023173838.1|DHYD	LOC110191813|XP_020818426.1|DSER
OG0005003	LOC111592838|XP_023161029.1|DHYD	LOC110183632|XP_020807609.1|DSER
OG0005004	LOC111601028|XP_023173205.1|DHYD	LOC110189306|XP_020815005.1|DSER
OG0005005	LOC111604537|XP_023178404.2|DHYD	LOC110190370|XP_020816441.1|DSER
OG0005006	LOC111595387|XP_023164853.1|DHYD	LOC110187438|XP_020812489.1|DSER
OG0005007	LOC111601110|XP_023173324.2|DHYD	LOC110185237|XP_020809630.1|DSER
OG0005008	LOC111597469|XP_023167986.2|DHYD	LOC110178632|XP_020801477.1|DSER
OG0005009	LOC111604775|XP_023178748.1|DHYD	LOC110190177|XP_020816184.1|DSER
OG0005010	LOC111598383|XP_023169360.2|DHYD	LOC110179020|XP_020802024.1|DSER
OG0005011	LOC111600066|XP_023171764.2|DHYD	LOC110191657|XP_020818213.1|DSER
OG0005012	LOC111597502|XP_023168035.2|DHYD	LOC110190231|XP_020816251.1|DSER
OG0005013	LOC111604788|XP_023178769.2|DHYD	LOC110186937|XP_020811926.1|DSER
OG0005014	LOC111598726|XP_023169885.1|DHYD	LOC110190638|XP_020816893.1|DSER
OG0005015	LOC111604440|XP_023178277.2|DHYD	LOC110178985|XP_020801958.1|DSER
OG0005016	LOC111598699|XP_023169833.1|DHYD	LOC110190677|XP_020816942.1|DSER
OG0005017	LOC111602900|XP_023176004.2|DHYD	LOC110190829|XP_020817146.1|DSER
OG0005018	LOC111601073|XP_023173265.1|DHYD	LOC110179420|XP_020802608.1|DSER
OG0005019	LOC111596939|XP_023167159.1|DHYD	LOC110190813|XP_020817122.1|DSER
OG0005020	LOC111593871|XP_023162700.2|DHYD	LOC110178535|XP_020801357.1|DSER
OG0005021	LOC111594701|XP_023163890.2|DHYD	LOC110183351|XP_020807265.1|DSER
OG0005022	LOC111595294|XP_023164716.2|DHYD	LOC110177557|XP_020799988.1|DSER
OG0005023	LOC111600645|XP_023172630.1|DHYD	LOC110179435|XP_020802674.1|DSER
OG0005024	LOC111596969|XP_023167213.1|DHYD	LOC110177585|XP_020800028.1|DSER
OG0005025	LOC111597494|XP_023168020.2|DHYD	LOC110190657|XP_020816916.1|DSER
OG0005026	LOC111601734|XP_023174226.2|DHYD	LOC110189066|XP_020814695.1|DSER
OG0005027	LOC111604485|XP_023178340.2|DHYD	LOC110183626|XP_020807602.1|DSER
OG0005028	LOC111605544|XP_023179874.1|DHYD	LOC110188694|XP_020814161.1|DSER
OG0005029	LOC111601054|XP_023173238.2|DHYD	LOC110185175|XP_020809552.1|DSER
OG0005030	LOC111600511|XP_023172407.1|DHYD	LOC110178809|XP_020801728.1|DSER
OG0005031	LOC111592969|XP_023161229.2|DHYD	LOC110176679|XP_020798775.1|DSER, LOC110185165|XP_020809529.1|DSER
OG0005032	LOC111594361|XP_023163392.1|DHYD	LOC110190129|XP_020816112.1|DSER
OG0005033	LOC111593094|XP_030078950.1|DHYD	LOC110176235|XP_020798191.1|DSER
OG0005034	LOC111593106|XP_030081422.1|DHYD	LOC110176242|XP_020798200.1|DSER
OG0005035	LOC111594380|XP_023163412.2|DHYD	LOC110190005|XP_020815963.1|DSER
OG0005036	LOC111602923|XP_023176038.1|DHYD	LOC110188872|XP_020814445.1|DSER
OG0005037	LOC111603741|XP_023177226.1|DHYD	LOC110190633|XP_020816887.1|DSER
OG0005038	LOC111594858|XP_023164105.1|DHYD	LOC110177608|XP_020800066.1|DSER
OG0005039	LOC111599068|XP_023170359.2|DHYD	LOC110185652|XP_020810268.1|DSER
OG0005040	LOC111601647|XP_023174096.2|DHYD	LOC110189847|XP_020815716.1|DSER
OG0005041	LOC111597516|XP_023168053.2|DHYD	LOC110190172|XP_020816178.1|DSER
OG0005042	LOC111604763|XP_023178729.2|DHYD	LOC110185333|XP_020809768.1|DSER
OG0005043	LOC111597956|XP_023168688.1|DHYD	LOC110179195|XP_020802268.1|DSER
OG0005044	LOC111597952|XP_023168682.2|DHYD	LOC110179193|XP_020802266.1|DSER
OG0005045	LOC111597999|XP_023168755.1|DHYD	LOC110179222|XP_020802316.1|DSER
OG0005046	LOC111602369|XP_023175151.1|DHYD	LOC110189635|XP_020815438.1|DSER
OG0005047	LOC111595072|XP_023164396.2|DHYD	LOC110190541|XP_020816747.1|DSER
OG0005048	LOC111595074|XP_023164399.1|DHYD	LOC110190497|XP_020816672.1|DSER
OG0005049	LOC111594384|XP_023163419.2|DHYD	LOC110189936|XP_020815880.1|DSER
OG0005050	LOC111602187|XP_023174915.2|DHYD	LOC110177732|XP_020800243.1|DSER
OG0005051	LOC111594356|XP_023163383.1|DHYD	LOC110189971|XP_020815919.1|DSER
OG0005052	LOC111594357|XP_023163384.1|DHYD	LOC110189973|XP_020815922.1|DSER
OG0005053	LOC111594673|XP_023163851.2|DHYD	LOC110177885|XP_020800509.1|DSER
OG0005054	LOC111592254|XP_023160103.1|DHYD	LOC110184659|XP_020808920.1|DSER
OG0005055	LOC111605046|XP_023179153.1|DHYD	LOC110180099|XP_020803381.1|DSER
OG0005056	LOC111597656|XP_023168246.2|DHYD	LOC110176887|XP_020799031.1|DSER
OG0005057	LOC115482742|XP_030079282.1|DHYD, LOC111593200|XP_023161592.2|DHYD	LOC110176739|XP_020798842.1|DSER
OG0005058	LOC111601742|XP_023174233.1|DHYD	LOC110176197|XP_020798108.1|DSER
OG0005059	LOC111593949|XP_023162808.1|DHYD	LOC110178056|XP_020800724.1|DSER
OG0005060	LOC111593840|XP_023162648.1|DHYD	LOC110182794|XP_020806589.1|DSER
OG0005061	LOC111596293|XP_023166217.2|DHYD	LOC110180583|XP_020803934.1|DSER
OG0005062	LOC111600141|XP_030081193.1|DHYD	LOC110191472|XP_020817991.1|DSER
OG0005063	LOC111604100|XP_023177768.2|DHYD	LOC110189654|XP_020815459.1|DSER
OG0005064	LOC111595098|XP_023164432.1|DHYD	LOC110190667|XP_020816926.1|DSER
OG0005065	LOC111604189|XP_023177912.2|DHYD	LOC110191533|XP_020818063.1|DSER
OG0005066	LOC111596624|XP_023166678.1|DHYD	LOC110176366|XP_020798356.1|DSER
OG0005067	LOC111600898|XP_023173005.2|DHYD	LOC110191305|XP_020817779.1|DSER
OG0005068	LOC111599276|XP_023170642.1|DHYD	LOC110178980|XP_020801952.1|DSER
OG0005069	LOC111595622|XP_023165197.1|DHYD	LOC110182962|XP_020806813.1|DSER
OG0005070	LOC111600038|XP_023171724.2|DHYD	LOC110191477|XP_020817997.1|DSER
OG0005071	LOC111592798|XP_023160972.1|DHYD	LOC110178901|XP_020801837.1|DSER
OG0005072	LOC111601946|XP_023174570.1|DHYD	LOC110178843|XP_020801761.1|DSER
OG0005073	LOC111602226|XP_023174974.1|DHYD	LOC110191541|XP_020818072.1|DSER
OG0005074	LOC111603043|XP_023176249.2|DHYD	LOC110189095|XP_020814728.1|DSER
OG0005075	LOC111593577|XP_023162210.2|DHYD	LOC110176795|XP_020798890.1|DSER, LOC110189320|XP_020815022.1|DSER
OG0005076	LOC111599915|XP_023171512.1|DHYD	LOC110191506|XP_020818033.1|DSER
OG0005078	LOC111601586|XP_023174008.2|DHYD	LOC110177563|XP_020799995.1|DSER
OG0005079	LOC111605381|XP_023179636.2|DHYD	LOC110184116|XP_020808177.1|DSER
OG0005080	LOC111597541|XP_023168098.2|DHYD	LOC110182786|XP_020806571.1|DSER
OG0005081	LOC111593878|XP_023162711.2|DHYD	LOC110189491|XP_020815241.1|DSER
OG0005082	LOC111593527|XP_023162088.1|DHYD	LOC110179981|XP_020803230.1|DSER
OG0005083	LOC111602872|XP_023175966.1|DHYD	LOC110183237|XP_020807112.1|DSER
OG0005084	LOC111604409|XP_023178233.2|DHYD	LOC110188863|XP_020814437.1|DSER
OG0005085	LOC111604415|XP_023178238.1|DHYD	LOC110178929|XP_020801879.1|DSER
OG0005086	LOC111599947|XP_023171567.1|DHYD	LOC110180046|XP_020803325.1|DSER
OG0005087	LOC111598681|XP_030081435.1|DHYD	LOC110190442|XP_020816597.1|DSER
OG0005088	LOC111599953|XP_023171593.1|DHYD	LOC110191638|XP_020818188.1|DSER
OG0005089	LOC111599951|XP_023171590.2|DHYD	LOC110191637|XP_020818187.1|DSER
OG0005090	LOC111593733|XP_023162490.2|DHYD	LOC110176260|XP_020798235.1|DSER
OG0005091	LOC111605230|XP_023179427.1|DHYD	LOC110182116|XP_020805789.1|DSER
OG0005092	LOC111595042|XP_023164335.1|DHYD	LOC110176735|XP_020798837.1|DSER
OG0005093	LOC111604457|XP_023178303.1|DHYD	LOC110178938|XP_020801894.1|DSER
OG0005094	LOC111601607|XP_023174040.2|DHYD	LOC110177561|XP_020799993.1|DSER
OG0005095	LOC111604487|XP_030081073.1|DHYD	LOC110184050|XP_020808084.1|DSER
OG0005096	LOC111602231|XP_023174980.1|DHYD	LOC110185584|XP_020810175.1|DSER
OG0005097	LOC111592520|XP_023160539.1|DHYD	LOC110189404|XP_020815118.1|DSER
OG0005098	LOC111604125|XP_023177808.1|DHYD	LOC110179051|XP_020802073.1|DSER
OG0005099	LOC111593797|XP_023162586.1|DHYD	LOC110189454|XP_020815187.1|DSER
OG0005100	LOC111593793|XP_023162580.1|DHYD	LOC110189453|XP_020815186.1|DSER
OG0005101	LOC111601470|XP_023173824.2|DHYD	LOC110188050|XP_020813259.1|DSER
OG0005102	LOC111592947|XP_023161196.2|DHYD	LOC110179208|XP_020802285.1|DSER
OG0005103	LOC111600088|XP_023171796.2|DHYD	LOC110191473|XP_020817992.1|DSER
OG0005104	LOC111603960|XP_023177563.2|DHYD	LOC110183842|XP_020807852.1|DSER
OG0005105	LOC111605188|XP_023179354.2|DHYD	LOC110190368|XP_020816439.1|DSER
OG0005106	LOC111597452|XP_023167949.2|DHYD	LOC110185311|XP_020809724.1|DSER
OG0005107	LOC111601706|XP_023174193.2|DHYD	LOC110182768|XP_020806546.1|DSER
OG0005108	LOC111592532|XP_023160581.1|DHYD	LOC110179278|XP_020802426.1|DSER
OG0005109	LOC111603124|XP_023176365.2|DHYD	LOC110181869|XP_020805452.1|DSER
OG0005110	LOC111592431|XP_023160383.2|DHYD	LOC110183594|XP_020807567.1|DSER
OG0005111	LOC111605648|XP_023180078.2|DHYD	LOC110176256|XP_020798225.1|DSER
OG0005112	LOC111595378|XP_023164842.2|DHYD	LOC110187052|XP_020812090.1|DSER
OG0005113	LOC111605650|XP_023180080.1|DHYD	LOC110176257|XP_020798227.1|DSER
OG0005114	LOC111598671|XP_023169796.2|DHYD	LOC110188826|XP_020814376.1|DSER
OG0005115	LOC111603530|XP_030079278.1|DHYD	LOC110182328|XP_020806019.1|DSER
OG0005116	LOC111605640|XP_023180069.2|DHYD	LOC110183581|XP_020807551.1|DSER
OG0005117	LOC111593404|XP_023161892.2|DHYD	LOC110182463|XP_020806160.1|DSER
OG0005118	LOC111603572|XP_023176994.1|DHYD	LOC110183194|XP_020807060.1|DSER
OG0005119	LOC111600901|XP_023173012.2|DHYD	LOC110177793|XP_020800341.1|DSER
OG0005120	LOC111596514|XP_023166546.2|DHYD	LOC110177623|XP_020800089.1|DSER
OG0005121	LOC111605080|XP_023179181.2|DHYD	LOC110187791|XP_020812927.1|DSER, LOC110190051|XP_020816015.1|DSER
OG0005122	LOC111594913|XP_023164168.1|DHYD	LOC110191145|XP_020817560.1|DSER
OG0005123	LOC111593535|XP_023162106.1|DHYD	LOC110185224|XP_020809614.1|DSER
OG0005124	LOC111605631|XP_023180053.2|DHYD	LOC110183603|XP_020807575.1|DSER
OG0005125	LOC111605629|XP_023180050.2|DHYD	LOC110183563|XP_020807524.1|DSER
OG0005126	LOC111601552|XP_023173962.2|DHYD	LOC110190786|XP_020817083.1|DSER
OG0005127	LOC111603053|XP_023176274.1|DHYD	LOC110188889|XP_020814465.1|DSER
OG0005128	LOC111595723|XP_030080919.1|DHYD	LOC110189570|XP_020815360.1|DSER
OG0005129	LOC111596656|XP_023166728.1|DHYD	LOC110184633|XP_020808888.1|DSER
OG0005130	LOC111605728|XP_023180188.2|DHYD	LOC110176725|XP_020798826.1|DSER
OG0005131	LOC111593223|XP_030081118.1|DHYD	LOC110176699|XP_020798793.1|DSER
OG0005132	LOC111597560|XP_023168126.1|DHYD	LOC110178587|XP_020801425.1|DSER
OG0005133	LOC111604486|XP_023178342.1|DHYD	LOC110187354|XP_020812407.1|DSER
OG0005134	LOC111595139|XP_023164478.2|DHYD	LOC110190570|XP_020816804.1|DSER
OG0005135	LOC111596944|XP_023167167.2|DHYD	LOC110188912|XP_020814492.1|DSER
OG0005136	LOC111596957|XP_023167183.1|DHYD	LOC110188903|XP_020814483.1|DSER
OG0005137	LOC111595899|XP_030080665.1|DHYD	LOC110177328|XP_020799661.1|DSER
OG0005138	LOC111593096|XP_023161461.1|DHYD	LOC110176241|XP_020798199.1|DSER
OG0005139	LOC111596942|XP_023167164.1|DHYD	LOC110184720|XP_020808999.1|DSER
OG0005140	LOC111601863|XP_023174472.1|DHYD	LOC110182334|XP_020806024.1|DSER
OG0005141	LOC111594014|XP_023162880.2|DHYD	LOC110188927|XP_020814511.1|DSER
OG0005142	LOC111597769|XP_023168395.1|DHYD	LOC110189955|XP_020815903.1|DSER
OG0005143	LOC111605204|XP_023179379.1|DHYD	LOC110190404|XP_020816529.1|DSER
OG0005144	LOC111605190|XP_023179357.2|DHYD	LOC110190311|XP_020816359.1|DSER
OG0005145	LOC111605163|XP_023179316.1|DHYD	LOC110190264|XP_020816289.1|DSER
OG0005146	LOC111598787|XP_023169970.2|DHYD	LOC110190771|XP_020817061.1|DSER
OG0005147	LOC111598789|XP_023169973.1|DHYD	LOC110190773|XP_020817064.1|DSER
OG0005148	LOC111595131|XP_023164470.2|DHYD	LOC110190661|XP_020816921.1|DSER
OG0005149	LOC111597676|XP_023168270.2|DHYD	LOC110188129|XP_020813379.1|DSER
OG0005150	LOC111604658|XP_023178582.1|DHYD	LOC110188716|XP_020814184.1|DSER
OG0005151	LOC111597426|XP_023167892.1|DHYD	LOC110183586|XP_020807558.1|DSER
OG0005152	LOC111597421|XP_023167885.1|DHYD	LOC110183556|XP_020807516.1|DSER
OG0005153	LOC111597417|XP_023167881.2|DHYD	LOC110183553|XP_020807512.1|DSER
OG0005154	LOC111597423|XP_023167888.2|DHYD	LOC110183574|XP_020807543.1|DSER
OG0005155	LOC111601062|XP_023173251.2|DHYD	LOC110179416|XP_020802603.1|DSER
OG0005156	LOC111598497|XP_023169524.2|DHYD	LOC110191031|XP_020817408.1|DSER
OG0005157	LOC111593759|XP_023162537.2|DHYD	LOC110177530|XP_020799953.1|DSER
OG0005158	LOC111598070|XP_023168872.2|DHYD	LOC110184792|XP_020809090.1|DSER
OG0005159	LOC111592455|XP_023160412.1|DHYD	LOC110177589|XP_020800032.1|DSER
OG0005160	LOC111601067|XP_023173258.1|DHYD	LOC110185204|XP_020809590.1|DSER
OG0005161	LOC111600767|XP_030080991.1|DHYD	LOC110191631|XP_020818179.1|DSER
OG0005162	LOC111603172|XP_023176420.1|DHYD	LOC110182646|XP_020806373.1|DSER, LOC110184136|XP_020808206.1|DSER
OG0005163	LOC111597630|XP_023168199.1|DHYD	LOC110190213|XP_020816227.1|DSER
OG0005164	LOC111598763|XP_023169943.2|DHYD	LOC110179966|XP_020803206.1|DSER
OG0005165	LOC111592153|XP_023159969.2|DHYD	LOC110189238|XP_020814880.1|DSER
OG0005166	LOC111604898|XP_030078630.1|DHYD	LOC110177105|XP_020799309.1|DSER
OG0005167	LOC111604932|XP_023178970.1|DHYD	LOC110177106|XP_020799310.1|DSER
OG0005168	LOC111603728|XP_023177207.2|DHYD	LOC110190188|XP_020816195.1|DSER
OG0005169	LOC111597520|XP_023168061.1|DHYD	LOC110178684|XP_020801547.1|DSER
OG0005170	LOC111597478|XP_023167995.1|DHYD	LOC110178682|XP_020801542.1|DSER
OG0005171	LOC111597529|XP_023168074.2|DHYD	LOC110178683|XP_020801546.1|DSER
OG0005172	LOC111593574|XP_023162203.2|DHYD	LOC110189480|XP_020815226.1|DSER
OG0005173	LOC111599931|XP_023171548.2|DHYD	LOC110189560|XP_020815349.1|DSER
OG0005174	LOC111594117|XP_023163044.1|DHYD	LOC110178480|XP_020801280.1|DSER
OG0005175	LOC111603837|XP_023177371.1|DHYD	LOC110178446|XP_020801239.1|DSER
OG0005176	LOC111604157|XP_023177852.1|DHYD	LOC110178486|XP_020801291.1|DSER
OG0005177	LOC111603815|XP_023177340.2|DHYD	LOC110178463|XP_020801262.1|DSER
OG0005178	LOC111601664|XP_023174116.2|DHYD	LOC110190128|XP_020816110.1|DSER
OG0005179	LOC111605175|XP_023179337.1|DHYD	LOC110190027|XP_020815989.1|DSER
OG0005180	LOC111602916|XP_023176029.2|DHYD	LOC110191316|XP_020817794.1|DSER
OG0005181	LOC111594063|XP_023162958.1|DHYD	LOC110181775|XP_020805308.1|DSER, LOC110188897|XP_020814476.1|DSER
OG0005182	LOC111599964|XP_030079711.1|DHYD	LOC110188966|XP_020814569.1|DSER
OG0005183	LOC111599047|XP_023170335.1|DHYD	LOC110189779|XP_020815662.1|DSER
OG0005184	LOC111599169|XP_023170521.2|DHYD	LOC110180016|XP_020803271.1|DSER
OG0005185	LOC111604192|XP_023177915.1|DHYD	LOC110176964|XP_020799130.1|DSER
OG0005186	LOC111604461|XP_030081094.1|DHYD	LOC110179331|XP_020802483.1|DSER
OG0005187	LOC111599959|XP_023171603.2|DHYD	LOC110189683|XP_020815518.1|DSER
OG0005188	LOC111602313|XP_023175084.2|DHYD	LOC110189615|XP_020815412.1|DSER
OG0005189	LOC111593035|XP_023161369.2|DHYD	LOC110176005|XP_020797869.1|DSER
OG0005190	LOC111603055|XP_023176280.2|DHYD	LOC110189075|XP_020814705.1|DSER
OG0005191	LOC111602959|XP_023176100.1|DHYD	LOC110189666|XP_020815474.1|DSER
OG0005192	LOC111597675|XP_030080933.1|DHYD	LOC110177923|XP_020800562.1|DSER
OG0005193	LOC111593876|XP_023162708.1|DHYD	LOC110177081|XP_020799256.1|DSER
OG0005194	LOC111602099|XP_023174802.2|DHYD	LOC110182860|XP_020806659.1|DSER
OG0005195	LOC111604181|XP_023177897.1|DHYD	LOC110182742|XP_020806506.1|DSER
OG0005196	LOC111592296|XP_023160168.2|DHYD	LOC110184658|XP_020808919.1|DSER
OG0005197	LOC111600619|XP_023172589.2|DHYD, LOC115483359|XP_030080903.1|DHYD	LOC110191718|XP_020818298.1|DSER
OG0005198	LOC111595383|XP_023164850.1|DHYD	LOC110177475|XP_020799875.1|DSER
OG0005199	LOC111600740|XP_023172786.1|DHYD	LOC110182746|XP_020806549.1|DSER
OG0005200	LOC111600572|XP_023172525.1|DHYD	LOC110189421|XP_020815141.1|DSER
OG0005201	LOC111605387|XP_023179647.1|DHYD	LOC110184040|XP_020808074.1|DSER
OG0005202	LOC111604164|XP_023177870.2|DHYD	LOC110188603|XP_020814063.1|DSER
OG0005203	LOC111593753|XP_030081271.1|DHYD	LOC110176780|XP_020798877.1|DSER
OG0005204	LOC111602328|XP_023175098.2|DHYD	LOC110185959|XP_020810636.1|DSER
OG0005205	LOC111599370|XP_023170774.2|DHYD	LOC110183797|XP_020807811.1|DSER
OG0005206	LOC111605286|XP_023179499.2|DHYD	LOC110181094|XP_020804422.1|DSER
OG0005207	LOC111604602|XP_023178483.2|DHYD	LOC110177125|XP_020799356.1|DSER
OG0005208	LOC111593892|XP_023162727.1|DHYD	LOC110179985|XP_020803238.1|DSER
OG0005209	LOC111598930|XP_023170173.2|DHYD	LOC110185832|XP_020810498.1|DSER
OG0005210	LOC111598965|XP_030080529.1|DHYD	LOC110185963|XP_020810641.1|DSER
OG0005211	LOC111599757|XP_023171279.2|DHYD	LOC110179826|XP_020803091.1|DSER
OG0005212	LOC111600620|XP_023172590.1|DHYD, LOC115483360|XP_030080904.1|DHYD	LOC110191750|XP_020818350.1|DSER, LOC110180594|XP_020803942.1|DSER
OG0005213	LOC111597247|XP_023167615.2|DHYD	LOC110183492|XP_020807434.1|DSER
OG0005214	LOC111594955|XP_023164220.2|DHYD	LOC110177098|XP_020799292.1|DSER
OG0005215	LOC111601922|XP_023174545.1|DHYD	LOC110178121|XP_020800799.1|DSER
OG0005216	LOC111592547|XP_023160604.2|DHYD	LOC110181364|XP_020804747.1|DSER
OG0005217	LOC111592504|XP_023160495.2|DHYD	LOC110185047|XP_020809368.1|DSER
OG0005218	LOC111597215|XP_023167554.2|DHYD	LOC110181424|XP_020804824.1|DSER
OG0005219	LOC111599935|XP_023171550.2|DHYD	LOC110188982|XP_020814589.1|DSER
OG0005220	LOC111603714|XP_023177186.2|DHYD	LOC110178731|XP_020801613.1|DSER
OG0005221	LOC111593168|XP_030080026.1|DHYD	LOC110183772|XP_020807788.1|DSER
OG0005222	LOC111603519|XP_030079207.1|DHYD	LOC110184849|XP_020809148.1|DSER, LOC110179785|XP_020803057.1|DSER
OG0005223	LOC111592552|XP_030079046.1|DHYD	LOC110185067|XP_020809406.1|DSER
OG0005224	LOC111599501|XP_023170938.2|DHYD	LOC110183865|XP_020807877.1|DSER
OG0005225	LOC111603907|XP_023177495.2|DHYD	LOC110185558|XP_020810136.1|DSER
OG0005226	LOC111595764|XP_030080276.1|DHYD	LOC110176850|XP_020798979.1|DSER
OG0005227	LOC111602478|XP_023175308.1|DHYD	LOC110181201|XP_020804541.1|DSER
OG0005228	LOC111602541|XP_023175440.2|DHYD	LOC110181208|XP_020804547.1|DSER
OG0005229	LOC111599069|XP_023170361.1|DHYD	LOC110177024|XP_020799199.1|DSER
OG0005230	LOC111602444|XP_023175270.2|DHYD	LOC110183169|XP_020807020.1|DSER
OG0005231	LOC111596009|XP_023165796.1|DHYD	LOC110178142|XP_020800828.1|DSER
OG0005232	LOC111592500|XP_030079563.1|DHYD	LOC110185672|XP_020810294.1|DSER
OG0005233	LOC111598985|XP_023170254.1|DHYD	LOC110185780|XP_020810442.1|DSER
OG0005234	LOC111594689|XP_023163876.1|DHYD	LOC110178685|XP_020801548.1|DSER, LOC110181355|XP_020804738.1|DSER
OG0005235	LOC111595786|XP_023165439.1|DHYD	LOC110179888|XP_020803148.1|DSER, LOC110187515|XP_020812569.1|DSER
OG0005236	LOC111599150|XP_023170488.1|DHYD	LOC110186089|XP_020810785.1|DSER
OG0005237	LOC111599081|XP_023170381.1|DHYD	LOC110185800|XP_020810462.1|DSER
OG0005238	LOC111599152|XP_023170490.1|DHYD	LOC110185986|XP_020810668.1|DSER
OG0005239	LOC111594228|XP_023163196.2|DHYD	LOC110182248|XP_020805923.1|DSER, LOC110178430|XP_020801223.1|DSER
OG0005240	LOC111603914|XP_023177505.1|DHYD	LOC110183332|XP_020807238.1|DSER
OG0005241	LOC111599151|XP_030080319.1|DHYD	LOC110186102|XP_020810806.1|DSER
OG0005242	LOC111600926|XP_023173061.1|DHYD	LOC110183413|XP_020807349.1|DSER
OG0005243	LOC111599189|XP_023170544.2|DHYD	LOC110176952|XP_020799113.1|DSER
OG0005244	LOC111598339|XP_023169311.2|DHYD	LOC110186715|XP_020811645.1|DSER
OG0005245	LOC111598634|XP_023169746.2|DHYD	LOC110177146|XP_020799383.1|DSER
OG0005246	LOC111599089|XP_023170397.2|DHYD	LOC110187554|XP_020812602.1|DSER
OG0005247	LOC111603799|XP_023177316.1|DHYD	LOC110181125|XP_020804456.1|DSER
OG0005248	LOC111593396|XP_030079399.1|DHYD	LOC110188688|XP_020814150.1|DSER
OG0005249	LOC111601372|XP_023173679.1|DHYD	LOC110189426|XP_020815153.1|DSER
OG0005250	LOC111594280|XP_023163290.2|DHYD	LOC110182747|XP_020806516.1|DSER
OG0005251	LOC111594406|XP_023163446.2|DHYD	LOC110183300|XP_020807197.1|DSER
OG0005252	LOC111600170|XP_023171934.2|DHYD	LOC110181346|XP_020804727.1|DSER
OG0005253	LOC111605567|XP_023179909.2|DHYD	LOC110187442|XP_020812490.1|DSER
OG0005254	LOC111594111|XP_023163037.2|DHYD	LOC110185975|XP_020810656.1|DSER
OG0005255	LOC111594110|XP_023163036.2|DHYD	LOC110185953|XP_020810631.1|DSER
OG0005256	LOC111594703|XP_023163892.1|DHYD	LOC110188776|XP_020814277.1|DSER
OG0005257	LOC111600420|XP_023172274.2|DHYD	LOC110183852|XP_020807861.1|DSER
OG0005258	LOC111600359|XP_023172201.2|DHYD, LOC115483406|XP_030081057.1|DHYD	LOC110183746|XP_020807760.1|DSER
OG0005259	LOC111600446|XP_023172309.2|DHYD	LOC110185604|XP_020810206.1|DSER
OG0005260	LOC111600448|XP_023172313.1|DHYD	LOC110185605|XP_020810209.1|DSER
OG0005261	LOC111592625|XP_023160728.1|DHYD	LOC110183388|XP_020807314.1|DSER
OG0005262	LOC111603885|XP_023177471.2|DHYD	LOC110187382|XP_020812429.1|DSER
OG0005263	LOC111594095|XP_023163015.1|DHYD	LOC110185709|XP_020810343.1|DSER
OG0005264	LOC111601423|XP_023173766.2|DHYD, LOC115482813|XP_030078837.1|DHYD	LOC110187784|XP_020812913.1|DSER
OG0005265	LOC111594755|XP_030079144.1|DHYD	LOC110181384|XP_020804774.1|DSER
