Orthogroup	DHYD.longest_only	DSUZ.longest_only
OG0003493	LOC111598215|XP_023169137.2|DHYD	LOC108016181|XP_016938292.2|DSUZ
OG0003494	LOC111605494|XP_023179810.1|DHYD	LOC108011633|XP_016932311.1|DSUZ
OG0003495	LOC111594937|XP_023164197.1|DHYD	LOC108021421|XP_016945621.1|DSUZ
OG0003496	LOC111599854|XP_023171444.1|DHYD	LOC108006236|XP_016925165.1|DSUZ, LOC108020844|XP_036674574.1|DSUZ
OG0003497	LOC111600696|XP_023172718.1|DHYD	LOC108010551|XP_036674557.1|DSUZ, LOC108019431|XP_016942742.1|DSUZ
OG0003498	LOC111598534|XP_023169590.2|DHYD	LOC108011877|XP_036677586.1|DSUZ
OG0003499	LOC111593673|XP_030081557.1|DHYD	LOC108015846|XP_036673010.1|DSUZ
OG0003500	LOC111592621|XP_023160724.1|DHYD	LOC108008820|XP_016928219.1|DSUZ
OG0003501	LOC111605512|XP_023179837.1|DHYD	LOC108014913|XP_016936621.1|DSUZ, LOC118877592|XP_036672766.1|DSUZ
OG0003502	LOC111605439|XP_023179722.2|DHYD	LOC108010941|XP_036673190.1|DSUZ
OG0003503	LOC111596152|XP_023166009.2|DHYD	LOC108007606|XP_016926800.2|DSUZ
OG0003504	LOC111594975|XP_023164242.2|DHYD	LOC108006419|XP_016925433.2|DSUZ
OG0003505	LOC111594604|XP_030080749.1|DHYD	LOC108015642|XP_036672896.1|DSUZ, LOC118876765|XP_036674760.1|DSUZ
OG0003506	LOC111595565|XP_023165133.1|DHYD	LOC108014358|XP_036674928.1|DSUZ
OG0003507	LOC111598321|XP_023169286.2|DHYD	LOC108011007|XP_036673988.1|DSUZ
OG0003508	LOC111603049|XP_030079703.1|DHYD	LOC108012872|XP_016933850.1|DSUZ
OG0003509	LOC111600033|XP_023171721.1|DHYD	LOC108020521|XP_016944355.2|DSUZ
OG0003510	LOC111602931|XP_030080830.1|DHYD	LOC108011898|XP_036674150.1|DSUZ
OG0003511	LOC111602637|XP_023175570.2|DHYD	LOC108011888|XP_036674720.1|DSUZ
OG0003512	LOC111601399|XP_023173710.1|DHYD	LOC108007409|XP_036674509.1|DSUZ
OG0003513	LOC111596595|XP_023166641.2|DHYD	LOC108014866|XP_016936571.2|DSUZ
OG0003514	LOC111601332|XP_023173630.2|DHYD	LOC108010920|XP_016931409.2|DSUZ
OG0003515	LOC111595436|XP_023164928.1|DHYD	LOC108008327|XP_016927641.1|DSUZ
OG0003516	LOC111605520|XP_023179846.2|DHYD	LOC108014231|XP_036674135.1|DSUZ, LOC108014905|XP_036672551.1|DSUZ
OG0003517	LOC111595201|XP_023164571.1|DHYD	LOC108015659|XP_036673774.1|DSUZ
OG0003518	LOC111600806|XP_023172868.2|DHYD	LOC108014239|XP_016935763.2|DSUZ
OG0003519	LOC111595641|XP_023165222.2|DHYD	LOC108013350|XP_016934651.1|DSUZ
OG0003520	LOC111598883|XP_030079131.1|DHYD	LOC108013332|XP_016934621.1|DSUZ
OG0003521	LOC111595667|XP_023165259.1|DHYD	LOC108013347|XP_016934647.2|DSUZ, LOC108019456|XP_016942773.2|DSUZ
OG0003522	LOC111597519|XP_023168060.1|DHYD	LOC108008472|XP_016927817.1|DSUZ
OG0003523	LOC111594936|XP_023164195.2|DHYD	LOC108021675|XP_016945983.1|DSUZ
OG0003524	LOC111602419|XP_023175221.2|DHYD	LOC108016733|XP_016938953.1|DSUZ
OG0003525	LOC111605287|XP_023179500.2|DHYD	LOC108009091|XP_016928637.1|DSUZ
OG0003526	LOC111598598|XP_023169682.1|DHYD	LOC108012045|XP_016932813.2|DSUZ
OG0003527	LOC111604155|XP_030081300.1|DHYD	LOC108018008|XP_016940852.1|DSUZ
OG0003529	LOC111603997|XP_023177614.2|DHYD	LOC108021398|XP_016945587.1|DSUZ
OG0003530	LOC115483480|XP_030081490.1|DHYD, LOC111593217|XP_023161636.2|DHYD	LOC108006835|XP_016925872.1|DSUZ
OG0003531	LOC111597598|XP_023168167.2|DHYD	LOC108012038|XP_016932807.1|DSUZ, LOC108006778|XP_016925818.2|DSUZ
OG0003532	LOC111601728|XP_023174219.1|DHYD	LOC108013315|XP_016934597.1|DSUZ
OG0003533	LOC111592735|XP_023160895.1|DHYD	LOC108012450|XP_016933308.1|DSUZ
OG0003534	LOC111598710|XP_030081449.1|DHYD	LOC108013217|XP_016934432.1|DSUZ
OG0003535	LOC111599764|XP_030079989.1|DHYD	LOC108013101|XP_016934236.1|DSUZ
OG0003536	LOC111597694|XP_023168297.1|DHYD	LOC108018157|XP_016941113.1|DSUZ
OG0003537	LOC111593578|XP_023162211.2|DHYD	LOC108008566|XP_016927925.1|DSUZ
OG0003538	LOC111593928|XP_023162773.2|DHYD	LOC108019876|XP_016943435.1|DSUZ
OG0003539	LOC111593934|XP_023162781.1|DHYD	LOC108018063|XP_016940948.1|DSUZ
OG0003540	LOC111601462|XP_023173812.2|DHYD	LOC108013474|XP_016934845.1|DSUZ
OG0003541	LOC111596493|XP_023166522.1|DHYD	LOC108015761|XP_016937789.1|DSUZ
OG0003542	LOC115483391|XP_030081026.1|DHYD, LOC111600781|XP_023172833.1|DHYD	LOC108019748|XP_016943176.1|DSUZ
OG0003543	LOC111601934|XP_023174554.1|DHYD	LOC108015249|XP_016937090.1|DSUZ
OG0003544	LOC111595643|XP_023165236.1|DHYD	LOC108005772|XP_016924589.1|DSUZ
OG0003545	LOC111597468|XP_023167984.1|DHYD	LOC108007450|XP_016926604.2|DSUZ
OG0003546	LOC111591870|XP_023159521.2|DHYD	LOC108014034|XP_016935539.2|DSUZ
OG0003547	LOC111603831|XP_023177361.2|DHYD	LOC108009582|XP_016929538.1|DSUZ
OG0003548	LOC111599929|XP_023171544.2|DHYD	LOC108009813|XP_016929979.1|DSUZ
OG0003549	LOC111599946|XP_023171566.1|DHYD	LOC108009968|XP_016930219.1|DSUZ
OG0003550	LOC115483465|XP_030081408.1|DHYD, LOC111593730|XP_023162483.1|DHYD	LOC108009319|XP_016929076.1|DSUZ
OG0003551	LOC111605354|XP_023179599.2|DHYD	LOC108009738|XP_016929810.1|DSUZ
OG0003552	LOC111599930|XP_023171547.1|DHYD	LOC108009306|XP_016929046.1|DSUZ
OG0003553	LOC111600680|XP_023172698.2|DHYD	LOC108009803|XP_016929964.1|DSUZ
OG0003554	LOC111592436|XP_023160387.2|DHYD	LOC108005639|XP_016924442.2|DSUZ
OG0003555	LOC111598464|XP_023169487.2|DHYD	LOC108007133|XP_036671213.1|DSUZ
OG0003556	LOC111592958|XP_023161215.1|DHYD	LOC108013110|XP_036670646.1|DSUZ
OG0003557	LOC111592953|XP_023161209.1|DHYD	LOC108013517|XP_016934901.1|DSUZ
OG0003558	LOC111599509|XP_023170941.2|DHYD	LOC108007109|XP_036670533.1|DSUZ
OG0003559	LOC111598752|XP_030081500.1|DHYD	LOC108013241|XP_036670649.1|DSUZ
OG0003560	LOC111595650|XP_023165242.2|DHYD	LOC108005774|XP_016924591.1|DSUZ
OG0003561	LOC111602118|XP_023174835.2|DHYD	LOC108009998|XP_016930273.1|DSUZ
OG0003562	LOC111603425|XP_023176781.1|DHYD	LOC108010002|XP_016930279.1|DSUZ
OG0003563	LOC111592686|XP_023160820.2|DHYD	LOC108014143|XP_016935663.1|DSUZ
OG0003564	LOC111602917|XP_023176030.2|DHYD	LOC108005896|XP_016924779.1|DSUZ
OG0003565	LOC111604492|XP_023178351.1|DHYD	LOC108007117|XP_016926209.1|DSUZ
OG0003566	LOC111602612|XP_023175539.1|DHYD	LOC108010559|XP_036674238.1|DSUZ
OG0003567	LOC111594031|XP_023162912.2|DHYD	LOC108009781|XP_016929909.1|DSUZ
OG0003568	LOC111604617|XP_023178501.2|DHYD	LOC108009396|XP_016929197.1|DSUZ
OG0003569	LOC111599279|XP_023170645.1|DHYD	LOC108013342|XP_016934637.2|DSUZ
OG0003570	LOC111594024|XP_030081316.1|DHYD	LOC108018059|XP_016940940.1|DSUZ
OG0003571	LOC111599489|XP_023170927.2|DHYD	LOC108020187|XP_036672087.1|DSUZ
OG0003572	LOC111603303|XP_030080915.1|DHYD	LOC108010036|XP_016930331.1|DSUZ
OG0003573	LOC111592227|XP_023160076.2|DHYD	LOC108017792|XP_016940425.1|DSUZ
OG0003574	LOC111601652|XP_023174101.2|DHYD	LOC108014466|XP_016936078.1|DSUZ
OG0003575	LOC111600477|XP_023172355.1|DHYD	LOC108014659|XP_016936310.2|DSUZ
OG0003576	LOC111602932|XP_023176049.1|DHYD	LOC108013505|XP_016934881.1|DSUZ
OG0003577	LOC111594833|XP_023164066.1|DHYD	LOC108011450|XP_016932083.1|DSUZ
OG0003578	LOC111592822|XP_023161014.1|DHYD	LOC108005871|XP_016924737.1|DSUZ
OG0003579	LOC111600713|XP_023172738.2|DHYD	LOC108009368|XP_016929161.1|DSUZ
OG0003580	LOC111597924|XP_023168644.2|DHYD	LOC108009850|XP_016930036.1|DSUZ
OG0003581	LOC111595281|XP_030079510.1|DHYD	LOC108013039|XP_036670250.1|DSUZ
OG0003582	LOC111599840|XP_023171402.1|DHYD, LOC115483183|XP_030080201.1|DHYD	LOC108013410|XP_016934757.1|DSUZ
OG0003583	LOC115483363|XP_030080909.1|DHYD, LOC111599136|XP_023170507.2|DHYD	LOC108009949|XP_016930185.1|DSUZ
OG0003584	LOC111593938|XP_023162788.2|DHYD	LOC108009742|XP_016929818.1|DSUZ
OG0003585	LOC111599277|XP_023170643.1|DHYD	LOC108019386|XP_036672191.1|DSUZ
OG0003586	LOC111599676|XP_023171149.2|DHYD	LOC108020341|XP_016943984.1|DSUZ
OG0003587	LOC111599461|XP_023170899.2|DHYD	LOC108007053|XP_016926152.1|DSUZ
OG0003588	LOC111598083|XP_023168898.2|DHYD	LOC108014882|XP_036672671.1|DSUZ
OG0003589	LOC111594035|XP_023162916.2|DHYD	LOC108008988|XP_016928420.2|DSUZ
OG0003590	LOC111603051|XP_023176273.1|DHYD	LOC108012875|XP_016933852.1|DSUZ
OG0003591	LOC111603715|XP_023177188.2|DHYD	LOC108013322|XP_016934607.1|DSUZ
OG0003592	LOC111595048|XP_023164344.2|DHYD	LOC108011739|XP_036670951.1|DSUZ
OG0003593	LOC111603048|XP_023176269.2|DHYD	LOC108006852|XP_036671122.1|DSUZ
OG0003594	LOC111601047|XP_023173230.2|DHYD	LOC108005782|XP_016924600.1|DSUZ
OG0003595	LOC111600881|XP_023172982.1|DHYD	LOC108017773|XP_016940382.1|DSUZ
OG0003596	LOC111597644|XP_023168218.1|DHYD	LOC108017997|XP_016940834.1|DSUZ
OG0003597	LOC111597636|XP_023168209.2|DHYD	LOC108018156|XP_016941112.1|DSUZ
OG0003598	LOC111591916|XP_023159606.1|DHYD	LOC108020203|XP_016943801.1|DSUZ
OG0003599	LOC111599716|XP_023171222.1|DHYD	LOC108017694|XP_016940295.1|DSUZ
OG0003600	LOC111605192|XP_030081513.1|DHYD	LOC108012342|XP_016933159.1|DSUZ
OG0003601	LOC111597734|XP_023168350.2|DHYD	LOC108010276|XP_016930628.1|DSUZ
OG0003602	LOC111599904|XP_023171494.2|DHYD	LOC108009660|XP_016929671.1|DSUZ
OG0003603	LOC111601568|XP_023173982.2|DHYD	LOC108012714|XP_016933631.1|DSUZ
OG0003604	LOC115483013|XP_030079569.1|DHYD, LOC111600419|XP_023172268.2|DHYD	LOC108021227|XP_016945317.1|DSUZ
OG0003605	LOC111602778|XP_023175817.1|DHYD	LOC108014249|XP_016935775.2|DSUZ
OG0003606	LOC111597097|XP_023167407.2|DHYD	LOC108009492|XP_016929373.1|DSUZ
OG0003607	LOC111605360|XP_023179607.2|DHYD	LOC108010144|XP_016930467.1|DSUZ
OG0003608	LOC111598735|XP_023169896.1|DHYD	LOC108012470|XP_016933351.1|DSUZ
OG0003609	LOC111599940|XP_023171557.1|DHYD	LOC108010049|XP_016930348.1|DSUZ
OG0003610	LOC111599255|XP_023170622.1|DHYD	LOC108018641|XP_016941701.2|DSUZ
OG0003611	LOC111597777|XP_023168405.1|DHYD	LOC108012996|XP_016934058.1|DSUZ
OG0003612	LOC111602102|XP_023174807.2|DHYD	LOC108008558|XP_016927918.1|DSUZ
OG0003613	LOC111604109|XP_023177782.2|DHYD	LOC108017923|XP_016940586.1|DSUZ
OG0003614	LOC111604110|XP_023177784.2|DHYD	LOC108017924|XP_016940587.1|DSUZ
OG0003615	LOC111603834|XP_023177367.2|DHYD	LOC108009031|XP_016928492.1|DSUZ
OG0003616	LOC111593923|XP_023162765.1|DHYD	LOC108008395|XP_016927728.1|DSUZ
OG0003617	LOC111593193|XP_023161585.1|DHYD	LOC108009348|XP_016929128.1|DSUZ
OG0003618	LOC111593187|XP_023161570.1|DHYD	LOC108009347|XP_016929126.1|DSUZ
OG0003619	LOC111593274|XP_023161716.2|DHYD	LOC108017771|XP_016940380.1|DSUZ
OG0003620	LOC111600784|XP_023172841.1|DHYD, LOC115482841|XP_030078940.1|DHYD	LOC108010112|XP_016930422.1|DSUZ
OG0003621	LOC111592961|XP_023161219.2|DHYD	LOC108012953|XP_016933984.1|DSUZ
OG0003622	LOC111592952|XP_030079455.1|DHYD	LOC108012952|XP_016933978.2|DSUZ
OG0003623	LOC111599692|XP_023171169.1|DHYD	LOC108019740|XP_016943162.1|DSUZ
OG0003624	LOC111593849|XP_023162663.1|DHYD	LOC108009453|XP_016929310.1|DSUZ
OG0003625	LOC111593868|XP_023162697.1|DHYD	LOC108018122|XP_016941050.1|DSUZ
OG0003626	LOC111597700|XP_023168306.1|DHYD	LOC108018200|XP_016941205.1|DSUZ
OG0003627	LOC111604210|XP_023177945.2|DHYD	LOC108019883|XP_016943445.1|DSUZ
OG0003628	LOC111604616|XP_023178499.2|DHYD	LOC108009908|XP_016930121.1|DSUZ
OG0003629	LOC111595324|XP_023164749.1|DHYD	LOC108008670|XP_016928053.1|DSUZ
OG0003630	LOC111600055|XP_023171750.2|DHYD	LOC108008383|XP_016927715.1|DSUZ
OG0003631	LOC111605066|XP_023179165.2|DHYD	LOC108010676|XP_016931069.2|DSUZ
OG0003632	LOC111601727|XP_023174218.2|DHYD	LOC108012782|XP_016933705.1|DSUZ
OG0003633	LOC111593173|XP_023161547.1|DHYD	LOC108019818|XP_016943321.1|DSUZ
OG0003634	LOC111605165|XP_023179321.1|DHYD	LOC108012364|XP_016933208.1|DSUZ
OG0003635	LOC111603711|XP_023177179.1|DHYD	LOC108010950|XP_036671348.1|DSUZ
OG0003636	LOC111593972|XP_023162830.1|DHYD	LOC108009855|XP_016930042.1|DSUZ
OG0003637	LOC111605368|XP_023179616.2|DHYD	LOC108019793|XP_016943281.1|DSUZ
OG0003638	LOC111604459|XP_023178306.1|DHYD	LOC108005844|XP_016924681.2|DSUZ
OG0003639	LOC111594651|XP_023163818.1|DHYD	LOC108009116|XP_016928681.1|DSUZ
OG0003640	LOC111597720|XP_023168328.2|DHYD	LOC108018099|XP_016941001.1|DSUZ
OG0003641	LOC115483464|XP_030081407.1|DHYD, LOC111593728|XP_023162480.2|DHYD	LOC108008725|XP_016928113.1|DSUZ
OG0003642	LOC111600794|XP_023172852.1|DHYD	LOC108019905|XP_036670212.1|DSUZ
OG0003643	LOC115483362|XP_030080907.1|DHYD, LOC111600637|XP_023172612.1|DHYD	LOC108008707|XP_016928092.1|DSUZ
OG0003644	LOC111593933|XP_023162779.2|DHYD	LOC108009876|XP_016930069.1|DSUZ
OG0003645	LOC111597492|XP_023168018.1|DHYD	LOC108012507|XP_016933406.1|DSUZ
OG0003646	LOC111601731|XP_023174221.2|DHYD	LOC108012402|XP_016933251.1|DSUZ
OG0003647	LOC111597495|XP_023168021.1|DHYD	LOC108013556|XP_016934958.1|DSUZ
OG0003648	LOC111601862|XP_023174471.1|DHYD	LOC108020960|XP_016944895.1|DSUZ
OG0003649	LOC111598552|XP_023169613.1|DHYD	LOC108006625|XP_016925639.2|DSUZ
OG0003650	LOC111593465|XP_023161995.2|DHYD	LOC108018910|XP_016941991.1|DSUZ
OG0003651	LOC111594575|XP_030080702.1|DHYD	LOC108019311|XP_016942621.2|DSUZ
OG0003652	LOC111595384|XP_023164851.1|DHYD	LOC108007280|XP_016926408.1|DSUZ
OG0003653	LOC111604428|XP_023178257.2|DHYD	LOC108005907|XP_016924802.1|DSUZ
OG0003654	LOC111595308|XP_023164734.2|DHYD	LOC108006871|XP_016925932.1|DSUZ
OG0003655	LOC111594777|XP_023163998.2|DHYD	LOC108021063|XP_016945061.1|DSUZ
OG0003656	LOC111595376|XP_023164841.2|DHYD	LOC108016225|XP_036670854.1|DSUZ
OG0003657	LOC111603684|XP_023177136.2|DHYD	LOC108012655|XP_016933571.1|DSUZ
OG0003658	LOC111603421|XP_023176772.2|DHYD	LOC108017474|XP_016940007.2|DSUZ
OG0003659	LOC111604296|XP_023178093.2|DHYD	LOC108005536|XP_036671349.1|DSUZ
OG0003660	LOC111598078|XP_030081152.1|DHYD	LOC108012923|XP_016933937.1|DSUZ
OG0003661	LOC111602919|XP_023176033.2|DHYD	LOC108013252|XP_016934492.1|DSUZ
OG0003662	LOC111594358|XP_023163386.2|DHYD	LOC108013100|XP_016934235.1|DSUZ
OG0003663	LOC111594834|XP_023164067.2|DHYD	LOC108011412|XP_036671771.1|DSUZ
OG0003664	LOC111594840|XP_023164073.2|DHYD	LOC108011413|XP_036670959.1|DSUZ
OG0003665	LOC115483367|XP_030080934.1|DHYD, LOC111604789|XP_023178774.2|DHYD	LOC108008530|XP_016927890.1|DSUZ
OG0003666	LOC111598209|XP_023169115.2|DHYD	LOC108018192|XP_016941191.1|DSUZ
OG0003667	LOC111604482|XP_023178335.2|DHYD	LOC108007154|XP_016926246.2|DSUZ
OG0003668	LOC111600060|XP_023171757.1|DHYD	LOC108019397|XP_036677780.1|DSUZ
OG0003669	LOC111604104|XP_023177776.1|DHYD	LOC108008606|XP_016927974.1|DSUZ
OG0003670	LOC111604102|XP_023177771.2|DHYD	LOC108008605|XP_016927973.1|DSUZ
OG0003671	LOC111603845|XP_023177387.2|DHYD	LOC108009461|XP_016929320.1|DSUZ
OG0003672	LOC111604202|XP_023177927.1|DHYD	LOC108007902|XP_016927159.1|DSUZ
OG0003673	LOC115482729|XP_023172999.2|DHYD, LOC111600892|XP_023173000.2|DHYD	LOC108009783|XP_016929910.1|DSUZ
OG0003674	LOC111594017|XP_023162884.2|DHYD	LOC108009202|XP_016928849.1|DSUZ
OG0003675	LOC111604187|XP_023177911.1|DHYD	LOC108019722|XP_016943126.1|DSUZ
OG0003676	LOC111604185|XP_023177908.2|DHYD	LOC108019720|XP_016943121.1|DSUZ
OG0003677	LOC111598538|XP_023169594.1|DHYD	LOC108017580|XP_036671621.1|DSUZ
OG0003678	LOC111597498|XP_023168024.1|DHYD	LOC108011857|XP_036670745.1|DSUZ
OG0003679	LOC111597513|XP_023168050.2|DHYD	LOC108011834|XP_016932561.1|DSUZ
OG0003680	LOC111605359|XP_023179606.2|DHYD	LOC108008316|XP_016927623.1|DSUZ
OG0003681	LOC111593185|XP_023161562.1|DHYD	LOC108018214|XP_016941221.1|DSUZ
OG0003682	LOC111601540|XP_023173942.2|DHYD	LOC108018397|XP_016941441.2|DSUZ
OG0003683	LOC111595328|XP_023164756.2|DHYD	LOC108009051|XP_016928544.1|DSUZ
OG0003684	LOC111605678|XP_023180112.2|DHYD	LOC108012382|XP_016933227.1|DSUZ
OG0003685	LOC111592736|XP_023160897.1|DHYD	LOC108013548|XP_036671523.1|DSUZ
OG0003686	LOC111594042|XP_030081378.1|DHYD	LOC108009392|XP_016929192.1|DSUZ
OG0003687	LOC111597692|XP_023168295.2|DHYD	LOC108009503|XP_016929392.1|DSUZ
OG0003688	LOC111593922|XP_023162764.2|DHYD	LOC108010059|XP_016930361.1|DSUZ
OG0003689	LOC111597489|XP_023168012.2|DHYD	LOC108007711|XP_016926948.1|DSUZ
OG0003690	LOC111593530|XP_023162094.1|DHYD	LOC108017650|XP_016940249.2|DSUZ
OG0003691	LOC111593531|XP_023162095.1|DHYD	LOC108018791|XP_036671093.1|DSUZ
OG0003692	LOC111599948|XP_023171568.2|DHYD	LOC108018209|XP_016941215.1|DSUZ
OG0003693	LOC111600508|XP_023172404.2|DHYD	LOC108012926|XP_016933950.1|DSUZ
OG0003694	LOC111604666|XP_023178595.1|DHYD	LOC108011309|XP_016931903.1|DSUZ
OG0003695	LOC111594864|XP_023164111.2|DHYD	LOC108013492|XP_016934863.1|DSUZ
OG0003696	LOC111600598|XP_023172558.1|DHYD	LOC108008817|XP_016928212.1|DSUZ
OG0003697	LOC111604805|XP_023178795.2|DHYD	LOC108009278|XP_016928986.1|DSUZ
OG0003698	LOC111595669|XP_023165261.1|DHYD	LOC108012446|XP_016933305.1|DSUZ
OG0003699	LOC111604123|XP_023177801.1|DHYD	LOC108009628|XP_036668921.1|DSUZ
OG0003700	LOC111593792|XP_023162579.2|DHYD	LOC108009726|XP_016929797.1|DSUZ
OG0003701	LOC111594957|XP_023164223.1|DHYD	LOC108011933|XP_016932670.1|DSUZ
OG0003702	LOC111600922|XP_023173054.1|DHYD	LOC108012464|XP_016933343.1|DSUZ
OG0003703	LOC111597389|XP_023167821.1|DHYD	LOC108007157|XP_016926259.1|DSUZ
OG0003704	LOC111594878|XP_023164131.2|DHYD	LOC108012555|XP_016933457.1|DSUZ
OG0003705	LOC111593304|XP_023161757.1|DHYD	LOC108019808|XP_036669993.1|DSUZ
OG0003706	LOC111605647|XP_023180077.2|DHYD	LOC108011453|XP_016932086.2|DSUZ
OG0003707	LOC111595380|XP_023164844.2|DHYD	LOC108013346|XP_016934642.1|DSUZ
OG0003708	LOC111600473|XP_023172351.2|DHYD	LOC108014683|XP_036670639.1|DSUZ
OG0003709	LOC111603388|XP_023176723.2|DHYD	LOC108017806|XP_016940442.1|DSUZ
OG0003710	LOC111603397|XP_023176734.2|DHYD	LOC108018207|XP_016941213.1|DSUZ
OG0003711	LOC111605077|XP_023179179.2|DHYD	LOC108010658|XP_036671709.1|DSUZ
OG0003712	LOC111600638|XP_023172613.2|DHYD	LOC108010114|XP_016930427.1|DSUZ
OG0003713	LOC111600730|XP_023172770.2|DHYD	LOC108010122|XP_016930437.1|DSUZ
OG0003714	LOC111600729|XP_023172769.1|DHYD	LOC108010121|XP_016930436.1|DSUZ
OG0003715	LOC111601571|XP_023173988.1|DHYD	LOC108012733|XP_016933654.1|DSUZ
OG0003716	LOC111594918|XP_023164173.2|DHYD	LOC108011258|XP_036671168.1|DSUZ
OG0003717	LOC111605632|XP_023180056.1|DHYD	LOC118877407|XP_036671995.1|DSUZ
OG0003718	LOC111592836|XP_023161027.2|DHYD	LOC108013188|XP_016934378.1|DSUZ
OG0003719	LOC111600935|XP_023173073.1|DHYD, LOC115483747|XP_030081855.1|DHYD	LOC108013525|XP_016934910.1|DSUZ
OG0003720	LOC111598200|XP_023169100.1|DHYD	LOC108015387|XP_016937294.1|DSUZ
OG0003721	LOC111593863|XP_023162684.1|DHYD	LOC108010274|XP_016930624.1|DSUZ
OG0003722	LOC115482952|XP_030079280.1|DHYD, LOC111593213|XP_023161627.2|DHYD	LOC108006809|XP_036672336.1|DSUZ
OG0003723	LOC111605683|XP_023180118.1|DHYD	LOC108013159|XP_016934343.1|DSUZ
OG0003724	LOC111593095|XP_023161460.2|DHYD	LOC108011421|XP_016932034.1|DSUZ
OG0003725	LOC111595140|XP_023164479.1|DHYD	LOC108011751|XP_036671263.1|DSUZ
OG0003726	LOC111601683|XP_023174155.1|DHYD	LOC108013352|XP_016934658.1|DSUZ
OG0003727	LOC111594855|XP_023164101.2|DHYD	LOC108012301|XP_036670812.1|DSUZ
OG0003728	LOC111604653|XP_023178578.1|DHYD	LOC108014807|XP_016936490.2|DSUZ
OG0003729	LOC111596849|XP_023167048.1|DHYD	LOC108012870|XP_036670257.1|DSUZ
OG0003730	LOC111597607|XP_030081555.1|DHYD	LOC108012320|XP_036672116.1|DSUZ
OG0003731	LOC111597419|XP_023167883.1|DHYD	LOC108020063|XP_016943651.1|DSUZ
OG0003732	LOC111597600|XP_023168168.2|DHYD	LOC108014089|XP_016935597.2|DSUZ
OG0003733	LOC111594866|XP_023164113.2|DHYD	LOC108013331|XP_016934619.1|DSUZ
OG0003734	LOC111601040|XP_030081652.1|DHYD	LOC108013153|XP_016934332.2|DSUZ
OG0003735	LOC111600115|XP_023171846.2|DHYD	LOC108010094|XP_016930402.1|DSUZ
OG0003736	LOC111603382|XP_023176710.1|DHYD	LOC108018170|XP_016941155.1|DSUZ
OG0003737	LOC111593756|XP_023162533.2|DHYD	LOC108008456|XP_016927799.1|DSUZ
OG0003738	LOC111604027|XP_030080996.1|DHYD	LOC108010258|XP_016930604.1|DSUZ
OG0003739	LOC111595613|XP_023165186.1|DHYD	LOC108018127|XP_016941057.1|DSUZ
OG0003740	LOC111594025|XP_023162902.1|DHYD	LOC108017778|XP_016940391.1|DSUZ
OG0003741	LOC111594868|XP_023164116.1|DHYD	LOC108012505|XP_016933403.1|DSUZ
OG0003742	LOC111592285|XP_023160155.1|DHYD	LOC108020742|XP_016944606.1|DSUZ
OG0003743	LOC111595609|XP_023165183.1|DHYD	LOC108019783|XP_016943264.2|DSUZ
OG0003744	LOC111604136|XP_023177822.1|DHYD	LOC108017801|XP_016940436.1|DSUZ
OG0003745	LOC111604604|XP_023178485.1|DHYD	LOC108009760|XP_016929873.1|DSUZ
OG0003746	LOC111592481|XP_023160470.2|DHYD	LOC108009381|XP_016929177.1|DSUZ
OG0003747	LOC111598700|XP_030081458.1|DHYD	LOC108012284|XP_036671324.1|DSUZ
OG0003748	LOC111598743|XP_023169909.2|DHYD	LOC108012572|XP_016933476.1|DSUZ
OG0003749	LOC111598764|XP_023169946.2|DHYD	LOC108013465|XP_016934830.1|DSUZ
OG0003750	LOC111598765|XP_023169947.2|DHYD	LOC108013359|XP_016934667.1|DSUZ
OG0003751	LOC111597379|XP_030081424.1|DHYD	LOC108012913|XP_036671833.1|DSUZ
OG0003752	LOC111603677|XP_023177124.2|DHYD	LOC108006823|XP_036671014.1|DSUZ
OG0003753	LOC111601106|XP_023173314.2|DHYD	LOC108013468|XP_016934835.1|DSUZ
OG0003754	LOC111601104|XP_030081494.1|DHYD	LOC108013212|XP_036672392.1|DSUZ
OG0003755	LOC111603730|XP_023177208.2|DHYD	LOC108006879|XP_016925951.1|DSUZ
OG0003756	LOC111600000|XP_023171668.1|DHYD	LOC108005720|XP_016924537.1|DSUZ
OG0003757	LOC111593907|XP_023162746.2|DHYD	LOC108009472|XP_016929340.1|DSUZ
OG0003758	LOC111603991|XP_030081292.1|DHYD	LOC108019803|XP_016943296.1|DSUZ
OG0003759	LOC111605174|XP_023179331.2|DHYD	LOC108012828|XP_016933768.1|DSUZ
OG0003760	LOC111601275|XP_023173558.2|DHYD	LOC108009640|XP_016929626.1|DSUZ
OG0003761	LOC111601721|XP_023174210.2|DHYD	LOC108013309|XP_016934587.1|DSUZ
OG0003762	LOC111601722|XP_023174211.1|DHYD	LOC108013310|XP_016934588.1|DSUZ
OG0003763	LOC111600519|XP_023172417.2|DHYD	LOC108013595|XP_016935016.1|DSUZ
OG0003764	LOC111600462|XP_023172332.1|DHYD	LOC108013574|XP_016934988.1|DSUZ
OG0003765	LOC111594672|XP_023163848.1|DHYD	LOC108021003|XP_016944960.1|DSUZ
OG0003766	LOC111605156|XP_023179307.1|DHYD	LOC108016879|XP_016939260.1|DSUZ
OG0003767	LOC111593937|XP_023162785.1|DHYD	LOC108018065|XP_016940951.1|DSUZ
OG0003768	LOC111604561|XP_023178432.2|DHYD	LOC108008927|XP_016928326.1|DSUZ
OG0003769	LOC111604424|XP_023178253.1|DHYD	LOC108010115|XP_016930428.1|DSUZ
