Orthogroup	DALB.longest_only	DBUS.longest_only
OG0005439	LOC117575181|XP_034115181.1|DALB	LOC108603210|XP_017847286.1|DBUS
OG0005440	LOC117566231|XP_034101668.1|DALB	LOC108607977|XP_017854619.1|DBUS
OG0005441	LOC117565992|XP_034101301.1|DALB	LOC108606783|XP_033150767.1|DBUS
OG0005442	LOC117564221|XP_034098799.1|DALB	LOC108608158|XP_017854901.1|DBUS
OG0005443	LOC117566252|XP_034101696.1|DALB	LOC108608048|XP_017854718.1|DBUS
OG0005444	LOC117563566|XP_034097839.1|DALB	LOC108607961|XP_017854577.1|DBUS
OG0005446	LOC117563243|XP_034097345.1|DALB	LOC108604101|XP_017848914.1|DBUS
OG0005447	LOC117564822|XP_034099635.1|DALB	LOC108595254|XP_017835954.2|DBUS
OG0005448	LOC117567694|XP_034103710.1|DALB	LOC108596698|XP_017838210.1|DBUS
OG0005449	LOC117572852|XP_034111812.1|DALB, LOC117564999|XP_034099834.1|DALB, LOC117564998|XP_034099833.1|DALB	LOC108607227|XP_017853393.1|DBUS
OG0005450	LOC117573642|XP_034112848.1|DALB	LOC108602347|XP_017845935.1|DBUS
OG0005451	LOC117563512|XP_034097779.1|DALB	LOC108594275|XP_033150493.1|DBUS
OG0005452	LOC117568622|XP_034105299.1|DALB	LOC108597661|XP_017839809.1|DBUS
OG0005453	LOC117574499|XP_034114234.1|DALB	LOC108603353|XP_017847579.1|DBUS
OG0005454	LOC117563610|XP_034097901.1|DALB	LOC108607791|XP_017854319.1|DBUS
OG0005455	LOC117571477|XP_034109530.1|DALB	LOC108596279|XP_017837341.1|DBUS
OG0005456	LOC117565684|XP_034100809.1|DALB	LOC108598892|XP_017841142.1|DBUS
OG0005457	LOC117565076|XP_034099915.1|DALB	LOC108598939|XP_017841194.1|DBUS
OG0005459	LOC117564823|XP_034099636.1|DALB	LOC108606190|XP_017851539.2|DBUS
OG0005460	LOC117565629|XP_034100730.1|DALB	LOC108607460|XP_017853787.1|DBUS
OG0005461	LOC117565467|XP_034100464.1|DALB	LOC108597183|XP_017839102.1|DBUS
OG0005462	LOC117565469|XP_034100466.1|DALB	LOC108597636|XP_017839774.1|DBUS
OG0005463	LOC117567479|XP_034103401.1|DALB	LOC108600178|XP_017843074.1|DBUS
OG0005464	LOC117565463|XP_034100458.1|DALB	LOC108605028|XP_033150769.1|DBUS
OG0005465	LOC117566034|XP_034101372.1|DALB	LOC108598938|XP_017841192.1|DBUS
OG0005466	LOC117571798|XP_034110054.1|DALB	LOC108598936|XP_017841190.1|DBUS
OG0005467	LOC117574823|XP_034114685.1|DALB	LOC108601642|XP_017845032.1|DBUS
OG0005468	LOC117566115|XP_034101477.1|DALB	LOC108607537|XP_017853907.1|DBUS
OG0005469	LOC117564057|XP_034098569.1|DALB	LOC108594964|XP_017839990.2|DBUS
OG0005470	LOC117564053|XP_034098564.1|DALB	LOC108607594|XP_033150750.1|DBUS
OG0005471	LOC117564306|XP_034098894.1|DALB	LOC108594208|XP_017834802.2|DBUS
OG0005472	LOC117564660|XP_034099409.1|DALB	LOC108607895|XP_017854490.1|DBUS
OG0005473	LOC117563739|XP_034098109.1|DALB	LOC108596813|XP_017838422.1|DBUS
OG0005474	LOC117563807|XP_034098231.1|DALB	LOC108595508|XP_017836288.2|DBUS
OG0005475	LOC117563400|XP_034097625.1|DALB	LOC108598061|XP_017839992.1|DBUS
OG0005476	LOC117572527|XP_034111278.1|DALB	LOC108595743|XP_017836520.1|DBUS
OG0005477	LOC117572566|XP_034111337.1|DALB	LOC108599603|XP_017842045.1|DBUS
OG0005478	LOC117563646|XP_034097946.1|DALB	LOC108597357|XP_017839365.1|DBUS
OG0005479	LOC117563645|XP_034097945.1|DALB	LOC108600085|XP_017842937.1|DBUS
OG0005480	LOC117564463|XP_034099141.1|DALB	LOC108607902|XP_033150898.1|DBUS
OG0005481	LOC117563552|XP_034097823.1|DALB	LOC108608540|XP_017855445.1|DBUS
OG0005482	LOC117563334|XP_034097493.1|DALB	LOC108607917|XP_017854518.1|DBUS
OG0005483	LOC117573421|XP_034112518.1|DALB	LOC108604330|XP_017849245.1|DBUS
OG0005484	LOC117564562|XP_034099286.1|DALB	LOC108605344|XP_033150764.1|DBUS
OG0005485	LOC117569328|XP_034106346.1|DALB	LOC108596760|XP_017838331.1|DBUS
OG0005486	LOC117570324|XP_034107756.1|DALB	LOC108597021|XP_017838790.1|DBUS
OG0005487	LOC117565558|XP_034100617.1|DALB	LOC108607625|XP_017854032.1|DBUS
OG0005488	LOC117565034|XP_034099874.1|DALB	LOC108596383|XP_017837547.1|DBUS
OG0005489	LOC117563223|XP_034097308.1|DALB	LOC108597554|XP_017839654.1|DBUS
OG0005490	LOC117563222|XP_034097307.1|DALB	LOC108597903|XP_017840014.1|DBUS
OG0005491	LOC117565759|XP_034100904.1|DALB	LOC108607846|XP_033150895.1|DBUS
OG0005492	LOC117565888|XP_034101120.1|DALB	LOC108608004|XP_017854656.1|DBUS
OG0005493	LOC117564226|XP_034098806.1|DALB	LOC108595621|XP_017836379.2|DBUS
OG0005494	LOC117572581|XP_034111356.1|DALB	LOC108596249|XP_017837290.1|DBUS
OG0005495	LOC117570452|XP_034108003.1|DALB	LOC108596295|XP_017837375.1|DBUS
OG0005497	LOC117564454|XP_034099126.1|DALB	LOC108598833|XP_017841078.1|DBUS
OG0005498	LOC117564457|XP_034099132.1|DALB	LOC108598843|XP_017841090.1|DBUS
OG0005499	LOC117563717|XP_034098065.1|DALB	LOC108607966|XP_017854582.1|DBUS
OG0005500	LOC117563718|XP_034098066.1|DALB	LOC108607967|XP_033148996.1|DBUS
OG0005501	LOC117578376|XP_034119699.1|DALB	LOC108607854|XP_017854425.1|DBUS
OG0005502	LOC117578377|XP_034119700.1|DALB	LOC108607855|XP_017854426.2|DBUS
OG0005503	LOC117563729|XP_034098093.1|DALB	LOC108602912|XP_017846717.1|DBUS
OG0005504	LOC117563929|XP_034098392.1|DALB	LOC108599398|XP_017841699.1|DBUS
OG0005506	LOC117564032|XP_034098525.1|DALB	LOC108607958|XP_017854575.2|DBUS
OG0005507	LOC117563337|XP_034097499.1|DALB	LOC108603744|XP_017848305.1|DBUS
OG0005508	LOC117564069|XP_034098586.1|DALB	LOC108607589|XP_017853978.1|DBUS
OG0005509	LOC117564175|XP_034098734.1|DALB	LOC108598169|XP_017840311.1|DBUS
OG0005510	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB	LOC108607510|XP_017853863.2|DBUS
OG0005511	LOC117578010|XP_034119000.1|DALB	LOC108606396|XP_017851964.1|DBUS
OG0005512	LOC117575483|XP_034115607.1|DALB	LOC108604705|XP_017849757.1|DBUS
OG0005513	LOC117564066|XP_034098582.1|DALB	LOC108602788|XP_017846492.1|DBUS
OG0005514	LOC117575330|XP_034115378.1|DALB	LOC108602893|XP_017846691.1|DBUS
OG0005515	LOC117568202|XP_034104561.1|DALB	LOC108596944|XP_017838672.1|DBUS
OG0005516	LOC117564872|XP_034099710.1|DALB	LOC108608339|XP_033150596.1|DBUS
OG0005517	LOC117564042|XP_034098537.1|DALB	LOC108608379|XP_017855217.2|DBUS
OG0005518	LOC117564091|XP_034098619.1|DALB	LOC108596851|XP_017838480.1|DBUS
OG0005519	LOC117568527|XP_034105121.1|DALB	LOC108597497|XP_017839569.1|DBUS
OG0005520	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB	LOC108608422|XP_017855274.1|DBUS
OG0005521	LOC117564458|XP_034099133.1|DALB	LOC108601111|XP_017844520.1|DBUS
OG0005522	LOC117566687|XP_034102124.1|DALB	LOC108598073|XP_033149334.1|DBUS
OG0005523	LOC117563543|XP_034097813.1|DALB	LOC108601301|XP_017844114.2|DBUS
OG0005524	LOC117566070|XP_034101421.1|DALB	LOC108608378|XP_017855214.1|DBUS
OG0005525	LOC117565829|XP_034101027.1|DALB	LOC108597519|XP_017839605.2|DBUS
OG0005526	LOC117563461|XP_034097704.1|DALB	LOC108599494|XP_017841833.1|DBUS
OG0005528	LOC117564837|XP_034099652.1|DALB	LOC108599558|XP_017841945.1|DBUS
OG0005529	LOC117564543|XP_034099257.1|DALB	LOC108594436|XP_033149122.1|DBUS
OG0005531	LOC117567026|XP_034102618.1|DALB	LOC108600376|XP_017843405.1|DBUS
OG0005532	LOC117563680|XP_034097998.1|DALB	LOC108607809|XP_017854343.1|DBUS
OG0005533	LOC117564379|XP_034098990.1|DALB	LOC108608041|XP_017854711.2|DBUS
OG0005534	LOC117566854|XP_034102338.1|DALB	LOC108599696|XP_017842182.1|DBUS
OG0005535	LOC117565789|XP_034100957.1|DALB	LOC108607655|XP_017854086.1|DBUS
OG0005536	LOC117566237|XP_034101676.1|DALB	LOC108607729|XP_017854242.2|DBUS
OG0005537	LOC117564938|XP_034099782.1|DALB	LOC108594223|XP_017834823.1|DBUS
OG0005538	LOC117565998|XP_034101307.1|DALB	LOC108594234|XP_017834835.2|DBUS
OG0005539	LOC117563246|XP_034097349.1|DALB	LOC108596339|XP_017837486.1|DBUS
OG0005540	LOC117565841|XP_034101046.1|DALB	LOC108608463|XP_017855336.1|DBUS
OG0005541	LOC117564752|XP_034099533.1|DALB	LOC108608100|XP_017854797.1|DBUS
OG0005542	LOC117570050|XP_034107368.1|DALB	LOC108599638|XP_017842099.1|DBUS
OG0005543	LOC117563656|XP_034097959.1|DALB	LOC108607524|XP_017853890.1|DBUS
OG0005544	LOC117566112|XP_034101472.1|DALB	LOC108608454|XP_017855322.1|DBUS
OG0005545	LOC117563731|XP_034098101.1|DALB	LOC108607775|XP_017854295.1|DBUS
OG0005546	LOC117563776|XP_034098174.1|DALB	LOC108594296|XP_033150244.1|DBUS
OG0005547	LOC117564441|XP_034099070.1|DALB	LOC108601335|XP_017844726.1|DBUS
OG0005548	LOC117566035|XP_034101375.1|DALB	LOC108607887|XP_017854480.1|DBUS
OG0005549	LOC117566041|XP_034101382.1|DALB	LOC108607891|XP_017854485.1|DBUS
OG0005550	LOC117563920|XP_034098376.1|DALB	LOC108608275|XP_017855071.2|DBUS, LOC117134980|XP_033150554.1|DBUS
OG0005551	LOC117570630|XP_034108289.1|DALB	LOC108597077|XP_017838902.1|DBUS
OG0005552	LOC117570625|XP_034108282.1|DALB	LOC108597627|XP_017839759.1|DBUS
OG0005553	LOC117563928|XP_034098390.1|DALB	LOC108598327|XP_017840436.1|DBUS
OG0005554	LOC117565500|XP_034100510.1|DALB	LOC108596270|XP_033150870.1|DBUS
OG0005555	LOC117565509|XP_034100533.1|DALB	LOC108599853|XP_017842474.1|DBUS
OG0005556	LOC117565503|XP_034100526.1|DALB	LOC108599809|XP_017842382.2|DBUS
OG0005557	LOC117565850|XP_034101059.1|DALB	LOC108602437|XP_017846050.1|DBUS
OG0005558	LOC117565497|XP_034100495.1|DALB	LOC108599770|XP_017842322.2|DBUS
OG0005559	LOC117564033|XP_034098527.1|DALB	LOC108608264|XP_017855047.2|DBUS
OG0005560	LOC117565847|XP_034101052.1|DALB	LOC108607608|XP_017854003.1|DBUS
OG0005561	LOC117564959|XP_034099831.1|DALB	LOC108605614|XP_017850884.1|DBUS
OG0005562	LOC117563524|XP_034097792.1|DALB	LOC108608418|XP_017855265.2|DBUS
OG0005563	LOC117573224|XP_034112148.1|DALB	LOC108607344|XP_017853517.1|DBUS
OG0005564	LOC117565815|XP_034101006.1|DALB	LOC108607472|XP_033149412.1|DBUS
OG0005565	LOC117566029|XP_034101364.1|DALB	LOC108607848|XP_017854418.1|DBUS
OG0005566	LOC117566030|XP_034101365.1|DALB	LOC108607850|XP_017854419.1|DBUS
OG0005567	LOC117575664|XP_034115841.1|DALB	LOC108602257|XP_017845800.1|DBUS
OG0005568	LOC117564074|XP_034098591.1|DALB	LOC108606155|XP_017851499.1|DBUS
OG0005569	LOC117564960|XP_034099806.1|DALB	LOC108599927|XP_033150842.1|DBUS
OG0005570	LOC117563224|XP_034097311.1|DALB	LOC108608023|XP_017854690.1|DBUS
OG0005571	LOC117567710|XP_034103758.1|DALB	LOC108597093|XP_017838945.1|DBUS
OG0005572	LOC117569793|XP_034106991.1|DALB	LOC108597715|XP_017839894.1|DBUS
OG0005573	LOC117576794|XP_034117744.1|DALB	LOC108604081|XP_017848844.1|DBUS
OG0005574	LOC117570284|XP_034107695.1|DALB	LOC108596264|XP_017837310.1|DBUS
OG0005575	LOC117574671|XP_034114467.1|DALB	LOC108602624|XP_017846252.1|DBUS
OG0005576	LOC117571787|XP_034110037.1|DALB	LOC108595996|XP_017836772.1|DBUS
OG0005577	LOC117569943|XP_034107195.1|DALB	LOC108598773|XP_017841002.1|DBUS
OG0005578	LOC117568517|XP_034105109.1|DALB	LOC108598279|XP_033149535.1|DBUS
OG0005579	LOC117568518|XP_034105111.1|DALB	LOC108600856|XP_017844148.1|DBUS
OG0005580	LOC117571840|XP_034110119.1|DALB	LOC108599978|XP_017842737.1|DBUS
OG0005581	LOC117577879|XP_034118731.1|DALB	LOC108606420|XP_017852005.1|DBUS
OG0005582	LOC117567618|XP_034103600.1|DALB	LOC108600956|XP_017844292.1|DBUS
OG0005583	LOC117570993|XP_034108833.1|DALB	LOC108599891|XP_017842568.1|DBUS
OG0005584	LOC117563854|XP_034098273.1|DALB	LOC108597019|XP_017838792.2|DBUS
OG0005585	LOC117576256|XP_034116786.1|DALB	LOC108604676|XP_017849719.1|DBUS
OG0005586	LOC117574058|XP_034113565.1|DALB	LOC108602249|XP_017845789.1|DBUS
OG0005587	LOC117570885|XP_034108674.1|DALB	LOC108595498|XP_017836239.1|DBUS
OG0005588	LOC117566804|XP_034102242.1|DALB	LOC108600694|XP_017843900.1|DBUS
OG0005589	LOC117576386|XP_034116989.1|DALB	LOC108601964|XP_017845439.1|DBUS
OG0005590	LOC117572194|XP_034110741.1|DALB	LOC108595250|XP_017835943.1|DBUS
OG0005591	LOC117578132|XP_034119229.1|DALB	LOC108607194|XP_017853344.1|DBUS
OG0005592	LOC117575345|XP_034115401.1|DALB	LOC108604668|XP_017849709.1|DBUS
OG0005593	LOC117568287|XP_034104695.1|DALB	LOC108600932|XP_017844258.1|DBUS
OG0005594	LOC117567095|XP_034102766.1|DALB	LOC108599561|XP_017841946.1|DBUS
OG0005595	LOC117567093|XP_034102764.1|DALB	LOC108599557|XP_017841940.1|DBUS
OG0005596	LOC117566383|XP_034101777.1|DALB	LOC108600346|XP_017843358.2|DBUS
OG0005597	LOC117574875|XP_034114794.1|DALB	LOC108601950|XP_017845423.1|DBUS
OG0005598	LOC117574063|XP_034113577.1|DALB	LOC108601739|XP_017845148.1|DBUS
OG0005599	LOC117569792|XP_034106984.1|DALB	LOC108596857|XP_017838490.1|DBUS
OG0005600	LOC117576408|XP_034117027.1|DALB	LOC108602232|XP_017845769.1|DBUS
OG0005601	LOC117578322|XP_034119669.1|DALB	LOC108607068|XP_017853174.1|DBUS
OG0005602	LOC117575765|XP_034116021.1|DALB	LOC108602738|XP_017846379.1|DBUS
OG0005603	LOC117572454|XP_034111177.1|DALB	LOC108596617|XP_017838051.1|DBUS
OG0005604	LOC117567098|XP_034102768.1|DALB	LOC108596968|XP_017838705.1|DBUS
OG0005605	LOC117566994|XP_034102559.1|DALB	LOC108596403|XP_033149026.1|DBUS
OG0005606	LOC117563832|XP_034098251.1|DALB	LOC108608506|XP_017855396.2|DBUS
OG0005607	LOC117575780|XP_034116040.1|DALB	LOC108603818|XP_017848434.1|DBUS
OG0005608	LOC117575046|XP_034115020.1|DALB	LOC108604747|XP_017849822.1|DBUS
OG0005609	LOC117567725|XP_034103778.1|DALB	LOC108600271|XP_017843219.1|DBUS
OG0005610	LOC117566973|XP_034102525.1|DALB	LOC108600110|XP_017842970.2|DBUS
OG0005611	LOC117569421|XP_034106466.1|DALB	LOC108599734|XP_017842226.1|DBUS
OG0005612	LOC117575033|XP_034115003.1|DALB	LOC108604485|XP_017849463.1|DBUS
OG0005613	LOC117574918|XP_034114859.1|DALB	LOC108604694|XP_017849740.1|DBUS
OG0005614	LOC117574129|XP_034113677.1|DALB	LOC108604270|XP_017849155.1|DBUS
OG0005616	LOC117573541|XP_034112711.1|DALB	LOC108603785|XP_017848369.1|DBUS
OG0005617	LOC117573995|XP_034113434.1|DALB	LOC108604116|XP_017848889.1|DBUS
OG0005618	LOC117567554|XP_034103504.1|DALB	LOC108596509|XP_017837839.1|DBUS
OG0005619	LOC117574718|XP_034114532.1|DALB	LOC108603992|XP_017848711.1|DBUS
OG0005620	LOC117578058|XP_034119083.1|DALB	LOC108606448|XP_017852051.1|DBUS
OG0005621	LOC117564836|XP_034099655.1|DALB	LOC108605289|XP_017850425.1|DBUS
OG0005622	LOC117577998|XP_034118988.1|DALB	LOC108607138|XP_017853264.1|DBUS
OG0005623	LOC117576793|XP_034117743.1|DALB, LOC117578085|XP_034119141.1|DALB	LOC108606703|XP_017852567.1|DBUS
OG0005624	LOC117576877|XP_034117874.1|DALB	LOC108604037|XP_017848783.1|DBUS
OG0005625	LOC117573429|XP_034112532.1|DALB	LOC108602917|XP_017846741.1|DBUS
OG0005626	LOC117578074|XP_034119110.1|DALB	LOC108605949|XP_017851259.1|DBUS
OG0005627	LOC117576490|XP_034117155.1|DALB	LOC108603253|XP_017847381.1|DBUS
OG0005628	LOC117576265|XP_034116799.1|DALB	LOC108601986|XP_017845470.1|DBUS
OG0005629	LOC117567260|XP_034103001.1|DALB	LOC108597641|XP_017839778.1|DBUS
OG0005630	LOC117571894|XP_034110250.1|DALB	LOC108597087|XP_017838931.1|DBUS
OG0005631	LOC117568732|XP_034105449.1|DALB	LOC108605569|XP_017850825.1|DBUS
OG0005632	LOC117577874|XP_034118723.1|DALB	LOC108605132|XP_017850187.1|DBUS
OG0005633	LOC117576682|XP_034117569.1|DALB	LOC108602866|XP_017846643.1|DBUS
OG0005634	LOC117576854|XP_034117838.1|DALB	LOC108603734|XP_017848272.1|DBUS
OG0005635	LOC117565242|XP_034100144.1|DALB	LOC108607866|XP_017854448.1|DBUS
OG0005636	LOC117573281|XP_034112261.1|DALB	LOC108602966|XP_017846835.1|DBUS
OG0005637	LOC117573989|XP_034113429.1|DALB	LOC108601727|XP_017845135.1|DBUS
OG0005638	LOC117569662|XP_034106799.1|DALB	LOC108597625|XP_017839757.1|DBUS
OG0005639	LOC117572682|XP_034111607.1|DALB	LOC108597196|XP_017839115.1|DBUS
OG0005640	LOC117576507|XP_034117197.1|DALB	LOC108604767|XP_017849850.1|DBUS
OG0005641	LOC117574628|XP_034114413.1|DALB	LOC108605503|XP_017850741.1|DBUS
OG0005642	LOC117574215|XP_034113813.1|DALB	LOC108603223|XP_017847310.1|DBUS
OG0005643	LOC117570201|XP_034107579.1|DALB	LOC108599392|XP_017841688.1|DBUS
OG0005644	LOC117567286|XP_034103047.1|DALB	LOC108599388|XP_017841684.1|DBUS
OG0005645	LOC117566859|XP_034102348.1|DALB	LOC108604950|XP_017850009.1|DBUS
OG0005646	LOC117569214|XP_034106184.1|DALB	LOC108604964|XP_017850023.1|DBUS
OG0005647	LOC117566887|XP_034102390.1|DALB	LOC108595742|XP_017836517.1|DBUS
OG0005648	LOC117567013|XP_034102590.1|DALB	LOC108598460|XP_017840594.1|DBUS
OG0005649	LOC117574110|XP_034113650.1|DALB	LOC108601897|XP_017845362.1|DBUS
OG0005650	LOC117575065|XP_034115045.1|DALB	LOC108604615|XP_017849643.1|DBUS
OG0005651	LOC117574043|XP_034113539.1|DALB	LOC108605527|XP_017850767.2|DBUS
OG0005652	LOC117576582|XP_034117353.1|DALB	LOC108603160|XP_017847204.1|DBUS
OG0005653	LOC117563542|XP_034097812.1|DALB	LOC108602958|XP_017846816.2|DBUS
OG0005654	LOC117576330|XP_034116893.1|DALB	LOC108604698|XP_017849746.1|DBUS
OG0005655	LOC117573557|XP_034112734.1|DALB	LOC108604052|XP_017848804.1|DBUS
OG0005656	LOC117573538|XP_034112705.1|DALB	LOC108601853|XP_017845292.1|DBUS
OG0005657	LOC117576440|XP_034117088.1|DALB	LOC108603438|XP_017847749.1|DBUS
OG0005658	LOC117573981|XP_034113419.1|DALB	LOC108604649|XP_017849688.1|DBUS
OG0005659	LOC117575648|XP_034115822.1|DALB	LOC108603956|XP_017848640.1|DBUS
OG0005660	LOC117570966|XP_034108800.1|DALB	LOC108598106|XP_033149312.1|DBUS
OG0005661	LOC117576919|XP_034117951.1|DALB	LOC108602980|XP_017846855.1|DBUS
OG0005662	LOC117574099|XP_034113630.1|DALB	LOC108601315|XP_017844703.1|DBUS
OG0005663	LOC117577000|XP_034118072.1|DALB	LOC108605929|XP_017851238.1|DBUS
OG0005664	LOC117573330|XP_034112328.1|DALB	LOC108604271|XP_017849157.1|DBUS
OG0005665	LOC117573735|XP_034113002.1|DALB	LOC108603779|XP_017848362.1|DBUS
OG0005666	LOC117574120|XP_034113788.1|DALB	LOC108607039|XP_017853123.1|DBUS
OG0005667	LOC117567406|XP_034103260.1|DALB	LOC108606726|XP_017852603.1|DBUS
OG0005668	LOC117572564|XP_034111333.1|DALB	LOC108599595|XP_017842030.1|DBUS
OG0005669	LOC117564605|XP_034099351.1|DALB	LOC108607444|XP_017853767.1|DBUS
OG0005670	LOC117576795|XP_034117746.1|DALB	LOC108604674|XP_017849714.1|DBUS
OG0005671	LOC117576620|XP_034117428.1|DALB	LOC108601421|XP_017844808.1|DBUS
OG0005672	LOC117566251|XP_034101695.1|DALB	LOC108608047|XP_017854716.1|DBUS
OG0005673	LOC117571713|XP_034109903.1|DALB	LOC108600963|XP_033149563.1|DBUS
OG0005674	LOC117568007|XP_034104221.1|DALB	LOC108598355|XP_033149460.1|DBUS
OG0005675	LOC117575004|XP_034114971.1|DALB	LOC108601829|XP_017845259.1|DBUS
OG0005676	LOC117569534|XP_034106627.1|DALB	LOC108601167|XP_017844588.1|DBUS
OG0005677	LOC117566915|XP_034102426.1|DALB	LOC108597420|XP_017839459.1|DBUS
OG0005678	LOC117573456|XP_034112569.1|DALB	LOC108603352|XP_017847576.1|DBUS
OG0005679	LOC117576875|XP_034117870.1|DALB	LOC108601478|XP_017844866.1|DBUS
OG0005680	LOC117564004|XP_034098485.1|DALB	LOC108608313|XP_017855129.2|DBUS
OG0005681	LOC117575375|XP_034115438.1|DALB	LOC108604120|XP_017848895.1|DBUS
OG0005682	LOC117575372|XP_034115433.1|DALB	LOC108603842|XP_017848480.1|DBUS
OG0005683	LOC117565236|XP_034100140.1|DALB	LOC108606541|XP_017852222.1|DBUS
OG0005684	LOC117566972|XP_034102524.1|DALB	LOC108600109|XP_017842969.2|DBUS
OG0005685	LOC117578284|XP_034119616.1|DALB	LOC108605534|XP_017850776.1|DBUS
OG0005686	LOC117573944|XP_034113363.1|DALB	LOC108602265|XP_017845809.1|DBUS
OG0005687	LOC117570647|XP_034108305.1|DALB	LOC108601126|XP_017844536.1|DBUS
OG0005688	LOC117569085|XP_034105991.1|DALB	LOC108595989|XP_017836766.2|DBUS
OG0005689	LOC117569981|XP_034107293.1|DALB	LOC108607044|XP_017853139.1|DBUS
OG0005690	LOC117576829|XP_034117794.1|DALB	LOC108601508|XP_033149856.1|DBUS
OG0005691	LOC117574566|XP_034114329.1|DALB	LOC108603794|XP_017848379.2|DBUS
OG0005692	LOC117566216|XP_034101651.1|DALB	LOC108594327|XP_017834966.2|DBUS
OG0005693	LOC117569091|XP_034105999.1|DALB	LOC108598819|XP_017841057.1|DBUS
OG0005694	LOC117576857|XP_034117842.1|DALB	LOC108603728|XP_017848260.1|DBUS
OG0005695	LOC117576688|XP_034117574.1|DALB	LOC108602872|XP_017846649.1|DBUS
OG0005696	LOC117576690|XP_034117577.1|DALB	LOC108602874|XP_017846652.1|DBUS
OG0005697	LOC117576678|XP_034117563.1|DALB	LOC108602863|XP_017846640.1|DBUS
OG0005698	LOC117567162|XP_034102866.1|DALB	LOC108597588|XP_017839696.1|DBUS
OG0005699	LOC117576985|XP_034118062.1|DALB	LOC108604427|XP_017849384.1|DBUS
OG0005700	LOC117578237|XP_034119574.1|DALB	LOC108606937|XP_033150333.1|DBUS
OG0005701	LOC117564056|XP_034098568.1|DALB	LOC108595587|XP_017836338.1|DBUS
OG0005702	LOC117574167|XP_034113750.1|DALB	LOC108605852|XP_017851151.1|DBUS
OG0005703	LOC117572683|XP_034111611.1|DALB	LOC108595266|XP_017835968.1|DBUS
OG0005704	LOC117568905|XP_034105703.1|DALB	LOC108605220|XP_017850317.1|DBUS
OG0005705	LOC117570369|XP_034107854.1|DALB	LOC108598958|XP_017841217.1|DBUS
OG0005706	LOC117576264|XP_034116797.1|DALB	LOC108603724|XP_017848254.1|DBUS
OG0005707	LOC117563701|XP_034098041.1|DALB	LOC108606657|XP_017852467.1|DBUS
OG0005708	LOC117567057|XP_034102679.1|DALB	LOC108606738|XP_017852622.1|DBUS
OG0005709	LOC117576824|XP_034117787.1|DALB	LOC108601726|XP_017845134.1|DBUS
OG0005710	LOC117574100|XP_034113631.1|DALB	LOC108602804|XP_017846515.1|DBUS
OG0005711	LOC117567818|XP_034103948.1|DALB	LOC108600990|XP_017844342.1|DBUS
OG0005712	LOC117563252|XP_034097358.1|DALB	LOC108608080|XP_017854764.1|DBUS
OG0005713	LOC117574370|XP_034114095.1|DALB	LOC108601754|XP_017845166.1|DBUS
OG0005714	LOC117574191|XP_034113780.1|DALB	LOC108604441|XP_017849408.1|DBUS
OG0005715	LOC117574068|XP_034113584.1|DALB	LOC108603736|XP_017848274.1|DBUS
OG0005716	LOC117574975|XP_034114930.1|DALB	LOC108604156|XP_033149891.1|DBUS
OG0005717	LOC117575880|XP_034116208.1|DALB	LOC108604097|XP_017848868.1|DBUS
OG0005718	LOC117573939|XP_034113357.1|DALB	LOC108604639|XP_017849678.1|DBUS
OG0005719	LOC117574155|XP_034113727.1|DALB	LOC108604185|XP_017849021.1|DBUS
OG0005720	LOC117574525|XP_034114278.1|DALB	LOC108602200|XP_017845738.1|DBUS
OG0005721	LOC117574720|XP_034114534.1|DALB	LOC108604219|XP_017849073.1|DBUS
OG0005722	LOC117575613|XP_034115777.1|DALB	LOC108604785|XP_017849872.1|DBUS
OG0005723	LOC117574534|XP_034114288.1|DALB	LOC108602164|XP_017845686.1|DBUS
OG0005724	LOC117572744|XP_034111712.1|DALB	LOC108596577|XP_017837990.1|DBUS
OG0005725	LOC117576613|XP_034117408.1|DALB	LOC108602020|XP_017845512.1|DBUS
OG0005726	LOC117577935|XP_034118831.1|DALB	LOC108605608|XP_017850874.1|DBUS
OG0005727	LOC117576254|XP_034116772.1|DALB	LOC108603984|XP_017848700.1|DBUS
OG0005728	LOC117575002|XP_034114968.1|DALB	LOC108601676|XP_017845074.1|DBUS
OG0005729	LOC117576465|XP_034117124.1|DALB	LOC108601250|XP_033149890.1|DBUS
OG0005730	LOC117576468|XP_034117130.1|DALB	LOC108601738|XP_017845147.1|DBUS
OG0005731	LOC117576467|XP_034117129.1|DALB	LOC108601737|XP_017845146.1|DBUS
OG0005732	LOC117576370|XP_034116952.1|DALB	LOC108603510|XP_017847876.1|DBUS
OG0005733	LOC117576369|XP_034116950.1|DALB	LOC108603509|XP_017847872.1|DBUS
OG0005734	LOC117576398|XP_034117004.1|DALB	LOC108603746|XP_017848308.1|DBUS
OG0005735	LOC117576982|XP_034118052.1|DALB	LOC108603423|XP_017847713.1|DBUS
OG0005736	LOC117576980|XP_034118050.1|DALB	LOC108603424|XP_017847719.1|DBUS
OG0005737	LOC117574665|XP_034114461.1|DALB	LOC108604442|XP_017849409.1|DBUS
OG0005738	LOC117575807|XP_034116089.1|DALB	LOC108604202|XP_017849045.1|DBUS
OG0005739	LOC117573969|XP_034113398.1|DALB	LOC108604089|XP_017848857.1|DBUS
