Orthogroup	DSAN.longest_only	DYAK.longest_only
OG0004573	LOC120451316|XP_039490819.1|DSAN	LOC6535593|XP_039231303.1|DYAK
OG0004574	LOC120456484|XP_039499282.1|DSAN	LOC6525507|XP_002101342.1|DYAK
OG0004575	LOC120455418|XP_039497500.1|DSAN	LOC6525508|XP_002101343.1|DYAK
OG0004576	LOC120451002|XP_039490248.1|DSAN	LOC6536206|XP_002096797.1|DYAK
OG0004577	LOC120453906|XP_039494771.1|DSAN	LOC6536988|XP_002097557.1|DYAK
OG0004578	LOC120455649|XP_039497974.1|DSAN	LOC6525059|XP_002100898.1|DYAK
OG0004579	LOC120451097|XP_039490470.1|DSAN	LOC6526711|XP_039226790.1|DYAK
OG0004580	LOC120454445|XP_039495681.1|DSAN	LOC6536950|XP_002097519.1|DYAK
OG0004581	LOC120454340|XP_039495485.1|DSAN	LOC6537198|XP_002097756.3|DYAK
OG0004582	LOC120452634|XP_039492878.1|DSAN	LOC6538950|XP_039231448.1|DYAK
OG0004583	LOC120456102|XP_039498641.1|DSAN	LOC6525897|XP_002101717.1|DYAK
OG0004584	LOC120445519|XP_039481912.1|DSAN	LOC6530454|XP_002091370.1|DYAK
OG0004585	LOC120452253|XP_039492315.1|DSAN	LOC6537976|XP_002098513.1|DYAK
OG0004586	LOC120457092|XP_039500212.1|DSAN	LOC6524187|XP_002100050.1|DYAK
OG0004587	LOC120451845|XP_039491755.1|DSAN	LOC6538977|XP_002099480.3|DYAK
OG0004588	LOC120452102|XP_039492112.1|DSAN	LOC6538979|XP_002099482.1|DYAK
OG0004589	LOC120456900|XP_039499936.1|DSAN	LOC6526217|XP_039227103.1|DYAK
OG0004590	LOC120453117|XP_039493590.1|DSAN	LOC6538005|XP_015048606.1|DYAK
OG0004591	LOC120451223|XP_039490640.1|DSAN	LOC6538009|XP_002098544.1|DYAK
OG0004592	LOC120455460|XP_039497616.1|DSAN	LOC6524715|XP_002100559.1|DYAK
OG0004593	LOC120456918|XP_039499986.1|DSAN	LOC6525521|XP_002101356.1|DYAK
OG0004594	LOC120456605|XP_039499449.1|DSAN	LOC6525296|XP_039232021.1|DYAK
OG0004595	LOC120456468|XP_039499250.1|DSAN	LOC6524823|XP_002100665.1|DYAK
OG0004596	LOC120456271|XP_039498933.1|DSAN	LOC6523798|XP_002099673.1|DYAK
OG0004597	LOC120455026|XP_039496791.1|DSAN	LOC6525721|XP_002101543.1|DYAK
OG0004598	LOC120449069|XP_039487301.1|DSAN	LOC6534428|XP_002095105.1|DYAK
OG0004599	LOC120455608|XP_039497926.1|DSAN	LOC6526742|XP_002087845.2|DYAK
OG0004600	LOC120456340|XP_039499048.1|DSAN	LOC6525550|XP_002101385.1|DYAK
OG0004601	LOC120455928|XP_039498388.1|DSAN	LOC6525542|XP_002101377.3|DYAK
OG0004602	LOC120455532|XP_039497755.1|DSAN	LOC6525990|XP_002101808.1|DYAK
OG0004603	LOC120458042|XP_039501485.1|DSAN	LOC6526327|XP_002087449.1|DYAK
OG0004604	LOC120455859|XP_039498264.1|DSAN	LOC6525221|XP_002101059.1|DYAK
OG0004605	LOC120456465|XP_039499245.1|DSAN	LOC6525919|XP_039232182.1|DYAK
OG0004606	LOC120451771|XP_039491635.1|DSAN	LOC6535738|XP_002096361.1|DYAK
OG0004607	LOC120456035|XP_039498539.1|DSAN	LOC6524298|XP_002100157.1|DYAK
OG0004608	LOC120457273|XP_039500631.1|DSAN	LOC6524987|XP_015046024.1|DYAK
OG0004609	LOC120455815|XP_039498210.1|DSAN	LOC6524965|XP_002100805.1|DYAK
OG0004610	LOC120452931|XP_039493336.1|DSAN	LOC6538912|XP_002099416.1|DYAK
OG0004611	LOC120451963|XP_039491921.1|DSAN	LOC6538888|XP_039231216.1|DYAK
OG0004612	LOC120453018|XP_039493469.1|DSAN	LOC6538889|XP_002099393.1|DYAK
OG0004613	LOC120454343|XP_039495489.1|DSAN	LOC6537196|XP_002097754.1|DYAK
OG0004614	LOC120457108|XP_039500251.1|DSAN	LOC6524638|XP_002100495.1|DYAK
OG0004615	LOC120455372|XP_039497418.1|DSAN	LOC6524293|XP_015045590.1|DYAK
OG0004616	LOC120456447|XP_039499218.1|DSAN	LOC6525229|XP_002101067.1|DYAK
OG0004617	LOC120445843|XP_039482406.1|DSAN	LOC6530312|XP_002091239.1|DYAK
OG0004618	LOC120454691|XP_039496157.1|DSAN	LOC6537776|XP_002098317.2|DYAK
OG0004619	LOC120451102|XP_039490442.1|DSAN	LOC6537689|XP_002098234.2|DYAK
OG0004620	LOC120454601|XP_039495992.1|DSAN	LOC6535654|XP_002096282.3|DYAK
OG0004621	LOC120451640|XP_039491434.1|DSAN	LOC6537381|XP_015048307.1|DYAK
OG0004622	LOC120452616|XP_039492852.1|DSAN	LOC6535551|XP_039231359.1|DYAK
OG0004623	LOC120453461|XP_039494112.1|DSAN	LOC6538018|XP_002098553.1|DYAK
OG0004624	LOC120454071|XP_039495016.1|DSAN	LOC6537470|XP_002098026.1|DYAK
OG0004625	LOC120454952|XP_039496654.1|DSAN	LOC6524785|XP_039226058.1|DYAK
OG0004626	LOC120457259|XP_039500597.1|DSAN	LOC6523829|XP_039233301.1|DYAK
OG0004627	LOC120447455|XP_039484745.1|DSAN	LOC6532908|XP_039230101.1|DYAK
OG0004628	LOC120456628|XP_039499483.1|DSAN	LOC6523947|XP_002099819.1|DYAK
OG0004629	LOC120451356|XP_039490926.1|DSAN	LOC6537277|XP_002097835.1|DYAK
OG0004630	LOC120451608|XP_039491375.1|DSAN	LOC6537981|XP_015048596.1|DYAK
OG0004632	LOC120453091|XP_039493554.1|DSAN	LOC120321732|XP_039231298.1|DYAK
OG0004633	LOC120451772|XP_039491636.1|DSAN	LOC6538021|XP_039231868.1|DYAK
OG0004634	LOC120452686|XP_039492971.1|DSAN	LOC6538033|XP_002098568.1|DYAK
OG0004635	LOC120455217|XP_039497116.1|DSAN	LOC6525935|XP_015046545.1|DYAK
OG0004636	LOC120457099|XP_039500221.1|DSAN	LOC6525859|XP_039233430.1|DYAK
OG0004637	LOC120455198|XP_039497076.1|DSAN	LOC6526243|XP_002099651.1|DYAK
OG0004638	LOC120455991|XP_039498482.1|DSAN	LOC6525865|XP_039226085.1|DYAK
OG0004639	LOC120453889|XP_039494739.1|DSAN	LOC6538312|XP_002098839.1|DYAK
OG0004640	LOC120453818|XP_039494634.1|DSAN	LOC6538314|XP_002098841.2|DYAK
OG0004641	LOC120456679|XP_039499570.1|DSAN	LOC6524589|XP_002100446.1|DYAK
OG0004642	LOC120450609|XP_039489678.1|DSAN	LOC6532530|XP_002093276.1|DYAK
OG0004643	LOC120454105|XP_039495065.1|DSAN, LOC120454104|XP_039495061.1|DSAN	LOC6536286|XP_002096872.1|DYAK
OG0004644	LOC120455070|XP_039496856.1|DSAN	LOC6525194|XP_002101032.1|DYAK
OG0004645	LOC120446292|XP_039483123.1|DSAN	LOC6526321|XP_002087443.1|DYAK
OG0004646	LOC120453828|XP_039494656.1|DSAN	LOC6538962|XP_002099465.1|DYAK
OG0004647	LOC120457224|XP_039500532.1|DSAN	LOC6524810|XP_002100652.1|DYAK
OG0004648	LOC120456155|XP_039498726.1|DSAN	LOC6525821|XP_002101641.1|DYAK
OG0004649	LOC120456065|XP_039498589.1|DSAN	LOC6524774|XP_002100618.1|DYAK
OG0004650	LOC120447140|XP_039484512.1|DSAN	LOC6527244|XP_002088338.1|DYAK
OG0004651	LOC120451792|XP_039491679.1|DSAN	LOC6535432|XP_002096081.3|DYAK
OG0004652	LOC120450794|XP_039489889.1|DSAN	LOC6538204|XP_039231968.1|DYAK
OG0004653	LOC120450461|XP_039489415.1|DSAN	LOC6535122|XP_002095784.2|DYAK
OG0004654	LOC120454933|XP_039496627.1|DSAN	LOC6526522|XP_002087632.2|DYAK
OG0004655	LOC120452529|XP_039492727.1|DSAN	LOC6537957|XP_002098494.3|DYAK
OG0004656	LOC120456808|XP_039499779.1|DSAN	LOC6525781|XP_002101602.1|DYAK
OG0004657	LOC120453758|XP_039494525.1|DSAN	LOC120321926|XP_039232128.1|DYAK
OG0004658	LOC120453307|XP_039493896.1|DSAN	LOC6536508|XP_002097085.1|DYAK
OG0004659	LOC120452219|XP_039492279.1|DSAN	LOC6537876|XP_002098417.1|DYAK
OG0004660	LOC120454679|XP_039496128.1|DSAN	LOC6537723|XP_039231908.1|DYAK
OG0004661	LOC120452256|XP_039492319.1|DSAN	LOC6535430|XP_002096079.2|DYAK
OG0004662	LOC120453486|XP_039494154.1|DSAN	LOC6537027|XP_002097594.1|DYAK
OG0004663	LOC120456487|XP_039499285.1|DSAN	LOC6524150|XP_002100013.1|DYAK
OG0004664	LOC120456488|XP_039499286.1|DSAN	LOC6524149|XP_002100012.1|DYAK
OG0004665	LOC120456018|XP_039498516.1|DSAN	LOC6524287|XP_015045586.1|DYAK
OG0004666	LOC120450919|XP_039490117.1|DSAN	LOC6536429|XP_002097011.1|DYAK
OG0004667	LOC120452744|XP_039493053.1|DSAN	LOC6536434|XP_002097016.1|DYAK
OG0004668	LOC120456470|XP_039499253.1|DSAN	LOC6524815|XP_039229463.1|DYAK
OG0004669	LOC120458793|XP_039502521.1|DSAN	LOC6527012|XP_002088107.1|DYAK
OG0004670	LOC120452577|XP_039492794.1|DSAN	LOC6538456|XP_002098980.3|DYAK
OG0004671	LOC120452702|XP_039492992.1|DSAN	LOC6536831|XP_002097401.1|DYAK
OG0004672	LOC120451703|XP_039491534.1|DSAN	LOC6537285|XP_039231312.1|DYAK
OG0004673	LOC120451291|XP_039490776.1|DSAN	LOC6539048|XP_002099550.1|DYAK
OG0004674	LOC120453015|XP_039493465.1|DSAN	LOC6538241|XP_015048722.1|DYAK
OG0004675	LOC120451094|XP_039490433.1|DSAN	LOC6538245|XP_002098772.1|DYAK
OG0004676	LOC120451763|XP_039491625.1|DSAN	LOC6537562|XP_002098108.1|DYAK
OG0004677	LOC120452624|XP_039492864.1|DSAN	LOC6538791|XP_039232715.1|DYAK
OG0004678	LOC120451779|XP_039491656.1|DSAN	LOC6538792|XP_002099305.1|DYAK
OG0004679	LOC120451905|XP_039491848.1|DSAN	LOC6535642|XP_039231452.1|DYAK
OG0004680	LOC120452754|XP_039493066.1|DSAN	LOC6537456|XP_015048357.1|DYAK
OG0004681	LOC120451852|XP_039491777.1|DSAN	LOC6536213|XP_002096804.1|DYAK
OG0004682	LOC120450265|XP_039489097.1|DSAN	LOC6526833|XP_002087933.1|DYAK
OG0004683	LOC120452054|XP_039492052.1|DSAN	LOC6536910|XP_002097479.1|DYAK
OG0004684	LOC120451371|XP_039490955.1|DSAN	LOC6536440|XP_002097021.1|DYAK
OG0004685	LOC120451099|XP_039490437.1|DSAN	LOC6538051|XP_039231830.1|DYAK
OG0004686	LOC120453335|XP_039493935.1|DSAN	LOC6536299|XP_002096883.1|DYAK
OG0004687	LOC120453543|XP_039494229.1|DSAN	LOC6538047|XP_002098582.1|DYAK
OG0004688	LOC120453796|XP_039494604.1|DSAN	LOC26535920|XP_002097109.1|DYAK
OG0004689	LOC120454538|XP_039495849.1|DSAN	LOC6537915|XP_002098455.1|DYAK
OG0004690	LOC120454457|XP_039495703.1|DSAN	LOC6536150|XP_002096751.1|DYAK
OG0004691	LOC120454557|XP_039495882.1|DSAN	LOC6538098|XP_002098632.1|DYAK
OG0004692	LOC120453950|XP_039494829.1|DSAN	LOC6537942|XP_002098482.1|DYAK
OG0004693	LOC120452350|XP_039492456.1|DSAN	LOC6537947|XP_015048580.1|DYAK
OG0004694	LOC120452463|XP_039492628.1|DSAN	LOC6538582|XP_002099104.1|DYAK
OG0004695	LOC120451322|XP_039490828.1|DSAN	LOC6538247|XP_015048730.1|DYAK
OG0004696	LOC120453521|XP_039494202.1|DSAN	LOC6535857|XP_002096476.1|DYAK
OG0004697	LOC120456527|XP_039499331.1|DSAN	LOC6524912|XP_002100752.1|DYAK
OG0004698	LOC120456260|XP_039498917.1|DSAN	LOC6525586|XP_002101421.1|DYAK
OG0004699	LOC120450991|XP_039490228.1|DSAN	LOC6536530|XP_002097106.1|DYAK
OG0004700	LOC120452330|XP_039492423.1|DSAN	LOC6535271|XP_039231711.1|DYAK
OG0004701	LOC120452532|XP_039492730.1|DSAN	LOC6535890|XP_039232335.1|DYAK
OG0004702	LOC120450773|XP_039489863.1|DSAN	LOC6538805|XP_002099318.2|DYAK
OG0004703	LOC120453280|XP_039493840.1|DSAN	LOC6537907|XP_002098447.1|DYAK
OG0004704	LOC120451146|XP_039490507.1|DSAN	LOC6538671|XP_002099191.1|DYAK
OG0004705	LOC120450852|XP_039489998.1|DSAN	LOC6536406|XP_002096988.1|DYAK
OG0004706	LOC120450076|XP_039488796.1|DSAN	LOC6533415|XP_002094133.1|DYAK
OG0004707	LOC120444039|XP_039479478.1|DSAN	LOC6527016|XP_002088111.1|DYAK
OG0004708	LOC120450758|XP_039489830.1|DSAN	LOC6535996|XP_039231604.1|DYAK
OG0004709	LOC120453224|XP_039493752.1|DSAN	LOC6537646|XP_002098191.1|DYAK
OG0004710	LOC120452197|XP_039492249.1|DSAN	LOC6537319|XP_039232241.1|DYAK
OG0004711	LOC120454590|XP_039495975.1|DSAN	LOC6538343|XP_002098868.1|DYAK
OG0004712	LOC120454595|XP_039495981.1|DSAN	LOC6536980|XP_002097549.1|DYAK
OG0004713	LOC120454360|XP_039495516.1|DSAN	LOC6538768|XP_002099282.1|DYAK
OG0004714	LOC120451659|XP_039491468.1|DSAN	LOC26534737|XP_015049017.1|DYAK
OG0004715	LOC120458826|XP_039502580.1|DSAN	LOC6528224|XP_002089286.1|DYAK
OG0004716	LOC120454375|XP_039495545.1|DSAN	LOC6538778|XP_002099292.2|DYAK
OG0004717	LOC120456472|XP_039499264.1|DSAN	LOC6525980|XP_039228445.1|DYAK
OG0004718	LOC120453449|XP_039494099.1|DSAN	LOC6526713|XP_002087816.1|DYAK
OG0004719	LOC120454630|XP_039496040.1|DSAN	LOC6538937|XP_015049126.2|DYAK
OG0004720	LOC120450771|XP_039489861.1|DSAN	LOC6538800|XP_002099313.1|DYAK
OG0004721	LOC120453418|XP_039494051.1|DSAN	LOC6538206|XP_002098734.1|DYAK
OG0004722	LOC120452049|XP_039492046.1|DSAN	LOC6538063|XP_002098598.1|DYAK
OG0004723	LOC120455853|XP_039498258.1|DSAN	LOC6525103|XP_002100942.1|DYAK
OG0004724	LOC120453184|XP_039493681.1|DSAN	LOC6535607|XP_002096235.1|DYAK
OG0004725	LOC120454702|XP_039496172.1|DSAN	LOC6538342|XP_002098867.1|DYAK
OG0004726	LOC120453240|XP_039493775.1|DSAN	LOC6538251|XP_002098778.1|DYAK
OG0004727	LOC120451685|XP_039491502.1|DSAN	LOC6537894|XP_039231071.1|DYAK
OG0004728	LOC120450793|XP_039489888.1|DSAN	LOC6536834|XP_002097404.1|DYAK
OG0004729	LOC120456879|XP_039499911.1|DSAN	LOC6524659|XP_002100516.1|DYAK
OG0004730	LOC120449255|XP_039487572.1|DSAN	LOC6527045|XP_002088138.1|DYAK
OG0004731	LOC120451827|XP_039491735.1|DSAN	LOC6535630|XP_002096258.1|DYAK
OG0004732	LOC120453435|XP_039494076.1|DSAN	LOC6536485|XP_015047753.1|DYAK
OG0004733	LOC120451636|XP_039491428.1|DSAN	LOC6537441|XP_002097997.1|DYAK
OG0004734	LOC120452977|XP_039493407.1|DSAN	LOC6537668|XP_039232836.1|DYAK
OG0004735	LOC120452362|XP_039492474.1|DSAN	LOC6539059|XP_039232577.1|DYAK
OG0004736	LOC120454512|XP_039495803.1|DSAN	LOC6538132|XP_039232276.1|DYAK
OG0004737	LOC120452008|XP_039491979.1|DSAN	LOC6535278|XP_002095934.1|DYAK
OG0004738	LOC120451861|XP_039491794.1|DSAN	LOC6535279|XP_039232550.1|DYAK
OG0004739	LOC120453080|XP_039493541.1|DSAN	LOC6537929|XP_002098469.1|DYAK
OG0004740	LOC120453131|XP_039493614.1|DSAN	LOC6538652|XP_002099172.1|DYAK
OG0004741	LOC120454509|XP_039495796.1|DSAN	LOC6535608|XP_002096236.1|DYAK
OG0004742	LOC120454887|XP_039496418.1|DSAN	LOC6523744|XP_015046895.1|DYAK
OG0004743	LOC120451828|XP_039491737.1|DSAN	LOC6535637|XP_002096265.1|DYAK
OG0004744	LOC120452375|XP_039492504.1|DSAN	LOC6529022|XP_002090054.1|DYAK
OG0004745	LOC120451375|XP_039490960.1|DSAN	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC120451639|XP_039491433.1|DSAN	LOC6537379|XP_002097935.1|DYAK
OG0004747	LOC120451644|XP_039491439.1|DSAN	LOC6537380|XP_015048306.1|DYAK
OG0004748	LOC120450879|XP_039490039.1|DSAN	LOC6537377|XP_002097933.1|DYAK
OG0004749	LOC120452468|XP_039492638.1|DSAN	LOC6535824|XP_002096445.1|DYAK
OG0004750	LOC120451104|XP_039490445.1|DSAN	LOC6537687|XP_002098232.1|DYAK
OG0004751	LOC120451252|XP_039490708.1|DSAN	LOC6537190|XP_002097748.1|DYAK
OG0004752	LOC120452374|XP_039492500.1|DSAN	LOC6538329|XP_002098856.1|DYAK
OG0004753	LOC120451501|XP_039491187.1|DSAN	LOC6538637|XP_002099157.1|DYAK
OG0004754	LOC120451344|XP_039490860.1|DSAN	LOC6538202|XP_002098730.1|DYAK
OG0004755	LOC120454609|XP_039496005.1|DSAN	LOC6535811|XP_002096433.1|DYAK
OG0004756	LOC120454607|XP_039496002.1|DSAN	LOC6535810|XP_002096432.1|DYAK
OG0004757	LOC120454366|XP_039495524.1|DSAN	LOC6536896|XP_015047990.1|DYAK
OG0004758	LOC120452396|XP_039492545.1|DSAN	LOC6535500|XP_015047186.2|DYAK
OG0004759	LOC120454197|XP_039495225.1|DSAN	LOC6536178|XP_002096769.1|DYAK
OG0004760	LOC120451541|XP_039491257.1|DSAN	LOC6537325|XP_039231079.1|DYAK
OG0004761	LOC120451244|XP_039490690.1|DSAN	LOC6536662|XP_002097234.1|DYAK
OG0004762	LOC120452016|XP_039491996.1|DSAN	LOC6527070|XP_002088163.1|DYAK
OG0004763	LOC120453063|XP_039493522.1|DSAN	LOC6535557|XP_002096186.3|DYAK
OG0004764	LOC120453032|XP_039493486.1|DSAN	LOC6537352|XP_002097909.1|DYAK
OG0004765	LOC120452277|XP_039492342.1|DSAN	LOC6538667|XP_039231344.1|DYAK
OG0004766	LOC120453384|XP_039494000.1|DSAN	LOC6538683|XP_002099202.2|DYAK
OG0004767	LOC120452479|XP_039492655.1|DSAN	LOC6535295|XP_002095951.1|DYAK
OG0004768	LOC120452477|XP_039492651.1|DSAN	LOC6535297|XP_002095953.2|DYAK
OG0004769	LOC120457708|XP_039501138.1|DSAN	LOC6529264|XP_002090269.1|DYAK
OG0004770	LOC120451536|XP_039491248.1|DSAN	LOC6540275|XP_002087112.1|DYAK
OG0004771	LOC120450831|XP_039489947.1|DSAN	LOC6537964|XP_002098501.1|DYAK
OG0004772	LOC120450998|XP_039490241.1|DSAN	LOC6536210|XP_002096801.1|DYAK
OG0004773	LOC120454130|XP_039495105.1|DSAN	LOC6535841|XP_002096462.1|DYAK
OG0004774	LOC120454133|XP_039495119.1|DSAN	LOC6535844|XP_039232604.1|DYAK
OG0004775	LOC120451839|XP_039491750.1|DSAN	LOC6535625|XP_002096253.1|DYAK
OG0004776	LOC120458944|XP_039502737.1|DSAN	LOC6528358|XP_002089407.1|DYAK
OG0004777	LOC120448672|XP_039486744.1|DSAN	LOC6535224|XP_002095883.1|DYAK
OG0004778	LOC120458402|XP_039501961.1|DSAN	LOC6527560|XP_002088650.1|DYAK
OG0004779	LOC120451524|XP_039491227.1|DSAN	LOC6537935|XP_015048573.1|DYAK
OG0004780	LOC120458797|XP_039502524.1|DSAN	LOC6526680|XP_002087786.1|DYAK
OG0004781	LOC120451173|XP_039490543.1|DSAN	LOC6536841|XP_015047965.1|DYAK
OG0004782	LOC120450769|XP_039489855.1|DSAN	LOC6538798|XP_002099311.3|DYAK
OG0004783	LOC120457378|XP_039500850.1|DSAN	LOC6524704|XP_002100548.1|DYAK
OG0004784	LOC120452415|XP_039492568.1|DSAN	LOC6537598|XP_002098144.1|DYAK
OG0004785	LOC120451975|XP_039491935.1|DSAN	LOC6537580|XP_002098126.1|DYAK
OG0004786	LOC120452797|XP_039493127.1|DSAN	LOC6537578|XP_002098124.1|DYAK
OG0004787	LOC120453834|XP_039494661.1|DSAN	LOC6537576|XP_002098122.1|DYAK
OG0004788	LOC120452853|XP_039493227.1|DSAN	LOC6537575|XP_015048423.1|DYAK
OG0004789	LOC120452230|XP_039492289.1|DSAN	LOC6537574|XP_002098120.1|DYAK
OG0004790	LOC120453483|XP_039494151.1|DSAN	LOC6538391|XP_002098915.3|DYAK
OG0004791	LOC120452692|XP_039492979.1|DSAN	LOC6539008|XP_002099510.1|DYAK
OG0004792	LOC120453144|XP_039493634.1|DSAN	LOC6535644|XP_002096272.1|DYAK
OG0004793	LOC120453115|XP_039493587.1|DSAN	LOC6537998|XP_002098533.2|DYAK
OG0004794	LOC120453895|XP_039494746.1|DSAN	LOC6536990|XP_002097559.1|DYAK
OG0004795	LOC120451142|XP_039490500.1|DSAN	LOC6536931|XP_002097500.1|DYAK
OG0004796	LOC120454634|XP_039496057.1|DSAN	LOC6536866|XP_002097435.1|DYAK
OG0004797	LOC120453849|XP_039494684.1|DSAN	LOC6537643|XP_039231847.1|DYAK
OG0004798	LOC120454565|XP_039495893.1|DSAN	LOC6538087|XP_002098621.1|DYAK
OG0004799	LOC120451363|XP_039490933.1|DSAN	LOC6536158|XP_002096758.1|DYAK
OG0004800	LOC120451107|XP_039490451.1|DSAN	LOC6537362|XP_002097919.1|DYAK
OG0004801	LOC120454651|XP_039496087.1|DSAN	LOC6538563|XP_002099085.1|DYAK
OG0004802	LOC120453073|XP_039493533.1|DSAN	LOC6535834|XP_002096455.1|DYAK
OG0004803	LOC120453621|XP_039494337.1|DSAN	LOC6538158|XP_002098692.2|DYAK
OG0004804	LOC120452480|XP_039492657.1|DSAN	LOC6535298|XP_039232793.1|DYAK
OG0004805	LOC120451012|XP_039490270.1|DSAN	LOC6536363|XP_002096945.1|DYAK
OG0004806	LOC120455003|XP_039496755.1|DSAN	LOC6524591|XP_002100448.1|DYAK
OG0004807	LOC120453678|XP_039494427.1|DSAN	LOC6538597|XP_002099119.2|DYAK
OG0004808	LOC120454450|XP_039495693.1|DSAN	LOC6536465|XP_002097046.1|DYAK
OG0004809	LOC120452042|XP_039492028.1|DSAN	LOC6535852|XP_002096471.2|DYAK
OG0004810	LOC120454139|XP_039495130.1|DSAN	LOC6535846|XP_002096467.2|DYAK
OG0004811	LOC120450438|XP_039489381.1|DSAN	LOC6539739|XP_015045005.1|DYAK
OG0004812	LOC120451600|XP_039491366.1|DSAN	LOC6536360|XP_039232487.1|DYAK
OG0004813	LOC120452524|XP_039492721.1|DSAN	LOC6537956|XP_002098493.1|DYAK
OG0004814	LOC120451892|XP_039491834.1|DSAN	LOC6536444|XP_002097025.1|DYAK
OG0004815	LOC120455037|XP_039496806.1|DSAN	LOC6524005|XP_002099877.2|DYAK
OG0004816	LOC120456799|XP_039499767.1|DSAN	LOC6525277|XP_002101113.1|DYAK
OG0004817	LOC120455279|XP_039497236.1|DSAN	LOC6525279|XP_002101115.2|DYAK
OG0004818	LOC120451000|XP_039490246.1|DSAN	LOC6536207|XP_002096798.1|DYAK
OG0004819	LOC120451009|XP_039490259.1|DSAN	LOC6537839|XP_002098380.1|DYAK
OG0004820	LOC120454451|XP_039495694.1|DSAN	LOC6536468|XP_002097049.1|DYAK
OG0004821	LOC120452600|XP_039492832.1|DSAN	LOC6537967|XP_002098504.2|DYAK
OG0004822	LOC120452199|XP_039492251.1|DSAN	LOC6537316|XP_002097873.1|DYAK
OG0004823	LOC120453898|XP_039494749.1|DSAN	LOC6536993|XP_002097562.2|DYAK
OG0004824	LOC120453899|XP_039494756.1|DSAN	LOC6536994|XP_002097563.1|DYAK
OG0004825	LOC120454874|XP_039496373.1|DSAN	LOC6523742|XP_002099617.1|DYAK
OG0004826	LOC120450963|XP_039490185.1|DSAN	LOC6537547|XP_002098093.1|DYAK
OG0004827	LOC120452334|XP_039492431.1|DSAN	LOC6535276|XP_002095932.1|DYAK
OG0004828	LOC120450969|XP_039490194.1|DSAN	LOC6537937|XP_002098477.1|DYAK
OG0004829	LOC120454363|XP_039495522.1|DSAN	LOC6538772|XP_002099286.1|DYAK
OG0004830	LOC120451399|XP_039490999.1|DSAN	LOC6536805|XP_002097375.3|DYAK
OG0004831	LOC120448141|XP_039485899.1|DSAN	LOC6533157|XP_002093883.1|DYAK
OG0004832	LOC120451149|XP_039490510.1|DSAN	LOC6536848|XP_002097417.1|DYAK
OG0004833	LOC120453299|XP_039493865.1|DSAN	LOC6537480|XP_002098036.1|DYAK
OG0004834	LOC120451679|XP_039491494.1|DSAN	LOC6537927|XP_002098467.1|DYAK
OG0004835	LOC120453551|XP_039494237.1|DSAN	LOC6537924|XP_002098464.1|DYAK
OG0004836	LOC120451196|XP_039490581.1|DSAN	LOC6537864|XP_002098405.1|DYAK
OG0004837	LOC120450452|XP_039489406.1|DSAN	LOC6534750|XP_002095425.2|DYAK
OG0004838	LOC120451621|XP_039491406.1|DSAN	LOC6536550|XP_015047827.1|DYAK
OG0004839	LOC120451618|XP_039491398.1|DSAN	LOC6536548|XP_015047826.1|DYAK
OG0004840	LOC120452234|XP_039492294.1|DSAN	LOC6538736|XP_002099251.1|DYAK
OG0004841	LOC120458433|XP_039502010.1|DSAN	LOC6528282|XP_002089335.1|DYAK
OG0004842	LOC120453772|XP_039494547.1|DSAN	LOC6538056|XP_002098591.1|DYAK
OG0004843	LOC120454569|XP_039495901.1|DSAN	LOC6535567|XP_002096196.1|DYAK
OG0004844	LOC120458463|XP_039502049.1|DSAN	LOC6527439|XP_002088531.2|DYAK
OG0004845	LOC120451024|XP_039490282.1|DSAN	LOC6535376|XP_002096026.1|DYAK
OG0004846	LOC120443853|XP_039479149.1|DSAN	LOC6526725|XP_002087828.1|DYAK
OG0004847	LOC120443849|XP_039479144.1|DSAN	LOC6526724|XP_002087827.1|DYAK
OG0004848	LOC120452004|XP_039491970.1|DSAN	LOC6536675|XP_002097248.1|DYAK
OG0004849	LOC120443761|XP_039478986.1|DSAN	LOC6527658|XP_002088744.1|DYAK
OG0004850	LOC120451545|XP_039491261.1|DSAN	LOC6536119|XP_039231245.1|DYAK
OG0004851	LOC120453584|XP_039494278.1|DSAN	LOC6536120|XP_002096728.1|DYAK
OG0004852	LOC120451759|XP_039491621.1|DSAN	LOC6536137|XP_015047583.1|DYAK
OG0004853	LOC120445050|XP_039481100.1|DSAN	LOC6530651|XP_002091549.3|DYAK
OG0004854	LOC120447619|XP_039485045.1|DSAN	LOC6533850|XP_039230761.1|DYAK
OG0004855	LOC120449408|XP_039487798.1|DSAN	LOC26536306|XP_015050225.1|DYAK
OG0004856	LOC120447717|XP_039485185.1|DSAN	LOC6533364|XP_039229630.1|DYAK
OG0004857	LOC120449079|XP_039487317.1|DSAN	LOC6532473|XP_002093220.2|DYAK
OG0004858	LOC120447499|XP_039484829.1|DSAN	LOC6533371|XP_039229626.1|DYAK
OG0004859	LOC120449169|XP_039487445.1|DSAN	LOC6533373|XP_002094098.1|DYAK
OG0004860	LOC120449411|XP_039487801.1|DSAN	LOC6533496|XP_002094207.1|DYAK
OG0004861	LOC120447937|XP_039485536.1|DSAN	LOC6533533|XP_015050112.1|DYAK
OG0004862	LOC120450266|XP_039489095.1|DSAN	LOC6533542|XP_039229889.1|DYAK
OG0004863	LOC120450030|XP_039488714.1|DSAN	LOC6533100|XP_002093826.2|DYAK
