Orthogroup	DSAN.longest_only	DGUA.longest_only
OG0005955	LOC120450779|XP_039489871.1|DSAN	LOC117586741|XP_034132934.1|DGUA
OG0005956	LOC120444522|XP_039480199.1|DSAN	LOC117590151|XP_034138464.1|DGUA
OG0005957	LOC120453136|XP_039493621.1|DSAN	LOC117584911|XP_034129949.1|DGUA
OG0005958	LOC120453538|XP_039494223.1|DSAN	LOC117591206|XP_034140237.1|DGUA
OG0005959	LOC120451267|XP_039490737.1|DSAN	LOC117587699|XP_034134487.1|DGUA
OG0005960	LOC120457100|XP_039500223.1|DSAN	LOC117588409|XP_034135566.1|DGUA
OG0005961	LOC120445765|XP_039482295.1|DSAN	LOC117583488|XP_034127721.1|DGUA
OG0005962	LOC120444860|XP_039480756.1|DSAN	LOC117578580|XP_034120053.1|DGUA
OG0005963	LOC120458496|XP_039502097.1|DSAN	LOC117582169|XP_034125660.1|DGUA
OG0005964	LOC120445963|XP_039482600.1|DSAN	LOC117584611|XP_034129521.1|DGUA
OG0005965	LOC120458399|XP_039501958.1|DSAN	LOC117581777|XP_034125095.1|DGUA
OG0005966	LOC120445136|XP_039481221.1|DSAN	LOC117592592|XP_034142367.1|DGUA
OG0005967	LOC120447212|XP_039484659.1|DSAN	LOC117589933|XP_034138111.1|DGUA
OG0005968	LOC120445647|XP_039482122.1|DSAN	LOC117583279|XP_034127404.1|DGUA
OG0005969	LOC120446371|XP_039483235.1|DSAN	LOC117579524|XP_034121332.1|DGUA
OG0005970	LOC120448715|XP_039486818.1|DSAN	LOC117579503|XP_034121298.1|DGUA
OG0005971	LOC120446276|XP_039483093.1|DSAN	LOC117589820|XP_034137946.1|DGUA
OG0005972	LOC120448126|XP_039485874.1|DSAN	LOC117588890|XP_034136324.1|DGUA
OG0005973	LOC120448786|XP_039486909.1|DSAN	LOC117580456|XP_034122917.1|DGUA
OG0005974	LOC120447677|XP_039485136.1|DSAN	LOC117586953|XP_034133213.1|DGUA
OG0005975	LOC120448129|XP_039485881.1|DSAN	LOC117588892|XP_034136332.1|DGUA
OG0005976	LOC120453161|XP_039493655.1|DSAN	LOC117586085|XP_034131832.1|DGUA
OG0005977	LOC120444419|XP_039479981.1|DSAN	LOC117592309|XP_034141878.1|DGUA
OG0005978	LOC120446916|XP_039484089.1|DSAN	LOC117591961|XP_034141285.1|DGUA
OG0005979	LOC120446995|XP_039484229.1|DSAN	LOC117588356|XP_034135462.1|DGUA
OG0005980	LOC120450863|XP_039490018.1|DSAN	LOC117585040|XP_034130190.1|DGUA
OG0005981	LOC120456797|XP_039499755.1|DSAN	LOC117590536|XP_034139148.1|DGUA
OG0005982	LOC120448060|XP_039485754.1|DSAN	LOC117592330|XP_034141912.1|DGUA
OG0005983	LOC120457215|XP_039500517.1|DSAN	LOC117588762|XP_034136135.1|DGUA
OG0005984	LOC120455527|XP_039497750.1|DSAN	LOC117590424|XP_034138922.1|DGUA
OG0005985	LOC120457027|XP_039500123.1|DSAN	LOC117591366|XP_034140492.1|DGUA
OG0005986	LOC120455023|XP_039496787.1|DSAN	LOC117581228|XP_034124102.1|DGUA
OG0005987	LOC120455213|XP_039497107.1|DSAN	LOC117581570|XP_034124805.1|DGUA
OG0005988	LOC120447052|XP_039484366.1|DSAN	LOC117588794|XP_034136216.1|DGUA
OG0005989	LOC120444305|XP_039479768.1|DSAN	LOC117588657|XP_034136028.1|DGUA
OG0005990	LOC120446999|XP_039484238.1|DSAN	LOC117578566|XP_034120033.1|DGUA
OG0005991	LOC120443896|XP_039479257.1|DSAN	LOC117592244|XP_034141770.1|DGUA
OG0005992	LOC120447706|XP_039485168.1|DSAN	LOC117580351|XP_034122759.1|DGUA
OG0005993	LOC120447707|XP_039485170.1|DSAN	LOC117580352|XP_034122760.1|DGUA
OG0005994	LOC120450448|XP_039489399.1|DSAN	LOC117589435|XP_034137264.1|DGUA
OG0005995	LOC120449569|XP_039488055.1|DSAN	LOC117588887|XP_034136318.1|DGUA
OG0005996	LOC120450406|XP_039489336.1|DSAN	LOC117579953|XP_034122017.1|DGUA
OG0005997	LOC120445416|XP_039481766.1|DSAN	LOC117578622|XP_034120117.1|DGUA
OG0005998	LOC120450360|XP_039489276.1|DSAN	LOC117580488|XP_034122964.1|DGUA
OG0005999	LOC120449183|XP_039487466.1|DSAN	LOC117587057|XP_034133388.1|DGUA
OG0006000	LOC120446856|XP_039483983.1|DSAN	LOC117590156|XP_034138436.1|DGUA
OG0006001	LOC120448751|XP_039486868.1|DSAN	LOC117579962|XP_034122028.1|DGUA
OG0006002	LOC120444984|XP_039480946.1|DSAN	LOC117581499|XP_034124645.1|DGUA
OG0006003	LOC120448213|XP_039486026.1|DSAN	LOC117580411|XP_034122849.1|DGUA, LOC117580382|XP_034122810.1|DGUA
OG0006004	LOC120450903|XP_039490086.1|DSAN	LOC117586498|XP_034132490.1|DGUA
OG0006005	LOC120457719|XP_039501152.1|DSAN	LOC117591879|XP_034141148.1|DGUA
OG0006006	LOC120445052|XP_039481104.1|DSAN	LOC117586559|XP_034132652.1|DGUA
OG0006007	LOC120458692|XP_039502367.1|DSAN	LOC117578549|XP_034120012.1|DGUA
OG0006008	LOC120449058|XP_039487290.1|DSAN	LOC117584566|XP_034129421.1|DGUA
OG0006009	LOC120447950|XP_039485568.1|DSAN	LOC117580546|XP_034123034.1|DGUA
OG0006010	LOC120450489|XP_039489470.1|DSAN	LOC117589286|XP_034136968.1|DGUA
OG0006011	LOC120450367|XP_039489285.1|DSAN	LOC117588994|XP_034136491.1|DGUA
OG0006012	LOC120450319|XP_039489210.1|DSAN	LOC117580151|XP_034122352.1|DGUA
OG0006013	LOC120447073|XP_039484398.1|DSAN	LOC117578697|XP_034120233.1|DGUA
OG0006014	LOC120450179|XP_039488974.1|DSAN	LOC117579761|XP_034121704.1|DGUA
OG0006015	LOC120445610|XP_039482053.1|DSAN	LOC117583358|XP_034127523.1|DGUA
OG0006016	LOC120448403|XP_039486331.1|DSAN	LOC117578778|XP_034120375.1|DGUA
OG0006017	LOC120446932|XP_039484116.1|DSAN	LOC117578753|XP_034120330.1|DGUA
OG0006018	LOC120444634|XP_039480374.1|DSAN	LOC117592037|XP_034141395.1|DGUA
OG0006019	LOC120445869|XP_039482446.1|DSAN	LOC117592427|XP_034142072.1|DGUA
OG0006020	LOC120450442|XP_039489389.1|DSAN	LOC117580190|XP_034122441.1|DGUA
OG0006021	LOC120448002|XP_039485649.1|DSAN	LOC117587307|XP_034133793.1|DGUA
OG0006022	LOC120452510|XP_039492701.1|DSAN	LOC117587800|XP_034134639.1|DGUA
OG0006023	LOC120451730|XP_039491572.1|DSAN	LOC117591339|XP_034140455.1|DGUA, LOC117591221|XP_034140285.1|DGUA
OG0006024	LOC120457181|XP_039500411.1|DSAN	LOC117581312|XP_034124247.1|DGUA
OG0006025	LOC120444648|XP_039480408.1|DSAN	LOC117579783|XP_034121737.1|DGUA
OG0006026	LOC120452911|XP_039493307.1|DSAN	LOC117583344|XP_034127499.1|DGUA
OG0006027	LOC120444731|XP_039480591.1|DSAN	LOC117578818|XP_034120463.1|DGUA
OG0006028	LOC120446072|XP_039482784.1|DSAN	LOC117583507|XP_034127744.1|DGUA
OG0006029	LOC120458666|XP_039502334.1|DSAN	LOC117592245|XP_034141771.1|DGUA
OG0006030	LOC120453146|XP_039493636.1|DSAN	LOC117583339|XP_034127493.1|DGUA
OG0006031	LOC120445953|XP_039482574.1|DSAN	LOC117578862|XP_034120544.1|DGUA
OG0006032	LOC120455190|XP_039497062.1|DSAN	LOC117580721|XP_034123277.1|DGUA
OG0006033	LOC120446933|XP_039484117.1|DSAN	LOC117578752|XP_034120329.1|DGUA
OG0006034	LOC120452183|XP_039492227.1|DSAN	LOC117589743|XP_034137814.1|DGUA
OG0006035	LOC120454614|XP_039496010.1|DSAN	LOC117585896|XP_034131542.1|DGUA
OG0006036	LOC120453958|XP_039494845.1|DSAN	LOC117587622|XP_034134371.1|DGUA
OG0006037	LOC120445301|XP_039481544.1|DSAN	LOC117581537|XP_034124746.1|DGUA
OG0006038	LOC120451209|XP_039490616.1|DSAN	LOC117585313|XP_034130633.1|DGUA
OG0006039	LOC120443773|XP_039479009.1|DSAN	LOC117589440|XP_034137276.1|DGUA
OG0006040	LOC120444534|XP_039480214.1|DSAN	LOC117589808|XP_034137920.1|DGUA
OG0006041	LOC120456511|XP_039499311.1|DSAN	LOC117590483|XP_034139030.1|DGUA
OG0006042	LOC120447117|XP_039484472.1|DSAN	LOC117592066|XP_034141455.1|DGUA
OG0006043	LOC120448332|XP_039486220.1|DSAN	LOC117580528|XP_034123012.1|DGUA
OG0006044	LOC120454965|XP_039496680.1|DSAN	LOC117590746|XP_034139547.1|DGUA
OG0006045	LOC120458697|XP_039502378.1|DSAN	LOC117589486|XP_034137344.1|DGUA
OG0006046	LOC120444318|XP_039479797.1|DSAN	LOC117582565|XP_034126297.1|DGUA
OG0006047	LOC120448943|XP_039487123.1|DSAN	LOC117579973|XP_034122042.1|DGUA
OG0006048	LOC120448973|XP_039487167.1|DSAN	LOC117579113|XP_034120731.1|DGUA
OG0006049	LOC120457377|XP_039500849.1|DSAN	LOC117590340|XP_034138729.1|DGUA
OG0006050	LOC120452690|XP_039492977.1|DSAN	LOC117583548|XP_034127798.1|DGUA
OG0006051	LOC120455688|XP_039498030.1|DSAN	LOC117591037|XP_034140022.1|DGUA
OG0006052	LOC120445313|XP_039481558.1|DSAN	LOC117579873|XP_034121888.1|DGUA
OG0006053	LOC120449131|XP_039487378.1|DSAN	LOC117589219|XP_034136856.1|DGUA
OG0006054	LOC120454888|XP_039496456.1|DSAN	LOC117590578|XP_034139212.1|DGUA
OG0006055	LOC120451403|XP_039491005.1|DSAN	LOC117583020|XP_034127061.1|DGUA
OG0006056	LOC120446444|XP_039483358.1|DSAN	LOC117592068|XP_034141463.1|DGUA
OG0006057	LOC120448431|XP_039486368.1|DSAN	LOC117589325|XP_034137060.1|DGUA
OG0006058	LOC120452059|XP_039492055.1|DSAN	LOC117585700|XP_034131208.1|DGUA
OG0006059	LOC120450523|XP_039489539.1|DSAN	LOC117580065|XP_034122197.1|DGUA
OG0006060	LOC120450525|XP_039489541.1|DSAN	LOC117580067|XP_034122199.1|DGUA
OG0006061	LOC120457007|XP_039500095.1|DSAN	LOC117588628|XP_034135944.1|DGUA
OG0006062	LOC120452225|XP_039492285.1|DSAN	LOC117585141|XP_034130361.1|DGUA
OG0006063	LOC120445088|XP_039481154.1|DSAN	LOC117587849|XP_034134707.1|DGUA
OG0006064	LOC120447079|XP_039484405.1|DSAN	LOC117592119|XP_034141548.1|DGUA
OG0006065	LOC120447834|XP_039485372.1|DSAN	LOC117589089|XP_034136618.1|DGUA
OG0006066	LOC120458131|XP_039501607.1|DSAN	LOC117578678|XP_034120195.1|DGUA
OG0006067	LOC120444631|XP_039480376.1|DSAN	LOC117582620|XP_034126388.1|DGUA
OG0006068	LOC120455500|XP_039497694.1|DSAN	LOC117588759|XP_034136130.1|DGUA
OG0006069	LOC120450595|XP_039489651.1|DSAN	LOC117579969|XP_034122033.1|DGUA
OG0006070	LOC120449773|XP_039488348.1|DSAN	LOC117588920|XP_034136383.1|DGUA
OG0006071	LOC120452836|XP_039493197.1|DSAN	LOC117583283|XP_034127407.1|DGUA
OG0006072	LOC120447841|XP_039485381.1|DSAN	LOC117589237|XP_034136891.1|DGUA
OG0006073	LOC120449312|XP_039487640.1|DSAN	LOC117587243|XP_034133706.1|DGUA
OG0006074	LOC120456137|XP_039498698.1|DSAN	LOC117591417|XP_034140561.1|DGUA
OG0006075	LOC120456231|XP_039498851.1|DSAN	LOC117581519|XP_034124703.1|DGUA, LOC117580718|XP_034123276.1|DGUA
OG0006076	LOC120445458|XP_039481837.1|DSAN	LOC117578737|XP_034120292.1|DGUA
OG0006077	LOC120448546|XP_039486532.1|DSAN	LOC117579515|XP_034121312.1|DGUA
OG0006078	LOC120448752|XP_039486870.1|DSAN	LOC117579437|XP_034121215.1|DGUA
OG0006079	LOC120448061|XP_039485760.1|DSAN	LOC117579106|XP_034120723.1|DGUA
OG0006080	LOC120448057|XP_039485741.1|DSAN	LOC117580400|XP_034122836.1|DGUA
OG0006081	LOC120448260|XP_039486117.1|DSAN	LOC117592023|XP_034141369.1|DGUA
OG0006082	LOC120448350|XP_039486254.1|DSAN	LOC117592029|XP_034141379.1|DGUA
OG0006083	LOC120449471|XP_039487877.1|DSAN	LOC117580350|XP_034122755.1|DGUA
OG0006084	LOC120448697|XP_039486785.1|DSAN	LOC117587312|XP_034133828.1|DGUA
OG0006085	LOC120449336|XP_039487674.1|DSAN	LOC117588901|XP_034136348.1|DGUA
OG0006086	LOC120448386|XP_039486302.1|DSAN	LOC117589244|XP_034136900.1|DGUA
OG0006087	LOC120444319|XP_039479799.1|DSAN	LOC117592054|XP_034141439.1|DGUA
OG0006088	LOC120450599|XP_039489654.1|DSAN	LOC117579188|XP_034120848.1|DGUA
OG0006089	LOC120456630|XP_039499487.1|DSAN	LOC117590846|XP_034139734.1|DGUA
OG0006090	LOC120448206|XP_039486011.1|DSAN	LOC117589096|XP_034136626.1|DGUA
OG0006091	LOC120448865|XP_039487012.1|DSAN	LOC117579585|XP_034121403.1|DGUA
OG0006092	LOC120455699|XP_039498040.1|DSAN	LOC117591493|XP_034140675.1|DGUA
OG0006093	LOC120458396|XP_039501953.1|DSAN	LOC117589507|XP_034137383.1|DGUA
OG0006094	LOC120449127|XP_039487374.1|DSAN	LOC117579372|XP_034121131.1|DGUA
OG0006095	LOC120444617|XP_039480348.1|DSAN	LOC117583746|XP_034128158.1|DGUA
OG0006096	LOC120446042|XP_039482749.1|DSAN	LOC117592437|XP_034142081.1|DGUA
OG0006097	LOC120448188|XP_039485987.1|DSAN	LOC117580240|XP_034122552.1|DGUA
OG0006098	LOC120443925|XP_039479302.1|DSAN	LOC117582382|XP_034125945.1|DGUA
OG0006099	LOC120446450|XP_039483378.1|DSAN	LOC117578407|XP_034119757.1|DGUA
OG0006100	LOC120446618|XP_039483598.1|DSAN	LOC117591926|XP_034141210.1|DGUA
OG0006101	LOC120449023|XP_039487242.1|DSAN	LOC117584495|XP_034129314.1|DGUA
OG0006102	LOC120445870|XP_039482447.1|DSAN	LOC117578679|XP_034120197.1|DGUA
OG0006103	LOC120455421|XP_039497505.1|DSAN	LOC117591178|XP_034140195.1|DGUA
OG0006104	LOC120454937|XP_039496639.1|DSAN	LOC117581103|XP_034123885.1|DGUA
OG0006105	LOC120456427|XP_039499193.1|DSAN	LOC117580987|XP_034123674.1|DGUA
OG0006106	LOC120449259|XP_039487575.1|DSAN	LOC117579716|XP_034121601.1|DGUA
OG0006107	LOC120445022|XP_039481027.1|DSAN	LOC117578774|XP_034120371.1|DGUA
OG0006108	LOC120455466|XP_039497622.1|DSAN	LOC117588686|XP_034136026.1|DGUA
OG0006109	LOC120449004|XP_039487209.1|DSAN	LOC117589420|XP_034137243.1|DGUA
OG0006110	LOC120447497|XP_039484828.1|DSAN	LOC117579312|XP_034121015.1|DGUA
OG0006111	LOC120445049|XP_039481099.1|DSAN	LOC117579450|XP_034121268.1|DGUA
OG0006112	LOC120446321|XP_039483170.1|DSAN	LOC117588407|XP_034135568.1|DGUA
OG0006113	LOC120448608|XP_039486652.1|DSAN	LOC117587049|XP_034133376.1|DGUA
OG0006114	LOC120454560|XP_039495885.1|DSAN	LOC117582706|XP_034126516.1|DGUA
OG0006115	LOC120446151|XP_039482914.1|DSAN	LOC117581019|XP_034123776.1|DGUA
OG0006116	LOC120446109|XP_039482837.1|DSAN	LOC117586884|XP_034133108.1|DGUA
OG0006117	LOC120445768|XP_039482297.1|DSAN	LOC117583527|XP_034127768.1|DGUA
OG0006118	LOC120447139|XP_039484508.1|DSAN	LOC117592062|XP_034141451.1|DGUA
OG0006119	LOC120445784|XP_039482321.1|DSAN	LOC117587958|XP_034134856.1|DGUA
OG0006120	LOC120446520|XP_039483466.1|DSAN	LOC117592575|XP_034142351.1|DGUA
OG0006121	LOC120450404|XP_039489334.1|DSAN	LOC117589264|XP_034136934.1|DGUA
OG0006122	LOC120454917|XP_039496577.1|DSAN	LOC117590579|XP_034139215.1|DGUA
OG0006123	LOC120445709|XP_039482203.1|DSAN	LOC117587220|XP_034133675.1|DGUA
OG0006124	LOC120454026|XP_039494950.1|DSAN	LOC117585272|XP_034130585.1|DGUA
OG0006125	LOC120447998|XP_039485643.1|DSAN	LOC117579244|XP_034120920.1|DGUA
OG0006126	LOC120448621|XP_039486667.1|DSAN	LOC117580305|XP_034122686.1|DGUA
OG0006127	LOC120448270|XP_039486128.1|DSAN	LOC117579423|XP_034121194.1|DGUA
OG0006128	LOC120449010|XP_039487222.1|DSAN	LOC117591258|XP_034140335.1|DGUA
OG0006129	LOC120450534|XP_039489559.1|DSAN	LOC117579286|XP_034120978.1|DGUA
OG0006130	LOC120448036|XP_039485714.1|DSAN	LOC117591239|XP_034140306.1|DGUA
OG0006131	LOC120450585|XP_039489640.1|DSAN	LOC117591279|XP_034140369.1|DGUA
OG0006132	LOC120449189|XP_039487475.1|DSAN	LOC117591270|XP_034140356.1|DGUA
OG0006133	LOC120448037|XP_039485715.1|DSAN	LOC117591240|XP_034140307.1|DGUA
OG0006134	LOC120450356|XP_039489266.1|DSAN	LOC117580486|XP_034122959.1|DGUA
OG0006135	LOC120447471|XP_039484796.1|DSAN	LOC117591242|XP_034140311.1|DGUA
OG0006136	LOC120448000|XP_039485647.1|DSAN	LOC117579245|XP_034120923.1|DGUA
OG0006137	LOC120448771|XP_039486889.1|DSAN	LOC117579410|XP_034121180.1|DGUA
OG0006138	LOC120447010|XP_039484256.1|DSAN	LOC117581652|XP_034124923.1|DGUA
OG0006139	LOC120448393|XP_039486319.1|DSAN	LOC117592044|XP_034141418.1|DGUA
OG0006140	LOC120446516|XP_039483459.1|DSAN	LOC117592189|XP_034141682.1|DGUA
OG0006141	LOC120445201|XP_039481370.1|DSAN	LOC117586473|XP_034132474.1|DGUA
OG0006142	LOC120450481|XP_039489462.1|DSAN	LOC117580322|XP_034122709.1|DGUA
OG0006143	LOC120448862|XP_039487006.1|DSAN	LOC117579075|XP_034120672.1|DGUA
OG0006144	LOC120449222|XP_039487526.1|DSAN	LOC117579773|XP_034121720.1|DGUA
OG0006145	LOC120450109|XP_039488840.1|DSAN	LOC117579611|XP_034121437.1|DGUA
OG0006146	LOC120443784|XP_039479047.1|DSAN	LOC117588119|XP_034135086.1|DGUA
OG0006147	LOC120453769|XP_039494539.1|DSAN	LOC117582736|XP_034126557.1|DGUA
OG0006148	LOC120450336|XP_039489237.1|DSAN	LOC117586826|XP_034132997.1|DGUA
OG0006149	LOC120448999|XP_039487201.1|DSAN	LOC117579421|XP_034121192.1|DGUA
OG0006150	LOC120448997|XP_039487199.1|DSAN	LOC117579418|XP_034121188.1|DGUA
OG0006151	LOC120445061|XP_039481123.1|DSAN	LOC117587847|XP_034134705.1|DGUA
OG0006152	LOC120452079|XP_039492077.1|DSAN	LOC117585672|XP_034131161.1|DGUA
OG0006153	LOC120445123|XP_039481204.1|DSAN	LOC117580583|XP_034123083.1|DGUA
OG0006154	LOC120454652|XP_039496088.1|DSAN	LOC117586492|XP_034132481.1|DGUA
OG0006155	LOC120452784|XP_039493110.1|DSAN	LOC117583771|XP_034128215.1|DGUA
OG0006156	LOC120454355|XP_039495511.1|DSAN	LOC117586597|XP_034132668.1|DGUA
OG0006157	LOC120444884|XP_039480800.1|DSAN	LOC117581921|XP_034125287.1|DGUA
OG0006158	LOC120448938|XP_039487116.1|DSAN	LOC117580147|XP_034122347.1|DGUA
OG0006159	LOC120446455|XP_039483385.1|DSAN	LOC117579632|XP_034121495.1|DGUA
OG0006160	LOC120444663|XP_039480439.1|DSAN	LOC117590115|XP_034138360.1|DGUA
OG0006161	LOC120447888|XP_039485441.1|DSAN	LOC117591031|XP_034140023.1|DGUA
OG0006162	LOC120454829|XP_039496230.1|DSAN	LOC117590644|XP_034139376.1|DGUA
OG0006163	LOC120446463|XP_039483399.1|DSAN	LOC117583608|XP_034127930.1|DGUA
OG0006165	LOC120448316|XP_039486198.1|DSAN	LOC117579152|XP_034120802.1|DGUA
OG0006166	LOC120458853|XP_039502614.1|DSAN	LOC117587937|XP_034134819.1|DGUA
OG0006167	LOC120446108|XP_039482836.1|DSAN	LOC117579061|XP_034120659.1|DGUA
OG0006169	LOC120454961|XP_039496676.1|DSAN	LOC117590818|XP_034139677.1|DGUA
OG0006170	LOC120445039|XP_039481062.1|DSAN	LOC117578528|XP_034119980.1|DGUA
OG0006171	LOC120448476|XP_039486435.1|DSAN, LOC120453993|XP_039494884.1|DSAN	LOC117588353|XP_034135456.1|DGUA
OG0006172	LOC120449075|XP_039487308.1|DSAN, LOC120447684|XP_039485145.1|DSAN	LOC117580561|XP_034123054.1|DGUA
OG0006173	LOC120458263|XP_039501787.1|DSAN, LOC120458264|XP_039501788.1|DSAN	LOC117582335|XP_034125878.1|DGUA
OG0006174	LOC120449920|XP_039488546.1|DSAN, LOC120449802|XP_039488381.1|DSAN	LOC117579296|XP_034120992.1|DGUA
OG0006175	LOC120445046|XP_039481093.1|DSAN	LOC117586025|XP_034131755.1|DGUA, LOC117586011|XP_034131736.1|DGUA
OG0006176	LOC120453504|XP_039494185.1|DSAN	LOC117591145|XP_034140144.1|DGUA
OG0006177	LOC120448921|XP_039487083.1|DSAN	LOC117585093|XP_034130252.1|DGUA, LOC117581914|XP_034125276.1|DGUA
OG0006179	LOC120454016|XP_039494940.1|DSAN, LOC120452205|XP_039492260.1|DSAN	LOC117589032|XP_034136551.1|DGUA
OG0006181	LOC120454602|XP_039495993.1|DSAN	LOC117589658|XP_034137684.1|DGUA
OG0006182	LOC120451595|XP_039491349.1|DSAN	LOC117583380|XP_034127555.1|DGUA
OG0006183	LOC120453257|XP_039493812.1|DSAN	LOC117589666|XP_034137696.1|DGUA
OG0006184	LOC120452960|XP_039493384.1|DSAN	LOC117585397|XP_034130752.1|DGUA
OG0006185	LOC120454344|XP_039495490.1|DSAN	LOC117589624|XP_034137602.1|DGUA
OG0006186	LOC120452576|XP_039492793.1|DSAN	LOC117585405|XP_034130765.1|DGUA
OG0006187	LOC120452580|XP_039492798.1|DSAN	LOC117591469|XP_034140644.1|DGUA
OG0006188	LOC120455209|XP_039497102.1|DSAN	LOC117588330|XP_034135427.1|DGUA
OG0006189	LOC120455211|XP_039497106.1|DSAN	LOC117588331|XP_034135433.1|DGUA
OG0006190	LOC120451502|XP_039491188.1|DSAN	LOC117582896|XP_034126880.1|DGUA
OG0006191	LOC120452083|XP_039492080.1|DSAN	LOC117583654|XP_034128002.1|DGUA
OG0006192	LOC120456479|XP_039499277.1|DSAN	LOC117580850|XP_034123487.1|DGUA
OG0006193	LOC120455471|XP_039497626.1|DSAN	LOC117590342|XP_034138732.1|DGUA
OG0006194	LOC120457090|XP_039500209.1|DSAN	LOC117588784|XP_034136177.1|DGUA
OG0006195	LOC120456361|XP_039499090.1|DSAN	LOC117581194|XP_034124047.1|DGUA
OG0006196	LOC120454432|XP_039495660.1|DSAN	LOC117585800|XP_034131396.1|DGUA
OG0006197	LOC120454852|XP_039496301.1|DSAN	LOC117590683|XP_034139470.1|DGUA
OG0006198	LOC120455760|XP_039498134.1|DSAN	LOC117581401|XP_034124434.1|DGUA
OG0006199	LOC120452642|XP_039492891.1|DSAN	LOC117583569|XP_034127836.1|DGUA
OG0006200	LOC120453365|XP_039493973.1|DSAN	LOC117583301|XP_034127433.1|DGUA
OG0006201	LOC120455239|XP_039497150.1|DSAN	LOC117588569|XP_034135851.1|DGUA
OG0006202	LOC120457050|XP_039500154.1|DSAN	LOC117588568|XP_034135849.1|DGUA
OG0006203	LOC120457380|XP_039500853.1|DSAN	LOC117581349|XP_034124370.1|DGUA
OG0006204	LOC120454396|XP_039495581.1|DSAN	LOC117583809|XP_034128280.1|DGUA
OG0006205	LOC120456748|XP_039499673.1|DSAN	LOC117588335|XP_034135436.1|DGUA
OG0006206	LOC120456456|XP_039499229.1|DSAN	LOC117588804|XP_034136210.1|DGUA
OG0006207	LOC120450543|XP_039489583.1|DSAN	LOC117584478|XP_034129294.1|DGUA
OG0006208	LOC120447984|XP_039485614.1|DSAN	LOC117588988|XP_034136476.1|DGUA
OG0006209	LOC120455226|XP_039497131.1|DSAN	LOC117590984|XP_034139950.1|DGUA
OG0006210	LOC120457292|XP_039500681.1|DSAN	LOC117590376|XP_034138811.1|DGUA
OG0006211	LOC120443769|XP_039478997.1|DSAN	LOC117584569|XP_034129427.1|DGUA
OG0006212	LOC120443764|XP_039478992.1|DSAN	LOC117584568|XP_034129426.1|DGUA
OG0006213	LOC120452276|XP_039492341.1|DSAN	LOC117590062|XP_034138275.1|DGUA
OG0006214	LOC120455376|XP_039497434.1|DSAN	LOC117591039|XP_034140025.1|DGUA
OG0006215	LOC120456166|XP_039498744.1|DSAN	LOC117581108|XP_034123903.1|DGUA
OG0006216	LOC120452725|XP_039493024.1|DSAN	LOC117583274|XP_034127390.1|DGUA
OG0006217	LOC120456068|XP_039498591.1|DSAN	LOC117591445|XP_034140601.1|DGUA
OG0006218	LOC120458032|XP_039501474.1|DSAN	LOC117584089|XP_034128728.1|DGUA
OG0006219	LOC120456581|XP_039499422.1|DSAN	LOC117588796|XP_034136199.1|DGUA
OG0006220	LOC120449460|XP_039487866.1|DSAN	LOC117579479|XP_034121265.1|DGUA
OG0006221	LOC120451068|XP_039490361.1|DSAN	LOC117582726|XP_034126543.1|DGUA
OG0006222	LOC120451073|XP_039490368.1|DSAN	LOC117582730|XP_034126548.1|DGUA
OG0006223	LOC120455812|XP_039498206.1|DSAN	LOC117588583|XP_034135880.1|DGUA
OG0006224	LOC120456750|XP_039499675.1|DSAN	LOC117588337|XP_034135437.1|DGUA
OG0006225	LOC120455438|XP_039497569.1|DSAN	LOC117581489|XP_034124625.1|DGUA
OG0006226	LOC120446608|XP_039483582.1|DSAN	LOC117578633|XP_034120130.1|DGUA
OG0006227	LOC120457123|XP_039500274.1|DSAN	LOC117581555|XP_034124778.1|DGUA
OG0006228	LOC120444487|XP_039480127.1|DSAN	LOC117590636|XP_034139359.1|DGUA
OG0006229	LOC120454897|XP_039496486.1|DSAN	LOC117590597|XP_034139249.1|DGUA
OG0006230	LOC120456614|XP_039499466.1|DSAN	LOC117591053|XP_034140042.1|DGUA
OG0006231	LOC120456857|XP_039499865.1|DSAN	LOC117590878|XP_034139789.1|DGUA
OG0006232	LOC120456083|XP_039498608.1|DSAN	LOC117588381|XP_034135495.1|DGUA
OG0006233	LOC120455576|XP_039497880.1|DSAN	LOC117588800|XP_034136205.1|DGUA
OG0006234	LOC120456620|XP_039499476.1|DSAN	LOC117590315|XP_034138695.1|DGUA
OG0006235	LOC120455302|XP_039497275.1|DSAN	LOC117590329|XP_034138714.1|DGUA
OG0006236	LOC120456612|XP_039499460.1|DSAN	LOC117581649|XP_034124915.1|DGUA
OG0006237	LOC120456749|XP_039499674.1|DSAN	LOC117588338|XP_034135438.1|DGUA
OG0006238	LOC120456107|XP_039498651.1|DSAN	LOC117590361|XP_034138793.1|DGUA
OG0006239	LOC120455133|XP_039496965.1|DSAN	LOC117591186|XP_034140208.1|DGUA
OG0006240	LOC120453124|XP_039493605.1|DSAN	LOC117585836|XP_034131468.1|DGUA
OG0006241	LOC120456616|XP_039499472.1|DSAN	LOC117590307|XP_034138685.1|DGUA
OG0006242	LOC120455800|XP_039498195.1|DSAN	LOC117581099|XP_034123879.1|DGUA
OG0006243	LOC120452603|XP_039492834.1|DSAN	LOC117589728|XP_034137791.1|DGUA
OG0006244	LOC120452620|XP_039492859.1|DSAN	LOC117582804|XP_034126725.1|DGUA
