Orthogroup	DSAN.longest_only	DMEL.longest_only
OG0005312	LOC120444073|XP_039479520.1|DSAN	Sfmbt|NP_001137821.1|DMEL
OG0005313	LOC120458009|XP_039501439.1|DSAN	Pten|NP_477423.1|DMEL
OG0005314	LOC120447518|XP_039484880.1|DSAN	Wdr81|NP_609535.1|DMEL
OG0005315	LOC120445325|XP_039481582.1|DSAN	MESR3|NP_001260541.1|DMEL
OG0005316	LOC120447162|XP_039484549.1|DSAN	Rcd6|NP_611497.1|DMEL
OG0005317	LOC120444924|XP_039480856.1|DSAN	glu|NP_723996.1|DMEL
OG0005318	LOC120444526|XP_039480202.1|DSAN	Marf1|NP_001246133.1|DMEL
OG0005319	LOC120450088|XP_039488819.1|DSAN	stc|NP_476599.1|DMEL
OG0005320	LOC120444992|XP_039480961.1|DSAN	bwa|NP_001260616.1|DMEL
OG0005321	LOC120443820|XP_039479100.1|DSAN	CG33129|NP_788023.1|DMEL
OG0005322	LOC120449689|XP_039488242.1|DSAN	CG15356|NP_608633.1|DMEL
OG0005323	LOC120458091|XP_039501545.1|DSAN	CG32982|NP_001162916.1|DMEL
OG0005324	LOC120458144|XP_039501621.1|DSAN	IP3K1|NP_609313.2|DMEL
OG0005325	LOC120458019|XP_039501455.1|DSAN	Rrp1|NP_001137776.1|DMEL
OG0005326	LOC120458517|XP_039502125.1|DSAN	CG4036|NP_609314.1|DMEL
OG0005327	LOC120458183|XP_039501681.1|DSAN	CG13101|NP_609264.1|DMEL
OG0005328	LOC120452757|XP_039493073.1|DSAN	sds22|NP_650619.1|DMEL
OG0005329	LOC120450472|XP_039489448.1|DSAN	CG5280|NP_648278.1|DMEL
OG0005330	LOC120450471|XP_039489447.1|DSAN	CG5068|NP_648277.3|DMEL
OG0005331	LOC120458296|XP_039501830.1|DSAN	ND-B17.2|NP_001137770.1|DMEL
OG0005332	LOC120447061|XP_039484386.1|DSAN	phr6-4|NP_477188.1|DMEL
OG0005333	LOC120458594|XP_039502232.1|DSAN	crok|NP_609557.1|DMEL
OG0005334	LOC120449048|XP_039487278.1|DSAN	mRpS7|NP_523537.1|DMEL
OG0005335	LOC120447152|XP_039484536.1|DSAN	CG4627|NP_610846.2|DMEL
OG0005336	LOC120458395|XP_039501952.1|DSAN	CG1671|NP_610526.1|DMEL
OG0005337	LOC120444724|XP_039480584.1|DSAN	Cc2d2a|NP_611229.2|DMEL
OG0005338	LOC120456978|XP_039500063.1|DSAN	Sur|NP_001334732.1|DMEL
OG0005339	LOC120458280|XP_039501810.1|DSAN	ppk10|NP_001033894.1|DMEL
OG0005340	LOC120452502|XP_039492690.1|DSAN	Trp1|NP_723510.1|DMEL
OG0005341	LOC120451323|XP_039490834.1|DSAN	CG8635|NP_610401.1|DMEL
OG0005342	LOC120456533|XP_039499345.1|DSAN	CycY|NP_609519.1|DMEL
OG0005343	LOC120458045|XP_039501487.1|DSAN	CG1620|NP_001260777.1|DMEL
OG0005344	LOC120445557|XP_039481964.1|DSAN	CG13186|NP_610725.1|DMEL
OG0005345	LOC120444006|XP_039479420.1|DSAN	Phf5a|NP_609038.1|DMEL
OG0005346	LOC120449956|XP_039488595.1|DSAN	Gas41|NP_609086.1|DMEL
OG0005347	LOC120445546|XP_039481956.1|DSAN	Naprt|NP_001097077.1|DMEL
OG0005348	LOC120444134|XP_039479634.1|DSAN	Utx|NP_609368.3|DMEL
OG0005349	LOC120458878|XP_039502649.1|DSAN	CG5676|NP_609362.1|DMEL
OG0005350	LOC120458241|XP_039501765.1|DSAN	hgo|NP_523544.2|DMEL
OG0005351	LOC120450244|XP_039489064.1|DSAN	CG7565|NP_648171.1|DMEL
OG0005352	LOC120446214|XP_039483048.1|DSAN	Cnot4|NP_001260343.1|DMEL
OG0005353	LOC120444352|XP_039479868.1|DSAN	CG5742|NP_001261069.1|DMEL
OG0005354	LOC120444069|XP_039479518.1|DSAN	lilli|NP_523464.1|DMEL
OG0005355	LOC120454173|XP_039495188.1|DSAN	smo|NP_523443.1|DMEL
OG0005356	LOC120454444|XP_039495684.1|DSAN	CG3625|NP_608514.1|DMEL
OG0005357	LOC120458171|XP_039501662.1|DSAN	CG7149|NP_609149.3|DMEL
OG0005358	LOC120443829|XP_039479114.1|DSAN	CG43322|NP_609092.1|DMEL
OG0005359	LOC120445623|XP_039482070.1|DSAN	Nup214|NP_652039.2|DMEL
OG0005360	LOC120449472|XP_039487881.1|DSAN	CG3902|NP_649069.2|DMEL
OG0005361	LOC120448375|XP_039486283.1|DSAN	CG6700|NP_609459.1|DMEL
OG0005362	LOC120458504|XP_039502106.1|DSAN	CG34159|NP_001097137.1|DMEL
OG0005363	LOC120458261|XP_039501784.1|DSAN	sip1|NP_524725.2|DMEL
OG0005364	LOC120446084|XP_039482806.1|DSAN	CG15651|NP_611531.2|DMEL
OG0005365	LOC120447119|XP_039484483.1|DSAN	dia|NP_001246113.1|DMEL
OG0005366	LOC120445283|XP_039481519.1|DSAN	cad|NP_001260641.1|DMEL
OG0005367	LOC120445688|XP_039482178.1|DSAN	vari|NP_724288.3|DMEL
OG0005368	LOC120453770|XP_039494540.1|DSAN	pasi2|NP_649883.1|DMEL
OG0005369	LOC120453358|XP_039494005.1|DSAN	CG17652|NP_608617.1|DMEL
OG0005370	LOC120457185|XP_039500496.1|DSAN	Ge-1|NP_609486.2|DMEL
OG0005371	LOC120458499|XP_039502100.1|DSAN	CG16854|NP_001245974.1|DMEL
OG0005372	LOC120452743|XP_039493052.1|DSAN	topi|NP_649945.1|DMEL
OG0005373	LOC120444064|XP_039479516.1|DSAN	CG12567|NP_001015384.1|DMEL
OG0005374	LOC120447217|XP_039484669.1|DSAN	LSm7|NP_609807.1|DMEL
OG0005375	LOC120447216|XP_039484668.1|DSAN	ChLD3|NP_609806.1|DMEL
OG0005376	LOC120443835|XP_039479125.1|DSAN	IA-2|NP_608562.4|DMEL
OG0005377	LOC120450412|XP_039489353.1|DSAN	alphaCOP|NP_477395.1|DMEL
OG0005378	LOC120450419|XP_039489363.1|DSAN	robo2|NP_001259868.1|DMEL
OG0005379	LOC120454942|XP_039496648.1|DSAN	CG34174|NP_001097057.1|DMEL
OG0005380	LOC120458282|XP_039501812.1|DSAN	robo3|NP_608592.2|DMEL
OG0005381	LOC120447047|XP_039484344.1|DSAN	CG5758|NP_609866.1|DMEL
OG0005382	LOC120457689|XP_039501108.1|DSAN	sky|NP_001260649.1|DMEL
OG0005383	LOC120448876|XP_039487025.1|DSAN	CG7564|NP_648991.1|DMEL
OG0005384	LOC120453369|XP_039493976.1|DSAN	CG17931|NP_732133.1|DMEL
OG0005385	LOC120445228|XP_039481420.1|DSAN	CG16868|NP_611469.1|DMEL
OG0005386	LOC120446353|XP_039483213.1|DSAN	CngA|NP_001188960.1|DMEL
OG0005387	LOC120454707|XP_039496178.1|DSAN	how|NP_001262822.1|DMEL
OG0005388	LOC120451897|XP_039491843.1|DSAN	CG7382|NP_608929.1|DMEL
OG0005389	LOC120452555|XP_039492801.1|DSAN	CG6686|NP_723700.1|DMEL
OG0005390	LOC120453405|XP_039494034.1|DSAN	CG44001|NP_608900.3|DMEL
OG0005391	LOC120453428|XP_039494070.1|DSAN	CG33995|NP_001033875.1|DMEL
OG0005392	LOC120444621|XP_039480358.1|DSAN	Rpb11|NP_609836.1|DMEL
OG0005393	LOC120454367|XP_039495530.1|DSAN	CG8031|NP_650252.1|DMEL
OG0005394	LOC120444950|XP_039480890.1|DSAN	Lrch|NP_609834.2|DMEL
OG0005395	LOC120446063|XP_039482772.1|DSAN	CG10211|NP_609883.1|DMEL
OG0005396	LOC120448693|XP_039486786.1|DSAN	Btk29A|NP_001097121.1|DMEL
OG0005397	LOC120458003|XP_039501432.1|DSAN	wol|NP_609202.1|DMEL
OG0005398	LOC120454545|XP_039495859.1|DSAN	7B2|NP_001014608.1|DMEL
OG0005399	LOC120458367|XP_039501919.1|DSAN	CG42326|NP_001286200.1|DMEL
OG0005400	LOC120458472|XP_039502060.1|DSAN	CG8172|NP_001097235.2|DMEL
OG0005401	LOC120458675|XP_039502345.1|DSAN	CG14275|NP_609211.1|DMEL
OG0005402	LOC120458618|XP_039502261.1|DSAN	CG7781|NP_609210.1|DMEL
OG0005403	LOC120458614|XP_039502256.1|DSAN	Mettl14|NP_609205.1|DMEL
OG0005404	LOC120458615|XP_039502258.1|DSAN	CG7810|NP_609206.1|DMEL
OG0005405	LOC120445973|XP_039482639.1|DSAN	CG4329|NP_611687.1|DMEL
OG0005406	LOC120446261|XP_039483068.1|DSAN	fj|NP_477483.1|DMEL
OG0005407	LOC120446172|XP_039482940.1|DSAN	Gmer|NP_611734.1|DMEL
OG0005408	LOC120444510|XP_039480165.1|DSAN	CG3792|NP_608889.1|DMEL
OG0005409	LOC120458767|XP_039502474.1|DSAN	CG14535|NP_609156.1|DMEL
OG0005410	LOC120458001|XP_039501427.1|DSAN	Tfb5|NP_001137791.2|DMEL
OG0005411	LOC120444837|XP_039480728.1|DSAN	Cpr49Af|NP_610775.1|DMEL
OG0005412	LOC120444768|XP_039480633.1|DSAN	CG8520|NP_610780.1|DMEL
OG0005413	LOC120447074|XP_039484399.1|DSAN	CG13319|NP_610825.2|DMEL
OG0005414	LOC120456831|XP_039499814.1|DSAN	CG11699|NP_572728.1|DMEL
OG0005415	LOC120457389|XP_039500883.1|DSAN	Usp7|NP_572779.2|DMEL
OG0005416	LOC120457003|XP_039500094.1|DSAN	Drat|NP_610293.3|DMEL
OG0005417	LOC120444474|XP_039480087.1|DSAN	CG5131|NP_609845.1|DMEL
OG0005418	LOC120445003|XP_039480983.1|DSAN	IKKepsilon|NP_724278.1|DMEL
OG0005419	LOC120446984|XP_039484218.1|DSAN	TfIIB|NP_476888.1|DMEL
OG0005420	LOC120458526|XP_039502134.1|DSAN	sens-2|NP_723223.1|DMEL
OG0005421	LOC120458225|XP_039501740.1|DSAN	CG6785|NP_609538.2|DMEL
OG0005422	LOC120456740|XP_039499663.1|DSAN	Usp39|NP_573334.1|DMEL
OG0005423	LOC120447618|XP_039485088.1|DSAN	Oatp30B|NP_723463.1|DMEL
OG0005424	LOC120444440|XP_039480033.1|DSAN	insc|NP_477024.1|DMEL
OG0005425	LOC120455321|XP_039497330.1|DSAN	Tob|NP_573104.1|DMEL
OG0005426	LOC120451170|XP_039490976.1|DSAN	hig|NP_724773.1|DMEL
OG0005427	LOC120444444|XP_039480037.1|DSAN	CG17572|NP_609941.2|DMEL
OG0005428	LOC120443833|XP_039479123.1|DSAN	PDZ-GEF|NP_609012.2|DMEL
OG0005429	LOC120452410|XP_039492604.1|DSAN	frj|NP_609029.1|DMEL
OG0005430	LOC120452222|XP_039492318.1|DSAN	Rchy1|NP_609030.1|DMEL
OG0005431	LOC120445726|XP_039482228.1|DSAN	tio|NP_001260679.1|DMEL
OG0005432	LOC120446099|XP_039482825.1|DSAN	RpL5|NP_001036387.1|DMEL
OG0005433	LOC120445312|XP_039481557.1|DSAN	Vajk4|NP_611205.1|DMEL
OG0005434	LOC120446003|XP_039482683.1|DSAN	Clamp|NP_001014498.1|DMEL
OG0005435	LOC120453814|XP_039494626.1|DSAN	CG1142|NP_788592.1|DMEL
OG0005436	LOC120445707|XP_039482202.1|DSAN	CG3262|NP_610143.3|DMEL
OG0005437	LOC120453287|XP_039493848.1|DSAN	Irc|NP_650584.1|DMEL
OG0005438	LOC120458598|XP_039502238.1|DSAN	PNUTS|NP_001259850.1|DMEL
OG0005439	LOC120454446|XP_039495682.1|DSAN	mRpS21|NP_731803.1|DMEL
OG0005440	LOC120448029|XP_039485709.1|DSAN	bark|NP_001245864.1|DMEL
OG0005441	LOC120458099|XP_039501560.1|DSAN	kek1|NP_523559.3|DMEL
OG0005442	LOC120446438|XP_039483343.1|DSAN	EMC5|NP_609926.1|DMEL
OG0005443	LOC120447280|XP_039484718.1|DSAN	CG4995|NP_609380.1|DMEL
OG0005444	LOC120455451|XP_039497604.1|DSAN	Ent1|NP_722628.1|DMEL
OG0005445	LOC120457019|XP_039500113.1|DSAN	CG6431|NP_001188790.1|DMEL
OG0005446	LOC120454159|XP_039495162.1|DSAN	CG7367|NP_609175.2|DMEL
OG0005447	LOC120456867|XP_039499895.1|DSAN	Marcal1|NP_608883.1|DMEL
OG0005448	LOC120447006|XP_039484247.1|DSAN	CG8155|NP_611029.3|DMEL
OG0005449	LOC120457234|XP_039500549.1|DSAN	Myb|NP_511170.1|DMEL
OG0005450	LOC120450881|XP_039490050.1|DSAN	Noa36|NP_651622.2|DMEL
OG0005451	LOC120447228|XP_039484687.1|DSAN	rdo|NP_001286024.1|DMEL
OG0005452	LOC120446170|XP_039482934.1|DSAN	YME1L|NP_001246473.1|DMEL
OG0005453	LOC120454215|XP_039495246.1|DSAN	tgo|NP_731308.1|DMEL
OG0005454	LOC120451023|XP_039490285.1|DSAN	SC35|NP_652612.1|DMEL
OG0005455	LOC120444505|XP_039480155.1|DSAN	CG13587|NP_611939.1|DMEL
OG0005456	LOC120444301|XP_039479757.1|DSAN	l_2_37Cd|NP_609947.1|DMEL
OG0005457	LOC120444302|XP_039479758.1|DSAN	l_2_37Cc|NP_724165.1|DMEL
OG0005458	LOC120453987|XP_039494880.1|DSAN	Rim2|NP_608615.1|DMEL
OG0005459	LOC120449999|XP_039488648.1|DSAN	jet|NP_608880.2|DMEL
OG0005460	LOC120451876|XP_039491821.1|DSAN	Vps52|NP_608931.1|DMEL
OG0005461	LOC120444581|XP_039480276.1|DSAN	Rpn3|NP_477300.1|DMEL
OG0005462	LOC120446076|XP_039482790.1|DSAN	CG10470|NP_609936.1|DMEL
OG0005463	LOC120450381|XP_039489306.1|DSAN	CG5048|NP_648712.1|DMEL
OG0005464	LOC120445598|XP_039482031.1|DSAN	Phlpp|NP_609938.1|DMEL
OG0005465	LOC120446825|XP_039483939.1|DSAN	Ddc|NP_724163.1|DMEL
OG0005466	LOC120444299|XP_039479754.1|DSAN	l_2_37Cb|NP_609946.1|DMEL
OG0005467	LOC120453177|XP_039493671.1|DSAN	CCAP|NP_651083.2|DMEL
OG0005468	LOC120445740|XP_039482251.1|DSAN	CG8419|NP_609193.1|DMEL
OG0005469	LOC120443782|XP_039479045.1|DSAN	CG13390|NP_609218.1|DMEL
OG0005470	LOC120443781|XP_039479043.1|DSAN	AlaRS|NP_523511.2|DMEL
OG0005471	LOC120444509|XP_039480160.1|DSAN	AspRS-m|NP_001260520.2|DMEL
OG0005472	LOC120447091|XP_039484428.1|DSAN	mdy|NP_609813.1|DMEL
OG0005473	LOC120450560|XP_039489607.1|DSAN	Hel25E|NP_723089.1|DMEL
OG0005474	LOC120453725|XP_039494490.1|DSAN	Patsas|NP_001356957.1|DMEL
OG0005475	LOC120453717|XP_039494479.1|DSAN	Ced-12|NP_609548.1|DMEL
OG0005476	LOC120445939|XP_039482541.1|DSAN	PIG-X|NP_001286172.1|DMEL
OG0005477	LOC120448100|XP_039485837.1|DSAN	CG6216|NP_996042.1|DMEL
OG0005478	LOC120458778|XP_039502491.1|DSAN	morgue|NP_608833.1|DMEL
OG0005479	LOC120458777|XP_039502490.1|DSAN	Elp3|NP_608834.1|DMEL
OG0005480	LOC120458779|XP_039502492.1|DSAN	MFS18|NP_608835.1|DMEL
OG0005481	LOC120449001|XP_039487210.1|DSAN	LeuRS|NP_787968.1|DMEL
OG0005482	LOC120449314|XP_039487645.1|DSAN	tim|NP_001334730.1|DMEL
OG0005483	LOC120451262|XP_039490725.1|DSAN	Ccm3|NP_650459.1|DMEL
OG0005484	LOC120458262|XP_039501786.1|DSAN	wor|NP_476601.1|DMEL
OG0005485	LOC120446139|XP_039482898.1|DSAN	Dh31-R|NP_001260951.1|DMEL
OG0005486	LOC120456593|XP_039499440.1|DSAN	CG8230|NP_610431.1|DMEL
OG0005487	LOC120458160|XP_039501648.1|DSAN	CG17264|NP_608736.2|DMEL
OG0005488	LOC120455480|XP_039497652.1|DSAN	Ccdc85|NP_608734.2|DMEL
OG0005489	LOC120447996|XP_039485632.1|DSAN	Atg4a|NP_608563.1|DMEL
OG0005490	LOC120444143|XP_039479645.1|DSAN	ast|NP_523451.2|DMEL
OG0005491	LOC120443874|XP_039479191.1|DSAN	Wdr62|NP_001259886.1|DMEL
OG0005492	LOC120449698|XP_039488251.1|DSAN	Der-1|NP_608632.1|DMEL
OG0005493	LOC120445701|XP_039482194.1|DSAN	bsh|NP_477350.2|DMEL
OG0005494	LOC120447038|XP_039484318.1|DSAN	CG12848|NP_652307.1|DMEL
OG0005495	LOC120445457|XP_039481836.1|DSAN	Phk-3|NP_611990.1|DMEL
OG0005496	LOC120452505|XP_039492689.1|DSAN	Synd|NP_001262786.1|DMEL
OG0005497	LOC120444990|XP_039480955.1|DSAN	Pyroxd1|NP_610023.1|DMEL
OG0005498	LOC120444994|XP_039480964.1|DSAN	Taf13|NP_610024.1|DMEL
OG0005499	LOC120444986|XP_039480951.1|DSAN	neb|NP_476817.1|DMEL
OG0005500	LOC120444995|XP_039480965.1|DSAN	fok|NP_542444.1|DMEL
OG0005501	LOC120446555|XP_039483506.1|DSAN	Catsup|NP_524931.1|DMEL
OG0005502	LOC120446556|XP_039483507.1|DSAN	Ttc19|NP_609934.3|DMEL
OG0005503	LOC120443870|XP_039479172.1|DSAN	ab|NP_476562.1|DMEL
OG0005504	LOC120451973|XP_039491972.1|DSAN	cpb|NP_477005.1|DMEL
OG0005506	LOC120444665|XP_039480443.1|DSAN	CG31678|NP_724277.2|DMEL
OG0005507	LOC120454234|XP_039495275.1|DSAN	Rpp30|NP_524749.1|DMEL
OG0005508	LOC120444091|XP_039479552.1|DSAN	Dnz1|NP_477449.1|DMEL
OG0005509	LOC120443754|XP_039478951.1|DSAN	CG15390|NP_608676.2|DMEL
OG0005510	LOC120458061|XP_039501505.1|DSAN	Vajk1|NP_609688.3|DMEL
OG0005511	LOC120455413|XP_039497492.1|DSAN	arg|NP_524875.1|DMEL
OG0005512	LOC120453098|XP_039493565.1|DSAN	bond|NP_732761.1|DMEL
OG0005513	LOC120455746|XP_039498102.1|DSAN	CG32590|NP_727796.1|DMEL
OG0005514	LOC120452638|XP_039492883.1|DSAN	pit|NP_732694.2|DMEL
OG0005515	LOC120446634|XP_039483634.1|DSAN	CG33671|NP_001260922.1|DMEL
OG0005516	LOC120449033|XP_039487254.1|DSAN	gny|NP_609393.1|DMEL
OG0005517	LOC120443955|XP_039479349.1|DSAN	CG8475|NP_001260230.1|DMEL
OG0005518	LOC120444846|XP_039480740.1|DSAN	CG10348|NP_609904.2|DMEL
OG0005519	LOC120446931|XP_039484115.1|DSAN	CCT5|NP_523707.1|DMEL
OG0005520	LOC120457324|XP_039500765.1|DSAN	CG31869|NP_001137815.1|DMEL
OG0005521	LOC120458511|XP_039502116.1|DSAN	CG6724|NP_609452.1|DMEL
OG0005522	LOC120447597|XP_039485001.1|DSAN	Ir68a|NP_648455.2|DMEL
OG0005523	LOC120457748|XP_039501181.1|DSAN	CG9257|NP_610087.2|DMEL
OG0005524	LOC120449908|XP_039488537.1|DSAN	Caper|NP_609095.1|DMEL
OG0005525	LOC120451258|XP_039490724.1|DSAN	CG34183|NP_001097134.1|DMEL
OG0005526	LOC120444118|XP_039479585.1|DSAN	Usp14|NP_609377.1|DMEL
OG0005527	LOC120454838|XP_039496251.1|DSAN	pho|NP_524630.1|DMEL
OG0005528	LOC120458128|XP_039501601.1|DSAN	CG5973|NP_609120.1|DMEL
OG0005529	LOC120457792|XP_039501223.1|DSAN	Hr39|NP_476932.1|DMEL
OG0005530	LOC120458279|XP_039501808.1|DSAN	CG3104|NP_608724.1|DMEL
OG0005531	LOC120449342|XP_039487683.1|DSAN	Tsr1|NP_649304.1|DMEL
OG0005532	LOC120449522|XP_039487997.1|DSAN	Sam-S|NP_524923.1|DMEL
OG0005533	LOC120446893|XP_039484048.1|DSAN	HemK2|NP_001027221.1|DMEL
OG0005534	LOC120448757|XP_039486876.1|DSAN	Psf1|NP_612086.1|DMEL
OG0005535	LOC120458925|XP_039502711.1|DSAN	GlyP|NP_722762.1|DMEL
OG0005536	LOC120445527|XP_039481923.1|DSAN	CG31743|NP_609820.1|DMEL
OG0005537	LOC120458934|XP_039502723.1|DSAN	kmg|NP_609604.1|DMEL
OG0005538	LOC120445298|XP_039481535.1|DSAN	ncm|NP_609877.2|DMEL
OG0005539	LOC120446420|XP_039483313.1|DSAN	Nedd8|NP_609919.1|DMEL
OG0005540	LOC120455138|XP_039496978.1|DSAN	Eaat2|NP_001162844.1|DMEL
OG0005541	LOC120457061|XP_039500175.1|DSAN	Tbc1d15-17|NP_608503.1|DMEL
OG0005542	LOC120450191|XP_039488990.1|DSAN	Strip|NP_647806.2|DMEL
OG0005543	LOC120446216|XP_039483004.1|DSAN	CG10237|NP_609967.1|DMEL
OG0005544	LOC120443866|XP_039479165.1|DSAN	ush|NP_001259829.1|DMEL
OG0005545	LOC120458561|XP_039502180.1|DSAN	CG33695|NP_001027248.1|DMEL
OG0005546	LOC120457754|XP_039501186.1|DSAN	l_2_05287|NP_610086.3|DMEL
OG0005547	LOC120458002|XP_039501428.1|DSAN	Scgalpha|NP_001260246.1|DMEL
OG0005548	LOC120458611|XP_039502253.1|DSAN	CG7806|NP_609207.1|DMEL
OG0005549	LOC120458619|XP_039502263.1|DSAN	strat|NP_609209.2|DMEL
OG0005550	LOC120448515|XP_039486486.1|DSAN	Bsg25D|NP_001260093.1|DMEL
OG0005551	LOC120444833|XP_039480723.1|DSAN	CG15084|NP_611383.1|DMEL
OG0005552	LOC120444831|XP_039480722.1|DSAN	MetRS|NP_611382.1|DMEL
OG0005553	LOC120451879|XP_039491858.1|DSAN	CG17660|NP_608612.3|DMEL
OG0005554	LOC120443772|XP_039479010.1|DSAN	tutl|NP_001303307.1|DMEL
OG0005555	LOC120458544|XP_039502159.1|DSAN	RpL40|NP_476776.1|DMEL
OG0005556	LOC120456172|XP_039498776.1|DSAN	CG3702|NP_608819.1|DMEL
OG0005557	LOC120445761|XP_039482291.1|DSAN	Tsen2|NP_723994.2|DMEL
OG0005558	LOC120455431|XP_039497548.1|DSAN	CG34408|NP_001285078.1|DMEL
OG0005559	LOC120447060|XP_039484384.1|DSAN	brun|NP_610044.2|DMEL
OG0005560	LOC120444514|XP_039480166.1|DSAN	VhaSFD|NP_723992.1|DMEL
OG0005561	LOC120456334|XP_039499038.1|DSAN	CG12081|NP_572494.1|DMEL
OG0005562	LOC120453755|XP_039494536.1|DSAN	mxt|NP_001162874.1|DMEL
OG0005563	LOC120454903|XP_039496509.1|DSAN	Zyx|NP_652015.1|DMEL
OG0005564	LOC120443683|XP_039478856.1|DSAN	Ufd4|NP_609369.1|DMEL
OG0005565	LOC120444619|XP_039480355.1|DSAN	CG15141|NP_609837.1|DMEL
OG0005566	LOC120444620|XP_039480356.1|DSAN	Rsph9|NP_724049.1|DMEL
OG0005567	LOC120453069|XP_039493527.1|DSAN	Ets96B|NP_996290.1|DMEL
OG0005568	LOC120456873|XP_039499908.1|DSAN	CG14043|NP_608886.1|DMEL
OG0005569	LOC120458172|XP_039501664.1|DSAN	CG10874|NP_001259911.1|DMEL
OG0005570	LOC120447986|XP_039485620.1|DSAN	CG4629|NP_722676.3|DMEL
OG0005571	LOC120445396|XP_039481741.1|DSAN	side-V|NP_611765.2|DMEL
OG0005572	LOC120445023|XP_039481028.1|DSAN	CG30394|NP_611578.1|DMEL
OG0005573	LOC120451396|XP_039490997.1|DSAN	XNP|NP_651398.1|DMEL
OG0005574	LOC120450660|XP_039489745.1|DSAN	blow|NP_724580.1|DMEL
OG0005575	LOC120454484|XP_039495758.1|DSAN	CG12817|NP_001036701.1|DMEL
OG0005576	LOC120447250|XP_039484711.1|DSAN	CG30094|NP_725535.1|DMEL
OG0005577	LOC120449212|XP_039487514.1|DSAN	Pex3|NP_648753.1|DMEL
OG0005578	LOC120448349|XP_039486247.1|DSAN	gogo|NP_649200.2|DMEL
OG0005579	LOC120448351|XP_039486251.1|DSAN	CG17122|NP_730506.1|DMEL
OG0005580	LOC120450294|XP_039489159.1|DSAN	Dhpr|NP_523990.1|DMEL
OG0005581	LOC120455038|XP_039496808.1|DSAN	Ca-alpha1T|NP_001259267.1|DMEL
OG0005582	LOC120448381|XP_039486297.1|DSAN	CG7414|NP_649365.1|DMEL
OG0005583	LOC120449177|XP_039487453.1|DSAN	CG6983|NP_648227.1|DMEL
OG0005584	LOC120458154|XP_039501638.1|DSAN	WDR79|NP_001285665.1|DMEL
OG0005585	LOC120453451|XP_039494100.1|DSAN	Sas-4|NP_649701.2|DMEL
OG0005586	LOC120454072|XP_039495017.1|DSAN	Rheb|NP_730950.2|DMEL
OG0005587	LOC120458121|XP_039501589.1|DSAN	abo|NP_524784.1|DMEL
OG0005588	LOC120450581|XP_039489634.1|DSAN	Zn72D|NP_788510.1|DMEL
OG0005589	LOC120454220|XP_039495253.1|DSAN	Iru|NP_649859.1|DMEL
OG0005590	LOC120443951|XP_039479334.1|DSAN	Mccc2|NP_652724.1|DMEL
OG0005591	LOC120456854|XP_039499851.1|DSAN	mus101|NP_524909.1|DMEL
OG0005592	LOC120452265|XP_039492328.1|DSAN	CCT3|NP_650572.2|DMEL
OG0005593	LOC120447573|XP_039484970.1|DSAN	Mfap1|NP_647679.1|DMEL
OG0005594	LOC120447760|XP_039485239.1|DSAN	msl-3|NP_523951.1|DMEL
OG0005595	LOC120447759|XP_039485238.1|DSAN	form3|NP_001097527.1|DMEL
OG0005596	LOC120450137|XP_039488898.1|DSAN	Cdc37|NP_477006.1|DMEL
OG0005597	LOC120454196|XP_039495221.1|DSAN	mtg|NP_731221.2|DMEL
OG0005598	LOC120451817|XP_039491719.1|DSAN	RpS8|NP_651740.1|DMEL
OG0005599	LOC120445010|XP_039481007.1|DSAN	CG9485|NP_726062.2|DMEL
OG0005600	LOC120453099|XP_039493567.1|DSAN	pch2|NP_524282.4|DMEL
OG0005601	LOC120455806|XP_039498200.1|DSAN	AP-1-2beta|NP_523415.1|DMEL
OG0005602	LOC120453567|XP_039494259.1|DSAN	CG14551|NP_651462.1|DMEL
OG0005603	LOC120446467|XP_039483403.1|DSAN	CG11808|NP_611021.1|DMEL
OG0005604	LOC120444582|XP_039480277.1|DSAN	row|NP_001260992.1|DMEL
OG0005605	LOC120446805|XP_039483899.1|DSAN	garz|NP_610761.2|DMEL
OG0005606	LOC120443815|XP_039479090.1|DSAN	Rab3-GAP|NP_609544.2|DMEL
OG0005607	LOC120453425|XP_039494062.1|DSAN	RpL24-like|NP_650073.1|DMEL
OG0005608	LOC120451301|XP_039490801.1|DSAN	ninaG|NP_650070.1|DMEL
OG0005609	LOC120449794|XP_039488372.1|DSAN	CG32276|NP_728830.1|DMEL
OG0005610	LOC120450079|XP_039488805.1|DSAN	Uxs|NP_648182.1|DMEL
OG0005611	LOC120448925|XP_039487090.1|DSAN	kst|NP_001097492.2|DMEL
OG0005612	LOC120451200|XP_039490585.1|DSAN	GCC185|NP_001097755.1|DMEL
OG0005613	LOC120452309|XP_039492392.1|DSAN	mRpS33|NP_524380.1|DMEL
OG0005614	LOC120451628|XP_039491417.1|DSAN	PEK|NP_649538.1|DMEL
OG0005615	LOC120451426|XP_039491034.1|DSAN	pygo|NP_651872.1|DMEL
OG0005616	LOC120452907|XP_039493304.1|DSAN	CG14866|NP_001138057.1|DMEL
OG0005617	LOC120452108|XP_039492120.1|DSAN	CG9727|NP_001262317.1|DMEL
OG0005618	LOC120445581|XP_039482006.1|DSAN	rho-7|NP_523704.1|DMEL
OG0005619	LOC120453265|XP_039493821.1|DSAN	Gos28|NP_650739.2|DMEL
OG0005620	LOC120454979|XP_039496704.1|DSAN	sbr|NP_524660.1|DMEL
