Orthogroup	DSAN.longest_only	DMIR.longest_only
OG0004965	LOC120447607|XP_039485014.1|DSAN	LOC108152068|XP_017136579.1|DMIR
OG0004966	LOC120447606|XP_039485011.1|DSAN	LOC108152067|XP_017136576.1|DMIR
OG0004967	LOC120444875|XP_039480794.1|DSAN	LOC108158756|XP_017146857.1|DMIR
OG0004968	LOC120449223|XP_039487529.1|DSAN	LOC108153165|XP_017138459.1|DMIR
OG0004969	LOC120446624|XP_039483618.1|DSAN	LOC108158907|XP_017147190.1|DMIR
OG0004970	LOC120449753|XP_039488321.1|DSAN	LOC108153444|XP_017138948.1|DMIR
OG0004971	LOC120449000|XP_039487202.1|DSAN	LOC108153432|XP_017138927.1|DMIR
OG0004972	LOC120450277|XP_039489127.1|DSAN	LOC108151084|XP_017134956.1|DMIR
OG0004973	LOC120449317|XP_039487647.1|DSAN	LOC108151216|XP_017135186.1|DMIR
OG0004974	LOC120448739|XP_039486853.1|DSAN	LOC108152376|XP_017137156.1|DMIR
OG0004975	LOC120447559|XP_039484947.1|DSAN	LOC108152362|XP_017137125.1|DMIR
OG0004976	LOC120449697|XP_039488247.1|DSAN	LOC108153489|XP_017139019.1|DMIR
OG0004977	LOC120445428|XP_039481789.1|DSAN	LOC117193035|XP_033253660.1|DMIR, LOC108158677|XP_017146695.1|DMIR
OG0004978	LOC120447019|XP_039484272.1|DSAN	LOC108158672|XP_017146673.1|DMIR
OG0004979	LOC120449469|XP_039487875.1|DSAN	LOC108151360|XP_017135408.1|DMIR
OG0004980	LOC120448748|XP_039486862.1|DSAN	LOC108150876|XP_017134672.2|DMIR
OG0004981	LOC120449784|XP_039488359.1|DSAN	LOC108152737|XP_017137771.1|DMIR
OG0004982	LOC120448343|XP_039486239.1|DSAN	LOC108152735|XP_017137768.1|DMIR
OG0004983	LOC120447964|XP_039485589.1|DSAN	LOC108152000|XP_017136458.1|DMIR
OG0004984	LOC120448712|XP_039486808.1|DSAN	LOC108153468|XP_017138989.1|DMIR
OG0004985	LOC120450413|XP_039489354.1|DSAN	LOC108151763|XP_017136093.1|DMIR
OG0004986	LOC120448939|XP_039487117.1|DSAN	LOC117186756|XP_033243852.1|DMIR, LOC108152665|XP_017137649.2|DMIR
OG0004987	LOC120450514|XP_039489521.1|DSAN	LOC108152363|XP_017137126.1|DMIR
OG0004988	LOC120450414|XP_039489356.1|DSAN	LOC108151764|XP_017136095.1|DMIR
OG0004989	LOC120449051|XP_039487277.1|DSAN	LOC108152989|XP_017138210.1|DMIR
OG0004990	LOC120445985|XP_039482652.1|DSAN	LOC108158375|XP_017146118.2|DMIR, LOC117188345|XP_033247949.1|DMIR
OG0004991	LOC120446929|XP_039484114.1|DSAN	LOC108159332|XP_017148017.1|DMIR, LOC117191931|XP_033252569.1|DMIR
OG0004992	LOC120446940|XP_039484124.1|DSAN	LOC117191930|XP_033252567.1|DMIR, LOC108159333|XP_017148018.1|DMIR
OG0004993	LOC120448565|XP_039486556.1|DSAN	LOC108153755|XP_017139375.1|DMIR
OG0004994	LOC120450044|XP_039488731.1|DSAN	LOC108165398|XP_033243441.1|DMIR
OG0004995	LOC120450339|XP_039489242.1|DSAN	LOC108152372|XP_017137143.1|DMIR
OG0004996	LOC120449451|XP_039487857.1|DSAN	LOC108151556|XP_017135714.1|DMIR
OG0004997	LOC120445362|XP_039481667.1|DSAN	LOC108160574|XP_017150149.1|DMIR
OG0004998	LOC120447059|XP_039484382.1|DSAN	LOC108159406|XP_017148136.1|DMIR, LOC117192413|XP_033252974.1|DMIR
OG0004999	LOC120449227|XP_039487532.1|DSAN	LOC108151058|XP_017134922.1|DMIR
OG0005000	LOC120444520|XP_039480197.1|DSAN	LOC108158136|XP_017145838.1|DMIR
OG0005001	LOC120448366|XP_039486268.1|DSAN	LOC108151059|XP_017134923.1|DMIR
OG0005002	LOC120451804|XP_039491691.1|DSAN	LOC108157538|XP_017145130.1|DMIR
OG0005003	LOC120448199|XP_039485999.1|DSAN	LOC108152462|XP_017137316.1|DMIR
OG0005004	LOC120448039|XP_039485716.1|DSAN	LOC108152291|XP_017137002.1|DMIR
OG0005005	LOC120447808|XP_039485318.1|DSAN	LOC108165423|XP_017156951.1|DMIR
OG0005006	LOC120448871|XP_039487017.1|DSAN	LOC108151200|XP_017135160.2|DMIR
OG0005007	LOC120448226|XP_039486055.1|DSAN	LOC108152642|XP_017137622.1|DMIR
OG0005008	LOC120449525|XP_039487971.1|DSAN	LOC108151833|XP_017136193.1|DMIR
OG0005009	LOC120449588|XP_039488085.1|DSAN	LOC108153554|XP_017139113.1|DMIR
OG0005010	LOC120448395|XP_039486317.1|DSAN	LOC108151403|XP_017135480.1|DMIR
OG0005011	LOC120446311|XP_039483160.1|DSAN	LOC108160428|XP_017149920.1|DMIR, LOC117190836|XP_033251760.1|DMIR
OG0005012	LOC120449393|XP_039487770.1|DSAN	LOC108153111|XP_017138385.1|DMIR
OG0005013	LOC120453320|XP_039493911.1|DSAN	LOC108155718|XP_017142210.1|DMIR
OG0005014	LOC120449296|XP_039487620.1|DSAN	LOC108151831|XP_017136192.1|DMIR
OG0005015	LOC120450545|XP_039489582.1|DSAN	LOC108151715|XP_017135976.1|DMIR
OG0005016	LOC120449523|XP_039487969.1|DSAN	LOC108165438|XP_017156966.2|DMIR
OG0005017	LOC120447446|XP_039484737.1|DSAN	LOC108152564|XP_017137485.1|DMIR
OG0005018	LOC120447667|XP_039485118.1|DSAN	LOC108152236|XP_017136917.1|DMIR
OG0005019	LOC120447540|XP_039484920.1|DSAN	LOC108152704|XP_017137713.1|DMIR
OG0005020	LOC120458641|XP_039502303.1|DSAN	LOC117192686|XP_033253306.1|DMIR, LOC108160353|XP_017149808.1|DMIR
OG0005021	LOC120444606|XP_039480319.1|DSAN	LOC108161328|XP_017151052.2|DMIR
OG0005022	LOC120450416|XP_039489359.1|DSAN	LOC108151914|XP_017136316.1|DMIR
OG0005023	LOC120458605|XP_039502244.1|DSAN	LOC108160639|XP_017150257.1|DMIR
OG0005024	LOC120448223|XP_039486052.1|DSAN	LOC108152553|XP_033242347.1|DMIR
OG0005025	LOC120448238|XP_039486076.1|DSAN	LOC108152286|XP_017136993.1|DMIR
OG0005026	LOC120448370|XP_039486273.1|DSAN	LOC108151986|XP_017136440.1|DMIR
OG0005027	LOC120449077|XP_039487313.1|DSAN	LOC108153348|XP_017138795.1|DMIR
OG0005028	LOC120452285|XP_039492351.1|DSAN	LOC108154246|XP_017139970.1|DMIR
OG0005029	LOC120450527|XP_039489548.1|DSAN	LOC108152325|XP_017137060.1|DMIR
OG0005030	LOC120450366|XP_039489284.1|DSAN	LOC108151529|XP_017135670.1|DMIR
OG0005031	LOC120448184|XP_039485973.1|DSAN	LOC108152156|XP_033242633.1|DMIR
OG0005032	LOC120448248|XP_039486092.1|DSAN	LOC108152310|XP_017137031.1|DMIR
OG0005033	LOC120447945|XP_039485557.1|DSAN	LOC108150904|XP_017134704.1|DMIR
OG0005034	LOC120448804|XP_039486929.1|DSAN	LOC108153507|XP_017139048.1|DMIR
OG0005035	LOC120448249|XP_039486093.1|DSAN	LOC108152308|XP_033242207.1|DMIR
OG0005036	LOC120450097|XP_039488825.1|DSAN	LOC108151807|XP_017136149.1|DMIR
OG0005037	LOC120449974|XP_039488615.1|DSAN	LOC108151971|XP_017136413.1|DMIR
OG0005038	LOC120447543|XP_039484923.1|DSAN	LOC108151883|XP_017136269.1|DMIR
OG0005039	LOC120444104|XP_039479566.1|DSAN	LOC108162828|XP_017153246.1|DMIR
OG0005040	LOC120449341|XP_039487681.1|DSAN	LOC108152150|XP_017136755.1|DMIR
OG0005041	LOC120448696|XP_039486784.1|DSAN	LOC108151329|XP_017135369.1|DMIR
OG0005042	LOC120449685|XP_039488235.1|DSAN	LOC108152670|XP_017137656.1|DMIR
OG0005043	LOC120445071|XP_039481132.1|DSAN	LOC108158864|XP_017147086.1|DMIR, LOC117192557|XP_033253150.1|DMIR
OG0005044	LOC120445059|XP_039481118.1|DSAN	LOC108158862|XP_017147083.2|DMIR, LOC117188381|XP_033248057.1|DMIR
OG0005045	LOC120445066|XP_039481126.1|DSAN	LOC117193710|XP_033254327.1|DMIR, LOC108160782|XP_017150475.1|DMIR
OG0005046	LOC120444911|XP_039480837.1|DSAN	LOC108159213|XP_017147782.1|DMIR, LOC117193051|XP_033253675.1|DMIR
OG0005047	LOC120449149|XP_039487418.1|DSAN	LOC108151370|XP_017135421.1|DMIR
OG0005048	LOC120449349|XP_039487694.1|DSAN	LOC108157443|XP_017144988.1|DMIR, LOC108151371|XP_017135422.1|DMIR
OG0005049	LOC120448247|XP_039486090.1|DSAN	LOC117185789|XP_033242206.1|DMIR
OG0005050	LOC120444972|XP_039480926.1|DSAN	LOC117191928|XP_033252564.1|DMIR, LOC108159528|XP_017148386.1|DMIR
OG0005051	LOC120450633|XP_039489716.1|DSAN	LOC108151678|XP_017135909.1|DMIR
OG0005052	LOC120450635|XP_039489719.1|DSAN	LOC108151679|XP_017135910.1|DMIR
OG0005053	LOC120444388|XP_039479941.1|DSAN	LOC108163002|XP_033249824.1|DMIR
OG0005054	LOC120448125|XP_039485870.1|DSAN	LOC108152652|XP_017137633.1|DMIR
OG0005055	LOC120457219|XP_039500523.1|DSAN	LOC108162462|XP_017152732.1|DMIR
OG0005056	LOC120445894|XP_039482483.1|DSAN	LOC117192797|XP_033253446.1|DMIR, LOC108160467|XP_017149973.1|DMIR
OG0005057	LOC120448081|XP_039485790.1|DSAN	LOC108151601|XP_017135770.1|DMIR
OG0005058	LOC120450058|XP_039488762.1|DSAN	LOC108151727|XP_033243017.1|DMIR
OG0005059	LOC120445207|XP_039481390.1|DSAN	LOC108158215|XP_017145927.1|DMIR
OG0005060	LOC120444685|XP_039480482.1|DSAN	LOC108160136|XP_017149424.1|DMIR, LOC117185778|XP_033253457.1|DMIR
OG0005061	LOC120444005|XP_039479419.1|DSAN	LOC108162849|XP_017153281.1|DMIR
OG0005062	LOC120445945|XP_039482556.1|DSAN	LOC117185953|XP_033250462.1|DMIR, LOC108158890|XP_017147163.1|DMIR
OG0005064	LOC120450582|XP_039489635.1|DSAN	LOC108152621|XP_017137580.1|DMIR
OG0005065	LOC120450642|XP_039489730.1|DSAN	LOC108158092|XP_017145748.1|DMIR
OG0005066	LOC120446079|XP_039482793.1|DSAN	LOC117188437|XP_033248211.1|DMIR, LOC108160967|XP_017150755.2|DMIR
OG0005067	LOC120446163|XP_039482928.1|DSAN	LOC108160820|XP_033254248.1|DMIR, LOC117185930|XP_033247654.1|DMIR
OG0005068	LOC120449328|XP_039487661.1|DSAN	LOC108151589|XP_017135757.1|DMIR
OG0005069	LOC120444132|XP_039479630.1|DSAN	LOC108158190|XP_017145898.1|DMIR, LOC117191864|XP_033252521.1|DMIR
OG0005070	LOC120444643|XP_039480402.1|DSAN	LOC108160281|XP_017149652.2|DMIR, LOC117187980|XP_033246935.1|DMIR
OG0005071	LOC120449524|XP_039487970.1|DSAN	LOC108152070|XP_017136582.1|DMIR
OG0005072	LOC120455107|XP_039496927.1|DSAN	LOC108152225|XP_017136897.1|DMIR
OG0005073	LOC120445916|XP_039482508.1|DSAN	LOC108159477|XP_017148293.1|DMIR
OG0005074	LOC120450242|XP_039489057.1|DSAN	LOC108151823|XP_017136171.2|DMIR
OG0005075	LOC120446348|XP_039483209.1|DSAN	LOC117185867|XP_033254157.1|DMIR, LOC108160233|XP_017149576.1|DMIR
OG0005076	LOC120457793|XP_039501224.1|DSAN	LOC117193639|XP_033254275.1|DMIR, LOC108159676|XP_017148655.1|DMIR
OG0005078	LOC120448322|XP_039486204.1|DSAN	LOC108151631|XP_017135824.1|DMIR
OG0005079	LOC120447011|XP_039484260.1|DSAN	LOC108160328|XP_017149746.1|DMIR
OG0005080	LOC120447804|XP_039485309.1|DSAN	LOC108151332|XP_017135373.1|DMIR
OG0005081	LOC120458939|XP_039502728.1|DSAN	LOC117190221|XP_033251160.1|DMIR, LOC108160114|XP_017149395.1|DMIR
OG0005082	LOC120449324|XP_039487655.1|DSAN	LOC108153103|XP_017138375.1|DMIR
OG0005083	LOC120458335|XP_039501886.1|DSAN	LOC108154153|XP_017139800.1|DMIR
OG0005084	LOC120447664|XP_039485115.1|DSAN	LOC108151517|XP_017135652.1|DMIR
OG0005085	LOC120448097|XP_039485834.1|DSAN	LOC108152923|XP_017138092.1|DMIR
OG0005086	LOC120454809|XP_039496239.1|DSAN	LOC108158113|XP_017145778.1|DMIR
OG0005087	LOC120447821|XP_039485332.1|DSAN	LOC108152707|XP_033242716.1|DMIR
OG0005088	LOC120457810|XP_039501241.1|DSAN	LOC108158901|XP_033253521.1|DMIR, LOC117185706|XP_033248082.1|DMIR
OG0005089	LOC120457808|XP_039501238.1|DSAN	LOC117193113|XP_033253727.1|DMIR, LOC108158899|XP_017147175.2|DMIR
OG0005090	LOC120444817|XP_039480707.1|DSAN	LOC108158601|XP_017146552.1|DMIR
OG0005091	LOC120445758|XP_039482273.1|DSAN	LOC108159167|XP_033246429.1|DMIR
OG0005092	LOC120449765|XP_039488337.1|DSAN	LOC108153195|XP_017138501.1|DMIR
OG0005093	LOC120450544|XP_039489580.1|DSAN	LOC108153116|XP_017138392.1|DMIR
OG0005094	LOC120447470|XP_039484791.1|DSAN	LOC108151898|XP_017136291.2|DMIR
OG0005095	LOC120444436|XP_039480024.1|DSAN	LOC108158875|XP_017147114.1|DMIR
OG0005096	LOC120452837|XP_039493201.1|DSAN	LOC108162863|XP_017153300.1|DMIR
OG0005097	LOC120444566|XP_039480256.1|DSAN	LOC117185777|XP_033253721.1|DMIR, LOC108160784|XP_017150477.1|DMIR
OG0005098	LOC120444501|XP_039480147.1|DSAN	LOC108159534|XP_017148398.1|DMIR
OG0005099	LOC120445167|XP_039481280.1|DSAN	LOC108160332|XP_017149752.1|DMIR, LOC117193458|XP_033254107.1|DMIR
OG0005100	LOC120445165|XP_039481277.1|DSAN	LOC108160330|XP_033254106.1|DMIR, LOC117188065|XP_033247229.1|DMIR
OG0005101	LOC120451506|XP_039491194.1|DSAN	LOC108157027|XP_017144327.1|DMIR
OG0005102	LOC120445041|XP_039481065.1|DSAN	LOC117185822|XP_033253896.1|DMIR, LOC108160704|XP_017150347.1|DMIR
OG0005103	LOC120444662|XP_039480438.1|DSAN	LOC108159119|XP_017147591.2|DMIR, LOC108159118|XP_033248148.1|DMIR
OG0005104	LOC120444013|XP_039479430.1|DSAN	LOC108162336|XP_017152518.1|DMIR
OG0005105	LOC120448843|XP_039486982.1|DSAN	LOC108150945|XP_017134768.1|DMIR
OG0005106	LOC120449557|XP_039488022.1|DSAN	LOC108152711|XP_033242423.1|DMIR
OG0005107	LOC120447566|XP_039484958.1|DSAN	LOC108152956|XP_017138145.1|DMIR
OG0005108	LOC120447045|XP_039484342.1|DSAN	LOC117188304|XP_033247830.1|DMIR, LOC108158518|XP_033254032.1|DMIR
OG0005109	LOC120455408|XP_039497483.1|DSAN	LOC108151991|XP_017136446.1|DMIR
OG0005110	LOC120449865|XP_039488459.1|DSAN	LOC108151346|XP_017135389.1|DMIR
OG0005111	LOC120450037|XP_039488724.1|DSAN	LOC108153217|XP_017138530.1|DMIR
OG0005112	LOC120449368|XP_039487734.1|DSAN	LOC108153191|XP_017138497.1|DMIR
OG0005113	LOC120450040|XP_039488729.1|DSAN	LOC108153218|XP_017138535.1|DMIR
OG0005114	LOC120450116|XP_039488872.1|DSAN	LOC108152448|XP_017137291.1|DMIR
OG0005115	LOC120456862|XP_039499881.1|DSAN	LOC108161956|XP_017151904.2|DMIR
OG0005116	LOC120447784|XP_039485272.1|DSAN	LOC108152885|XP_017138013.1|DMIR
OG0005117	LOC120457070|XP_039500183.1|DSAN	LOC108154511|XP_033254686.1|DMIR
OG0005118	LOC120458896|XP_039502673.1|DSAN	LOC108162053|XP_017152079.1|DMIR
OG0005119	LOC120446978|XP_039484183.1|DSAN	LOC108158472|XP_033246674.1|DMIR
OG0005120	LOC120449373|XP_039487738.1|DSAN	LOC108153586|XP_017139154.1|DMIR
OG0005121	LOC120448542|XP_039486523.1|DSAN	LOC108151163|XP_033243218.1|DMIR
OG0005122	LOC120448499|XP_039486465.1|DSAN	LOC108151982|XP_017136435.1|DMIR
OG0005123	LOC120449550|XP_039488012.1|DSAN	LOC108151639|XP_017135834.1|DMIR
OG0005124	LOC120450503|XP_039489489.1|DSAN	LOC108152450|XP_017137298.1|DMIR
OG0005125	LOC120450493|XP_039489474.1|DSAN	LOC108152336|XP_033242174.1|DMIR
OG0005126	LOC120449526|XP_039487973.1|DSAN	LOC108151862|XP_017136238.1|DMIR
OG0005127	LOC120447575|XP_039484972.1|DSAN	LOC108151742|XP_017136052.1|DMIR
OG0005128	LOC120445199|XP_039481357.1|DSAN	LOC108160124|XP_017149406.2|DMIR
OG0005129	LOC120448956|XP_039487142.1|DSAN	LOC108152931|XP_017138107.1|DMIR
OG0005130	LOC120448062|XP_039485761.1|DSAN	LOC108151905|XP_017136304.1|DMIR
OG0005131	LOC120447974|XP_039485601.1|DSAN	LOC108153014|XP_017138248.1|DMIR
OG0005132	LOC120449029|XP_039487247.1|DSAN	LOC108151458|XP_017135568.1|DMIR
OG0005133	LOC120449831|XP_039488414.1|DSAN	LOC108153677|XP_017139282.1|DMIR
OG0005134	LOC120449401|XP_039487780.1|DSAN	LOC108151333|XP_017135374.1|DMIR
OG0005135	LOC120450398|XP_039489327.1|DSAN	LOC108153135|XP_017138419.1|DMIR
OG0005136	LOC120450394|XP_039489323.1|DSAN	LOC108152727|XP_017137752.1|DMIR
OG0005137	LOC120454285|XP_039495402.1|DSAN	LOC108154750|XP_017140611.1|DMIR
OG0005138	LOC120449848|XP_039488440.1|DSAN	LOC108150915|XP_017134729.1|DMIR
OG0005139	LOC120449475|XP_039487884.1|DSAN	LOC108152477|XP_017137337.1|DMIR
OG0005140	LOC120456901|XP_039499943.1|DSAN	LOC108161962|XP_017151909.1|DMIR
OG0005141	LOC120444571|XP_039480265.1|DSAN	LOC117192490|XP_033253085.1|DMIR, LOC108159044|XP_033248061.1|DMIR
OG0005142	LOC120449065|XP_039487295.1|DSAN	LOC108152093|XP_017136631.1|DMIR
OG0005143	LOC120447614|XP_039485022.1|DSAN	LOC108152090|XP_017136619.1|DMIR
OG0005144	LOC120448721|XP_039486825.1|DSAN	LOC108152095|XP_017136633.1|DMIR
OG0005145	LOC120449589|XP_039488086.1|DSAN	LOC108152092|XP_017136630.1|DMIR
OG0005146	LOC120450572|XP_039489621.1|DSAN	LOC108152488|XP_017137352.1|DMIR
OG0005147	LOC120450574|XP_039489626.1|DSAN	LOC108152486|XP_017137351.1|DMIR
OG0005148	LOC120448538|XP_039486517.1|DSAN	LOC108152523|XP_017137413.1|DMIR
OG0005149	LOC120446920|XP_039484096.1|DSAN	LOC117187915|XP_033246758.1|DMIR, LOC108159705|XP_017148709.2|DMIR
OG0005150	LOC120447889|XP_039485433.1|DSAN	LOC108153244|XP_017138575.1|DMIR
OG0005151	LOC120448780|XP_039486903.1|DSAN	LOC108152651|XP_017137632.1|DMIR
OG0005152	LOC120449071|XP_039487303.1|DSAN	LOC108152918|XP_017138086.1|DMIR
OG0005153	LOC120450170|XP_039488952.1|DSAN	LOC108151342|XP_017135386.1|DMIR
OG0005154	LOC120450168|XP_039488950.1|DSAN	LOC108151341|XP_017135385.1|DMIR
OG0005155	LOC120449644|XP_039488171.1|DSAN	LOC108153276|XP_017138634.1|DMIR
OG0005156	LOC120450939|XP_039490140.1|DSAN	LOC108155032|XP_017141084.1|DMIR
OG0005157	LOC120446950|XP_039484136.1|DSAN	LOC108159055|XP_017147484.1|DMIR, LOC117192446|XP_033253020.1|DMIR
OG0005158	LOC120450587|XP_039489641.1|DSAN	LOC108165480|XP_033243580.1|DMIR
OG0005159	LOC120448110|XP_039485847.1|DSAN	LOC108151671|XP_017135898.1|DMIR
OG0005160	LOC120448192|XP_039485991.1|DSAN	LOC108153547|XP_017139102.1|DMIR
OG0005161	LOC120444423|XP_039479988.1|DSAN	LOC108158897|XP_017147173.1|DMIR
OG0005162	LOC120455863|XP_039498268.1|DSAN	LOC108164707|XP_017156070.1|DMIR
OG0005163	LOC120450511|XP_039489508.1|DSAN	LOC108152407|XP_017137202.1|DMIR
OG0005164	LOC120449056|XP_039487285.1|DSAN	LOC108153324|XP_017138729.1|DMIR
OG0005165	LOC120443945|XP_039479327.1|DSAN	LOC108159917|XP_017149039.1|DMIR
OG0005166	LOC120452380|XP_039492507.1|DSAN	LOC108156159|XP_017142976.1|DMIR
OG0005167	LOC120452382|XP_039492509.1|DSAN	LOC108156163|XP_017142980.1|DMIR
OG0005168	LOC120450342|XP_039489251.1|DSAN	LOC108151854|XP_017136228.1|DMIR
OG0005169	LOC120450239|XP_039489054.1|DSAN	LOC108153389|XP_017138853.1|DMIR
OG0005170	LOC120450235|XP_039489048.1|DSAN	LOC108153388|XP_017138851.1|DMIR
OG0005171	LOC120450238|XP_039489053.1|DSAN	LOC108153607|XP_017139192.1|DMIR
OG0005172	LOC120445115|XP_039481196.1|DSAN	LOC117193459|XP_033254108.1|DMIR, LOC108160145|XP_017149443.1|DMIR
OG0005173	LOC120443739|XP_039478929.1|DSAN	LOC108159418|XP_017148174.1|DMIR
OG0005174	LOC120445679|XP_039482168.1|DSAN	LOC108160565|XP_033247495.1|DMIR
OG0005175	LOC120446732|XP_039483783.1|DSAN	LOC108158533|XP_017146419.1|DMIR
OG0005176	LOC120446429|XP_039483326.1|DSAN	LOC108159364|XP_017148078.1|DMIR, LOC117191069|XP_033251926.1|DMIR
OG0005177	LOC120445839|XP_039482398.1|DSAN	LOC108160673|XP_033247498.1|DMIR
OG0005178	LOC120449456|XP_039487861.1|DSAN	LOC108151104|XP_017134991.1|DMIR
OG0005179	LOC120448219|XP_039486044.1|DSAN	LOC108152502|XP_017137374.1|DMIR
OG0005180	LOC120450408|XP_039489337.1|DSAN	LOC108151859|XP_017136232.1|DMIR
OG0005181	LOC120456690|XP_039499588.1|DSAN	LOC108158142|XP_017145853.1|DMIR
OG0005182	LOC120443757|XP_039478956.1|DSAN	LOC108158822|XP_017147002.1|DMIR
OG0005183	LOC120443709|XP_039478883.1|DSAN	LOC108158511|XP_017146376.1|DMIR, LOC117193385|XP_033254023.1|DMIR
OG0005184	LOC120447603|XP_039485012.1|DSAN	LOC117185939|XP_033247196.1|DMIR, LOC108158509|XP_033254001.1|DMIR
OG0005185	LOC120458642|XP_039502305.1|DSAN	LOC108158837|XP_017147046.1|DMIR
OG0005186	LOC120457786|XP_039501215.1|DSAN	LOC117192807|XP_033253452.1|DMIR, LOC108159711|XP_017148717.1|DMIR
OG0005187	LOC120443737|XP_039478926.1|DSAN	LOC117189757|XP_033250725.1|DMIR, LOC108159416|XP_033246321.1|DMIR
OG0005188	LOC120445402|XP_039481751.1|DSAN	LOC117193182|XP_033253817.1|DMIR, LOC108159208|XP_017147773.1|DMIR
OG0005189	LOC120457280|XP_039500653.1|DSAN	LOC108162887|XP_033244346.1|DMIR
OG0005190	LOC120449713|XP_039488266.1|DSAN	LOC108153577|XP_017139145.1|DMIR
OG0005191	LOC120450913|XP_039490103.1|DSAN	LOC108157138|XP_017144528.1|DMIR
OG0005192	LOC120444368|XP_039479905.1|DSAN	LOC108160537|XP_033247357.1|DMIR
OG0005193	LOC120447928|XP_039485525.1|DSAN	LOC117187886|XP_033246705.1|DMIR, LOC108160184|XP_017149500.2|DMIR
OG0005194	LOC120447172|XP_039484562.1|DSAN	LOC108159457|XP_017148245.2|DMIR, LOC117185929|XP_033246558.1|DMIR
OG0005195	LOC120448652|XP_039486720.1|DSAN	LOC108158121|XP_017145789.2|DMIR, LOC117185845|XP_033247943.1|DMIR
OG0005196	LOC120448124|XP_039485869.1|DSAN	LOC108153038|XP_017138285.1|DMIR
OG0005197	LOC120446887|XP_039484036.1|DSAN	LOC108159897|XP_017149009.1|DMIR, LOC117190988|XP_033251860.1|DMIR
OG0005198	LOC120449105|XP_039487348.1|DSAN	LOC108153027|XP_017138271.1|DMIR
OG0005199	LOC120444490|XP_039480130.1|DSAN	LOC108159739|XP_017148765.1|DMIR, LOC117192800|XP_033253447.1|DMIR
OG0005200	LOC120446182|XP_039482955.1|DSAN	LOC117185740|XP_033250884.1|DMIR, LOC108159957|XP_017149116.1|DMIR
OG0005201	LOC120445451|XP_039481828.1|DSAN	LOC108158557|XP_017146462.1|DMIR, LOC117191352|XP_033252137.1|DMIR
OG0005202	LOC120458751|XP_039502458.1|DSAN	LOC108160002|XP_017149215.2|DMIR, LOC117187989|XP_033246955.1|DMIR
OG0005203	LOC120447204|XP_039484634.1|DSAN	LOC108159216|XP_017147785.1|DMIR
OG0005204	LOC120449246|XP_039487559.1|DSAN	LOC108163631|XP_017154526.1|DMIR
OG0005205	LOC120457278|XP_039500651.1|DSAN	LOC108163930|XP_017154952.1|DMIR
OG0005206	LOC120445680|XP_039482170.1|DSAN	LOC108160120|XP_017149402.1|DMIR
OG0005207	LOC120444054|XP_039479494.1|DSAN	LOC108158730|XP_017146823.1|DMIR
OG0005208	LOC120451738|XP_039491584.1|DSAN	LOC108158163|XP_017145875.1|DMIR, LOC117194040|XP_033254576.1|DMIR
OG0005209	LOC120457478|XP_039500966.1|DSAN	LOC108163559|XP_017154413.1|DMIR
OG0005210	LOC120457093|XP_039500217.1|DSAN	LOC108162485|XP_017152724.1|DMIR
OG0005211	LOC120450588|XP_039489642.1|DSAN	LOC108151363|XP_017135411.1|DMIR
OG0005212	LOC120446889|XP_039484039.1|DSAN	LOC108162583|XP_017152884.1|DMIR
OG0005213	LOC120455627|XP_039497947.1|DSAN	LOC108162406|XP_017152624.1|DMIR
OG0005214	LOC120444068|XP_039479517.1|DSAN	LOC108162609|XP_017152917.2|DMIR
OG0005215	LOC120446851|XP_039483981.1|DSAN	LOC108162983|XP_017153478.1|DMIR
OG0005216	LOC120446217|XP_039483009.1|DSAN	LOC108163223|XP_017153868.1|DMIR
OG0005217	LOC120444861|XP_039480758.1|DSAN	LOC108163456|XP_017154234.1|DMIR
OG0005218	LOC120456637|XP_039499497.1|DSAN	LOC108163701|XP_017154625.1|DMIR
OG0005219	LOC120454843|XP_039496275.1|DSAN	LOC108159084|XP_017147528.1|DMIR
OG0005220	LOC120447906|XP_039485489.1|DSAN	LOC108151642|XP_017135837.1|DMIR
OG0005221	LOC120458093|XP_039501554.1|DSAN	LOC108163074|XP_017153643.1|DMIR
OG0005222	LOC120444430|XP_039480006.1|DSAN	LOC108162105|XP_033248993.1|DMIR
OG0005223	LOC120444941|XP_039480882.1|DSAN	LOC108163725|XP_017154667.1|DMIR
OG0005224	LOC120444348|XP_039479865.1|DSAN	LOC108162447|XP_017152678.2|DMIR
OG0005225	LOC120455783|XP_039498177.1|DSAN	LOC108162648|XP_017152967.1|DMIR
OG0005226	LOC120445267|XP_039481503.1|DSAN	LOC108162698|XP_017153037.1|DMIR
OG0005227	LOC120443719|XP_039478901.1|DSAN	LOC108161894|XP_017151778.1|DMIR
OG0005228	LOC120443716|XP_039478897.1|DSAN	LOC108161890|XP_017151774.1|DMIR
OG0005229	LOC120453067|XP_039493529.1|DSAN	LOC108162101|XP_017152150.1|DMIR
OG0005230	LOC120458424|XP_039501996.1|DSAN	LOC108161626|XP_017151412.1|DMIR
OG0005231	LOC120458112|XP_039501577.1|DSAN	LOC108163534|XP_017154376.1|DMIR
OG0005232	LOC120448146|XP_039485915.1|DSAN	LOC108163035|XP_017153573.1|DMIR
OG0005233	LOC120456337|XP_039499047.1|DSAN	LOC108162493|XP_017152735.1|DMIR
OG0005234	LOC120446230|XP_039483031.1|DSAN	LOC108163942|XP_033249258.1|DMIR
