Orthogroup	DSAN.longest_only	DSUP.longest_only
OG0005609	LOC120449794|XP_039488372.1|DSAN	LOC119553244|XP_037719445.1|DSUP
OG0005610	LOC120450079|XP_039488805.1|DSAN	LOC119552558|XP_037718106.1|DSUP
OG0005611	LOC120448925|XP_039487090.1|DSAN	LOC119552870|XP_037718696.1|DSUP
OG0005612	LOC120451200|XP_039490585.1|DSAN	LOC119553382|XP_037719667.1|DSUP
OG0005613	LOC120452309|XP_039492392.1|DSAN	LOC119563089|XP_037732248.1|DSUP
OG0005614	LOC120451628|XP_039491417.1|DSAN	LOC119561004|XP_037730748.1|DSUP
OG0005615	LOC120451426|XP_039491034.1|DSAN	LOC119546203|XP_037708262.1|DSUP
OG0005616	LOC120452907|XP_039493304.1|DSAN	LOC119563216|XP_037732441.1|DSUP
OG0005617	LOC120452108|XP_039492120.1|DSAN	LOC119559941|XP_037729081.1|DSUP
OG0005618	LOC120445581|XP_039482006.1|DSAN	LOC119549548|XP_037713626.1|DSUP
OG0005619	LOC120453265|XP_039493821.1|DSAN	LOC119563349|XP_037732623.1|DSUP
OG0005620	LOC120454979|XP_039496704.1|DSAN	LOC119558242|XP_037727494.1|DSUP
OG0005621	LOC120455205|XP_039497095.1|DSAN	LOC119557303|XP_037725941.1|DSUP
OG0005622	LOC120455632|XP_039497953.1|DSAN	LOC119557956|XP_037726920.1|DSUP
OG0005623	LOC120455338|XP_039497351.1|DSAN	LOC119556445|XP_037724611.1|DSUP
OG0005624	LOC120451298|XP_039490795.1|DSAN	LOC119559992|XP_037729184.1|DSUP
OG0005625	LOC120454611|XP_039496007.1|DSAN	LOC119545742|XP_037707493.1|DSUP
OG0005626	LOC120456221|XP_039498838.1|DSAN	LOC119557967|XP_037726940.1|DSUP
OG0005627	LOC120454239|XP_039495278.1|DSAN	LOC119563449|XP_037732771.1|DSUP
OG0005628	LOC120451253|XP_039490711.1|DSAN	LOC119555651|XP_037723157.1|DSUP
OG0005629	LOC120444716|XP_039480527.1|DSAN	LOC119552116|XP_037717830.1|DSUP
OG0005630	LOC120444999|XP_039480973.1|DSAN	LOC119549623|XP_037713728.1|DSUP
OG0005631	LOC120456592|XP_039499436.1|DSAN	LOC119557291|XP_037725910.1|DSUP
OG0005632	LOC120455139|XP_039496977.1|DSAN	LOC119558173|XP_037727367.1|DSUP
OG0005633	LOC120452534|XP_039492732.1|DSAN	LOC119563528|XP_037732925.1|DSUP
OG0005634	LOC120450742|XP_039489798.1|DSAN	LOC119547756|XP_037710691.1|DSUP
OG0005635	LOC120457902|XP_039501346.1|DSAN	LOC119547996|XP_037710981.1|DSUP
OG0005636	LOC120452351|XP_039492458.1|DSAN	LOC119560503|XP_037729902.1|DSUP
OG0005637	LOC120450922|XP_039490122.1|DSAN	LOC119560331|XP_037729649.1|DSUP
OG0005638	LOC120445885|XP_039482468.1|DSAN	LOC119551018|XP_037716000.1|DSUP
OG0005639	LOC120445015|XP_039481013.1|DSAN	LOC119549922|XP_037714180.1|DSUP
OG0005640	LOC120452795|XP_039493124.1|DSAN	LOC119545678|XP_037707347.1|DSUP
OG0005641	LOC120457134|XP_039500310.1|DSAN	LOC119557054|XP_037725530.1|DSUP
OG0005642	LOC120450974|XP_039490199.1|DSAN	LOC119559804|XP_037728815.1|DSUP
OG0005643	LOC120449850|XP_039488443.1|DSAN	LOC119552992|XP_037718938.1|DSUP
OG0005644	LOC120448930|XP_039487101.1|DSAN	LOC119553096|XP_037719180.1|DSUP
OG0005645	LOC120455245|XP_039497163.1|DSAN	LOC119557941|XP_037726881.1|DSUP
OG0005646	LOC120454956|XP_039496669.1|DSAN	LOC119556603|XP_037724843.1|DSUP
OG0005647	LOC120458155|XP_039501639.1|DSAN	LOC119562599|XP_037731759.1|DSUP
OG0005648	LOC120448098|XP_039485835.1|DSAN	LOC119552659|XP_037718293.1|DSUP
OG0005649	LOC120450902|XP_039490085.1|DSAN	LOC119560766|XP_037730316.1|DSUP
OG0005650	LOC120452460|XP_039492624.1|DSAN	LOC119560172|XP_037729460.1|DSUP
OG0005651	LOC120456607|XP_039499454.1|DSAN	LOC119556954|XP_037725389.1|DSUP
OG0005652	LOC120454283|XP_039495396.1|DSAN	LOC119563536|XP_037732946.1|DSUP
OG0005653	LOC120458591|XP_039502227.1|DSAN	LOC119546785|XP_037709270.1|DSUP
OG0005654	LOC120451135|XP_039490482.1|DSAN	LOC119560602|XP_037730058.1|DSUP
OG0005655	LOC120451482|XP_039491138.1|DSAN	LOC119551719|XP_037717152.1|DSUP
OG0005656	LOC120450980|XP_039490211.1|DSAN	LOC119550913|XP_037715838.1|DSUP
OG0005657	LOC120453685|XP_039494437.1|DSAN	LOC119545685|XP_037707353.1|DSUP
OG0005658	LOC120452517|XP_039492707.1|DSAN	LOC119560613|XP_037730077.1|DSUP
OG0005659	LOC120454655|XP_039496091.1|DSAN	LOC119550180|XP_037714649.1|DSUP
OG0005660	LOC120450229|XP_039489041.1|DSAN	LOC119554574|XP_037721482.1|DSUP
OG0005661	LOC120454490|XP_039495770.1|DSAN	LOC119563393|XP_037732679.1|DSUP
OG0005662	LOC120454462|XP_039495710.1|DSAN	LOC119563351|XP_037732627.1|DSUP
OG0005663	LOC120455932|XP_039498393.1|DSAN	LOC119557812|XP_037726676.1|DSUP
OG0005664	LOC120452470|XP_039492641.1|DSAN	LOC119562096|XP_037731323.1|DSUP
OG0005665	LOC120451798|XP_039491687.1|DSAN	LOC119552640|XP_037718262.1|DSUP
OG0005666	LOC120455219|XP_039497119.1|DSAN	LOC119556119|XP_037723928.1|DSUP
OG0005667	LOC120457021|XP_039500111.1|DSAN	LOC119557548|XP_037726253.1|DSUP
OG0005668	LOC120448094|XP_039485828.1|DSAN	LOC119555312|XP_037722562.1|DSUP
OG0005669	LOC120445382|XP_039481721.1|DSAN	LOC119548067|XP_037711081.1|DSUP
OG0005670	LOC120453528|XP_039494213.1|DSAN	LOC119562339|XP_037731435.1|DSUP
OG0005671	LOC120453408|XP_039494036.1|DSAN	LOC119559902|XP_037728995.1|DSUP
OG0005672	LOC120447264|XP_039484717.1|DSAN	LOC119546789|XP_037709275.1|DSUP
OG0005673	LOC120447571|XP_039484967.1|DSAN	LOC119553944|XP_037720565.1|DSUP
OG0005674	LOC120447973|XP_039485599.1|DSAN	LOC119553021|XP_037719005.1|DSUP
OG0005675	LOC120452894|XP_039493286.1|DSAN	LOC119563044|XP_037732177.1|DSUP
OG0005676	LOC120448175|XP_039485955.1|DSAN	LOC119553340|XP_037719603.1|DSUP
OG0005677	LOC120444492|XP_039480134.1|DSAN	LOC119551277|XP_037716470.1|DSUP
OG0005678	LOC120453321|XP_039493912.1|DSAN	LOC119557564|XP_037726280.1|DSUP
OG0005679	LOC120454312|XP_039495444.1|DSAN	LOC119549676|XP_037713812.1|DSUP
OG0005680	LOC120449939|XP_039488576.1|DSAN	LOC119546507|XP_037708756.1|DSUP
OG0005681	LOC120452543|XP_039492751.1|DSAN	LOC119561747|XP_037731158.1|DSUP
OG0005682	LOC120452542|XP_039492750.1|DSAN	LOC119561740|XP_037731151.1|DSUP
OG0005683	LOC120457189|XP_039500468.1|DSAN	LOC119556455|XP_037724623.1|DSUP
OG0005684	LOC120449347|XP_039487692.1|DSAN	LOC119552559|XP_037718108.1|DSUP
OG0005685	LOC120457160|XP_039500368.1|DSAN	LOC119557419|XP_037726096.1|DSUP
OG0005686	LOC120453445|XP_039494087.1|DSAN	LOC119563119|XP_037732292.1|DSUP
OG0005687	LOC120449662|XP_039488193.1|DSAN	LOC119554904|XP_037721934.1|DSUP
OG0005688	LOC120458397|XP_039501954.1|DSAN	LOC119550138|XP_037714569.1|DSUP
OG0005689	LOC120457417|XP_039500949.1|DSAN	LOC119556332|XP_037724351.1|DSUP
OG0005690	LOC120451655|XP_039491464.1|DSAN	LOC119562866|XP_037731908.1|DSUP
OG0005691	LOC120454299|XP_039495429.1|DSAN	LOC119545784|XP_037707583.1|DSUP
OG0005692	LOC120443909|XP_039479270.1|DSAN	LOC119547368|XP_037710117.1|DSUP
OG0005693	LOC120449480|XP_039487890.1|DSAN	LOC119553551|XP_037719919.1|DSUP
OG0005694	LOC120451813|XP_039491710.1|DSAN	LOC119560329|XP_037729647.1|DSUP
OG0005695	LOC120452538|XP_039492738.1|DSAN	LOC119563531|XP_037732930.1|DSUP
OG0005696	LOC120452540|XP_039492741.1|DSAN	LOC119563532|XP_037732932.1|DSUP
OG0005697	LOC120452533|XP_039492731.1|DSAN	LOC119563527|XP_037732924.1|DSUP
OG0005698	LOC120443861|XP_039479160.1|DSAN	LOC119552132|XP_037717849.1|DSUP
OG0005699	LOC120452214|XP_039492270.1|DSAN	LOC119550031|XP_037714391.1|DSUP
OG0005700	LOC120456840|XP_039499827.1|DSAN	LOC119556363|XP_037724453.1|DSUP
OG0005701	LOC120458950|XP_039502750.1|DSAN	LOC119548661|XP_037712008.1|DSUP
OG0005702	LOC120455034|XP_039496802.1|DSAN	LOC119556480|XP_037724661.1|DSUP
OG0005703	LOC120445024|XP_039481031.1|DSAN	LOC119549060|XP_037712692.1|DSUP
OG0005704	LOC120455086|XP_039496893.1|DSAN	LOC119556102|XP_037723899.1|DSUP
OG0005705	LOC120450292|XP_039489157.1|DSAN	LOC119555105|XP_037722252.1|DSUP
OG0005706	LOC120451251|XP_039490707.1|DSAN	LOC119556674|XP_037724969.1|DSUP
OG0005707	LOC120455449|XP_039497589.1|DSAN	LOC119558349|XP_037727766.1|DSUP
OG0005708	LOC120455109|XP_039496929.1|DSAN	LOC119558142|XP_037727302.1|DSUP
OG0005709	LOC120452389|XP_039492538.1|DSAN	LOC119563446|XP_037732768.1|DSUP
OG0005710	LOC120453225|XP_039493754.1|DSAN	LOC119552952|XP_037718865.1|DSUP
OG0005711	LOC120450551|XP_039489590.1|DSAN	LOC119553330|XP_037719589.1|DSUP
OG0005712	LOC120454257|XP_039495326.1|DSAN	LOC119547521|XP_037710343.1|DSUP
OG0005713	LOC120453558|XP_039494245.1|DSAN	LOC119552665|XP_037718305.1|DSUP
OG0005714	LOC120451548|XP_039491269.1|DSAN	LOC119554838|XP_037721844.1|DSUP
OG0005715	LOC120450741|XP_039489793.1|DSAN	LOC119547734|XP_037710651.1|DSUP
OG0005716	LOC120452810|XP_039493147.1|DSAN	LOC119560013|XP_037729224.1|DSUP
OG0005717	LOC120451412|XP_039491016.1|DSAN	LOC119560390|XP_037729743.1|DSUP
OG0005718	LOC120451555|XP_039491289.1|DSAN	LOC119560633|XP_037730112.1|DSUP
OG0005719	LOC120452520|XP_039492709.1|DSAN	LOC119548760|XP_037712231.1|DSUP
OG0005720	LOC120453626|XP_039494342.1|DSAN	LOC119563435|XP_037732749.1|DSUP
OG0005721	LOC120453210|XP_039493735.1|DSAN	LOC119562256|XP_037731362.1|DSUP
OG0005722	LOC120453208|XP_039493732.1|DSAN	LOC119560745|XP_037730287.1|DSUP
OG0005723	LOC120453858|XP_039494697.1|DSAN	LOC119560037|XP_037729266.1|DSUP
OG0005724	LOC120447209|XP_039484653.1|DSAN	LOC119550023|XP_037714375.1|DSUP
OG0005725	LOC120453244|XP_039493780.1|DSAN	LOC119563222|XP_037732451.1|DSUP
OG0005726	LOC120457040|XP_039500142.1|DSAN	LOC119556557|XP_037724776.1|DSUP
OG0005727	LOC120453448|XP_039494090.1|DSAN	LOC119560015|XP_037729227.1|DSUP
OG0005728	LOC120451918|XP_039491864.1|DSAN	LOC119556838|XP_037725239.1|DSUP
OG0005729	LOC120451380|XP_039490970.1|DSAN	LOC119548704|XP_037712099.1|DSUP
OG0005730	LOC120453339|XP_039493938.1|DSAN	LOC119545683|XP_037707350.1|DSUP
OG0005731	LOC120453336|XP_039493936.1|DSAN	LOC119545682|XP_037707349.1|DSUP
OG0005732	LOC120454354|XP_039495510.1|DSAN	LOC119557533|XP_037726236.1|DSUP
OG0005733	LOC120454352|XP_039495506.1|DSAN	LOC119557509|XP_037726213.1|DSUP
OG0005734	LOC120450732|XP_039489785.1|DSAN	LOC119545673|XP_037707328.1|DSUP
OG0005735	LOC120454370|XP_039495536.1|DSAN	LOC119560539|XP_037729955.1|DSUP
OG0005736	LOC120451997|XP_039491959.1|DSAN	LOC119559896|XP_037728982.1|DSUP
OG0005737	LOC120451526|XP_039491230.1|DSAN	LOC119550013|XP_037714368.1|DSUP
OG0005738	LOC120451647|XP_039491446.1|DSAN	LOC119562872|XP_037731914.1|DSUP
OG0005739	LOC120454474|XP_039495740.1|DSAN	LOC119548222|XP_037711289.1|DSUP
OG0005740	LOC120454554|XP_039495878.1|DSAN	LOC119546819|XP_037709337.1|DSUP
OG0005741	LOC120451211|XP_039490619.1|DSAN	LOC119560764|XP_037730314.1|DSUP
OG0005742	LOC120451632|XP_039491423.1|DSAN	LOC119563494|XP_037732858.1|DSUP
OG0005743	LOC120453100|XP_039493568.1|DSAN	LOC119561101|XP_037730923.1|DSUP
OG0005744	LOC120452863|XP_039493242.1|DSAN	LOC119545823|XP_037707649.1|DSUP
OG0005745	LOC120451040|XP_039490302.1|DSAN	LOC119560923|XP_037730557.1|DSUP
OG0005746	LOC120453549|XP_039494235.1|DSAN	LOC119560074|XP_037729308.1|DSUP
OG0005747	LOC120454548|XP_039495862.1|DSAN	LOC119560750|XP_037730295.1|DSUP
OG0005748	LOC120451533|XP_039491245.1|DSAN	LOC119553263|XP_037719485.1|DSUP
OG0005749	LOC120457144|XP_039500346.1|DSAN	LOC119556220|XP_037724132.1|DSUP
OG0005750	LOC120450844|XP_039489969.1|DSAN	LOC119560594|XP_037730047.1|DSUP
OG0005751	LOC120448281|XP_039486144.1|DSAN	LOC119554643|XP_037721571.1|DSUP
OG0005752	LOC120445364|XP_039481671.1|DSAN	LOC119552059|XP_037717748.1|DSUP
OG0005753	LOC120458033|XP_039501479.1|DSAN	LOC119548871|XP_037712429.1|DSUP
OG0005754	LOC120447136|XP_039484504.1|DSAN	LOC119551990|XP_037717639.1|DSUP
OG0005755	LOC120444882|XP_039480798.1|DSAN	LOC119549518|XP_037713559.1|DSUP
OG0005756	LOC120454498|XP_039495782.1|DSAN	LOC119563395|XP_037732681.1|DSUP
OG0005757	LOC120451857|XP_039491791.1|DSAN	LOC119560213|XP_037729501.1|DSUP
OG0005758	LOC120451959|XP_039491916.1|DSAN	LOC119560119|XP_037729397.1|DSUP
OG0005759	LOC120454427|XP_039495650.1|DSAN	LOC119561107|XP_037730936.1|DSUP
OG0005760	LOC120452021|XP_039492002.1|DSAN	LOC119550710|XP_037715521.1|DSUP
OG0005761	LOC120450861|XP_039490009.1|DSAN	LOC119559746|XP_037728733.1|DSUP
OG0005762	LOC120450797|XP_039489898.1|DSAN	LOC119559899|XP_037728988.1|DSUP
OG0005763	LOC120444822|XP_039480715.1|DSAN	LOC119550730|XP_037715561.1|DSUP
OG0005764	LOC120451212|XP_039490620.1|DSAN	LOC119559894|XP_037728979.1|DSUP
OG0005765	LOC120451206|XP_039490597.1|DSAN	LOC119559890|XP_037728956.1|DSUP
OG0005766	LOC120453840|XP_039494668.1|DSAN	LOC119553866|XP_037720450.1|DSUP
OG0005767	LOC120451650|XP_039491451.1|DSAN	LOC119547772|XP_037710715.1|DSUP
OG0005768	LOC120455207|XP_039497098.1|DSAN	LOC119558027|XP_037727085.1|DSUP
OG0005769	LOC120452678|XP_039492962.1|DSAN	LOC119560491|XP_037729885.1|DSUP
OG0005770	LOC120450952|XP_039490171.1|DSAN	LOC119561889|XP_037731289.1|DSUP
OG0005771	LOC120453122|XP_039493603.1|DSAN	LOC119545664|XP_037707318.1|DSUP
OG0005772	LOC120451758|XP_039491620.1|DSAN	LOC119560130|XP_037729409.1|DSUP
OG0005773	LOC120452647|XP_039492899.1|DSAN	LOC119556283|XP_037724267.1|DSUP
OG0005774	LOC120452595|XP_039492827.1|DSAN	LOC119563001|XP_037732116.1|DSUP
OG0005775	LOC120448788|XP_039486913.1|DSAN	LOC119554613|XP_037721535.1|DSUP
OG0005776	LOC120449747|XP_039488315.1|DSAN	LOC119554859|XP_037721867.1|DSUP
OG0005777	LOC120454422|XP_039495645.1|DSAN	LOC119548274|XP_037711353.1|DSUP
OG0005778	LOC120453910|XP_039494776.1|DSAN	LOC119562914|XP_037731986.1|DSUP
OG0005779	LOC120451053|XP_039490342.1|DSAN	LOC119546537|XP_037708811.1|DSUP
OG0005780	LOC120448745|XP_039486860.1|DSAN	LOC119553771|XP_037720305.1|DSUP
OG0005781	LOC120447942|XP_039485554.1|DSAN	LOC119552865|XP_037718681.1|DSUP
OG0005782	LOC120447941|XP_039485553.1|DSAN	LOC119555314|XP_037722567.1|DSUP
OG0005783	LOC120446227|XP_039483028.1|DSAN	LOC119551316|XP_037716539.1|DSUP
OG0005784	LOC120452680|XP_039492964.1|DSAN	LOC119562930|XP_037732008.1|DSUP
OG0005785	LOC120452301|XP_039492370.1|DSAN	LOC119558334|XP_037727718.1|DSUP
OG0005786	LOC120451201|XP_039490586.1|DSAN	LOC119553389|XP_037719679.1|DSUP
OG0005787	LOC120451136|XP_039490483.1|DSAN	LOC119560603|XP_037730059.1|DSUP
OG0005788	LOC120447131|XP_039484498.1|DSAN	LOC119550261|XP_037714767.1|DSUP
OG0005789	LOC120451162|XP_039490531.1|DSAN	LOC119559045|XP_037728101.1|DSUP
OG0005790	LOC120453119|XP_039493597.1|DSAN	LOC119545662|XP_037707317.1|DSUP
OG0005791	LOC120450944|XP_039490149.1|DSAN	LOC119559925|XP_037729060.1|DSUP
OG0005792	LOC120450947|XP_039490154.1|DSAN	LOC119559939|XP_037729080.1|DSUP
OG0005793	LOC120453241|XP_039493776.1|DSAN	LOC119563297|XP_037732552.1|DSUP
OG0005794	LOC120444712|XP_039480524.1|DSAN	LOC119552114|XP_037717828.1|DSUP
OG0005795	LOC120453733|XP_039494497.1|DSAN	LOC119555161|XP_037722322.1|DSUP
OG0005796	LOC120449018|XP_039487232.1|DSAN	LOC119554181|XP_037720901.1|DSUP
OG0005797	LOC120447729|XP_039485207.1|DSAN	LOC119554111|XP_037720805.1|DSUP
OG0005798	LOC120453688|XP_039494442.1|DSAN	LOC119545689|XP_037707359.1|DSUP
OG0005799	LOC120452508|XP_039492696.1|DSAN	LOC119560852|XP_037730440.1|DSUP
OG0005800	LOC120453877|XP_039494725.1|DSAN	LOC119560513|XP_037729916.1|DSUP
OG0005801	LOC120453876|XP_039494724.1|DSAN	LOC119560512|XP_037729915.1|DSUP
OG0005802	LOC120453933|XP_039494812.1|DSAN	LOC119563190|XP_037732404.1|DSUP
OG0005803	LOC120454487|XP_039495763.1|DSAN	LOC119563486|XP_037732841.1|DSUP
OG0005804	LOC120453031|XP_039493485.1|DSAN	LOC119563280|XP_037732531.1|DSUP
OG0005805	LOC120446333|XP_039483183.1|DSAN	LOC119549910|XP_037714158.1|DSUP
OG0005806	LOC120454699|XP_039496166.1|DSAN	LOC119552777|XP_037718521.1|DSUP
OG0005807	LOC120453342|XP_039493944.1|DSAN	LOC119563426|XP_037732739.1|DSUP
OG0005808	LOC120455821|XP_039498219.1|DSAN	LOC119558237|XP_037727488.1|DSUP
OG0005809	LOC120450432|XP_039489376.1|DSAN	LOC119552627|XP_037718227.1|DSUP
OG0005810	LOC120452513|XP_039492703.1|DSAN	LOC119560855|XP_037730447.1|DSUP
OG0005811	LOC120452514|XP_039492704.1|DSAN	LOC119560856|XP_037730448.1|DSUP
OG0005812	LOC120453218|XP_039493743.1|DSAN	LOC119563321|XP_037732584.1|DSUP
OG0005813	LOC120452657|XP_039492914.1|DSAN	LOC119559903|XP_037728996.1|DSUP
OG0005814	LOC120452965|XP_039493390.1|DSAN	LOC119560740|XP_037730282.1|DSUP
OG0005815	LOC120444789|XP_039480675.1|DSAN	LOC119549269|XP_037713108.1|DSUP
OG0005816	LOC120454618|XP_039496015.1|DSAN	LOC119549564|XP_037713647.1|DSUP
OG0005817	LOC120451757|XP_039491618.1|DSAN	LOC119560129|XP_037729408.1|DSUP
OG0005818	LOC120452841|XP_039493203.1|DSAN	LOC119561189|XP_037730974.1|DSUP
OG0005819	LOC120451989|XP_039491951.1|DSAN	LOC119559949|XP_037729106.1|DSUP
OG0005820	LOC120451990|XP_039491952.1|DSAN	LOC119559950|XP_037729108.1|DSUP
OG0005821	LOC120454626|XP_039496029.1|DSAN	LOC119559956|XP_037729117.1|DSUP
OG0005822	LOC120458455|XP_039502041.1|DSAN	LOC119548344|XP_037711479.1|DSUP
OG0005823	LOC120456356|XP_039499084.1|DSAN	LOC119558064|XP_037727161.1|DSUP
OG0005824	LOC120454100|XP_039495045.1|DSAN	LOC119560921|XP_037730553.1|DSUP
OG0005825	LOC120450322|XP_039489219.1|DSAN	LOC119553338|XP_037719602.1|DSUP
OG0005827	LOC120452802|XP_039493135.1|DSAN	LOC119553981|XP_037720619.1|DSUP
OG0005828	LOC120450391|XP_039489320.1|DSAN	LOC119553420|XP_037719725.1|DSUP
OG0005829	LOC120451742|XP_039491585.1|DSAN	LOC119552275|XP_037717996.1|DSUP
OG0005830	LOC120447641|XP_039485084.1|DSAN	LOC119552749|XP_037718465.1|DSUP
OG0005831	LOC120448656|XP_039486722.1|DSAN	LOC119554535|XP_037721416.1|DSUP
OG0005832	LOC120449904|XP_039488530.1|DSAN	LOC119553755|XP_037720287.1|DSUP
OG0005833	LOC120449651|XP_039488178.1|DSAN	LOC119554291|XP_037721076.1|DSUP
OG0005834	LOC120449657|XP_039488187.1|DSAN	LOC119554668|XP_037721597.1|DSUP
OG0005835	LOC120449607|XP_039488109.1|DSAN	LOC119553221|XP_037719408.1|DSUP
OG0005836	LOC120449849|XP_039488442.1|DSAN	LOC119554567|XP_037721465.1|DSUP
OG0005837	LOC120454698|XP_039496165.1|DSAN	LOC119547613|XP_037710468.1|DSUP
OG0005838	LOC120452730|XP_039493032.1|DSAN	LOC119563036|XP_037732165.1|DSUP
OG0005839	LOC120446872|XP_039484015.1|DSAN	LOC119546857|XP_037709385.1|DSUP
OG0005840	LOC120451282|XP_039490761.1|DSAN	LOC119563489|XP_037732852.1|DSUP
OG0005841	LOC120454387|XP_039495570.1|DSAN	LOC119559777|XP_037728783.1|DSUP
OG0005842	LOC120455646|XP_039497971.1|DSAN	LOC119557899|XP_037726833.1|DSUP
OG0005843	LOC120450376|XP_039489300.1|DSAN	LOC119554169|XP_037720886.1|DSUP
OG0005844	LOC120449470|XP_039487876.1|DSAN	LOC119554976|XP_037722033.1|DSUP
OG0005845	LOC120451028|XP_039490292.1|DSAN	LOC119560328|XP_037729641.1|DSUP
OG0005846	LOC120454101|XP_039495046.1|DSAN	LOC119551839|XP_037717342.1|DSUP
OG0005847	LOC120454217|XP_039495248.1|DSAN	LOC119545733|XP_037707482.1|DSUP
OG0005848	LOC120455191|XP_039497065.1|DSAN	LOC119557860|XP_037726784.1|DSUP
OG0005849	LOC120455523|XP_039497737.1|DSAN	LOC119558268|XP_037727548.1|DSUP
OG0005850	LOC120456312|XP_039498999.1|DSAN	LOC119557362|XP_037726031.1|DSUP
OG0005851	LOC120444041|XP_039479480.1|DSAN	LOC119547318|XP_037710045.1|DSUP
OG0005852	LOC120452090|XP_039492098.1|DSAN	LOC119548029|XP_037711035.1|DSUP
OG0005853	LOC120455031|XP_039496797.1|DSAN	LOC119556255|XP_037724228.1|DSUP
OG0005854	LOC120452512|XP_039492700.1|DSAN	LOC119560854|XP_037730446.1|DSUP
OG0005855	LOC120455378|XP_039497438.1|DSAN	LOC119557341|XP_037726004.1|DSUP
OG0005856	LOC120457392|XP_039500885.1|DSAN	LOC119558062|XP_037727141.1|DSUP
OG0005857	LOC120454518|XP_039495814.1|DSAN	LOC119561035|XP_037730790.1|DSUP
OG0005858	LOC120453103|XP_039493571.1|DSAN	LOC119563067|XP_037732209.1|DSUP
OG0005859	LOC120458435|XP_039502012.1|DSAN	LOC119548259|XP_037711332.1|DSUP
OG0005860	LOC120450848|XP_039489972.1|DSAN	LOC119561088|XP_037730887.1|DSUP
OG0005861	LOC120452361|XP_039492470.1|DSAN	LOC119546968|XP_037709546.1|DSUP
OG0005862	LOC120458366|XP_039501915.1|DSAN	LOC119551748|XP_037717198.1|DSUP
OG0005863	LOC120447195|XP_039484619.1|DSAN	LOC119551172|XP_037716298.1|DSUP
OG0005864	LOC120454102|XP_039495057.1|DSAN, LOC120454103|XP_039495060.1|DSAN	LOC119563127|XP_037732303.1|DSUP
OG0005865	LOC120453387|XP_039494004.1|DSAN	LOC119551325|XP_037716551.1|DSUP
OG0005866	LOC120446600|XP_039483566.1|DSAN	LOC119551831|XP_037717327.1|DSUP
OG0005867	LOC120445489|XP_039481872.1|DSAN	LOC119546021|XP_037707962.1|DSUP
OG0005868	LOC120446536|XP_039483485.1|DSAN	LOC119551602|XP_037716934.1|DSUP
OG0005869	LOC120455366|XP_039497406.1|DSAN	LOC119557761|XP_037726584.1|DSUP
OG0005870	LOC120456386|XP_039499146.1|DSAN	LOC119556930|XP_037725349.1|DSUP
OG0005871	LOC120456696|XP_039499595.1|DSAN	LOC119557755|XP_037726579.1|DSUP
OG0005872	LOC120451103|XP_039490444.1|DSAN	LOC119560353|XP_037729684.1|DSUP
OG0005873	LOC120450909|XP_039490096.1|DSAN	LOC119548572|XP_037711821.1|DSUP
OG0005874	LOC120455160|XP_039497008.1|DSAN	LOC119556419|XP_037724559.1|DSUP
OG0005875	LOC120457986|XP_039501415.1|DSAN	LOC119551324|XP_037716547.1|DSUP
OG0005876	LOC120455047|XP_039496830.1|DSAN	LOC119557116|XP_037725623.1|DSUP
OG0005877	LOC120455017|XP_039496775.1|DSAN	LOC119556654|XP_037724921.1|DSUP
OG0005878	LOC120457139|XP_039500329.1|DSAN	LOC119556249|XP_037724218.1|DSUP
OG0005879	LOC120456595|XP_039499438.1|DSAN	LOC119556147|XP_037723972.1|DSUP
OG0005880	LOC120449306|XP_039487631.1|DSAN	LOC119554362|XP_037721156.1|DSUP
OG0005881	LOC120448269|XP_039486127.1|DSAN	LOC119555503|XP_037722849.1|DSUP
OG0005882	LOC120455711|XP_039498058.1|DSAN	LOC119557489|XP_037726188.1|DSUP
OG0005883	LOC120449316|XP_039487642.1|DSAN	LOC119552866|XP_037718683.1|DSUP
OG0005884	LOC120448893|XP_039487044.1|DSAN	LOC119554243|XP_037721006.1|DSUP
OG0005885	LOC120447462|XP_039484783.1|DSAN	LOC119554798|XP_037721775.1|DSUP
OG0005886	LOC120450108|XP_039488837.1|DSAN	LOC119553536|XP_037719894.1|DSUP
OG0005887	LOC120450526|XP_039489545.1|DSAN	LOC119555502|XP_037722847.1|DSUP
OG0005888	LOC120450616|XP_039489689.1|DSAN	LOC119554724|XP_037721666.1|DSUP
OG0005889	LOC120448012|XP_039485660.1|DSAN	LOC119552757|XP_037718477.1|DSUP
OG0005890	LOC120457103|XP_039500242.1|DSAN	LOC119556165|XP_037724012.1|DSUP
OG0005891	LOC120447770|XP_039485254.1|DSAN	LOC119554554|XP_037721448.1|DSUP
OG0005892	LOC120449101|XP_039487344.1|DSAN	LOC119554633|XP_037721558.1|DSUP
OG0005893	LOC120448767|XP_039486886.1|DSAN	LOC119554133|XP_037720836.1|DSUP
OG0005894	LOC120448768|XP_039486887.1|DSAN	LOC119554134|XP_037720837.1|DSUP
OG0005895	LOC120448770|XP_039486888.1|DSAN	LOC119554136|XP_037720838.1|DSUP
OG0005896	LOC120448802|XP_039486925.1|DSAN	LOC119553702|XP_037720190.1|DSUP
OG0005897	LOC120448118|XP_039485858.1|DSAN	LOC119553116|XP_037719223.1|DSUP
OG0005898	LOC120455919|XP_039498362.1|DSAN	LOC119555952|XP_037723590.1|DSUP
OG0005899	LOC120448065|XP_039485767.1|DSAN	LOC119550801|XP_037715663.1|DSUP
