Orthogroup	DSAN.longest_only	DSIM.longest_only
OG0004783	LOC120457378|XP_039500850.1|DSAN	LOC6740126|XP_016039284.1|DSIM
OG0004784	LOC120452415|XP_039492568.1|DSAN	LOC6726952|XP_002102354.1|DSIM
OG0004785	LOC120451975|XP_039491935.1|DSAN	LOC6726938|XP_002102340.1|DSIM
OG0004786	LOC120452797|XP_039493127.1|DSAN	LOC27207009|XP_039150983.1|DSIM
OG0004788	LOC120452853|XP_039493227.1|DSAN	LOC6726934|XP_016033431.1|DSIM
OG0004789	LOC120452230|XP_039492289.1|DSAN	LOC6726933|XP_002102335.1|DSIM
OG0004790	LOC120453483|XP_039494151.1|DSAN	LOC6729741|XP_016036401.1|DSIM
OG0004791	LOC120452692|XP_039492979.1|DSAN	LOC6730338|XP_016037107.1|DSIM
OG0004792	LOC120453144|XP_039493634.1|DSAN	LOC6727494|XP_002102874.1|DSIM
OG0004793	LOC120453115|XP_039493587.1|DSAN	LOC6730108|XP_039150382.1|DSIM
OG0004794	LOC120453895|XP_039494746.1|DSAN	LOC6728190|XP_016034821.1|DSIM
OG0004795	LOC120451142|XP_039490500.1|DSAN	LOC6728245|XP_002103594.3|DSIM
OG0004796	LOC120454634|XP_039496057.1|DSAN	LOC6728314|XP_002103663.1|DSIM
OG0004797	LOC120453849|XP_039494684.1|DSAN	LOC6729001|XP_016035665.1|DSIM
OG0004798	LOC120454565|XP_039495893.1|DSAN	LOC6730017|XP_002105311.1|DSIM
OG0004799	LOC120451363|XP_039490933.1|DSAN	LOC6728988|XP_002104310.1|DSIM
OG0004800	LOC120451107|XP_039490451.1|DSAN	LOC6728147|XP_016034756.1|DSIM
OG0004801	LOC120454651|XP_039496087.1|DSAN	LOC6729564|XP_002104872.1|DSIM
OG0004802	LOC120453073|XP_039493533.1|DSAN	LOC6727300|XP_039150423.1|DSIM
OG0004803	LOC120453621|XP_039494337.1|DSAN	LOC6729942|XP_016036702.1|DSIM
OG0004804	LOC120452480|XP_039492657.1|DSAN	LOC6726697|XP_039151580.1|DSIM
OG0004805	LOC120451012|XP_039490270.1|DSAN	LOC6728787|XP_016035473.1|DSIM
OG0004806	LOC120455003|XP_039496755.1|DSAN	LOC27207936|XP_016039172.1|DSIM
OG0004807	LOC120453678|XP_039494427.1|DSAN	LOC6729533|XP_016036206.1|DSIM
OG0004808	LOC120454450|XP_039495693.1|DSAN	LOC6728696|XP_002104032.1|DSIM
OG0004809	LOC120452042|XP_039492028.1|DSAN	LOC6727283|XP_002102672.1|DSIM
OG0004810	LOC120454139|XP_039495130.1|DSAN	LOC6727289|XP_002102676.1|DSIM
OG0004811	LOC120450438|XP_039489381.1|DSAN	LOC6738855|XP_016032674.1|DSIM
OG0004812	LOC120451600|XP_039491366.1|DSAN	LOC6728790|XP_039150548.1|DSIM
OG0004813	LOC120452524|XP_039492721.1|DSAN	LOC6729303|XP_002104620.2|DSIM
OG0004814	LOC120451892|XP_039491834.1|DSAN	LOC6728717|XP_039150605.1|DSIM
OG0004815	LOC120455037|XP_039496806.1|DSAN	LOC6725264|XP_016038269.1|DSIM
OG0004816	LOC120456799|XP_039499767.1|DSAN	LOC6725474|XP_016038582.1|DSIM
OG0004817	LOC120455279|XP_039497236.1|DSAN	LOC6725472|XP_002106488.2|DSIM
OG0004818	LOC120451000|XP_039490246.1|DSAN	LOC6728945|XP_002104273.1|DSIM
OG0004819	LOC120451009|XP_039490259.1|DSAN	LOC27207013|XP_016035839.1|DSIM
OG0004820	LOC120454451|XP_039495694.1|DSAN	LOC6728693|XP_002104029.2|DSIM
OG0004821	LOC120452600|XP_039492832.1|DSAN	LOC6730147|XP_016036912.1|DSIM
OG0004822	LOC120452199|XP_039492251.1|DSAN	LOC6728102|XP_016034715.1|DSIM
OG0004823	LOC120453898|XP_039494749.1|DSAN	LOC6739718|XP_016034814.1|DSIM
OG0004824	LOC120453899|XP_039494756.1|DSAN	LOC6728187|XP_002103536.1|DSIM
OG0004825	LOC120454874|XP_039496373.1|DSAN	LOC27207450|XP_016037326.1|DSIM
OG0004826	LOC120450963|XP_039490185.1|DSAN	LOC6726900|XP_002102302.1|DSIM
OG0004827	LOC120452334|XP_039492431.1|DSAN	LOC6726672|XP_002102083.1|DSIM
OG0004828	LOC120450969|XP_039490194.1|DSAN	LOC6729283|XP_002104603.1|DSIM
OG0004829	LOC120454363|XP_039495522.1|DSAN	LOC6729351|XP_002104667.1|DSIM
OG0004830	LOC120451399|XP_039490999.1|DSAN	LOC6728372|XP_016034984.1|DSIM
OG0004831	LOC120448141|XP_039485899.1|DSAN	LOC6736970|XP_002083817.1|DSIM
OG0004832	LOC120451149|XP_039490510.1|DSAN	LOC6728332|XP_002103681.1|DSIM
OG0004833	LOC120453299|XP_039493865.1|DSAN	LOC6726834|XP_002102241.1|DSIM
OG0004834	LOC120451679|XP_039491494.1|DSAN	LOC6729273|XP_002104593.1|DSIM
OG0004835	LOC120453551|XP_039494237.1|DSAN	LOC6729270|XP_002104590.1|DSIM
OG0004836	LOC120451196|XP_039490581.1|DSAN	LOC6729213|XP_002104534.1|DSIM
OG0004837	LOC120450452|XP_039489406.1|DSAN	LOC6738899|XP_016032721.1|DSIM
OG0004838	LOC120451621|XP_039491406.1|DSAN	LOC27208934|XP_016035244.1|DSIM
OG0004839	LOC120451618|XP_039491398.1|DSAN	LOC6728613|XP_016035247.1|DSIM
OG0004840	LOC120452234|XP_039492294.1|DSAN	LOC6729392|XP_016036038.1|DSIM
OG0004841	LOC120458433|XP_039502010.1|DSAN	LOC6732385|XP_002079506.1|DSIM
OG0004842	LOC120453772|XP_039494547.1|DSAN	LOC6730050|XP_002105343.2|DSIM
OG0004843	LOC120454569|XP_039495901.1|DSAN	LOC6727563|XP_016034161.1|DSIM
OG0004844	LOC120458463|XP_039502049.1|DSAN	LOC6732147|XP_016024834.1|DSIM
OG0004845	LOC120451024|XP_039490282.1|DSAN	LOC6726777|XP_016033258.1|DSIM
OG0004846	LOC120443853|XP_039479149.1|DSAN	LOC6730868|XP_002078032.1|DSIM
OG0004847	LOC120443849|XP_039479144.1|DSAN	LOC6730867|XP_002078031.1|DSIM
OG0004848	LOC120452004|XP_039491970.1|DSAN	LOC6727761|XP_002103123.1|DSIM
OG0004849	LOC120443761|XP_039478986.1|DSAN	LOC6731441|XP_016024075.1|DSIM
OG0004850	LOC120451545|XP_039491261.1|DSAN	LOC6727020|XP_016033509.1|DSIM
OG0004851	LOC120453584|XP_039494278.1|DSAN	LOC6727018|XP_002102416.1|DSIM
OG0004852	LOC120451759|XP_039491621.1|DSAN	LOC6727003|XP_016033495.1|DSIM
OG0004853	LOC120445050|XP_039481100.1|DSAN	LOC6735528|XP_002082464.2|DSIM
OG0004854	LOC120447619|XP_039485045.1|DSAN	LOC6737779|XP_016031557.1|DSIM
OG0004855	LOC120449408|XP_039487798.1|DSAN	LOC6739636|XP_002076532.1|DSIM
OG0004856	LOC120447717|XP_039485185.1|DSAN	LOC6737179|XP_039149968.1|DSIM
OG0004857	LOC120449079|XP_039487317.1|DSAN	LOC6736433|XP_039149747.1|DSIM
OG0004858	LOC120447499|XP_039484829.1|DSAN	LOC6737184|XP_039150202.1|DSIM
OG0004859	LOC120449169|XP_039487445.1|DSAN	LOC6737187|XP_002084033.1|DSIM
OG0004860	LOC120449411|XP_039487801.1|DSAN	LOC6736502|XP_016030081.1|DSIM
OG0004861	LOC120447937|XP_039485536.1|DSAN	LOC6737484|XP_039150209.1|DSIM
OG0004862	LOC120450266|XP_039489095.1|DSAN	LOC6737495|XP_039149020.1|DSIM
OG0004863	LOC120450030|XP_039488714.1|DSAN	LOC6736916|XP_016030565.1|DSIM
OG0004864	LOC120448964|XP_039487157.1|DSAN	LOC6736768|XP_002083624.1|DSIM
OG0004865	LOC120452717|XP_039493017.1|DSAN	LOC6729892|XP_002105195.1|DSIM
OG0004866	LOC120448502|XP_039486470.1|DSAN	LOC6737103|XP_002083950.1|DSIM
OG0004867	LOC120445327|XP_039481585.1|DSAN	LOC6734053|XP_016027061.1|DSIM
OG0004868	LOC120456827|XP_039499812.1|DSAN	LOC6733184|XP_016026068.1|DSIM
OG0004869	LOC120444857|XP_039480757.1|DSAN	LOC6733251|XP_002080314.1|DSIM
OG0004870	LOC120446044|XP_039482755.1|DSAN	LOC6733255|XP_016026130.1|DSIM
OG0004871	LOC120445609|XP_039482051.1|DSAN	LOC6736085|XP_002082986.2|DSIM
OG0004872	LOC120445456|XP_039481835.1|DSAN	LOC6736162|XP_002083062.1|DSIM
OG0004873	LOC120458617|XP_039502260.1|DSAN	LOC6731473|XP_002078622.1|DSIM
OG0004874	LOC120452168|XP_039492206.1|DSAN	LOC6729680|XP_002104986.1|DSIM
OG0004875	LOC120457195|XP_039500481.1|DSAN	LOC6740215|XP_039153677.1|DSIM
OG0004876	LOC120457204|XP_039500504.1|DSAN	LOC27208313|XP_016037594.1|DSIM
OG0004877	LOC120449649|XP_039488175.1|DSAN	LOC6737716|XP_002084547.1|DSIM
OG0004878	LOC120458149|XP_039501629.1|DSAN	LOC6733416|XP_002080473.1|DSIM
OG0004879	LOC120446796|XP_039483886.1|DSAN	LOC27208725|XP_016029402.1|DSIM
OG0004880	LOC120448307|XP_039486185.1|DSAN	LOC6739005|XP_002085800.1|DSIM
OG0004881	LOC120447809|XP_039485319.1|DSAN	LOC6737023|XP_002083870.1|DSIM
OG0004882	LOC120449193|XP_039487480.1|DSAN	LOC6737099|XP_016030726.1|DSIM
OG0004883	LOC120450160|XP_039488938.1|DSAN	LOC6736554|XP_016030132.1|DSIM
OG0004884	LOC120447049|XP_039484352.1|DSAN	LOC6734626|XP_039148746.1|DSIM
OG0004885	LOC120444955|XP_039480899.1|DSAN	LOC6734215|XP_002081244.2|DSIM
OG0004886	LOC120444573|XP_039480267.1|DSAN	LOC6734691|XP_016027888.1|DSIM
OG0004887	LOC120446232|XP_039483036.1|DSAN	LOC6735081|XP_002082058.1|DSIM
OG0004888	LOC120445903|XP_039482489.1|DSAN	LOC6735187|XP_016028473.2|DSIM
OG0004889	LOC120450349|XP_039489279.1|DSAN	LOC6733797|XP_016026756.1|DSIM
OG0004890	LOC120444491|XP_039480131.1|DSAN	LOC6734632|XP_002081640.2|DSIM
OG0004891	LOC120456725|XP_039499642.1|DSAN	LOC27207938|XP_039152910.1|DSIM
OG0004892	LOC120446399|XP_039483268.1|DSAN	LOC6735133|XP_016028414.1|DSIM
OG0004893	LOC120444958|XP_039480907.1|DSAN	LOC6735711|XP_039148390.1|DSIM
OG0004894	LOC120445102|XP_039481178.1|DSAN	LOC6734243|XP_016027293.1|DSIM
OG0004895	LOC120445673|XP_039482158.1|DSAN	LOC6735891|XP_039148360.1|DSIM
OG0004896	LOC120445358|XP_039481637.1|DSAN	LOC6735172|XP_039148344.1|DSIM
OG0004897	LOC120445771|XP_039482303.1|DSAN	LOC6735176|XP_039148338.1|DSIM
OG0004898	LOC120450790|XP_039489927.1|DSAN	LOC27208070|XP_039148223.1|DSIM
OG0004899	LOC120457813|XP_039501244.1|DSAN	LOC6733937|XP_039148228.1|DSIM
OG0004900	LOC120449825|XP_039488410.1|DSAN	LOC6733818|XP_002080862.2|DSIM
OG0004901	LOC120450497|XP_039489520.1|DSAN	LOC6733819|XP_002080863.2|DSIM
OG0004902	LOC120448151|XP_039485919.1|DSAN	LOC6736420|XP_002083292.1|DSIM
OG0004903	LOC120446283|XP_039483105.1|DSAN	LOC6735674|XP_002082592.1|DSIM
OG0004904	LOC120451781|XP_039491664.1|DSAN	LOC6729326|XP_002104643.2|DSIM
OG0004905	LOC120446817|XP_039483924.1|DSAN	LOC6739310|XP_016026382.1|DSIM
OG0004906	LOC120448259|XP_039486110.1|DSAN	LOC6737418|XP_016031182.1|DSIM
OG0004907	LOC120449486|XP_039487897.1|DSAN	LOC6737101|XP_002083948.2|DSIM
OG0004908	LOC120448916|XP_039487073.1|DSAN	LOC27207911|XP_016032759.1|DSIM
OG0004909	LOC120448402|XP_039486326.1|DSAN	LOC6738918|XP_016032742.1|DSIM
OG0004910	LOC120448400|XP_039486324.1|DSAN	LOC6738914|XP_016032736.1|DSIM
OG0004911	LOC120448224|XP_039486053.1|DSAN	LOC6736637|XP_016030234.1|DSIM
OG0004912	LOC120448261|XP_039486113.1|DSAN	LOC6737417|XP_002084255.1|DSIM
OG0004913	LOC120444413|XP_039479972.1|DSAN	LOC6735421|XP_002082363.1|DSIM
OG0004914	LOC120444410|XP_039479966.1|DSAN	LOC6735428|XP_016028735.1|DSIM
OG0004915	LOC120445837|XP_039482392.1|DSAN	LOC6736081|XP_016029474.1|DSIM
OG0004916	LOC120446078|XP_039482792.1|DSAN	LOC6734787|XP_016027989.1|DSIM
OG0004917	LOC120447532|XP_039484903.1|DSAN	LOC27209279|XP_016031198.1|DSIM
OG0004918	LOC120447531|XP_039484900.1|DSAN	LOC6737425|XP_002084262.1|DSIM
OG0004919	LOC120454622|XP_039496024.1|DSAN	LOC6730354|XP_002105636.1|DSIM
OG0004920	LOC120447969|XP_039485594.1|DSAN	LOC6738761|XP_002085561.1|DSIM
OG0004921	LOC120447564|XP_039484954.1|DSAN	LOC6737126|XP_016030755.1|DSIM
OG0004922	LOC120448221|XP_039486045.1|DSAN	LOC6737308|XP_016031028.2|DSIM
OG0004923	LOC120447558|XP_039484946.1|DSAN	LOC6736762|XP_016030384.1|DSIM
OG0004924	LOC120449270|XP_039487587.1|DSAN	LOC6736992|XP_002083839.1|DSIM
OG0004925	LOC120449720|XP_039488280.1|DSAN	LOC6736291|XP_002083175.2|DSIM
OG0004926	LOC120449984|XP_039488626.1|DSAN	LOC6737039|XP_016030670.1|DSIM
OG0004927	LOC120450464|XP_039489423.1|DSAN	LOC6737389|XP_016031132.1|DSIM
OG0004928	LOC120444387|XP_039479929.1|DSAN	LOC6735207|XP_016028485.2|DSIM
OG0004929	LOC120448181|XP_039485965.1|DSAN	LOC6736219|XP_016029693.1|DSIM
OG0004930	LOC120444660|XP_039480436.1|DSAN	LOC6734060|XP_016027063.1|DSIM
OG0004931	LOC120444417|XP_039479978.1|DSAN	LOC6735418|XP_002082360.1|DSIM
OG0004932	LOC120447983|XP_039485612.1|DSAN	LOC6736211|XP_016029655.1|DSIM
OG0004933	LOC120446111|XP_039482839.1|DSAN	LOC6734792|XP_016027993.1|DSIM
OG0004934	LOC120444885|XP_039480802.1|DSAN	LOC6735980|XP_002082889.1|DSIM
OG0004935	LOC120444392|XP_039479948.1|DSAN	LOC6735115|XP_016028372.1|DSIM
OG0004936	LOC120449024|XP_039487239.1|DSAN	LOC6736795|XP_039149210.1|DSIM
OG0004937	LOC120449267|XP_039487583.1|DSAN	LOC6736994|XP_002083841.2|DSIM
OG0004938	LOC120448063|XP_039485762.1|DSAN	LOC27209155|XP_016030856.1|DSIM
OG0004939	LOC120448470|XP_039486428.1|DSAN	LOC6738672|XP_002085474.1|DSIM
OG0004940	LOC120448841|XP_039486976.1|DSAN	LOC6738675|XP_016032504.1|DSIM
OG0004941	LOC120448242|XP_039486081.1|DSAN	LOC6738249|XP_002085061.1|DSIM
OG0004942	LOC120448227|XP_039486057.1|DSAN	LOC6736889|XP_016030537.1|DSIM
OG0004943	LOC120448328|XP_039486214.1|DSAN	LOC6737264|XP_016030971.1|DSIM
OG0004944	LOC120449302|XP_039487628.1|DSAN	LOC6736516|XP_002083386.2|DSIM
OG0004945	LOC120458111|XP_039501575.1|DSAN	LOC6733273|XP_002080336.1|DSIM
OG0004946	LOC120448138|XP_039485889.1|DSAN	LOC6739012|XP_016032841.1|DSIM
OG0004947	LOC120450425|XP_039489367.1|DSAN	LOC6736386|XP_039150166.1|DSIM
OG0004948	LOC120449683|XP_039488233.1|DSAN	LOC6736388|XP_002083260.2|DSIM
OG0004949	LOC120449931|XP_039488562.1|DSAN	LOC6736392|XP_039150125.1|DSIM
OG0004950	LOC120450302|XP_039489174.1|DSAN	LOC6736216|XP_016029659.1|DSIM
OG0004951	LOC120450795|XP_039489894.1|DSAN	LOC6729902|XP_002105204.1|DSIM
OG0004952	LOC120447896|XP_039485472.1|DSAN	LOC6737789|XP_002084617.1|DSIM
OG0004953	LOC120448966|XP_039487159.1|DSAN	LOC6738262|XP_002085073.1|DSIM
OG0004954	LOC120449352|XP_039487696.1|DSAN	LOC6738260|XP_002085071.2|DSIM
OG0004955	LOC120450373|XP_039489295.1|DSAN	LOC6737060|XP_002083907.1|DSIM
OG0004956	LOC120458550|XP_039502165.1|DSAN	LOC6733809|XP_002080853.2|DSIM
OG0004957	LOC120447565|XP_039484957.1|DSAN	LOC6739607|XP_016030177.1|DSIM
OG0004958	LOC120448413|XP_039486344.1|DSAN	LOC6737784|XP_002084612.2|DSIM
OG0004959	LOC120447792|XP_039485286.1|DSAN	LOC6737783|XP_016031565.2|DSIM
OG0004960	LOC120447790|XP_039485282.1|DSAN	LOC6737782|XP_016031563.1|DSIM
OG0004961	LOC120443711|XP_039478890.1|DSAN	LOC27208567|XP_016026899.1|DSIM
OG0004962	LOC120448695|XP_039486783.1|DSAN	LOC6738952|XP_002085747.1|DSIM
OG0004963	LOC120450566|XP_039489610.1|DSAN	LOC6738601|XP_016032446.1|DSIM
OG0004964	LOC120450558|XP_039489600.1|DSAN	LOC6737501|XP_016031297.2|DSIM
OG0004965	LOC120447607|XP_039485014.1|DSAN	LOC6737120|XP_002083967.1|DSIM
OG0004966	LOC120447606|XP_039485011.1|DSAN	LOC6737121|XP_002083968.1|DSIM
OG0004967	LOC120444875|XP_039480794.1|DSAN	LOC6733249|XP_002080312.2|DSIM
OG0004968	LOC120449223|XP_039487529.1|DSAN	LOC6736777|XP_002083633.3|DSIM
OG0004969	LOC120446624|XP_039483618.1|DSAN	LOC6734681|XP_002081688.1|DSIM
OG0004970	LOC120449753|XP_039488321.1|DSAN	LOC6736776|XP_016030412.1|DSIM
OG0004971	LOC120449000|XP_039487202.1|DSAN	LOC6736774|XP_016030404.1|DSIM
OG0004972	LOC120450277|XP_039489127.1|DSAN	LOC120284201|XP_039148938.1|DSIM
OG0004973	LOC120449317|XP_039487647.1|DSAN	LOC6734402|XP_002081423.1|DSIM
OG0004974	LOC120448739|XP_039486853.1|DSAN	LOC6737775|XP_002084603.1|DSIM
OG0004975	LOC120447559|XP_039484947.1|DSAN	LOC6736764|XP_002083620.1|DSIM
OG0004976	LOC120449697|XP_039488247.1|DSAN	LOC27206254|XP_016030304.1|DSIM
OG0004977	LOC120445428|XP_039481789.1|DSAN	LOC6735920|XP_002082830.1|DSIM
OG0004978	LOC120447019|XP_039484272.1|DSAN	LOC6735117|XP_016028389.1|DSIM
OG0004979	LOC120449469|XP_039487875.1|DSAN	LOC6737258|XP_002084098.1|DSIM
OG0004980	LOC120448748|XP_039486862.1|DSAN	LOC6738168|XP_002084981.1|DSIM
OG0004981	LOC120449784|XP_039488359.1|DSAN	LOC6738649|XP_002085451.1|DSIM
OG0004982	LOC120448343|XP_039486239.1|DSAN	LOC6738645|XP_002085447.1|DSIM
OG0004983	LOC120447964|XP_039485589.1|DSAN	LOC6737515|XP_002084351.2|DSIM
OG0004984	LOC120448712|XP_039486808.1|DSAN	LOC6737033|XP_016030667.1|DSIM
OG0004985	LOC120450413|XP_039489354.1|DSAN	LOC6736368|XP_016029865.1|DSIM
OG0004986	LOC120448939|XP_039487117.1|DSAN	LOC6738533|XP_002085339.1|DSIM
OG0004987	LOC120450514|XP_039489521.1|DSAN	LOC6738386|XP_016032212.1|DSIM
OG0004988	LOC120450414|XP_039489356.1|DSAN	LOC6736370|XP_002083246.2|DSIM
OG0004989	LOC120449051|XP_039487277.1|DSAN	LOC6738387|XP_002085196.1|DSIM
OG0004990	LOC120445985|XP_039482652.1|DSAN	LOC6735461|XP_002082400.1|DSIM
OG0004991	LOC120446929|XP_039484114.1|DSAN	LOC6739392|XP_016027097.1|DSIM
OG0004992	LOC120446940|XP_039484124.1|DSAN	LOC6739396|XP_002076302.1|DSIM
OG0004993	LOC120448565|XP_039486556.1|DSAN	LOC6737790|XP_002084618.1|DSIM
OG0004994	LOC120450044|XP_039488731.1|DSAN	LOC6736617|XP_002083473.2|DSIM
OG0004995	LOC120450339|XP_039489242.1|DSAN	LOC6736671|XP_039150182.1|DSIM
OG0004996	LOC120449451|XP_039487857.1|DSAN	LOC6737379|XP_002084217.1|DSIM
OG0004997	LOC120445362|XP_039481667.1|DSAN	LOC6734704|XP_002081711.1|DSIM
OG0004998	LOC120447059|XP_039484382.1|DSAN	LOC6734611|XP_002081619.1|DSIM
OG0004999	LOC120449227|XP_039487532.1|DSAN	LOC6736857|XP_016030502.1|DSIM
OG0005000	LOC120444520|XP_039480197.1|DSAN	LOC6733875|XP_002080919.1|DSIM
OG0005001	LOC120448366|XP_039486268.1|DSAN	LOC6737222|XP_039149818.1|DSIM
OG0005002	LOC120451804|XP_039491691.1|DSAN	LOC6728389|XP_002103737.2|DSIM
OG0005003	LOC120448199|XP_039485999.1|DSAN	LOC6737232|XP_016030941.1|DSIM
OG0005004	LOC120448039|XP_039485716.1|DSAN	LOC6737063|XP_002083910.1|DSIM
OG0005005	LOC120447808|XP_039485318.1|DSAN	LOC6738664|XP_016032486.1|DSIM
OG0005006	LOC120448871|XP_039487017.1|DSAN	LOC6736317|XP_016029792.1|DSIM
OG0005007	LOC120448226|XP_039486055.1|DSAN	LOC6738486|XP_002085292.1|DSIM
OG0005008	LOC120449525|XP_039487971.1|DSAN	LOC6736266|XP_016029755.1|DSIM
OG0005009	LOC120449588|XP_039488085.1|DSAN	LOC6738463|XP_002085270.1|DSIM
OG0005010	LOC120448395|XP_039486317.1|DSAN	LOC27209292|XP_016031492.1|DSIM
OG0005011	LOC120446311|XP_039483160.1|DSAN	LOC27208453|XP_016029364.1|DSIM
OG0005012	LOC120449393|XP_039487770.1|DSAN	LOC6738941|XP_002085736.1|DSIM
OG0005013	LOC120453320|XP_039493911.1|DSAN	LOC6728840|XP_002104174.2|DSIM
OG0005014	LOC120449296|XP_039487620.1|DSAN	LOC6737507|XP_039149050.1|DSIM
OG0005015	LOC120450545|XP_039489582.1|DSAN	LOC6738741|XP_002085541.3|DSIM
OG0005016	LOC120449523|XP_039487969.1|DSAN	LOC6738233|XP_002085045.1|DSIM
OG0005017	LOC120447446|XP_039484737.1|DSAN	LOC6739626|XP_016031001.1|DSIM
OG0005018	LOC120447667|XP_039485118.1|DSAN	LOC6736223|XP_016029733.1|DSIM
OG0005019	LOC120447540|XP_039484920.1|DSAN	LOC27207525|XP_016032127.1|DSIM
OG0005020	LOC120458641|XP_039502303.1|DSAN	LOC6733801|XP_002080845.1|DSIM
OG0005021	LOC120444606|XP_039480319.1|DSAN	LOC6731800|XP_002078935.1|DSIM
OG0005022	LOC120450416|XP_039489359.1|DSAN	LOC6736373|XP_002083249.1|DSIM
OG0005023	LOC120458605|XP_039502244.1|DSAN	LOC6733768|XP_016026723.1|DSIM
OG0005024	LOC120448223|XP_039486052.1|DSAN	LOC6736401|XP_039150126.1|DSIM
OG0005025	LOC120448238|XP_039486076.1|DSAN	LOC27209462|XP_016031163.1|DSIM
OG0005026	LOC120448370|XP_039486273.1|DSAN	LOC6737216|XP_002084056.1|DSIM
OG0005027	LOC120449077|XP_039487313.1|DSAN	LOC6736693|XP_039149095.1|DSIM
OG0005028	LOC120452285|XP_039492351.1|DSAN	LOC6728344|XP_016034970.1|DSIM
OG0005029	LOC120450527|XP_039489548.1|DSAN	LOC6738481|XP_002085288.2|DSIM
OG0005030	LOC120450366|XP_039489284.1|DSAN	LOC6736206|XP_002083101.1|DSIM
OG0005031	LOC120448184|XP_039485973.1|DSAN	LOC6737568|XP_016031357.1|DSIM
OG0005032	LOC120448248|XP_039486092.1|DSAN	LOC6738964|XP_016032791.1|DSIM
OG0005033	LOC120447945|XP_039485557.1|DSAN	LOC27208506|XP_016030547.1|DSIM
OG0005034	LOC120448804|XP_039486929.1|DSAN	LOC27209473|XP_016030549.1|DSIM
OG0005035	LOC120448249|XP_039486093.1|DSAN	LOC6738959|XP_016032785.1|DSIM
OG0005036	LOC120450097|XP_039488825.1|DSAN	LOC6736504|XP_002083374.1|DSIM
OG0005037	LOC120449974|XP_039488615.1|DSAN	LOC6737419|XP_016031185.1|DSIM
OG0005038	LOC120447543|XP_039484923.1|DSAN	LOC6736648|XP_016030242.1|DSIM
OG0005039	LOC120444104|XP_039479566.1|DSAN	LOC6730952|XP_002078115.1|DSIM
OG0005040	LOC120449341|XP_039487681.1|DSAN	LOC6738987|XP_002085782.2|DSIM
OG0005041	LOC120448696|XP_039486784.1|DSAN	LOC6738951|XP_002085746.1|DSIM
OG0005042	LOC120449685|XP_039488235.1|DSAN	LOC6736526|XP_002083396.2|DSIM
OG0005043	LOC120445071|XP_039481132.1|DSAN	LOC27206904|XP_016028815.1|DSIM
OG0005044	LOC120445059|XP_039481118.1|DSAN	LOC6735478|XP_002082417.1|DSIM
OG0005045	LOC120445066|XP_039481126.1|DSAN	LOC6735475|XP_016028814.1|DSIM
OG0005046	LOC120444911|XP_039480837.1|DSAN	LOC6735119|XP_002082096.1|DSIM
OG0005047	LOC120449149|XP_039487418.1|DSAN	LOC6737841|XP_002084669.1|DSIM
OG0005048	LOC120449349|XP_039487694.1|DSAN	LOC6737840|XP_002084668.1|DSIM
OG0005049	LOC120448247|XP_039486090.1|DSAN	LOC6738957|XP_039149584.1|DSIM
OG0005050	LOC120444972|XP_039480926.1|DSAN	LOC6739397|XP_016027096.1|DSIM
OG0005051	LOC120450633|XP_039489716.1|DSAN	LOC6738973|XP_016032800.1|DSIM
OG0005052	LOC120450635|XP_039489719.1|DSAN	LOC6738975|XP_002085770.1|DSIM
OG0005053	LOC120444388|XP_039479941.1|DSAN	LOC6731662|XP_002078802.1|DSIM
OG0005054	LOC120448125|XP_039485870.1|DSAN	LOC6738842|XP_016032662.1|DSIM
OG0005055	LOC120457219|XP_039500523.1|DSAN	LOC6726480|XP_016040095.1|DSIM
OG0005056	LOC120445894|XP_039482483.1|DSAN	LOC6734622|XP_016027773.1|DSIM
OG0005057	LOC120448081|XP_039485790.1|DSAN	LOC6737151|XP_016030792.1|DSIM
OG0005058	LOC120450058|XP_039488762.1|DSAN	LOC6736860|XP_039149199.1|DSIM
OG0005059	LOC120445207|XP_039481390.1|DSAN	LOC6736119|XP_016029507.1|DSIM
OG0005060	LOC120444685|XP_039480482.1|DSAN	LOC6736118|XP_016029501.1|DSIM
OG0005061	LOC120444005|XP_039479419.1|DSAN	LOC6731221|XP_002078380.2|DSIM
OG0005062	LOC120445945|XP_039482556.1|DSAN	LOC6735970|XP_016029327.1|DSIM
OG0005064	LOC120450582|XP_039489635.1|DSAN	LOC6738244|XP_002085056.1|DSIM
OG0005065	LOC120450642|XP_039489730.1|DSAN	LOC6733393|XP_016026315.1|DSIM
OG0005066	LOC120446079|XP_039482793.1|DSAN	LOC6734786|XP_002081789.2|DSIM
OG0005067	LOC120446163|XP_039482928.1|DSAN	LOC6735684|XP_016029054.1|DSIM
OG0005068	LOC120449328|XP_039487661.1|DSAN	LOC6738552|XP_002085357.2|DSIM
OG0005069	LOC120444132|XP_039479630.1|DSAN	LOC6733467|XP_002080524.1|DSIM
OG0005070	LOC120444643|XP_039480402.1|DSAN	LOC6739507|XP_016029346.1|DSIM
OG0005071	LOC120449524|XP_039487970.1|DSAN	LOC6737695|XP_016031463.1|DSIM
OG0005072	LOC120455107|XP_039496927.1|DSAN	LOC27206706|XP_016037648.1|DSIM
OG0005073	LOC120445916|XP_039482508.1|DSAN	LOC6735068|XP_002082045.1|DSIM
OG0005074	LOC120450242|XP_039489057.1|DSAN	LOC6737210|XP_016030905.1|DSIM
OG0005075	LOC120446348|XP_039483209.1|DSAN	LOC6735562|XP_002082482.1|DSIM
