Orthogroup	DSAN.longest_only	DKIK.longest_only
OG0003640	LOC120446290|XP_039483116.1|DSAN	LOC108078213|XP_017027389.1|DKIK
OG0003641	LOC120445058|XP_039481117.1|DSAN	LOC108082591|XP_017033545.1|DKIK
OG0003642	LOC120457373|XP_039500847.1|DSAN	LOC108078110|XP_017027203.1|DKIK
OG0003643	LOC120446890|XP_039484041.1|DSAN	LOC108070829|XP_017016936.1|DKIK
OG0003644	LOC120457493|XP_039500982.1|DSAN	LOC108082453|XP_017033313.1|DKIK
OG0003645	LOC120449758|XP_039488328.1|DSAN	LOC108075085|XP_017022858.1|DKIK
OG0003646	LOC120448368|XP_039486271.1|DSAN	LOC108070569|XP_017016610.1|DKIK
OG0003647	LOC120448233|XP_039486067.1|DSAN	LOC108078933|XP_017028570.1|DKIK
OG0003648	LOC120456884|XP_039499917.1|DSAN	LOC108086228|XP_017038585.1|DKIK
OG0003649	LOC120453680|XP_039494429.1|DSAN	LOC108073459|XP_017020583.1|DKIK
OG0003650	LOC120455961|XP_039498439.1|DSAN	LOC108080506|XP_017030764.1|DKIK
OG0003651	LOC120453595|XP_039494291.1|DSAN	LOC108085878|XP_017038128.1|DKIK
OG0003652	LOC120448268|XP_039486126.1|DSAN	LOC108070461|XP_017016431.1|DKIK
OG0003653	LOC120450550|XP_039489589.1|DSAN	LOC108073920|XP_017021207.1|DKIK
OG0003654	LOC120450350|XP_039489258.1|DSAN	LOC108078798|XP_017028352.1|DKIK
OG0003655	LOC120446251|XP_039483056.1|DSAN	LOC108082805|XP_017033852.1|DKIK
OG0003656	LOC120448003|XP_039485650.1|DSAN	LOC108070439|XP_017016403.1|DKIK
OG0003657	LOC120449090|XP_039487332.1|DSAN	LOC108073324|XP_017020374.1|DKIK
OG0003658	LOC120453977|XP_039494863.1|DSAN, LOC120454491|XP_039495771.1|DSAN	LOC108073210|XP_017020227.1|DKIK
OG0003659	LOC120449619|XP_039488137.1|DSAN	LOC108083056|XP_017034176.1|DKIK
OG0003660	LOC120450303|XP_039489175.1|DSAN	LOC108079078|XP_017028790.1|DKIK
OG0003661	LOC120450094|XP_039488822.1|DSAN	LOC108075154|XP_017022930.1|DKIK
OG0003662	LOC120450636|XP_039489720.1|DSAN	LOC108085820|XP_017038060.1|DKIK
OG0003663	LOC120447926|XP_039485519.1|DSAN	LOC108084408|XP_017036095.1|DKIK
OG0003664	LOC120447917|XP_039485503.1|DSAN	LOC108084417|XP_017036110.1|DKIK
OG0003665	LOC120458635|XP_039502293.1|DSAN	LOC108085144|XP_017037153.1|DKIK
OG0003666	LOC120443950|XP_039479332.1|DSAN	LOC108070537|XP_017016550.1|DKIK
OG0003667	LOC120449898|XP_039488515.1|DSAN	LOC108079789|XP_017029735.1|DKIK
OG0003668	LOC120453669|XP_039494425.1|DSAN	LOC108071978|XP_017018441.1|DKIK
OG0003669	LOC120446229|XP_039483030.1|DSAN	LOC108078489|XP_017027860.1|DKIK
OG0003670	LOC120446224|XP_039483024.1|DSAN	LOC108078487|XP_017027859.1|DKIK
OG0003671	LOC120444586|XP_039480283.1|DSAN	LOC108076381|XP_017024681.1|DKIK
OG0003672	LOC120450740|XP_039489792.1|DSAN	LOC108071368|XP_017017600.1|DKIK
OG0003673	LOC120445104|XP_039481180.1|DSAN	LOC108076789|XP_017025289.1|DKIK
OG0003674	LOC120444892|XP_039480812.1|DSAN	LOC108078310|XP_017027592.1|DKIK
OG0003675	LOC120447588|XP_039484993.1|DSAN	LOC108076643|XP_017025064.1|DKIK
OG0003676	LOC120447560|XP_039484951.1|DSAN	LOC108076638|XP_017025054.1|DKIK
OG0003677	LOC120450271|XP_039489118.1|DSAN, LOC120457500|XP_039500989.1|DSAN	LOC108070580|XP_017016627.1|DKIK
OG0003678	LOC120450234|XP_039489046.1|DSAN	LOC108073464|XP_017020591.1|DKIK
OG0003679	LOC120447772|XP_039485258.1|DSAN	LOC108073571|XP_017020746.1|DKIK
OG0003680	LOC120444754|XP_039480617.1|DSAN	LOC108073044|XP_017019996.1|DKIK
OG0003681	LOC120447186|XP_039484609.1|DSAN	LOC108082603|XP_017033565.1|DKIK
OG0003682	LOC120454059|XP_039494998.1|DSAN	LOC108077777|XP_017026763.1|DKIK
OG0003683	LOC120446990|XP_039484225.1|DSAN	LOC108081010|XP_017031435.1|DKIK
OG0003684	LOC120450222|XP_039489033.1|DSAN	LOC108078760|XP_017028285.1|DKIK
OG0003685	LOC120448920|XP_039487077.1|DSAN	LOC108078629|XP_017028042.1|DKIK
OG0003686	LOC120445791|XP_039482335.1|DSAN	LOC108078227|XP_017027416.1|DKIK
OG0003687	LOC120446921|XP_039484097.1|DSAN	LOC108072964|XP_017019885.1|DKIK
OG0003688	LOC120445622|XP_039482069.1|DSAN	LOC108078183|XP_017027338.1|DKIK
OG0003689	LOC120449042|XP_039487264.1|DSAN	LOC108072798|XP_017019575.1|DKIK
OG0003690	LOC120448373|XP_039486277.1|DSAN	LOC108080672|XP_017030994.1|DKIK
OG0003691	LOC120449991|XP_039488635.1|DSAN	LOC108083640|XP_017035000.1|DKIK
OG0003692	LOC120454858|XP_039496375.1|DSAN	LOC108073042|XP_017019994.1|DKIK
OG0003693	LOC120450365|XP_039489283.1|DSAN	LOC108079105|XP_017028832.1|DKIK
OG0003694	LOC120447891|XP_039485436.1|DSAN	LOC108071488|XP_017017739.1|DKIK
OG0003695	LOC120448791|XP_039486916.1|DSAN	LOC108077543|XP_017026421.1|DKIK
OG0003696	LOC120445549|XP_039481955.1|DSAN	LOC108073085|XP_017020041.1|DKIK
OG0003697	LOC120445075|XP_039481177.1|DSAN	LOC108085148|XP_017037156.1|DKIK
OG0003698	LOC120449518|XP_039487961.1|DSAN	LOC108078939|XP_017028577.1|DKIK
OG0003699	LOC120444650|XP_039480413.1|DSAN	LOC108070883|XP_017017017.1|DKIK
OG0003700	LOC120444761|XP_039480624.1|DSAN	LOC108074746|XP_017022409.1|DKIK
OG0003701	LOC120458351|XP_039501902.1|DSAN	LOC108077104|XP_017025787.1|DKIK
OG0003702	LOC120450643|XP_039489731.1|DSAN	LOC108083160|XP_017034336.1|DKIK
OG0003703	LOC120450081|XP_039488808.1|DSAN	LOC108079836|XP_017029825.1|DKIK
OG0003704	LOC120450257|XP_039489081.1|DSAN	LOC108077476|XP_017026284.1|DKIK
OG0003705	LOC120443904|XP_039479267.1|DSAN	LOC108076737|XP_017025208.1|DKIK
OG0003706	LOC120450036|XP_039488723.1|DSAN	LOC108083141|XP_017034312.1|DKIK
OG0003707	LOC120448568|XP_039486562.1|DSAN	LOC108073946|XP_017021251.1|DKIK
OG0003708	LOC120447879|XP_039485422.1|DSAN	LOC108078782|XP_017028319.1|DKIK
OG0003709	LOC120446459|XP_039483390.1|DSAN	LOC108081790|XP_017032496.1|DKIK
OG0003710	LOC120445103|XP_039481179.1|DSAN	LOC108081827|XP_017032556.1|DKIK
OG0003711	LOC120449358|XP_039487705.1|DSAN	LOC108083299|XP_017034526.1|DKIK
OG0003712	LOC120446266|XP_039483076.1|DSAN	LOC108074655|XP_017022261.1|DKIK
OG0003713	LOC120444897|XP_039480820.1|DSAN	LOC108076792|XP_017025299.1|DKIK
OG0003714	LOC120444896|XP_039480819.1|DSAN	LOC108076791|XP_017025298.1|DKIK
OG0003715	LOC120449575|XP_039488063.1|DSAN	LOC108078853|XP_017028437.1|DKIK
OG0003716	LOC120448481|XP_039486443.1|DSAN	LOC108075262|XP_017023117.1|DKIK
OG0003717	LOC120450505|XP_039489491.1|DSAN	LOC108079797|XP_017029765.1|DKIK
OG0003718	LOC120448523|XP_039486493.1|DSAN	LOC108072659|XP_017019381.1|DKIK
OG0003719	LOC120449257|XP_039487571.1|DSAN	LOC108083075|XP_017034203.1|DKIK
OG0003720	LOC120455184|XP_039497053.1|DSAN	LOC108074175|XP_017021600.1|DKIK
OG0003721	LOC120445975|XP_039482640.1|DSAN	LOC108078323|XP_017027611.1|DKIK
OG0003722	LOC120448092|XP_039485825.1|DSAN	LOC108078302|XP_017027578.1|DKIK
OG0003723	LOC120450226|XP_039489037.1|DSAN	LOC108078762|XP_017028289.1|DKIK
OG0003724	LOC120449059|XP_039487288.1|DSAN	LOC108086008|XP_017038309.1|DKIK
OG0003725	LOC120449404|XP_039487783.1|DSAN	LOC108070436|XP_017016394.1|DKIK
OG0003726	LOC120448294|XP_039486166.1|DSAN	LOC108086010|XP_017038311.1|DKIK
OG0003727	LOC120447916|XP_039485502.1|DSAN	LOC108078820|XP_017028393.1|DKIK
OG0003728	LOC120451936|XP_039491891.1|DSAN	LOC108084309|XP_017035962.1|DKIK
OG0003729	LOC120450133|XP_039488892.1|DSAN	LOC108079741|XP_017029643.1|DKIK
OG0003730	LOC120450305|XP_039489184.1|DSAN	LOC108075060|XP_017022830.1|DKIK
OG0003731	LOC120450171|XP_039488953.1|DSAN	LOC108079877|XP_017029882.1|DKIK
OG0003732	LOC120449545|XP_039488006.1|DSAN	LOC108073514|XP_017020676.1|DKIK
OG0003733	LOC120447901|XP_039485477.1|DSAN	LOC108080529|XP_017030821.1|DKIK
OG0003734	LOC120449642|XP_039488169.1|DSAN	LOC108078535|XP_017027939.1|DKIK
OG0003735	LOC120444797|XP_039480679.1|DSAN	LOC108072094|XP_017018597.1|DKIK
OG0003736	LOC120445799|XP_039482345.1|DSAN	LOC108081183|XP_017031731.1|DKIK
OG0003737	LOC120446952|XP_039484138.1|DSAN	LOC108078178|XP_017027331.1|DKIK
OG0003738	LOC120446352|XP_039483212.1|DSAN	LOC108076166|XP_017024381.1|DKIK
OG0003739	LOC120447180|XP_039484592.1|DSAN	LOC108076753|XP_017025239.1|DKIK
OG0003740	LOC120458770|XP_039502481.1|DSAN	LOC108073034|XP_017019984.1|DKIK
OG0003741	LOC120447903|XP_039485483.1|DSAN	LOC108080765|XP_017031118.1|DKIK
OG0003742	LOC120450283|XP_039489134.1|DSAN	LOC108085512|XP_017037624.1|DKIK
OG0003743	LOC120444131|XP_039479628.1|DSAN	LOC108076639|XP_017025059.1|DKIK
OG0003744	LOC120458772|XP_039502483.1|DSAN	LOC108072987|XP_017019924.1|DKIK
OG0003745	LOC120445128|XP_039481209.1|DSAN	LOC108072893|XP_017019705.1|DKIK
OG0003746	LOC120445011|XP_039481009.1|DSAN	LOC108078151|XP_017027283.1|DKIK
OG0003747	LOC120450093|XP_039488820.1|DSAN	LOC108083005|XP_017034118.1|DKIK
OG0003748	LOC120448597|XP_039486631.1|DSAN	LOC108083024|XP_017034145.1|DKIK
OG0003749	LOC120449144|XP_039487412.1|DSAN	LOC108073986|XP_017021327.1|DKIK
OG0003750	LOC120449145|XP_039487413.1|DSAN	LOC108083137|XP_017034305.1|DKIK
OG0003751	LOC120449143|XP_039487404.1|DSAN	LOC108073950|XP_017021255.1|DKIK
OG0003752	LOC120449690|XP_039488239.1|DSAN	LOC108078821|XP_017028394.1|DKIK
OG0003753	LOC120449039|XP_039487257.1|DSAN	LOC108079126|XP_017028859.1|DKIK
OG0003754	LOC120447826|XP_039485343.1|DSAN	LOC108079075|XP_017028786.1|DKIK
OG0003755	LOC120450345|XP_039489254.1|DSAN	LOC108078845|XP_017028429.1|DKIK
OG0003756	LOC120456410|XP_039499179.1|DSAN	LOC108075762|XP_017023810.1|DKIK
OG0003757	LOC120444568|XP_039480259.1|DSAN	LOC108072346|XP_017018926.1|DKIK
OG0003758	LOC120444592|XP_039480297.1|DSAN	LOC108082471|XP_017033351.1|DKIK
OG0003759	LOC120448217|XP_039486031.1|DSAN	LOC108077509|XP_017026350.1|DKIK
OG0003760	LOC120446946|XP_039484131.1|DSAN	LOC108072995|XP_017019931.1|DKIK
OG0003761	LOC120448446|XP_039486394.1|DSAN	LOC108077514|XP_017026367.1|DKIK
OG0003762	LOC120448448|XP_039486397.1|DSAN	LOC108077516|XP_017026368.1|DKIK
OG0003763	LOC120448949|XP_039487131.1|DSAN	LOC108071656|XP_017017941.1|DKIK
OG0003764	LOC120448140|XP_039485896.1|DSAN	LOC108071658|XP_017017946.1|DKIK
OG0003765	LOC120458701|XP_039502379.1|DSAN	LOC108085305|XP_017037351.1|DKIK
OG0003766	LOC120457095|XP_039500216.1|DSAN	LOC108076053|XP_017024227.1|DKIK
OG0003767	LOC120445150|XP_039481247.1|DSAN	LOC108082457|XP_017033322.1|DKIK
OG0003768	LOC120457760|XP_039501193.1|DSAN	LOC108078434|XP_017027804.1|DKIK
OG0003769	LOC120457782|XP_039501211.1|DSAN	LOC108078231|XP_017027422.1|DKIK
OG0003770	LOC120454868|XP_039496356.1|DSAN	LOC108077515|XP_017026371.1|DKIK
OG0003771	LOC120448145|XP_039485910.1|DSAN	LOC108072803|XP_017019583.1|DKIK
OG0003772	LOC120450293|XP_039489158.1|DSAN	LOC108078713|XP_017028186.1|DKIK
OG0003773	LOC120443777|XP_039479034.1|DSAN	LOC108078435|XP_017027805.1|DKIK
OG0003774	LOC120446338|XP_039483193.1|DSAN	LOC108078303|XP_017027575.1|DKIK
OG0003775	LOC120455497|XP_039497685.1|DSAN	LOC108082926|XP_017034006.1|DKIK
OG0003776	LOC120458525|XP_039502133.1|DSAN	LOC108080707|XP_017031033.1|DKIK
OG0003777	LOC120451397|XP_039491002.1|DSAN	LOC108076780|XP_017025274.1|DKIK
OG0003778	LOC120444625|XP_039480364.1|DSAN	LOC108078150|XP_017027282.1|DKIK
OG0003779	LOC120447174|XP_039484564.1|DSAN	LOC108076722|XP_017025177.1|DKIK
OG0003780	LOC120446183|XP_039482958.1|DSAN	LOC108074718|XP_017022351.1|DKIK
OG0003781	LOC120454926|XP_039496614.1|DSAN	LOC108082653|XP_017033633.1|DKIK
OG0003782	LOC120456578|XP_039499403.1|DSAN	LOC108079438|XP_017029260.1|DKIK
OG0003783	LOC120453361|XP_039493967.1|DSAN	LOC108083733|XP_017035130.1|DKIK
OG0003784	LOC120449656|XP_039488190.1|DSAN	LOC108078129|XP_017027245.1|DKIK
OG0003785	LOC120454822|XP_039496217.1|DSAN, LOC120454803|XP_039496201.1|DSAN	LOC108085924|XP_017038191.1|DKIK
OG0003786	LOC120446998|XP_039484236.1|DSAN	LOC108076724|XP_017025183.1|DKIK
OG0003787	LOC120447003|XP_039484243.1|DSAN	LOC108076551|XP_017024951.1|DKIK
OG0003788	LOC120444664|XP_039480442.1|DSAN	LOC108072144|XP_017018675.1|DKIK
OG0003789	LOC120458749|XP_039502445.1|DSAN	LOC108078193|XP_017027350.1|DKIK
OG0003790	LOC120449327|XP_039487660.1|DSAN	LOC108071551|XP_017017818.1|DKIK
OG0003791	LOC120452193|XP_039492238.1|DSAN	LOC108081161|XP_017031694.1|DKIK
OG0003792	LOC120446499|XP_039483441.1|DSAN	LOC108072885|XP_017019695.1|DKIK
OG0003793	LOC120444569|XP_039480260.1|DSAN	LOC108072347|XP_017018927.1|DKIK
OG0003794	LOC120444488|XP_039480128.1|DSAN	LOC108078230|XP_017027421.1|DKIK
OG0003795	LOC120448346|XP_039486243.1|DSAN	LOC108072773|XP_017019540.1|DKIK
OG0003796	LOC120451226|XP_039490646.1|DSAN	LOC108073440|XP_017020552.1|DKIK
OG0003797	LOC120456847|XP_039499840.1|DSAN	LOC108077446|XP_017026253.1|DKIK
OG0003798	LOC120458822|XP_039502565.1|DSAN	LOC108078457|XP_017027837.1|DKIK
OG0003799	LOC120445612|XP_039482056.1|DSAN	LOC108076424|XP_017024758.1|DKIK
OG0003800	LOC120457605|XP_039501050.1|DSAN	LOC108077441|XP_017026249.1|DKIK
OG0003801	LOC120446540|XP_039483490.1|DSAN	LOC108072503|XP_017019163.1|DKIK
OG0003802	LOC120444991|XP_039480959.1|DSAN	LOC108072604|XP_017019315.1|DKIK
OG0003803	LOC120451797|XP_039491686.1|DSAN	LOC108084923|XP_017036808.1|DKIK
OG0003804	LOC120443998|XP_039479410.1|DSAN	LOC108077397|XP_017026179.1|DKIK
OG0003805	LOC120451238|XP_039490719.1|DSAN	LOC108079627|XP_017029498.1|DKIK
OG0003806	LOC120458789|XP_039502505.1|DSAN	LOC108072564|XP_017019244.1|DKIK
OG0003807	LOC120449331|XP_039487668.1|DSAN	LOC108075889|XP_017023987.1|DKIK
OG0003808	LOC120448009|XP_039485658.1|DSAN	LOC108071953|XP_017018409.1|DKIK
OG0003809	LOC120446418|XP_039483311.1|DSAN	LOC108079660|XP_017029546.1|DKIK
OG0003810	LOC120444496|XP_039480140.1|DSAN	LOC108077960|XP_017026989.1|DKIK
OG0003811	LOC120445754|XP_039482267.1|DSAN	LOC108076615|XP_017025025.1|DKIK
OG0003812	LOC120444616|XP_039480385.1|DSAN	LOC108070506|XP_017016492.1|DKIK
OG0003813	LOC120458893|XP_039502665.1|DSAN	LOC108082032|XP_017032792.1|DKIK
OG0003814	LOC120458501|XP_039502102.1|DSAN	LOC108077284|XP_017026051.1|DKIK
OG0003815	LOC120451651|XP_039491454.1|DSAN	LOC108072976|XP_017019906.1|DKIK
OG0003816	LOC120444333|XP_039479823.1|DSAN	LOC108082793|XP_017033829.1|DKIK
OG0003817	LOC120453559|XP_039494249.1|DSAN	LOC108077205|XP_017025942.1|DKIK
OG0003818	LOC120446262|XP_039483069.1|DSAN	LOC108079547|XP_017029374.1|DKIK
OG0003819	LOC120456627|XP_039499486.1|DSAN	LOC108086067|XP_017038374.1|DKIK
OG0003820	LOC120453323|XP_039493914.1|DSAN	LOC108072061|XP_017018546.1|DKIK
OG0003821	LOC120446254|XP_039483060.1|DSAN	LOC108074761|XP_017022425.1|DKIK
OG0003822	LOC120450730|XP_039489783.1|DSAN	LOC108082821|XP_017033870.1|DKIK
OG0003823	LOC120452171|XP_039492214.1|DSAN	LOC108074552|XP_017022139.1|DKIK
OG0003824	LOC120445827|XP_039482381.1|DSAN	LOC108072545|XP_017019206.1|DKIK, LOC108072543|XP_017019205.1|DKIK
OG0003825	LOC120458120|XP_039501587.1|DSAN	LOC108074839|XP_017022536.1|DKIK
OG0003826	LOC120452927|XP_039493333.1|DSAN	LOC108081364|XP_017032005.1|DKIK
OG0003827	LOC120443792|XP_039479054.1|DSAN	LOC108082211|XP_017033030.1|DKIK
OG0003828	LOC120443791|XP_039479052.1|DSAN	LOC108082174|XP_017032968.1|DKIK
OG0003829	LOC120458663|XP_039502330.1|DSAN	LOC108074445|XP_017021975.1|DKIK
OG0003830	LOC120457807|XP_039501237.1|DSAN	LOC108070510|XP_017016496.1|DKIK
OG0003831	LOC120452207|XP_039492263.1|DSAN	LOC108078859|XP_017028453.1|DKIK, LOC108073553|XP_017020727.1|DKIK
OG0003832	LOC120458450|XP_039502030.1|DSAN	LOC108075792|XP_017023849.1|DKIK
OG0003833	LOC120452695|XP_039492988.1|DSAN	LOC108075911|XP_017024025.1|DKIK
OG0003834	LOC120444040|XP_039479479.1|DSAN	LOC108075885|XP_017023981.1|DKIK
OG0003835	LOC120448769|XP_039486891.1|DSAN	LOC108075877|XP_017023970.1|DKIK
OG0003836	LOC120446557|XP_039483509.1|DSAN	LOC108074809|XP_017022492.1|DKIK
OG0003837	LOC120445875|XP_039482454.1|DSAN	LOC108074808|XP_017022491.1|DKIK
OG0003838	LOC120455870|XP_039498280.1|DSAN	LOC108086071|XP_017038379.1|DKIK
OG0003839	LOC120458578|XP_039502214.1|DSAN, LOC120453424|XP_039494061.1|DSAN	LOC108077412|XP_017026201.1|DKIK
OG0003840	LOC120447579|XP_039484982.1|DSAN	LOC108076642|XP_017025062.1|DKIK
OG0003841	LOC120446752|XP_039483827.1|DSAN	LOC108077449|XP_017026257.1|DKIK
OG0003842	LOC120450028|XP_039488709.1|DSAN	LOC108077007|XP_017025571.1|DKIK
OG0003843	LOC120444151|XP_039479662.1|DSAN	LOC108085287|XP_017037332.1|DKIK
OG0003844	LOC120458558|XP_039502181.1|DSAN	LOC108079971|XP_017030025.1|DKIK
OG0003845	LOC120443822|XP_039479097.1|DSAN	LOC108085259|XP_017037298.1|DKIK
OG0003846	LOC120447146|XP_039484526.1|DSAN	LOC108077219|XP_017025963.1|DKIK
OG0003847	LOC120453197|XP_039493709.1|DSAN	LOC108082843|XP_017033899.1|DKIK
OG0003848	LOC120452663|XP_039492934.1|DSAN	LOC108084278|XP_017035923.1|DKIK
OG0003849	LOC120443720|XP_039478902.1|DSAN	LOC108074468|XP_017022024.1|DKIK
OG0003850	LOC120458052|XP_039501496.1|DSAN	LOC108075289|XP_017023174.1|DKIK
OG0003851	LOC120447161|XP_039484548.1|DSAN	LOC108076735|XP_017025202.1|DKIK
OG0003852	LOC120454953|XP_039496661.1|DSAN	LOC108074579|XP_017022175.1|DKIK
OG0003853	LOC120446610|XP_039483584.1|DSAN	LOC108072979|XP_017019905.1|DKIK
OG0003854	LOC120446137|XP_039482896.1|DSAN	LOC108077287|XP_017026053.1|DKIK
OG0003855	LOC120447215|XP_039484664.1|DSAN	LOC108077072|XP_017025729.1|DKIK
OG0003856	LOC120454997|XP_039496749.1|DSAN	LOC108081962|XP_017032685.1|DKIK
OG0003857	LOC120444286|XP_039479739.1|DSAN	LOC108072549|XP_017019212.1|DKIK
OG0003858	LOC120455357|XP_039497394.1|DSAN	LOC108079212|XP_017028974.1|DKIK
OG0003859	LOC120445145|XP_039481235.1|DSAN	LOC108079643|XP_017029522.1|DKIK
OG0003860	LOC120446923|XP_039484099.1|DSAN	LOC108073029|XP_017019978.1|DKIK
OG0003861	LOC120447181|XP_039484873.1|DSAN	LOC108086209|XP_017038561.1|DKIK
OG0003862	LOC120446585|XP_039483553.1|DSAN	LOC108082183|XP_017032991.1|DKIK
OG0003863	LOC120458090|XP_039501542.1|DSAN	LOC108082162|XP_017032952.1|DKIK
OG0003864	LOC120458095|XP_039501557.1|DSAN	LOC108082110|XP_017032899.1|DKIK
OG0003865	LOC120453049|XP_039493504.1|DSAN	LOC108077892|XP_017026918.1|DKIK
OG0003866	LOC120457780|XP_039501210.1|DSAN	LOC108075941|XP_017024073.1|DKIK
OG0003867	LOC120445605|XP_039482045.1|DSAN	LOC108083308|XP_017034534.1|DKIK
OG0003868	LOC120450830|XP_039489950.1|DSAN	LOC108076923|XP_017025456.1|DKIK
OG0003869	LOC120453464|XP_039494119.1|DSAN	LOC108082226|XP_017033053.1|DKIK
OG0003870	LOC120444435|XP_039480020.1|DSAN	LOC108083893|XP_017035379.1|DKIK
OG0003871	LOC120458590|XP_039502225.1|DSAN	LOC108074614|XP_017022226.1|DKIK
OG0003872	LOC120446038|XP_039482736.1|DSAN	LOC108078163|XP_017027304.1|DKIK
OG0003873	LOC120457757|XP_039501190.1|DSAN	LOC108081363|XP_017032004.1|DKIK
OG0003874	LOC120457697|XP_039501127.1|DSAN	LOC108070517|XP_017016505.1|DKIK
OG0003875	LOC120458679|XP_039502350.1|DSAN	LOC108074576|XP_017022167.1|DKIK
OG0003876	LOC120454390|XP_039495578.1|DSAN	LOC108081444|XP_017032122.1|DKIK
OG0003877	LOC120458107|XP_039501570.1|DSAN	LOC108075947|XP_017024082.1|DKIK
OG0003878	LOC120445146|XP_039481238.1|DSAN	LOC108079642|XP_017029519.1|DKIK
OG0003879	LOC120448690|XP_039486774.1|DSAN	LOC108079042|XP_017028714.1|DKIK
OG0003880	LOC120449482|XP_039487892.1|DSAN	LOC108073476|XP_017020617.1|DKIK
OG0003881	LOC120444506|XP_039480156.1|DSAN	LOC108076392|XP_017024718.1|DKIK
OG0003882	LOC120455494|XP_039497680.1|DSAN	LOC108070935|XP_017017076.1|DKIK
OG0003883	LOC120456201|XP_039498815.1|DSAN	LOC108083847|XP_017035314.1|DKIK
OG0003884	LOC120443702|XP_039478878.1|DSAN	LOC108085286|XP_017037331.1|DKIK
OG0003885	LOC120454771|XP_039496198.1|DSAN	LOC108082827|XP_017033875.1|DKIK
OG0003886	LOC120454755|XP_039496197.1|DSAN	LOC108082825|XP_017033873.1|DKIK
OG0003887	LOC120446763|XP_039483837.1|DSAN	LOC108077439|XP_017026247.1|DKIK
OG0003888	LOC120454692|XP_039496158.1|DSAN	LOC108084246|XP_017035872.1|DKIK
OG0003889	LOC120447691|XP_039485158.1|DSAN	LOC108074423|XP_017021946.1|DKIK
OG0003890	LOC120448257|XP_039486108.1|DSAN	LOC108079711|XP_017029608.1|DKIK
OG0003891	LOC120458034|XP_039501475.1|DSAN	LOC108085301|XP_017037348.1|DKIK
OG0003892	LOC120450139|XP_039488900.1|DSAN	LOC108079878|XP_017029883.1|DKIK
OG0003893	LOC120446212|XP_039483001.1|DSAN	LOC108078484|XP_017027856.1|DKIK, LOC108082764|XP_017033780.1|DKIK
OG0003894	LOC120458626|XP_039502283.1|DSAN	LOC108076933|XP_017025467.1|DKIK
OG0003895	LOC120445033|XP_039481053.1|DSAN	LOC108077962|XP_017026991.1|DKIK
OG0003896	LOC120446083|XP_039482803.1|DSAN	LOC108078388|XP_017027731.1|DKIK
OG0003897	LOC120446184|XP_039482960.1|DSAN	LOC108074720|XP_017022352.1|DKIK
OG0003898	LOC120446711|XP_039483751.1|DSAN	LOC108082748|XP_017033754.1|DKIK
OG0003899	LOC120454134|XP_039495128.1|DSAN	LOC108086173|XP_017038523.1|DKIK
OG0003900	LOC120444144|XP_039479646.1|DSAN	LOC108077403|XP_017026191.1|DKIK
OG0003901	LOC120444294|XP_039479752.1|DSAN	LOC108072548|XP_017019211.1|DKIK
OG0003902	LOC120448668|XP_039486741.1|DSAN	LOC108072598|XP_017019299.1|DKIK
OG0003903	LOC120444079|XP_039479532.1|DSAN	LOC108077245|XP_017025994.1|DKIK
OG0003904	LOC120444078|XP_039479530.1|DSAN, LOC120444077|XP_039479529.1|DSAN	LOC108077244|XP_017025993.1|DKIK
OG0003905	LOC120454403|XP_039495598.1|DSAN	LOC108073555|XP_017020730.1|DKIK
OG0003906	LOC120446284|XP_039483107.1|DSAN	LOC108072435|XP_017019047.1|DKIK, LOC108085057|XP_017037009.1|DKIK
OG0003907	LOC120457953|XP_039501396.1|DSAN	LOC108079118|XP_017028852.1|DKIK
OG0003908	LOC120454430|XP_039495658.1|DSAN	LOC108079127|XP_017028865.1|DKIK
OG0003909	LOC120457734|XP_039501168.1|DSAN	LOC108072141|XP_017018670.1|DKIK
OG0003910	LOC120453859|XP_039494698.1|DSAN	LOC108084038|XP_017035543.1|DKIK
OG0003911	LOC120458198|XP_039501705.1|DSAN	LOC108077171|XP_017025895.1|DKIK
OG0003912	LOC120458646|XP_039502309.1|DSAN	LOC108086276|XP_017038653.1|DKIK
OG0003913	LOC120446513|XP_039483458.1|DSAN	LOC108085290|XP_017037336.1|DKIK
OG0003914	LOC120447129|XP_039484500.1|DSAN	LOC108082050|XP_017032816.1|DKIK
OG0003915	LOC120456734|XP_039499655.1|DSAN	LOC108080188|XP_017030330.1|DKIK
OG0003916	LOC120445498|XP_039481883.1|DSAN	LOC108072627|XP_017019347.1|DKIK
OG0003917	LOC120451887|XP_039491831.1|DSAN	LOC108081455|XP_017032134.1|DKIK
OG0003918	LOC120452764|XP_039493121.1|DSAN	LOC108076128|XP_017024348.1|DKIK
OG0003919	LOC120457049|XP_039500158.1|DSAN	LOC108085370|XP_017037433.1|DKIK
OG0003920	LOC120445620|XP_039482067.1|DSAN	LOC108078182|XP_017027337.1|DKIK
OG0003921	LOC120445391|XP_039481730.1|DSAN	LOC108082117|XP_017032906.1|DKIK
OG0003922	LOC120457252|XP_039500623.1|DSAN	LOC108082040|XP_017032803.1|DKIK
OG0003923	LOC120454825|XP_039496225.1|DSAN	LOC108078481|XP_017027849.1|DKIK
OG0003924	LOC120446607|XP_039483581.1|DSAN	LOC108070905|XP_017017050.1|DKIK
OG0003925	LOC120443984|XP_039479395.1|DSAN	LOC108086245|XP_017038605.1|DKIK
OG0003926	LOC120453368|XP_039493979.1|DSAN	LOC108086220|XP_017038575.1|DKIK
