Orthogroup	DSAN.longest_only	DSEC.longest_only
OG0004239	LOC120452435|XP_039492596.1|DSAN	LOC6620037|XP_002044249.1|DSEC
OG0004240	LOC120451022|XP_039490281.1|DSAN	LOC6613913|XP_002038378.1|DSEC
OG0004241	LOC120454527|XP_039495831.1|DSAN	LOC6607183|XP_032576605.1|DSEC
OG0004242	LOC120454221|XP_039495254.1|DSAN	LOC6607166|XP_002031952.1|DSEC
OG0004243	LOC120449228|XP_039487533.1|DSAN	LOC6610861|XP_002035427.1|DSEC
OG0004244	LOC120451284|XP_039490764.1|DSAN	LOC6616642|XP_002040999.1|DSEC
OG0004245	LOC120450402|XP_039489332.1|DSAN	LOC6610299|XP_002034894.1|DSEC
OG0004246	LOC120448626|XP_039486677.1|DSAN	LOC6605301|XP_032573546.1|DSEC
OG0004247	LOC120454985|XP_039496710.1|DSAN	LOC6616129|XP_002040494.1|DSEC
OG0004248	LOC120446101|XP_039482827.1|DSAN	LOC6610084|XP_002034700.1|DSEC
OG0004249	LOC120448689|XP_039486771.1|DSAN	LOC6610136|XP_002034745.1|DSEC
OG0004250	LOC120451575|XP_039491321.1|DSAN	LOC6617852|XP_032578589.1|DSEC
OG0004251	LOC120455750|XP_039498108.1|DSAN	LOC6615875|XP_032582570.1|DSEC
OG0004252	LOC120453686|XP_039494440.1|DSAN	LOC6607100|XP_002031888.1|DSEC
OG0004253	LOC120453602|XP_039494302.1|DSAN	LOC6607204|XP_002031988.1|DSEC
OG0004254	LOC120455848|XP_039498253.1|DSAN	LOC6615028|XP_002039445.1|DSEC
OG0004256	LOC120444871|XP_039480778.1|DSAN	LOC6609471|XP_002034156.1|DSEC
OG0004257	LOC120452987|XP_039493422.1|DSAN	LOC6612779|XP_032579056.1|DSEC
OG0004258	LOC120454646|XP_039496081.1|DSAN	LOC6619680|XP_032577202.1|DSEC
OG0004259	LOC120444964|XP_039480915.1|DSAN	LOC6609468|XP_032570881.1|DSEC
OG0004260	LOC120454631|XP_039496043.1|DSAN	LOC6613856|XP_032576188.1|DSEC
OG0004261	LOC120454256|XP_039495319.1|DSAN	LOC6613956|XP_002038420.1|DSEC
OG0004262	LOC120454302|XP_039495434.1|DSAN	LOC6607762|XP_002032525.1|DSEC
OG0004263	LOC120451361|XP_039490931.1|DSAN	LOC6619086|XP_002043326.1|DSEC
OG0004264	LOC120450763|XP_039489837.1|DSAN	LOC6614300|XP_032578747.1|DSEC
OG0004265	LOC120452489|XP_039492672.1|DSAN	LOC6614223|XP_002038668.1|DSEC
OG0004266	LOC120454270|XP_039495367.1|DSAN	LOC6606169|XP_032578816.1|DSEC
OG0004267	LOC120451166|XP_039490536.1|DSAN	LOC6607068|XP_002031856.1|DSEC
OG0004268	LOC120444557|XP_039480240.1|DSAN	LOC6608710|XP_032571249.1|DSEC
OG0004269	LOC120444976|XP_039480931.1|DSAN	LOC6609403|XP_002034088.1|DSEC
OG0004270	LOC120448618|XP_039486668.1|DSAN	LOC116800675|XP_032572861.1|DSEC
OG0004271	LOC120447148|XP_039484528.1|DSAN	LOC6608967|XP_002033681.1|DSEC
OG0004272	LOC120452092|XP_039492100.1|DSAN	LOC6606832|XP_002031629.1|DSEC
OG0004273	LOC120454062|XP_039495005.1|DSAN	LOC6606668|XP_002031468.1|DSEC
OG0004274	LOC120456408|XP_039499173.1|DSAN	LOC6617549|XP_002041863.1|DSEC
OG0004275	LOC120456122|XP_039498685.1|DSAN	LOC6619885|XP_002044097.1|DSEC
OG0004276	LOC120450487|XP_039489467.1|DSAN	LOC6604797|XP_002029648.1|DSEC
OG0004277	LOC120449979|XP_039488622.1|DSAN	LOC6605325|XP_032574192.1|DSEC
OG0004278	LOC120456496|XP_039499297.1|DSAN	LOC6618642|XP_002042901.1|DSEC
OG0004279	LOC120458081|XP_039501531.1|DSAN	LOC6617300|XP_002041627.1|DSEC
OG0004280	LOC120455130|XP_039496956.1|DSAN	LOC6612412|XP_032582421.1|DSEC
OG0004281	LOC120458096|XP_039501558.1|DSAN	LOC6608136|XP_002032882.1|DSEC
OG0004282	LOC120445544|XP_039481951.1|DSAN	LOC6609504|XP_002034188.1|DSEC
OG0004283	LOC120445545|XP_039481952.1|DSAN	LOC6609505|XP_002034189.1|DSEC
OG0004284	LOC120450586|XP_039489644.1|DSAN	LOC116800655|XP_032572691.1|DSEC
OG0004285	LOC120453649|XP_039494376.1|DSAN	LOC6607649|XP_002032414.1|DSEC
OG0004286	LOC120448434|XP_039486375.1|DSAN	LOC6605320|XP_002030157.1|DSEC
OG0004287	LOC120449187|XP_039487469.1|DSAN	LOC6605319|XP_032575602.1|DSEC
OG0004288	LOC120448339|XP_039486236.1|DSAN	LOC6605311|XP_002030149.1|DSEC
OG0004289	LOC120447520|XP_039484883.1|DSAN	LOC6619393|XP_032575539.1|DSEC
OG0004290	LOC120447133|XP_039484501.1|DSAN	LOC6609114|XP_002033816.1|DSEC
OG0004291	LOC120446613|XP_039483592.1|DSAN	LOC6609169|XP_002033871.1|DSEC
OG0004292	LOC120448622|XP_039486672.1|DSAN	LOC116801063|XP_032574407.1|DSEC
OG0004293	LOC120449049|XP_039487275.1|DSAN	LOC6605838|XP_002030652.1|DSEC
OG0004294	LOC120448153|XP_039485924.1|DSAN	LOC6605723|XP_002030539.1|DSEC
OG0004295	LOC120448923|XP_039487087.1|DSAN	LOC6605722|XP_032574285.1|DSEC
OG0004296	LOC120448992|XP_039487193.1|DSAN	LOC6605720|XP_002030536.1|DSEC
OG0004297	LOC120446539|XP_039483489.1|DSAN	LOC6618791|XP_002043041.1|DSEC
OG0004298	LOC120451353|XP_039490917.1|DSAN	LOC6608211|XP_002032956.1|DSEC
OG0004299	LOC120445966|XP_039482604.1|DSAN	LOC6609065|XP_032570394.1|DSEC
OG0004300	LOC120446104|XP_039482829.1|DSAN	LOC6610086|XP_002034702.1|DSEC
OG0004301	LOC120448905|XP_039487062.1|DSAN	LOC6611126|XP_002035683.1|DSEC
OG0004302	LOC120445767|XP_039482296.1|DSAN	LOC6609392|XP_032571931.1|DSEC
OG0004303	LOC120444965|XP_039480919.1|DSAN	LOC6608390|XP_002033124.1|DSEC
OG0004304	LOC120446812|XP_039483908.1|DSAN	LOC6609626|XP_032572256.1|DSEC
OG0004305	LOC120446964|XP_039484154.1|DSAN	LOC6608993|XP_032573102.1|DSEC
OG0004306	LOC120444944|XP_039480881.1|DSAN	LOC6608760|XP_002033483.1|DSEC
OG0004307	LOC120446130|XP_039482889.1|DSAN	LOC6609072|XP_002033775.2|DSEC
OG0004308	LOC120445792|XP_039482331.1|DSAN	LOC6615810|XP_032572829.1|DSEC
OG0004309	LOC120449927|XP_039488554.1|DSAN	LOC6604958|XP_002029801.1|DSEC
OG0004310	LOC120458665|XP_039502333.1|DSAN	LOC6608241|XP_032572511.1|DSEC
OG0004311	LOC120448646|XP_039486707.1|DSAN	LOC6616257|XP_002040621.1|DSEC
OG0004312	LOC120445861|XP_039482437.1|DSAN	LOC6613036|XP_032572288.1|DSEC
OG0004313	LOC120458691|XP_039502363.1|DSAN	LOC6619187|XP_032570355.1|DSEC
OG0004314	LOC120444829|XP_039480719.1|DSAN	LOC6615406|XP_002039788.1|DSEC
OG0004315	LOC120446514|XP_039483456.1|DSAN	LOC6618798|XP_002043047.1|DSEC
OG0004316	LOC120458398|XP_039501957.1|DSAN	LOC6608420|XP_032571509.1|DSEC
OG0004317	LOC120458404|XP_039501967.1|DSAN	LOC6608135|XP_002032881.1|DSEC
OG0004318	LOC120444337|XP_039479829.1|DSAN	LOC6613044|XP_002037527.2|DSEC
OG0004319	LOC120446180|XP_039482951.1|DSAN	LOC6608883|XP_032572138.1|DSEC
OG0004320	LOC120451468|XP_039491087.1|DSAN	LOC6607431|XP_002032200.2|DSEC
OG0004321	LOC120443877|XP_039479194.1|DSAN	LOC6611689|XP_002036223.1|DSEC
OG0004322	LOC120453404|XP_039494027.1|DSAN	LOC6613763|XP_032578093.1|DSEC
OG0004323	LOC120449738|XP_039488304.1|DSAN	LOC6610334|XP_002034920.2|DSEC
OG0004324	LOC120457823|XP_039501257.1|DSAN	LOC6618252|XP_002042526.1|DSEC
OG0004325	LOC120445970|XP_039482635.1|DSAN	LOC6615628|XP_002040002.1|DSEC
OG0004326	LOC120445969|XP_039482634.1|DSAN	LOC6615629|XP_002040003.2|DSEC
OG0004327	LOC120455018|XP_039496776.1|DSAN	LOC6620724|XP_002044928.1|DSEC
OG0004328	LOC120446595|XP_039483560.1|DSAN	LOC6615737|XP_002040108.1|DSEC
OG0004329	LOC120447115|XP_039484470.1|DSAN	LOC6613020|XP_032570954.1|DSEC
OG0004330	LOC120446485|XP_039483423.1|DSAN	LOC6609639|XP_002034316.1|DSEC
OG0004331	LOC120458848|XP_039502608.1|DSAN	LOC6621150|XP_002045329.2|DSEC
OG0004332	LOC120451189|XP_039490575.1|DSAN	LOC6611865|XP_002036387.1|DSEC
OG0004333	LOC120447088|XP_039484426.1|DSAN	LOC6614435|XP_002038868.1|DSEC
OG0004334	LOC120457309|XP_039500741.1|DSAN	LOC6611547|XP_002036086.1|DSEC
OG0004335	LOC120444799|XP_039480683.1|DSAN	LOC6607866|XP_002032620.1|DSEC
OG0004336	LOC120444719|XP_039480531.1|DSAN	LOC6610049|XP_002034665.1|DSEC
OG0004337	LOC120445774|XP_039482311.1|DSAN	LOC6611635|XP_002036171.1|DSEC
OG0004338	LOC120449970|XP_039488612.1|DSAN	LOC6605028|XP_002029871.1|DSEC
OG0004339	LOC120446666|XP_039483671.1|DSAN	LOC6609156|XP_032570532.1|DSEC
OG0004340	LOC120446665|XP_039483670.1|DSAN	LOC6609155|XP_002033857.1|DSEC
OG0004341	LOC120445464|XP_039481843.1|DSAN	LOC6615692|XP_002040063.1|DSEC
OG0004342	LOC120445161|XP_039481270.1|DSAN	LOC6618931|XP_002043176.1|DSEC
OG0004343	LOC120445162|XP_039481271.1|DSAN	LOC6618927|XP_032571497.1|DSEC
OG0004344	LOC120446205|XP_039482990.1|DSAN	LOC6618923|XP_002043171.1|DSEC
OG0004345	LOC120445972|XP_039482638.1|DSAN	LOC6619310|XP_032583593.1|DSEC
OG0004346	LOC120446091|XP_039482815.1|DSAN	LOC6618796|XP_032570596.1|DSEC
OG0004347	LOC120444936|XP_039480871.1|DSAN	LOC6618792|XP_002043042.1|DSEC
OG0004348	LOC120446372|XP_039483237.1|DSAN	LOC6615817|XP_032572832.1|DSEC
OG0004349	LOC120445944|XP_039482544.1|DSAN	LOC6615805|XP_032571666.1|DSEC
OG0004350	LOC120450060|XP_039488768.1|DSAN	LOC6607984|XP_002032732.1|DSEC
OG0004351	LOC120446273|XP_039483085.1|DSAN	LOC6621144|XP_032570433.1|DSEC
OG0004352	LOC120451195|XP_039490580.1|DSAN	LOC116801602|XP_032578082.1|DSEC
OG0004353	LOC120452586|XP_039492809.1|DSAN	LOC6618722|XP_002042981.1|DSEC
OG0004354	LOC120451952|XP_039491909.1|DSAN	LOC6606273|XP_002031078.1|DSEC
OG0004355	LOC120454327|XP_039495464.1|DSAN	LOC6614106|XP_032579249.1|DSEC
OG0004356	LOC120446994|XP_039484228.1|DSAN	LOC6608948|XP_032572270.1|DSEC
OG0004357	LOC120446305|XP_039483188.1|DSAN	LOC6607990|XP_002032738.1|DSEC
OG0004358	LOC120445420|XP_039481770.1|DSAN	LOC6608746|XP_002033469.1|DSEC
OG0004359	LOC120444639|XP_039480391.1|DSAN	LOC6609900|XP_032570153.1|DSEC
OG0004360	LOC120449579|XP_039488067.1|DSAN	LOC6618355|XP_032575691.1|DSEC
OG0004361	LOC120453226|XP_039493755.1|DSAN	LOC6606854|XP_002031651.1|DSEC
OG0004362	LOC120449020|XP_039487234.1|DSAN	LOC6610236|XP_002034831.1|DSEC
OG0004363	LOC120454943|XP_039496645.1|DSAN	LOC6618637|XP_002042896.2|DSEC
OG0004364	LOC120447150|XP_039484532.1|DSAN	LOC6608960|XP_002033674.1|DSEC
OG0004365	LOC120445047|XP_039481096.1|DSAN	LOC6615305|XP_002039709.2|DSEC
OG0004366	LOC120458083|XP_039501534.1|DSAN	LOC6617302|XP_002041629.1|DSEC
OG0004367	LOC120450443|XP_039489390.1|DSAN	LOC6616303|XP_002040667.2|DSEC
OG0004368	LOC120447636|XP_039485077.1|DSAN	LOC6616609|XP_002040966.1|DSEC
OG0004369	LOC120443701|XP_039478876.1|DSAN	LOC6608140|XP_032572835.1|DSEC
OG0004370	LOC120446857|XP_039483988.1|DSAN	LOC6609506|XP_032572109.1|DSEC
OG0004371	LOC120456971|XP_039500052.1|DSAN	LOC6617593|XP_002041906.1|DSEC
OG0004372	LOC120446347|XP_039483207.1|DSAN	LOC6618787|XP_032571771.1|DSEC
OG0004373	LOC120454675|XP_039496125.1|DSAN	LOC6606590|XP_032576229.1|DSEC
OG0004374	LOC120444720|XP_039480532.1|DSAN	LOC6609618|XP_032572543.1|DSEC
OG0004375	LOC120449326|XP_039487659.1|DSAN	LOC6611120|XP_002035677.1|DSEC
OG0004376	LOC120449428|XP_039487824.1|DSAN	LOC6620572|XP_002044776.1|DSEC
OG0004377	LOC120447963|XP_039485588.1|DSAN	LOC6605126|XP_002029967.1|DSEC
OG0004378	LOC120444652|XP_039480421.1|DSAN	LOC6609246|XP_032570301.1|DSEC
OG0004379	LOC120445069|XP_039481129.1|DSAN	LOC6615307|XP_002039711.1|DSEC
OG0004380	LOC120458405|XP_039501968.1|DSAN	LOC6608240|XP_002032984.1|DSEC
OG0004381	LOC120452003|XP_039491969.1|DSAN	LOC6616810|XP_032577113.1|DSEC
OG0004382	LOC120446868|XP_039484007.1|DSAN	LOC6608781|XP_032571582.1|DSEC
OG0004383	LOC120445371|XP_039481686.1|DSAN	LOC6609093|XP_002033796.1|DSEC
OG0004384	LOC120445377|XP_039481693.1|DSAN	LOC6609091|XP_002033794.1|DSEC
OG0004385	LOC120446538|XP_039483488.1|DSAN	LOC6608711|XP_002033435.1|DSEC
OG0004386	LOC120446293|XP_039483121.1|DSAN	LOC6608755|XP_002033478.2|DSEC
OG0004387	LOC120447730|XP_039485208.1|DSAN	LOC6605587|XP_032573874.1|DSEC
OG0004388	LOC120446614|XP_039483593.1|DSAN	LOC6608788|XP_002033507.2|DSEC
OG0004389	LOC120448241|XP_039486080.1|DSAN	LOC6610718|XP_032575969.1|DSEC
OG0004390	LOC120449045|XP_039487272.1|DSAN	LOC116801188|XP_032575177.1|DSEC
OG0004391	LOC120445483|XP_039481864.1|DSAN	LOC6609972|XP_032572421.1|DSEC
OG0004392	LOC120447484|XP_039484814.1|DSAN	LOC6605844|XP_002030658.1|DSEC
OG0004393	LOC120445652|XP_039482130.1|DSAN	LOC6609831|XP_002034483.1|DSEC
OG0004394	LOC120445818|XP_039482367.1|DSAN	LOC6609461|XP_032570146.1|DSEC
OG0004395	LOC120445439|XP_039481805.1|DSAN	LOC6609047|XP_002033750.1|DSEC
OG0004396	LOC120458732|XP_039502439.1|DSAN	LOC6619149|XP_032572945.1|DSEC
OG0004397	LOC120447151|XP_039484533.1|DSAN	LOC6608965|XP_002033679.1|DSEC
OG0004398	LOC120447157|XP_039484543.1|DSAN	LOC6608964|XP_002033678.1|DSEC
OG0004399	LOC120447201|XP_039484627.1|DSAN	LOC6609337|XP_002034026.1|DSEC
OG0004400	LOC120454572|XP_039495905.1|DSAN	LOC6607223|XP_002032007.1|DSEC
OG0004401	LOC120446282|XP_039483102.1|DSAN	LOC6615776|XP_002040147.2|DSEC
OG0004402	LOC120444675|XP_039480469.1|DSAN	LOC116800315|XP_032570290.1|DSEC
OG0004403	LOC120446043|XP_039482750.1|DSAN	LOC6609157|XP_002033859.1|DSEC
OG0004404	LOC120458667|XP_039502338.1|DSAN	LOC6619157|XP_032570764.1|DSEC
OG0004405	LOC120449068|XP_039487300.1|DSAN	LOC6616264|XP_032575524.1|DSEC
OG0004406	LOC120447630|XP_039485063.1|DSAN	LOC6605592|XP_032573510.1|DSEC
OG0004407	LOC120448409|XP_039486343.1|DSAN	LOC6608253|XP_002032997.1|DSEC
OG0004408	LOC120448410|XP_039486340.1|DSAN, LOC120448411|XP_039486341.1|DSAN	LOC6605578|XP_032573937.1|DSEC
OG0004409	LOC120454828|XP_039496227.1|DSAN	LOC6619455|XP_032579932.1|DSEC
OG0004410	LOC120444334|XP_039479824.1|DSAN	LOC6609625|XP_032570676.1|DSEC
OG0004411	LOC120450590|XP_039489645.1|DSAN	LOC6616545|XP_002040904.1|DSEC
OG0004412	LOC120450589|XP_039489643.1|DSAN	LOC6616544|XP_002040903.1|DSEC
OG0004413	LOC120445618|XP_039482064.1|DSAN	LOC6615790|XP_032571422.1|DSEC
OG0004414	LOC120446400|XP_039483274.1|DSAN	LOC6613012|XP_002037502.1|DSEC
OG0004415	LOC120444918|XP_039480846.1|DSAN	LOC6609238|XP_002033929.1|DSEC
OG0004416	LOC120450870|XP_039490031.1|DSAN	LOC6607995|XP_002032743.1|DSEC
OG0004417	LOC120453071|XP_039493531.1|DSAN	LOC6607801|XP_002032559.1|DSEC
OG0004418	LOC120445590|XP_039482016.1|DSAN	LOC6609806|XP_032572652.1|DSEC
OG0004419	LOC120449609|XP_039488134.1|DSAN	LOC6608236|XP_032571140.1|DSEC
OG0004420	LOC120446519|XP_039483464.1|DSAN	LOC6608882|XP_002033596.2|DSEC
OG0004421	LOC120449519|XP_039487962.1|DSAN	LOC6606149|XP_032574321.1|DSEC
OG0004422	LOC120449153|XP_039487423.1|DSAN	LOC6606090|XP_002030899.1|DSEC
OG0004423	LOC120446912|XP_039484082.1|DSAN	LOC6609543|XP_002034226.1|DSEC
OG0004424	LOC120444743|XP_039480602.1|DSAN	LOC6618802|XP_032570591.1|DSEC
OG0004425	LOC120447953|XP_039485574.1|DSAN	LOC6616316|XP_002040676.1|DSEC
OG0004426	LOC120450445|XP_039489393.1|DSAN	LOC6616305|XP_002040669.1|DSEC
OG0004427	LOC120448058|XP_039485742.1|DSAN	LOC6605855|XP_002030669.1|DSEC
OG0004428	LOC120453904|XP_039494765.1|DSAN	LOC6606500|XP_002031301.1|DSEC
OG0004429	LOC120450538|XP_039489571.1|DSAN	LOC6613491|XP_002037960.2|DSEC
OG0004430	LOC120447994|XP_039485625.1|DSAN	LOC6605696|XP_002030512.1|DSEC
OG0004431	LOC120451235|XP_039490663.1|DSAN	LOC6607366|XP_002032139.1|DSEC
OG0004432	LOC120451234|XP_039490662.1|DSAN	LOC6607368|XP_002032141.2|DSEC
OG0004433	LOC120448660|XP_039486729.1|DSAN	LOC6616495|XP_032574586.1|DSEC
OG0004434	LOC120447154|XP_039484540.1|DSAN	LOC6608963|XP_002033677.1|DSEC
OG0004435	LOC120444484|XP_039480098.1|DSAN	LOC6609954|XP_032570558.1|DSEC
OG0004436	LOC120444428|XP_039480001.1|DSAN	LOC6609083|XP_032570686.1|DSEC
OG0004437	LOC120446647|XP_039483652.1|DSAN	LOC6618937|XP_002043182.1|DSEC
OG0004438	LOC120445374|XP_039481690.1|DSAN	LOC6609095|XP_002033798.1|DSEC, LOC116803399|XP_032583023.1|DSEC
OG0004439	LOC120444343|XP_039479850.1|DSAN	LOC6609152|XP_002033854.1|DSEC
OG0004440	LOC120446040|XP_039482737.1|DSAN	LOC6609624|XP_002034301.1|DSEC
OG0004441	LOC120458483|XP_039502078.1|DSAN	LOC6617432|XP_002041755.2|DSEC
OG0004442	LOC120445109|XP_039481187.1|DSAN	LOC6609583|XP_002034260.1|DSEC
OG0004443	LOC120449146|XP_039487415.1|DSAN	LOC6605421|XP_002030254.1|DSEC
OG0004444	LOC120446858|XP_039483991.1|DSAN	LOC6609508|XP_002034192.1|DSEC
OG0004445	LOC120444527|XP_039480208.1|DSAN	LOC6613019|XP_032570960.1|DSEC
OG0004446	LOC120453824|XP_039494643.1|DSAN	LOC6612939|XP_002037431.1|DSEC
OG0004447	LOC120451663|XP_039491472.1|DSAN	LOC6607709|XP_002032473.1|DSEC
OG0004448	LOC120446486|XP_039483425.1|DSAN	LOC6609636|XP_002034313.1|DSEC
OG0004449	LOC120450254|XP_039489075.1|DSAN	LOC6605827|XP_002030642.2|DSEC
OG0004450	LOC120446807|XP_039483903.1|DSAN	LOC6608804|XP_002033523.1|DSEC
OG0004451	LOC120445931|XP_039482526.1|DSAN	LOC6608814|XP_032571032.1|DSEC
OG0004452	LOC120446533|XP_039483480.1|DSAN	LOC6609957|XP_002034603.1|DSEC
OG0004453	LOC120447001|XP_039484239.1|DSAN	LOC6609746|XP_002034400.1|DSEC
OG0004454	LOC120451202|XP_039490588.1|DSAN	LOC6606737|XP_002031534.1|DSEC
OG0004455	LOC120448851|XP_039486992.1|DSAN	LOC6605822|XP_002030637.2|DSEC
OG0004456	LOC120456285|XP_039498960.1|DSAN	LOC6615864|XP_002040234.2|DSEC
OG0004457	LOC120448627|XP_039486678.1|DSAN	LOC6605300|XP_032573547.1|DSEC
OG0004458	LOC120449300|XP_039487625.1|DSAN	LOC6605329|XP_032574382.1|DSEC
OG0004459	LOC120450212|XP_039489017.1|DSAN	LOC6605496|XP_032574549.1|DSEC
OG0004460	LOC120450256|XP_039489080.1|DSAN	LOC6606078|XP_002030887.1|DSEC
OG0004461	LOC120449017|XP_039487228.1|DSAN	LOC6605767|XP_002030582.1|DSEC
OG0004462	LOC120449443|XP_039487850.1|DSAN	LOC6618377|XP_002042647.1|DSEC
OG0004463	LOC120448733|XP_039486842.1|DSAN	LOC6616589|XP_032573507.1|DSEC
OG0004464	LOC120450177|XP_039488969.1|DSAN	LOC6605595|XP_032573623.1|DSEC
OG0004465	LOC120448344|XP_039486240.1|DSAN	LOC6618386|XP_002042656.1|DSEC
OG0004466	LOC120449759|XP_039488329.1|DSAN	LOC6618371|XP_032574788.1|DSEC
OG0004467	LOC120448856|XP_039486997.1|DSAN	LOC6616240|XP_002040600.1|DSEC
OG0004468	LOC120448855|XP_039486996.1|DSAN	LOC6616236|XP_002040601.1|DSEC
OG0004469	LOC120449190|XP_039487478.1|DSAN	LOC6605784|XP_032574292.1|DSEC
OG0004470	LOC120445247|XP_039481455.1|DSAN	LOC6614530|XP_032575536.1|DSEC
OG0004471	LOC120451612|XP_039491386.1|DSAN	LOC6607385|XP_032577096.1|DSEC
OG0004472	LOC120458210|XP_039501721.1|DSAN	LOC6608394|XP_032570502.1|DSEC
OG0004473	LOC120445983|XP_039482649.1|DSAN	LOC116800573|XP_032572200.1|DSEC
OG0004474	LOC120445982|XP_039482648.1|DSAN	LOC6608748|XP_002033471.2|DSEC
OG0004475	LOC120454672|XP_039496122.1|DSAN	LOC6606591|XP_002031392.1|DSEC
OG0004476	LOC120458834|XP_039502591.1|DSAN	LOC6613505|XP_032583521.1|DSEC
OG0004477	LOC120448079|XP_039485789.1|DSAN	LOC6608133|XP_002032880.1|DSEC
OG0004478	LOC120444922|XP_039480853.1|DSAN	LOC6609151|XP_002033853.2|DSEC
OG0004479	LOC120445418|XP_039481768.1|DSAN	LOC6615808|XP_002040178.1|DSEC
OG0004480	LOC120455185|XP_039497057.1|DSAN	LOC6615220|XP_002039626.1|DSEC
OG0004481	LOC120447004|XP_039484244.1|DSAN	LOC116800665|XP_032572782.1|DSEC
OG0004482	LOC120453406|XP_039494030.1|DSAN	LOC116801570|XP_032577890.1|DSEC
OG0004483	LOC120444800|XP_039480681.1|DSAN	LOC6615800|XP_002040170.1|DSEC
OG0004484	LOC120452391|XP_039492540.1|DSAN	LOC6614102|XP_002038556.1|DSEC
OG0004485	LOC120455288|XP_039497261.1|DSAN	LOC6615984|XP_002040351.2|DSEC
OG0004486	LOC120447106|XP_039484451.1|DSAN	LOC6609631|XP_002034308.1|DSEC
OG0004487	LOC120450348|XP_039489257.1|DSAN	LOC6606050|XP_002030861.1|DSEC
OG0004488	LOC120443738|XP_039478927.1|DSAN	LOC6607919|XP_002032669.1|DSEC
OG0004489	LOC120450428|XP_039489372.1|DSAN	LOC6610357|XP_032573529.1|DSEC
OG0004490	LOC120445705|XP_039482199.1|DSAN	LOC6608890|XP_002033604.1|DSEC
OG0004491	LOC120458011|XP_039501443.1|DSAN	LOC6613613|XP_002038083.1|DSEC
OG0004492	LOC120447521|XP_039484886.1|DSAN	LOC6619394|XP_002043610.1|DSEC
OG0004493	LOC120449520|XP_039487966.1|DSAN	LOC6605503|XP_032574668.1|DSEC
OG0004493	LOC120446676|XP_039483684.1|DSAN	LOC6614468|XP_032577518.1|DSEC
OG0004494	LOC120452196|XP_039492245.1|DSAN	LOC6607248|XP_032576657.1|DSEC
OG0004495	LOC120453853|XP_039494690.1|DSAN	LOC6607329|XP_002032102.1|DSEC
OG0004497	LOC120446497|XP_039483439.1|DSAN	LOC6615603|XP_002039977.2|DSEC
OG0004498	LOC120453397|XP_039494019.1|DSAN	LOC6606547|XP_002031348.1|DSEC
OG0004499	LOC120458741|XP_039502438.1|DSAN	LOC116800641|XP_032572600.1|DSEC
OG0004499	LOC120458743|XP_039502441.1|DSAN	LOC116800642|XP_032572603.1|DSEC
OG0004500	LOC120446811|XP_039483906.1|DSAN	LOC6609882|XP_032571458.1|DSEC, LOC116803252|XP_032582999.1|DSEC
OG0004501	LOC120445329|XP_039481588.1|DSAN	LOC6608723|XP_032572346.1|DSEC
OG0004502	LOC120444272|XP_039479720.1|DSAN	LOC6615414|XP_032571807.1|DSEC
OG0004503	LOC120453414|XP_039494046.1|DSAN	LOC116801436|XP_032576846.1|DSEC
OG0004504	LOC120448526|XP_039486498.1|DSAN	LOC6620126|XP_002044340.1|DSEC
OG0004505	LOC120452806|XP_039493140.1|DSAN	LOC6606439|XP_032577731.1|DSEC
OG0004506	LOC120451309|XP_039490812.1|DSAN	LOC6618742|XP_002043000.1|DSEC
OG0004507	LOC120452390|XP_039492539.1|DSAN	LOC6614101|XP_002038555.1|DSEC
OG0004508	LOC120453042|XP_039493496.1|DSAN	LOC6617072|XP_032577817.1|DSEC
OG0004509	LOC120447767|XP_039485248.1|DSAN	LOC6605306|XP_002030144.1|DSEC
OG0004510	LOC120457247|XP_039500570.1|DSAN	LOC6617961|XP_032580350.1|DSEC
OG0004511	LOC120451761|XP_039491623.1|DSAN	LOC6619626|XP_032578677.1|DSEC
OG0004512	LOC120454905|XP_039496515.1|DSAN	LOC6620101|XP_002044314.2|DSEC
OG0004513	LOC120454842|XP_039496268.1|DSAN	LOC6619469|XP_032579731.1|DSEC
OG0004514	LOC120454924|XP_039496611.1|DSAN	LOC6619461|XP_032579784.1|DSEC
OG0004515	LOC120454969|XP_039496684.1|DSAN	LOC6618509|XP_002042769.1|DSEC
OG0004516	LOC120456704|XP_039499609.1|DSAN	LOC6618559|XP_032581648.1|DSEC
OG0004517	LOC120456775|XP_039499707.1|DSAN	LOC6619764|XP_032580309.1|DSEC
OG0004518	LOC120457361|XP_039500818.1|DSAN	LOC6620000|XP_032580191.1|DSEC
OG0004519	LOC120453516|XP_039494198.1|DSAN	LOC6612675|XP_032576531.1|DSEC
OG0004520	LOC120455348|XP_039497375.1|DSAN	LOC6619981|XP_002044193.2|DSEC
OG0004521	LOC120458601|XP_039502239.1|DSAN	LOC6619142|XP_002043382.1|DSEC
OG0004522	LOC120456676|XP_039499567.1|DSAN	LOC6619737|XP_002043952.1|DSEC
OG0004523	LOC120450975|XP_039490201.1|DSAN	LOC6612961|XP_032576534.1|DSEC
OG0004524	LOC120456951|XP_039500028.1|DSAN	LOC6616179|XP_002040544.2|DSEC
OG0004525	LOC120455547|XP_039497820.1|DSAN	LOC6618443|XP_002042713.1|DSEC
OG0004526	LOC120455169|XP_039497030.1|DSAN	LOC6612445|XP_032581806.1|DSEC
OG0004527	LOC120456959|XP_039500038.1|DSAN	LOC6616182|XP_002040547.1|DSEC
