Orthogroup	DEUG.longest_only	DSEC.longest_only
OG0003361	LOC108109031|XP_017072815.1|DEUG	LOC6621169|XP_002045345.1|DSEC
OG0003362	LOC108109375|XP_017073357.1|DEUG	LOC6619533|XP_002043748.2|DSEC
OG0003363	LOC108115166|XP_017081971.1|DEUG	LOC6614339|XP_032577212.1|DSEC
OG0003364	LOC108117490|XP_017085455.1|DEUG	LOC6606976|XP_002031768.2|DSEC
OG0003365	LOC108115364|XP_017082280.1|DEUG	LOC6613931|XP_002038396.1|DSEC
OG0003366	LOC108108632|XP_017072221.1|DEUG	LOC6618333|XP_032573448.1|DSEC
OG0003367	LOC108108556|XP_017072126.1|DEUG	LOC6618399|XP_002042669.1|DSEC
OG0003368	LOC108108615|XP_017072203.1|DEUG	LOC6618402|XP_002042672.1|DSEC
OG0003369	LOC108116211|XP_017083485.1|DEUG	LOC6614209|XP_032576645.1|DSEC
OG0003370	LOC108110089|XP_017074474.1|DEUG	LOC6607040|XP_002031828.2|DSEC
OG0003371	LOC108105106|XP_017067029.1|DEUG	LOC6615118|XP_002039534.1|DSEC
OG0003372	LOC108106580|XP_017069249.1|DEUG	LOC6609073|XP_002033776.2|DSEC
OG0003373	LOC108116493|XP_017083916.1|DEUG	LOC6606762|XP_002031559.1|DSEC
OG0003374	LOC108103842|XP_017065020.1|DEUG	LOC6618581|XP_032581194.1|DSEC
OG0003375	LOC108105233|XP_017067190.1|DEUG	LOC6606379|XP_002031184.2|DSEC
OG0003376	LOC108117484|XP_017085445.1|DEUG	LOC6606968|XP_002031760.1|DSEC
OG0003377	LOC108117488|XP_017085453.1|DEUG	LOC6606971|XP_032579231.1|DSEC
OG0003378	LOC108116096|XP_017083302.1|DEUG	LOC6618725|XP_002042984.1|DSEC
OG0003379	LOC108115668|XP_017082720.1|DEUG	LOC6607435|XP_002032204.1|DSEC
OG0003380	LOC108115601|XP_017082616.1|DEUG	LOC6607416|XP_002032189.2|DSEC
OG0003381	LOC108112238|XP_017077552.1|DEUG	LOC6612089|XP_002036606.1|DSEC
OG0003382	LOC108115798|XP_017082870.1|DEUG	LOC6618695|XP_032578964.1|DSEC
OG0003383	LOC108112857|XP_017078675.1|DEUG	LOC6607141|XP_002031927.1|DSEC
OG0003384	LOC108110743|XP_017075436.1|DEUG	LOC6617235|XP_002041562.1|DSEC
OG0003385	LOC108109507|XP_017073542.1|DEUG	LOC6607306|XP_032576319.1|DSEC
OG0003386	LOC108117549|XP_017085547.1|DEUG	LOC6607815|XP_002032573.1|DSEC
OG0003387	LOC108115852|XP_017082956.1|DEUG	LOC6618707|XP_032578766.1|DSEC
OG0003388	LOC108103473|XP_017064462.1|DEUG	LOC6618002|XP_002042310.1|DSEC
OG0003389	LOC108107380|XP_017070378.1|DEUG	LOC6618858|XP_002043106.1|DSEC
OG0003390	LOC108117046|XP_017084706.1|DEUG	LOC6620508|XP_002044713.1|DSEC
OG0003391	LOC108111604|XP_017076620.1|DEUG	LOC6616765|XP_002041102.2|DSEC
OG0003392	LOC108111533|XP_017076545.1|DEUG	LOC6616854|XP_002041190.2|DSEC
OG0003393	LOC108116041|XP_017083226.1|DEUG	LOC6612698|XP_002037201.1|DSEC
OG0003394	LOC108115070|XP_017081808.1|DEUG	LOC6614349|XP_002038788.1|DSEC
OG0003395	LOC108115071|XP_017081809.1|DEUG	LOC6614340|XP_002038779.1|DSEC
OG0003396	LOC108116020|XP_017083196.1|DEUG	LOC6612602|XP_032576168.1|DSEC
OG0003397	LOC108115727|XP_017082790.1|DEUG	LOC6607519|XP_032578540.1|DSEC
OG0003398	LOC108109426|XP_017073413.1|DEUG	LOC6607285|XP_002032064.1|DSEC
OG0003399	LOC108113767|XP_017079954.1|DEUG	LOC6619650|XP_002043865.1|DSEC
OG0003400	LOC108113744|XP_017079926.1|DEUG	LOC6619675|XP_032576914.1|DSEC
OG0003401	LOC108115595|XP_017082598.1|DEUG	LOC6607388|XP_032576313.1|DSEC
OG0003402	LOC108115560|XP_017082556.1|DEUG	LOC6607379|XP_002032152.1|DSEC
OG0003403	LOC108107341|XP_017070322.1|DEUG	LOC6618831|XP_002043080.2|DSEC
OG0003404	LOC108116908|XP_017084522.1|DEUG	LOC6606495|XP_002031296.1|DSEC
OG0003405	LOC108113248|XP_017079284.1|DEUG	LOC6608560|XP_002033294.1|DSEC
OG0003406	LOC108115995|XP_017083155.1|DEUG	LOC6618727|XP_032578979.1|DSEC
OG0003407	LOC108115936|XP_017083061.1|DEUG	LOC6621514|XP_002045657.1|DSEC
OG0003408	LOC108116161|XP_017083385.1|DEUG	LOC6606344|XP_002031149.2|DSEC
OG0003409	LOC108109510|XP_017073548.1|DEUG	LOC6607365|XP_032578102.1|DSEC
OG0003410	LOC108115678|XP_017082732.1|DEUG	LOC6607401|XP_032577902.1|DSEC
OG0003411	LOC108116402|XP_017083762.1|DEUG	LOC6616922|XP_002041252.1|DSEC
OG0003412	LOC108116069|XP_017083273.1|DEUG	LOC6612639|XP_032577710.1|DSEC
OG0003413	LOC108114961|XP_017081650.1|DEUG	LOC6613799|XP_002038268.2|DSEC
OG0003414	LOC108105937|XP_017068221.1|DEUG	LOC6605681|XP_002030497.1|DSEC
OG0003415	LOC108103014|XP_017063826.1|DEUG	LOC116802165|XP_032581461.1|DSEC
OG0003416	LOC108110248|XP_017074725.1|DEUG	LOC6620055|XP_002044267.2|DSEC
OG0003417	LOC108116635|XP_017084104.1|DEUG	LOC6607617|XP_032577005.1|DSEC
OG0003418	LOC108111774|XP_017076830.1|DEUG	LOC6606641|XP_002031442.1|DSEC
OG0003419	LOC108110238|XP_017074715.1|DEUG	LOC6620033|XP_002044245.1|DSEC
OG0003420	LOC108110209|XP_017074673.1|DEUG	LOC6620034|XP_002044246.1|DSEC
OG0003421	LOC108116064|XP_017083264.1|DEUG	LOC6612660|XP_002037164.1|DSEC
OG0003422	LOC108116037|XP_017083223.1|DEUG	LOC6612659|XP_002037163.1|DSEC
OG0003423	LOC108112869|XP_017078688.1|DEUG	LOC6609675|XP_032570743.1|DSEC
OG0003424	LOC108116679|XP_017084169.1|DEUG	LOC6607651|XP_002032416.1|DSEC
OG0003425	LOC108109467|XP_017073478.1|DEUG	LOC6607333|XP_002032106.1|DSEC
OG0003426	LOC108117240|XP_017085065.1|DEUG	LOC6613723|XP_032578530.1|DSEC
OG0003427	LOC108117163|XP_017084925.1|DEUG	LOC6613732|XP_002038202.1|DSEC
OG0003428	LOC108108428|XP_017071969.1|DEUG	LOC6606132|XP_002030940.2|DSEC
OG0003429	LOC108109247|XP_017073217.1|DEUG	LOC6615757|XP_002040128.1|DSEC
OG0003430	LOC108108906|XP_017072648.1|DEUG	LOC6620281|XP_002044485.1|DSEC
OG0003431	LOC108114978|XP_017081693.1|DEUG	LOC6613860|XP_032576194.1|DSEC
OG0003432	LOC108116700|XP_017084206.1|DEUG	LOC6607701|XP_002032465.2|DSEC
OG0003433	LOC108111412|XP_017076357.1|DEUG	LOC6612766|XP_032576980.1|DSEC
OG0003434	LOC108110084|XP_017074463.1|DEUG	LOC6620481|XP_002044690.1|DSEC
OG0003435	LOC108115832|XP_017082913.1|DEUG	LOC6617100|XP_002041427.1|DSEC
OG0003436	LOC108115343|XP_017082254.1|DEUG	LOC6614004|XP_002038458.2|DSEC
OG0003437	LOC108115342|XP_017082250.1|DEUG	LOC6614002|XP_032578197.1|DSEC
OG0003438	LOC108115358|XP_017082273.1|DEUG	LOC6614005|XP_002038459.2|DSEC
OG0003439	LOC108116537|XP_017083964.1|DEUG	LOC6607695|XP_032578038.1|DSEC
OG0003440	LOC108109355|XP_017073306.1|DEUG	LOC6619540|XP_032578615.1|DSEC
OG0003441	LOC108105771|XP_017067983.1|DEUG	LOC6611273|XP_002035828.1|DSEC
OG0003442	LOC108112902|XP_017078752.1|DEUG	LOC6607148|XP_002031934.1|DSEC
OG0003443	LOC108108063|XP_017071428.1|DEUG	LOC6610517|XP_032575383.1|DSEC
OG0003444	LOC108108247|XP_017071707.1|DEUG	LOC6619433|XP_002043648.2|DSEC
OG0003445	LOC108117573|XP_017085571.1|DEUG	LOC6619750|XP_032581135.1|DSEC
OG0003446	LOC108103961|XP_017065219.1|DEUG	LOC6620009|XP_032580907.1|DSEC
OG0003447	LOC108102306|XP_017062554.1|DEUG	LOC6620099|XP_032579673.1|DSEC
OG0003448	LOC108117587|XP_017085624.1|DEUG	LOC6613788|XP_002038257.1|DSEC
OG0003449	LOC108117139|XP_017084887.1|DEUG	LOC6616799|XP_002041136.1|DSEC
OG0003450	LOC108105627|XP_017067800.1|DEUG	LOC6606265|XP_002031070.2|DSEC
OG0003451	LOC108110231|XP_017074707.1|DEUG	LOC6620059|XP_002044271.1|DSEC
OG0003452	LOC108110239|XP_017074716.1|DEUG	LOC6620060|XP_002044272.1|DSEC
OG0003453	LOC108102740|XP_017063378.1|DEUG	LOC6611116|XP_002035673.1|DSEC
OG0003454	LOC108111103|XP_017075934.1|DEUG	LOC6613170|XP_002037651.1|DSEC
OG0003455	LOC108113723|XP_017079895.1|DEUG	LOC6606953|XP_002031746.1|DSEC
OG0003456	LOC108109116|XP_017072998.1|DEUG	LOC6615383|XP_002039765.1|DSEC
OG0003457	LOC108115028|XP_017081762.1|DEUG	LOC6613894|XP_002038360.1|DSEC
OG0003458	LOC108111571|XP_017076583.1|DEUG	LOC6616690|XP_032577000.1|DSEC
OG0003459	LOC108116347|XP_017083651.1|DEUG	LOC6606758|XP_002031555.1|DSEC
OG0003460	LOC108108848|XP_017072553.1|DEUG	LOC6607554|XP_002032323.1|DSEC
OG0003461	LOC108115323|XP_017082219.1|DEUG	LOC6614001|XP_002038455.1|DSEC
OG0003462	LOC108107862|XP_017071119.1|DEUG	LOC6610885|XP_002035448.1|DSEC
OG0003463	LOC108111683|XP_017076712.1|DEUG	LOC6606414|XP_002031218.1|DSEC
OG0003464	LOC108117022|XP_017084679.1|DEUG	LOC6616776|XP_032577336.1|DSEC
OG0003465	LOC108117141|XP_017084889.1|DEUG	LOC6616798|XP_002041135.1|DSEC
OG0003466	LOC108117546|XP_017085544.1|DEUG	LOC6619621|XP_002043836.1|DSEC
OG0003467	LOC108111669|XP_017076691.1|DEUG	LOC6606405|XP_002031209.1|DSEC
OG0003468	LOC108109400|XP_017073387.1|DEUG	LOC6619538|XP_002043753.1|DSEC
OG0003469	LOC108111350|XP_017076271.1|DEUG	LOC6612795|XP_002037296.1|DSEC
OG0003470	LOC108111696|XP_017076734.1|DEUG	LOC6606427|XP_032578660.1|DSEC
OG0003471	LOC108105674|XP_017067862.1|DEUG	LOC6614572|XP_002039000.1|DSEC
OG0003472	LOC108110771|XP_017075474.1|DEUG	LOC6611896|XP_032574131.1|DSEC
OG0003473	LOC108110881|XP_017075628.1|DEUG	LOC6612054|XP_002036571.1|DSEC
OG0003474	LOC108117152|XP_017084901.1|DEUG	LOC6620703|XP_032578826.1|DSEC
OG0003475	LOC108110185|XP_017074621.1|DEUG	LOC6619221|XP_032579648.1|DSEC
OG0003476	LOC108102329|XP_017062610.1|DEUG	LOC6620117|XP_002044329.2|DSEC
OG0003477	LOC108116930|XP_017084564.1|DEUG	LOC6606498|XP_002031299.1|DSEC
OG0003478	LOC108111752|XP_017076796.1|DEUG	LOC6606643|XP_032576965.1|DSEC
OG0003479	LOC108109802|XP_017074013.1|DEUG	LOC6607115|XP_002031903.1|DSEC
OG0003480	LOC108105543|XP_017067663.1|DEUG	LOC6614095|XP_002038549.1|DSEC
OG0003481	LOC108105544|XP_017067666.1|DEUG	LOC6614094|XP_002038548.1|DSEC
OG0003482	LOC108105545|XP_017067667.1|DEUG	LOC6614093|XP_032578413.1|DSEC
OG0003483	LOC108115281|XP_017082130.1|DEUG	LOC6614069|XP_002038523.1|DSEC
OG0003484	LOC108109484|XP_017073502.1|DEUG	LOC6607308|XP_032578656.1|DSEC
OG0003485	LOC108116857|XP_017084408.1|DEUG	LOC6606553|XP_002031354.1|DSEC
OG0003486	LOC108116855|XP_017084399.1|DEUG	LOC6606555|XP_002031356.1|DSEC
OG0003487	LOC108115933|XP_017083058.1|DEUG	LOC6612665|XP_002037169.1|DSEC
OG0003488	LOC108115850|XP_017082953.1|DEUG	LOC6618689|XP_032576991.1|DSEC
OG0003489	LOC108109936|XP_017074230.1|DEUG	LOC6607126|XP_002031914.2|DSEC
OG0003490	LOC108117113|XP_017084824.1|DEUG	LOC6619106|XP_002043346.2|DSEC
OG0003491	LOC108115745|XP_017082804.1|DEUG	LOC6617178|XP_032577811.1|DSEC
OG0003492	LOC108116017|XP_017083192.1|DEUG	LOC6618761|XP_032578302.1|DSEC
OG0003493	LOC108109566|XP_017073629.1|DEUG	LOC6607343|XP_002032116.1|DSEC
OG0003494	LOC108114955|XP_017081635.1|DEUG	LOC6613833|XP_032579109.1|DSEC
OG0003495	LOC108103083|XP_017063923.1|DEUG	LOC6614490|XP_002038923.1|DSEC
OG0003496	LOC108116971|XP_017084619.1|DEUG	LOC6606450|XP_002031253.1|DSEC
OG0003497	LOC108110254|XP_017074730.1|DEUG	LOC6619212|XP_032576930.1|DSEC
OG0003498	LOC108117671|XP_017085692.1|DEUG	LOC6620131|XP_032573586.1|DSEC
OG0003499	LOC108110400|XP_017074956.1|DEUG	LOC6607114|XP_032576878.1|DSEC
OG0003500	LOC108106874|XP_017069609.1|DEUG	LOC6614670|XP_032583596.1|DSEC
OG0003501	LOC108116960|XP_017084605.1|DEUG	LOC6606531|XP_002031332.1|DSEC
OG0003502	LOC108109575|XP_017073641.1|DEUG	LOC6607321|XP_002032095.2|DSEC
OG0003503	LOC108116029|XP_017083205.1|DEUG	LOC6612613|XP_032576756.1|DSEC
OG0003504	LOC108105634|XP_017067812.1|DEUG	LOC116801564|XP_032577858.1|DSEC
OG0003505	LOC108116872|XP_017084451.1|DEUG	LOC6606483|XP_032578002.1|DSEC
OG0003506	LOC108115355|XP_017082268.1|DEUG	LOC6614044|XP_032577238.1|DSEC
OG0003507	LOC108108831|XP_017072517.1|DEUG	LOC6607548|XP_002032317.2|DSEC
OG0003508	LOC108113725|XP_017079902.1|DEUG	LOC6610432|XP_002035013.2|DSEC
OG0003509	LOC108115672|XP_017082726.1|DEUG	LOC6607439|XP_002032208.1|DSEC
OG0003510	LOC108116653|XP_017084133.1|DEUG	LOC6607629|XP_002032397.1|DSEC
OG0003511	LOC108116614|XP_017084070.1|DEUG	LOC6607630|XP_032577649.1|DSEC
OG0003512	LOC108116709|XP_017084217.1|DEUG	LOC6607610|XP_002032378.2|DSEC
OG0003513	LOC108108850|XP_017072555.1|DEUG	LOC6607558|XP_032577482.1|DSEC
OG0003514	LOC108116507|XP_017083931.1|DEUG, LOC108116508|XP_017083932.1|DEUG	LOC6606913|XP_002031707.2|DSEC
OG0003515	LOC108106703|XP_017069424.1|DEUG	LOC6608742|XP_002033465.1|DSEC
OG0003516	LOC108116881|XP_017084465.1|DEUG	LOC6606524|XP_002031325.1|DSEC
OG0003517	LOC108113820|XP_017080017.1|DEUG	LOC6616838|XP_032577445.1|DSEC
OG0003518	LOC108116145|XP_017083370.1|DEUG	LOC6614143|XP_032579123.1|DSEC
OG0003519	LOC108114388|XP_017080841.1|DEUG	LOC6605057|XP_032573179.1|DSEC
OG0003520	LOC108114533|XP_017081059.1|DEUG	LOC6605070|XP_002029911.1|DSEC
OG0003521	LOC108114603|XP_017081153.1|DEUG	LOC6605047|XP_032573903.1|DSEC
OG0003522	LOC108104881|XP_017066698.1|DEUG	LOC6608452|XP_002033186.1|DSEC
OG0003523	LOC108103086|XP_017063928.1|DEUG	LOC6614488|XP_002038921.1|DSEC
OG0003524	LOC108116650|XP_017084130.1|DEUG	LOC6614808|XP_002039227.1|DSEC
OG0003525	LOC108112637|XP_017078235.1|DEUG	LOC6609434|XP_032571644.1|DSEC
OG0003526	LOC108111551|XP_017076558.1|DEUG	LOC6616692|XP_002041047.1|DSEC
OG0003527	LOC108112818|XP_017078606.1|DEUG	LOC6608026|XP_032572856.1|DSEC
OG0003529	LOC108110794|XP_017075509.1|DEUG	LOC6611948|XP_002036465.2|DSEC
OG0003530	LOC108104906|XP_017066728.1|DEUG	LOC6611178|XP_002035734.2|DSEC
OG0003531	LOC108111554|XP_017076564.1|DEUG	LOC6616700|XP_002041055.1|DSEC
OG0003532	LOC108109868|XP_017074151.1|DEUG	LOC6604817|XP_002029661.1|DSEC
OG0003533	LOC108108346|XP_017071876.1|DEUG	LOC6604948|XP_002029791.2|DSEC
OG0003534	LOC108114479|XP_017080986.1|DEUG	LOC6605105|XP_032574460.1|DSEC
OG0003535	LOC108103603|XP_017064629.1|DEUG	LOC6610464|XP_002035045.1|DSEC
OG0003536	LOC108106400|XP_017068897.1|DEUG	LOC6607869|XP_032570070.1|DSEC
OG0003537	LOC108108914|XP_017072653.1|DEUG	LOC6615377|XP_002039759.1|DSEC
OG0003538	LOC108112018|XP_017077247.1|DEUG	LOC6608969|XP_002033683.1|DSEC
OG0003539	LOC108113027|XP_017078945.1|DEUG	LOC6609304|XP_002033994.1|DSEC
OG0003540	LOC108104686|XP_017066380.1|DEUG	LOC6610172|XP_002034780.1|DSEC
OG0003541	LOC108116609|XP_017084062.1|DEUG	LOC116801528|XP_032577667.1|DSEC
OG0003542	LOC108109005|XP_017072763.1|DEUG	LOC6608127|XP_032573092.1|DSEC
OG0003543	LOC108118529|XP_017086766.1|DEUG	LOC6615974|XP_002040341.2|DSEC
OG0003544	LOC108102755|XP_017063403.1|DEUG	LOC6611109|XP_002035666.1|DSEC
OG0003545	LOC108108746|XP_017072386.1|DEUG	LOC6616546|XP_002040905.1|DSEC
OG0003546	LOC108108799|XP_017072469.1|DEUG	LOC6619392|XP_002043608.1|DSEC
OG0003547	LOC108109211|XP_017073142.1|DEUG	LOC6615741|XP_032570236.1|DSEC
OG0003548	LOC108104579|XP_017066224.1|DEUG	LOC6608319|XP_032572720.1|DSEC
OG0003549	LOC108104582|XP_017066232.1|DEUG	LOC6608321|XP_032571311.1|DSEC
OG0003550	LOC108104820|XP_017066593.1|DEUG	LOC6608462|XP_002033196.1|DSEC
OG0003551	LOC108113046|XP_017078965.1|DEUG	LOC6609688|XP_002034346.1|DSEC
OG0003552	LOC108106489|XP_017069059.1|DEUG	LOC6608597|XP_032572272.1|DSEC
OG0003553	LOC108104836|XP_017066629.1|DEUG	LOC6608459|XP_032570865.1|DSEC
OG0003554	LOC108114374|XP_017080815.1|DEUG	LOC6605985|XP_002030797.1|DSEC
OG0003555	LOC108107875|XP_017071147.1|DEUG	LOC6610596|XP_032573616.1|DSEC
OG0003556	LOC108114346|XP_017080773.1|DEUG	LOC6616371|XP_032575246.1|DSEC
OG0003557	LOC108114289|XP_017080680.1|DEUG	LOC6616369|XP_002040729.1|DSEC
OG0003558	LOC108107986|XP_017071319.1|DEUG	LOC6610813|XP_032575450.1|DSEC
OG0003559	LOC108107916|XP_017071225.1|DEUG	LOC6605435|XP_032576003.1|DSEC
OG0003560	LOC108102761|XP_017063408.1|DEUG	LOC6611111|XP_002035668.1|DSEC
OG0003561	LOC108109207|XP_017073138.1|DEUG	LOC6610111|XP_032572274.1|DSEC
OG0003562	LOC108113169|XP_017079175.1|DEUG	LOC6609678|XP_032573067.1|DSEC
OG0003563	LOC108117124|XP_017084844.1|DEUG	LOC6620513|XP_002044717.1|DSEC
OG0003564	LOC108102724|XP_017063353.1|DEUG	LOC6611135|XP_002035692.2|DSEC
OG0003565	LOC108107776|XP_017070960.1|DEUG	LOC6610597|XP_002035170.1|DSEC
OG0003566	LOC108110186|XP_017074629.1|DEUG	LOC6607063|XP_032576777.1|DSEC
OG0003567	LOC108112914|XP_017078785.1|DEUG	LOC6609378|XP_002034067.1|DSEC
OG0003568	LOC108104515|XP_017066126.1|DEUG	LOC6608358|XP_032570514.1|DSEC
OG0003569	LOC108108085|XP_017071461.1|DEUG	LOC6610477|XP_002035057.1|DSEC
OG0003570	LOC108112915|XP_017078789.1|DEUG	LOC6608007|XP_002032755.1|DSEC
OG0003571	LOC108108204|XP_017071648.1|DEUG	LOC6610797|XP_002035363.2|DSEC
OG0003572	LOC108106516|XP_017069099.1|DEUG	LOC6608732|XP_032571238.1|DSEC
OG0003573	LOC108106632|XP_017069324.1|DEUG	LOC6609076|XP_002033779.1|DSEC
OG0003574	LOC108108005|XP_017071348.1|DEUG	LOC6610854|XP_032575371.1|DSEC
OG0003575	LOC108114541|XP_017081073.1|DEUG	LOC6605881|XP_002030695.2|DSEC
OG0003576	LOC108114594|XP_017081139.1|DEUG	LOC6606053|XP_002030864.1|DSEC
OG0003577	LOC108107748|XP_017070900.1|DEUG	LOC6610921|XP_002035478.1|DSEC
OG0003578	LOC108102738|XP_017063376.1|DEUG	LOC6611121|XP_002035678.1|DSEC
OG0003579	LOC108112973|XP_017078868.1|DEUG	LOC6609732|XP_002034389.1|DSEC
OG0003580	LOC108109194|XP_017073116.1|DEUG	LOC6609956|XP_002034602.1|DSEC
OG0003581	LOC108102804|XP_017063472.1|DEUG	LOC6610370|XP_032573127.1|DSEC
OG0003582	LOC108114350|XP_017080779.1|DEUG	LOC6605170|XP_032573799.1|DSEC
OG0003583	LOC108104828|XP_017066613.1|DEUG	LOC6608480|XP_002033214.1|DSEC
OG0003584	LOC108104776|XP_017066502.1|DEUG	LOC6608442|XP_002033176.2|DSEC
OG0003585	LOC108108544|XP_017072107.1|DEUG	LOC6618293|XP_002042566.1|DSEC
OG0003586	LOC108102354|XP_017062730.1|DEUG	LOC116801933|XP_032579837.1|DSEC
OG0003587	LOC108102645|XP_017063259.1|DEUG	LOC6617350|XP_002041675.1|DSEC
OG0003588	LOC108117025|XP_017084683.1|DEUG	LOC6606617|XP_002031418.1|DSEC
OG0003589	LOC108112423|XP_017077754.1|DEUG	LOC6609377|XP_002034066.1|DSEC
OG0003590	LOC108113745|XP_017079927.1|DEUG	LOC6610434|XP_002035015.1|DSEC
OG0003591	LOC108102835|XP_017063517.1|DEUG	LOC6610347|XP_032574190.1|DSEC
OG0003592	LOC108108221|XP_017071677.1|DEUG	LOC6605450|XP_032574795.1|DSEC
OG0003593	LOC108109787|XP_017073956.1|DEUG	LOC6604781|XP_032574416.1|DSEC
OG0003594	LOC108102763|XP_017063410.1|DEUG	LOC6611128|XP_032574406.1|DSEC
OG0003595	LOC108113144|XP_017079141.1|DEUG	LOC6609272|XP_032571344.1|DSEC
OG0003596	LOC108106401|XP_017068900.1|DEUG	LOC6607880|XP_002032634.2|DSEC
OG0003597	LOC108106392|XP_017068889.1|DEUG	LOC6607870|XP_002032624.1|DSEC
OG0003598	LOC108108180|XP_017071613.1|DEUG	LOC6610779|XP_032575705.1|DSEC
OG0003599	LOC108111184|XP_017076058.1|DEUG	LOC6613181|XP_002037662.1|DSEC
OG0003600	LOC108109791|XP_017073976.1|DEUG	LOC6604879|XP_032574955.1|DSEC
OG0003601	LOC108104600|XP_017066258.1|DEUG	LOC6608280|XP_032571776.1|DSEC
OG0003602	LOC108109144|XP_017073035.1|DEUG	LOC6615763|XP_032572694.1|DSEC
OG0003603	LOC108109774|XP_017073937.1|DEUG	LOC6604860|XP_002029705.1|DSEC
OG0003604	LOC108114857|XP_017081491.1|DEUG	LOC6619302|XP_032573954.1|DSEC
OG0003605	LOC108116694|XP_017084197.1|DEUG	LOC6607623|XP_002032391.1|DSEC
OG0003606	LOC108112576|XP_017078086.1|DEUG	LOC6609653|XP_002034327.1|DSEC
OG0003607	LOC108113238|XP_017079271.1|DEUG	LOC6609695|XP_002034352.1|DSEC
OG0003608	LOC108114588|XP_017081133.1|DEUG	LOC6605129|XP_002029970.1|DSEC
OG0003609	LOC108104578|XP_017066223.1|DEUG	LOC6608298|XP_002033035.1|DSEC
OG0003610	LOC108108602|XP_017072188.1|DEUG	LOC6620534|XP_002044733.1|DSEC
OG0003611	LOC108108273|XP_017071736.1|DEUG	LOC6604985|XP_032575400.1|DSEC
OG0003612	LOC108108940|XP_017072683.1|DEUG	LOC6615272|XP_002039676.1|DSEC
OG0003613	LOC108112592|XP_017078129.1|DEUG	LOC6608019|XP_002032767.1|DSEC
OG0003614	LOC108112593|XP_017078130.1|DEUG	LOC6608020|XP_002032768.1|DSEC
OG0003615	LOC108109038|XP_017072825.1|DEUG	LOC6615699|XP_002040070.1|DSEC
OG0003616	LOC108113140|XP_017079137.1|DEUG	LOC6615560|XP_002039934.1|DSEC
OG0003617	LOC108106572|XP_017069231.1|DEUG	LOC6608858|XP_032570784.1|DSEC
OG0003618	LOC108106571|XP_017069228.1|DEUG	LOC6608857|XP_032570780.1|DSEC
OG0003619	LOC108112755|XP_017078497.1|DEUG	LOC6608914|XP_002033628.1|DSEC
OG0003620	LOC108107424|XP_017070443.1|DEUG	LOC6613028|XP_002037518.1|DSEC
OG0003621	LOC108108320|XP_017071837.1|DEUG	LOC6604981|XP_002029824.1|DSEC
OG0003622	LOC108108319|XP_017071833.1|DEUG	LOC6604982|XP_032573648.1|DSEC
OG0003623	LOC108114901|XP_017081563.1|DEUG	LOC116800661|XP_032572716.1|DSEC
OG0003624	LOC108109138|XP_017073024.1|DEUG	LOC6615755|XP_002040126.1|DSEC
OG0003625	LOC108113031|XP_017078951.1|DEUG	LOC6608017|XP_032572866.1|DSEC
OG0003626	LOC108112696|XP_017078396.1|DEUG	LOC6609294|XP_002033984.1|DSEC
OG0003627	LOC108112024|XP_017077257.1|DEUG	LOC6609842|XP_032572487.1|DSEC
OG0003628	LOC108104501|XP_017066106.1|DEUG	LOC6608353|XP_032572633.1|DSEC
OG0003629	LOC108112291|XP_017077604.1|DEUG	LOC6608939|XP_002033653.1|DSEC
OG0003630	LOC108107349|XP_017070338.1|DEUG	LOC6613016|XP_032570962.1|DSEC
OG0003631	LOC108108766|XP_017072422.1|DEUG	LOC6619379|XP_002043595.1|DSEC
OG0003632	LOC108107678|XP_017070755.1|DEUG	LOC6610850|XP_002035416.1|DSEC
OG0003633	LOC108112542|XP_017077967.1|DEUG	LOC6608899|XP_002033613.1|DSEC
OG0003634	LOC108109842|XP_017074084.1|DEUG	LOC6604895|XP_032574517.1|DSEC
OG0003635	LOC108108066|XP_017071432.1|DEUG	LOC6610615|XP_032574100.1|DSEC
OG0003636	LOC108104569|XP_017066207.1|DEUG	LOC6608284|XP_002033028.1|DSEC
OG0003637	LOC108112761|XP_017078509.1|DEUG	LOC6608866|XP_002033580.1|DSEC
OG0003638	LOC108107943|XP_017071263.1|DEUG	LOC6619408|XP_032573969.1|DSEC
OG0003639	LOC108111060|XP_017075878.1|DEUG	LOC6611849|XP_002036371.1|DSEC
OG0003640	LOC108112631|XP_017078226.1|DEUG	LOC6609277|XP_002033967.1|DSEC
OG0003641	LOC108108918|XP_017072658.1|DEUG	LOC6615346|XP_002039744.1|DSEC
OG0003642	LOC108109008|XP_017072767.1|DEUG	LOC6608123|XP_032570469.1|DSEC
OG0003643	LOC108107370|XP_017070364.1|DEUG	LOC6613035|XP_002037525.1|DSEC
OG0003644	LOC108104775|XP_017066499.1|DEUG	LOC6608439|XP_032572801.1|DSEC
OG0003645	LOC108107997|XP_017071336.1|DEUG	LOC6610521|XP_002035101.1|DSEC
OG0003646	LOC108109869|XP_017074152.1|DEUG	LOC6604818|XP_002029662.1|DSEC
OG0003647	LOC108117386|XP_017085270.1|DEUG	LOC6605010|XP_002029853.1|DSEC
OG0003648	LOC108102601|XP_017063193.1|DEUG	LOC6613416|XP_002037890.2|DSEC
OG0003649	LOC108113778|XP_017079968.1|DEUG	LOC6619644|XP_002043859.1|DSEC
OG0003650	LOC108110092|XP_017074475.1|DEUG	LOC6619962|XP_032581273.1|DSEC
OG0003651	LOC108111384|XP_017076306.1|DEUG	LOC6612810|XP_032579156.1|DSEC
