Orthogroup	DEUG.longest_only	DMAU.longest_only
OG0004656	LOC108109947|XP_017074241.1|DEUG	LOC117147187|XP_033169880.1|DMAU
OG0004657	LOC108110173|XP_017074585.1|DEUG	LOC117145443|XP_033166992.1|DMAU
OG0004658	LOC108117483|XP_017085444.1|DEUG	LOC117145929|XP_033167693.1|DMAU
OG0004659	LOC108108841|XP_017072538.1|DEUG	LOC117145536|XP_033167122.1|DMAU
OG0004660	LOC108115691|XP_017082749.1|DEUG	LOC117143837|XP_033164579.1|DMAU
OG0004661	LOC108107458|XP_017070527.1|DEUG	LOC117145556|XP_033167149.1|DMAU
OG0004662	LOC108111511|XP_017076515.1|DEUG	LOC117143710|XP_033164400.1|DMAU
OG0004663	LOC108103291|XP_017064193.1|DEUG	LOC117146656|XP_033168882.1|DMAU
OG0004664	LOC108103288|XP_017064188.1|DEUG	LOC117146657|XP_033168885.1|DMAU
OG0004665	LOC108110392|XP_017074936.1|DEUG	LOC117148927|XP_033172540.1|DMAU
OG0004666	LOC108110080|XP_017074462.1|DEUG	LOC117142478|XP_033162386.1|DMAU
OG0004667	LOC108110350|XP_017074879.1|DEUG	LOC117146058|XP_033167889.1|DMAU
OG0004668	LOC108110041|XP_017074389.1|DEUG	LOC117148060|XP_033171142.1|DMAU
OG0004669	LOC108107072|XP_017069930.1|DEUG	LOC117140812|XP_033159810.1|DMAU
OG0004670	LOC108113624|XP_017079775.1|DEUG	LOC117143295|XP_033163782.1|DMAU
OG0004671	LOC108111761|XP_017076811.1|DEUG	LOC117145471|XP_033167036.1|DMAU
OG0004672	LOC108105224|XP_017067176.1|DEUG	LOC117142716|XP_033162767.1|DMAU
OG0004673	LOC108109383|XP_017073366.1|DEUG	LOC117142298|XP_033162076.1|DMAU
OG0004674	LOC108115805|XP_017082883.1|DEUG	LOC117145155|XP_033166588.1|DMAU
OG0004675	LOC108115803|XP_017082877.1|DEUG	LOC117142689|XP_033162737.1|DMAU
OG0004676	LOC108115344|XP_017082255.1|DEUG	LOC117142956|XP_033163172.1|DMAU
OG0004677	LOC108116619|XP_017084082.1|DEUG	LOC117145949|XP_033167721.1|DMAU
OG0004678	LOC108116617|XP_017084079.1|DEUG	LOC117142971|XP_033163209.1|DMAU
OG0004679	LOC108117105|XP_017084810.1|DEUG	LOC117144407|XP_033165436.1|DMAU
OG0004680	LOC108111603|XP_017076616.1|DEUG	LOC117144182|XP_033165117.1|DMAU
OG0004681	LOC108109539|XP_017073593.1|DEUG	LOC117143523|XP_033164137.1|DMAU
OG0004682	LOC108102622|XP_017063220.1|DEUG	LOC117139349|XP_033157492.1|DMAU
OG0004683	LOC108116956|XP_017084600.1|DEUG	LOC117143442|XP_033164041.1|DMAU
OG0004684	LOC108110128|XP_017074526.1|DEUG	LOC117145009|XP_033166393.1|DMAU
OG0004685	LOC108116043|XP_017083228.1|DEUG	LOC117143029|XP_033163306.1|DMAU
OG0004686	LOC108108342|XP_017071867.1|DEUG	LOC117143395|XP_033163975.1|DMAU
OG0004687	LOC108116099|XP_017083309.1|DEUG	LOC117144117|XP_033165027.1|DMAU
OG0004688	LOC108116356|XP_017083669.1|DEUG	LOC117144606|XP_033165789.1|DMAU
OG0004689	LOC108116660|XP_017084140.1|DEUG	LOC117145825|XP_033167516.1|DMAU
OG0004690	LOC108116137|XP_017083353.1|DEUG	LOC117145721|XP_033167357.1|DMAU
OG0004691	LOC108115985|XP_017083133.1|DEUG	LOC117142402|XP_033162240.1|DMAU
OG0004692	LOC108116616|XP_017084074.1|DEUG	LOC117142597|XP_033162564.1|DMAU
OG0004693	LOC108116615|XP_017084072.1|DEUG	LOC117144050|XP_033164912.1|DMAU
OG0004694	LOC108113788|XP_017079985.1|DEUG	LOC117143971|XP_033164797.1|DMAU
OG0004695	LOC108115797|XP_017082867.1|DEUG	LOC117143059|XP_033163402.1|DMAU
OG0004696	LOC108110158|XP_017074569.1|DEUG	LOC117144983|XP_033166343.1|DMAU
OG0004697	LOC108103959|XP_017065217.1|DEUG	LOC117147727|XP_033170618.1|DMAU
OG0004698	LOC108103483|XP_017064477.1|DEUG	LOC117147596|XP_033170436.1|DMAU
OG0004699	LOC108116503|XP_017083927.1|DEUG	LOC117144814|XP_033166081.1|DMAU
OG0004700	LOC108114997|XP_017081722.1|DEUG	LOC117143842|XP_033164587.1|DMAU
OG0004701	LOC108110240|XP_017074717.1|DEUG	LOC117142964|XP_033163184.1|DMAU
OG0004702	LOC108116643|XP_017084114.1|DEUG	LOC117142813|XP_033162918.1|DMAU
OG0004703	LOC108116718|XP_017084228.1|DEUG	LOC117145071|XP_033166477.1|DMAU
OG0004704	LOC108117517|XP_017085502.1|DEUG	LOC117145453|XP_033167013.1|DMAU
OG0004705	LOC108110210|XP_017074678.1|DEUG	LOC117143041|XP_033163375.1|DMAU
OG0004706	LOC108109848|XP_017074092.1|DEUG	LOC117139174|XP_033157227.1|DMAU
OG0004707	LOC108107063|XP_017069918.1|DEUG	LOC117137238|XP_033154494.1|DMAU
OG0004708	LOC108115173|XP_017081981.1|DEUG	LOC117142569|XP_033162525.1|DMAU
OG0004709	LOC108109466|XP_017073476.1|DEUG	LOC117144660|XP_033165852.1|DMAU
OG0004710	LOC108111673|XP_017076696.1|DEUG	LOC117146084|XP_033167924.1|DMAU
OG0004711	LOC108115834|XP_017082917.1|DEUG	LOC117144973|XP_033166329.1|DMAU
OG0004712	LOC108116890|XP_017084480.1|DEUG	LOC117142905|XP_033163078.1|DMAU
OG0004713	LOC108116666|XP_017084149.1|DEUG	LOC117142811|XP_033162911.1|DMAU
OG0004714	LOC108116589|XP_017084022.1|DEUG	LOC117142948|XP_033163158.1|DMAU
OG0004715	LOC108105892|XP_017068162.1|DEUG	LOC117140708|XP_033159667.1|DMAU
OG0004716	LOC108116639|XP_017084108.1|DEUG	LOC117143682|XP_033164357.1|DMAU
OG0004717	LOC108109686|XP_017073773.1|DEUG	LOC117148592|XP_033171961.1|DMAU
OG0004718	LOC108110722|XP_017075395.1|DEUG	LOC117151061|XP_033174182.1|DMAU
OG0004719	LOC108113503|XP_017079579.1|DEUG	LOC117142854|XP_033162985.1|DMAU
OG0004720	LOC108116600|XP_017084045.1|DEUG	LOC117146120|XP_033168008.1|DMAU
OG0004721	LOC108115994|XP_017083153.1|DEUG	LOC117145528|XP_033167112.1|DMAU
OG0004722	LOC108116089|XP_017083296.1|DEUG	LOC117145381|XP_033166905.1|DMAU
OG0004723	LOC108105076|XP_017066989.1|DEUG	LOC117148503|XP_033171796.1|DMAU
OG0004724	LOC108117178|XP_017084956.1|DEUG	LOC117144910|XP_033166236.1|DMAU
OG0004725	LOC108115833|XP_017082916.1|DEUG	LOC117142416|XP_033162260.1|DMAU
OG0004726	LOC108115792|XP_017082858.1|DEUG	LOC117142514|XP_033162443.1|DMAU
OG0004727	LOC108116649|XP_017084128.1|DEUG	LOC117144720|XP_033165949.1|DMAU
OG0004728	LOC108111813|XP_017076905.1|DEUG	LOC117144029|XP_033164880.1|DMAU
OG0004729	LOC108102907|XP_017063619.1|DEUG	LOC117146759|XP_033169146.1|DMAU
OG0004730	LOC108107005|XP_017069835.1|DEUG	LOC117138867|XP_033156864.1|DMAU
OG0004731	LOC108117248|XP_017085083.1|DEUG	LOC117143299|XP_033163795.1|DMAU
OG0004732	LOC108108386|XP_017071924.1|DEUG	LOC117144580|XP_033165746.1|DMAU
OG0004733	LOC108117267|XP_017085111.1|DEUG	LOC117143306|XP_033163806.1|DMAU
OG0004734	LOC108114225|XP_017080612.1|DEUG, LOC108109563|XP_017073625.1|DEUG	LOC117144264|XP_033165255.1|DMAU
OG0004735	LOC108109373|XP_017073345.1|DEUG	LOC117142622|XP_033162599.1|DMAU
OG0004736	LOC108115991|XP_017083147.1|DEUG	LOC117144530|XP_033165645.1|DMAU
OG0004737	LOC108114937|XP_017081611.1|DEUG	LOC117145511|XP_033167091.1|DMAU
OG0004738	LOC108114987|XP_017081708.1|DEUG	LOC117144079|XP_033164984.1|DMAU
OG0004739	LOC108116637|XP_017084106.1|DEUG	LOC117145075|XP_033166483.1|DMAU
OG0004740	LOC108117557|XP_017085555.1|DEUG	LOC117145450|XP_033167009.1|DMAU
OG0004741	LOC108117177|XP_017084950.1|DEUG	LOC117145981|XP_033167779.1|DMAU
OG0004742	LOC108102314|XP_017062577.1|DEUG	LOC117146327|XP_033168296.1|DMAU
OG0004743	LOC108117118|XP_017084836.1|DEUG	LOC117143103|XP_033163475.1|DMAU
OG0004744	LOC108105173|XP_017067110.1|DEUG	LOC117141563|XP_033160965.1|DMAU
OG0004745	LOC108114977|XP_017081692.1|DEUG	LOC117142800|XP_033162898.1|DMAU
OG0004746	LOC108116346|XP_017083650.1|DEUG	LOC117145933|XP_033167699.1|DMAU
OG0004747	LOC108116350|XP_017083653.1|DEUG	LOC117145935|XP_033167702.1|DMAU
OG0004748	LOC108116345|XP_017083648.1|DEUG	LOC117145931|XP_033167695.1|DMAU
OG0004749	LOC108117162|XP_017084924.1|DEUG	LOC117145876|XP_033167591.1|DMAU
OG0004750	LOC108109556|XP_017073617.1|DEUG	LOC117144087|XP_033164992.1|DMAU
OG0004751	LOC108105620|XP_017067790.1|DEUG	LOC117143456|XP_033164058.1|DMAU
OG0004752	LOC108115782|XP_017082843.1|DEUG	LOC117143891|XP_033164684.1|DMAU
OG0004753	LOC108117522|XP_017085509.1|DEUG	LOC117142315|XP_033162112.1|DMAU
OG0004754	LOC108116053|XP_017083240.1|DEUG	LOC117144650|XP_033165840.1|DMAU
OG0004755	LOC108117174|XP_017084947.1|DEUG	LOC117142645|XP_033162642.1|DMAU
OG0004756	LOC108117172|XP_017084945.1|DEUG	LOC117142642|XP_033162639.1|DMAU
OG0004757	LOC108116864|XP_017084419.1|DEUG	LOC117145425|XP_033166962.1|DMAU
OG0004758	LOC108105289|XP_017067267.1|DEUG	LOC117142232|XP_033161974.1|DMAU
OG0004759	LOC108109508|XP_017073545.1|DEUG	LOC117142864|XP_033163017.1|DMAU
OG0004760	LOC108111685|XP_017076719.1|DEUG	LOC117143340|XP_033163894.1|DMAU
OG0004761	LOC108117138|XP_017084883.1|DEUG	LOC117144224|XP_033165174.1|DMAU
OG0004762	LOC108106997|XP_017069826.1|DEUG	LOC117135332|XP_033151424.1|DMAU
OG0004763	LOC108116966|XP_017084610.1|DEUG	LOC117143355|XP_033163919.1|DMAU
OG0004764	LOC108111694|XP_017076731.1|DEUG	LOC117144619|XP_033165805.1|DMAU
OG0004765	LOC108117525|XP_017085512.1|DEUG	LOC117145454|XP_033167014.1|DMAU
OG0004766	LOC108117497|XP_017085464.1|DEUG	LOC117142281|XP_033162054.1|DMAU
OG0004767	LOC108114953|XP_017081627.1|DEUG	LOC117143044|XP_033163378.1|DMAU
OG0004768	LOC108114948|XP_017081622.1|DEUG	LOC117143043|XP_033163377.1|DMAU
OG0004769	LOC108115436|XP_017082361.1|DEUG	LOC117135701|XP_033152006.1|DMAU
OG0004770	LOC108105301|XP_017067284.1|DEUG	LOC117144005|XP_033164851.1|DMAU
OG0004771	LOC108111345|XP_017076264.1|DEUG	LOC117142545|XP_033162486.1|DMAU
OG0004772	LOC108109520|XP_017073563.1|DEUG	LOC117144119|XP_033165030.1|DMAU
OG0004773	LOC108110180|XP_017074593.1|DEUG	LOC117144052|XP_033164914.1|DMAU
OG0004774	LOC108110181|XP_017074594.1|DEUG	LOC117144053|XP_033164916.1|DMAU
OG0004775	LOC108117157|XP_017084910.1|DEUG	LOC117142336|XP_033162142.1|DMAU
OG0004776	LOC108112723|XP_017078450.1|DEUG	LOC117138681|XP_033156827.1|DMAU
OG0004777	LOC108118305|XP_017086403.1|DEUG	LOC117141386|XP_033160692.1|DMAU
OG0004778	LOC108105891|XP_017068161.1|DEUG	LOC117140321|XP_033159064.1|DMAU
OG0004779	LOC108116656|XP_017084136.1|DEUG	LOC117142588|XP_033162551.1|DMAU
OG0004780	LOC108110549|XP_017075128.1|DEUG	LOC117135325|XP_033151414.1|DMAU
OG0004781	LOC108111772|XP_017076826.1|DEUG	LOC117145306|XP_033166790.1|DMAU
OG0004782	LOC108116597|XP_017084038.1|DEUG	LOC117146118|XP_033168002.1|DMAU
OG0004783	LOC108102931|XP_017063680.1|DEUG	LOC117146798|XP_033169229.1|DMAU
OG0004784	LOC108113171|XP_017079180.1|DEUG	LOC117144136|XP_033165053.1|DMAU
OG0004785	LOC108115251|XP_017082097.1|DEUG	LOC117145219|XP_033166681.1|DMAU
OG0004786	LOC108115390|XP_017082315.1|DEUG	LOC117144819|XP_033166092.1|DMAU
OG0004787	LOC108115262|XP_017082108.1|DEUG	LOC117144207|XP_033165147.1|DMAU
OG0004788	LOC108115279|XP_017082126.1|DEUG	LOC117145032|XP_033166426.1|DMAU
OG0004789	LOC108115280|XP_017082129.1|DEUG	LOC117145033|XP_033166428.1|DMAU
OG0004790	LOC108113657|XP_017079818.1|DEUG	LOC117143317|XP_033163852.1|DMAU
OG0004791	LOC108105207|XP_017067147.1|DEUG	LOC117143153|XP_033163543.1|DMAU
OG0004792	LOC108117109|XP_017084820.1|DEUG	LOC117146110|XP_033167986.1|DMAU
OG0004793	LOC108111397|XP_017076321.1|DEUG	LOC117145746|XP_033167399.1|DMAU
OG0004794	LOC108116929|XP_017084563.1|DEUG	LOC117142743|XP_033162805.1|DMAU
OG0004795	LOC108116945|XP_017084582.1|DEUG	LOC117142433|XP_033162285.1|DMAU
OG0004796	LOC108117164|XP_017084926.1|DEUG	LOC117143287|XP_033163759.1|DMAU
OG0004797	LOC108109410|XP_017073397.1|DEUG	LOC117143908|XP_033164708.1|DMAU
OG0004798	LOC108116046|XP_017083233.1|DEUG	LOC117145734|XP_033167385.1|DMAU
OG0004799	LOC108109486|XP_017073504.1|DEUG	LOC117143562|XP_033164197.1|DMAU
OG0004800	LOC108116984|XP_017084634.1|DEUG	LOC117145035|XP_033166431.1|DMAU
OG0004801	LOC108113807|XP_017080005.1|DEUG	LOC117145901|XP_033167643.1|DMAU
OG0004802	LOC108110164|XP_017074575.1|DEUG	LOC117144677|XP_033165891.1|DMAU
OG0004803	LOC108115986|XP_017083135.1|DEUG	LOC117144574|XP_033165718.1|DMAU
OG0004804	LOC108114954|XP_017081634.1|DEUG	LOC117143045|XP_033163379.1|DMAU
OG0004805	LOC108109525|XP_017073630.1|DEUG	LOC117143085|XP_033163451.1|DMAU
OG0004806	LOC108103920|XP_017065158.1|DEUG	LOC117146773|XP_033169185.1|DMAU
OG0004807	LOC108113692|XP_017079858.1|DEUG	LOC117145994|XP_033167799.1|DMAU
OG0004808	LOC108108375|XP_017071912.1|DEUG	LOC117143221|XP_033163660.1|DMAU
OG0004809	LOC108110257|XP_017074734.1|DEUG	LOC117143580|XP_033164219.1|DMAU
OG0004810	LOC108110179|XP_017074592.1|DEUG	LOC117145273|XP_033166751.1|DMAU
OG0004811	LOC108114464|XP_017080958.1|DEUG	LOC117139206|XP_033157268.1|DMAU
OG0004812	LOC108109454|XP_017073445.1|DEUG	LOC117145766|XP_033167432.1|DMAU
OG0004813	LOC108116627|XP_017084095.1|DEUG	LOC117143898|XP_033164694.1|DMAU
OG0004814	LOC108110144|XP_017074551.1|DEUG	LOC117142696|XP_033162744.1|DMAU
OG0004815	LOC108103240|XP_017064129.1|DEUG	LOC117148544|XP_033171868.1|DMAU
OG0004816	LOC108118067|XP_017086099.1|DEUG	LOC117146565|XP_033168755.1|DMAU
OG0004817	LOC108118086|XP_017086122.1|DEUG	LOC117146564|XP_033168754.1|DMAU
OG0004818	LOC108109530|XP_017073583.1|DEUG	LOC117143879|XP_033164656.1|DMAU
OG0004819	LOC108115680|XP_017082737.1|DEUG	LOC117142266|XP_033162023.1|DMAU
OG0004820	LOC108108383|XP_017071920.1|DEUG	LOC117143975|XP_033164803.1|DMAU
OG0004821	LOC108111337|XP_017076251.1|DEUG	LOC117142539|XP_033162478.1|DMAU
OG0004822	LOC108111668|XP_017076690.1|DEUG	LOC117145971|XP_033167765.1|DMAU
OG0004823	LOC108116907|XP_017084512.1|DEUG	LOC117142746|XP_033162808.1|DMAU
OG0004824	LOC108116978|XP_017084628.1|DEUG	LOC117142747|XP_033162816.1|DMAU
OG0004825	LOC108102363|XP_017062758.1|DEUG	LOC117146330|XP_033168313.1|DMAU
OG0004826	LOC108115356|XP_017082271.1|DEUG	LOC117143857|XP_033164612.1|DMAU
OG0004827	LOC108115007|XP_017081738.1|DEUG	LOC117143452|XP_033164052.1|DMAU
OG0004828	LOC108116658|XP_017084138.1|DEUG	LOC117142589|XP_033162552.1|DMAU
OG0004829	LOC108116698|XP_017084203.1|DEUG	LOC117143918|XP_033164724.1|DMAU
OG0004830	LOC108111714|XP_017076754.1|DEUG	LOC117142876|XP_033163038.1|DMAU
OG0004831	LOC108107993|XP_017071333.1|DEUG	LOC117139507|XP_033157754.1|DMAU
OG0004832	LOC108111775|XP_017076831.1|DEUG	LOC117146009|XP_033167820.1|DMAU
OG0004833	LOC108115334|XP_017082237.1|DEUG	LOC117144158|XP_033165081.1|DMAU
OG0004834	LOC108116670|XP_017084156.1|DEUG	LOC117143558|XP_033164191.1|DMAU
OG0004835	LOC108116710|XP_017084218.1|DEUG	LOC117145320|XP_033166805.1|DMAU
OG0004836	LOC108108847|XP_017072552.1|DEUG	LOC117145674|XP_033167298.1|DMAU
OG0004837	LOC108114200|XP_017080507.1|DEUG	LOC117141452|XP_033160796.1|DMAU
OG0004838	LOC108116243|XP_017083522.1|DEUG	LOC117143866|XP_033164623.1|DMAU
OG0004839	LOC108116395|XP_017083748.1|DEUG	LOC117143671|XP_033164343.1|DMAU
OG0004840	LOC108116680|XP_017084170.1|DEUG	LOC117145043|XP_033166443.1|DMAU
OG0004841	LOC108105858|XP_017068121.1|DEUG	LOC117143641|XP_033164314.1|DMAU
OG0004842	LOC108115930|XP_017083055.1|DEUG	LOC117145384|XP_033166909.1|DMAU
OG0004843	LOC108116876|XP_017084458.1|DEUG	LOC117146072|XP_033167906.1|DMAU
OG0004844	LOC108108418|XP_017071962.1|DEUG	LOC117150239|XP_033172924.1|DMAU
OG0004845	LOC108114984|XP_017081704.1|DEUG	LOC117142791|XP_033162881.1|DMAU
OG0004846	LOC108110753|XP_017075451.1|DEUG	LOC117150340|XP_033173079.1|DMAU
OG0004847	LOC108110749|XP_017075448.1|DEUG	LOC117150336|XP_033173075.1|DMAU
OG0004848	LOC108117246|XP_017085080.1|DEUG	LOC117143894|XP_033164689.1|DMAU
OG0004849	LOC108106115|XP_017068480.1|DEUG	LOC117150300|XP_033173014.1|DMAU
OG0004850	LOC108117568|XP_017085564.1|DEUG	LOC117144511|XP_033165593.1|DMAU
OG0004851	LOC108117566|XP_017085562.1|DEUG	LOC117145372|XP_033166887.1|DMAU
OG0004852	LOC108116716|XP_017084226.1|DEUG	LOC117143349|XP_033163911.1|DMAU
OG0004853	LOC108109075|XP_017072923.1|DEUG	LOC117137962|XP_033155624.1|DMAU
OG0004854	LOC108107903|XP_017071195.1|DEUG	LOC117139802|XP_033158314.1|DMAU
OG0004855	LOC108114686|XP_017081268.1|DEUG	LOC117141257|XP_033160517.1|DMAU
OG0004856	LOC108109844|XP_017074086.1|DEUG	LOC117140543|XP_033159425.1|DMAU
OG0004857	LOC108114115|XP_017080380.1|DEUG	LOC117141055|XP_033160232.1|DMAU
OG0004858	LOC108109816|XP_017074031.1|DEUG	LOC117140263|XP_033158975.1|DMAU
OG0004859	LOC108109818|XP_017074037.1|DEUG	LOC117139619|XP_033157963.1|DMAU
OG0004860	LOC108108178|XP_017071610.1|DEUG	LOC117140975|XP_033160114.1|DMAU
OG0004861	LOC108114243|XP_017080607.1|DEUG	LOC117138971|XP_033156912.1|DMAU
OG0004862	LOC108114224|XP_017080566.1|DEUG	LOC117140900|XP_033159962.1|DMAU
OG0004863	LOC108107780|XP_017070964.1|DEUG	LOC117140924|XP_033160007.1|DMAU
OG0004864	LOC108108073|XP_017071443.1|DEUG	LOC117139413|XP_033157581.1|DMAU
OG0004865	LOC108116090|XP_017083297.1|DEUG	LOC117142953|XP_033163169.1|DMAU
OG0004866	LOC108102742|XP_017063379.1|DEUG	LOC117139766|XP_033158254.1|DMAU
OG0004867	LOC108106611|XP_017069300.1|DEUG	LOC117137865|XP_033155473.1|DMAU
OG0004868	LOC108110348|XP_017074870.1|DEUG	LOC117136468|XP_033153291.1|DMAU
OG0004869	LOC108106394|XP_017068891.1|DEUG	LOC117136171|XP_033152804.1|DMAU
OG0004870	LOC108106399|XP_017068895.1|DEUG	LOC117136174|XP_033152807.1|DMAU
OG0004871	LOC108107444|XP_017070474.1|DEUG	LOC117136830|XP_033153800.1|DMAU
OG0004872	LOC108107299|XP_017070248.1|DEUG	LOC117137813|XP_033155383.1|DMAU
OG0004873	LOC108106185|XP_017068598.1|DEUG	LOC117138054|XP_033155769.1|DMAU
OG0004874	LOC108113549|XP_017079632.1|DEUG	LOC117144798|XP_033166065.1|DMAU
OG0004875	LOC108106045|XP_017068385.1|DEUG	LOC117148615|XP_033171993.1|DMAU
OG0004876	LOC108105515|XP_017067629.1|DEUG	LOC117146350|XP_033168392.1|DMAU
OG0004877	LOC108113954|XP_017080156.1|DEUG	LOC117139117|XP_033157151.1|DMAU
OG0004878	LOC108112692|XP_017078382.1|DEUG	LOC117138207|XP_033156032.1|DMAU
OG0004879	LOC108107303|XP_017070256.1|DEUG	LOC117137750|XP_033155247.1|DMAU
OG0004880	LOC108108691|XP_017072285.1|DEUG	LOC117141980|XP_033161680.1|DMAU
OG0004881	LOC108114337|XP_017080752.1|DEUG	LOC117139795|XP_033158301.1|DMAU
OG0004882	LOC108102756|XP_017063404.1|DEUG	LOC117140661|XP_033159596.1|DMAU
OG0004883	LOC108107931|XP_017071249.1|DEUG	LOC117141302|XP_033160573.1|DMAU
OG0004884	LOC108112695|XP_017078385.1|DEUG	LOC117137848|XP_033155441.1|DMAU
OG0004885	LOC108112545|XP_017077970.1|DEUG	LOC117137766|XP_033155277.1|DMAU
OG0004886	LOC108112787|XP_017078556.1|DEUG	LOC117137736|XP_033155208.1|DMAU
OG0004887	LOC108113336|XP_017079384.1|DEUG	LOC117138469|XP_033156489.1|DMAU
OG0004888	LOC108111950|XP_017077120.1|DEUG	LOC117138629|XP_033156734.1|DMAU
OG0004889	LOC108104780|XP_017066519.1|DEUG	LOC117137373|XP_033154666.1|DMAU
OG0004890	LOC108112864|XP_017078679.1|DEUG	LOC117135664|XP_033151946.1|DMAU
OG0004891	LOC108103851|XP_017065042.1|DEUG	LOC117148161|XP_033171287.1|DMAU
OG0004892	LOC108113310|XP_017079352.1|DEUG	LOC117137534|XP_033154912.1|DMAU
OG0004893	LOC108112506|XP_017077882.1|DEUG	LOC117135972|XP_033152471.1|DMAU
OG0004894	LOC108113346|XP_017079398.1|DEUG	LOC117137242|XP_033154495.1|DMAU
OG0004895	LOC108109187|XP_017073110.1|DEUG	LOC117136483|XP_033153313.1|DMAU
OG0004896	LOC108111999|XP_017077219.1|DEUG	LOC117137023|XP_033154111.1|DMAU
OG0004897	LOC108112014|XP_017077241.1|DEUG	LOC117137250|XP_033154501.1|DMAU
OG0004898	LOC108104821|XP_017066597.1|DEUG	LOC117138450|XP_033156455.1|DMAU
OG0004899	LOC108106488|XP_017069056.1|DEUG	LOC117138127|XP_033155882.1|DMAU
OG0004900	LOC108104860|XP_017066670.1|DEUG	LOC117136324|XP_033153069.1|DMAU
OG0004901	LOC108104839|XP_017066635.1|DEUG	LOC117137227|XP_033154475.1|DMAU
OG0004902	LOC108113887|XP_017080085.1|DEUG	LOC117139773|XP_033158269.1|DMAU
OG0004903	LOC108112932|XP_017078812.1|DEUG	LOC117135865|XP_033152285.1|DMAU
OG0004904	LOC108116684|XP_017084184.1|DEUG	LOC117142973|XP_033163214.1|DMAU
OG0004905	LOC108113066|XP_017078991.1|DEUG	LOC117138480|XP_033156500.1|DMAU
OG0004906	LOC108117354|XP_017085218.1|DEUG	LOC117139569|XP_033157861.1|DMAU
OG0004907	LOC108102762|XP_017063409.1|DEUG	LOC117141099|XP_033160306.1|DMAU
OG0004908	LOC108114413|XP_017080877.1|DEUG	LOC117139592|XP_033157898.1|DMAU
OG0004909	LOC108114288|XP_017080674.1|DEUG	LOC117139809|XP_033158327.1|DMAU
OG0004910	LOC108114536|XP_017081063.1|DEUG	LOC117139807|XP_033158325.1|DMAU
OG0004911	LOC108108064|XP_017071429.1|DEUG	LOC117139798|XP_033158309.1|DMAU
OG0004912	LOC108117359|XP_017085226.1|DEUG	LOC117139575|XP_033157872.1|DMAU
OG0004913	LOC108108892|XP_017072600.1|DEUG	LOC117137631|XP_033155054.1|DMAU
OG0004914	LOC108109148|XP_017073043.1|DEUG	LOC117137629|XP_033155051.1|DMAU
OG0004915	LOC108107463|XP_017070497.1|DEUG	LOC117138304|XP_033156196.1|DMAU
OG0004916	LOC108113266|XP_017079303.1|DEUG	LOC117136394|XP_033153178.1|DMAU
OG0004917	LOC108117364|XP_017085236.1|DEUG	LOC117138965|XP_033156901.1|DMAU
OG0004918	LOC108117362|XP_017085229.1|DEUG	LOC117138964|XP_033156898.1|DMAU
OG0004919	LOC108109360|XP_017073317.1|DEUG	LOC117143757|XP_033164464.1|DMAU
OG0004920	LOC108107563|XP_017070610.1|DEUG	LOC117139540|XP_033157806.1|DMAU
OG0004921	LOC108102728|XP_017063356.1|DEUG	LOC117140351|XP_033159093.1|DMAU
OG0004922	LOC108109894|XP_017074189.1|DEUG	LOC117139235|XP_033157332.1|DMAU
OG0004923	LOC108107611|XP_017070670.1|DEUG	LOC117139012|XP_033156995.1|DMAU
OG0004924	LOC108107811|XP_017071030.1|DEUG	LOC117140392|XP_033159151.1|DMAU
OG0004925	LOC108102871|XP_017063567.1|DEUG	LOC117139748|XP_033158200.1|DMAU
OG0004926	LOC108114729|XP_017081326.1|DEUG	LOC117141601|XP_033161008.1|DMAU
OG0004927	LOC108108274|XP_017071751.1|DEUG	LOC117140914|XP_033159988.1|DMAU
OG0004928	LOC108111953|XP_017077133.1|DEUG	LOC117136256|XP_033152966.1|DMAU
OG0004929	LOC108104707|XP_017066415.1|DEUG	LOC117140882|XP_033159916.1|DMAU
OG0004930	LOC108106588|XP_017069258.1|DEUG	LOC117136258|XP_033152967.1|DMAU
OG0004931	LOC108109251|XP_017073222.1|DEUG	LOC117137151|XP_033154352.1|DMAU
OG0004932	LOC108104643|XP_017066310.1|DEUG	LOC117142094|XP_033161867.1|DMAU
OG0004933	LOC108113312|XP_017079355.1|DEUG	LOC117136855|XP_033153845.1|DMAU
OG0004934	LOC108107491|XP_017070526.1|DEUG	LOC117138124|XP_033155876.1|DMAU
OG0004935	LOC108112648|XP_017078252.1|DEUG	LOC117136955|XP_033153998.1|DMAU
OG0004936	LOC108108053|XP_017071416.1|DEUG	LOC117140466|XP_033159302.1|DMAU
OG0004937	LOC108107807|XP_017071026.1|DEUG	LOC117139552|XP_033157835.1|DMAU
OG0004938	LOC108109813|XP_017074027.1|DEUG	LOC117140950|XP_033160058.1|DMAU
OG0004939	LOC108108524|XP_017072085.1|DEUG	LOC117139586|XP_033157891.1|DMAU
OG0004940	LOC108108599|XP_017072185.1|DEUG	LOC117140704|XP_033159660.1|DMAU
OG0004941	LOC108114538|XP_017081070.1|DEUG	LOC117139961|XP_033158546.1|DMAU
OG0004942	LOC108107861|XP_017071117.1|DEUG	LOC117139510|XP_033157757.1|DMAU
OG0004943	LOC108109810|XP_017074023.1|DEUG	LOC117139454|XP_033157654.1|DMAU
OG0004944	LOC108107869|XP_017071138.1|DEUG	LOC117139710|XP_033158118.1|DMAU
OG0004945	LOC108113342|XP_017079392.1|DEUG	LOC117137318|XP_033154593.1|DMAU
