Orthogroup	DEUG.longest_only	DSUP.longest_only
OG0005118	LOC108111094|XP_017075922.1|DEUG	LOC119546581|XP_037708915.1|DSUP
OG0005119	LOC108112583|XP_017078093.1|DEUG	LOC119551717|XP_037717118.1|DSUP
OG0005120	LOC108114149|XP_017080430.1|DEUG	LOC119553317|XP_037719573.1|DSUP
OG0005121	LOC108108729|XP_017072355.1|DEUG	LOC119555083|XP_037722227.1|DSUP
OG0005122	LOC108114571|XP_017081111.1|DEUG	LOC119554868|XP_037721878.1|DSUP
OG0005123	LOC108108631|XP_017072220.1|DEUG	LOC119554922|XP_037721955.1|DSUP
OG0005124	LOC108114237|XP_017080599.1|DEUG	LOC119552766|XP_037718499.1|DSUP
OG0005125	LOC108114475|XP_017080973.1|DEUG	LOC119555670|XP_037723205.1|DSUP
OG0005126	LOC108109823|XP_017074048.1|DEUG	LOC119553134|XP_037719254.1|DSUP
OG0005127	LOC108113762|XP_017079951.1|DEUG	LOC119553947|XP_037720567.1|DSUP
OG0005128	LOC108113093|XP_017079027.1|DEUG	LOC119550664|XP_037715438.1|DSUP
OG0005129	LOC108114528|XP_017081048.1|DEUG	LOC119553412|XP_037719715.1|DSUP
OG0005130	LOC108114202|XP_017080509.1|DEUG	LOC119554058|XP_037720728.1|DSUP
OG0005131	LOC108102732|XP_017063367.1|DEUG	LOC119552916|XP_037718781.1|DSUP
OG0005132	LOC108114160|XP_017080439.1|DEUG	LOC119552670|XP_037718307.1|DSUP
OG0005133	LOC108108207|XP_017071655.1|DEUG	LOC119553370|XP_037719644.1|DSUP
OG0005134	LOC108107819|XP_017071055.1|DEUG	LOC119554888|XP_037721906.1|DSUP
OG0005135	LOC108114091|XP_017080337.1|DEUG	LOC119552908|XP_037718762.1|DSUP
OG0005136	LOC108114045|XP_017080285.1|DEUG	LOC119553805|XP_037720351.1|DSUP
OG0005137	LOC108115858|XP_017082973.1|DEUG	LOC119550494|XP_037715117.1|DSUP
OG0005138	LOC108108235|XP_017071691.1|DEUG	LOC119554802|XP_037721780.1|DSUP
OG0005139	LOC108108075|XP_017071445.1|DEUG	LOC119555623|XP_037723071.1|DSUP
OG0005140	LOC108102683|XP_017063313.1|DEUG	LOC119548198|XP_037711255.1|DSUP
OG0005141	LOC108112910|XP_017078766.1|DEUG	LOC119549235|XP_037713053.1|DSUP
OG0005142	LOC108118099|XP_017086141.1|DEUG	LOC119554269|XP_037721048.1|DSUP
OG0005143	LOC108109853|XP_017074103.1|DEUG	LOC119555665|XP_037723179.1|DSUP
OG0005144	LOC108109769|XP_017073932.1|DEUG	LOC119553479|XP_037719816.1|DSUP
OG0005145	LOC108109901|XP_017074197.1|DEUG	LOC119554009|XP_037720649.1|DSUP
OG0005146	LOC108114236|XP_017080597.1|DEUG	LOC119552487|XP_037718013.1|DSUP
OG0005147	LOC108114233|XP_017080594.1|DEUG	LOC119552489|XP_037718017.1|DSUP
OG0005148	LOC108117376|XP_017085251.1|DEUG	LOC119553649|XP_037720062.1|DSUP
OG0005149	LOC108112870|XP_017078689.1|DEUG	LOC119549397|XP_037713380.1|DSUP
OG0005150	LOC108114701|XP_017081287.1|DEUG	LOC119552681|XP_037718327.1|DSUP
OG0005151	LOC108108120|XP_017071526.1|DEUG	LOC119554033|XP_037720679.1|DSUP
OG0005152	LOC108108041|XP_017071404.1|DEUG	LOC119554502|XP_037721363.1|DSUP
OG0005153	LOC108108039|XP_017071402.1|DEUG	LOC119554485|XP_037721342.1|DSUP
OG0005154	LOC108108044|XP_017071407.1|DEUG	LOC119552906|XP_037718760.1|DSUP
OG0005155	LOC108104730|XP_017066456.1|DEUG	LOC119554893|XP_037721923.1|DSUP
OG0005156	LOC108110230|XP_017074706.1|DEUG	LOC119560259|XP_037729552.1|DSUP
OG0005157	LOC108112962|XP_017078850.1|DEUG	LOC119552151|XP_037717884.1|DSUP
OG0005158	LOC108107910|XP_017071215.1|DEUG	LOC119554870|XP_037721881.1|DSUP
OG0005159	LOC108114613|XP_017081164.1|DEUG	LOC119553837|XP_037720399.1|DSUP
OG0005160	LOC108108514|XP_017072072.1|DEUG	LOC119554651|XP_037721580.1|DSUP
OG0005161	LOC108107307|XP_017070265.1|DEUG	LOC119552084|XP_037717788.1|DSUP
OG0005162	LOC108103132|XP_017063988.1|DEUG	LOC119558140|XP_037727300.1|DSUP
OG0005163	LOC108108740|XP_017072367.1|DEUG	LOC119554044|XP_037720702.1|DSUP
OG0005164	LOC108108158|XP_017071580.1|DEUG	LOC119552663|XP_037718297.1|DSUP
OG0005165	LOC108114910|XP_017081578.1|DEUG	LOC119549186|XP_037712943.1|DSUP
OG0005166	LOC108115380|XP_017082305.1|DEUG	LOC119560934|XP_037730597.1|DSUP
OG0005167	LOC108115384|XP_017082308.1|DEUG	LOC119560318|XP_037729624.1|DSUP
OG0005168	LOC108114204|XP_017080512.1|DEUG	LOC119553642|XP_037720048.1|DSUP
OG0005169	LOC108108131|XP_017071540.1|DEUG	LOC119554330|XP_037721122.1|DSUP
OG0005170	LOC108108081|XP_017071451.1|DEUG	LOC119553727|XP_037720242.1|DSUP
OG0005171	LOC108108037|XP_017071399.1|DEUG	LOC119555115|XP_037722267.1|DSUP
OG0005172	LOC108109143|XP_017073032.1|DEUG	LOC119550650|XP_037715417.1|DSUP
OG0005173	LOC108112607|XP_017078186.1|DEUG	LOC119551203|XP_037716365.1|DSUP
OG0005174	LOC108109284|XP_017073265.1|DEUG	LOC119551599|XP_037716929.1|DSUP
OG0005175	LOC108109113|XP_017072993.1|DEUG	LOC119549037|XP_037712649.1|DSUP
OG0005176	LOC108112037|XP_017077272.1|DEUG	LOC119551650|XP_037717013.1|DSUP
OG0005177	LOC108109267|XP_017073244.1|DEUG	LOC119558634|XP_037727967.1|DSUP, LOC119550466|XP_037715082.1|DSUP
OG0005178	LOC108109912|XP_017074209.1|DEUG	LOC119554924|XP_037721957.1|DSUP
OG0005179	LOC108109832|XP_017074063.1|DEUG	LOC119555593|XP_037723012.1|DSUP
OG0005180	LOC108102809|XP_017063475.1|DEUG	LOC119555183|XP_037722363.1|DSUP
OG0005181	LOC108102922|XP_017063664.1|DEUG	LOC119555831|XP_037723385.1|DSUP
OG0005182	LOC108104558|XP_017066189.1|DEUG	LOC119549450|XP_037713474.1|DSUP
OG0005183	LOC108112456|XP_017077796.1|DEUG	LOC119552127|XP_037717844.1|DSUP
OG0005184	LOC108112452|XP_017077786.1|DEUG	LOC119549461|XP_037713488.1|DSUP
OG0005185	LOC108104486|XP_017066086.1|DEUG	LOC119550009|XP_037714360.1|DSUP
OG0005186	LOC108106419|XP_017068931.1|DEUG	LOC119551696|XP_037717093.1|DSUP
OG0005187	LOC108112604|XP_017078153.1|DEUG	LOC119551201|XP_037716331.1|DSUP
OG0005188	LOC108113148|XP_017079146.1|DEUG	LOC119550411|XP_037714997.1|DSUP
OG0005189	LOC108103767|XP_017064881.1|DEUG	LOC119556161|XP_037723993.1|DSUP
OG0005190	LOC108109768|XP_017073930.1|DEUG	LOC119553499|XP_037719838.1|DSUP
OG0005191	LOC108111507|XP_017076511.1|DEUG	LOC119545770|XP_037707545.1|DSUP
OG0005192	LOC108112822|XP_017078614.1|DEUG	LOC119549162|XP_037712877.1|DSUP
OG0005193	LOC108104494|XP_017066097.1|DEUG	LOC119552080|XP_037717784.1|DSUP
OG0005194	LOC108109086|XP_017072941.1|DEUG	LOC119550806|XP_037715670.1|DSUP
OG0005195	LOC108112568|XP_017078021.1|DEUG	LOC119549286|XP_037713163.1|DSUP
OG0005196	LOC108114581|XP_017081125.1|DEUG	LOC119555180|XP_037722358.1|DSUP
OG0005197	LOC108107496|XP_017070533.1|DEUG	LOC119551854|XP_037717359.1|DSUP
OG0005198	LOC108108084|XP_017071459.1|DEUG	LOC119554279|XP_037721060.1|DSUP
OG0005199	LOC108112863|XP_017078678.1|DEUG	LOC119550016|XP_037714367.1|DSUP
OG0005200	LOC108112531|XP_017077945.1|DEUG	LOC119549917|XP_037714167.1|DSUP
OG0005201	LOC108107272|XP_017070195.1|DEUG	LOC119551452|XP_037716726.1|DSUP
OG0005202	LOC108112690|XP_017078380.1|DEUG	LOC119550785|XP_037715645.1|DSUP
OG0005203	LOC108106445|XP_017068967.1|DEUG	LOC119550672|XP_037715454.1|DSUP
OG0005204	LOC108107004|XP_017069834.1|DEUG	LOC119546655|XP_037709038.1|DSUP
OG0005205	LOC108110926|XP_017075694.1|DEUG	LOC119547366|XP_037710113.1|DSUP
OG0005206	LOC108109244|XP_017073211.1|DEUG	LOC119550826|XP_037715698.1|DSUP
OG0005207	LOC108104503|XP_017066109.1|DEUG	LOC119552162|XP_037717910.1|DSUP
OG0005208	LOC108104767|XP_017066492.1|DEUG	LOC119550870|XP_037715778.1|DSUP
OG0005209	LOC108105856|XP_017068119.1|DEUG	LOC119545982|XP_037707889.1|DSUP
OG0005210	LOC108105849|XP_017068102.1|DEUG	LOC119545981|XP_037707886.1|DSUP
OG0005211	LOC108108773|XP_017072431.1|DEUG	LOC119553130|XP_037719251.1|DSUP
OG0005212	LOC108107211|XP_017070116.1|DEUG	LOC119549697|XP_037713848.1|DSUP
OG0005213	LOC108109743|XP_017073895.1|DEUG	LOC119557952|XP_037726915.1|DSUP
OG0005214	LOC108106101|XP_017068454.1|DEUG	LOC119548581|XP_037711827.1|DSUP
OG0005215	LOC108111131|XP_017075982.1|DEUG	LOC119547234|XP_037709933.1|DSUP
OG0005216	LOC108106940|XP_017069696.1|DEUG	LOC119545974|XP_037707873.1|DSUP
OG0005217	LOC108114840|XP_017081472.1|DEUG	LOC119548881|XP_037712440.1|DSUP
OG0005218	LOC108111129|XP_017075977.1|DEUG	LOC119547199|XP_037709867.1|DSUP
OG0005219	LOC108104576|XP_017066221.1|DEUG	LOC119550843|XP_037715738.1|DSUP
OG0005220	LOC108102842|XP_017063524.1|DEUG	LOC119553359|XP_037719632.1|DSUP
OG0005221	LOC108111208|XP_017076094.1|DEUG	LOC119548398|XP_037711554.1|DSUP
OG0005222	LOC108118449|XP_017086646.1|DEUG	LOC119546342|XP_037708477.1|DSUP
OG0005223	LOC108111200|XP_017076083.1|DEUG	LOC119546249|XP_037708330.1|DSUP
OG0005224	LOC108110645|XP_017075236.1|DEUG	LOC119548602|XP_037711887.1|DSUP
OG0005225	LOC108111099|XP_017075928.1|DEUG	LOC119547637|XP_037710505.1|DSUP
OG0005226	LOC108106145|XP_017068529.1|DEUG	LOC119545975|XP_037707874.1|DSUP
OG0005227	LOC108103843|XP_017065068.1|DEUG	LOC119547108|XP_037709746.1|DSUP
OG0005228	LOC108115943|XP_017083473.1|DEUG	LOC119548802|XP_037712307.1|DSUP
OG0005229	LOC108110918|XP_017075678.1|DEUG	LOC119546919|XP_037709477.1|DSUP
OG0005230	LOC108112249|XP_017077563.1|DEUG	LOC119546876|XP_037709411.1|DSUP
OG0005231	LOC108104197|XP_017065630.1|DEUG	LOC119546731|XP_037709149.1|DSUP
OG0005232	LOC108110839|XP_017075569.1|DEUG	LOC119546424|XP_037708619.1|DSUP
OG0005233	LOC108105896|XP_017068168.1|DEUG	LOC119546964|XP_037709538.1|DSUP
OG0005234	LOC108106854|XP_017069586.1|DEUG	LOC119547771|XP_037710711.1|DSUP
OG0005235	LOC108105707|XP_017067907.1|DEUG	LOC119546616|XP_037708981.1|DSUP
OG0005236	LOC108102659|XP_017063287.1|DEUG	LOC119547282|XP_037709993.1|DSUP
OG0005237	LOC108102648|XP_017063264.1|DEUG	LOC119547281|XP_037709992.1|DSUP
OG0005238	LOC108102649|XP_017063266.1|DEUG	LOC119547863|XP_037710823.1|DSUP
OG0005239	LOC108110713|XP_017075346.1|DEUG	LOC119548763|XP_037712232.1|DSUP
OG0005240	LOC108110806|XP_017075525.1|DEUG	LOC119548298|XP_037711393.1|DSUP
OG0005241	LOC108102639|XP_017063249.1|DEUG	LOC119546846|XP_037709369.1|DSUP
OG0005242	LOC108111120|XP_017075961.1|DEUG	LOC119547981|XP_037710964.1|DSUP
OG0005243	LOC108110973|XP_017075764.1|DEUG	LOC119546579|XP_037708911.1|DSUP
OG0005244	LOC108117235|XP_017085058.1|DEUG	LOC119561028|XP_037730781.1|DSUP
OG0005245	LOC108116224|XP_017083504.1|DEUG	LOC119559993|XP_037729187.1|DSUP
OG0005246	LOC108111006|XP_017075806.1|DEUG	LOC119546947|XP_037709515.1|DSUP
OG0005247	LOC108109122|XP_017073007.1|DEUG	LOC119549816|XP_037714022.1|DSUP
OG0005248	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG	LOC119558293|XP_037727615.1|DSUP
OG0005249	LOC108105270|XP_017067239.1|DEUG	LOC119563456|XP_037732787.1|DSUP
OG0005250	LOC108103390|XP_017064334.1|DEUG	LOC119548789|XP_037712289.1|DSUP
OG0005251	LOC108110956|XP_017075741.1|DEUG	LOC119546788|XP_037709273.1|DSUP
OG0005252	LOC108106837|XP_017069563.1|DEUG	LOC119548683|XP_037712055.1|DSUP
OG0005253	LOC108115509|XP_017082492.1|DEUG	LOC119546753|XP_037709211.1|DSUP
OG0005254	LOC108106875|XP_017069611.1|DEUG	LOC119546862|XP_037709392.1|DSUP
OG0005255	LOC108107133|XP_017070023.1|DEUG	LOC119548011|XP_037711008.1|DSUP
OG0005256	LOC108105201|XP_017067142.1|DEUG	LOC119548872|XP_037712430.1|DSUP, LOC119562464|XP_037731577.1|DSUP
OG0005257	LOC108106142|XP_017068526.1|DEUG	LOC119548013|XP_037711010.1|DSUP
OG0005258	LOC108108254|XP_017071708.1|DEUG	LOC119547437|XP_037710226.1|DSUP
OG0005259	LOC108105841|XP_017068087.1|DEUG	LOC119546502|XP_037708746.1|DSUP
OG0005260	LOC108105843|XP_017068093.1|DEUG	LOC119546504|XP_037708749.1|DSUP
OG0005261	LOC108110913|XP_017075669.1|DEUG	LOC119547448|XP_037710237.1|DSUP
OG0005262	LOC108102613|XP_017063206.1|DEUG	LOC119547191|XP_037709855.1|DSUP
OG0005263	LOC108106956|XP_017069722.1|DEUG	LOC119548282|XP_037711375.1|DSUP
OG0005264	LOC108111608|XP_017076626.1|DEUG	LOC119563210|XP_037732434.1|DSUP
OG0005265	LOC108106992|XP_017069819.1|DEUG	LOC119546970|XP_037709544.1|DSUP
OG0005266	LOC108105158|XP_017067082.1|DEUG	LOC119546023|XP_037707964.1|DSUP
OG0005267	LOC108110847|XP_017075580.1|DEUG	LOC119546883|XP_037709425.1|DSUP
OG0005268	LOC108110845|XP_017075578.1|DEUG	LOC119547915|XP_037710881.1|DSUP
OG0005269	LOC108110977|XP_017075771.1|DEUG	LOC119546969|XP_037709542.1|DSUP
OG0005270	LOC108111982|XP_017077196.1|DEUG	LOC119547951|XP_037710928.1|DSUP
OG0005271	LOC108107076|XP_017069935.1|DEUG	LOC119545927|XP_037707773.1|DSUP
OG0005272	LOC108107118|XP_017069998.1|DEUG	LOC119548202|XP_037711260.1|DSUP
OG0005273	LOC108106087|XP_017068436.1|DEUG	LOC119547379|XP_037710133.1|DSUP
OG0005274	LOC108112346|XP_017077666.1|DEUG	LOC119547310|XP_037710036.1|DSUP
OG0005275	LOC108110920|XP_017075682.1|DEUG	LOC119548677|XP_037712049.1|DSUP
OG0005276	LOC108110985|XP_017075783.1|DEUG	LOC119547236|XP_037709943.1|DSUP
OG0005277	LOC108110469|XP_017075026.1|DEUG	LOC119547232|XP_037709926.1|DSUP
OG0005278	LOC108109227|XP_017073188.1|DEUG	LOC119550462|XP_037715075.1|DSUP
OG0005279	LOC108113448|XP_017079510.1|DEUG	LOC119562378|XP_037731467.1|DSUP, LOC119562633|XP_037731790.1|DSUP
OG0005280	LOC108102657|XP_017063285.1|DEUG	LOC119547201|XP_037709873.1|DSUP
OG0005281	LOC108110910|XP_017075666.1|DEUG	LOC119546792|XP_037709282.1|DSUP
OG0005282	LOC108115349|XP_017082260.1|DEUG	LOC119560049|XP_037729283.1|DSUP
OG0005283	LOC108116683|XP_017084180.1|DEUG	LOC119552137|XP_037717861.1|DSUP
OG0005284	LOC108115488|XP_017082462.1|DEUG	LOC119548808|XP_037712321.1|DSUP
OG0005285	LOC108115512|XP_017082498.1|DEUG	LOC119547374|XP_037710125.1|DSUP
OG0005286	LOC108102630|XP_017063232.1|DEUG	LOC119546377|XP_037708538.1|DSUP
OG0005287	LOC108102652|XP_017063279.1|DEUG	LOC119546884|XP_037709426.1|DSUP
OG0005288	LOC108106972|XP_017069775.1|DEUG	LOC119548722|XP_037712137.1|DSUP
OG0005289	LOC108114106|XP_017080396.1|DEUG	LOC119558477|XP_037727918.1|DSUP
OG0005290	LOC108115370|XP_017082289.1|DEUG	LOC119560991|XP_037730699.1|DSUP
OG0005291	LOC108110719|XP_017075380.1|DEUG	LOC119548402|XP_037711566.1|DSUP
OG0005292	LOC108110671|XP_017075277.1|DEUG	LOC119548365|XP_037711509.1|DSUP
OG0005293	LOC108105117|XP_017067039.1|DEUG	LOC119547151|XP_037709798.1|DSUP
OG0005294	LOC108104135|XP_017065526.1|DEUG	LOC119547509|XP_037710329.1|DSUP
OG0005295	LOC108110718|XP_017075359.1|DEUG	LOC119548401|XP_037711565.1|DSUP
OG0005296	LOC108115295|XP_017082171.1|DEUG	LOC119561060|XP_037730824.1|DSUP
OG0005297	LOC108106173|XP_017068583.1|DEUG	LOC119547662|XP_037710540.1|DSUP
OG0005298	LOC108110938|XP_017075720.1|DEUG	LOC119547271|XP_037709981.1|DSUP
OG0005299	LOC108111420|XP_017076367.1|DEUG	LOC119545636|XP_037707275.1|DSUP
OG0005300	LOC108117427|XP_017085329.1|DEUG	LOC119557136|XP_037725647.1|DSUP
OG0005301	LOC108110692|XP_017075312.1|DEUG	LOC119546260|XP_037708347.1|DSUP
OG0005302	LOC108106335|XP_017068797.1|DEUG	LOC119549168|XP_037712891.1|DSUP
OG0005303	LOC108105691|XP_017067890.1|DEUG	LOC119546615|XP_037708980.1|DSUP
OG0005304	LOC108107178|XP_017070086.1|DEUG	LOC119546313|XP_037708440.1|DSUP
OG0005305	LOC108109226|XP_017073187.1|DEUG	LOC119550461|XP_037715073.1|DSUP
OG0005306	LOC108118437|XP_017086631.1|DEUG	LOC119548315|XP_037711423.1|DSUP
OG0005307	LOC108111413|XP_017076362.1|DEUG	LOC119547043|XP_037709647.1|DSUP
OG0005308	LOC108110702|XP_017075333.1|DEUG	LOC119547095|XP_037709724.1|DSUP
OG0005309	LOC108111035|XP_017075850.1|DEUG	LOC119547430|XP_037710217.1|DSUP
OG0005310	LOC108106184|XP_017068597.1|DEUG	LOC119546536|XP_037708807.1|DSUP
OG0005311	LOC108104103|XP_017065490.1|DEUG	LOC119546849|XP_037709374.1|DSUP
OG0005312	LOC108108182|XP_017071620.1|DEUG	LOC119546559|XP_037708852.1|DSUP
OG0005313	LOC108111106|XP_017075936.1|DEUG	LOC119548032|XP_037711034.1|DSUP
OG0005314	LOC108104129|XP_017065520.1|DEUG	LOC119546588|XP_037708930.1|DSUP
OG0005315	LOC108105680|XP_017067873.1|DEUG	LOC119547168|XP_037709823.1|DSUP
OG0005316	LOC108109100|XP_017072973.1|DEUG	LOC119549709|XP_037713865.1|DSUP
OG0005317	LOC108118438|XP_017086633.1|DEUG	LOC119546613|XP_037708977.1|DSUP
OG0005318	LOC108117633|XP_017085652.1|DEUG	LOC119562637|XP_037731792.1|DSUP
OG0005319	LOC108105177|XP_017067118.1|DEUG	LOC119547064|XP_037709675.1|DSUP
OG0005320	LOC108114853|XP_017081488.1|DEUG	LOC119546911|XP_037709468.1|DSUP
OG0005321	LOC108112215|XP_017077524.1|DEUG	LOC119546859|XP_037709388.1|DSUP
OG0005322	LOC108112265|XP_017077580.1|DEUG	LOC119547516|XP_037710337.1|DSUP
OG0005323	LOC108110733|XP_017075412.1|DEUG	LOC119547215|XP_037709893.1|DSUP
OG0005324	LOC108111116|XP_017075955.1|DEUG	LOC119547975|XP_037710954.1|DSUP
OG0005325	LOC108111092|XP_017075920.1|DEUG	LOC119548257|XP_037711329.1|DSUP
OG0005326	LOC108111222|XP_017076112.1|DEUG	LOC119548416|XP_037711586.1|DSUP
OG0005327	LOC108108468|XP_017072018.1|DEUG	LOC119548005|XP_037710995.1|DSUP
OG0005328	LOC108111594|XP_017076604.1|DEUG	LOC119546421|XP_037708618.1|DSUP
OG0005329	LOC108108307|XP_017071814.1|DEUG	LOC119555535|XP_037722895.1|DSUP
OG0005330	LOC108108306|XP_017071813.1|DEUG	LOC119555534|XP_037722894.1|DSUP
OG0005331	LOC108110848|XP_017075581.1|DEUG	LOC119546612|XP_037708976.1|DSUP
OG0005332	LOC108115483|XP_017082456.1|DEUG	LOC119548082|XP_037711095.1|DSUP
OG0005333	LOC108104148|XP_017065537.1|DEUG	LOC119548096|XP_037711113.1|DSUP
OG0005334	LOC108110892|XP_017075639.1|DEUG	LOC119545951|XP_037707835.1|DSUP
OG0005335	LOC108111947|XP_017077117.1|DEUG	LOC119549812|XP_037714012.1|DSUP
OG0005336	LOC108104807|XP_017066579.1|DEUG	LOC119551424|XP_037716695.1|DSUP
OG0005337	LOC108112688|XP_017078369.1|DEUG	LOC119550938|XP_037715891.1|DSUP
OG0005338	LOC108111073|XP_017075895.1|DEUG	LOC119547469|XP_037710283.1|DSUP
OG0005339	LOC108110458|XP_017075015.1|DEUG	LOC119546157|XP_037708195.1|DSUP
OG0005340	LOC108110959|XP_017075745.1|DEUG	LOC119547082|XP_037709706.1|DSUP
OG0005341	LOC108104589|XP_017066241.1|DEUG	LOC119550898|XP_037715816.1|DSUP
OG0005342	LOC108104075|XP_017065449.1|DEUG	LOC119547779|XP_037710718.1|DSUP
OG0005343	LOC108113265|XP_017079302.1|DEUG	LOC119551685|XP_037717077.1|DSUP
OG0005344	LOC108106316|XP_017068774.1|DEUG	LOC119551063|XP_037716114.1|DSUP
OG0005345	LOC108107170|XP_017070074.1|DEUG	LOC119548463|XP_037711659.1|DSUP
OG0005346	LOC108107095|XP_017069964.1|DEUG	LOC119548555|XP_037711782.1|DSUP
OG0005347	LOC108111022|XP_017075825.1|DEUG	LOC119546879|XP_037709415.1|DSUP
OG0005348	LOC108110793|XP_017075504.1|DEUG	LOC119546821|XP_037709335.1|DSUP
OG0005349	LOC108110857|XP_017075593.1|DEUG	LOC119548682|XP_037712054.1|DSUP
OG0005350	LOC108111328|XP_017076235.1|DEUG	LOC119548061|XP_037711073.1|DSUP
OG0005351	LOC108109801|XP_017074009.1|DEUG	LOC119553304|XP_037719557.1|DSUP
OG0005352	LOC108110877|XP_017075618.1|DEUG	LOC119546413|XP_037708600.1|DSUP
OG0005353	LOC108112665|XP_017078291.1|DEUG	LOC119551313|XP_037716536.1|DSUP
OG0005354	LOC108110651|XP_017075244.1|DEUG	LOC119548856|XP_037712410.1|DSUP
OG0005355	LOC108111007|XP_017075808.1|DEUG	LOC119546542|XP_037708818.1|DSUP
OG0005356	LOC108110744|XP_017075437.1|DEUG	LOC119546277|XP_037708378.1|DSUP
OG0005357	LOC108107075|XP_017069934.1|DEUG	LOC119546630|XP_037708997.1|DSUP
OG0005358	LOC108107036|XP_017069883.1|DEUG	LOC119546284|XP_037708392.1|DSUP
OG0005359	LOC108112659|XP_017078280.1|DEUG	LOC119551782|XP_037717238.1|DSUP
OG0005360	LOC108108621|XP_017072209.1|DEUG	LOC119554454|XP_037721294.1|DSUP
OG0005361	LOC108111020|XP_017075823.1|DEUG	LOC119546782|XP_037709265.1|DSUP
OG0005362	LOC108110969|XP_017075759.1|DEUG	LOC119547133|XP_037709774.1|DSUP
OG0005363	LOC108102503|XP_017063015.1|DEUG	LOC119548302|XP_037711398.1|DSUP
OG0005364	LOC108109239|XP_017073203.1|DEUG	LOC119550857|XP_037715759.1|DSUP
OG0005365	LOC108115460|XP_017082400.1|DEUG	LOC119546534|XP_037708802.1|DSUP
OG0005366	LOC108115465|XP_017082408.1|DEUG	LOC119548000|XP_037710987.1|DSUP
OG0005367	LOC108115518|XP_017082508.1|DEUG	LOC119547076|XP_037709691.1|DSUP
OG0005368	LOC108109359|XP_017073319.1|DEUG	LOC119563242|XP_037732475.1|DSUP
OG0005369	LOC108110795|XP_017075513.1|DEUG	LOC119548176|XP_037711218.1|DSUP
OG0005370	LOC108112116|XP_017077359.1|DEUG	LOC119546074|XP_037708076.1|DSUP
OG0005371	LOC108112467|XP_017077812.1|DEUG	LOC119546533|XP_037708801.1|DSUP
OG0005372	LOC108110331|XP_017074854.1|DEUG	LOC119560793|XP_037730350.1|DSUP
OG0005373	LOC108115350|XP_017082264.1|DEUG	LOC119562213|XP_037731339.1|DSUP
OG0005374	LOC108118447|XP_017086644.1|DEUG	LOC119548316|XP_037711424.1|DSUP
OG0005375	LOC108118439|XP_017086634.1|DEUG	LOC119546238|XP_037708312.1|DSUP
OG0005376	LOC108102557|XP_017063116.1|DEUG	LOC119548307|XP_037711408.1|DSUP
OG0005377	LOC108102815|XP_017063486.1|DEUG	LOC119554232|XP_037720991.1|DSUP
OG0005378	LOC108111074|XP_017075898.1|DEUG	LOC119547520|XP_037710342.1|DSUP
OG0005379	LOC108111025|XP_017075834.1|DEUG	LOC119546725|XP_037709143.1|DSUP
OG0005380	LOC108111082|XP_017075910.1|DEUG	LOC119547725|XP_037710632.1|DSUP
OG0005381	LOC108105676|XP_017067867.1|DEUG	LOC119548627|XP_037711933.1|DSUP
OG0005382	LOC108115457|XP_017082384.1|DEUG	LOC119548778|XP_037712252.1|DSUP
OG0005383	LOC108108499|XP_017072053.1|DEUG	LOC119554004|XP_037720639.1|DSUP
OG0005384	LOC108111523|XP_017076533.1|DEUG	LOC119553349|XP_037719619.1|DSUP
OG0005385	LOC108109219|XP_017073173.1|DEUG	LOC119549145|XP_037712851.1|DSUP
OG0005386	LOC108113325|XP_017079370.1|DEUG	LOC119551768|XP_037717223.1|DSUP
OG0005387	LOC108109487|XP_017073506.1|DEUG	LOC119561081|XP_037730868.1|DSUP
OG0005388	LOC108115525|XP_017082515.1|DEUG	LOC119546701|XP_037709109.1|DSUP
OG0005389	LOC108104086|XP_017065471.1|DEUG	LOC119547013|XP_037709609.1|DSUP
OG0005390	LOC108102575|XP_017063145.1|DEUG	LOC119548838|XP_037712385.1|DSUP
OG0005391	LOC108102578|XP_017063148.1|DEUG	LOC119548840|XP_037712387.1|DSUP
OG0005392	LOC108103066|XP_017063899.1|DEUG	LOC119548824|XP_037712365.1|DSUP
OG0005393	LOC108116867|XP_017084434.1|DEUG	LOC119563363|XP_037732643.1|DSUP
OG0005394	LOC108118474|XP_017086690.1|DEUG	LOC119546506|XP_037708755.1|DSUP
OG0005395	LOC108105665|XP_017067853.1|DEUG	LOC119548621|XP_037711919.1|DSUP
OG0005396	LOC108106129|XP_017068497.1|DEUG	LOC119546252|XP_037708334.1|DSUP
OG0005397	LOC108106130|XP_017068501.1|DEUG	LOC119546538|XP_037708808.1|DSUP
OG0005398	LOC108115250|XP_017082096.1|DEUG	LOC119560753|XP_037730299.1|DSUP
OG0005399	LOC108104597|XP_017066254.1|DEUG	LOC119549938|XP_037714244.1|DSUP
OG0005400	LOC108104607|XP_017066266.1|DEUG	LOC119549884|XP_037714117.1|DSUP
OG0005401	LOC108106202|XP_017068618.1|DEUG	LOC119548121|XP_037711145.1|DSUP
OG0005402	LOC108106178|XP_017068590.1|DEUG	LOC119547499|XP_037710319.1|DSUP
OG0005403	LOC108106197|XP_017068613.1|DEUG	LOC119548216|XP_037711280.1|DSUP
OG0005404	LOC108106198|XP_017068614.1|DEUG	LOC119548217|XP_037711281.1|DSUP
OG0005405	LOC108113288|XP_017079327.1|DEUG	LOC119551501|XP_037716794.1|DSUP
OG0005406	LOC108113205|XP_017079227.1|DEUG	LOC119551491|XP_037716785.1|DSUP
