Orthogroup	DEUG.longest_only	DSAN.longest_only
OG0005027	LOC108108002|XP_017071345.1|DEUG	LOC120449077|XP_039487313.1|DSAN
OG0005028	LOC108111800|XP_017076880.1|DEUG	LOC120452285|XP_039492351.1|DSAN
OG0005029	LOC108108579|XP_017072160.1|DEUG	LOC120450527|XP_039489548.1|DSAN
OG0005030	LOC108104646|XP_017066315.1|DEUG	LOC120450366|XP_039489284.1|DSAN
OG0005031	LOC108114425|XP_017080901.1|DEUG	LOC120448184|XP_039485973.1|DSAN
OG0005032	LOC108114179|XP_017080475.1|DEUG	LOC120448248|XP_039486092.1|DSAN
OG0005033	LOC108107880|XP_017071153.1|DEUG	LOC120447945|XP_039485557.1|DSAN
OG0005034	LOC108107637|XP_017070711.1|DEUG	LOC120448804|XP_039486929.1|DSAN
OG0005035	LOC108114180|XP_017080476.1|DEUG	LOC120448249|XP_039486093.1|DSAN
OG0005036	LOC108107837|XP_017071079.1|DEUG	LOC120450097|XP_039488825.1|DSAN
OG0005037	LOC108117360|XP_017085227.1|DEUG	LOC120449974|XP_039488615.1|DSAN
OG0005038	LOC108108095|XP_017071480.1|DEUG	LOC120447543|XP_039484923.1|DSAN
OG0005039	LOC108102658|XP_017063286.1|DEUG	LOC120444104|XP_039479566.1|DSAN
OG0005040	LOC108114512|XP_017081021.1|DEUG	LOC120449341|XP_039487681.1|DSAN
OG0005041	LOC108114634|XP_017081190.1|DEUG	LOC120448696|XP_039486784.1|DSAN
OG0005042	LOC108107582|XP_017070632.1|DEUG	LOC120449685|XP_039488235.1|DSAN
OG0005043	LOC108108938|XP_017072680.1|DEUG	LOC120445071|XP_039481132.1|DSAN
OG0005044	LOC108109254|XP_017073226.1|DEUG	LOC120445059|XP_039481118.1|DSAN
OG0005045	LOC108108891|XP_017072599.1|DEUG	LOC120445066|XP_039481126.1|DSAN
OG0005046	LOC108113221|XP_017079247.1|DEUG	LOC120444911|XP_039480837.1|DSAN
OG0005047	LOC108107764|XP_017070943.1|DEUG	LOC120449149|XP_039487418.1|DSAN
OG0005048	LOC108107767|XP_017070947.1|DEUG	LOC120449349|XP_039487694.1|DSAN
OG0005049	LOC108114178|XP_017080472.1|DEUG	LOC120448247|XP_039486090.1|DSAN
OG0005050	LOC108106683|XP_017069404.1|DEUG	LOC120444972|XP_039480926.1|DSAN
OG0005051	LOC108114170|XP_017080454.1|DEUG	LOC120450633|XP_039489716.1|DSAN
OG0005052	LOC108113942|XP_017080141.1|DEUG	LOC120450635|XP_039489719.1|DSAN
OG0005053	LOC108110809|XP_017075529.1|DEUG	LOC120444388|XP_039479941.1|DSAN
OG0005054	LOC108114617|XP_017081169.1|DEUG	LOC120448125|XP_039485870.1|DSAN
OG0005055	LOC108105032|XP_017066920.1|DEUG	LOC120457219|XP_039500523.1|DSAN
OG0005056	LOC108113279|XP_017079317.1|DEUG	LOC120445894|XP_039482483.1|DSAN
OG0005057	LOC108104912|XP_017066744.1|DEUG	LOC120448081|XP_039485790.1|DSAN
OG0005058	LOC108107547|XP_017070584.1|DEUG	LOC120450058|XP_039488762.1|DSAN
OG0005059	LOC108107201|XP_017070107.1|DEUG	LOC120445207|XP_039481390.1|DSAN
OG0005060	LOC108107322|XP_017070292.1|DEUG	LOC120444685|XP_039480482.1|DSAN
OG0005061	LOC108107169|XP_017070073.1|DEUG	LOC120444005|XP_039479419.1|DSAN
OG0005062	LOC108107250|XP_017070164.1|DEUG	LOC120445945|XP_039482556.1|DSAN
OG0005064	LOC108114654|XP_017081218.1|DEUG	LOC120450582|XP_039489635.1|DSAN
OG0005065	LOC108112590|XP_017078124.1|DEUG	LOC120450642|XP_039489730.1|DSAN
OG0005066	LOC108113273|XP_017079309.1|DEUG	LOC120446079|XP_039482793.1|DSAN
OG0005067	LOC108113241|XP_017079274.1|DEUG	LOC120446163|XP_039482928.1|DSAN
OG0005068	LOC108108664|XP_017072258.1|DEUG	LOC120449328|XP_039487661.1|DSAN
OG0005069	LOC108109134|XP_017073020.1|DEUG	LOC120444132|XP_039479630.1|DSAN
OG0005070	LOC108107313|XP_017070274.1|DEUG	LOC120444643|XP_039480402.1|DSAN
OG0005071	LOC108114722|XP_017081316.1|DEUG	LOC120449524|XP_039487970.1|DSAN
OG0005072	LOC108118525|XP_017086762.1|DEUG	LOC120455107|XP_039496927.1|DSAN
OG0005073	LOC108113254|XP_017079291.1|DEUG	LOC120445916|XP_039482508.1|DSAN
OG0005074	LOC108109800|XP_017074000.1|DEUG	LOC120450242|XP_039489057.1|DSAN
OG0005075	LOC108108925|XP_017072666.1|DEUG	LOC120446348|XP_039483209.1|DSAN
OG0005076	LOC108106773|XP_017069503.1|DEUG	LOC120457793|XP_039501224.1|DSAN
OG0005078	LOC108107754|XP_017070912.1|DEUG	LOC120448322|XP_039486204.1|DSAN
OG0005079	LOC108107443|XP_017070472.1|DEUG	LOC120447011|XP_039484260.1|DSAN
OG0005080	LOC108107934|XP_017071251.1|DEUG	LOC120447804|XP_039485309.1|DSAN
OG0005081	LOC108112858|XP_017078672.1|DEUG	LOC120458939|XP_039502728.1|DSAN
OG0005082	LOC108118250|XP_017086328.1|DEUG	LOC120449324|XP_039487655.1|DSAN
OG0005083	LOC108102969|XP_017063759.1|DEUG	LOC120458335|XP_039501886.1|DSAN
OG0005084	LOC108105965|XP_017068256.1|DEUG	LOC120447664|XP_039485115.1|DSAN
OG0005085	LOC108114304|XP_017080696.1|DEUG	LOC120448097|XP_039485834.1|DSAN
OG0005086	LOC108113236|XP_017079268.1|DEUG	LOC120454809|XP_039496239.1|DSAN
OG0005087	LOC108114416|XP_017080879.1|DEUG	LOC120447821|XP_039485332.1|DSAN
OG0005088	LOC108106620|XP_017069308.1|DEUG	LOC120457810|XP_039501241.1|DSAN
OG0005089	LOC108106617|XP_017069306.1|DEUG	LOC120457808|XP_039501238.1|DSAN
OG0005090	LOC108109180|XP_017073098.1|DEUG	LOC120444817|XP_039480707.1|DSAN
OG0005091	LOC108113096|XP_017079033.1|DEUG	LOC120445758|XP_039482273.1|DSAN
OG0005092	LOC108104898|XP_017066718.1|DEUG	LOC120449765|XP_039488337.1|DSAN
OG0005093	LOC108107941|XP_017071261.1|DEUG	LOC120450544|XP_039489580.1|DSAN
OG0005094	LOC108107751|XP_017070904.1|DEUG	LOC120447470|XP_039484791.1|DSAN
OG0005095	LOC108107317|XP_017070279.1|DEUG	LOC120444436|XP_039480024.1|DSAN
OG0005096	LOC108111105|XP_017075935.1|DEUG	LOC120452837|XP_039493201.1|DSAN
OG0005097	LOC108108890|XP_017072597.1|DEUG	LOC120444566|XP_039480256.1|DSAN
OG0005098	LOC108107404|XP_017070415.1|DEUG	LOC120444501|XP_039480147.1|DSAN
OG0005099	LOC108107486|XP_017070521.1|DEUG	LOC120445167|XP_039481280.1|DSAN
OG0005100	LOC108107485|XP_017070520.1|DEUG	LOC120445165|XP_039481277.1|DSAN
OG0005101	LOC108117306|XP_017085154.1|DEUG	LOC120451506|XP_039491194.1|DSAN
OG0005102	LOC108109216|XP_017073150.1|DEUG	LOC120445041|XP_039481065.1|DSAN
OG0005103	LOC108107430|XP_017070448.1|DEUG	LOC120444662|XP_039480438.1|DSAN
OG0005104	LOC108106161|XP_017068561.1|DEUG	LOC120444013|XP_039479430.1|DSAN
OG0005105	LOC108108434|XP_017071977.1|DEUG	LOC120448843|XP_039486982.1|DSAN
OG0005106	LOC108107759|XP_017070921.1|DEUG	LOC120449557|XP_039488022.1|DSAN
OG0005107	LOC108107855|XP_017071110.1|DEUG	LOC120447566|XP_039484958.1|DSAN
OG0005108	LOC108106462|XP_017069019.1|DEUG	LOC120447045|XP_039484342.1|DSAN
OG0005109	LOC108111878|XP_017076997.1|DEUG	LOC120455408|XP_039497483.1|DSAN
OG0005110	LOC108114372|XP_017080813.1|DEUG	LOC120449865|XP_039488459.1|DSAN
OG0005111	LOC108108116|XP_017071521.1|DEUG	LOC120450037|XP_039488724.1|DSAN
OG0005112	LOC108102873|XP_017063570.1|DEUG	LOC120449368|XP_039487734.1|DSAN
OG0005113	LOC108108118|XP_017071524.1|DEUG	LOC120450040|XP_039488729.1|DSAN
OG0005114	LOC108103588|XP_017064602.1|DEUG	LOC120450116|XP_039488872.1|DSAN
OG0005115	LOC108102675|XP_017063304.1|DEUG	LOC120456862|XP_039499881.1|DSAN
OG0005116	LOC108114692|XP_017081277.1|DEUG	LOC120447784|XP_039485272.1|DSAN
OG0005117	LOC108104391|XP_017065919.1|DEUG	LOC120457070|XP_039500183.1|DSAN
OG0005118	LOC108111094|XP_017075922.1|DEUG	LOC120458896|XP_039502673.1|DSAN
OG0005119	LOC108112583|XP_017078093.1|DEUG	LOC120446978|XP_039484183.1|DSAN
OG0005120	LOC108114149|XP_017080430.1|DEUG	LOC120449373|XP_039487738.1|DSAN
OG0005121	LOC108108729|XP_017072355.1|DEUG	LOC120448542|XP_039486523.1|DSAN
OG0005122	LOC108114571|XP_017081111.1|DEUG	LOC120448499|XP_039486465.1|DSAN
OG0005123	LOC108108631|XP_017072220.1|DEUG	LOC120449550|XP_039488012.1|DSAN
OG0005124	LOC108114237|XP_017080599.1|DEUG	LOC120450503|XP_039489489.1|DSAN
OG0005125	LOC108114475|XP_017080973.1|DEUG	LOC120450493|XP_039489474.1|DSAN
OG0005126	LOC108109823|XP_017074048.1|DEUG	LOC120449526|XP_039487973.1|DSAN
OG0005127	LOC108113762|XP_017079951.1|DEUG	LOC120447575|XP_039484972.1|DSAN
OG0005128	LOC108113093|XP_017079027.1|DEUG	LOC120445199|XP_039481357.1|DSAN
OG0005129	LOC108114528|XP_017081048.1|DEUG	LOC120448956|XP_039487142.1|DSAN
OG0005130	LOC108114202|XP_017080509.1|DEUG	LOC120448062|XP_039485761.1|DSAN
OG0005131	LOC108102732|XP_017063367.1|DEUG	LOC120447974|XP_039485601.1|DSAN
OG0005132	LOC108114160|XP_017080439.1|DEUG	LOC120449029|XP_039487247.1|DSAN
OG0005133	LOC108108207|XP_017071655.1|DEUG	LOC120449831|XP_039488414.1|DSAN
OG0005134	LOC108107819|XP_017071055.1|DEUG	LOC120449401|XP_039487780.1|DSAN
OG0005135	LOC108114091|XP_017080337.1|DEUG	LOC120450398|XP_039489327.1|DSAN
OG0005136	LOC108114045|XP_017080285.1|DEUG	LOC120450394|XP_039489323.1|DSAN
OG0005137	LOC108115858|XP_017082973.1|DEUG	LOC120454285|XP_039495402.1|DSAN
OG0005138	LOC108108235|XP_017071691.1|DEUG	LOC120449848|XP_039488440.1|DSAN
OG0005139	LOC108108075|XP_017071445.1|DEUG	LOC120449475|XP_039487884.1|DSAN
OG0005140	LOC108102683|XP_017063313.1|DEUG	LOC120456901|XP_039499943.1|DSAN
OG0005141	LOC108112910|XP_017078766.1|DEUG	LOC120444571|XP_039480265.1|DSAN
OG0005142	LOC108118099|XP_017086141.1|DEUG	LOC120449065|XP_039487295.1|DSAN
OG0005143	LOC108109853|XP_017074103.1|DEUG	LOC120447614|XP_039485022.1|DSAN
OG0005144	LOC108109769|XP_017073932.1|DEUG	LOC120448721|XP_039486825.1|DSAN
OG0005145	LOC108109901|XP_017074197.1|DEUG	LOC120449589|XP_039488086.1|DSAN
OG0005146	LOC108114236|XP_017080597.1|DEUG	LOC120450572|XP_039489621.1|DSAN
OG0005147	LOC108114233|XP_017080594.1|DEUG	LOC120450574|XP_039489626.1|DSAN
OG0005148	LOC108117376|XP_017085251.1|DEUG	LOC120448538|XP_039486517.1|DSAN
OG0005149	LOC108112870|XP_017078689.1|DEUG	LOC120446920|XP_039484096.1|DSAN
OG0005150	LOC108114701|XP_017081287.1|DEUG	LOC120447889|XP_039485433.1|DSAN
OG0005151	LOC108108120|XP_017071526.1|DEUG	LOC120448780|XP_039486903.1|DSAN
OG0005152	LOC108108041|XP_017071404.1|DEUG	LOC120449071|XP_039487303.1|DSAN
OG0005153	LOC108108039|XP_017071402.1|DEUG	LOC120450170|XP_039488952.1|DSAN
OG0005154	LOC108108044|XP_017071407.1|DEUG	LOC120450168|XP_039488950.1|DSAN
OG0005155	LOC108104730|XP_017066456.1|DEUG	LOC120449644|XP_039488171.1|DSAN
OG0005156	LOC108110230|XP_017074706.1|DEUG	LOC120450939|XP_039490140.1|DSAN
OG0005157	LOC108112962|XP_017078850.1|DEUG	LOC120446950|XP_039484136.1|DSAN
OG0005158	LOC108107910|XP_017071215.1|DEUG	LOC120450587|XP_039489641.1|DSAN
OG0005159	LOC108114613|XP_017081164.1|DEUG	LOC120448110|XP_039485847.1|DSAN
OG0005160	LOC108108514|XP_017072072.1|DEUG	LOC120448192|XP_039485991.1|DSAN
OG0005161	LOC108107307|XP_017070265.1|DEUG	LOC120444423|XP_039479988.1|DSAN
OG0005162	LOC108103132|XP_017063988.1|DEUG	LOC120455863|XP_039498268.1|DSAN
OG0005163	LOC108108740|XP_017072367.1|DEUG	LOC120450511|XP_039489508.1|DSAN
OG0005164	LOC108108158|XP_017071580.1|DEUG	LOC120449056|XP_039487285.1|DSAN
OG0005165	LOC108114910|XP_017081578.1|DEUG	LOC120443945|XP_039479327.1|DSAN
OG0005166	LOC108115380|XP_017082305.1|DEUG	LOC120452380|XP_039492507.1|DSAN
OG0005167	LOC108115384|XP_017082308.1|DEUG	LOC120452382|XP_039492509.1|DSAN
OG0005168	LOC108114204|XP_017080512.1|DEUG	LOC120450342|XP_039489251.1|DSAN
OG0005169	LOC108108131|XP_017071540.1|DEUG	LOC120450239|XP_039489054.1|DSAN
OG0005170	LOC108108081|XP_017071451.1|DEUG	LOC120450235|XP_039489048.1|DSAN
OG0005171	LOC108108037|XP_017071399.1|DEUG	LOC120450238|XP_039489053.1|DSAN
OG0005172	LOC108109143|XP_017073032.1|DEUG	LOC120445115|XP_039481196.1|DSAN
OG0005173	LOC108112607|XP_017078186.1|DEUG	LOC120443739|XP_039478929.1|DSAN
OG0005174	LOC108109284|XP_017073265.1|DEUG	LOC120445679|XP_039482168.1|DSAN
OG0005175	LOC108109113|XP_017072993.1|DEUG	LOC120446732|XP_039483783.1|DSAN
OG0005176	LOC108112037|XP_017077272.1|DEUG	LOC120446429|XP_039483326.1|DSAN
OG0005177	LOC108109267|XP_017073244.1|DEUG	LOC120445839|XP_039482398.1|DSAN
OG0005178	LOC108109912|XP_017074209.1|DEUG	LOC120449456|XP_039487861.1|DSAN
OG0005179	LOC108109832|XP_017074063.1|DEUG	LOC120448219|XP_039486044.1|DSAN
OG0005180	LOC108102809|XP_017063475.1|DEUG	LOC120450408|XP_039489337.1|DSAN
OG0005181	LOC108102922|XP_017063664.1|DEUG	LOC120456690|XP_039499588.1|DSAN
OG0005182	LOC108104558|XP_017066189.1|DEUG	LOC120443757|XP_039478956.1|DSAN
OG0005183	LOC108112456|XP_017077796.1|DEUG	LOC120443709|XP_039478883.1|DSAN
OG0005184	LOC108112452|XP_017077786.1|DEUG	LOC120447603|XP_039485012.1|DSAN
OG0005185	LOC108104486|XP_017066086.1|DEUG	LOC120458642|XP_039502305.1|DSAN
OG0005186	LOC108106419|XP_017068931.1|DEUG	LOC120457786|XP_039501215.1|DSAN
OG0005187	LOC108112604|XP_017078153.1|DEUG	LOC120443737|XP_039478926.1|DSAN
OG0005188	LOC108113148|XP_017079146.1|DEUG	LOC120445402|XP_039481751.1|DSAN
OG0005189	LOC108103767|XP_017064881.1|DEUG	LOC120457280|XP_039500653.1|DSAN
OG0005190	LOC108109768|XP_017073930.1|DEUG	LOC120449713|XP_039488266.1|DSAN
OG0005191	LOC108111507|XP_017076511.1|DEUG	LOC120450913|XP_039490103.1|DSAN
OG0005192	LOC108112822|XP_017078614.1|DEUG	LOC120444368|XP_039479905.1|DSAN
OG0005193	LOC108104494|XP_017066097.1|DEUG	LOC120447928|XP_039485525.1|DSAN
OG0005194	LOC108109086|XP_017072941.1|DEUG	LOC120447172|XP_039484562.1|DSAN
OG0005195	LOC108112568|XP_017078021.1|DEUG	LOC120448652|XP_039486720.1|DSAN
OG0005196	LOC108114581|XP_017081125.1|DEUG	LOC120448124|XP_039485869.1|DSAN
OG0005197	LOC108107496|XP_017070533.1|DEUG	LOC120446887|XP_039484036.1|DSAN
OG0005198	LOC108108084|XP_017071459.1|DEUG	LOC120449105|XP_039487348.1|DSAN
OG0005199	LOC108112863|XP_017078678.1|DEUG	LOC120444490|XP_039480130.1|DSAN
OG0005200	LOC108112531|XP_017077945.1|DEUG	LOC120446182|XP_039482955.1|DSAN
OG0005201	LOC108107272|XP_017070195.1|DEUG	LOC120445451|XP_039481828.1|DSAN
OG0005202	LOC108112690|XP_017078380.1|DEUG	LOC120458751|XP_039502458.1|DSAN
OG0005203	LOC108106445|XP_017068967.1|DEUG	LOC120447204|XP_039484634.1|DSAN
OG0005204	LOC108107004|XP_017069834.1|DEUG	LOC120449246|XP_039487559.1|DSAN
OG0005205	LOC108110926|XP_017075694.1|DEUG	LOC120457278|XP_039500651.1|DSAN
OG0005206	LOC108109244|XP_017073211.1|DEUG	LOC120445680|XP_039482170.1|DSAN
OG0005207	LOC108104503|XP_017066109.1|DEUG	LOC120444054|XP_039479494.1|DSAN
OG0005208	LOC108104767|XP_017066492.1|DEUG	LOC120451738|XP_039491584.1|DSAN
OG0005209	LOC108105856|XP_017068119.1|DEUG	LOC120457478|XP_039500966.1|DSAN
OG0005210	LOC108105849|XP_017068102.1|DEUG	LOC120457093|XP_039500217.1|DSAN
OG0005211	LOC108108773|XP_017072431.1|DEUG	LOC120450588|XP_039489642.1|DSAN
OG0005212	LOC108107211|XP_017070116.1|DEUG	LOC120446889|XP_039484039.1|DSAN
OG0005213	LOC108109743|XP_017073895.1|DEUG	LOC120455627|XP_039497947.1|DSAN
OG0005214	LOC108106101|XP_017068454.1|DEUG	LOC120444068|XP_039479517.1|DSAN
OG0005215	LOC108111131|XP_017075982.1|DEUG	LOC120446851|XP_039483981.1|DSAN
OG0005216	LOC108106940|XP_017069696.1|DEUG	LOC120446217|XP_039483009.1|DSAN
OG0005217	LOC108114840|XP_017081472.1|DEUG	LOC120444861|XP_039480758.1|DSAN
OG0005218	LOC108111129|XP_017075977.1|DEUG	LOC120456637|XP_039499497.1|DSAN
OG0005219	LOC108104576|XP_017066221.1|DEUG	LOC120454843|XP_039496275.1|DSAN
OG0005220	LOC108102842|XP_017063524.1|DEUG	LOC120447906|XP_039485489.1|DSAN
OG0005221	LOC108111208|XP_017076094.1|DEUG	LOC120458093|XP_039501554.1|DSAN
OG0005222	LOC108118449|XP_017086646.1|DEUG	LOC120444430|XP_039480006.1|DSAN
OG0005223	LOC108111200|XP_017076083.1|DEUG	LOC120444941|XP_039480882.1|DSAN
OG0005224	LOC108110645|XP_017075236.1|DEUG	LOC120444348|XP_039479865.1|DSAN
OG0005225	LOC108111099|XP_017075928.1|DEUG	LOC120455783|XP_039498177.1|DSAN
OG0005226	LOC108106145|XP_017068529.1|DEUG	LOC120445267|XP_039481503.1|DSAN
OG0005227	LOC108103843|XP_017065068.1|DEUG	LOC120443719|XP_039478901.1|DSAN
OG0005228	LOC108115943|XP_017083473.1|DEUG	LOC120443716|XP_039478897.1|DSAN
OG0005229	LOC108110918|XP_017075678.1|DEUG	LOC120453067|XP_039493529.1|DSAN
OG0005230	LOC108112249|XP_017077563.1|DEUG	LOC120458424|XP_039501996.1|DSAN
OG0005231	LOC108104197|XP_017065630.1|DEUG	LOC120458112|XP_039501577.1|DSAN
OG0005232	LOC108110839|XP_017075569.1|DEUG	LOC120448146|XP_039485915.1|DSAN
OG0005233	LOC108105896|XP_017068168.1|DEUG	LOC120456337|XP_039499047.1|DSAN
OG0005234	LOC108106854|XP_017069586.1|DEUG	LOC120446230|XP_039483031.1|DSAN
OG0005235	LOC108105707|XP_017067907.1|DEUG	LOC120446584|XP_039483540.1|DSAN
OG0005236	LOC108102659|XP_017063287.1|DEUG	LOC120444107|XP_039479570.1|DSAN
OG0005237	LOC108102648|XP_017063264.1|DEUG	LOC120444106|XP_039479568.1|DSAN
OG0005238	LOC108102649|XP_017063266.1|DEUG	LOC120453608|XP_039494321.1|DSAN
OG0005239	LOC108110713|XP_017075346.1|DEUG	LOC120454916|XP_039496578.1|DSAN
OG0005240	LOC108110806|XP_017075525.1|DEUG	LOC120444596|XP_039480307.1|DSAN
OG0005241	LOC108102639|XP_017063249.1|DEUG	LOC120458229|XP_039501747.1|DSAN
OG0005242	LOC108111120|XP_017075961.1|DEUG	LOC120456368|XP_039499118.1|DSAN
OG0005243	LOC108110973|XP_017075764.1|DEUG	LOC120453045|XP_039493502.1|DSAN
OG0005244	LOC108117235|XP_017085058.1|DEUG	LOC120450804|XP_039489906.1|DSAN
OG0005245	LOC108116224|XP_017083504.1|DEUG	LOC120451299|XP_039490799.1|DSAN
OG0005246	LOC108111006|XP_017075806.1|DEUG	LOC120449716|XP_039488276.1|DSAN
OG0005247	LOC108109122|XP_017073007.1|DEUG	LOC120445672|XP_039482157.1|DSAN
OG0005248	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG	LOC120454415|XP_039495619.1|DSAN
OG0005249	LOC108105270|XP_017067239.1|DEUG	LOC120452342|XP_039492446.1|DSAN
OG0005250	LOC108103390|XP_017064334.1|DEUG	LOC120457709|XP_039501139.1|DSAN
OG0005251	LOC108110956|XP_017075741.1|DEUG	LOC120447251|XP_039484716.1|DSAN
OG0005252	LOC108106837|XP_017069563.1|DEUG	LOC120446708|XP_039483745.1|DSAN
OG0005253	LOC108115509|XP_017082492.1|DEUG	LOC120457747|XP_039501180.1|DSAN
OG0005254	LOC108106875|XP_017069611.1|DEUG	LOC120446646|XP_039483651.1|DSAN
OG0005255	LOC108107133|XP_017070023.1|DEUG	LOC120445914|XP_039482506.1|DSAN
OG0005256	LOC108105201|XP_017067142.1|DEUG	LOC120457492|XP_039500977.1|DSAN
OG0005257	LOC108106142|XP_017068526.1|DEUG	LOC120457470|XP_039500959.1|DSAN
OG0005258	LOC108108254|XP_017071708.1|DEUG	LOC120443790|XP_039479051.1|DSAN
OG0005259	LOC108105841|XP_017068087.1|DEUG	LOC120450949|XP_039490168.1|DSAN
OG0005260	LOC108105843|XP_017068093.1|DEUG	LOC120458831|XP_039502592.1|DSAN
OG0005261	LOC108110913|XP_017075669.1|DEUG	LOC120447751|XP_039485234.1|DSAN
OG0005262	LOC108102613|XP_017063206.1|DEUG	LOC120456968|XP_039500053.1|DSAN
OG0005263	LOC108106956|XP_017069722.1|DEUG	LOC120445100|XP_039481175.1|DSAN
OG0005264	LOC108111608|XP_017076626.1|DEUG	LOC120453366|XP_039493974.1|DSAN
OG0005265	LOC108106992|XP_017069819.1|DEUG	LOC120445183|XP_039481330.1|DSAN
OG0005266	LOC108105158|XP_017067082.1|DEUG	LOC120444058|XP_039479499.1|DSAN
OG0005267	LOC108110847|XP_017075580.1|DEUG	LOC120448879|XP_039487031.1|DSAN
OG0005268	LOC108110845|XP_017075578.1|DEUG	LOC120448854|XP_039486999.1|DSAN
OG0005269	LOC108110977|XP_017075771.1|DEUG	LOC120447946|XP_039485563.1|DSAN
OG0005270	LOC108111982|XP_017077196.1|DEUG	LOC120458248|XP_039501771.1|DSAN
OG0005271	LOC108107076|XP_017069935.1|DEUG	LOC120446553|XP_039483503.1|DSAN
OG0005272	LOC108107118|XP_017069998.1|DEUG	LOC120445874|XP_039482452.1|DSAN
OG0005273	LOC108106087|XP_017068436.1|DEUG	LOC120446397|XP_039483270.1|DSAN
OG0005274	LOC108112346|XP_017077666.1|DEUG	LOC120452201|XP_039492259.1|DSAN
OG0005275	LOC108110920|XP_017075682.1|DEUG	LOC120458871|XP_039502637.1|DSAN
OG0005276	LOC108110985|XP_017075783.1|DEUG	LOC120458251|XP_039501774.1|DSAN
OG0005277	LOC108110469|XP_017075026.1|DEUG	LOC120455524|XP_039497746.1|DSAN
OG0005278	LOC108109227|XP_017073188.1|DEUG	LOC120444411|XP_039479968.1|DSAN
OG0005279	LOC108113448|XP_017079510.1|DEUG	LOC120458575|XP_039502208.1|DSAN
OG0005280	LOC108102657|XP_017063285.1|DEUG	LOC120452002|XP_039491973.1|DSAN
OG0005281	LOC108110910|XP_017075666.1|DEUG	LOC120450320|XP_039489218.1|DSAN
OG0005282	LOC108115349|XP_017082260.1|DEUG	LOC120450845|XP_039489970.1|DSAN
OG0005283	LOC108116683|XP_017084180.1|DEUG	LOC120451780|XP_039491658.1|DSAN
OG0005284	LOC108115488|XP_017082462.1|DEUG	LOC120457705|XP_039501134.1|DSAN
OG0005285	LOC108115512|XP_017082498.1|DEUG	LOC120457703|XP_039501133.1|DSAN
OG0005286	LOC108102630|XP_017063232.1|DEUG	LOC120445153|XP_039481260.1|DSAN
OG0005287	LOC108102652|XP_017063279.1|DEUG	LOC120458230|XP_039501749.1|DSAN
OG0005288	LOC108106972|XP_017069775.1|DEUG	LOC120444020|XP_039479453.1|DSAN
OG0005289	LOC108114106|XP_017080396.1|DEUG	LOC120447498|XP_039484874.1|DSAN
OG0005290	LOC108115370|XP_017082289.1|DEUG	LOC120454070|XP_039495015.1|DSAN
OG0005291	LOC108110719|XP_017075380.1|DEUG	LOC120443914|XP_039479286.1|DSAN
OG0005292	LOC108110671|XP_017075277.1|DEUG	LOC120445254|XP_039481471.1|DSAN
OG0005293	LOC108105117|XP_017067039.1|DEUG	LOC120455956|XP_039498436.1|DSAN
OG0005294	LOC108104135|XP_017065526.1|DEUG	LOC120454027|XP_039494955.1|DSAN
OG0005295	LOC108110718|XP_017075359.1|DEUG	LOC120443912|XP_039479285.1|DSAN
OG0005296	LOC108115295|XP_017082171.1|DEUG	LOC120451996|XP_039491957.1|DSAN
OG0005297	LOC108106173|XP_017068583.1|DEUG	LOC120455921|XP_039498379.1|DSAN
OG0005298	LOC108110938|XP_017075720.1|DEUG	LOC120450459|XP_039489417.1|DSAN
OG0005299	LOC108111420|XP_017076367.1|DEUG	LOC120451225|XP_039490645.1|DSAN
OG0005300	LOC108117427|XP_017085329.1|DEUG	LOC120456178|XP_039498782.1|DSAN
OG0005301	LOC108110692|XP_017075312.1|DEUG	LOC120458895|XP_039502671.1|DSAN
OG0005302	LOC108106335|XP_017068797.1|DEUG	LOC120445119|XP_039481199.1|DSAN
OG0005303	LOC108105691|XP_017067890.1|DEUG	LOC120446581|XP_039483537.1|DSAN
OG0005304	LOC108107178|XP_017070086.1|DEUG	LOC120458676|XP_039502347.1|DSAN
OG0005305	LOC108109226|XP_017073187.1|DEUG	LOC120444408|XP_039479963.1|DSAN
OG0005306	LOC108118437|XP_017086631.1|DEUG	LOC120446138|XP_039482897.1|DSAN
OG0005307	LOC108111413|XP_017076362.1|DEUG	LOC120458859|XP_039502621.1|DSAN
OG0005308	LOC108110702|XP_017075333.1|DEUG	LOC120447736|XP_039485218.1|DSAN
OG0005309	LOC108111035|XP_017075850.1|DEUG	LOC120443796|XP_039479060.1|DSAN
OG0005310	LOC108106184|XP_017068597.1|DEUG	LOC120458616|XP_039502259.1|DSAN
OG0005311	LOC108104103|XP_017065490.1|DEUG	LOC120444014|XP_039479434.1|DSAN
OG0005312	LOC108108182|XP_017071620.1|DEUG	LOC120444073|XP_039479520.1|DSAN
OG0005313	LOC108111106|XP_017075936.1|DEUG	LOC120458009|XP_039501439.1|DSAN
OG0005314	LOC108104129|XP_017065520.1|DEUG	LOC120447518|XP_039484880.1|DSAN
OG0005315	LOC108105680|XP_017067873.1|DEUG	LOC120445325|XP_039481582.1|DSAN
OG0005316	LOC108109100|XP_017072973.1|DEUG	LOC120447162|XP_039484549.1|DSAN
OG0005317	LOC108118438|XP_017086633.1|DEUG	LOC120444924|XP_039480856.1|DSAN
OG0005318	LOC108117633|XP_017085652.1|DEUG	LOC120444526|XP_039480202.1|DSAN
