Orthogroup	DEUG.longest_only	DSUZ.longest_only
OG0005216	LOC108106940|XP_017069696.1|DEUG	LOC108019699|XP_016943086.1|DSUZ
OG0005217	LOC108114840|XP_017081472.1|DEUG	LOC108018053|XP_016940936.1|DSUZ
OG0005218	LOC108111129|XP_017075977.1|DEUG	LOC108019129|XP_016942356.1|DSUZ
OG0005219	LOC108104576|XP_017066221.1|DEUG	LOC108010048|XP_016930347.1|DSUZ
OG0005220	LOC108102842|XP_017063524.1|DEUG	LOC108013011|XP_016934088.1|DSUZ
OG0005221	LOC108111208|XP_017076094.1|DEUG	LOC108005726|XP_016924545.1|DSUZ
OG0005222	LOC108118449|XP_017086646.1|DEUG	LOC108013483|XP_016934858.1|DSUZ
OG0005223	LOC108111200|XP_017076083.1|DEUG	LOC108021085|XP_016945095.1|DSUZ
OG0005224	LOC108110645|XP_017075236.1|DEUG	LOC108007872|XP_036669109.1|DSUZ
OG0005225	LOC108111099|XP_017075928.1|DEUG	LOC108021385|XP_016945571.1|DSUZ
OG0005226	LOC108106145|XP_017068529.1|DEUG	LOC108011971|XP_016932720.2|DSUZ
OG0005227	LOC108103843|XP_017065068.1|DEUG	LOC108021596|XP_016945878.1|DSUZ
OG0005228	LOC108115943|XP_017083473.1|DEUG	LOC108021518|XP_016945767.1|DSUZ
OG0005229	LOC108110918|XP_017075678.1|DEUG	LOC108021008|XP_016944973.1|DSUZ
OG0005230	LOC108112249|XP_017077563.1|DEUG	LOC108018342|XP_016941375.1|DSUZ
OG0005231	LOC108104197|XP_017065630.1|DEUG	LOC108004968|XP_016923561.1|DSUZ
OG0005232	LOC108110839|XP_017075569.1|DEUG	LOC108021140|XP_016945189.1|DSUZ
OG0005233	LOC108105896|XP_017068168.1|DEUG	LOC108006441|XP_016925458.1|DSUZ
OG0005234	LOC108106854|XP_017069586.1|DEUG	LOC108021577|XP_016945849.1|DSUZ
OG0005235	LOC108105707|XP_017067907.1|DEUG	LOC108020929|XP_016944841.1|DSUZ
OG0005236	LOC108102659|XP_017063287.1|DEUG	LOC108007467|XP_016926635.1|DSUZ
OG0005237	LOC108102648|XP_017063264.1|DEUG	LOC108021480|XP_016945711.1|DSUZ
OG0005238	LOC108102649|XP_017063266.1|DEUG	LOC108012165|XP_016932951.1|DSUZ
OG0005239	LOC108110713|XP_017075346.1|DEUG	LOC108021474|XP_016945702.1|DSUZ
OG0005240	LOC108110806|XP_017075525.1|DEUG	LOC108021263|XP_016945377.1|DSUZ
OG0005241	LOC108102639|XP_017063249.1|DEUG	LOC108021034|XP_016945012.1|DSUZ
OG0005242	LOC108111120|XP_017075961.1|DEUG	LOC108005843|XP_016924683.1|DSUZ
OG0005243	LOC108110973|XP_017075764.1|DEUG	LOC108020978|XP_036677034.1|DSUZ
OG0005244	LOC108117235|XP_017085058.1|DEUG	LOC108008075|XP_036672516.1|DSUZ
OG0005245	LOC108116224|XP_017083504.1|DEUG	LOC108017127|XP_036674874.1|DSUZ
OG0005246	LOC108111006|XP_017075806.1|DEUG	LOC108020958|XP_016944894.2|DSUZ
OG0005247	LOC108109122|XP_017073007.1|DEUG	LOC108009791|XP_016929940.1|DSUZ
OG0005248	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG	LOC108004880|XP_036673962.1|DSUZ
OG0005249	LOC108105270|XP_017067239.1|DEUG	LOC108018611|XP_016941662.2|DSUZ
OG0005250	LOC108103390|XP_017064334.1|DEUG	LOC108017481|XP_016940075.1|DSUZ
OG0005251	LOC108110956|XP_017075741.1|DEUG	LOC108020999|XP_016944955.1|DSUZ
OG0005252	LOC108106837|XP_017069563.1|DEUG	LOC108017922|XP_016940588.1|DSUZ
OG0005253	LOC108115509|XP_017082492.1|DEUG	LOC108014531|XP_016936166.1|DSUZ
OG0005254	LOC108106875|XP_017069611.1|DEUG	LOC108009384|XP_016929187.1|DSUZ
OG0005255	LOC108107133|XP_017070023.1|DEUG	LOC108021530|XP_016945781.1|DSUZ
OG0005256	LOC108105201|XP_017067142.1|DEUG	LOC108015732|XP_016937759.1|DSUZ
OG0005257	LOC108106142|XP_017068526.1|DEUG	LOC108021625|XP_016945920.1|DSUZ
OG0005258	LOC108108254|XP_017071708.1|DEUG	LOC108021484|XP_016945714.1|DSUZ
OG0005259	LOC108105841|XP_017068087.1|DEUG	LOC108020663|XP_016944517.1|DSUZ
OG0005260	LOC108105843|XP_017068093.1|DEUG	LOC108020675|XP_016944537.1|DSUZ
OG0005261	LOC108110913|XP_017075669.1|DEUG	LOC108021281|XP_016945408.1|DSUZ
OG0005262	LOC108102613|XP_017063206.1|DEUG	LOC108015193|XP_016937005.1|DSUZ
OG0005263	LOC108106956|XP_017069722.1|DEUG	LOC108020969|XP_036675270.1|DSUZ
OG0005264	LOC108111608|XP_017076626.1|DEUG	LOC108012201|XP_016932988.1|DSUZ
OG0005265	LOC108106992|XP_017069819.1|DEUG	LOC108021038|XP_016945018.1|DSUZ
OG0005266	LOC108105158|XP_017067082.1|DEUG	LOC108020931|XP_016944847.1|DSUZ
OG0005267	LOC108110847|XP_017075580.1|DEUG	LOC108021176|XP_016945247.1|DSUZ
OG0005268	LOC108110845|XP_017075578.1|DEUG	LOC108021175|XP_016945246.1|DSUZ
OG0005269	LOC108110977|XP_017075771.1|DEUG	LOC108021144|XP_016945200.2|DSUZ
OG0005270	LOC108111982|XP_017077196.1|DEUG	LOC108021655|XP_016945956.1|DSUZ
OG0005271	LOC108107076|XP_017069935.1|DEUG	LOC108020975|XP_016944914.1|DSUZ
OG0005272	LOC108107118|XP_017069998.1|DEUG	LOC108021242|XP_016945340.1|DSUZ
OG0005273	LOC108106087|XP_017068436.1|DEUG	LOC108010562|XP_016930933.1|DSUZ
OG0005274	LOC108112346|XP_017077666.1|DEUG	LOC108021152|XP_016945212.1|DSUZ
OG0005275	LOC108110920|XP_017075682.1|DEUG	LOC108018075|XP_016940969.1|DSUZ
OG0005276	LOC108110985|XP_017075783.1|DEUG	LOC108021547|XP_036673922.1|DSUZ
OG0005277	LOC108110469|XP_017075026.1|DEUG	LOC108005899|XP_016924786.1|DSUZ
OG0005278	LOC108109227|XP_017073188.1|DEUG	LOC108009864|XP_016930053.1|DSUZ
OG0005279	LOC108113448|XP_017079510.1|DEUG	LOC108007641|XP_016926851.1|DSUZ
OG0005280	LOC108102657|XP_017063285.1|DEUG	LOC108021362|XP_016945541.1|DSUZ
OG0005281	LOC108110910|XP_017075666.1|DEUG	LOC108005596|XP_016924425.2|DSUZ
OG0005282	LOC108115349|XP_017082260.1|DEUG	LOC108004870|XP_016923443.1|DSUZ
OG0005283	LOC108116683|XP_017084180.1|DEUG	LOC108015775|XP_016937807.2|DSUZ
OG0005284	LOC108115488|XP_017082462.1|DEUG	LOC108017116|XP_016939568.1|DSUZ
OG0005285	LOC108115512|XP_017082498.1|DEUG	LOC108005655|XP_016924463.1|DSUZ
OG0005286	LOC108102630|XP_017063232.1|DEUG	LOC108017230|XP_016939719.1|DSUZ
OG0005287	LOC108102652|XP_017063279.1|DEUG	LOC108017208|XP_016939698.1|DSUZ
OG0005288	LOC108106972|XP_017069775.1|DEUG	LOC108017847|XP_036668583.1|DSUZ
OG0005289	LOC108114106|XP_017080396.1|DEUG	LOC108014223|XP_036677309.1|DSUZ, LOC108015948|XP_016938020.2|DSUZ
OG0005290	LOC108115370|XP_017082289.1|DEUG	LOC108016287|XP_016938410.1|DSUZ
OG0005291	LOC108110719|XP_017075380.1|DEUG	LOC108006089|XP_016925028.1|DSUZ
OG0005292	LOC108110671|XP_017075277.1|DEUG	LOC108020707|XP_016944567.1|DSUZ
OG0005293	LOC108105117|XP_017067039.1|DEUG	LOC108013570|XP_016934985.1|DSUZ
OG0005294	LOC108104135|XP_017065526.1|DEUG	LOC108021223|XP_016945315.1|DSUZ
OG0005295	LOC108110718|XP_017075359.1|DEUG	LOC108017173|XP_036668702.1|DSUZ
OG0005296	LOC108115295|XP_017082171.1|DEUG	LOC108007994|XP_036675006.1|DSUZ
OG0005297	LOC108106173|XP_017068583.1|DEUG	LOC108021600|XP_016945883.1|DSUZ
OG0005298	LOC108110938|XP_017075720.1|DEUG	LOC108021069|XP_016945070.1|DSUZ
OG0005299	LOC108111420|XP_017076367.1|DEUG	LOC108015446|XP_036675424.1|DSUZ
OG0005300	LOC108117427|XP_017085329.1|DEUG	LOC108004705|XP_016923207.1|DSUZ
OG0005301	LOC108110692|XP_017075312.1|DEUG	LOC108019425|XP_016942739.1|DSUZ
OG0005302	LOC108106335|XP_017068797.1|DEUG	LOC108009758|XP_016929869.1|DSUZ
OG0005303	LOC108105691|XP_017067890.1|DEUG	LOC108020928|XP_016944840.1|DSUZ
OG0005304	LOC108107178|XP_017070086.1|DEUG	LOC108006474|XP_016925489.1|DSUZ
OG0005305	LOC108109226|XP_017073187.1|DEUG	LOC108009863|XP_016930052.1|DSUZ
OG0005306	LOC108118437|XP_017086631.1|DEUG	LOC108016840|XP_016939165.1|DSUZ
OG0005307	LOC108111413|XP_017076362.1|DEUG	LOC108008787|XP_016928176.1|DSUZ
OG0005308	LOC108110702|XP_017075333.1|DEUG	LOC108021216|XP_016945304.1|DSUZ
OG0005309	LOC108111035|XP_017075850.1|DEUG	LOC108019603|XP_016942967.1|DSUZ
OG0005310	LOC108106184|XP_017068597.1|DEUG	LOC108021245|XP_016945350.1|DSUZ
OG0005311	LOC108104103|XP_017065490.1|DEUG	LOC108014292|XP_016935845.1|DSUZ
OG0005312	LOC108108182|XP_017071620.1|DEUG	LOC108011972|XP_016932721.1|DSUZ
OG0005313	LOC108111106|XP_017075936.1|DEUG	LOC108021546|XP_016945803.1|DSUZ
OG0005314	LOC108104129|XP_017065520.1|DEUG	LOC108020946|XP_016944874.1|DSUZ
OG0005315	LOC108105680|XP_017067873.1|DEUG	LOC108021542|XP_016945797.1|DSUZ
OG0005316	LOC108109100|XP_017072973.1|DEUG	LOC108009809|XP_016929972.1|DSUZ
OG0005317	LOC108118438|XP_017086633.1|DEUG	LOC108021126|XP_016945172.1|DSUZ
OG0005318	LOC108117633|XP_017085652.1|DEUG	LOC108010975|XP_036677998.1|DSUZ
OG0005319	LOC108105177|XP_017067118.1|DEUG	LOC108021101|XP_016945119.1|DSUZ
OG0005320	LOC108114853|XP_017081488.1|DEUG	LOC108021131|XP_016945178.1|DSUZ
OG0005321	LOC108112215|XP_017077524.1|DEUG	LOC108021328|XP_016945486.1|DSUZ
OG0005322	LOC108112265|XP_017077580.1|DEUG	LOC108021307|XP_016945450.1|DSUZ
OG0005323	LOC108110733|XP_017075412.1|DEUG	LOC108021316|XP_036674290.1|DSUZ
OG0005324	LOC108111116|XP_017075955.1|DEUG	LOC108021487|XP_016945719.1|DSUZ
OG0005325	LOC108111092|XP_017075920.1|DEUG	LOC108017639|XP_016940242.1|DSUZ
OG0005326	LOC108111222|XP_017076112.1|DEUG	LOC108008288|XP_016927592.1|DSUZ
OG0005327	LOC108108468|XP_017072018.1|DEUG	LOC108006269|XP_016925211.1|DSUZ
OG0005328	LOC108111594|XP_017076604.1|DEUG	LOC108020791|XP_016944659.1|DSUZ
OG0005329	LOC108108307|XP_017071814.1|DEUG	LOC108013058|XP_016934166.1|DSUZ
OG0005330	LOC108108306|XP_017071813.1|DEUG	LOC108013057|XP_016934164.1|DSUZ
OG0005331	LOC108110848|XP_017075581.1|DEUG	LOC108021015|XP_016944984.1|DSUZ
OG0005332	LOC108115483|XP_017082456.1|DEUG	LOC108006238|XP_016925170.1|DSUZ
OG0005333	LOC108104148|XP_017065537.1|DEUG	LOC108006037|XP_016924973.1|DSUZ
OG0005334	LOC108110892|XP_017075639.1|DEUG	LOC108009083|XP_016928630.1|DSUZ
OG0005335	LOC108111947|XP_017077117.1|DEUG	LOC108019901|XP_016943477.1|DSUZ
OG0005336	LOC108104807|XP_017066579.1|DEUG	LOC108009276|XP_016928981.1|DSUZ
OG0005337	LOC108112688|XP_017078369.1|DEUG	LOC108009057|XP_016928551.1|DSUZ
OG0005338	LOC108111073|XP_017075895.1|DEUG	LOC108021457|XP_016945676.1|DSUZ
OG0005339	LOC108110458|XP_017075015.1|DEUG	LOC108018005|XP_016940890.1|DSUZ
OG0005340	LOC108110959|XP_017075745.1|DEUG	LOC108021125|XP_016945170.1|DSUZ
OG0005341	LOC108104589|XP_017066241.1|DEUG	LOC108019890|XP_016943457.1|DSUZ
OG0005342	LOC108104075|XP_017065449.1|DEUG	LOC108021431|XP_016945636.1|DSUZ
OG0005343	LOC108113265|XP_017079302.1|DEUG	LOC108017772|XP_016940381.1|DSUZ
OG0005344	LOC108106316|XP_017068774.1|DEUG	LOC108008888|XP_016928282.1|DSUZ
OG0005345	LOC108107170|XP_017070074.1|DEUG	LOC108005911|XP_016924813.1|DSUZ
OG0005346	LOC108107095|XP_017069964.1|DEUG	LOC108011727|XP_016932442.1|DSUZ
OG0005347	LOC108111022|XP_017075825.1|DEUG	LOC108021009|XP_016944975.1|DSUZ
OG0005348	LOC108110793|XP_017075504.1|DEUG	LOC108021291|XP_016945420.1|DSUZ
OG0005349	LOC108110857|XP_017075593.1|DEUG	LOC108021689|XP_016946002.1|DSUZ
OG0005350	LOC108111328|XP_017076235.1|DEUG	LOC108006344|XP_016925352.1|DSUZ
OG0005351	LOC108109801|XP_017074009.1|DEUG	LOC108012910|XP_016933919.1|DSUZ
OG0005352	LOC108110877|XP_017075618.1|DEUG	LOC108020888|XP_036670731.1|DSUZ
OG0005353	LOC108112665|XP_017078291.1|DEUG	LOC108006189|XP_016925115.1|DSUZ
OG0005354	LOC108110651|XP_017075244.1|DEUG	LOC108018013|XP_036669578.1|DSUZ
OG0005355	LOC108111007|XP_017075808.1|DEUG	LOC108014148|XP_016935679.1|DSUZ
OG0005356	LOC108110744|XP_017075437.1|DEUG	LOC108014186|XP_016935720.1|DSUZ
OG0005357	LOC108107075|XP_017069934.1|DEUG	LOC108020903|XP_016944809.1|DSUZ
OG0005358	LOC108107036|XP_017069883.1|DEUG	LOC108009092|XP_016928644.1|DSUZ
OG0005359	LOC108112659|XP_017078280.1|DEUG	LOC108009773|XP_016929892.1|DSUZ
OG0005360	LOC108108621|XP_017072209.1|DEUG	LOC108020744|XP_016944609.1|DSUZ
OG0005361	LOC108111020|XP_017075823.1|DEUG	LOC108020988|XP_016944935.1|DSUZ
OG0005362	LOC108110969|XP_017075759.1|DEUG	LOC108021287|XP_016945416.1|DSUZ
OG0005363	LOC108102503|XP_017063015.1|DEUG	LOC108021706|XP_016946028.1|DSUZ
OG0005364	LOC108109239|XP_017073203.1|DEUG	LOC108009940|XP_016930174.1|DSUZ
OG0005365	LOC108115460|XP_017082400.1|DEUG	LOC108021202|XP_016945286.1|DSUZ
OG0005366	LOC108115465|XP_017082408.1|DEUG	LOC108021641|XP_016945938.1|DSUZ
OG0005367	LOC108115518|XP_017082508.1|DEUG	LOC108021297|XP_016945433.1|DSUZ
OG0005368	LOC108109359|XP_017073319.1|DEUG	LOC108006972|XP_016926067.2|DSUZ
OG0005369	LOC108110795|XP_017075513.1|DEUG	LOC108021778|XP_016946074.1|DSUZ
OG0005370	LOC108112116|XP_017077359.1|DEUG	LOC108016008|XP_016938093.1|DSUZ
OG0005371	LOC108112467|XP_017077812.1|DEUG	LOC108021811|XP_016946106.1|DSUZ
OG0005372	LOC108110331|XP_017074854.1|DEUG	LOC108010604|XP_016930984.2|DSUZ
OG0005373	LOC108115350|XP_017082264.1|DEUG	LOC108010532|XP_036677314.1|DSUZ
OG0005374	LOC108118447|XP_017086644.1|DEUG	LOC108009249|XP_016928921.1|DSUZ
OG0005375	LOC108118439|XP_017086634.1|DEUG	LOC108009631|XP_016929614.1|DSUZ
OG0005376	LOC108102557|XP_017063116.1|DEUG	LOC108015326|XP_036678687.1|DSUZ
OG0005377	LOC108102815|XP_017063486.1|DEUG	LOC108012904|XP_016933904.1|DSUZ
OG0005378	LOC108111074|XP_017075898.1|DEUG	LOC108009836|XP_036677641.1|DSUZ
OG0005379	LOC108111025|XP_017075834.1|DEUG	LOC108008056|XP_016927330.1|DSUZ
OG0005380	LOC108111082|XP_017075910.1|DEUG	LOC108021376|XP_016945559.1|DSUZ
OG0005381	LOC108105676|XP_017067867.1|DEUG	LOC108016522|XP_016938687.1|DSUZ
OG0005382	LOC108115457|XP_017082384.1|DEUG	LOC108017414|XP_036668736.1|DSUZ
OG0005383	LOC108108499|XP_017072053.1|DEUG	LOC108004808|XP_036670618.1|DSUZ
OG0005384	LOC108111523|XP_017076533.1|DEUG	LOC108012177|XP_016932961.2|DSUZ
OG0005385	LOC108109219|XP_017073173.1|DEUG	LOC108010018|XP_016930302.1|DSUZ
OG0005386	LOC108113325|XP_017079370.1|DEUG	LOC108010323|XP_036669484.1|DSUZ
OG0005387	LOC108109487|XP_017073506.1|DEUG	LOC108018567|XP_036672913.1|DSUZ
OG0005388	LOC108115525|XP_017082515.1|DEUG	LOC108007247|XP_016926378.1|DSUZ
OG0005389	LOC108104086|XP_017065471.1|DEUG	LOC108020998|XP_036673218.1|DSUZ
OG0005390	LOC108102575|XP_017063145.1|DEUG	LOC108016995|XP_016939434.1|DSUZ
OG0005391	LOC108102578|XP_017063148.1|DEUG	LOC108017011|XP_016939465.1|DSUZ
OG0005392	LOC108103066|XP_017063899.1|DEUG	LOC108013872|XP_016935370.1|DSUZ
OG0005393	LOC108116867|XP_017084434.1|DEUG	LOC108011576|XP_016932235.1|DSUZ
OG0005394	LOC108118474|XP_017086690.1|DEUG	LOC108021032|XP_016945011.1|DSUZ
OG0005395	LOC108105665|XP_017067853.1|DEUG	LOC108021574|XP_016945845.1|DSUZ
OG0005396	LOC108106129|XP_017068497.1|DEUG	LOC108019439|XP_016942756.1|DSUZ
OG0005397	LOC108106130|XP_017068501.1|DEUG	LOC108006853|XP_016925905.1|DSUZ
OG0005398	LOC108115250|XP_017082096.1|DEUG	LOC108016248|XP_016938360.1|DSUZ
OG0005399	LOC108104597|XP_017066254.1|DEUG	LOC108019932|XP_016943532.1|DSUZ
OG0005401	LOC108106202|XP_017068618.1|DEUG	LOC108006299|XP_016925264.1|DSUZ
OG0005402	LOC108106178|XP_017068590.1|DEUG	LOC108021607|XP_016945892.1|DSUZ
OG0005403	LOC108106197|XP_017068613.1|DEUG	LOC108005417|XP_016924178.1|DSUZ
OG0005404	LOC108106198|XP_017068614.1|DEUG	LOC108005421|XP_016924191.1|DSUZ
OG0005405	LOC108113288|XP_017079327.1|DEUG	LOC108010273|XP_016930623.1|DSUZ
OG0005406	LOC108113205|XP_017079227.1|DEUG	LOC108017724|XP_036670043.1|DSUZ
OG0005407	LOC108113060|XP_017078985.1|DEUG	LOC108008349|XP_016927667.1|DSUZ
OG0005408	LOC108102603|XP_017063195.1|DEUG	LOC108021225|XP_016945313.1|DSUZ
OG0005409	LOC108107089|XP_017069955.1|DEUG	LOC108019216|XP_016942500.1|DSUZ
OG0005410	LOC108102555|XP_017063115.1|DEUG	LOC108007657|XP_016926872.1|DSUZ
OG0005411	LOC108106323|XP_017068783.1|DEUG	LOC108009833|XP_016930012.1|DSUZ
OG0005412	LOC108106666|XP_017069383.1|DEUG	LOC108008419|XP_016927754.1|DSUZ
OG0005413	LOC108112737|XP_017078463.1|DEUG	LOC108017864|XP_016940510.1|DSUZ
OG0005414	LOC108116706|XP_017084216.1|DEUG	LOC108016650|XP_016938847.1|DSUZ
OG0005415	LOC108103909|XP_017065146.1|DEUG	LOC108005375|XP_016924122.1|DSUZ
OG0005416	LOC108112768|XP_017078518.1|DEUG	LOC108018175|XP_016941162.1|DSUZ
OG0005417	LOC108103048|XP_017063851.1|DEUG	LOC108008594|XP_016927965.1|DSUZ
OG0005418	LOC108115528|XP_017082519.1|DEUG	LOC108021037|XP_016945017.1|DSUZ
OG0005419	LOC108111064|XP_017075882.1|DEUG	LOC108021188|XP_016945265.1|DSUZ
OG0005420	LOC108107150|XP_017070046.1|DEUG	LOC108006905|XP_016925987.2|DSUZ
OG0005421	LOC108104036|XP_017065360.1|DEUG	LOC108021719|XP_016946045.1|DSUZ
OG0005422	LOC108106047|XP_017068389.1|DEUG	LOC108011225|XP_016931811.1|DSUZ
OG0005423	LOC108107994|XP_017071337.1|DEUG	LOC108018739|XP_016941807.1|DSUZ
OG0005424	LOC108109119|XP_017073001.1|DEUG	LOC108009616|XP_016929590.1|DSUZ
OG0005425	LOC108103619|XP_017064652.1|DEUG	LOC108006305|XP_016925281.1|DSUZ
OG0005426	LOC108104504|XP_017066110.1|DEUG	LOC108009152|XP_016928746.1|DSUZ
OG0005427	LOC108107022|XP_017069858.1|DEUG	LOC108009280|XP_016928993.1|DSUZ
OG0005428	LOC108113443|XP_017079502.1|DEUG	LOC108011883|XP_016932618.1|DSUZ
OG0005429	LOC108107083|XP_017069948.1|DEUG	LOC108021099|XP_036670652.1|DSUZ
OG0005430	LOC108107084|XP_017069949.1|DEUG	LOC108021100|XP_016945117.1|DSUZ
OG0005431	LOC108114866|XP_017081509.1|DEUG	LOC108021653|XP_016945954.1|DSUZ
OG0005432	LOC108117582|XP_017085573.1|DEUG	LOC108014216|XP_036678128.1|DSUZ
OG0005433	LOC108112234|XP_017077544.1|DEUG	LOC108008730|XP_016928119.1|DSUZ
OG0005434	LOC108103091|XP_017063935.1|DEUG	LOC108013745|XP_016935187.1|DSUZ
OG0005435	LOC108109613|XP_017073667.1|DEUG	LOC108006140|XP_016925084.2|DSUZ
OG0005436	LOC108114789|XP_017081393.1|DEUG	LOC108015861|XP_016937917.1|DSUZ
OG0005437	LOC108117321|XP_017085180.1|DEUG	LOC118878588|XP_036677518.1|DSUZ, LOC108020229|XP_036673823.1|DSUZ
OG0005438	LOC108110837|XP_017075566.1|DEUG	LOC108020191|XP_016943791.1|DSUZ
OG0005439	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG	LOC108018302|XP_016941325.1|DSUZ
OG0005440	LOC108110799|XP_017075514.1|DEUG	LOC108020313|XP_016943937.1|DSUZ
OG0005441	LOC108104079|XP_017065463.1|DEUG	LOC108011974|XP_016932725.2|DSUZ
OG0005442	LOC108106868|XP_017069601.1|DEUG	LOC108007680|XP_016926895.1|DSUZ
OG0005443	LOC108110832|XP_017075558.1|DEUG	LOC108021426|XP_016945627.1|DSUZ
OG0005444	LOC108110682|XP_017075299.1|DEUG	LOC108020940|XP_016944869.1|DSUZ
OG0005445	LOC108110613|XP_017075202.1|DEUG	LOC108009552|XP_016929499.1|DSUZ
OG0005446	LOC108106086|XP_017068434.1|DEUG	LOC108011946|XP_016932683.1|DSUZ
OG0005447	LOC108102676|XP_017063305.1|DEUG	LOC108004863|XP_016923437.1|DSUZ
OG0005448	LOC108112826|XP_017078619.1|DEUG	LOC108017981|XP_016940808.1|DSUZ
OG0005449	LOC108115196|XP_017082006.1|DEUG	LOC108019174|XP_016942426.1|DSUZ
OG0005450	LOC108116034|XP_017083213.1|DEUG	LOC108014766|XP_016936448.2|DSUZ
OG0005451	LOC108105713|XP_017067917.1|DEUG	LOC108021407|XP_016945603.1|DSUZ
OG0005452	LOC108113059|XP_017078980.1|DEUG	LOC108010161|XP_016930487.1|DSUZ
OG0005453	LOC108108313|XP_017071825.1|DEUG	LOC108011555|XP_036673000.1|DSUZ
OG0005454	LOC108104100|XP_017065485.1|DEUG	LOC108014301|XP_016935857.1|DSUZ
OG0005455	LOC108107205|XP_017070110.1|DEUG	LOC108008638|XP_016928006.1|DSUZ
OG0005456	LOC108106847|XP_017069578.1|DEUG	LOC108021284|XP_016945412.1|DSUZ
OG0005457	LOC108106848|XP_017069579.1|DEUG	LOC108013403|XP_016934749.1|DSUZ
OG0005458	LOC108111119|XP_017075964.1|DEUG	LOC108021359|XP_016945534.1|DSUZ
OG0005459	LOC108102665|XP_017063292.1|DEUG	LOC108021526|XP_016945776.1|DSUZ
OG0005460	LOC108115522|XP_017082512.1|DEUG	LOC108015412|XP_016937331.1|DSUZ
OG0005461	LOC108106965|XP_017069753.1|DEUG	LOC108021197|XP_016945275.1|DSUZ
OG0005462	LOC108106966|XP_017069754.1|DEUG	LOC108021198|XP_016945276.1|DSUZ
OG0005463	LOC108105942|XP_017068226.1|DEUG	LOC108013165|XP_016934351.1|DSUZ
OG0005464	LOC108107019|XP_017069855.1|DEUG	LOC108010125|XP_016930445.1|DSUZ
OG0005465	LOC108106844|XP_017069573.1|DEUG	LOC108013382|XP_016934713.1|DSUZ
OG0005466	LOC108106838|XP_017069565.1|DEUG	LOC108021418|XP_016945622.1|DSUZ
OG0005467	LOC108115690|XP_017082748.1|DEUG	LOC108005983|XP_016924913.1|DSUZ
OG0005468	LOC108106148|XP_017068536.1|DEUG	LOC108017951|XP_016940680.1|DSUZ
OG0005469	LOC108106187|XP_017068600.1|DEUG	LOC108005446|XP_016924228.2|DSUZ
OG0005470	LOC108106136|XP_017068517.1|DEUG	LOC108018043|XP_016940925.1|DSUZ
OG0005471	LOC108118480|XP_017086699.1|DEUG	LOC108018500|XP_036669167.1|DSUZ
OG0005472	LOC108118465|XP_017086673.1|DEUG	LOC108019527|XP_016942857.1|DSUZ
OG0005473	LOC108115479|XP_017082447.1|DEUG	LOC108021289|XP_016945421.1|DSUZ
OG0005474	LOC108104131|XP_017065522.1|DEUG	LOC108021135|XP_016945181.1|DSUZ
OG0005475	LOC108104130|XP_017065521.1|DEUG	LOC108021134|XP_016945180.1|DSUZ
OG0005476	LOC108112629|XP_017078224.1|DEUG	LOC108019817|XP_016943320.1|DSUZ
OG0005477	LOC108114250|XP_017080634.1|DEUG	LOC118877252|XP_036670852.1|DSUZ
OG0005478	LOC108102678|XP_017063308.1|DEUG	LOC108021338|XP_016945508.1|DSUZ
OG0005479	LOC108102655|XP_017063282.1|DEUG	LOC108021346|XP_016945517.1|DSUZ
OG0005480	LOC108102656|XP_017063284.1|DEUG	LOC108021347|XP_016945518.1|DSUZ
OG0005481	LOC108111029|XP_017075837.1|DEUG	LOC108021182|XP_016945252.1|DSUZ
OG0005482	LOC108110922|XP_017075686.1|DEUG	LOC108019388|XP_016942709.2|DSUZ
OG0005483	LOC108105596|XP_017067759.1|DEUG	LOC108011599|XP_016932257.1|DSUZ
OG0005484	LOC108105126|XP_017067048.1|DEUG	LOC108005063|XP_016923736.1|DSUZ
OG0005485	LOC108112033|XP_017077269.1|DEUG	LOC108019917|XP_036669961.1|DSUZ
OG0005486	LOC108104592|XP_017066244.1|DEUG	LOC108017770|XP_016940379.1|DSUZ
OG0005487	LOC108111147|XP_017076004.1|DEUG	LOC108021471|XP_016945699.1|DSUZ
OG0005488	LOC108111140|XP_017075996.1|DEUG	LOC108021707|XP_016946030.1|DSUZ
OG0005489	LOC108102605|XP_017063198.1|DEUG	LOC108021206|XP_016945291.1|DSUZ
OG0005490	LOC108102700|XP_017063335.1|DEUG	LOC108007569|XP_016926754.1|DSUZ
OG0005491	LOC108111665|XP_017076689.1|DEUG	LOC108016766|XP_036668586.1|DSUZ
OG0005492	LOC108112276|XP_017077590.1|DEUG	LOC108007817|XP_016927072.1|DSUZ
OG0005493	LOC108114783|XP_017081384.1|DEUG	LOC108008604|XP_016927976.1|DSUZ
OG0005494	LOC108107295|XP_017070240.1|DEUG	LOC108009199|XP_016928846.1|DSUZ
OG0005495	LOC108107300|XP_017070249.1|DEUG	LOC108008304|XP_016927610.1|DSUZ
OG0005496	LOC108110236|XP_017074711.1|DEUG	LOC108019435|XP_016942749.1|DSUZ, LOC108018495|XP_036674080.1|DSUZ
OG0005497	LOC108114829|XP_017081456.1|DEUG	LOC108004571|XP_016923001.1|DSUZ
OG0005498	LOC108114832|XP_017081458.1|DEUG	LOC108004580|XP_016923013.1|DSUZ
