Orthogroup	DEUG.longest_only	DFIC.longest_only
OG0005857	LOC108109856|XP_017074166.1|DEUG, LOC108117104|XP_017084809.1|DEUG	LOC108101052|XP_017060725.1|DFIC
OG0005858	LOC108111818|XP_017076911.1|DEUG	LOC108087969|XP_017041057.1|DFIC
OG0005859	LOC108102686|XP_017063315.1|DEUG	LOC108089981|XP_017043971.1|DFIC
OG0005860	LOC108116203|XP_017083451.1|DEUG	LOC108098449|XP_017056846.1|DFIC
OG0005861	LOC108109364|XP_017073322.1|DEUG	LOC108098670|XP_017057249.1|DFIC
OG0005862	LOC108104545|XP_017066174.1|DEUG	LOC108090308|XP_017044407.1|DFIC
OG0005863	LOC108109248|XP_017073219.1|DEUG	LOC108087711|XP_017040720.1|DFIC
OG0005864	LOC108109463|XP_017073466.1|DEUG	LOC108099319|XP_017058238.1|DFIC
OG0005865	LOC108117487|XP_017085452.1|DEUG	LOC108092014|XP_017046939.1|DFIC
OG0005866	LOC108106337|XP_017068802.1|DEUG	LOC108093775|XP_017049534.1|DFIC
OG0005867	LOC108106702|XP_017069811.1|DEUG	LOC108096920|XP_017054402.1|DFIC, LOC108098166|XP_017056387.1|DFIC
OG0005868	LOC108106770|XP_017069498.1|DEUG	LOC108086633|XP_017039097.1|DFIC
OG0005869	LOC108110319|XP_017074825.1|DEUG	LOC108086505|XP_017038920.1|DFIC
OG0005870	LOC108104432|XP_017065978.1|DEUG	LOC108097333|XP_017055056.1|DFIC
OG0005871	LOC108118392|XP_017086558.1|DEUG	LOC108095606|XP_017052259.1|DFIC
OG0005872	LOC108109554|XP_017073614.1|DEUG	LOC108099373|XP_017058354.1|DFIC
OG0005873	LOC108108292|XP_017071785.1|DEUG	LOC108099429|XP_017058449.1|DFIC
OG0005874	LOC108110057|XP_017074423.1|DEUG	LOC108094644|XP_017050838.1|DFIC
OG0005875	LOC108109275|XP_017073256.1|DEUG	LOC108101575|XP_017061475.1|DFIC
OG0005876	LOC108110294|XP_017074781.1|DEUG	LOC108091318|XP_017045938.1|DFIC
OG0005877	LOC108104938|XP_017066785.1|DEUG	LOC108094650|XP_017050848.1|DFIC
OG0005878	LOC108103854|XP_017065044.1|DEUG	LOC108091173|XP_017045708.1|DFIC
OG0005879	LOC108117459|XP_017085372.1|DEUG	LOC108091114|XP_017045626.1|DFIC
OG0005880	LOC108108814|XP_017072489.1|DEUG	LOC108088873|XP_017042350.1|DFIC
OG0005881	LOC108106025|XP_017068363.1|DEUG	LOC108087491|XP_017040370.1|DFIC
OG0005882	LOC108102984|XP_017063783.1|DEUG	LOC108102166|XP_017062353.1|DFIC
OG0005883	LOC108104678|XP_017066358.1|DEUG	LOC108099088|XP_017057893.1|DFIC
OG0005884	LOC108114563|XP_017081102.1|DEUG	LOC108093212|XP_017048664.1|DFIC
OG0005885	LOC108105985|XP_017068304.1|DEUG	LOC108086954|XP_017039556.1|DFIC
OG0005886	LOC108107561|XP_017070604.1|DEUG	LOC108100373|XP_017059709.1|DFIC
OG0005887	LOC108105996|XP_017068322.1|DEUG	LOC108087490|XP_017040368.1|DFIC
OG0005888	LOC108116768|XP_017084286.1|DEUG	LOC108088796|XP_017042249.1|DFIC
OG0005889	LOC108108026|XP_017071379.1|DEUG	LOC108089505|XP_017043308.1|DFIC
OG0005890	LOC108103683|XP_017064761.1|DEUG	LOC108097146|XP_017054754.1|DFIC
OG0005891	LOC108114447|XP_017080935.1|DEUG	LOC108100395|XP_017059744.1|DFIC
OG0005892	LOC108114543|XP_017081077.1|DEUG	LOC108100665|XP_017060167.1|DFIC
OG0005893	LOC108104297|XP_017065760.1|DEUG	LOC108096407|XP_017053469.1|DFIC
OG0005894	LOC108104298|XP_017065761.1|DEUG	LOC108096408|XP_017053470.1|DFIC
OG0005895	LOC108104299|XP_017065762.1|DEUG	LOC108096409|XP_017053471.1|DFIC
OG0005896	LOC108114638|XP_017081196.1|DEUG	LOC108100619|XP_017060101.1|DFIC
OG0005897	LOC108104016|XP_017065335.1|DEUG, LOC108113832|XP_017080029.1|DEUG	LOC108095452|XP_017052052.1|DFIC
OG0005898	LOC108110039|XP_017074386.1|DEUG	LOC108094681|XP_017050890.1|DFIC
OG0005899	LOC108113225|XP_017079251.1|DEUG	LOC108094030|XP_017049950.1|DFIC
OG0005900	LOC108110864|XP_017075600.1|DEUG	LOC108091515|XP_017046260.1|DFIC
OG0005901	LOC108112953|XP_017078842.1|DEUG	LOC108096804|XP_017054179.1|DFIC
OG0005902	LOC108106512|XP_017069095.1|DEUG	LOC108101526|XP_017061387.1|DFIC
OG0005903	LOC108116377|XP_017083706.1|DEUG	LOC108087204|XP_017039959.1|DFIC
OG0005904	LOC108116659|XP_017084139.1|DEUG	LOC108087333|XP_017040154.1|DFIC
OG0005905	LOC108107887|XP_017071166.1|DEUG	LOC108100507|XP_017059947.1|DFIC
OG0005906	LOC108108508|XP_017072065.1|DEUG	LOC108088282|XP_017041492.1|DFIC
OG0005907	LOC108114335|XP_017080750.1|DEUG	LOC108100442|XP_017059853.1|DFIC
OG0005908	LOC108117348|XP_017085210.1|DEUG	LOC108096369|XP_017053409.1|DFIC
OG0005909	LOC108108805|XP_017072477.1|DEUG	LOC108088909|XP_017042407.1|DFIC
OG0005910	LOC108113083|XP_017079018.1|DEUG	LOC108093981|XP_017049879.1|DFIC
OG0005911	LOC108113084|XP_017079019.1|DEUG	LOC108093982|XP_017049880.1|DFIC
OG0005912	LOC108112657|XP_017078276.1|DEUG	LOC108093736|XP_017049480.1|DFIC
OG0005913	LOC108115652|XP_017082696.1|DEUG	LOC108095780|XP_017052523.1|DFIC
OG0005914	LOC108106264|XP_017068719.1|DEUG	LOC108093840|XP_017049659.1|DFIC
OG0005915	LOC108106586|XP_017069257.1|DEUG	LOC108093841|XP_017049660.1|DFIC
OG0005916	LOC108109184|XP_017073103.1|DEUG	LOC108095215|XP_017051715.1|DFIC
OG0005917	LOC108111909|XP_017077037.1|DEUG	LOC108095169|XP_017051622.1|DFIC
OG0005918	LOC108117438|XP_017085347.1|DEUG	LOC108095372|XP_017051940.1|DFIC
OG0005919	LOC108104758|XP_017066482.1|DEUG	LOC108090647|XP_017044914.1|DFIC
OG0005920	LOC108113067|XP_017078994.1|DEUG	LOC108093658|XP_017049322.1|DFIC
OG0005921	LOC108113715|XP_017079889.1|DEUG	LOC108100283|XP_017059557.1|DFIC
OG0005922	LOC108104385|XP_017065911.1|DEUG	LOC108097128|XP_017054713.1|DFIC
OG0005923	LOC108108224|XP_017071681.1|DEUG	LOC108100568|XP_017060035.1|DFIC
OG0005924	LOC108106011|XP_017068346.1|DEUG	LOC108086939|XP_017039537.1|DFIC
OG0005925	LOC108108197|XP_017071638.1|DEUG	LOC108089606|XP_017043455.1|DFIC
OG0005926	LOC108103432|XP_017064391.1|DEUG	LOC108097879|XP_017055904.1|DFIC
OG0005927	LOC108115298|XP_017082182.1|DEUG	LOC108090203|XP_017044279.1|DFIC
OG0005928	LOC108109693|XP_017073793.1|DEUG	LOC108097501|XP_017055298.1|DFIC
OG0005929	LOC108114195|XP_017080502.1|DEUG	LOC108100315|XP_017059608.1|DFIC
OG0005930	LOC108106336|XP_017068800.1|DEUG	LOC108093773|XP_017049533.1|DFIC
OG0005931	LOC108114920|XP_017081596.1|DEUG	LOC108094300|XP_017050305.1|DFIC
OG0005932	LOC108113122|XP_017079112.1|DEUG	LOC108090878|XP_017045262.1|DFIC
OG0005933	LOC108104537|XP_017066160.1|DEUG	LOC108090356|XP_017044470.1|DFIC
OG0005934	LOC108106494|XP_017069073.1|DEUG	LOC108086731|XP_017039248.1|DFIC
OG0005935	LOC108116771|XP_017084290.1|DEUG	LOC108088781|XP_017042227.1|DFIC
OG0005936	LOC108107167|XP_017070069.1|DEUG	LOC108088217|XP_017041412.1|DFIC
OG0005937	LOC108116774|XP_017084294.1|DEUG	LOC108088783|XP_017042233.1|DFIC
OG0005938	LOC108112944|XP_017078830.1|DEUG	LOC108093752|XP_017049508.1|DFIC
OG0005939	LOC108102966|XP_017063756.1|DEUG	LOC108097784|XP_017055804.1|DFIC
OG0005940	LOC108112840|XP_017078637.1|DEUG	LOC108096730|XP_017054063.1|DFIC
OG0005941	LOC108107436|XP_017070462.1|DEUG	LOC108090954|XP_017045388.1|DFIC
OG0005942	LOC108111621|XP_017076642.1|DEUG	LOC108094306|XP_017050316.1|DFIC
OG0005943	LOC108114904|XP_017081566.1|DEUG	LOC108094272|XP_017050233.1|DFIC
OG0005944	LOC108114919|XP_017081595.1|DEUG	LOC108094324|XP_017050357.1|DFIC
OG0005945	LOC108112769|XP_017078521.1|DEUG	LOC108096789|XP_017054154.1|DFIC
OG0005946	LOC108112307|XP_017077621.1|DEUG	LOC108096879|XP_017054304.1|DFIC
OG0005947	LOC108112538|XP_017077953.1|DEUG	LOC108090363|XP_017044478.1|DFIC
OG0005948	LOC108108555|XP_017072125.1|DEUG	LOC108088351|XP_017041587.1|DFIC
OG0005949	LOC108108678|XP_017072272.1|DEUG	LOC108088815|XP_017042272.1|DFIC
OG0005950	LOC108112296|XP_017077613.1|DEUG	LOC108100080|XP_017059310.1|DFIC
OG0005951	LOC108114577|XP_017081118.1|DEUG	LOC108087536|XP_017040432.1|DFIC
OG0005952	LOC108112287|XP_017077603.1|DEUG	LOC108100078|XP_017059307.1|DFIC
OG0005953	LOC108115547|XP_017082541.1|DEUG	LOC108089906|XP_017043872.1|DFIC
OG0005954	LOC108115534|XP_017082525.1|DEUG	LOC108089941|XP_017043919.1|DFIC
OG0005955	LOC108109865|XP_017074146.1|DEUG	LOC108098791|XP_017057418.1|DFIC
OG0005956	LOC108112879|XP_017078713.1|DEUG	LOC108093858|XP_017049687.1|DFIC
OG0005957	LOC108117556|XP_017085554.1|DEUG	LOC108092213|XP_017047234.1|DFIC
OG0005958	LOC108113656|XP_017079817.1|DEUG	LOC108095983|XP_017052816.1|DFIC
OG0005959	LOC108110907|XP_017075657.1|DEUG	LOC108101248|XP_017060993.1|DFIC
OG0005960	LOC108106040|XP_017068380.1|DEUG	LOC108087593|XP_017040514.1|DFIC
OG0005961	LOC108112653|XP_017078273.1|DEUG	LOC108093733|XP_017049477.1|DFIC
OG0005962	LOC108108872|XP_017072579.1|DEUG	LOC108094953|XP_017051305.1|DFIC
OG0005963	LOC108112457|XP_017077802.1|DEUG	LOC108098707|XP_017057309.1|DFIC
OG0005964	LOC108113200|XP_017079219.1|DEUG	LOC108096770|XP_017054132.1|DFIC
OG0005965	LOC108104811|XP_017066582.1|DEUG	LOC108090707|XP_017044989.1|DFIC
OG0005966	LOC108106745|XP_017069472.1|DEUG	LOC108086730|XP_017039247.1|DFIC
OG0005967	LOC108109165|XP_017073077.1|DEUG	LOC108094740|XP_017050977.1|DFIC
OG0005968	LOC108109280|XP_017073261.1|DEUG	LOC108094918|XP_017051257.1|DFIC
OG0005969	LOC108107452|XP_017070490.1|DEUG	LOC108090940|XP_017045365.1|DFIC
OG0005970	LOC108114664|XP_017081232.1|DEUG	LOC108089749|XP_017043625.1|DFIC
OG0005971	LOC108106416|XP_017068928.1|DEUG	LOC108096645|XP_017053898.1|DFIC
OG0005972	LOC108114530|XP_017081054.1|DEUG	LOC108100341|XP_017059650.1|DFIC
OG0005973	LOC108107562|XP_017070608.1|DEUG	LOC108100271|XP_017059544.1|DFIC
OG0005974	LOC108114328|XP_017080736.1|DEUG	LOC108100405|XP_017059777.1|DFIC
OG0005975	LOC108114618|XP_017081174.1|DEUG	LOC108100343|XP_017059657.1|DFIC
OG0005976	LOC108105291|XP_017067272.1|DEUG	LOC108087340|XP_017040169.1|DFIC
OG0005977	LOC108109252|XP_017073223.1|DEUG	LOC108094959|XP_017051312.1|DFIC
OG0005978	LOC108112479|XP_017077827.1|DEUG	LOC108093805|XP_017049605.1|DFIC
OG0005979	LOC108112049|XP_017077291.1|DEUG	LOC108087800|XP_017040835.1|DFIC
OG0005980	LOC108113360|XP_017079413.1|DEUG	LOC108093953|XP_017049842.1|DFIC
OG0005981	LOC108104348|XP_017065842.1|DEUG	LOC108101683|XP_017061599.1|DFIC
OG0005982	LOC108113317|XP_017079362.1|DEUG	LOC108094036|XP_017049958.1|DFIC
OG0005983	LOC108105029|XP_017066915.1|DEUG	LOC108097542|XP_017055384.1|DFIC
OG0005984	LOC108105368|XP_017067390.1|DEUG	LOC108098049|XP_017056219.1|DFIC
OG0005985	LOC108111852|XP_017076950.1|DEUG	LOC108091163|XP_017045692.1|DFIC
OG0005986	LOC108117621|XP_017085638.1|DEUG	LOC108091105|XP_017045617.1|DFIC
OG0005987	LOC108105069|XP_017066978.1|DEUG	LOC108095583|XP_017052227.1|DFIC
OG0005988	LOC108106610|XP_017069298.1|DEUG	LOC108094010|XP_017049927.1|DFIC
OG0005989	LOC108106520|XP_017069114.1|DEUG	LOC108094873|XP_017051190.1|DFIC
OG0005990	LOC108113013|XP_017078923.1|DEUG	LOC108093867|XP_017049697.1|DFIC
OG0005991	LOC108104496|XP_017066099.1|DEUG	LOC108090391|XP_017044529.1|DFIC
OG0005992	LOC108114573|XP_017081113.1|DEUG	LOC108089745|XP_017043619.1|DFIC
OG0005993	LOC108114574|XP_017081114.1|DEUG	LOC108089746|XP_017043620.1|DFIC
OG0005994	LOC108108712|XP_017072333.1|DEUG	LOC108088921|XP_017042426.1|DFIC
OG0005995	LOC108114714|XP_017081305.1|DEUG	LOC108100704|XP_017060221.1|DFIC
OG0005996	LOC108108690|XP_017072284.1|DEUG	LOC108088818|XP_017042275.1|DFIC
OG0005997	LOC108113136|XP_017079132.1|DEUG	LOC108096833|XP_017054227.1|DFIC
OG0005998	LOC108104253|XP_017065691.1|DEUG	LOC108087414|XP_017040243.1|DFIC
OG0005999	LOC108104738|XP_017066464.1|DEUG	LOC108099045|XP_017057795.1|DFIC
OG0006000	LOC108112595|XP_017078134.1|DEUG	LOC108090426|XP_017044584.1|DFIC
OG0006001	LOC108107624|XP_017070682.1|DEUG	LOC108099781|XP_017058899.1|DFIC
OG0006002	LOC108107284|XP_017070227.1|DEUG	LOC108090908|XP_017045318.1|DFIC
OG0006003	LOC108104300|XP_017065763.1|DEUG	LOC108087475|XP_017040340.1|DFIC
OG0006004	LOC108114966|XP_017081662.1|DEUG	LOC108091375|XP_017046026.1|DFIC
OG0006005	LOC108106430|XP_017068947.1|DEUG	LOC108086436|XP_017038836.1|DFIC
OG0006006	LOC108109096|XP_017072968.1|DEUG	LOC108095195|XP_017051691.1|DFIC
OG0006007	LOC108111618|XP_017076637.1|DEUG	LOC108094318|XP_017050345.1|DFIC
OG0006008	LOC108110931|XP_017075701.1|DEUG	LOC108092494|XP_017047582.1|DFIC
OG0006009	LOC108114363|XP_017080799.1|DEUG	LOC108100434|XP_017059839.1|DFIC
OG0006010	LOC108108727|XP_017072349.1|DEUG	LOC108088881|XP_017042364.1|DFIC
OG0006011	LOC108104647|XP_017066316.1|DEUG	LOC108099117|XP_017057936.1|DFIC
OG0006012	LOC108114194|XP_017080494.1|DEUG	LOC108100292|XP_017059573.1|DFIC
OG0006013	LOC108112121|XP_017077361.1|DEUG	LOC108096495|XP_017053594.1|DFIC
OG0006014	LOC108104009|XP_017065322.1|DEUG	LOC108095447|XP_017052046.1|DFIC
OG0006015	LOC108106530|XP_017069154.1|DEUG	LOC108101834|XP_017061837.1|DFIC
OG0006016	LOC108104535|XP_017066158.1|DEUG	LOC108090354|XP_017044466.1|DFIC
OG0006017	LOC108106760|XP_017069489.1|DEUG	LOC108086676|XP_017039157.1|DFIC
OG0006018	LOC108111991|XP_017077208.1|DEUG	LOC108095184|XP_017051659.1|DFIC
OG0006019	LOC108113296|XP_017079336.1|DEUG	LOC108096917|XP_017054357.1|DFIC
OG0006020	LOC108114466|XP_017080963.1|DEUG	LOC108100557|XP_017060019.1|DFIC
OG0006021	LOC108107966|XP_017071295.1|DEUG	LOC108089412|XP_017043101.1|DFIC
OG0006022	LOC108111066|XP_017075883.1|DEUG	LOC108092676|XP_017047848.1|DFIC
OG0006023	LOC108113603|XP_017079747.1|DEUG	LOC108095897|XP_017052702.1|DFIC
OG0006024	LOC108103795|XP_017064915.1|DEUG	LOC108097930|XP_017055971.1|DFIC
OG0006025	LOC108106522|XP_017069119.1|DEUG	LOC108086688|XP_017039171.1|DFIC
OG0006026	LOC108115645|XP_017082688.1|DEUG	LOC108099597|XP_017058698.1|DFIC
OG0006027	LOC108114892|XP_017081539.1|DEUG	LOC108094832|XP_017051113.1|DFIC
OG0006028	LOC108106775|XP_017069505.1|DEUG	LOC108101597|XP_017061498.1|DFIC
OG0006029	LOC108104548|XP_017066178.1|DEUG	LOC108090435|XP_017044601.1|DFIC
OG0006030	LOC108117508|XP_017085485.1|DEUG	LOC108099634|XP_017058753.1|DFIC
OG0006031	LOC108106759|XP_017069487.1|DEUG	LOC108087744|XP_017040755.1|DFIC
OG0006032	LOC108117710|XP_017085751.1|DEUG	LOC108098045|XP_017056198.1|DFIC
OG0006033	LOC108106755|XP_017069484.1|DEUG	LOC108086677|XP_017039158.1|DFIC, LOC108086621|XP_017039086.1|DFIC
OG0006034	LOC108110157|XP_017074568.1|DEUG	LOC108093348|XP_017048845.1|DFIC
OG0006035	LOC108116413|XP_017083786.1|DEUG	LOC108096466|XP_017053571.1|DFIC
OG0006036	LOC108110508|XP_017075077.1|DEUG	LOC108097833|XP_017055846.1|DFIC
OG0006037	LOC108106534|XP_017069161.1|DEUG	LOC108086694|XP_017039181.1|DFIC
OG0006038	LOC108115397|XP_017082323.1|DEUG	LOC108090219|XP_017044301.1|DFIC
OG0006039	LOC108111623|XP_017076646.1|DEUG	LOC108094315|XP_017050333.1|DFIC
OG0006040	LOC108106248|XP_017068703.1|DEUG	LOC108094752|XP_017050998.1|DFIC
OG0006041	LOC108103702|XP_017064787.1|DEUG	LOC108092973|XP_017048350.1|DFIC
OG0006042	LOC108112512|XP_017077889.1|DEUG	LOC108087636|XP_017040582.1|DFIC
OG0006043	LOC108108628|XP_017072217.1|DEUG	LOC108099929|XP_017059088.1|DFIC
OG0006044	LOC108105462|XP_017067551.1|DEUG	LOC108097260|XP_017054937.1|DFIC
OG0006045	LOC108110353|XP_017074881.1|DEUG	LOC108095044|XP_017051435.1|DFIC
OG0006046	LOC108112924|XP_017078805.1|DEUG	LOC108093889|XP_017049734.1|DFIC
OG0006047	LOC108106023|XP_017068361.1|DEUG	LOC108086949|XP_017039550.1|DFIC
OG0006048	LOC108114650|XP_017081211.1|DEUG	LOC108100602|XP_017060077.1|DFIC
OG0006049	LOC108102932|XP_017063682.1|DEUG	LOC108097585|XP_017055463.1|DFIC
OG0006050	LOC108105208|XP_017067150.1|DEUG	LOC108086829|XP_017039364.1|DFIC
OG0006051	LOC108117550|XP_017085551.1|DEUG	LOC108091104|XP_017045615.1|DFIC
OG0006052	LOC108107374|XP_017070370.1|DEUG	LOC108090863|XP_017045238.1|DFIC
OG0006053	LOC108109900|XP_017074196.1|DEUG	LOC108089059|XP_017042656.1|DFIC
OG0006054	LOC108108672|XP_017072269.1|DEUG	LOC108098404|XP_017056775.1|DFIC
OG0006055	LOC108111815|XP_017076908.1|DEUG	LOC108088000|XP_017041101.1|DFIC
OG0006056	LOC108113228|XP_017079254.1|DEUG	LOC108087640|XP_017040593.1|DFIC
OG0006057	LOC108102845|XP_017063526.1|DEUG	LOC108100561|XP_017060024.1|DFIC
OG0006058	LOC108117262|XP_017085104.1|DEUG	LOC108087943|XP_017041020.1|DFIC
OG0006059	LOC108107969|XP_017071298.1|DEUG	LOC108089510|XP_017043318.1|DFIC
OG0006060	LOC108107971|XP_017071302.1|DEUG	LOC108089511|XP_017043320.1|DFIC
OG0006061	LOC108117700|XP_017085727.1|DEUG	LOC108098001|XP_017056126.1|DFIC
OG0006062	LOC108116342|XP_017083646.1|DEUG	LOC108087262|XP_017040057.1|DFIC
OG0006063	LOC108111169|XP_017076037.1|DEUG	LOC108089149|XP_017042760.1|DFIC
OG0006064	LOC108106591|XP_017069263.1|DEUG	LOC108093627|XP_017049264.1|DFIC
OG0006065	LOC108107687|XP_017070780.1|DEUG	LOC108099042|XP_017057792.1|DFIC
OG0006066	LOC108112130|XP_017077369.1|DEUG	LOC108094035|XP_017049956.1|DFIC
OG0006067	LOC108104472|XP_017066026.1|DEUG	LOC108090257|XP_017044342.1|DFIC
OG0006068	LOC108105010|XP_017066879.1|DEUG	LOC108097473|XP_017055236.1|DFIC
OG0006069	LOC108108612|XP_017072200.1|DEUG	LOC108099903|XP_017059050.1|DFIC
OG0006070	LOC108108677|XP_017072271.1|DEUG	LOC108088935|XP_017042448.1|DFIC
OG0006071	LOC108115863|XP_017082977.1|DEUG	LOC108095892|XP_017052695.1|DFIC
OG0006072	LOC108107574|XP_017070624.1|DEUG	LOC108099689|XP_017058810.1|DFIC
OG0006073	LOC108104745|XP_017066475.1|DEUG	LOC108100706|XP_017060223.1|DFIC
OG0006074	LOC108104352|XP_017065847.1|DEUG	LOC108101688|XP_017061606.1|DFIC
OG0006075	LOC108117430|XP_017085332.1|DEUG	LOC108095390|XP_017051959.1|DFIC
OG0006076	LOC108106800|XP_017069533.1|DEUG	LOC108086749|XP_017039278.1|DFIC
OG0006077	LOC108108750|XP_017072397.1|DEUG	LOC108088884|XP_017042370.1|DFIC
OG0006078	LOC108108781|XP_017072441.1|DEUG	LOC108088899|XP_017042389.1|DFIC
OG0006079	LOC108114197|XP_017080504.1|DEUG	LOC108096279|XP_017053234.1|DFIC
OG0006080	LOC108117350|XP_017085214.1|DEUG	LOC108096348|XP_017053385.1|DFIC
OG0006081	LOC108104797|XP_017066555.1|DEUG	LOC108090751|XP_017045072.1|DFIC
OG0006082	LOC108104818|XP_017066591.1|DEUG	LOC108090761|XP_017045082.1|DFIC
OG0006083	LOC108108532|XP_017072093.1|DEUG	LOC108088310|XP_017041530.1|DFIC
OG0006084	LOC108118229|XP_017086300.1|DEUG	LOC108096379|XP_017053420.1|DFIC
OG0006085	LOC108108813|XP_017072488.1|DEUG	LOC108088931|XP_017042443.1|DFIC
OG0006086	LOC108108816|XP_017072496.1|DEUG	LOC108088875|XP_017042351.1|DFIC
OG0006087	LOC108112925|XP_017078806.1|DEUG	LOC108093890|XP_017049735.1|DFIC
OG0006088	LOC108108652|XP_017072244.1|DEUG	LOC108099904|XP_017059051.1|DFIC
OG0006089	LOC108104439|XP_017065987.1|DEUG	LOC108095350|XP_017051919.1|DFIC
OG0006090	LOC108114253|XP_017080636.1|DEUG	LOC108089581|XP_017043425.1|DFIC
OG0006091	LOC108114595|XP_017081140.1|DEUG	LOC108087496|XP_017040381.1|DFIC
OG0006092	LOC108103874|XP_017065089.1|DEUG	LOC108095356|XP_017051926.1|DFIC
OG0006093	LOC108104809|XP_017066580.1|DEUG	LOC108090645|XP_017044912.1|DFIC
OG0006094	LOC108114584|XP_017081127.1|DEUG	LOC108100161|XP_017059413.1|DFIC
OG0006095	LOC108104528|XP_017066149.1|DEUG	LOC108090395|XP_017044533.1|DFIC
OG0006096	LOC108106658|XP_017069368.1|DEUG	LOC108086739|XP_017039260.1|DFIC
OG0006097	LOC108108504|XP_017072059.1|DEUG	LOC108088318|XP_017041543.1|DFIC
OG0006098	LOC108104186|XP_017065615.1|DEUG	LOC108091561|XP_017046322.1|DFIC
OG0006099	LOC108106389|XP_017068884.1|DEUG	LOC108087677|XP_017040671.1|DFIC
OG0006100	LOC108113286|XP_017079325.1|DEUG	LOC108096548|XP_017053726.1|DFIC
OG0006101	LOC108110889|XP_017075636.1|DEUG	LOC108089248|XP_017042901.1|DFIC
OG0006102	LOC108109235|XP_017073196.1|DEUG	LOC108094922|XP_017051269.1|DFIC
OG0006103	LOC108117596|XP_017085599.1|DEUG	LOC108091188|XP_017045754.1|DFIC
OG0006104	LOC108104931|XP_017066773.1|DEUG	LOC108095374|XP_017051943.1|DFIC
OG0006105	LOC108104932|XP_017066774.1|DEUG	LOC108095303|XP_017051852.1|DFIC
OG0006106	LOC108108788|XP_017072451.1|DEUG	LOC108088890|XP_017042376.1|DFIC
OG0006107	LOC108109107|XP_017072984.1|DEUG	LOC108095211|XP_017051710.1|DFIC
OG0006108	LOC108118530|XP_017086768.1|DEUG	LOC108097176|XP_017054803.1|DFIC
OG0006109	LOC108116766|XP_017084281.1|DEUG	LOC108088779|XP_017042225.1|DFIC
OG0006110	LOC108108493|XP_017072036.1|DEUG	LOC108088285|XP_017041495.1|DFIC
OG0006111	LOC108109161|XP_017073073.1|DEUG	LOC108095181|XP_017051655.1|DFIC
OG0006112	LOC108107346|XP_017070334.1|DEUG	LOC108090974|XP_017045418.1|DFIC
OG0006113	LOC108114175|XP_017080469.1|DEUG	LOC108089420|XP_017043113.1|DFIC
OG0006114	LOC108116044|XP_017083232.1|DEUG	LOC108086548|XP_017038975.1|DFIC
OG0006115	LOC108106364|XP_017068833.1|DEUG	LOC108086760|XP_017039288.1|DFIC
OG0006116	LOC108106748|XP_017069476.1|DEUG	LOC108087727|XP_017040737.1|DFIC
OG0006117	LOC108112656|XP_017078275.1|DEUG	LOC108093735|XP_017049479.1|DFIC
OG0006118	LOC108112616|XP_017078196.1|DEUG	LOC108093719|XP_017049415.1|DFIC
OG0006119	LOC108106687|XP_017069409.1|DEUG	LOC108094757|XP_017051003.1|DFIC
OG0006120	LOC108112187|XP_017077488.1|DEUG, LOC108118268|XP_017086355.1|DEUG	LOC108094016|XP_017049932.1|DFIC
OG0006121	LOC108108754|XP_017072402.1|DEUG	LOC108088865|XP_017042334.1|DFIC
OG0006122	LOC108108884|XP_017072601.1|DEUG	LOC108098415|XP_017056798.1|DFIC
OG0006123	LOC108107472|XP_017070508.1|DEUG	LOC108101932|XP_017062004.1|DFIC
OG0006124	LOC108116571|XP_017084001.1|DEUG, LOC108116529|XP_017083957.1|DEUG	LOC108091882|XP_017046752.1|DFIC
OG0006125	LOC108108058|XP_017071422.1|DEUG	LOC108089492|XP_017043262.1|DFIC
OG0006126	LOC108102751|XP_017063392.1|DEUG	LOC108089438|XP_017043162.1|DFIC
OG0006127	LOC108104291|XP_017065754.1|DEUG	LOC108096367|XP_017053407.1|DFIC
OG0006128	LOC108118244|XP_017086322.1|DEUG	LOC108096420|XP_017053494.1|DFIC
OG0006129	LOC108104296|XP_017065759.1|DEUG	LOC108096380|XP_017053424.1|DFIC
OG0006130	LOC108118214|XP_017086273.1|DEUG	LOC108096329|XP_017053351.1|DFIC
OG0006131	LOC108118219|XP_017086284.1|DEUG	LOC108096260|XP_017053205.1|DFIC
OG0006132	LOC108118238|XP_017086312.1|DEUG	LOC108096432|XP_017053510.1|DFIC
OG0006133	LOC108118215|XP_017086274.1|DEUG	LOC108096330|XP_017053352.1|DFIC
OG0006134	LOC108104287|XP_017065746.1|DEUG	LOC108096374|XP_017053415.1|DFIC
OG0006135	LOC108118213|XP_017086271.1|DEUG	LOC108096314|XP_017053295.1|DFIC
OG0006136	LOC108108060|XP_017071426.1|DEUG	LOC108089495|XP_017043269.1|DFIC
OG0006137	LOC108104258|XP_017065695.1|DEUG	LOC108087479|XP_017040346.1|DFIC
OG0006138	LOC108105396|XP_017067430.1|DEUG	LOC108101454|XP_017061285.1|DFIC
OG0006139	LOC108104561|XP_017066193.1|DEUG	LOC108090352|XP_017044462.1|DFIC
OG0006140	LOC108107388|XP_017070394.1|DEUG	LOC108101900|XP_017061956.1|DFIC
OG0006141	LOC108112905|XP_017078761.1|DEUG	LOC108090462|XP_017044649.1|DFIC
OG0006142	LOC108108516|XP_017072075.1|DEUG	LOC108088287|XP_017041497.1|DFIC
OG0006143	LOC108114471|XP_017080968.1|DEUG	LOC108095428|XP_017052025.1|DFIC
OG0006144	LOC108105992|XP_017068315.1|DEUG	LOC108086904|XP_017039465.1|DFIC
