Orthogroup	DEUG.longest_only	DBIA.longest_only
OG0004378	LOC108106528|XP_017069145.1|DEUG	LOC108026697|XP_016953274.1|DBIA
OG0004379	LOC108109111|XP_017072990.1|DEUG	LOC108022864|XP_016947531.1|DBIA
OG0004380	LOC108104445|XP_017065995.1|DEUG	LOC108029801|XP_016957805.1|DBIA
OG0004381	LOC108117245|XP_017085079.1|DEUG	LOC108025011|XP_016950759.1|DBIA
OG0004382	LOC108106566|XP_017069221.1|DEUG	LOC108022608|XP_016947133.1|DBIA
OG0004383	LOC108106453|XP_017069008.1|DEUG	LOC108036918|XP_016968819.1|DBIA
OG0004384	LOC108106608|XP_017069296.1|DEUG	LOC108036913|XP_016968814.1|DBIA
OG0004385	LOC108106708|XP_017069428.1|DEUG	LOC108030271|XP_016958585.1|DBIA
OG0004386	LOC108106570|XP_017069227.1|DEUG	LOC108030137|XP_016958341.1|DBIA
OG0004387	LOC108113864|XP_017080067.1|DEUG	LOC108035203|XP_016966200.1|DBIA
OG0004388	LOC108106798|XP_017069531.1|DEUG	LOC108023111|XP_016947866.1|DBIA
OG0004389	LOC108108083|XP_017071458.1|DEUG	LOC108035376|XP_016966469.1|DBIA
OG0004390	LOC108118228|XP_017086298.1|DEUG	LOC108030622|XP_016959114.1|DBIA
OG0004391	LOC108108970|XP_017072714.1|DEUG	LOC108026579|XP_016953020.1|DBIA
OG0004392	LOC108117340|XP_017085202.1|DEUG	LOC108030555|XP_016958938.1|DBIA
OG0004393	LOC108111988|XP_017077206.1|DEUG	LOC108029648|XP_016957554.1|DBIA
OG0004394	LOC108113109|XP_017079087.1|DEUG	LOC108030281|XP_016958596.1|DBIA
OG0004395	LOC108106772|XP_017069502.1|DEUG	LOC108029398|XP_016957117.1|DBIA
OG0004396	LOC108110357|XP_017074886.1|DEUG	LOC108021929|XP_016946241.1|DBIA
OG0004397	LOC108111946|XP_017077115.1|DEUG	LOC108029627|XP_016957508.1|DBIA
OG0004398	LOC108111949|XP_017077119.1|DEUG	LOC108029674|XP_016957609.1|DBIA
OG0004399	LOC108112709|XP_017078422.1|DEUG	LOC108030102|XP_016958277.1|DBIA
OG0004400	LOC108109502|XP_017073532.1|DEUG	LOC108031600|XP_016960667.1|DBIA
OG0004401	LOC108107489|XP_017070524.1|DEUG	LOC108026916|XP_016953615.1|DBIA
OG0004402	LOC108107460|XP_017070495.1|DEUG	LOC108026851|XP_016953519.1|DBIA
OG0004403	LOC108106463|XP_017069020.1|DEUG	LOC108022517|XP_016946975.1|DBIA
OG0004404	LOC108110352|XP_017074878.1|DEUG	LOC108035418|XP_016966532.1|DBIA
OG0004405	LOC108114637|XP_017081193.1|DEUG	LOC108028354|XP_016955600.1|DBIA
OG0004406	LOC108104012|XP_017065327.1|DEUG	LOC108035154|XP_016966087.1|DBIA
OG0004407	LOC108104536|XP_017066159.1|DEUG	LOC108029600|XP_016957462.1|DBIA
OG0004408	LOC108113863|XP_017080066.1|DEUG	LOC108034493|XP_016964887.1|DBIA
OG0004409	LOC108102325|XP_017062603.1|DEUG	LOC108035693|XP_016966904.1|DBIA
OG0004410	LOC108112683|XP_017078364.1|DEUG	LOC108022654|XP_016947201.1|DBIA
OG0004411	LOC108108747|XP_017072388.1|DEUG	LOC108030882|XP_016959528.1|DBIA
OG0004412	LOC108108745|XP_017072385.1|DEUG	LOC108030881|XP_016959527.1|DBIA
OG0004413	LOC108107384|XP_017070385.1|DEUG	LOC108026840|XP_016953505.1|DBIA
OG0004414	LOC108107348|XP_017070337.1|DEUG	LOC108026950|XP_016953652.1|DBIA
OG0004415	LOC108106385|XP_017068880.1|DEUG	LOC108030212|XP_016958468.1|DBIA
OG0004416	LOC108113245|XP_017079280.1|DEUG	LOC108030391|XP_016958762.1|DBIA
OG0004417	LOC108117555|XP_017085553.1|DEUG	LOC108032008|XP_016961295.1|DBIA
OG0004418	LOC108113020|XP_017078935.1|DEUG	LOC108030112|XP_016958295.1|DBIA
OG0004419	LOC108104488|XP_017066090.1|DEUG	LOC108029570|XP_016957417.1|DBIA
OG0004420	LOC108113159|XP_017079160.1|DEUG	LOC108029374|XP_016957091.1|DBIA
OG0004421	LOC108108611|XP_017072199.1|DEUG	LOC108028797|XP_016956269.1|DBIA
OG0004422	LOC108108606|XP_017072194.1|DEUG	LOC108028098|XP_016955232.1|DBIA
OG0004423	LOC108112474|XP_017077821.1|DEUG	LOC108022574|XP_016947081.1|DBIA
OG0004424	LOC108107446|XP_017070477.1|DEUG	LOC108022916|XP_016947612.1|DBIA
OG0004425	LOC108114364|XP_017080803.1|DEUG	LOC108028347|XP_016955588.1|DBIA
OG0004426	LOC108114469|XP_017080965.1|DEUG	LOC108028688|XP_016956121.1|DBIA
OG0004427	LOC108117352|XP_017085216.1|DEUG	LOC108030614|XP_016959097.1|DBIA
OG0004428	LOC108116913|XP_017084528.1|DEUG	LOC108031576|XP_016960626.1|DBIA
OG0004429	LOC108115559|XP_017082555.1|DEUG	LOC108033650|XP_016963574.1|DBIA
OG0004430	LOC108106012|XP_017068347.1|DEUG	LOC108034996|XP_016965824.1|DBIA
OG0004431	LOC108109512|XP_017073552.1|DEUG	LOC108032172|XP_016961515.1|DBIA
OG0004432	LOC108109511|XP_017073551.1|DEUG	LOC108032171|XP_016961514.1|DBIA
OG0004433	LOC108108810|XP_017072483.1|DEUG	LOC108030883|XP_016959530.1|DBIA
OG0004434	LOC108111948|XP_017077118.1|DEUG	LOC108029673|XP_016957608.1|DBIA
OG0004435	LOC108109289|XP_017073271.1|DEUG	LOC108026966|XP_016953670.1|DBIA
OG0004436	LOC108106439|XP_017068961.1|DEUG	LOC108036901|XP_016968770.1|DBIA
OG0004437	LOC108107487|XP_017070522.1|DEUG	LOC108023080|XP_016947819.1|DBIA
OG0004438	LOC108106456|XP_017069011.1|DEUG	LOC108036917|XP_016968817.1|DBIA
OG0004439	LOC108106471|XP_017069033.1|DEUG	LOC108022462|XP_016946859.1|DBIA
OG0004440	LOC108112686|XP_017078367.1|DEUG	LOC108022840|XP_016947500.1|DBIA
OG0004441	LOC108112165|XP_017077419.1|DEUG	LOC108032378|XP_016961688.1|DBIA
OG0004442	LOC108112972|XP_017078865.1|DEUG	LOC108022650|XP_016947196.1|DBIA
OG0004443	LOC108107734|XP_017070872.1|DEUG	LOC108035084|XP_016965989.1|DBIA
OG0004444	LOC108112598|XP_017078141.1|DEUG	LOC108036391|XP_016967989.1|DBIA
OG0004445	LOC108107477|XP_017070512.1|DEUG	LOC108026943|XP_016953645.1|DBIA
OG0004446	LOC108104233|XP_017065673.1|DEUG	LOC108025268|XP_016951119.1|DBIA
OG0004447	LOC108116591|XP_017084026.1|DEUG	LOC108026019|XP_016952198.1|DBIA
OG0004448	LOC108112301|XP_017077616.1|DEUG	LOC108022260|XP_016946608.1|DBIA
OG0004449	LOC108118211|XP_017086267.1|DEUG	LOC108030624|XP_016959116.1|DBIA
OG0004450	LOC108106374|XP_017068854.1|DEUG	LOC108022861|XP_016947526.1|DBIA
OG0004451	LOC108106370|XP_017068843.1|DEUG	LOC108022835|XP_016947491.1|DBIA
OG0004452	LOC108109295|XP_017073277.1|DEUG	LOC108026948|XP_016953650.1|DBIA
OG0004453	LOC108113014|XP_017078924.1|DEUG	LOC108022665|XP_016947222.1|DBIA
OG0004454	LOC108111720|XP_017076760.1|DEUG	LOC108031086|XP_016959780.1|DBIA
OG0004455	LOC108118247|XP_017086325.1|DEUG	LOC108030702|XP_016959230.1|DBIA
OG0004456	LOC108105498|XP_017067605.1|DEUG	LOC108023566|XP_016948646.1|DBIA
OG0004457	LOC108114009|XP_017080245.1|DEUG	LOC108030621|XP_016959112.1|DBIA
OG0004458	LOC108114371|XP_017080811.1|DEUG	LOC108030650|XP_016959157.1|DBIA
OG0004459	LOC108107884|XP_017071159.1|DEUG	LOC108035909|XP_016967165.1|DBIA
OG0004460	LOC108108520|XP_017072081.1|DEUG	LOC108035000|XP_016965828.1|DBIA
OG0004461	LOC108118201|XP_017086251.1|DEUG	LOC108030613|XP_016959096.1|DBIA
OG0004462	LOC108108560|XP_017072132.1|DEUG	LOC108035920|XP_016967186.1|DBIA
OG0004463	LOC108116776|XP_017084297.1|DEUG	LOC108030810|XP_016959396.1|DBIA
OG0004464	LOC108104008|XP_017065318.1|DEUG	LOC108035171|XP_016966121.1|DBIA
OG0004465	LOC108108584|XP_017072168.1|DEUG	LOC108035953|XP_016967245.1|DBIA
OG0004466	LOC108108653|XP_017072245.1|DEUG	LOC108035948|XP_016967239.1|DBIA
OG0004467	LOC108114099|XP_017080346.1|DEUG	LOC108028517|XP_016955889.1|DBIA
OG0004468	LOC108113964|XP_017080167.1|DEUG	LOC108028516|XP_016955887.1|DBIA
OG0004469	LOC108118241|XP_017086314.1|DEUG	LOC108030701|XP_016959228.1|DBIA
OG0004470	LOC108105685|XP_017067884.1|DEUG	LOC108033917|XP_016964077.1|DBIA
OG0004471	LOC108115593|XP_017082595.1|DEUG	LOC108031697|XP_016960844.1|DBIA
OG0004472	LOC108104834|XP_017066626.1|DEUG	LOC108036620|XP_016968376.1|DBIA
OG0004473	LOC108106803|XP_017069537.1|DEUG	LOC108030439|XP_016958818.1|DBIA
OG0004474	LOC108106691|XP_017069413.1|DEUG	LOC108030459|XP_016958842.1|DBIA
OG0004475	LOC108116987|XP_017084641.1|DEUG	LOC108024195|XP_016949534.1|DBIA
OG0004476	LOC108103384|XP_017064319.1|DEUG	LOC108033461|XP_016963286.1|DBIA
OG0004477	LOC108108997|XP_017072752.1|DEUG	LOC108029757|XP_016957746.1|DBIA
OG0004478	LOC108106747|XP_017069474.1|DEUG	LOC108023120|XP_016947876.1|DBIA
OG0004479	LOC108107252|XP_017070170.1|DEUG	LOC108026914|XP_016953612.1|DBIA
OG0004480	LOC108117713|XP_017085757.1|DEUG	LOC108027618|XP_016954629.1|DBIA
OG0004481	LOC108113105|XP_017079069.1|DEUG	LOC108036584|XP_016968329.1|DBIA
OG0004482	LOC108113506|XP_017079585.1|DEUG	LOC108025521|XP_016951531.1|DBIA
OG0004483	LOC108107355|XP_017070343.1|DEUG	LOC108026899|XP_016953597.1|DBIA
OG0004484	LOC108109617|XP_017073671.1|DEUG, LOC108113197|XP_017079217.1|DEUG, LOC108103004|XP_017063815.1|DEUG	LOC108027138|XP_016953846.1|DBIA
OG0004485	LOC108118516|XP_017086750.1|DEUG	LOC108023184|XP_016947915.1|DBIA
OG0004486	LOC108112783|XP_017078550.1|DEUG	LOC108022516|XP_016946974.1|DBIA
OG0004487	LOC108114410|XP_017080874.1|DEUG	LOC108035414|XP_016966525.1|DBIA
OG0004488	LOC108112606|XP_017078185.1|DEUG, LOC108112605|XP_017078184.1|DEUG	LOC108030097|XP_016958273.1|DBIA, LOC108029850|XP_016957828.1|DBIA
OG0004489	LOC108102814|XP_017063485.1|DEUG	LOC108028597|XP_016956005.1|DBIA
OG0004490	LOC108112364|XP_017077683.1|DEUG, LOC108113307|XP_017079348.1|DEUG	LOC108029774|XP_016957772.1|DBIA
OG0004492	LOC108108744|XP_017072384.1|DEUG	LOC108030821|XP_016959424.1|DBIA
OG0004493	LOC108114088|XP_017080332.1|DEUG	LOC108028199|XP_016955348.1|DBIA
OG0004494	LOC108109513|XP_017073553.1|DEUG	LOC108031836|XP_016961074.1|DBIA
OG0004495	LOC108109578|XP_017073644.1|DEUG	LOC108032022|XP_016961321.1|DBIA
OG0004496	LOC108106230|XP_017068645.1|DEUG	LOC108022084|XP_016946418.1|DBIA
OG0004496	LOC108106795|XP_017069529.1|DEUG	LOC108023108|XP_016947863.1|DBIA
OG0004497	LOC108112252|XP_017077562.1|DEUG	LOC108026544|XP_016952983.1|DBIA
OG0004497	LOC108112280|XP_017077591.1|DEUG	LOC108026549|XP_016952988.1|DBIA
OG0004498	LOC108116849|XP_017084393.1|DEUG	LOC108023673|XP_016948787.1|DBIA, LOC108023776|XP_016948909.1|DBIA
OG0004499	LOC108106485|XP_017069053.1|DEUG	LOC108022538|XP_016947005.1|DBIA
OG0004499	LOC108106484|XP_017069050.1|DEUG	LOC108022541|XP_016947008.1|DBIA
OG0004500	LOC108111921|XP_017077051.1|DEUG	LOC108029988|XP_016957987.1|DBIA
OG0004501	LOC108106723|XP_017069449.1|DEUG	LOC108030285|XP_016958604.1|DBIA
OG0004502	LOC108112955|XP_017078844.1|DEUG	LOC108022722|XP_016947296.1|DBIA
OG0004502	LOC108112956|XP_017078845.1|DEUG	LOC108022721|XP_016947295.1|DBIA
OG0004503	LOC108113097|XP_017079044.1|DEUG, LOC108105238|XP_017067198.1|DEUG	LOC108024281|XP_016949668.1|DBIA, LOC108024687|XP_016950252.1|DBIA
OG0004504	LOC108118279|XP_017086364.1|DEUG	LOC108036887|XP_016968754.1|DBIA
OG0004505	LOC108111686|XP_017076720.1|DEUG	LOC108032052|XP_016961355.1|DBIA
OG0004506	LOC108116008|XP_017083175.1|DEUG	LOC108024644|XP_016950183.1|DBIA
OG0004507	LOC108113161|XP_017079168.1|DEUG	LOC108027416|XP_016954347.1|DBIA
OG0004508	LOC108113622|XP_017079773.1|DEUG	LOC108025383|XP_016951345.1|DBIA
OG0004509	LOC108114444|XP_017080929.1|DEUG	LOC108030512|XP_016958889.1|DBIA
OG0004510	LOC108103893|XP_017065123.1|DEUG	LOC108033092|XP_016962777.1|DBIA
OG0004511	LOC108113738|XP_017079915.1|DEUG	LOC108026247|XP_016952578.1|DBIA
OG0004512	LOC108102341|XP_017062666.1|DEUG	LOC108035989|XP_016967328.1|DBIA
OG0004513	LOC108102364|XP_017062759.1|DEUG	LOC108036004|XP_016967387.1|DBIA
OG0004514	LOC108102355|XP_017062733.1|DEUG	LOC108035986|XP_016967319.1|DBIA
OG0004515	LOC108102923|XP_017063666.1|DEUG	LOC108024001|XP_016949231.1|DBIA
OG0004516	LOC108103878|XP_017065095.1|DEUG	LOC108024867|XP_016950499.1|DBIA
OG0004517	LOC108111856|XP_017076955.1|DEUG	LOC108023387|XP_016948283.1|DBIA
OG0004518	LOC108115212|XP_017082042.1|DEUG	LOC108025747|XP_016951830.1|DBIA
OG0004519	LOC108116038|XP_017083224.1|DEUG	LOC108026335|XP_016952727.1|DBIA
OG0004520	LOC108115213|XP_017082046.1|DEUG	LOC108032981|XP_016962545.1|DBIA
OG0004521	LOC108110351|XP_017074876.1|DEUG	LOC108024270|XP_016949649.1|DBIA
OG0004522	LOC108117631|XP_017085648.1|DEUG	LOC108023726|XP_016948852.1|DBIA
OG0004523	LOC108109041|XP_017072831.1|DEUG	LOC108025294|XP_016951171.1|DBIA
OG0004524	LOC108103674|XP_017064723.1|DEUG	LOC108024121|XP_016949391.1|DBIA
OG0004525	LOC108118344|XP_017086476.1|DEUG	LOC108023964|XP_016949174.1|DBIA
OG0004526	LOC108110290|XP_017074775.1|DEUG	LOC108023504|XP_016948528.1|DBIA
OG0004527	LOC108103345|XP_017064272.1|DEUG	LOC108025811|XP_016951948.1|DBIA
OG0004528	LOC108109679|XP_017073761.1|DEUG	LOC108027581|XP_016954584.1|DBIA
OG0004529	LOC108103338|XP_017064262.1|DEUG	LOC108034575|XP_016965033.1|DBIA
OG0004530	LOC108103865|XP_017065066.1|DEUG	LOC108024837|XP_016950460.1|DBIA
OG0004531	LOC108115717|XP_017082778.1|DEUG	LOC108032210|XP_016961559.1|DBIA
OG0004532	LOC108110073|XP_017074443.1|DEUG	LOC108026330|XP_016952720.1|DBIA
OG0004533	LOC108103901|XP_017065133.1|DEUG	LOC108036424|XP_016968045.1|DBIA
OG0004534	LOC108113223|XP_017079250.1|DEUG	LOC108030200|XP_016958446.1|DBIA
OG0004535	LOC108114130|XP_017080392.1|DEUG	LOC108034866|XP_016965535.1|DBIA
OG0004536	LOC108109673|XP_017073745.1|DEUG	LOC108027547|XP_016954490.1|DBIA
OG0004537	LOC108103680|XP_017064747.1|DEUG	LOC108023571|XP_016948651.1|DBIA
OG0004538	LOC108109152|XP_017073055.1|DEUG	LOC108026759|XP_016953384.1|DBIA
OG0004539	LOC108117135|XP_017084879.1|DEUG	LOC108032109|XP_016961428.1|DBIA
OG0004540	LOC108110145|XP_017074548.1|DEUG	LOC108025741|XP_016951818.1|DBIA
OG0004541	LOC108112663|XP_017078286.1|DEUG	LOC108022501|XP_016946949.1|DBIA
OG0004542	LOC108103126|XP_017063983.1|DEUG	LOC108023605|XP_016948700.1|DBIA
OG0004543	LOC108104425|XP_017065969.1|DEUG	LOC108032518|XP_016961847.1|DBIA
OG0004544	LOC108105514|XP_017067627.1|DEUG	LOC108023574|XP_016948657.1|DBIA
OG0004545	LOC108115693|XP_017082751.1|DEUG	LOC108031611|XP_016960690.1|DBIA
OG0004546	LOC108111945|XP_017077114.1|DEUG	LOC108029683|XP_016957626.1|DBIA
OG0004547	LOC108104405|XP_017065941.1|DEUG	LOC108023343|XP_016948173.1|DBIA
OG0004548	LOC108103770|XP_017064884.1|DEUG	LOC108024245|XP_016949616.1|DBIA
OG0004549	LOC108105483|XP_017067589.1|DEUG	LOC108023460|XP_016948464.1|DBIA
OG0004550	LOC108117436|XP_017085343.1|DEUG	LOC108021873|XP_016946154.1|DBIA
OG0004551	LOC108109091|XP_017072955.1|DEUG	LOC108029640|XP_016957537.1|DBIA
OG0004552	LOC108117166|XP_017084934.1|DEUG	LOC108023458|XP_016948457.1|DBIA
OG0004553	LOC108109852|XP_017074102.1|DEUG	LOC108035038|XP_016965872.1|DBIA
OG0004554	LOC108103354|XP_017064288.1|DEUG	LOC108025832|XP_016951979.1|DBIA
OG0004555	LOC108103327|XP_017064249.1|DEUG	LOC108025926|XP_016952106.1|DBIA
OG0004556	LOC108106042|XP_017068383.1|DEUG	LOC108027592|XP_016954599.1|DBIA
OG0004557	LOC108110389|XP_017074924.1|DEUG	LOC108032974|XP_016962534.1|DBIA
OG0004558	LOC108102401|XP_017062836.1|DEUG	LOC108028876|XP_016956355.1|DBIA
OG0004559	LOC108116703|XP_017084209.1|DEUG	LOC108024533|XP_016949988.1|DBIA
OG0004560	LOC108114871|XP_017081518.1|DEUG	LOC108021931|XP_016946246.1|DBIA
OG0004561	LOC108105229|XP_017067185.1|DEUG	LOC108024545|XP_016950007.1|DBIA
OG0004562	LOC108115732|XP_017082794.1|DEUG	LOC108032132|XP_016961455.1|DBIA
OG0004563	LOC108105558|XP_017067688.1|DEUG	LOC108026181|XP_016952458.1|DBIA
OG0004564	LOC108117032|XP_017084690.1|DEUG	LOC108030962|XP_016959651.1|DBIA
OG0004565	LOC108116164|XP_017083388.1|DEUG	LOC108032240|XP_016961593.1|DBIA
OG0004566	LOC108110123|XP_017074518.1|DEUG	LOC108025763|XP_016951846.1|DBIA
OG0004567	LOC108103455|XP_017064436.1|DEUG	LOC108024018|XP_016949268.1|DBIA
OG0004568	LOC108102456|XP_017062952.1|DEUG	LOC108023535|XP_016948590.1|DBIA
OG0004569	LOC108114994|XP_017081720.1|DEUG	LOC108024959|XP_016950686.1|DBIA
OG0004570	LOC108112837|XP_017078633.1|DEUG	LOC108036407|XP_016968016.1|DBIA
OG0004571	LOC108109969|XP_017074275.1|DEUG	LOC108035789|XP_016967016.1|DBIA
OG0004572	LOC108102679|XP_017063309.1|DEUG	LOC108027915|XP_016955027.1|DBIA
OG0004573	LOC108116937|XP_017084572.1|DEUG	LOC108024589|XP_016950089.1|DBIA
OG0004574	LOC108103215|XP_017064099.1|DEUG	LOC108033009|XP_016962625.1|DBIA
OG0004575	LOC108103210|XP_017064089.1|DEUG	LOC108033143|XP_016962854.1|DBIA
OG0004576	LOC108109532|XP_017073585.1|DEUG	LOC108032056|XP_016961361.1|DBIA
OG0004577	LOC108116932|XP_017084566.1|DEUG	LOC108031176|XP_016959884.1|DBIA
OG0004578	LOC108111872|XP_017076985.1|DEUG	LOC108032430|XP_016961744.1|DBIA
OG0004579	LOC108110721|XP_017075382.1|DEUG	LOC108034172|XP_016964475.1|DBIA
OG0004580	LOC108116975|XP_017084624.1|DEUG	LOC108031908|XP_016961165.1|DBIA
OG0004581	LOC108105597|XP_017067760.1|DEUG	LOC108026231|XP_016952555.1|DBIA
OG0004582	LOC108113505|XP_017079583.1|DEUG	LOC108025429|XP_016951405.1|DBIA
OG0004583	LOC108103180|XP_017064056.1|DEUG	LOC108023634|XP_016948739.1|DBIA
OG0004584	LOC108106260|XP_017068714.1|DEUG	LOC108022160|XP_016946491.1|DBIA
OG0004585	LOC108111425|XP_017076373.1|DEUG	LOC108025327|XP_016951242.1|DBIA
OG0004586	LOC108110332|XP_017074851.1|DEUG	LOC108023513|XP_016948548.1|DBIA
OG0004587	LOC108108999|XP_017072758.1|DEUG, LOC108104207|XP_017065640.1|DEUG	LOC108025216|XP_016951053.1|DBIA
OG0004588	LOC108109073|XP_017072926.1|DEUG	LOC108025221|XP_016951057.1|DBIA
OG0004589	LOC108112579|XP_017078092.1|DEUG	LOC108028877|XP_016956356.1|DBIA
OG0004590	LOC108111387|XP_017076310.1|DEUG	LOC108025256|XP_016951098.1|DBIA
OG0004591	LOC108111411|XP_017076355.1|DEUG	LOC108025382|XP_016951344.1|DBIA
OG0004592	LOC108102959|XP_017063740.1|DEUG	LOC108023972|XP_016949185.1|DBIA
OG0004593	LOC108102950|XP_017063717.1|DEUG	LOC108025621|XP_016951646.1|DBIA
OG0004594	LOC108118070|XP_017086100.1|DEUG	LOC108024155|XP_016949454.1|DBIA
OG0004595	LOC108110107|XP_017074491.1|DEUG	LOC108026654|XP_016953184.1|DBIA
OG0004596	LOC108105494|XP_017067601.1|DEUG	LOC108023257|XP_016948029.1|DBIA
OG0004597	LOC108117303|XP_017085155.1|DEUG	LOC108023207|XP_016947960.1|DBIA
OG0004598	LOC108114222|XP_017080564.1|DEUG	LOC108035535|XP_016966691.1|DBIA
OG0004599	LOC108111086|XP_017075911.1|DEUG	LOC108032731|XP_016962201.1|DBIA
OG0004600	LOC108109984|XP_017074304.1|DEUG	LOC108036315|XP_016967820.1|DBIA
OG0004601	LOC108104344|XP_017065827.1|DEUG	LOC108036605|XP_016968359.1|DBIA
OG0004602	LOC108109692|XP_017073791.1|DEUG	LOC108027491|XP_016954424.1|DBIA
OG0004603	LOC108111206|XP_017076093.1|DEUG	LOC108029297|XP_016956989.1|DBIA
OG0004604	LOC108103127|XP_017063984.1|DEUG	LOC108023649|XP_016948756.1|DBIA
OG0004605	LOC108103100|XP_017063954.1|DEUG	LOC108023338|XP_016948166.1|DBIA
OG0004606	LOC108117100|XP_017084800.1|DEUG	LOC108031347|XP_016960099.1|DBIA
OG0004607	LOC108118297|XP_017086398.1|DEUG	LOC108025856|XP_016952012.1|DBIA
OG0004608	LOC108103873|XP_017065084.1|DEUG	LOC108033069|XP_016962723.1|DBIA
OG0004609	LOC108103007|XP_017063816.1|DEUG	LOC108025828|XP_016951972.1|DBIA
OG0004610	LOC108111327|XP_017076226.1|DEUG	LOC108025343|XP_016951271.1|DBIA
OG0004611	LOC108111428|XP_017076377.1|DEUG	LOC108025349|XP_016951296.1|DBIA
OG0004612	LOC108111444|XP_017076402.1|DEUG, LOC108111426|XP_017076414.1|DEUG	LOC108025498|XP_016951501.1|DBIA
OG0004613	LOC108105600|XP_017067764.1|DEUG	LOC108026233|XP_016952557.1|DBIA
OG0004614	LOC108118352|XP_017086487.1|DEUG	LOC108023949|XP_016949129.1|DBIA
OG0004615	LOC108118295|XP_017086394.1|DEUG	LOC108025805|XP_016951938.1|DBIA
OG0004616	LOC108103192|XP_017064069.1|DEUG	LOC108023206|XP_016947958.1|DBIA
OG0004617	LOC108115492|XP_017082465.1|DEUG	LOC108033962|XP_016964156.1|DBIA
OG0004618	LOC108115619|XP_017082653.1|DEUG	LOC108031481|XP_016960447.1|DBIA
OG0004619	LOC108109553|XP_017073613.1|DEUG	LOC108031569|XP_016960616.1|DBIA
OG0004620	LOC108117215|XP_017085029.1|DEUG	LOC108031550|XP_016960581.1|DBIA
OG0004621	LOC108116492|XP_017083915.1|DEUG	LOC108025035|XP_016950779.1|DBIA
OG0004622	LOC108116952|XP_017084594.1|DEUG	LOC108025177|XP_016950978.1|DBIA
OG0004623	LOC108111376|XP_017076297.1|DEUG	LOC108026000|XP_016952179.1|DBIA
OG0004624	LOC108115328|XP_017082226.1|DEUG	LOC108023294|XP_016948527.1|DBIA
OG0004625	LOC108110044|XP_017074397.1|DEUG	LOC108026170|XP_016952419.1|DBIA
OG0004626	LOC108105452|XP_017067529.1|DEUG	LOC108023397|XP_016948332.1|DBIA
OG0004627	LOC108107907|XP_017071201.1|DEUG	LOC108035080|XP_016965975.1|DBIA
OG0004628	LOC108102462|XP_017062960.1|DEUG	LOC108023682|XP_016948793.1|DBIA
OG0004629	LOC108109241|XP_017073210.1|DEUG	LOC108032088|XP_016961402.1|DBIA
OG0004630	LOC108111427|XP_017076375.1|DEUG	LOC108025373|XP_016951327.1|DBIA
OG0004631	LOC108116912|XP_017084526.1|DEUG	LOC108024784|XP_016950392.1|DBIA
OG0004632	LOC108116910|XP_017084523.1|DEUG	LOC108024766|XP_016950372.1|DBIA
OG0004633	LOC108111415|XP_017076361.1|DEUG	LOC108026018|XP_016952197.1|DBIA
OG0004634	LOC108116062|XP_017083262.1|DEUG	LOC108026418|XP_016952836.1|DBIA
OG0004635	LOC108103143|XP_017064003.1|DEUG	LOC108023541|XP_016948600.1|DBIA
OG0004636	LOC108106039|XP_017068378.1|DEUG	LOC108035775|XP_016966971.1|DBIA
OG0004637	LOC108105478|XP_017067579.1|DEUG	LOC108023399|XP_016948335.1|DBIA
OG0004638	LOC108103558|XP_017064574.1|DEUG	LOC108027566|XP_016954542.1|DBIA
OG0004639	LOC108115768|XP_017082826.1|DEUG	LOC108025073|XP_016950820.1|DBIA
OG0004640	LOC108115887|XP_017083019.1|DEUG	LOC108025540|XP_016951557.1|DBIA
OG0004641	LOC108103815|XP_017064991.1|DEUG	LOC108036539|XP_016968255.1|DBIA
OG0004642	LOC108105479|XP_017067584.1|DEUG	LOC108023400|XP_016948339.1|DBIA
OG0004643	LOC108109585|XP_017073651.1|DEUG	LOC108032202|XP_016961549.1|DBIA
OG0004644	LOC108103760|XP_017064867.1|DEUG	LOC108024193|XP_016949528.1|DBIA
OG0004645	LOC108111102|XP_017075933.1|DEUG	LOC108029231|XP_016956914.1|DBIA
OG0004646	LOC108104234|XP_017065674.1|DEUG	LOC108025269|XP_016951120.1|DBIA
OG0004647	LOC108110096|XP_017074480.1|DEUG	LOC108026560|XP_016953003.1|DBIA
OG0004648	LOC108109962|XP_017074267.1|DEUG	LOC108035781|XP_016966991.1|DBIA
OG0004649	LOC108110030|XP_017074364.1|DEUG	LOC108026097|XP_016952289.1|DBIA
OG0004650	LOC108111388|XP_017076314.1|DEUG	LOC108033362|XP_016963162.1|DBIA
OG0004651	LOC108106361|XP_017068874.1|DEUG	LOC108031102|XP_016959802.1|DBIA
OG0004652	LOC108116023|XP_017083199.1|DEUG	LOC108024665|XP_016950221.1|DBIA
OG0004653	LOC108108792|XP_017072456.1|DEUG	LOC108030874|XP_016959518.1|DBIA
OG0004654	LOC108111024|XP_017075833.1|DEUG	LOC108036162|XP_016967642.1|DBIA
OG0004655	LOC108116630|XP_017084098.1|DEUG	LOC108024787|XP_016950393.1|DBIA
OG0004656	LOC108109947|XP_017074241.1|DEUG	LOC108035800|XP_016967030.1|DBIA
OG0004657	LOC108110173|XP_017074585.1|DEUG	LOC108027052|XP_016953749.1|DBIA
OG0004658	LOC108117483|XP_017085444.1|DEUG	LOC108031410|XP_016960295.1|DBIA
OG0004659	LOC108108841|XP_017072538.1|DEUG	LOC108024678|XP_016950237.1|DBIA
OG0004660	LOC108115691|XP_017082749.1|DEUG	LOC108031609|XP_016960687.1|DBIA
