Orthogroup	DEUG.longest_only	DELE.longest_only
OG0006790	LOC108110871|XP_017075606.1|DEUG	LOC108147932|XP_017130204.1|DELE
OG0006791	LOC108107729|XP_017070866.1|DEUG	LOC108146888|XP_017128610.1|DELE
OG0006792	LOC108114118|XP_017080379.1|DEUG	LOC108150111|XP_017133564.1|DELE
OG0006793	LOC108114312|XP_017080712.1|DEUG	LOC108150207|XP_017133708.1|DELE
OG0006794	LOC108106641|XP_017069342.1|DEUG	LOC108145111|XP_017125803.1|DELE
OG0006795	LOC108108215|XP_017071672.1|DEUG	LOC108146354|XP_017127820.1|DELE
OG0006796	LOC108108807|XP_017072480.1|DEUG	LOC108146930|XP_017128669.1|DELE
OG0006797	LOC108110899|XP_017075647.1|DEUG	LOC108141690|XP_017120659.1|DELE
OG0006799	LOC108114163|XP_017080443.1|DEUG	LOC108150195|XP_017133693.1|DELE
OG0006800	LOC108105961|XP_017068249.1|DEUG	LOC108146658|XP_017128192.1|DELE
OG0006801	LOC108103176|XP_017064051.1|DEUG	LOC108137408|XP_017114555.1|DELE
OG0006802	LOC108113106|XP_017079070.1|DEUG	LOC108144887|XP_017125535.1|DELE
OG0006803	LOC108106619|XP_017069307.1|DEUG	LOC108144583|XP_017125066.1|DELE
OG0006804	LOC108114690|XP_017081271.1|DEUG	LOC108150364|XP_017133990.1|DELE
OG0006805	LOC108113193|XP_017079209.1|DEUG	LOC108145026|XP_017125697.1|DELE
OG0006806	LOC108114426|XP_017080903.1|DEUG	LOC108146217|XP_017127624.1|DELE
OG0006807	LOC108108759|XP_017072410.1|DEUG	LOC108146052|XP_017127346.1|DELE
OG0006808	LOC108104590|XP_017066242.1|DEUG	LOC108143552|XP_017123550.1|DELE
OG0006809	LOC108107621|XP_017070679.1|DEUG	LOC108145665|XP_017126707.1|DELE
OG0006810	LOC108114404|XP_017080866.1|DEUG	LOC108146133|XP_017127473.1|DELE
OG0006811	LOC108113539|XP_017079623.1|DEUG	LOC108148986|XP_017131817.1|DELE
OG0006812	LOC108109859|XP_017074127.1|DEUG	LOC108147510|XP_017129570.1|DELE
OG0006813	LOC108116878|XP_017084461.1|DEUG	LOC108136754|XP_017113593.1|DELE
OG0006814	LOC108107901|XP_017071193.1|DEUG	LOC108146846|XP_017128537.1|DELE
OG0006815	LOC108107921|XP_017071232.1|DEUG	LOC108146019|XP_017127284.1|DELE
OG0006816	LOC108107967|XP_017071297.1|DEUG	LOC108146095|XP_017127411.1|DELE
OG0006817	LOC108103596|XP_017064613.1|DEUG	LOC108146372|XP_017127850.1|DELE
OG0006818	LOC108104740|XP_017066466.1|DEUG	LOC108146497|XP_017128018.1|DELE
OG0006819	LOC108108724|XP_017072347.1|DEUG	LOC108146006|XP_017127249.1|DELE
OG0006820	LOC108108776|XP_017072436.1|DEUG	LOC108146293|XP_017127727.1|DELE
OG0006821	LOC108112325|XP_017077646.1|DEUG	LOC108134519|XP_017110346.1|DELE
OG0006822	LOC108109177|XP_017073091.1|DEUG	LOC108143513|XP_017123475.1|DELE
OG0006823	LOC108114605|XP_017081155.1|DEUG	LOC108146879|XP_017128600.1|DELE
OG0006824	LOC108108018|XP_017071364.1|DEUG	LOC108147562|XP_017129639.1|DELE
OG0006825	LOC108114473|XP_017080971.1|DEUG	LOC108146881|XP_017128603.1|DELE
OG0006826	LOC108114417|XP_017080889.1|DEUG	LOC108146972|XP_017128718.1|DELE
OG0006827	LOC108116235|XP_017083515.1|DEUG	LOC108141193|XP_017119926.1|DELE
OG0006828	LOC108110854|XP_017075590.1|DEUG	LOC108142071|XP_017121246.1|DELE
OG0006829	LOC108108217|XP_017071674.1|DEUG	LOC108147540|XP_017129614.1|DELE
OG0006830	LOC108113852|XP_017080054.1|DEUG	LOC108146147|XP_017127492.1|DELE
OG0006831	LOC108109826|XP_017074051.1|DEUG	LOC108147502|XP_017129559.1|DELE
OG0006832	LOC108109902|XP_017074198.1|DEUG	LOC108147535|XP_017129608.1|DELE
OG0006833	LOC108114232|XP_017080592.1|DEUG	LOC108142373|XP_017121691.1|DELE
OG0006834	LOC108109427|XP_017073414.1|DEUG	LOC108143755|XP_017123774.1|DELE
OG0006835	LOC108109858|XP_017074126.1|DEUG	LOC108146267|XP_017127696.1|DELE
OG0006836	LOC108108211|XP_017071661.1|DEUG	LOC108146500|XP_017128025.1|DELE
OG0006837	LOC108108119|XP_017071525.1|DEUG	LOC108146334|XP_017127788.1|DELE
OG0006838	LOC108114322|XP_017080729.1|DEUG	LOC108150342|XP_017133959.1|DELE
OG0006839	LOC108108040|XP_017071403.1|DEUG	LOC108146423|XP_017127917.1|DELE
OG0006840	LOC108107024|XP_017069860.1|DEUG	LOC108135256|XP_017111413.1|DELE
OG0006841	LOC108107951|XP_017071272.1|DEUG	LOC108146124|XP_017127458.1|DELE
OG0006842	LOC108108162|XP_017071589.1|DEUG	LOC108146143|XP_017127487.1|DELE
OG0006843	LOC108104408|XP_017065947.1|DEUG	LOC108136271|XP_017112829.1|DELE
OG0006844	LOC108117504|XP_017085476.1|DEUG	LOC108140544|XP_017118870.1|DELE
OG0006845	LOC108114683|XP_017081263.1|DEUG	LOC108146691|XP_017128237.1|DELE
OG0006846	LOC108114730|XP_017081328.1|DEUG	LOC108142820|XP_017122370.1|DELE
OG0006847	LOC108114511|XP_017081020.1|DEUG	LOC108142745|XP_017122260.1|DELE
OG0006848	LOC108108926|XP_017072667.1|DEUG	LOC108145206|XP_017125936.1|DELE
OG0006849	LOC108109893|XP_017074186.1|DEUG	LOC108147512|XP_017129574.1|DELE
OG0006850	LOC108109898|XP_017074194.1|DEUG	LOC108147527|XP_017129600.1|DELE
OG0006851	LOC108109906|XP_017074201.1|DEUG	LOC108147444|XP_017129458.1|DELE
OG0006852	LOC108112455|XP_017077795.1|DEUG	LOC108149745|XP_017133019.1|DELE
OG0006853	LOC108109777|XP_017073943.1|DEUG	LOC108147391|XP_017129316.1|DELE
OG0006854	LOC108104873|XP_017066689.1|DEUG	LOC108141508|XP_017120425.1|DELE
OG0006855	LOC108107763|XP_017070942.1|DEUG	LOC108146905|XP_017128636.1|DELE
OG0006856	LOC108112791|XP_017078561.1|DEUG	LOC108138742|XP_017116629.1|DELE
OG0006857	LOC108110363|XP_017074903.1|DEUG	LOC108136896|XP_017113846.1|DELE
OG0006858	LOC108109864|XP_017074138.1|DEUG	LOC108135594|XP_017111886.1|DELE
OG0006859	LOC108112876|XP_017078700.1|DEUG	LOC108149606|XP_017132792.1|DELE
OG0006860	LOC108112744|XP_017078471.1|DEUG	LOC108149759|XP_017133061.1|DELE
OG0006861	LOC108112541|XP_017077962.1|DEUG	LOC108144989|XP_017125631.1|DELE
OG0006862	LOC108108304|XP_017071809.1|DEUG	LOC108142809|XP_017122359.1|DELE
OG0006863	LOC108109948|XP_017074242.1|DEUG	LOC108136660|XP_017113473.1|DELE
OG0006864	LOC108112759|XP_017078505.1|DEUG	LOC108144991|XP_017125639.1|DELE, LOC108137416|XP_017114567.1|DELE
OG0006865	LOC108111606|XP_017076621.1|DEUG	LOC108140681|XP_017119116.1|DELE
OG0006866	LOC108113189|XP_017079204.1|DEUG	LOC108137547|XP_017114760.1|DELE
OG0006867	LOC108112898|XP_017078745.1|DEUG	LOC108144192|XP_017124346.1|DELE
OG0006868	LOC108112896|XP_017078742.1|DEUG	LOC108144540|XP_017125000.1|DELE
OG0006869	LOC108112561|XP_017077996.1|DEUG	LOC108138702|XP_017116542.1|DELE
OG0006870	LOC108112848|XP_017078651.1|DEUG	LOC108149777|XP_017133117.1|DELE
OG0006871	LOC108109006|XP_017072766.1|DEUG	LOC108145464|XP_017126399.1|DELE
OG0006872	LOC108112694|XP_017078384.1|DEUG	LOC108149584|XP_017132708.1|DELE
OG0006873	LOC108109154|XP_017073060.1|DEUG	LOC108145228|XP_017125981.1|DELE
OG0006874	LOC108113731|XP_017079947.1|DEUG	LOC108138013|XP_017115475.1|DELE
OG0006874	LOC108105316|XP_017067298.1|DEUG	LOC108135014|XP_017111036.1|DELE
OG0006875	LOC108105688|XP_017067886.1|DEUG	LOC108149448|XP_017132527.1|DELE
OG0006876	LOC108107302|XP_017070255.1|DEUG	LOC108144498|XP_017124919.1|DELE
OG0006877	LOC108110472|XP_017075029.1|DEUG	LOC108149276|XP_017132211.1|DELE
OG0006878	LOC108113424|XP_017079470.1|DEUG	LOC108148147|XP_017130509.1|DELE
OG0006879	LOC108112950|XP_017078837.1|DEUG	LOC108144655|XP_017125188.1|DELE
OG0006880	LOC108102304|XP_017062998.1|DEUG	LOC108150506|XP_017134211.1|DELE
OG0006881	LOC108105846|XP_017068099.1|DEUG	LOC108138812|XP_017116794.1|DELE
OG0006882	LOC108112743|XP_017078470.1|DEUG	LOC108149844|XP_017133210.1|DELE
OG0006883	LOC108118264|XP_017086348.1|DEUG	LOC108150557|XP_017134279.1|DELE
OG0006884	LOC108111100|XP_017075929.1|DEUG	LOC108138794|XP_017116762.1|DELE
OG0006885	LOC108110706|XP_017075338.1|DEUG	LOC108135346|XP_017111527.1|DELE
OG0006886	LOC108108823|XP_017072508.1|DEUG	LOC108148771|XP_017131466.1|DELE
OG0006887	LOC108104403|XP_017065938.1|DEUG	LOC108136245|XP_017112773.1|DELE
OG0006888	LOC108110785|XP_017075494.1|DEUG	LOC108141915|XP_017121024.1|DELE
OG0006889	LOC108118265|XP_017086351.1|DEUG	LOC108150559|XP_017134281.1|DELE
OG0006890	LOC108102677|XP_017063307.1|DEUG	LOC108139017|XP_017117109.1|DELE
OG0006891	LOC108104112|XP_017065501.1|DEUG	LOC108138311|XP_017115956.1|DELE
OG0006892	LOC108111197|XP_017076081.1|DEUG	LOC108149553|XP_017132683.1|DELE
OG0006893	LOC108106191|XP_017068604.1|DEUG	LOC108145351|XP_017126233.1|DELE
OG0006894	LOC108106189|XP_017068602.1|DEUG	LOC108145330|XP_017126205.1|DELE
OG0006895	LOC108103241|XP_017064130.1|DEUG	LOC108140792|XP_017119280.1|DELE
OG0006896	LOC108105123|XP_017067045.1|DEUG	LOC108138302|XP_017115946.1|DELE
OG0006897	LOC108108348|XP_017071881.1|DEUG	LOC108141880|XP_017120975.1|DELE
OG0006898	LOC108105689|XP_017067887.1|DEUG	LOC108149514|XP_017132630.1|DELE
OG0006899	LOC108111241|XP_017076132.1|DEUG	LOC108148048|XP_017130386.1|DELE
OG0006900	LOC108109973|XP_017074282.1|DEUG	LOC108149970|XP_017133378.1|DELE
OG0006901	LOC108110741|XP_017075435.1|DEUG	LOC108149055|XP_017131893.1|DELE
OG0006902	LOC108118158|XP_017086206.1|DEUG	LOC108141659|XP_017120622.1|DELE
OG0006903	LOC108116031|XP_017083209.1|DEUG	LOC108148632|XP_017131233.1|DELE
OG0006904	LOC108105872|XP_017068136.1|DEUG	LOC108149481|XP_017132586.1|DELE
OG0006905	LOC108103068|XP_017063900.1|DEUG	LOC108138893|XP_017116916.1|DELE
OG0006906	LOC108107010|XP_017069843.1|DEUG	LOC108138832|XP_017116828.1|DELE
OG0006907	LOC108115475|XP_017082424.1|DEUG	LOC108141790|XP_017120800.1|DELE
OG0006908	LOC108105857|XP_017068120.1|DEUG	LOC108138970|XP_017117041.1|DELE
OG0006909	LOC108110833|XP_017075561.1|DEUG	LOC108142122|XP_017121309.1|DELE
OG0006910	LOC108106153|XP_017068545.1|DEUG	LOC108141881|XP_017120979.1|DELE
OG0006911	LOC108105091|XP_017067010.1|DEUG	LOC108147703|XP_017129913.1|DELE
OG0006912	LOC108107059|XP_017069912.1|DEUG	LOC108138904|XP_017116944.1|DELE
OG0006913	LOC108107045|XP_017069895.1|DEUG	LOC108138235|XP_017115848.1|DELE
OG0006914	LOC108113865|XP_017080068.1|DEUG	LOC108146756|XP_017128379.1|DELE
OG0006915	LOC108111036|XP_017075852.1|DEUG	LOC108138810|XP_017116793.1|DELE
OG0006916	LOC108105803|XP_017068031.1|DEUG	LOC108149353|XP_017132332.1|DELE
OG0006917	LOC108105159|XP_017067083.1|DEUG	LOC108138159|XP_017115736.1|DELE
OG0006918	LOC108105163|XP_017067092.1|DEUG	LOC108138351|XP_017116011.1|DELE
OG0006919	LOC108110917|XP_017075676.1|DEUG	LOC108141885|XP_017120983.1|DELE
OG0006920	LOC108111398|XP_017076325.1|DEUG	LOC108134529|XP_017110364.1|DELE
OG0006921	LOC108110688|XP_017075305.1|DEUG	LOC108134714|XP_017110601.1|DELE
OG0006922	LOC108110983|XP_017075779.1|DEUG	LOC108149534|XP_017132655.1|DELE
OG0006923	LOC108110827|XP_017075552.1|DEUG	LOC108134733|XP_017110636.1|DELE
OG0006924	LOC108109344|XP_017073291.1|DEUG	LOC108137057|XP_017114053.1|DELE
OG0006925	LOC108116108|XP_017083318.1|DEUG	LOC108149030|XP_017131868.1|DELE
OG0006926	LOC108110930|XP_017075699.1|DEUG	LOC108147972|XP_017130260.1|DELE
OG0006927	LOC108111044|XP_017075861.1|DEUG	LOC108148034|XP_017130363.1|DELE
OG0006928	LOC108110912|XP_017075668.1|DEUG	LOC108147980|XP_017130278.1|DELE
OG0006929	LOC108104190|XP_017065620.1|DEUG	LOC108134980|XP_017111001.1|DELE
OG0006930	LOC108102626|XP_017063227.1|DEUG	LOC108138916|XP_017116964.1|DELE
OG0006931	LOC108104133|XP_017065524.1|DEUG	LOC108138184|XP_017115786.1|DELE
OG0006932	LOC108110893|XP_017075640.1|DEUG	LOC108141895|XP_017120995.1|DELE
OG0006933	LOC108110941|XP_017075724.1|DEUG	LOC108141688|XP_017120656.1|DELE
OG0006934	LOC108116423|XP_017083801.1|DEUG	LOC108147206|XP_017129051.1|DELE
OG0006935	LOC108105162|XP_017067090.1|DEUG	LOC108138285|XP_017115930.1|DELE
OG0006936	LOC108107078|XP_017069937.1|DEUG	LOC108135250|XP_017111403.1|DELE
OG0006937	LOC108110902|XP_017075650.1|DEUG	LOC108142102|XP_017121285.1|DELE
OG0006938	LOC108111095|XP_017075924.1|DEUG	LOC108141894|XP_017120994.1|DELE
OG0006939	LOC108103684|XP_017064762.1|DEUG	LOC108136330|XP_017112921.1|DELE
OG0006940	LOC108107039|XP_017069885.1|DEUG	LOC108138299|XP_017115943.1|DELE
OG0006941	LOC108111894|XP_017077021.1|DEUG	LOC108134499|XP_017110312.1|DELE
OG0006942	LOC108112453|XP_017077791.1|DEUG	LOC108149778|XP_017133121.1|DELE
OG0006943	LOC108118463|XP_017086671.1|DEUG	LOC108150483|XP_017134177.1|DELE
OG0006944	LOC108111043|XP_017075864.1|DEUG	LOC108147941|XP_017130215.1|DELE
OG0006945	LOC108105694|XP_017067893.1|DEUG	LOC108149450|XP_017132531.1|DELE
OG0006946	LOC108116916|XP_017084542.1|DEUG	LOC108136889|XP_017113833.1|DELE
OG0006947	LOC108105895|XP_017068167.1|DEUG	LOC108138981|XP_017117055.1|DELE
OG0006948	LOC108114854|XP_017081489.1|DEUG	LOC108138350|XP_017116009.1|DELE
OG0006949	LOC108102638|XP_017063247.1|DEUG	LOC108138787|XP_017116752.1|DELE
OG0006951	LOC108106141|XP_017068522.1|DEUG	LOC108141806|XP_017120857.1|DELE
OG0006952	LOC108111810|XP_017076901.1|DEUG	LOC108135807|XP_017112172.1|DELE
OG0006953	LOC108109890|XP_017074181.1|DEUG	LOC108135640|XP_017111950.1|DELE
OG0006954	LOC108104137|XP_017065527.1|DEUG	LOC108138326|XP_017115977.1|DELE
OG0006955	LOC108117175|XP_017084948.1|DEUG	LOC108136939|XP_017113905.1|DELE
OG0006956	LOC108110543|XP_017075120.1|DEUG	LOC108138756|XP_017116648.1|DELE
OG0006957	LOC108105852|XP_017068112.1|DEUG	LOC108149436|XP_017132507.1|DELE
OG0006958	LOC108107464|XP_017070501.1|DEUG	LOC108144804|XP_017125418.1|DELE
OG0006959	LOC108104737|XP_017066462.1|DEUG	LOC108146461|XP_017127963.1|DELE
OG0006960	LOC108106139|XP_017068520.1|DEUG	LOC108149233|XP_017132158.1|DELE
OG0006961	LOC108103087|XP_017063930.1|DEUG	LOC108139052|XP_017117159.1|DELE
OG0006962	LOC108110762|XP_017075463.1|DEUG	LOC108148006|XP_017130323.1|DELE
OG0006963	LOC108110758|XP_017075460.1|DEUG	LOC108141780|XP_017120776.1|DELE
OG0006964	LOC108111218|XP_017076107.1|DEUG	LOC108142042|XP_017121210.1|DELE
OG0006965	LOC108105698|XP_017067896.1|DEUG	LOC108149458|XP_017132538.1|DELE
OG0006966	LOC108115471|XP_017082420.1|DEUG	LOC108141853|XP_017120933.1|DELE
OG0006967	LOC108109102|XP_017072975.1|DEUG	LOC108143566|XP_017123564.1|DELE
OG0006968	LOC108106332|XP_017068793.1|DEUG	LOC108144422|XP_017124764.1|DELE
OG0006969	LOC108114655|XP_017081219.1|DEUG	LOC108150340|XP_017133956.1|DELE
OG0006970	LOC108115793|XP_017082859.1|DEUG	LOC108147268|XP_017129162.1|DELE
OG0006971	LOC108102681|XP_017063311.1|DEUG	LOC108148049|XP_017130388.1|DELE
OG0006972	LOC108112015|XP_017077246.1|DEUG	LOC108134505|XP_017110318.1|DELE
OG0006973	LOC108104170|XP_017065564.1|DEUG	LOC108145446|XP_017126369.1|DELE
OG0006974	LOC108107026|XP_017069863.1|DEUG	LOC108135258|XP_017111415.1|DELE
OG0006975	LOC108102572|XP_017063141.1|DEUG	LOC108147789|XP_017130017.1|DELE
OG0006976	LOC108102490|XP_017062993.1|DEUG	LOC108137800|XP_017115193.1|DELE
OG0006977	LOC108111996|XP_017077217.1|DEUG	LOC108145174|XP_017125896.1|DELE
OG0006978	LOC108103069|XP_017063902.1|DEUG	LOC108138951|XP_017117019.1|DELE
OG0006979	LOC108110876|XP_017075615.1|DEUG	LOC108137870|XP_017115296.1|DELE
OG0006980	LOC108113472|XP_017079544.1|DEUG	LOC108149855|XP_017133224.1|DELE
OG0006981	LOC108110972|XP_017075762.1|DEUG	LOC108149394|XP_017132415.1|DELE
OG0006982	LOC108103406|XP_017064353.1|DEUG	LOC108138601|XP_017116380.1|DELE
OG0006983	LOC108104193|XP_017065624.1|DEUG	LOC108145463|XP_017126403.1|DELE
OG0006984	LOC108118457|XP_017086663.1|DEUG	LOC108150490|XP_017134187.1|DELE
OG0006985	LOC108106079|XP_017068426.1|DEUG	LOC108149241|XP_017132166.1|DELE
OG0006986	LOC108102674|XP_017063303.1|DEUG	LOC108138973|XP_017117046.1|DELE
OG0006987	LOC108106565|XP_017069220.1|DEUG	LOC108145122|XP_017125823.1|DELE
OG0006988	LOC108105699|XP_017067897.1|DEUG	LOC108149470|XP_017132570.1|DELE
OG0006989	LOC108104108|XP_017065496.1|DEUG	LOC108138273|XP_017115912.1|DELE
OG0006990	LOC108115501|XP_017082480.1|DEUG	LOC108141872|XP_017120955.1|DELE
OG0006991	LOC108109365|XP_017073330.1|DEUG	LOC108142965|XP_017122600.1|DELE
OG0006992	LOC108102566|XP_017063129.1|DEUG	LOC108147995|XP_017130299.1|DELE
OG0006993	LOC108103062|XP_017063881.1|DEUG	LOC108138770|XP_017116696.1|DELE
OG0006994	LOC108106095|XP_017068442.1|DEUG	LOC108138866|XP_017116882.1|DELE
OG0006995	LOC108110814|XP_017075534.1|DEUG	LOC108149228|XP_017132149.1|DELE
OG0006996	LOC108110817|XP_017075538.1|DEUG	LOC108149547|XP_017132673.1|DELE
OG0006997	LOC108104461|XP_017066014.1|DEUG	LOC108145392|XP_017126277.1|DELE
OG0006998	LOC108113700|XP_017079865.1|DEUG	LOC108143962|XP_017124049.1|DELE
OG0006999	LOC108111111|XP_017075952.1|DEUG	LOC108147977|XP_017130273.1|DELE
OG0007000	LOC108111062|XP_017075880.1|DEUG	LOC108137848|XP_017115264.1|DELE
OG0007001	LOC108106801|XP_017069535.1|DEUG	LOC108137952|XP_017115400.1|DELE
OG0007002	LOC108106950|XP_017069711.1|DEUG	LOC108138776|XP_017116725.1|DELE
OG0007003	LOC108106464|XP_017069021.1|DEUG	LOC108149738|XP_017133005.1|DELE
OG0007004	LOC108110897|XP_017075643.1|DEUG	LOC108147906|XP_017130156.1|DELE
OG0007005	LOC108103089|XP_017063932.1|DEUG	LOC108139062|XP_017117172.1|DELE
OG0007006	LOC108113420|XP_017079463.1|DEUG	LOC108148364|XP_017130877.1|DELE
OG0007007	LOC108110880|XP_017075627.1|DEUG	LOC108141928|XP_017121051.1|DELE
OG0007008	LOC108102608|XP_017063201.1|DEUG	LOC108134964|XP_017110979.1|DELE
OG0007009	LOC108110895|XP_017075642.1|DEUG	LOC108141896|XP_017120996.1|DELE
OG0007010	LOC108105681|XP_017067875.1|DEUG	LOC108149471|XP_017132571.1|DELE
OG0007011	LOC108111692|XP_017076729.1|DEUG	LOC108139128|XP_017117230.1|DELE
OG0007012	LOC108102521|XP_017063047.1|DEUG	LOC108138635|XP_017116462.1|DELE
OG0007013	LOC108102507|XP_017063022.1|DEUG	LOC108137812|XP_017115216.1|DELE
OG0007014	LOC108102505|XP_017063018.1|DEUG	LOC108137810|XP_017115208.1|DELE
OG0007015	LOC108110792|XP_017075503.1|DEUG	LOC108138792|XP_017116760.1|DELE
OG0007016	LOC108106924|XP_017069664.1|DEUG	LOC108150703|XP_017134454.1|DELE
OG0007017	LOC108111118|XP_017075957.1|DEUG	LOC108138918|XP_017116969.1|DELE
OG0007018	LOC108110960|XP_017075747.1|DEUG	LOC108149441|XP_017132518.1|DELE
OG0007019	LOC108114856|XP_017081494.1|DEUG	LOC108145588|XP_017126605.1|DELE
OG0007020	LOC108114770|XP_017081370.1|DEUG	LOC108135186|XP_017111296.1|DELE
OG0007021	LOC108110994|XP_017075791.1|DEUG	LOC108149266|XP_017132201.1|DELE
OG0007022	LOC108110828|XP_017075553.1|DEUG	LOC108134734|XP_017110637.1|DELE
OG0007023	LOC108110901|XP_017075649.1|DEUG	LOC108142114|XP_017121301.1|DELE
OG0007024	LOC108105302|XP_017067285.1|DEUG	LOC108137026|XP_017114013.1|DELE
OG0007025	LOC108103660|XP_017064705.1|DEUG	LOC108136355|XP_017112953.1|DELE
OG0007026	LOC108110746|XP_017075443.1|DEUG	LOC108137847|XP_017115263.1|DELE
OG0007027	LOC108110547|XP_017075126.1|DEUG	LOC108138760|XP_017116657.1|DELE
OG0007028	LOC108110680|XP_017075293.1|DEUG	LOC108148840|XP_017131605.1|DELE
OG0007029	LOC108118481|XP_017086701.1|DEUG	LOC108150505|XP_017134208.1|DELE
OG0007030	LOC108117588|XP_017085583.1|DEUG	LOC108136651|XP_017113464.1|DELE
OG0007031	LOC108105560|XP_017067691.1|DEUG	LOC108138464|XP_017116164.1|DELE
OG0007032	LOC108108686|XP_017072278.1|DEUG	LOC108143146|XP_017122881.1|DELE
OG0007033	LOC108105881|XP_017068146.1|DEUG	LOC108138847|XP_017116848.1|DELE
OG0007034	LOC108110670|XP_017075276.1|DEUG	LOC108148072|XP_017130414.1|DELE
OG0007035	LOC108118372|XP_017086532.1|DEUG	LOC108148122|XP_017130461.1|DELE
OG0007036	LOC108114360|XP_017080796.1|DEUG	LOC108142494|XP_017121877.1|DELE
OG0007037	LOC108115714|XP_017082775.1|DEUG	LOC108148954|XP_017131776.1|DELE
OG0007038	LOC108113100|XP_017079058.1|DEUG	LOC108149189|XP_017132099.1|DELE
OG0007039	LOC108106525|XP_017069140.1|DEUG	LOC108135008|XP_017111031.1|DELE
OG0007040	LOC108104141|XP_017065531.1|DEUG	LOC108138305|XP_017115951.1|DELE
OG0007041	LOC108114862|XP_017081500.1|DEUG	LOC108135266|XP_017111429.1|DELE
OG0007042	LOC108111159|XP_017076019.1|DEUG	LOC108141684|XP_017120651.1|DELE
OG0007043	LOC108115308|XP_017082195.1|DEUG	LOC108137461|XP_017114654.1|DELE
OG0007044	LOC108107124|XP_017070005.1|DEUG	LOC108138318|XP_017115966.1|DELE
OG0007045	LOC108117224|XP_017085044.1|DEUG	LOC108136893|XP_017113839.1|DELE
OG0007046	LOC108115033|XP_017081769.1|DEUG	LOC108141219|XP_017119960.1|DELE
OG0007047	LOC108102661|XP_017063289.1|DEUG	LOC108148015|XP_017130338.1|DELE
OG0007048	LOC108112176|XP_017077477.1|DEUG	LOC108147984|XP_017130284.1|DELE
OG0007049	LOC108102609|XP_017063202.1|DEUG	LOC108134973|XP_017110993.1|DELE
OG0007050	LOC108106886|XP_017069623.1|DEUG	LOC108138313|XP_017115958.1|DELE
OG0007051	LOC108110908|XP_017075659.1|DEUG	LOC108134738|XP_017110650.1|DELE
OG0007052	LOC108117324|XP_017085188.1|DEUG	LOC108135424|XP_017111642.1|DELE
OG0007053	LOC108103741|XP_017064835.1|DEUG	LOC108134509|XP_017110333.1|DELE
OG0007054	LOC108107480|XP_017070515.1|DEUG	LOC108144618|XP_017125133.1|DELE
OG0007055	LOC108113037|XP_017078957.1|DEUG	LOC108137940|XP_017115386.1|DELE
OG0007056	LOC108107774|XP_017070958.1|DEUG	LOC108146474|XP_017127982.1|DELE
OG0007057	LOC108117346|XP_017085212.1|DEUG	LOC108135426|XP_017111645.1|DELE
OG0007058	LOC108103344|XP_017064271.1|DEUG	LOC108140946|XP_017119507.1|DELE
OG0007059	LOC108107074|XP_017069932.1|DEUG	LOC108138249|XP_017115878.1|DELE
OG0007060	LOC108106876|XP_017069612.1|DEUG	LOC108138008|XP_017115467.1|DELE
OG0007061	LOC108106881|XP_017069616.1|DEUG	LOC108138026|XP_017115486.1|DELE
OG0007062	LOC108106120|XP_017068489.1|DEUG	LOC108148906|XP_017131714.1|DELE
OG0007063	LOC108106199|XP_017068615.1|DEUG	LOC108142076|XP_017121252.1|DELE
OG0007064	LOC108104575|XP_017066220.1|DEUG	LOC108143398|XP_017123267.1|DELE
OG0007065	LOC108108433|XP_017071976.1|DEUG	LOC108135499|XP_017111731.1|DELE
OG0007066	LOC108104254|XP_017065692.1|DEUG	LOC108136030|XP_017112451.1|DELE
OG0007067	LOC108111115|XP_017075954.1|DEUG	LOC108134528|XP_017110361.1|DELE
OG0007068	LOC108110779|XP_017075486.1|DEUG	LOC108141821|XP_017120888.1|DELE
OG0007069	LOC108105801|XP_017068025.1|DEUG	LOC108149363|XP_017132351.1|DELE
OG0007070	LOC108112847|XP_017078650.1|DEUG	LOC108143453|XP_017123373.1|DELE
OG0007071	LOC108107410|XP_017070426.1|DEUG	LOC108141391|XP_017120230.1|DELE
OG0007072	LOC108105578|XP_017067707.1|DEUG, LOC108105579|XP_017067708.1|DEUG	LOC108150073|XP_017133525.1|DELE
OG0007073	LOC108102625|XP_017063226.1|DEUG	LOC108134968|XP_017110984.1|DELE
OG0007074	LOC108107482|XP_017070517.1|DEUG	LOC108141528|XP_017120450.1|DELE
OG0007075	LOC108110738|XP_017075431.1|DEUG	LOC108147951|XP_017130228.1|DELE
OG0007076	LOC108106700|XP_017069422.1|DEUG	LOC108149818|XP_017133176.1|DELE
OG0007077	LOC108110583|XP_017075169.1|DEUG	LOC108135320|XP_017111495.1|DELE
OG0007078	LOC108110850|XP_017075582.1|DEUG	LOC108138750|XP_017116640.1|DELE
OG0007079	LOC108110852|XP_017075585.1|DEUG	LOC108138755|XP_017116647.1|DELE
OG0007080	LOC108108429|XP_017071973.1|DEUG	LOC108141943|XP_017121075.1|DELE
OG0007081	LOC108107051|XP_017069903.1|DEUG	LOC108135283|XP_017111454.1|DELE
OG0007082	LOC108104192|XP_017065623.1|DEUG	LOC108145456|XP_017126390.1|DELE
OG0007083	LOC108104045|XP_017065380.1|DEUG	LOC108138027|XP_017115488.1|DELE
OG0007084	LOC108103927|XP_017065167.1|DEUG	LOC108144708|XP_017125294.1|DELE
OG0007085	LOC108111091|XP_017075923.1|DEUG	LOC108147975|XP_017130270.1|DELE
OG0007086	LOC108102913|XP_017063686.1|DEUG	LOC108150528|XP_017134246.1|DELE
