Orthogroup	DEUG.longest_only	DYAK.longest_only
OG0005153	LOC108108039|XP_017071402.1|DEUG	LOC6532940|XP_002093675.1|DYAK
OG0005154	LOC108108044|XP_017071407.1|DEUG	LOC6532938|XP_002093673.1|DYAK
OG0005155	LOC108104730|XP_017066456.1|DEUG	LOC6532244|XP_002093017.1|DYAK
OG0005156	LOC108110230|XP_017074706.1|DEUG	LOC6535888|XP_002096504.1|DYAK
OG0005157	LOC108112962|XP_017078850.1|DEUG	LOC6531607|XP_002092404.1|DYAK
OG0005158	LOC108107910|XP_017071215.1|DEUG	LOC6533187|XP_002093913.1|DYAK
OG0005159	LOC108114613|XP_017081164.1|DEUG	LOC6534443|XP_002095120.3|DYAK
OG0005160	LOC108108514|XP_017072072.1|DEUG	LOC6534301|XP_002094982.1|DYAK
OG0005161	LOC108107307|XP_017070265.1|DEUG	LOC6531989|XP_002092775.1|DYAK
OG0005162	LOC108103132|XP_017063988.1|DEUG	LOC6525220|XP_002101058.1|DYAK
OG0005163	LOC108108740|XP_017072367.1|DEUG	LOC26534888|XP_039230250.1|DYAK
OG0005164	LOC108108158|XP_017071580.1|DEUG	LOC26534639|XP_015050300.1|DYAK
OG0005165	LOC108114910|XP_017081578.1|DEUG	LOC6528292|XP_002089345.1|DYAK
OG0005166	LOC108115380|XP_017082305.1|DEUG	LOC6535395|XP_002096045.1|DYAK
OG0005167	LOC108115384|XP_017082308.1|DEUG	LOC6535394|XP_002096044.1|DYAK
OG0005168	LOC108114204|XP_017080512.1|DEUG	LOC6534374|XP_002095052.1|DYAK
OG0005169	LOC108108131|XP_017071540.1|DEUG	LOC6532902|XP_002093638.2|DYAK
OG0005170	LOC108108081|XP_017071451.1|DEUG	LOC6532901|XP_002093637.1|DYAK
OG0005171	LOC108108037|XP_017071399.1|DEUG	LOC6532900|XP_002093636.1|DYAK
OG0005172	LOC108109143|XP_017073032.1|DEUG	LOC6530626|XP_002091539.1|DYAK
OG0005173	LOC108112607|XP_017078186.1|DEUG	LOC6528342|XP_002089395.1|DYAK
OG0005174	LOC108109284|XP_017073265.1|DEUG	LOC6531841|XP_015051572.1|DYAK
OG0005175	LOC108109113|XP_017072993.1|DEUG	LOC6531822|XP_015051565.1|DYAK
OG0005176	LOC108112037|XP_017077272.1|DEUG	LOC6531046|XP_002091882.1|DYAK
OG0005177	LOC108109267|XP_017073244.1|DEUG	LOC6531824|XP_015051568.1|DYAK
OG0005178	LOC108109912|XP_017074209.1|DEUG	LOC6532708|XP_002093450.1|DYAK
OG0005179	LOC108109832|XP_017074063.1|DEUG	LOC6532692|XP_002093434.1|DYAK
OG0005180	LOC108102809|XP_017063475.1|DEUG	LOC6532396|XP_002093147.1|DYAK
OG0005181	LOC108102922|XP_017063664.1|DEUG	LOC6524964|XP_002100804.1|DYAK
OG0005182	LOC108104558|XP_017066189.1|DEUG	LOC6528725|XP_015054292.1|DYAK
OG0005183	LOC108112456|XP_017077796.1|DEUG	LOC6528917|XP_002089949.1|DYAK
OG0005184	LOC108112452|XP_017077786.1|DEUG	LOC6528914|XP_039227285.1|DYAK
OG0005185	LOC108104486|XP_017066086.1|DEUG	LOC6528738|XP_002089773.1|DYAK
OG0005186	LOC108106419|XP_017068931.1|DEUG	LOC6529282|XP_002090287.1|DYAK
OG0005187	LOC108112604|XP_017078153.1|DEUG	LOC6528343|XP_002089396.2|DYAK
OG0005188	LOC108113148|XP_017079146.1|DEUG	LOC6531081|XP_002091915.1|DYAK
OG0005189	LOC108103767|XP_017064881.1|DEUG	LOC6525207|XP_015046157.1|DYAK
OG0005190	LOC108109768|XP_017073930.1|DEUG	LOC6533377|XP_002094102.1|DYAK
OG0005191	LOC108111507|XP_017076511.1|DEUG	LOC6537051|XP_002097616.1|DYAK
OG0005192	LOC108112822|XP_017078614.1|DEUG	LOC6531173|XP_039228297.1|DYAK
OG0005193	LOC108104494|XP_017066097.1|DEUG	LOC6528741|XP_015054045.1|DYAK
OG0005194	LOC108109086|XP_017072941.1|DEUG	LOC6530776|XP_002091664.1|DYAK
OG0005195	LOC108112568|XP_017078021.1|DEUG	LOC6528454|XP_002089500.1|DYAK
OG0005196	LOC108114581|XP_017081125.1|DEUG	LOC6534802|XP_002095474.1|DYAK
OG0005197	LOC108107496|XP_017070533.1|DEUG	LOC6531999|XP_002092785.1|DYAK
OG0005198	LOC108108084|XP_017071459.1|DEUG	LOC6533912|XP_002094612.3|DYAK
OG0005199	LOC108112863|XP_017078678.1|DEUG	LOC6531554|XP_002092352.1|DYAK
OG0005200	LOC108112531|XP_017077945.1|DEUG	LOC6531653|XP_002092450.1|DYAK
OG0005201	LOC108107272|XP_017070195.1|DEUG	LOC6532154|XP_002092930.3|DYAK
OG0005202	LOC108112690|XP_017078380.1|DEUG	LOC26535373|XP_015054615.1|DYAK
OG0005203	LOC108106445|XP_017068967.1|DEUG	LOC6530365|XP_039228305.1|DYAK
OG0005204	LOC108107004|XP_017069834.1|DEUG	LOC6527043|XP_002088136.2|DYAK
OG0005205	LOC108110926|XP_017075694.1|DEUG	LOC6526717|XP_002087820.1|DYAK
OG0005206	LOC108109244|XP_017073211.1|DEUG	LOC6531847|XP_002092634.1|DYAK
OG0005207	LOC108104503|XP_017066109.1|DEUG	LOC6528758|XP_002089793.2|DYAK
OG0005208	LOC108104767|XP_017066492.1|DEUG	LOC6528844|XP_039227251.1|DYAK
OG0005209	LOC108105856|XP_017068119.1|DEUG	LOC6529042|XP_002090073.1|DYAK
OG0005210	LOC108105849|XP_017068102.1|DEUG	LOC6528283|XP_015053897.1|DYAK
OG0005211	LOC108108773|XP_017072431.1|DEUG	LOC6535137|XP_039230248.1|DYAK
OG0005212	LOC108107211|XP_017070116.1|DEUG	LOC6531998|XP_002092784.1|DYAK
OG0005213	LOC108109743|XP_017073895.1|DEUG	LOC6524052|XP_002099921.1|DYAK
OG0005214	LOC108106101|XP_017068454.1|DEUG	LOC6527648|XP_002088734.2|DYAK
OG0005215	LOC108111131|XP_017075982.1|DEUG	LOC6526766|XP_002087869.1|DYAK
OG0005216	LOC108106940|XP_017069696.1|DEUG	LOC6529708|XP_002090701.1|DYAK
OG0005217	LOC108114840|XP_017081472.1|DEUG	LOC6529203|XP_039229099.1|DYAK
OG0005218	LOC108111129|XP_017075977.1|DEUG	LOC6527805|XP_015053005.1|DYAK
OG0005219	LOC108104576|XP_017066221.1|DEUG	LOC6528708|XP_002089743.1|DYAK
OG0005220	LOC108102842|XP_017063524.1|DEUG	LOC6532389|XP_002093140.1|DYAK
OG0005221	LOC108111208|XP_017076094.1|DEUG	LOC6527833|XP_002088906.1|DYAK
OG0005222	LOC108118449|XP_017086646.1|DEUG	LOC6529490|XP_039228678.1|DYAK
OG0005223	LOC108111200|XP_017076083.1|DEUG	LOC6527497|XP_002088587.1|DYAK
OG0005224	LOC108110645|XP_017075236.1|DEUG	LOC6527764|XP_039227521.1|DYAK
OG0005225	LOC108111099|XP_017075928.1|DEUG	LOC6526655|XP_002087763.2|DYAK
OG0005226	LOC108106145|XP_017068529.1|DEUG	LOC6527643|XP_015053735.1|DYAK
OG0005227	LOC108103843|XP_017065068.1|DEUG	LOC6528927|XP_002089959.1|DYAK
OG0005228	LOC108115943|XP_017083473.1|DEUG	LOC6528926|XP_015054217.1|DYAK
OG0005229	LOC108110918|XP_017075678.1|DEUG	LOC6526354|XP_039226680.1|DYAK
OG0005230	LOC108112249|XP_017077563.1|DEUG	LOC6527238|XP_002088332.1|DYAK
OG0005231	LOC108104197|XP_017065630.1|DEUG	LOC6526246|XP_002087370.1|DYAK
OG0005232	LOC108110839|XP_017075569.1|DEUG	LOC6526625|XP_039226476.1|DYAK
OG0005233	LOC108105896|XP_017068168.1|DEUG	LOC6528278|XP_002089331.1|DYAK
OG0005234	LOC108106854|XP_017069586.1|DEUG	LOC6529714|XP_002090707.3|DYAK
OG0005235	LOC108105707|XP_017067907.1|DEUG	LOC6529606|XP_002090600.1|DYAK
OG0005236	LOC108102659|XP_017063287.1|DEUG	LOC6526814|XP_002087916.1|DYAK
OG0005237	LOC108102648|XP_017063264.1|DEUG	LOC6526811|XP_002087913.2|DYAK
OG0005238	LOC108102649|XP_017063266.1|DEUG	LOC6526809|XP_002087911.1|DYAK
OG0005239	LOC108110713|XP_017075346.1|DEUG	LOC6526526|XP_002087636.1|DYAK
OG0005240	LOC108110806|XP_017075525.1|DEUG	LOC6528031|XP_002089098.1|DYAK
OG0005241	LOC108102639|XP_017063249.1|DEUG	LOC6526391|XP_002087510.1|DYAK
OG0005242	LOC108111120|XP_017075961.1|DEUG	LOC6527173|XP_039227214.1|DYAK
OG0005243	LOC108110973|XP_017075764.1|DEUG	LOC6526355|XP_039226677.1|DYAK
OG0005244	LOC108117235|XP_017085058.1|DEUG	LOC6536860|XP_015047969.1|DYAK
OG0005245	LOC108116224|XP_017083504.1|DEUG	LOC6536104|XP_002096712.2|DYAK
OG0005246	LOC108111006|XP_017075806.1|DEUG	LOC6526303|XP_002087425.1|DYAK
OG0005247	LOC108109122|XP_017073007.1|DEUG	LOC6531850|XP_002092637.1|DYAK
OG0005248	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG	LOC6537222|XP_002097780.2|DYAK
OG0005249	LOC108105270|XP_017067239.1|DEUG	LOC6535513|XP_002096142.1|DYAK
OG0005250	LOC108103390|XP_017064334.1|DEUG	LOC6529223|XP_039228873.1|DYAK
OG0005251	LOC108110956|XP_017075741.1|DEUG	LOC6528013|XP_002089080.1|DYAK
OG0005252	LOC108106837|XP_017069563.1|DEUG	LOC6529682|XP_039228204.1|DYAK
OG0005253	LOC108115509|XP_017082492.1|DEUG	LOC6529248|XP_039228781.1|DYAK
OG0005254	LOC108106875|XP_017069611.1|DEUG	LOC6529730|XP_002090723.1|DYAK
OG0005255	LOC108107133|XP_017070023.1|DEUG	LOC6529729|XP_002090722.2|DYAK
OG0005256	LOC108105201|XP_017067142.1|DEUG	LOC6529154|XP_002090161.1|DYAK
OG0005257	LOC108106142|XP_017068526.1|DEUG	LOC6527728|XP_002088811.1|DYAK
OG0005258	LOC108108254|XP_017071708.1|DEUG	LOC6527854|XP_002088926.1|DYAK
OG0005259	LOC108105841|XP_017068087.1|DEUG	LOC6528219|XP_002089281.1|DYAK
OG0005260	LOC108105843|XP_017068093.1|DEUG	LOC6528221|XP_002089283.1|DYAK
OG0005261	LOC108110913|XP_017075669.1|DEUG	LOC6527140|XP_002088234.1|DYAK
OG0005262	LOC108102613|XP_017063206.1|DEUG	LOC6528164|XP_002089229.1|DYAK
OG0005263	LOC108106956|XP_017069722.1|DEUG	LOC6529724|XP_002090717.1|DYAK
OG0005264	LOC108111608|XP_017076626.1|DEUG	LOC6535424|XP_002096073.2|DYAK
OG0005265	LOC108106992|XP_017069819.1|DEUG	LOC6529721|XP_015052407.1|DYAK
OG0005266	LOC108105158|XP_017067082.1|DEUG	LOC6528979|XP_002090011.1|DYAK
OG0005267	LOC108110847|XP_017075580.1|DEUG	LOC6526590|XP_002087698.1|DYAK
OG0005268	LOC108110845|XP_017075578.1|DEUG	LOC6526591|XP_002087699.1|DYAK
OG0005269	LOC108110977|XP_017075771.1|DEUG	LOC6526605|XP_002087713.1|DYAK
OG0005270	LOC108111982|XP_017077196.1|DEUG	LOC6527250|XP_002088344.1|DYAK
OG0005271	LOC108107076|XP_017069935.1|DEUG	LOC6529657|XP_015052398.1|DYAK
OG0005272	LOC108107118|XP_017069998.1|DEUG	LOC6529655|XP_002090648.1|DYAK
OG0005273	LOC108106087|XP_017068436.1|DEUG	LOC6527705|XP_002088789.1|DYAK
OG0005274	LOC108112346|XP_017077666.1|DEUG	LOC6527247|XP_002088341.1|DYAK
OG0005275	LOC108110920|XP_017075682.1|DEUG	LOC6527986|XP_002089053.2|DYAK
OG0005276	LOC108110985|XP_017075783.1|DEUG	LOC6526752|XP_015053454.1|DYAK
OG0005277	LOC108110469|XP_017075026.1|DEUG	LOC6526764|XP_002087867.1|DYAK
OG0005278	LOC108109227|XP_017073188.1|DEUG	LOC6530771|XP_002091659.1|DYAK
OG0005279	LOC108113448|XP_017079510.1|DEUG	LOC6528056|XP_002089123.1|DYAK
OG0005280	LOC108102657|XP_017063285.1|DEUG	LOC6526380|XP_002087499.1|DYAK
OG0005281	LOC108110910|XP_017075666.1|DEUG	LOC6526563|XP_039226436.1|DYAK
OG0005282	LOC108115349|XP_017082260.1|DEUG	LOC6537526|XP_002098072.1|DYAK
OG0005283	LOC108116683|XP_017084180.1|DEUG	LOC6538793|XP_002099306.1|DYAK
OG0005284	LOC108115488|XP_017082462.1|DEUG	LOC6529234|XP_015052257.1|DYAK
OG0005285	LOC108115512|XP_017082498.1|DEUG	LOC6529233|XP_002090239.1|DYAK
OG0005286	LOC108102630|XP_017063232.1|DEUG	LOC6526383|XP_002087502.1|DYAK
OG0005287	LOC108102652|XP_017063279.1|DEUG	LOC6526384|XP_002087503.1|DYAK
OG0005288	LOC108106972|XP_017069775.1|DEUG	LOC6526940|XP_002088038.2|DYAK
OG0005289	LOC108114106|XP_017080396.1|DEUG	LOC6539170|XP_002086071.1|DYAK
OG0005290	LOC108115370|XP_017082289.1|DEUG	LOC6537475|XP_002098031.1|DYAK
OG0005291	LOC108110719|XP_017075380.1|DEUG	LOC6527480|XP_002088570.1|DYAK
OG0005292	LOC108110671|XP_017075277.1|DEUG	LOC6527484|XP_015053700.1|DYAK
OG0005293	LOC108105117|XP_017067039.1|DEUG	LOC6529031|XP_002090062.2|DYAK
OG0005294	LOC108104135|XP_017065526.1|DEUG	LOC6527351|XP_002088443.1|DYAK
OG0005295	LOC108110718|XP_017075359.1|DEUG	LOC6527479|XP_039226929.1|DYAK
OG0005296	LOC108115295|XP_017082171.1|DEUG	LOC6537515|XP_002098061.2|DYAK
OG0005297	LOC108106173|XP_017068583.1|DEUG	LOC6528851|XP_002089883.1|DYAK, LOC6527747|XP_015053794.1|DYAK
OG0005298	LOC108110938|XP_017075720.1|DEUG	LOC6527895|XP_002088967.1|DYAK
OG0005299	LOC108111420|XP_017076367.1|DEUG	LOC6538011|XP_002098546.1|DYAK
OG0005300	LOC108117427|XP_017085329.1|DEUG	LOC6525388|XP_002101223.1|DYAK
OG0005301	LOC108110692|XP_017075312.1|DEUG	LOC6527918|XP_002088986.1|DYAK
OG0005302	LOC108106335|XP_017068797.1|DEUG	LOC6530256|XP_002091190.1|DYAK
OG0005303	LOC108105691|XP_017067890.1|DEUG	LOC6529608|XP_002090602.1|DYAK
OG0005304	LOC108107178|XP_017070086.1|DEUG	LOC6527089|XP_002088182.2|DYAK
OG0005305	LOC108109226|XP_017073187.1|DEUG	LOC6530770|XP_002091658.1|DYAK
OG0005306	LOC108118437|XP_017086631.1|DEUG	LOC6529516|XP_002090518.1|DYAK
OG0005307	LOC108111413|XP_017076362.1|DEUG	LOC6527233|XP_002088327.1|DYAK
OG0005308	LOC108110702|XP_017075333.1|DEUG	LOC6527143|XP_002088237.1|DYAK
OG0005309	LOC108111035|XP_017075850.1|DEUG	LOC6526701|XP_002087804.2|DYAK
OG0005310	LOC108106184|XP_017068597.1|DEUG	LOC6527691|XP_002088775.1|DYAK
OG0005311	LOC108104103|XP_017065490.1|DEUG	LOC6527408|XP_002088500.1|DYAK
OG0005312	LOC108108182|XP_017071620.1|DEUG	LOC6527447|XP_002088539.1|DYAK
OG0005313	LOC108111106|XP_017075936.1|DEUG	LOC6527991|XP_039227359.1|DYAK
OG0005314	LOC108104129|XP_017065520.1|DEUG	LOC6527335|XP_002088427.2|DYAK
OG0005315	LOC108105680|XP_017067873.1|DEUG	LOC6529594|XP_002090588.3|DYAK
OG0005316	LOC108109100|XP_017072973.1|DEUG	LOC6530772|XP_015052747.1|DYAK
OG0005317	LOC108118438|XP_017086633.1|DEUG	LOC6529522|XP_002090524.1|DYAK
OG0005318	LOC108117633|XP_017085652.1|DEUG	LOC6539232|XP_002086133.1|DYAK
OG0005319	LOC108105177|XP_017067118.1|DEUG	LOC6529030|XP_002090061.1|DYAK
OG0005320	LOC108114853|XP_017081488.1|DEUG	LOC6529791|XP_039229230.1|DYAK
OG0005321	LOC108112215|XP_017077524.1|DEUG	LOC6527212|XP_002088306.1|DYAK
OG0005322	LOC108112265|XP_017077580.1|DEUG	LOC6526476|XP_002087593.1|DYAK
OG0005323	LOC108110733|XP_017075412.1|DEUG	LOC6527832|XP_039226862.1|DYAK
OG0005324	LOC108111116|XP_017075955.1|DEUG	LOC6527902|XP_002088974.1|DYAK
OG0005325	LOC108111092|XP_017075920.1|DEUG	LOC26536232|XP_015054708.1|DYAK
OG0005326	LOC108111222|XP_017076112.1|DEUG	LOC6527903|XP_002088975.1|DYAK
OG0005327	LOC108108468|XP_017072018.1|DEUG	LOC6527815|XP_002088888.1|DYAK
OG0005328	LOC108111594|XP_017076604.1|DEUG	LOC6537457|XP_015048358.1|DYAK
OG0005329	LOC108108307|XP_017071814.1|DEUG	LOC6532628|XP_002093372.1|DYAK
OG0005330	LOC108108306|XP_017071813.1|DEUG	LOC6532629|XP_002093373.1|DYAK
OG0005331	LOC108110848|XP_017075581.1|DEUG	LOC6526589|XP_002087697.1|DYAK
OG0005332	LOC108115483|XP_017082456.1|DEUG	LOC6529859|XP_002090823.1|DYAK
OG0005333	LOC108104148|XP_017065537.1|DEUG	LOC6527367|XP_002088459.1|DYAK
OG0005334	LOC108110892|XP_017075639.1|DEUG	LOC6528036|XP_002089103.1|DYAK
OG0005335	LOC108111947|XP_017077117.1|DEUG	LOC6529993|XP_002090939.2|DYAK
OG0005336	LOC108104807|XP_017066579.1|DEUG	LOC6528820|XP_002089852.1|DYAK
OG0005337	LOC108112688|XP_017078369.1|DEUG	LOC6531265|XP_002092074.2|DYAK
OG0005338	LOC108111073|XP_017075895.1|DEUG	LOC6527970|XP_002089037.2|DYAK
OG0005339	LOC108110458|XP_017075015.1|DEUG	LOC6527135|XP_002088229.1|DYAK
OG0005340	LOC108110959|XP_017075745.1|DEUG	LOC6527949|XP_015053847.1|DYAK
OG0005341	LOC108104589|XP_017066241.1|DEUG	LOC6528622|XP_002089665.1|DYAK
OG0005342	LOC108104075|XP_017065449.1|DEUG	LOC6527301|XP_002088394.1|DYAK
OG0005343	LOC108113265|XP_017079302.1|DEUG	LOC6528431|XP_002089477.1|DYAK
OG0005344	LOC108106316|XP_017068774.1|DEUG	LOC6530194|XP_002091132.1|DYAK
OG0005345	LOC108107170|XP_017070074.1|DEUG	LOC6527082|XP_002088175.1|DYAK
OG0005346	LOC108107095|XP_017069964.1|DEUG	LOC6527006|XP_002088102.1|DYAK
OG0005347	LOC108111022|XP_017075825.1|DEUG	LOC6526800|XP_015053254.1|DYAK
OG0005348	LOC108110793|XP_017075504.1|DEUG	LOC6527999|XP_002089066.1|DYAK
OG0005349	LOC108110857|XP_017075593.1|DEUG	LOC6527990|XP_002089057.1|DYAK
OG0005350	LOC108111328|XP_017076235.1|DEUG	LOC6527248|XP_002088342.1|DYAK
OG0005351	LOC108109801|XP_017074009.1|DEUG	LOC6533395|XP_002094113.1|DYAK
OG0005352	LOC108110877|XP_017075618.1|DEUG	LOC6528039|XP_015053862.1|DYAK
OG0005353	LOC108112665|XP_017078291.1|DEUG	LOC6531139|XP_002091973.3|DYAK
OG0005354	LOC108110651|XP_017075244.1|DEUG	LOC6526645|XP_002087753.1|DYAK
OG0005355	LOC108111007|XP_017075808.1|DEUG	LOC6526280|XP_002087402.1|DYAK
OG0005356	LOC108110744|XP_017075437.1|DEUG	LOC6526282|XP_002087404.1|DYAK
OG0005357	LOC108107075|XP_017069934.1|DEUG	LOC6526906|XP_002088005.1|DYAK
OG0005358	LOC108107036|XP_017069883.1|DEUG	LOC6526993|XP_002088089.1|DYAK
OG0005359	LOC108112659|XP_017078280.1|DEUG	LOC6531740|XP_002092530.1|DYAK
OG0005360	LOC108108621|XP_017072209.1|DEUG	LOC6535022|XP_002095690.1|DYAK
OG0005361	LOC108111020|XP_017075823.1|DEUG	LOC6527193|XP_002088287.1|DYAK
OG0005362	LOC108110969|XP_017075759.1|DEUG	LOC6527973|XP_002089040.1|DYAK
OG0005363	LOC108102503|XP_017063015.1|DEUG	LOC6528120|XP_002089187.1|DYAK
OG0005364	LOC108109239|XP_017073203.1|DEUG	LOC6530721|XP_002091612.1|DYAK
OG0005365	LOC108115460|XP_017082400.1|DEUG	LOC6530316|XP_002091243.2|DYAK
OG0005366	LOC108115465|XP_017082408.1|DEUG	LOC6530315|XP_002091242.2|DYAK
OG0005367	LOC108115518|XP_017082508.1|DEUG	LOC6530313|XP_002091240.1|DYAK
OG0005368	LOC108109359|XP_017073319.1|DEUG	LOC6536341|XP_002096925.1|DYAK
OG0005369	LOC108110795|XP_017075513.1|DEUG	LOC6526448|XP_002087567.1|DYAK
OG0005370	LOC108112116|XP_017077359.1|DEUG	LOC6527237|XP_002088331.1|DYAK
OG0005371	LOC108112467|XP_017077812.1|DEUG	LOC6527235|XP_002088329.1|DYAK
OG0005372	LOC108110331|XP_017074854.1|DEUG	LOC6536433|XP_002097015.1|DYAK
OG0005373	LOC108115350|XP_017082264.1|DEUG	LOC6540057|XP_015044810.1|DYAK
OG0005374	LOC108118447|XP_017086644.1|DEUG	LOC6529520|XP_002090522.1|DYAK
OG0005375	LOC108118439|XP_017086634.1|DEUG	LOC6529521|XP_039229354.1|DYAK
OG0005376	LOC108102557|XP_017063116.1|DEUG	LOC6526374|XP_002087493.2|DYAK
OG0005377	LOC108102815|XP_017063486.1|DEUG	LOC6532408|XP_039230542.1|DYAK
OG0005378	LOC108111074|XP_017075898.1|DEUG	LOC6526423|XP_039226397.1|DYAK
OG0005379	LOC108111025|XP_017075834.1|DEUG	LOC6526521|XP_002087631.1|DYAK
OG0005380	LOC108111082|XP_017075910.1|DEUG	LOC6526411|XP_002087530.1|DYAK
OG0005381	LOC108105676|XP_017067867.1|DEUG	LOC6529554|XP_015052380.1|DYAK
OG0005382	LOC108115457|XP_017082384.1|DEUG	LOC6529268|XP_015052273.1|DYAK
OG0005383	LOC108108499|XP_017072053.1|DEUG	LOC6534318|XP_039230655.1|DYAK
OG0005384	LOC108111523|XP_017076533.1|DEUG	LOC6537050|XP_002097615.1|DYAK
OG0005385	LOC108109219|XP_017073173.1|DEUG	LOC6530824|XP_002091707.1|DYAK
OG0005386	LOC108113325|XP_017079370.1|DEUG	LOC6531444|XP_039228332.1|DYAK
OG0005387	LOC108109487|XP_017073506.1|DEUG	LOC6537693|XP_015048468.1|DYAK
OG0005388	LOC108115525|XP_017082515.1|DEUG	LOC6528150|XP_002089216.1|DYAK
OG0005389	LOC108104086|XP_017065471.1|DEUG	LOC6527324|XP_039226431.1|DYAK
OG0005390	LOC108102575|XP_017063145.1|DEUG	LOC120320425|XP_015053062.1|DYAK
OG0005391	LOC108102578|XP_017063148.1|DEUG	LOC6527593|XP_039226880.1|DYAK
OG0005392	LOC108103066|XP_017063899.1|DEUG	LOC6529470|XP_002090472.1|DYAK
OG0005393	LOC108116867|XP_017084434.1|DEUG	LOC6536897|XP_002097466.1|DYAK
OG0005394	LOC108118474|XP_017086690.1|DEUG	LOC6529472|XP_002090474.1|DYAK
OG0005395	LOC108105665|XP_017067853.1|DEUG	LOC6529584|XP_002090578.1|DYAK
OG0005396	LOC108106129|XP_017068497.1|DEUG	LOC6527686|XP_002088771.1|DYAK
OG0005397	LOC108106130|XP_017068501.1|DEUG	LOC6527688|XP_002088772.1|DYAK
OG0005398	LOC108115250|XP_017082096.1|DEUG	LOC6535397|XP_002096047.1|DYAK
OG0005399	LOC108104597|XP_017066254.1|DEUG	LOC6528609|XP_002089652.3|DYAK
OG0005400	LOC108104607|XP_017066266.1|DEUG	LOC6528680|XP_015054307.1|DYAK
OG0005401	LOC108106202|XP_017068618.1|DEUG	LOC6527698|XP_002088782.1|DYAK
OG0005402	LOC108106178|XP_017068590.1|DEUG	LOC6527697|XP_002088781.1|DYAK
OG0005403	LOC108106197|XP_017068613.1|DEUG	LOC6527692|XP_002088776.1|DYAK
OG0005404	LOC108106198|XP_017068614.1|DEUG	LOC6527693|XP_002088777.1|DYAK
OG0005405	LOC108113288|XP_017079327.1|DEUG	LOC6531290|XP_002092094.1|DYAK
OG0005406	LOC108113205|XP_017079227.1|DEUG	LOC6531120|XP_002091954.1|DYAK
OG0005407	LOC108113060|XP_017078985.1|DEUG	LOC6531735|XP_002092525.1|DYAK
OG0005408	LOC108102603|XP_017063195.1|DEUG	LOC6527608|XP_002088696.1|DYAK
OG0005409	LOC108107089|XP_017069955.1|DEUG	LOC6526895|XP_002087994.1|DYAK
OG0005410	LOC108102555|XP_017063115.1|DEUG	LOC6527601|XP_002088689.2|DYAK
OG0005411	LOC108106323|XP_017068783.1|DEUG	LOC6530118|XP_002091064.1|DYAK
OG0005412	LOC108106666|XP_017069383.1|DEUG	LOC6530108|XP_002091054.1|DYAK
OG0005413	LOC108112737|XP_017078463.1|DEUG	LOC6530033|XP_002090979.1|DYAK
OG0005414	LOC108116706|XP_017084216.1|DEUG	LOC6525012|XP_002100851.1|DYAK
OG0005415	LOC108103909|XP_017065146.1|DEUG	LOC6523983|XP_002099855.1|DYAK
OG0005416	LOC108112768|XP_017078518.1|DEUG	LOC6528441|XP_002089487.1|DYAK
OG0005417	LOC108103048|XP_017063851.1|DEUG	LOC6529454|XP_002090456.1|DYAK
OG0005418	LOC108115528|XP_017082519.1|DEUG	LOC6530328|XP_002091255.1|DYAK
OG0005419	LOC108111064|XP_017075882.1|DEUG	LOC6528053|XP_002089120.1|DYAK
OG0005420	LOC108107150|XP_017070046.1|DEUG	LOC6527023|XP_039226687.1|DYAK
OG0005421	LOC108104036|XP_017065360.1|DEUG	LOC6527340|XP_002088432.1|DYAK
OG0005422	LOC108106047|XP_017068389.1|DEUG	LOC6525855|XP_002101675.1|DYAK
OG0005423	LOC108107994|XP_017071337.1|DEUG	LOC6527865|XP_002088937.1|DYAK
OG0005424	LOC108109119|XP_017073001.1|DEUG	LOC6530742|XP_002091632.2|DYAK
OG0005425	LOC108103619|XP_017064652.1|DEUG	LOC6524931|XP_002100771.1|DYAK
OG0005426	LOC108104504|XP_017066110.1|DEUG	LOC6528732|XP_002089767.1|DYAK
OG0005427	LOC108107022|XP_017069858.1|DEUG	LOC6529668|XP_002090661.1|DYAK
OG0005428	LOC108113443|XP_017079502.1|DEUG	LOC6527111|XP_039227341.1|DYAK
OG0005429	LOC108107083|XP_017069948.1|DEUG	LOC6527091|XP_039226593.1|DYAK
OG0005430	LOC108107084|XP_017069949.1|DEUG	LOC6527090|XP_002088183.1|DYAK
OG0005431	LOC108114866|XP_017081509.1|DEUG	LOC6529188|XP_002090195.1|DYAK
OG0005432	LOC108117582|XP_017085573.1|DEUG	LOC6539233|XP_002086130.1|DYAK
OG0005433	LOC108112234|XP_017077544.1|DEUG	LOC6531656|XP_002092453.1|DYAK
OG0005434	LOC108103091|XP_017063935.1|DEUG	LOC6529172|XP_039229129.1|DYAK
OG0005435	LOC108109613|XP_017073667.1|DEUG	LOC6536040|XP_002096654.1|DYAK
OG0005436	LOC108114789|XP_017081393.1|DEUG	LOC6529157|XP_002090165.1|DYAK
OG0005437	LOC108117321|XP_017085180.1|DEUG	LOC6536677|XP_002097250.1|DYAK
OG0005438	LOC108110837|XP_017075566.1|DEUG	LOC6526363|XP_002087484.1|DYAK
OG0005439	LOC108105949|XP_017068275.1|DEUG, LOC108116935|XP_017084570.1|DEUG	LOC6536953|XP_002097522.1|DYAK
OG0005440	LOC108110799|XP_017075514.1|DEUG	LOC6526774|XP_039226363.1|DYAK
OG0005441	LOC108104079|XP_017065463.1|DEUG	LOC6527421|XP_002088513.2|DYAK
