Orthogroup	DPSE.longest_only	DGUA.longest_only
OG0003870	LOC6902916|XP_015036014.2|DPSE	LOC117582173|XP_034125665.1|DGUA
OG0003871	LOC4817277|XP_001356758.3|DPSE	LOC117582344|XP_034125887.1|DGUA
OG0003872	LOC4803994|XP_001360625.1|DPSE	LOC117578863|XP_034120545.1|DGUA
OG0003873	LOC4818188|XP_001357500.1|DPSE	LOC117584872|XP_034129914.1|DGUA
OG0003874	LOC4816305|XP_033235386.1|DPSE	LOC117587614|XP_034134357.1|DGUA
OG0003875	LOC4817483|XP_001356300.2|DPSE	LOC117587634|XP_034134393.1|DGUA
OG0003876	LOC6903212|XP_002132913.1|DPSE	LOC117582408|XP_034125987.1|DGUA
OG0003877	LOC4816448|XP_001356172.2|DPSE	LOC117584557|XP_034129405.1|DGUA
OG0003878	LOC6902851|XP_015035875.2|DPSE	LOC117582265|XP_034125780.1|DGUA
OG0003879	LOC4812215|XP_001352470.4|DPSE	LOC117587440|XP_034134014.1|DGUA
OG0003880	LOC6900606|XP_002134978.3|DPSE	LOC117586975|XP_034133245.1|DGUA
OG0003881	LOC4805441|XP_001361842.1|DPSE	LOC117587214|XP_034133662.1|DGUA
OG0003882	LOC4805231|XP_001361668.3|DPSE	LOC117578748|XP_034120322.1|DGUA
OG0003883	LOC4814614|XP_001354768.1|DPSE	LOC117590529|XP_034139138.1|DGUA
OG0003884	LOC4816527|XP_001356246.2|DPSE	LOC117587569|XP_034134285.1|DGUA
OG0003885	LOC4818143|XP_001357294.1|DPSE	LOC117584626|XP_034129539.1|DGUA
OG0003886	LOC6903411|XP_002132290.3|DPSE	LOC117584099|XP_034128739.1|DGUA
OG0003887	LOC4816746|XP_033235648.1|DPSE	LOC117584350|XP_034129074.1|DGUA
OG0003888	LOC4800702|XP_001357927.4|DPSE	LOC117583210|XP_034127316.1|DGUA
OG0003889	LOC117184190|XP_033236620.1|DPSE, LOC4817612|XP_001357014.2|DPSE, LOC117184189|XP_033236616.1|DPSE	LOC117582086|XP_034125536.1|DGUA
OG0003890	LOC4811911|XP_001352858.1|DPSE	LOC117589151|XP_034136737.1|DGUA
OG0003891	LOC4816279|XP_001356242.3|DPSE	LOC117584090|XP_034128729.1|DGUA
OG0003892	LOC4812566|XP_001352412.1|DPSE	LOC117586912|XP_034133152.1|DGUA
OG0003893	LOC4816595|XP_015036828.1|DPSE	LOC117587608|XP_034134350.1|DGUA
OG0003894	LOC4818095|XP_001357398.1|DPSE	LOC117584496|XP_034129315.1|DGUA
OG0003895	LOC4805508|XP_001361900.2|DPSE	LOC117578435|XP_034119848.1|DGUA
OG0003896	LOC6898983|XP_004444527.1|DPSE	LOC117590217|XP_034138574.1|DGUA
OG0003897	LOC4803923|XP_001360564.1|DPSE	LOC117592009|XP_034141353.1|DGUA
OG0003898	LOC4811699|XP_001352281.2|DPSE	LOC117588003|XP_034134915.1|DGUA
OG0003899	LOC4817002|XP_001356432.1|DPSE	LOC117582638|XP_034126410.1|DGUA
OG0003900	LOC4817591|XP_015036363.2|DPSE	LOC117582530|XP_034126226.1|DGUA
OG0003901	LOC4817756|XP_001357137.2|DPSE	LOC117584014|XP_034128637.1|DGUA
OG0003902	LOC4817794|XP_033236756.1|DPSE	LOC117583966|XP_034128563.1|DGUA
OG0003903	LOC4816570|XP_001355917.1|DPSE	LOC117584359|XP_034129088.1|DGUA
OG0003904	LOC4816749|XP_001355918.2|DPSE	LOC117584358|XP_034129087.1|DGUA
OG0003905	LOC6896749|XP_002136956.3|DPSE	LOC117582877|XP_034126841.1|DGUA
OG0003906	LOC4805696|XP_001362054.2|DPSE	LOC117587617|XP_034134366.1|DGUA
OG0003907	LOC4816821|XP_001356748.1|DPSE	LOC117582455|XP_034126071.1|DGUA
OG0003908	LOC4817430|XP_001356749.3|DPSE	LOC117582463|XP_034126080.1|DGUA
OG0003909	LOC4805640|XP_001362009.3|DPSE	LOC117583064|XP_034127130.1|DGUA
OG0003910	LOC26532955|XP_033238522.1|DPSE	LOC117588801|XP_034136208.1|DGUA
OG0003911	LOC4817132|XP_001356734.1|DPSE	LOC117582448|XP_034126062.1|DGUA
OG0003912	LOC4816315|XP_001356005.2|DPSE	LOC117584175|XP_034128832.1|DGUA
OG0003913	LOC4816407|XP_033236845.1|DPSE	LOC117588175|XP_034135180.1|DGUA
OG0003914	LOC4817235|XP_001356793.1|DPSE	LOC117581761|XP_034125053.1|DGUA
OG0003915	LOC4814605|XP_001354917.3|DPSE	LOC117590484|XP_034139031.1|DGUA
OG0003916	LOC4817761|XP_001357131.3|DPSE	LOC117584674|XP_034129595.1|DGUA
OG0003917	LOC4817972|XP_001357472.3|DPSE	LOC117584481|XP_034129297.1|DGUA
OG0003918	LOC4817087|XP_001356837.4|DPSE	LOC117582301|XP_034125834.1|DGUA
OG0003919	LOC4816768|XP_033235743.1|DPSE	LOC117584266|XP_034128968.1|DGUA
OG0003920	LOC4804219|XP_001360813.1|DPSE	LOC117578808|XP_034120443.1|DGUA
OG0003921	LOC4816865|XP_001356865.4|DPSE	LOC117582093|XP_034125547.1|DGUA
OG0003922	LOC4817259|XP_001356784.2|DPSE	LOC117582502|XP_034126177.1|DGUA
OG0003923	LOC6899890|XP_002132193.1|DPSE	LOC117590627|XP_034139328.1|DGUA
OG0003924	LOC4803342|XP_001360129.2|DPSE	LOC117580392|XP_034122826.1|DGUA
OG0003925	LOC4816641|XP_033236414.1|DPSE	LOC117584876|XP_034129918.1|DGUA
OG0003926	LOC6902520|XP_002133062.1|DPSE	LOC117584679|XP_034129599.1|DGUA
OG0003927	LOC4816847|XP_001356636.3|DPSE	LOC117582152|XP_034125628.1|DGUA
OG0003928	LOC6903377|XP_002132259.2|DPSE	LOC117588090|XP_034135051.1|DGUA
OG0003929	LOC4817287|XP_001356789.2|DPSE	LOC117581830|XP_034125169.1|DGUA
OG0003930	LOC4816107|XP_001355781.1|DPSE	LOC117584306|XP_034129022.1|DGUA
OG0003931	LOC4816164|XP_015036932.1|DPSE	LOC117584216|XP_034128879.1|DGUA
OG0003932	LOC6898644|XP_002138649.4|DPSE	LOC117591813|XP_034141037.1|DGUA
OG0003933	LOC4817477|XP_001356576.2|DPSE	LOC117582156|XP_034125638.1|DGUA
OG0003934	LOC4816104|XP_001355814.1|DPSE	LOC117584759|XP_034129752.1|DGUA
OG0003935	LOC4805470|XP_015040673.2|DPSE	LOC117587050|XP_034133381.1|DGUA
OG0003936	LOC4805471|XP_001361866.2|DPSE	LOC117587163|XP_034133565.1|DGUA
OG0003937	LOC4804993|XP_001361465.3|DPSE	LOC117584354|XP_034129086.1|DGUA
OG0003938	LOC6902514|XP_033236420.1|DPSE	LOC117583940|XP_034128516.1|DGUA
OG0003939	LOC4816907|XP_001356811.1|DPSE	LOC117582586|XP_034126324.1|DGUA
OG0003940	LOC4816670|XP_001355947.3|DPSE	LOC117583944|XP_034128533.1|DGUA
OG0003941	LOC4816744|XP_001355950.3|DPSE	LOC117583947|XP_034128536.1|DGUA
OG0003942	LOC4816949|XP_001356715.3|DPSE	LOC117581924|XP_034125289.1|DGUA
OG0003943	LOC4816463|XP_001355954.1|DPSE	LOC117583948|XP_034128537.1|DGUA
OG0003944	LOC4816832|XP_001356753.1|DPSE	LOC117582015|XP_034125427.1|DGUA
OG0003945	LOC4804551|XP_001361094.1|DPSE	LOC117591990|XP_034141325.1|DGUA
OG0003946	LOC4816616|XP_001356274.1|DPSE	LOC117587639|XP_034134414.1|DGUA
OG0003947	LOC4816686|XP_001356282.2|DPSE	LOC117587682|XP_034134465.1|DGUA
OG0003948	LOC4817676|XP_001357062.2|DPSE	LOC117582200|XP_034125699.1|DGUA
OG0003949	LOC6903238|XP_033236043.1|DPSE	LOC117582194|XP_034125689.1|DGUA
OG0003950	LOC4817894|XP_001357196.1|DPSE	LOC117588126|XP_034135096.1|DGUA
OG0003951	LOC4817868|XP_001357201.4|DPSE	LOC117587555|XP_034134253.1|DGUA
OG0003952	LOC4817466|XP_001356802.1|DPSE	LOC117581945|XP_034125318.1|DGUA
OG0003953	LOC4816210|XP_001355765.2|DPSE	LOC117584791|XP_034129795.1|DGUA
OG0003954	LOC4812673|XP_001353057.4|DPSE	LOC117579701|XP_034121583.1|DGUA
OG0003955	LOC117184169|XP_033236546.1|DPSE, LOC117184168|XP_033236543.1|DPSE	LOC117584714|XP_034129650.1|DGUA
OG0003956	LOC4817425|XP_033237011.1|DPSE	LOC117582172|XP_034125664.1|DGUA
OG0003957	LOC4814048|XP_001354193.1|DPSE	LOC117589207|XP_034136837.1|DGUA
OG0003958	LOC4815309|XP_015041990.1|DPSE	LOC117591038|XP_034140024.1|DGUA
OG0003959	LOC4804406|XP_033233515.1|DPSE	LOC117579976|XP_034122048.1|DGUA
OG0003960	LOC6901870|XP_002133408.2|DPSE	LOC117580785|XP_034123371.1|DGUA
OG0003961	LOC4816804|XP_001356720.2|DPSE	LOC117581763|XP_034125055.1|DGUA
OG0003962	LOC4816679|XP_001355965.1|DPSE	LOC117584680|XP_034129600.1|DGUA
OG0003963	LOC4816627|XP_001356288.4|DPSE	LOC117587571|XP_034134288.1|DGUA
OG0003964	LOC4817212|XP_001356408.1|DPSE	LOC117581860|XP_034125213.1|DGUA
OG0003965	LOC4816706|XP_033236770.1|DPSE	LOC117584729|XP_034129690.1|DGUA
OG0003966	LOC6902741|XP_002133255.2|DPSE	LOC117587587|XP_034134318.1|DGUA
OG0003967	LOC6898855|XP_033234846.1|DPSE	LOC117592326|XP_034141897.1|DGUA
OG0003968	LOC4805281|XP_015040526.1|DPSE	LOC117587719|XP_034134522.1|DGUA
OG0003969	LOC6898294|XP_002138356.3|DPSE	LOC117591902|XP_034141179.1|DGUA
OG0003970	LOC4816831|XP_033236036.1|DPSE	LOC117582636|XP_034126407.1|DGUA
OG0003971	LOC6903320|XP_033235502.1|DPSE	LOC117584749|XP_034129732.1|DGUA
OG0003972	LOC4812786|XP_001353178.4|DPSE	LOC117580196|XP_034122459.1|DGUA
OG0003973	LOC6898613|XP_002138618.2|DPSE	LOC117582522|XP_034126216.1|DGUA
OG0003974	LOC4804357|XP_001360931.2|DPSE	LOC117591940|XP_034141243.1|DGUA
OG0003975	LOC4816227|XP_033236684.1|DPSE	LOC117583861|XP_034128373.1|DGUA
OG0003976	LOC4817882|XP_001357306.2|DPSE	LOC117584634|XP_034129549.1|DGUA
OG0003977	LOC6903449|XP_002132328.1|DPSE	LOC117588204|XP_034135229.1|DGUA
OG0003978	LOC4812022|XP_001352933.1|DPSE	LOC117579634|XP_034121499.1|DGUA
OG0003979	LOC4816586|XP_001356042.3|DPSE	LOC117584087|XP_034128725.1|DGUA
OG0003980	LOC4803101|XP_001359899.2|DPSE	LOC117585984|XP_034131693.1|DGUA
OG0003981	LOC6902888|XP_033235166.1|DPSE	LOC117582379|XP_034125939.1|DGUA
OG0003982	LOC4816594|XP_015036827.2|DPSE	LOC117587899|XP_034134766.1|DGUA
OG0003983	LOC4816410|XP_001356173.4|DPSE	LOC117584028|XP_034128656.1|DGUA
OG0003984	LOC4817175|XP_001356382.4|DPSE	LOC117587739|XP_034134550.1|DGUA
OG0003985	LOC13036385|XP_033236761.1|DPSE	LOC117588081|XP_034135036.1|DGUA
OG0003986	LOC4816921|XP_001356395.4|DPSE	LOC117584145|XP_034128796.1|DGUA
OG0003987	LOC4817001|XP_001356394.2|DPSE	LOC117584022|XP_034128648.1|DGUA
OG0003988	LOC4817203|XP_001356514.3|DPSE	LOC117584777|XP_034129771.1|DGUA
OG0003989	LOC4817035|XP_001356405.3|DPSE	LOC117581855|XP_034125203.1|DGUA
OG0003990	LOC6903464|XP_002132343.2|DPSE	LOC117591538|XP_034140723.1|DGUA
OG0003991	LOC4817698|XP_033236309.1|DPSE	LOC117583890|XP_034128444.1|DGUA
OG0003992	LOC4817566|XP_001356971.3|DPSE	LOC117582314|XP_034125849.1|DGUA
OG0003993	LOC4817579|XP_033236267.1|DPSE	LOC117582308|XP_034125843.1|DGUA
OG0003994	LOC4801602|XP_001358670.1|DPSE	LOC117589722|XP_034137783.1|DGUA
OG0003995	LOC6898770|XP_002138748.2|DPSE	LOC117583048|XP_034127142.1|DGUA
OG0003996	LOC4803350|XP_001360116.2|DPSE	LOC117581760|XP_034125056.1|DGUA
OG0003997	LOC4818163|XP_001357438.1|DPSE	LOC117584489|XP_034129305.1|DGUA
OG0003998	LOC6903313|XP_033235321.1|DPSE	LOC117583896|XP_034128452.1|DGUA
OG0003999	LOC6902743|XP_002133257.1|DPSE	LOC117587589|XP_034134323.1|DGUA
OG0004000	LOC4815378|XP_001354986.3|DPSE	LOC117590204|XP_034138547.1|DGUA
OG0004001	LOC4804307|XP_001360887.3|DPSE	LOC117588137|XP_034135162.1|DGUA
OG0004002	LOC6902609|XP_002133135.2|DPSE	LOC117588160|XP_034135159.1|DGUA
OG0004003	LOC4817060|XP_033235336.1|DPSE	LOC117582666|XP_034126487.1|DGUA
OG0004004	LOC4817455|XP_001356616.2|DPSE	LOC117581778|XP_034125092.1|DGUA
OG0004005	LOC4817879|XP_001357485.2|DPSE	LOC117584399|XP_034129149.1|DGUA
OG0004006	LOC4816930|XP_001356868.2|DPSE	LOC117582562|XP_034126287.1|DGUA
OG0004007	LOC6903012|XP_002132734.1|DPSE	LOC117581937|XP_034125310.1|DGUA
OG0004008	LOC4818122|XP_033235325.1|DPSE	LOC117584433|XP_034129235.1|DGUA
OG0004009	LOC4816648|XP_001355970.2|DPSE	LOC117584403|XP_034129157.1|DGUA
OG0004010	LOC4816443|XP_015036810.2|DPSE	LOC117584690|XP_034129613.1|DGUA
OG0004011	LOC6903420|XP_002132299.1|DPSE	LOC117584824|XP_034129841.1|DGUA
OG0004012	LOC4800613|XP_001357858.1|DPSE	LOC117583484|XP_034127684.1|DGUA
OG0004013	LOC4816403|XP_001356218.2|DPSE	LOC117584324|XP_034129043.1|DGUA
OG0004014	LOC4812816|XP_033237367.1|DPSE	LOC117580543|XP_034123028.1|DGUA
OG0004015	LOC4816386|XP_033235569.1|DPSE	LOC117584353|XP_034129080.1|DGUA
OG0004016	LOC4811654|XP_001352245.3|DPSE	LOC117584607|XP_034129507.1|DGUA
OG0004017	LOC4817584|XP_001356988.1|DPSE	LOC117582655|XP_034126451.1|DGUA
OG0004018	LOC4803469|XP_001360187.1|DPSE	LOC117578442|XP_034119856.1|DGUA
OG0004019	LOC4816845|XP_001356858.2|DPSE	LOC117582546|XP_034126246.1|DGUA
OG0004020	LOC4817354|XP_001356827.1|DPSE	LOC117581700|XP_034124969.1|DGUA
OG0004021	LOC4816990|XP_001356833.1|DPSE	LOC117581766|XP_034125060.1|DGUA
OG0004022	LOC4817716|XP_001357132.2|DPSE	LOC117584671|XP_034129591.1|DGUA
OG0004023	LOC4804949|XP_001361430.5|DPSE	LOC117582587|XP_034126328.1|DGUA
OG0004024	LOC4817504|XP_033236766.1|DPSE	LOC117582303|XP_034125836.1|DGUA
OG0004025	LOC4817114|XP_001356347.2|DPSE	LOC117587697|XP_034134484.1|DGUA
OG0004026	LOC4817298|XP_015036057.2|DPSE	LOC117582526|XP_034126217.1|DGUA
OG0004027	LOC6898567|XP_002138587.4|DPSE	LOC117581683|XP_034124953.1|DGUA
OG0004028	LOC4818111|XP_001357226.3|DPSE	LOC117588015|XP_034134935.1|DGUA
OG0004029	LOC4817937|XP_015035325.2|DPSE	LOC117587939|XP_034134822.1|DGUA
OG0004030	LOC4803529|XP_033233427.1|DPSE	LOC117580730|XP_034123331.1|DGUA
OG0004031	LOC6903008|XP_033236145.1|DPSE	LOC117581818|XP_034125153.1|DGUA
OG0004032	LOC6902762|XP_002133274.3|DPSE	LOC117587588|XP_034134321.1|DGUA
OG0004033	LOC4816783|XP_015035715.2|DPSE	LOC117587844|XP_034134699.1|DGUA
OG0004034	LOC6902958|XP_002132684.3|DPSE	LOC117582122|XP_034125592.1|DGUA
OG0004035	LOC6902515|XP_015036577.2|DPSE	LOC117583941|XP_034128522.1|DGUA
OG0004036	LOC4816515|XP_001356004.1|DPSE	LOC117583876|XP_034128417.1|DGUA
OG0004037	LOC4816747|XP_015036537.2|DPSE	LOC117584743|XP_034129717.1|DGUA
OG0004038	LOC4817296|XP_001356752.1|DPSE	LOC117582452|XP_034126068.1|DGUA
OG0004039	LOC4816855|XP_001356624.4|DPSE	LOC117581728|XP_034124999.1|DGUA
OG0004040	LOC4803865|XP_001360514.2|DPSE	LOC117579327|XP_034121042.1|DGUA
OG0004041	LOC4814593|XP_001354583.3|DPSE	LOC117590305|XP_034138683.1|DGUA
OG0004042	LOC4812379|XP_001352843.1|DPSE	LOC117589235|XP_034136890.1|DGUA
OG0004043	LOC4816336|XP_001356059.2|DPSE	LOC117584789|XP_034129792.1|DGUA
OG0004044	LOC4815297|XP_033240318.1|DPSE	LOC117581958|XP_034125331.1|DGUA, LOC117580819|XP_034123430.1|DGUA
OG0004045	LOC4811739|XP_015044346.1|DPSE	LOC117584016|XP_034128638.1|DGUA
OG0004046	LOC4817049|XP_001356425.3|DPSE	LOC117582279|XP_034125801.1|DGUA
OG0004047	LOC4817749|XP_001357159.2|DPSE	LOC117583916|XP_034128485.1|DGUA
OG0004048	LOC4817429|XP_001356729.3|DPSE	LOC117582603|XP_034126363.1|DGUA
OG0004049	LOC6902831|XP_002132567.1|DPSE	LOC117582385|XP_034125950.1|DGUA
OG0004050	LOC4816918|XP_001356888.4|DPSE	LOC117581721|XP_034124992.1|DGUA
OG0004051	LOC4816824|XP_001356808.4|DPSE	LOC117581740|XP_034125023.1|DGUA
OG0004052	LOC4815183|XP_033240275.1|DPSE	LOC117580907|XP_034123559.1|DGUA
OG0004053	LOC4804742|XP_001361254.2|DPSE	LOC117591877|XP_034141145.1|DGUA
OG0004054	LOC4817261|XP_033235299.1|DPSE	LOC117581915|XP_034125277.1|DGUA
OG0004055	LOC4801041|XP_001358206.2|DPSE	LOC117589607|XP_034137573.1|DGUA
OG0004056	LOC4802774|XP_001359634.3|DPSE	LOC117590065|XP_034138279.1|DGUA
OG0004057	LOC4813337|XP_001354016.2|DPSE	LOC117580409|XP_034122847.1|DGUA
OG0004058	LOC4813435|XP_033241058.1|DPSE	LOC117579081|XP_034120679.1|DGUA
OG0004059	LOC4802694|XP_001359561.3|DPSE	LOC117586129|XP_034131885.1|DGUA
OG0004060	LOC4803149|XP_001359939.2|DPSE	LOC117585127|XP_034130344.1|DGUA
OG0004061	LOC4815352|XP_033238797.1|DPSE	LOC117590518|XP_034139119.1|DGUA
OG0004062	LOC4813583|XP_001353562.2|DPSE	LOC117587123|XP_034133514.1|DGUA
OG0004063	LOC4815636|XP_001355386.1|DPSE	LOC117590851|XP_034139739.1|DGUA
OG0004064	LOC4813211|XP_001353432.1|DPSE	LOC117587267|XP_034133733.1|DGUA
OG0004065	LOC6899112|XP_033234688.1|DPSE	LOC117579147|XP_034120787.1|DGUA
OG0004066	LOC4803966|XP_001360604.3|DPSE	LOC117592443|XP_034142090.1|DGUA
OG0004067	LOC4815427|XP_001355338.1|DPSE	LOC117581013|XP_034123718.1|DGUA
OG0004068	LOC4803026|XP_001359828.1|DPSE	LOC117586599|XP_034132671.1|DGUA
OG0004069	LOC6897677|XP_015037961.2|DPSE	LOC117586447|XP_034132377.1|DGUA
OG0004070	LOC4813531|XP_001353551.3|DPSE	LOC117587292|XP_034133769.1|DGUA
OG0004071	LOC4813996|XP_001354174.2|DPSE	LOC117587407|XP_034133955.1|DGUA
OG0004072	LOC4813997|XP_001354173.3|DPSE	LOC117587408|XP_034133956.1|DGUA
OG0004073	LOC4815569|XP_001355721.4|DPSE	LOC117580844|XP_034123480.1|DGUA
OG0004074	LOC6898413|XP_002138459.3|DPSE	LOC117591269|XP_034140360.1|DGUA
OG0004075	LOC4804378|XP_001360949.3|DPSE	LOC117578820|XP_034120465.1|DGUA
OG0004076	LOC4804379|XP_001360950.3|DPSE	LOC117589736|XP_034137807.1|DGUA
OG0004077	LOC4816331|XP_001355926.2|DPSE	LOC117581847|XP_034125193.1|DGUA
OG0004078	LOC4802199|XP_001359166.2|DPSE	LOC117591122|XP_034140114.1|DGUA
OG0004079	LOC4814961|XP_001355150.1|DPSE	LOC117581271|XP_034124173.1|DGUA
OG0004080	LOC4803780|XP_001360442.1|DPSE	LOC117578537|XP_034119995.1|DGUA
OG0004081	LOC6898823|XP_033234289.1|DPSE	LOC117578746|XP_034120317.1|DGUA
OG0004082	LOC6899871|XP_002135667.2|DPSE	LOC117590586|XP_034139234.1|DGUA
OG0004083	LOC4801753|XP_002137483.3|DPSE, LOC6903902|XP_033232489.1|DPSE	LOC117584900|XP_034129929.1|DGUA
OG0004084	LOC4812467|XP_001352956.4|DPSE	LOC117579118|XP_034120737.1|DGUA
OG0004085	LOC4802068|XP_001359061.1|DPSE	LOC117584935|XP_034129986.1|DGUA
OG0004086	LOC4801247|XP_001358370.3|DPSE	LOC117583243|XP_034127357.1|DGUA
OG0004087	LOC4814841|XP_015041639.2|DPSE	LOC117581058|XP_034123791.1|DGUA
OG0004088	LOC4801141|XP_001358280.1|DPSE	LOC117583159|XP_034127245.1|DGUA
OG0004089	LOC6901779|XP_033241472.1|DPSE	LOC117581421|XP_034124473.1|DGUA
OG0004090	LOC4802168|XP_001359141.3|DPSE	LOC117585448|XP_034130816.1|DGUA
OG0004091	LOC4802396|XP_033233171.1|DPSE	LOC117585424|XP_034130789.1|DGUA
OG0004092	LOC4815968|XP_001355267.2|DPSE	LOC117580954|XP_034123631.1|DGUA
OG0004094	LOC4815249|XP_001355160.2|DPSE	LOC117580657|XP_034123152.1|DGUA
OG0004095	LOC4802841|XP_001359677.5|DPSE	LOC117590186|XP_034138486.1|DGUA
OG0004096	LOC4801246|XP_001358369.3|DPSE	LOC117583244|XP_034127358.1|DGUA
OG0004097	LOC4812848|XP_001353502.1|DPSE	LOC117579076|XP_034120675.1|DGUA
OG0004098	LOC4802071|XP_015037590.2|DPSE	LOC117585071|XP_034130227.1|DGUA
OG0004099	LOC4802521|XP_033233474.1|DPSE	LOC117586497|XP_034132483.1|DGUA
OG0004100	LOC4802512|XP_001359420.3|DPSE	LOC117586295|XP_034132141.1|DGUA
OG0004101	LOC117184958|XP_033240112.1|DPSE, LOC4802510|XP_001359419.4|DPSE	LOC117586243|XP_034132072.1|DGUA
OG0004102	LOC6897637|XP_002137781.4|DPSE	LOC117586505|XP_034132519.1|DGUA
OG0004103	LOC4802201|XP_001359168.3|DPSE	LOC117591120|XP_034140112.1|DGUA
OG0004104	LOC4800543|XP_015038648.2|DPSE	LOC117583366|XP_034127537.1|DGUA
OG0004105	LOC4813298|XP_001353434.2|DPSE	LOC117587264|XP_034133729.1|DGUA
OG0004106	LOC4813958|XP_033238095.1|DPSE	LOC117589017|XP_034136533.1|DGUA
OG0004107	LOC4814106|XP_001354284.1|DPSE	LOC117589119|XP_034136688.1|DGUA
OG0004108	LOC4803096|XP_001359894.2|DPSE	LOC117585985|XP_034131694.1|DGUA
OG0004109	LOC4802167|XP_001359140.2|DPSE	LOC117585451|XP_034130825.1|DGUA
OG0004110	LOC4812415|XP_001352888.1|DPSE	LOC117579597|XP_034121421.1|DGUA
OG0004111	LOC4802668|XP_001359540.2|DPSE	LOC117591219|XP_034140279.1|DGUA
OG0004112	LOC4802183|XP_001359152.2|DPSE	LOC117585526|XP_034130925.1|DGUA
OG0004113	LOC4815486|XP_033238731.1|DPSE	LOC117581204|XP_034124068.1|DGUA
OG0004114	LOC4814401|XP_001354456.2|DPSE	LOC117590721|XP_034139517.1|DGUA
OG0004115	LOC4814368|XP_001354458.2|DPSE	LOC117590718|XP_034139511.1|DGUA
OG0004116	LOC4802672|XP_001359542.3|DPSE	LOC117585241|XP_034130533.1|DGUA
OG0004117	LOC4802864|XP_001359698.2|DPSE	LOC117590094|XP_034138328.1|DGUA
OG0004118	LOC4804002|XP_001360633.2|DPSE	LOC117578868|XP_034120553.1|DGUA
OG0004119	LOC4803172|XP_001359956.1|DPSE	LOC117585227|XP_034130511.1|DGUA
OG0004120	LOC4803108|XP_001359905.4|DPSE	LOC117585505|XP_034130895.1|DGUA
OG0004121	LOC4812064|XP_015043754.1|DPSE	LOC117579961|XP_034122025.1|DGUA
OG0004122	LOC4803090|XP_001359889.2|DPSE	LOC117586670|XP_034132809.1|DGUA
OG0004123	LOC4802691|XP_015038009.2|DPSE	LOC117586475|XP_034132459.1|DGUA
OG0004124	LOC6902255|XP_002133782.3|DPSE	LOC117591054|XP_034140044.1|DGUA
OG0004125	LOC4800249|XP_003736222.1|DPSE	LOC117582870|XP_034126831.1|DGUA
OG0004126	LOC4800260|XP_015038744.2|DPSE	LOC117582857|XP_034126816.1|DGUA
OG0004127	LOC4816884|XP_001356321.1|DPSE	LOC117587853|XP_034134710.1|DGUA
OG0004128	LOC4802387|XP_001359315.2|DPSE	LOC117585514|XP_034130904.1|DGUA
OG0004129	LOC6898892|XP_033235064.1|DPSE	LOC117592007|XP_034141348.1|DGUA
OG0004130	LOC4815096|XP_015041824.2|DPSE	LOC117581189|XP_034124031.1|DGUA
OG0004131	LOC4802879|XP_001359708.1|DPSE	LOC117585958|XP_034131652.1|DGUA
OG0004132	LOC4813370|XP_001353867.1|DPSE	LOC117589367|XP_034137167.1|DGUA
OG0004133	LOC4817711|XP_001357089.3|DPSE	LOC117584256|XP_034128951.1|DGUA
OG0004134	LOC4802127|XP_033233092.1|DPSE	LOC117585545|XP_034130955.1|DGUA
OG0004135	LOC4803056|XP_033232971.1|DPSE	LOC117586689|XP_034132836.1|DGUA
OG0004136	LOC4802721|XP_001359586.3|DPSE	LOC117590021|XP_034138205.1|DGUA
OG0004137	LOC4804714|XP_001361232.2|DPSE	LOC117592408|XP_034142035.1|DGUA
OG0004138	LOC4812177|XP_001352590.1|DPSE	LOC117589079|XP_034136606.1|DGUA
OG0004139	LOC4815206|XP_001354666.4|DPSE	LOC117581574|XP_034124814.1|DGUA
OG0004140	LOC4815883|XP_001355564.2|DPSE	LOC117591013|XP_034139991.1|DGUA
OG0004141	LOC4804630|XP_033233841.1|DPSE	LOC117587415|XP_034134030.1|DGUA
OG0004142	LOC4814246|XP_001354442.1|DPSE	LOC117590965|XP_034139914.1|DGUA
OG0004143	LOC4800835|XP_001358039.3|DPSE	LOC117582777|XP_034126638.1|DGUA
OG0004144	LOC4816916|XP_001356339.1|DPSE	LOC117588109|XP_034135071.1|DGUA
OG0004145	LOC4814135|XP_001354192.3|DPSE	LOC117589215|XP_034136851.1|DGUA
OG0004146	LOC4802322|XP_001359262.3|DPSE	LOC117585891|XP_034131538.1|DGUA
OG0004147	LOC4816976|XP_001356326.2|DPSE	LOC117587848|XP_034134706.1|DGUA
OG0004148	LOC4800873|XP_015038519.2|DPSE	LOC117589599|XP_034137563.1|DGUA
OG0004149	LOC4802695|XP_033241781.1|DPSE	LOC117586327|XP_034132209.1|DGUA
OG0004150	LOC4802411|XP_001359334.2|DPSE	LOC117585426|XP_034130791.1|DGUA
OG0004151	LOC4801988|XP_001358999.4|DPSE	LOC117582762|XP_034126616.1|DGUA
OG0004152	LOC4802444|XP_033241753.1|DPSE	LOC117586759|XP_034132960.1|DGUA
OG0004153	LOC4805025|XP_001361493.3|DPSE	LOC117578509|XP_034119938.1|DGUA
OG0004154	LOC6900027|XP_033240339.1|DPSE	LOC117589257|XP_034136923.1|DGUA
OG0004155	LOC4802461|XP_001359378.2|DPSE	LOC117585531|XP_034130939.1|DGUA
OG0004156	LOC4802400|XP_001359325.4|DPSE	LOC117585611|XP_034131057.1|DGUA
OG0004157	LOC4814704|XP_001355008.3|DPSE	LOC117590344|XP_034138734.1|DGUA
OG0004158	LOC4813450|XP_001353676.2|DPSE	LOC117587195|XP_034133630.1|DGUA
