Orthogroup	DPSE.longest_only	DANA.longest_only
OG0004479	LOC117183718|XP_033234498.1|DPSE	LOC6494910|XP_001959440.2|DANA
OG0004480	LOC4815780|XP_001355732.1|DPSE	LOC6504514|XP_001967050.1|DANA
OG0004481	LOC6898433|XP_002138475.1|DPSE	LOC6494997|XP_001959249.1|DANA
OG0004482	LOC4800315|XP_001357593.3|DPSE	LOC6505575|XP_032305425.1|DANA
OG0004483	LOC4803518|XP_001360231.3|DPSE	LOC6494913|XP_001959433.1|DANA
OG0004484	LOC4802303|XP_001359246.2|DPSE	LOC6499453|XP_001954610.2|DANA
OG0004485	LOC4815702|XP_033240746.1|DPSE	LOC6503706|XP_001963890.2|DANA
OG0004486	LOC4804001|XP_001360632.1|DPSE	LOC6496089|XP_001960200.1|DANA
OG0004487	LOC4811890|XP_015043560.1|DPSE	LOC6492977|XP_001956779.1|DANA
OG0004488	LOC6898094|XP_002138176.2|DPSE	LOC6495994|XP_001960001.1|DANA
OG0004489	LOC4812498|XP_001352764.2|DPSE	LOC6506656|XP_001957467.1|DANA
OG0004490	LOC6898639|XP_002138644.2|DPSE	LOC6495941|XP_001959897.2|DANA
OG0004491	LOC4816244|XP_001355863.2|DPSE	LOC6498203|XP_001962289.2|DANA
OG0004492	LOC4812277|XP_001352973.2|DPSE	LOC6506356|XP_001958035.1|DANA
OG0004493	LOC6900536|XP_015042884.1|DPSE	LOC6506385|XP_001957975.1|DANA
OG0004494	LOC4802033|XP_015037553.2|DPSE	LOC6501433|XP_001955242.2|DANA
OG0004495	LOC6896975|XP_002137160.2|DPSE	LOC6500822|XP_001953979.1|DANA
OG0004496	LOC4805650|XP_001362017.3|DPSE	LOC6495290|XP_001958692.2|DANA, LOC6495291|XP_001958691.1|DANA
OG0004497	LOC4803859|XP_001360510.3|DPSE	LOC6496382|XP_001960795.1|DANA
OG0004498	LOC26533297|XP_015037127.1|DPSE	LOC6500177|XP_001953082.1|DANA
OG0004499	LOC26532756|XP_015039715.1|DPSE	LOC26515193|XP_014764099.1|DANA
OG0004500	LOC4804066|XP_015039577.2|DPSE	LOC6493994|XP_001961177.2|DANA
OG0004501	LOC6898951|XP_002138912.3|DPSE, LOC6902005|XP_002133539.2|DPSE	LOC6495947|XP_014763556.1|DANA
OG0004502	LOC117184869|XP_033239853.1|DPSE	LOC6496099|XP_014763631.1|DANA, LOC116654699|XP_032306437.1|DANA
OG0004503	LOC13036429|XP_003736383.3|DPSE	LOC6501151|XP_014766910.1|DANA, LOC26514681|XP_032305640.1|DANA, LOC26513985|XP_014767236.1|DANA
OG0004504	LOC6899762|XP_033241751.1|DPSE	LOC6493877|XP_032309957.1|DANA
OG0004505	LOC4801633|XP_015037330.1|DPSE	LOC6501558|XP_014767098.1|DANA
OG0004506	LOC4801096|XP_001358247.2|DPSE	LOC6501638|XP_001955656.1|DANA
OG0004507	LOC4801879|XP_001358902.2|DPSE	LOC6499193|XP_014765939.1|DANA
OG0004508	LOC6897149|XP_002137329.3|DPSE	LOC6501344|XP_001955032.2|DANA
OG0004509	LOC4813813|XP_001353906.2|DPSE	LOC6507901|XP_001956563.1|DANA
OG0004510	LOC4815877|XP_033238737.1|DPSE	LOC6503712|XP_014761043.1|DANA
OG0004511	LOC6897159|XP_002137339.3|DPSE	LOC6499115|XP_001955271.2|DANA
OG0004512	LOC4811803|XP_001352367.4|DPSE	LOC6504544|XP_032312059.1|DANA
OG0004513	LOC4811847|XP_033237202.1|DPSE	LOC6503317|XP_032308636.1|DANA
OG0004514	LOC4811775|XP_015044540.2|DPSE	LOC6505445|XP_032311772.1|DANA
OG0004515	LOC4814705|XP_001354886.3|DPSE	LOC6502005|XP_001966853.2|DANA
OG0004516	LOC4816007|XP_001355366.3|DPSE	LOC6502261|XP_032309363.1|DANA
OG0004517	LOC4815147|XP_015041801.2|DPSE	LOC6501875|XP_014759632.1|DANA
OG0004518	LOC6899742|XP_033239916.1|DPSE	LOC6502895|XP_032311885.1|DANA
OG0004519	LOC4800464|XP_001357735.1|DPSE	LOC6501180|XP_001954706.1|DANA
OG0004520	LOC4811677|XP_033240401.1|DPSE	LOC6502899|XP_032311793.1|DANA
OG0004521	LOC4804832|XP_001361331.3|DPSE	LOC6496663|XP_001961356.1|DANA
OG0004522	LOC4814882|XP_001354987.3|DPSE	LOC6501942|XP_001966735.1|DANA
OG0004523	LOC4800351|XP_001357563.3|DPSE	LOC6501194|XP_001954739.2|DANA
OG0004524	LOC4815346|XP_001354546.2|DPSE	LOC6504054|XP_001964089.1|DANA
OG0004525	LOC4815021|XP_001354593.1|DPSE	LOC6505012|XP_001965631.1|DANA
OG0004526	LOC6901544|XP_033238110.1|DPSE	LOC6503063|XP_032308931.1|DANA
OG0004527	LOC4815120|XP_001354638.1|DPSE	LOC6505109|XP_001965441.1|DANA
OG0004528	LOC4814470|XP_001355032.1|DPSE	LOC6501971|XP_001966791.1|DANA
OG0004529	LOC4816068|XP_015041015.1|DPSE	LOC6503892|XP_014761112.1|DANA
OG0004530	LOC4815058|XP_015041561.1|DPSE	LOC6502135|XP_001966143.2|DANA
OG0004531	LOC4801670|XP_001358722.5|DPSE	LOC6499362|XP_014766034.1|DANA
OG0004532	LOC4814791|XP_033240376.1|DPSE	LOC6503733|XP_001963843.3|DANA
OG0004533	LOC4815749|XP_001355678.4|DPSE	LOC6504088|XP_001964149.1|DANA
OG0004534	LOC6899833|XP_033239229.1|DPSE	LOC6502889|XP_001963656.1|DANA
OG0004535	LOC4812029|XP_001352584.3|DPSE	LOC6506550|XP_001957666.1|DANA
OG0004536	LOC6901646|XP_015041931.2|DPSE	LOC6498787|XP_032308312.1|DANA
OG0004537	LOC4815485|XP_001355578.2|DPSE	LOC6502102|XP_032309403.1|DANA
OG0004538	LOC6898514|XP_002138555.2|DPSE	LOC6495920|XP_014763536.1|DANA
OG0004539	LOC4800298|XP_015038647.1|DPSE	LOC6505847|XP_014760815.1|DANA
OG0004540	LOC4815156|XP_015041749.2|DPSE	LOC6503131|XP_001963482.1|DANA
OG0004541	LOC4804150|XP_015039642.2|DPSE	LOC6495500|XP_001958984.1|DANA
OG0004542	LOC4815980|XP_015041308.1|DPSE	LOC6501864|XP_001966779.1|DANA
OG0004543	LOC4815610|XP_033240636.1|DPSE	LOC6504017|XP_032308411.1|DANA
OG0004544	LOC6901405|XP_033237733.1|DPSE	LOC6503503|XP_001964254.2|DANA
OG0004545	LOC4801736|XP_001358779.1|DPSE	LOC6499728|XP_001954051.1|DANA
OG0004546	LOC4803539|XP_001360249.2|DPSE	LOC6496518|XP_001961056.1|DANA
OG0004547	LOC4814587|XP_001354523.3|DPSE	LOC6502227|XP_001966022.1|DANA
OG0004548	LOC4815305|XP_001355011.2|DPSE	LOC6498751|XP_001967274.3|DANA
OG0004549	LOC6901853|XP_033239805.1|DPSE	LOC6504661|XP_032309073.1|DANA
OG0004550	LOC6901962|XP_015041029.2|DPSE	LOC6503980|XP_032308480.1|DANA
OG0004551	LOC4804625|XP_001361157.1|DPSE	LOC6495518|XP_001959023.1|DANA
OG0004552	LOC6901115|XP_033238589.1|DPSE	LOC6502278|XP_032309389.1|DANA
OG0004553	LOC4812729|XP_001353108.2|DPSE	LOC6493028|XP_001956894.1|DANA
OG0004554	LOC4815353|XP_001354647.4|DPSE	LOC6505142|XP_001965429.2|DANA
OG0004555	LOC4815316|XP_001354648.3|DPSE	LOC6505141|XP_001965428.1|DANA
OG0004556	LOC4814453|XP_001355116.3|DPSE	LOC6502010|XP_032308102.1|DANA
OG0004557	LOC6901796|XP_033240123.1|DPSE	LOC6503784|XP_032308615.1|DANA
OG0004558	LOC4815864|XP_033237589.1|DPSE	LOC6503952|XP_001963907.1|DANA
OG0004559	LOC4801563|XP_001358635.2|DPSE	LOC6501511|XP_032311022.1|DANA
OG0004560	LOC26532752|XP_033238945.1|DPSE	LOC26513796|XP_014760893.1|DANA
OG0004561	LOC4801368|XP_001358475.3|DPSE	LOC6500230|XP_014766427.1|DANA
OG0004562	LOC4800943|XP_001358127.2|DPSE	LOC6501084|XP_001954524.1|DANA
OG0004563	LOC4801257|XP_001358380.3|DPSE	LOC6499495|XP_001954509.1|DANA
OG0004564	LOC4803083|XP_001359882.2|DPSE	LOC6500412|XP_001953163.1|DANA
OG0004565	LOC4801067|XP_001358229.2|DPSE	LOC6499688|XP_014766187.1|DANA
OG0004566	LOC4814695|XP_001354864.2|DPSE	LOC6504115|XP_001964210.1|DANA
OG0004567	LOC4815711|XP_001355551.1|DPSE	LOC6503673|XP_001963955.1|DANA
OG0004568	LOC4815534|XP_001355429.4|DPSE	LOC6504046|XP_001964077.1|DANA
OG0004569	LOC4802738|XP_001359601.3|DPSE	LOC6499604|XP_001954313.2|DANA
OG0004570	LOC4803819|XP_001360474.3|DPSE	LOC6494140|XP_001960883.1|DANA
OG0004571	LOC4814237|XP_001354365.1|DPSE	LOC6505071|XP_001965517.1|DANA
OG0004572	LOC4817577|XP_001356982.2|DPSE	LOC6503896|XP_001965229.1|DANA
OG0004573	LOC4801428|XP_015037248.2|DPSE	LOC6499708|XP_001954091.1|DANA
OG0004574	LOC6901462|XP_015041718.2|DPSE	LOC6504758|XP_001966301.1|DANA
OG0004575	LOC4814746|XP_001354844.3|DPSE	LOC6504759|XP_014759801.1|DANA
OG0004576	LOC4801816|XP_001358849.1|DPSE	LOC6499461|XP_032309464.1|DANA
OG0004577	LOC4802010|XP_001359015.1|DPSE	LOC6500150|XP_032305476.1|DANA
OG0004578	LOC4814894|XP_001354708.2|DPSE	LOC6505244|XP_032307850.1|DANA
OG0004579	LOC6903014|XP_033236468.1|DPSE	LOC6498491|XP_032311310.1|DANA
OG0004580	LOC6897130|XP_002137311.1|DPSE	LOC6500382|XP_001953093.1|DANA
OG0004581	LOC4801524|XP_001358600.1|DPSE	LOC6505642|XP_001964543.1|DANA
OG0004582	LOC4800323|XP_001357586.4|DPSE	LOC6505580|XP_001964661.3|DANA
OG0004583	LOC6901210|XP_033240662.1|DPSE	LOC6501861|XP_032308311.1|DANA
OG0004584	LOC4805232|XP_001361669.3|DPSE	LOC6494941|XP_001959355.1|DANA
OG0004585	LOC4800261|XP_015038545.1|DPSE	LOC6499021|XP_001955501.1|DANA
OG0004586	LOC4814562|XP_001354908.3|DPSE	LOC6503048|XP_001963346.1|DANA
OG0004587	LOC4800346|XP_001357567.3|DPSE	LOC6499389|XP_001954733.3|DANA
OG0004588	LOC4800348|XP_001357565.1|DPSE	LOC6501193|XP_001954735.1|DANA
OG0004589	LOC4815852|XP_033240883.1|DPSE	LOC6503693|XP_032308371.1|DANA
OG0004590	LOC4800996|XP_033233142.1|DPSE	LOC6506017|XP_032312369.1|DANA
OG0004591	LOC4800998|XP_001358173.3|DPSE	LOC6506014|XP_001964779.2|DANA
OG0004592	LOC4814877|XP_001354823.2|DPSE	LOC6505213|XP_001965557.1|DANA
OG0004593	LOC4815024|XP_001354805.2|DPSE	LOC6504253|XP_001967372.1|DANA
OG0004594	LOC4814196|XP_015042390.2|DPSE	LOC6504485|XP_001966995.2|DANA
OG0004595	LOC4814720|XP_001355202.1|DPSE	LOC6503922|XP_001963854.1|DANA
OG0004596	LOC4814683|XP_001354786.3|DPSE	LOC6504134|XP_032308792.1|DANA
OG0004597	LOC4815221|XP_001355183.2|DPSE	LOC6503798|XP_001963726.1|DANA
OG0004598	LOC4812678|XP_001353062.1|DPSE	LOC6493383|XP_001957645.1|DANA
OG0004599	LOC4816829|XP_001356697.2|DPSE	LOC6497487|XP_001961981.2|DANA
OG0004600	LOC4815575|XP_001355335.1|DPSE	LOC6503136|XP_001963497.2|DANA
OG0004601	LOC4815816|XP_033239164.1|DPSE	LOC6502960|XP_032308975.1|DANA
OG0004602	LOC6903640|XP_033238826.1|DPSE	LOC6501965|XP_001966772.1|DANA
OG0004603	LOC4817414|XP_001356420.1|DPSE	LOC6497840|XP_001961551.1|DANA
OG0004604	LOC4814739|XP_001354752.2|DPSE	LOC6504981|XP_001965693.1|DANA
OG0004605	LOC4816002|XP_001355664.4|DPSE	LOC6504470|XP_032308140.1|DANA
OG0004606	LOC4802903|XP_001359730.3|DPSE	LOC6500408|XP_001953153.1|DANA
OG0004607	LOC6902173|XP_033238484.1|DPSE	LOC6504761|XP_014759802.1|DANA
OG0004608	LOC6901538|XP_033238137.1|DPSE	LOC6503935|XP_032308531.1|DANA
OG0004609	LOC4815197|XP_001355067.1|DPSE	LOC6502038|XP_001967155.1|DANA
OG0004610	LOC6896706|XP_033236082.1|DPSE	LOC6505962|XP_001964689.1|DANA
OG0004611	LOC4800386|XP_001357671.2|DPSE	LOC6505978|XP_032305365.1|DANA
OG0004612	LOC4800385|XP_001357670.2|DPSE	LOC6505977|XP_001964714.1|DANA
OG0004613	LOC4801525|XP_001358601.3|DPSE	LOC6505881|XP_001964541.1|DANA
OG0004614	LOC4814214|XP_001354322.3|DPSE	LOC6504432|XP_001966988.1|DANA
OG0004615	LOC6901553|XP_033238223.1|DPSE	LOC6504765|XP_032309029.1|DANA
OG0004616	LOC4814927|XP_001354926.2|DPSE	LOC6501978|XP_001966807.1|DANA
OG0004617	LOC4816935|XP_001356853.1|DPSE	LOC6503578|XP_001965285.1|DANA
OG0004618	LOC4800703|XP_001357928.3|DPSE	LOC6498939|XP_032312120.1|DANA
OG0004619	LOC4801959|XP_001358974.1|DPSE	LOC6499740|XP_001954021.1|DANA
OG0004620	LOC4801011|XP_001358184.2|DPSE	LOC6501704|XP_001955802.1|DANA
OG0004621	LOC4802797|XP_001359642.3|DPSE	LOC6505705|XP_001964422.1|DANA
OG0004622	LOC4801457|XP_015037259.2|DPSE	LOC6500897|XP_032311884.1|DANA
OG0004623	LOC4800505|XP_001357770.3|DPSE	LOC6505521|XP_001964770.1|DANA
OG0004624	LOC4802428|XP_001359352.1|DPSE	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA
OG0004625	LOC6899785|XP_033241290.1|DPSE	LOC6503906|XP_032308512.1|DANA
OG0004626	LOC6901154|XP_015041398.2|DPSE	LOC6503862|XP_032308403.1|DANA
OG0004627	LOC6900299|XP_033240304.1|DPSE	LOC6506523|XP_032310497.1|DANA
OG0004628	LOC4816000|XP_001355420.3|DPSE	LOC6504676|XP_001966426.1|DANA
OG0004629	LOC26534253|XP_015038977.1|DPSE	LOC6500910|XP_001954150.1|DANA
OG0004630	LOC4800238|XP_003736225.2|DPSE	LOC6501570|XP_001955494.2|DANA
OG0004631	LOC4801440|XP_001358534.1|DPSE	LOC6499700|XP_014766191.1|DANA
OG0004632	LOC4801437|XP_001358532.5|DPSE	LOC116654458|XP_014766192.1|DANA
OG0004633	LOC4800503|XP_001357769.4|DPSE	LOC6506005|XP_001964767.1|DANA
OG0004634	LOC4800495|XP_001357762.1|DPSE	LOC6505999|XP_001964756.1|DANA
OG0004635	LOC6901052|XP_015042232.2|DPSE	LOC6505187|XP_032308003.1|DANA
OG0004636	LOC4815035|XP_001354697.4|DPSE	LOC6501822|XP_032308318.1|DANA
OG0004637	LOC6901857|XP_033240545.1|DPSE	LOC6504663|XP_032309039.1|DANA
OG0004638	LOC4814891|XP_033237585.1|DPSE	LOC6502012|XP_001966873.3|DANA
OG0004639	LOC6897067|XP_002137251.2|DPSE	LOC6505603|XP_001964612.1|DANA
OG0004640	LOC6897066|XP_033232440.1|DPSE	LOC6505915|XP_001964610.1|DANA
OG0004641	LOC4815471|XP_001355274.4|DPSE	LOC6503561|XP_001964155.2|DANA
OG0004642	LOC6901858|XP_002133396.2|DPSE	LOC6504849|XP_001966447.1|DANA
OG0004643	LOC4802628|XP_001359512.1|DPSE	LOC6499620|XP_001954278.1|DANA
OG0004644	LOC6902118|XP_002133649.1|DPSE	LOC6502903|XP_001963622.1|DANA
OG0004645	LOC4817263|XP_001356423.3|DPSE	LOC6497837|XP_001961544.1|DANA
OG0004646	LOC4800334|XP_001357579.3|DPSE	LOC6505937|XP_001964648.1|DANA
OG0004647	LOC4815230|XP_001355193.4|DPSE	LOC6503918|XP_001963840.1|DANA
OG0004648	LOC4814331|XP_001354391.2|DPSE	LOC6505197|XP_001965529.1|DANA
OG0004649	LOC6902205|XP_002133732.2|DPSE	LOC6504743|XP_001966281.2|DANA
OG0004650	LOC4817428|XP_001356791.3|DPSE	LOC6497054|XP_001962842.1|DANA
OG0004651	LOC13036333|XP_003736279.3|DPSE	LOC6502617|XP_001955111.3|DANA
OG0004652	LOC6897046|XP_002137231.2|DPSE	LOC6501635|XP_001955649.1|DANA
OG0004653	LOC4812902|XP_001353578.3|DPSE	LOC6506140|XP_001958469.1|DANA
OG0004654	LOC4816917|XP_001356638.2|DPSE	LOC6498111|XP_001962100.1|DANA
OG0004655	LOC4801687|XP_033239968.1|DPSE	LOC6500759|XP_032305497.1|DANA
OG0004656	LOC4814235|XP_001354355.2|DPSE	LOC6505170|XP_001965474.1|DANA
OG0004657	LOC4803294|XP_001360058.3|DPSE	LOC6501293|XP_001954936.1|DANA
OG0004658	LOC4801033|XP_001358201.4|DPSE	LOC6500314|XP_001952950.1|DANA
OG0004659	LOC4800642|XP_001357877.2|DPSE	LOC6499782|XP_001953926.1|DANA
OG0004660	LOC4801734|XP_001358777.2|DPSE	LOC6500859|XP_032305731.1|DANA
OG0004661	LOC4801192|XP_001358321.2|DPSE	LOC6501377|XP_001955112.1|DANA
OG0004662	LOC6897609|XP_002137754.1|DPSE	LOC6499306|XP_001954903.1|DANA
OG0004663	LOC4815002|XP_001355135.1|DPSE	LOC6503636|XP_001964027.1|DANA
OG0004664	LOC6901749|XP_033241106.1|DPSE	LOC6503635|XP_014760999.1|DANA
OG0004665	LOC4815227|XP_001355167.3|DPSE	LOC6503868|XP_001963747.2|DANA
OG0004666	LOC4801509|XP_001358588.3|DPSE	LOC6505837|XP_001964461.1|DANA
OG0004667	LOC4801504|XP_001358583.2|DPSE	LOC6500623|XP_001953590.1|DANA
OG0004668	LOC6901810|XP_033237829.1|DPSE	LOC6503732|XP_032308487.1|DANA
OG0004669	LOC6902353|XP_002133299.1|DPSE	LOC6497294|XP_001962376.1|DANA
OG0004670	LOC4802649|XP_001359530.4|DPSE	LOC6501006|XP_001954359.3|DANA
OG0004671	LOC6896926|XP_033238154.1|DPSE	LOC6500743|XP_001953829.2|DANA
OG0004672	LOC4801364|XP_033232779.1|DPSE	LOC6500232|XP_032305329.1|DANA
OG0004673	LOC4801703|XP_001358751.3|DPSE	LOC6505634|XP_032305505.1|DANA
OG0004674	LOC4800662|XP_003736281.1|DPSE	LOC6501469|XP_001955317.1|DANA
OG0004675	LOC4800657|XP_001357892.1|DPSE	LOC6499091|XP_032310551.1|DANA
OG0004676	LOC4801916|XP_001358934.2|DPSE	LOC6501400|XP_001955179.1|DANA
OG0004677	LOC4801758|XP_033232479.1|DPSE	LOC6500748|XP_032307855.1|DANA
OG0004678	LOC4801757|XP_001358798.2|DPSE	LOC6499823|XP_001953840.2|DANA
OG0004679	LOC6896990|XP_033232470.1|DPSE	LOC6501369|XP_032305619.1|DANA
OG0004680	LOC4801210|XP_033232617.1|DPSE	LOC6500921|XP_032312088.1|DANA
OG0004681	LOC4801700|XP_001358747.2|DPSE	LOC6498899|XP_001955718.1|DANA
OG0004682	LOC4817568|XP_001356973.4|DPSE	LOC6506636|XP_001965219.1|DANA
OG0004683	LOC4801396|XP_001358496.1|DPSE	LOC6500363|XP_001953056.1|DANA
OG0004684	LOC4801500|XP_033236716.1|DPSE	LOC6500626|XP_001953595.1|DANA
OG0004685	LOC4800480|XP_003736251.1|DPSE	LOC6505989|XP_014760871.1|DANA
OG0004686	LOC4803040|XP_001359841.1|DPSE	LOC6499369|XP_001954773.1|DANA
OG0004687	LOC4800483|XP_001357750.4|DPSE	LOC6505993|XP_001964745.1|DANA
OG0004688	LOC4803236|XP_001360009.3|DPSE	LOC6500329|XP_001952982.1|DANA
OG0004689	LOC6896816|XP_002137019.3|DPSE	LOC6501520|XP_001955411.1|DANA
OG0004690	LOC4802276|XP_001359228.4|DPSE	LOC6499969|XP_001953527.1|DANA
OG0004691	LOC4801253|XP_001358376.1|DPSE	LOC6501495|XP_001955363.1|DANA
OG0004692	LOC4801572|XP_001358643.3|DPSE	LOC6501505|XP_001955386.1|DANA
OG0004693	LOC4801574|XP_015037315.2|DPSE	LOC6499061|XP_014765888.1|DANA
OG0004694	LOC117183982|XP_033235645.1|DPSE	LOC6500673|XP_001953700.1|DANA
OG0004695	LOC4800659|XP_015038664.2|DPSE	LOC6499090|XP_014765899.1|DANA
OG0004696	LOC4801551|XP_001358623.2|DPSE	LOC6500773|XP_001953889.1|DANA
OG0004698	LOC4815625|XP_015041275.1|DPSE	LOC6505043|XP_001965574.1|DANA
OG0004699	LOC4801013|XP_002137183.2|DPSE	LOC6500301|XP_001952930.1|DANA
OG0004700	LOC4802755|XP_001359616.3|DPSE	LOC6500981|XP_001954295.1|DANA
OG0004701	LOC4802247|XP_001359206.1|DPSE	LOC6499293|XP_032306730.1|DANA
OG0004702	LOC4801744|XP_001358787.2|DPSE	LOC6500754|XP_001953853.1|DANA
OG0004703	LOC4800558|XP_001357814.3|DPSE	LOC6501522|XP_001955419.1|DANA
OG0004704	LOC6896752|XP_002136959.2|DPSE	LOC6505691|XP_001964449.1|DANA
OG0004705	LOC4800849|XP_001358050.2|DPSE	LOC6494534|XP_001965920.1|DANA
OG0004706	LOC4814087|XP_001354210.4|DPSE	LOC6507333|XP_001956225.1|DANA
OG0004707	LOC4816261|XP_001355769.3|DPSE	LOC6498242|XP_001962372.1|DANA
OG0004708	LOC4802991|XP_001359799.2|DPSE	LOC6499640|XP_001954241.1|DANA
OG0004709	LOC4800965|XP_015038715.1|DPSE	LOC6499758|XP_032305580.1|DANA
OG0004710	LOC4801943|XP_015037486.2|DPSE	LOC6500272|XP_032309206.1|DANA
OG0004711	LOC4800741|XP_033232680.1|DPSE	LOC6501334|XP_001955012.1|DANA
OG0004712	LOC4802003|XP_001359011.2|DPSE	LOC6500390|XP_001953118.3|DANA
OG0004713	LOC6897340|XP_003736597.3|DPSE	LOC6501657|XP_014767153.1|DANA
OG0004714	LOC4801790|XP_033240367.1|DPSE	LOC26514865|XP_014767353.1|DANA
OG0004715	LOC4816547|XP_001356198.2|DPSE	LOC6497831|XP_001961537.1|DANA
OG0004716	LOC4801765|XP_001358805.2|DPSE	LOC6498901|XP_032312179.1|DANA
OG0004717	LOC6901086|XP_015042276.2|DPSE	LOC6501958|XP_032308201.1|DANA
OG0004718	LOC4817427|XP_001356766.1|DPSE	LOC6498489|XP_014762148.1|DANA
OG0004719	LOC6896689|XP_015038829.2|DPSE	LOC6505574|XP_032305422.1|DANA
OG0004720	LOC4801748|XP_001358790.1|DPSE	LOC6500753|XP_001953849.1|DANA
OG0004721	LOC4801106|XP_001358255.4|DPSE	LOC6501634|XP_032312121.1|DANA
OG0004722	LOC4800469|XP_001357739.1|DPSE	LOC6505545|XP_001964724.1|DANA
OG0004723	LOC4814680|XP_001354942.3|DPSE	LOC6502949|XP_001963536.1|DANA
OG0004724	LOC4801336|XP_001358447.2|DPSE	LOC6500648|XP_001953646.1|DANA
OG0004725	LOC4800739|XP_001357957.2|DPSE	LOC6499258|XP_001955011.1|DANA
OG0004726	LOC4800654|XP_001357887.3|DPSE	LOC6501475|XP_032310559.1|DANA
OG0004727	LOC4800550|XP_015038457.2|DPSE	LOC6501531|XP_032312060.1|DANA
OG0004728	LOC4800842|XP_001358045.2|DPSE	LOC6500745|XP_001953832.1|DANA
OG0004729	LOC4814929|XP_001354606.2|DPSE	LOC6498761|XP_001967256.2|DANA
OG0004730	LOC6903530|XP_002132406.2|DPSE	LOC6497763|XP_032307719.1|DANA
OG0004731	LOC4801837|XP_001358870.1|DPSE	LOC6505657|XP_001964518.1|DANA
OG0004732	LOC13036441|XP_033233938.1|DPSE	LOC6500914|XP_001954154.1|DANA
OG0004733	LOC4801051|XP_001358214.3|DPSE	LOC6499682|XP_001954155.1|DANA
OG0004734	LOC4800983|XP_001358164.3|DPSE	LOC6500832|XP_032311282.1|DANA
OG0004735	LOC4801934|XP_015037479.2|DPSE	LOC6500276|XP_032309163.1|DANA
OG0004736	LOC4801697|XP_033233264.1|DPSE	LOC6499803|XP_032308496.1|DANA
OG0004737	LOC4802748|XP_001359609.2|DPSE	LOC6499608|XP_001954302.1|DANA
OG0004738	LOC6897778|XP_002137883.3|DPSE	LOC6500985|XP_001954303.2|DANA
OG0004739	LOC4801559|XP_001358631.1|DPSE	LOC6501514|XP_001955399.3|DANA
OG0004740	LOC6896858|XP_002137049.1|DPSE	LOC6499783|XP_014766224.1|DANA
OG0004741	LOC4801974|XP_015037515.2|DPSE	LOC6505859|XP_001964499.1|DANA
OG0004742	LOC6899878|XP_033237181.1|DPSE	LOC6501771|XP_032311688.1|DANA
OG0004743	LOC4800514|XP_001357779.3|DPSE	LOC6499216|XP_001955085.1|DANA
OG0004744	LOC4816603|XP_001356028.3|DPSE	LOC6498187|XP_001962257.2|DANA
OG0004745	LOC6897635|XP_033236590.1|DPSE	LOC6498872|XP_001955766.1|DANA
OG0004746	LOC4802795|XP_001359640.3|DPSE	LOC6505815|XP_001964423.2|DANA
OG0004747	LOC4802796|XP_015038094.2|DPSE	LOC6505704|XP_014760767.1|DANA
OG0004748	LOC6897810|XP_002137915.2|DPSE	LOC6505701|XP_032305564.1|DANA
OG0004749	LOC4800881|XP_033233183.1|DPSE	LOC6499479|XP_001954554.3|DANA
OG0004750	LOC4801962|XP_001358976.2|DPSE	LOC6499741|XP_001954019.1|DANA
OG0004751	LOC4800695|XP_001357920.5|DPSE	LOC6505878|XP_014760830.1|DANA
OG0004752	LOC6897054|XP_002137238.2|DPSE	LOC6505614|XP_001964595.1|DANA
OG0004753	LOC4801289|XP_001358409.2|DPSE	LOC6499106|XP_014765904.2|DANA
OG0004754	LOC4801103|XP_001358252.1|DPSE	LOC6501636|XP_001955651.1|DANA
OG0004755	LOC6896790|XP_002136995.1|DPSE	LOC6501108|XP_001954564.1|DANA
OG0004756	LOC4800535|XP_001357799.2|DPSE	LOC6499474|XP_001954565.1|DANA
OG0004757	LOC4801409|XP_003736503.3|DPSE	LOC6499718|XP_014766195.1|DANA
OG0004758	LOC6897957|XP_002138056.3|DPSE	LOC26513693|XP_014767198.2|DANA
OG0004759	LOC4801584|XP_001358654.3|DPSE	LOC6498965|XP_001955598.1|DANA
OG0004760	LOC4801578|XP_001358648.3|DPSE	LOC6498959|XP_001955606.1|DANA
OG0004761	LOC4802102|XP_001359086.4|DPSE	LOC6500691|XP_001953731.1|DANA
OG0004762	LOC4817861|XP_001357297.1|DPSE	LOC6497000|XP_001962957.1|DANA
OG0004763	LOC4801453|XP_001358547.4|DPSE	LOC6500895|XP_001954121.3|DANA
OG0004764	LOC4801632|XP_001358688.2|DPSE	LOC6499034|XP_001955470.1|DANA
OG0004765	LOC4800433|XP_033232361.1|DPSE	LOC6505694|XP_001964445.3|DANA
OG0004766	LOC6896754|XP_002136961.1|DPSE	LOC6500004|XP_001953422.1|DANA
OG0004767	LOC4802733|XP_001359596.4|DPSE	LOC6500995|XP_001954318.1|DANA
OG0004768	LOC4802731|XP_001359594.4|DPSE	LOC6499304|XP_001954908.1|DANA
OG0004769	LOC6903074|XP_002132792.2|DPSE	LOC6506863|XP_001965263.1|DANA
OG0004770	LOC4803173|XP_001359957.1|DPSE	LOC6501022|XP_001954393.1|DANA
OG0004771	LOC6896712|XP_033235161.1|DPSE	LOC6499011|XP_001955516.1|DANA
OG0004772	LOC4801704|XP_001358750.3|DPSE	LOC6501123|XP_001954594.1|DANA
OG0004773	LOC4800897|XP_001358091.1|DPSE	LOC6501092|XP_001954536.1|DANA
