Orthogroup	DPSE.longest_only	DMIR.longest_only
OG0005888	LOC4813776|XP_033241351.1|DPSE	LOC108152762|XP_017137819.1|DMIR
OG0005889	LOC4812898|XP_015043383.2|DPSE	LOC108151611|XP_017135792.1|DMIR
OG0005890	LOC6902271|XP_002133798.2|DPSE	LOC108162907|XP_017153372.1|DMIR
OG0005891	LOC4812911|XP_015043298.1|DPSE	LOC108153064|XP_017138325.1|DMIR
OG0005892	LOC117183166|XP_033239911.1|DPSE	LOC108153122|XP_017138399.1|DMIR
OG0005893	LOC4812838|XP_001353166.2|DPSE	LOC108151410|XP_017135488.1|DMIR
OG0005894	LOC4813045|XP_001353164.1|DPSE	LOC108151412|XP_017135490.1|DMIR
OG0005895	LOC4813527|XP_001353165.1|DPSE	LOC108151413|XP_017135491.1|DMIR
OG0005896	LOC4812084|XP_033240839.1|DPSE	LOC108151521|XP_017135661.1|DMIR
OG0005897	LOC4812032|XP_015043804.2|DPSE	LOC108153248|XP_017138582.1|DMIR
OG0005898	LOC4814431|XP_001355197.3|DPSE	LOC108162614|XP_017152924.1|DMIR
OG0005899	LOC4804173|XP_001360777.1|DPSE	LOC117190640|XP_033251579.1|DMIR, LOC108160041|XP_017149273.1|DMIR
OG0005900	LOC4817122|XP_001356421.2|DPSE	LOC108162765|XP_017153141.1|DMIR
OG0005901	LOC4803696|XP_001360373.1|DPSE	LOC108160153|XP_017149459.2|DMIR, LOC117187940|XP_033246827.1|DMIR
OG0005902	LOC4805484|XP_001361879.3|DPSE	LOC108158592|XP_017146533.1|DMIR
OG0005903	LOC4803140|XP_003736918.1|DPSE	LOC108156776|XP_017143937.1|DMIR
OG0005904	LOC4801567|XP_001358637.4|DPSE	LOC108154676|XP_017140507.1|DMIR
OG0005905	LOC4813656|XP_015043393.2|DPSE	LOC108152507|XP_017137384.1|DMIR
OG0005906	LOC4812483|XP_033237974.1|DPSE	LOC108152493|XP_017137358.1|DMIR
OG0005907	LOC4812330|XP_001352405.4|DPSE	LOC108152528|XP_017137417.1|DMIR
OG0005908	LOC4812206|XP_001353022.1|DPSE	LOC108152600|XP_017137545.1|DMIR
OG0005909	LOC6900539|XP_002134923.3|DPSE	LOC108153351|XP_017138806.1|DMIR
OG0005910	LOC4803869|XP_001360518.1|DPSE	LOC117190673|XP_033251630.1|DMIR, LOC108158816|XP_017146994.1|DMIR
OG0005911	LOC4803868|XP_001360517.3|DPSE	LOC117190675|XP_033251634.1|DMIR, LOC108160689|XP_017150330.1|DMIR
OG0005912	LOC6898276|XP_033234145.1|DPSE	LOC108159447|XP_017148226.1|DMIR
OG0005913	LOC4801531|XP_001358607.2|DPSE	LOC108155880|XP_017142497.1|DMIR
OG0005914	LOC4805348|XP_001361762.2|DPSE	LOC108160318|XP_017149731.1|DMIR
OG0005915	LOC4805347|XP_001361761.1|DPSE	LOC108160319|XP_017149734.1|DMIR, LOC117192673|XP_033253286.1|DMIR
OG0005916	LOC6898994|XP_004444535.2|DPSE	LOC108159324|XP_017148005.1|DMIR
OG0005917	LOC4804606|XP_001361139.3|DPSE	LOC117193748|XP_033254369.1|DMIR, LOC108159785|XP_017148838.1|DMIR
OG0005918	LOC4814560|XP_001355207.2|DPSE	LOC108155958|XP_017142616.1|DMIR
OG0005919	LOC6898789|XP_002138765.3|DPSE	LOC108158803|XP_017146978.1|DMIR
OG0005920	LOC4805565|XP_004444548.3|DPSE	LOC108159672|XP_017148643.2|DMIR, LOC117193189|XP_033253827.1|DMIR
OG0005921	LOC4812260|XP_001352413.1|DPSE	LOC108151056|XP_017134920.1|DMIR
OG0005922	LOC4814962|XP_001354742.4|DPSE	LOC108154490|XP_017140283.1|DMIR
OG0005923	LOC4812843|XP_001353290.2|DPSE	LOC108151022|XP_017134871.1|DMIR
OG0005924	LOC4813387|XP_001353292.1|DPSE	LOC108151026|XP_017134875.1|DMIR
OG0005925	LOC4812764|XP_001353999.1|DPSE	LOC108151614|XP_017135800.1|DMIR
OG0005926	LOC4815231|XP_001354773.2|DPSE	LOC108164804|XP_017156215.1|DMIR
OG0005927	LOC4802048|XP_033241612.1|DPSE	LOC108156586|XP_017143612.1|DMIR
OG0005928	LOC6901004|XP_002134630.1|DPSE	LOC108152521|XP_017137410.1|DMIR
OG0005929	LOC4812094|XP_033238988.1|DPSE	LOC108153372|XP_017138831.1|DMIR
OG0005930	LOC4805400|XP_001361805.3|DPSE	LOC108159851|XP_017148932.1|DMIR
OG0005931	LOC4805585|XP_001361966.2|DPSE	LOC108160519|XP_017150063.1|DMIR, LOC117193672|XP_033254299.1|DMIR
OG0005932	LOC4805277|XP_015040517.2|DPSE	LOC108158771|XP_017146887.2|DMIR
OG0005933	LOC4805039|XP_001361504.3|DPSE	LOC117192820|XP_033253476.1|DMIR, LOC108159049|XP_017147470.1|DMIR
OG0005934	LOC4803990|XP_001360623.4|DPSE	LOC108159397|XP_017148121.1|DMIR
OG0005935	LOC4813494|XP_001353367.4|DPSE	LOC108152623|XP_017137582.1|DMIR
OG0005936	LOC4816213|XP_001355775.3|DPSE	LOC108162991|XP_017153492.1|DMIR
OG0005937	LOC4812473|XP_001352401.2|DPSE	LOC108152457|XP_017137310.1|DMIR
OG0005938	LOC4804180|XP_033233979.1|DPSE	LOC108160743|XP_033246833.1|DMIR
OG0005939	LOC4814945|XP_001354816.1|DPSE	LOC108164534|XP_017155822.1|DMIR
OG0005940	LOC6898191|XP_015039287.2|DPSE	LOC117187939|XP_033246825.1|DMIR, LOC108159760|XP_017148806.2|DMIR
OG0005941	LOC4803395|XP_033233928.1|DPSE	LOC108160729|XP_017150402.1|DMIR, LOC117185716|XP_033251440.1|DMIR
OG0005942	LOC4805577|XP_033234620.1|DPSE	LOC117193208|XP_033253856.1|DMIR, LOC108160545|XP_017150098.1|DMIR
OG0005943	LOC6899052|XP_033234615.1|DPSE	LOC117192677|XP_033253292.1|DMIR, LOC108159204|XP_017147762.1|DMIR
OG0005944	LOC4805582|XP_001361963.1|DPSE	LOC108159652|XP_017148609.1|DMIR
OG0005945	LOC4805310|XP_001361730.2|DPSE	LOC117193896|XP_033254469.1|DMIR, LOC108159480|XP_017148298.1|DMIR
OG0005946	LOC4803380|XP_033233891.1|DPSE	LOC108160908|XP_017150670.1|DMIR
OG0005947	LOC4805689|XP_001362048.3|DPSE	LOC117193412|XP_033254053.1|DMIR, LOC108160530|XP_017150079.1|DMIR
OG0005948	LOC4812484|XP_001352932.1|DPSE	LOC108153460|XP_017138979.1|DMIR
OG0005949	LOC4813676|XP_001353525.3|DPSE	LOC108153566|XP_017139131.1|DMIR
OG0005950	LOC4817324|XP_001356788.3|DPSE	LOC108161628|XP_017151417.1|DMIR
OG0005951	LOC6900643|XP_033240780.1|DPSE	LOC108151997|XP_017136455.1|DMIR
OG0005952	LOC4817348|XP_015036193.2|DPSE	LOC108161627|XP_017151415.1|DMIR
OG0005953	LOC4818187|XP_001357499.2|DPSE	LOC108162671|XP_017153003.1|DMIR
OG0005954	LOC4818183|XP_001357495.1|DPSE	LOC108162751|XP_017153119.2|DMIR
OG0005955	LOC4802708|XP_001359575.2|DPSE	LOC108157030|XP_017144332.1|DMIR
OG0005956	LOC4804677|XP_001361200.4|DPSE	LOC108159624|XP_017148569.2|DMIR, LOC117187817|XP_033246568.1|DMIR
OG0005957	LOC4803321|XP_001360084.3|DPSE	LOC108156301|XP_017143174.1|DMIR
OG0005958	LOC6897518|XP_002137667.2|DPSE	LOC108157272|XP_033245436.1|DMIR
OG0005959	LOC4817406|XP_001356346.4|DPSE	LOC108162971|XP_017153458.1|DMIR
OG0005960	LOC4814564|XP_001355101.3|DPSE	LOC108153261|XP_017138615.1|DMIR
OG0005961	LOC4803900|XP_001360545.3|DPSE	LOC108159860|XP_017148948.1|DMIR
OG0005962	LOC6898554|XP_033234239.1|DPSE	LOC108158402|XP_017146148.1|DMIR
OG0005963	LOC4817243|XP_033235982.1|DPSE	LOC108163462|XP_017154247.2|DMIR
OG0005964	LOC6898825|XP_015040505.2|DPSE	LOC108160013|XP_017149234.1|DMIR
OG0005965	LOC6898961|XP_002138921.3|DPSE	LOC117192959|XP_033253572.1|DMIR, LOC108158799|XP_017146975.1|DMIR
OG0005966	LOC4804262|XP_001360846.3|DPSE	LOC108158924|XP_017147216.1|DMIR, LOC117189820|XP_033250769.1|DMIR
OG0005967	LOC4804495|XP_001361051.1|DPSE	LOC108160679|XP_033248381.1|DMIR
OG0005968	LOC6898501|XP_002138542.2|DPSE	LOC108160351|XP_017149802.1|DMIR, LOC117193154|XP_033253775.1|DMIR
OG0005969	LOC117183615|XP_033234032.1|DPSE	LOC117188315|XP_033247855.1|DMIR
OG0005970	LOC4812488|XP_001352756.2|DPSE	LOC108153224|XP_017138543.1|DMIR
OG0005971	LOC4804376|XP_001360947.1|DPSE	LOC108159007|XP_017147370.1|DMIR
OG0005972	LOC4813971|XP_015043502.1|DPSE	LOC108152438|XP_017137259.1|DMIR
OG0005973	LOC4813766|XP_001354018.1|DPSE	LOC108152953|XP_017138141.1|DMIR
OG0005974	LOC4813018|XP_015042743.2|DPSE	LOC108151626|XP_017135814.1|DMIR
OG0005975	LOC4813973|XP_001354130.3|DPSE	LOC108152653|XP_017137636.1|DMIR
OG0005976	LOC4802236|XP_001359198.3|DPSE	LOC108155561|XP_017141943.1|DMIR
OG0005977	LOC4804427|XP_001360993.1|DPSE	LOC108158623|XP_017146588.1|DMIR
OG0005978	LOC4805387|XP_001361796.4|DPSE	LOC108160356|XP_017149812.1|DMIR
OG0005979	LOC4804658|XP_001361185.1|DPSE	LOC108159853|XP_017148934.1|DMIR
OG0005980	LOC4803498|XP_001360213.1|DPSE	LOC108159635|XP_017148585.1|DMIR
OG0005981	LOC6901386|XP_033238800.1|DPSE	LOC108156598|XP_033241974.1|DMIR
OG0005982	LOC4804171|XP_001360775.2|DPSE	LOC108160040|XP_017149272.1|DMIR, LOC117190639|XP_033251577.1|DMIR
OG0005983	LOC4814862|XP_001354900.1|DPSE	LOC108161860|XP_017151767.1|DMIR
OG0005984	LOC6901206|XP_033238133.1|DPSE	LOC108162025|XP_033243406.1|DMIR
OG0005985	LOC6902136|XP_033239858.1|DPSE	LOC108155248|XP_017141434.1|DMIR
OG0005986	LOC4814636|XP_033241001.1|DPSE	LOC108164568|XP_017155875.1|DMIR
OG0005987	LOC4815824|XP_015041302.2|DPSE	LOC108160089|XP_033242991.1|DMIR
OG0005988	LOC4805412|XP_015040638.2|DPSE	LOC108160830|XP_017150552.1|DMIR
OG0005989	LOC4805158|XP_001361607.3|DPSE	LOC108160244|XP_017149592.1|DMIR
OG0005990	LOC4804158|XP_015039650.2|DPSE	LOC108159735|XP_017148759.1|DMIR
OG0005991	LOC4805043|XP_001361508.1|DPSE	LOC108158954|XP_017147270.1|DMIR, LOC117194197|XP_033254743.1|DMIR
OG0005992	LOC4813754|XP_001353779.2|DPSE	LOC108151422|XP_017135502.1|DMIR
OG0005993	LOC4813247|XP_015043165.1|DPSE	LOC108151423|XP_033243876.1|DMIR
OG0005994	LOC4813962|XP_001354121.2|DPSE	LOC108151377|XP_017135427.1|DMIR
OG0005995	LOC4813968|XP_033240272.1|DPSE	LOC108153559|XP_017139121.1|DMIR
OG0005996	LOC4812827|XP_033238668.1|DPSE	LOC108152353|XP_017137114.1|DMIR
OG0005997	LOC4804885|XP_001361373.4|DPSE	LOC108160078|XP_017149334.1|DMIR
OG0005998	LOC4812833|XP_001353175.4|DPSE	LOC108153765|XP_017139393.1|DMIR
OG0005999	LOC4814104|XP_001354248.2|DPSE	LOC108153369|XP_033242874.1|DMIR
OG0006000	LOC6903880|XP_002136631.1|DPSE	LOC117194024|XP_033254542.1|DMIR, LOC108158780|XP_017146943.1|DMIR
OG0006001	LOC4813293|XP_015043113.2|DPSE	LOC108150892|XP_033243424.1|DMIR
OG0006002	LOC26534028|XP_033234083.1|DPSE	LOC117190958|XP_033251842.1|DMIR, LOC108160581|XP_017150164.1|DMIR
OG0006003	LOC6900362|XP_033241439.1|DPSE	LOC108152673|XP_017137658.1|DMIR
OG0006004	LOC4802518|XP_015037883.2|DPSE	LOC108154111|XP_017139725.1|DMIR
OG0006005	LOC4804744|XP_001361256.2|DPSE	LOC117193628|XP_033254262.1|DMIR, LOC108158919|XP_017147207.1|DMIR
OG0006006	LOC4805537|XP_001361924.4|DPSE	LOC117193818|XP_033254420.1|DMIR, LOC117192841|XP_033253489.1|DMIR, LOC108159696|XP_017148697.1|DMIR
OG0006007	LOC4805575|XP_001361958.2|DPSE	LOC108159267|XP_017147914.1|DMIR
OG0006008	LOC26532143|XP_033241563.1|DPSE, LOC6902872|XP_033235370.1|DPSE	LOC108163049|XP_017153608.1|DMIR
OG0006009	LOC4812024|XP_033237505.1|DPSE	LOC108152048|XP_017136539.1|DMIR
OG0006010	LOC4813953|XP_033241454.1|DPSE	LOC108152107|XP_033242256.1|DMIR
OG0006011	LOC6899980|XP_002135347.2|DPSE	LOC108151530|XP_017135671.1|DMIR, LOC117192615|XP_033253229.1|DMIR
OG0006012	LOC4813912|XP_033239743.1|DPSE	LOC108151992|XP_017136447.1|DMIR
OG0006013	LOC6898803|XP_033234864.1|DPSE	LOC117192334|XP_033252873.1|DMIR, LOC108159517|XP_033246346.1|DMIR
OG0006014	LOC4812531|XP_001352903.1|DPSE	LOC108152113|XP_017136678.1|DMIR
OG0006015	LOC6898494|XP_002138535.1|DPSE	LOC117190908|XP_033251810.1|DMIR, LOC108158169|XP_017145879.1|DMIR
OG0006016	LOC4805042|XP_001361507.3|DPSE	LOC108159585|XP_017148522.1|DMIR, LOC117194195|XP_033254739.1|DMIR
OG0006017	LOC4803688|XP_001360365.3|DPSE	LOC117191579|XP_033252297.1|DMIR, LOC108160376|XP_017149843.1|DMIR
OG0006018	LOC4805744|XP_001362091.2|DPSE	LOC108160134|XP_017149417.1|DMIR
OG0006019	LOC26533621|XP_015039274.1|DPSE	LOC117188136|XP_033247385.1|DMIR, LOC108160380|XP_017149847.1|DMIR
OG0006020	LOC4812282|XP_001352980.4|DPSE	LOC108151788|XP_017136126.1|DMIR
OG0006021	LOC6900490|XP_033238214.1|DPSE	LOC108151379|XP_033243797.1|DMIR
OG0006022	LOC4817970|XP_001357332.2|DPSE	LOC108162579|XP_017152881.1|DMIR
OG0006023	LOC4802667|XP_001359539.1|DPSE	LOC108156350|XP_017143240.1|DMIR
OG0006024	LOC4814623|XP_033241007.1|DPSE	LOC108163473|XP_017154268.1|DMIR
OG0006025	LOC6898181|XP_033233571.1|DPSE	LOC117189718|XP_033250696.1|DMIR, LOC108159799|XP_033246498.1|DMIR
OG0006026	LOC4800614|XP_001357859.1|DPSE	LOC108157695|XP_017145354.1|DMIR
OG0006027	LOC4804381|XP_001360952.2|DPSE	LOC117190081|XP_033251054.1|DMIR, LOC108159684|XP_017148668.1|DMIR
OG0006028	LOC4803891|XP_033233842.1|DPSE	LOC108160381|XP_017149848.1|DMIR
OG0006029	LOC4805046|XP_001361511.1|DPSE	LOC108158955|XP_017147271.1|DMIR, LOC117194198|XP_033254744.1|DMIR
OG0006030	LOC4800441|XP_001357717.1|DPSE	LOC108157207|XP_017144644.1|DMIR
OG0006031	LOC4804356|XP_001360930.3|DPSE	LOC117190119|XP_033251097.1|DMIR, LOC108160548|XP_017150104.1|DMIR
OG0006032	LOC4814395|XP_015042271.2|DPSE	LOC108160568|XP_017150144.1|DMIR
OG0006033	LOC4803686|XP_001360363.3|DPSE	LOC108159103|XP_017147562.1|DMIR
OG0006034	LOC4801548|XP_003736546.3|DPSE	LOC108156715|XP_017143853.1|DMIR
OG0006035	LOC4802319|XP_001359259.2|DPSE	LOC108155191|XP_017141351.1|DMIR
OG0006036	LOC4817085|XP_001356373.3|DPSE	LOC108161788|XP_017151626.1|DMIR
OG0006037	LOC4803977|XP_033233699.1|DPSE	LOC108160655|XP_017150280.1|DMIR
OG0006038	LOC4802065|XP_001359058.2|DPSE	LOC108155140|XP_017141282.1|DMIR
OG0006039	LOC6899047|XP_002138974.2|DPSE	LOC108159975|XP_017149151.2|DMIR, LOC117188036|XP_033247077.1|DMIR
OG0006040	LOC6898461|XP_002138504.2|DPSE	LOC108160523|XP_017150068.1|DMIR, LOC117189969|XP_033250942.1|DMIR
OG0006041	LOC4814604|XP_001354916.1|DPSE	LOC108162772|XP_017153160.1|DMIR
OG0006042	LOC4805739|XP_004444595.2|DPSE	LOC108158938|XP_017147237.1|DMIR, LOC117185712|XP_033253397.1|DMIR
OG0006043	LOC4813671|XP_001353963.4|DPSE	LOC108153363|XP_017138819.2|DMIR
OG0006044	LOC4814360|XP_001354492.1|DPSE	LOC108152791|XP_017137862.1|DMIR
OG0006045	LOC4805669|XP_001362030.3|DPSE	LOC108160484|XP_017149995.1|DMIR
OG0006046	LOC4804243|XP_001360832.3|DPSE	LOC108159879|XP_017148980.1|DMIR
OG0006047	LOC6900545|XP_002134929.3|DPSE	LOC108152298|XP_017137009.1|DMIR
OG0006048	LOC4813592|XP_001353911.3|DPSE	LOC108152754|XP_017137803.1|DMIR
OG0006049	LOC4815099|XP_001355018.4|DPSE	LOC108157247|XP_017144714.1|DMIR
OG0006050	LOC4800725|XP_001357945.3|DPSE	LOC108156379|XP_017143281.1|DMIR
OG0006051	LOC4815862|XP_001355561.3|DPSE	LOC108163332|XP_017154062.1|DMIR
OG0006052	LOC4804613|XP_001361146.4|DPSE	LOC108159744|XP_017148771.1|DMIR, LOC117192519|XP_033253104.1|DMIR
OG0006053	LOC4814175|XP_001354194.1|DPSE	LOC108151502|XP_017135633.1|DMIR
OG0006054	LOC4811716|XP_033237289.1|DPSE	LOC108164429|XP_033250299.1|DMIR
OG0006055	LOC4800827|XP_001358031.3|DPSE	LOC108154826|XP_017140716.1|DMIR
OG0006056	LOC4805738|XP_001362086.1|DPSE	LOC108158940|XP_017147249.1|DMIR
OG0006057	LOC4812524|XP_001352451.4|DPSE	LOC108151201|XP_017135164.1|DMIR
OG0006058	LOC4801830|XP_001358863.1|DPSE	LOC108156970|XP_017144247.1|DMIR
OG0006059	LOC4813558|XP_001354005.1|DPSE	LOC108152295|XP_017137006.1|DMIR
OG0006060	LOC4813782|XP_001354006.2|DPSE	LOC108152296|XP_017137007.1|DMIR
OG0006061	LOC6901250|XP_002133951.2|DPSE	LOC108157279|XP_017144769.1|DMIR
OG0006062	LOC4803152|XP_001359942.2|DPSE	LOC108154224|XP_017139940.1|DMIR
OG0006063	LOC4817371|XP_001356327.3|DPSE	LOC108162602|XP_017152910.1|DMIR
OG0006064	LOC4805478|XP_033234495.1|DPSE	LOC108158573|XP_017146498.1|DMIR
OG0006065	LOC4813826|XP_001354051.3|DPSE	LOC108165526|XP_017157086.1|DMIR
OG0006066	LOC6898392|XP_015039657.2|DPSE	LOC108160556|XP_017150117.1|DMIR
OG0006067	LOC4805077|XP_033234310.1|DPSE	LOC117192669|XP_033253281.1|DMIR, LOC108159724|XP_017148735.1|DMIR
OG0006068	LOC4815169|XP_001354565.2|DPSE	LOC108153492|XP_017139026.1|DMIR
OG0006069	LOC4813718|XP_033239117.1|DPSE	LOC108165339|XP_017156862.1|DMIR
OG0006070	LOC4812458|XP_001352402.2|DPSE	LOC108153365|XP_017138821.1|DMIR
OG0006071	LOC6896869|XP_002137059.2|DPSE	LOC108157461|XP_017145023.1|DMIR
OG0006072	LOC4812771|XP_001354050.1|DPSE	LOC108165534|XP_017157097.1|DMIR
OG0006073	LOC4813263|XP_001353671.3|DPSE	LOC108151835|XP_017136200.1|DMIR
OG0006074	LOC6902221|XP_002133748.2|DPSE	LOC108156876|XP_017144097.1|DMIR
OG0006075	LOC117183168|XP_033237426.1|DPSE	LOC108155978|XP_017142659.1|DMIR
OG0006076	LOC4803948|XP_001360586.3|DPSE	LOC108159249|XP_017147860.1|DMIR
OG0006077	LOC4811862|XP_033241478.1|DPSE	LOC108152410|XP_017137209.1|DMIR
OG0006078	LOC4811936|XP_001352971.1|DPSE	LOC108152411|XP_017137213.1|DMIR
OG0006079	LOC4811991|XP_001353012.1|DPSE	LOC108151902|XP_017136300.1|DMIR
OG0006080	LOC4812194|XP_001353017.1|DPSE	LOC108152700|XP_017137710.1|DMIR
OG0006081	LOC4805111|XP_001361569.2|DPSE	LOC108158806|XP_017146982.2|DMIR, LOC117188311|XP_033247844.1|DMIR
OG0006082	LOC4805113|XP_001361571.1|DPSE	LOC108158815|XP_017146993.1|DMIR, LOC117194014|XP_033254537.1|DMIR
OG0006083	LOC4813535|XP_001353480.1|DPSE	LOC108151416|XP_017135493.1|DMIR
OG0006084	LOC4813272|XP_015042832.1|DPSE	LOC108152819|XP_017137899.1|DMIR
OG0006085	LOC6896688|XP_002136902.2|DPSE	LOC108155505|XP_017141834.1|DMIR
OG0006086	LOC4812507|XP_015043540.1|DPSE	LOC108153476|XP_017138999.1|DMIR
OG0006087	LOC6898432|XP_002138474.3|DPSE	LOC108159257|XP_017147882.1|DMIR
OG0006088	LOC4813107|XP_001353956.2|DPSE	LOC108151260|XP_017135267.1|DMIR
OG0006089	LOC4815870|XP_001355411.1|DPSE	LOC108151097|XP_017134980.1|DMIR
OG0006090	LOC6900026|XP_002135390.3|DPSE	LOC108151273|XP_017135288.1|DMIR
OG0006091	LOC4812367|XP_001352605.4|DPSE	LOC108151853|XP_017136227.2|DMIR
OG0006092	LOC4814499|XP_033240178.1|DPSE	LOC108162375|XP_017152582.1|DMIR
OG0006093	LOC4803875|XP_001360524.4|DPSE	LOC117191495|XP_033252238.1|DMIR, LOC108159563|XP_017148490.1|DMIR
OG0006094	LOC4812180|XP_001352782.1|DPSE	LOC108151400|XP_017135476.1|DMIR
OG0006095	LOC6898532|XP_004444241.2|DPSE	LOC108159086|XP_017147531.1|DMIR
OG0006096	LOC4803965|XP_001360603.2|DPSE	LOC108158541|XP_017146439.1|DMIR
OG0006097	LOC4813040|XP_033238464.1|DPSE	LOC108152598|XP_033243136.1|DMIR
OG0006098	LOC4817266|XP_001356481.3|DPSE	LOC108162691|XP_017153030.1|DMIR
OG0006099	LOC4804989|XP_001361461.2|DPSE	LOC108158314|XP_033247071.1|DMIR, LOC117192249|XP_033252804.1|DMIR
OG0006100	LOC4803617|XP_001360307.3|DPSE	LOC108160634|XP_017150252.1|DMIR, LOC117191188|XP_033252020.1|DMIR
OG0006101	LOC117184171|XP_033236552.1|DPSE	LOC108163188|XP_033249062.1|DMIR
OG0006102	LOC6903884|XP_002136628.2|DPSE	LOC117194026|XP_033254544.1|DMIR, LOC108160447|XP_017149947.2|DMIR
OG0006103	LOC4814697|XP_001354553.3|DPSE	LOC108164783|XP_017156222.1|DMIR
OG0006104	LOC4814480|XP_001355145.1|DPSE	LOC108164668|XP_017156010.1|DMIR
OG0006105	LOC4814479|XP_033238809.1|DPSE	LOC108164619|XP_017155946.1|DMIR
OG0006106	LOC4813760|XP_015042881.2|DPSE	LOC108153456|XP_017138965.1|DMIR
OG0006107	LOC4805532|XP_001361920.3|DPSE	LOC108159593|XP_017148533.1|DMIR
OG0006108	LOC4815655|XP_001355452.1|DPSE	LOC108153238|XP_017138565.1|DMIR
OG0006109	LOC4813482|XP_001353379.1|DPSE	LOC108153007|XP_017138243.1|DMIR
OG0006110	LOC4813707|XP_001353489.1|DPSE	LOC108152645|XP_017137625.1|DMIR
OG0006111	LOC4805514|XP_001361905.1|DPSE	LOC117192600|XP_033253204.1|DMIR, LOC108159331|XP_017148016.1|DMIR
OG0006112	LOC4804312|XP_001360892.4|DPSE	LOC108159507|XP_017148354.1|DMIR
OG0006113	LOC4812189|XP_001352814.2|DPSE	LOC108153325|XP_017138731.1|DMIR
OG0006114	LOC4801167|XP_001358301.2|DPSE	LOC108154732|XP_017140587.1|DMIR
OG0006115	LOC6898178|XP_002138249.2|DPSE	LOC108159313|XP_017147976.1|DMIR
OG0006116	LOC4804146|XP_001360752.3|DPSE	LOC117189609|XP_033250622.1|DMIR, LOC108160333|XP_017149753.1|DMIR
OG0006117	LOC4803899|XP_001360544.1|DPSE	LOC108159861|XP_017148949.1|DMIR
OG0006118	LOC4804190|XP_015039669.1|DPSE	LOC117187696|XP_033246296.1|DMIR
OG0006119	LOC4805152|XP_001361603.1|DPSE	LOC117188141|XP_033247422.1|DMIR, LOC108160770|XP_017150460.2|DMIR
OG0006120	LOC4805361|XP_033233899.1|DPSE	LOC108159609|XP_017148552.1|DMIR, LOC117193560|XP_033254198.1|DMIR
OG0006121	LOC4811926|XP_001352407.3|DPSE	LOC108152529|XP_017137423.1|DMIR
OG0006122	LOC6899872|XP_002135665.2|DPSE	LOC108164426|XP_017155595.1|DMIR
OG0006123	LOC4805599|XP_033233813.1|DPSE	LOC108160809|XP_033247561.1|DMIR
OG0006124	LOC4801719|XP_001358764.3|DPSE	LOC108156723|XP_017143863.1|DMIR
OG0006125	LOC4813189|XP_015043388.2|DPSE	LOC108152579|XP_017137505.1|DMIR
OG0006126	LOC6900083|XP_015043768.2|DPSE	LOC108152063|XP_017136566.1|DMIR
OG0006127	LOC4812856|XP_001353163.3|DPSE	LOC108152432|XP_033242708.1|DMIR
OG0006128	LOC4813035|XP_001353153.2|DPSE	LOC108153138|XP_017138423.1|DMIR
OG0006129	LOC4813455|XP_001353171.1|DPSE	LOC108152496|XP_017137360.1|DMIR
OG0006130	LOC4812951|XP_001353142.1|DPSE	LOC108150874|XP_017134670.1|DMIR
OG0006131	LOC4813388|XP_001353145.3|DPSE	LOC108151033|XP_017134882.1|DMIR
OG0006132	LOC4812819|XP_001353149.3|DPSE	LOC108151037|XP_017134893.1|DMIR
OG0006133	LOC4812973|XP_001353141.4|DPSE	LOC108150875|XP_017134671.1|DMIR
OG0006134	LOC4813677|XP_033237839.1|DPSE	LOC108151692|XP_033242155.1|DMIR
OG0006135	LOC4813604|XP_033239970.1|DPSE	LOC108150870|XP_017134662.1|DMIR
OG0006136	LOC4813188|XP_001354003.1|DPSE	LOC108152580|XP_017137510.1|DMIR
OG0006137	LOC4812818|XP_001353191.1|DPSE	LOC108165506|XP_017157052.1|DMIR
OG0006138	LOC4803579|XP_001360283.1|DPSE	LOC117191114|XP_033251967.1|DMIR, LOC108160586|XP_017150169.1|DMIR
OG0006139	LOC4805038|XP_001361501.2|DPSE	LOC108159048|XP_017147466.1|DMIR
OG0006140	LOC6899063|XP_033234906.1|DPSE	LOC117193763|XP_033254385.1|DMIR, LOC108159077|XP_017147518.1|DMIR
OG0006141	LOC4805688|XP_033233925.1|DPSE	LOC108160660|XP_033247548.1|DMIR
OG0006142	LOC4812295|XP_001352925.4|DPSE	LOC108150925|XP_017134745.1|DMIR
OG0006143	LOC6900528|XP_033241006.1|DPSE	LOC108152571|XP_017137498.1|DMIR
OG0006144	LOC4812312|XP_001352625.2|DPSE	LOC108153222|XP_017138539.1|DMIR
OG0006145	LOC4813047|XP_001354014.2|DPSE	LOC108152139|XP_017136726.1|DMIR
OG0006146	LOC4818134|XP_001357434.3|DPSE	LOC108162196|XP_017152291.1|DMIR
OG0006147	LOC4800604|XP_001357849.1|DPSE	LOC108157089|XP_017144442.1|DMIR
OG0006148	LOC4813291|XP_001353317.2|DPSE	LOC108151579|XP_017135745.1|DMIR
OG0006149	LOC4812782|XP_001353503.2|DPSE	LOC108152944|XP_017138128.1|DMIR
OG0006150	LOC4812783|XP_001353504.3|DPSE	LOC108152941|XP_017138125.1|DMIR
OG0006151	LOC4816851|XP_001356324.1|DPSE	LOC108162591|XP_017152897.1|DMIR
OG0006152	LOC4802118|XP_001359099.2|DPSE	LOC108157142|XP_017144534.1|DMIR
OG0006153	LOC4804187|XP_001360789.2|DPSE	LOC108159189|XP_017147732.2|DMIR, LOC117185753|XP_033246294.1|DMIR
OG0006154	LOC4803216|XP_001359992.1|DPSE	LOC108157484|XP_017145063.1|DMIR
