Orthogroup	DPSE.longest_only	DMAU.longest_only
OG0003523	LOC4817682|XP_001357068.2|DPSE	LOC117150957|XP_033174027.1|DMAU
OG0003524	LOC4814733|XP_015041703.2|DPSE	LOC117148943|XP_033172559.1|DMAU
OG0003525	LOC4803801|XP_015039367.2|DPSE	LOC117136094|XP_033152664.1|DMAU
OG0003526	LOC6899120|XP_033233744.1|DPSE	LOC117143473|XP_033164078.1|DMAU
OG0003527	LOC4804902|XP_033234173.1|DPSE	LOC117136653|XP_033153540.1|DMAU
OG0003529	LOC4811834|XP_033236159.1|DPSE	LOC117135222|XP_033151229.1|DMAU
OG0003530	LOC6900402|XP_002134794.1|DPSE	LOC117139308|XP_033157443.1|DMAU
OG0003531	LOC4802384|XP_001359313.2|DPSE	LOC117145649|XP_033167269.1|DMAU
OG0003532	LOC4814054|XP_001354260.1|DPSE	LOC117141885|XP_033161470.1|DMAU
OG0003533	LOC4812699|XP_001353081.1|DPSE	LOC117140062|XP_033158698.1|DMAU
OG0003534	LOC4812906|XP_001353873.3|DPSE	LOC117140772|XP_033159747.1|DMAU
OG0003535	LOC4813803|XP_001354039.1|DPSE	LOC117141761|XP_033161278.1|DMAU
OG0003536	LOC4803421|XP_001360136.1|DPSE	LOC117138163|XP_033155934.1|DMAU
OG0003537	LOC4805715|XP_001362070.2|DPSE	LOC117136751|XP_033153674.1|DMAU
OG0003538	LOC4803540|XP_001360250.1|DPSE	LOC117136641|XP_033153524.1|DMAU
OG0003539	LOC4804077|XP_001360695.2|DPSE	LOC117136085|XP_033152649.1|DMAU
OG0003540	LOC4812193|XP_001352498.3|DPSE	LOC117139745|XP_033158196.1|DMAU
OG0003541	LOC4801766|XP_001358807.3|DPSE	LOC117142348|XP_033162158.1|DMAU
OG0003542	LOC4804336|XP_001360911.2|DPSE	LOC117138651|XP_033156769.1|DMAU
OG0003543	LOC4815832|XP_001355449.2|DPSE	LOC117148408|XP_033171667.1|DMAU
OG0003544	LOC4813717|XP_033238537.1|DPSE, LOC117184393|XP_033237381.1|DPSE	LOC117140660|XP_033159595.1|DMAU
OG0003545	LOC4811934|XP_015043806.2|DPSE	LOC117140480|XP_033159321.1|DMAU
OG0003546	LOC4812311|XP_001352972.2|DPSE	LOC117139402|XP_033157561.1|DMAU
OG0003547	LOC4804545|XP_015040007.2|DPSE	LOC117138635|XP_033156738.1|DMAU
OG0003548	LOC4805183|XP_001361630.4|DPSE	LOC117137921|XP_033155560.1|DMAU
OG0003549	LOC4805184|XP_001361631.5|DPSE	LOC117136774|XP_033153713.1|DMAU
OG0003550	LOC4804560|XP_001361102.2|DPSE	LOC117138451|XP_033156465.1|DMAU
OG0003551	LOC6898901|XP_002138871.2|DPSE	LOC117136858|XP_033153848.1|DMAU
OG0003552	LOC4805643|XP_001362011.2|DPSE	LOC117138128|XP_033155884.1|DMAU
OG0003553	LOC4804558|XP_001361100.3|DPSE	LOC117136931|XP_033153963.1|DMAU
OG0003554	LOC4812545|XP_001352595.1|DPSE	LOC117141345|XP_033160639.1|DMAU
OG0003555	LOC6900510|XP_033241057.1|DPSE	LOC117141269|XP_033160530.1|DMAU
OG0003556	LOC6900385|XP_033240183.1|DPSE	LOC117139805|XP_033158319.1|DMAU
OG0003557	LOC4812948|XP_015042639.2|DPSE	LOC117139811|XP_033158332.1|DMAU
OG0003558	LOC4812589|XP_033237642.1|DPSE	LOC117139001|XP_033156980.1|DMAU
OG0003559	LOC4813177|XP_033240608.1|DPSE	LOC117139282|XP_033157400.1|DMAU
OG0003560	LOC4813421|XP_001353461.3|DPSE	LOC117141098|XP_033160305.1|DMAU
OG0003561	LOC4804421|XP_015039938.2|DPSE	LOC117137628|XP_033155050.1|DMAU
OG0003562	LOC4805362|XP_001361773.1|DPSE	LOC117136791|XP_033153738.1|DMAU
OG0003563	LOC4800515|XP_001357780.1|DPSE	LOC117143110|XP_033163483.1|DMAU
OG0003564	LOC4812904|XP_001353229.1|DPSE	LOC117140348|XP_033159089.1|DMAU
OG0003565	LOC4812331|XP_001352678.1|DPSE	LOC117140241|XP_033158934.1|DMAU
OG0003566	LOC6896930|XP_015038868.1|DPSE	LOC117143040|XP_033163368.1|DMAU
OG0003567	LOC4805638|XP_033233714.1|DPSE	LOC117136326|XP_033153071.1|DMAU
OG0003568	LOC6898777|XP_004444391.2|DPSE	LOC117135565|XP_033151763.1|DMAU
OG0003569	LOC4813545|XP_001354048.3|DPSE	LOC117140136|XP_033158793.1|DMAU
OG0003570	LOC4804920|XP_015040284.2|DPSE	LOC117138581|XP_033156647.1|DMAU
OG0003571	LOC4812273|XP_033238639.1|DPSE	LOC117140695|XP_033159648.1|DMAU
OG0003572	LOC6898956|XP_033234025.1|DPSE	LOC117136604|XP_033153478.1|DMAU
OG0003573	LOC4804877|XP_001361366.2|DPSE	LOC117135820|XP_033152219.1|DMAU
OG0003574	LOC4814073|XP_001354275.2|DPSE	LOC117139243|XP_033157344.1|DMAU
OG0003575	LOC4812173|XP_001352534.1|DPSE	LOC117139962|XP_033158552.1|DMAU
OG0003576	LOC6900899|XP_033240767.1|DPSE	LOC117140662|XP_033159597.1|DMAU
OG0003577	LOC4812129|XP_001352711.1|DPSE	LOC117141880|XP_033161460.1|DMAU
OG0003578	LOC4812604|XP_001352684.3|DPSE	LOC117141076|XP_033160265.1|DMAU
OG0003579	LOC4804120|XP_001360731.3|DPSE	LOC117135883|XP_033152320.1|DMAU
OG0003580	LOC4804141|XP_001360747.3|DPSE	LOC117135424|XP_033151470.1|DMAU
OG0003581	LOC6900648|XP_015043095.2|DPSE	LOC117142111|XP_033161898.1|DMAU
OG0003582	LOC4813151|XP_001353781.2|DPSE	LOC117141725|XP_033161234.1|DMAU
OG0003583	LOC4804207|XP_001360804.3|DPSE	LOC117136213|XP_033152872.1|DMAU
OG0003584	LOC4804080|XP_001360698.2|DPSE	LOC117138464|XP_033156481.1|DMAU
OG0003585	LOC4812820|XP_001353972.1|DPSE	LOC117140161|XP_033158825.1|DMAU
OG0003586	LOC6899869|XP_002135666.2|DPSE	LOC117146302|XP_033168229.1|DMAU
OG0003587	LOC4817610|XP_001357012.1|DPSE	LOC117150925|XP_033173981.1|DMAU
OG0003588	LOC4801347|XP_015037196.2|DPSE	LOC117142982|XP_033163224.1|DMAU
OG0003589	LOC4805637|XP_001362006.2|DPSE	LOC117137034|XP_033154130.1|DMAU
OG0003590	LOC4813052|XP_001354022.2|DPSE	LOC117139448|XP_033157646.1|DMAU
OG0003591	LOC4813064|XP_015042992.2|DPSE	LOC117140063|XP_033158699.1|DMAU
OG0003592	LOC4813195|XP_001353400.2|DPSE	LOC117141015|XP_033160166.1|DMAU
OG0003593	LOC4812101|XP_033240483.1|DPSE	LOC117140261|XP_033158957.1|DMAU
OG0003594	LOC4811950|XP_001352690.2|DPSE	LOC117141670|XP_033161156.1|DMAU
OG0003595	LOC4804777|XP_001361286.1|DPSE	LOC117136953|XP_033153993.1|DMAU
OG0003596	LOC4803431|XP_001360146.1|DPSE	LOC117136176|XP_033152809.1|DMAU
OG0003597	LOC4803422|XP_001360137.1|DPSE	LOC117138160|XP_033155928.1|DMAU
OG0003598	LOC6900042|XP_002135406.1|DPSE	LOC117140815|XP_033159811.1|DMAU
OG0003599	LOC4816560|XP_001356146.1|DPSE	LOC117136408|XP_033153203.1|DMAU
OG0003600	LOC4813137|XP_015043190.2|DPSE	LOC117139737|XP_033158169.1|DMAU
OG0003601	LOC4804570|XP_015040023.2|DPSE	LOC117137461|XP_033154796.1|DMAU
OG0003602	LOC4804524|XP_033235130.1|DPSE	LOC117136417|XP_033153217.1|DMAU
OG0003603	LOC6900884|XP_002135241.3|DPSE	LOC117141200|XP_033160442.1|DMAU
OG0003604	LOC6902606|XP_002133132.2|DPSE	LOC117151026|XP_033174126.1|DMAU
OG0003605	LOC6897255|XP_002137422.3|DPSE	LOC117144415|XP_033165447.1|DMAU
OG0003606	LOC4804665|XP_001361190.4|DPSE	LOC117136285|XP_033153011.1|DMAU
OG0003607	LOC4805375|XP_001361785.2|DPSE	LOC117135889|XP_033152327.1|DMAU
OG0003608	LOC26534411|XP_015043068.1|DPSE	LOC117141184|XP_033160413.1|DMAU
OG0003609	LOC4804581|XP_001361119.1|DPSE	LOC117136807|XP_033153763.1|DMAU
OG0003610	LOC4813303|XP_001353964.2|DPSE	LOC117140294|XP_033159022.1|DMAU
OG0003611	LOC4814025|XP_033240434.1|DPSE	LOC117140918|XP_033159993.1|DMAU
OG0003612	LOC4804399|XP_001360969.3|DPSE	LOC117137947|XP_033155600.1|DMAU
OG0003613	LOC4804908|XP_001361393.1|DPSE	LOC117136657|XP_033153549.1|DMAU
OG0003614	LOC4804907|XP_001361392.3|DPSE	LOC117136658|XP_033153550.1|DMAU
OG0003615	LOC4804491|XP_001361047.3|DPSE	LOC117138550|XP_033156600.1|DMAU
OG0003616	LOC4805293|XP_001361715.4|DPSE	LOC117135998|XP_033152504.1|DMAU
OG0003617	LOC4805466|XP_004444516.2|DPSE	LOC117135870|XP_033152296.1|DMAU
OG0003618	LOC4805465|XP_033234228.1|DPSE	LOC117135869|XP_033152294.1|DMAU
OG0003619	LOC4805197|XP_001361642.2|DPSE	LOC117135690|XP_033151983.1|DMAU
OG0003620	LOC4804329|XP_001360905.3|DPSE	LOC117137359|XP_033154651.1|DMAU
OG0003621	LOC4814008|XP_001354164.2|DPSE	LOC117139730|XP_033158158.1|DMAU
OG0003622	LOC6900929|XP_015042526.2|DPSE	LOC117139728|XP_033158155.1|DMAU
OG0003623	LOC4804387|XP_001360958.1|DPSE	LOC117135943|XP_033152415.1|DMAU
OG0003624	LOC4804533|XP_001361081.1|DPSE	LOC117138406|XP_033156375.1|DMAU
OG0003625	LOC4804910|XP_001361395.1|DPSE	LOC117136655|XP_033153546.1|DMAU
OG0003626	LOC4804864|XP_001361353.1|DPSE	LOC117137849|XP_033155448.1|DMAU
OG0003627	LOC4803750|XP_001360415.2|DPSE	LOC117136634|XP_033153516.1|DMAU
OG0003628	LOC4805087|XP_015040440.2|DPSE	LOC117137927|XP_033155569.1|DMAU
OG0003629	LOC26532346|XP_033233266.1|DPSE	LOC117136465|XP_033153287.1|DMAU
OG0003630	LOC4804318|XP_001360896.2|DPSE	LOC117136186|XP_033152822.1|DMAU
OG0003631	LOC4812508|XP_001352963.2|DPSE	LOC117139397|XP_033157555.1|DMAU
OG0003632	LOC4814053|XP_001354271.2|DPSE	LOC117140373|XP_033159129.1|DMAU
OG0003633	LOC4805461|XP_001361856.2|DPSE	LOC117137763|XP_033155273.1|DMAU
OG0003634	LOC6900947|XP_033238769.1|DPSE	LOC117140633|XP_033159549.1|DMAU
OG0003635	LOC4812212|XP_001352485.2|DPSE	LOC117140176|XP_033158842.1|DMAU
OG0003636	LOC4804574|XP_001361114.4|DPSE	LOC117136534|XP_033153374.1|DMAU
OG0003637	LOC4804936|XP_001361418.2|DPSE	LOC117138308|XP_033156203.1|DMAU
OG0003638	LOC4813412|XP_001353626.3|DPSE	LOC117139443|XP_033157638.1|DMAU
OG0003639	LOC4817400|XP_001356359.1|DPSE	LOC117139987|XP_033158588.1|DMAU
OG0003640	LOC4804850|XP_015040235.2|DPSE	LOC117135435|XP_033151490.1|DMAU
OG0003641	LOC4803772|XP_001360434.1|DPSE	LOC117137833|XP_033155413.1|DMAU
OG0003642	LOC4804339|XP_033234648.1|DPSE	LOC117137992|XP_033155668.1|DMAU
OG0003643	LOC4804334|XP_001360909.1|DPSE	LOC117137363|XP_033154655.1|DMAU
OG0003644	LOC4804078|XP_015039591.2|DPSE	LOC117136368|XP_033153140.1|DMAU
OG0003645	LOC4812214|XP_001352714.3|DPSE	LOC117139162|XP_033157212.1|DMAU
OG0003646	LOC4814115|XP_001354261.3|DPSE	LOC117140647|XP_033159578.1|DMAU
OG0003647	LOC4814185|XP_001354311.1|DPSE	LOC117141897|XP_033161489.1|DMAU
OG0003648	LOC4816352|XP_001355948.3|DPSE	LOC117139010|XP_033156998.1|DMAU
OG0003649	LOC4802121|XP_033241762.1|DPSE	LOC117143206|XP_033163642.1|DMAU
OG0003650	LOC4816025|XP_001355682.1|DPSE	LOC117147374|XP_033170134.1|DMAU
OG0003651	LOC4800289|XP_001357641.3|DPSE	LOC117142775|XP_033162854.1|DMAU
OG0003652	LOC4812824|XP_001353417.2|DPSE	LOC117141422|XP_033160742.1|DMAU
OG0003653	LOC4813542|XP_015042973.1|DPSE	LOC117141156|XP_033160386.1|DMAU
OG0003654	LOC4811948|XP_001352434.2|DPSE	LOC117142038|XP_033161799.1|DMAU
OG0003655	LOC4816297|XP_001356256.3|DPSE	LOC117136530|XP_033153406.1|DMAU
OG0003656	LOC4813620|XP_001353419.2|DPSE	LOC117139384|XP_033157536.1|DMAU
OG0003657	LOC4813687|XP_001353645.3|DPSE	LOC117141125|XP_033160340.1|DMAU
OG0003658	LOC4802697|XP_001359564.3|DPSE	LOC117145358|XP_033166871.1|DMAU
OG0003659	LOC117184693|XP_033239235.1|DPSE	LOC117141165|XP_033160393.1|DMAU
OG0003660	LOC4812096|XP_033239526.1|DPSE	LOC117141631|XP_033161062.1|DMAU
OG0003661	LOC4814069|XP_001354288.3|DPSE	LOC117139788|XP_033158293.1|DMAU
OG0003662	LOC4813801|XP_001354074.1|DPSE	LOC117139971|XP_033158563.1|DMAU
OG0003663	LOC4812128|XP_033241477.1|DPSE	LOC117141881|XP_033161463.1|DMAU
OG0003664	LOC4812532|XP_033238242.1|DPSE	LOC117141396|XP_033160704.1|DMAU
OG0003665	LOC4804235|XP_001360826.2|DPSE	LOC117137714|XP_033155178.1|DMAU
OG0003666	LOC4803403|XP_015039057.2|DPSE	LOC117138093|XP_033155834.1|DMAU
OG0003667	LOC4812197|XP_015043760.2|DPSE	LOC117140855|XP_033159873.1|DMAU
OG0003668	LOC4811747|XP_033235117.1|DPSE	LOC117135549|XP_033151734.1|DMAU
OG0003669	LOC4805318|XP_001361738.1|DPSE	LOC117137700|XP_033155160.1|DMAU
OG0003670	LOC4805319|XP_001361739.2|DPSE	LOC117137698|XP_033155159.1|DMAU
OG0003671	LOC4804538|XP_033233822.1|DPSE	LOC117135537|XP_033151707.1|DMAU
OG0003672	LOC6897973|XP_002138072.1|DPSE	LOC117144253|XP_033165223.1|DMAU
OG0003673	LOC26532659|XP_033233766.1|DPSE	LOC117136278|XP_033153001.1|DMAU
OG0003674	LOC4805351|XP_001361765.4|DPSE	LOC117137734|XP_033155205.1|DMAU
OG0003675	LOC4804026|XP_001360656.2|DPSE	LOC117137591|XP_033154993.1|DMAU
OG0003676	LOC4804025|XP_015039536.2|DPSE	LOC117137588|XP_033154987.1|DMAU
OG0003677	LOC6897477|XP_015037635.2|DPSE	LOC117139409|XP_033157577.1|DMAU
OG0003678	LOC4813253|XP_033237531.1|DPSE	LOC117139601|XP_033157923.1|DMAU
OG0003679	LOC4813638|XP_001353663.4|DPSE	LOC117141005|XP_033160151.1|DMAU
OG0003680	LOC4805377|XP_001361787.2|DPSE	LOC117135888|XP_033152326.1|DMAU
OG0003681	LOC117183176|XP_001362077.1|DPSE	LOC117136622|XP_033153501.1|DMAU
OG0003682	LOC4800828|XP_001358032.3|DPSE	LOC117145166|XP_033166605.1|DMAU
OG0003683	LOC4804053|XP_015039570.2|DPSE	LOC117135758|XP_033152107.1|DMAU
OG0003684	LOC4812554|XP_001352614.1|DPSE	LOC117141572|XP_033160976.1|DMAU
OG0003685	LOC6900309|XP_033241470.1|DPSE	LOC117140061|XP_033158695.1|DMAU
OG0003686	LOC6898622|XP_002138627.2|DPSE	LOC117135656|XP_033151930.1|DMAU
OG0003687	LOC6898589|XP_002138609.1|DPSE	LOC117135774|XP_033152134.1|DMAU
OG0003688	LOC4804220|XP_001360814.1|DPSE	LOC117135993|XP_033152499.1|DMAU
OG0003689	LOC4812310|XP_001352396.3|DPSE	LOC117140506|XP_033159366.1|DMAU
OG0003690	LOC6900788|XP_002135147.2|DPSE	LOC117140764|XP_033159738.1|DMAU
OG0003691	LOC4813158|XP_033239636.1|DPSE	LOC117141290|XP_033160557.1|DMAU
OG0003692	LOC4804926|XP_001361409.1|DPSE	LOC117135506|XP_033151628.1|DMAU
OG0003693	LOC4812562|XP_001352505.2|DPSE	LOC117141769|XP_033161291.1|DMAU
OG0003694	LOC4812374|XP_015043690.1|DPSE	LOC117139675|XP_033158043.1|DMAU
OG0003695	LOC4813855|XP_001353795.1|DPSE	LOC117139831|XP_033158363.1|DMAU
OG0003696	LOC6898287|XP_002138352.2|DPSE	LOC117136265|XP_033152977.1|DMAU
OG0003697	LOC6898404|XP_015039675.2|DPSE	LOC117137871|XP_033155486.1|DMAU
OG0003698	LOC4812530|XP_001352621.1|DPSE	LOC117142076|XP_033161846.1|DMAU
OG0003699	LOC4805454|XP_015040660.1|DPSE	LOC117135697|XP_033151993.1|DMAU
OG0003700	LOC4804696|XP_001361215.2|DPSE	LOC117138057|XP_033155768.1|DMAU
OG0003701	LOC4816876|XP_001356592.2|DPSE	LOC117150365|XP_033173116.1|DMAU
OG0003702	LOC4813179|XP_001353539.3|DPSE	LOC117142129|XP_033161924.1|DMAU
OG0003703	LOC4812167|XP_033240949.1|DPSE	LOC117139844|XP_033158381.1|DMAU
OG0003704	LOC4813869|XP_001353797.2|DPSE	LOC117139832|XP_033158364.1|DMAU
OG0003705	LOC4804036|XP_001360664.4|DPSE	LOC117138420|XP_033156411.1|DMAU
OG0003706	LOC4813524|XP_033238370.1|DPSE	LOC117140928|XP_033160014.1|DMAU
OG0003707	LOC6899941|XP_033240736.1|DPSE	LOC117140922|XP_033160005.1|DMAU
OG0003708	LOC6899996|XP_033240096.1|DPSE	LOC117140535|XP_033159414.1|DMAU
OG0003709	LOC4805139|XP_001361591.1|DPSE	LOC117138282|XP_033156142.1|DMAU
OG0003710	LOC4805140|XP_001361592.2|DPSE	LOC117137047|XP_033154146.1|DMAU
OG0003711	LOC4812219|XP_001352951.1|DPSE	LOC117140092|XP_033158739.1|DMAU
OG0003712	LOC4803880|XP_001360528.2|DPSE	LOC117135499|XP_033151612.1|DMAU
OG0003713	LOC4803902|XP_001360547.2|DPSE	LOC117135832|XP_033152233.1|DMAU
OG0003714	LOC4805014|XP_001361484.1|DPSE	LOC117135830|XP_033152231.1|DMAU
OG0003715	LOC4813932|XP_001354094.1|DPSE	LOC117141201|XP_033160444.1|DMAU
OG0003716	LOC6900567|XP_002134945.2|DPSE	LOC117141748|XP_033161262.1|DMAU
OG0003717	LOC6900165|XP_002135504.2|DPSE	LOC117139024|XP_033157013.1|DMAU
OG0003718	LOC6900945|XP_015042412.1|DPSE	LOC117139088|XP_033157097.1|DMAU
OG0003719	LOC4813661|XP_001353536.2|DPSE	LOC117139760|XP_033158218.1|DMAU
OG0003720	LOC4815779|XP_001355731.1|DPSE	LOC117146742|XP_033169089.1|DMAU
OG0003721	LOC4804215|XP_001360810.3|DPSE	LOC117135997|XP_033152503.1|DMAU
OG0003722	LOC6900400|XP_033237377.1|DPSE	LOC117139307|XP_033157441.1|DMAU
OG0003723	LOC4812159|XP_001352610.2|DPSE	LOC117141578|XP_033160981.1|DMAU
OG0003724	LOC4812975|XP_001353740.2|DPSE	LOC117140183|XP_033158850.1|DMAU
OG0003725	LOC6900482|XP_015042819.1|DPSE	LOC117140637|XP_033159555.1|DMAU
OG0003726	LOC4813345|XP_001353756.2|DPSE	LOC117139624|XP_033157969.1|DMAU
OG0003727	LOC4813928|XP_033239657.1|DPSE	LOC117139499|XP_033157718.1|DMAU
OG0003728	LOC4802873|XP_033232644.1|DPSE	LOC117142740|XP_033162802.1|DMAU
OG0003729	LOC4812090|XP_033239292.1|DPSE	LOC117141824|XP_033161368.1|DMAU
OG0003730	LOC6900088|XP_033240094.1|DPSE	LOC117140152|XP_033158814.1|DMAU
OG0003731	LOC4812668|XP_001353052.2|DPSE	LOC117140383|XP_033159140.1|DMAU
OG0003732	LOC4813816|XP_001353632.2|DPSE	LOC117139872|XP_033158420.1|DMAU
OG0003733	LOC4812118|XP_001352809.2|DPSE	LOC117139658|XP_033158013.1|DMAU
OG0003734	LOC4814103|XP_001354247.4|DPSE	LOC117140731|XP_033159695.1|DMAU
OG0003735	LOC4803516|XP_001360229.3|DPSE	LOC117135575|XP_033151791.1|DMAU
OG0003736	LOC4804447|XP_001361008.2|DPSE	LOC117136834|XP_033153806.1|DMAU
OG0003737	LOC4805213|XP_001361654.3|DPSE	LOC117138378|XP_033156338.1|DMAU
OG0003738	LOC4803854|XP_015039397.2|DPSE	LOC117137355|XP_033154645.1|DMAU
OG0003739	LOC4804915|XP_001361400.3|DPSE	LOC117136244|XP_033152940.1|DMAU
OG0003740	LOC4804921|XP_001361406.2|DPSE	LOC117136996|XP_033154065.1|DMAU
OG0003741	LOC4812209|XP_001352808.2|DPSE	LOC117141385|XP_033160691.1|DMAU
OG0003742	LOC4811854|XP_001352908.2|DPSE	LOC117139074|XP_033157076.1|DMAU
OG0003743	LOC4804021|XP_001360651.3|DPSE	LOC117138588|XP_033156659.1|DMAU
OG0003744	LOC4804919|XP_001361404.3|DPSE	LOC117138583|XP_033156653.1|DMAU
OG0003745	LOC4805090|XP_001361551.2|DPSE	LOC117136416|XP_033153215.1|DMAU
OG0003746	LOC6898985|XP_002138945.3|DPSE	LOC117138174|XP_033155951.1|DMAU
OG0003747	LOC4813031|XP_001353366.3|DPSE	LOC117140679|XP_033159625.1|DMAU
OG0003748	LOC4813440|XP_001353365.4|DPSE	LOC117140360|XP_033159106.1|DMAU
OG0003749	LOC4813488|XP_001353361.4|DPSE	LOC117140388|XP_033159146.1|DMAU
OG0003750	LOC4813516|XP_003736171.1|DPSE	LOC117140532|XP_033159408.1|DMAU
OG0003751	LOC4813857|XP_033237611.1|DPSE	LOC117139080|XP_033157086.1|DMAU
OG0003752	LOC4811955|XP_001352823.5|DPSE	LOC117139495|XP_033157711.1|DMAU
OG0003753	LOC4812017|XP_001352842.2|DPSE	LOC117141927|XP_033161550.1|DMAU
OG0003754	LOC4811969|XP_033238950.1|DPSE	LOC117141925|XP_033161545.1|DMAU
OG0003755	LOC4812053|XP_001352437.4|DPSE	LOC117141850|XP_033161415.1|DMAU
OG0003756	LOC6899342|XP_002136187.1|DPSE	LOC117136989|XP_033154054.1|DMAU
OG0003757	LOC4804685|XP_001361205.4|DPSE	LOC117137497|XP_033154866.1|DMAU
OG0003758	LOC6898226|XP_015039326.2|DPSE	LOC117135747|XP_033152088.1|DMAU
OG0003759	LOC4812736|XP_033241250.1|DPSE	LOC117141912|XP_033161523.1|DMAU
OG0003760	LOC4804668|XP_001361193.3|DPSE	LOC117136284|XP_033153010.1|DMAU
OG0003761	LOC4813576|XP_001353815.3|DPSE	LOC117142081|XP_033161854.1|DMAU
OG0003762	LOC6900704|XP_015043195.2|DPSE	LOC117142082|XP_033161855.1|DMAU
OG0003763	LOC6900719|XP_033239020.1|DPSE	LOC117140970|XP_033160092.1|DMAU
OG0003764	LOC6900722|XP_033238682.1|DPSE	LOC117139506|XP_033157747.1|DMAU
OG0003765	LOC4816579|XP_001356243.1|DPSE	LOC117142508|XP_033162440.1|DMAU
OG0003766	LOC4814666|XP_001354909.2|DPSE	LOC117146503|XP_033168649.1|DMAU
OG0003767	LOC4804076|XP_001360694.1|DPSE	LOC117136087|XP_033152652.1|DMAU
OG0003768	LOC4805100|XP_033234238.1|DPSE	LOC117137266|XP_033154520.1|DMAU
OG0003769	LOC6898782|XP_015040448.2|DPSE	LOC117135730|XP_033152065.1|DMAU
OG0003770	LOC26532766|XP_033237159.1|DPSE	LOC117146331|XP_033168318.1|DMAU
OG0003771	LOC4814051|XP_001354197.3|DPSE	LOC117139614|XP_033157957.1|DMAU
OG0003772	LOC4814000|XP_033240449.1|DPSE	LOC117140915|XP_033159991.1|DMAU
OG0003773	LOC4804716|XP_001361234.1|DPSE	LOC117137372|XP_033154665.1|DMAU
OG0003774	LOC4804719|XP_001361237.5|DPSE	LOC117136063|XP_033152603.1|DMAU
OG0003775	LOC4814949|XP_001354567.3|DPSE	LOC117148267|XP_033171470.1|DMAU
OG0003776	LOC4803442|XP_001360167.2|DPSE	LOC117138046|XP_033155752.1|DMAU
OG0003777	LOC4804038|XP_001360666.2|DPSE	LOC117136250|XP_033152947.1|DMAU
OG0003778	LOC4805018|XP_033233548.1|DPSE	LOC117137120|XP_033154304.1|DMAU
OG0003779	LOC6898489|XP_015039951.1|DPSE	LOC117138349|XP_033156284.1|DMAU
OG0003780	LOC4803921|XP_001360562.2|DPSE	LOC117137892|XP_033155516.1|DMAU
OG0003781	LOC4811749|XP_033237112.1|DPSE	LOC117146255|XP_033168090.1|DMAU
OG0003782	LOC6902076|XP_033240219.1|DPSE	LOC117147890|XP_033170871.1|DMAU
OG0003783	LOC4800669|XP_001357901.2|DPSE	LOC117145942|XP_033167711.1|DMAU
OG0003784	LOC4804577|XP_001361116.2|DPSE	LOC117138153|XP_033155922.1|DMAU
OG0003785	LOC4803327|XP_001357517.2|DPSE	LOC117137285|XP_033154547.1|DMAU
OG0003786	LOC4804250|XP_015039766.2|DPSE	LOC117138400|XP_033156367.1|DMAU
OG0003787	LOC4804249|XP_001360837.3|DPSE	LOC117138403|XP_033156372.1|DMAU
OG0003788	LOC4804287|XP_001360868.2|DPSE	LOC117138122|XP_033155874.1|DMAU
OG0003789	LOC6898380|XP_015039627.2|DPSE	LOC117138204|XP_033156025.1|DMAU
OG0003790	LOC4812287|XP_001352682.2|DPSE	LOC117140599|XP_033159500.1|DMAU
OG0003791	LOC4802293|XP_003736707.2|DPSE	LOC117144242|XP_033165207.1|DMAU
OG0003792	LOC4804664|XP_001361189.2|DPSE	LOC117137611|XP_033155028.1|DMAU
OG0003793	LOC6898120|XP_002138200.2|DPSE	LOC117137500|XP_033154872.1|DMAU
OG0003794	LOC4804240|XP_001360831.2|DPSE	LOC117135961|XP_033152449.1|DMAU
OG0003795	LOC26533744|XP_015042613.2|DPSE	LOC117141807|XP_033161349.1|DMAU
OG0003796	LOC4800508|XP_001357773.2|DPSE	LOC117145621|XP_033167231.1|DMAU
OG0003797	LOC4816708|XP_001356195.2|DPSE	LOC117145767|XP_033167433.1|DMAU
OG0003798	LOC4805084|XP_001361546.1|DPSE	LOC117137003|XP_033154080.1|DMAU
OG0003799	LOC4803838|XP_001360491.3|DPSE	LOC117138198|XP_033156017.1|DMAU
OG0003800	LOC4817885|XP_001357377.1|DPSE	LOC117144247|XP_033165624.1|DMAU
OG0003801	LOC4816366|XP_033235301.1|DPSE	LOC117150624|XP_033173485.1|DMAU
OG0003802	LOC4816704|XP_001356106.3|DPSE	LOC117135287|XP_033151347.1|DMAU
OG0003803	LOC4800506|XP_001357771.3|DPSE	LOC117145626|XP_033167235.1|DMAU
OG0003804	LOC4818069|XP_015035450.2|DPSE	LOC117135139|XP_033151086.1|DMAU
OG0003805	LOC4817740|XP_001357101.2|DPSE	LOC117150636|XP_033173505.1|DMAU
OG0003806	LOC4811689|XP_001352272.3|DPSE	LOC117136302|XP_033153039.1|DMAU
OG0003807	LOC4818147|XP_001357205.1|DPSE	LOC117136360|XP_033153126.1|DMAU
OG0003808	LOC4813854|XP_001353447.4|DPSE	LOC117139687|XP_033158064.1|DMAU
OG0003809	LOC4817220|XP_033236534.1|DPSE	LOC117148017|XP_033171076.1|DMAU
OG0003810	LOC4805449|XP_015040656.1|DPSE	LOC117136330|XP_033153075.1|DMAU
OG0003811	LOC4803501|XP_001360216.1|DPSE	LOC117136638|XP_033153520.1|DMAU
OG0003812	LOC6903561|XP_033235994.1|DPSE	LOC117150430|XP_033173203.1|DMAU
OG0003813	LOC4817424|XP_001356340.2|DPSE	LOC117135299|XP_033151366.1|DMAU
