Orthogroup	DBIA.longest_only	DERE.longest_only
OG0005764	LOC108027171|XP_016953942.1|DBIA	LOC6552746|XP_001978990.1|DERE
OG0005765	LOC108027166|XP_016953918.1|DBIA	LOC6552745|XP_026831650.1|DERE
OG0005766	LOC108025200|XP_016951009.1|DBIA	LOC6551886|XP_026832470.1|DERE
OG0005767	LOC108031631|XP_016960725.1|DBIA	LOC6553690|XP_026838372.1|DERE
OG0005768	LOC108023333|XP_016948148.1|DBIA	LOC6551535|XP_026837395.1|DERE
OG0005769	LOC108027200|XP_016953996.1|DBIA	LOC6552737|XP_001978956.1|DERE
OG0005770	LOC108026183|XP_016952461.1|DBIA	LOC6553126|XP_001980071.1|DERE
OG0005771	LOC108025250|XP_016951091.1|DBIA	LOC6554469|XP_001981305.1|DERE
OG0005772	LOC108031629|XP_016960723.1|DBIA	LOC6552922|XP_001980995.1|DERE
OG0005773	LOC108026067|XP_016952251.1|DBIA	LOC6553148|XP_001980138.1|DERE
OG0005774	LOC108024525|XP_016949977.1|DBIA	LOC6553857|XP_001980561.1|DERE
OG0005775	LOC108028021|XP_016955146.1|DBIA	LOC6545858|XP_001973397.1|DERE
OG0005776	LOC108035670|XP_016966866.1|DBIA	LOC6545920|XP_001972733.2|DERE
OG0005777	LOC108034237|XP_016964575.1|DBIA	LOC6543156|XP_001969215.3|DERE
OG0005778	LOC108031425|XP_016960315.1|DBIA	LOC6552642|XP_026831885.1|DERE
OG0005779	LOC108026237|XP_016952561.1|DBIA	LOC6553002|XP_001980062.1|DERE
OG0005780	LOC108035316|XP_016966378.1|DBIA	LOC6544657|XP_001972486.1|DERE
OG0005781	LOC108028112|XP_016955250.1|DBIA	LOC6543811|XP_001972360.1|DERE
OG0005782	LOC108028560|XP_016955955.1|DBIA	LOC6543808|XP_026833744.1|DERE
OG0005783	LOC108036670|XP_016968441.1|DBIA	LOC6547164|XP_001976165.1|DERE
OG0005784	LOC108025441|XP_016951425.1|DBIA	LOC6554309|XP_026839480.1|DERE
OG0005785	LOC108025371|XP_016951320.1|DBIA	LOC6554505|XP_026839536.1|DERE
OG0005786	LOC108031588|XP_016960646.1|DBIA	LOC6553837|XP_001980476.1|DERE
OG0005787	LOC108032919|XP_016962472.1|DBIA	LOC6552289|XP_001978844.1|DERE
OG0005788	LOC108036528|XP_016968235.1|DBIA	LOC6549592|XP_001975660.1|DERE
OG0005789	LOC108036865|XP_016968731.1|DBIA	LOC6553926|XP_001978768.1|DERE
OG0005790	LOC108025249|XP_016951090.1|DBIA	LOC6554471|XP_001981307.2|DERE
OG0005791	LOC108031953|XP_016961229.1|DBIA	LOC6553171|XP_015010175.1|DERE
OG0005792	LOC108031954|XP_016961231.1|DBIA	LOC6553170|XP_001980006.1|DERE
OG0005793	LOC108026274|XP_016952625.1|DBIA	LOC6553275|XP_015009827.1|DERE
OG0005794	LOC108022803|XP_016947426.1|DBIA	LOC6546985|XP_001976073.1|DERE
OG0005795	LOC108024146|XP_016949427.1|DBIA	LOC6553234|XP_001980189.1|DERE
OG0005796	LOC108028018|XP_016955140.1|DBIA	LOC6545857|XP_015014091.1|DERE
OG0005797	LOC108034945|XP_016965713.1|DBIA	LOC6546102|XP_001972222.1|DERE
OG0005798	LOC108024579|XP_016950067.1|DBIA	LOC6551801|XP_001980814.1|DERE
OG0005799	LOC108031472|XP_016960417.1|DBIA	LOC6553457|XP_026834603.1|DERE
OG0005800	LOC108031491|XP_016960473.1|DBIA	LOC6553454|XP_001979251.1|DERE
OG0005801	LOC108031490|XP_016960472.1|DBIA	LOC6553455|XP_001979252.1|DERE
OG0005802	LOC108026224|XP_016952545.1|DBIA	LOC6553107|XP_026832097.1|DERE
OG0005803	LOC108024546|XP_016950009.1|DBIA	LOC6551797|XP_026831485.1|DERE
OG0005804	LOC108024856|XP_016950487.1|DBIA	LOC6552003|XP_001979702.1|DERE
OG0005805	LOC108022837|XP_016947497.1|DBIA	LOC6548073|XP_026836314.1|DERE
OG0005806	LOC108026008|XP_016952187.1|DBIA	LOC6554825|XP_001981998.1|DERE
OG0005807	LOC108026111|XP_016952300.1|DBIA	LOC6554789|XP_001981986.2|DERE
OG0005808	LOC108025829|XP_016951978.1|DBIA	LOC6550630|XP_001978142.1|DERE
OG0005809	LOC108028605|XP_016956017.1|DBIA	LOC6545419|XP_001971163.1|DERE
OG0005810	LOC108031719|XP_016960877.1|DBIA	LOC6553459|XP_001979256.1|DERE
OG0005811	LOC108031720|XP_016960878.1|DBIA	LOC6553460|XP_001979257.1|DERE
OG0005812	LOC108032097|XP_016961414.1|DBIA	LOC6551869|XP_001980819.1|DERE
OG0005813	LOC108031059|XP_016959754.1|DBIA	LOC6552211|XP_001980730.1|DERE
OG0005814	LOC108027392|XP_016954317.1|DBIA	LOC6552738|XP_001978982.2|DERE
OG0005815	LOC108030159|XP_016958378.1|DBIA	LOC6540980|XP_001970753.2|DERE
OG0005816	LOC108023860|XP_016949003.1|DBIA	LOC6554734|XP_001981069.1|DERE
OG0005817	LOC108031628|XP_016960722.1|DBIA	LOC6552923|XP_001980996.1|DERE
OG0005818	LOC108025394|XP_016951359.1|DBIA	LOC6554464|XP_026839791.1|DERE
OG0005819	LOC108027368|XP_016954280.1|DBIA	LOC6553004|XP_001979147.1|DERE
OG0005820	LOC108027369|XP_016954281.1|DBIA	LOC6553005|XP_001979148.1|DERE
OG0005821	LOC108027394|XP_016954319.1|DBIA	LOC6553052|XP_001979139.1|DERE
OG0005822	LOC108034307|XP_016964666.1|DBIA	LOC6540843|XP_001970103.1|DERE
OG0005823	LOC108023697|XP_016948812.1|DBIA	LOC6550193|XP_001977582.1|DERE
OG0005824	LOC108031683|XP_016960817.1|DBIA	LOC6552869|XP_001979977.1|DERE
OG0005825	LOC108028104|XP_016955240.1|DBIA	LOC6544538|XP_001972400.1|DERE
OG0005826	LOC108031821|XP_016961433.1|DBIA	LOC6544248|XP_001973815.2|DERE
OG0005827	LOC108026011|XP_016952191.1|DBIA	LOC6554576|XP_001981764.1|DERE
OG0005828	LOC108028368|XP_016955646.1|DBIA	LOC6545209|XP_001972100.1|DERE
OG0005829	LOC108031813|XP_016961029.1|DBIA	LOC6552678|XP_001980917.1|DERE
OG0005830	LOC108035161|XP_016966106.1|DBIA	LOC6543639|XP_001971843.1|DERE
OG0005831	LOC108034572|XP_016964991.1|DBIA	LOC6543679|XP_001971847.2|DERE
OG0005832	LOC108035699|XP_016966909.1|DBIA	LOC6543680|XP_001971848.2|DERE
OG0005833	LOC108034853|XP_016965490.1|DBIA	LOC6543713|XP_026833345.1|DERE
OG0005834	LOC108034859|XP_016965499.1|DBIA	LOC6543718|XP_001971861.1|DERE
OG0005835	LOC108035694|XP_016966902.1|DBIA	LOC6543723|XP_001971866.1|DERE
OG0005836	LOC108035595|XP_016966759.1|DBIA	LOC6546328|XP_001972940.2|DERE
OG0005837	LOC108026267|XP_016952616.1|DBIA	LOC6554826|XP_001981999.1|DERE
OG0005838	LOC108025449|XP_016951436.1|DBIA	LOC6552061|XP_026835220.1|DERE
OG0005839	LOC108027856|XP_016954945.1|DBIA	LOC6542706|XP_001968458.1|DERE
OG0005840	LOC108025602|XP_016951629.1|DBIA	LOC6551935|XP_001979679.1|DERE
OG0005841	LOC108027142|XP_016953850.1|DBIA	LOC6553308|XP_026831908.1|DERE
OG0005842	LOC108023747|XP_016948875.1|DBIA	LOC6555707|XP_001982551.1|DERE
OG0005843	LOC108035424|XP_016966541.1|DBIA	LOC6545838|XP_001972739.1|DERE
OG0005844	LOC108035911|XP_016967171.1|DBIA	LOC6545088|XP_001973274.1|DERE
OG0005845	LOC108032894|XP_016962419.1|DBIA	LOC6552299|XP_001978896.1|DERE
OG0005846	LOC108031374|XP_016960197.1|DBIA	LOC6552588|XP_026837708.1|DERE
OG0005847	LOC108031752|XP_016960945.1|DBIA	LOC6552459|XP_026831893.1|DERE
OG0005848	LOC108025787|XP_016951902.1|DBIA	LOC6550515|XP_026837645.1|DERE
OG0005849	LOC108026293|XP_016952664.1|DBIA	LOC6550608|XP_026837598.1|DERE
OG0005850	LOC108025731|XP_016951799.1|DBIA	LOC6550511|XP_001977986.1|DERE
OG0005851	LOC108033959|XP_016964153.1|DBIA	LOC6542618|XP_001970085.1|DERE
OG0005852	LOC108024836|XP_016950459.1|DBIA	LOC6553923|XP_001980570.1|DERE
OG0005853	LOC108023220|XP_016947979.1|DBIA	LOC6550166|XP_001977604.1|DERE
OG0005854	LOC108031474|XP_016960424.1|DBIA	LOC6553458|XP_026834639.1|DERE
OG0005855	LOC108023639|XP_016948744.1|DBIA	LOC6551066|XP_026837678.1|DERE
OG0005856	LOC108025745|XP_016951822.1|DBIA	LOC6550710|XP_026838334.1|DERE
OG0005857	LOC108031351|XP_016960105.1|DBIA	LOC6553935|XP_001979486.1|DERE
OG0005858	LOC108031587|XP_016960645.1|DBIA	LOC6553839|XP_001980478.1|DERE
OG0005859	LOC108029272|XP_016956960.1|DBIA	LOC6540704|XP_001968771.2|DERE
OG0005860	LOC108027239|XP_016954062.1|DBIA	LOC6553198|XP_026832010.1|DERE
OG0005861	LOC108023863|XP_016949009.1|DBIA	LOC6555415|XP_026836097.1|DERE
OG0005862	LOC108029359|XP_016957070.1|DBIA	LOC6542877|XP_026834999.1|DERE
OG0005863	LOC108022938|XP_016947640.1|DBIA	LOC6547886|XP_001976430.1|DERE
OG0005864	LOC108032069|XP_016961376.1|DBIA	LOC6552589|XP_001980898.1|DERE
OG0005865	LOC108031412|XP_016960301.1|DBIA	LOC6554714|XP_001981964.1|DERE
OG0005866	LOC108030458|XP_016958840.1|DBIA	LOC6546996|XP_026836847.1|DERE
OG0005867	LOC108033287|XP_016963042.1|DBIA	LOC6541436|XP_026834944.1|DERE
OG0005868	LOC108022962|XP_016947671.1|DBIA	LOC26526846|XP_015012867.1|DERE
OG0005869	LOC108021980|XP_016946309.1|DBIA	LOC6551280|XP_026837262.1|DERE
OG0005870	LOC108023627|XP_016948727.1|DBIA	LOC6555660|XP_001982573.1|DERE
OG0005871	LOC108036518|XP_016968216.1|DBIA	LOC6551136|XP_001978282.1|DERE
OG0005872	LOC108031571|XP_016960617.1|DBIA	LOC6555412|XP_026839638.1|DERE
OG0005873	LOC108031582|XP_016960640.1|DBIA	LOC6552449|XP_001980867.1|DERE
OG0005874	LOC108033125|XP_016962830.1|DBIA	LOC6550650|XP_026837218.1|DERE
OG0005875	LOC108029751|XP_016957734.1|DBIA	LOC6541844|XP_015014752.1|DERE
OG0005876	LOC108021964|XP_016946285.1|DBIA	LOC6551011|XP_026837769.1|DERE
OG0005877	LOC108025780|XP_016951884.1|DBIA	LOC6550665|XP_001977993.1|DERE
OG0005878	LOC108024295|XP_016949685.1|DBIA	LOC6551181|XP_026837768.1|DERE
OG0005878	LOC108028612|XP_016956059.1|DBIA	LOC113564499|XP_026837767.1|DERE
OG0005879	LOC108023725|XP_016948850.1|DBIA	LOC6550271|XP_015010785.1|DERE
OG0005880	LOC108030844|XP_016959468.1|DBIA	LOC6543922|XP_001973657.1|DERE
OG0005881	LOC108034598|XP_016965020.1|DBIA	LOC6544755|XP_001972760.1|DERE
OG0005882	LOC108025858|XP_016952014.1|DBIA	LOC6550557|XP_001977957.1|DERE
OG0005883	LOC108028973|XP_016956505.1|DBIA	LOC6544857|XP_001970996.1|DERE
OG0005884	LOC108028669|XP_016956091.1|DBIA	LOC6546228|XP_001973570.1|DERE
OG0005885	LOC108035606|XP_016966775.1|DBIA	LOC6545557|XP_001972683.1|DERE
OG0005886	LOC108034481|XP_016964872.1|DBIA	LOC6545760|XP_026832656.1|DERE
OG0005887	LOC108034994|XP_016965820.1|DBIA	LOC6544754|XP_015013985.2|DERE
OG0005888	LOC108030794|XP_016959360.1|DBIA	LOC6544166|XP_026832276.1|DERE
OG0005889	LOC108035937|XP_016967219.1|DBIA	LOC6545380|XP_001972587.3|DERE
OG0005890	LOC108024243|XP_016949613.1|DBIA	LOC6550926|XP_001976981.1|DERE
OG0005891	LOC108030677|XP_016959195.1|DBIA	LOC6544729|XP_015013922.1|DERE
OG0005892	LOC108030626|XP_016959118.1|DBIA	LOC6544367|XP_001972426.2|DERE
OG0005893	LOC108030643|XP_016959146.1|DBIA	LOC6544599|XP_001973061.1|DERE
OG0005894	LOC108030644|XP_016959147.1|DBIA	LOC6544600|XP_001973062.1|DERE
OG0005895	LOC108030647|XP_016959148.1|DBIA	LOC6544601|XP_001973063.1|DERE
OG0005896	LOC108028689|XP_016956122.1|DBIA	LOC6546058|XP_001973511.1|DERE
OG0005897	LOC108035168|XP_016966120.1|DBIA	LOC6545440|XP_015013945.1|DERE
OG0005898	LOC108026570|XP_016953014.1|DBIA	LOC6550715|XP_001978097.2|DERE
OG0005899	LOC108030238|XP_016958531.1|DBIA	LOC6542547|XP_001970628.1|DERE
OG0005900	LOC108028956|XP_016956484.1|DBIA	LOC6542207|XP_001968191.1|DERE
OG0005901	LOC108022719|XP_016947293.1|DBIA	LOC6548179|XP_001975088.1|DERE
OG0005902	LOC108036649|XP_016968418.1|DBIA	LOC6549619|XP_001975656.1|DERE
OG0005903	LOC108024398|XP_016949797.1|DBIA	LOC6551785|XP_001980598.3|DERE
OG0005904	LOC108024790|XP_016950398.1|DBIA	LOC6554246|XP_001982095.2|DERE
OG0005905	LOC108028485|XP_016955837.1|DBIA	LOC6545709|XP_015014095.1|DERE
OG0005906	LOC108035905|XP_016967160.1|DBIA	LOC6545252|XP_001973309.3|DERE
OG0005907	LOC108028278|XP_016955472.1|DBIA	LOC6545796|XP_001973424.1|DERE
OG0005908	LOC108030563|XP_016958950.1|DBIA	LOC6544412|XP_026833439.1|DERE
OG0005909	LOC108030884|XP_016959533.1|DBIA	LOC6543931|XP_015014157.1|DERE
OG0005910	LOC108022820|XP_016947450.1|DBIA	LOC6548525|XP_026835949.1|DERE
OG0005911	LOC108022821|XP_016947451.1|DBIA	LOC6548524|XP_001975406.1|DERE
OG0005912	LOC108022711|XP_016947274.1|DBIA	LOC113563681|XP_015011708.1|DERE
OG0005913	LOC108031526|XP_016960543.1|DBIA	LOC6554886|XP_001982241.1|DERE
OG0005914	LOC108036222|XP_016967702.1|DBIA	LOC6549210|XP_001975666.1|DERE
OG0005915	LOC108036471|XP_016968136.1|DBIA	LOC6549212|XP_001975668.1|DERE
OG0005916	LOC108022849|XP_016947510.1|DBIA	LOC6547818|XP_001975005.1|DERE
OG0005917	LOC108030443|XP_016958824.1|DBIA	LOC6547100|XP_001974780.1|DERE
OG0005918	LOC108023800|XP_016948930.1|DBIA	LOC6551506|XP_001978577.1|DERE
OG0005919	LOC108036319|XP_016967821.1|DBIA	LOC6543381|XP_001969173.1|DERE
OG0005920	LOC108030146|XP_016958351.1|DBIA	LOC6548866|XP_001975452.1|DERE
OG0005921	LOC108034801|XP_016965291.1|DBIA	LOC6543771|XP_001971199.1|DERE
OG0005922	LOC108023423|XP_016948398.1|DBIA	LOC6555712|XP_001982556.1|DERE
OG0005923	LOC108035637|XP_016966829.1|DBIA	LOC6544756|XP_001972479.1|DERE
OG0005924	LOC108035644|XP_016966838.1|DBIA	LOC6545531|XP_026832672.1|DERE
OG0005925	LOC108035961|XP_016967263.1|DBIA	LOC6545382|XP_001972589.1|DERE
OG0005926	LOC108023913|XP_016949087.1|DBIA	LOC6550518|XP_001977908.1|DERE
OG0005927	LOC108027356|XP_016954267.1|DBIA	LOC6552832|XP_026831547.1|DERE
OG0005928	LOC108027587|XP_016954590.1|DBIA	LOC6551576|XP_026838516.1|DERE
OG0005929	LOC108035666|XP_016966863.1|DBIA	LOC6545851|XP_001971190.1|DERE
OG0005930	LOC108030083|XP_016958210.1|DBIA	LOC6546602|XP_001976041.1|DERE
OG0005931	LOC108030414|XP_016958788.1|DBIA	LOC6541000|XP_001970756.1|DERE
OG0005932	LOC108022745|XP_016947325.1|DBIA	LOC26526815|XP_026836444.1|DERE
OG0005933	LOC108029601|XP_016957463.1|DBIA	LOC6542533|XP_001970396.1|DERE
OG0005934	LOC108022784|XP_016947397.1|DBIA	LOC6549132|XP_001975587.3|DERE
OG0005935	LOC108030822|XP_016959425.1|DBIA	LOC6544164|XP_001973765.2|DERE
OG0005936	LOC108034292|XP_016964642.1|DBIA	LOC6541733|XP_001970093.1|DERE
OG0005937	LOC108030808|XP_016959392.1|DBIA	LOC6544108|XP_001973763.1|DERE
OG0005938	LOC108036496|XP_016968178.1|DBIA	LOC6548335|XP_026836178.1|DERE
OG0005939	LOC108025922|XP_016952101.1|DBIA	LOC6550592|XP_001978169.1|DERE
OG0005940	LOC108022626|XP_016947160.1|DBIA	LOC6548198|XP_001975081.2|DERE
OG0005941	LOC108026845|XP_016953512.1|DBIA	LOC6548390|XP_001976471.1|DERE
OG0005942	LOC108029650|XP_016957555.1|DBIA	LOC6540960|XP_001970767.1|DERE
OG0005943	LOC108030114|XP_016958299.1|DBIA	LOC6543083|XP_026834091.1|DERE
OG0005944	LOC108030372|XP_016958731.1|DBIA	LOC6541037|XP_026835593.1|DERE
OG0005945	LOC108036552|XP_016968275.1|DBIA	LOC6547162|XP_001976163.1|DERE
OG0005946	LOC108029699|XP_016957653.1|DBIA	LOC6546711|XP_026835703.1|DERE
OG0005947	LOC108036406|XP_016968015.1|DBIA	LOC6548537|XP_026835780.1|DERE
OG0005948	LOC108035875|XP_016967113.1|DBIA	LOC6545254|XP_001973311.1|DERE
OG0005949	LOC108030738|XP_016959274.1|DBIA	LOC6543930|XP_001973665.3|DERE
OG0005950	LOC108033771|XP_016963858.1|DBIA	LOC6543228|XP_015014469.1|DERE
OG0005951	LOC108035436|XP_016966557.1|DBIA	LOC6546099|XP_026833466.1|DERE
OG0005952	LOC108033770|XP_016963856.1|DBIA	LOC6541284|XP_015014912.1|DERE
OG0005953	LOC108034087|XP_016964343.1|DBIA	LOC6548785|XP_001974064.1|DERE
OG0005954	LOC108033985|XP_016964198.1|DBIA	LOC6548781|XP_001974060.1|DERE
OG0005955	LOC108024779|XP_016950384.1|DBIA	LOC6551989|XP_001980797.1|DERE
OG0005956	LOC108022636|XP_016947180.1|DBIA	LOC6546751|XP_001974544.2|DERE
OG0005957	LOC108032212|XP_016961562.1|DBIA	LOC6554674|XP_001981966.1|DERE
OG0005958	LOC108025544|XP_016951563.1|DBIA	LOC6554504|XP_001981738.1|DERE
OG0005959	LOC108032622|XP_016962049.1|DBIA	LOC6542821|XP_001969355.1|DERE
OG0005960	LOC108035791|XP_016967018.1|DBIA	LOC6550209|XP_001977720.1|DERE
OG0005961	LOC108022708|XP_016947272.1|DBIA	LOC6548730|XP_001975400.1|DERE
OG0005962	LOC108029352|XP_016957031.1|DBIA	LOC6547592|XP_001974891.2|DERE
OG0005963	LOC108034301|XP_016964653.1|DBIA	LOC6543023|XP_001969834.1|DERE
OG0005964	LOC108022943|XP_016947644.1|DBIA	LOC6548303|XP_026836002.1|DERE
OG0005965	LOC108036356|XP_016967921.1|DBIA	LOC6542158|XP_001969138.2|DERE
OG0005966	LOC108022827|XP_016947458.1|DBIA	LOC6546831|XP_001975938.1|DERE
OG0005967	LOC108029594|XP_016957452.1|DBIA	LOC6547620|XP_026836555.1|DERE
OG0005968	LOC108029689|XP_016957637.1|DBIA	LOC6547757|XP_015011822.1|DERE
OG0005969	LOC108026903|XP_016953602.1|DBIA	LOC6548130|XP_001976507.3|DERE
OG0005970	LOC108034544|XP_016964959.1|DBIA	LOC6543546|XP_001972299.1|DERE
OG0005971	LOC108029544|XP_016957346.1|DBIA	LOC6549425|XP_001975705.1|DERE
OG0005972	LOC108028506|XP_016955873.1|DBIA	LOC6545927|XP_001973479.1|DERE
OG0005973	LOC108028019|XP_016955143.1|DBIA	LOC6545757|XP_001973401.1|DERE
OG0005974	LOC108028653|XP_016956066.1|DBIA	LOC6545233|XP_015014101.1|DERE
OG0005975	LOC108028419|XP_016955734.1|DBIA	LOC6545925|XP_001973477.1|DERE
OG0005976	LOC108025106|XP_016950862.1|DBIA	LOC113563678|XP_026838537.1|DERE
OG0005977	LOC108030343|XP_016958697.1|DBIA	LOC6547781|XP_001974936.1|DERE
OG0005978	LOC108022972|XP_016947686.1|DBIA	LOC6548276|XP_001975258.1|DERE
OG0005979	LOC108029785|XP_016957784.1|DBIA	LOC6549519|XP_001975811.1|DERE
OG0005980	LOC108030418|XP_016958794.1|DBIA	LOC6542640|XP_001970634.1|DERE
OG0005981	LOC108030924|XP_016959643.1|DBIA	LOC6551262|XP_015010915.1|DERE
OG0005982	LOC108030375|XP_016958734.1|DBIA	LOC6543077|XP_001970627.1|DERE
OG0005983	LOC108023982|XP_016949199.1|DBIA	LOC6550479|XP_001977823.1|DERE
OG0005984	LOC108033121|XP_016962822.1|DBIA	LOC6550064|XP_026837381.1|DERE
OG0005985	LOC108025759|XP_016951843.1|DBIA	LOC6551526|XP_001977169.1|DERE
OG0005986	LOC108023349|XP_016948182.1|DBIA	LOC6550169|XP_001977607.1|DERE
OG0005987	LOC108025796|XP_016951921.1|DBIA	LOC6551667|XP_015011054.1|DERE
OG0005988	LOC108030406|XP_016958780.1|DBIA	LOC6546956|XP_001976025.1|DERE
OG0005989	LOC108029560|XP_016957390.1|DBIA	LOC6549503|XP_001975725.1|DERE
OG0005990	LOC108022664|XP_016947221.1|DBIA	LOC6547040|XP_001974629.1|DERE
OG0005991	LOC108029536|XP_016957334.1|DBIA	LOC6541849|XP_001970401.1|DERE
OG0005992	LOC108035308|XP_016966368.1|DBIA	LOC6546344|XP_001972288.1|DERE
OG0005993	LOC108035310|XP_016966371.1|DBIA	LOC6546346|XP_015013208.1|DERE
OG0005994	LOC108030814|XP_016959403.1|DBIA	LOC6543821|XP_015014144.1|DERE
OG0005995	LOC108028790|XP_016956261.1|DBIA	LOC6545930|XP_001973482.1|DERE
OG0005996	LOC108030754|XP_016959294.1|DBIA	LOC6543927|XP_001973662.1|DERE
OG0005997	LOC108036579|XP_016968319.1|DBIA	LOC6547207|XP_001976156.1|DERE
OG0005998	LOC108034578|XP_016964999.1|DBIA	LOC6545951|XP_001972798.1|DERE
OG0005999	LOC108031279|XP_016960013.1|DBIA	LOC6545236|XP_001971028.1|DERE
OG0006000	LOC108036390|XP_016967986.1|DBIA	LOC6548484|XP_026836753.1|DERE
OG0006001	LOC108034498|XP_016964893.1|DBIA	LOC6544504|XP_015013265.1|DERE
OG0006002	LOC108026810|XP_016953462.1|DBIA	LOC6548017|XP_026836897.1|DERE
OG0006003	LOC108035458|XP_016966588.1|DBIA	LOC6545142|XP_026833295.1|DERE
OG0006004	LOC108032851|XP_016962341.1|DBIA, LOC108032888|XP_016962412.1|DBIA	LOC6552094|XP_001978864.1|DERE
OG0006005	LOC108022702|XP_016947264.1|DBIA	LOC6547111|XP_001976102.1|DERE
OG0006006	LOC108022742|XP_016947323.1|DBIA	LOC6547726|XP_001975015.1|DERE
OG0006007	LOC108029688|XP_016957633.1|DBIA	LOC6542278|XP_001970770.1|DERE
OG0006008	LOC108027850|XP_016954933.1|DBIA	LOC6541324|XP_001968503.1|DERE, LOC113564237|XP_026835627.1|DERE
OG0006009	LOC108028342|XP_016955582.1|DBIA	LOC6545988|XP_026832501.1|DERE
OG0006010	LOC108030824|XP_016959430.1|DBIA	LOC6543896|XP_001973647.3|DERE
OG0006011	LOC108029499|XP_016957271.1|DBIA	LOC6544825|XP_026832478.1|DERE
OG0006012	LOC108028256|XP_016955431.1|DBIA	LOC6544459|XP_026833686.1|DERE
OG0006013	LOC108029866|XP_016957844.1|DBIA	LOC6546622|XP_015011631.1|DERE
OG0006014	LOC108034528|XP_016964943.1|DBIA	LOC6545564|XP_001972668.1|DERE
OG0006015	LOC108026699|XP_016953281.1|DBIA	LOC6548996|XP_001975547.1|DERE
OG0006016	LOC108029599|XP_016957460.1|DBIA	LOC6543133|XP_026834138.1|DERE
OG0006017	LOC108023089|XP_016947835.1|DBIA	LOC6546891|XP_001975972.1|DERE
OG0006018	LOC108030175|XP_016958405.1|DBIA	LOC6547293|XP_001974775.1|DERE
OG0006019	LOC108023015|XP_016947737.1|DBIA	LOC26526063|XP_015012731.1|DERE
OG0006020	LOC108028695|XP_016956129.1|DBIA	LOC6546071|XP_026833266.1|DERE
OG0006021	LOC108035893|XP_016967136.1|DBIA	LOC6545167|XP_001972575.1|DERE
OG0006022	LOC108032704|XP_016962171.1|DBIA	LOC6542492|XP_001969629.1|DERE
OG0006023	LOC108025999|XP_016952178.1|DBIA	LOC6554574|XP_026834675.1|DERE
OG0006024	LOC108032991|XP_016962558.1|DBIA	LOC6550490|XP_026837301.1|DERE
OG0006025	LOC108022509|XP_016946966.1|DBIA	LOC6546852|XP_026835645.1|DERE
OG0006026	LOC108031969|XP_016961250.1|DBIA	LOC6555119|XP_001982261.2|DERE
OG0006027	LOC108029641|XP_016957538.1|DBIA	LOC6549641|XP_001975759.1|DERE
OG0006028	LOC108023076|XP_016947816.1|DBIA	LOC6549557|XP_001975645.1|DERE
OG0006029	LOC108029547|XP_016957352.1|DBIA	LOC6542208|XP_001970404.1|DERE
OG0006030	LOC108031651|XP_016960771.1|DBIA	LOC6554690|XP_001981950.1|DERE
OG0006031	LOC108030364|XP_016958722.1|DBIA	LOC6546923|XP_001975994.3|DERE
OG0006032	LOC108027562|XP_016954527.1|DBIA	LOC6549914|XP_015011401.1|DERE
OG0006033	LOC108023028|XP_016947757.1|DBIA	LOC6546888|XP_001975969.1|DERE
OG0006034	LOC108031853|XP_016961095.1|DBIA	LOC6553471|XP_001979371.2|DERE
OG0006035	LOC108026217|XP_016952523.1|DBIA	LOC6553091|XP_001980110.1|DERE
OG0006036	LOC108032436|XP_016961748.1|DBIA	LOC6543036|XP_001969322.2|DERE
OG0006037	LOC108022816|XP_016947442.1|DBIA	LOC6549081|XP_001975600.1|DERE
OG0006038	LOC108027407|XP_016954335.1|DBIA	LOC6552602|XP_001978995.1|DERE
OG0006039	LOC108029693|XP_016957644.1|DBIA	LOC6540973|XP_001970775.1|DERE
OG0006040	LOC108029666|XP_016957583.1|DBIA	LOC6549269|XP_001975711.1|DERE
OG0006041	LOC108023723|XP_016948848.1|DBIA	LOC6551475|XP_001978508.1|DERE
OG0006042	LOC108030075|XP_016958169.1|DBIA	LOC6546593|XP_026836532.1|DERE
OG0006043	LOC108028708|XP_016956147.1|DBIA	LOC6546390|XP_026833337.1|DERE
OG0006044	LOC108024197|XP_016949535.1|DBIA	LOC6555745|XP_001982448.1|DERE
OG0006045	LOC108035507|XP_016966660.1|DBIA	LOC6541445|XP_001970781.1|DERE
OG0006046	LOC108022865|XP_016947532.1|DBIA	LOC6548165|XP_001975271.2|DERE
OG0006047	LOC108035549|XP_016966707.1|DBIA	LOC6545595|XP_001972707.1|DERE
OG0006048	LOC108030665|XP_016959180.1|DBIA	LOC6544542|XP_001972404.1|DERE
OG0006049	LOC108023969|XP_016949179.1|DBIA	LOC6550103|XP_001978191.1|DERE
OG0006050	LOC108025286|XP_016951156.1|DBIA	LOC6554743|XP_001981086.1|DERE
OG0006051	LOC108023661|XP_016948770.1|DBIA	LOC6551090|XP_001977104.1|DERE
OG0006052	LOC108022752|XP_016947339.1|DBIA	LOC6548456|XP_026836505.1|DERE
OG0006053	LOC108034751|XP_016965189.1|DBIA	LOC6544778|XP_001971684.1|DERE
OG0006054	LOC108024912|XP_016950593.1|DBIA	LOC6555869|XP_001982746.3|DERE
OG0006055	LOC108027419|XP_016954350.1|DBIA	LOC6553671|XP_001980413.1|DERE
OG0006056	LOC108030367|XP_016958725.1|DBIA	LOC6546592|XP_001975481.1|DERE
OG0006057	LOC108030590|XP_016959055.1|DBIA	LOC6545725|XP_026833012.1|DERE
OG0006058	LOC108031847|XP_016961088.1|DBIA	LOC6553880|XP_001979591.1|DERE
