Orthogroup	DBIA.longest_only	DMEL.longest_only
OG0005567	LOC108030997|XP_016959687.1|DBIA	Ets96B|NP_996290.1|DMEL
OG0005568	LOC108029111|XP_016956713.1|DBIA	CG14043|NP_608886.1|DMEL
OG0005569	LOC108036150|XP_016967626.1|DBIA	CG10874|NP_001259911.1|DMEL
OG0005570	LOC108027937|XP_016955055.1|DBIA	CG4629|NP_722676.3|DMEL
OG0005571	LOC108022831|XP_016947465.1|DBIA	side-V|NP_611765.2|DMEL
OG0005572	LOC108026706|XP_016953292.1|DBIA	CG30394|NP_611578.1|DMEL
OG0005573	LOC108026271|XP_016952621.1|DBIA	XNP|NP_651398.1|DMEL
OG0005574	LOC108030076|XP_016958176.1|DBIA	blow|NP_724580.1|DMEL
OG0005575	LOC108025204|XP_016951025.1|DBIA	CG12817|NP_001036701.1|DMEL
OG0005576	LOC108036274|XP_016967773.1|DBIA	CG30094|NP_725535.1|DMEL
OG0005577	LOC108030684|XP_016959206.1|DBIA	Pex3|NP_648753.1|DMEL
OG0005578	LOC108028352|XP_016955597.1|DBIA	gogo|NP_649200.2|DMEL
OG0005579	LOC108028356|XP_016955605.1|DBIA	CG17122|NP_730506.1|DMEL
OG0005580	LOC108028822|XP_016956302.1|DBIA	Dhpr|NP_523990.1|DMEL
OG0005581	LOC108033056|XP_016962675.1|DBIA	Ca-alpha1T|NP_001259267.1|DMEL
OG0005582	LOC108030897|XP_016959562.1|DBIA	CG7414|NP_649365.1|DMEL
OG0005583	LOC108034862|XP_016965526.1|DBIA	CG6983|NP_648227.1|DMEL
OG0005584	LOC108027251|XP_016954097.1|DBIA	WDR79|NP_001285665.1|DMEL
OG0005585	LOC108027389|XP_016954314.1|DBIA	Sas-4|NP_649701.2|DMEL
OG0005586	LOC108027301|XP_016954182.1|DBIA	Rheb|NP_730950.2|DMEL
OG0005587	LOC108034167|XP_016964463.1|DBIA	abo|NP_524784.1|DMEL
OG0005588	LOC108035273|XP_016966321.1|DBIA	Zn72D|NP_788510.1|DMEL
OG0005589	LOC108032181|XP_016961525.1|DBIA	Iru|NP_649859.1|DMEL
OG0005590	LOC108030421|XP_016958797.1|DBIA	Mccc2|NP_652724.1|DMEL
OG0005591	LOC108024024|XP_016949276.1|DBIA	mus101|NP_524909.1|DMEL
OG0005592	LOC108024976|XP_016950712.1|DBIA	CCT3|NP_650572.2|DMEL
OG0005593	LOC108035325|XP_016966389.1|DBIA	Mfap1|NP_647679.1|DMEL
OG0005594	LOC108028390|XP_016955693.1|DBIA	msl-3|NP_523951.1|DMEL
OG0005595	LOC108028389|XP_016955692.1|DBIA	form3|NP_001097527.1|DMEL
OG0005596	LOC108035618|XP_016966796.1|DBIA	Cdc37|NP_477006.1|DMEL
OG0005597	LOC108032060|XP_016961367.1|DBIA	mtg|NP_731221.2|DMEL
OG0005598	LOC108025378|XP_016951339.1|DBIA	RpS8|NP_651740.1|DMEL
OG0005599	LOC108026708|XP_016953294.1|DBIA	CG9485|NP_726062.2|DMEL
OG0005600	LOC108031855|XP_016961098.1|DBIA	pch2|NP_524282.4|DMEL
OG0005601	LOC108024017|XP_016949266.1|DBIA	AP-1-2beta|NP_523415.1|DMEL
OG0005602	LOC108025084|XP_016950832.1|DBIA	CG14551|NP_651462.1|DMEL
OG0005603	LOC108026527|XP_016952964.1|DBIA	CG11808|NP_611021.1|DMEL
OG0005604	LOC108026807|XP_016953460.1|DBIA	row|NP_001260992.1|DMEL
OG0005605	LOC108022696|XP_016947258.1|DBIA	garz|NP_610761.2|DMEL
OG0005606	LOC108034040|XP_016964275.1|DBIA	Rab3-GAP|NP_609544.2|DMEL
OG0005607	LOC108024352|XP_016949743.1|DBIA	RpL24-like|NP_650073.1|DMEL
OG0005608	LOC108024380|XP_016949773.1|DBIA	ninaG|NP_650070.1|DMEL
OG0005609	LOC108034552|XP_016964969.1|DBIA	CG32276|NP_728830.1|DMEL
OG0005610	LOC108035293|XP_016966348.1|DBIA	Uxs|NP_648182.1|DMEL
OG0005611	LOC108034820|XP_016965387.1|DBIA	kst|NP_001097492.2|DMEL
OG0005612	LOC108031586|XP_016960643.1|DBIA	GCC185|NP_001097755.1|DMEL
OG0005613	LOC108023394|XP_016948320.1|DBIA	mRpS33|NP_524380.1|DMEL
OG0005614	LOC108023816|XP_016948950.1|DBIA	PEK|NP_649538.1|DMEL
OG0005615	LOC108023877|XP_016949049.1|DBIA	pygo|NP_651872.1|DMEL
OG0005616	LOC108031395|XP_016960249.1|DBIA	CG14866|NP_001138057.1|DMEL
OG0005617	LOC108027306|XP_016954188.1|DBIA	CG9727|NP_001262317.1|DMEL
OG0005618	LOC108030462|XP_016958846.1|DBIA	rho-7|NP_523704.1|DMEL
OG0005619	LOC108024605|XP_016950114.1|DBIA	Gos28|NP_650739.2|DMEL
OG0005620	LOC108025748|XP_016951831.1|DBIA	sbr|NP_524660.1|DMEL
OG0005621	LOC108023706|XP_016948824.1|DBIA	CG42240|NP_001259269.1|DMEL
OG0005622	LOC108023413|XP_016948362.1|DBIA	ND-ASHI|NP_572338.1|DMEL
OG0005623	LOC108023554|XP_016948624.1|DBIA	boi|NP_001096868.3|DMEL
OG0005624	LOC108027291|XP_016954171.1|DBIA	CG1965|NP_649689.1|DMEL
OG0005625	LOC108026214|XP_016952519.1|DBIA	cv-d|NP_732076.1|DMEL
OG0005626	LOC108028866|XP_016956346.1|DBIA	CG10778|NP_572425.1|DMEL
OG0005627	LOC108025242|XP_016951078.1|DBIA	Sbf|NP_477401.2|DMEL
OG0005628	LOC108026189|XP_016952468.1|DBIA	CG5038|NP_650451.1|DMEL
OG0005629	LOC108022805|XP_016947428.1|DBIA	Tapdelta|NP_610679.1|DMEL
OG0005630	LOC108022717|XP_016947288.1|DBIA	Dyb|NP_001097287.1|DMEL
OG0005631	LOC108025916|XP_016952092.1|DBIA	CG2145|NP_572668.1|DMEL
OG0005632	LOC108033607|XP_016963497.1|DBIA	Pde9|NP_727644.3|DMEL
OG0005633	LOC108024521|XP_016949969.1|DBIA	l_3_05822|NP_652051.1|DMEL
OG0005634	LOC108031621|XP_016960715.1|DBIA	Mps1|NP_001262677.1|DMEL
OG0005635	LOC108035140|XP_016966074.1|DBIA	CG4908|NP_609358.1|DMEL
OG0005636	LOC108027227|XP_016954050.1|DBIA	gzl|NP_001097695.1|DMEL
OG0005637	LOC108031840|XP_016961079.1|DBIA	Mkk4|NP_477353.1|DMEL
OG0005638	LOC108029730|XP_016957701.1|DBIA	CG8929|NP_725957.2|DMEL
OG0005639	LOC108022773|XP_016947374.1|DBIA	CG4266|NP_001097394.1|DMEL
OG0005640	LOC108025386|XP_016951348.1|DBIA	CG14715|NP_650101.1|DMEL
OG0005641	LOC108024229|XP_016949590.1|DBIA	Caf1-180|NP_572495.1|DMEL
OG0005642	LOC108027259|XP_016954110.1|DBIA	AP-2sigma|NP_650961.2|DMEL
OG0005643	LOC108034582|XP_016965003.1|DBIA	Fdx2|NP_647889.2|DMEL
OG0005644	LOC108035551|XP_016966709.1|DBIA	CG14174|NP_648351.1|DMEL
OG0005645	LOC108025718|XP_016951765.1|DBIA	Mnt|NP_001162651.1|DMEL
OG0005646	LOC108032048|XP_016961353.1|DBIA	Rnp4F|NP_001096884.1|DMEL
OG0005647	LOC108027261|XP_016954121.1|DBIA	Arpc4|NP_608996.1|DMEL
OG0005648	LOC108028298|XP_016955509.1|DBIA	Ufd1-like|NP_524023.1|DMEL
OG0005649	LOC108024126|XP_016949438.1|DBIA, LOC108032887|XP_016962410.1|DBIA	CG1129|NP_649498.1|DMEL
OG0005650	LOC108032921|XP_016962476.1|DBIA	CG14655|NP_649494.1|DMEL
OG0005651	LOC108024230|XP_016949591.1|DBIA	IntS4|NP_572488.1|DMEL
OG0005652	LOC108024559|XP_016950035.1|DBIA	woc|NP_001097946.1|DMEL
OG0005653	LOC108033911|XP_016964070.1|DBIA	Lrr47|NP_523539.2|DMEL
OG0005654	LOC108032918|XP_016962470.1|DBIA	Dlip2|NP_524224.2|DMEL
OG0005655	LOC108032162|XP_016961498.1|DBIA	ATPsynO|NP_524358.2|DMEL
OG0005656	LOC108026291|XP_016952646.1|DBIA	CG6236|NP_650446.2|DMEL
OG0005657	LOC108024576|XP_016950061.1|DBIA	CG8176|NP_001097723.1|DMEL
OG0005658	LOC108031986|XP_016961269.1|DBIA	CG6195|NP_650822.1|DMEL
OG0005659	LOC108026268|XP_016952617.1|DBIA	Dhap-at|NP_001262957.1|DMEL
OG0005660	LOC108034865|XP_016965533.1|DBIA	dsx-c73A|NP_730169.1|DMEL
OG0005661	LOC108024603|XP_016950107.1|DBIA	Vps45|NP_649909.1|DMEL
OG0005662	LOC108026221|XP_016952533.1|DBIA	CG14712|NP_650096.1|DMEL
OG0005663	LOC108032511|XP_016961835.1|DBIA	Cdk7|NP_511044.1|DMEL
OG0005664	LOC108024816|XP_016950430.1|DBIA	CG34353|NP_001287571.1|DMEL
OG0005665	LOC108025365|XP_016951313.1|DBIA	CG33970|NP_001287542.1|DMEL
OG0005666	LOC108023405|XP_016948344.1|DBIA	Ptpmeg2|NP_572576.1|DMEL
OG0005667	LOC108025711|XP_016951751.1|DBIA	CG33080|NP_788858.1|DMEL
OG0005668	LOC108028530|XP_016955914.1|DBIA	IRSp53|NP_729679.2|DMEL
OG0005669	LOC108036740|XP_016968538.1|DBIA	LanB1|NP_476618.1|DMEL
OG0005670	LOC108026117|XP_016952308.1|DBIA	Vps33B|NP_651395.1|DMEL
OG0005671	LOC108031062|XP_016959757.1|DBIA	Spn85F|NP_649965.2|DMEL
OG0005672	LOC108033971|XP_016964174.1|DBIA	CG4972|NP_609378.1|DMEL
OG0005673	LOC108034877|XP_016965571.1|DBIA	Cnb|NP_647680.1|DMEL
OG0005674	LOC108035277|XP_016966328.1|DBIA	Ptip|NP_729947.2|DMEL
OG0005675	LOC108026413|XP_016952830.1|DBIA	ND-23|NP_524719.1|DMEL
OG0005676	LOC108035446|XP_016966570.1|DBIA	LeuRS-m|NP_647932.1|DMEL
OG0005677	LOC108030144|XP_016958349.1|DBIA	CG8187|NP_611045.1|DMEL
OG0005678	LOC108031731|XP_016960897.1|DBIA	neur|NP_476652.1|DMEL
OG0005679	LOC108031763|XP_016960960.1|DBIA	Gyc88E|NP_001036711.1|DMEL
OG0005680	LOC108029127|XP_016956736.1|DBIA	Atet|NP_001097079.1|DMEL
OG0005681	LOC108031935|XP_016961203.1|DBIA	Rpb7|NP_731983.1|DMEL
OG0005682	LOC108031934|XP_016961202.1|DBIA	CG12241|NP_650432.1|DMEL
OG0005683	LOC108035169|XP_016966166.1|DBIA	rad|NP_001285176.1|DMEL
OG0005684	LOC108035622|XP_016966802.1|DBIA	Nmt|NP_523969.1|DMEL
OG0005685	LOC108024185|XP_016949513.1|DBIA	CG3655|NP_001259118.1|DMEL
OG0005686	LOC108025548|XP_016951569.1|DBIA	CG31360|NP_732261.1|DMEL
OG0005687	LOC108035973|XP_016967281.1|DBIA	CG6836|NP_649079.2|DMEL
OG0005688	LOC108036436|XP_016968065.1|DBIA	Prosalpha7|NP_724834.1|DMEL
OG0005689	LOC108023743|XP_016948869.1|DBIA	mldr|NP_572309.2|DMEL
OG0005690	LOC108026166|XP_016952410.1|DBIA	Spps|NP_001262902.1|DMEL
OG0005691	LOC108031392|XP_016960245.1|DBIA	ana1|NP_651268.1|DMEL
OG0005692	LOC108029199|XP_016956865.1|DBIA	CG2794|NP_608533.1|DMEL
OG0005693	LOC108034492|XP_016964885.1|DBIA	sinu|NP_647971.3|DMEL
OG0005694	LOC108031781|XP_016960984.1|DBIA	Nlg4|NP_001369025.1|DMEL
OG0005695	LOC108025170|XP_016950939.1|DBIA	eIF1A|NP_524728.2|DMEL
OG0005696	LOC108025176|XP_016950964.1|DBIA	CG14312|NP_650704.1|DMEL
OG0005697	LOC108024514|XP_016949956.1|DBIA	CG8064|NP_650705.1|DMEL
OG0005698	LOC108036419|XP_016968035.1|DBIA	Prp38|NP_610463.2|DMEL
OG0005699	LOC108026345|XP_016952739.1|DBIA	rha|NP_651390.2|DMEL
OG0005700	LOC108023514|XP_016948549.1|DBIA	CG2841|NP_001284821.1|DMEL
OG0005701	LOC108027803|XP_016954871.1|DBIA	Tgt|NP_608585.1|DMEL
OG0005702	LOC108023952|XP_016949134.1|DBIA	brn|NP_476901.1|DMEL
OG0005703	LOC108030408|XP_016958782.1|DBIA	Xpd|NP_726036.2|DMEL
OG0005704	LOC108024168|XP_016949473.1|DBIA	MKP-4|NP_608332.2|DMEL
OG0005705	LOC108028230|XP_016955388.1|DBIA	CG32032|NP_729454.1|DMEL
OG0005706	LOC108026322|XP_016952701.1|DBIA	Cog2|NP_524366.1|DMEL
OG0005707	LOC108026301|XP_016952676.1|DBIA	Cngl|NP_001245691.1|DMEL
OG0005708	LOC108023321|XP_016948113.1|DBIA	CG14770|NP_569907.1|DMEL
OG0005709	LOC108026370|XP_016952779.1|DBIA	CG11837|NP_651660.1|DMEL
OG0005710	LOC108024356|XP_016949748.1|DBIA	RpS25|NP_524315.2|DMEL
OG0005711	LOC108028095|XP_016955228.1|DBIA	Fibp|NP_001368936.1|DMEL
OG0005712	LOC108029214|XP_016956894.1|DBIA	Cog3|NP_608779.1|DMEL
OG0005713	LOC108025050|XP_016950796.1|DBIA	dysf|NP_733137.3|DMEL
OG0005714	LOC108031741|XP_016960925.1|DBIA	polybromo|NP_651288.1|DMEL
OG0005715	LOC108031620|XP_016960712.1|DBIA	alt|NP_650645.1|DMEL
OG0005716	LOC108031501|XP_016960491.1|DBIA	bel|NP_001262379.1|DMEL
OG0005717	LOC108032924|XP_016962481.1|DBIA	CG1116|NP_730894.2|DMEL
OG0005718	LOC108031097|XP_016959795.1|DBIA	CG3817|NP_650405.2|DMEL
OG0005719	LOC108025354|XP_016951302.1|DBIA	CG6073|NP_651468.1|DMEL
OG0005720	LOC108024880|XP_016950513.1|DBIA	DNaseII|NP_650672.1|DMEL
OG0005721	LOC108025437|XP_016951417.1|DBIA	CG31324|NP_733138.1|DMEL
OG0005722	LOC108027401|XP_016954328.1|DBIA	Gld|NP_001350861.1|DMEL
OG0005723	LOC108023804|XP_016948934.1|DBIA	CG2663|NP_730931.1|DMEL
OG0005724	LOC108029591|XP_016957447.1|DBIA	Hsl|NP_611463.1|DMEL
OG0005725	LOC108032155|XP_016961490.1|DBIA	sll|NP_524389.1|DMEL
OG0005726	LOC108025620|XP_016951644.1|DBIA	Sclp|NP_001259475.1|DMEL
OG0005727	LOC108027318|XP_016954206.1|DBIA	sas|NP_731141.1|DMEL
OG0005728	LOC108024536|XP_016949993.1|DBIA	P58IPK|NP_649916.1|DMEL
OG0005729	LOC108024534|XP_016949989.1|DBIA	CG8312|NP_649918.1|DMEL
OG0005730	LOC108032016|XP_016961310.1|DBIA	CAHbeta|NP_649849.1|DMEL
OG0005731	LOC108032015|XP_016961308.1|DBIA	RagA-B|NP_649850.1|DMEL
OG0005732	LOC108031445|XP_016960367.1|DBIA	aurA|NP_476749.1|DMEL
OG0005733	LOC108031442|XP_016960363.1|DBIA	CG12213|NP_001097754.1|DMEL
OG0005734	LOC108026212|XP_016952516.1|DBIA	Nup358|NP_001247302.1|DMEL
OG0005735	LOC108032922|XP_016962477.1|DBIA	Nep2|NP_001246914.1|DMEL
OG0005736	LOC108027209|XP_016954011.1|DBIA	Wdr33|NP_730982.1|DMEL
OG0005737	LOC108024674|XP_016950233.1|DBIA	Scm|NP_731385.1|DMEL
OG0005738	LOC108025458|XP_016951448.1|DBIA	CG6959|NP_001138037.1|DMEL
OG0005739	LOC108024729|XP_016950314.1|DBIA	CG10898|NP_650083.1|DMEL
OG0005740	LOC108026143|XP_016952361.1|DBIA	Cul5|NP_651665.2|DMEL
OG0005741	LOC108027408|XP_016954336.1|DBIA	PSMG1|NP_649590.1|DMEL
OG0005742	LOC108025425|XP_016951402.1|DBIA	CG7168|NP_650695.1|DMEL
OG0005743	LOC108031856|XP_016961099.1|DBIA	mRpS18A|NP_731252.1|DMEL
OG0005744	LOC108032114|XP_016961435.1|DBIA	CG11980|NP_649857.1|DMEL
OG0005745	LOC108032877|XP_016962367.1|DBIA	mtd|NP_001246928.1|DMEL
OG0005746	LOC108032859|XP_016962349.1|DBIA	CG11999|NP_649527.1|DMEL
OG0005747	LOC108023805|XP_016948935.1|DBIA, LOC108032935|XP_016962496.1|DBIA	CG1172|NP_649534.1|DMEL
OG0005748	LOC108024889|XP_016950522.1|DBIA	CG7218|NP_650678.1|DMEL
OG0005749	LOC108036053|XP_016967488.1|DBIA	Pits|NP_001138192.1|DMEL
OG0005750	LOC108027319|XP_016954212.1|DBIA	Sym|NP_649580.1|DMEL
OG0005751	LOC108035137|XP_016966068.1|DBIA	Rpn12|NP_648904.1|DMEL
OG0005752	LOC108036473|XP_016968139.1|DBIA	mRpL34|NP_001036552.1|DMEL
OG0005753	LOC108027827|XP_016954898.1|DBIA	FIG4|NP_608841.1|DMEL
OG0005754	LOC108036569|XP_016968305.1|DBIA	ste24a|NP_611175.1|DMEL
OG0005755	LOC108026918|XP_016953618.1|DBIA	Alas|NP_477281.1|DMEL
OG0005756	LOC108024607|XP_016950112.1|DBIA	CG16790|NP_649911.1|DMEL
OG0005757	LOC108031857|XP_016961100.1|DBIA	CG31460|NP_731253.1|DMEL
OG0005758	LOC108032892|XP_016962417.1|DBIA	Kat60|NP_001262276.1|DMEL
OG0005759	LOC108031536|XP_016960561.1|DBIA	hyd|NP_001287262.1|DMEL
OG0005760	LOC108025334|XP_016951252.1|DBIA	l_3_neo38|NP_001262485.1|DMEL
OG0005761	LOC108031638|XP_016960742.1|DBIA	Ire1|NP_001097839.1|DMEL
OG0005762	LOC108027286|XP_016954164.1|DBIA	r-l|NP_524427.1|DMEL
OG0005763	LOC108030162|XP_016958381.1|DBIA	CG15908|NP_610220.1|DMEL
OG0005764	LOC108027171|XP_016953942.1|DBIA	jagn|NP_649585.1|DMEL
OG0005765	LOC108027166|XP_016953918.1|DBIA	Sec8|NP_730996.2|DMEL
OG0005766	LOC108025200|XP_016951009.1|DBIA	tinc|NP_788686.1|DMEL
OG0005767	LOC108031631|XP_016960725.1|DBIA	CG5191|NP_650893.2|DMEL
OG0005768	LOC108023333|XP_016948148.1|DBIA	CG14439|NP_572347.1|DMEL
OG0005769	LOC108027200|XP_016953996.1|DBIA	asl|NP_649557.2|DMEL
OG0005770	LOC108026183|XP_016952461.1|DBIA	obe|NP_650472.2|DMEL
OG0005771	LOC108025250|XP_016951091.1|DBIA	Vps16B|NP_651731.1|DMEL
OG0005772	LOC108031629|XP_016960723.1|DBIA	CG9630|NP_649777.1|DMEL
OG0005773	LOC108026067|XP_016952251.1|DBIA	CG5013|NP_650520.1|DMEL
OG0005774	LOC108024525|XP_016949977.1|DBIA	CG5281|NP_650076.1|DMEL
OG0005775	LOC108028021|XP_016955146.1|DBIA	Rab8|NP_524172.1|DMEL
OG0005776	LOC108035670|XP_016966866.1|DBIA	CG34039|NP_001034012.2|DMEL
OG0005777	LOC108034237|XP_016964575.1|DBIA	mRpL51|NP_609239.1|DMEL
OG0005778	LOC108031425|XP_016960315.1|DBIA	Pif1A|NP_001189195.2|DMEL
OG0005779	LOC108026237|XP_016952561.1|DBIA	Atx2|NP_732033.1|DMEL
OG0005780	LOC108035316|XP_016966378.1|DBIA	Sema5c|NP_611293.3|DMEL
OG0005781	LOC108028112|XP_016955250.1|DBIA	CG14142|NP_648447.2|DMEL
OG0005782	LOC108028560|XP_016955955.1|DBIA	Alg10|NP_729680.1|DMEL
OG0005783	LOC108036670|XP_016968441.1|DBIA	Lsm10|NP_610615.1|DMEL
OG0005784	LOC108025441|XP_016951425.1|DBIA	SppL|NP_001163740.1|DMEL
OG0005785	LOC108025371|XP_016951320.1|DBIA	Lnk|NP_001287536.1|DMEL
OG0005786	LOC108031588|XP_016960646.1|DBIA	DCAF12|NP_650145.1|DMEL
OG0005787	LOC108032919|XP_016962472.1|DBIA	MED31|NP_649483.1|DMEL
OG0005788	LOC108036528|XP_016968235.1|DBIA	Usp20-33|NP_610943.2|DMEL
OG0005789	LOC108036865|XP_016968731.1|DBIA	MED21|NP_001015223.1|DMEL
OG0005790	LOC108025249|XP_016951090.1|DBIA	ncd|NP_476651.1|DMEL
OG0005791	LOC108031953|XP_016961229.1|DBIA	SIDL|NP_650431.1|DMEL
OG0005792	LOC108031954|XP_016961231.1|DBIA	CG4210|NP_650430.1|DMEL
OG0005793	LOC108026274|XP_016952625.1|DBIA	pnr|NP_476685.1|DMEL
OG0005794	LOC108022803|XP_016947426.1|DBIA	ix|NP_610677.1|DMEL
OG0005795	LOC108024146|XP_016949427.1|DBIA	CG14883|NP_650547.1|DMEL
OG0005796	LOC108028018|XP_016955140.1|DBIA	Papss|NP_730460.1|DMEL
OG0005797	LOC108034945|XP_016965713.1|DBIA	ATPsynB|NP_524011.1|DMEL
OG0005798	LOC108024579|XP_016950067.1|DBIA	mRpL47|NP_788610.1|DMEL
OG0005799	LOC108031472|XP_016960417.1|DBIA	CG2747|NP_001262364.1|DMEL
OG0005800	LOC108031491|XP_016960473.1|DBIA	CG3223|NP_649758.1|DMEL
OG0005801	LOC108031490|XP_016960472.1|DBIA	CG10435|NP_649759.1|DMEL
OG0005802	LOC108026224|XP_016952545.1|DBIA	CG9593|NP_650493.2|DMEL
OG0005803	LOC108024546|XP_016950009.1|DBIA	mura|NP_731367.2|DMEL
OG0005804	LOC108024856|XP_016950487.1|DBIA	CG7785|NP_650673.1|DMEL
OG0005805	LOC108022837|XP_016947497.1|DBIA	Letm1|NP_611922.1|DMEL
OG0005806	LOC108026008|XP_016952187.1|DBIA	CG18528|NP_651251.3|DMEL
OG0005807	LOC108026111|XP_016952300.1|DBIA	CG17780|NP_732995.1|DMEL
OG0005808	LOC108025829|XP_016951978.1|DBIA	CG12398|NP_572985.1|DMEL
OG0005809	LOC108028605|XP_016956017.1|DBIA	CG13926|NP_647633.1|DMEL
OG0005810	LOC108031719|XP_016960877.1|DBIA	CG10903|NP_649762.1|DMEL
OG0005811	LOC108031720|XP_016960878.1|DBIA	CG11035|NP_649763.1|DMEL
OG0005812	LOC108032097|XP_016961414.1|DBIA	RhoL|NP_001247003.1|DMEL
OG0005813	LOC108031059|XP_016959754.1|DBIA	Art4|NP_649963.1|DMEL
OG0005814	LOC108027392|XP_016954317.1|DBIA	CG1239|NP_649577.1|DMEL
OG0005815	LOC108030159|XP_016958378.1|DBIA	sced|NP_001260728.1|DMEL
OG0005816	LOC108023860|XP_016949003.1|DBIA	Med|NP_524610.1|DMEL
OG0005817	LOC108031628|XP_016960722.1|DBIA	Mcm2|NP_477121.1|DMEL
OG0005818	LOC108025394|XP_016951359.1|DBIA	fid|NP_651453.3|DMEL
OG0005819	LOC108027368|XP_016954280.1|DBIA	CG10098|NP_649694.1|DMEL
OG0005820	LOC108027369|XP_016954281.1|DBIA	CG10068|NP_649695.1|DMEL
OG0005821	LOC108027394|XP_016954319.1|DBIA	Dpck|NP_649692.2|DMEL
OG0005822	LOC108034307|XP_016964666.1|DBIA	Coprox|NP_524777.1|DMEL
OG0005823	LOC108023697|XP_016948812.1|DBIA	CG5800|NP_573230.1|DMEL
OG0005824	LOC108031683|XP_016960817.1|DBIA	CycC|NP_476848.1|DMEL
OG0005825	LOC108028104|XP_016955240.1|DBIA	CG7394|NP_001137933.1|DMEL
OG0005826	LOC108031821|XP_016961433.1|DBIA	Alg-2|NP_001104459.2|DMEL
OG0005827	LOC108026011|XP_016952191.1|DBIA	CG4743|NP_651415.1|DMEL
OG0005828	LOC108028368|XP_016955646.1|DBIA	Sf3b6|NP_648037.1|DMEL
OG0005829	LOC108031813|XP_016961029.1|DBIA	CG8223|NP_649828.1|DMEL
OG0005830	LOC108035161|XP_016966106.1|DBIA	Ras64B|NP_523917.2|DMEL
OG0005831	LOC108034572|XP_016964991.1|DBIA	nab|NP_001014557.3|DMEL
OG0005832	LOC108035699|XP_016966909.1|DBIA	mas|NP_523919.1|DMEL
OG0005833	LOC108034853|XP_016965490.1|DBIA	CG43367|NP_001189048.2|DMEL
OG0005834	LOC108034859|XP_016965499.1|DBIA	Cpr64Ac|NP_647874.1|DMEL
OG0005835	LOC108035694|XP_016966902.1|DBIA	CG14997|NP_647877.1|DMEL
OG0005836	LOC108035595|XP_016966759.1|DBIA	CG18265|NP_648982.1|DMEL
OG0005837	LOC108026267|XP_016952616.1|DBIA	Golgin84|NP_651250.2|DMEL
OG0005838	LOC108025449|XP_016951436.1|DBIA	pasi1|NP_650655.1|DMEL
OG0005839	LOC108027856|XP_016954945.1|DBIA	Tnpo-SR|NP_001259961.1|DMEL
OG0005840	LOC108025602|XP_016951629.1|DBIA	mTerf5|NP_650693.1|DMEL
OG0005841	LOC108027142|XP_016953850.1|DBIA	Nlg3|NP_001036685.2|DMEL
OG0005842	LOC108023747|XP_016948875.1|DBIA	CG14812|NP_569946.1|DMEL
OG0005843	LOC108035424|XP_016966541.1|DBIA	dlp|NP_524071.2|DMEL
OG0005844	LOC108035911|XP_016967171.1|DBIA	Uggt|NP_524151.2|DMEL
OG0005845	LOC108032894|XP_016962419.1|DBIA	rtp|NP_649520.1|DMEL
OG0005846	LOC108031374|XP_016960197.1|DBIA	pyd|NP_001246998.1|DMEL
OG0005847	LOC108031752|XP_016960945.1|DBIA	Kcmf1|NP_731305.2|DMEL
OG0005848	LOC108025787|XP_016951902.1|DBIA	vap|NP_523361.1|DMEL
OG0005849	LOC108026293|XP_016952664.1|DBIA	eag|NP_001036275.1|DMEL
OG0005850	LOC108025731|XP_016951799.1|DBIA	dpr18|NP_573102.1|DMEL
OG0005851	LOC108033959|XP_016964153.1|DBIA	CG13773|NP_609081.1|DMEL
OG0005852	LOC108024836|XP_016950459.1|DBIA	Irbp|NP_536773.1|DMEL
OG0005853	LOC108023220|XP_016947979.1|DBIA	CG32554|NP_728102.1|DMEL
OG0005854	LOC108031474|XP_016960424.1|DBIA	ImpE3|NP_524908.1|DMEL
OG0005855	LOC108023639|XP_016948744.1|DBIA	CG42594|NP_001162668.2|DMEL
OG0005856	LOC108025745|XP_016951822.1|DBIA	shi|NP_001259588.1|DMEL
OG0005857	LOC108031351|XP_016960105.1|DBIA	Surf6|NP_524408.1|DMEL
OG0005858	LOC108031587|XP_016960645.1|DBIA	KLHL18|NP_650143.1|DMEL
OG0005859	LOC108029272|XP_016956960.1|DBIA	CG5828|NP_608907.1|DMEL
OG0005860	LOC108027239|XP_016954062.1|DBIA	lap|NP_001163538.1|DMEL
OG0005861	LOC108023863|XP_016949009.1|DBIA	faf|NP_524612.2|DMEL
OG0005862	LOC108029359|XP_016957070.1|DBIA	mtt|NP_001260806.1|DMEL
OG0005863	LOC108022938|XP_016947640.1|DBIA	Pi3K59F|NP_477133.1|DMEL
OG0005864	LOC108032069|XP_016961376.1|DBIA	CG8379|NP_996185.1|DMEL
OG0005865	LOC108031412|XP_016960301.1|DBIA	Syx18|NP_524485.1|DMEL
OG0005866	LOC108030458|XP_016958840.1|DBIA	CG13197|NP_610696.1|DMEL
OG0005867	LOC108033287|XP_016963042.1|DBIA	CG13258|NP_001246041.1|DMEL
OG0005868	LOC108022962|XP_016947671.1|DBIA	CG12863|NP_610973.3|DMEL
OG0005869	LOC108021980|XP_016946309.1|DBIA	mRpL30|NP_525073.1|DMEL
OG0005870	LOC108023627|XP_016948727.1|DBIA	CG3857|NP_996330.1|DMEL
OG0005871	LOC108036518|XP_016968216.1|DBIA	CG15747|NP_727694.1|DMEL
OG0005872	LOC108031571|XP_016960617.1|DBIA	ND-42|NP_524445.1|DMEL
OG0005873	LOC108031582|XP_016960640.1|DBIA	beag|NP_649865.1|DMEL
