Orthogroup	DBIA.longest_only	DSUP.longest_only
OG0005904	LOC108024790|XP_016950398.1|DBIA	LOC119559748|XP_037728743.1|DSUP
OG0005905	LOC108028485|XP_016955837.1|DBIA	LOC119552943|XP_037718831.1|DSUP
OG0005906	LOC108035905|XP_016967160.1|DBIA	LOC119552888|XP_037718723.1|DSUP
OG0005907	LOC108028278|XP_016955472.1|DBIA	LOC119554988|XP_037722053.1|DSUP
OG0005908	LOC108030563|XP_016958950.1|DBIA	LOC119555474|XP_037722810.1|DSUP
OG0005909	LOC108030884|XP_016959533.1|DBIA	LOC119554884|XP_037721900.1|DSUP
OG0005910	LOC108022820|XP_016947450.1|DBIA	LOC119549264|XP_037713100.1|DSUP
OG0005911	LOC108022821|XP_016947451.1|DBIA	LOC119549266|XP_037713104.1|DSUP
OG0005912	LOC108022711|XP_016947274.1|DBIA	LOC119549267|XP_037713105.1|DSUP
OG0005913	LOC108031526|XP_016960543.1|DBIA	LOC119545837|XP_037707723.1|DSUP
OG0005914	LOC108036222|XP_016967702.1|DBIA	LOC119551845|XP_037717346.1|DSUP
OG0005915	LOC108036471|XP_016968136.1|DBIA	LOC119551507|XP_037716815.1|DSUP
OG0005916	LOC108022849|XP_016947510.1|DBIA	LOC119550053|XP_037714437.1|DSUP
OG0005917	LOC108030443|XP_016958824.1|DBIA	LOC119552158|XP_037717901.1|DSUP
OG0005918	LOC108023800|XP_016948930.1|DBIA	LOC119557707|XP_037726515.1|DSUP
OG0005919	LOC108036319|XP_016967821.1|DBIA	LOC119551575|XP_037716903.1|DSUP
OG0005920	LOC108030146|XP_016958351.1|DBIA	LOC119550557|XP_037715270.1|DSUP
OG0005921	LOC108034801|XP_016965291.1|DBIA	LOC119554566|XP_037721464.1|DSUP
OG0005922	LOC108023423|XP_016948398.1|DBIA	LOC119556021|XP_037723729.1|DSUP
OG0005923	LOC108035637|XP_016966829.1|DBIA	LOC119555037|XP_037722112.1|DSUP
OG0005924	LOC108035644|XP_016966838.1|DBIA	LOC119554865|XP_037721875.1|DSUP
OG0005925	LOC108035961|XP_016967263.1|DBIA	LOC119554696|XP_037721627.1|DSUP
OG0005926	LOC108023913|XP_016949087.1|DBIA	LOC119555845|XP_037723401.1|DSUP
OG0005927	LOC108027356|XP_016954267.1|DBIA	LOC119561061|XP_037730825.1|DSUP
OG0005928	LOC108027587|XP_016954590.1|DBIA	LOC119555881|XP_037723465.1|DSUP
OG0005929	LOC108035666|XP_016966863.1|DBIA	LOC119553307|XP_037719561.1|DSUP
OG0005930	LOC108030083|XP_016958210.1|DBIA	LOC119549169|XP_037712896.1|DSUP
OG0005931	LOC108030414|XP_016958788.1|DBIA	LOC119550589|XP_037715321.1|DSUP
OG0005932	LOC108022745|XP_016947325.1|DBIA	LOC119549939|XP_037714249.1|DSUP
OG0005933	LOC108029601|XP_016957463.1|DBIA	LOC119551962|XP_037717589.1|DSUP
OG0005934	LOC108022784|XP_016947397.1|DBIA	LOC119549682|XP_037713819.1|DSUP
OG0005935	LOC108030822|XP_016959425.1|DBIA	LOC119555673|XP_037723221.1|DSUP
OG0005936	LOC108034292|XP_016964642.1|DBIA	LOC119548452|XP_037711643.1|DSUP
OG0005937	LOC108030808|XP_016959392.1|DBIA	LOC119555676|XP_037723224.1|DSUP
OG0005938	LOC108036496|XP_016968178.1|DBIA	LOC119551971|XP_037717608.1|DSUP
OG0005939	LOC108025922|XP_016952101.1|DBIA	LOC119557581|XP_037726311.1|DSUP
OG0005940	LOC108022626|XP_016947160.1|DBIA	LOC119549217|XP_037713009.1|DSUP
OG0005941	LOC108026845|XP_016953512.1|DBIA	LOC119550486|XP_037715103.1|DSUP
OG0005942	LOC108029650|XP_016957555.1|DBIA	LOC119559386|XP_037728371.1|DSUP
OG0005943	LOC108030114|XP_016958299.1|DBIA	LOC119549392|XP_037713370.1|DSUP
OG0005944	LOC108030372|XP_016958731.1|DBIA	LOC119551227|XP_037716392.1|DSUP
OG0005945	LOC108036552|XP_016968275.1|DBIA	LOC119550512|XP_037715146.1|DSUP
OG0005946	LOC108029699|XP_016957653.1|DBIA	LOC119550215|XP_037714702.1|DSUP
OG0005947	LOC108036406|XP_016968015.1|DBIA	LOC119551071|XP_037716122.1|DSUP
OG0005948	LOC108035875|XP_016967113.1|DBIA	LOC119553387|XP_037719672.1|DSUP
OG0005949	LOC108030738|XP_016959274.1|DBIA	LOC119553200|XP_037719380.1|DSUP
OG0005950	LOC108033771|XP_016963858.1|DBIA	LOC119548876|XP_037712435.1|DSUP
OG0005951	LOC108035436|XP_016966557.1|DBIA	LOC119554736|XP_037721685.1|DSUP
OG0005952	LOC108033770|XP_016963856.1|DBIA	LOC119548875|XP_037712433.1|DSUP
OG0005953	LOC108034087|XP_016964343.1|DBIA	LOC119548703|XP_037712095.1|DSUP
OG0005954	LOC108033985|XP_016964198.1|DBIA	LOC119548698|XP_037712090.1|DSUP
OG0005955	LOC108024779|XP_016950384.1|DBIA	LOC119563008|XP_037732125.1|DSUP
OG0005956	LOC108022636|XP_016947180.1|DBIA	LOC119549440|XP_037713461.1|DSUP
OG0005957	LOC108032212|XP_016961562.1|DBIA	LOC119563266|XP_037732513.1|DSUP
OG0005958	LOC108025544|XP_016951563.1|DBIA	LOC119563410|XP_037732706.1|DSUP
OG0005959	LOC108032622|XP_016962049.1|DBIA	LOC119548265|XP_037711337.1|DSUP
OG0005960	LOC108035791|XP_016967018.1|DBIA	LOC119556261|XP_037724235.1|DSUP
OG0005961	LOC108022708|XP_016947272.1|DBIA	LOC119549261|XP_037713098.1|DSUP
OG0005962	LOC108029352|XP_016957031.1|DBIA	LOC119549147|XP_037712854.1|DSUP
OG0005963	LOC108034301|XP_016964653.1|DBIA	LOC119548484|XP_037711685.1|DSUP
OG0005964	LOC108022943|XP_016947644.1|DBIA	LOC119550350|XP_037714899.1|DSUP
OG0005965	LOC108036356|XP_016967921.1|DBIA	LOC119551157|XP_037716279.1|DSUP
OG0005966	LOC108022827|XP_016947458.1|DBIA	LOC119550553|XP_037715265.1|DSUP
OG0005967	LOC108029594|XP_016957452.1|DBIA	LOC119550980|XP_037715943.1|DSUP
OG0005968	LOC108029689|XP_016957637.1|DBIA	LOC119550712|XP_037715518.1|DSUP
OG0005969	LOC108026903|XP_016953602.1|DBIA	LOC119549517|XP_037713557.1|DSUP
OG0005970	LOC108034544|XP_016964959.1|DBIA	LOC119554047|XP_037720713.1|DSUP
OG0005971	LOC108029544|XP_016957346.1|DBIA	LOC119559405|XP_037728401.1|DSUP
OG0005972	LOC108028506|XP_016955873.1|DBIA	LOC119552653|XP_037718278.1|DSUP
OG0005973	LOC108028019|XP_016955143.1|DBIA	LOC119554612|XP_037721533.1|DSUP
OG0005974	LOC108028653|XP_016956066.1|DBIA	LOC119553316|XP_037719570.1|DSUP
OG0005975	LOC108028419|XP_016955734.1|DBIA	LOC119552654|XP_037718284.1|DSUP
OG0005976	LOC108025106|XP_016950862.1|DBIA	LOC119563164|XP_037732353.1|DSUP
OG0005977	LOC108030343|XP_016958697.1|DBIA	LOC119551210|XP_037716372.1|DSUP
OG0005978	LOC108022972|XP_016947686.1|DBIA	LOC119552186|XP_037717962.1|DSUP
OG0005980	LOC108030418|XP_016958794.1|DBIA	LOC119549300|XP_037713187.1|DSUP
OG0005981	LOC108030924|XP_016959643.1|DBIA	LOC119558256|XP_037727514.1|DSUP
OG0005982	LOC108030375|XP_016958734.1|DBIA	LOC119551412|XP_037716679.1|DSUP
OG0005983	LOC108023982|XP_016949199.1|DBIA	LOC119558042|XP_037727119.1|DSUP
OG0005984	LOC108033121|XP_016962822.1|DBIA	LOC119556352|XP_037724384.1|DSUP
OG0005985	LOC108025759|XP_016951843.1|DBIA	LOC119556693|XP_037725017.1|DSUP
OG0005986	LOC108023349|XP_016948182.1|DBIA	LOC119556593|XP_037724829.1|DSUP
OG0005987	LOC108025796|XP_016951921.1|DBIA	LOC119562452|XP_037731567.1|DSUP, LOC119556326|XP_037724342.1|DSUP
OG0005988	LOC108030406|XP_016958780.1|DBIA	LOC119551449|XP_037716720.1|DSUP
OG0005989	LOC108029560|XP_016957390.1|DBIA	LOC119559398|XP_037728388.1|DSUP
OG0005990	LOC108022664|XP_016947221.1|DBIA	LOC119549749|XP_037713919.1|DSUP
OG0005991	LOC108029536|XP_016957334.1|DBIA	LOC119551384|XP_037716634.1|DSUP
OG0005992	LOC108035308|XP_016966368.1|DBIA	LOC119553210|XP_037719395.1|DSUP
OG0005993	LOC108035310|XP_016966371.1|DBIA	LOC119553211|XP_037719396.1|DSUP
OG0005994	LOC108030814|XP_016959403.1|DBIA	LOC119555656|XP_037723165.1|DSUP
OG0005995	LOC108028790|XP_016956261.1|DBIA	LOC119555008|XP_037722079.1|DSUP
OG0005996	LOC108030754|XP_016959294.1|DBIA	LOC119553610|XP_037719996.1|DSUP
OG0005997	LOC108036579|XP_016968319.1|DBIA	LOC119550575|XP_037715294.1|DSUP
OG0005998	LOC108034578|XP_016964999.1|DBIA	LOC119553403|XP_037719703.1|DSUP
OG0005999	LOC108031279|XP_016960013.1|DBIA	LOC119554934|XP_037721972.1|DSUP
OG0006000	LOC108036390|XP_016967986.1|DBIA	LOC119549689|XP_037713833.1|DSUP
OG0006001	LOC108034498|XP_016964893.1|DBIA	LOC119553540|XP_037719905.1|DSUP
OG0006002	LOC108026810|XP_016953462.1|DBIA	LOC119551673|XP_037717053.1|DSUP
OG0006003	LOC108035458|XP_016966588.1|DBIA	LOC119553318|XP_037719575.1|DSUP
OG0006004	LOC108032851|XP_016962341.1|DBIA, LOC108032888|XP_016962412.1|DBIA	LOC119560383|XP_037729729.1|DSUP
OG0006005	LOC108022702|XP_016947264.1|DBIA	LOC119551531|XP_037716845.1|DSUP
OG0006006	LOC108022742|XP_016947323.1|DBIA	LOC119549425|XP_037713435.1|DSUP
OG0006007	LOC108029688|XP_016957633.1|DBIA	LOC119559467|XP_037728505.1|DSUP
OG0006008	LOC108027850|XP_016954933.1|DBIA	LOC119546598|XP_037708953.1|DSUP
OG0006009	LOC108028342|XP_016955582.1|DBIA	LOC119555432|XP_037722729.1|DSUP
OG0006010	LOC108030824|XP_016959430.1|DBIA	LOC119555646|XP_037723122.1|DSUP
OG0006011	LOC108029499|XP_016957271.1|DBIA	LOC119555275|XP_037722506.1|DSUP
OG0006012	LOC108028256|XP_016955431.1|DBIA	LOC119555338|XP_037722601.1|DSUP
OG0006013	LOC108029866|XP_016957844.1|DBIA	LOC119552106|XP_037717819.1|DSUP
OG0006014	LOC108034528|XP_016964943.1|DBIA	LOC119553187|XP_037719362.1|DSUP
OG0006015	LOC108026699|XP_016953281.1|DBIA	LOC119549423|XP_037713430.1|DSUP
OG0006016	LOC108029599|XP_016957460.1|DBIA	LOC119551958|XP_037717580.1|DSUP
OG0006017	LOC108023089|XP_016947835.1|DBIA	LOC119551355|XP_037716603.1|DSUP
OG0006018	LOC108030175|XP_016958405.1|DBIA	LOC119549410|XP_037713400.1|DSUP
OG0006019	LOC108023015|XP_016947737.1|DBIA	LOC119551199|XP_037716329.1|DSUP
OG0006020	LOC108028695|XP_016956129.1|DBIA	LOC119552860|XP_037718673.1|DSUP
OG0006021	LOC108035893|XP_016967136.1|DBIA	LOC119555336|XP_037722599.1|DSUP
OG0006022	LOC108032704|XP_016962171.1|DBIA	LOC119547353|XP_037710095.1|DSUP
OG0006023	LOC108025999|XP_016952178.1|DBIA	LOC119553142|XP_037719282.1|DSUP
OG0006024	LOC108032991|XP_016962558.1|DBIA	LOC119556356|XP_037724392.1|DSUP
OG0006025	LOC108022509|XP_016946966.1|DBIA	LOC119551948|XP_037717566.1|DSUP
OG0006026	LOC108031969|XP_016961250.1|DBIA	LOC119563380|XP_037732659.1|DSUP
OG0006027	LOC108029641|XP_016957538.1|DBIA	LOC119549127|XP_037712821.1|DSUP
OG0006028	LOC108023076|XP_016947816.1|DBIA	LOC119551559|XP_037716883.1|DSUP
OG0006029	LOC108029547|XP_016957352.1|DBIA	LOC119549071|XP_037712706.1|DSUP
OG0006030	LOC108031651|XP_016960771.1|DBIA	LOC119563289|XP_037732544.1|DSUP
OG0006031	LOC108030364|XP_016958722.1|DBIA	LOC119551306|XP_037716529.1|DSUP
OG0006032	LOC108027562|XP_016954527.1|DBIA	LOC119555908|XP_037723527.1|DSUP
OG0006033	LOC108023028|XP_016947757.1|DBIA	LOC119550181|XP_037714646.1|DSUP
OG0006034	LOC108031853|XP_016961095.1|DBIA	LOC119551830|XP_037717330.1|DSUP
OG0006035	LOC108026217|XP_016952523.1|DBIA	LOC119545746|XP_037707496.1|DSUP
OG0006036	LOC108032436|XP_016961748.1|DBIA	LOC119547376|XP_037710128.1|DSUP
OG0006037	LOC108022816|XP_016947442.1|DBIA	LOC119549606|XP_037713705.1|DSUP
OG0006038	LOC108027407|XP_016954335.1|DBIA	LOC119560763|XP_037730312.1|DSUP
OG0006039	LOC108029693|XP_016957644.1|DBIA	LOC119559430|XP_037728456.1|DSUP
OG0006040	LOC108029666|XP_016957583.1|DBIA	LOC119559460|XP_037728494.1|DSUP
OG0006041	LOC108023723|XP_016948848.1|DBIA	LOC119557749|XP_037726563.1|DSUP
OG0006042	LOC108030075|XP_016958169.1|DBIA	LOC119552150|XP_037717876.1|DSUP
OG0006043	LOC108028708|XP_016956147.1|DBIA	LOC119554165|XP_037720882.1|DSUP
OG0006044	LOC108024197|XP_016949535.1|DBIA	LOC119556040|XP_037723756.1|DSUP
OG0006045	LOC108035507|XP_016966660.1|DBIA	LOC119559381|XP_037728365.1|DSUP
OG0006046	LOC108022865|XP_016947532.1|DBIA	LOC119550297|XP_037714819.1|DSUP
OG0006047	LOC108035549|XP_016966707.1|DBIA	LOC119554511|XP_037721381.1|DSUP
OG0006048	LOC108030665|XP_016959180.1|DBIA	LOC119554703|XP_037721635.1|DSUP
OG0006049	LOC108023969|XP_016949179.1|DBIA	LOC119557885|XP_037726815.1|DSUP
OG0006050	LOC108025286|XP_016951156.1|DBIA	LOC119548525|XP_037711748.1|DSUP
OG0006051	LOC108023661|XP_016948770.1|DBIA	LOC119557306|XP_037725944.1|DSUP
OG0006052	LOC108022752|XP_016947339.1|DBIA	LOC119549727|XP_037713896.1|DSUP
OG0006053	LOC108034751|XP_016965189.1|DBIA	LOC119554530|XP_037721408.1|DSUP
OG0006054	LOC108024912|XP_016950593.1|DBIA	LOC119547262|XP_037710008.1|DSUP
OG0006055	LOC108027419|XP_016954350.1|DBIA	LOC119560346|XP_037729670.1|DSUP
OG0006056	LOC108030367|XP_016958725.1|DBIA	LOC119551873|XP_037717395.1|DSUP
OG0006057	LOC108030590|XP_016959055.1|DBIA	LOC119553919|XP_037720530.1|DSUP
OG0006058	LOC108031847|XP_016961088.1|DBIA	LOC119559911|XP_037729016.1|DSUP
OG0006059	LOC108035900|XP_016967148.1|DBIA	LOC119553681|XP_037720158.1|DSUP
OG0006060	LOC108035903|XP_016967153.1|DBIA	LOC119553684|XP_037720162.1|DSUP
OG0006061	LOC108027546|XP_016954488.1|DBIA	LOC119558058|XP_037727136.1|DSUP
OG0006062	LOC108024519|XP_016949959.1|DBIA	LOC119550453|XP_037715062.1|DSUP
OG0006063	LOC108034061|XP_016964308.1|DBIA	LOC119548547|XP_037711769.1|DSUP
OG0006064	LOC108036396|XP_016967999.1|DBIA	LOC119549095|XP_037712753.1|DSUP
OG0006065	LOC108035455|XP_016966583.1|DBIA	LOC119554156|XP_037720872.1|DSUP
OG0006066	LOC108030240|XP_016958533.1|DBIA	LOC119549302|XP_037713189.1|DSUP
OG0006067	LOC108029478|XP_016957221.1|DBIA	LOC119551861|XP_037717367.1|DSUP
OG0006068	LOC108024141|XP_016949412.1|DBIA	LOC119558080|XP_037727189.1|DSUP
OG0006069	LOC108028567|XP_016955963.1|DBIA	LOC119555515|XP_037722863.1|DSUP
OG0006070	LOC108030927|XP_016959610.1|DBIA	LOC119554994|XP_037722061.1|DSUP
OG0006071	LOC108024691|XP_016950257.1|DBIA	LOC119559451|XP_037728485.1|DSUP
OG0006072	LOC108034521|XP_016964934.1|DBIA	LOC119553128|XP_037719249.1|DSUP
OG0006073	LOC108031132|XP_016959838.1|DBIA	LOC119554991|XP_037722057.1|DSUP
OG0006074	LOC108026238|XP_016952566.1|DBIA	LOC119558217|XP_037727455.1|DSUP
OG0006075	LOC108023789|XP_016948916.1|DBIA	LOC119556505|XP_037724694.1|DSUP
OG0006076	LOC108023110|XP_016947865.1|DBIA	LOC119551840|XP_037717338.1|DSUP
OG0006077	LOC108030853|XP_016959484.1|DBIA	LOC119553580|XP_037719956.1|DSUP
OG0006078	LOC108030873|XP_016959517.1|DBIA	LOC119553617|XP_037720011.1|DSUP
OG0006079	LOC108028527|XP_016955907.1|DBIA	LOC119554056|XP_037720725.1|DSUP
OG0006080	LOC108030615|XP_016959098.1|DBIA	LOC119555450|XP_037722753.1|DSUP
OG0006081	LOC108036656|XP_016968424.1|DBIA	LOC119549768|XP_037713953.1|DSUP
OG0006082	LOC108036326|XP_016967828.1|DBIA	LOC119551579|XP_037716909.1|DSUP
OG0006083	LOC108035912|XP_016967172.1|DBIA	LOC119554977|XP_037722034.1|DSUP
OG0006084	LOC108030611|XP_016959092.1|DBIA	LOC119555458|XP_037722787.1|DSUP
OG0006085	LOC108030917|XP_016959600.1|DBIA	LOC119553950|XP_037720572.1|DSUP
OG0006086	LOC108030932|XP_016959616.1|DBIA	LOC119554363|XP_037721159.1|DSUP
OG0006087	LOC108036614|XP_016968366.1|DBIA	LOC119551132|XP_037716246.1|DSUP
OG0006088	LOC108028780|XP_016956248.1|DBIA	LOC119555518|XP_037722871.1|DSUP
OG0006089	LOC108032628|XP_016962061.1|DBIA	LOC119556644|XP_037724904.1|DSUP
OG0006090	LOC108035496|XP_016966638.1|DBIA	LOC119552967|XP_037718902.1|DSUP
OG0006091	LOC108035330|XP_016966397.1|DBIA	LOC119552570|XP_037718122.1|DSUP
OG0006092	LOC108033193|XP_016962926.1|DBIA	LOC119556349|XP_037724380.1|DSUP
OG0006093	LOC108036354|XP_016967919.1|DBIA	LOC119551154|XP_037716276.1|DSUP
OG0006094	LOC108030640|XP_016959140.1|DBIA	LOC119553665|XP_037720104.1|DSUP
OG0006095	LOC108036602|XP_016968353.1|DBIA	LOC119549250|XP_037713084.1|DSUP
OG0006096	LOC108022793|XP_016947411.1|DBIA	LOC119552190|XP_037717968.1|DSUP
OG0006097	LOC108028451|XP_016955778.1|DBIA	LOC119553383|XP_037719663.1|DSUP
OG0006098	LOC108036852|XP_016968713.1|DBIA	LOC119548747|XP_037712192.1|DSUP
OG0006099	LOC108030032|XP_016958079.1|DBIA	LOC119551666|XP_037717046.1|DSUP
OG0006100	LOC108022174|XP_016946507.1|DBIA	LOC119550172|XP_037714634.1|DSUP
OG0006101	LOC108034010|XP_016964229.1|DBIA	LOC119546791|XP_037709281.1|DSUP
OG0006102	LOC108026868|XP_016953542.1|DBIA	LOC119551029|XP_037716017.1|DSUP
OG0006103	LOC108025740|XP_016951817.1|DBIA	LOC119558306|XP_037727636.1|DSUP
OG0006104	LOC108022032|XP_016946366.1|DBIA	LOC119557764|XP_037726588.1|DSUP
OG0006105	LOC108022028|XP_016946363.1|DBIA	LOC119557353|XP_037726017.1|DSUP
OG0006106	LOC108030871|XP_016959513.1|DBIA	LOC119553597|XP_037719979.1|DSUP
OG0006107	LOC108022863|XP_016947529.1|DBIA	LOC119550489|XP_037715105.1|DSUP
OG0006108	LOC108023524|XP_016948566.1|DBIA	LOC119557412|XP_037726089.1|DSUP
OG0006109	LOC108030838|XP_016959456.1|DBIA	LOC119552848|XP_037718646.1|DSUP
OG0006110	LOC108035908|XP_016967164.1|DBIA	LOC119555506|XP_037722853.1|DSUP
OG0006111	LOC108022736|XP_016947314.1|DBIA	LOC119549509|XP_037713549.1|DSUP
OG0006112	LOC108026566|XP_016953006.1|DBIA	LOC119550015|XP_037714366.1|DSUP
OG0006113	LOC108035641|XP_016966835.1|DBIA	LOC119554149|XP_037720865.1|DSUP
OG0006114	LOC108026343|XP_016952737.1|DBIA	LOC119557192|XP_037725773.1|DSUP
OG0006115	LOC108023072|XP_016947812.1|DBIA	LOC119551248|XP_037716419.1|DSUP
OG0006116	LOC108030308|XP_016958633.1|DBIA	LOC119551795|XP_037717270.1|DSUP
OG0006117	LOC108022710|XP_016947273.1|DBIA	LOC119549265|XP_037713101.1|DSUP
OG0006118	LOC108036494|XP_016968174.1|DBIA	LOC119551994|XP_037717642.1|DSUP
OG0006119	LOC108029692|XP_016957642.1|DBIA	LOC119559456|XP_037728487.1|DSUP
OG0006120	LOC108023129|XP_016947888.1|DBIA	LOC119551875|XP_037717397.1|DSUP
OG0006121	LOC108030827|XP_016959434.1|DBIA	LOC119552765|XP_037718498.1|DSUP
OG0006122	LOC108024913|XP_016950597.1|DBIA	LOC119563078|XP_037732235.1|DSUP
OG0006123	LOC108023068|XP_016947805.1|DBIA	LOC119551269|XP_037716457.1|DSUP
OG0006124	LOC108026382|XP_016952791.1|DBIA	LOC119558243|XP_037727498.1|DSUP
OG0006125	LOC108035898|XP_016967145.1|DBIA	LOC119553679|XP_037720153.1|DSUP
OG0006126	LOC108028583|XP_016955981.1|DBIA	LOC119553431|XP_037719743.1|DSUP
OG0006127	LOC108030609|XP_016959090.1|DBIA	LOC119553380|XP_037719661.1|DSUP
OG0006128	LOC108030657|XP_016959168.1|DBIA	LOC119554601|XP_037721517.1|DSUP
OG0006129	LOC108030623|XP_016959115.1|DBIA	LOC119553518|XP_037719869.1|DSUP
OG0006130	LOC108030638|XP_016959137.1|DBIA	LOC119553710|XP_037720218.1|DSUP
OG0006131	LOC108030566|XP_016958955.1|DBIA	LOC119554259|XP_037721029.1|DSUP
OG0006132	LOC108030694|XP_016959219.1|DBIA	LOC119554694|XP_037721623.1|DSUP
OG0006133	LOC108030639|XP_016959138.1|DBIA	LOC119553711|XP_037720219.1|DSUP
OG0006134	LOC108030601|XP_016959074.1|DBIA	LOC119552775|XP_037718512.1|DSUP
OG0006135	LOC108030564|XP_016958951.1|DBIA	LOC119552514|XP_037718059.1|DSUP
OG0006136	LOC108035904|XP_016967158.1|DBIA	LOC119553685|XP_037720166.1|DSUP
OG0006137	LOC108034588|XP_016965010.1|DBIA	LOC119553976|XP_037720611.1|DSUP
OG0006138	LOC108029791|XP_016957791.1|DBIA	LOC119550334|XP_037714879.1|DSUP
OG0006139	LOC108029614|XP_016957488.1|DBIA	LOC119549983|XP_037714314.1|DSUP
OG0006140	LOC108026827|XP_016953487.1|DBIA	LOC119549617|XP_037713717.1|DSUP
OG0006141	LOC108036475|XP_016968145.1|DBIA	LOC119549435|XP_037713456.1|DSUP
OG0006142	LOC108035917|XP_016967182.1|DBIA	LOC119552838|XP_037718627.1|DSUP
OG0006143	LOC108028637|XP_016956050.1|DBIA	LOC119553933|XP_037720550.1|DSUP
OG0006144	LOC108034837|XP_016965446.1|DBIA	LOC119554189|XP_037720913.1|DSUP
OG0006145	LOC108034496|XP_016964891.1|DBIA	LOC119553555|XP_037719924.1|DSUP
OG0006146	LOC108036083|XP_016967521.1|DBIA	LOC119548861|XP_037712416.1|DSUP
OG0006147	LOC108031075|XP_016959769.1|DBIA	LOC119563241|XP_037732474.1|DSUP
OG0006148	LOC108028387|XP_016955688.1|DBIA	LOC119552620|XP_037718213.1|DSUP
OG0006149	LOC108028656|XP_016956071.1|DBIA	LOC119554326|XP_037721119.1|DSUP
OG0006150	LOC108028654|XP_016956069.1|DBIA	LOC119554324|XP_037721117.1|DSUP
OG0006151	LOC108034478|XP_016964864.1|DBIA	LOC119546247|XP_037708327.1|DSUP
OG0006152	LOC108026339|XP_016952732.1|DBIA	LOC119556139|XP_037723966.1|DSUP
OG0006153	LOC108036663|XP_016968434.1|DBIA	LOC119551699|XP_037717095.1|DSUP
OG0006154	LOC108026349|XP_016952744.1|DBIA	LOC119552946|XP_037718851.1|DSUP
OG0006155	LOC108031072|XP_016959767.1|DBIA	LOC119562922|XP_037732000.1|DSUP
OG0006156	LOC108031596|XP_016960663.1|DBIA	LOC119546851|XP_037709380.1|DSUP
OG0006157	LOC108026865|XP_016953540.1|DBIA	LOC119551834|XP_037717332.1|DSUP
OG0006158	LOC108035621|XP_016966799.1|DBIA	LOC119554483|XP_037721337.1|DSUP
OG0006159	LOC108023085|XP_016947827.1|DBIA	LOC119550105|XP_037714513.1|DSUP
OG0006160	LOC108026864|XP_016953539.1|DBIA	LOC119551668|XP_037717049.1|DSUP
OG0006161	LOC108036467|XP_016968131.1|DBIA	LOC119552159|XP_037717902.1|DSUP
OG0006162	LOC108024906|XP_016950566.1|DBIA	LOC119558188|XP_037727436.1|DSUP
OG0006163	LOC108022412|XP_016946788.1|DBIA	LOC119550633|XP_037715396.1|DSUP
OG0006165	LOC108030752|XP_016959288.1|DBIA	LOC119553416|XP_037719721.1|DSUP
OG0006166	LOC108032422|XP_016961731.1|DBIA	LOC119548574|XP_037711819.1|DSUP
OG0006167	LOC108026915|XP_016953614.1|DBIA	LOC119551560|XP_037716886.1|DSUP
OG0006168	LOC108028174|XP_016955358.1|DBIA	LOC119556847|XP_037725246.1|DSUP
OG0006169	LOC108032173|XP_016961519.1|DBIA	LOC119558018|XP_037727058.1|DSUP
OG0006170	LOC108026665|XP_016953201.1|DBIA	LOC119551302|XP_037716525.1|DSUP
OG0006171	LOC108034452|XP_016964826.1|DBIA	LOC119554172|XP_037720890.1|DSUP
OG0006172	LOC108028010|XP_016955128.1|DBIA	LOC119555301|XP_037722546.1|DSUP
OG0006173	LOC108027708|XP_016954746.1|DBIA	LOC119547452|XP_037710242.1|DSUP
OG0006173	LOC108027714|XP_016954754.1|DBIA	LOC119547510|XP_037710331.1|DSUP
OG0006174	LOC108028045|XP_016955171.1|DBIA, LOC108028127|XP_016955269.1|DBIA	LOC119554543|XP_037721430.1|DSUP, LOC119554757|XP_037721712.1|DSUP
OG0006175	LOC108022777|XP_016947380.1|DBIA	LOC119551349|XP_037716596.1|DSUP
OG0006176	LOC108033539|XP_016963372.1|DBIA	LOC119547971|XP_037710950.1|DSUP
OG0006176	LOC108033585|XP_016963419.1|DBIA	LOC119547642|XP_037710509.1|DSUP
OG0006177	LOC108034726|XP_016965155.1|DBIA	LOC119555303|XP_037722548.1|DSUP
OG0006178	LOC108022178|XP_016946519.1|DBIA	LOC119551769|XP_037717224.1|DSUP, LOC119562259|XP_037731363.1|DSUP
OG0006178	LOC108022219|XP_016946562.1|DBIA	LOC119562258|XP_037731361.1|DSUP, LOC119551785|XP_037717257.1|DSUP, LOC119562277|XP_037731381.1|DSUP
OG0006179	LOC108029877|XP_016957857.1|DBIA	LOC119551337|XP_037716566.1|DSUP
OG0006179	LOC108027024|XP_016953707.1|DBIA	LOC119560192|XP_037729484.1|DSUP
OG0006181	LOC108031551|XP_016960582.1|DBIA	LOC119559743|XP_037728729.1|DSUP
OG0006182	LOC108031786|XP_016960988.1|DBIA	LOC119563109|XP_037732280.1|DSUP
OG0006183	LOC108031892|XP_016961149.1|DBIA	LOC119560162|XP_037729447.1|DSUP
OG0006184	LOC108032197|XP_016961542.1|DBIA	LOC119560758|XP_037730307.1|DSUP
OG0006185	LOC108026422|XP_016952840.1|DBIA	LOC119555910|XP_037723533.1|DSUP
OG0006186	LOC108032024|XP_016961323.1|DBIA	LOC119560685|XP_037730186.1|DSUP
OG0006187	LOC108025535|XP_016951553.1|DBIA	LOC119554827|XP_037721832.1|DSUP
OG0006188	LOC108023586|XP_016948673.1|DBIA	LOC119558028|XP_037727087.1|DSUP
OG0006189	LOC108023588|XP_016948680.1|DBIA	LOC119558030|XP_037727092.1|DSUP
OG0006190	LOC108031717|XP_016960875.1|DBIA	LOC119563498|XP_037732866.1|DSUP
