Orthogroup	DBIA.longest_only	DEUG.longest_only
OG0005140	LOC108027774|XP_016954825.1|DBIA	LOC108102683|XP_017063313.1|DEUG
OG0005141	LOC108036449|XP_016968086.1|DBIA	LOC108112910|XP_017078766.1|DEUG
OG0005142	LOC108035477|XP_016966616.1|DBIA	LOC108118099|XP_017086141.1|DEUG
OG0005143	LOC108035039|XP_016965874.1|DBIA	LOC108109853|XP_017074103.1|DEUG
OG0005144	LOC108034589|XP_016965011.1|DBIA	LOC108109769|XP_017073932.1|DEUG
OG0005145	LOC108035664|XP_016966861.1|DBIA	LOC108109901|XP_017074197.1|DEUG
OG0005146	LOC108028377|XP_016955659.1|DBIA	LOC108114236|XP_017080597.1|DEUG
OG0005147	LOC108028379|XP_016955664.1|DBIA	LOC108114233|XP_017080594.1|DEUG
OG0005148	LOC108030574|XP_016958989.1|DBIA	LOC108117376|XP_017085251.1|DEUG
OG0005149	LOC108022671|XP_016947231.1|DBIA	LOC108112870|XP_017078689.1|DEUG
OG0005150	LOC108035282|XP_016966336.1|DBIA	LOC108114701|XP_017081287.1|DEUG
OG0005151	LOC108035208|XP_016966207.1|DBIA	LOC108108120|XP_017071526.1|DEUG
OG0005152	LOC108035537|XP_016966693.1|DBIA	LOC108108041|XP_017071404.1|DEUG
OG0005153	LOC108035556|XP_016966713.1|DBIA	LOC108108039|XP_017071402.1|DEUG
OG0005154	LOC108035058|XP_016965932.1|DBIA	LOC108108044|XP_017071407.1|DEUG
OG0005155	LOC108031064|XP_016959761.1|DBIA	LOC108104730|XP_017066456.1|DEUG
OG0005156	LOC108027332|XP_016954233.1|DBIA	LOC108110230|XP_017074706.1|DEUG
OG0005157	LOC108026634|XP_016953144.1|DBIA	LOC108112962|XP_017078850.1|DEUG
OG0005158	LOC108028276|XP_016955469.1|DBIA	LOC108107910|XP_017071215.1|DEUG
OG0005159	LOC108035427|XP_016966547.1|DBIA	LOC108114613|XP_017081164.1|DEUG
OG0005160	LOC108028122|XP_016955261.1|DBIA	LOC108108514|XP_017072072.1|DEUG
OG0005161	LOC108026858|XP_016953528.1|DBIA	LOC108107307|XP_017070265.1|DEUG
OG0005162	LOC108023651|XP_016948760.1|DBIA	LOC108103132|XP_017063988.1|DEUG
OG0005163	LOC108030816|XP_016959405.1|DBIA	LOC108108740|XP_017072367.1|DEUG
OG0005164	LOC108035483|XP_016966622.1|DBIA	LOC108108158|XP_017071580.1|DEUG
OG0005165	LOC108030201|XP_016958447.1|DBIA	LOC108114910|XP_017081578.1|DEUG
OG0005166	LOC108032942|XP_016962505.1|DBIA	LOC108115380|XP_017082305.1|DEUG
OG0005167	LOC108032871|XP_016962360.1|DBIA	LOC108115384|XP_017082308.1|DEUG
OG0005168	LOC108035454|XP_016966581.1|DBIA	LOC108114204|XP_017080512.1|DEUG
OG0005169	LOC108035067|XP_016965947.1|DBIA	LOC108108131|XP_017071540.1|DEUG
OG0005170	LOC108035065|XP_016965944.1|DBIA	LOC108108081|XP_017071451.1|DEUG
OG0005171	LOC108035066|XP_016965946.1|DBIA	LOC108108037|XP_017071399.1|DEUG
OG0005172	LOC108026822|XP_016953478.1|DBIA	LOC108109143|XP_017073032.1|DEUG
OG0005173	LOC108030440|XP_016958819.1|DBIA	LOC108112607|XP_017078186.1|DEUG
OG0005174	LOC108023056|XP_016947792.1|DBIA	LOC108109284|XP_017073265.1|DEUG
OG0005175	LOC108022597|XP_016947119.1|DBIA	LOC108109113|XP_017072993.1|DEUG
OG0005176	LOC108029749|XP_016957731.1|DBIA	LOC108112037|XP_017077272.1|DEUG
OG0005177	LOC108023005|XP_016947725.1|DBIA	LOC108109267|XP_017073244.1|DEUG
OG0005178	LOC108035677|XP_016966876.1|DBIA	LOC108109912|XP_017074209.1|DEUG
OG0005179	LOC108034827|XP_016965425.1|DBIA	LOC108109832|XP_017074063.1|DEUG
OG0005180	LOC108028524|XP_016955900.1|DBIA	LOC108102809|XP_017063475.1|DEUG
OG0005181	LOC108025930|XP_016952112.1|DBIA	LOC108102922|XP_017063664.1|DEUG
OG0005182	LOC108036441|XP_016968068.1|DBIA	LOC108104558|XP_017066189.1|DEUG
OG0005183	LOC108036365|XP_016967935.1|DBIA	LOC108112456|XP_017077796.1|DEUG
OG0005184	LOC108036549|XP_016968269.1|DBIA	LOC108112452|XP_017077786.1|DEUG
OG0005185	LOC108036241|XP_016967739.1|DBIA	LOC108104486|XP_017066086.1|DEUG
OG0005186	LOC108022585|XP_016947099.1|DBIA	LOC108106419|XP_017068931.1|DEUG
OG0005187	LOC108030095|XP_016958231.1|DBIA	LOC108112604|XP_017078153.1|DEUG
OG0005188	LOC108030273|XP_016958587.1|DBIA	LOC108113148|XP_017079146.1|DEUG
OG0005189	LOC108024199|XP_016949538.1|DBIA	LOC108103767|XP_017064881.1|DEUG
OG0005190	LOC108035703|XP_016966914.1|DBIA	LOC108109768|XP_017073930.1|DEUG
OG0005191	LOC108024574|XP_016950064.1|DBIA	LOC108111507|XP_017076511.1|DEUG
OG0005192	LOC108023071|XP_016947809.1|DBIA	LOC108112822|XP_017078614.1|DEUG
OG0005193	LOC108036480|XP_016968149.1|DBIA	LOC108104494|XP_017066097.1|DEUG
OG0005194	LOC108029564|XP_016957406.1|DBIA	LOC108109086|XP_017072941.1|DEUG
OG0005195	LOC108030037|XP_016958097.1|DBIA	LOC108112568|XP_017078021.1|DEUG
OG0005196	LOC108028763|XP_016956226.1|DBIA	LOC108114581|XP_017081125.1|DEUG
OG0005197	LOC108026956|XP_016953658.1|DBIA	LOC108107496|XP_017070533.1|DEUG
OG0005198	LOC108035936|XP_016967217.1|DBIA	LOC108108084|XP_017071459.1|DEUG
OG0005199	LOC108030142|XP_016958347.1|DBIA	LOC108112863|XP_017078678.1|DEUG
OG0005200	LOC108022483|XP_016946922.1|DBIA	LOC108112531|XP_017077945.1|DEUG
OG0005201	LOC108022445|XP_016946837.1|DBIA	LOC108107272|XP_017070195.1|DEUG
OG0005202	LOC108036571|XP_016968308.1|DBIA	LOC108112690|XP_017078380.1|DEUG
OG0005203	LOC108036344|XP_016967900.1|DBIA	LOC108106445|XP_017068967.1|DEUG
OG0005204	LOC108034092|XP_016964348.1|DBIA	LOC108107004|XP_017069834.1|DEUG
OG0005205	LOC108034716|XP_016965149.1|DBIA	LOC108110926|XP_017075694.1|DEUG
OG0005206	LOC108022974|XP_016947688.1|DBIA	LOC108109244|XP_017073211.1|DEUG
OG0005207	LOC108036400|XP_016968007.1|DBIA	LOC108104503|XP_017066109.1|DEUG
OG0005208	LOC108036268|XP_016967768.1|DBIA	LOC108104767|XP_017066492.1|DEUG
OG0005209	LOC108029212|XP_016956892.1|DBIA	LOC108105856|XP_017068119.1|DEUG
OG0005210	LOC108029152|XP_016956774.1|DBIA	LOC108105849|XP_017068102.1|DEUG
OG0005211	LOC108030860|XP_016959492.1|DBIA	LOC108108773|XP_017072431.1|DEUG
OG0005212	LOC108026820|XP_016953476.1|DBIA	LOC108107211|XP_017070116.1|DEUG
OG0005213	LOC108023408|XP_016948355.1|DBIA	LOC108109743|XP_017073895.1|DEUG
OG0005214	LOC108036759|XP_016968577.1|DBIA	LOC108106101|XP_017068454.1|DEUG
OG0005215	LOC108029235|XP_016956918.1|DBIA	LOC108111131|XP_017075982.1|DEUG
OG0005216	LOC108036103|XP_016967564.1|DBIA	LOC108106940|XP_017069696.1|DEUG
OG0005217	LOC108033784|XP_016963877.1|DBIA	LOC108114840|XP_017081472.1|DEUG
OG0005218	LOC108036785|XP_016968618.1|DBIA	LOC108111129|XP_017075977.1|DEUG
OG0005219	LOC108036603|XP_016968354.1|DBIA	LOC108104576|XP_017066221.1|DEUG
OG0005220	LOC108028879|XP_016956379.1|DBIA	LOC108102842|XP_017063524.1|DEUG
OG0005221	LOC108032802|XP_016962297.1|DBIA	LOC108111208|XP_017076094.1|DEUG
OG0005222	LOC108033619|XP_016963472.1|DBIA	LOC108118449|XP_017086646.1|DEUG
OG0005223	LOC108032674|XP_016962132.1|DBIA	LOC108111200|XP_017076083.1|DEUG
OG0005224	LOC108036724|XP_016968512.1|DBIA	LOC108110645|XP_017075236.1|DEUG
OG0005225	LOC108027653|XP_016954659.1|DBIA	LOC108111099|XP_017075928.1|DEUG
OG0005226	LOC108036763|XP_016968584.1|DBIA	LOC108106145|XP_017068529.1|DEUG
OG0005227	LOC108034201|XP_016964521.1|DBIA	LOC108103843|XP_017065068.1|DEUG
OG0005228	LOC108033662|XP_016963588.1|DBIA	LOC108115943|XP_017083473.1|DEUG
OG0005229	LOC108029150|XP_016956770.1|DBIA	LOC108110918|XP_017075678.1|DEUG
OG0005230	LOC108033769|XP_016963854.1|DBIA	LOC108112249|XP_017077563.1|DEUG
OG0005231	LOC108033324|XP_016963102.1|DBIA	LOC108104197|XP_017065630.1|DEUG
OG0005232	LOC108027824|XP_016954894.1|DBIA	LOC108110839|XP_017075569.1|DEUG
OG0005233	LOC108028981|XP_016956510.1|DBIA	LOC108105896|XP_017068168.1|DEUG
OG0005234	LOC108032763|XP_016962248.1|DBIA	LOC108106854|XP_017069586.1|DEUG
OG0005235	LOC108033933|XP_016964101.1|DBIA	LOC108105707|XP_017067907.1|DEUG
OG0005236	LOC108027680|XP_016954715.1|DBIA	LOC108102659|XP_017063287.1|DEUG
OG0005237	LOC108027837|XP_016954911.1|DBIA	LOC108102648|XP_017063264.1|DEUG
OG0005238	LOC108027734|XP_016954775.1|DBIA	LOC108102649|XP_017063266.1|DEUG
OG0005239	LOC108036125|XP_016967599.1|DBIA	LOC108110713|XP_017075346.1|DEUG
OG0005240	LOC108034277|XP_016964625.1|DBIA	LOC108110806|XP_017075525.1|DEUG
OG0005241	LOC108027783|XP_016954836.1|DBIA	LOC108102639|XP_017063249.1|DEUG
OG0005242	LOC108033856|XP_016963980.1|DBIA	LOC108111120|XP_017075961.1|DEUG
OG0005243	LOC108029121|XP_016956727.1|DBIA	LOC108110973|XP_017075764.1|DEUG
OG0005244	LOC108031666|XP_016960792.1|DBIA	LOC108117235|XP_017085058.1|DEUG
OG0005245	LOC108027292|XP_016954174.1|DBIA	LOC108116224|XP_017083504.1|DEUG
OG0005246	LOC108029169|XP_016956803.1|DBIA	LOC108111006|XP_017075806.1|DEUG
OG0005247	LOC108022686|XP_016947247.1|DBIA	LOC108109122|XP_017073007.1|DEUG
OG0005248	LOC108031413|XP_016960302.1|DBIA	LOC108105636|XP_017067814.1|DEUG, LOC108103733|XP_017064822.1|DEUG
OG0005249	LOC108023968|XP_016949181.1|DBIA	LOC108105270|XP_017067239.1|DEUG
OG0005250	LOC108033725|XP_016963760.1|DBIA	LOC108103390|XP_017064334.1|DEUG
OG0005251	LOC108033970|XP_016964171.1|DBIA	LOC108110956|XP_017075741.1|DEUG
OG0005252	LOC108033632|XP_016963539.1|DBIA	LOC108106837|XP_017069563.1|DEUG
OG0005253	LOC108033624|XP_016963486.1|DBIA	LOC108115509|XP_017082492.1|DEUG
OG0005254	LOC108032385|XP_016961695.1|DBIA	LOC108106875|XP_017069611.1|DEUG
OG0005255	LOC108032746|XP_016962222.1|DBIA	LOC108107133|XP_017070023.1|DEUG
OG0005256	LOC108024076|XP_016949336.1|DBIA	LOC108105201|XP_017067142.1|DEUG
OG0005257	LOC108036143|XP_016967620.1|DBIA	LOC108106142|XP_017068526.1|DEUG
OG0005258	LOC108032707|XP_016962175.1|DBIA	LOC108108254|XP_017071708.1|DEUG
OG0005259	LOC108032636|XP_016962069.1|DBIA	LOC108105841|XP_017068087.1|DEUG
OG0005260	LOC108032635|XP_016962068.1|DBIA	LOC108105843|XP_017068093.1|DEUG
OG0005261	LOC108034012|XP_016964230.1|DBIA	LOC108110913|XP_017075669.1|DEUG
OG0005262	LOC108029175|XP_016956817.1|DBIA	LOC108102613|XP_017063206.1|DEUG
OG0005263	LOC108032643|XP_016962078.1|DBIA	LOC108106956|XP_017069722.1|DEUG
OG0005264	LOC108024834|XP_016950457.1|DBIA	LOC108111608|XP_017076626.1|DEUG
OG0005265	LOC108032657|XP_016962102.1|DBIA	LOC108106992|XP_017069819.1|DEUG
OG0005266	LOC108032716|XP_016962186.1|DBIA	LOC108105158|XP_017067082.1|DEUG
OG0005267	LOC108027776|XP_016954827.1|DBIA	LOC108110847|XP_017075580.1|DEUG
OG0005268	LOC108027772|XP_016954823.1|DBIA	LOC108110845|XP_017075578.1|DEUG
OG0005269	LOC108027855|XP_016954942.1|DBIA	LOC108110977|XP_017075771.1|DEUG
OG0005270	LOC108034329|XP_016964695.1|DBIA	LOC108111982|XP_017077196.1|DEUG
OG0005271	LOC108033740|XP_016963787.1|DBIA	LOC108107076|XP_017069935.1|DEUG
OG0005272	LOC108034064|XP_016964307.1|DBIA	LOC108107118|XP_017069998.1|DEUG
OG0005273	LOC108036061|XP_016967493.1|DBIA	LOC108106087|XP_017068436.1|DEUG
OG0005274	LOC108033976|XP_016964183.1|DBIA	LOC108112346|XP_017077666.1|DEUG
OG0005275	LOC108034489|XP_016964886.1|DBIA	LOC108110920|XP_017075682.1|DEUG
OG0005276	LOC108029243|XP_016956927.1|DBIA	LOC108110985|XP_017075783.1|DEUG
OG0005277	LOC108029301|XP_016956993.1|DBIA	LOC108110469|XP_017075026.1|DEUG
OG0005278	LOC108030241|XP_016958536.1|DBIA	LOC108109227|XP_017073188.1|DEUG
OG0005279	LOC108021857|XP_016946134.1|DBIA	LOC108113448|XP_017079510.1|DEUG
OG0005280	LOC108027877|XP_016954982.1|DBIA	LOC108102657|XP_017063285.1|DEUG
OG0005281	LOC108029128|XP_016956738.1|DBIA	LOC108110910|XP_017075666.1|DEUG
OG0005282	LOC108027304|XP_016954186.1|DBIA	LOC108115349|XP_017082260.1|DEUG
OG0005283	LOC108026362|XP_016952765.1|DBIA	LOC108116683|XP_017084180.1|DEUG
OG0005284	LOC108033777|XP_016963866.1|DBIA	LOC108115488|XP_017082462.1|DEUG
OG0005285	LOC108034281|XP_016964629.1|DBIA	LOC108115512|XP_017082498.1|DEUG
OG0005286	LOC108027782|XP_016954834.1|DBIA	LOC108102630|XP_017063232.1|DEUG
OG0005287	LOC108027780|XP_016954832.1|DBIA	LOC108102652|XP_017063279.1|DEUG
OG0005288	LOC108033693|XP_016963681.1|DBIA	LOC108106972|XP_017069775.1|DEUG
OG0005289	LOC108027345|XP_016954255.1|DBIA	LOC108114106|XP_017080396.1|DEUG
OG0005290	LOC108027299|XP_016954181.1|DBIA	LOC108115370|XP_017082289.1|DEUG
OG0005291	LOC108032349|XP_016961649.1|DBIA	LOC108110719|XP_017075380.1|DEUG
OG0005292	LOC108032541|XP_016961903.1|DBIA	LOC108110671|XP_017075277.1|DEUG
OG0005293	LOC108029307|XP_016957000.1|DBIA	LOC108105117|XP_017067039.1|DEUG
OG0005294	LOC108034175|XP_016964476.1|DBIA	LOC108104135|XP_017065526.1|DEUG
OG0005295	LOC108032564|XP_016961936.1|DBIA	LOC108110718|XP_017075359.1|DEUG
OG0005296	LOC108027206|XP_016954005.1|DBIA	LOC108115295|XP_017082171.1|DEUG
OG0005297	LOC108036119|XP_016967592.1|DBIA	LOC108106173|XP_017068583.1|DEUG
OG0005298	LOC108032738|XP_016962212.1|DBIA	LOC108110938|XP_017075720.1|DEUG
OG0005299	LOC108025479|XP_016951481.1|DBIA	LOC108111420|XP_017076367.1|DEUG
OG0005300	LOC108023793|XP_016948921.1|DBIA	LOC108117427|XP_017085329.1|DEUG
OG0005301	LOC108034794|XP_016965275.1|DBIA	LOC108110692|XP_017075312.1|DEUG
OG0005302	LOC108030265|XP_016958577.1|DBIA	LOC108106335|XP_017068797.1|DEUG
OG0005303	LOC108033932|XP_016964100.1|DBIA	LOC108105691|XP_017067890.1|DEUG
OG0005304	LOC108034296|XP_016964647.1|DBIA	LOC108107178|XP_017070086.1|DEUG
OG0005305	LOC108030242|XP_016958537.1|DBIA	LOC108109226|XP_017073187.1|DEUG
OG0005306	LOC108034905|XP_016965627.1|DBIA	LOC108118437|XP_017086631.1|DEUG
OG0005307	LOC108033401|XP_016963209.1|DBIA	LOC108111413|XP_017076362.1|DEUG
OG0005308	LOC108033905|XP_016964060.1|DBIA	LOC108110702|XP_017075333.1|DEUG
OG0005309	LOC108034666|XP_016965097.1|DBIA	LOC108111035|XP_017075850.1|DEUG
OG0005310	LOC108036137|XP_016967612.1|DBIA	LOC108106184|XP_017068597.1|DEUG
OG0005311	LOC108033927|XP_016964091.1|DBIA	LOC108104103|XP_017065490.1|DEUG
OG0005312	LOC108036760|XP_016968579.1|DBIA	LOC108108182|XP_017071620.1|DEUG
OG0005313	LOC108034881|XP_016965578.1|DBIA	LOC108111106|XP_017075936.1|DEUG
OG0005314	LOC108033984|XP_016964197.1|DBIA	LOC108104129|XP_017065520.1|DEUG
OG0005315	LOC108033794|XP_016963893.1|DBIA	LOC108105680|XP_017067873.1|DEUG
OG0005316	LOC108030195|XP_016958439.1|DBIA	LOC108109100|XP_017072973.1|DEUG
OG0005317	LOC108034592|XP_016965017.1|DBIA	LOC108118438|XP_017086633.1|DEUG
OG0005318	LOC108032711|XP_016962185.1|DBIA	LOC108117633|XP_017085652.1|DEUG
OG0005319	LOC108029167|XP_016956801.1|DBIA	LOC108105177|XP_017067118.1|DEUG
OG0005320	LOC108032666|XP_016962115.1|DBIA	LOC108114853|XP_017081488.1|DEUG
OG0005321	LOC108034068|XP_016964312.1|DBIA	LOC108112215|XP_017077524.1|DEUG
OG0005322	LOC108032670|XP_016962122.1|DBIA	LOC108112265|XP_017077580.1|DEUG
OG0005323	LOC108032614|XP_016962039.1|DBIA	LOC108110733|XP_017075412.1|DEUG
OG0005324	LOC108032726|XP_016962195.1|DBIA	LOC108111116|XP_017075955.1|DEUG
OG0005325	LOC108027779|XP_016954831.1|DBIA	LOC108111092|XP_017075920.1|DEUG
OG0005326	LOC108032816|XP_016962319.1|DBIA	LOC108111222|XP_017076112.1|DEUG
OG0005327	LOC108032785|XP_016962277.1|DBIA	LOC108108468|XP_017072018.1|DEUG
OG0005328	LOC108024620|XP_016950147.1|DBIA	LOC108111594|XP_017076604.1|DEUG
OG0005329	LOC108029779|XP_016957781.1|DBIA	LOC108108307|XP_017071814.1|DEUG
OG0005330	LOC108029769|XP_016957770.1|DBIA	LOC108108306|XP_017071813.1|DEUG
OG0005331	LOC108029181|XP_016956833.1|DBIA	LOC108110848|XP_017075581.1|DEUG
OG0005332	LOC108034272|XP_016964619.1|DBIA	LOC108115483|XP_017082456.1|DEUG
OG0005333	LOC108034297|XP_016964648.1|DBIA	LOC108104148|XP_017065537.1|DEUG
OG0005334	LOC108034009|XP_016964228.1|DBIA	LOC108110892|XP_017075639.1|DEUG
OG0005335	LOC108029672|XP_016957607.1|DBIA	LOC108111947|XP_017077117.1|DEUG
OG0005336	LOC108036353|XP_016967918.1|DBIA	LOC108104807|XP_017066579.1|DEUG
OG0005337	LOC108022841|XP_016947501.1|DBIA	LOC108112688|XP_017078369.1|DEUG
OG0005338	LOC108034822|XP_016965414.1|DBIA	LOC108111073|XP_017075895.1|DEUG
OG0005339	LOC108033290|XP_016963045.1|DBIA	LOC108110458|XP_017075015.1|DEUG
OG0005340	LOC108034742|XP_016965180.1|DBIA	LOC108110959|XP_017075745.1|DEUG
OG0005341	LOC108029797|XP_016957800.1|DBIA	LOC108104589|XP_017066241.1|DEUG
OG0005342	LOC108034132|XP_016964410.1|DBIA	LOC108104075|XP_017065449.1|DEUG
OG0005343	LOC108030390|XP_016958761.1|DBIA	LOC108113265|XP_017079302.1|DEUG
OG0005344	LOC108029968|XP_016957962.1|DBIA	LOC108106316|XP_017068774.1|DEUG
OG0005345	LOC108034310|XP_016964669.1|DBIA	LOC108107170|XP_017070074.1|DEUG
OG0005346	LOC108033424|XP_016963234.1|DBIA	LOC108107095|XP_017069964.1|DEUG
OG0005347	LOC108029174|XP_016956813.1|DBIA	LOC108111022|XP_017075825.1|DEUG
OG0005348	LOC108034534|XP_016964952.1|DBIA	LOC108110793|XP_017075504.1|DEUG
OG0005349	LOC108035125|XP_016966049.1|DBIA	LOC108110857|XP_017075593.1|DEUG
OG0005350	LOC108033249|XP_016963004.1|DBIA	LOC108111328|XP_017076235.1|DEUG
OG0005351	LOC108034809|XP_016965332.1|DBIA	LOC108109801|XP_017074009.1|DEUG
OG0005352	LOC108033956|XP_016964143.1|DBIA	LOC108110877|XP_017075618.1|DEUG
OG0005353	LOC108023017|XP_016947741.1|DBIA	LOC108112665|XP_017078291.1|DEUG
OG0005354	LOC108027758|XP_016954800.1|DBIA	LOC108110651|XP_017075244.1|DEUG
OG0005355	LOC108029093|XP_016956672.1|DBIA	LOC108111007|XP_017075808.1|DEUG
OG0005356	LOC108029096|XP_016956675.1|DBIA	LOC108110744|XP_017075437.1|DEUG
OG0005357	LOC108033893|XP_016964033.1|DBIA	LOC108107075|XP_017069934.1|DEUG
OG0005358	LOC108033873|XP_016964004.1|DBIA	LOC108107036|XP_017069883.1|DEUG
OG0005359	LOC108022473|XP_016946911.1|DBIA	LOC108112659|XP_017078280.1|DEUG
OG0005360	LOC108035950|XP_016967242.1|DBIA	LOC108108621|XP_017072209.1|DEUG
OG0005361	LOC108033979|XP_016964189.1|DBIA	LOC108111020|XP_017075823.1|DEUG
OG0005362	LOC108034819|XP_016965389.1|DBIA	LOC108110969|XP_017075759.1|DEUG
OG0005363	LOC108034238|XP_016964576.1|DBIA	LOC108102503|XP_017063015.1|DEUG
OG0005364	LOC108022920|XP_016947620.1|DBIA	LOC108109239|XP_017073203.1|DEUG
OG0005365	LOC108033909|XP_016964064.1|DBIA	LOC108115460|XP_017082400.1|DEUG
OG0005366	LOC108034041|XP_016964276.1|DBIA	LOC108115465|XP_017082408.1|DEUG
OG0005367	LOC108034000|XP_016964217.1|DBIA	LOC108115518|XP_017082508.1|DEUG
OG0005368	LOC108031112|XP_016959812.1|DBIA	LOC108109359|XP_017073319.1|DEUG
OG0005369	LOC108027750|XP_016954791.1|DBIA	LOC108110795|XP_017075513.1|DEUG
OG0005370	LOC108033814|XP_016963928.1|DBIA	LOC108112116|XP_017077359.1|DEUG
OG0005371	LOC108034250|XP_016964592.1|DBIA	LOC108112467|XP_017077812.1|DEUG
OG0005372	LOC108032027|XP_016961326.1|DBIA	LOC108110331|XP_017074854.1|DEUG
OG0005373	LOC108021884|XP_016946211.1|DBIA	LOC108115350|XP_017082264.1|DEUG
OG0005374	LOC108035104|XP_016966026.1|DBIA	LOC108118447|XP_017086644.1|DEUG
OG0005375	LOC108035097|XP_016966013.1|DBIA	LOC108118439|XP_017086634.1|DEUG
OG0005376	LOC108027755|XP_016954796.1|DBIA	LOC108102557|XP_017063116.1|DEUG
OG0005377	LOC108029266|XP_016956957.1|DBIA	LOC108102815|XP_017063486.1|DEUG
OG0005378	LOC108027788|XP_016954845.1|DBIA	LOC108111074|XP_017075898.1|DEUG
OG0005379	LOC108036163|XP_016967643.1|DBIA	LOC108111025|XP_017075834.1|DEUG
OG0005380	LOC108027886|XP_016954993.1|DBIA	LOC108111082|XP_017075910.1|DEUG
OG0005381	LOC108033699|XP_016963691.1|DBIA	LOC108105676|XP_017067867.1|DEUG
OG0005382	LOC108033709|XP_016963720.1|DBIA	LOC108115457|XP_017082384.1|DEUG
OG0005383	LOC108028660|XP_016956077.1|DBIA	LOC108108499|XP_017072053.1|DEUG
OG0005384	LOC108023419|XP_016948388.1|DBIA	LOC108111523|XP_017076533.1|DEUG
OG0005385	LOC108029677|XP_016957615.1|DBIA	LOC108109219|XP_017073173.1|DEUG
OG0005386	LOC108036678|XP_016968449.1|DBIA	LOC108113325|XP_017079370.1|DEUG
OG0005387	LOC108031430|XP_016960322.1|DBIA	LOC108109487|XP_017073506.1|DEUG
OG0005388	LOC108034338|XP_016964710.1|DBIA	LOC108115525|XP_017082515.1|DEUG
OG0005389	LOC108033966|XP_016964164.1|DBIA	LOC108104086|XP_017065471.1|DEUG
OG0005390	LOC108029089|XP_016956666.1|DBIA	LOC108102575|XP_017063145.1|DEUG
OG0005391	LOC108029091|XP_016956668.1|DBIA	LOC108102578|XP_017063148.1|DEUG
OG0005392	LOC108033349|XP_016963147.1|DBIA	LOC108103066|XP_017063899.1|DEUG
OG0005393	LOC108025595|XP_016951617.1|DBIA	LOC108116867|XP_017084434.1|DEUG
OG0005394	LOC108033861|XP_016963989.1|DBIA	LOC108118474|XP_017086690.1|DEUG
OG0005395	LOC108033672|XP_016963606.1|DBIA	LOC108105665|XP_017067853.1|DEUG
OG0005396	LOC108036067|XP_016967500.1|DBIA	LOC108106129|XP_017068497.1|DEUG
OG0005397	LOC108036049|XP_016967480.1|DBIA	LOC108106130|XP_017068501.1|DEUG
OG0005398	LOC108032858|XP_016962348.1|DBIA	LOC108115250|XP_017082096.1|DEUG
OG0005399	LOC108029696|XP_016957648.1|DBIA	LOC108104597|XP_017066254.1|DEUG
OG0005400	LOC108036612|XP_016968363.1|DBIA	LOC108104607|XP_017066266.1|DEUG
OG0005401	LOC108036142|XP_016967618.1|DBIA	LOC108106202|XP_017068618.1|DEUG
OG0005402	LOC108036128|XP_016967601.1|DBIA	LOC108106178|XP_017068590.1|DEUG
OG0005403	LOC108036145|XP_016967622.1|DBIA	LOC108106197|XP_017068613.1|DEUG
OG0005404	LOC108036146|XP_016967623.1|DBIA	LOC108106198|XP_017068614.1|DEUG
OG0005405	LOC108026900|XP_016953598.1|DBIA	LOC108113288|XP_017079327.1|DEUG
OG0005406	LOC108030386|XP_016958748.1|DBIA	LOC108113205|XP_017079227.1|DEUG
OG0005407	LOC108026927|XP_016953628.1|DBIA	LOC108113060|XP_017078985.1|DEUG
OG0005408	LOC108029197|XP_016956863.1|DBIA	LOC108102603|XP_017063195.1|DEUG
OG0005409	LOC108036790|XP_016968624.1|DBIA	LOC108107089|XP_017069955.1|DEUG
OG0005410	LOC108029048|XP_016956600.1|DBIA	LOC108102555|XP_017063115.1|DEUG
OG0005411	LOC108022209|XP_016946552.1|DBIA	LOC108106323|XP_017068783.1|DEUG
OG0005412	LOC108022934|XP_016947635.1|DBIA	LOC108106666|XP_017069383.1|DEUG
OG0005413	LOC108030320|XP_016958653.1|DBIA	LOC108112737|XP_017078463.1|DEUG
OG0005414	LOC108023265|XP_016948037.1|DBIA	LOC108116706|XP_017084216.1|DEUG
OG0005415	LOC108024633|XP_016950165.1|DBIA	LOC108103909|XP_017065146.1|DEUG
OG0005416	LOC108030307|XP_016958631.1|DBIA	LOC108112768|XP_017078518.1|DEUG
OG0005417	LOC108033392|XP_016963200.1|DBIA	LOC108103048|XP_017063851.1|DEUG
OG0005418	LOC108033951|XP_016964133.1|DBIA	LOC108115528|XP_017082519.1|DEUG
OG0005419	LOC108034046|XP_016964282.1|DBIA	LOC108111064|XP_017075882.1|DEUG
OG0005420	LOC108034217|XP_016964547.1|DBIA	LOC108107150|XP_017070046.1|DEUG
OG0005421	LOC108033436|XP_016963250.1|DBIA	LOC108104036|XP_017065360.1|DEUG
OG0005422	LOC108035792|XP_016967019.1|DBIA	LOC108106047|XP_017068389.1|DEUG
OG0005423	LOC108032602|XP_016962018.1|DBIA	LOC108107994|XP_017071337.1|DEUG
OG0005424	LOC108022623|XP_016947157.1|DBIA	LOC108109119|XP_017073001.1|DEUG
OG0005425	LOC108025730|XP_016951797.1|DBIA	LOC108103619|XP_017064652.1|DEUG
OG0005426	LOC108036361|XP_016967928.1|DBIA	LOC108104504|XP_017066110.1|DEUG
OG0005427	LOC108033474|XP_016963301.1|DBIA	LOC108107022|XP_017069858.1|DEUG
OG0005428	LOC108031842|XP_016961085.1|DBIA	LOC108113443|XP_017079502.1|DEUG
OG0005429	LOC108033900|XP_016964052.1|DBIA	LOC108107083|XP_017069948.1|DEUG
