Orthogroup	DBIA.longest_only	DKIK.longest_only
OG0005028	LOC108027186|XP_016953975.1|DBIA	LOC108077707|XP_017026635.1|DKIK
OG0005029	LOC108028432|XP_016955750.1|DBIA	LOC108071946|XP_017018400.1|DKIK
OG0005030	LOC108029489|XP_016957250.1|DBIA	LOC108079099|XP_017028816.1|DKIK
OG0005031	LOC108035214|XP_016966219.1|DBIA	LOC108071920|XP_017018368.1|DKIK
OG0005032	LOC108028250|XP_016955421.1|DBIA	LOC108085814|XP_017038053.1|DKIK
OG0005033	LOC108028453|XP_016955786.1|DBIA	LOC108086002|XP_017038301.1|DKIK
OG0005034	LOC108028244|XP_016955412.1|DBIA	LOC108086001|XP_017038299.1|DKIK
OG0005035	LOC108028251|XP_016955422.1|DBIA	LOC108085807|XP_017038047.1|DKIK
OG0005036	LOC108035228|XP_016966246.1|DBIA	LOC108075158|XP_017022935.1|DKIK
OG0005037	LOC108029901|XP_016957884.1|DBIA	LOC108078778|XP_017028311.1|DKIK
OG0005038	LOC108035439|XP_016966562.1|DBIA	LOC108079884|XP_017029891.1|DKIK
OG0005039	LOC108027899|XP_016955007.1|DBIA	LOC108077432|XP_017026228.1|DKIK
OG0005040	LOC108028455|XP_016955790.1|DBIA	LOC108077519|XP_017026372.1|DKIK
OG0005041	LOC108028494|XP_016955859.1|DBIA	LOC108085826|XP_017038068.1|DKIK
OG0005042	LOC108034538|XP_016964953.1|DBIA	LOC108075086|XP_017022859.1|DKIK
OG0005043	LOC108022780|XP_016947382.1|DBIA	LOC108078020|XP_017027069.1|DKIK
OG0005044	LOC108022778|XP_016947381.1|DBIA	LOC108078394|XP_017027739.1|DKIK
OG0005045	LOC108022233|XP_016946580.1|DBIA	LOC108077956|XP_017026984.1|DKIK
OG0005046	LOC108029974|XP_016957970.1|DBIA	LOC108081151|XP_017031679.1|DKIK
OG0005047	LOC108030682|XP_016959204.1|DBIA	LOC108070444|XP_017016411.1|DKIK
OG0005048	LOC108030685|XP_016959207.1|DBIA	LOC108070489|XP_017016471.1|DKIK
OG0005049	LOC108028248|XP_016955420.1|DBIA	LOC108085806|XP_017038045.1|DKIK
OG0005050	LOC108030060|XP_016958133.1|DBIA	LOC108072444|XP_017019061.1|DKIK
OG0005051	LOC108028521|XP_016955893.1|DBIA	LOC108085819|XP_017038059.1|DKIK
OG0005052	LOC108028816|XP_016956292.1|DBIA	LOC108085809|XP_017038049.1|DKIK
OG0005053	LOC108032625|XP_016962052.1|DBIA	LOC108077270|XP_017026026.1|DKIK
OG0005054	LOC108028418|XP_016955730.1|DBIA	LOC108075002|XP_017022734.1|DKIK
OG0005055	LOC108024027|XP_016949283.1|DBIA	LOC108083414|XP_017034658.1|DKIK
OG0005056	LOC108026929|XP_016953631.1|DBIA	LOC108078461|XP_017027842.1|DKIK
OG0005057	LOC108028525|XP_016955897.1|DBIA	LOC108078223|XP_017027480.1|DKIK
OG0005058	LOC108034852|XP_016965479.1|DBIA	LOC108079307|XP_017029077.1|DKIK
OG0005059	LOC108022161|XP_016946494.1|DBIA	LOC108076202|XP_017024425.1|DKIK
OG0005060	LOC108022655|XP_016947202.1|DBIA	LOC108076308|XP_017024567.1|DKIK
OG0005061	LOC108034309|XP_016964668.1|DBIA	LOC108082777|XP_017033799.1|DKIK
OG0005062	LOC108026703|XP_016953286.1|DBIA	LOC108072105|XP_017018608.1|DKIK
OG0005063	LOC108027643|XP_016954652.1|DBIA	LOC108083314|XP_017034545.1|DKIK
OG0005064	LOC108035423|XP_016966540.1|DBIA	LOC108078881|XP_017028497.1|DKIK
OG0005065	LOC108030167|XP_016958393.1|DBIA	LOC108072176|XP_017018720.1|DKIK
OG0005066	LOC108036624|XP_016968384.1|DBIA	LOC108076182|XP_017024401.1|DKIK
OG0005067	LOC108026877|XP_016953557.1|DBIA	LOC108076790|XP_017025296.1|DKIK
OG0005068	LOC108028769|XP_016956233.1|DBIA	LOC108080571|XP_017030865.1|DKIK, LOC108080646|XP_017030960.1|DKIK
OG0005069	LOC108029577|XP_016957428.1|DBIA	LOC108076641|XP_017025060.1|DKIK
OG0005070	LOC108026686|XP_016953264.1|DBIA	LOC108072155|XP_017018688.1|DKIK
OG0005071	LOC108030606|XP_016959082.1|DBIA	LOC108073835|XP_017021105.1|DKIK
OG0005072	LOC108023487|XP_016948501.1|DBIA	LOC108080338|XP_017030527.1|DKIK
OG0005073	LOC108030356|XP_016958712.1|DBIA	LOC108076801|XP_017025315.1|DKIK
OG0005074	LOC108034806|XP_016965321.1|DBIA	LOC108070566|XP_017016595.1|DKIK
OG0005075	LOC108026541|XP_016952978.1|DBIA	LOC108074756|XP_017022421.1|DKIK
OG0005076	LOC108023038|XP_016947768.1|DBIA	LOC108072206|XP_017018756.1|DKIK
OG0005078	LOC108034565|XP_016964984.1|DBIA	LOC108079830|XP_017029817.1|DKIK
OG0005079	LOC108022569|XP_016947058.1|DBIA	LOC108072388|XP_017018984.1|DKIK
OG0005080	LOC108034401|XP_016964772.1|DBIA	LOC108079818|XP_017029790.1|DKIK
OG0005081	LOC108030211|XP_016958467.1|DBIA	LOC108080719|XP_017031059.1|DKIK
OG0005082	LOC108030690|XP_016959213.1|DBIA	LOC108083144|XP_017034315.1|DKIK
OG0005083	LOC108023992|XP_016949217.1|DBIA	LOC108071752|XP_017018066.1|DKIK
OG0005084	LOC108034989|XP_016965808.1|DBIA	LOC108075109|XP_017022880.1|DKIK
OG0005085	LOC108028297|XP_016955508.1|DBIA	LOC108073905|XP_017021189.1|DKIK
OG0005086	LOC108030350|XP_016958704.1|DBIA	LOC108073041|XP_017019993.1|DKIK
OG0005087	LOC108035184|XP_016966153.1|DBIA	LOC108078841|XP_017028425.1|DKIK
OG0005088	LOC108022823|XP_016947453.1|DBIA	LOC108072148|XP_017018680.1|DKIK
OG0005089	LOC108022822|XP_016947452.1|DBIA	LOC108072147|XP_017018679.1|DKIK
OG0005090	LOC108026804|XP_016953458.1|DBIA	LOC108076618|XP_017025034.1|DKIK
OG0005091	LOC108029668|XP_016957585.1|DBIA	LOC108078173|XP_017027318.1|DKIK
OG0005092	LOC108028828|XP_016956306.1|DBIA	LOC108078018|XP_017027071.1|DKIK
OG0005093	LOC108028468|XP_016955817.1|DBIA	LOC108073916|XP_017021202.1|DKIK
OG0005094	LOC108034893|XP_016965593.1|DBIA	LOC108079777|XP_017029709.1|DKIK
OG0005095	LOC108022595|XP_016947114.1|DBIA	LOC108072340|XP_017018917.1|DKIK
OG0005096	LOC108027895|XP_016955003.1|DBIA	LOC108075939|XP_017024071.1|DKIK
OG0005097	LOC108026930|XP_016953632.1|DBIA	LOC108074763|XP_017022429.1|DKIK, LOC108074762|XP_017022426.1|DKIK
OG0005098	LOC108022729|XP_016947302.1|DBIA	LOC108076472|XP_017024848.1|DKIK
OG0005099	LOC108023122|XP_016947879.1|DBIA	LOC108074641|XP_017022245.1|DKIK
OG0005100	LOC108023121|XP_016947878.1|DBIA	LOC108074653|XP_017022258.1|DKIK
OG0005101	LOC108032082|XP_016961395.1|DBIA	LOC108073362|XP_017020418.1|DKIK
OG0005102	LOC108022832|XP_016947466.1|DBIA	LOC108078387|XP_017027714.1|DKIK
OG0005103	LOC108026685|XP_016953263.1|DBIA	LOC108072143|XP_017018674.1|DKIK
OG0005104	LOC108036131|XP_016967605.1|DBIA	LOC108074797|XP_017022470.1|DKIK
OG0005105	LOC108034570|XP_016964990.1|DBIA	LOC108077480|XP_017026291.1|DKIK
OG0005106	LOC108034802|XP_016965292.1|DBIA	LOC108075216|XP_017023046.1|DKIK
OG0005107	LOC108035659|XP_016966856.1|DBIA	LOC108079907|XP_017029930.1|DKIK
OG0005108	LOC108036910|XP_016968804.1|DBIA	LOC108072950|XP_017019817.1|DKIK
OG0005109	LOC108032605|XP_016962025.1|DBIA	LOC108075201|XP_017023027.1|DKIK
OG0005110	LOC108035005|XP_016965837.1|DBIA	LOC108079857|XP_017029858.1|DKIK
OG0005111	LOC108028631|XP_016956041.1|DBIA	LOC108083142|XP_017034313.1|DKIK
OG0005112	LOC108031207|XP_016959933.1|DBIA	LOC108073947|XP_017021252.1|DKIK
OG0005113	LOC108028633|XP_016956045.1|DBIA	LOC108083143|XP_017034314.1|DKIK
OG0005114	LOC108035570|XP_016966728.1|DBIA	LOC108075040|XP_017022796.1|DKIK
OG0005115	LOC108027770|XP_016954821.1|DBIA	LOC108086240|XP_017038601.1|DKIK
OG0005116	LOC108035404|XP_016966513.1|DBIA	LOC108079913|XP_017029938.1|DKIK
OG0005117	LOC108023424|XP_016948399.1|DBIA	LOC108076102|XP_017024314.1|DKIK
OG0005118	LOC108034120|XP_016964396.1|DBIA	LOC108082024|XP_017032781.1|DKIK
OG0005119	LOC108026669|XP_016953205.1|DBIA	LOC108078242|XP_017027439.1|DKIK
OG0005120	LOC108035448|XP_016966573.1|DBIA	LOC108079724|XP_017029623.1|DKIK
OG0005121	LOC108030735|XP_016959266.1|DBIA	LOC108083233|XP_017034429.1|DKIK
OG0005122	LOC108028598|XP_016956004.1|DBIA	LOC108075311|XP_017023204.1|DKIK
OG0005123	LOC108028793|XP_016956263.1|DBIA	LOC108080689|XP_017031015.1|DKIK
OG0005124	LOC108035101|XP_016966016.1|DBIA	LOC108079795|XP_017029760.1|DKIK
OG0005125	LOC108035098|XP_016966011.1|DBIA	LOC108079791|XP_017029747.1|DKIK
OG0005126	LOC108035379|XP_016966474.1|DBIA	LOC108078769|XP_017028300.1|DKIK
OG0005127	LOC108034879|XP_016965573.1|DBIA	LOC108075283|XP_017023160.1|DKIK
OG0005128	LOC108030267|XP_016958579.1|DBIA	LOC108081180|XP_017031728.1|DKIK
OG0005129	LOC108028569|XP_016955965.1|DBIA	LOC108075275|XP_017023145.1|DKIK
OG0005130	LOC108028528|XP_016955908.1|DBIA	LOC108075230|XP_017023065.1|DKIK
OG0005131	LOC108028445|XP_016955770.1|DBIA	LOC108078283|XP_017027539.1|DKIK
OG0005132	LOC108028425|XP_016955744.1|DBIA	LOC108073431|XP_017020540.1|DKIK
OG0005133	LOC108035604|XP_016966772.1|DBIA	LOC108073861|XP_017021133.1|DKIK
OG0005134	LOC108030568|XP_016958958.1|DBIA	LOC108070445|XP_017016412.1|DKIK
OG0005135	LOC108035431|XP_016966552.1|DBIA	LOC108075300|XP_017023183.1|DKIK
OG0005136	LOC108035377|XP_016966470.1|DBIA	LOC108075263|XP_017023119.1|DKIK
OG0005137	LOC108024667|XP_016950225.1|DBIA	LOC108083975|XP_017035474.1|DKIK
OG0005138	LOC108028107|XP_016955242.1|DBIA	LOC108085987|XP_017038277.1|DKIK
OG0005139	LOC108028303|XP_016955514.1|DBIA	LOC108071614|XP_017017886.1|DKIK
OG0005140	LOC108027774|XP_016954825.1|DBIA	LOC108086230|XP_017038587.1|DKIK
OG0005141	LOC108036449|XP_016968086.1|DBIA	LOC108078165|XP_017027307.1|DKIK
OG0005142	LOC108035477|XP_016966616.1|DBIA	LOC108077548|XP_017026429.1|DKIK
OG0005143	LOC108035039|XP_016965874.1|DBIA	LOC108077530|XP_017026387.1|DKIK
OG0005144	LOC108034589|XP_016965011.1|DBIA	LOC108077491|XP_017026304.1|DKIK
OG0005145	LOC108035664|XP_016966861.1|DBIA	LOC108077561|XP_017026442.1|DKIK
OG0005146	LOC108028377|XP_016955659.1|DBIA	LOC108078836|XP_017028416.1|DKIK
OG0005147	LOC108028379|XP_016955664.1|DBIA	LOC108078838|XP_017028419.1|DKIK
OG0005148	LOC108030574|XP_016958989.1|DBIA	LOC108078804|XP_017028361.1|DKIK
OG0005149	LOC108022671|XP_016947231.1|DBIA	LOC108072963|XP_017019884.1|DKIK
OG0005150	LOC108035282|XP_016966336.1|DBIA	LOC108071552|XP_017017819.1|DKIK
OG0005151	LOC108035208|XP_016966207.1|DBIA	LOC108079859|XP_017029860.1|DKIK
OG0005152	LOC108035537|XP_016966693.1|DBIA	LOC108079888|XP_017029900.1|DKIK
OG0005153	LOC108035556|XP_016966713.1|DBIA	LOC108079876|XP_017029881.1|DKIK
OG0005154	LOC108035058|XP_016965932.1|DBIA	LOC108072730|XP_017019480.1|DKIK
OG0005155	LOC108031064|XP_016959761.1|DBIA	LOC108078638|XP_017028059.1|DKIK
OG0005156	LOC108027332|XP_016954233.1|DBIA	LOC108084871|XP_017036752.1|DKIK
OG0005157	LOC108026634|XP_016953144.1|DBIA	LOC108078177|XP_017027330.1|DKIK
OG0005158	LOC108028276|XP_016955469.1|DBIA	LOC108071622|XP_017017892.1|DKIK
OG0005159	LOC108035427|XP_016966547.1|DBIA	LOC108079862|XP_017029862.1|DKIK
OG0005160	LOC108028122|XP_016955261.1|DBIA	LOC108071942|XP_017018397.1|DKIK
OG0005161	LOC108026858|XP_016953528.1|DBIA	LOC108072191|XP_017018737.1|DKIK
OG0005162	LOC108023651|XP_016948760.1|DBIA	LOC108071827|XP_017018223.1|DKIK
OG0005163	LOC108030816|XP_016959405.1|DBIA	LOC108084802|XP_017036648.1|DKIK
OG0005164	LOC108035483|XP_016966622.1|DBIA	LOC108083150|XP_017034320.1|DKIK
OG0005165	LOC108030201|XP_016958447.1|DBIA	LOC108076361|XP_017024649.1|DKIK
OG0005166	LOC108032942|XP_016962505.1|DBIA	LOC108075665|XP_017023703.1|DKIK
OG0005167	LOC108032871|XP_016962360.1|DBIA	LOC108075600|XP_017023611.1|DKIK
OG0005168	LOC108035454|XP_016966581.1|DBIA	LOC108078844|XP_017028428.1|DKIK
OG0005169	LOC108035067|XP_016965947.1|DBIA	LOC108073475|XP_017020615.1|DKIK
OG0005170	LOC108035065|XP_016965944.1|DBIA	LOC108073473|XP_017020611.1|DKIK
OG0005171	LOC108035066|XP_016965946.1|DBIA	LOC108073317|XP_017020366.1|DKIK
OG0005172	LOC108026822|XP_016953478.1|DBIA	LOC108074738|XP_017022396.1|DKIK
OG0005173	LOC108030440|XP_016958819.1|DBIA	LOC108080715|XP_017031055.1|DKIK
OG0005174	LOC108023056|XP_016947792.1|DBIA	LOC108076541|XP_017024943.1|DKIK
OG0005175	LOC108022597|XP_016947119.1|DBIA	LOC108074212|XP_017021643.1|DKIK
OG0005176	LOC108029749|XP_016957731.1|DBIA	LOC108082594|XP_017033550.1|DKIK
OG0005177	LOC108023005|XP_016947725.1|DBIA	LOC108074201|XP_017021629.1|DKIK
OG0005178	LOC108035677|XP_016966876.1|DBIA	LOC108077566|XP_017026450.1|DKIK
OG0005179	LOC108034827|XP_016965425.1|DBIA	LOC108077510|XP_017026357.1|DKIK
OG0005180	LOC108028524|XP_016955900.1|DBIA	LOC108079751|XP_017029655.1|DKIK
OG0005181	LOC108025930|XP_016952112.1|DBIA	LOC108083851|XP_017035323.1|DKIK, LOC108075135|XP_017022907.1|DKIK
OG0005182	LOC108036441|XP_016968068.1|DBIA	LOC108078241|XP_017027437.1|DKIK
OG0005183	LOC108036365|XP_016967935.1|DBIA	LOC108074464|XP_017022016.1|DKIK
OG0005184	LOC108036549|XP_016968269.1|DBIA	LOC108072932|XP_017019770.1|DKIK
OG0005185	LOC108036241|XP_016967739.1|DBIA	LOC108076300|XP_017024560.1|DKIK
OG0005186	LOC108022585|XP_016947099.1|DBIA	LOC108078423|XP_017027777.1|DKIK
OG0005187	LOC108030095|XP_016958231.1|DBIA	LOC108080712|XP_017031038.1|DKIK
OG0005188	LOC108030273|XP_016958587.1|DBIA	LOC108081191|XP_017031745.1|DKIK
OG0005189	LOC108024199|XP_016949538.1|DBIA	LOC108079363|XP_017029162.1|DKIK
OG0005190	LOC108035703|XP_016966914.1|DBIA	LOC108070610|XP_017016672.1|DKIK
OG0005191	LOC108024574|XP_016950064.1|DBIA	LOC108070696|XP_017016769.1|DKIK
OG0005192	LOC108023071|XP_016947809.1|DBIA	LOC108072886|XP_017019696.1|DKIK
OG0005193	LOC108036480|XP_016968149.1|DBIA	LOC108076299|XP_017024559.1|DKIK
OG0005194	LOC108029564|XP_016957406.1|DBIA	LOC108076721|XP_017025176.1|DKIK
OG0005195	LOC108030037|XP_016958097.1|DBIA	LOC108078119|XP_017027225.1|DKIK
OG0005196	LOC108028763|XP_016956226.1|DBIA	LOC108075001|XP_017022733.1|DKIK
OG0005197	LOC108026956|XP_016953658.1|DBIA	LOC108070755|XP_017016841.1|DKIK
OG0005198	LOC108035936|XP_016967217.1|DBIA	LOC108070456|XP_017016427.1|DKIK
OG0005199	LOC108030142|XP_016958347.1|DBIA	LOC108076498|XP_017024880.1|DKIK
OG0005200	LOC108022483|XP_016946922.1|DBIA	LOC108074717|XP_017022349.1|DKIK
OG0005201	LOC108022445|XP_016946837.1|DBIA	LOC108072367|XP_017018950.1|DKIK
OG0005202	LOC108036571|XP_016968308.1|DBIA	LOC108070891|XP_017017025.1|DKIK
OG0005203	LOC108036344|XP_016967900.1|DBIA	LOC108074724|XP_017022357.1|DKIK
OG0005204	LOC108034092|XP_016964348.1|DBIA	LOC108075905|XP_017024014.1|DKIK
OG0005205	LOC108034716|XP_016965149.1|DBIA	LOC108082218|XP_017033040.1|DKIK
OG0005206	LOC108022974|XP_016947688.1|DBIA	LOC108076516|XP_017024913.1|DKIK
OG0005207	LOC108036400|XP_016968007.1|DBIA	LOC108078145|XP_017027273.1|DKIK
OG0005208	LOC108036268|XP_016967768.1|DBIA	LOC108078006|XP_017027050.1|DKIK
OG0005209	LOC108029212|XP_016956892.1|DBIA	LOC108085255|XP_017037291.1|DKIK
OG0005210	LOC108029152|XP_016956774.1|DBIA	LOC108085260|XP_017037299.1|DKIK
OG0005211	LOC108030860|XP_016959492.1|DBIA	LOC108070446|XP_017016414.1|DKIK
OG0005212	LOC108026820|XP_016953476.1|DBIA	LOC108070777|XP_017016865.1|DKIK
OG0005213	LOC108023408|XP_016948355.1|DBIA	LOC108079382|XP_017029192.1|DKIK
OG0005214	LOC108036759|XP_016968577.1|DBIA	LOC108077091|XP_017025751.1|DKIK
OG0005215	LOC108029235|XP_016956918.1|DBIA	LOC108074337|XP_017021845.1|DKIK
OG0005216	LOC108036103|XP_016967564.1|DBIA	LOC108082769|XP_017033787.1|DKIK
OG0005217	LOC108033784|XP_016963877.1|DBIA	LOC108081530|XP_017032237.1|DKIK
OG0005218	LOC108036785|XP_016968618.1|DBIA	LOC108082844|XP_017033901.1|DKIK
OG0005219	LOC108036603|XP_016968354.1|DBIA	LOC108078204|XP_017027377.1|DKIK
OG0005220	LOC108028879|XP_016956379.1|DBIA	LOC108079055|XP_017028751.1|DKIK
OG0005221	LOC108032802|XP_016962297.1|DBIA	LOC108082109|XP_017032898.1|DKIK
OG0005222	LOC108033619|XP_016963472.1|DBIA	LOC108076999|XP_017025558.1|DKIK
OG0005223	LOC108032674|XP_016962132.1|DBIA	LOC108079983|XP_017030038.1|DKIK
OG0005224	LOC108036724|XP_016968512.1|DBIA	LOC108074788|XP_017022454.1|DKIK
OG0005225	LOC108027653|XP_016954659.1|DBIA	LOC108075917|XP_017024039.1|DKIK
OG0005226	LOC108036763|XP_016968584.1|DBIA	LOC108077103|XP_017025781.1|DKIK
OG0005227	LOC108034201|XP_016964521.1|DBIA	LOC108072630|XP_017019349.1|DKIK
OG0005228	LOC108033662|XP_016963588.1|DBIA	LOC108072556|XP_017019224.1|DKIK
OG0005229	LOC108029150|XP_016956770.1|DBIA	LOC108079045|XP_017028726.1|DKIK
OG0005230	LOC108033769|XP_016963854.1|DBIA	LOC108082058|XP_017032824.1|DKIK
OG0005231	LOC108033324|XP_016963102.1|DBIA	LOC108074351|XP_017021865.1|DKIK
OG0005232	LOC108027824|XP_016954894.1|DBIA	LOC108075891|XP_017023990.1|DKIK
OG0005233	LOC108028981|XP_016956510.1|DBIA	LOC108085250|XP_017037286.1|DKIK
OG0005234	LOC108032763|XP_016962248.1|DBIA	LOC108082866|XP_017033933.1|DKIK
OG0005235	LOC108033933|XP_016964101.1|DBIA	LOC108082871|XP_017033938.1|DKIK
OG0005236	LOC108027680|XP_016954715.1|DBIA	LOC108077433|XP_017026229.1|DKIK
OG0005237	LOC108027837|XP_016954911.1|DBIA	LOC108077431|XP_017026225.1|DKIK
OG0005238	LOC108027734|XP_016954775.1|DBIA	LOC108077354|XP_017026135.1|DKIK
OG0005239	LOC108036125|XP_016967599.1|DBIA	LOC108074577|XP_017022170.1|DKIK
OG0005240	LOC108034277|XP_016964625.1|DBIA	LOC108077177|XP_017025903.1|DKIK
OG0005241	LOC108027783|XP_016954836.1|DBIA	LOC108074420|XP_017021942.1|DKIK
OG0005242	LOC108033856|XP_016963980.1|DBIA	LOC108077261|XP_017026016.1|DKIK
OG0005243	LOC108029121|XP_016956727.1|DBIA	LOC108079031|XP_017028712.1|DKIK
OG0005244	LOC108031666|XP_016960792.1|DBIA	LOC108085726|XP_017037941.1|DKIK
OG0005245	LOC108027292|XP_016954174.1|DBIA	LOC108081156|XP_017031684.1|DKIK
OG0005246	LOC108029169|XP_016956803.1|DBIA	LOC108086129|XP_017038470.1|DKIK
OG0005247	LOC108022686|XP_016947247.1|DBIA	LOC108076302|XP_017024562.1|DKIK
OG0005248	LOC108031413|XP_016960302.1|DBIA	LOC108084255|XP_017035887.1|DKIK
OG0005249	LOC108023968|XP_016949181.1|DBIA	LOC108084832|XP_017036687.1|DKIK
OG0005250	LOC108033725|XP_016963760.1|DBIA	LOC108070521|XP_017016520.1|DKIK
OG0005251	LOC108033970|XP_016964171.1|DBIA	LOC108076891|XP_017025412.1|DKIK
OG0005252	LOC108033632|XP_016963539.1|DBIA	LOC108082745|XP_017033744.1|DKIK
OG0005253	LOC108033624|XP_016963486.1|DBIA	LOC108081410|XP_017032076.1|DKIK
OG0005254	LOC108032385|XP_016961695.1|DBIA	LOC108072511|XP_017019172.1|DKIK
OG0005255	LOC108032746|XP_016962222.1|DBIA	LOC108072606|XP_017019318.1|DKIK
OG0005256	LOC108024076|XP_016949336.1|DBIA	LOC108080692|XP_017031017.1|DKIK
OG0005257	LOC108036143|XP_016967620.1|DBIA	LOC108074855|XP_017022554.1|DKIK
OG0005258	LOC108032707|XP_016962175.1|DBIA	LOC108082208|XP_017033029.1|DKIK
OG0005259	LOC108032636|XP_016962069.1|DBIA	LOC108077413|XP_017026202.1|DKIK
OG0005260	LOC108032635|XP_016962068.1|DBIA	LOC108077416|XP_017026206.1|DKIK
OG0005261	LOC108034012|XP_016964230.1|DBIA	LOC108077208|XP_017025947.1|DKIK
OG0005262	LOC108029175|XP_016956817.1|DBIA	LOC108081419|XP_017032091.1|DKIK
OG0005263	LOC108032643|XP_016962078.1|DBIA	LOC108072600|XP_017019309.1|DKIK
OG0005264	LOC108024834|XP_016950457.1|DBIA	LOC108075661|XP_017023699.1|DKIK
OG0005265	LOC108032657|XP_016962102.1|DBIA	LOC108082802|XP_017033849.1|DKIK
OG0005266	LOC108032716|XP_016962186.1|DBIA	LOC108075916|XP_017024038.1|DKIK
OG0005267	LOC108027776|XP_016954827.1|DBIA	LOC108077342|XP_017026119.1|DKIK
OG0005268	LOC108027772|XP_016954823.1|DBIA	LOC108077447|XP_017026254.1|DKIK
OG0005269	LOC108027855|XP_016954942.1|DBIA	LOC108077451|XP_017026259.1|DKIK
OG0005270	LOC108034329|XP_016964695.1|DBIA	LOC108081972|XP_017032695.1|DKIK
OG0005271	LOC108033740|XP_016963787.1|DBIA	LOC108074806|XP_017022489.1|DKIK
OG0005272	LOC108034064|XP_016964307.1|DBIA	LOC108074807|XP_017022490.1|DKIK
OG0005273	LOC108036061|XP_016967493.1|DBIA	LOC108074833|XP_017022523.1|DKIK
OG0005274	LOC108033976|XP_016964183.1|DBIA	LOC108082057|XP_017032823.1|DKIK
OG0005275	LOC108034489|XP_016964886.1|DBIA	LOC108077052|XP_017025694.1|DKIK
OG0005276	LOC108029243|XP_016956927.1|DBIA	LOC108086157|XP_017038508.1|DKIK
OG0005277	LOC108029301|XP_016956993.1|DBIA	LOC108086176|XP_017038529.1|DKIK
OG0005278	LOC108030241|XP_016958536.1|DBIA	LOC108076767|XP_017025257.1|DKIK
OG0005279	LOC108021857|XP_016946134.1|DBIA	LOC108082232|XP_017033059.1|DKIK
OG0005280	LOC108027877|XP_016954982.1|DBIA	LOC108074429|XP_017021954.1|DKIK
OG0005281	LOC108029128|XP_016956738.1|DBIA	LOC108077435|XP_017026237.1|DKIK
OG0005282	LOC108027304|XP_016954186.1|DBIA	LOC108085468|XP_017037574.1|DKIK
OG0005283	LOC108026362|XP_016952765.1|DBIA	LOC108084597|XP_017036361.1|DKIK
OG0005284	LOC108033777|XP_016963866.1|DBIA	LOC108081403|XP_017032052.1|DKIK
OG0005285	LOC108034281|XP_016964629.1|DBIA	LOC108081415|XP_017032086.1|DKIK
OG0005286	LOC108027782|XP_016954834.1|DBIA	LOC108074428|XP_017021951.1|DKIK
OG0005287	LOC108027780|XP_016954832.1|DBIA	LOC108074437|XP_017021965.1|DKIK
OG0005288	LOC108033693|XP_016963681.1|DBIA	LOC108082596|XP_017033557.1|DKIK
OG0005289	LOC108027345|XP_016954255.1|DBIA	LOC108081409|XP_017032075.1|DKIK
OG0005290	LOC108027299|XP_016954181.1|DBIA	LOC108075526|XP_017023512.1|DKIK
OG0005291	LOC108032349|XP_016961649.1|DBIA	LOC108072571|XP_017019265.1|DKIK
OG0005292	LOC108032541|XP_016961903.1|DBIA	LOC108072569|XP_017019251.1|DKIK
OG0005293	LOC108029307|XP_016957000.1|DBIA	LOC108085235|XP_017037264.1|DKIK
OG0005294	LOC108034175|XP_016964476.1|DBIA	LOC108082167|XP_017032962.1|DKIK
OG0005295	LOC108032564|XP_016961936.1|DBIA	LOC108072570|XP_017019260.1|DKIK
OG0005296	LOC108027206|XP_016954005.1|DBIA	LOC108085415|XP_017037471.1|DKIK
OG0005297	LOC108036119|XP_016967592.1|DBIA	LOC108074845|XP_017022541.1|DKIK
OG0005298	LOC108032738|XP_016962212.1|DBIA	LOC108077082|XP_017025739.1|DKIK
OG0005299	LOC108025479|XP_016951481.1|DBIA	LOC108073487|XP_017020634.1|DKIK
OG0005300	LOC108023793|XP_016948921.1|DBIA	LOC108083434|XP_017034678.1|DKIK
OG0005301	LOC108034794|XP_016965275.1|DBIA	LOC108082036|XP_017032794.1|DKIK
OG0005302	LOC108030265|XP_016958577.1|DBIA	LOC108073129|XP_017020116.1|DKIK
OG0005303	LOC108033932|XP_016964100.1|DBIA	LOC108082865|XP_017033932.1|DKIK
OG0005304	LOC108034296|XP_016964647.1|DBIA	LOC108079976|XP_017030028.1|DKIK
OG0005305	LOC108030242|XP_016958537.1|DBIA	LOC108076766|XP_017025256.1|DKIK
OG0005306	LOC108034905|XP_016965627.1|DBIA	LOC108076991|XP_017025540.1|DKIK
OG0005307	LOC108033401|XP_016963209.1|DBIA	LOC108081988|XP_017032715.1|DKIK
OG0005308	LOC108033905|XP_016964060.1|DBIA	LOC108077075|XP_017025731.1|DKIK
OG0005309	LOC108034666|XP_016965097.1|DBIA	LOC108082192|XP_017033002.1|DKIK
OG0005310	LOC108036137|XP_016967612.1|DBIA	LOC108079623|XP_017029490.1|DKIK
OG0005311	LOC108033927|XP_016964091.1|DBIA	LOC108077152|XP_017025871.1|DKIK
OG0005312	LOC108036760|XP_016968579.1|DBIA	LOC108077144|XP_017025851.1|DKIK
OG0005313	LOC108034881|XP_016965578.1|DBIA	LOC108077276|XP_017026038.1|DKIK
OG0005314	LOC108033984|XP_016964197.1|DBIA	LOC108082182|XP_017032988.1|DKIK
OG0005315	LOC108033794|XP_016963893.1|DBIA	LOC108070536|XP_017016549.1|DKIK
OG0005316	LOC108030195|XP_016958439.1|DBIA	LOC108076736|XP_017025203.1|DKIK
OG0005317	LOC108034592|XP_016965017.1|DBIA	LOC108077407|XP_017026196.1|DKIK
