Orthogroup	DBIA.longest_only	DSAN.longest_only
OG0004911	LOC108035413|XP_016966523.1|DBIA	LOC120448224|XP_039486053.1|DSAN
OG0004912	LOC108030519|XP_016958900.1|DBIA	LOC120448261|XP_039486113.1|DSAN
OG0004913	LOC108022159|XP_016946490.1|DBIA	LOC120444413|XP_039479972.1|DSAN
OG0004914	LOC108022923|XP_016947624.1|DBIA	LOC120444410|XP_039479966.1|DSAN
OG0004915	LOC108022756|XP_016947343.1|DBIA	LOC120445837|XP_039482392.1|DSAN
OG0004916	LOC108036642|XP_016968405.1|DBIA	LOC120446078|XP_039482792.1|DSAN
OG0004917	LOC108035126|XP_016966047.1|DBIA	LOC120447532|XP_039484903.1|DSAN
OG0004918	LOC108035124|XP_016966044.1|DBIA	LOC120447531|XP_039484900.1|DSAN
OG0004919	LOC108023862|XP_016949008.1|DBIA	LOC120454622|XP_039496024.1|DSAN
OG0004920	LOC108034486|XP_016964880.1|DBIA	LOC120447969|XP_039485594.1|DSAN
OG0004921	LOC108028444|XP_016955767.1|DBIA	LOC120447564|XP_039484954.1|DSAN
OG0004922	LOC108035474|XP_016966613.1|DBIA	LOC120448221|XP_039486045.1|DSAN
OG0004923	LOC108035358|XP_016966443.1|DBIA	LOC120447558|XP_039484946.1|DSAN
OG0004924	LOC108028209|XP_016955363.1|DBIA	LOC120449270|XP_039487587.1|DSAN
OG0004925	LOC108030618|XP_016959107.1|DBIA	LOC120449720|XP_039488280.1|DSAN
OG0004926	LOC108028775|XP_016956242.1|DBIA	LOC120449984|XP_039488626.1|DSAN
OG0004927	LOC108028703|XP_016956170.1|DBIA	LOC120450464|XP_039489423.1|DSAN
OG0004928	LOC108030094|XP_016958230.1|DBIA	LOC120444387|XP_039479929.1|DSAN
OG0004929	LOC108027902|XP_016955013.1|DBIA	LOC120448181|XP_039485965.1|DSAN
OG0004930	LOC108030048|XP_016958112.1|DBIA	LOC120444660|XP_039480436.1|DSAN
OG0004931	LOC108030342|XP_016958696.1|DBIA	LOC120444417|XP_039479978.1|DSAN
OG0004932	LOC108029918|XP_016957904.1|DBIA	LOC120447983|XP_039485612.1|DSAN
OG0004933	LOC108030340|XP_016958692.1|DBIA	LOC120446111|XP_039482839.1|DSAN
OG0004934	LOC108026961|XP_016953665.1|DBIA	LOC120444885|XP_039480802.1|DSAN
OG0004935	LOC108030156|XP_016958373.1|DBIA	LOC120444392|XP_039479948.1|DSAN
OG0004936	LOC108035362|XP_016966449.1|DBIA	LOC120449024|XP_039487239.1|DSAN
OG0004937	LOC108028586|XP_016955989.1|DBIA	LOC120449267|XP_039487583.1|DSAN
OG0004938	LOC108034829|XP_016965430.1|DBIA	LOC120448063|XP_039485762.1|DSAN
OG0004939	LOC108035924|XP_016967200.1|DBIA	LOC120448470|XP_039486428.1|DSAN
OG0004940	LOC108035935|XP_016967214.1|DBIA	LOC120448841|XP_039486976.1|DSAN
OG0004941	LOC108035328|XP_016966391.1|DBIA	LOC120448242|XP_039486081.1|DSAN
OG0004942	LOC108028412|XP_016955718.1|DBIA	LOC120448227|XP_039486057.1|DSAN
OG0004943	LOC108035231|XP_016966250.1|DBIA	LOC120448328|XP_039486214.1|DSAN
OG0004944	LOC108034845|XP_016965465.1|DBIA	LOC120449302|XP_039487628.1|DSAN
OG0004945	LOC108030402|XP_016958776.1|DBIA	LOC120458111|XP_039501575.1|DSAN
OG0004946	LOC108030866|XP_016959502.1|DBIA	LOC120448138|XP_039485889.1|DSAN
OG0004947	LOC108035468|XP_016966605.1|DBIA	LOC120450425|XP_039489367.1|DSAN
OG0004948	LOC108034769|XP_016965204.1|DBIA	LOC120449683|XP_039488233.1|DSAN
OG0004949	LOC108034941|XP_016965709.1|DBIA	LOC120449931|XP_039488562.1|DSAN
OG0004950	LOC108029633|XP_016957524.1|DBIA	LOC120450302|XP_039489174.1|DSAN
OG0004951	LOC108024666|XP_016950223.1|DBIA	LOC120450795|XP_039489894.1|DSAN
OG0004952	LOC108035391|XP_016966492.1|DBIA	LOC120447896|XP_039485472.1|DSAN
OG0004953	LOC108035518|XP_016966669.1|DBIA	LOC120448966|XP_039487159.1|DSAN
OG0004954	LOC108035624|XP_016966805.1|DBIA	LOC120449352|XP_039487696.1|DSAN
OG0004955	LOC108028805|XP_016956279.1|DBIA	LOC120450373|XP_039489295.1|DSAN
OG0004956	LOC108036380|XP_016967971.1|DBIA	LOC120458550|XP_039502165.1|DSAN
OG0004957	LOC108035219|XP_016966233.1|DBIA	LOC120447565|XP_039484957.1|DSAN
OG0004958	LOC108035490|XP_016966630.1|DBIA	LOC120448413|XP_039486344.1|DSAN
OG0004959	LOC108035152|XP_016966083.1|DBIA	LOC120447792|XP_039485286.1|DSAN
OG0004960	LOC108035153|XP_016966085.1|DBIA	LOC120447790|XP_039485282.1|DSAN
OG0004961	LOC108036668|XP_016968438.1|DBIA	LOC120443711|XP_039478890.1|DSAN
OG0004962	LOC108028493|XP_016955858.1|DBIA	LOC120448695|XP_039486783.1|DSAN
OG0004963	LOC108035922|XP_016967188.1|DBIA	LOC120450566|XP_039489610.1|DSAN
OG0004964	LOC108035272|XP_016966320.1|DBIA	LOC120450558|XP_039489600.1|DSAN
OG0004965	LOC108028130|XP_016955272.1|DBIA	LOC120447607|XP_039485014.1|DSAN
OG0004966	LOC108028481|XP_016955832.1|DBIA	LOC120447606|XP_039485011.1|DSAN
OG0004967	LOC108030054|XP_016958121.1|DBIA	LOC120444875|XP_039480794.1|DSAN
OG0004968	LOC108035575|XP_016966735.1|DBIA	LOC120449223|XP_039487529.1|DSAN
OG0004969	LOC108029942|XP_016957933.1|DBIA	LOC120446624|XP_039483618.1|DSAN
OG0004970	LOC108035705|XP_016966916.1|DBIA	LOC120449753|XP_039488321.1|DSAN
OG0004971	LOC108035336|XP_016966402.1|DBIA	LOC120449000|XP_039487202.1|DSAN
OG0004972	LOC108028553|XP_016955945.1|DBIA	LOC120450277|XP_039489127.1|DSAN
OG0004973	LOC108028990|XP_016956524.1|DBIA	LOC120449317|XP_039487647.1|DSAN
OG0004974	LOC108034926|XP_016965671.1|DBIA	LOC120448739|XP_039486853.1|DSAN
OG0004975	LOC108035359|XP_016966446.1|DBIA	LOC120447559|XP_039484947.1|DSAN
OG0004976	LOC108034532|XP_016964947.1|DBIA	LOC120449697|XP_039488247.1|DSAN
OG0004977	LOC108026761|XP_016953390.1|DBIA	LOC120445428|XP_039481789.1|DSAN
OG0004978	LOC108030123|XP_016958314.1|DBIA	LOC120447019|XP_039484272.1|DSAN
OG0004979	LOC108034747|XP_016965184.1|DBIA	LOC120449469|XP_039487875.1|DSAN
OG0004980	LOC108030642|XP_016959145.1|DBIA	LOC120448748|XP_039486862.1|DSAN
OG0004981	LOC108035955|XP_016967249.1|DBIA	LOC120449784|XP_039488359.1|DSAN
OG0004982	LOC108035957|XP_016967254.1|DBIA	LOC120448343|XP_039486239.1|DSAN
OG0004983	LOC108035489|XP_016966629.1|DBIA	LOC120447964|XP_039485589.1|DSAN
OG0004984	LOC108028665|XP_016956086.1|DBIA	LOC120448712|XP_039486808.1|DSAN
OG0004985	LOC108028542|XP_016955933.1|DBIA	LOC120450413|XP_039489354.1|DSAN
OG0004986	LOC108028639|XP_016956053.1|DBIA	LOC120448939|XP_039487117.1|DSAN
OG0004987	LOC108035001|XP_016965829.1|DBIA	LOC120450514|XP_039489521.1|DSAN
OG0004988	LOC108028557|XP_016955954.1|DBIA	LOC120450414|XP_039489356.1|DSAN
OG0004989	LOC108035355|XP_016966438.1|DBIA	LOC120449051|XP_039487277.1|DSAN
OG0004990	LOC108022386|XP_016946758.1|DBIA	LOC120445985|XP_039482652.1|DSAN
OG0004991	LOC108030058|XP_016958131.1|DBIA	LOC120446929|XP_039484114.1|DSAN
OG0004992	LOC108030062|XP_016958138.1|DBIA	LOC120446940|XP_039484124.1|DSAN
OG0004993	LOC108035392|XP_016966494.1|DBIA	LOC120448565|XP_039486556.1|DSAN
OG0004994	LOC108035704|XP_016966915.1|DBIA	LOC120450044|XP_039488731.1|DSAN
OG0004995	LOC108034914|XP_016965649.1|DBIA	LOC120450339|XP_039489242.1|DSAN
OG0004996	LOC108030529|XP_016958912.1|DBIA	LOC120449451|XP_039487857.1|DSAN
OG0004997	LOC108036633|XP_016968396.1|DBIA	LOC120445362|XP_039481667.1|DSAN
OG0004998	LOC108026691|XP_016953269.1|DBIA	LOC120447059|XP_039484382.1|DSAN
OG0004999	LOC108035437|XP_016966560.1|DBIA	LOC120449227|XP_039487532.1|DSAN
OG0005000	LOC108036270|XP_016967770.1|DBIA	LOC120444520|XP_039480197.1|DSAN
OG0005001	LOC108034955|XP_016965730.1|DBIA	LOC120448366|XP_039486268.1|DSAN
OG0005002	LOC108032214|XP_016961563.1|DBIA	LOC120451804|XP_039491691.1|DSAN
OG0005003	LOC108035320|XP_016966384.1|DBIA	LOC120448199|XP_039485999.1|DSAN
OG0005004	LOC108028838|XP_016956318.1|DBIA	LOC120448039|XP_039485716.1|DSAN
OG0005005	LOC108035887|XP_016967131.1|DBIA	LOC120447808|XP_039485318.1|DSAN
OG0005006	LOC108030678|XP_016959218.1|DBIA	LOC120448871|XP_039487017.1|DSAN
OG0005007	LOC108028624|XP_016956033.1|DBIA	LOC120448226|XP_039486055.1|DSAN
OG0005008	LOC108031203|XP_016959920.1|DBIA	LOC120449525|XP_039487971.1|DSAN
OG0005009	LOC108028085|XP_016955215.1|DBIA	LOC120449588|XP_039488085.1|DSAN
OG0005010	LOC108030497|XP_016958876.1|DBIA	LOC120448395|XP_039486317.1|DSAN
OG0005011	LOC108026838|XP_016953502.1|DBIA	LOC120446311|XP_039483160.1|DSAN
OG0005012	LOC108028767|XP_016956231.1|DBIA	LOC120449393|XP_039487770.1|DSAN
OG0005013	LOC108031546|XP_016960571.1|DBIA	LOC120453320|XP_039493911.1|DSAN
OG0005014	LOC108034987|XP_016965806.1|DBIA	LOC120449296|XP_039487620.1|DSAN
OG0005015	LOC108028471|XP_016955822.1|DBIA	LOC120450545|XP_039489582.1|DSAN
OG0005016	LOC108030676|XP_016959194.1|DBIA	LOC120449523|XP_039487969.1|DSAN
OG0005017	LOC108035093|XP_016966003.1|DBIA	LOC120447446|XP_039484737.1|DSAN
OG0005018	LOC108030066|XP_016958152.1|DBIA	LOC120447667|XP_039485118.1|DSAN
OG0005019	LOC108035236|XP_016966257.1|DBIA	LOC120447540|XP_039484920.1|DSAN
OG0005020	LOC108036247|XP_016967745.1|DBIA	LOC120458641|XP_039502303.1|DSAN
OG0005021	LOC108034316|XP_016964675.1|DBIA	LOC120444606|XP_039480319.1|DSAN
OG0005022	LOC108031238|XP_016959966.1|DBIA	LOC120450416|XP_039489359.1|DSAN
OG0005023	LOC108036256|XP_016967755.1|DBIA	LOC120458605|XP_039502244.1|DSAN
OG0005024	LOC108035252|XP_016966282.1|DBIA	LOC120448223|XP_039486052.1|DSAN
OG0005025	LOC108029698|XP_016957654.1|DBIA	LOC120448238|XP_039486076.1|DSAN
OG0005026	LOC108035306|XP_016966365.1|DBIA	LOC120448370|XP_039486273.1|DSAN
OG0005027	LOC108035275|XP_016966325.1|DBIA	LOC120449077|XP_039487313.1|DSAN
OG0005028	LOC108027186|XP_016953975.1|DBIA	LOC120452285|XP_039492351.1|DSAN
OG0005029	LOC108028432|XP_016955750.1|DBIA	LOC120450527|XP_039489548.1|DSAN
OG0005030	LOC108029489|XP_016957250.1|DBIA	LOC120450366|XP_039489284.1|DSAN
OG0005031	LOC108035214|XP_016966219.1|DBIA	LOC120448184|XP_039485973.1|DSAN
OG0005032	LOC108028250|XP_016955421.1|DBIA	LOC120448248|XP_039486092.1|DSAN
OG0005033	LOC108028453|XP_016955786.1|DBIA	LOC120447945|XP_039485557.1|DSAN
OG0005034	LOC108028244|XP_016955412.1|DBIA	LOC120448804|XP_039486929.1|DSAN
OG0005035	LOC108028251|XP_016955422.1|DBIA	LOC120448249|XP_039486093.1|DSAN
OG0005036	LOC108035228|XP_016966246.1|DBIA	LOC120450097|XP_039488825.1|DSAN
OG0005037	LOC108029901|XP_016957884.1|DBIA	LOC120449974|XP_039488615.1|DSAN
OG0005038	LOC108035439|XP_016966562.1|DBIA	LOC120447543|XP_039484923.1|DSAN
OG0005039	LOC108027899|XP_016955007.1|DBIA	LOC120444104|XP_039479566.1|DSAN
OG0005040	LOC108028455|XP_016955790.1|DBIA	LOC120449341|XP_039487681.1|DSAN
OG0005041	LOC108028494|XP_016955859.1|DBIA	LOC120448696|XP_039486784.1|DSAN
OG0005042	LOC108034538|XP_016964953.1|DBIA	LOC120449685|XP_039488235.1|DSAN
OG0005043	LOC108022780|XP_016947382.1|DBIA	LOC120445071|XP_039481132.1|DSAN
OG0005044	LOC108022778|XP_016947381.1|DBIA	LOC120445059|XP_039481118.1|DSAN
OG0005045	LOC108022233|XP_016946580.1|DBIA	LOC120445066|XP_039481126.1|DSAN
OG0005046	LOC108029974|XP_016957970.1|DBIA	LOC120444911|XP_039480837.1|DSAN
OG0005047	LOC108030682|XP_016959204.1|DBIA	LOC120449149|XP_039487418.1|DSAN
OG0005048	LOC108030685|XP_016959207.1|DBIA	LOC120449349|XP_039487694.1|DSAN
OG0005049	LOC108028248|XP_016955420.1|DBIA	LOC120448247|XP_039486090.1|DSAN
OG0005050	LOC108030060|XP_016958133.1|DBIA	LOC120444972|XP_039480926.1|DSAN
OG0005051	LOC108028521|XP_016955893.1|DBIA	LOC120450633|XP_039489716.1|DSAN
OG0005052	LOC108028816|XP_016956292.1|DBIA	LOC120450635|XP_039489719.1|DSAN
OG0005053	LOC108032625|XP_016962052.1|DBIA	LOC120444388|XP_039479941.1|DSAN
OG0005054	LOC108028418|XP_016955730.1|DBIA	LOC120448125|XP_039485870.1|DSAN
OG0005055	LOC108024027|XP_016949283.1|DBIA	LOC120457219|XP_039500523.1|DSAN
OG0005056	LOC108026929|XP_016953631.1|DBIA	LOC120445894|XP_039482483.1|DSAN
OG0005057	LOC108028525|XP_016955897.1|DBIA	LOC120448081|XP_039485790.1|DSAN
OG0005058	LOC108034852|XP_016965479.1|DBIA	LOC120450058|XP_039488762.1|DSAN
OG0005059	LOC108022161|XP_016946494.1|DBIA	LOC120445207|XP_039481390.1|DSAN
OG0005060	LOC108022655|XP_016947202.1|DBIA	LOC120444685|XP_039480482.1|DSAN
OG0005061	LOC108034309|XP_016964668.1|DBIA	LOC120444005|XP_039479419.1|DSAN
OG0005062	LOC108026703|XP_016953286.1|DBIA	LOC120445945|XP_039482556.1|DSAN
OG0005064	LOC108035423|XP_016966540.1|DBIA	LOC120450582|XP_039489635.1|DSAN
OG0005065	LOC108030167|XP_016958393.1|DBIA	LOC120450642|XP_039489730.1|DSAN
OG0005066	LOC108036624|XP_016968384.1|DBIA	LOC120446079|XP_039482793.1|DSAN
OG0005067	LOC108026877|XP_016953557.1|DBIA	LOC120446163|XP_039482928.1|DSAN
OG0005068	LOC108028769|XP_016956233.1|DBIA	LOC120449328|XP_039487661.1|DSAN
OG0005069	LOC108029577|XP_016957428.1|DBIA	LOC120444132|XP_039479630.1|DSAN
OG0005070	LOC108026686|XP_016953264.1|DBIA	LOC120444643|XP_039480402.1|DSAN
OG0005071	LOC108030606|XP_016959082.1|DBIA	LOC120449524|XP_039487970.1|DSAN
OG0005072	LOC108023487|XP_016948501.1|DBIA	LOC120455107|XP_039496927.1|DSAN
OG0005073	LOC108030356|XP_016958712.1|DBIA	LOC120445916|XP_039482508.1|DSAN
OG0005074	LOC108034806|XP_016965321.1|DBIA	LOC120450242|XP_039489057.1|DSAN
OG0005075	LOC108026541|XP_016952978.1|DBIA	LOC120446348|XP_039483209.1|DSAN
OG0005076	LOC108023038|XP_016947768.1|DBIA	LOC120457793|XP_039501224.1|DSAN
OG0005078	LOC108034565|XP_016964984.1|DBIA	LOC120448322|XP_039486204.1|DSAN
OG0005079	LOC108022569|XP_016947058.1|DBIA	LOC120447011|XP_039484260.1|DSAN
OG0005080	LOC108034401|XP_016964772.1|DBIA	LOC120447804|XP_039485309.1|DSAN
OG0005081	LOC108030211|XP_016958467.1|DBIA	LOC120458939|XP_039502728.1|DSAN
OG0005082	LOC108030690|XP_016959213.1|DBIA	LOC120449324|XP_039487655.1|DSAN
OG0005083	LOC108023992|XP_016949217.1|DBIA	LOC120458335|XP_039501886.1|DSAN
OG0005084	LOC108034989|XP_016965808.1|DBIA	LOC120447664|XP_039485115.1|DSAN
OG0005085	LOC108028297|XP_016955508.1|DBIA	LOC120448097|XP_039485834.1|DSAN
OG0005086	LOC108030350|XP_016958704.1|DBIA	LOC120454809|XP_039496239.1|DSAN
OG0005087	LOC108035184|XP_016966153.1|DBIA	LOC120447821|XP_039485332.1|DSAN
OG0005088	LOC108022823|XP_016947453.1|DBIA	LOC120457810|XP_039501241.1|DSAN
OG0005089	LOC108022822|XP_016947452.1|DBIA	LOC120457808|XP_039501238.1|DSAN
OG0005090	LOC108026804|XP_016953458.1|DBIA	LOC120444817|XP_039480707.1|DSAN
OG0005091	LOC108029668|XP_016957585.1|DBIA	LOC120445758|XP_039482273.1|DSAN
OG0005092	LOC108028828|XP_016956306.1|DBIA	LOC120449765|XP_039488337.1|DSAN
OG0005093	LOC108028468|XP_016955817.1|DBIA	LOC120450544|XP_039489580.1|DSAN
OG0005094	LOC108034893|XP_016965593.1|DBIA	LOC120447470|XP_039484791.1|DSAN
OG0005095	LOC108022595|XP_016947114.1|DBIA	LOC120444436|XP_039480024.1|DSAN
OG0005096	LOC108027895|XP_016955003.1|DBIA	LOC120452837|XP_039493201.1|DSAN
OG0005097	LOC108026930|XP_016953632.1|DBIA	LOC120444566|XP_039480256.1|DSAN
OG0005098	LOC108022729|XP_016947302.1|DBIA	LOC120444501|XP_039480147.1|DSAN
OG0005099	LOC108023122|XP_016947879.1|DBIA	LOC120445167|XP_039481280.1|DSAN
OG0005100	LOC108023121|XP_016947878.1|DBIA	LOC120445165|XP_039481277.1|DSAN
OG0005101	LOC108032082|XP_016961395.1|DBIA	LOC120451506|XP_039491194.1|DSAN
OG0005102	LOC108022832|XP_016947466.1|DBIA	LOC120445041|XP_039481065.1|DSAN
OG0005103	LOC108026685|XP_016953263.1|DBIA	LOC120444662|XP_039480438.1|DSAN
OG0005104	LOC108036131|XP_016967605.1|DBIA	LOC120444013|XP_039479430.1|DSAN
OG0005105	LOC108034570|XP_016964990.1|DBIA	LOC120448843|XP_039486982.1|DSAN
OG0005106	LOC108034802|XP_016965292.1|DBIA	LOC120449557|XP_039488022.1|DSAN
OG0005107	LOC108035659|XP_016966856.1|DBIA	LOC120447566|XP_039484958.1|DSAN
OG0005108	LOC108036910|XP_016968804.1|DBIA	LOC120447045|XP_039484342.1|DSAN
OG0005109	LOC108032605|XP_016962025.1|DBIA	LOC120455408|XP_039497483.1|DSAN
OG0005110	LOC108035005|XP_016965837.1|DBIA	LOC120449865|XP_039488459.1|DSAN
OG0005111	LOC108028631|XP_016956041.1|DBIA	LOC120450037|XP_039488724.1|DSAN
OG0005112	LOC108031207|XP_016959933.1|DBIA	LOC120449368|XP_039487734.1|DSAN
OG0005113	LOC108028633|XP_016956045.1|DBIA	LOC120450040|XP_039488729.1|DSAN
OG0005114	LOC108035570|XP_016966728.1|DBIA	LOC120450116|XP_039488872.1|DSAN
OG0005115	LOC108027770|XP_016954821.1|DBIA	LOC120456862|XP_039499881.1|DSAN
OG0005116	LOC108035404|XP_016966513.1|DBIA	LOC120447784|XP_039485272.1|DSAN
OG0005117	LOC108023424|XP_016948399.1|DBIA	LOC120457070|XP_039500183.1|DSAN
OG0005118	LOC108034120|XP_016964396.1|DBIA	LOC120458896|XP_039502673.1|DSAN
OG0005119	LOC108026669|XP_016953205.1|DBIA	LOC120446978|XP_039484183.1|DSAN
OG0005120	LOC108035448|XP_016966573.1|DBIA	LOC120449373|XP_039487738.1|DSAN
OG0005121	LOC108030735|XP_016959266.1|DBIA	LOC120448542|XP_039486523.1|DSAN
OG0005122	LOC108028598|XP_016956004.1|DBIA	LOC120448499|XP_039486465.1|DSAN
OG0005123	LOC108028793|XP_016956263.1|DBIA	LOC120449550|XP_039488012.1|DSAN
OG0005124	LOC108035101|XP_016966016.1|DBIA	LOC120450503|XP_039489489.1|DSAN
OG0005125	LOC108035098|XP_016966011.1|DBIA	LOC120450493|XP_039489474.1|DSAN
OG0005126	LOC108035379|XP_016966474.1|DBIA	LOC120449526|XP_039487973.1|DSAN
OG0005127	LOC108034879|XP_016965573.1|DBIA	LOC120447575|XP_039484972.1|DSAN
OG0005128	LOC108030267|XP_016958579.1|DBIA	LOC120445199|XP_039481357.1|DSAN
OG0005129	LOC108028569|XP_016955965.1|DBIA	LOC120448956|XP_039487142.1|DSAN
OG0005130	LOC108028528|XP_016955908.1|DBIA	LOC120448062|XP_039485761.1|DSAN
OG0005131	LOC108028445|XP_016955770.1|DBIA	LOC120447974|XP_039485601.1|DSAN
OG0005132	LOC108028425|XP_016955744.1|DBIA	LOC120449029|XP_039487247.1|DSAN
OG0005133	LOC108035604|XP_016966772.1|DBIA	LOC120449831|XP_039488414.1|DSAN
OG0005134	LOC108030568|XP_016958958.1|DBIA	LOC120449401|XP_039487780.1|DSAN
OG0005135	LOC108035431|XP_016966552.1|DBIA	LOC120450398|XP_039489327.1|DSAN
OG0005136	LOC108035377|XP_016966470.1|DBIA	LOC120450394|XP_039489323.1|DSAN
OG0005137	LOC108024667|XP_016950225.1|DBIA	LOC120454285|XP_039495402.1|DSAN
OG0005138	LOC108028107|XP_016955242.1|DBIA	LOC120449848|XP_039488440.1|DSAN
OG0005139	LOC108028303|XP_016955514.1|DBIA	LOC120449475|XP_039487884.1|DSAN
OG0005140	LOC108027774|XP_016954825.1|DBIA	LOC120456901|XP_039499943.1|DSAN
OG0005141	LOC108036449|XP_016968086.1|DBIA	LOC120444571|XP_039480265.1|DSAN
OG0005142	LOC108035477|XP_016966616.1|DBIA	LOC120449065|XP_039487295.1|DSAN
OG0005143	LOC108035039|XP_016965874.1|DBIA	LOC120447614|XP_039485022.1|DSAN
OG0005144	LOC108034589|XP_016965011.1|DBIA	LOC120448721|XP_039486825.1|DSAN
OG0005145	LOC108035664|XP_016966861.1|DBIA	LOC120449589|XP_039488086.1|DSAN
OG0005146	LOC108028377|XP_016955659.1|DBIA	LOC120450572|XP_039489621.1|DSAN
OG0005147	LOC108028379|XP_016955664.1|DBIA	LOC120450574|XP_039489626.1|DSAN
OG0005148	LOC108030574|XP_016958989.1|DBIA	LOC120448538|XP_039486517.1|DSAN
OG0005149	LOC108022671|XP_016947231.1|DBIA	LOC120446920|XP_039484096.1|DSAN
OG0005150	LOC108035282|XP_016966336.1|DBIA	LOC120447889|XP_039485433.1|DSAN
OG0005151	LOC108035208|XP_016966207.1|DBIA	LOC120448780|XP_039486903.1|DSAN
OG0005152	LOC108035537|XP_016966693.1|DBIA	LOC120449071|XP_039487303.1|DSAN
OG0005153	LOC108035556|XP_016966713.1|DBIA	LOC120450170|XP_039488952.1|DSAN
OG0005154	LOC108035058|XP_016965932.1|DBIA	LOC120450168|XP_039488950.1|DSAN
OG0005155	LOC108031064|XP_016959761.1|DBIA	LOC120449644|XP_039488171.1|DSAN
OG0005156	LOC108027332|XP_016954233.1|DBIA	LOC120450939|XP_039490140.1|DSAN
OG0005157	LOC108026634|XP_016953144.1|DBIA	LOC120446950|XP_039484136.1|DSAN
OG0005158	LOC108028276|XP_016955469.1|DBIA	LOC120450587|XP_039489641.1|DSAN
OG0005159	LOC108035427|XP_016966547.1|DBIA	LOC120448110|XP_039485847.1|DSAN
OG0005160	LOC108028122|XP_016955261.1|DBIA	LOC120448192|XP_039485991.1|DSAN
OG0005161	LOC108026858|XP_016953528.1|DBIA	LOC120444423|XP_039479988.1|DSAN
OG0005162	LOC108023651|XP_016948760.1|DBIA	LOC120455863|XP_039498268.1|DSAN
OG0005163	LOC108030816|XP_016959405.1|DBIA	LOC120450511|XP_039489508.1|DSAN
OG0005164	LOC108035483|XP_016966622.1|DBIA	LOC120449056|XP_039487285.1|DSAN
OG0005165	LOC108030201|XP_016958447.1|DBIA	LOC120443945|XP_039479327.1|DSAN
OG0005166	LOC108032942|XP_016962505.1|DBIA	LOC120452380|XP_039492507.1|DSAN
OG0005167	LOC108032871|XP_016962360.1|DBIA	LOC120452382|XP_039492509.1|DSAN
OG0005168	LOC108035454|XP_016966581.1|DBIA	LOC120450342|XP_039489251.1|DSAN
OG0005169	LOC108035067|XP_016965947.1|DBIA	LOC120450239|XP_039489054.1|DSAN
OG0005170	LOC108035065|XP_016965944.1|DBIA	LOC120450235|XP_039489048.1|DSAN
OG0005171	LOC108035066|XP_016965946.1|DBIA	LOC120450238|XP_039489053.1|DSAN
OG0005172	LOC108026822|XP_016953478.1|DBIA	LOC120445115|XP_039481196.1|DSAN
OG0005173	LOC108030440|XP_016958819.1|DBIA	LOC120443739|XP_039478929.1|DSAN
OG0005174	LOC108023056|XP_016947792.1|DBIA	LOC120445679|XP_039482168.1|DSAN
OG0005175	LOC108022597|XP_016947119.1|DBIA	LOC120446732|XP_039483783.1|DSAN
OG0005176	LOC108029749|XP_016957731.1|DBIA	LOC120446429|XP_039483326.1|DSAN
OG0005177	LOC108023005|XP_016947725.1|DBIA	LOC120445839|XP_039482398.1|DSAN
OG0005178	LOC108035677|XP_016966876.1|DBIA	LOC120449456|XP_039487861.1|DSAN
OG0005179	LOC108034827|XP_016965425.1|DBIA	LOC120448219|XP_039486044.1|DSAN
OG0005180	LOC108028524|XP_016955900.1|DBIA	LOC120450408|XP_039489337.1|DSAN
OG0005181	LOC108025930|XP_016952112.1|DBIA	LOC120456690|XP_039499588.1|DSAN
OG0005182	LOC108036441|XP_016968068.1|DBIA	LOC120443757|XP_039478956.1|DSAN
OG0005183	LOC108036365|XP_016967935.1|DBIA	LOC120443709|XP_039478883.1|DSAN
OG0005184	LOC108036549|XP_016968269.1|DBIA	LOC120447603|XP_039485012.1|DSAN
OG0005185	LOC108036241|XP_016967739.1|DBIA	LOC120458642|XP_039502305.1|DSAN
OG0005186	LOC108022585|XP_016947099.1|DBIA	LOC120457786|XP_039501215.1|DSAN
OG0005187	LOC108030095|XP_016958231.1|DBIA	LOC120443737|XP_039478926.1|DSAN
OG0005188	LOC108030273|XP_016958587.1|DBIA	LOC120445402|XP_039481751.1|DSAN
OG0005189	LOC108024199|XP_016949538.1|DBIA	LOC120457280|XP_039500653.1|DSAN
OG0005190	LOC108035703|XP_016966914.1|DBIA	LOC120449713|XP_039488266.1|DSAN
OG0005191	LOC108024574|XP_016950064.1|DBIA	LOC120450913|XP_039490103.1|DSAN
OG0005192	LOC108023071|XP_016947809.1|DBIA	LOC120444368|XP_039479905.1|DSAN
OG0005193	LOC108036480|XP_016968149.1|DBIA	LOC120447928|XP_039485525.1|DSAN
OG0005194	LOC108029564|XP_016957406.1|DBIA	LOC120447172|XP_039484562.1|DSAN
OG0005195	LOC108030037|XP_016958097.1|DBIA	LOC120448652|XP_039486720.1|DSAN
OG0005196	LOC108028763|XP_016956226.1|DBIA	LOC120448124|XP_039485869.1|DSAN
OG0005197	LOC108026956|XP_016953658.1|DBIA	LOC120446887|XP_039484036.1|DSAN
OG0005198	LOC108035936|XP_016967217.1|DBIA	LOC120449105|XP_039487348.1|DSAN
OG0005199	LOC108030142|XP_016958347.1|DBIA	LOC120444490|XP_039480130.1|DSAN
OG0005200	LOC108022483|XP_016946922.1|DBIA	LOC120446182|XP_039482955.1|DSAN
OG0005201	LOC108022445|XP_016946837.1|DBIA	LOC120445451|XP_039481828.1|DSAN
OG0005202	LOC108036571|XP_016968308.1|DBIA	LOC120458751|XP_039502458.1|DSAN
OG0005203	LOC108036344|XP_016967900.1|DBIA	LOC120447204|XP_039484634.1|DSAN
