Orthogroup	DBIA.longest_only	DSEC.longest_only
OG0003663	LOC108028340|XP_016955580.1|DBIA	LOC6610923|XP_002035480.1|DSEC
OG0003664	LOC108028585|XP_016955985.1|DBIA	LOC6610925|XP_002035482.1|DSEC
OG0003665	LOC108022191|XP_016946532.1|DBIA	LOC6608492|XP_002033226.1|DSEC
OG0003666	LOC108030329|XP_016958676.1|DBIA	LOC6607886|XP_002032640.1|DSEC
OG0003667	LOC108034975|XP_016965778.1|DBIA	LOC6610604|XP_002035172.1|DSEC
OG0003668	LOC108034376|XP_016964748.1|DBIA	LOC6620583|XP_032570445.1|DSEC
OG0003669	LOC108036660|XP_016968431.1|DBIA	LOC6608559|XP_002033293.1|DSEC
OG0003670	LOC108036659|XP_016968429.1|DBIA	LOC6608558|XP_002033292.1|DSEC
OG0003671	LOC108022630|XP_016947173.1|DBIA	LOC6615750|XP_032570336.1|DSEC
OG0003672	LOC108026452|XP_016952881.1|DBIA	LOC6619686|XP_002043901.1|DSEC
OG0003673	LOC108026752|XP_016953367.1|DBIA	LOC6621912|XP_032571016.1|DSEC
OG0003674	LOC108036521|XP_016968220.1|DBIA	LOC6609361|XP_032570551.1|DSEC
OG0003675	LOC108029483|XP_016957235.1|DBIA	LOC6608097|XP_002032845.1|DSEC
OG0003676	LOC108029484|XP_016957236.1|DBIA	LOC6608096|XP_032572316.1|DSEC
OG0003677	LOC108031494|XP_016960480.1|DBIA	LOC116800898|XP_032573234.1|DSEC
OG0003678	LOC108035340|XP_016966414.1|DBIA	LOC6610709|XP_002035275.1|DSEC
OG0003679	LOC108035616|XP_016966792.1|DBIA	LOC6610704|XP_002035270.1|DSEC
OG0003680	LOC108023036|XP_016947766.1|DBIA	LOC6609697|XP_002034354.1|DSEC
OG0003681	LOC108030260|XP_016958571.1|DBIA	LOC6609334|XP_002034023.1|DSEC
OG0003682	LOC108027270|XP_016954134.1|DBIA	LOC6606670|XP_032577181.1|DSEC
OG0003683	LOC108030018|XP_016958021.1|DBIA	LOC6608943|XP_032571687.1|DSEC
OG0003684	LOC108034921|XP_016965666.1|DBIA	LOC6605039|XP_002029881.1|DSEC
OG0003685	LOC108030722|XP_016959256.1|DBIA	LOC6604949|XP_032574504.1|DSEC
OG0003686	LOC108036486|XP_016968161.1|DBIA	LOC6608424|XP_032572501.1|DSEC
OG0003687	LOC108022673|XP_016947232.1|DBIA	LOC6609673|XP_002034331.1|DSEC
OG0003688	LOC108026848|XP_016953515.1|DBIA	LOC6615556|XP_002039930.1|DSEC
OG0003689	LOC108030870|XP_016959509.1|DBIA	LOC6616584|XP_032574205.1|DSEC
OG0003690	LOC108028773|XP_016956240.1|DBIA	LOC116801074|XP_032574489.1|DSEC
OG0003691	LOC108030710|XP_016959240.1|DBIA	LOC6605833|XP_032573369.1|DSEC
OG0003692	LOC108030351|XP_016958705.1|DBIA	LOC6608001|XP_002032749.2|DSEC
OG0003693	LOC108029481|XP_016957237.1|DBIA	LOC6610145|XP_032574520.1|DSEC
OG0003694	LOC108035640|XP_016966834.1|DBIA	LOC6605946|XP_002030758.1|DSEC
OG0003695	LOC108035443|XP_016966567.1|DBIA	LOC6606083|XP_032574185.1|DSEC
OG0003696	LOC108029995|XP_016957998.1|DBIA	LOC6608692|XP_002033419.1|DSEC
OG0003697	LOC108022658|XP_016947213.1|DBIA	LOC6608467|XP_002033201.1|DSEC
OG0003698	LOC108035661|XP_016966858.1|DBIA	LOC6605050|XP_002029892.1|DSEC
OG0003699	LOC108022763|XP_016947357.1|DBIA	LOC6618830|XP_032571384.1|DSEC
OG0003700	LOC108022980|XP_016947694.1|DBIA	LOC6618881|XP_002043129.2|DSEC
OG0003701	LOC108036805|XP_016968641.1|DBIA	LOC6611607|XP_002036144.1|DSEC
OG0003702	LOC108035649|XP_016966844.1|DBIA	LOC6605639|XP_002030457.1|DSEC
OG0003703	LOC108035625|XP_016966806.1|DBIA	LOC6610574|XP_032574260.1|DSEC
OG0003704	LOC108034537|XP_016964951.1|DBIA	LOC6606081|XP_002030890.1|DSEC
OG0003705	LOC108029552|XP_016957359.1|DBIA	LOC6608105|XP_032570123.1|DSEC
OG0003706	LOC108028632|XP_016956044.1|DBIA	LOC6610918|XP_002035475.1|DSEC
OG0003707	LOC108030744|XP_016959283.1|DBIA	LOC6610292|XP_032573792.1|DSEC
OG0003708	LOC108034973|XP_016965776.1|DBIA	LOC6605882|XP_002030696.2|DSEC
OG0003709	LOC108030319|XP_016958651.1|DBIA	LOC6608920|XP_002033634.1|DSEC
OG0003710	LOC108030363|XP_016958721.1|DBIA	LOC6608921|XP_002033635.1|DSEC
OG0003711	LOC108030916|XP_016959599.1|DBIA	LOC6619365|XP_032574634.1|DSEC
OG0003712	LOC108022893|XP_016947580.1|DBIA	LOC6609147|XP_002033849.1|DSEC
OG0003713	LOC108029701|XP_016957657.1|DBIA	LOC6610087|XP_002034703.1|DSEC
OG0003714	LOC108029700|XP_016957655.1|DBIA	LOC6610088|XP_002034704.1|DSEC
OG0003715	LOC108034753|XP_016965191.1|DBIA	LOC6604861|XP_002029706.1|DSEC
OG0003716	LOC108028623|XP_016956032.1|DBIA	LOC6605530|XP_032574244.1|DSEC
OG0003717	LOC108034542|XP_016964957.1|DBIA	LOC6605994|XP_002030805.1|DSEC
OG0003718	LOC108034524|XP_016964937.1|DBIA	LOC6604835|XP_002029680.1|DSEC
OG0003719	LOC108035401|XP_016966509.1|DBIA	LOC6605634|XP_002030452.1|DSEC
OG0003720	LOC108027545|XP_016954486.1|DBIA	LOC6615222|XP_002039628.1|DSEC
OG0003721	LOC108026901|XP_016953599.1|DBIA	LOC6615550|XP_002039924.1|DSEC
OG0003722	LOC108028373|XP_016955654.1|DBIA	LOC6611176|XP_032573334.1|DSEC
OG0003723	LOC108035288|XP_016966344.1|DBIA	LOC6605035|XP_002029877.1|DSEC
OG0003724	LOC108028700|XP_016956136.1|DBIA	LOC6610894|XP_002035457.1|DSEC
OG0003725	LOC108030570|XP_016958961.1|DBIA	LOC6605455|XP_032574652.1|DSEC
OG0003726	LOC108035382|XP_016966477.1|DBIA	LOC6610872|XP_032573757.1|DSEC
OG0003727	LOC108028582|XP_016955979.1|DBIA	LOC6616444|XP_002040805.2|DSEC
OG0003728	LOC108024811|XP_016950423.1|DBIA	LOC6606152|XP_002030960.1|DSEC
OG0003729	LOC108034797|XP_016965282.1|DBIA	LOC6610400|XP_032576038.1|DSEC
OG0003730	LOC108034792|XP_016965265.1|DBIA	LOC6610523|XP_032574060.1|DSEC
OG0003731	LOC108035557|XP_016966714.1|DBIA	LOC6610750|XP_002035316.1|DSEC
OG0003732	LOC108028747|XP_016956205.1|DBIA	LOC6605211|XP_002030049.1|DSEC
OG0003733	LOC108030115|XP_016958304.1|DBIA	LOC6610309|XP_032574676.1|DSEC
OG0003734	LOC108028802|XP_016956278.1|DBIA	LOC6610191|XP_032575063.1|DSEC
OG0003735	LOC108026872|XP_016953549.1|DBIA	LOC6615798|XP_002040168.1|DSEC
OG0003736	LOC108030300|XP_016958624.1|DBIA	LOC6609817|XP_032571456.1|DSEC
OG0003737	LOC108026635|XP_016953145.1|DBIA	LOC6615512|XP_002039891.1|DSEC
OG0003738	LOC108026938|XP_016953640.1|DBIA	LOC6615598|XP_032572135.1|DSEC
OG0003739	LOC108030133|XP_016958336.1|DBIA	LOC6608012|XP_032570327.1|DSEC
OG0003740	LOC108030105|XP_016958283.1|DBIA	LOC6608006|XP_002032754.1|DSEC
OG0003741	LOC108028362|XP_016955638.1|DBIA	LOC6610310|XP_002034905.1|DSEC
OG0003742	LOC108035944|XP_016967229.1|DBIA	LOC6618363|XP_002042633.1|DSEC
OG0003743	LOC108029576|XP_016957426.1|DBIA	LOC6608091|XP_032570251.1|DSEC
OG0003744	LOC108030107|XP_016958286.1|DBIA	LOC6608008|XP_002032756.1|DSEC
OG0003745	LOC108022275|XP_016946622.1|DBIA	LOC6608847|XP_002033561.1|DSEC
OG0003746	LOC108022592|XP_016947108.1|DBIA	LOC6615282|XP_032572204.1|DSEC
OG0003747	LOC108034554|XP_016964971.1|DBIA	LOC6605427|XP_002030260.1|DSEC
OG0003748	LOC108035686|XP_016966890.1|DBIA	LOC6605424|XP_002030257.2|DSEC
OG0003749	LOC108035081|XP_016965985.1|DBIA	LOC6605420|XP_002030253.1|DSEC
OG0003750	LOC108035082|XP_016965986.1|DBIA	LOC6605422|XP_002030255.1|DSEC
OG0003751	LOC108034992|XP_016965815.1|DBIA	LOC6605418|XP_032573269.1|DSEC
OG0003752	LOC108035188|XP_016966160.1|DBIA	LOC6606041|XP_032575387.1|DSEC
OG0003753	LOC108028327|XP_016955553.1|DBIA	LOC6611056|XP_002035613.1|DSEC
OG0003754	LOC108028326|XP_016955547.1|DBIA	LOC6611052|XP_032575779.1|DSEC
OG0003755	LOC108034889|XP_016965588.1|DBIA	LOC6606044|XP_032575910.1|DSEC
OG0003756	LOC108032850|XP_016962343.1|DBIA	LOC6620412|XP_032571505.1|DSEC
OG0003757	LOC108022604|XP_016947128.1|DBIA	LOC6618894|XP_002043142.1|DSEC
OG0003758	LOC108029485|XP_016957239.1|DBIA	LOC6609839|XP_032570522.1|DSEC
OG0003759	LOC108034825|XP_016965415.1|DBIA	LOC6604901|XP_032574869.1|DSEC
OG0003760	LOC108022715|XP_016947284.1|DBIA	LOC6609650|XP_032573056.1|DSEC
OG0003761	LOC108035145|XP_016966077.1|DBIA	LOC6604886|XP_002029731.1|DSEC
OG0003762	LOC108035146|XP_016966078.1|DBIA	LOC6604888|XP_032573337.1|DSEC
OG0003763	LOC108028681|XP_016956106.1|DBIA	LOC6620842|XP_032574199.1|DSEC
OG0003764	LOC108028502|XP_016955867.1|DBIA	LOC6610967|XP_032574075.1|DSEC
OG0003765	LOC108032428|XP_016961739.1|DBIA	LOC6611198|XP_002035754.1|DSEC
OG0003766	LOC108023382|XP_016948278.1|DBIA	LOC6612452|XP_002036960.1|DSEC
OG0003767	LOC108030246|XP_016958541.1|DBIA	LOC6609305|XP_002033995.1|DSEC
OG0003768	LOC108023099|XP_016947852.1|DBIA	LOC6608644|XP_002033378.2|DSEC
OG0003769	LOC108022590|XP_016947106.1|DBIA	LOC6608639|XP_002033373.2|DSEC
OG0003770	LOC108036002|XP_016967384.1|DBIA	LOC6620113|XP_002044325.2|DSEC
OG0003771	LOC108034741|XP_016965176.1|DBIA	LOC6604847|XP_002029692.1|DSEC
OG0003772	LOC108028811|XP_016956290.1|DBIA	LOC6604987|XP_002029830.1|DSEC
OG0003773	LOC108036634|XP_016968397.1|DBIA	LOC6608432|XP_002033166.1|DSEC
OG0003774	LOC108036502|XP_016968192.1|DBIA	LOC6608426|XP_032572502.1|DSEC
OG0003775	LOC108024162|XP_016949463.1|DBIA	LOC6615038|XP_032580787.1|DSEC
OG0003776	LOC108030362|XP_016958720.1|DBIA	LOC6607909|XP_002032663.1|DSEC
OG0003777	LOC108029656|XP_016957572.1|DBIA	LOC6608107|XP_002032855.1|DSEC
OG0003778	LOC108022982|XP_016947697.1|DBIA	LOC6608665|XP_002033398.2|DSEC
OG0003779	LOC108029565|XP_016957408.1|DBIA	LOC6610095|XP_032572783.1|DSEC
OG0003780	LOC108022484|XP_016946925.1|DBIA	LOC6609589|XP_002034266.1|DSEC
OG0003781	LOC108036001|XP_016967381.1|DBIA	LOC6619459|XP_032579786.1|DSEC
OG0003782	LOC108023369|XP_016948258.1|DBIA	LOC6616015|XP_032581756.1|DSEC
OG0003783	LOC108024712|XP_016950294.1|DBIA	LOC6618705|XP_002042964.1|DSEC
OG0003784	LOC108036231|XP_016967730.1|DBIA	LOC6608294|XP_002033031.1|DSEC
OG0003785	LOC108035740|XP_016966925.1|DBIA	LOC6620403|XP_002044612.2|DSEC
OG0003786	LOC108036585|XP_016968330.1|DBIA	LOC6609749|XP_032572775.1|DSEC
OG0003787	LOC108036583|XP_016968328.1|DBIA	LOC6609748|XP_032572779.1|DSEC
OG0003788	LOC108026689|XP_016953266.1|DBIA	LOC6615824|XP_002040194.1|DSEC
OG0003789	LOC108036450|XP_016968092.1|DBIA	LOC6608042|XP_032570649.1|DSEC
OG0003790	LOC108028745|XP_016956202.1|DBIA	LOC6611119|XP_002035676.1|DSEC
OG0003791	LOC108027225|XP_016954046.1|DBIA	LOC6614112|XP_032577603.1|DSEC
OG0003792	LOC108022634|XP_016947179.1|DBIA	LOC6609654|XP_002034328.1|DSEC
OG0003793	LOC108022605|XP_016947129.1|DBIA	LOC6621366|XP_032570046.1|DSEC
OG0003794	LOC108026740|XP_016953349.1|DBIA	LOC6615536|XP_002039915.2|DSEC
OG0003795	LOC108034997|XP_016965825.1|DBIA	LOC6605693|XP_032575739.1|DSEC
OG0003796	LOC108025274|XP_016951128.1|DBIA	LOC6612732|XP_002037235.1|DSEC
OG0003797	LOC108032756|XP_016962238.1|DBIA	LOC6611269|XP_032572893.1|DSEC
OG0003798	LOC108036667|XP_016968437.1|DBIA	LOC6608360|XP_032572940.1|DSEC
OG0003799	LOC108026816|XP_016953470.1|DBIA	LOC6615579|XP_002039953.1|DSEC
OG0003800	LOC108032713|XP_016962180.1|DBIA	LOC6611277|XP_002035832.1|DSEC
OG0003801	LOC108032770|XP_016962260.1|DBIA	LOC6614765|XP_032573134.1|DSEC
OG0003802	LOC108032569|XP_016961956.1|DBIA	LOC6614775|XP_002039194.1|DSEC
OG0003803	LOC108025131|XP_016950888.1|DBIA	LOC6612729|XP_002037232.1|DSEC
OG0003804	LOC108029068|XP_016956627.1|DBIA	LOC6611291|XP_032583664.1|DSEC
OG0003805	LOC108036851|XP_016968712.1|DBIA	LOC6617202|XP_032576390.1|DSEC
OG0003806	LOC108036555|XP_016968322.1|DBIA	LOC6619115|XP_032572119.1|DSEC
OG0003807	LOC108036831|XP_016968665.1|DBIA	LOC6613554|XP_032571346.1|DSEC
OG0003808	LOC108028479|XP_016955830.1|DBIA	LOC6606116|XP_032573944.1|DSEC
OG0003809	LOC108034215|XP_016964545.1|DBIA	LOC6614607|XP_032581166.1|DSEC
OG0003810	LOC108022739|XP_016947318.1|DBIA	LOC6618835|XP_032571986.1|DSEC
OG0003811	LOC108026854|XP_016953522.1|DBIA	LOC6609941|XP_002034588.1|DSEC
OG0003812	LOC108036838|XP_016968674.1|DBIA	LOC6617215|XP_032583619.1|DSEC
OG0003813	LOC108034101|XP_016964367.1|DBIA	LOC6611874|XP_002036392.2|DSEC
OG0003814	LOC108034235|XP_016964573.1|DBIA	LOC6617744|XP_002042056.1|DSEC
OG0003815	LOC108031633|XP_016960728.1|DBIA	LOC6619256|XP_002043473.1|DSEC
OG0003816	LOC108032596|XP_016962000.1|DBIA	LOC6614698|XP_002039125.2|DSEC
OG0003817	LOC108032725|XP_016962194.1|DBIA	LOC6611815|XP_002036337.1|DSEC
OG0003818	LOC108034358|XP_016964734.1|DBIA	LOC6614600|XP_032583455.1|DSEC
OG0003819	LOC108029300|XP_016956992.1|DBIA	LOC6613297|XP_002037774.1|DSEC
OG0003820	LOC108031547|XP_016960572.1|DBIA	LOC6607163|XP_002031949.1|DSEC
OG0003821	LOC108023083|XP_016947825.1|DBIA	LOC6609145|XP_002033847.1|DSEC
OG0003822	LOC108031995|XP_016961281.1|DBIA	LOC6613624|XP_002038094.1|DSEC
OG0003823	LOC108032576|XP_016961967.1|DBIA	LOC6617418|XP_032571718.1|DSEC
OG0003824	LOC108032502|XP_016961816.1|DBIA	LOC6614707|XP_032577097.1|DSEC
OG0003825	LOC108034193|XP_016964510.1|DBIA	LOC6611711|XP_002036244.1|DSEC
OG0003826	LOC108028988|XP_016956519.1|DBIA	LOC6613474|XP_032583181.1|DSEC
OG0003827	LOC108032450|XP_016961765.1|DBIA	LOC6611811|XP_002036333.1|DSEC
OG0003828	LOC108032616|XP_016962043.1|DBIA	LOC6611814|XP_002036336.1|DSEC
OG0003829	LOC108032754|XP_016962233.1|DBIA	LOC6611256|XP_002035811.1|DSEC
OG0003830	LOC108033335|XP_016963110.1|DBIA	LOC6618267|XP_002042540.1|DSEC
OG0003831	LOC108031725|XP_016960884.1|DBIA	LOC6607364|XP_002032137.1|DSEC
OG0003832	LOC108034251|XP_016964593.1|DBIA	LOC6611442|XP_032571788.1|DSEC
OG0003833	LOC108033955|XP_016964138.1|DBIA	LOC6611444|XP_002035987.1|DSEC
OG0003834	LOC108033890|XP_016964026.1|DBIA	LOC6611460|XP_002036002.1|DSEC
OG0003835	LOC108032588|XP_016961985.1|DBIA	LOC6611384|XP_032577402.1|DSEC
OG0003836	LOC108033743|XP_016963791.1|DBIA	LOC6614631|XP_002039058.2|DSEC
OG0003837	LOC108034065|XP_016964309.1|DBIA	LOC6614629|XP_002039056.1|DSEC
OG0003838	LOC108032474|XP_016961786.1|DBIA	LOC6613256|XP_002037733.1|DSEC
OG0003839	LOC108032642|XP_016962077.1|DBIA	LOC6617864|XP_002042172.1|DSEC
OG0003840	LOC108029482|XP_016957234.1|DBIA	LOC6608095|XP_002032843.1|DSEC
OG0003841	LOC108029250|XP_016956934.1|DBIA	LOC6613107|XP_002037588.1|DSEC
OG0003842	LOC108033963|XP_016964158.1|DBIA	LOC6612101|XP_002036618.1|DSEC
OG0003843	LOC108032609|XP_016962028.1|DBIA	LOC6611218|XP_002035774.2|DSEC, LOC116800393|XP_032570965.1|DSEC
OG0003844	LOC108032679|XP_016962142.1|DBIA	LOC6617862|XP_032583650.1|DSEC
OG0003845	LOC108029230|XP_016956913.1|DBIA	LOC6611334|XP_032580874.1|DSEC
OG0003846	LOC108032714|XP_016962181.1|DBIA	LOC6611833|XP_032574901.1|DSEC
OG0003847	LOC108032743|XP_016962216.1|DBIA	LOC116803536|XP_032583135.1|DSEC
OG0003848	LOC108024502|XP_016949938.1|DBIA	LOC6616795|XP_002041132.1|DSEC
OG0003849	LOC108036178|XP_016967657.1|DBIA	LOC6608520|XP_002033254.2|DSEC
OG0003850	LOC108034155|XP_016964444.1|DBIA	LOC6611237|XP_032569811.1|DSEC
OG0003851	LOC108030259|XP_016958569.1|DBIA	LOC6610099|XP_032571235.1|DSEC
OG0003852	LOC108036126|XP_016967600.1|DBIA	LOC6613060|XP_002037543.1|DSEC
OG0003853	LOC108030153|XP_016958367.1|DBIA	LOC6609355|XP_032570546.1|DSEC
OG0003854	LOC108034896|XP_016965603.1|DBIA	LOC6614423|XP_002038856.1|DSEC
OG0003855	LOC108034163|XP_016964462.1|DBIA	LOC6614421|XP_002038854.2|DSEC
OG0003856	LOC108033250|XP_016963005.1|DBIA	LOC6612115|XP_002036632.1|DSEC
OG0003857	LOC108032572|XP_016961961.1|DBIA	LOC6613675|XP_032577450.1|DSEC
OG0003858	LOC108024143|XP_016949416.1|DBIA	LOC6614996|XP_002039413.2|DSEC
OG0003859	LOC108033945|XP_016964121.1|DBIA	LOC6614601|XP_032583089.1|DSEC
OG0003860	LOC108022895|XP_016947583.1|DBIA	LOC6609677|XP_002034335.1|DSEC
OG0003861	LOC108027833|XP_016954908.1|DBIA	LOC6613138|XP_002037619.1|DSEC
OG0003862	LOC108033099|XP_016962823.1|DBIA	LOC6613588|XP_032583614.1|DSEC
OG0003863	LOC108032521|XP_016961845.1|DBIA	LOC6611790|XP_002036313.1|DSEC
OG0003864	LOC108032803|XP_016962298.1|DBIA	LOC6611789|XP_002036312.1|DSEC
OG0003865	LOC108025510|XP_016951521.1|DBIA	LOC6616978|XP_002041306.1|DSEC
OG0003866	LOC108034131|XP_016964409.1|DBIA	LOC6618276|XP_032569806.1|DSEC
OG0003867	LOC108031950|XP_016961228.1|DBIA	LOC116803538|XP_032583137.1|DSEC
OG0003868	LOC108033339|XP_016963114.1|DBIA	LOC6611967|XP_002036484.1|DSEC
OG0003869	LOC108033559|XP_016963396.1|DBIA	LOC6613241|XP_002037718.1|DSEC
OG0003870	LOC108033673|XP_016963607.1|DBIA	LOC6614558|XP_032569769.1|DSEC
OG0003871	LOC108034276|XP_016964624.1|DBIA	LOC6617725|XP_002042037.1|DSEC
OG0003872	LOC108022838|XP_016947499.1|DBIA	LOC6609623|XP_002034300.1|DSEC
OG0003873	LOC108034085|XP_016964340.1|DBIA	LOC6618246|XP_002042520.1|DSEC
OG0003874	LOC108033736|XP_016963778.1|DBIA	LOC6618269|XP_002042542.1|DSEC
OG0003875	LOC108034818|XP_016965363.1|DBIA	LOC6611922|XP_002036439.1|DSEC
OG0003876	LOC108027906|XP_016955014.1|DBIA	LOC6617392|XP_002041717.1|DSEC
OG0003877	LOC108032811|XP_016962313.1|DBIA	LOC6611395|XP_002035939.1|DSEC
OG0003878	LOC108033944|XP_016964118.1|DBIA	LOC6614602|XP_032573140.1|DSEC
OG0003879	LOC108030163|XP_016958385.1|DBIA	LOC6610138|XP_032575090.1|DSEC
OG0003880	LOC108028535|XP_016955920.1|DBIA	LOC6605201|XP_032574399.1|DSEC
OG0003881	LOC108022992|XP_016947711.1|DBIA	LOC6618846|XP_002043095.1|DSEC
OG0003882	LOC108030717|XP_016959248.1|DBIA	LOC6619123|XP_032570507.1|DSEC
OG0003883	LOC108023994|XP_016949219.1|DBIA	LOC6620171|XP_032582556.1|DSEC
OG0003884	LOC108032624|XP_016962051.1|DBIA	LOC6611195|XP_002035751.1|DSEC
OG0003885	LOC108034245|XP_016964586.1|DBIA	LOC6611402|XP_002035946.1|DSEC
OG0003886	LOC108034246|XP_016964587.1|DBIA	LOC6611401|XP_002035945.2|DSEC
OG0003887	LOC108029217|XP_016956896.1|DBIA	LOC6613108|XP_002037589.1|DSEC
OG0003888	LOC108032013|XP_016961303.1|DBIA	LOC6607464|XP_032579599.1|DSEC
OG0003889	LOC108027890|XP_016954998.1|DBIA	LOC6617352|XP_002041677.1|DSEC
OG0003890	LOC108035579|XP_016966738.1|DBIA	LOC6610633|XP_002035200.1|DSEC
OG0003891	LOC108032640|XP_016962075.1|DBIA	LOC6611202|XP_002035758.1|DSEC
OG0003892	LOC108034799|XP_016965289.1|DBIA	LOC6610397|XP_032576043.1|DSEC
OG0003893	LOC108036097|XP_016967552.1|DBIA	LOC6614687|XP_002039114.1|DSEC
OG0003894	LOC108033320|XP_016963087.1|DBIA	LOC6612005|XP_002036522.1|DSEC
OG0003895	LOC108022589|XP_016947105.1|DBIA	LOC6615280|XP_002039684.1|DSEC
OG0003896	LOC108022919|XP_016947618.1|DBIA	LOC6615277|XP_032571416.1|DSEC
OG0003897	LOC108022485|XP_016946927.1|DBIA	LOC6609591|XP_002034268.1|DSEC
OG0003898	LOC108033634|XP_016963541.1|DBIA	LOC6614656|XP_002039083.2|DSEC
OG0003899	LOC108029280|XP_016956967.1|DBIA	LOC6617257|XP_002041584.1|DSEC
OG0003900	LOC108027820|XP_016954888.1|DBIA	LOC6617328|XP_032570197.1|DSEC
OG0003901	LOC108032574|XP_016961962.1|DBIA	LOC6613674|XP_002038144.1|DSEC
OG0003902	LOC108033852|XP_016963977.1|DBIA	LOC6611494|XP_002036035.1|DSEC
OG0003903	LOC108036746|XP_016968544.1|DBIA	LOC6617808|XP_002042120.1|DSEC
OG0003904	LOC108036745|XP_016968543.1|DBIA	LOC6617809|XP_002042121.1|DSEC
OG0003905	LOC108032119|XP_016961441.1|DBIA	LOC6607806|XP_032576969.1|DSEC
OG0003906	LOC108036425|XP_016968042.1|DBIA	LOC6615495|XP_002039875.1|DSEC
OG0003907	LOC108028953|XP_016956480.1|DBIA	LOC6617307|XP_002041634.1|DSEC
OG0003908	LOC108029032|XP_016956570.1|DBIA	LOC6617308|XP_002041635.1|DSEC
OG0003909	LOC108022795|XP_016947414.1|DBIA	LOC6608600|XP_002033334.1|DSEC
OG0003910	LOC108027032|XP_016953718.1|DBIA	LOC6614278|XP_002038718.1|DSEC
OG0003911	LOC108027933|XP_016955051.1|DBIA	LOC6613389|XP_002037863.1|DSEC
OG0003912	LOC108032379|XP_016961689.1|DBIA	LOC6611383|XP_002035928.2|DSEC
OG0003913	LOC108032697|XP_016962163.1|DBIA	LOC6611188|XP_032583670.1|DSEC
OG0003914	LOC108033983|XP_016964196.1|DBIA	LOC6612128|XP_002036645.2|DSEC
OG0003915	LOC108023756|XP_016948883.1|DBIA	LOC6618953|XP_002043198.1|DSEC
OG0003916	LOC108034223|XP_016964554.1|DBIA	LOC6613682|XP_002038152.1|DSEC
OG0003917	LOC108034337|XP_016964709.1|DBIA	LOC6613483|XP_002037952.1|DSEC
OG0003918	LOC108034135|XP_016964413.1|DBIA	LOC6617688|XP_002042000.1|DSEC
OG0003919	LOC108027893|XP_016955000.1|DBIA	LOC6613212|XP_002037692.1|DSEC
OG0003920	LOC108026846|XP_016953513.1|DBIA	LOC6615555|XP_002039929.1|DSEC
OG0003921	LOC108033803|XP_016963908.1|DBIA	LOC6618183|XP_002042458.1|DSEC
OG0003922	LOC108033815|XP_016963929.1|DBIA	LOC6612117|XP_002036634.2|DSEC
OG0003923	LOC108036024|XP_016967443.1|DBIA	LOC6619452|XP_002043667.1|DSEC
OG0003924	LOC108029397|XP_016957115.1|DBIA	LOC6608972|XP_032572330.1|DSEC
OG0003925	LOC108029106|XP_016956699.1|DBIA	LOC6613430|XP_002037904.1|DSEC
OG0003926	LOC108029087|XP_016956665.1|DBIA	LOC6613437|XP_002037911.1|DSEC
OG0003927	LOC108036121|XP_016967595.1|DBIA	LOC6613058|XP_002037541.1|DSEC
OG0003928	LOC108034236|XP_016964574.1|DBIA	LOC6611712|XP_032583143.1|DSEC
OG0003929	LOC108033996|XP_016964212.1|DBIA	LOC6612124|XP_002036641.1|DSEC
OG0003930	LOC108034075|XP_016964325.1|DBIA	LOC6611475|XP_002036016.1|DSEC
OG0003931	LOC108033937|XP_016964105.1|DBIA	LOC6611425|XP_032569694.1|DSEC
OG0003932	LOC108030360|XP_016958716.1|DBIA	LOC6608267|XP_032571818.1|DSEC
OG0003933	LOC108027907|XP_016955015.1|DBIA	LOC6613384|XP_032577015.1|DSEC
OG0003934	LOC108036708|XP_016968494.1|DBIA	LOC6611737|XP_002036260.1|DSEC
OG0003935	LOC108030196|XP_016958441.1|DBIA	LOC6609356|XP_002034045.1|DSEC
OG0003936	LOC108030197|XP_016958442.1|DBIA	LOC6609357|XP_002034046.1|DSEC
OG0003937	LOC108029522|XP_016957311.1|DBIA	LOC6608084|XP_002032832.1|DSEC
OG0003938	LOC108029044|XP_016956586.1|DBIA	LOC6613421|XP_032574085.1|DSEC
OG0003939	LOC108029063|XP_016956621.1|DBIA	LOC6613458|XP_002037930.1|DSEC
OG0003940	LOC108029115|XP_016956716.1|DBIA	LOC6613415|XP_002037889.1|DSEC
OG0003941	LOC108029198|XP_016956864.1|DBIA	LOC6613418|XP_002037892.1|DSEC
OG0003942	LOC108036766|XP_016968594.1|DBIA	LOC6611588|XP_002036125.1|DSEC
OG0003943	LOC108029047|XP_016956599.1|DBIA	LOC6613424|XP_002037898.1|DSEC
OG0003944	LOC108033810|XP_016963918.1|DBIA	LOC6617736|XP_002042048.1|DSEC
OG0003945	LOC108022690|XP_016947250.1|DBIA	LOC6615734|XP_002040105.1|DSEC
OG0003946	LOC108034081|XP_016964335.1|DBIA	LOC6614672|XP_002039099.1|DSEC
OG0003947	LOC108034149|XP_016964437.1|DBIA	LOC6614661|XP_002039088.1|DSEC
OG0003948	LOC108034314|XP_016964672.1|DBIA	LOC6614494|XP_002038927.1|DSEC
OG0003949	LOC108033828|XP_016963943.1|DBIA	LOC6614495|XP_032583303.1|DSEC
OG0003950	LOC108035845|XP_016967080.1|DBIA	LOC6613567|XP_002038035.2|DSEC
OG0003951	LOC108030489|XP_016958863.1|DBIA	LOC6613561|XP_032580966.1|DSEC
OG0003952	LOC108033371|XP_016963178.1|DBIA	LOC6612142|XP_002036659.1|DSEC
