Orthogroup	DSUB.longest_only	DMIR.longest_only
OG0004348	LOC117889726|XP_034650039.1|DSUB	LOC117188316|XP_033247856.1|DMIR, LOC117191625|XP_033252330.1|DMIR
OG0004349	LOC117892387|XP_034654488.1|DSUB	LOC117185707|XP_033250460.1|DMIR, LOC108158889|XP_017147154.1|DMIR
OG0004350	LOC117891928|XP_034653653.1|DSUB	LOC108160781|XP_017150474.1|DMIR
OG0004351	LOC117891146|XP_034652284.1|DSUB	LOC117192018|XP_033252627.1|DMIR, LOC108159004|XP_017147362.1|DMIR
OG0004352	LOC117896059|XP_034659963.1|DSUB	LOC108156388|XP_017143294.1|DMIR
OG0004353	LOC117898779|XP_034664306.1|DSUB	LOC108156259|XP_017143111.1|DMIR
OG0004354	LOC117898780|XP_034664307.1|DSUB	LOC108155126|XP_017141257.1|DMIR
OG0004355	LOC117897418|XP_034662137.1|DSUB	LOC108155338|XP_017141576.1|DMIR
OG0004356	LOC117892147|XP_034654084.1|DSUB	LOC108159852|XP_017148933.1|DMIR, LOC117192613|XP_033253228.1|DMIR
OG0004357	LOC117891925|XP_034653647.1|DSUB	LOC108160595|XP_017150181.2|DMIR
OG0004358	LOC117890431|XP_034651151.1|DSUB	LOC108159261|XP_017147891.1|DMIR, LOC117185950|XP_033251540.1|DMIR
OG0004359	LOC117891821|XP_034653444.1|DSUB	LOC117185931|XP_033254365.1|DMIR, LOC108158776|XP_017146898.1|DMIR
OG0004360	LOC117894063|XP_034656807.1|DSUB	LOC108151417|XP_017135497.1|DMIR
OG0004361	LOC117897602|XP_034662451.1|DSUB	LOC108154209|XP_017139921.1|DMIR
OG0004362	LOC117895363|XP_034658837.1|DSUB	LOC108151796|XP_017136135.1|DMIR
OG0004363	LOC117897666|XP_034662558.1|DSUB	LOC108159458|XP_017148250.1|DMIR
OG0004364	LOC117891796|XP_034653361.1|DSUB	LOC108160980|XP_017150771.1|DMIR
OG0004365	LOC117891702|XP_034653185.1|DSUB	LOC117192331|XP_033252869.1|DMIR, LOC108159595|XP_017148538.1|DMIR
OG0004366	LOC117900733|XP_034667099.1|DSUB	LOC108162776|XP_017153161.1|DMIR
OG0004367	LOC117895777|XP_034659564.1|DSUB	LOC108151373|XP_017135424.1|DMIR
OG0004368	LOC117895353|XP_034658828.1|DSUB	LOC108151431|XP_017135515.1|DMIR
OG0004369	LOC117892042|XP_034653858.1|DSUB	LOC108158999|XP_017147352.1|DMIR, LOC117191610|XP_033252319.1|DMIR
OG0004370	LOC117890722|XP_034651656.1|DSUB	LOC117188313|XP_033247850.1|DMIR, LOC108158781|XP_017146944.2|DMIR
OG0004371	LOC117903300|XP_034671123.1|DSUB	LOC108151709|XP_017135968.1|DMIR
OG0004372	LOC117891360|XP_034652686.1|DSUB	LOC117192788|XP_033253430.1|DMIR, LOC108160098|XP_017149371.1|DMIR
OG0004373	LOC117892593|XP_034654823.1|DSUB	LOC108159531|XP_017148394.1|DMIR, LOC117191929|XP_033252566.1|DMIR
OG0004374	LOC117891158|XP_034652306.1|DSUB	LOC108159016|XP_033247766.1|DMIR
OG0004375	LOC117893295|XP_034655759.1|DSUB	LOC108151078|XP_017134950.1|DMIR
OG0004376	LOC117894338|XP_034657214.1|DSUB	LOC108153550|XP_017139107.1|DMIR
OG0004377	LOC117893790|XP_034656424.1|DSUB	LOC108151999|XP_017136457.1|DMIR
OG0004378	LOC117890093|XP_034650644.1|DSUB	LOC108159659|XP_017148621.2|DMIR, LOC117187984|XP_033246940.1|DMIR
OG0004379	LOC117891718|XP_034653202.1|DSUB	LOC108159596|XP_017148539.1|DMIR, LOC117193204|XP_033253845.1|DMIR
OG0004380	LOC117891186|XP_034652409.1|DSUB	LOC108160631|XP_017150247.2|DMIR, LOC117188196|XP_033247567.1|DMIR
OG0004381	LOC117898202|XP_034663314.1|DSUB	LOC108156344|XP_017143231.1|DMIR
OG0004382	LOC117892505|XP_034654672.1|DSUB	LOC117189846|XP_033250810.1|DMIR, LOC108159098|XP_017147558.1|DMIR
OG0004383	LOC117891347|XP_034652668.1|DSUB	LOC108159791|XP_017148843.1|DMIR, LOC117189953|XP_033250926.1|DMIR
OG0004384	LOC117891354|XP_034652677.1|DSUB	LOC117188204|XP_033247581.1|DMIR, LOC117190657|XP_033251602.1|DMIR
OG0004385	LOC117892194|XP_034654176.1|DSUB	LOC108159954|XP_017149109.2|DMIR, LOC117185811|XP_033246891.1|DMIR
OG0004386	LOC117890410|XP_034651113.1|DSUB	LOC108160741|XP_017150422.1|DMIR, LOC117190417|XP_033251385.1|DMIR
OG0004387	LOC117895743|XP_034659500.1|DSUB	LOC108151362|XP_017135410.1|DMIR
OG0004388	LOC117890218|XP_034650847.1|DSUB	LOC108159796|XP_017148848.1|DMIR
OG0004389	LOC117895824|XP_034659652.1|DSUB	LOC117186827|XP_033244010.1|DMIR, LOC108151901|XP_017136299.2|DMIR
OG0004390	LOC117893813|XP_034656452.1|DSUB	LOC108153467|XP_017138986.1|DMIR
OG0004391	LOC117890415|XP_034651119.1|DSUB	LOC117193491|XP_033254133.1|DMIR, LOC108158219|XP_017145934.1|DMIR
OG0004392	LOC117895820|XP_034659644.1|DSUB	LOC108151876|XP_017136261.1|DMIR
OG0004393	LOC117890048|XP_034650560.1|DSUB	LOC117185725|XP_033250950.1|DMIR, LOC108158486|XP_033246956.1|DMIR
OG0004394	LOC117892176|XP_034654147.1|DSUB	LOC108159071|XP_017147506.1|DMIR
OG0004395	LOC117890390|XP_034651085.1|DSUB	LOC108160678|XP_017150320.1|DMIR
OG0004396	LOC117890477|XP_034651233.1|DSUB	LOC117185840|XP_033253454.1|DMIR, LOC108159641|XP_017148595.1|DMIR
OG0004397	LOC117891798|XP_034653363.1|DSUB	LOC117190192|XP_033251145.1|DMIR, LOC108159040|XP_017147452.1|DMIR
OG0004398	LOC117891802|XP_034653368.1|DSUB	LOC117185752|XP_033248261.1|DMIR, LOC117189360|XP_033250384.1|DMIR, LOC108159043|XP_017147456.2|DMIR
OG0004399	LOC117891765|XP_034653296.1|DSUB	LOC108159035|XP_017147445.1|DMIR, LOC117192375|XP_033252931.1|DMIR
OG0004400	LOC117898370|XP_034663599.1|DSUB	LOC108155015|XP_017141056.1|DMIR
OG0004401	LOC117891170|XP_034652383.1|DSUB	LOC117190568|XP_033251516.1|DMIR, LOC117189667|XP_033250663.1|DMIR, LOC108160817|XP_017150532.1|DMIR
OG0004402	LOC117890579|XP_034651407.1|DSUB	LOC117187902|XP_033246730.1|DMIR, LOC117189665|XP_033250662.1|DMIR, LOC108159679|XP_017148661.2|DMIR
OG0004403	LOC117889768|XP_034650121.1|DSUB	LOC117190510|XP_033251467.1|DMIR, LOC108159662|XP_017148628.1|DMIR
OG0004404	LOC117891454|XP_034652826.1|DSUB	LOC117192701|XP_033253329.1|DMIR, LOC108159999|XP_017149205.1|DMIR
OG0004405	LOC117894751|XP_034657853.1|DSUB	LOC108153491|XP_017139021.1|DMIR
OG0004406	LOC117894321|XP_034657189.1|DSUB	LOC108152590|XP_017137530.1|DMIR
OG0004407	LOC117892292|XP_034654325.1|DSUB	LOC108159586|XP_017148525.1|DMIR, LOC117193950|XP_033254498.1|DMIR
OG0004408	LOC117894984|XP_034658220.1|DSUB	LOC108153648|XP_017139242.1|DMIR
OG0004409	LOC117902981|XP_034670552.1|DSUB	LOC108164444|XP_017155640.1|DMIR
OG0004410	LOC117891403|XP_034652739.1|DSUB	LOC108158385|XP_017146127.2|DMIR, LOC117187727|XP_033246401.1|DMIR
OG0004411	LOC117894031|XP_034656761.1|DSUB	LOC108151367|XP_017135416.1|DMIR
OG0004412	LOC117894030|XP_034656760.1|DSUB	LOC108151365|XP_017135414.1|DMIR
OG0004413	LOC117890869|XP_034651849.1|DSUB	LOC108160361|XP_017149820.1|DMIR
OG0004414	LOC117892162|XP_034654118.1|DSUB	LOC108160391|XP_017149867.1|DMIR
OG0004415	LOC117891485|XP_034652856.1|DSUB	LOC117189349|XP_033250378.1|DMIR, LOC117190400|XP_033251366.1|DMIR, LOC108158193|XP_017145901.1|DMIR
OG0004416	LOC117890639|XP_034651481.1|DSUB	LOC117188314|XP_033247852.1|DMIR, LOC108158783|XP_017146949.2|DMIR
OG0004417	LOC117898056|XP_034663113.1|DSUB	LOC108154772|XP_017140645.1|DMIR
OG0004418	LOC117891147|XP_034652288.1|DSUB	LOC108160111|XP_033251816.1|DMIR, LOC117185928|XP_033246426.1|DMIR
OG0004419	LOC117890253|XP_034650893.1|DSUB	LOC108160247|XP_017149598.1|DMIR
OG0004420	LOC117892592|XP_034654822.1|DSUB	LOC108160305|XP_017149707.1|DMIR
OG0004421	LOC117894889|XP_034658061.1|DSUB	LOC108153464|XP_017138982.1|DMIR
OG0004422	LOC117894361|XP_034657245.1|DSUB	LOC108152162|XP_017136770.1|DMIR
OG0004423	LOC117892436|XP_034654567.1|DSUB	LOC117190440|XP_033251410.1|DMIR, LOC108158454|XP_017146229.2|DMIR, LOC117187971|XP_033246903.1|DMIR
OG0004424	LOC117891744|XP_034653238.1|DSUB	LOC108160251|XP_017149604.1|DMIR
OG0004425	LOC117894087|XP_034656847.1|DSUB	LOC108152049|XP_017136540.1|DMIR
OG0004426	LOC117894090|XP_034656849.1|DSUB	LOC108151789|XP_017136127.1|DMIR
OG0004427	LOC117893361|XP_034655843.1|DSUB	LOC108152702|XP_017137711.1|DMIR
OG0004428	LOC117899687|XP_034665771.1|DSUB	LOC108157158|XP_017144556.1|DMIR
OG0004429	LOC117900103|XP_034666216.1|DSUB	LOC108161827|XP_017151675.2|DMIR
OG0004430	LOC117894161|XP_034656953.1|DSUB	LOC108152366|XP_017137134.1|DMIR
OG0004431	LOC117899148|XP_034664848.1|DSUB	LOC108156095|XP_017142873.1|DMIR
OG0004432	LOC117899146|XP_034664845.1|DSUB	LOC108156094|XP_017142872.1|DMIR
OG0004433	LOC117894345|XP_034657223.1|DSUB	LOC108153223|XP_017138540.1|DMIR
OG0004434	LOC117891800|XP_034653365.1|DSUB	LOC108159042|XP_017147455.1|DMIR
OG0004435	LOC117890923|XP_034651944.1|DSUB	LOC108159336|XP_017148021.1|DMIR, LOC117191036|XP_033251897.1|DMIR
OG0004436	LOC117891764|XP_034653292.1|DSUB	LOC117185936|XP_033254756.1|DMIR, LOC108159469|XP_033246220.1|DMIR
OG0004437	LOC117891402|XP_034652738.1|DSUB	LOC117193454|XP_033254101.1|DMIR, LOC108160436|XP_017149933.1|DMIR
OG0004438	LOC117891350|XP_034652672.1|DSUB	LOC108159795|XP_017148846.1|DMIR, LOC117189949|XP_033250922.1|DMIR
OG0004439	LOC117891050|XP_034652114.1|DSUB	LOC117189424|XP_033250440.1|DMIR, LOC108159291|XP_017147945.1|DMIR
OG0004440	LOC117891407|XP_034652745.1|DSUB	LOC117189448|XP_033250466.1|DMIR, LOC108158396|XP_017146142.1|DMIR
OG0004441	LOC117901343|XP_034667944.1|DSUB	LOC108163031|XP_017153565.1|DMIR
OG0004442	LOC117892421|XP_034654545.1|DSUB	LOC108160238|XP_017149584.1|DMIR
OG0004443	LOC117893104|XP_034655428.1|DSUB	LOC108152976|XP_017138190.1|DMIR
OG0004444	LOC117889955|XP_034650403.1|DSUB	LOC108160506|XP_017150035.2|DMIR, LOC117187947|XP_033246838.1|DMIR
OG0004445	LOC117892158|XP_034654109.1|DSUB	LOC117190978|XP_033251849.1|DMIR, LOC108160623|XP_017150231.1|DMIR
OG0004446	LOC117896833|XP_034661238.1|DSUB	LOC108157115|XP_017144485.1|DMIR
OG0004447	LOC117899570|XP_034665574.1|DSUB	LOC108156788|XP_017143953.1|DMIR
OG0004448	LOC117892640|XP_034654886.1|DSUB	LOC108159782|XP_017148832.1|DMIR, LOC117192887|XP_033253523.1|DMIR
OG0004449	LOC117895659|XP_034659367.1|DSUB	LOC108152916|XP_017138082.1|DMIR
OG0004450	LOC117890408|XP_034651110.1|DSUB	LOC108159319|XP_017147997.1|DMIR
OG0004451	LOC117892555|XP_034654757.1|DSUB	LOC108160396|XP_017149874.1|DMIR
OG0004452	LOC117891304|XP_034652603.1|DSUB	LOC108160867|XP_017150617.1|DMIR, LOC117193680|XP_033254306.1|DMIR
OG0004453	LOC117890029|XP_034650535.1|DSUB	LOC117185873|XP_033251768.1|DMIR, LOC108159736|XP_017148761.1|DMIR
OG0004454	LOC117898076|XP_034663142.1|DSUB	LOC108157303|XP_017144793.1|DMIR
OG0004455	LOC117894735|XP_034657824.1|DSUB	LOC108153336|XP_017138761.1|DMIR
OG0004456	LOC117899854|XP_034665987.1|DSUB	LOC117188815|XP_033249132.1|DMIR, LOC108161255|XP_033246500.1|DMIR, LOC117188814|XP_033249131.1|DMIR
OG0004457	LOC117893242|XP_034655697.1|DSUB	LOC108152756|XP_017137805.1|DMIR
OG0004458	LOC117893137|XP_034655480.1|DSUB	LOC108152853|XP_017137960.1|DMIR
OG0004459	LOC117893455|XP_034655964.1|DSUB	LOC108152324|XP_017137059.1|DMIR
OG0004460	LOC117893997|XP_034656703.1|DSUB	LOC108150942|XP_017134765.1|DMIR
OG0004461	LOC117894340|XP_034657216.1|DSUB	LOC108152940|XP_017138124.1|DMIR
OG0004462	LOC117893096|XP_034655419.1|DSUB	LOC108150923|XP_017134742.1|DMIR
OG0004463	LOC117893003|XP_034655248.1|DSUB	LOC108152459|XP_017137311.1|DMIR
OG0004464	LOC117894320|XP_034657181.1|DSUB	LOC108152115|XP_033243965.1|DMIR
OG0004465	LOC117901795|XP_034668597.1|DSUB	LOC108162850|XP_017153282.1|DMIR
OG0004466	LOC117893349|XP_034655829.1|DSUB	LOC108153494|XP_017139033.1|DMIR
OG0004467	LOC117894072|XP_034656817.1|DSUB	LOC108153575|XP_017139143.1|DMIR
OG0004468	LOC117894071|XP_034656816.1|DSUB	LOC108153573|XP_017139142.1|DMIR
OG0004469	LOC117895125|XP_034658425.1|DSUB	LOC108151039|XP_017134896.1|DMIR
OG0004470	LOC117900173|XP_034666309.1|DSUB	LOC108163130|XP_017153734.1|DMIR
OG0004471	LOC117897364|XP_034662044.1|DSUB	LOC108154759|XP_017140623.2|DMIR
OG0004472	LOC117890938|XP_034651963.1|DSUB	LOC117193315|XP_033253939.1|DMIR, LOC108159865|XP_017148955.1|DMIR
OG0004473	LOC117892759|XP_034655075.1|DSUB	LOC117188457|XP_033248254.1|DMIR, LOC108158634|XP_017146604.1|DMIR
OG0004474	LOC117890171|XP_034650761.1|DSUB	LOC108158631|XP_017146600.1|DMIR, LOC117187806|XP_033246551.1|DMIR, LOC117190738|XP_033251692.1|DMIR
OG0004475	LOC117892591|XP_034654821.1|DSUB	LOC108159529|XP_017148390.2|DMIR, LOC117187839|XP_033246601.1|DMIR
OG0004476	LOC117901922|XP_034668781.1|DSUB	LOC108164238|XP_017155361.1|DMIR
OG0004477	LOC117890583|XP_034651412.1|DSUB	LOC108160272|XP_017149642.1|DMIR
OG0004478	LOC117891602|XP_034653026.1|DSUB	LOC108160792|XP_017150489.1|DMIR
OG0004479	LOC117892059|XP_034653883.1|DSUB	LOC117190914|XP_033251811.1|DMIR, LOC108158892|XP_017147168.1|DMIR
OG0004480	LOC117895107|XP_034658406.1|DSUB	LOC108163046|XP_017153600.1|DMIR
OG0004481	LOC117890491|XP_034651272.1|DSUB	LOC108159734|XP_017148758.2|DMIR, LOC117191745|XP_033252419.1|DMIR, LOC117188215|XP_033247606.1|DMIR
OG0004482	LOC117897835|XP_034662789.1|DSUB	LOC108157738|XP_017145404.1|DMIR
OG0004483	LOC117891398|XP_034652732.1|DSUB	LOC108159527|XP_017148385.1|DMIR
OG0004484	LOC117897594|XP_034662440.1|DSUB	LOC108154306|XP_033245084.1|DMIR
OG0004485	LOC117895804|XP_034659620.1|DSUB	LOC108165253|XP_033243635.1|DMIR
OG0004486	LOC117891879|XP_034653536.1|DSUB	LOC117189516|XP_033250554.1|DMIR, LOC108158399|XP_017146146.1|DMIR, LOC117189517|XP_033250555.1|DMIR
OG0004487	LOC117893941|XP_034656621.1|DSUB	LOC108152040|XP_017136528.1|DMIR
OG0004488	LOC117892491|XP_034654648.1|DSUB	LOC108157930|XP_033246399.1|DMIR
OG0004489	LOC117895573|XP_034659184.1|DSUB	LOC108151768|XP_033243173.1|DMIR
OG0004490	LOC117890774|XP_034651735.1|DSUB	LOC108160617|XP_017150222.1|DMIR, LOC117194148|XP_033254690.1|DMIR
OG0004491	LOC117901092|XP_034667610.1|DSUB	LOC108161234|XP_017150948.1|DMIR
OG0004492	LOC117895409|XP_034658932.1|DSUB	LOC108152024|XP_017136494.1|DMIR
OG0004493	LOC117902949|XP_034670462.1|DSUB	LOC108153783|XP_033243911.1|DMIR
OG0004494	LOC117898806|XP_034664342.1|DSUB, LOC117897227|XP_034661837.1|DSUB	LOC108156609|XP_017143642.1|DMIR
OG0004495	LOC117897767|XP_034662703.1|DSUB	LOC108155543|XP_017141911.2|DMIR
OG0004496	LOC117891223|XP_034652460.1|DSUB	LOC117193999|XP_033254527.1|DMIR, LOC108160921|XP_017150692.1|DMIR
OG0004497	LOC117891288|XP_034652571.1|DSUB	LOC108160769|XP_017150459.1|DMIR
OG0004498	LOC117896856|XP_034661275.1|DSUB	LOC108154474|XP_017140237.1|DMIR
OG0004499	LOC117892363|XP_034654464.1|DSUB	LOC108159244|XP_033250445.1|DMIR
OG0004500	LOC117892489|XP_034654646.1|DSUB	LOC117194340|XP_033254799.1|DMIR, LOC108160815|XP_033249858.1|DMIR, LOC117188087|XP_033247304.1|DMIR, LOC117188138|XP_033247390.1|DMIR, LOC117188411|XP_033248140.1|DMIR, LOC108160141|XP_033248136.1|DMIR, LOC117188342|XP_033247945.1|DMIR, LOC108160814|XP_017150527.1|DMIR, LOC117191429|XP_033252190.1|DMIR, LOC117191430|XP_033252191.1|DMIR
OG0004501	LOC117891651|XP_034653091.1|DSUB	LOC108158698|XP_017146722.1|DMIR, LOC117192185|XP_033252742.1|DMIR, LOC117192186|XP_033252744.1|DMIR, LOC117192184|XP_033252740.1|DMIR, LOC117186351|XP_033242950.1|DMIR, LOC108151046|XP_033242973.1|DMIR, LOC117186369|XP_033242974.1|DMIR, LOC117186352|XP_033242951.1|DMIR, LOC117192190|XP_033252752.1|DMIR, LOC117192432|XP_033252995.1|DMIR
OG0004502	LOC117889991|XP_034650466.1|DSUB	LOC108160154|XP_033252296.1|DMIR
OG0004503	LOC117898705|XP_034664214.1|DSUB	LOC108153839|XP_033244736.1|DMIR
OG0004504	LOC117897434|XP_034662164.1|DSUB	LOC108154925|XP_017140873.1|DMIR
OG0004505	LOC117896211|XP_034660232.1|DSUB	LOC108155471|XP_017141781.1|DMIR
OG0004506	LOC117897325|XP_034661986.1|DSUB	LOC108154899|XP_017140837.1|DMIR
OG0004507	LOC117896219|XP_034660244.1|DSUB	LOC108157169|XP_017144577.1|DMIR
OG0004508	LOC117897678|XP_034662580.1|DSUB	LOC108157514|XP_017145103.1|DMIR
OG0004509	LOC117894711|XP_034657784.1|DSUB	LOC108153282|XP_017138643.1|DMIR
OG0004510	LOC117903503|XP_034671477.1|DSUB	LOC108159259|XP_017147892.1|DMIR
OG0004511	LOC117899439|XP_034665334.1|DSUB	LOC108155951|XP_033244243.1|DMIR
OG0004512	LOC117903002|XP_034670628.1|DSUB	LOC108164428|XP_017155597.1|DMIR
OG0004513	LOC117902941|XP_034670441.1|DSUB	LOC108164447|XP_017155650.1|DMIR
OG0004514	LOC117902953|XP_034670469.1|DSUB	LOC108164468|XP_017155704.1|DMIR
OG0004515	LOC117903082|XP_034670771.1|DSUB	LOC108161915|XP_017151821.1|DMIR
OG0004516	LOC117895002|XP_034658285.1|DSUB	LOC108153058|XP_033242344.1|DMIR
OG0004517	LOC117896964|XP_034661404.1|DSUB	LOC108160901|XP_017150665.1|DMIR
OG0004518	LOC117889608|XP_034649918.1|DSUB	LOC117186700|XP_033243678.1|DMIR
OG0004519	LOC117896849|XP_034661264.1|DSUB	LOC108155272|XP_017141467.1|DMIR
OG0004520	LOC117903604|XP_034671746.1|DSUB	LOC117186501|XP_033243271.1|DMIR, LOC117186088|XP_033242079.1|DMIR
OG0004521	LOC117892561|XP_034654773.1|DSUB	LOC108159177|XP_017147711.1|DMIR
OG0004522	LOC117903164|XP_034670900.1|DSUB	LOC108162498|XP_017152756.1|DMIR
OG0004523	LOC117898802|XP_034664336.1|DSUB	LOC108154622|XP_017140432.1|DMIR
OG0004524	LOC117902984|XP_034670616.1|DSUB	LOC108152391|XP_017137182.1|DMIR
OG0004525	LOC117903028|XP_034670650.1|DSUB	LOC108155125|XP_017141260.1|DMIR
OG0004526	LOC117889610|XP_034649926.1|DSUB	LOC108160327|XP_033241990.1|DMIR
OG0004527	LOC117903388|XP_034671267.1|DSUB	LOC108159239|XP_017147846.1|DMIR
OG0004528	LOC117889575|XP_034649872.1|DSUB	LOC108156981|XP_017144265.1|DMIR
OG0004529	LOC117903675|XP_034671902.1|DSUB	LOC108160267|XP_017149634.1|DMIR
OG0004530	LOC117903544|XP_034671626.1|DSUB	LOC108152114|XP_017136682.1|DMIR
OG0004531	LOC117896303|XP_034660416.1|DSUB	LOC108157775|XP_017145453.1|DMIR
OG0004532	LOC117903625|XP_034671781.1|DSUB	LOC117187119|XP_033245005.1|DMIR, LOC108158734|XP_017146830.1|DMIR
OG0004533	LOC117896065|XP_034659978.1|DSUB	LOC108165051|XP_017156585.1|DMIR
OG0004534	LOC117902110|XP_034669116.1|DSUB	LOC117186841|XP_033244039.1|DMIR
OG0004535	LOC117895063|XP_034658334.1|DSUB	LOC108151147|XP_017135062.1|DMIR
OG0004536	LOC117903844|XP_034672198.1|DSUB	LOC108157307|XP_017144804.1|DMIR
OG0004537	LOC117902428|XP_034669688.1|DSUB	LOC108163163|XP_017153777.1|DMIR
OG0004538	LOC117891211|XP_034652441.1|DSUB	LOC117193036|XP_033253661.1|DMIR, LOC108158678|XP_017146696.1|DMIR
OG0004539	LOC117897765|XP_034662701.1|DSUB	LOC108155166|XP_017141320.1|DMIR
OG0004540	LOC117895998|XP_034659884.1|DSUB	LOC108159045|XP_017147468.1|DMIR
OG0004541	LOC117890503|XP_034651288.1|DSUB	LOC108158547|XP_017146444.1|DMIR, LOC117191046|XP_033251905.1|DMIR
OG0004542	LOC117890213|XP_034650841.1|DSUB	LOC108153085|XP_017138358.1|DMIR
OG0004543	LOC117896741|XP_034661100.1|DSUB	LOC108151094|XP_017134973.1|DMIR
OG0004544	LOC117889638|XP_034649987.1|DSUB	LOC108159592|XP_033246502.1|DMIR
OG0004545	LOC117899036|XP_034664686.1|DSUB	LOC108156003|XP_017142693.1|DMIR
OG0004546	LOC117890189|XP_034650786.1|DSUB	LOC108158152|XP_017145862.1|DMIR
OG0004547	LOC117894390|XP_034657288.1|DSUB	LOC108152526|XP_017137419.1|DMIR
OG0004548	LOC117902286|XP_034669458.1|DSUB	LOC108164731|XP_017156113.1|DMIR
OG0004549	LOC117889635|XP_034649984.1|DSUB	LOC108164669|XP_033243701.1|DMIR
OG0004550	LOC117903631|XP_034671793.1|DSUB	LOC108165110|XP_017156657.1|DMIR
OG0004551	LOC117892497|XP_034654664.1|DSUB	LOC108159439|XP_017148207.1|DMIR
OG0004552	LOC117903656|XP_034671854.1|DSUB	LOC108153251|XP_017138590.1|DMIR
OG0004553	LOC117895152|XP_034658480.1|DSUB	LOC108152089|XP_017136618.1|DMIR
OG0004554	LOC117903333|XP_034671170.1|DSUB	LOC108156692|XP_017143828.1|DMIR
OG0004555	LOC117903338|XP_034671175.1|DSUB	LOC108156719|XP_017143862.1|DMIR
OG0004556	LOC117903732|XP_034671977.1|DSUB	LOC108160137|XP_017149433.1|DMIR
OG0004557	LOC117891159|XP_034652326.1|DSUB	LOC108156219|XP_033244793.1|DMIR
OG0004558	LOC117901873|XP_034668725.1|DSUB	LOC108151043|XP_017134908.1|DMIR
OG0004559	LOC117898497|XP_034663830.1|DSUB	LOC108154678|XP_017140509.1|DMIR
OG0004560	LOC117896318|XP_034660440.1|DSUB	LOC108154076|XP_017139672.1|DMIR
OG0004561	LOC117899449|XP_034665348.1|DSUB	LOC108156480|XP_017143446.1|DMIR
OG0004562	LOC117897527|XP_034662336.1|DSUB	LOC108156199|XP_017143022.2|DMIR
OG0004563	LOC117898040|XP_034663087.1|DSUB	LOC108157582|XP_017145193.1|DMIR
OG0004564	LOC117896731|XP_034661086.1|DSUB	LOC108157202|XP_017144623.1|DMIR
OG0004565	LOC117899186|XP_034664938.1|DSUB	LOC108155379|XP_017141641.1|DMIR
OG0004566	LOC117900915|XP_034667756.1|DSUB	LOC108163741|XP_017154693.1|DMIR
OG0004567	LOC117903185|XP_034670924.1|DSUB	LOC108158793|XP_017146972.1|DMIR
OG0004568	LOC117889588|XP_034649887.1|DSUB	LOC108153626|XP_017139218.1|DMIR
OG0004569	LOC117896135|XP_034660093.1|DSUB	LOC108156337|XP_017143225.1|DMIR
OG0004570	LOC117890025|XP_034650531.1|DSUB	LOC108159269|XP_017147917.2|DMIR, LOC117188488|XP_033248321.1|DMIR
OG0004571	LOC117903573|XP_034671680.1|DSUB	LOC108163731|XP_017154680.1|DMIR
OG0004572	LOC117902092|XP_034669079.1|DSUB	LOC108162415|XP_017152631.1|DMIR
OG0004573	LOC117897761|XP_034662697.1|DSUB	LOC108154988|XP_017141018.1|DMIR
OG0004574	LOC117903724|XP_034671965.1|DSUB	LOC108164959|XP_017156456.1|DMIR
OG0004575	LOC117903717|XP_034671954.1|DSUB	LOC108164615|XP_017155944.1|DMIR
OG0004576	LOC117897122|XP_034661666.1|DSUB	LOC108157398|XP_017144926.1|DMIR
OG0004577	LOC117899692|XP_034665787.1|DSUB	LOC108157159|XP_017144558.1|DMIR
OG0004578	LOC117889598|XP_034649903.1|DSUB	LOC108158934|XP_017147235.1|DMIR
OG0004579	LOC117902539|XP_034669858.1|DSUB	LOC108162269|XP_017152409.1|DMIR
OG0004580	LOC117899120|XP_034664804.1|DSUB	LOC108154633|XP_017140445.2|DMIR
OG0004581	LOC117899678|XP_034665758.1|DSUB	LOC108155737|XP_017142242.1|DMIR
OG0004582	LOC117897083|XP_034661612.1|DSUB	LOC108156425|XP_017143366.1|DMIR
OG0004583	LOC117903293|XP_034671114.1|DSUB	LOC108153862|XP_017139460.1|DMIR
OG0004584	LOC117892513|XP_034654687.1|DSUB	LOC117192962|XP_033253575.1|DMIR, LOC108160544|XP_017150096.1|DMIR
OG0004585	LOC117896768|XP_034661134.1|DSUB	LOC108157471|XP_017145039.1|DMIR
OG0004586	LOC117903638|XP_034671852.1|DSUB	LOC108160728|XP_017150441.1|DMIR
OG0004587	LOC117896164|XP_034660130.1|DSUB	LOC108154617|XP_017140427.1|DMIR
OG0004588	LOC117896160|XP_034660128.1|DSUB	LOC108154627|XP_017140438.1|DMIR
OG0004589	LOC117901748|XP_034668529.1|DSUB	LOC108157604|XP_017145225.1|DMIR
OG0004590	LOC117899139|XP_034664833.1|DSUB	LOC108156457|XP_033244165.1|DMIR
OG0004591	LOC117899137|XP_034664830.1|DSUB	LOC108155910|XP_017142545.1|DMIR
OG0004592	LOC117890714|XP_034651684.1|DSUB	LOC108154479|XP_017140258.1|DMIR
OG0004593	LOC117903890|XP_034672283.1|DSUB	LOC108153391|XP_033243042.1|DMIR
OG0004594	LOC117895872|XP_034659788.1|DSUB	LOC108151874|XP_017136257.1|DMIR
OG0004595	LOC117889647|XP_034650002.1|DSUB	LOC108162813|XP_017153218.1|DMIR
OG0004596	LOC117890361|XP_034651049.1|DSUB	LOC108165049|XP_017156580.1|DMIR
OG0004597	LOC117903863|XP_034672241.1|DSUB	LOC108154855|XP_017140768.1|DMIR
OG0004598	LOC117894037|XP_034656775.1|DSUB	LOC108152624|XP_017137587.1|DMIR
