Orthogroup	DSUB.longest_only	DPSE.longest_only
OG0004492	LOC117895409|XP_034658932.1|DSUB	LOC4812277|XP_001352973.2|DPSE
OG0004493	LOC117902949|XP_034670462.1|DSUB	LOC6900536|XP_015042884.1|DPSE
OG0004494	LOC117898806|XP_034664342.1|DSUB, LOC117897227|XP_034661837.1|DSUB	LOC4802033|XP_015037553.2|DPSE
OG0004495	LOC117897767|XP_034662703.1|DSUB	LOC6896975|XP_002137160.2|DPSE
OG0004496	LOC117891223|XP_034652460.1|DSUB	LOC4805650|XP_001362017.3|DPSE
OG0004497	LOC117891288|XP_034652571.1|DSUB	LOC4803859|XP_001360510.3|DPSE
OG0004498	LOC117896856|XP_034661275.1|DSUB	LOC26533297|XP_015037127.1|DPSE
OG0004499	LOC117892363|XP_034654464.1|DSUB	LOC26532756|XP_015039715.1|DPSE
OG0004500	LOC117892489|XP_034654646.1|DSUB	LOC4804066|XP_015039577.2|DPSE
OG0004501	LOC117891651|XP_034653091.1|DSUB	LOC6898951|XP_002138912.3|DPSE, LOC6902005|XP_002133539.2|DPSE
OG0004502	LOC117889991|XP_034650466.1|DSUB	LOC117184869|XP_033239853.1|DPSE
OG0004503	LOC117898705|XP_034664214.1|DSUB	LOC13036429|XP_003736383.3|DPSE
OG0004504	LOC117897434|XP_034662164.1|DSUB	LOC6899762|XP_033241751.1|DPSE
OG0004505	LOC117896211|XP_034660232.1|DSUB	LOC4801633|XP_015037330.1|DPSE
OG0004506	LOC117897325|XP_034661986.1|DSUB	LOC4801096|XP_001358247.2|DPSE
OG0004507	LOC117896219|XP_034660244.1|DSUB	LOC4801879|XP_001358902.2|DPSE
OG0004508	LOC117897678|XP_034662580.1|DSUB	LOC6897149|XP_002137329.3|DPSE
OG0004509	LOC117894711|XP_034657784.1|DSUB	LOC4813813|XP_001353906.2|DPSE
OG0004510	LOC117903503|XP_034671477.1|DSUB	LOC4815877|XP_033238737.1|DPSE
OG0004511	LOC117899439|XP_034665334.1|DSUB	LOC6897159|XP_002137339.3|DPSE
OG0004512	LOC117903002|XP_034670628.1|DSUB	LOC4811803|XP_001352367.4|DPSE
OG0004513	LOC117902941|XP_034670441.1|DSUB	LOC4811847|XP_033237202.1|DPSE
OG0004514	LOC117902953|XP_034670469.1|DSUB	LOC4811775|XP_015044540.2|DPSE
OG0004515	LOC117903082|XP_034670771.1|DSUB	LOC4814705|XP_001354886.3|DPSE
OG0004516	LOC117895002|XP_034658285.1|DSUB	LOC4816007|XP_001355366.3|DPSE
OG0004517	LOC117896964|XP_034661404.1|DSUB	LOC4815147|XP_015041801.2|DPSE
OG0004518	LOC117889608|XP_034649918.1|DSUB	LOC6899742|XP_033239916.1|DPSE
OG0004519	LOC117896849|XP_034661264.1|DSUB	LOC4800464|XP_001357735.1|DPSE
OG0004520	LOC117903604|XP_034671746.1|DSUB	LOC4811677|XP_033240401.1|DPSE
OG0004521	LOC117892561|XP_034654773.1|DSUB	LOC4804832|XP_001361331.3|DPSE
OG0004522	LOC117903164|XP_034670900.1|DSUB	LOC4814882|XP_001354987.3|DPSE
OG0004523	LOC117898802|XP_034664336.1|DSUB	LOC4800351|XP_001357563.3|DPSE
OG0004524	LOC117902984|XP_034670616.1|DSUB	LOC4815346|XP_001354546.2|DPSE
OG0004525	LOC117903028|XP_034670650.1|DSUB	LOC4815021|XP_001354593.1|DPSE
OG0004526	LOC117889610|XP_034649926.1|DSUB	LOC6901544|XP_033238110.1|DPSE
OG0004527	LOC117903388|XP_034671267.1|DSUB	LOC4815120|XP_001354638.1|DPSE
OG0004528	LOC117889575|XP_034649872.1|DSUB	LOC4814470|XP_001355032.1|DPSE
OG0004529	LOC117903675|XP_034671902.1|DSUB	LOC4816068|XP_015041015.1|DPSE
OG0004530	LOC117903544|XP_034671626.1|DSUB	LOC4815058|XP_015041561.1|DPSE
OG0004531	LOC117896303|XP_034660416.1|DSUB	LOC4801670|XP_001358722.5|DPSE
OG0004532	LOC117903625|XP_034671781.1|DSUB	LOC4814791|XP_033240376.1|DPSE
OG0004533	LOC117896065|XP_034659978.1|DSUB	LOC4815749|XP_001355678.4|DPSE
OG0004534	LOC117902110|XP_034669116.1|DSUB	LOC6899833|XP_033239229.1|DPSE
OG0004535	LOC117895063|XP_034658334.1|DSUB	LOC4812029|XP_001352584.3|DPSE
OG0004536	LOC117903844|XP_034672198.1|DSUB	LOC6901646|XP_015041931.2|DPSE
OG0004537	LOC117902428|XP_034669688.1|DSUB	LOC4815485|XP_001355578.2|DPSE
OG0004538	LOC117891211|XP_034652441.1|DSUB	LOC6898514|XP_002138555.2|DPSE
OG0004539	LOC117897765|XP_034662701.1|DSUB	LOC4800298|XP_015038647.1|DPSE
OG0004540	LOC117895998|XP_034659884.1|DSUB	LOC4815156|XP_015041749.2|DPSE
OG0004541	LOC117890503|XP_034651288.1|DSUB	LOC4804150|XP_015039642.2|DPSE
OG0004542	LOC117890213|XP_034650841.1|DSUB	LOC4815980|XP_015041308.1|DPSE
OG0004543	LOC117896741|XP_034661100.1|DSUB	LOC4815610|XP_033240636.1|DPSE
OG0004544	LOC117889638|XP_034649987.1|DSUB	LOC6901405|XP_033237733.1|DPSE
OG0004545	LOC117899036|XP_034664686.1|DSUB	LOC4801736|XP_001358779.1|DPSE
OG0004546	LOC117890189|XP_034650786.1|DSUB	LOC4803539|XP_001360249.2|DPSE
OG0004547	LOC117894390|XP_034657288.1|DSUB	LOC4814587|XP_001354523.3|DPSE
OG0004548	LOC117902286|XP_034669458.1|DSUB	LOC4815305|XP_001355011.2|DPSE
OG0004549	LOC117889635|XP_034649984.1|DSUB	LOC6901853|XP_033239805.1|DPSE
OG0004550	LOC117903631|XP_034671793.1|DSUB	LOC6901962|XP_015041029.2|DPSE
OG0004551	LOC117892497|XP_034654664.1|DSUB	LOC4804625|XP_001361157.1|DPSE
OG0004552	LOC117903656|XP_034671854.1|DSUB	LOC6901115|XP_033238589.1|DPSE
OG0004553	LOC117895152|XP_034658480.1|DSUB	LOC4812729|XP_001353108.2|DPSE
OG0004554	LOC117903333|XP_034671170.1|DSUB	LOC4815353|XP_001354647.4|DPSE
OG0004555	LOC117903338|XP_034671175.1|DSUB	LOC4815316|XP_001354648.3|DPSE
OG0004556	LOC117903732|XP_034671977.1|DSUB	LOC4814453|XP_001355116.3|DPSE
OG0004557	LOC117891159|XP_034652326.1|DSUB	LOC6901796|XP_033240123.1|DPSE
OG0004558	LOC117901873|XP_034668725.1|DSUB	LOC4815864|XP_033237589.1|DPSE
OG0004559	LOC117898497|XP_034663830.1|DSUB	LOC4801563|XP_001358635.2|DPSE
OG0004560	LOC117896318|XP_034660440.1|DSUB	LOC26532752|XP_033238945.1|DPSE
OG0004561	LOC117899449|XP_034665348.1|DSUB	LOC4801368|XP_001358475.3|DPSE
OG0004562	LOC117897527|XP_034662336.1|DSUB	LOC4800943|XP_001358127.2|DPSE
OG0004563	LOC117898040|XP_034663087.1|DSUB	LOC4801257|XP_001358380.3|DPSE
OG0004564	LOC117896731|XP_034661086.1|DSUB	LOC4803083|XP_001359882.2|DPSE
OG0004565	LOC117899186|XP_034664938.1|DSUB	LOC4801067|XP_001358229.2|DPSE
OG0004566	LOC117900915|XP_034667756.1|DSUB	LOC4814695|XP_001354864.2|DPSE
OG0004567	LOC117903185|XP_034670924.1|DSUB	LOC4815711|XP_001355551.1|DPSE
OG0004568	LOC117889588|XP_034649887.1|DSUB	LOC4815534|XP_001355429.4|DPSE
OG0004569	LOC117896135|XP_034660093.1|DSUB	LOC4802738|XP_001359601.3|DPSE
OG0004570	LOC117890025|XP_034650531.1|DSUB	LOC4803819|XP_001360474.3|DPSE
OG0004571	LOC117903573|XP_034671680.1|DSUB	LOC4814237|XP_001354365.1|DPSE
OG0004572	LOC117902092|XP_034669079.1|DSUB	LOC4817577|XP_001356982.2|DPSE
OG0004573	LOC117897761|XP_034662697.1|DSUB	LOC4801428|XP_015037248.2|DPSE
OG0004574	LOC117903724|XP_034671965.1|DSUB	LOC6901462|XP_015041718.2|DPSE
OG0004575	LOC117903717|XP_034671954.1|DSUB	LOC4814746|XP_001354844.3|DPSE
OG0004576	LOC117897122|XP_034661666.1|DSUB	LOC4801816|XP_001358849.1|DPSE
OG0004577	LOC117899692|XP_034665787.1|DSUB	LOC4802010|XP_001359015.1|DPSE
OG0004578	LOC117889598|XP_034649903.1|DSUB	LOC4814894|XP_001354708.2|DPSE
OG0004579	LOC117902539|XP_034669858.1|DSUB	LOC6903014|XP_033236468.1|DPSE
OG0004580	LOC117899120|XP_034664804.1|DSUB	LOC6897130|XP_002137311.1|DPSE
OG0004581	LOC117899678|XP_034665758.1|DSUB	LOC4801524|XP_001358600.1|DPSE
OG0004582	LOC117897083|XP_034661612.1|DSUB	LOC4800323|XP_001357586.4|DPSE
OG0004583	LOC117903293|XP_034671114.1|DSUB	LOC6901210|XP_033240662.1|DPSE
OG0004584	LOC117892513|XP_034654687.1|DSUB	LOC4805232|XP_001361669.3|DPSE
OG0004585	LOC117896768|XP_034661134.1|DSUB	LOC4800261|XP_015038545.1|DPSE
OG0004586	LOC117903638|XP_034671852.1|DSUB	LOC4814562|XP_001354908.3|DPSE
OG0004587	LOC117896164|XP_034660130.1|DSUB	LOC4800346|XP_001357567.3|DPSE
OG0004588	LOC117896160|XP_034660128.1|DSUB	LOC4800348|XP_001357565.1|DPSE
OG0004589	LOC117901748|XP_034668529.1|DSUB	LOC4815852|XP_033240883.1|DPSE
OG0004590	LOC117899139|XP_034664833.1|DSUB	LOC4800996|XP_033233142.1|DPSE
OG0004591	LOC117899137|XP_034664830.1|DSUB	LOC4800998|XP_001358173.3|DPSE
OG0004592	LOC117890714|XP_034651684.1|DSUB	LOC4814877|XP_001354823.2|DPSE
OG0004593	LOC117903890|XP_034672283.1|DSUB	LOC4815024|XP_001354805.2|DPSE
OG0004594	LOC117895872|XP_034659788.1|DSUB	LOC4814196|XP_015042390.2|DPSE
OG0004595	LOC117889647|XP_034650002.1|DSUB	LOC4814720|XP_001355202.1|DPSE
OG0004596	LOC117890361|XP_034651049.1|DSUB	LOC4814683|XP_001354786.3|DPSE
OG0004597	LOC117903863|XP_034672241.1|DSUB	LOC4815221|XP_001355183.2|DPSE
OG0004598	LOC117894037|XP_034656775.1|DSUB	LOC4812678|XP_001353062.1|DPSE
OG0004599	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB	LOC4816829|XP_001356697.2|DPSE
OG0004600	LOC117903902|XP_034672297.1|DSUB	LOC4815575|XP_001355335.1|DPSE
OG0004601	LOC117903277|XP_034671070.1|DSUB	LOC4815816|XP_033239164.1|DPSE
OG0004602	LOC117900028|XP_034666110.1|DSUB	LOC6903640|XP_033238826.1|DPSE
OG0004603	LOC117901439|XP_034668074.1|DSUB	LOC4817414|XP_001356420.1|DPSE
OG0004604	LOC117890221|XP_034650853.1|DSUB	LOC4814739|XP_001354752.2|DPSE
OG0004605	LOC117889865|XP_034650267.1|DSUB	LOC4816002|XP_001355664.4|DPSE
OG0004606	LOC117898512|XP_034663861.1|DSUB	LOC4802903|XP_001359730.3|DPSE
OG0004607	LOC117894076|XP_034656840.1|DSUB	LOC6902173|XP_033238484.1|DPSE
OG0004608	LOC117892062|XP_034653894.1|DSUB	LOC6901538|XP_033238137.1|DPSE
OG0004609	LOC117893516|XP_034656050.1|DSUB	LOC4815197|XP_001355067.1|DPSE
OG0004610	LOC117896702|XP_034661045.1|DSUB	LOC6896706|XP_033236082.1|DPSE
OG0004611	LOC117896852|XP_034661268.1|DSUB	LOC4800386|XP_001357671.2|DPSE
OG0004612	LOC117897768|XP_034662704.1|DSUB	LOC4800385|XP_001357670.2|DPSE
OG0004613	LOC117899681|XP_034665761.1|DSUB	LOC4801525|XP_001358601.3|DPSE
OG0004614	LOC117903659|XP_034671871.1|DSUB	LOC4814214|XP_001354322.3|DPSE
OG0004615	LOC117903439|XP_034671354.1|DSUB	LOC6901553|XP_033238223.1|DPSE
OG0004616	LOC117890809|XP_034651775.1|DSUB	LOC4814927|XP_001354926.2|DPSE
OG0004617	LOC117900921|XP_034667375.1|DSUB	LOC4816935|XP_001356853.1|DPSE
OG0004618	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB	LOC4800703|XP_001357928.3|DPSE
OG0004619	LOC117896469|XP_034660694.1|DSUB	LOC4801959|XP_001358974.1|DPSE
OG0004620	LOC117897242|XP_034661852.1|DSUB	LOC4801011|XP_001358184.2|DPSE
OG0004621	LOC117897263|XP_034661878.1|DSUB	LOC4802797|XP_001359642.3|DPSE
OG0004622	LOC117896618|XP_034660944.1|DSUB	LOC4801457|XP_015037259.2|DPSE
OG0004623	LOC117897723|XP_034662641.1|DSUB	LOC4800505|XP_001357770.3|DPSE
OG0004624	LOC117898228|XP_034663354.1|DSUB	LOC4802428|XP_001359352.1|DPSE
OG0004625	LOC117903594|XP_034671711.1|DSUB	LOC6899785|XP_033241290.1|DPSE
OG0004626	LOC117903366|XP_034671212.1|DSUB	LOC6901154|XP_015041398.2|DPSE
OG0004627	LOC117893159|XP_034655516.1|DSUB	LOC6900299|XP_033240304.1|DPSE
OG0004628	LOC117902577|XP_034669954.1|DSUB	LOC4816000|XP_001355420.3|DPSE
OG0004629	LOC117897568|XP_034662401.1|DSUB	LOC26534253|XP_015038977.1|DPSE
OG0004630	LOC117899525|XP_034665477.1|DSUB	LOC4800238|XP_003736225.2|DPSE
OG0004631	LOC117896340|XP_034660475.1|DSUB	LOC4801440|XP_001358534.1|DPSE, LOC6897205|XP_002137377.2|DPSE
OG0004632	LOC117896338|XP_034660469.1|DSUB	LOC4801437|XP_001358532.5|DPSE
OG0004633	LOC117897719|XP_034662635.1|DSUB	LOC4800503|XP_001357769.4|DPSE
OG0004634	LOC117896937|XP_034661370.1|DSUB	LOC4800495|XP_001357762.1|DPSE
OG0004635	LOC117899478|XP_034665403.1|DSUB	LOC6901052|XP_015042232.2|DPSE
OG0004636	LOC117900064|XP_034666566.1|DSUB	LOC4815035|XP_001354697.4|DPSE
OG0004637	LOC117903512|XP_034671512.1|DSUB	LOC6901857|XP_033240545.1|DPSE
OG0004638	LOC117891479|XP_034652853.1|DSUB	LOC4814891|XP_033237585.1|DPSE
OG0004639	LOC117899369|XP_034665240.1|DSUB	LOC6897067|XP_002137251.2|DPSE
OG0004640	LOC117899342|XP_034665184.1|DSUB	LOC6897066|XP_033232440.1|DPSE
OG0004641	LOC117896562|XP_034660899.1|DSUB	LOC4815471|XP_001355274.4|DPSE
OG0004642	LOC117897289|XP_034661925.1|DSUB	LOC6901858|XP_002133396.2|DPSE
OG0004643	LOC117897842|XP_034662799.1|DSUB	LOC4802628|XP_001359512.1|DPSE
OG0004644	LOC117889584|XP_034649882.1|DSUB	LOC6902118|XP_002133649.1|DPSE
OG0004645	LOC117901960|XP_034668831.1|DSUB	LOC4817263|XP_001356423.3|DPSE
OG0004646	LOC117896834|XP_034661239.1|DSUB	LOC4800334|XP_001357579.3|DPSE
OG0004647	LOC117903629|XP_034671790.1|DSUB	LOC4815230|XP_001355193.4|DPSE
OG0004648	LOC117903829|XP_034672172.1|DSUB	LOC4814331|XP_001354391.2|DPSE
OG0004649	LOC117903851|XP_034672206.1|DSUB	LOC6902205|XP_002133732.2|DPSE
OG0004650	LOC117900466|XP_034666732.1|DSUB	LOC4817428|XP_001356791.3|DPSE
OG0004651	LOC117898196|XP_034663307.1|DSUB	LOC13036333|XP_003736279.3|DPSE
OG0004652	LOC117898656|XP_034664120.1|DSUB	LOC6897046|XP_002137231.2|DPSE
OG0004653	LOC117894418|XP_034657320.1|DSUB	LOC4812902|XP_001353578.3|DPSE
OG0004654	LOC117900050|XP_034666137.1|DSUB	LOC4816917|XP_001356638.2|DPSE
OG0004655	LOC117898700|XP_034664209.1|DSUB	LOC4801687|XP_033239968.1|DPSE
OG0004656	LOC117901477|XP_034668136.1|DSUB	LOC4814235|XP_001354355.2|DPSE
OG0004657	LOC117896574|XP_034660866.1|DSUB	LOC4803294|XP_001360058.3|DPSE
OG0004659	LOC117897622|XP_034662479.1|DSUB	LOC4800642|XP_001357877.2|DPSE
OG0004660	LOC117899034|XP_034664683.1|DSUB	LOC4801734|XP_001358777.2|DPSE
OG0004661	LOC117896169|XP_034660142.1|DSUB	LOC4801192|XP_001358321.2|DPSE
OG0004662	LOC117897454|XP_034662191.1|DSUB	LOC6897609|XP_002137754.1|DPSE
OG0004663	LOC117899007|XP_034664650.1|DSUB	LOC4815002|XP_001355135.1|DPSE
OG0004664	LOC117903563|XP_034671659.1|DSUB	LOC6901749|XP_033241106.1|DPSE
OG0004665	LOC117889637|XP_034649990.1|DSUB	LOC4815227|XP_001355167.3|DPSE
OG0004666	LOC117898122|XP_034663201.1|DSUB	LOC4801509|XP_001358588.3|DPSE
OG0004667	LOC117898126|XP_034663209.1|DSUB	LOC4801504|XP_001358583.2|DPSE
OG0004668	LOC117903637|XP_034671802.1|DSUB	LOC6901810|XP_033237829.1|DPSE
OG0004669	LOC117899968|XP_034666017.1|DSUB	LOC6902353|XP_002133299.1|DPSE
OG0004670	LOC117899468|XP_034665376.1|DSUB	LOC4802649|XP_001359530.4|DPSE
OG0004671	LOC117899349|XP_034665193.1|DSUB	LOC6896926|XP_033238154.1|DPSE
OG0004672	LOC117899440|XP_034665335.1|DSUB	LOC4801364|XP_033232779.1|DPSE
OG0004673	LOC117898938|XP_034664545.1|DSUB	LOC4801703|XP_001358751.3|DPSE
OG0004674	LOC117896193|XP_034660175.1|DSUB	LOC4800662|XP_003736281.1|DPSE
OG0004675	LOC117896192|XP_034660173.1|DSUB	LOC4800657|XP_001357892.1|DPSE
OG0004676	LOC117898923|XP_034664526.1|DSUB	LOC4801916|XP_001358934.2|DPSE
OG0004677	LOC117897031|XP_034661501.1|DSUB	LOC4801758|XP_033232479.1|DPSE
OG0004678	LOC117898469|XP_034663789.1|DSUB	LOC4801757|XP_001358798.2|DPSE
OG0004679	LOC117899057|XP_034664715.1|DSUB	LOC6896990|XP_033232470.1|DPSE
OG0004680	LOC117895989|XP_034659865.1|DSUB	LOC4801210|XP_033232617.1|DPSE
OG0004681	LOC117896994|XP_034661442.1|DSUB	LOC4801700|XP_001358747.2|DPSE
OG0004682	LOC117902091|XP_034669078.1|DSUB	LOC4817568|XP_001356973.4|DPSE
OG0004683	LOC117899542|XP_034665512.1|DSUB	LOC4801396|XP_001358496.1|DPSE
OG0004684	LOC117897984|XP_034662987.1|DSUB	LOC4801500|XP_033236716.1|DPSE
OG0004685	LOC117898158|XP_034663255.1|DSUB	LOC4800480|XP_003736251.1|DPSE
OG0004686	LOC117899234|XP_034664999.1|DSUB	LOC4803040|XP_001359841.1|DPSE
OG0004687	LOC117897309|XP_034661953.1|DSUB	LOC4800483|XP_001357750.4|DPSE
OG0004688	LOC117898680|XP_034664154.1|DSUB	LOC4803236|XP_001360009.3|DPSE
OG0004689	LOC117899043|XP_034664693.1|DSUB	LOC6896816|XP_002137019.3|DPSE
OG0004690	LOC117898627|XP_034664074.1|DSUB	LOC4802276|XP_001359228.4|DPSE
OG0004691	LOC117898184|XP_034663290.1|DSUB	LOC4801253|XP_001358376.1|DPSE
OG0004692	LOC117897946|XP_034662932.1|DSUB	LOC4801572|XP_001358643.3|DPSE
OG0004693	LOC117897507|XP_034662287.1|DSUB	LOC4801574|XP_015037315.2|DPSE
OG0004694	LOC117898859|XP_034664427.1|DSUB	LOC117183982|XP_033235645.1|DPSE
OG0004695	LOC117896183|XP_034660158.1|DSUB	LOC4800659|XP_015038664.2|DPSE
OG0004696	LOC117898672|XP_034664143.1|DSUB	LOC4801551|XP_001358623.2|DPSE
OG0004697	LOC117898925|XP_034664530.1|DSUB	LOC26533845|XP_033237481.1|DPSE
OG0004698	LOC117903317|XP_034671145.1|DSUB	LOC4815625|XP_015041275.1|DPSE
OG0004699	LOC117897247|XP_034661859.1|DSUB	LOC4801013|XP_002137183.2|DPSE
OG0004700	LOC117899008|XP_034664647.1|DSUB	LOC4802755|XP_001359616.3|DPSE
OG0004701	LOC117897616|XP_034662472.1|DSUB	LOC4802247|XP_001359206.1|DPSE
OG0004702	LOC117895992|XP_034659869.1|DSUB	LOC4801744|XP_001358787.2|DPSE
OG0004703	LOC117899068|XP_034664726.1|DSUB	LOC4800558|XP_001357814.3|DPSE
OG0004704	LOC117896324|XP_034660450.1|DSUB	LOC6896752|XP_002136959.2|DPSE
OG0004705	LOC117899550|XP_034665529.1|DSUB	LOC4800849|XP_001358050.2|DPSE
OG0004706	LOC117893033|XP_034655283.1|DSUB	LOC4814087|XP_001354210.4|DPSE
OG0004707	LOC117899966|XP_034666012.1|DSUB	LOC4816261|XP_001355769.3|DPSE
OG0004708	LOC117899720|XP_034665830.1|DSUB	LOC4802991|XP_001359799.2|DPSE
OG0004709	LOC117896601|XP_034660923.1|DSUB	LOC4800965|XP_015038715.1|DPSE
OG0004710	LOC117898199|XP_034663310.1|DSUB	LOC4801943|XP_015037486.2|DPSE
OG0004711	LOC117899438|XP_034665333.1|DSUB	LOC4800741|XP_033232680.1|DPSE
OG0004712	LOC117899684|XP_034665765.1|DSUB	LOC4802003|XP_001359011.2|DPSE
OG0004713	LOC117897020|XP_034661484.1|DSUB	LOC6897340|XP_003736597.3|DPSE
OG0004714	LOC117899568|XP_034665569.1|DSUB	LOC4801790|XP_033240367.1|DPSE
OG0004715	LOC117902040|XP_034668995.1|DSUB	LOC4816547|XP_001356198.2|DPSE
OG0004716	LOC117897019|XP_034661483.1|DSUB	LOC4801765|XP_001358805.2|DPSE
OG0004717	LOC117899180|XP_034664934.1|DSUB	LOC6901086|XP_015042276.2|DPSE
OG0004718	LOC117900714|XP_034667067.1|DSUB	LOC4817427|XP_001356766.1|DPSE
OG0004719	LOC117896246|XP_034660296.1|DSUB	LOC6896689|XP_015038829.2|DPSE
OG0004720	LOC117898425|XP_034663706.1|DSUB	LOC4801748|XP_001358790.1|DPSE
OG0004721	LOC117899014|XP_034664662.1|DSUB	LOC4801106|XP_001358255.4|DPSE
OG0004722	LOC117899075|XP_034664736.1|DSUB	LOC4800469|XP_001357739.1|DPSE
OG0004723	LOC117903201|XP_034670978.1|DSUB	LOC4814680|XP_001354942.3|DPSE
OG0004724	LOC117896561|XP_034660854.1|DSUB	LOC4801336|XP_001358447.2|DPSE
OG0004725	LOC117896952|XP_034661387.1|DSUB	LOC4800739|XP_001357957.2|DPSE
OG0004726	LOC117896182|XP_034660156.1|DSUB	LOC4800654|XP_001357887.3|DPSE
OG0004727	LOC117897652|XP_034662520.1|DSUB	LOC4800550|XP_015038457.2|DPSE
OG0004728	LOC117898010|XP_034663030.1|DSUB	LOC4800842|XP_001358045.2|DPSE
OG0004729	LOC117900309|XP_034666525.1|DSUB	LOC4814929|XP_001354606.2|DPSE
OG0004730	LOC117902727|XP_034670189.1|DSUB	LOC6903530|XP_002132406.2|DPSE
OG0004731	LOC117898440|XP_034663736.1|DSUB	LOC4801837|XP_001358870.1|DPSE
OG0004732	LOC117899312|XP_034665129.1|DSUB	LOC13036441|XP_033233938.1|DPSE
OG0004733	LOC117899313|XP_034665130.1|DSUB	LOC4801051|XP_001358214.3|DPSE
OG0004734	LOC117899698|XP_034665793.1|DSUB	LOC4800983|XP_001358164.3|DPSE
OG0004735	LOC117897985|XP_034662989.1|DSUB	LOC4801934|XP_015037479.2|DPSE
OG0004736	LOC117899530|XP_034665489.1|DSUB	LOC4801697|XP_033233264.1|DPSE
OG0004737	LOC117897124|XP_034661667.1|DSUB	LOC4802748|XP_001359609.2|DPSE
OG0004738	LOC117897452|XP_034662188.1|DSUB	LOC6897778|XP_002137883.3|DPSE
OG0004739	LOC117898494|XP_034663825.1|DSUB	LOC4801559|XP_001358631.1|DPSE
OG0004740	LOC117898089|XP_034663160.1|DSUB	LOC6896858|XP_002137049.1|DPSE
OG0004741	LOC117899647|XP_034665713.1|DSUB	LOC4801974|XP_015037515.2|DPSE
OG0004742	LOC117902976|XP_034670527.1|DSUB	LOC6899878|XP_033237181.1|DPSE
OG0004743	LOC117896236|XP_034660273.1|DSUB	LOC4800514|XP_001357779.3|DPSE
OG0004744	LOC117901382|XP_034668000.1|DSUB	LOC4816603|XP_001356028.3|DPSE
OG0004745	LOC117896131|XP_034660083.1|DSUB	LOC6897635|XP_033236590.1|DPSE
OG0004746	LOC117898023|XP_034663047.1|DSUB	LOC4802795|XP_001359640.3|DPSE
OG0004747	LOC117898025|XP_034663053.1|DSUB	LOC4802796|XP_015038094.2|DPSE
OG0004748	LOC117898021|XP_034663044.1|DSUB	LOC6897810|XP_002137915.2|DPSE
OG0004749	LOC117899749|XP_034665886.1|DSUB	LOC4800881|XP_033233183.1|DPSE
OG0004750	LOC117896472|XP_034660697.1|DSUB	LOC4801962|XP_001358976.2|DPSE
OG0004751	LOC117898255|XP_034663400.1|DSUB	LOC4800695|XP_001357920.5|DPSE
OG0004752	LOC117899373|XP_034665244.1|DSUB	LOC6897054|XP_002137238.2|DPSE
OG0004753	LOC117897382|XP_034662082.1|DSUB	LOC4801289|XP_001358409.2|DPSE
OG0004754	LOC117898657|XP_034664123.1|DSUB	LOC4801103|XP_001358252.1|DPSE
OG0004755	LOC117899662|XP_034665736.1|DSUB	LOC6896790|XP_002136995.1|DPSE
OG0004756	LOC117899658|XP_034665732.1|DSUB	LOC4800535|XP_001357799.2|DPSE
OG0004757	LOC117897660|XP_034662535.1|DSUB	LOC4801409|XP_003736503.3|DPSE
OG0004758	LOC117897554|XP_034662373.1|DSUB	LOC6897957|XP_002138056.3|DPSE
OG0004759	LOC117896428|XP_034660640.1|DSUB	LOC4801584|XP_001358654.3|DPSE
OG0004760	LOC117899475|XP_034665395.1|DSUB	LOC4801578|XP_001358648.3|DPSE
OG0004761	LOC117896576|XP_034660870.1|DSUB	LOC4802102|XP_001359086.4|DPSE
OG0004762	LOC117901677|XP_034668410.1|DSUB	LOC4817861|XP_001357297.1|DPSE
OG0004763	LOC117896620|XP_034660949.1|DSUB	LOC4801453|XP_001358547.4|DPSE
OG0004764	LOC117897585|XP_034662430.1|DSUB	LOC4801632|XP_001358688.2|DPSE
OG0004765	LOC117897332|XP_034661992.1|DSUB	LOC4800433|XP_033232361.1|DPSE
OG0004766	LOC117897441|XP_034662172.1|DSUB	LOC6896754|XP_002136961.1|DPSE
OG0004767	LOC117897624|XP_034662483.1|DSUB	LOC4802733|XP_001359596.4|DPSE
OG0004768	LOC117899604|XP_034665618.1|DSUB	LOC4802731|XP_001359594.4|DPSE
OG0004769	LOC117902411|XP_034669644.1|DSUB	LOC6903074|XP_002132792.2|DPSE
OG0004770	LOC117897359|XP_034662032.1|DSUB	LOC4803173|XP_001359957.1|DPSE
OG0004771	LOC117898882|XP_034664456.1|DSUB	LOC6896712|XP_033235161.1|DPSE
OG0004772	LOC117896682|XP_034661023.1|DSUB	LOC4801704|XP_001358750.3|DPSE
OG0004773	LOC117896200|XP_034660215.1|DSUB	LOC4800897|XP_001358091.1|DPSE
OG0004774	LOC117896198|XP_034660186.1|DSUB	LOC6896955|XP_015038883.2|DPSE
OG0004775	LOC117898447|XP_034663745.1|DSUB	LOC4801833|XP_033232807.1|DPSE
OG0004776	LOC117890156|XP_034650740.1|DSUB	LOC4803451|XP_001360172.1|DPSE
OG0004777	LOC117897163|XP_034661725.1|DSUB	LOC4811790|XP_001352358.1|DPSE
OG0004778	LOC117901522|XP_034668190.1|DSUB	LOC4816411|XP_001356236.2|DPSE
OG0004779	LOC117898563|XP_034663940.1|DSUB	LOC4801568|XP_001358636.3|DPSE
OG0004780	LOC117900257|XP_034666447.1|DSUB	LOC4816701|XP_001355937.2|DPSE
