Orthogroup	DSUB.longest_only	DSUP.longest_only
OG0006005	LOC117890781|XP_034651743.1|DSUB	LOC119551531|XP_037716845.1|DSUP
OG0006006	LOC117891777|XP_034653334.1|DSUB	LOC119549425|XP_037713435.1|DSUP
OG0006007	LOC117891758|XP_034653264.1|DSUB	LOC119559467|XP_037728505.1|DSUP
OG0006008	LOC117901547|XP_034668231.1|DSUB	LOC119546598|XP_037708953.1|DSUP
OG0006009	LOC117894082|XP_034656837.1|DSUB	LOC119555432|XP_037722729.1|DSUP
OG0006010	LOC117894782|XP_034657899.1|DSUB	LOC119555646|XP_037723122.1|DSUP
OG0006011	LOC117895109|XP_034658403.1|DSUB	LOC119555275|XP_037722506.1|DSUP
OG0006012	LOC117893241|XP_034655692.1|DSUB	LOC119555338|XP_037722601.1|DSUP
OG0006013	LOC117892667|XP_034654947.1|DSUB	LOC119552106|XP_037717819.1|DSUP
OG0006014	LOC117894326|XP_034657201.1|DSUB	LOC119553187|XP_037719362.1|DSUP
OG0006015	LOC117890095|XP_034650649.1|DSUB	LOC119549423|XP_037713430.1|DSUP
OG0006016	LOC117892290|XP_034654322.1|DSUB	LOC119551958|XP_037717580.1|DSUP
OG0006017	LOC117892512|XP_034654685.1|DSUB	LOC119551355|XP_037716603.1|DSUP
OG0006018	LOC117892234|XP_034654229.1|DSUB	LOC119549410|XP_037713400.1|DSUP
OG0006019	LOC117890149|XP_034650729.1|DSUB	LOC119551199|XP_037716329.1|DSUP
OG0006020	LOC117894085|XP_034656843.1|DSUB	LOC119552860|XP_037718673.1|DSUP
OG0006021	LOC117895649|XP_034659323.1|DSUB	LOC119555336|XP_037722599.1|DSUP
OG0006022	LOC117900044|XP_034666123.1|DSUB	LOC119547353|XP_037710095.1|DSUP
OG0006023	LOC117899254|XP_034665032.1|DSUB	LOC119553142|XP_037719282.1|DSUP
OG0006024	LOC117903527|XP_034671537.1|DSUB	LOC119556356|XP_037724392.1|DSUP
OG0006025	LOC117889937|XP_034650360.1|DSUB	LOC119551948|XP_037717566.1|DSUP
OG0006026	LOC117899263|XP_034665049.1|DSUB	LOC119563380|XP_037732659.1|DSUP
OG0006027	LOC117892707|XP_034655012.1|DSUB	LOC119549127|XP_037712821.1|DSUP
OG0006028	LOC117891568|XP_034652982.1|DSUB	LOC119551559|XP_037716883.1|DSUP
OG0006029	LOC117892294|XP_034654327.1|DSUB	LOC119549071|XP_037712706.1|DSUP
OG0006030	LOC117897798|XP_034662739.1|DSUB	LOC119563289|XP_037732544.1|DSUP
OG0006031	LOC117892638|XP_034654884.1|DSUB	LOC119551306|XP_037716529.1|DSUP
OG0006032	LOC117889602|XP_034649911.1|DSUB	LOC119555908|XP_037723527.1|DSUP
OG0006033	LOC117892511|XP_034654684.1|DSUB	LOC119550181|XP_037714646.1|DSUP
OG0006034	LOC117898707|XP_034664215.1|DSUB	LOC119551830|XP_037717330.1|DSUP
OG0006035	LOC117898976|XP_034664608.1|DSUB	LOC119545746|XP_037707496.1|DSUP
OG0006036	LOC117900449|XP_034666710.1|DSUB	LOC119547376|XP_037710128.1|DSUP
OG0006037	LOC117891909|XP_034653622.1|DSUB	LOC119549606|XP_037713705.1|DSUP
OG0006038	LOC117897492|XP_034662274.1|DSUB	LOC119560763|XP_037730312.1|DSUP
OG0006039	LOC117891453|XP_034652825.1|DSUB	LOC119559430|XP_037728456.1|DSUP
OG0006040	LOC117891150|XP_034652294.1|DSUB	LOC119559460|XP_037728494.1|DSUP
OG0006041	LOC117893958|XP_034656647.1|DSUB	LOC119557749|XP_037726563.1|DSUP
OG0006042	LOC117891751|XP_034653249.1|DSUB	LOC119552150|XP_037717876.1|DSUP
OG0006043	LOC117892929|XP_034655136.1|DSUB	LOC119554165|XP_037720882.1|DSUP
OG0006044	LOC117903349|XP_034671190.1|DSUB	LOC119556040|XP_037723756.1|DSUP
OG0006045	LOC117891013|XP_034652062.1|DSUB	LOC119559381|XP_037728365.1|DSUP
OG0006046	LOC117892115|XP_034654023.1|DSUB	LOC119550297|XP_037714819.1|DSUP
OG0006047	LOC117893022|XP_034655270.1|DSUB	LOC119554511|XP_037721381.1|DSUP
OG0006048	LOC117893234|XP_034655682.1|DSUB	LOC119554703|XP_037721635.1|DSUP
OG0006049	LOC117891059|XP_034652162.1|DSUB	LOC119557885|XP_037726815.1|DSUP
OG0006050	LOC117898384|XP_034663630.1|DSUB	LOC119548525|XP_037711748.1|DSUP
OG0006051	LOC117894130|XP_034656915.1|DSUB	LOC119557306|XP_037725944.1|DSUP
OG0006052	LOC117892648|XP_034654894.1|DSUB	LOC119549727|XP_037713896.1|DSUP
OG0006053	LOC117894626|XP_034657683.1|DSUB	LOC119554530|XP_037721408.1|DSUP
OG0006054	LOC117902997|XP_034670609.1|DSUB	LOC119547262|XP_037710008.1|DSUP
OG0006055	LOC117898584|XP_034664019.1|DSUB	LOC119560346|XP_037729670.1|DSUP
OG0006056	LOC117891753|XP_034653256.1|DSUB	LOC119551873|XP_037717395.1|DSUP
OG0006057	LOC117895133|XP_034658441.1|DSUB	LOC119553919|XP_037720530.1|DSUP
OG0006058	LOC117899744|XP_034665879.1|DSUB	LOC119559911|XP_037729016.1|DSUP
OG0006059	LOC117895308|XP_034658759.1|DSUB	LOC119553681|XP_037720158.1|DSUP
OG0006060	LOC117895310|XP_034658761.1|DSUB	LOC119553684|XP_037720162.1|DSUP
OG0006061	LOC117895280|XP_034658750.1|DSUB	LOC119558058|XP_037727136.1|DSUP
OG0006062	LOC117897618|XP_034662475.1|DSUB	LOC119550453|XP_037715062.1|DSUP
OG0006063	LOC117901997|XP_034668902.1|DSUB	LOC119548547|XP_037711769.1|DSUP
OG0006064	LOC117890701|XP_034651602.1|DSUB	LOC119549095|XP_037712753.1|DSUP
OG0006065	LOC117895588|XP_034659228.1|DSUB	LOC119554156|XP_037720872.1|DSUP
OG0006066	LOC117890641|XP_034651484.1|DSUB	LOC119549302|XP_037713189.1|DSUP
OG0006067	LOC117891723|XP_034653206.1|DSUB	LOC119551861|XP_037717367.1|DSUP
OG0006068	LOC117897734|XP_034662663.1|DSUB	LOC119558080|XP_037727189.1|DSUP
OG0006069	LOC117894877|XP_034658035.1|DSUB	LOC119555515|XP_037722863.1|DSUP
OG0006070	LOC117895689|XP_034659413.1|DSUB	LOC119554994|XP_037722061.1|DSUP
OG0006071	LOC117897650|XP_034662516.1|DSUB	LOC119559451|XP_037728485.1|DSUP
OG0006072	LOC117895595|XP_034659236.1|DSUB	LOC119553128|XP_037719249.1|DSUP
OG0006073	LOC117894189|XP_034656994.1|DSUB	LOC119554991|XP_037722057.1|DSUP
OG0006074	LOC117903326|XP_034671160.1|DSUB	LOC119558217|XP_037727455.1|DSUP
OG0006075	LOC117902155|XP_034669186.1|DSUB	LOC119556505|XP_037724694.1|DSUP
OG0006076	LOC117889721|XP_034650032.1|DSUB	LOC119551840|XP_037717338.1|DSUP
OG0006077	LOC117894043|XP_034656783.1|DSUB	LOC119553580|XP_037719956.1|DSUP
OG0006078	LOC117895719|XP_034659468.1|DSUB	LOC119553617|XP_037720011.1|DSUP
OG0006079	LOC117893105|XP_034655429.1|DSUB	LOC119554056|XP_037720725.1|DSUP
OG0006080	LOC117893360|XP_034655842.1|DSUB	LOC119555450|XP_037722753.1|DSUP
OG0006081	LOC117891383|XP_034652713.1|DSUB	LOC119549768|XP_037713953.1|DSUP
OG0006082	LOC117891394|XP_034652727.1|DSUB	LOC119551579|XP_037716909.1|DSUP
OG0006083	LOC117894665|XP_034657732.1|DSUB	LOC119554977|XP_037722034.1|DSUP
OG0006084	LOC117895655|XP_034659359.1|DSUB	LOC119555458|XP_037722787.1|DSUP
OG0006085	LOC117895681|XP_034659399.1|DSUB	LOC119553950|XP_037720572.1|DSUP
OG0006086	LOC117895687|XP_034659405.1|DSUB	LOC119554363|XP_037721159.1|DSUP
OG0006087	LOC117892119|XP_034654039.1|DSUB	LOC119551132|XP_037716246.1|DSUP
OG0006088	LOC117893596|XP_034656161.1|DSUB	LOC119555518|XP_037722871.1|DSUP
OG0006089	LOC117900868|XP_034667319.1|DSUB	LOC119556644|XP_037724904.1|DSUP
OG0006090	LOC117894799|XP_034657920.1|DSUB	LOC119552967|XP_037718902.1|DSUP
OG0006091	LOC117894102|XP_034656868.1|DSUB	LOC119552570|XP_037718122.1|DSUP
OG0006092	LOC117903051|XP_034670681.1|DSUB	LOC119556349|XP_037724380.1|DSUP
OG0006093	LOC117891450|XP_034652821.1|DSUB	LOC119551154|XP_037716276.1|DSUP
OG0006094	LOC117895036|XP_034658301.1|DSUB	LOC119553665|XP_037720104.1|DSUP
OG0006095	LOC117891774|XP_034653328.1|DSUB	LOC119549250|XP_037713084.1|DSUP
OG0006096	LOC117892225|XP_034654219.1|DSUB	LOC119552190|XP_037717968.1|DSUP
OG0006097	LOC117895875|XP_034659761.1|DSUB	LOC119553383|XP_037719663.1|DSUP
OG0006098	LOC117901704|XP_034668464.1|DSUB	LOC119548747|XP_037712192.1|DSUP
OG0006099	LOC117890499|XP_034651282.1|DSUB	LOC119551666|XP_037717046.1|DSUP
OG0006100	LOC117890650|XP_034651494.1|DSUB	LOC119550172|XP_037714634.1|DSUP
OG0006101	LOC117901760|XP_034668539.1|DSUB	LOC119546791|XP_037709281.1|DSUP
OG0006102	LOC117890912|XP_034651918.1|DSUB	LOC119551029|XP_037716017.1|DSUP
OG0006103	LOC117903703|XP_034671939.1|DSUB	LOC119558306|XP_037727636.1|DSUP
OG0006104	LOC117898917|XP_034664520.1|DSUB	LOC119557764|XP_037726588.1|DSUP
OG0006105	LOC117896527|XP_034660793.1|DSUB	LOC119557353|XP_037726017.1|DSUP
OG0006106	LOC117894300|XP_034657156.1|DSUB	LOC119553597|XP_037719979.1|DSUP
OG0006107	LOC117891694|XP_034653174.1|DSUB	LOC119550489|XP_037715105.1|DSUP
OG0006108	LOC117902943|XP_034670449.1|DSUB	LOC119557412|XP_037726089.1|DSUP
OG0006109	LOC117894312|XP_034657169.1|DSUB	LOC119552848|XP_037718646.1|DSUP
OG0006110	LOC117895009|XP_034658250.1|DSUB	LOC119555506|XP_037722853.1|DSUP
OG0006111	LOC117889951|XP_034650397.1|DSUB	LOC119549509|XP_037713549.1|DSUP
OG0006112	LOC117892166|XP_034654123.1|DSUB	LOC119550015|XP_037714366.1|DSUP
OG0006113	LOC117894473|XP_034657464.1|DSUB	LOC119554149|XP_037720865.1|DSUP
OG0006114	LOC117896290|XP_034660399.1|DSUB	LOC119557192|XP_037725773.1|DSUP
OG0006115	LOC117890857|XP_034651834.1|DSUB	LOC119551248|XP_037716419.1|DSUP
OG0006116	LOC117890504|XP_034651290.1|DSUB	LOC119551795|XP_037717270.1|DSUP
OG0006117	LOC117891577|XP_034652992.1|DSUB	LOC119549265|XP_037713101.1|DSUP
OG0006118	LOC117892130|XP_034654056.1|DSUB	LOC119551994|XP_037717642.1|DSUP
OG0006119	LOC117891517|XP_034652904.1|DSUB	LOC119559456|XP_037728487.1|DSUP
OG0006120	LOC117891701|XP_034653184.1|DSUB	LOC119551875|XP_037717397.1|DSUP
OG0006121	LOC117894974|XP_034658203.1|DSUB	LOC119552765|XP_037718498.1|DSUP
OG0006122	LOC117902915|XP_034670380.1|DSUB	LOC119563078|XP_037732235.1|DSUP
OG0006123	LOC117891224|XP_034652461.1|DSUB	LOC119551269|XP_037716457.1|DSUP
OG0006124	LOC117898946|XP_034664559.1|DSUB	LOC119558243|XP_037727498.1|DSUP
OG0006125	LOC117895841|XP_034659684.1|DSUB	LOC119553679|XP_037720153.1|DSUP
OG0006126	LOC117893296|XP_034655760.1|DSUB	LOC119553431|XP_037719743.1|DSUP
OG0006127	LOC117893818|XP_034656461.1|DSUB	LOC119553380|XP_037719661.1|DSUP
OG0006128	LOC117895554|XP_034659151.1|DSUB	LOC119554601|XP_037721517.1|DSUP
OG0006129	LOC117893696|XP_034656276.1|DSUB	LOC119553518|XP_037719869.1|DSUP
OG0006130	LOC117893146|XP_034655498.1|DSUB	LOC119553710|XP_037720218.1|DSUP
OG0006131	LOC117895120|XP_034658419.1|DSUB	LOC119554259|XP_037721029.1|DSUP
OG0006132	LOC117895122|XP_034658422.1|DSUB	LOC119554694|XP_037721623.1|DSUP
OG0006133	LOC117893147|XP_034655499.1|DSUB	LOC119553711|XP_037720219.1|DSUP
OG0006134	LOC117893205|XP_034655620.1|DSUB	LOC119552775|XP_037718512.1|DSUP
OG0006135	LOC117895835|XP_034659666.1|DSUB	LOC119552514|XP_037718059.1|DSUP
OG0006136	LOC117895843|XP_034659687.1|DSUB	LOC119553685|XP_037720166.1|DSUP
OG0006137	LOC117893788|XP_034656423.1|DSUB	LOC119553976|XP_037720611.1|DSUP
OG0006138	LOC117892072|XP_034653951.1|DSUB	LOC119550334|XP_037714879.1|DSUP
OG0006139	LOC117889928|XP_034650346.1|DSUB	LOC119549983|XP_037714314.1|DSUP
OG0006140	LOC117891746|XP_034653243.1|DSUB	LOC119549617|XP_037713717.1|DSUP
OG0006141	LOC117892008|XP_034653790.1|DSUB	LOC119549435|XP_037713456.1|DSUP
OG0006142	LOC117892933|XP_034655142.1|DSUB	LOC119552838|XP_037718627.1|DSUP
OG0006143	LOC117895761|XP_034659524.1|DSUB	LOC119553933|XP_037720550.1|DSUP
OG0006144	LOC117895490|XP_034659077.1|DSUB	LOC119554189|XP_037720913.1|DSUP
OG0006145	LOC117894156|XP_034656944.1|DSUB	LOC119553555|XP_037719924.1|DSUP
OG0006146	LOC117902296|XP_034669467.1|DSUB	LOC119548861|XP_037712416.1|DSUP
OG0006147	LOC117896233|XP_034660269.1|DSUB	LOC119563241|XP_037732474.1|DSUP
OG0006148	LOC117893132|XP_034655473.1|DSUB	LOC119552620|XP_037718213.1|DSUP
OG0006149	LOC117895767|XP_034659532.1|DSUB	LOC119554326|XP_037721119.1|DSUP
OG0006150	LOC117895758|XP_034659522.1|DSUB	LOC119554324|XP_037721117.1|DSUP
OG0006151	LOC117901995|XP_034668900.1|DSUB	LOC119546247|XP_037708327.1|DSUP
OG0006152	LOC117898862|XP_034664431.1|DSUB	LOC119556139|XP_037723966.1|DSUP
OG0006153	LOC117890519|XP_034651315.1|DSUB	LOC119551699|XP_037717095.1|DSUP
OG0006154	LOC117899592|XP_034665602.1|DSUB	LOC119552946|XP_037718851.1|DSUP
OG0006155	LOC117897639|XP_034662505.1|DSUB	LOC119562922|XP_037732000.1|DSUP
OG0006156	LOC117899495|XP_034665435.1|DSUB	LOC119546851|XP_037709380.1|DSUP
OG0006157	LOC117891030|XP_034652084.1|DSUB	LOC119551834|XP_037717332.1|DSUP
OG0006158	LOC117895637|XP_034659290.1|DSUB	LOC119554483|XP_037721337.1|DSUP
OG0006159	LOC117891571|XP_034652984.1|DSUB	LOC119550105|XP_037714513.1|DSUP
OG0006160	LOC117891027|XP_034652081.1|DSUB	LOC119551668|XP_037717049.1|DSUP
OG0006161	LOC117890654|XP_034651512.1|DSUB	LOC119552159|XP_037717902.1|DSUP
OG0006162	LOC117902967|XP_034670512.1|DSUB	LOC119558188|XP_037727436.1|DSUP
OG0006163	LOC117891601|XP_034653025.1|DSUB	LOC119550633|XP_037715396.1|DSUP
OG0006165	LOC117894859|XP_034658007.1|DSUB	LOC119553416|XP_037719721.1|DSUP
OG0006166	LOC117902622|XP_034670031.1|DSUB	LOC119548574|XP_037711819.1|DSUP
OG0006167	LOC117891888|XP_034653578.1|DSUB	LOC119551560|XP_037716886.1|DSUP
OG0006168	LOC117900463|XP_034666733.1|DSUB	LOC119556847|XP_037725246.1|DSUP
OG0006169	LOC117901256|XP_034667875.1|DSUB	LOC119558018|XP_037727058.1|DSUP
OG0006170	LOC117892175|XP_034654145.1|DSUB	LOC119551302|XP_037716525.1|DSUP
OG0006171	LOC117898835|XP_034664402.1|DSUB	LOC119554172|XP_037720890.1|DSUP
OG0006172	LOC117893448|XP_034655958.1|DSUB	LOC119555301|XP_037722546.1|DSUP
OG0006173	LOC117901141|XP_034667675.1|DSUB	LOC119547452|XP_037710242.1|DSUP, LOC119547510|XP_037710331.1|DSUP
OG0006174	LOC117893627|XP_034656200.1|DSUB	LOC119554543|XP_037721430.1|DSUP, LOC119554757|XP_037721712.1|DSUP
OG0006175	LOC117890609|XP_034651439.1|DSUB	LOC119551349|XP_037716596.1|DSUP
OG0006176	LOC117901266|XP_034667849.1|DSUB, LOC117900745|XP_034667114.1|DSUB	LOC119547971|XP_037710950.1|DSUP, LOC119547642|XP_037710509.1|DSUP
OG0006177	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB	LOC119555303|XP_037722548.1|DSUP, LOC119560415|XP_037729783.1|DSUP
OG0006178	LOC117891300|XP_034652598.1|DSUB	LOC119551769|XP_037717224.1|DSUP, LOC119562259|XP_037731363.1|DSUP, LOC119562258|XP_037731361.1|DSUP, LOC119551785|XP_037717257.1|DSUP, LOC119562277|XP_037731381.1|DSUP
OG0006179	LOC117893636|XP_034656214.1|DSUB	LOC119551337|XP_037716566.1|DSUP, LOC119560192|XP_037729484.1|DSUP
OG0006181	LOC117897245|XP_034661857.1|DSUB	LOC119559743|XP_037728729.1|DSUP
OG0006182	LOC117897848|XP_034662807.1|DSUB	LOC119563109|XP_037732280.1|DSUP
OG0006183	LOC117898679|XP_034664153.1|DSUB	LOC119560162|XP_037729447.1|DSUP
OG0006184	LOC117896986|XP_034661432.1|DSUB	LOC119560758|XP_037730307.1|DSUP
OG0006185	LOC117896920|XP_034661351.1|DSUB	LOC119555910|XP_037723533.1|DSUP
OG0006186	LOC117899705|XP_034665803.1|DSUB	LOC119560685|XP_037730186.1|DSUP
OG0006187	LOC117899111|XP_034664790.1|DSUB	LOC119554827|XP_037721832.1|DSUP
OG0006188	LOC117902470|XP_034669771.1|DSUB	LOC119558028|XP_037727087.1|DSUP
OG0006189	LOC117902507|XP_034669825.1|DSUB	LOC119558030|XP_037727092.1|DSUP
OG0006190	LOC117897383|XP_034662083.1|DSUB	LOC119563498|XP_037732866.1|DSUP
OG0006191	LOC117897252|XP_034661865.1|DSUB	LOC119547113|XP_037709754.1|DSUP
OG0006192	LOC117903176|XP_034670912.1|DSUB	LOC119556493|XP_037724680.1|DSUP
OG0006193	LOC117890972|XP_034652042.1|DSUB	LOC119556187|XP_037724058.1|DSUP
OG0006194	LOC117889614|XP_034649927.1|DSUB	LOC119556444|XP_037724606.1|DSUP
OG0006195	LOC117891606|XP_034653034.1|DSUB	LOC119556067|XP_037723808.1|DSUP
OG0006196	LOC117899621|XP_034665662.1|DSUB	LOC119560700|XP_037730215.1|DSUP
OG0006197	LOC117902989|XP_034670591.1|DSUB	LOC119562965|XP_037732072.1|DSUP
OG0006198	LOC117892502|XP_034654673.1|DSUB	LOC119557334|XP_037725984.1|DSUP
OG0006199	LOC117896278|XP_034660372.1|DSUB	LOC119546906|XP_037709464.1|DSUP
OG0006200	LOC117897729|XP_034662647.1|DSUB	LOC119563209|XP_037732433.1|DSUP
OG0006201	LOC117901525|XP_034668196.1|DSUB	LOC119558370|XP_037727811.1|DSUP
OG0006202	LOC117902306|XP_034669482.1|DSUB	LOC119558369|XP_037727809.1|DSUP
OG0006203	LOC117899419|XP_034665304.1|DSUB	LOC119555887|XP_037723477.1|DSUP
OG0006204	LOC117899445|XP_034665342.1|DSUB	LOC119563006|XP_037732123.1|DSUP
OG0006205	LOC117889875|XP_034650278.1|DSUB	LOC119556319|XP_037724334.1|DSUP
OG0006206	LOC117902095|XP_034669086.1|DSUB	LOC119557545|XP_037726246.1|DSUP
OG0006207	LOC117900104|XP_034666218.1|DSUB	LOC119548814|XP_037712335.1|DSUP
OG0006208	LOC117895105|XP_034658397.1|DSUB	LOC119552673|XP_037718310.1|DSUP
OG0006209	LOC117903114|XP_034670831.1|DSUB	LOC119556842|XP_037725241.1|DSUP
OG0006210	LOC117903643|XP_034671816.1|DSUB	LOC119557804|XP_037726636.1|DSUP
OG0006211	LOC117901552|XP_034668240.1|DSUB	LOC119548172|XP_037711213.1|DSUP
OG0006212	LOC117901549|XP_034668238.1|DSUB	LOC119548171|XP_037711211.1|DSUP
OG0006213	LOC117899460|XP_034665365.1|DSUB	LOC119560775|XP_037730328.1|DSUP
OG0006214	LOC117894122|XP_034656902.1|DSUB	LOC119556305|XP_037724315.1|DSUP
OG0006215	LOC117903403|XP_034671293.1|DSUB	LOC119556832|XP_037725218.1|DSUP
OG0006216	LOC117897548|XP_034662366.1|DSUB	LOC119559176|XP_037728168.1|DSUP
OG0006217	LOC117894797|XP_034657922.1|DSUB	LOC119557182|XP_037725724.1|DSUP
OG0006218	LOC117902454|XP_034669741.1|DSUB	LOC119546442|XP_037708645.1|DSUP
OG0006219	LOC117889632|XP_034649982.1|DSUB	LOC119556986|XP_037725443.1|DSUP
OG0006220	LOC117893709|XP_034656286.1|DSUB	LOC119554981|XP_037722041.1|DSUP
OG0006221	LOC117897600|XP_034662449.1|DSUB	LOC119563218|XP_037732443.1|DSUP
OG0006222	LOC117896814|XP_034661210.1|DSUB	LOC119552973|XP_037718919.1|DSUP
OG0006223	LOC117901242|XP_034667812.1|DSUB	LOC119556190|XP_037724061.1|DSUP
OG0006224	LOC117889886|XP_034650290.1|DSUB	LOC119558323|XP_037727663.1|DSUP
OG0006225	LOC117889640|XP_034649989.1|DSUB	LOC119557371|XP_037726038.1|DSUP
OG0006226	LOC117892537|XP_034654736.1|DSUB	LOC119550245|XP_037714747.1|DSUP
OG0006227	LOC117903292|XP_034671113.1|DSUB	LOC119557026|XP_037725494.1|DSUP
OG0006228	LOC117892665|XP_034654944.1|DSUB	LOC119549023|XP_037712624.1|DSUP
OG0006229	LOC117902927|XP_034670401.1|DSUB	LOC119557231|XP_037725879.1|DSUP
OG0006230	LOC117889577|XP_034649871.1|DSUB	LOC119555847|XP_037723404.1|DSUP
OG0006231	LOC117903215|XP_034670998.1|DSUB	LOC119558193|XP_037727402.1|DSUP
OG0006232	LOC117903448|XP_034671371.1|DSUB	LOC119556487|XP_037724670.1|DSUP
OG0006233	LOC117902066|XP_034669040.1|DSUB	LOC119556565|XP_037724789.1|DSUP
OG0006234	LOC117903316|XP_034671144.1|DSUB	LOC119557574|XP_037726298.1|DSUP
OG0006235	LOC117898763|XP_034664288.1|DSUB	LOC119556394|XP_037724498.1|DSUP
OG0006236	LOC117901652|XP_034668383.1|DSUB	LOC119562363|XP_037731454.1|DSUP, LOC119556071|XP_037723814.1|DSUP
OG0006237	LOC117889900|XP_034650309.1|DSUB	LOC119556320|XP_037724335.1|DSUP
OG0006238	LOC117893160|XP_034655564.1|DSUB	LOC119557008|XP_037725467.1|DSUP
OG0006239	LOC117897587|XP_034662435.1|DSUB	LOC119558916|XP_037728046.1|DSUP
OG0006240	LOC117899142|XP_034664840.1|DSUB	LOC119545638|XP_037707277.1|DSUP
OG0006241	LOC117903310|XP_034671135.1|DSUB	LOC119557573|XP_037726296.1|DSUP
OG0006242	LOC117903904|XP_034672299.1|DSUB	LOC119555867|XP_037723448.1|DSUP
OG0006243	LOC117897595|XP_034662441.1|DSUB	LOC119560776|XP_037730329.1|DSUP
OG0006244	LOC117897655|XP_034662527.1|DSUB	LOC119563042|XP_037732174.1|DSUP
OG0006245	LOC117896177|XP_034660151.1|DSUB	LOC119559897|XP_037728984.1|DSUP
OG0006246	LOC117890866|XP_034651847.1|DSUB	LOC119558290|XP_037727603.1|DSUP
OG0006247	LOC117890055|XP_034650577.1|DSUB	LOC119549211|XP_037712992.1|DSUP
OG0006248	LOC117899755|XP_034665897.1|DSUB	LOC119562964|XP_037732068.1|DSUP
OG0006249	LOC117902363|XP_034669567.1|DSUB	LOC119546572|XP_037708893.1|DSUP
OG0006250	LOC117903711|XP_034671948.1|DSUB	LOC119556447|XP_037724614.1|DSUP
OG0006251	LOC117896125|XP_034660073.1|DSUB	LOC119563295|XP_037732550.1|DSUP
OG0006252	LOC117896124|XP_034660072.1|DSUB	LOC119559975|XP_037729140.1|DSUP
OG0006253	LOC117890773|XP_034651738.1|DSUB	LOC119558289|XP_037727602.1|DSUP
OG0006254	LOC117897134|XP_034661698.1|DSUB	LOC119546761|XP_037709234.1|DSUP
OG0006255	LOC117897525|XP_034662334.1|DSUB	LOC119549078|XP_037712719.1|DSUP
OG0006256	LOC117903315|XP_034671142.1|DSUB	LOC119555811|XP_037723357.1|DSUP
OG0006257	LOC117899616|XP_034665655.1|DSUB	LOC119556121|XP_037723935.1|DSUP
OG0006258	LOC117903108|XP_034670823.1|DSUB	LOC119556266|XP_037724243.1|DSUP
OG0006259	LOC117898677|XP_034664150.1|DSUB	LOC119560896|XP_037730521.1|DSUP
OG0006260	LOC117903394|XP_034671271.1|DSUB	LOC119556123|XP_037723937.1|DSUP
OG0006261	LOC117902734|XP_034670200.1|DSUB	LOC119546763|XP_037709238.1|DSUP
OG0006262	LOC117903478|XP_034671424.1|DSUB	LOC119557374|XP_037726046.1|DSUP
OG0006263	LOC117903103|XP_034670812.1|DSUB	LOC119556720|XP_037725046.1|DSUP
OG0006264	LOC117894371|XP_034657268.1|DSUB	LOC119555909|XP_037723529.1|DSUP
OG0006265	LOC117890196|XP_034650792.1|DSUB	LOC119548995|XP_037712530.1|DSUP
OG0006266	LOC117894359|XP_034657246.1|DSUB	LOC119558011|XP_037727048.1|DSUP
OG0006267	LOC117891506|XP_034652892.1|DSUB	LOC119556215|XP_037724123.1|DSUP
OG0006268	LOC117891728|XP_034653211.1|DSUB	LOC119549635|XP_037713750.1|DSUP
OG0006269	LOC117898801|XP_034664335.1|DSUB	LOC119563217|XP_037732442.1|DSUP
OG0006270	LOC117895069|XP_034658348.1|DSUB	LOC119557289|XP_037725908.1|DSUP
OG0006271	LOC117896217|XP_034660242.1|DSUB	LOC119560406|XP_037729771.1|DSUP
OG0006272	LOC117894165|XP_034656970.1|DSUB	LOC119556474|XP_037724652.1|DSUP
OG0006273	LOC117890068|XP_034650598.1|DSUB	LOC119551346|XP_037716590.1|DSUP
OG0006274	LOC117902974|XP_034670530.1|DSUB	LOC119557690|XP_037726489.1|DSUP
OG0006275	LOC117903340|XP_034671177.1|DSUB	LOC119556735|XP_037725068.1|DSUP
OG0006276	LOC117893082|XP_034655394.1|DSUB	LOC119552702|XP_037718371.1|DSUP
OG0006277	LOC117897406|XP_034662120.1|DSUB	LOC119560461|XP_037729848.1|DSUP
OG0006278	LOC117896492|XP_034660727.1|DSUB	LOC119556818|XP_037725196.1|DSUP
OG0006279	LOC117903885|XP_034672275.1|DSUB	LOC119556019|XP_037723722.1|DSUP
OG0006280	LOC117901845|XP_034668684.1|DSUB	LOC119558095|XP_037727234.1|DSUP
OG0006281	LOC117901863|XP_034668713.1|DSUB	LOC119558094|XP_037727233.1|DSUP
OG0006282	LOC117903186|XP_034670928.1|DSUB	LOC119556373|XP_037724468.1|DSUP
OG0006283	LOC117898496|XP_034663829.1|DSUB	LOC119561802|XP_037731213.1|DSUP
OG0006284	LOC117893402|XP_034655893.1|DSUB	LOC119552957|XP_037718868.1|DSUP
OG0006285	LOC117897625|XP_034662484.1|DSUB	LOC119559759|XP_037728758.1|DSUP
OG0006286	LOC117896622|XP_034660951.1|DSUB	LOC119563388|XP_037732671.1|DSUP
OG0006287	LOC117903889|XP_034672282.1|DSUB	LOC119557907|XP_037726841.1|DSUP
OG0006288	LOC117897964|XP_034662963.1|DSUB	LOC119563501|XP_037732870.1|DSUP
OG0006289	LOC117897759|XP_034662695.1|DSUB	LOC119563514|XP_037732890.1|DSUP
OG0006290	LOC117903162|XP_034670892.1|DSUB	LOC119558087|XP_037727210.1|DSUP
OG0006291	LOC117900332|XP_034666561.1|DSUB	LOC119548301|XP_037711397.1|DSUP
