Orthogroup	DSUB.longest_only	DYAK.longest_only
OG0004627	LOC117893159|XP_034655516.1|DSUB	LOC6532908|XP_039230101.1|DYAK
OG0004628	LOC117902577|XP_034669954.1|DSUB	LOC6523947|XP_002099819.1|DYAK
OG0004629	LOC117897568|XP_034662401.1|DSUB	LOC6537277|XP_002097835.1|DYAK
OG0004630	LOC117899525|XP_034665477.1|DSUB	LOC6537981|XP_015048596.1|DYAK
OG0004632	LOC117896338|XP_034660469.1|DSUB	LOC120321732|XP_039231298.1|DYAK
OG0004633	LOC117897719|XP_034662635.1|DSUB	LOC6538021|XP_039231868.1|DYAK
OG0004634	LOC117896937|XP_034661370.1|DSUB	LOC6538033|XP_002098568.1|DYAK
OG0004635	LOC117899478|XP_034665403.1|DSUB	LOC6525935|XP_015046545.1|DYAK
OG0004636	LOC117900064|XP_034666566.1|DSUB	LOC6525859|XP_039233430.1|DYAK
OG0004637	LOC117903512|XP_034671512.1|DSUB	LOC6526243|XP_002099651.1|DYAK
OG0004638	LOC117891479|XP_034652853.1|DSUB	LOC6525865|XP_039226085.1|DYAK
OG0004639	LOC117899369|XP_034665240.1|DSUB	LOC6538312|XP_002098839.1|DYAK
OG0004640	LOC117899342|XP_034665184.1|DSUB	LOC6538314|XP_002098841.2|DYAK
OG0004641	LOC117896562|XP_034660899.1|DSUB	LOC6524589|XP_002100446.1|DYAK
OG0004642	LOC117897289|XP_034661925.1|DSUB	LOC6532530|XP_002093276.1|DYAK
OG0004643	LOC117897842|XP_034662799.1|DSUB	LOC6536286|XP_002096872.1|DYAK
OG0004644	LOC117889584|XP_034649882.1|DSUB	LOC6525194|XP_002101032.1|DYAK
OG0004645	LOC117901960|XP_034668831.1|DSUB	LOC6526321|XP_002087443.1|DYAK
OG0004646	LOC117896834|XP_034661239.1|DSUB	LOC6538962|XP_002099465.1|DYAK
OG0004647	LOC117903629|XP_034671790.1|DSUB	LOC6524810|XP_002100652.1|DYAK
OG0004648	LOC117903829|XP_034672172.1|DSUB	LOC6525821|XP_002101641.1|DYAK
OG0004649	LOC117903851|XP_034672206.1|DSUB	LOC6524774|XP_002100618.1|DYAK
OG0004650	LOC117900466|XP_034666732.1|DSUB	LOC6527244|XP_002088338.1|DYAK
OG0004651	LOC117898196|XP_034663307.1|DSUB	LOC6535432|XP_002096081.3|DYAK
OG0004652	LOC117898656|XP_034664120.1|DSUB	LOC6538204|XP_039231968.1|DYAK
OG0004653	LOC117894418|XP_034657320.1|DSUB	LOC6535122|XP_002095784.2|DYAK
OG0004654	LOC117900050|XP_034666137.1|DSUB	LOC6526522|XP_002087632.2|DYAK
OG0004655	LOC117898700|XP_034664209.1|DSUB	LOC6537957|XP_002098494.3|DYAK
OG0004656	LOC117901477|XP_034668136.1|DSUB	LOC6525781|XP_002101602.1|DYAK
OG0004657	LOC117896574|XP_034660866.1|DSUB	LOC120321926|XP_039232128.1|DYAK
OG0004659	LOC117897622|XP_034662479.1|DSUB	LOC6537876|XP_002098417.1|DYAK
OG0004660	LOC117899034|XP_034664683.1|DSUB	LOC6537723|XP_039231908.1|DYAK
OG0004661	LOC117896169|XP_034660142.1|DSUB	LOC6535430|XP_002096079.2|DYAK
OG0004662	LOC117897454|XP_034662191.1|DSUB	LOC6537027|XP_002097594.1|DYAK
OG0004663	LOC117899007|XP_034664650.1|DSUB	LOC6524150|XP_002100013.1|DYAK
OG0004664	LOC117903563|XP_034671659.1|DSUB	LOC6524149|XP_002100012.1|DYAK
OG0004665	LOC117889637|XP_034649990.1|DSUB	LOC6524287|XP_015045586.1|DYAK
OG0004666	LOC117898122|XP_034663201.1|DSUB	LOC6536429|XP_002097011.1|DYAK
OG0004667	LOC117898126|XP_034663209.1|DSUB	LOC6536434|XP_002097016.1|DYAK
OG0004668	LOC117903637|XP_034671802.1|DSUB	LOC6524815|XP_039229463.1|DYAK
OG0004669	LOC117899968|XP_034666017.1|DSUB	LOC6527012|XP_002088107.1|DYAK
OG0004670	LOC117899468|XP_034665376.1|DSUB	LOC6538456|XP_002098980.3|DYAK
OG0004671	LOC117899349|XP_034665193.1|DSUB	LOC6536831|XP_002097401.1|DYAK
OG0004672	LOC117899440|XP_034665335.1|DSUB	LOC6537285|XP_039231312.1|DYAK
OG0004673	LOC117898938|XP_034664545.1|DSUB	LOC6539048|XP_002099550.1|DYAK
OG0004674	LOC117896193|XP_034660175.1|DSUB	LOC6538241|XP_015048722.1|DYAK
OG0004675	LOC117896192|XP_034660173.1|DSUB	LOC6538245|XP_002098772.1|DYAK
OG0004676	LOC117898923|XP_034664526.1|DSUB	LOC6537562|XP_002098108.1|DYAK
OG0004677	LOC117897031|XP_034661501.1|DSUB	LOC6538791|XP_039232715.1|DYAK
OG0004678	LOC117898469|XP_034663789.1|DSUB	LOC6538792|XP_002099305.1|DYAK
OG0004679	LOC117899057|XP_034664715.1|DSUB	LOC6535642|XP_039231452.1|DYAK
OG0004680	LOC117895989|XP_034659865.1|DSUB	LOC6537456|XP_015048357.1|DYAK
OG0004681	LOC117896994|XP_034661442.1|DSUB	LOC6536213|XP_002096804.1|DYAK
OG0004682	LOC117902091|XP_034669078.1|DSUB	LOC6526833|XP_002087933.1|DYAK
OG0004683	LOC117899542|XP_034665512.1|DSUB	LOC6536910|XP_002097479.1|DYAK
OG0004684	LOC117897984|XP_034662987.1|DSUB	LOC6536440|XP_002097021.1|DYAK
OG0004685	LOC117898158|XP_034663255.1|DSUB	LOC6538051|XP_039231830.1|DYAK
OG0004686	LOC117899234|XP_034664999.1|DSUB	LOC6536299|XP_002096883.1|DYAK
OG0004687	LOC117897309|XP_034661953.1|DSUB	LOC6538047|XP_002098582.1|DYAK
OG0004688	LOC117898680|XP_034664154.1|DSUB	LOC26535920|XP_002097109.1|DYAK
OG0004689	LOC117899043|XP_034664693.1|DSUB	LOC6537915|XP_002098455.1|DYAK
OG0004690	LOC117898627|XP_034664074.1|DSUB	LOC6536150|XP_002096751.1|DYAK
OG0004691	LOC117898184|XP_034663290.1|DSUB	LOC6538098|XP_002098632.1|DYAK
OG0004692	LOC117897946|XP_034662932.1|DSUB	LOC6537942|XP_002098482.1|DYAK
OG0004693	LOC117897507|XP_034662287.1|DSUB	LOC6537947|XP_015048580.1|DYAK
OG0004694	LOC117898859|XP_034664427.1|DSUB	LOC6538582|XP_002099104.1|DYAK
OG0004695	LOC117896183|XP_034660158.1|DSUB	LOC6538247|XP_015048730.1|DYAK
OG0004696	LOC117898672|XP_034664143.1|DSUB	LOC6535857|XP_002096476.1|DYAK
OG0004697	LOC117898925|XP_034664530.1|DSUB	LOC6524912|XP_002100752.1|DYAK
OG0004698	LOC117903317|XP_034671145.1|DSUB	LOC6525586|XP_002101421.1|DYAK
OG0004699	LOC117897247|XP_034661859.1|DSUB	LOC6536530|XP_002097106.1|DYAK
OG0004700	LOC117899008|XP_034664647.1|DSUB	LOC6535271|XP_039231711.1|DYAK
OG0004701	LOC117897616|XP_034662472.1|DSUB	LOC6535890|XP_039232335.1|DYAK
OG0004702	LOC117895992|XP_034659869.1|DSUB	LOC6538805|XP_002099318.2|DYAK
OG0004703	LOC117899068|XP_034664726.1|DSUB	LOC6537907|XP_002098447.1|DYAK
OG0004704	LOC117896324|XP_034660450.1|DSUB	LOC6538671|XP_002099191.1|DYAK
OG0004705	LOC117899550|XP_034665529.1|DSUB	LOC6536406|XP_002096988.1|DYAK
OG0004706	LOC117893033|XP_034655283.1|DSUB	LOC6533415|XP_002094133.1|DYAK
OG0004707	LOC117899966|XP_034666012.1|DSUB	LOC6527016|XP_002088111.1|DYAK
OG0004708	LOC117899720|XP_034665830.1|DSUB	LOC6535996|XP_039231604.1|DYAK
OG0004709	LOC117896601|XP_034660923.1|DSUB	LOC6537646|XP_002098191.1|DYAK
OG0004710	LOC117898199|XP_034663310.1|DSUB	LOC6537319|XP_039232241.1|DYAK
OG0004711	LOC117899438|XP_034665333.1|DSUB	LOC6538343|XP_002098868.1|DYAK
OG0004712	LOC117899684|XP_034665765.1|DSUB	LOC6536980|XP_002097549.1|DYAK
OG0004713	LOC117897020|XP_034661484.1|DSUB	LOC6538768|XP_002099282.1|DYAK
OG0004714	LOC117899568|XP_034665569.1|DSUB	LOC26534737|XP_015049017.1|DYAK
OG0004715	LOC117902040|XP_034668995.1|DSUB	LOC6528224|XP_002089286.1|DYAK
OG0004716	LOC117897019|XP_034661483.1|DSUB	LOC6538778|XP_002099292.2|DYAK
OG0004717	LOC117899180|XP_034664934.1|DSUB	LOC6525980|XP_039228445.1|DYAK
OG0004718	LOC117900714|XP_034667067.1|DSUB	LOC6526713|XP_002087816.1|DYAK
OG0004719	LOC117896246|XP_034660296.1|DSUB	LOC6538937|XP_015049126.2|DYAK
OG0004720	LOC117898425|XP_034663706.1|DSUB	LOC6538800|XP_002099313.1|DYAK
OG0004721	LOC117899014|XP_034664662.1|DSUB	LOC6538206|XP_002098734.1|DYAK
OG0004722	LOC117899075|XP_034664736.1|DSUB	LOC6538063|XP_002098598.1|DYAK
OG0004723	LOC117903201|XP_034670978.1|DSUB	LOC6525103|XP_002100942.1|DYAK
OG0004724	LOC117896561|XP_034660854.1|DSUB	LOC6535607|XP_002096235.1|DYAK
OG0004725	LOC117896952|XP_034661387.1|DSUB	LOC6538342|XP_002098867.1|DYAK
OG0004726	LOC117896182|XP_034660156.1|DSUB	LOC6538251|XP_002098778.1|DYAK
OG0004727	LOC117897652|XP_034662520.1|DSUB	LOC6537894|XP_039231071.1|DYAK
OG0004728	LOC117898010|XP_034663030.1|DSUB	LOC6536834|XP_002097404.1|DYAK
OG0004729	LOC117900309|XP_034666525.1|DSUB, LOC117895717|XP_034659467.1|DSUB	LOC6524659|XP_002100516.1|DYAK
OG0004730	LOC117902727|XP_034670189.1|DSUB	LOC6527045|XP_002088138.1|DYAK
OG0004731	LOC117898440|XP_034663736.1|DSUB	LOC6535630|XP_002096258.1|DYAK
OG0004732	LOC117899312|XP_034665129.1|DSUB	LOC6536485|XP_015047753.1|DYAK
OG0004733	LOC117899313|XP_034665130.1|DSUB	LOC6537441|XP_002097997.1|DYAK
OG0004734	LOC117899698|XP_034665793.1|DSUB	LOC6537668|XP_039232836.1|DYAK
OG0004735	LOC117897985|XP_034662989.1|DSUB	LOC6539059|XP_039232577.1|DYAK
OG0004736	LOC117899530|XP_034665489.1|DSUB	LOC6538132|XP_039232276.1|DYAK
OG0004737	LOC117897124|XP_034661667.1|DSUB	LOC6535278|XP_002095934.1|DYAK
OG0004738	LOC117897452|XP_034662188.1|DSUB	LOC6535279|XP_039232550.1|DYAK
OG0004739	LOC117898494|XP_034663825.1|DSUB	LOC6537929|XP_002098469.1|DYAK
OG0004740	LOC117898089|XP_034663160.1|DSUB	LOC6538652|XP_002099172.1|DYAK
OG0004741	LOC117899647|XP_034665713.1|DSUB	LOC6535608|XP_002096236.1|DYAK
OG0004742	LOC117902976|XP_034670527.1|DSUB	LOC6523744|XP_015046895.1|DYAK
OG0004743	LOC117896236|XP_034660273.1|DSUB	LOC6535637|XP_002096265.1|DYAK
OG0004744	LOC117901382|XP_034668000.1|DSUB	LOC6529022|XP_002090054.1|DYAK
OG0004745	LOC117896131|XP_034660083.1|DSUB	LOC6535358|XP_002096009.1|DYAK
OG0004746	LOC117898023|XP_034663047.1|DSUB	LOC6537379|XP_002097935.1|DYAK
OG0004747	LOC117898025|XP_034663053.1|DSUB	LOC6537380|XP_015048306.1|DYAK
OG0004748	LOC117898021|XP_034663044.1|DSUB	LOC6537377|XP_002097933.1|DYAK
OG0004749	LOC117899749|XP_034665886.1|DSUB	LOC6535824|XP_002096445.1|DYAK
OG0004750	LOC117896472|XP_034660697.1|DSUB	LOC6537687|XP_002098232.1|DYAK
OG0004751	LOC117898255|XP_034663400.1|DSUB	LOC6537190|XP_002097748.1|DYAK
OG0004752	LOC117899373|XP_034665244.1|DSUB	LOC6538329|XP_002098856.1|DYAK
OG0004753	LOC117897382|XP_034662082.1|DSUB	LOC6538637|XP_002099157.1|DYAK
OG0004754	LOC117898657|XP_034664123.1|DSUB	LOC6538202|XP_002098730.1|DYAK
OG0004755	LOC117899662|XP_034665736.1|DSUB	LOC6535811|XP_002096433.1|DYAK
OG0004756	LOC117899658|XP_034665732.1|DSUB	LOC6535810|XP_002096432.1|DYAK
OG0004757	LOC117897660|XP_034662535.1|DSUB	LOC6536896|XP_015047990.1|DYAK
OG0004758	LOC117897554|XP_034662373.1|DSUB	LOC6535500|XP_015047186.2|DYAK
OG0004759	LOC117896428|XP_034660640.1|DSUB	LOC6536178|XP_002096769.1|DYAK
OG0004760	LOC117899475|XP_034665395.1|DSUB	LOC6537325|XP_039231079.1|DYAK
OG0004761	LOC117896576|XP_034660870.1|DSUB	LOC6536662|XP_002097234.1|DYAK
OG0004762	LOC117901677|XP_034668410.1|DSUB	LOC6527070|XP_002088163.1|DYAK
OG0004763	LOC117896620|XP_034660949.1|DSUB	LOC6535557|XP_002096186.3|DYAK
OG0004764	LOC117897585|XP_034662430.1|DSUB	LOC6537352|XP_002097909.1|DYAK
OG0004765	LOC117897332|XP_034661992.1|DSUB	LOC6538667|XP_039231344.1|DYAK
OG0004766	LOC117897441|XP_034662172.1|DSUB	LOC6538683|XP_002099202.2|DYAK
OG0004767	LOC117897624|XP_034662483.1|DSUB	LOC6535295|XP_002095951.1|DYAK
OG0004768	LOC117899604|XP_034665618.1|DSUB	LOC6535297|XP_002095953.2|DYAK
OG0004769	LOC117902411|XP_034669644.1|DSUB	LOC6529264|XP_002090269.1|DYAK
OG0004770	LOC117897359|XP_034662032.1|DSUB	LOC6540275|XP_002087112.1|DYAK
OG0004771	LOC117898882|XP_034664456.1|DSUB	LOC6537964|XP_002098501.1|DYAK
OG0004772	LOC117896682|XP_034661023.1|DSUB	LOC6536210|XP_002096801.1|DYAK
OG0004773	LOC117896200|XP_034660215.1|DSUB	LOC6535841|XP_002096462.1|DYAK
OG0004774	LOC117896198|XP_034660186.1|DSUB	LOC6535844|XP_039232604.1|DYAK
OG0004775	LOC117898447|XP_034663745.1|DSUB	LOC6535625|XP_002096253.1|DYAK
OG0004776	LOC117890156|XP_034650740.1|DSUB	LOC6528358|XP_002089407.1|DYAK
OG0004777	LOC117897163|XP_034661725.1|DSUB	LOC6535224|XP_002095883.1|DYAK
OG0004778	LOC117901522|XP_034668190.1|DSUB	LOC6527560|XP_002088650.1|DYAK
OG0004779	LOC117898563|XP_034663940.1|DSUB	LOC6537935|XP_015048573.1|DYAK
OG0004780	LOC117900257|XP_034666447.1|DSUB	LOC6526680|XP_002087786.1|DYAK
OG0004781	LOC117896234|XP_034660270.1|DSUB	LOC6536841|XP_015047965.1|DYAK
OG0004782	LOC117898422|XP_034663694.1|DSUB	LOC6538798|XP_002099311.3|DYAK
OG0004783	LOC117891306|XP_034652645.1|DSUB	LOC6524704|XP_002100548.1|DYAK
OG0004784	LOC117896979|XP_034661425.1|DSUB	LOC6537598|XP_002098144.1|DYAK
OG0004785	LOC117896674|XP_034661011.1|DSUB	LOC6537580|XP_002098126.1|DYAK
OG0004786	LOC117896835|XP_034661241.1|DSUB	LOC6537578|XP_002098124.1|DYAK
OG0004787	LOC117896042|XP_034659941.1|DSUB	LOC6537576|XP_002098122.1|DYAK
OG0004788	LOC117897466|XP_034662204.1|DSUB	LOC6537575|XP_015048423.1|DYAK
OG0004790	LOC117898058|XP_034663116.1|DSUB	LOC6538391|XP_002098915.3|DYAK
OG0004791	LOC117898386|XP_034663632.1|DSUB	LOC6539008|XP_002099510.1|DYAK
OG0004792	LOC117898798|XP_034664330.1|DSUB	LOC6535644|XP_002096272.1|DYAK
OG0004793	LOC117898391|XP_034663639.1|DSUB	LOC6537998|XP_002098533.2|DYAK
OG0004794	LOC117899683|XP_034665764.1|DSUB	LOC6536990|XP_002097559.1|DYAK
OG0004795	LOC117898869|XP_034664439.1|DSUB	LOC6536931|XP_002097500.1|DYAK
OG0004796	LOC117898304|XP_034663470.1|DSUB	LOC6536866|XP_002097435.1|DYAK
OG0004797	LOC117896599|XP_034660916.1|DSUB	LOC6537643|XP_039231847.1|DYAK
OG0004798	LOC117896294|XP_034660406.1|DSUB	LOC6538087|XP_002098621.1|DYAK
OG0004799	LOC117899515|XP_034665459.1|DSUB	LOC6536158|XP_002096758.1|DYAK
OG0004800	LOC117899733|XP_034665868.1|DSUB	LOC6537362|XP_002097919.1|DYAK
OG0004801	LOC117899584|XP_034665592.1|DSUB	LOC6538563|XP_002099085.1|DYAK
OG0004802	LOC117896203|XP_034660221.1|DSUB	LOC6535834|XP_002096455.1|DYAK
OG0004803	LOC117899634|XP_034665683.1|DSUB	LOC6538158|XP_002098692.2|DYAK
OG0004804	LOC117899605|XP_034665625.1|DSUB	LOC6535298|XP_039232793.1|DYAK
OG0004805	LOC117897112|XP_034661653.1|DSUB	LOC6536363|XP_002096945.1|DYAK
OG0004806	LOC117902212|XP_034669327.1|DSUB	LOC6524591|XP_002100448.1|DYAK
OG0004807	LOC117896033|XP_034659932.1|DSUB	LOC6538597|XP_002099119.2|DYAK
OG0004808	LOC117897802|XP_034662742.1|DSUB	LOC6536465|XP_002097046.1|DYAK
OG0004809	LOC117896333|XP_034660464.1|DSUB	LOC6535852|XP_002096471.2|DYAK
OG0004810	LOC117897272|XP_034661889.1|DSUB	LOC6535846|XP_002096467.2|DYAK
OG0004811	LOC117894081|XP_034656834.1|DSUB	LOC6539739|XP_015045005.1|DYAK
OG0004812	LOC117897316|XP_034661959.1|DSUB	LOC6536360|XP_039232487.1|DYAK
OG0004813	LOC117898695|XP_034664201.1|DSUB	LOC6537956|XP_002098493.1|DYAK
OG0004814	LOC117896127|XP_034660075.1|DSUB	LOC6536444|XP_002097025.1|DYAK
OG0004815	LOC117901440|XP_034668116.1|DSUB	LOC6524005|XP_002099877.2|DYAK
OG0004816	LOC117903313|XP_034671140.1|DSUB	LOC6525277|XP_002101113.1|DYAK
OG0004817	LOC117903311|XP_034671136.1|DSUB	LOC6525279|XP_002101115.2|DYAK
OG0004818	LOC117897120|XP_034661664.1|DSUB	LOC6536207|XP_002096798.1|DYAK
OG0004819	LOC117898465|XP_034663779.1|DSUB	LOC6537839|XP_002098380.1|DYAK
OG0004820	LOC117897102|XP_034661638.1|DSUB	LOC6536468|XP_002097049.1|DYAK
OG0004821	LOC117898878|XP_034664452.1|DSUB	LOC6537967|XP_002098504.2|DYAK
OG0004822	LOC117898207|XP_034663319.1|DSUB	LOC6537316|XP_002097873.1|DYAK
OG0004823	LOC117896678|XP_034661014.1|DSUB	LOC6536993|XP_002097562.2|DYAK
OG0004824	LOC117896679|XP_034661018.1|DSUB	LOC6536994|XP_002097563.1|DYAK
OG0004825	LOC117902946|XP_034670451.1|DSUB	LOC6523742|XP_002099617.1|DYAK
OG0004826	LOC117896175|XP_034660149.1|DSUB	LOC6537547|XP_002098093.1|DYAK
OG0004827	LOC117897184|XP_034661774.1|DSUB	LOC6535276|XP_002095932.1|DYAK
OG0004828	LOC117898565|XP_034663943.1|DSUB	LOC6537937|XP_002098477.1|DYAK
OG0004829	LOC117897032|XP_034661502.1|DSUB	LOC6538772|XP_002099286.1|DYAK
OG0004830	LOC117899199|XP_034664963.1|DSUB	LOC6536805|XP_002097375.3|DYAK
OG0004831	LOC117894580|XP_034657613.1|DSUB	LOC6533157|XP_002093883.1|DYAK
OG0004832	LOC117897296|XP_034661931.1|DSUB	LOC6536848|XP_002097417.1|DYAK
OG0004833	LOC117898221|XP_034663344.1|DSUB	LOC6537480|XP_002098036.1|DYAK
OG0004834	LOC117898464|XP_034663778.1|DSUB	LOC6537927|XP_002098467.1|DYAK
OG0004835	LOC117897934|XP_034662916.1|DSUB	LOC6537924|XP_002098464.1|DYAK
OG0004836	LOC117897851|XP_034662812.1|DSUB	LOC6537864|XP_002098405.1|DYAK
OG0004837	LOC117894653|XP_034657720.1|DSUB	LOC6534750|XP_002095425.2|DYAK
OG0004838	LOC117896865|XP_034661286.1|DSUB	LOC6536550|XP_015047827.1|DYAK
OG0004839	LOC117899196|XP_034664954.1|DSUB	LOC6536548|XP_015047826.1|DYAK
OG0004840	LOC117897346|XP_034662010.1|DSUB	LOC6538736|XP_002099251.1|DYAK
OG0004841	LOC117901684|XP_034668418.1|DSUB	LOC6528282|XP_002089335.1|DYAK
OG0004842	LOC117898159|XP_034663258.1|DSUB	LOC6538056|XP_002098591.1|DYAK
OG0004843	LOC117897053|XP_034661536.1|DSUB	LOC6535567|XP_002096196.1|DYAK
OG0004844	LOC117900275|XP_034666475.1|DSUB	LOC6527439|XP_002088531.2|DYAK
OG0004845	LOC117896433|XP_034660653.1|DSUB	LOC6535376|XP_002096026.1|DYAK
OG0004846	LOC117900433|XP_034666694.1|DSUB	LOC6526725|XP_002087828.1|DYAK
OG0004847	LOC117900427|XP_034666684.1|DSUB	LOC6526724|XP_002087827.1|DYAK
OG0004848	LOC117898203|XP_034663315.1|DSUB	LOC6536675|XP_002097248.1|DYAK
OG0004849	LOC117901553|XP_034668241.1|DSUB	LOC6527658|XP_002088744.1|DYAK
OG0004850	LOC117896335|XP_034660466.1|DSUB	LOC6536119|XP_039231245.1|DYAK
OG0004851	LOC117898146|XP_034663236.1|DSUB	LOC6536120|XP_002096728.1|DYAK
OG0004852	LOC117898629|XP_034664079.1|DSUB	LOC6536137|XP_015047583.1|DYAK
OG0004853	LOC117892180|XP_034654157.1|DSUB	LOC6530651|XP_002091549.3|DYAK
OG0004854	LOC117894942|XP_034658155.1|DSUB	LOC6533850|XP_039230761.1|DYAK
OG0004855	LOC117893244|XP_034655699.1|DSUB	LOC26536306|XP_015050225.1|DYAK
OG0004856	LOC117894126|XP_034656905.1|DSUB	LOC6533364|XP_039229630.1|DYAK
OG0004857	LOC117894957|XP_034658178.1|DSUB	LOC6532473|XP_002093220.2|DYAK
OG0004858	LOC117894123|XP_034656898.1|DSUB	LOC6533371|XP_039229626.1|DYAK
OG0004859	LOC117894136|XP_034656922.1|DSUB	LOC6533373|XP_002094098.1|DYAK
OG0004860	LOC117894352|XP_034657232.1|DSUB	LOC6533496|XP_002094207.1|DYAK
OG0004861	LOC117895871|XP_034659741.1|DSUB	LOC6533533|XP_015050112.1|DYAK
OG0004862	LOC117894440|XP_034657398.1|DSUB	LOC6533542|XP_039229889.1|DYAK
OG0004863	LOC117894565|XP_034657590.1|DSUB	LOC6533100|XP_002093826.2|DYAK
OG0004864	LOC117895359|XP_034658834.1|DSUB	LOC6532955|XP_002093690.1|DYAK
OG0004865	LOC117898783|XP_034664310.1|DSUB	LOC6538213|XP_002098740.1|DYAK
OG0004866	LOC117893910|XP_034656581.1|DSUB	LOC6533288|XP_002094014.1|DYAK
OG0004867	LOC117891649|XP_034653089.1|DSUB	LOC6530224|XP_039229146.1|DYAK
OG0004868	LOC117890473|XP_034651227.1|DSUB	LOC6529086|XP_002090099.1|DYAK
OG0004869	LOC117892409|XP_034654530.1|DSUB	LOC6528305|XP_002089358.1|DYAK
OG0004870	LOC117891065|XP_034652129.1|DSUB	LOC6528310|XP_015054435.1|DYAK
OG0004871	LOC117892445|XP_034654578.1|DSUB	LOC6532069|XP_002092846.1|DYAK
OG0004872	LOC117891646|XP_034653084.1|DSUB	LOC6532150|XP_002092926.1|DYAK
OG0004873	LOC117902804|XP_034670316.1|DSUB	LOC6527690|XP_002088774.1|DYAK
OG0004874	LOC117897503|XP_034662285.1|DSUB	LOC6538452|XP_002098976.1|DYAK
OG0004875	LOC117903452|XP_034671376.1|DSUB	LOC6525853|XP_039233355.1|DYAK
OG0004876	LOC117900168|XP_034666305.1|DSUB	LOC6523841|XP_002099714.1|DYAK
OG0004877	LOC117895038|XP_034658303.1|DSUB	LOC6533779|XP_002094482.1|DYAK
OG0004878	LOC117891200|XP_034652427.1|DSUB	LOC6528465|XP_002089511.1|DYAK
OG0004879	LOC117891155|XP_034652304.1|DSUB	LOC6531987|XP_015051655.1|DYAK
OG0004880	LOC117893867|XP_034656530.1|DSUB	LOC6534642|XP_002095317.1|DYAK
OG0004881	LOC117895642|XP_034659316.1|DSUB	LOC6533208|XP_002093934.1|DYAK
OG0004882	LOC117893919|XP_034656592.1|DSUB	LOC6533284|XP_015049887.1|DYAK
OG0004883	LOC117895225|XP_034658612.1|DSUB	LOC6533441|XP_002094152.2|DYAK
OG0004884	LOC117891663|XP_034653112.1|DSUB	LOC6531559|XP_039229252.1|DYAK
OG0004885	LOC117890748|XP_034651696.1|DSUB	LOC6530056|XP_002091002.1|DYAK
OG0004886	LOC117890461|XP_034651199.1|DSUB	LOC6531493|XP_002092292.1|DYAK
OG0004887	LOC117891860|XP_034653513.1|DSUB	LOC6531115|XP_002091949.1|DYAK
OG0004888	LOC117892615|XP_034654856.1|DSUB	LOC6531015|XP_039229065.1|DYAK
OG0004889	LOC117891902|XP_034653616.1|DSUB	LOC6528838|XP_015054077.1|DYAK
OG0004890	LOC117889972|XP_034650429.1|DSUB	LOC6531553|XP_002092351.1|DYAK
OG0004891	LOC117903587|XP_034671698.1|DSUB	LOC6524545|XP_002100402.1|DYAK
OG0004892	LOC117890163|XP_034650750.1|DSUB	LOC6531069|XP_039227996.1|DYAK
OG0004893	LOC117891235|XP_034652472.1|DSUB, LOC117889753|XP_034650090.1|DSUB	LOC6531276|XP_002092085.1|DYAK
OG0004894	LOC117891510|XP_034652895.1|DSUB	LOC6530030|XP_002090976.2|DYAK
OG0004895	LOC117892118|XP_034654038.1|DSUB	LOC6531843|XP_002092630.1|DYAK
OG0004896	LOC117890310|XP_034650981.1|DSUB	LOC6531030|XP_015052796.1|DYAK
OG0004897	LOC117892110|XP_034654013.1|DSUB	LOC6531028|XP_039228973.1|DYAK
OG0004898	LOC117891675|XP_034653137.1|DSUB	LOC6528869|XP_015054087.1|DYAK
OG0004899	LOC117891543|XP_034652944.1|DSUB	LOC6529326|XP_002090331.3|DYAK
OG0004900	LOC117890346|XP_034651028.1|DSUB	LOC6528863|XP_002089895.1|DYAK
OG0004901	LOC117892450|XP_034654586.1|DSUB	LOC6528864|XP_002089896.1|DYAK
OG0004902	LOC117895394|XP_034658911.1|DSUB	LOC6532460|XP_002093207.1|DYAK
OG0004903	LOC117892457|XP_034654596.1|DSUB	LOC6531590|XP_002092388.1|DYAK
OG0004904	LOC117898472|XP_034663794.1|DSUB	LOC6538794|XP_002099307.1|DYAK
OG0004905	LOC117890330|XP_034651011.1|DSUB	LOC6528482|XP_039226283.1|DYAK
OG0004906	LOC117893620|XP_034656188.1|DSUB	LOC6532574|XP_002093318.1|DYAK
OG0004907	LOC117893918|XP_034656591.1|DSUB	LOC6533286|XP_002094012.1|DYAK
OG0004908	LOC117894170|XP_034656963.1|DSUB	LOC6534718|XP_002095393.1|DYAK
OG0004909	LOC117895421|XP_034658948.1|DSUB	LOC6534728|XP_039230000.1|DYAK
OG0004910	LOC117895418|XP_034658942.1|DSUB	LOC6534732|XP_002095407.2|DYAK
OG0004911	LOC117894907|XP_034658093.1|DSUB	LOC6532820|XP_002093557.1|DYAK
OG0004912	LOC117893621|XP_034656189.1|DSUB	LOC6532575|XP_002093319.1|DYAK
OG0004913	LOC117892601|XP_034654832.1|DSUB	LOC6530765|XP_002091653.1|DYAK
OG0004914	LOC117889828|XP_034650200.1|DSUB	LOC6530758|XP_002091648.2|DYAK
OG0004915	LOC117890264|XP_034650912.1|DSUB	LOC6532065|XP_002092842.1|DYAK
OG0004916	LOC117892174|XP_034654144.1|DSUB	LOC6531391|XP_002092194.1|DYAK
OG0004917	LOC117894107|XP_034656873.1|DSUB	LOC6532564|XP_002093309.2|DYAK
OG0004918	LOC117894103|XP_034656869.1|DSUB	LOC6532566|XP_002093311.1|DYAK
OG0004919	LOC117899371|XP_034665242.1|DSUB	LOC6539024|XP_039232846.1|DYAK
