Orthogroup	DSUB.longest_only	DSER.longest_only
OG0005876	LOC117897198|XP_034661795.1|DSUB	LOC110181659|XP_020805124.1|DSER
OG0005877	LOC117891782|XP_034653384.1|DSUB	LOC110181742|XP_020805260.1|DSER
OG0005878	LOC117903188|XP_034670941.1|DSUB	LOC110180650|XP_020804004.1|DSER
OG0005879	LOC117891691|XP_034653172.1|DSUB	LOC110184321|XP_020808472.1|DSER
OG0005880	LOC117895682|XP_034659400.1|DSUB	LOC110189899|XP_020815818.1|DSER
OG0005881	LOC117894166|XP_034656958.1|DSUB	LOC110176200|XP_020798120.1|DSER
OG0005882	LOC117894046|XP_034656791.1|DSUB	LOC110191982|XP_020818668.1|DSER
OG0005883	LOC117894714|XP_034657786.1|DSUB	LOC110178714|XP_020801577.1|DSER
OG0005884	LOC117893476|XP_034655990.1|DSUB	LOC110189932|XP_020815875.1|DSER
OG0005885	LOC117894980|XP_034658211.1|DSUB	LOC110190883|XP_020817200.1|DSER
OG0005886	LOC117894400|XP_034657299.1|DSUB	LOC110189947|XP_020815893.1|DSER
OG0005887	LOC117894160|XP_034656947.1|DSUB	LOC110176306|XP_020798286.1|DSER
OG0005888	LOC117895542|XP_034659135.1|DSUB	LOC110190389|XP_020816497.1|DSER
OG0005889	LOC117893306|XP_034655775.1|DSUB	LOC110177529|XP_020799947.1|DSER
OG0005890	LOC117890536|XP_034651352.1|DSUB	LOC110187058|XP_020812102.1|DSER
OG0005891	LOC117895481|XP_034659051.1|DSUB	LOC110181226|XP_020804580.1|DSER
OG0005892	LOC117895073|XP_034658353.1|DSUB	LOC110178910|XP_020801848.1|DSER
OG0005893	LOC117893679|XP_034656259.1|DSUB	LOC110176128|XP_020798023.1|DSER
OG0005894	LOC117893680|XP_034656260.1|DSUB	LOC110176129|XP_020798024.1|DSER
OG0005895	LOC117893681|XP_034656261.1|DSUB	LOC110176130|XP_020798025.1|DSER
OG0005896	LOC117895207|XP_034658587.1|DSUB	LOC110184668|XP_020808935.1|DSER
OG0005897	LOC117894219|XP_034657026.1|DSUB	LOC110189965|XP_020815913.1|DSER
OG0005898	LOC117903641|XP_034671815.1|DSUB	LOC110187017|XP_020812038.1|DSER
OG0005899	LOC117890897|XP_034651882.1|DSUB	LOC110189641|XP_020815446.1|DSER
OG0005900	LOC117900230|XP_034666407.1|DSUB	LOC110178181|XP_020800872.1|DSER
OG0005901	LOC117889989|XP_034650463.1|DSUB	LOC110177713|XP_020800212.1|DSER
OG0005902	LOC117890737|XP_034651680.1|DSUB	LOC110176778|XP_020798876.1|DSER, LOC110189606|XP_020815399.1|DSER
OG0005903	LOC117899602|XP_034665616.1|DSUB	LOC110188140|XP_020813395.1|DSER
OG0005904	LOC117898566|XP_034663944.1|DSUB	LOC110186424|XP_020811269.1|DSER
OG0005905	LOC117895307|XP_034658758.1|DSUB	LOC110189922|XP_020815856.1|DSER
OG0005906	LOC117895721|XP_034659469.1|DSUB	LOC110189867|XP_020815747.1|DSER
OG0005907	LOC117894972|XP_034658200.1|DSUB	LOC110190284|XP_020816319.1|DSER
OG0005908	LOC117895834|XP_034659663.1|DSUB	LOC110189863|XP_020815741.1|DSER
OG0005909	LOC117893925|XP_034656597.1|DSUB	LOC110179829|XP_020803094.1|DSER
OG0005910	LOC117890432|XP_034651152.1|DSUB	LOC110176351|XP_020798339.1|DSER
OG0005911	LOC117890434|XP_034651154.1|DSUB	LOC110176342|XP_020798330.1|DSER
OG0005912	LOC117891599|XP_034653021.1|DSUB	LOC110176338|XP_020798319.1|DSER
OG0005913	LOC117897817|XP_034662758.1|DSUB	LOC110177347|XP_020799698.1|DSER
OG0005914	LOC117892337|XP_034654381.1|DSUB	LOC110179279|XP_020802427.1|DSER
OG0005915	LOC117892338|XP_034654382.1|DSUB	LOC110179282|XP_020802429.1|DSER
OG0005916	LOC117891656|XP_034653101.1|DSUB	LOC110179205|XP_020802282.1|DSER
OG0005917	LOC117891822|XP_034653450.1|DSUB	LOC110177852|XP_020800457.1|DSER
OG0005918	LOC117903814|XP_034672145.1|DSUB	LOC110184531|XP_020808766.1|DSER
OG0005919	LOC117891382|XP_034652712.1|DSUB	LOC110191802|XP_020818415.1|DSER
OG0005920	LOC117890463|XP_034651202.1|DSUB	LOC110178361|XP_020801152.1|DSER
OG0005921	LOC117893572|XP_034656135.1|DSUB	LOC110177578|XP_020800016.1|DSER
OG0005922	LOC117903248|XP_034671042.1|DSUB, LOC117891875|XP_034653535.1|DSUB	LOC110179527|XP_020802766.1|DSER
OG0005923	LOC117894771|XP_034657885.1|DSUB	LOC110178999|XP_020801988.1|DSER
OG0005924	LOC117894777|XP_034657894.1|DSUB	LOC110178556|XP_020801385.1|DSER
OG0005925	LOC117894287|XP_034657137.1|DSUB	LOC110177484|XP_020799892.1|DSER
OG0005926	LOC117896346|XP_034660484.1|DSUB	LOC110179715|XP_020802988.1|DSER
OG0005927	LOC117899523|XP_034665472.1|DSUB	LOC110187761|XP_020812884.1|DSER
OG0005928	LOC117891169|XP_034652386.1|DSUB	LOC110179382|XP_020802555.1|DSER
OG0005929	LOC117893554|XP_034656100.1|DSUB	LOC110177553|XP_020799985.1|DSER
OG0005930	LOC117892424|XP_034654549.1|DSUB	LOC110180261|XP_020803576.1|DSER
OG0005931	LOC117890263|XP_034650911.1|DSUB	LOC110189411|XP_020815125.1|DSER
OG0005932	LOC117891686|XP_034653156.1|DSUB	LOC110177752|XP_020800271.1|DSER
OG0005933	LOC117892295|XP_034654329.1|DSUB	LOC110178398|XP_020801195.1|DSER
OG0005934	LOC117890526|XP_034651335.1|DSUB	LOC110178819|XP_020801747.1|DSER
OG0005935	LOC117892902|XP_034655092.1|DSUB	LOC110190240|XP_020816259.1|DSER
OG0005936	LOC117899970|XP_034666019.1|DSUB	LOC110185694|XP_020810320.1|DSER
OG0005937	LOC117893002|XP_034655247.1|DSUB	LOC110190242|XP_020816265.1|DSER
OG0005938	LOC117889946|XP_034650374.1|DSUB	LOC110191511|XP_020818041.1|DSER
OG0005939	LOC117901309|XP_034667913.1|DSUB	LOC110175948|XP_020797795.1|DSER
OG0005940	LOC117892084|XP_034653964.1|DSUB	LOC110177933|XP_020800572.1|DSER
OG0005941	LOC117891199|XP_034652426.1|DSUB	LOC110191469|XP_020817981.1|DSER
OG0005942	LOC117891757|XP_034653260.1|DSUB	LOC110189471|XP_020815208.1|DSER
OG0005943	LOC117892570|XP_034654783.1|DSUB	LOC110189754|XP_020815624.1|DSER
OG0005944	LOC117890963|XP_034651993.1|DSUB	LOC110189283|XP_020814966.1|DSER
OG0005945	LOC117890005|XP_034650486.1|DSUB	LOC110189293|XP_020814983.1|DSER
OG0005946	LOC117892590|XP_034654820.1|DSUB	LOC110177984|XP_020800640.1|DSER
OG0005947	LOC117892004|XP_034653781.1|DSUB	LOC110185803|XP_020810506.1|DSER
OG0005948	LOC117894860|XP_034658008.1|DSUB	LOC110189868|XP_020815748.1|DSER
OG0005949	LOC117893283|XP_034655740.1|DSUB	LOC110179823|XP_020803087.1|DSER
OG0005950	LOC117900461|XP_034666728.1|DSUB	LOC110183163|XP_020807014.1|DSER
OG0005951	LOC117895876|XP_034659765.1|DSUB	LOC110190606|XP_020816858.1|DSER
OG0005952	LOC117900460|XP_034666726.1|DSUB	LOC110183162|XP_020807012.1|DSER
OG0005953	LOC117899962|XP_034666008.1|DSUB	LOC110187423|XP_020812472.1|DSER
OG0005954	LOC117902666|XP_034670087.1|DSUB	LOC110187448|XP_020812496.1|DSER
OG0005955	LOC117896408|XP_034660615.1|DSUB	LOC110184223|XP_020808340.1|DSER
OG0005956	LOC117891737|XP_034653222.1|DSUB	LOC110190976|XP_020817343.1|DSER
OG0005957	LOC117896840|XP_034661250.1|DSUB	LOC110184471|XP_020808679.1|DSER
OG0005958	LOC117897502|XP_034662283.1|DSUB	LOC110176434|XP_020798443.1|DSER
OG0005959	LOC117900042|XP_034666122.1|DSUB	LOC110183445|XP_020807384.1|DSER
OG0005960	LOC117903456|XP_034671384.1|DSUB	LOC110179562|XP_020802802.1|DSER
OG0005961	LOC117891565|XP_034652977.1|DSUB	LOC110176335|XP_020798316.1|DSER
OG0005962	LOC117889880|XP_034650280.1|DSUB	LOC110182872|XP_020806673.1|DSER
OG0005963	LOC117901610|XP_034668320.1|DSUB	LOC110184010|XP_020808035.1|DSER
OG0005964	LOC117892009|XP_034653791.1|DSUB	LOC110177777|XP_020800303.1|DSER
OG0005965	LOC117890358|XP_034651043.1|DSUB	LOC110189451|XP_020815182.1|DSER
OG0005966	LOC117891057|XP_034652121.1|DSUB	LOC110178284|XP_020801015.1|DSER
OG0005967	LOC117891245|XP_034652482.1|DSUB	LOC110181981|XP_020805588.1|DSER
OG0005968	LOC117890402|XP_034651102.1|DSUB	LOC110175933|XP_020797775.1|DSER
OG0005969	LOC117891021|XP_034652075.1|DSUB	LOC110191474|XP_020817993.1|DSER
OG0005970	LOC117893807|XP_034656446.1|DSUB	LOC110178594|XP_020801439.1|DSER
OG0005971	LOC117891152|XP_034652298.1|DSUB	LOC110189723|XP_020815572.1|DSER
OG0005972	LOC117894241|XP_034657066.1|DSUB	LOC110184623|XP_020808875.1|DSER
OG0005973	LOC117894403|XP_034657305.1|DSUB	LOC110178903|XP_020801839.1|DSER
OG0005974	LOC117894693|XP_034657763.1|DSUB	LOC110184618|XP_020808870.1|DSER
OG0005975	LOC117894244|XP_034657074.1|DSUB	LOC110184660|XP_020808922.1|DSER
OG0005976	LOC117897712|XP_034662625.1|DSUB	LOC110187732|XP_020812847.1|DSER
OG0005977	LOC117892606|XP_034654838.1|DSUB	LOC110179084|XP_020802132.1|DSER
OG0005978	LOC117890081|XP_034650630.1|DSUB	LOC110179661|XP_020802931.1|DSER
OG0005979	LOC117892149|XP_034654085.1|DSUB	LOC110179212|XP_020802305.1|DSER
OG0005980	LOC117889986|XP_034650460.1|DSUB	LOC110189429|XP_020815158.1|DSER
OG0005981	LOC117896273|XP_034660370.1|DSUB	LOC110179616|XP_020802877.1|DSER
OG0005982	LOC117891792|XP_034653355.1|DSUB	LOC110189387|XP_020815096.1|DSER
OG0005983	LOC117892322|XP_034654369.1|DSUB	LOC110180149|XP_020803458.1|DSER
OG0005984	LOC117901080|XP_034667597.1|DSUB	LOC110179708|XP_020802977.1|DSER
OG0005985	LOC117898397|XP_034663649.1|DSUB	LOC110181640|XP_020805106.1|DSER
OG0005986	LOC117903855|XP_034672217.1|DSUB	LOC110181504|XP_020804933.1|DSER
OG0005987	LOC117903399|XP_034671278.1|DSUB	LOC110181879|XP_020805465.1|DSER
OG0005988	LOC117892191|XP_034654169.1|DSUB	LOC110178009|XP_020800681.1|DSER
OG0005989	LOC117891500|XP_034652880.1|DSUB	LOC110189488|XP_020815236.1|DSER
OG0005990	LOC117890028|XP_034650534.1|DSUB	LOC110176314|XP_020798289.1|DSER
OG0005991	LOC117892293|XP_034654326.1|DSUB	LOC110178245|XP_020800955.1|DSER
OG0005992	LOC117895440|XP_034658994.1|DSUB	LOC110185150|XP_020809510.1|DSER
OG0005993	LOC117895441|XP_034658996.1|DSUB	LOC110185151|XP_020809511.1|DSER
OG0005994	LOC117895779|XP_034659566.1|DSUB	LOC110190428|XP_020816567.1|DSER
OG0005995	LOC117893861|XP_034656523.1|DSUB	LOC110184641|XP_020808898.1|DSER
OG0005996	LOC117894795|XP_034657915.1|DSUB	LOC110190219|XP_020816235.1|DSER
OG0005997	LOC117890563|XP_034651388.1|DSUB	LOC110189618|XP_020815416.1|DSER
OG0005998	LOC117893211|XP_034655630.1|DSUB	LOC110176188|XP_020798098.1|DSER
OG0005999	LOC117895015|XP_034658257.1|DSUB	LOC110179408|XP_020802593.1|DSER
OG0006000	LOC117890704|XP_034651612.1|DSUB	LOC110182157|XP_020805823.1|DSER
OG0006001	LOC117893672|XP_034656252.1|DSUB	LOC110176179|XP_020798085.1|DSER
OG0006002	LOC117890370|XP_034651056.1|DSUB	LOC110191497|XP_020818022.1|DSER
OG0006003	LOC117895739|XP_034659497.1|DSUB	LOC110176145|XP_020798040.1|DSER
OG0006004	LOC117898488|XP_034663815.1|DSUB	LOC110187881|XP_020813023.1|DSER
OG0006005	LOC117890781|XP_034651743.1|DSUB	LOC110179362|XP_020802534.1|DSER
OG0006006	LOC117891777|XP_034653334.1|DSUB	LOC110179198|XP_020802274.1|DSER
OG0006007	LOC117891758|XP_034653264.1|DSUB	LOC110189257|XP_020814927.1|DSER
OG0006008	LOC117901547|XP_034668231.1|DSUB	LOC110184981|XP_020809290.1|DSER
OG0006009	LOC117894082|XP_034656837.1|DSUB	LOC110184644|XP_020808902.1|DSER
OG0006010	LOC117894782|XP_034657899.1|DSUB	LOC110190386|XP_020816474.1|DSER
OG0006011	LOC117895109|XP_034658403.1|DSUB	LOC110178810|XP_020801729.1|DSER
OG0006012	LOC117893241|XP_034655692.1|DSUB	LOC110181220|XP_020804566.1|DSER
OG0006013	LOC117892667|XP_034654947.1|DSUB	LOC110189353|XP_020815054.1|DSER
OG0006014	LOC117894326|XP_034657201.1|DSUB	LOC110190194|XP_020816203.1|DSER
OG0006015	LOC117890095|XP_034650649.1|DSUB	LOC110177773|XP_020800298.1|DSER
OG0006016	LOC117892290|XP_034654322.1|DSUB	LOC110178396|XP_020801193.1|DSER
OG0006017	LOC117892512|XP_034654685.1|DSUB	LOC110189231|XP_020814873.1|DSER
OG0006018	LOC117892234|XP_034654229.1|DSUB	LOC110184037|XP_020808070.1|DSER
OG0006019	LOC117890149|XP_034650729.1|DSUB	LOC110187700|XP_020812794.1|DSER
OG0006020	LOC117894085|XP_034656843.1|DSUB	LOC110184665|XP_020808932.1|DSER
OG0006022	LOC117900044|XP_034666123.1|DSUB	LOC110185106|XP_020809454.1|DSER
OG0006023	LOC117899254|XP_034665032.1|DSUB	LOC110187011|XP_020812033.1|DSER
OG0006024	LOC117903527|XP_034671537.1|DSUB	LOC110181595|XP_020805048.1|DSER
OG0006025	LOC117889937|XP_034650360.1|DSUB	LOC110178290|XP_020801020.1|DSER
OG0006026	LOC117899263|XP_034665049.1|DSUB	LOC110188643|XP_020814077.1|DSER
OG0006027	LOC117892707|XP_034655012.1|DSUB	LOC110176222|XP_020798168.1|DSER
OG0006028	LOC117891568|XP_034652982.1|DSUB	LOC110189189|XP_020814815.1|DSER
OG0006029	LOC117892294|XP_034654327.1|DSUB	LOC110178404|XP_020801203.1|DSER
OG0006030	LOC117897798|XP_034662739.1|DSUB	LOC110190868|XP_020817178.1|DSER
OG0006031	LOC117892638|XP_034654884.1|DSUB	LOC110176321|XP_020798298.1|DSER
OG0006032	LOC117889602|XP_034649911.1|DSUB	LOC110191979|XP_020818664.1|DSER
OG0006033	LOC117892511|XP_034654684.1|DSUB	LOC110189232|XP_020814874.1|DSER
OG0006034	LOC117898707|XP_034664215.1|DSUB	LOC110177262|XP_020799571.1|DSER
OG0006035	LOC117898976|XP_034664608.1|DSUB	LOC110191865|XP_020818503.1|DSER
OG0006036	LOC117900449|XP_034666710.1|DSUB	LOC110177898|XP_020800526.1|DSER
OG0006037	LOC117891909|XP_034653622.1|DSUB	LOC110191007|XP_020817387.1|DSER
OG0006038	LOC117897492|XP_034662274.1|DSUB	LOC110186506|XP_020811365.1|DSER
OG0006039	LOC117891453|XP_034652825.1|DSUB	LOC110189332|XP_020815034.1|DSER
OG0006040	LOC117891150|XP_034652294.1|DSUB	LOC110189788|XP_020815680.1|DSER
OG0006041	LOC117893958|XP_034656647.1|DSUB	LOC110181702|XP_020805205.1|DSER
OG0006042	LOC117891751|XP_034653249.1|DSUB	LOC110178408|XP_020801209.1|DSER
OG0006043	LOC117892929|XP_034655136.1|DSUB	LOC110178905|XP_020801841.1|DSER
OG0006044	LOC117903349|XP_034671190.1|DSUB	LOC110179483|XP_020802715.1|DSER
OG0006045	LOC117891013|XP_034652062.1|DSUB	LOC110189510|XP_020815277.1|DSER
OG0006046	LOC117892115|XP_034654023.1|DSUB	LOC110176079|XP_020797982.1|DSER
OG0006047	LOC117893022|XP_034655270.1|DSUB	LOC110190282|XP_020816317.1|DSER
OG0006048	LOC117893234|XP_034655682.1|DSUB	LOC110181235|XP_020804597.1|DSER
OG0006049	LOC117891059|XP_034652162.1|DSUB	LOC110180644|XP_020803997.1|DSER
OG0006050	LOC117898384|XP_034663630.1|DSUB	LOC110188087|XP_020813303.1|DSER
OG0006051	LOC117894130|XP_034656915.1|DSUB	LOC110180460|XP_020803795.1|DSER
OG0006052	LOC117892648|XP_034654894.1|DSUB	LOC110180244|XP_020803560.1|DSER
OG0006053	LOC117894626|XP_034657683.1|DSUB	LOC110185275|XP_020809681.1|DSER
OG0006054	LOC117902997|XP_034670609.1|DSUB	LOC110185416|XP_020809888.1|DSER
OG0006055	LOC117898584|XP_034664019.1|DSUB	LOC110191294|XP_020817763.1|DSER
OG0006056	LOC117891753|XP_034653256.1|DSUB	LOC110178296|XP_020801043.1|DSER
OG0006057	LOC117895133|XP_034658441.1|DSUB	LOC110188892|XP_020814470.1|DSER
OG0006058	LOC117899744|XP_034665879.1|DSUB	LOC110186368|XP_020811177.1|DSER
OG0006059	LOC117895308|XP_034658759.1|DSUB	LOC110177466|XP_020799862.1|DSER
OG0006060	LOC117895310|XP_034658761.1|DSUB	LOC110177467|XP_020799864.1|DSER
OG0006061	LOC117895280|XP_034658750.1|DSUB	LOC110182576|XP_020806284.1|DSER
OG0006062	LOC117897618|XP_034662475.1|DSUB	LOC110189959|XP_020815909.1|DSER
OG0006063	LOC117901997|XP_034668902.1|DSUB	LOC110183212|XP_020807084.1|DSER
OG0006064	LOC117890701|XP_034651602.1|DSUB	LOC110184112|XP_020808164.1|DSER
OG0006065	LOC117895588|XP_034659228.1|DSUB	LOC110188842|XP_020814403.1|DSER
OG0006066	LOC117890641|XP_034651484.1|DSUB	LOC110189303|XP_020814994.1|DSER
OG0006067	LOC117891723|XP_034653206.1|DSUB	LOC110189240|XP_020814883.1|DSER
OG0006068	LOC117897734|XP_034662663.1|DSUB	LOC110184419|XP_020808613.1|DSER
OG0006069	LOC117894877|XP_034658035.1|DSUB	LOC110178877|XP_020801809.1|DSER
OG0006070	LOC117895689|XP_034659413.1|DSUB	LOC110190117|XP_020816090.1|DSER
OG0006071	LOC117897650|XP_034662516.1|DSUB	LOC110177304|XP_020799628.1|DSER
OG0006072	LOC117895595|XP_034659236.1|DSUB	LOC110188811|XP_020814348.1|DSER
OG0006073	LOC117894189|XP_034656994.1|DSUB	LOC110178637|XP_020801485.1|DSER
OG0006074	LOC117903326|XP_034671160.1|DSUB	LOC110187141|XP_020812214.1|DSER
OG0006075	LOC117902155|XP_034669186.1|DSUB	LOC110184534|XP_020808770.1|DSER, LOC110184581|XP_020808825.1|DSER
OG0006076	LOC117889721|XP_034650032.1|DSUB	LOC110178482|XP_020801283.1|DSER
OG0006077	LOC117894043|XP_034656783.1|DSUB	LOC110189882|XP_020815785.1|DSER
OG0006078	LOC117895719|XP_034659468.1|DSUB	LOC110189945|XP_020815891.1|DSER
OG0006079	LOC117893105|XP_034655429.1|DSUB	LOC110176716|XP_020798816.1|DSER
OG0006080	LOC117893360|XP_034655842.1|DSUB	LOC110176711|XP_020798810.1|DSER
OG0006081	LOC117891383|XP_034652713.1|DSUB	LOC110176506|XP_020798543.1|DSER
OG0006082	LOC117891394|XP_034652727.1|DSUB	LOC110191862|XP_020818504.1|DSER
OG0006083	LOC117894665|XP_034657732.1|DSUB	LOC110185218|XP_020809606.1|DSER
OG0006084	LOC117895655|XP_034659359.1|DSUB	LOC110179978|XP_020803222.1|DSER
OG0006085	LOC117895681|XP_034659399.1|DSUB	LOC110190218|XP_020816234.1|DSER
OG0006086	LOC117895687|XP_034659405.1|DSUB	LOC110190001|XP_020815960.1|DSER
OG0006087	LOC117892119|XP_034654039.1|DSUB	LOC110179028|XP_020802042.1|DSER
OG0006088	LOC117893596|XP_034656161.1|DSUB	LOC110178926|XP_020801873.1|DSER
OG0006089	LOC117900868|XP_034667319.1|DSUB	LOC110180455|XP_020803789.1|DSER
OG0006090	LOC117894799|XP_034657920.1|DSUB	LOC110188219|XP_020813519.1|DSER, LOC110191350|XP_020817857.1|DSER
OG0006091	LOC117894102|XP_034656868.1|DSUB	LOC110190578|XP_020816825.1|DSER
OG0006092	LOC117903051|XP_034670681.1|DSUB	LOC110181516|XP_020804948.1|DSER
OG0006093	LOC117891450|XP_034652821.1|DSUB	LOC110189448|XP_020815180.1|DSER
OG0006094	LOC117895036|XP_034658301.1|DSUB	LOC110179010|XP_020802009.1|DSER
OG0006095	LOC117891774|XP_034653328.1|DSUB	LOC110189001|XP_020814612.1|DSER
OG0006096	LOC117892225|XP_034654219.1|DSUB	LOC110178044|XP_020800720.1|DSER
OG0006097	LOC117895875|XP_034659761.1|DSUB	LOC110185208|XP_020809592.1|DSER
OG0006098	LOC117901704|XP_034668464.1|DSUB	LOC110187501|XP_020812553.1|DSER
OG0006099	LOC117890499|XP_034651282.1|DSUB	LOC110177711|XP_020800211.1|DSER
OG0006100	LOC117890650|XP_034651494.1|DSUB	LOC110177744|XP_020800266.1|DSER
OG0006101	LOC117901760|XP_034668539.1|DSUB	LOC110183333|XP_020807239.1|DSER
OG0006102	LOC117890912|XP_034651918.1|DSUB	LOC110180366|XP_020803695.1|DSER
OG0006103	LOC117903703|XP_034671939.1|DSUB	LOC110181631|XP_020805097.1|DSER
OG0006104	LOC117898917|XP_034664520.1|DSUB	LOC110183532|XP_020807488.1|DSER
OG0006105	LOC117896527|XP_034660793.1|DSUB	LOC110183518|XP_020807464.1|DSER
OG0006106	LOC117894300|XP_034657156.1|DSUB	LOC110177518|XP_020799933.1|DSER
OG0006107	LOC117891694|XP_034653174.1|DSUB	LOC110179245|XP_020802362.1|DSER
OG0006108	LOC117902943|XP_034670449.1|DSUB	LOC110178846|XP_020801765.1|DSER
OG0006109	LOC117894312|XP_034657169.1|DSUB	LOC110190415|XP_020816541.1|DSER
OG0006110	LOC117895009|XP_034658250.1|DSUB	LOC110185229|XP_020809622.1|DSER
OG0006111	LOC117889951|XP_034650397.1|DSUB	LOC110179202|XP_020802279.1|DSER
OG0006112	LOC117892166|XP_034654123.1|DSUB	LOC110191635|XP_020818185.1|DSER
OG0006113	LOC117894473|XP_034657464.1|DSUB	LOC110190073|XP_020816037.1|DSER
OG0006114	LOC117896290|XP_034660399.1|DSUB	LOC110186597|XP_020811484.1|DSER
OG0006115	LOC117890857|XP_034651834.1|DSUB	LOC110178243|XP_020800952.1|DSER
OG0006116	LOC117890504|XP_034651290.1|DSUB	LOC110176344|XP_020798332.1|DSER
OG0006117	LOC117891577|XP_034652992.1|DSUB	LOC110176337|XP_020798318.1|DSER
OG0006118	LOC117892130|XP_034654056.1|DSUB	LOC110182581|XP_020806290.1|DSER
OG0006119	LOC117891517|XP_034652904.1|DSUB	LOC110189519|XP_020815304.1|DSER
OG0006120	LOC117891701|XP_034653184.1|DSUB	LOC110189865|XP_020815746.1|DSER
OG0006121	LOC117894974|XP_034658203.1|DSUB	LOC110190104|XP_020816071.1|DSER
OG0006122	LOC117902915|XP_034670380.1|DSUB	LOC110187521|XP_020812576.1|DSER
OG0006123	LOC117891224|XP_034652461.1|DSUB	LOC110178001|XP_020800664.1|DSER
OG0006124	LOC117898946|XP_034664559.1|DSUB	LOC110176448|XP_020798457.1|DSER
OG0006125	LOC117895841|XP_034659684.1|DSUB	LOC110177482|XP_020799888.1|DSER
OG0006126	LOC117893296|XP_034655760.1|DSUB	LOC110190543|XP_020816749.1|DSER
OG0006127	LOC117893818|XP_034656461.1|DSUB	LOC110176165|XP_020798061.1|DSER
OG0006128	LOC117895554|XP_034659151.1|DSUB	LOC110176208|XP_020798130.1|DSER
OG0006129	LOC117893696|XP_034656276.1|DSUB	LOC110176155|XP_020798051.1|DSER
OG0006130	LOC117893146|XP_034655498.1|DSUB	LOC110176192|XP_020798101.1|DSER
OG0006131	LOC117895120|XP_034658419.1|DSUB	LOC110176259|XP_020798230.1|DSER
OG0006132	LOC117895122|XP_034658422.1|DSUB	LOC110176262|XP_020798234.1|DSER
OG0006133	LOC117893147|XP_034655499.1|DSUB	LOC110176193|XP_020798103.1|DSER
OG0006134	LOC117893205|XP_034655620.1|DSUB	LOC110176289|XP_020798268.1|DSER
OG0006135	LOC117895835|XP_034659666.1|DSUB	LOC110176136|XP_020798031.1|DSER
OG0006136	LOC117895843|XP_034659687.1|DSUB	LOC110177483|XP_020799891.1|DSER
OG0006137	LOC117893788|XP_034656423.1|DSUB	LOC110176251|XP_020798214.1|DSER
OG0006138	LOC117892072|XP_034653951.1|DSUB	LOC110178459|XP_020801259.1|DSER
OG0006139	LOC117889928|XP_034650346.1|DSUB	LOC110178238|XP_020800948.1|DSER
OG0006140	LOC117891746|XP_034653243.1|DSUB	LOC110175989|XP_020797846.1|DSER
OG0006141	LOC117892008|XP_034653790.1|DSUB	LOC110186841|XP_020812069.1|DSER
OG0006142	LOC117892933|XP_034655142.1|DSUB	LOC110185286|XP_020809693.1|DSER
OG0006143	LOC117895761|XP_034659524.1|DSUB	LOC110177510|XP_020799923.1|DSER
OG0006144	LOC117895490|XP_034659077.1|DSUB	LOC110190882|XP_020817197.1|DSER
OG0006145	LOC117894156|XP_034656944.1|DSUB	LOC110189950|XP_020815897.1|DSER
OG0006146	LOC117902296|XP_034669467.1|DSUB	LOC110183841|XP_020807851.1|DSER
OG0006147	LOC117896233|XP_034660269.1|DSUB	LOC110191091|XP_020817494.1|DSER
OG0006148	LOC117893132|XP_034655473.1|DSUB	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER
OG0006149	LOC117895767|XP_034659532.1|DSUB	LOC110177502|XP_020799914.1|DSER
OG0006150	LOC117895758|XP_034659522.1|DSUB	LOC110177500|XP_020799912.1|DSER
OG0006151	LOC117901995|XP_034668900.1|DSUB	LOC110183208|XP_020807080.1|DSER
OG0006152	LOC117898862|XP_034664431.1|DSUB	LOC110190526|XP_020816731.1|DSER
OG0006153	LOC117890519|XP_034651315.1|DSUB	LOC110176539|XP_020798591.1|DSER
OG0006154	LOC117899592|XP_034665602.1|DSUB	LOC110186782|XP_020811714.1|DSER
OG0006155	LOC117897639|XP_034662505.1|DSUB	LOC110191051|XP_020817436.1|DSER
OG0006156	LOC117899495|XP_034665435.1|DSUB	LOC110188225|XP_020813531.1|DSER
OG0006157	LOC117891030|XP_034652084.1|DSUB	LOC110191513|XP_020818039.1|DSER
OG0006158	LOC117895637|XP_034659290.1|DSUB	LOC110181257|XP_020804621.1|DSER
OG0006159	LOC117891571|XP_034652984.1|DSUB	LOC110189199|XP_020814829.1|DSER
OG0006160	LOC117891027|XP_034652081.1|DSUB	LOC110191494|XP_020818017.1|DSER
OG0006161	LOC117890654|XP_034651512.1|DSUB	LOC110177087|XP_020799273.1|DSER
OG0006162	LOC117902967|XP_034670512.1|DSUB	LOC110185442|XP_020809925.1|DSER
OG0006163	LOC117891601|XP_034653025.1|DSUB	LOC110189206|XP_020814837.1|DSER
OG0006165	LOC117894859|XP_034658007.1|DSUB	LOC110177514|XP_020799929.1|DSER
OG0006166	LOC117902622|XP_034670031.1|DSUB	LOC110176943|XP_020799103.1|DSER
OG0006167	LOC117891888|XP_034653578.1|DSUB	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER
OG0006168	LOC117900463|XP_034666733.1|DSUB	LOC110181560|XP_020805005.1|DSER
OG0006169	LOC117901256|XP_034667875.1|DSUB	LOC110180456|XP_020803791.1|DSER
OG0006170	LOC117892175|XP_034654145.1|DSUB	LOC110179337|XP_020802500.1|DSER
OG0006171	LOC117898835|XP_034664402.1|DSUB	LOC110190258|XP_020816280.1|DSER
