Orthogroup	DSUB.longest_only	DELE.longest_only
OG0003580	LOC117890313|XP_034650991.1|DSUB	LOC108143486|XP_017123423.1|DELE
OG0003581	LOC117895276|XP_034658700.1|DSUB	LOC108146163|XP_017127548.1|DELE
OG0003582	LOC117895442|XP_034658998.1|DSUB	LOC108150261|XP_017133830.1|DELE
OG0003583	LOC117892349|XP_034654440.1|DSUB	LOC108136759|XP_017113604.1|DELE, LOC108134604|XP_017110458.1|DELE
OG0003584	LOC117891277|XP_034652545.1|DSUB	LOC108141439|XP_017120320.1|DELE
OG0003585	LOC117892968|XP_034655192.1|DSUB	LOC108135688|XP_017112018.1|DELE
OG0003586	LOC117902916|XP_034670382.1|DSUB	LOC108145280|XP_017126068.1|DELE
OG0003587	LOC117901620|XP_034668338.1|DSUB	LOC108148068|XP_017130410.1|DELE
OG0003588	LOC117898301|XP_034663462.1|DSUB	LOC108135849|XP_017112229.1|DELE
OG0003589	LOC117890664|XP_034651528.1|DSUB	LOC108141261|XP_017120002.1|DELE
OG0003590	LOC117894365|XP_034657254.1|DSUB	LOC108145887|XP_017127024.1|DELE
OG0003591	LOC117892982|XP_034655222.1|DSUB	LOC108146310|XP_017127756.1|DELE
OG0003592	LOC117894463|XP_034657454.1|DSUB	LOC108146865|XP_017128581.1|DELE
OG0003593	LOC117894128|XP_034656909.1|DSUB	LOC108142349|XP_017121629.1|DELE
OG0003594	LOC117893298|XP_034655764.1|DSUB	LOC108146973|XP_017128719.1|DELE
OG0003595	LOC117890212|XP_034650835.1|DSUB	LOC108144364|XP_017124617.1|DELE
OG0003596	LOC117891066|XP_034652130.1|DSUB	LOC108145070|XP_017125740.1|DELE
OG0003597	LOC117892408|XP_034654529.1|DSUB	LOC108145073|XP_017125745.1|DELE
OG0003598	LOC117894968|XP_034658193.1|DSUB	LOC108146442|XP_017127935.1|DELE
OG0003599	LOC117902695|XP_034670127.1|DSUB	LOC108139055|XP_017117163.1|DELE
OG0003600	LOC117895640|XP_034659295.1|DSUB	LOC108147437|XP_017129415.1|DELE
OG0003601	LOC117891312|XP_034652614.1|DSUB	LOC108145557|XP_017126547.1|DELE
OG0003602	LOC117891210|XP_034652440.1|DSUB	LOC108143410|XP_017123289.1|DELE
OG0003603	LOC117895808|XP_034659625.1|DSUB	LOC108147379|XP_017129302.1|DELE
OG0003604	LOC117900310|XP_034666521.1|DSUB	LOC108135193|XP_017111304.1|DELE
OG0003605	LOC117898493|XP_034663824.1|DSUB	LOC108135743|XP_017112069.1|DELE
OG0003606	LOC117890367|XP_034651053.1|DSUB	LOC108144570|XP_017125048.1|DELE
OG0003607	LOC117890589|XP_034651416.1|DSUB	LOC108144758|XP_017125352.1|DELE
OG0003608	LOC117893792|XP_034656426.1|DSUB	LOC108150290|XP_017133881.1|DELE
OG0003609	LOC117891784|XP_034653345.1|DSUB	LOC108143551|XP_017123549.1|DELE
OG0003610	LOC117893924|XP_034656596.1|DSUB	LOC108135638|XP_017111948.1|DELE
OG0003611	LOC117893726|XP_034656332.1|DSUB	LOC108142365|XP_017121660.1|DELE
OG0003612	LOC117891526|XP_034652917.1|DSUB	LOC108145378|XP_017126262.1|DELE
OG0003613	LOC117890425|XP_034651136.1|DSUB	LOC108149638|XP_017132861.1|DELE
OG0003614	LOC117890101|XP_034650656.1|DSUB	LOC108149613|XP_017132813.1|DELE
OG0003615	LOC117891620|XP_034653047.1|DSUB	LOC108143428|XP_017123332.1|DELE
OG0003616	LOC117891839|XP_034653480.1|DSUB	LOC108137558|XP_017114773.1|DELE
OG0003617	LOC117890019|XP_034650515.1|DSUB	LOC108144413|XP_017124748.1|DELE
OG0003618	LOC117890018|XP_034650512.1|DSUB	LOC108144412|XP_017124746.1|DELE
OG0003619	LOC117891010|XP_034652057.1|DSUB	LOC108144993|XP_017125640.1|DELE
OG0003620	LOC117892718|XP_034655029.1|DSUB	LOC108144472|XP_017124872.1|DELE
OG0003621	LOC117895452|XP_034659015.1|DSUB	LOC108142508|XP_017121908.1|DELE
OG0003622	LOC117895450|XP_034659010.1|DSUB	LOC108142506|XP_017121901.1|DELE
OG0003623	LOC117890826|XP_034651794.1|DSUB	LOC108149106|XP_017131994.1|DELE
OG0003624	LOC117891213|XP_034652446.1|DSUB	LOC108143473|XP_017123406.1|DELE
OG0003625	LOC117890334|XP_034651017.1|DSUB	LOC108149635|XP_017132856.1|DELE
OG0003626	LOC117891666|XP_034653122.1|DSUB	LOC108144338|XP_017124550.1|DELE
OG0003627	LOC117892464|XP_034654605.1|DSUB	LOC108145180|XP_017125906.1|DELE
OG0003628	LOC117892152|XP_034654091.1|DSUB	LOC108141378|XP_017120203.1|DELE
OG0003629	LOC117891103|XP_034652181.1|DSUB	LOC108144987|XP_017125630.1|DELE
OG0003630	LOC117892159|XP_034654110.1|DSUB	LOC108144641|XP_017125170.1|DELE
OG0003631	LOC117893829|XP_034656477.1|DSUB	LOC108146229|XP_017127642.1|DELE
OG0003632	LOC117894936|XP_034658130.1|DSUB	LOC108147413|XP_017129341.1|DELE
OG0003633	LOC117892331|XP_034654375.1|DSUB	LOC108145004|XP_017125655.1|DELE
OG0003634	LOC117894864|XP_034658015.1|DSUB	LOC108147466|XP_017129493.1|DELE
OG0003635	LOC117893039|XP_034655298.1|DSUB	LOC108146271|XP_017127700.1|DELE
OG0003636	LOC117889968|XP_034650422.1|DSUB	LOC108145506|XP_017126457.1|DELE
OG0003637	LOC117889905|XP_034650317.1|DSUB	LOC108143489|XP_017123428.1|DELE
OG0003638	LOC117894404|XP_034657307.1|DSUB	LOC108142585|XP_017122033.1|DELE
OG0003639	LOC117900320|XP_034666543.1|DSUB	LOC108141955|XP_017121086.1|DELE
OG0003640	LOC117889893|XP_034650294.1|DSUB	LOC108144575|XP_017125055.1|DELE
OG0003641	LOC117892182|XP_034654159.1|DSUB	LOC108145204|XP_017125935.1|DELE
OG0003642	LOC117892723|XP_034655035.1|DSUB	LOC108145465|XP_017126400.1|DELE
OG0003643	LOC117892725|XP_034655039.1|DSUB	LOC108144512|XP_017124940.1|DELE
OG0003644	LOC117891276|XP_034652544.1|DSUB	LOC108141345|XP_017120144.1|DELE
OG0003645	LOC117893251|XP_034655708.1|DSUB	LOC108145962|XP_017127170.1|DELE
OG0003646	LOC117895298|XP_034658747.1|DSUB	LOC108146449|XP_017127948.1|DELE
OG0003647	LOC117895526|XP_034659123.1|DSUB	LOC108142726|XP_017122239.1|DELE
OG0003648	LOC117902219|XP_034669343.1|DSUB	LOC108147787|XP_017130016.1|DELE
OG0003649	LOC117898623|XP_034664070.1|DSUB	LOC108143767|XP_017123785.1|DELE
OG0003650	LOC117902703|XP_034670140.1|DSUB, LOC117897959|XP_034662956.1|DSUB	LOC108136572|XP_017113370.1|DELE
OG0003651	LOC117898850|XP_034664418.1|DSUB	LOC108148948|XP_017131769.1|DELE
OG0003652	LOC117894605|XP_034657647.1|DSUB	LOC108146616|XP_017128151.1|DELE
OG0003653	LOC117894823|XP_034657960.1|DSUB	LOC108142844|XP_017122402.1|DELE
OG0003654	LOC117893943|XP_034656624.1|DSUB	LOC108146720|XP_017128301.1|DELE
OG0003655	LOC117900758|XP_034667131.1|DSUB	LOC108138942|XP_017117009.1|DELE
OG0003656	LOC117893886|XP_034656549.1|DSUB	LOC108146826|XP_017128507.1|DELE
OG0003657	LOC117893046|XP_034655314.1|DSUB	LOC108150203|XP_017133702.1|DELE
OG0003658	LOC117897303|XP_034661941.1|DSUB	LOC108139220|XP_017117367.1|DELE
OG0003659	LOC117894330|XP_034657205.1|DSUB	LOC108142841|XP_017122398.1|DELE
OG0003660	LOC117893705|XP_034656283.1|DSUB, LOC117895103|XP_034658390.1|DSUB	LOC108146157|XP_017127520.1|DELE
OG0003661	LOC117894346|XP_034657226.1|DSUB	LOC108146140|XP_017127483.1|DELE
OG0003662	LOC117893656|XP_034656238.1|DSUB	LOC108142499|XP_017121885.1|DELE
OG0003663	LOC117895519|XP_034659114.1|DSUB	LOC108147558|XP_017129634.1|DELE
OG0003664	LOC117895489|XP_034659072.1|DSUB	LOC108147464|XP_017129485.1|DELE
OG0003665	LOC117892353|XP_034654448.1|DSUB	LOC108135006|XP_017111029.1|DELE
OG0003666	LOC117890873|XP_034651854.1|DSUB	LOC108145116|XP_017125816.1|DELE
OG0003667	LOC117895707|XP_034659446.1|DSUB	LOC108146045|XP_017127331.1|DELE
OG0003668	LOC117890413|XP_034651115.1|DSUB	LOC108140390|XP_017118623.1|DELE
OG0003669	LOC117891950|XP_034653697.1|DSUB	LOC108143315|XP_017123122.1|DELE
OG0003670	LOC117891948|XP_034653693.1|DSUB	LOC108143314|XP_017123121.1|DELE
OG0003671	LOC117889747|XP_034650077.1|DSUB	LOC108143425|XP_017123318.1|DELE
OG0003672	LOC117899595|XP_034665605.1|DSUB	LOC108144063|XP_017124198.1|DELE
OG0003673	LOC117890114|XP_034650676.1|DSUB	LOC108149063|XP_017131899.1|DELE
OG0003674	LOC117890061|XP_034650590.1|DSUB	LOC108141437|XP_017120314.1|DELE
OG0003675	LOC117891611|XP_034653038.1|DSUB	LOC108147039|XP_017128791.1|DELE
OG0003676	LOC117891610|XP_034653035.1|DSUB	LOC108147037|XP_017128785.1|DELE
OG0003677	LOC117898141|XP_034663228.1|DSUB	LOC108135401|XP_017111588.1|DELE
OG0003678	LOC117892972|XP_034655201.1|DSUB	LOC108146127|XP_017127461.1|DELE
OG0003679	LOC117894289|XP_034657140.1|DSUB	LOC108146453|XP_017127953.1|DELE
OG0003680	LOC117890976|XP_034652005.1|DSUB	LOC108144799|XP_017125408.1|DELE
OG0003681	LOC117891895|XP_034653589.1|DSUB	LOC108141269|XP_017120027.1|DELE
OG0003682	LOC117898576|XP_034663986.1|DSUB	LOC108134789|XP_017110727.1|DELE
OG0003683	LOC117891097|XP_034652172.1|DSUB	LOC108138693|XP_017116531.1|DELE
OG0003684	LOC117895210|XP_034658592.1|DSUB	LOC108150243|XP_017133793.1|DELE
OG0003685	LOC117895674|XP_034659387.1|DSUB	LOC108150320|XP_017133924.1|DELE
OG0003686	LOC117890244|XP_034650881.1|DSUB	LOC108141442|XP_017120329.1|DELE
OG0003687	LOC117891707|XP_034653191.1|DSUB	LOC108144526|XP_017124964.1|DELE
OG0003688	LOC117891838|XP_034653479.1|DSUB	LOC108137548|XP_017114762.1|DELE
OG0003689	LOC117895613|XP_034659253.1|DSUB	LOC108138375|XP_017116044.1|DELE
OG0003690	LOC117895497|XP_034659083.1|DSUB	LOC108135656|XP_017111977.1|DELE
OG0003691	LOC117895656|XP_034659362.1|DSUB	LOC108136023|XP_017112440.1|DELE
OG0003692	LOC117890836|XP_034651810.1|DSUB	LOC108149661|XP_017132896.1|DELE
OG0003693	LOC117895106|XP_034658398.1|DSUB	LOC108145996|XP_017127239.1|DELE
OG0003694	LOC117894811|XP_034657937.1|DSUB	LOC108146466|XP_017127969.1|DELE
OG0003695	LOC117893512|XP_034656042.1|DSUB	LOC108135645|XP_017111959.1|DELE
OG0003696	LOC117890802|XP_034651767.1|DSUB	LOC108144272|XP_017124447.1|DELE
OG0003697	LOC117890485|XP_034651261.1|DSUB	LOC108147051|XP_017128824.1|DELE
OG0003698	LOC117895666|XP_034659380.1|DSUB	LOC108150369|XP_017133995.1|DELE
OG0003699	LOC117890489|XP_034651268.1|DSUB	LOC108144600|XP_017125095.1|DELE
OG0003700	LOC117892278|XP_034654289.1|DSUB	LOC108144615|XP_017125127.1|DELE
OG0003701	LOC117902814|XP_034670330.1|DSUB	LOC108147805|XP_017130035.1|DELE
OG0003702	LOC117894873|XP_034658031.1|DSUB	LOC108146770|XP_017128398.1|DELE
OG0003703	LOC117894061|XP_034656805.1|DSUB	LOC108146489|XP_017128008.1|DELE
OG0003704	LOC117894002|XP_034656716.1|DSUB	LOC108135709|XP_017112042.1|DELE
OG0003705	LOC117892608|XP_034654840.1|DSUB	LOC108147050|XP_017128814.1|DELE
OG0003706	LOC117894581|XP_034657614.1|DSUB	LOC108147499|XP_017129553.1|DELE
OG0003707	LOC117893889|XP_034656552.1|DSUB	LOC108146241|XP_017127663.1|DELE
OG0003708	LOC117893394|XP_034655884.1|DSUB	LOC108145968|XP_017127187.1|DELE
OG0003709	LOC117891505|XP_034652887.1|DSUB	LOC108145020|XP_017125682.1|DELE
OG0003710	LOC117891495|XP_034652874.1|DSUB	LOC108145018|XP_017125681.1|DELE
OG0003711	LOC117894256|XP_034657101.1|DSUB	LOC108146478|XP_017127991.1|DELE
OG0003712	LOC117891566|XP_034652979.1|DSUB	LOC108149825|XP_017133186.1|DELE
OG0003713	LOC117892706|XP_034655011.1|DSUB	LOC108143548|XP_017123545.1|DELE
OG0003714	LOC117889794|XP_034650158.1|DSUB	LOC108143547|XP_017123544.1|DELE
OG0003715	LOC117895811|XP_034659628.1|DSUB	LOC108147396|XP_017129321.1|DELE
OG0003716	LOC117893786|XP_034656421.1|DSUB	LOC108146884|XP_017128606.1|DELE
OG0003717	LOC117893984|XP_034656689.1|DSUB	LOC108147000|XP_017128752.1|DELE
OG0003718	LOC117893314|XP_034655793.1|DSUB	LOC108147552|XP_017129627.1|DELE
OG0003719	LOC117894120|XP_034656893.1|DSUB	LOC108146901|XP_017128631.1|DELE
OG0003720	LOC117903138|XP_034670866.1|DSUB	LOC108144566|XP_017125043.1|DELE
OG0003721	LOC117890911|XP_034651917.1|DSUB	LOC108137554|XP_017114768.1|DELE
OG0003722	LOC117895708|XP_034659447.1|DSUB	LOC108142421|XP_017121765.1|DELE
OG0003723	LOC117895222|XP_034658608.1|DSUB	LOC108150246|XP_017133797.1|DELE
OG0003725	LOC117894448|XP_034657432.1|DSUB	LOC108146731|XP_017128320.1|DELE
OG0003726	LOC117895371|XP_034658848.1|DSUB	LOC108147548|XP_017129621.1|DELE
OG0003727	LOC117895803|XP_034659616.1|DSUB	LOC108142678|XP_017122172.1|DELE
OG0003728	LOC117896244|XP_034660292.1|DSUB	LOC108140610|XP_017119012.1|DELE
OG0003729	LOC117893552|XP_034656093.1|DSUB	LOC108145828|XP_017126922.1|DELE
OG0003730	LOC117893271|XP_034655730.1|DSUB	LOC108145818|XP_017126895.1|DELE
OG0003731	LOC117895436|XP_034658981.1|DSUB	LOC108146422|XP_017127916.1|DELE
OG0003732	LOC117894378|XP_034657274.1|DSUB	LOC108150123|XP_017133579.1|DELE
OG0003733	LOC117893761|XP_034656390.1|DSUB	LOC108145874|XP_017127002.1|DELE
OG0003734	LOC117895284|XP_034658711.1|DSUB	LOC108145832|XP_017126929.1|DELE
OG0003735	LOC117892620|XP_034654862.1|DSUB	LOC108144756|XP_017125350.1|DELE
OG0003736	LOC117891635|XP_034653072.1|DSUB	LOC108138849|XP_017116855.1|DELE
OG0003737	LOC117891555|XP_034652967.1|DSUB	LOC108149135|XP_017132030.1|DELE
OG0003738	LOC117890670|XP_034651537.1|DSUB	LOC108149162|XP_017132050.1|DELE
OG0003739	LOC117890950|XP_034651982.1|DSUB	LOC108149639|XP_017132863.1|DELE
OG0003740	LOC117890951|XP_034651983.1|DSUB	LOC108149668|XP_017132903.1|DELE
OG0003741	LOC117893771|XP_034656401.1|DSUB	LOC108145685|XP_017126731.1|DELE
OG0003742	LOC117894054|XP_034656798.1|DSUB	LOC108146362|XP_017127828.1|DELE
OG0003743	LOC117891483|XP_034652854.1|DSUB	LOC108147046|XP_017128808.1|DELE
OG0003744	LOC117890957|XP_034651989.1|DSUB	LOC108149622|XP_017132840.1|DELE
OG0003745	LOC117890283|XP_034650936.1|DSUB	LOC108137956|XP_017115405.1|DELE
OG0003746	LOC117889944|XP_034650372.1|DSUB	LOC108145469|XP_017126408.1|DELE
OG0003747	LOC117893521|XP_034656052.1|DSUB	LOC108147001|XP_017128753.1|DELE
OG0003748	LOC117894954|XP_034658175.1|DSUB	LOC108146962|XP_017128708.1|DELE
OG0003749	LOC117893102|XP_034655424.1|DSUB	LOC108146869|XP_017128588.1|DELE
OG0003750	LOC117893103|XP_034655425.1|DSUB	LOC108146885|XP_017128608.1|DELE
OG0003751	LOC117895635|XP_034659281.1|DSUB	LOC108146727|XP_017128313.1|DELE
OG0003752	LOC117894073|XP_034656818.1|DSUB	LOC108146807|XP_017128481.1|DELE
OG0003753	LOC117893977|XP_034656675.1|DSUB	LOC108142510|XP_017121912.1|DELE
OG0003754	LOC117893963|XP_034656653.1|DSUB	LOC108142509|XP_017121909.1|DELE
OG0003755	LOC117893486|XP_034656009.1|DSUB	LOC108146689|XP_017128235.1|DELE
OG0003756	LOC117892268|XP_034654281.1|DSUB	LOC108149600|XP_017132787.1|DELE
OG0003757	LOC117891954|XP_034653704.1|DSUB	LOC108144365|XP_017124620.1|DELE
OG0003758	LOC117892575|XP_034654794.1|DSUB	LOC108137013|XP_017114004.1|DELE, LOC108145163|XP_017125878.1|DELE
OG0003759	LOC117895401|XP_034658920.1|DSUB	LOC108147433|XP_017129400.1|DELE
OG0003760	LOC117890117|XP_034650679.1|DSUB	LOC108144662|XP_017125198.1|DELE
OG0003761	LOC117895136|XP_034658447.1|DSUB	LOC108147458|XP_017129477.1|DELE
OG0003762	LOC117895139|XP_034658454.1|DSUB	LOC108147459|XP_017129478.1|DELE
OG0003763	LOC117895255|XP_034658663.1|DSUB	LOC108142685|XP_017122181.1|DELE
OG0003764	LOC117894570|XP_034657596.1|DSUB	LOC108142606|XP_017122066.1|DELE
OG0003765	LOC117902457|XP_034669745.1|DSUB	LOC108149256|XP_017132188.1|DELE
OG0003766	LOC117903819|XP_034672190.1|DSUB	LOC108137197|XP_017114272.1|DELE
OG0003767	LOC117891283|XP_034652565.1|DSUB	LOC108141402|XP_017120249.1|DELE
OG0003768	LOC117889810|XP_034650180.1|DSUB	LOC108144834|XP_017125461.1|DELE
OG0003769	LOC117889775|XP_034650131.1|DSUB	LOC108144781|XP_017125381.1|DELE
OG0003770	LOC117902912|XP_034670362.1|DSUB	LOC108148306|XP_017130779.1|DELE
OG0003771	LOC117894619|XP_034657674.1|DSUB	LOC108147469|XP_017129503.1|DELE
OG0003772	LOC117893727|XP_034656339.1|DSUB	LOC108142363|XP_017121658.1|DELE
OG0003773	LOC117891899|XP_034653594.1|DSUB	LOC108141336|XP_017120124.1|DELE
OG0003774	LOC117890030|XP_034650537.1|DSUB	LOC108141452|XP_017120344.1|DELE
OG0003775	LOC117897701|XP_034662617.1|DSUB	LOC108148138|XP_017130481.1|DELE
OG0003776	LOC117891424|XP_034652785.1|DSUB	LOC108145064|XP_017125734.1|DELE
OG0003777	LOC117891451|XP_034652823.1|DSUB	LOC108145512|XP_017126469.1|DELE
OG0003778	LOC117890001|XP_034650479.1|DSUB	LOC108144790|XP_017125391.1|DELE
OG0003779	LOC117892266|XP_034654276.1|DSUB	LOC108143447|XP_017123365.1|DELE
OG0003780	LOC117890735|XP_034651678.1|DSUB	LOC108144502|XP_017124924.1|DELE
OG0003781	LOC117902955|XP_034670481.1|DSUB	LOC108145286|XP_017126089.1|DELE
OG0003782	LOC117889630|XP_034649975.1|DSUB	LOC108150394|XP_017134037.1|DELE
OG0003783	LOC117898738|XP_034664248.1|DSUB	LOC108140378|XP_017118571.1|DELE
OG0003784	LOC117890317|XP_034650994.1|DSUB	LOC108143438|XP_017123342.1|DELE
OG0003785	LOC117890678|XP_034651550.1|DSUB	LOC108137885|XP_017115316.1|DELE
OG0003786	LOC117890486|XP_034651264.1|DSUB	LOC108137962|XP_017115415.1|DELE
OG0003787	LOC117890493|XP_034651274.1|DSUB	LOC108137963|XP_017115418.1|DELE
OG0003788	LOC117891029|XP_034652083.1|DSUB	LOC108144863|XP_017125501.1|DELE
OG0003789	LOC117892654|XP_034654902.1|DSUB	LOC108149617|XP_017132821.1|DELE
OG0003790	LOC117893300|XP_034655767.1|DSUB	LOC108146946|XP_017128689.1|DELE
OG0003791	LOC117897422|XP_034662148.1|DSUB	LOC108148305|XP_017130777.1|DELE
OG0003792	LOC117891401|XP_034652736.1|DSUB	LOC108144889|XP_017125539.1|DELE
OG0003793	LOC117891960|XP_034653723.1|DSUB	LOC108144367|XP_017124627.1|DELE
OG0003794	LOC117889752|XP_034650089.1|DSUB	LOC108134633|XP_017110509.1|DELE
OG0003795	LOC117894025|XP_034656753.1|DSUB	LOC108143176|XP_017122914.1|DELE
OG0003796	LOC117897718|XP_034662634.1|DSUB	LOC108148818|XP_017131561.1|DELE
OG0003797	LOC117902048|XP_034669005.1|DSUB	LOC108138998|XP_017117082.1|DELE
OG0003798	LOC117889806|XP_034650174.1|DSUB	LOC108141534|XP_017120461.1|DELE
OG0003799	LOC117892440|XP_034654572.1|DSUB	LOC108137550|XP_017114765.1|DELE
OG0003800	LOC117901244|XP_034667810.1|DSUB	LOC108138956|XP_017117025.1|DELE
OG0003801	LOC117901866|XP_034668712.1|DSUB	LOC108139013|XP_017117104.1|DELE
OG0003802	LOC117902617|XP_034670019.1|DSUB	LOC108138149|XP_017115710.1|DELE
OG0003803	LOC117897728|XP_034662646.1|DSUB	LOC108148522|XP_017131049.1|DELE
OG0003804	LOC117901965|XP_034668837.1|DSUB	LOC108138741|XP_017116624.1|DELE
OG0003805	LOC117901211|XP_034667765.1|DSUB	LOC108145360|XP_017126245.1|DELE
OG0003806	LOC117901475|XP_034668130.1|DSUB	LOC108137699|XP_017115068.1|DELE
OG0003807	LOC117902639|XP_034670053.1|DSUB	LOC108137809|XP_017115206.1|DELE
OG0003808	LOC117893493|XP_034656018.1|DSUB	LOC108135606|XP_017111907.1|DELE
OG0003809	LOC117902234|XP_034669363.1|DSUB	LOC108138628|XP_017116404.1|DELE
OG0003810	LOC117890045|XP_034650555.1|DSUB	LOC108144622|XP_017125136.1|DELE
OG0003811	LOC117889985|XP_034650459.1|DSUB	LOC108143549|XP_017123547.1|DELE
OG0003812	LOC117902007|XP_034668945.1|DSUB	LOC108145301|XP_017126119.1|DELE
OG0003813	LOC117902015|XP_034668953.1|DSUB	LOC108141875|XP_017120960.1|DELE
OG0003814	LOC117901400|XP_034668025.1|DSUB	LOC108138124|XP_017115645.1|DELE
OG0003815	LOC117899657|XP_034665731.1|DSUB	LOC108136880|XP_017113820.1|DELE
OG0003816	LOC117902098|XP_034669091.1|DSUB	LOC108138825|XP_017116816.1|DELE
OG0003817	LOC117902035|XP_034668989.1|DSUB	LOC108141957|XP_017121088.1|DELE
OG0003818	LOC117900211|XP_034666382.1|DSUB	LOC108138640|XP_017116467.1|DELE
OG0003819	LOC117901089|XP_034667607.1|DSUB	LOC108134692|XP_017110579.1|DELE
OG0003820	LOC117897626|XP_034662486.1|DSUB	LOC108142975|XP_017122620.1|DELE
OG0003821	LOC117891569|XP_034652983.1|DSUB	LOC108149831|XP_017133194.1|DELE
OG0003822	LOC117902447|XP_034669733.1|DSUB	LOC108139037|XP_017117137.1|DELE
OG0003823	LOC117900808|XP_034667187.1|DSUB	LOC108147949|XP_017130223.1|DELE
OG0003824	LOC117901172|XP_034667717.1|DSUB	LOC108138733|XP_017116601.1|DELE
OG0003825	LOC117900410|XP_034666658.1|DSUB	LOC108142084|XP_017121265.1|DELE
OG0003826	LOC117901785|XP_034668585.1|DSUB	LOC108149334|XP_017132291.1|DELE
OG0003827	LOC117902036|XP_034668990.1|DSUB	LOC108141709|XP_017120681.1|DELE
OG0003828	LOC117902034|XP_034668985.1|DSUB	LOC108141839|XP_017120913.1|DELE
OG0003829	LOC117902714|XP_034670167.1|DSUB	LOC108138924|XP_017116980.1|DELE
OG0003830	LOC117900201|XP_034666354.1|DSUB	LOC108150694|XP_017134444.1|DELE
OG0003831	LOC117899141|XP_034664839.1|DSUB	LOC108144003|XP_017124112.1|DELE
OG0003832	LOC117901850|XP_034668690.1|DSUB	LOC108150733|XP_017134522.1|DELE
OG0003833	LOC117900683|XP_034667020.1|DSUB	LOC108150717|XP_017134495.1|DELE
OG0003834	LOC117899967|XP_034666013.1|DSUB	LOC108135291|XP_017111464.1|DELE
OG0003835	LOC117902773|XP_034670257.1|DSUB	LOC108138164|XP_017115743.1|DELE
OG0003836	LOC117901240|XP_034667807.1|DSUB	LOC108138892|XP_017116915.1|DELE
OG0003837	LOC117901237|XP_034667802.1|DSUB	LOC108138960|XP_017117029.1|DELE
OG0003838	LOC117900515|XP_034666802.1|DSUB	LOC108134699|XP_017110584.1|DELE
OG0003839	LOC117900237|XP_034666417.1|DSUB	LOC108149424|XP_017132480.1|DELE
OG0003840	LOC117891613|XP_034653041.1|DSUB	LOC108147038|XP_017128790.1|DELE
OG0003841	LOC117901357|XP_034667958.1|DSUB	LOC108148036|XP_017130365.1|DELE
OG0003842	LOC117902161|XP_034669191.1|DSUB	LOC108134513|XP_017110340.1|DELE
OG0003843	LOC117902125|XP_034669142.1|DSUB	LOC108149300|XP_017132237.1|DELE
OG0003844	LOC117900047|XP_034666130.1|DSUB	LOC108149464|XP_017132557.1|DELE
OG0003845	LOC117901079|XP_034667583.1|DSUB	LOC108138243|XP_017115870.1|DELE
OG0003846	LOC117900450|XP_034666711.1|DSUB	LOC108141899|XP_017121000.1|DELE
OG0003847	LOC117901506|XP_034668167.1|DSUB	LOC108141973|XP_017121113.1|DELE
OG0003848	LOC117896559|XP_034660852.1|DSUB	LOC108140381|XP_017118574.1|DELE
OG0003849	LOC117892033|XP_034653848.1|DSUB	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE
OG0003850	LOC117901661|XP_034668391.1|DSUB	LOC108149316|XP_017132260.1|DELE
OG0003851	LOC117892265|XP_034654275.1|DSUB	LOC108143567|XP_017123566.1|DELE
OG0003852	LOC117900235|XP_034666415.1|DSUB	LOC108147956|XP_017130233.1|DELE
OG0003853	LOC117890457|XP_034651191.1|DSUB	LOC108141433|XP_017120306.1|DELE
OG0003854	LOC117901514|XP_034668176.1|DSUB	LOC108150475|XP_017134157.1|DELE
OG0003855	LOC117902767|XP_034670251.1|DSUB	LOC108150474|XP_017134156.1|DELE
OG0003856	LOC117900713|XP_034667065.1|DSUB	LOC108134487|XP_017110294.1|DELE
OG0003857	LOC117900336|XP_034666565.1|DSUB	LOC108150468|XP_017134150.1|DELE
OG0003858	LOC117903561|XP_034671655.1|DSUB	LOC108134854|XP_017110819.1|DELE
OG0003859	LOC117900214|XP_034666387.1|DSUB	LOC108138935|XP_017116999.1|DELE
OG0003860	LOC117891711|XP_034653196.1|DSUB	LOC108144713|XP_017125295.1|DELE
OG0003861	LOC117902654|XP_034670073.1|DSUB	LOC108148004|XP_017130321.1|DELE
OG0003862	LOC117901714|XP_034668482.1|DSUB	LOC108149853|XP_017133221.1|DELE
OG0003863	LOC117902417|XP_034669659.1|DSUB	LOC108141773|XP_017120760.1|DELE
OG0003864	LOC117901687|XP_034668420.1|DSUB	LOC108142106|XP_017121292.1|DELE
OG0003865	LOC117899467|XP_034665374.1|DSUB	LOC108147299|XP_017129211.1|DELE
OG0003866	LOC117902027|XP_034668977.1|DSUB	LOC108138968|XP_017117039.1|DELE
OG0003867	LOC117900530|XP_034666820.1|DSUB	LOC108145553|XP_017126546.1|DELE
OG0003868	LOC117902381|XP_034669591.1|DSUB	LOC108141668|XP_017120630.1|DELE
OG0003869	LOC117900715|XP_034667070.1|DSUB	LOC108134749|XP_017110679.1|DELE
OG0003870	LOC117902698|XP_034670133.1|DSUB	LOC108149324|XP_017132274.1|DELE
OG0003871	LOC117901542|XP_034668224.1|DSUB	LOC108138341|XP_017115999.1|DELE
OG0003872	LOC117891406|XP_034652743.1|DSUB	LOC108144816|XP_017125436.1|DELE
OG0003873	LOC117899959|XP_034666005.1|DSUB	LOC108149559|XP_017132686.1|DELE
OG0003874	LOC117901434|XP_034668068.1|DSUB	LOC108138853|XP_017116858.1|DELE
OG0003875	LOC117901889|XP_034668742.1|DSUB	LOC108141702|XP_017120675.1|DELE
