Orthogroup	DNOV.longest_only	DBIA.longest_only
OG0005001	LOC115771244|XP_030572705.1|DNOV	LOC108034955|XP_016965730.1|DBIA
OG0005002	LOC115770738|XP_030572000.1|DNOV	LOC108032214|XP_016961563.1|DBIA
OG0005003	LOC115762949|XP_030561195.1|DNOV	LOC108035320|XP_016966384.1|DBIA
OG0005004	LOC115771078|XP_030572490.1|DNOV	LOC108028838|XP_016956318.1|DBIA
OG0005005	LOC115769826|XP_030570660.1|DNOV	LOC108035887|XP_016967131.1|DBIA
OG0005006	LOC115769510|XP_030570202.1|DNOV	LOC108030678|XP_016959218.1|DBIA
OG0005007	LOC115771047|XP_030572446.1|DNOV	LOC108028624|XP_016956033.1|DBIA
OG0005008	LOC115770486|XP_030571629.1|DNOV	LOC108031203|XP_016959920.1|DBIA
OG0005009	LOC115769509|XP_030570200.1|DNOV	LOC108028085|XP_016955215.1|DBIA
OG0005010	LOC115767142|XP_030567171.1|DNOV	LOC108030497|XP_016958876.1|DBIA
OG0005011	LOC115761726|XP_030559471.1|DNOV	LOC108026838|XP_016953502.1|DBIA
OG0005012	LOC115770113|XP_030571089.1|DNOV	LOC108028767|XP_016956231.1|DBIA
OG0005013	LOC115770934|XP_030572251.1|DNOV	LOC108031546|XP_016960571.1|DBIA
OG0005014	LOC115769637|XP_030570409.1|DNOV	LOC108034987|XP_016965806.1|DBIA
OG0005015	LOC115769214|XP_030569789.1|DNOV	LOC108028471|XP_016955822.1|DBIA
OG0005016	LOC115769494|XP_030570173.1|DNOV	LOC108030676|XP_016959194.1|DBIA
OG0005017	LOC115767152|XP_030567184.1|DNOV	LOC108035093|XP_016966003.1|DBIA
OG0005018	LOC115765836|XP_030565422.1|DNOV	LOC108030066|XP_016958152.1|DBIA
OG0005019	LOC115767696|XP_030567850.1|DNOV	LOC108035236|XP_016966257.1|DBIA
OG0005020	LOC115762133|XP_030560102.1|DNOV	LOC108036247|XP_016967745.1|DBIA
OG0005021	LOC115759902|XP_030556884.1|DNOV	LOC108034316|XP_016964675.1|DBIA
OG0005022	LOC115762791|XP_030561004.1|DNOV	LOC108031238|XP_016959966.1|DBIA
OG0005023	LOC115763907|XP_030562572.1|DNOV	LOC108036256|XP_016967755.1|DBIA
OG0005025	LOC115771468|XP_030573051.1|DNOV	LOC108029698|XP_016957654.1|DBIA
OG0005026	LOC115769405|XP_030570068.1|DNOV	LOC108035306|XP_016966365.1|DBIA
OG0005027	LOC115766978|XP_030566933.1|DNOV	LOC108035275|XP_016966325.1|DBIA
OG0005028	LOC115761398|XP_030559015.1|DNOV	LOC108027186|XP_016953975.1|DBIA
OG0005029	LOC115771046|XP_030572445.1|DNOV	LOC108028432|XP_016955750.1|DBIA
OG0005030	LOC115762548|XP_030560682.1|DNOV	LOC108029489|XP_016957250.1|DBIA
OG0005031	LOC115762745|XP_030560942.1|DNOV	LOC108035214|XP_016966219.1|DBIA
OG0005032	LOC115767465|XP_030567634.1|DNOV	LOC108028250|XP_016955421.1|DBIA
OG0005033	LOC115769736|XP_030570533.1|DNOV	LOC108028453|XP_016955786.1|DBIA
OG0005034	LOC115769721|XP_030570512.1|DNOV	LOC108028244|XP_016955412.1|DBIA
OG0005035	LOC115767476|XP_030567643.1|DNOV	LOC108028251|XP_016955422.1|DBIA
OG0005036	LOC115771281|XP_030572762.1|DNOV	LOC108035228|XP_016966246.1|DBIA
OG0005037	LOC115769612|XP_030570369.1|DNOV	LOC108029901|XP_016957884.1|DBIA
OG0005038	LOC115769397|XP_030570058.1|DNOV	LOC108035439|XP_016966562.1|DBIA
OG0005039	LOC115765882|XP_030565482.1|DNOV	LOC108027899|XP_016955007.1|DBIA
OG0005040	LOC115769621|XP_030570381.1|DNOV	LOC108028455|XP_016955790.1|DBIA
OG0005041	LOC115770524|XP_030571682.1|DNOV	LOC108028494|XP_016955859.1|DBIA
OG0005042	LOC115769930|XP_030570832.1|DNOV	LOC108034538|XP_016964953.1|DBIA
OG0005043	LOC115761001|XP_030558471.1|DNOV	LOC108022780|XP_016947382.1|DBIA
OG0005044	LOC115760998|XP_030558469.1|DNOV	LOC108022778|XP_016947381.1|DBIA
OG0005045	LOC115758182|XP_030554586.1|DNOV	LOC108022233|XP_016946580.1|DBIA
OG0005046	LOC115761116|XP_030558607.1|DNOV	LOC108029974|XP_016957970.1|DBIA
OG0005047	LOC115770410|XP_030571531.1|DNOV	LOC108030682|XP_016959204.1|DBIA
OG0005048	LOC115770369|XP_030571475.1|DNOV	LOC108030685|XP_016959207.1|DBIA
OG0005049	LOC115768638|XP_030569171.1|DNOV	LOC108028248|XP_016955420.1|DBIA
OG0005050	LOC115760527|XP_030557766.1|DNOV	LOC108030060|XP_016958133.1|DBIA
OG0005051	LOC115768545|XP_030569017.1|DNOV	LOC108028521|XP_016955893.1|DBIA
OG0005052	LOC115767681|XP_030567838.1|DNOV	LOC108028816|XP_016956292.1|DBIA
OG0005053	LOC115758817|XP_030555454.1|DNOV	LOC108032625|XP_016962052.1|DBIA
OG0005054	LOC115771508|XP_030573097.1|DNOV	LOC108028418|XP_016955730.1|DBIA
OG0005055	LOC115768765|XP_030569314.1|DNOV	LOC108024027|XP_016949283.1|DBIA
OG0005056	LOC115760714|XP_030558041.1|DNOV	LOC108026929|XP_016953631.1|DBIA
OG0005057	LOC115770984|XP_030572330.1|DNOV	LOC108028525|XP_016955897.1|DBIA
OG0005058	LOC115771299|XP_030572786.1|DNOV	LOC108034852|XP_016965479.1|DBIA
OG0005059	LOC115762339|XP_030560365.1|DNOV	LOC108022161|XP_016946494.1|DBIA
OG0005060	LOC115761118|XP_030558612.1|DNOV	LOC108022655|XP_016947202.1|DBIA
OG0005061	LOC115763540|XP_030562017.1|DNOV	LOC108034309|XP_016964668.1|DBIA
OG0005062	LOC115763031|XP_030561303.1|DNOV	LOC108026703|XP_016953286.1|DBIA
OG0005063	LOC115760870|XP_030558288.1|DNOV	LOC108027643|XP_016954652.1|DBIA
OG0005064	LOC115770050|XP_030570993.1|DNOV	LOC108035423|XP_016966540.1|DBIA
OG0005065	LOC115761834|XP_030559673.1|DNOV	LOC108030167|XP_016958393.1|DBIA
OG0005066	LOC115760941|XP_030558381.1|DNOV	LOC108036624|XP_016968384.1|DBIA
OG0005067	LOC115762034|XP_030559960.1|DNOV	LOC108026877|XP_016953557.1|DBIA
OG0005068	LOC115766770|XP_030566635.1|DNOV	LOC108028769|XP_016956233.1|DBIA
OG0005069	LOC115760649|XP_030557973.1|DNOV	LOC108029577|XP_016957428.1|DBIA
OG0005070	LOC115759115|XP_030555821.1|DNOV	LOC108026686|XP_016953264.1|DBIA
OG0005071	LOC115765918|XP_030565526.1|DNOV	LOC108030606|XP_016959082.1|DBIA
OG0005072	LOC115764434|XP_030563297.1|DNOV	LOC108023487|XP_016948501.1|DBIA
OG0005073	LOC115760955|XP_030558403.1|DNOV	LOC108030356|XP_016958712.1|DBIA
OG0005074	LOC115769646|XP_030570419.1|DNOV	LOC108034806|XP_016965321.1|DBIA
OG0005075	LOC115760688|XP_030558015.1|DNOV	LOC108026541|XP_016952978.1|DBIA
OG0005076	LOC115762257|XP_030560272.1|DNOV	LOC108023038|XP_016947768.1|DBIA
OG0005078	LOC115767171|XP_030567214.1|DNOV	LOC108034565|XP_016964984.1|DBIA
OG0005079	LOC115761092|XP_030558574.1|DNOV	LOC108022569|XP_016947058.1|DBIA
OG0005080	LOC115770068|XP_030571026.1|DNOV	LOC108034401|XP_016964772.1|DBIA
OG0005081	LOC115762177|XP_030560157.1|DNOV	LOC108030211|XP_016958467.1|DBIA
OG0005082	LOC115769804|XP_030570632.1|DNOV	LOC108030690|XP_016959213.1|DBIA
OG0005083	LOC115767210|XP_030567264.1|DNOV	LOC108023992|XP_016949217.1|DBIA
OG0005084	LOC115766195|XP_030565908.1|DNOV	LOC108034989|XP_016965808.1|DBIA
OG0005085	LOC115766222|XP_030565939.1|DNOV	LOC108028297|XP_016955508.1|DBIA
OG0005086	LOC115762504|XP_030560604.1|DNOV	LOC108030350|XP_016958704.1|DBIA
OG0005087	LOC115769344|XP_030569964.1|DNOV	LOC108035184|XP_016966153.1|DBIA
OG0005088	LOC115762085|XP_030560038.1|DNOV	LOC108022823|XP_016947453.1|DBIA
OG0005089	LOC115762082|XP_030560034.1|DNOV	LOC108022822|XP_016947452.1|DBIA
OG0005090	LOC115757932|XP_030554260.1|DNOV	LOC108026804|XP_016953458.1|DBIA
OG0005091	LOC115762359|XP_030560389.1|DNOV	LOC108029668|XP_016957585.1|DBIA
OG0005092	LOC115770188|XP_030571209.1|DNOV	LOC108028828|XP_016956306.1|DBIA
OG0005093	LOC115767792|XP_030567987.1|DNOV	LOC108028468|XP_016955817.1|DBIA
OG0005094	LOC115767143|XP_030567167.1|DNOV	LOC108034893|XP_016965593.1|DBIA
OG0005095	LOC115762395|XP_030560436.1|DNOV	LOC108022595|XP_016947114.1|DBIA
OG0005096	LOC115763369|XP_030561760.1|DNOV	LOC108027895|XP_016955003.1|DBIA
OG0005097	LOC115760588|XP_030557876.1|DNOV	LOC108026930|XP_016953632.1|DBIA
OG0005098	LOC115763583|XP_030562102.1|DNOV	LOC108022729|XP_016947302.1|DBIA
OG0005099	LOC115762379|XP_030560419.1|DNOV	LOC108023122|XP_016947879.1|DBIA
OG0005100	LOC115762216|XP_030560209.1|DNOV	LOC108023121|XP_016947878.1|DBIA
OG0005101	LOC115770799|XP_030572082.1|DNOV	LOC108032082|XP_016961395.1|DBIA
OG0005102	LOC115771566|XP_030573180.1|DNOV	LOC108022832|XP_016947466.1|DBIA
OG0005103	LOC115759074|XP_030555767.1|DNOV	LOC108026685|XP_016953263.1|DBIA
OG0005104	LOC115763594|XP_030562076.1|DNOV	LOC108036131|XP_016967605.1|DBIA
OG0005105	LOC115771204|XP_030572664.1|DNOV	LOC108034570|XP_016964990.1|DBIA
OG0005107	LOC115769324|XP_030569920.1|DNOV	LOC108035659|XP_016966856.1|DBIA
OG0005108	LOC115761128|XP_030558648.1|DNOV	LOC108036910|XP_016968804.1|DBIA
OG0005109	LOC115764419|XP_030563276.1|DNOV	LOC108032605|XP_016962025.1|DBIA
OG0005110	LOC115765818|XP_030565401.1|DNOV	LOC108035005|XP_016965837.1|DBIA
OG0005111	LOC115769851|XP_030570690.1|DNOV	LOC108028631|XP_016956041.1|DBIA
OG0005112	LOC115769960|XP_030570866.1|DNOV	LOC108031207|XP_016959933.1|DBIA
OG0005113	LOC115769550|XP_030570253.1|DNOV	LOC108028633|XP_016956045.1|DBIA
OG0005114	LOC115769810|XP_030570639.1|DNOV	LOC108035570|XP_016966728.1|DBIA
OG0005115	LOC115765573|XP_030565082.1|DNOV	LOC108027770|XP_016954821.1|DBIA
OG0005116	LOC115769846|XP_030570682.1|DNOV	LOC108035404|XP_016966513.1|DBIA
OG0005117	LOC115768865|XP_030569430.1|DNOV	LOC108023424|XP_016948399.1|DBIA
OG0005118	LOC115759803|XP_030556746.1|DNOV	LOC108034120|XP_016964396.1|DBIA
OG0005119	LOC115762479|XP_030560563.1|DNOV	LOC108026669|XP_016953205.1|DBIA
OG0005120	LOC115767133|XP_030567155.1|DNOV	LOC108035448|XP_016966573.1|DBIA
OG0005121	LOC115769428|XP_030570095.1|DNOV	LOC108030735|XP_016959266.1|DBIA
OG0005122	LOC115769730|XP_030570526.1|DNOV	LOC108028598|XP_016956004.1|DBIA
OG0005123	LOC115769795|XP_030570623.1|DNOV	LOC108028793|XP_016956263.1|DBIA
OG0005124	LOC115769968|XP_030570881.1|DNOV	LOC108035101|XP_016966016.1|DBIA
OG0005125	LOC115769772|XP_030570597.1|DNOV	LOC108035098|XP_016966011.1|DBIA
OG0005126	LOC115767163|XP_030567203.1|DNOV	LOC108035379|XP_016966474.1|DBIA
OG0005127	LOC115769654|XP_030570426.1|DNOV	LOC108034879|XP_016965573.1|DBIA
OG0005128	LOC115760730|XP_030558065.1|DNOV	LOC108030267|XP_016958579.1|DBIA
OG0005129	LOC115770165|XP_030571183.1|DNOV	LOC108028569|XP_016955965.1|DBIA
OG0005130	LOC115770306|XP_030571401.1|DNOV	LOC108028528|XP_016955908.1|DBIA
OG0005131	LOC115770812|XP_030572097.1|DNOV	LOC108028445|XP_016955770.1|DBIA
OG0005132	LOC115770279|XP_030571367.1|DNOV	LOC108028425|XP_016955744.1|DBIA
OG0005133	LOC115766926|XP_030566870.1|DNOV	LOC108035604|XP_016966772.1|DBIA
OG0005134	LOC115770392|XP_030571500.1|DNOV	LOC108030568|XP_016958958.1|DBIA
OG0005135	LOC115767660|XP_030567808.1|DNOV	LOC108035431|XP_016966552.1|DBIA
OG0005136	LOC115767658|XP_030567805.1|DNOV	LOC108035377|XP_016966470.1|DBIA
OG0005137	LOC115761654|XP_030559355.1|DNOV	LOC108024667|XP_016950225.1|DBIA
OG0005138	LOC115769535|XP_030570236.1|DNOV	LOC108028107|XP_016955242.1|DBIA
OG0005139	LOC115767666|XP_030567813.1|DNOV	LOC108028303|XP_016955514.1|DBIA
OG0005140	LOC115758517|XP_030555070.1|DNOV	LOC108027774|XP_016954825.1|DBIA
OG0005141	LOC115761145|XP_030558673.1|DNOV	LOC108036449|XP_016968086.1|DBIA
OG0005142	LOC115771144|XP_030572575.1|DNOV	LOC108035477|XP_016966616.1|DBIA
OG0005143	LOC115770983|XP_030572314.1|DNOV	LOC108035039|XP_016965874.1|DBIA
OG0005144	LOC115771143|XP_030572573.1|DNOV	LOC108034589|XP_016965011.1|DBIA
OG0005145	LOC115771157|XP_030572589.1|DNOV	LOC108035664|XP_016966861.1|DBIA
OG0005146	LOC115769491|XP_030570169.1|DNOV	LOC108028377|XP_016955659.1|DBIA
OG0005147	LOC115769394|XP_030570057.1|DNOV	LOC108028379|XP_016955664.1|DBIA
OG0005148	LOC115770442|XP_030571576.1|DNOV	LOC108030574|XP_016958989.1|DBIA
OG0005149	LOC115760977|XP_030558440.1|DNOV	LOC108022671|XP_016947231.1|DBIA
OG0005150	LOC115762608|XP_030560764.1|DNOV	LOC108035282|XP_016966336.1|DBIA
OG0005151	LOC115762824|XP_030561046.1|DNOV	LOC108035208|XP_016966207.1|DBIA
OG0005152	LOC115762825|XP_030561047.1|DNOV	LOC108035537|XP_016966693.1|DBIA
OG0005153	LOC115762943|XP_030561189.1|DNOV	LOC108035556|XP_016966713.1|DBIA
OG0005154	LOC115762942|XP_030561186.1|DNOV	LOC108035058|XP_016965932.1|DBIA
OG0005155	LOC115765823|XP_030565406.1|DNOV	LOC108031064|XP_016959761.1|DBIA
OG0005156	LOC115770927|XP_030572244.1|DNOV	LOC108027332|XP_016954233.1|DBIA
OG0005157	LOC115761138|XP_030558658.1|DNOV	LOC108026634|XP_016953144.1|DBIA
OG0005158	LOC115769474|XP_030570152.1|DNOV	LOC108028276|XP_016955469.1|DBIA
OG0005159	LOC115765819|XP_030565403.1|DNOV, LOC115767665|XP_030567812.1|DNOV	LOC108035427|XP_016966547.1|DBIA
OG0005160	LOC115771070|XP_030572482.1|DNOV	LOC108028122|XP_016955261.1|DBIA
OG0005161	LOC115760703|XP_030558032.1|DNOV	LOC108026858|XP_016953528.1|DBIA
OG0005162	LOC115764385|XP_030563211.1|DNOV	LOC108023651|XP_016948760.1|DBIA
OG0005163	LOC115770025|XP_030570940.1|DNOV	LOC108030816|XP_016959405.1|DBIA
OG0005164	LOC115771007|XP_030572368.1|DNOV	LOC108035483|XP_016966622.1|DBIA
OG0005165	LOC115758250|XP_030554666.1|DNOV	LOC108030201|XP_016958447.1|DBIA
OG0005166	LOC115767898|XP_030568131.1|DNOV	LOC108032942|XP_016962505.1|DBIA
OG0005167	LOC115767903|XP_030568136.1|DNOV	LOC108032871|XP_016962360.1|DBIA
OG0005168	LOC115769936|XP_030570837.1|DNOV	LOC108035454|XP_016966581.1|DBIA
OG0005169	LOC115770440|XP_030571574.1|DNOV	LOC108035067|XP_016965947.1|DBIA
OG0005170	LOC115770364|XP_030571467.1|DNOV	LOC108035065|XP_016965944.1|DBIA
OG0005171	LOC115770125|XP_030571119.1|DNOV	LOC108035066|XP_016965946.1|DBIA
OG0005172	LOC115761043|XP_030558518.1|DNOV	LOC108026822|XP_016953478.1|DBIA
OG0005173	LOC115762520|XP_030560640.1|DNOV	LOC108030440|XP_016958819.1|DBIA
OG0005174	LOC115760946|XP_030558388.1|DNOV	LOC108023056|XP_016947792.1|DBIA
OG0005175	LOC115760566|XP_030557836.1|DNOV	LOC108022597|XP_016947119.1|DBIA
OG0005176	LOC115757774|XP_030554061.1|DNOV	LOC108029749|XP_016957731.1|DBIA
OG0005177	LOC115760741|XP_030558078.1|DNOV	LOC108023005|XP_016947725.1|DBIA
OG0005178	LOC115769584|XP_030570320.1|DNOV	LOC108035677|XP_016966876.1|DBIA
OG0005179	LOC115771094|XP_030572512.1|DNOV	LOC108034827|XP_016965425.1|DBIA
OG0005180	LOC115771190|XP_030572644.1|DNOV	LOC108028524|XP_016955900.1|DBIA
OG0005181	LOC115765245|XP_030564566.1|DNOV	LOC108025930|XP_016952112.1|DBIA
OG0005182	LOC115762068|XP_030560016.1|DNOV	LOC108036441|XP_016968068.1|DBIA
OG0005183	LOC115761296|XP_030558902.1|DNOV	LOC108036365|XP_016967935.1|DBIA
OG0005184	LOC115765402|XP_030564803.1|DNOV	LOC108036549|XP_016968269.1|DBIA
OG0005185	LOC115759467|XP_030556264.1|DNOV	LOC108036241|XP_016967739.1|DBIA
OG0005186	LOC115762190|XP_030560173.1|DNOV	LOC108022585|XP_016947099.1|DBIA
OG0005187	LOC115762528|XP_030560667.1|DNOV	LOC108030095|XP_016958231.1|DBIA
OG0005188	LOC115761114|XP_030558605.1|DNOV	LOC108030273|XP_016958587.1|DBIA
OG0005189	LOC115768701|XP_030569250.1|DNOV	LOC108024199|XP_016949538.1|DBIA
OG0005190	LOC115770488|XP_030571635.1|DNOV	LOC108035703|XP_016966914.1|DBIA
OG0005191	LOC115770714|XP_030571974.1|DNOV	LOC108024574|XP_016950064.1|DBIA
OG0005192	LOC115764952|XP_030564144.1|DNOV	LOC108023071|XP_016947809.1|DBIA
OG0005193	LOC115762107|XP_030560068.1|DNOV	LOC108036480|XP_016968149.1|DBIA
OG0005194	LOC115762071|XP_030560020.1|DNOV	LOC108029564|XP_016957406.1|DBIA
OG0005195	LOC115764680|XP_030563732.1|DNOV	LOC108030037|XP_016958097.1|DBIA
OG0005196	LOC115771550|XP_030573155.1|DNOV	LOC108028763|XP_016956226.1|DBIA
OG0005197	LOC115760950|XP_030558399.1|DNOV	LOC108026956|XP_016953658.1|DBIA
OG0005198	LOC115770427|XP_030571555.1|DNOV	LOC108035936|XP_016967217.1|DBIA
OG0005199	LOC115760032|XP_030557063.1|DNOV	LOC108030142|XP_016958347.1|DBIA
OG0005200	LOC115759966|XP_030556979.1|DNOV	LOC108022483|XP_016946922.1|DBIA
OG0005201	LOC115760985|XP_030558451.1|DNOV	LOC108022445|XP_016946837.1|DBIA
OG0005202	LOC115765117|XP_030564408.1|DNOV	LOC108036571|XP_016968308.1|DBIA
OG0005203	LOC115760966|XP_030558418.1|DNOV	LOC108036344|XP_016967900.1|DBIA
OG0005204	LOC115759003|XP_030555671.1|DNOV	LOC108034092|XP_016964348.1|DBIA
OG0005205	LOC115758776|XP_030555402.1|DNOV	LOC108034716|XP_016965149.1|DBIA
OG0005206	LOC115762156|XP_030560130.1|DNOV	LOC108022974|XP_016947688.1|DBIA
OG0005207	LOC115762150|XP_030560122.1|DNOV	LOC108036400|XP_016968007.1|DBIA
OG0005208	LOC115762444|XP_030560505.1|DNOV	LOC108036268|XP_016967768.1|DBIA
OG0005209	LOC115758451|XP_030554979.1|DNOV	LOC108029212|XP_016956892.1|DBIA
OG0005210	LOC115758995|XP_030555658.1|DNOV	LOC108029152|XP_016956774.1|DBIA
OG0005211	LOC115771582|XP_030573202.1|DNOV	LOC108030860|XP_016959492.1|DBIA
OG0005212	LOC115760959|XP_030558411.1|DNOV	LOC108026820|XP_016953476.1|DBIA
OG0005213	LOC115767996|XP_030568261.1|DNOV	LOC108023408|XP_016948355.1|DBIA
OG0005214	LOC115759807|XP_030556755.1|DNOV	LOC108036759|XP_016968577.1|DBIA
OG0005215	LOC115760056|XP_030557093.1|DNOV	LOC108029235|XP_016956918.1|DBIA
OG0005216	LOC115763585|XP_030562064.1|DNOV	LOC108036103|XP_016967564.1|DBIA
OG0005217	LOC115763164|XP_030561475.1|DNOV	LOC108033784|XP_016963877.1|DBIA
OG0005218	LOC115763197|XP_030561518.1|DNOV	LOC108036785|XP_016968618.1|DBIA
OG0005219	LOC115762031|XP_030559954.1|DNOV	LOC108036603|XP_016968354.1|DBIA
OG0005220	LOC115769974|XP_030570892.1|DNOV	LOC108028879|XP_016956379.1|DBIA
OG0005221	LOC115763204|XP_030561529.1|DNOV	LOC108032802|XP_016962297.1|DBIA
OG0005222	LOC115765538|XP_030565019.1|DNOV	LOC108033619|XP_016963472.1|DBIA
OG0005223	LOC115763509|XP_030561966.1|DNOV	LOC108032674|XP_016962132.1|DBIA
OG0005224	LOC115758984|XP_030555647.1|DNOV	LOC108036724|XP_016968512.1|DBIA
OG0005225	LOC115763564|XP_030562043.1|DNOV	LOC108027653|XP_016954659.1|DBIA
OG0005226	LOC115759862|XP_030556826.1|DNOV	LOC108036763|XP_016968584.1|DBIA
OG0005227	LOC115758365|XP_030554812.1|DNOV	LOC108034201|XP_016964521.1|DBIA
OG0005228	LOC115758364|XP_030554811.1|DNOV	LOC108033662|XP_016963588.1|DBIA
OG0005229	LOC115765974|XP_030565587.1|DNOV	LOC108029150|XP_016956770.1|DBIA
OG0005230	LOC115758750|XP_030555368.1|DNOV	LOC108033769|XP_016963854.1|DBIA
OG0005231	LOC115765515|XP_030564993.1|DNOV	LOC108033324|XP_016963102.1|DBIA
OG0005232	LOC115763068|XP_030561356.1|DNOV	LOC108027824|XP_016954894.1|DBIA
OG0005233	LOC115758353|XP_030554796.1|DNOV	LOC108028981|XP_016956510.1|DBIA
OG0005234	LOC115769251|XP_030569823.1|DNOV	LOC108032763|XP_016962248.1|DBIA
OG0005235	LOC115759935|XP_030556934.1|DNOV	LOC108033933|XP_016964101.1|DBIA
OG0005236	LOC115765986|XP_030565609.1|DNOV	LOC108027680|XP_016954715.1|DBIA
OG0005237	LOC115765881|XP_030565481.1|DNOV	LOC108027837|XP_016954911.1|DBIA
OG0005238	LOC115765942|XP_030565547.1|DNOV	LOC108027734|XP_016954775.1|DBIA
OG0005239	LOC115760303|XP_030557450.1|DNOV	LOC108036125|XP_016967599.1|DBIA
OG0005240	LOC115768664|XP_030569205.1|DNOV	LOC108034277|XP_016964625.1|DBIA
OG0005241	LOC115766004|XP_030565633.1|DNOV	LOC108027783|XP_016954836.1|DBIA
OG0005242	LOC115760089|XP_030557134.1|DNOV	LOC108033856|XP_016963980.1|DBIA
OG0005243	LOC115765873|XP_030565470.1|DNOV	LOC108029121|XP_016956727.1|DBIA
OG0005244	LOC115761704|XP_030559435.1|DNOV	LOC108031666|XP_016960792.1|DBIA
OG0005245	LOC115766046|XP_030565679.1|DNOV	LOC108027292|XP_016954174.1|DBIA
OG0005246	LOC115765889|XP_030565490.1|DNOV	LOC108029169|XP_016956803.1|DBIA
OG0005247	LOC115760885|XP_030558307.1|DNOV	LOC108022686|XP_016947247.1|DBIA
OG0005248	LOC115768604|XP_030569117.1|DNOV	LOC108031413|XP_016960302.1|DBIA
OG0005249	LOC115765646|XP_030565164.1|DNOV	LOC108023968|XP_016949181.1|DBIA
OG0005250	LOC115763073|XP_030561368.1|DNOV	LOC108033725|XP_016963760.1|DBIA
OG0005251	LOC115759720|XP_030556590.1|DNOV	LOC108033970|XP_016964171.1|DBIA
OG0005252	LOC115763461|XP_030561895.1|DNOV	LOC108033632|XP_016963539.1|DBIA
OG0005253	LOC115768566|XP_030569045.1|DNOV	LOC108033624|XP_016963486.1|DBIA
OG0005254	LOC115763420|XP_030561838.1|DNOV	LOC108032385|XP_016961695.1|DBIA
OG0005255	LOC115763602|XP_030562088.1|DNOV	LOC108032746|XP_016962222.1|DBIA
OG0005256	LOC115759855|XP_030556817.1|DNOV	LOC108024076|XP_016949336.1|DBIA
OG0005257	LOC115763524|XP_030561988.1|DNOV	LOC108036143|XP_016967620.1|DBIA
OG0005258	LOC115762989|XP_030561234.1|DNOV	LOC108032707|XP_016962175.1|DBIA
OG0005259	LOC115769167|XP_030569726.1|DNOV	LOC108032636|XP_016962069.1|DBIA
OG0005260	LOC115769169|XP_030569732.1|DNOV	LOC108032635|XP_016962068.1|DBIA
OG0005261	LOC115763144|XP_030561454.1|DNOV	LOC108034012|XP_016964230.1|DBIA
OG0005262	LOC115759903|XP_030556885.1|DNOV	LOC108029175|XP_016956817.1|DBIA
OG0005263	LOC115763442|XP_030561867.1|DNOV	LOC108032643|XP_016962078.1|DBIA
OG0005264	LOC115772130|XP_030573971.1|DNOV	LOC108024834|XP_016950457.1|DBIA
OG0005265	LOC115769163|XP_030569719.1|DNOV	LOC108032657|XP_016962102.1|DBIA
OG0005266	LOC115763316|XP_030561672.1|DNOV	LOC108032716|XP_016962186.1|DBIA
OG0005267	LOC115758890|XP_030555546.1|DNOV	LOC108027776|XP_016954827.1|DBIA
OG0005268	LOC115758887|XP_030555542.1|DNOV	LOC108027772|XP_016954823.1|DBIA
OG0005269	LOC115763404|XP_030561814.1|DNOV	LOC108027855|XP_016954942.1|DBIA
OG0005270	LOC115758920|XP_030555579.1|DNOV	LOC108034329|XP_016964695.1|DBIA
OG0005271	LOC115759144|XP_030555855.1|DNOV	LOC108033740|XP_016963787.1|DBIA
OG0005272	LOC115758338|XP_030554772.1|DNOV	LOC108034064|XP_016964307.1|DBIA
OG0005273	LOC115759325|XP_030556097.1|DNOV	LOC108036061|XP_016967493.1|DBIA
OG0005274	LOC115759258|XP_030556018.1|DNOV	LOC108033976|XP_016964183.1|DBIA
OG0005275	LOC115768661|XP_030569201.1|DNOV	LOC108034489|XP_016964886.1|DBIA
OG0005276	LOC115760317|XP_030557465.1|DNOV	LOC108029243|XP_016956927.1|DBIA
OG0005277	LOC115759919|XP_030556914.1|DNOV	LOC108029301|XP_016956993.1|DBIA
OG0005278	LOC115762157|XP_030560131.1|DNOV	LOC108030241|XP_016958536.1|DBIA
OG0005279	LOC115758683|XP_030555284.1|DNOV	LOC108021857|XP_016946134.1|DBIA
OG0005280	LOC115765951|XP_030565560.1|DNOV	LOC108027877|XP_016954982.1|DBIA
OG0005281	LOC115759112|XP_030555814.1|DNOV	LOC108029128|XP_016956738.1|DBIA
OG0005282	LOC115765661|XP_030565179.1|DNOV	LOC108027304|XP_016954186.1|DBIA
OG0005283	LOC115764816|XP_030563924.1|DNOV	LOC108026362|XP_016952765.1|DBIA
OG0005284	LOC115765948|XP_030565555.1|DNOV	LOC108033777|XP_016963866.1|DBIA
OG0005285	LOC115765952|XP_030565561.1|DNOV	LOC108034281|XP_016964629.1|DBIA
OG0005286	LOC115766010|XP_030565641.1|DNOV	LOC108027782|XP_016954834.1|DBIA
OG0005287	LOC115766009|XP_030565638.1|DNOV	LOC108027780|XP_016954832.1|DBIA
OG0005288	LOC115759917|XP_030556911.1|DNOV	LOC108033693|XP_016963681.1|DBIA
OG0005289	LOC115760060|XP_030557099.1|DNOV	LOC108027345|XP_016954255.1|DBIA
OG0005290	LOC115759410|XP_030556161.1|DNOV	LOC108027299|XP_016954181.1|DBIA
OG0005291	LOC115763488|XP_030561939.1|DNOV	LOC108032349|XP_016961649.1|DBIA
OG0005292	LOC115763333|XP_030561698.1|DNOV	LOC108032541|XP_016961903.1|DBIA
OG0005293	LOC115759292|XP_030556054.1|DNOV	LOC108029307|XP_016957000.1|DBIA
