Orthogroup	DANA.longest_only	DELE.longest_only
OG0006200	LOC6499204|XP_001955120.1|DANA	LOC108140725|XP_017119182.1|DELE
OG0006201	LOC6505093|XP_032307862.1|DANA	LOC108136517|XP_017113266.1|DELE
OG0006202	LOC6505094|XP_001965479.1|DANA	LOC108136665|XP_017113479.1|DELE
OG0006203	LOC6504986|XP_032307900.1|DANA	LOC108136253|XP_017112787.1|DELE
OG0006204	LOC6500323|XP_001952970.1|DANA	LOC108136991|XP_017113975.1|DELE
OG0006205	LOC6504451|XP_032308162.1|DANA	LOC108137421|XP_017114573.1|DELE
OG0006206	LOC6503210|XP_032311841.1|DANA	LOC108134935|XP_017110944.1|DELE
OG0006207	LOC6497570|XP_001961796.2|DANA	LOC108149387|XP_017132405.1|DELE
OG0006208	LOC6507680|XP_001956133.1|DANA	LOC108146040|XP_017127325.1|DELE
OG0006209	LOC6504510|XP_001967046.2|DANA	LOC108136608|XP_017113415.1|DELE
OG0006210	LOC6501948|XP_032308336.1|DANA	LOC108136417|XP_017113013.1|DELE
OG0006211	LOC6497233|XP_001962513.1|DANA	LOC108149519|XP_017132636.1|DELE
OG0006212	LOC6498312|XP_001962512.1|DANA	LOC108149518|XP_017132635.1|DELE
OG0006213	LOC6500066|XP_001953289.1|DANA	LOC108140998|XP_017119561.1|DELE
OG0006214	LOC6502368|XP_001967164.1|DANA	LOC108141620|XP_017120575.1|DELE
OG0006215	LOC6503977|XP_001963942.3|DANA	LOC108136441|XP_017113089.1|DELE
OG0006216	LOC6501330|XP_001955005.2|DANA	LOC108148942|XP_017131763.1|DELE
OG0006217	LOC6505210|XP_001965552.1|DANA	LOC108136336|XP_017112929.1|DELE
OG0006218	LOC6498425|XP_001962783.2|DANA	LOC108149498|XP_017132610.1|DELE
OG0006219	LOC6504834|XP_001966420.1|DANA	LOC108150395|XP_017134038.1|DELE
OG0006220	LOC6507864|XP_001956487.2|DANA	LOC108135698|XP_017112028.1|DELE
OG0006221	LOC6500559|XP_001953479.3|DANA	LOC108143104|XP_017122815.1|DELE
OG0006222	LOC6500558|XP_001953477.1|DANA	LOC108142906|XP_017122482.1|DELE
OG0006223	LOC6504976|XP_001965698.1|DANA	LOC108144407|XP_017124731.1|DELE
OG0006224	LOC6504472|XP_001966963.3|DANA	LOC108137403|XP_017114551.1|DELE
OG0006225	LOC6504756|XP_001966296.2|DANA	LOC108141197|XP_017119934.1|DELE
OG0006226	LOC6496619|XP_001961275.1|DANA	LOC108143284|XP_017123088.1|DELE
OG0006227	LOC6505014|XP_001965627.1|DANA	LOC108142431|XP_017121779.1|DELE
OG0006228	LOC6496024|XP_001960065.1|DANA	LOC108143383|XP_017123237.1|DELE
OG0006229	LOC6505477|XP_032311781.1|DANA	LOC108145284|XP_017126077.1|DELE
OG0006230	LOC6504951|XP_001965748.2|DANA	LOC108149983|XP_017133395.1|DELE
OG0006231	LOC6505263|XP_032307804.1|DANA	LOC108138523|XP_017116272.1|DELE
OG0006232	LOC6503208|XP_014761336.1|DANA	LOC108138549|XP_017116309.1|DELE
OG0006233	LOC116656481|XP_032312033.1|DANA	LOC108138448|XP_017116137.1|DELE
OG0006234	LOC6505318|XP_001965749.1|DANA	LOC108149982|XP_017133394.1|DELE
OG0006235	LOC6498802|XP_001967286.1|DANA	LOC108134890|XP_017110882.1|DELE
OG0006236	LOC6503747|XP_001963816.1|DANA	LOC108148165|XP_017130553.1|DELE
OG0006237	LOC6504474|XP_001966969.1|DANA	LOC108137409|XP_017114557.1|DELE
OG0006238	LOC6502323|XP_001967152.2|DANA	LOC108145572|XP_017126574.1|DELE
OG0006239	LOC6504813|XP_001966385.1|DANA	LOC108140935|XP_017119492.1|DELE
OG0006240	LOC6506018|XP_001964784.1|DANA	LOC108148549|XP_017131086.1|DELE
OG0006241	LOC6504950|XP_001965750.1|DANA	LOC108149981|XP_017133392.1|DELE
OG0006242	LOC6502968|XP_001963498.2|DANA	LOC108137732|XP_017115120.1|DELE
OG0006243	LOC6505681|XP_001964465.1|DANA	LOC108139266|XP_017117443.1|DELE
OG0006244	LOC6500554|XP_001953469.1|DANA	LOC108142955|XP_017122585.1|DELE
OG0006245	LOC6501223|XP_001954794.1|DANA	LOC108148762|XP_017131453.1|DELE
OG0006246	LOC6502370|XP_001967547.1|DANA	LOC108136212|XP_017112708.1|DELE
OG0006247	LOC6496477|XP_032306526.1|DANA	LOC108149625|XP_017132844.1|DELE
OG0006248	LOC6499478|XP_032305874.1|DANA	LOC108140791|XP_017119274.1|DELE
OG0006249	LOC6503852|XP_014760406.1|DANA	LOC108134969|XP_017110985.1|DELE
OG0006250	LOC6504914|XP_032309328.1|DANA	LOC108136511|XP_017113260.1|DELE
OG0006251	LOC6499254|XP_001955017.1|DANA	LOC108148646|XP_017131260.1|DELE
OG0006252	LOC6501336|XP_032307613.1|DANA	LOC108148644|XP_017131257.1|DELE
OG0006253	LOC116655046|XP_032307914.1|DANA, LOC6502352|XP_032307835.1|DANA	LOC108136210|XP_017112707.1|DELE
OG0006255	LOC6501064|XP_001954488.1|DANA	LOC108137398|XP_017114546.1|DELE
OG0006256	LOC6505320|XP_001965753.1|DANA	LOC108150023|XP_017133472.1|DELE
OG0006257	LOC6505083|XP_014760290.1|DANA	LOC108137276|XP_017114363.1|DELE
OG0006258	LOC6504398|XP_032308210.1|DANA	LOC108136570|XP_017113367.1|DELE
OG0006259	LOC6499026|XP_001955487.1|DANA	LOC108139356|XP_017117569.1|DELE
OG0006260	LOC6505040|XP_001965579.2|DANA	LOC108137277|XP_017114365.1|DELE
OG0006261	LOC6504235|XP_001965116.1|DANA	LOC108138200|XP_017115806.1|DELE
OG0006262	LOC6493211|XP_001957279.1|DANA	LOC108137332|XP_017114453.1|DELE
OG0006263	LOC6504050|XP_001964083.1|DANA	LOC108136251|XP_017112778.1|DELE
OG0006264	LOC6502211|XP_001966023.1|DANA	LOC108136165|XP_017112651.1|DELE
OG0006265	LOC6495892|XP_032306140.1|DANA	LOC108141410|XP_017120262.1|DELE
OG0006266	LOC6502228|XP_001966025.1|DANA	LOC108136314|XP_017112901.1|DELE
OG0006267	LOC6505225|XP_014760324.1|DANA	LOC108136596|XP_017113399.1|DELE
OG0006268	LOC6495863|XP_001959735.2|DANA	LOC108134637|XP_017110513.1|DELE
OG0006269	LOC6499384|XP_001954740.1|DANA	LOC108143105|XP_017122816.1|DELE
OG0006270	LOC6499285|XP_001954951.2|DANA	LOC108137255|XP_017114328.1|DELE
OG0006271	LOC6500251|XP_001952937.1|DANA	LOC108135870|XP_017112262.1|DELE
OG0006272	LOC6507965|XP_032308007.1|DANA	LOC108138573|XP_017116344.1|DELE
OG0006273	LOC6496621|XP_001961281.1|DANA	LOC108145056|XP_017125725.1|DELE
OG0006274	LOC6502163|XP_001966099.2|DANA	LOC108136227|XP_017112737.1|DELE
OG0006275	LOC6505146|XP_001965436.2|DANA	LOC108141007|XP_017119574.1|DELE
OG0006277	LOC6501374|XP_001955101.2|DANA	LOC108135873|XP_017112263.1|DELE
OG0006278	LOC6505266|XP_001965652.2|DANA	LOC108136185|XP_017112672.1|DELE
OG0006279	LOC6504266|XP_032308826.1|DANA	LOC108135420|XP_017111629.1|DELE
OG0006280	LOC6503694|XP_014761037.1|DANA	LOC108140878|XP_017119397.1|DELE
OG0006281	LOC6503953|XP_001963909.1|DANA	LOC108140877|XP_017119396.1|DELE
OG0006282	LOC6502932|XP_001963565.1|DANA	LOC108147602|XP_017129731.1|DELE
OG0006283	LOC6499057|XP_001955396.1|DANA	LOC108150396|XP_017134042.1|DELE
OG0006284	LOC6506795|XP_001957222.1|DANA	LOC108146387|XP_017127870.1|DELE
OG0006285	LOC6499601|XP_001954319.1|DANA	LOC108141224|XP_017119965.1|DELE
OG0006286	LOC6500896|XP_001954123.2|DANA	LOC108137011|XP_017114000.1|DELE
OG0006287	LOC6504268|XP_001967378.1|DANA	LOC108135438|XP_017111668.1|DELE
OG0006288	LOC6505951|XP_001964667.1|DANA	LOC108144040|XP_017124167.1|DELE
OG0006289	LOC6500879|XP_001954095.1|DANA	LOC108136818|XP_017113711.1|DELE
OG0006290	LOC6501887|XP_014759637.1|DANA	LOC108136504|XP_017113232.1|DELE
OG0006291	LOC6497050|XP_001962849.1|DANA	LOC108138325|XP_017115976.1|DELE
OG0006292	LOC6502155|XP_014759953.1|DANA	LOC108149999|XP_017133425.1|DELE
OG0006293	LOC6507405|XP_032309634.1|DANA	LOC108145660|XP_017126702.1|DELE
OG0006294	LOC6498791|XP_001967261.2|DANA	LOC108147687|XP_017129886.1|DELE
OG0006295	LOC6504097|XP_001964169.1|DANA	LOC108137584|XP_017114803.1|DELE
OG0006296	LOC6498754|XP_001967270.1|DANA	LOC108134845|XP_017110795.1|DELE
OG0006297	LOC6503847|XP_014761092.2|DANA	LOC108148149|XP_017130511.1|DELE
OG0006298	LOC6498789|XP_001967259.1|DANA	LOC108147732|XP_017129949.1|DELE
OG0006299	LOC6501918|XP_014759667.1|DANA	LOC108135910|XP_017112317.1|DELE
OG0006300	LOC6505149|XP_001965442.2|DANA	LOC108141172|XP_017119892.1|DELE
OG0006301	LOC6503156|XP_001963537.1|DANA	LOC108147725|XP_017129943.1|DELE
OG0006302	LOC6503105|XP_001963436.2|DANA	LOC108144579|XP_017125064.1|DELE
OG0006303	LOC6495488|XP_014763332.1|DANA	LOC108144551|XP_017125014.1|DELE
OG0006304	LOC6501361|XP_001955074.2|DANA	LOC108148765|XP_017131456.1|DELE
OG0006305	LOC6499221|XP_032308593.1|DANA	LOC108148625|XP_017131213.1|DELE
OG0006306	LOC26515147|XP_032308614.1|DANA	LOC108143922|XP_017123995.1|DELE
OG0006307	LOC6500289|XP_014766482.1|DANA	LOC108143110|XP_017122822.1|DELE
OG0006308	LOC6496751|XP_001967862.1|DANA	LOC108150040|XP_017133491.1|DELE
OG0006309	LOC6505309|XP_032307841.1|DANA	LOC108147656|XP_017129825.1|DELE
OG0006310	LOC6499150|XP_001955206.1|DANA	LOC108148362|XP_017130870.1|DELE
OG0006311	LOC6503674|XP_032308473.1|DANA	LOC108136434|XP_017113080.1|DELE
OG0006312	LOC6503676|XP_001963953.1|DANA	LOC108136610|XP_017113418.1|DELE
OG0006313	LOC6503876|XP_001963759.1|DANA	LOC108138550|XP_017116310.1|DELE
OG0006314	LOC26515188|XP_032311937.1|DANA	LOC108134819|XP_017110761.1|DELE
OG0006315	LOC6499390|XP_032312332.1|DANA	LOC108142950|XP_017122572.1|DELE
OG0006316	LOC6503691|XP_001963914.1|DANA	LOC108140900|XP_017119433.1|DELE
OG0006317	LOC6503714|XP_001963874.1|DANA	LOC108138592|XP_017116372.1|DELE
OG0006318	LOC6498749|XP_001967276.1|DANA	LOC108134869|XP_017110847.1|DELE
OG0006319	LOC6493941|XP_001961278.1|DANA	LOC108141527|XP_017120449.1|DELE
OG0006320	LOC6501898|XP_001966711.2|DANA	LOC108137335|XP_017114456.1|DELE
OG0006321	LOC6501892|XP_001966720.1|DANA	LOC108136523|XP_017113287.1|DELE
OG0006322	LOC6501860|XP_001966786.1|DANA	LOC108137406|XP_017114553.1|DELE
OG0006323	LOC6502849|XP_001958220.1|DANA	LOC108134822|XP_017110765.1|DELE
OG0006324	LOC6503890|XP_032308420.1|DANA	LOC108136277|XP_017112846.1|DELE
OG0006325	LOC6499798|XP_001953893.2|DANA	LOC108140779|XP_017119256.1|DELE
OG0006326	LOC6493599|XP_001958071.1|DANA	LOC108136128|XP_017112608.1|DELE
OG0006327	LOC6505599|XP_001964618.1|DANA	LOC108149005|XP_017131838.1|DELE
OG0006328	LOC6499506|XP_014766114.1|DANA	LOC108137363|XP_017114488.1|DELE
OG0006329	LOC6504090|XP_001964156.1|DANA	LOC108136269|XP_017112817.1|DELE
OG0006330	LOC6501447|XP_032310174.1|DANA	LOC108143855|XP_017123906.1|DELE
OG0006331	LOC6505284|XP_001965686.2|DANA	LOC108137310|XP_017114424.1|DELE
OG0006332	LOC6504895|XP_001966547.1|DANA	LOC108150012|XP_017133454.1|DELE
OG0006333	LOC6505233|XP_001965589.3|DANA	LOC108136501|XP_017113224.1|DELE
OG0006334	LOC6503802|XP_001963718.1|DANA	LOC108136447|XP_017113101.1|DELE
OG0006335	LOC6500811|XP_001953959.1|DANA	LOC108148922|XP_017131728.1|DELE
OG0006336	LOC6503132|XP_001963483.1|DANA	LOC108138409|XP_017116083.1|DELE
OG0006337	LOC6505025|XP_001965611.1|DANA	LOC108142274|XP_017121488.1|DELE
OG0006338	LOC6500991|XP_001954311.1|DANA	LOC108140960|XP_017119516.1|DELE
OG0006339	LOC6500189|XP_001966666.1|DANA	LOC108134906|XP_017110905.1|DELE
OG0006340	LOC6502952|XP_001963530.1|DANA	LOC108147694|XP_017129897.1|DELE
OG0006341	LOC6507745|XP_001956259.1|DANA	LOC108137290|XP_017114398.1|DELE
OG0006342	LOC6505190|XP_032307891.1|DANA	LOC108137306|XP_017114419.1|DELE
OG0006343	LOC6505189|XP_032307889.1|DANA	LOC108137233|XP_017114301.1|DELE
OG0006344	LOC26513674|XP_014759023.2|DANA, LOC6504420|XP_032308330.1|DANA	LOC108150044|XP_017133498.1|DELE
OG0006345	LOC6501627|XP_032312113.1|DANA	LOC108148712|XP_017131366.1|DELE
OG0006346	LOC6499403|XP_001954707.1|DANA	LOC108148747|XP_017131430.1|DELE
OG0006347	LOC6501649|XP_014767149.1|DANA	LOC108136760|XP_017113600.1|DELE
OG0006348	LOC6505139|XP_001965426.1|DANA	LOC108141394|XP_017120241.1|DELE
OG0006349	LOC6502231|XP_032308697.1|DANA	LOC108136270|XP_017112825.1|DELE
OG0006350	LOC6506007|XP_001964769.2|DANA	LOC108149025|XP_017131860.1|DELE
OG0006351	LOC6502931|XP_032311810.1|DANA	LOC108137667|XP_017115010.1|DELE
OG0006352	LOC6494943|XP_001959352.1|DANA	LOC108149823|XP_017133184.1|DELE
OG0006353	LOC6498997|XP_014765869.1|DANA	LOC108149009|XP_017131841.1|DELE
OG0006354	LOC6499502|XP_001954494.2|DANA	LOC108137377|XP_017114517.1|DELE
OG0006355	LOC6505285|XP_001965689.1|DANA	LOC108137270|XP_017114353.1|DELE
OG0006356	LOC6504605|XP_001966540.1|DANA	LOC108136237|XP_017112757.1|DELE
OG0006357	LOC6502103|XP_032309379.1|DANA	LOC108148150|XP_017130514.1|DELE
OG0006358	LOC6507448|XP_001955991.3|DANA	LOC108145974|XP_017127194.1|DELE
OG0006359	LOC6505644|XP_001964542.1|DANA	LOC108140582|XP_017118953.1|DELE
OG0006360	LOC6503092|XP_032308972.1|DANA	LOC108141535|XP_017120465.1|DELE
OG0006361	LOC6499439|XP_001954637.2|DANA	LOC108148407|XP_017130931.1|DELE
OG0006362	LOC6504882|XP_032309255.1|DANA	LOC108137125|XP_017114153.1|DELE
OG0006363	LOC6498808|XP_032308103.1|DANA	LOC108134856|XP_017110828.1|DELE
OG0006364	LOC6504238|XP_001965107.1|DANA	LOC108138186|XP_017115787.1|DELE
OG0006365	LOC6498771|XP_001967239.1|DANA	LOC108145157|XP_017125876.1|DELE
OG0006366	LOC6498784|XP_001967245.1|DANA	LOC108144619|XP_017125137.1|DELE
OG0006367	LOC6504443|XP_001966973.1|DANA	LOC108137404|XP_017114552.1|DELE
OG0006368	LOC6505966|XP_032305388.1|DANA	LOC108148888|XP_017131680.1|DELE
OG0006369	LOC6505561|XP_032305371.1|DANA	LOC108148627|XP_017131219.1|DELE
OG0006370	LOC6501895|XP_001966714.1|DANA	LOC108136465|XP_017113147.1|DELE
OG0006371	LOC6505577|XP_001964669.1|DANA	LOC108143773|XP_017123790.1|DELE
OG0006372	LOC6505604|XP_001964611.1|DANA	LOC108149031|XP_017131871.1|DELE
OG0006373	LOC6505304|XP_001965722.3|DANA	LOC108136528|XP_017113291.1|DELE
OG0006374	LOC6503677|XP_001963951.1|DANA	LOC108136532|XP_017113302.1|DELE
OG0006375	LOC6503723|XP_032308477.1|DANA	LOC108137668|XP_017115012.1|DELE
OG0006376	LOC6501988|XP_001966825.1|DANA	LOC108137412|XP_017114560.1|DELE
OG0006377	LOC6505064|XP_001965530.1|DANA	LOC108136633|XP_017113441.1|DELE
OG0006378	LOC6506011|XP_014760879.1|DANA	LOC108148897|XP_017131700.1|DELE
OG0006379	LOC6504744|XP_032309050.1|DANA	LOC108148134|XP_017130472.1|DELE
OG0006380	LOC6502117|XP_001966176.1|DANA	LOC108137184|XP_017114256.1|DELE
OG0006381	LOC6498757|XP_001967264.1|DANA	LOC108137126|XP_017114155.1|DELE
OG0006382	LOC6504087|XP_001964148.1|DANA	LOC108150035|XP_017133487.1|DELE
OG0006383	LOC6503559|XP_032308714.1|DANA	LOC108138410|XP_017116084.1|DELE
OG0006384	LOC6504092|XP_001964159.1|DANA	LOC108138411|XP_017116088.1|DELE
OG0006385	LOC6501066|XP_001954492.2|DANA	LOC108137375|XP_017114515.1|DELE
OG0006386	LOC6497283|XP_001962394.1|DANA	LOC108135223|XP_017111342.1|DELE
OG0006387	LOC6501602|XP_001955568.1|DANA	LOC108148488|XP_017131010.1|DELE
OG0006388	LOC6503853|XP_001963716.3|DANA	LOC108136445|XP_017113097.1|DELE
OG0006389	LOC6503803|XP_001963717.1|DANA	LOC108136446|XP_017113098.1|DELE
OG0006390	LOC6505797|XP_001964392.1|DANA	LOC108136799|XP_017113680.1|DELE
OG0006391	LOC6500185|XP_001953066.2|DANA	LOC108135936|XP_017112377.1|DELE
OG0006392	LOC6503597|XP_001964087.2|DANA	LOC108136331|XP_017112924.1|DELE
OG0006393	LOC6497404|XP_001962153.2|DANA	LOC108150529|XP_017134247.1|DELE
OG0006394	LOC6498734|XP_001967843.1|DANA	LOC108140404|XP_017118608.1|DELE
OG0006395	LOC6501195|XP_001954741.1|DANA	LOC108143096|XP_017122806.1|DELE
OG0006396	LOC6503175|XP_001963582.1|DANA	LOC108137769|XP_017115160.1|DELE
OG0006397	LOC6503783|XP_001963751.1|DANA	LOC108136478|XP_017113179.1|DELE
OG0006398	LOC6503940|XP_001963882.1|DANA	LOC108141335|XP_017120120.1|DELE
OG0006399	LOC6504922|XP_001966596.1|DANA	LOC108137673|XP_017115017.1|DELE
OG0006400	LOC6504921|XP_001966595.3|DANA	LOC108137672|XP_017115016.1|DELE
OG0006401	LOC6506283|XP_001958200.2|DANA	LOC108135539|XP_017111776.1|DELE
OG0006402	LOC6499292|XP_001954930.1|DANA	LOC108140804|XP_017119292.1|DELE
OG0006403	LOC6499290|XP_001954937.1|DANA	LOC108140354|XP_017118537.1|DELE
OG0006404	LOC6499413|XP_001954692.1|DANA	LOC108140519|XP_017118817.1|DELE
OG0006405	LOC6506673|XP_001957440.2|DANA	LOC108146952|XP_017128696.1|DELE
OG0006406	LOC6499065|XP_001955375.1|DANA	LOC108147227|XP_017129108.1|DELE
OG0006407	LOC6501937|XP_032308109.1|DANA	LOC108136488|XP_017113191.1|DELE
OG0006408	LOC6502951|XP_001963532.1|DANA	LOC108147701|XP_017129911.1|DELE
OG0006409	LOC6502170|XP_001966087.1|DANA	LOC108148178|XP_017130568.1|DELE
OG0006410	LOC6503844|XP_001963706.1|DANA	LOC108137693|XP_017115055.1|DELE
OG0006411	LOC6502137|XP_001966139.1|DANA	LOC108137753|XP_017115142.1|DELE
OG0006412	LOC6501342|XP_001955030.1|DANA	LOC108148893|XP_017131692.1|DELE
OG0006413	LOC6499247|XP_014765984.1|DANA	LOC108148789|XP_017131495.1|DELE
OG0006414	LOC6500278|XP_001952886.2|DANA	LOC108144070|XP_017124206.1|DELE
OG0006415	LOC6501915|XP_014759653.1|DANA	LOC108137284|XP_017114382.1|DELE
OG0006416	LOC6503859|XP_001963729.1|DANA	LOC108138553|XP_017116312.1|DELE
OG0006417	LOC6497722|XP_001961487.1|DANA	LOC108138870|XP_017116886.1|DELE
OG0006418	LOC6504495|XP_001967009.2|DANA	LOC108150028|XP_017133477.1|DELE
OG0006419	LOC6499981|XP_032305459.1|DANA	LOC108143056|XP_017122757.1|DELE
OG0006420	LOC6501508|XP_001955390.1|DANA	LOC108135181|XP_017111292.1|DELE
OG0006421	LOC6498384|XP_032311300.1|DANA	LOC108137775|XP_017115167.1|DELE
OG0006422	LOC6497133|XP_001962688.1|DANA	LOC108137796|XP_017115189.1|DELE
OG0006423	LOC6499364|XP_001954789.1|DANA	LOC108148814|XP_017131554.1|DELE
OG0006424	LOC6501222|XP_001954790.1|DANA	LOC108148816|XP_017131558.1|DELE
OG0006425	LOC6499365|XP_001954787.1|DANA	LOC108148731|XP_017131399.1|DELE
OG0006426	LOC6501220|XP_001954786.1|DANA	LOC108148730|XP_017131398.1|DELE
OG0006427	LOC6501468|XP_001955313.1|DANA	LOC108147303|XP_017129216.1|DELE
OG0006428	LOC6500776|XP_032306613.1|DANA	LOC108140579|XP_017118949.1|DELE
OG0006429	LOC6500751|XP_001953843.1|DANA	LOC108136732|XP_017113553.1|DELE
OG0006430	LOC6506760|XP_001957294.1|DANA	LOC108142770|XP_017122299.1|DELE
OG0006431	LOC6501442|XP_001955263.1|DANA	LOC108148786|XP_017131490.1|DELE
OG0006432	LOC6499214|XP_001955094.2|DANA	LOC108135774|XP_017112119.1|DELE
OG0006433	LOC6501503|XP_001955382.1|DANA	LOC108134777|XP_017110715.1|DELE
OG0006434	LOC6496946|XP_032311425.1|DANA	LOC108141838|XP_017120911.1|DELE
OG0006435	LOC6501493|XP_014767083.1|DANA	LOC108147224|XP_017129093.1|DELE
OG0006436	LOC6505222|XP_001965573.1|DANA	LOC108150021|XP_017133468.1|DELE
OG0006437	LOC6505037|XP_014760263.1|DANA	LOC108136509|XP_017113250.1|DELE
OG0006438	LOC6503351|XP_001965371.1|DANA	LOC108137865|XP_017115290.1|DELE
OG0006439	LOC6500714|XP_001953780.1|DANA	LOC108135081|XP_017111136.1|DELE
OG0006440	LOC6499846|XP_001953781.1|DANA	LOC108135084|XP_017111142.1|DELE
OG0006441	LOC6501404|XP_032305787.1|DANA	LOC108148343|XP_017130844.1|DELE
OG0006442	LOC6505828|XP_001964443.1|DANA	LOC108143046|XP_017122743.1|DELE
OG0006443	LOC6500588|XP_001953526.1|DANA	LOC108148288|XP_017130746.1|DELE
OG0006444	LOC6499002|XP_001955532.1|DANA	LOC108148913|XP_017131718.1|DELE
OG0006445	LOC6503882|XP_001963775.1|DANA	LOC108136306|XP_017112889.1|DELE
OG0006446	LOC6500677|XP_001953707.3|DANA	LOC108144041|XP_017124168.1|DELE
OG0006447	LOC6500674|XP_014766667.1|DANA	LOC108144064|XP_017124199.1|DELE
OG0006448	LOC6501654|XP_001955691.1|DANA	LOC108136999|XP_017113986.1|DELE
OG0006449	LOC6498909|XP_001955693.2|DANA	LOC108136704|XP_017113518.1|DELE
OG0006450	LOC6497617|XP_001961704.1|DANA	LOC108138952|XP_017117020.1|DELE
OG0006451	LOC6504977|XP_014760233.1|DANA	LOC108136518|XP_017113272.1|DELE
OG0006452	LOC6500663|XP_001953677.1|DANA	LOC108143961|XP_017124046.1|DELE
OG0006453	LOC6506544|XP_001957683.1|DANA	LOC108135590|XP_017111879.1|DELE
OG0006454	LOC6504716|XP_001966342.3|DANA	LOC108137318|XP_017114433.1|DELE
OG0006455	LOC6500979|XP_032311978.1|DANA	LOC108141047|XP_017119672.1|DELE
OG0006456	LOC6499612|XP_001954294.1|DANA	LOC108141168|XP_017119885.1|DELE
OG0006457	LOC6500170|XP_001953097.1|DANA	LOC108147282|XP_017129188.1|DELE
OG0006458	LOC6498558|XP_001963060.1|DANA	LOC108142017|XP_017121179.1|DELE
OG0006459	LOC6498948|XP_032312109.1|DANA	LOC108148761|XP_017131451.1|DELE
OG0006460	LOC6505652|XP_001964527.1|DANA	LOC108136685|XP_017113496.1|DELE
OG0006461	LOC6494523|XP_001965918.1|DANA	LOC108141082|XP_017119745.1|DELE
OG0006462	LOC6501518|XP_001955409.2|DANA	LOC108150056|XP_017133513.1|DELE
OG0006463	LOC6499494|XP_001954512.2|DANA	LOC108140477|XP_017118707.1|DELE
OG0006464	LOC6493212|XP_001957280.2|DANA	LOC108142714|XP_017122222.1|DELE
OG0006465	LOC6504658|XP_001966460.1|DANA	LOC108136258|XP_017112803.1|DELE
OG0006466	LOC6504058|XP_001964094.1|DANA	LOC108136206|XP_017112703.1|DELE
OG0006467	LOC6499909|XP_001953655.1|DANA	LOC108135833|XP_017112204.1|DELE
OG0006468	LOC6501656|XP_001955696.1|DANA	LOC108137035|XP_017114023.1|DELE
OG0006469	LOC6502929|XP_001963571.1|DANA	LOC108137654|XP_017114975.1|DELE
OG0006470	LOC6506406|XP_001957934.1|DANA	LOC108146346|XP_017127806.1|DELE
OG0006471	LOC6501661|XP_001955707.1|DANA	LOC108136788|XP_017113641.1|DELE
OG0006472	LOC6501662|XP_001955709.1|DANA	LOC108136787|XP_017113640.1|DELE
OG0006473	LOC6507753|XP_014765448.1|DANA	LOC108150301|XP_017133902.1|DELE
OG0006474	LOC6496294|XP_001960631.1|DANA	LOC108144181|XP_017124334.1|DELE
OG0006475	LOC6501393|XP_014767020.1|DANA	LOC108148354|XP_017130859.1|DELE
OG0006476	LOC6503850|XP_001963714.1|DANA	LOC108136656|XP_017113470.1|DELE
OG0006477	LOC6505299|XP_001965713.1|DANA	LOC108135939|XP_017112376.1|DELE
OG0006478	LOC6499816|XP_001953852.2|DANA	LOC108136738|XP_017113568.1|DELE
OG0006479	LOC6499818|XP_032312083.1|DANA	LOC108136731|XP_017113547.1|DELE
OG0006480	LOC6494101|XP_001960974.1|DANA	LOC108149607|XP_017132795.1|DELE
OG0006481	LOC6497951|XP_001961784.1|DANA	LOC108138312|XP_017115957.1|DELE
OG0006482	LOC6505591|XP_001964637.3|DANA	LOC108148795|XP_017131504.1|DELE
OG0006483	LOC6499107|XP_001955284.1|DANA	LOC108143763|XP_017123781.1|DELE
OG0006484	LOC6501450|XP_014767052.1|DANA	LOC108144023|XP_017124138.1|DELE
OG0006485	LOC6499469|XP_001954577.1|DANA	LOC108144048|XP_017124179.1|DELE
OG0006486	LOC6500225|XP_001952989.1|DANA	LOC108135955|XP_017112398.1|DELE
OG0006487	LOC6500912|XP_001954152.1|DANA	LOC108135141|XP_017111240.1|DELE
OG0006488	LOC6507407|XP_001956077.1|DANA	LOC108145694|XP_017126742.1|DELE
OG0006489	LOC6500765|XP_014766704.1|DANA	LOC108147179|XP_017129009.1|DELE
OG0006490	LOC6501291|XP_032307652.1|DANA	LOC108140696|XP_017119135.1|DELE
OG0006491	LOC6497649|XP_001961635.1|DANA	LOC108149398|XP_017132422.1|DELE
OG0006492	LOC6499151|XP_001955205.1|DANA	LOC108148284|XP_017130738.1|DELE
OG0006493	LOC6505274|XP_001965665.1|DANA	LOC108136282|XP_017112856.1|DELE
OG0006494	LOC6503916|XP_001963839.2|DANA	LOC108137683|XP_017115032.1|DELE
OG0006495	LOC6502859|XP_001965984.2|DANA, LOC6502085|XP_001967209.2|DANA	LOC108134820|XP_017110763.1|DELE
OG0006496	LOC6498902|XP_001955706.1|DANA	LOC108136786|XP_017113638.1|DELE
OG0006497	LOC6499716|XP_032308421.1|DANA	LOC108136860|XP_017113788.1|DELE
OG0006498	LOC6500870|XP_001954076.2|DANA	LOC108136857|XP_017113785.1|DELE
OG0006499	LOC6500563|XP_032305805.1|DANA	LOC108142973|XP_017122612.1|DELE
OG0006500	LOC6498566|XP_001963074.2|DANA	LOC108141730|XP_017120712.1|DELE
OG0006501	LOC6498998|XP_014765870.2|DANA	LOC108148680|XP_017131307.1|DELE
OG0006502	LOC6498995|XP_014765868.1|DANA	LOC108148691|XP_017131326.1|DELE
OG0006503	LOC6498993|XP_001955546.2|DANA	LOC108148690|XP_017131325.1|DELE
