Orthogroup	DANA.longest_only	DMEL.longest_only
OG0004516	LOC6502261|XP_032309363.1|DANA	Rab40|NP_727611.1|DMEL
OG0004517	LOC6501875|XP_014759632.1|DANA	CG7766|NP_001245588.1|DMEL
OG0004518	LOC6502895|XP_032311885.1|DANA	tay|NP_001259585.1|DMEL
OG0004519	LOC6501180|XP_001954706.1|DANA	eEF1gamma|NP_652000.1|DMEL
OG0004520	LOC6502899|XP_032311793.1|DANA	Rhp|NP_511168.3|DMEL
OG0004521	LOC6496663|XP_001961356.1|DANA	mle|NP_476641.1|DMEL
OG0004522	LOC6501942|XP_001966735.1|DANA	Rbm13|NP_572508.1|DMEL
OG0004523	LOC6501194|XP_001954739.2|DANA	CG12054|NP_651853.1|DMEL
OG0004524	LOC6504054|XP_001964089.1|DANA	Spg7|NP_570017.1|DMEL
OG0004525	LOC6505012|XP_001965631.1|DANA	Nadsyn|NP_572913.1|DMEL
OG0004526	LOC6503063|XP_032308931.1|DANA	ovo|NP_726971.1|DMEL
OG0004527	LOC6505109|XP_001965441.1|DANA	eIF2Bbeta|NP_570020.1|DMEL
OG0004528	LOC6501971|XP_001966791.1|DANA	CG15456|NP_652292.1|DMEL
OG0004529	LOC6503892|XP_014761112.1|DANA	CG42699|NP_572263.2|DMEL
OG0004530	LOC6502135|XP_001966143.2|DANA	CDC50|NP_573128.2|DMEL
OG0004531	LOC6499362|XP_014766034.1|DANA	CG13847|NP_651043.2|DMEL
OG0004532	LOC6503733|XP_001963843.3|DANA	HDAC6|NP_001259569.1|DMEL
OG0004533	LOC6504088|XP_001964149.1|DANA	CG2200|NP_572852.1|DMEL
OG0004534	LOC6502889|XP_001963656.1|DANA	RpLP2|NP_523764.1|DMEL
OG0004535	LOC6506550|XP_001957666.1|DANA	st|NP_524108.1|DMEL
OG0004536	LOC6498787|XP_032308312.1|DANA	RhoGAP19D|NP_001285496.1|DMEL
OG0004537	LOC6502102|XP_032309403.1|DANA	iav|NP_572353.1|DMEL
OG0004538	LOC6495920|XP_014763536.1|DANA	CG5504|NP_995932.1|DMEL
OG0004539	LOC6505847|XP_014760815.1|DANA	DPCoAC|NP_650891.1|DMEL
OG0004540	LOC6503131|XP_001963482.1|DANA	BTBD9|NP_572649.1|DMEL
OG0004541	LOC6495500|XP_001958984.1|DANA	Pcl|NP_476672.1|DMEL
OG0004542	LOC6501864|XP_001966779.1|DANA	su_r_|NP_727320.1|DMEL
OG0004543	LOC6504017|XP_032308411.1|DANA	CG42749|NP_001188545.1|DMEL
OG0004544	LOC6503503|XP_001964254.2|DANA	ebo|NP_001284739.1|DMEL
OG0004545	LOC6499728|XP_001954051.1|DANA	CG5380|NP_651029.1|DMEL
OG0004546	LOC6496518|XP_001961056.1|DANA	fsd|NP_610851.2|DMEL
OG0004547	LOC6502227|XP_001966022.1|DANA	eIF2Bepsilon|NP_569961.2|DMEL
OG0004548	LOC6498751|XP_001967274.3|DANA	CG32536|NP_728237.1|DMEL
OG0004549	LOC6504661|XP_032309073.1|DANA	Hmt4-20|NP_569853.1|DMEL
OG0004550	LOC6503980|XP_032308480.1|DANA	Tbh|NP_788884.1|DMEL
OG0004551	LOC6495518|XP_001959023.1|DANA	MED8|NP_722456.1|DMEL
OG0004552	LOC6502278|XP_032309389.1|DANA	wupA|NP_728142.1|DMEL
OG0004553	LOC6493028|XP_001956894.1|DANA	Cdc6|NP_648247.1|DMEL
OG0004554	LOC6505142|XP_001965429.2|DANA	crm|NP_477105.2|DMEL
OG0004555	LOC6505141|XP_001965428.1|DANA	Syx4|NP_525057.2|DMEL
OG0004556	LOC6502010|XP_032308102.1|DANA	CG7332|NP_573338.1|DMEL
OG0004557	LOC6503784|XP_032308615.1|DANA	CG42541|NP_996345.3|DMEL
OG0004558	LOC6503952|XP_001963907.1|DANA	Cluap1|NP_608470.1|DMEL
OG0004559	LOC6501511|XP_032311022.1|DANA	SdhD|NP_651181.1|DMEL
OG0004560	LOC26513796|XP_014760893.1|DANA	eIF4B|NP_001015319.1|DMEL
OG0004561	LOC6500230|XP_014766427.1|DANA	CG14853|NP_650376.1|DMEL
OG0004562	LOC6501084|XP_001954524.1|DANA	CG6972|NP_001303445.1|DMEL
OG0004563	LOC6499495|XP_001954509.1|DANA	CG6125|NP_732032.1|DMEL
OG0004564	LOC6500412|XP_001953163.1|DANA	CG4770|NP_650848.1|DMEL
OG0004565	LOC6499688|XP_014766187.1|DANA	CG3631|NP_731951.2|DMEL
OG0004566	LOC6504115|XP_001964210.1|DANA	CG2124|NP_572638.1|DMEL
OG0004567	LOC6503673|XP_001963955.1|DANA	UbcE2H|NP_572438.1|DMEL
OG0004568	LOC6504046|XP_001964077.1|DANA	Nmdar2|NP_001014714.1|DMEL
OG0004569	LOC6499604|XP_001954313.2|DANA	CG32944|NP_788574.3|DMEL
OG0004570	LOC6494140|XP_001960883.1|DANA	Khc|NP_476590.1|DMEL
OG0004571	LOC6505071|XP_001965517.1|DANA	Pgant7|NP_573301.2|DMEL
OG0004572	LOC6503896|XP_001965229.1|DANA	CG15432|NP_608832.1|DMEL
OG0004573	LOC6499708|XP_001954091.1|DANA	CG7702|NP_650740.1|DMEL
OG0004574	LOC6504758|XP_001966301.1|DANA	MCTS1|NP_572288.1|DMEL
OG0004575	LOC6504759|XP_014759801.1|DANA	CG5937|NP_001096888.2|DMEL
OG0004576	LOC6499461|XP_032309464.1|DANA	COX7A|NP_001246986.1|DMEL
OG0004577	LOC6500150|XP_032305476.1|DANA	CG9588|NP_650301.1|DMEL
OG0004578	LOC6505244|XP_032307850.1|DANA	Dlic|NP_572694.1|DMEL
OG0004579	LOC6498491|XP_032311310.1|DANA	GramD1B|NP_995623.2|DMEL
OG0004580	LOC6500382|XP_001953093.1|DANA	CG34309|NP_001097771.1|DMEL
OG0004581	LOC6505642|XP_001964543.1|DANA	Sra-1|NP_650447.1|DMEL
OG0004582	LOC6505580|XP_001964661.3|DANA	Ptx1|NP_001138130.2|DMEL
OG0004583	LOC6501861|XP_032308311.1|DANA	CG12121|NP_572545.1|DMEL
OG0004584	LOC6494941|XP_001959355.1|DANA	U3-55K|NP_001014529.1|DMEL
OG0004585	LOC6499021|XP_001955501.1|DANA	Capa|NP_524552.1|DMEL
OG0004586	LOC6503048|XP_001963346.1|DANA	CG4041|NP_572197.4|DMEL
OG0004587	LOC6499389|XP_001954733.3|DANA	chp|NP_001263137.1|DMEL
OG0004588	LOC6501193|XP_001954735.1|DANA	CG1542|NP_651850.1|DMEL
OG0004589	LOC6503693|XP_032308371.1|DANA	l_1_G0196|NP_001097041.2|DMEL
OG0004590	LOC6506017|XP_032312369.1|DANA	kay|NP_001027577.2|DMEL
OG0004591	LOC6506014|XP_001964779.2|DANA	yata|NP_651722.1|DMEL
OG0004592	LOC6505213|XP_001965557.1|DANA	CG1461|NP_572953.1|DMEL
OG0004593	LOC6504253|XP_001967372.1|DANA	sicily|NP_572765.1|DMEL
OG0004594	LOC6504485|XP_001966995.2|DANA	Nrg|NP_001245581.1|DMEL
OG0004595	LOC6503922|XP_001963854.1|DANA	Ahcy|NP_511164.2|DMEL
OG0004596	LOC6504134|XP_032308792.1|DANA	ase|NP_476694.1|DMEL
OG0004597	LOC6503798|XP_001963726.1|DANA	Spt7|NP_573248.2|DMEL
OG0004598	LOC6493383|XP_001957645.1|DANA	Mo25|NP_524117.1|DMEL
OG0004599	LOC6497487|XP_001961981.2|DANA	Spindly|NP_608791.2|DMEL
OG0004600	LOC6503136|XP_001963497.2|DANA	Tango10|NP_572743.1|DMEL
OG0004601	LOC6502960|XP_032308975.1|DANA	dy|NP_511130.2|DMEL
OG0004602	LOC6501965|XP_001966772.1|DANA	ATPsyndelta|NP_572610.1|DMEL
OG0004603	LOC6497840|XP_001961551.1|DANA	cold|NP_608536.1|DMEL
OG0004604	LOC6504981|XP_001965693.1|DANA	CG12056|NP_572535.1|DMEL
OG0004605	LOC6504470|XP_032308140.1|DANA	mgl|NP_001096924.2|DMEL
OG0004606	LOC6500408|XP_001953153.1|DANA	Ask1|NP_477089.3|DMEL
OG0004607	LOC6504761|XP_014759802.1|DANA	fd3F|NP_001356931.1|DMEL
OG0004608	LOC6503935|XP_032308531.1|DANA	Nup153|NP_001097002.1|DMEL
OG0004609	LOC6502038|XP_001967155.1|DANA	CG4239|NP_573122.1|DMEL
OG0004610	LOC6505962|XP_001964689.1|DANA	CG2246|NP_001189321.1|DMEL
OG0004611	LOC6505978|XP_032305365.1|DANA	aralar1|NP_001247368.1|DMEL
OG0004612	LOC6505977|XP_001964714.1|DANA	CG2224|NP_651796.1|DMEL
OG0004613	LOC6505881|XP_001964541.1|DANA	CG6218|NP_650448.1|DMEL
OG0004614	LOC6504432|XP_001966988.1|DANA	DNAlig4|NP_572907.1|DMEL
OG0004615	LOC6504765|XP_032309029.1|DANA	ec|NP_001096877.1|DMEL
OG0004616	LOC6501978|XP_001966807.1|DANA	Ost48|NP_511096.2|DMEL
OG0004617	LOC6503578|XP_001965285.1|DANA	CG9328|NP_610059.1|DMEL
OG0004618	LOC6498939|XP_032312120.1|DANA	CG31156|NP_651070.3|DMEL
OG0004619	LOC6499740|XP_001954021.1|DANA	CG13409|NP_651004.1|DMEL
OG0004620	LOC6501704|XP_001955802.1|DANA	Nsun5|NP_650787.1|DMEL
OG0004621	LOC6505705|XP_001964422.1|DANA	CG6962|NP_650124.1|DMEL
OG0004622	LOC6500897|XP_032311884.1|DANA	CG15803|NP_001287388.1|DMEL
OG0004623	LOC6505521|XP_001964770.1|DANA	Naa40|NP_651715.1|DMEL
OG0004624	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA	Pcmt|NP_536756.1|DMEL
OG0004625	LOC6503906|XP_032308512.1|DANA	Rab3-GEF|NP_001259560.1|DMEL
OG0004626	LOC6503862|XP_032308403.1|DANA	sdk|NP_001284756.1|DMEL
OG0004627	LOC6506523|XP_032310497.1|DANA	ens|NP_001097498.1|DMEL
OG0004628	LOC6504676|XP_001966426.1|DANA	Scgdelta|NP_525039.1|DMEL
OG0004629	LOC6500910|XP_001954150.1|DANA	CG7530|NP_650387.1|DMEL
OG0004630	LOC6501570|XP_001955494.2|DANA	CG34133|NP_001036772.2|DMEL
OG0004631	LOC6499700|XP_014766191.1|DANA	CG7694|NP_001138076.1|DMEL
OG0004632	LOC116654458|XP_014766192.1|DANA	fray|NP_001303449.2|DMEL
OG0004633	LOC6506005|XP_001964767.1|DANA	CG15506|NP_651714.1|DMEL
OG0004634	LOC6505999|XP_001964756.1|DANA	Obp99a|NP_651707.1|DMEL
OG0004635	LOC6505187|XP_032308003.1|DANA	CG42797|NP_572574.2|DMEL
OG0004636	LOC6501822|XP_032308318.1|DANA	CG34401|NP_001356949.1|DMEL
OG0004637	LOC6504663|XP_032309039.1|DANA	RhoGAP1A|NP_001284725.1|DMEL
OG0004638	LOC6502012|XP_001966873.3|DANA	CG43759|NP_001259697.1|DMEL
OG0004639	LOC6505603|XP_001964612.1|DANA	Cpr97Eb|NP_651530.1|DMEL
OG0004640	LOC6505915|XP_001964610.1|DANA	CG14257|NP_651528.2|DMEL
OG0004641	LOC6503561|XP_001964155.2|DANA	CG15743|NP_572869.1|DMEL
OG0004642	LOC6504849|XP_001966447.1|DANA	CG3335|NP_648337.1|DMEL
OG0004643	LOC6499620|XP_001954278.1|DANA	IscU|NP_649840.1|DMEL
OG0004644	LOC6502903|XP_001963622.1|DANA	mRpS14|NP_728245.1|DMEL
OG0004645	LOC6497837|XP_001961544.1|DANA	Tspo|NP_608531.1|DMEL
OG0004646	LOC6505937|XP_001964648.1|DANA	Chchd3|NP_651838.1|DMEL
OG0004647	LOC6503918|XP_001963840.1|DANA	dah|NP_511162.1|DMEL
OG0004648	LOC6505197|XP_001965529.1|DANA	Nup35|NP_573314.1|DMEL
OG0004649	LOC6504743|XP_001966281.2|DANA	be|NP_727817.1|DMEL
OG0004650	LOC6497054|XP_001962842.1|DANA	Csl4|NP_609492.1|DMEL
OG0004651	LOC6502617|XP_001955111.3|DANA	Hmx|NP_001262674.1|DMEL
OG0004652	LOC6501635|XP_001955649.1|DANA	BOD1|NP_001263031.1|DMEL
OG0004653	LOC6506140|XP_001958469.1|DANA	DNApol-eta|NP_649371.2|DMEL
OG0004654	LOC6498111|XP_001962100.1|DANA	daed|NP_608655.3|DMEL
OG0004655	LOC6500759|XP_032305497.1|DANA	CG13601|NP_001262890.1|DMEL
OG0004656	LOC6505170|XP_001965474.1|DANA	betaCOP|NP_523400.1|DMEL
OG0004657	LOC6501293|XP_001954936.1|DANA	HHEX|NP_650938.2|DMEL
OG0004658	LOC6500314|XP_001952950.1|DANA	CG6293|NP_649994.1|DMEL
OG0004659	LOC6499782|XP_001953926.1|DANA	Sec13|NP_651977.1|DMEL
OG0004660	LOC6500859|XP_032305731.1|DANA	CG7071|NP_651027.1|DMEL
OG0004661	LOC6501377|XP_001955112.1|DANA	l_3_07882|NP_652040.2|DMEL
OG0004662	LOC6499306|XP_001954903.1|DANA	Der-2|NP_650553.1|DMEL
OG0004663	LOC6503636|XP_001964027.1|DANA	NAAT1|NP_572219.1|DMEL
OG0004664	LOC6503635|XP_014760999.1|DANA	spoon|NP_726992.2|DMEL
OG0004665	LOC6503868|XP_001963747.2|DANA	CG15239|NP_570081.2|DMEL
OG0004666	LOC6505837|XP_001964461.1|DANA	MED6|NP_001163577.1|DMEL
OG0004667	LOC6500623|XP_001953590.1|DANA	RpS29|NP_649946.1|DMEL
OG0004668	LOC6503732|XP_032308487.1|DANA	acj6|NP_524876.1|DMEL
OG0004669	LOC6497294|XP_001962376.1|DANA	nop5|NP_477412.1|DMEL
OG0004670	LOC6501006|XP_001954359.3|DANA	Tsp96F|NP_001262976.1|DMEL
OG0004671	LOC6500743|XP_001953829.2|DANA	CG18549|NP_650203.3|DMEL
OG0004672	LOC6500232|XP_032305329.1|DANA	Cad88C|NP_731930.3|DMEL
OG0004673	LOC6505634|XP_032305505.1|DANA	sip3|NP_651894.3|DMEL
OG0004674	LOC6501469|XP_001955317.1|DANA	Mlc1|NP_476639.1|DMEL
OG0004675	LOC6499091|XP_032310551.1|DANA	Mtl|NP_524533.1|DMEL
OG0004676	LOC6501400|XP_001955179.1|DANA	Gasp|NP_649611.2|DMEL
OG0004677	LOC6500748|XP_032307855.1|DANA	Rox8|NP_732945.1|DMEL
OG0004678	LOC6499823|XP_001953840.2|DANA	spas|NP_732941.2|DMEL
OG0004679	LOC6501369|XP_032305619.1|DANA	CG6026|NP_650778.2|DMEL
OG0004680	LOC6500921|XP_032312088.1|DANA	lute|NP_001262663.1|DMEL
OG0004681	LOC6498899|XP_001955718.1|DANA	stck|NP_731242.1|DMEL
OG0004682	LOC6506636|XP_001965219.1|DANA	mRpL27|NP_787971.1|DMEL
OG0004683	LOC6500363|XP_001953056.1|DANA	pic|NP_650257.1|DMEL
OG0004684	LOC6500626|XP_001953595.1|DANA	CG8507|NP_649950.1|DMEL
OG0004685	LOC6505989|XP_014760871.1|DANA	FipoQ|NP_733291.1|DMEL
OG0004686	LOC6499369|XP_001954773.1|DANA	CG11975|NP_649853.1|DMEL
OG0004687	LOC6505993|XP_001964745.1|DANA	Dr|NP_477324.1|DMEL
OG0004688	LOC6500329|XP_001952982.1|DANA	pug|NP_731489.2|DMEL
OG0004689	LOC6501520|XP_001955411.1|DANA	CG10254|NP_651170.1|DMEL
OG0004690	LOC6499969|XP_001953527.1|DANA	Taf1|NP_001246952.1|DMEL
OG0004691	LOC6501495|XP_001955363.1|DANA	alpha-Man-Ib|NP_651667.1|DMEL
OG0004692	LOC6501505|XP_001955386.1|DANA	CG33111|NP_788725.1|DMEL
OG0004693	LOC6499061|XP_014765888.1|DANA	CG34355|NP_001247269.1|DMEL
OG0004694	LOC6500673|XP_001953700.1|DANA	Clbn|NP_001163721.1|DMEL
OG0004695	LOC6499090|XP_014765899.1|DANA	Tusp|NP_001263014.1|DMEL
OG0004696	LOC6500773|XP_001953889.1|DANA	CG15696|NP_650921.1|DMEL
OG0004698	LOC6505043|XP_001965574.1|DANA	Sap30|NP_573162.1|DMEL
OG0004699	LOC6500301|XP_001952930.1|DANA	CG14688|NP_001097740.1|DMEL
OG0004700	LOC6500981|XP_001954295.1|DANA	Suv3|NP_649452.3|DMEL
OG0004701	LOC6499293|XP_032306730.1|DANA	Rab11|NP_477170.1|DMEL
OG0004702	LOC6500754|XP_001953853.1|DANA	GluProRS|NP_524471.2|DMEL
OG0004703	LOC6501522|XP_001955419.1|DANA	CG10184|NP_651161.1|DMEL
OG0004704	LOC6505691|XP_001964449.1|DANA	asp|NP_524488.3|DMEL
OG0004705	LOC6494534|XP_001965920.1|DANA	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL
OG0004706	LOC6507333|XP_001956225.1|DANA	ERR|NP_648183.3|DMEL
OG0004707	LOC6498242|XP_001962372.1|DANA	Rat1|NP_609082.1|DMEL
OG0004708	LOC6499640|XP_001954241.1|DANA	EMC1|NP_649747.1|DMEL
OG0004709	LOC6499758|XP_032305580.1|DANA	tsl|NP_524440.2|DMEL
OG0004710	LOC6500272|XP_032309206.1|DANA	Afti|NP_001356916.1|DMEL
OG0004711	LOC6501334|XP_001955012.1|DANA	ro|NP_524521.1|DMEL
OG0004712	LOC6500390|XP_001953118.3|DANA	CG10841|NP_650299.1|DMEL
OG0004713	LOC6501657|XP_014767153.1|DANA	Myo95E|NP_001027208.1|DMEL
OG0004714	LOC26514865|XP_014767353.1|DANA	twin|NP_732964.1|DMEL
OG0004715	LOC6497831|XP_001961537.1|DANA	l_2_34Fd|NP_609711.1|DMEL
OG0004716	LOC6498901|XP_032312179.1|DANA	Root|NP_651216.2|DMEL
OG0004717	LOC6501958|XP_032308201.1|DANA	RhoU|NP_001036266.1|DMEL
OG0004718	LOC6498489|XP_014762148.1|DANA	CG15412|NP_001259996.1|DMEL
OG0004719	LOC6505574|XP_032305422.1|DANA	cindr|NP_001263129.1|DMEL
OG0004720	LOC6500753|XP_001953849.1|DANA	CG13603|NP_651200.1|DMEL
OG0004721	LOC6501634|XP_032312121.1|DANA	mino|NP_651597.1|DMEL
OG0004722	LOC6505545|XP_001964724.1|DANA	stg|NP_524547.1|DMEL
OG0004723	LOC6502949|XP_001963536.1|DANA	CG9578|NP_608377.1|DMEL
OG0004724	LOC6500648|XP_001953646.1|DANA	CG7718|NP_650751.3|DMEL
OG0004725	LOC6499258|XP_001955011.1|DANA	T48|NP_524522.2|DMEL
OG0004726	LOC6501475|XP_032310559.1|DANA	CG5639|NP_651570.1|DMEL
OG0004727	LOC6501531|XP_032312060.1|DANA	CG10175|NP_001287487.1|DMEL
OG0004728	LOC6500745|XP_001953832.1|DANA	CG12267|NP_650207.1|DMEL
OG0004729	LOC6498761|XP_001967256.2|DANA	CG11103|NP_001033842.2|DMEL
OG0004730	LOC6497763|XP_032307719.1|DANA	Aatf|NP_609066.1|DMEL
OG0004731	LOC6505657|XP_001964518.1|DANA	Smu1|NP_650766.1|DMEL
OG0004732	LOC6500914|XP_001954154.1|DANA	knk|NP_649981.1|DMEL
OG0004733	LOC6499682|XP_001954155.1|DANA	m-cup|NP_650607.1|DMEL
OG0004734	LOC6500832|XP_032311282.1|DANA	CG6678|NP_650996.1|DMEL
OG0004735	LOC6500276|XP_032309163.1|DANA	RhoGAP100F|NP_001163786.1|DMEL
OG0004736	LOC6499803|XP_032308496.1|DANA	spg|NP_733258.4|DMEL
OG0004737	LOC6499608|XP_001954302.1|DANA	hkb|NP_524221.1|DMEL
OG0004738	LOC6500985|XP_001954303.2|DANA	CG1090|NP_649459.4|DMEL
OG0004739	LOC6501514|XP_001955399.3|DANA	RanBP3|NP_651178.1|DMEL
OG0004740	LOC6499783|XP_014766224.1|DANA	sosie|NP_651295.1|DMEL
OG0004741	LOC6505859|XP_001964499.1|DANA	gwl|NP_524860.2|DMEL
OG0004742	LOC6501771|XP_032311688.1|DANA	bt|NP_001162825.1|DMEL
OG0004743	LOC6499216|XP_001955085.1|DANA	GatA|NP_650775.2|DMEL
OG0004744	LOC6498187|XP_001962257.2|DANA	Uxt|NP_609744.2|DMEL
OG0004745	LOC6498872|XP_001955766.1|DANA	corto|NP_524231.2|DMEL
OG0004746	LOC6505815|XP_001964423.2|DANA	CG31368|NP_996198.2|DMEL
OG0004747	LOC6505704|XP_014760767.1|DANA	mthl5|NP_001287291.1|DMEL
OG0004748	LOC6505701|XP_032305564.1|DANA	Cad87A|NP_731649.2|DMEL
OG0004749	LOC6499479|XP_001954554.3|DANA	H|NP_732533.1|DMEL
OG0004750	LOC6499741|XP_001954019.1|DANA	Cchl|NP_651003.1|DMEL
OG0004751	LOC6505878|XP_014760830.1|DANA	Atg4b|NP_650452.1|DMEL
OG0004752	LOC6505614|XP_001964595.1|DANA	CG31076|NP_733184.2|DMEL
OG0004753	LOC6499106|XP_014765904.2|DANA	CG11089|NP_651305.1|DMEL
OG0004754	LOC6501636|XP_001955651.1|DANA	Gp93|NP_651601.1|DMEL
OG0004755	LOC6501108|XP_001954564.1|DANA	EloB|NP_524416.1|DMEL
OG0004756	LOC6499474|XP_001954565.1|DANA	CG5412|NP_650895.1|DMEL
OG0004757	LOC6499718|XP_014766195.1|DANA	CG7518|NP_731761.3|DMEL
OG0004758	LOC26513693|XP_014767198.2|DANA	htl|NP_732286.1|DMEL
OG0004759	LOC6498965|XP_001955598.1|DANA	Ada2b|NP_001027151.1|DMEL
OG0004760	LOC6498959|XP_001955606.1|DANA	IFT54|NP_650353.1|DMEL
OG0004761	LOC6500691|XP_001953731.1|DANA	Keap1|NP_732202.2|DMEL
OG0004762	LOC6497000|XP_001962957.1|DANA	Ent2|NP_609049.1|DMEL
OG0004763	LOC6500895|XP_001954121.3|DANA	gl|NP_001262708.1|DMEL
OG0004764	LOC6499034|XP_001955470.1|DANA	twf|NP_650338.1|DMEL
OG0004765	LOC6505694|XP_001964445.3|DANA	CG42331|NP_651282.2|DMEL
OG0004766	LOC6500004|XP_001953422.1|DANA	ash2|NP_788735.1|DMEL
OG0004767	LOC6500995|XP_001954318.1|DANA	CG1074|NP_649471.3|DMEL
OG0004768	LOC6499304|XP_001954908.1|DANA	CG14650|NP_649473.1|DMEL
OG0004769	LOC6506863|XP_001965263.1|DANA	CG9272|NP_610078.2|DMEL
OG0004770	LOC6501022|XP_001954393.1|DANA	CG7215|NP_650680.1|DMEL
OG0004771	LOC6499011|XP_001955516.1|DANA	CG7903|NP_651755.2|DMEL
OG0004772	LOC6501123|XP_001954594.1|DANA	DppIII|NP_731237.1|DMEL
OG0004773	LOC6501092|XP_001954536.1|DANA	CG31195|NP_732553.2|DMEL
OG0004774	LOC6499487|XP_032305827.1|DANA	Syp|NP_001262783.1|DMEL
OG0004775	LOC6505659|XP_001964514.1|DANA	Mpc1|NP_650762.1|DMEL
OG0004776	LOC6495996|XP_001960007.1|DANA	CG30159|NP_610254.1|DMEL
OG0004777	LOC6493878|XP_001958602.1|DANA	ND-MLRQ|NP_730777.1|DMEL
OG0004778	LOC6498423|XP_001962774.1|DANA	mRpS23|NP_723847.1|DMEL
OG0004779	LOC6499058|XP_001955393.1|DANA	Lsd-1|NP_732904.2|DMEL
OG0004780	LOC6503283|XP_001967586.1|DANA	ND-B14.5B|NP_608750.1|DMEL
OG0004781	LOC6505651|XP_032305516.1|DANA	Octbeta3R|NP_001034048.2|DMEL
OG0004782	LOC6500752|XP_001953847.3|DANA	CG13604|NP_001262894.1|DMEL
OG0004783	LOC6498792|XP_001967265.1|DANA	l_1_G0469|NP_001096980.2|DMEL
OG0004784	LOC6499189|XP_001955147.1|DANA	Osi20|NP_649641.1|DMEL
OG0004785	LOC6499177|XP_001955161.1|DANA	Osi9|NP_649628.2|DMEL
OG0004786	LOC6499175|XP_032312384.1|DANA	Osi7|NP_649626.1|DMEL
OG0004787	LOC6499173|XP_001955165.1|DANA	Osi5|NP_649624.1|DMEL
OG0004788	LOC6501396|XP_014767021.1|DANA	Osi4|NP_001262305.1|DMEL
OG0004790	LOC6498920|XP_001955675.3|DANA	CG5447|NP_001262986.1|DMEL
OG0004791	LOC6500568|XP_001953492.1|DANA	Gprk2|NP_476867.1|DMEL
OG0004792	LOC6501708|XP_001955813.1|DANA	mRpL55|NP_650780.1|DMEL
OG0004793	LOC6501439|XP_001955257.2|DANA	ca|NP_733309.3|DMEL
OG0004794	LOC6500149|XP_001953127.1|DANA	omd|NP_650303.1|DMEL
OG0004795	LOC6500181|XP_001953072.1|DANA	TBC1D5|NP_731780.1|DMEL
OG0004796	LOC6499906|XP_001953659.2|DANA	Past1|NP_731737.1|DMEL
OG0004797	LOC6499759|XP_032307754.1|DANA	GABA-B-R2|NP_001287456.1|DMEL
OG0004798	LOC6505586|XP_001964644.1|DANA	CG11882|NP_651676.1|DMEL
OG0004799	LOC6499518|XP_001954453.1|DANA	puc|NP_524273.1|DMEL
OG0004800	LOC6499032|XP_032311420.1|DANA	Npc2b|NP_650331.1|DMEL
OG0004801	LOC6500219|XP_001952997.1|DANA	Sil1|NP_651356.1|DMEL
OG0004802	LOC6499484|XP_001954542.1|DANA	Cdk2|NP_524420.1|DMEL
OG0004803	LOC6499231|XP_001955059.1|DANA	CG10011|NP_651624.2|DMEL
OG0004804	LOC6501279|XP_001954907.1|DANA	CG31522|NP_001262254.1|DMEL
OG0004805	LOC6500544|XP_014766615.1|DANA	CG16779|NP_649896.2|DMEL
OG0004806	LOC6504089|XP_001964153.1|DANA	CG1764|NP_572871.1|DMEL
OG0004807	LOC6500667|XP_001953685.2|DANA	CG11839|NP_733077.3|DMEL
OG0004808	LOC6500635|XP_001953616.1|DANA	mtTFB2|NP_649971.1|DMEL
OG0004809	LOC6499802|XP_001953881.2|DANA	CG17272|NP_650917.1|DMEL
OG0004810	LOC6501087|XP_001954530.2|DANA	CG17270|NP_650915.1|DMEL
OG0004811	LOC6493209|XP_014764251.1|DANA	Psn|NP_524184.1|DMEL
OG0004812	LOC6500001|XP_032312092.1|DANA	ps|NP_001262415.1|DMEL
OG0004813	LOC6499810|XP_001953865.1|DANA	Ndc1|NP_651191.1|DMEL
OG0004814	LOC6499937|XP_001953599.1|DANA	FBXO11|NP_649954.1|DMEL
OG0004815	LOC6503091|XP_001963408.3|DANA	dtn|NP_001284933.1|DMEL
OG0004816	LOC6501935|XP_001966722.1|DANA	CG11294|NP_572500.1|DMEL
OG0004817	LOC6501936|XP_001966723.1|DANA	Ppt1|NP_727284.1|DMEL
OG0004818	LOC6501121|XP_001954591.1|DANA	Arl2|NP_476886.1|DMEL
OG0004819	LOC6499764|XP_001953968.1|DANA	Ublcp1|NP_651118.1|DMEL
OG0004820	LOC6499925|XP_001953619.1|DANA	Fancl|NP_649974.1|DMEL
OG0004821	LOC6501580|XP_014767113.1|DANA	CG7896|NP_651754.1|DMEL
OG0004822	LOC6500271|XP_032309217.1|DANA	NK7.1|NP_650357.2|DMEL
OG0004823	LOC6500928|XP_014766797.1|DANA	f-cup|NP_001262544.1|DMEL
OG0004824	LOC6499668|XP_001954185.1|DANA	ninaB|NP_650307.2|DMEL
OG0004825	LOC116656379|XP_032311760.1|DANA	myo|NP_726604.1|DMEL
OG0004826	LOC6499163|XP_001955191.1|DANA	ECSIT|NP_649602.2|DMEL
OG0004827	LOC6499609|XP_001954300.1|DANA	Skp2|NP_730815.2|DMEL
OG0004828	LOC6499059|XP_001955391.1|DANA	CG10375|NP_651185.1|DMEL
OG0004829	LOC6501660|XP_001955702.1|DANA	Slimp|NP_732958.1|DMEL
OG0004830	LOC26515275|XP_014767410.2|DANA	CG34402|NP_001097756.1|DMEL
OG0004831	LOC6493794|XP_001958447.1|DANA	CG10467|NP_648026.1|DMEL
