Orthogroup	DANA.longest_only	DSIM.longest_only
OG0003496	LOC6501565|XP_001955482.1|DANA	LOC6728150|XP_002103500.1|DSIM
OG0003497	LOC6501085|XP_001954528.1|DANA	LOC6727287|XP_016033802.1|DSIM
OG0003498	LOC6498911|XP_001955690.2|DANA	LOC6739172|XP_016033047.1|DSIM
OG0003499	LOC6500000|XP_001953431.1|DANA	LOC6728791|XP_016035483.1|DSIM
OG0003500	LOC6497535|XP_001961888.1|DANA	LOC6732798|XP_002079911.1|DSIM
OG0003501	LOC6500167|XP_001953099.1|DANA	LOC6728219|XP_002103568.1|DSIM
OG0003502	LOC6499762|XP_001953970.1|DANA	LOC6728991|XP_039151643.1|DSIM
OG0003503	LOC6501362|XP_001955076.1|DANA	LOC6729960|XP_016036724.1|DSIM
OG0003504	LOC26514816|XP_014760929.1|DANA	LOC120284203|XP_039150769.1|DSIM
OG0003505	LOC6499672|XP_032305764.1|DANA	LOC6728177|XP_016034794.1|DSIM
OG0003506	LOC6501412|XP_014767026.1|DANA	LOC6726901|XP_016033409.1|DSIM
OG0003507	LOC6500804|XP_032305789.1|DANA	LOC6729207|XP_016035859.2|DSIM
OG0003508	LOC6507572|XP_001955931.2|DANA	LOC6736439|XP_016029952.1|DSIM
OG0003509	LOC6505514|XP_032312368.1|DANA	LOC6729107|XP_002104428.1|DSIM
OG0003510	LOC6501506|XP_001955388.1|DANA	LOC6729286|XP_016035927.1|DSIM
OG0003511	LOC6499060|XP_032310920.1|DANA	LOC6729288|XP_016035929.1|DSIM
OG0003512	LOC6499051|XP_001955406.1|DANA	LOC6729267|XP_016035912.2|DSIM
OG0003513	LOC6499778|XP_001953938.1|DANA	LOC6729216|XP_016035870.1|DSIM
OG0003514	LOC6500686|XP_001953725.1|DANA	LOC6728603|XP_016035234.1|DSIM
OG0003515	LOC6495134|XP_001958981.1|DANA	LOC6734073|XP_002081108.1|DSIM
OG0003516	LOC6500163|XP_001953107.1|DANA	LOC6728213|XP_002103562.1|DSIM
OG0003517	LOC6500705|XP_001953761.1|DANA	LOC6727783|XP_039150475.1|DSIM
OG0003518	LOC6500586|XP_001953523.1|DANA	LOC6726992|XP_016033493.1|DSIM
OG0003519	LOC6507766|XP_014765467.1|DANA	LOC6737452|XP_039150227.1|DSIM
OG0003520	LOC6507770|XP_001956319.1|DANA	LOC6737457|XP_016031226.1|DSIM
OG0003521	LOC6507288|XP_001956307.1|DANA	LOC6737440|XP_016031212.1|DSIM
OG0003522	LOC6494872|XP_001959512.1|DANA	LOC6733815|XP_002080859.1|DSIM
OG0003523	LOC6497913|XP_001961702.1|DANA	LOC6732616|XP_016025324.1|DSIM
OG0003524	LOC6502124|XP_001966164.1|DANA	LOC6726319|XP_016039872.1|DSIM
OG0003525	LOC6496431|XP_032306607.1|DANA	LOC27206175|XP_016027967.1|DSIM
OG0003526	LOC6499644|XP_032305433.1|DANA	LOC6727650|XP_002103027.1|DSIM
OG0003527	LOC6494570|XP_032307292.1|DANA	LOC6733401|XP_016026325.1|DSIM
OG0003529	LOC6498567|XP_001963075.1|DANA	LOC27208356|XP_016024454.1|DSIM
OG0003530	LOC6506415|XP_001957921.1|DANA	LOC6737165|XP_002084011.2|DSIM
OG0003531	LOC6500608|XP_001953552.1|DANA	LOC6727655|XP_016034246.1|DSIM
OG0003532	LOC26514203|XP_014760174.1|DANA, LOC6506594|XP_001957580.1|DANA	LOC6737214|XP_016030920.1|DSIM
OG0003533	LOC6506994|XP_001956863.1|DANA	LOC6737350|XP_016031076.1|DSIM
OG0003534	LOC6507310|XP_001956271.2|DANA	LOC6737494|XP_016031282.1|DSIM
OG0003535	LOC6508045|XP_001955874.2|DANA	LOC6736464|XP_002083335.1|DSIM
OG0003536	LOC6493928|XP_014762464.1|DANA	LOC6733247|XP_016026122.1|DSIM
OG0003537	LOC6494955|XP_001959330.1|DANA	LOC6735561|XP_002082481.1|DSIM
OG0003538	LOC6494063|XP_001961057.1|DANA	LOC6734286|XP_002081315.1|DSIM
OG0003539	LOC6505292|XP_001964827.1|DANA	LOC6734636|XP_002081644.1|DSIM
OG0003540	LOC6507677|XP_001956128.1|DANA	LOC6734414|XP_016029690.1|DSIM
OG0003541	LOC6505874|XP_032305521.1|DANA	LOC27206665|XP_016035981.1|DSIM
OG0003542	LOC6494070|XP_032307151.1|DANA	LOC27208783|XP_039147740.1|DSIM
OG0003543	LOC6503948|XP_001963900.1|DANA	LOC6724857|XP_002105896.1|DSIM
OG0003544	LOC6507642|XP_001956061.1|DANA	LOC6737098|XP_002083945.2|DSIM
OG0003545	LOC6493838|XP_014764573.1|DANA	LOC6739673|XP_016032946.1|DSIM
OG0003546	LOC6493581|XP_001958037.1|DANA	LOC6738729|XP_016032540.1|DSIM
OG0003547	LOC6495910|XP_014763531.1|DANA	LOC6735903|XP_039148362.1|DSIM
OG0003548	LOC6494866|XP_014763031.1|DANA	LOC6733680|XP_016026653.1|DSIM
OG0003549	LOC6494865|XP_001959525.2|DANA	LOC6733683|XP_016026655.1|DSIM
OG0003550	LOC6495754|XP_001959504.1|DANA	LOC6739369|XP_002076278.1|DSIM
OG0003551	LOC6496068|XP_001960149.1|DANA	LOC6735001|XP_002081983.1|DSIM
OG0003552	LOC6495286|XP_001958700.2|DANA	LOC6733938|XP_002080982.1|DSIM
OG0003553	LOC6494875|XP_001959506.1|DANA	LOC27209024|XP_039148215.1|DSIM
OG0003554	LOC6493386|XP_001957649.3|DANA	LOC6738357|XP_002085167.1|DSIM
OG0003555	LOC6507013|XP_001956826.3|DANA	LOC6736601|XP_016030192.1|DSIM
OG0003556	LOC6493074|XP_001956990.2|DANA	LOC6738923|XP_016032753.1|DSIM
OG0003557	LOC6493075|XP_001956992.1|DANA	LOC6738921|XP_016032749.1|DSIM
OG0003558	LOC6507352|XP_032310565.1|DANA	LOC6736808|XP_016030466.1|DSIM
OG0003559	LOC6507609|XP_001955996.1|DANA	LOC6737815|XP_016031597.1|DSIM
OG0003560	LOC6506504|XP_001957754.1|DANA	LOC6737100|XP_016030727.1|DSIM
OG0003561	LOC6495048|XP_001959172.3|DANA	LOC6735424|XP_016028734.1|DSIM
OG0003562	LOC6496073|XP_001960160.1|DANA	LOC6734990|XP_016028276.1|DSIM
OG0003563	LOC6501366|XP_001955086.1|DANA	LOC6727502|XP_002102882.1|DSIM
OG0003564	LOC6493505|XP_001957887.1|DANA	LOC6737125|XP_002083972.1|DSIM
OG0003565	LOC6507012|XP_001956827.3|DANA	LOC6736603|XP_016030196.1|DSIM
OG0003566	LOC6494436|XP_001965921.1|DANA	LOC6728743|XP_039150643.1|DSIM
OG0003567	LOC6494159|XP_032306167.1|DANA	LOC6734709|XP_016027920.1|DSIM
OG0003568	LOC6495317|XP_014763248.1|DANA	LOC6733719|XP_039148542.1|DSIM
OG0003569	LOC6507498|XP_001955884.1|DANA	LOC6736482|XP_016030018.1|DSIM
OG0003570	LOC6494065|XP_001961048.1|DANA	LOC6733381|XP_016026308.1|DSIM
OG0003571	LOC6507358|XP_001956178.2|DANA	LOC6736793|XP_016030437.1|DSIM
OG0003572	LOC6495950|XP_032307172.1|DANA	LOC6734064|XP_016027067.1|DSIM
OG0003573	LOC6494012|XP_001961148.1|DANA	LOC6734389|XP_002081410.1|DSIM
OG0003574	LOC6506603|XP_001957562.1|DANA	LOC6736852|XP_002083708.2|DSIM
OG0003575	LOC6493191|XP_032309928.1|DANA	LOC27206220|XP_016032129.1|DSIM
OG0003576	LOC6492979|XP_001956782.1|DANA	LOC6738425|XP_002085234.1|DSIM
OG0003577	LOC6493312|XP_001957504.1|DANA	LOC6736921|XP_002083768.2|DSIM
OG0003578	LOC6493443|XP_001957763.1|DANA	LOC6737110|XP_016030736.1|DSIM
OG0003579	LOC6496046|XP_001960111.1|DANA	LOC6735046|XP_016028334.1|DSIM
OG0003580	LOC6496022|XP_001960062.1|DANA	LOC6735270|XP_002082240.1|DSIM
OG0003581	LOC6507602|XP_014765348.1|DANA	LOC6736379|XP_016029889.1|DSIM
OG0003582	LOC6506462|XP_001957825.1|DANA	LOC6737563|XP_016031353.1|DSIM
OG0003583	LOC6495632|XP_001959265.1|DANA	LOC6733838|XP_016026851.1|DSIM
OG0003584	LOC6495763|XP_001959522.2|DANA	LOC6733805|XP_002080849.2|DSIM
OG0003585	LOC6506258|XP_001958251.1|DANA	LOC6738553|XP_002085358.1|DSIM
OG0003586	LOC6502738|XP_032311686.1|DANA	LOC6724692|XP_039152071.1|DSIM
OG0003587	LOC6497982|XP_001961838.1|DANA	LOC6730542|XP_039150718.1|DSIM
OG0003588	LOC6500654|XP_001953657.1|DANA	LOC6728312|XP_016034946.1|DSIM
OG0003589	LOC6494158|XP_001960852.1|DANA	LOC6734708|XP_002081715.2|DSIM
OG0003590	LOC6507479|XP_001955929.1|DANA	LOC6736441|XP_002083312.1|DSIM
OG0003591	LOC6493290|XP_014764307.1|DANA	LOC6736362|XP_016029854.1|DSIM
OG0003592	LOC6493299|XP_001957476.1|DANA	LOC6737832|XP_016031608.1|DSIM
OG0003593	LOC6506783|XP_032310585.1|DANA	LOC6737181|XP_039149976.1|DSIM
OG0003594	LOC6507748|XP_001956263.1|DANA	LOC6737119|XP_002083966.1|DSIM
OG0003595	LOC6495873|XP_001959761.1|DANA	LOC6734604|XP_016027755.1|DSIM
OG0003596	LOC6493933|XP_001961299.1|DANA	LOC6733256|XP_002080319.1|DSIM
OG0003597	LOC6496639|XP_001961309.1|DANA	LOC6733248|XP_002080311.1|DSIM
OG0003598	LOC6507364|XP_032310347.1|DANA	LOC6736778|XP_002083634.1|DSIM
OG0003599	LOC6497721|XP_001961490.1|DANA	LOC6730800|XP_002077968.1|DSIM
OG0003600	LOC6506959|XP_014764987.1|DANA	LOC6737283|XP_039149283.1|DSIM
OG0003601	LOC6495079|XP_001959107.1|DANA	LOC6733645|XP_016026608.1|DSIM
OG0003602	LOC6495921|XP_001959859.1|DANA	LOC6735925|XP_016029281.1|DSIM
OG0003603	LOC26513699|XP_014765521.1|DANA	LOC6737260|XP_002084100.1|DSIM
OG0003604	LOC6497251|XP_032307354.1|DANA	LOC6733081|XP_016025786.1|DSIM
OG0003605	LOC6501510|XP_001955394.1|DANA	LOC6729280|XP_002104600.1|DSIM
OG0003606	LOC6496077|XP_001960170.2|DANA	LOC6734969|XP_002081963.2|DSIM
OG0003607	LOC6494538|XP_001960143.1|DANA	LOC6735008|XP_002081989.1|DSIM
OG0003608	LOC6493455|XP_001957785.1|DANA	LOC6737517|XP_016031313.1|DSIM
OG0003609	LOC6494814|XP_001959609.1|DANA	LOC6733662|XP_002080709.1|DSIM
OG0003610	LOC6507211|XP_001956467.1|DANA	LOC6738532|XP_002085338.1|DSIM
OG0003611	LOC6506226|XP_032310692.1|DANA	LOC27207730|XP_039149493.1|DSIM
OG0003612	LOC6495583|XP_001959142.1|DANA	LOC6735459|XP_002082398.2|DSIM
OG0003613	LOC6494575|XP_001960074.1|DANA	LOC6733394|XP_002080451.1|DSIM
OG0003614	LOC6494574|XP_001960075.1|DANA	LOC6733395|XP_002080452.1|DSIM
OG0003615	LOC6495895|XP_001959801.1|DANA	LOC6735862|XP_016029227.1|DSIM
OG0003616	LOC6495846|XP_001959705.1|DANA	LOC6735730|XP_002082643.1|DSIM
OG0003617	LOC6495368|XP_001958677.2|DANA	LOC6734174|XP_016027183.1|DSIM
OG0003618	LOC6495299|XP_001958675.2|DANA, LOC6495298|XP_032306983.1|DANA	LOC6734173|XP_016027181.1|DSIM
OG0003619	LOC6495770|XP_001959541.1|DANA	LOC6734236|XP_016027287.1|DSIM
OG0003620	LOC6494239|XP_001960680.1|DANA	LOC6736016|XP_002082925.1|DSIM
OG0003621	LOC6493720|XP_001958306.1|DANA	LOC27207386|XP_016031122.1|DSIM
OG0003622	LOC6493721|XP_014764506.1|DANA	LOC6737381|XP_016031126.1|DSIM
OG0003623	LOC6496534|XP_001961091.1|DANA	LOC6734329|XP_016027405.1|DSIM
OG0003624	LOC6495917|XP_001959851.1|DANA	LOC6735916|XP_002082826.1|DSIM
OG0003625	LOC6494576|XP_001960072.1|DANA	LOC6733391|XP_002080448.1|DSIM
OG0003626	LOC6495885|XP_001959782.1|DANA	LOC6734625|XP_016027779.2|DSIM
OG0003627	LOC6496597|XP_032311616.1|DANA	LOC6735165|XP_039148781.1|DSIM
OG0003628	LOC6495353|XP_001958644.1|DANA	LOC6733715|XP_039148805.1|DSIM
OG0003629	LOC6494846|XP_001959563.1|DANA	LOC6734259|XP_002081288.1|DSIM
OG0003630	LOC6496319|XP_001960691.1|DANA	LOC27208785|XP_016029393.1|DSIM
OG0003631	LOC6493588|XP_001958049.1|DANA	LOC6738714|XP_002085515.1|DSIM
OG0003632	LOC6506601|XP_001957566.2|DANA	LOC6736848|XP_016030496.1|DSIM
OG0003633	LOC6494673|XP_001959887.1|DANA	LOC6734220|XP_002081249.1|DSIM
OG0003634	LOC6506966|XP_001956907.1|DANA	LOC6737300|XP_016031011.2|DSIM
OG0003635	LOC6493079|XP_032310366.1|DANA	LOC6736620|XP_039149243.1|DSIM
OG0003636	LOC6495082|XP_001959103.1|DANA	LOC6733649|XP_002080703.1|DSIM
OG0003637	LOC6496236|XP_001960512.1|DANA	LOC6734184|XP_002081213.1|DSIM
OG0003638	LOC6493711|XP_001958287.2|DANA	LOC6738746|XP_016032557.1|DSIM
OG0003639	LOC6504555|XP_001964918.1|DANA	LOC6731668|XP_002078808.1|DSIM
OG0003640	LOC6494733|XP_001959765.1|DANA	LOC6734610|XP_016027763.1|DSIM
OG0003641	LOC6494965|XP_001959315.1|DANA	LOC6735526|XP_002082462.1|DSIM
OG0003642	LOC6496503|XP_001961031.1|DANA	LOC6733500|XP_016026459.1|DSIM
OG0003643	LOC6496310|XP_032306103.1|DANA	LOC6736019|XP_002082928.1|DSIM
OG0003644	LOC6494000|XP_014762519.1|DANA	LOC6733803|XP_016026761.1|DSIM
OG0003645	LOC6506882|XP_001957067.1|DANA	LOC6736529|XP_002083399.2|DSIM
OG0003646	LOC6506595|XP_001957579.1|DANA	LOC6737215|XP_002084055.1|DSIM
OG0003647	LOC6506380|XP_001957988.1|DANA	LOC6737405|XP_002084243.1|DSIM
OG0003648	LOC6504210|XP_001965150.1|DANA	LOC6731030|XP_002078191.2|DSIM
OG0003649	LOC6499894|XP_001953682.1|DANA	LOC6729530|XP_002104838.2|DSIM
OG0003650	LOC6504903|XP_001966560.1|DANA	LOC6726058|XP_002107040.2|DSIM
OG0003651	LOC6499003|XP_001955530.1|DANA	LOC6730171|XP_016036930.1|DSIM
OG0003652	LOC6507738|XP_001956245.1|DANA	LOC6737856|XP_002084684.1|DSIM
OG0003653	LOC6493713|XP_001958290.1|DANA	LOC6738743|XP_002085543.1|DSIM
OG0003654	LOC6492976|XP_001956777.1|DANA	LOC6738420|XP_002085229.2|DSIM
OG0003655	LOC6498435|XP_001962814.1|DANA	LOC6732823|XP_002079936.1|DSIM
OG0003656	LOC6506209|XP_032309866.1|DANA	LOC6737861|XP_016031631.1|DSIM
OG0003657	LOC6493482|XP_001957843.1|DANA	LOC6739630|XP_016031371.1|DSIM
OG0003658	LOC6499333|XP_001954849.1|DANA	LOC27206879|XP_016035452.1|DSIM
OG0003659	LOC6493698|XP_001958259.1|DANA	LOC6738775|XP_002085575.1|DSIM
OG0003660	LOC6507385|XP_014765199.1|DANA	LOC6736217|XP_039149354.1|DSIM
OG0003661	LOC6493120|XP_032310574.1|DANA	LOC6736509|XP_016030086.1|DSIM
OG0003662	LOC6493048|XP_001956950.1|DANA	LOC6738974|XP_002085769.1|DSIM
OG0003663	LOC6506632|XP_032310700.1|DANA	LOC27209237|XP_039149783.1|DSIM
OG0003664	LOC6493310|XP_014764324.1|DANA	LOC6736924|XP_039149780.1|DSIM
OG0003665	LOC6495637|XP_001959271.1|DANA	LOC6733846|XP_016026862.1|DSIM
OG0003666	LOC6493934|XP_032311499.1|DANA	LOC6733262|XP_016026150.1|DSIM
OG0003667	LOC6492999|XP_032310813.1|DANA	LOC6736610|XP_039149432.1|DSIM
OG0003668	LOC6504183|XP_032311493.1|DANA	LOC27206146|XP_016026024.1|DSIM
OG0003669	LOC6493952|XP_001961258.1|DANA	LOC6733906|XP_002080950.1|DSIM
OG0003670	LOC6496611|XP_001961257.1|DANA	LOC6733905|XP_002080949.1|DSIM
OG0003671	LOC6495913|XP_032305960.1|DANA	LOC6735911|XP_039148350.1|DSIM
OG0003672	LOC6500217|XP_001953003.1|DANA	LOC6729569|XP_002104877.1|DSIM
OG0003673	LOC6495170|XP_014763183.1|DANA	LOC6735685|XP_039147325.1|DSIM
OG0003674	LOC6494149|XP_032306138.1|DANA	LOC6734694|XP_016027893.1|DSIM
OG0003675	LOC6496491|XP_001961006.1|DANA	LOC6733470|XP_002080527.2|DSIM
OG0003676	LOC6494087|XP_032305947.1|DANA	LOC6733469|XP_016026421.1|DSIM
OG0003678	LOC6507042|XP_001956767.3|DANA	LOC6736713|XP_016030324.1|DSIM
OG0003679	LOC6492967|XP_001956762.1|DANA	LOC6736708|XP_016030322.1|DSIM
OG0003680	LOC6494539|XP_001960141.1|DANA	LOC6735010|XP_002081991.2|DSIM
OG0003681	LOC6494364|XP_001960455.1|DANA	LOC6734662|XP_002081669.1|DSIM
OG0003682	LOC6500735|XP_001953814.1|DANA	LOC6728362|XP_039150932.1|DSIM
OG0003683	LOC6494840|XP_001959567.2|DANA	LOC6734263|XP_039148431.1|DSIM
OG0003684	LOC6507293|XP_001956299.1|DANA	LOC27208937|XP_016031206.1|DSIM
OG0003685	LOC6493018|XP_014764189.2|DANA	LOC6737351|XP_016031078.1|DSIM
OG0003686	LOC6494435|XP_001960317.1|DANA	LOC6733785|XP_016026735.1|DSIM
OG0003687	LOC6494529|XP_001960166.1|DANA	LOC6734985|XP_002081967.2|DSIM
OG0003688	LOC6494767|XP_001959709.1|DANA	LOC6735726|XP_002082639.1|DSIM
OG0003689	LOC6506092|XP_001958572.1|DANA	LOC6739136|XP_016032982.1|DSIM
OG0003690	LOC6507865|XP_001956488.1|DANA	LOC120284776|XP_039149547.1|DSIM, LOC6738509|XP_039149546.1|DSIM
OG0003691	LOC6493241|XP_001957340.1|DANA	LOC6738207|XP_016032035.1|DSIM
OG0003692	LOC6496517|XP_001961054.1|DANA	LOC6733376|XP_039147418.1|DSIM
OG0003693	LOC6493438|XP_001957749.1|DANA	LOC6736209|XP_039149705.1|DSIM
OG0003694	LOC6507021|XP_001956807.1|DANA	LOC6738314|XP_016032163.1|DSIM
OG0003695	LOC6506941|XP_001956943.1|DANA	LOC6738459|XP_002085266.1|DSIM
OG0003696	LOC6495955|XP_001959928.1|DANA	LOC6734022|XP_002081061.1|DSIM
OG0003697	LOC6495626|XP_014763381.1|DANA	LOC6733826|XP_016026809.1|DSIM
OG0003698	LOC6507286|XP_014765136.1|DANA	LOC6737443|XP_016031214.1|DSIM
OG0003699	LOC6496465|XP_014763845.1|DANA	LOC6736083|XP_016029478.1|DSIM
OG0003700	LOC6496183|XP_001960391.1|DANA	LOC6736132|XP_002083032.1|DSIM
OG0003701	LOC6497397|XP_001962167.2|DANA	LOC6731429|XP_002078581.1|DSIM
OG0003702	LOC6507224|XP_001956440.1|DANA	LOC6738011|XP_016031807.1|DSIM
OG0003703	LOC6506906|XP_001957024.1|DANA	LOC6736578|XP_016030174.1|DSIM
OG0003704	LOC6506943|XP_001956941.1|DANA	LOC6738457|XP_002085264.2|DSIM
OG0003705	LOC6496494|XP_032306200.1|DANA	LOC6739319|XP_039148404.1|DSIM
OG0003706	LOC6493315|XP_001957508.1|DANA	LOC27207062|XP_016030571.1|DSIM
OG0003707	LOC6507079|XP_014765057.1|DANA	LOC6736308|XP_039149172.1|DSIM
OG0003708	LOC6493190|XP_001957231.1|DANA	LOC27207496|XP_016032138.2|DSIM
OG0003709	LOC6495775|XP_001959546.1|DANA	LOC6734241|XP_002081270.1|DSIM
OG0003710	LOC6494855|XP_001959547.1|DANA	LOC6734242|XP_002081271.1|DSIM
OG0003711	LOC6506346|XP_001958061.1|DANA	LOC6738701|XP_002085503.1|DSIM
OG0003712	LOC6496345|XP_001960734.1|DANA	LOC6734484|XP_002081503.1|DSIM
OG0003713	LOC6495038|XP_001959192.1|DANA	LOC6735398|XP_039147356.1|DSIM
OG0003714	LOC6495607|XP_001959191.1|DANA	LOC6735399|XP_002082346.1|DSIM
OG0003715	LOC6493160|XP_001957169.1|DANA	LOC6737261|XP_002084101.1|DSIM
OG0003716	LOC6506697|XP_001957398.1|DANA	LOC6737908|XP_039148935.1|DSIM
OG0003717	LOC6493379|XP_001957641.1|DANA	LOC6738366|XP_002085175.1|DSIM
OG0003718	LOC6507728|XP_001956230.1|DANA	LOC6737233|XP_002084073.1|DSIM
OG0003719	LOC6507219|XP_001956444.2|DANA	LOC6738005|XP_002084820.1|DSIM
OG0003720	LOC6504511|XP_001967048.2|DANA	LOC6740277|XP_016040261.1|DSIM
OG0003721	LOC6494765|XP_001959717.1|DANA	LOC6735722|XP_002082635.2|DSIM
OG0003722	LOC6493522|XP_001957919.2|DANA	LOC6737163|XP_016030820.1|DSIM
OG0003723	LOC6507761|XP_001956295.1|DANA	LOC6737429|XP_002084266.1|DSIM
OG0003724	LOC6493323|XP_001957525.2|DANA	LOC6736896|XP_016030542.1|DSIM
OG0003725	LOC6493301|XP_032310104.1|DANA	LOC6737837|XP_016031617.1|DSIM
OG0003726	LOC6493336|XP_001957546.1|DANA	LOC6736871|XP_002083724.1|DSIM
OG0003727	LOC6493156|XP_001957164.2|DANA	LOC6738997|XP_016032824.1|DSIM
OG0003728	LOC6505698|XP_001964435.1|DANA	LOC6727862|XP_016034437.1|DSIM
OG0003729	LOC6507589|XP_032310255.1|DANA	LOC6736408|XP_039150114.1|DSIM
OG0003730	LOC6493110|XP_032310182.1|DANA	LOC6736532|XP_039149109.1|DSIM
OG0003731	LOC6507681|XP_001956136.1|DANA	LOC6736752|XP_002083608.1|DSIM
OG0003732	LOC6493495|XP_001957863.1|DANA	LOC6737604|XP_002084436.3|DSIM
OG0003733	LOC6492936|XP_032309812.1|DANA	LOC6736327|XP_016029805.1|DSIM
OG0003734	LOC6507387|XP_001956108.1|DANA	LOC6734433|XP_039149368.1|DSIM
OG0003735	LOC6494914|XP_001959431.1|DANA	LOC6735961|XP_002082870.1|DSIM
OG0003736	LOC6495786|XP_001959579.1|DANA	LOC6735139|XP_002082116.1|DSIM
OG0003737	LOC6495868|XP_001959750.2|DANA	LOC6735687|XP_002082603.1|DSIM
OG0003738	LOC6496377|XP_001960790.1|DANA	LOC6735762|XP_016029135.1|DSIM
OG0003739	LOC6494066|XP_001961043.1|DANA	LOC6733385|XP_002080442.1|DSIM
OG0003740	LOC6496512|XP_001961049.1|DANA	LOC27208943|XP_016026304.1|DSIM
OG0003741	LOC6507090|XP_001956686.1|DANA	LOC6736328|XP_016029806.1|DSIM
OG0003742	LOC6506292|XP_001958187.1|DANA	LOC6738621|XP_002085423.1|DSIM
OG0003743	LOC6496489|XP_032305950.1|DANA	LOC6733465|XP_016026416.1|DSIM
OG0003744	LOC6496511|XP_001961047.1|DANA	LOC6739291|XP_016026309.1|DSIM
OG0003745	LOC6495362|XP_001958667.1|DANA	LOC6734163|XP_002081192.1|DSIM
OG0003746	LOC6495069|XP_032306220.1|DANA	LOC6735469|XP_039148256.1|DSIM
OG0003747	LOC6507444|XP_001956004.1|DANA	LOC6737807|XP_002084635.1|DSIM
OG0003748	LOC6507616|XP_001956006.2|DANA	LOC6737803|XP_016031588.1|DSIM
OG0003749	LOC6507443|XP_001956009.1|DANA	LOC6737798|XP_002084626.1|DSIM
OG0003750	LOC6507617|XP_001956007.1|DANA	LOC6737801|XP_016031584.1|DSIM
OG0003751	LOC6507619|XP_001956010.2|DANA	LOC6737795|XP_016031573.1|DSIM
OG0003752	LOC6493361|XP_032309706.1|DANA	LOC6738406|XP_016032262.1|DSIM
OG0003753	LOC6493754|XP_001958376.1|DANA	LOC6737044|XP_039150251.1|DSIM
OG0003754	LOC6493755|XP_001958378.1|DANA	LOC6737043|XP_039150248.1|DSIM
OG0003755	LOC6493359|XP_001957594.2|DANA	LOC27206218|XP_039150309.1|DSIM
OG0003756	LOC6501741|XP_001967137.2|DANA	LOC6733148|XP_016026018.2|DSIM
OG0003757	LOC6494398|XP_001960403.1|DANA	LOC6736146|XP_016029532.1|DSIM
OG0003758	LOC6494978|XP_014763094.1|DANA	LOC6735163|XP_016028447.1|DSIM
OG0003759	LOC6506968|XP_001956904.2|DANA	LOC6737305|XP_016031018.1|DSIM
OG0003760	LOC6496078|XP_032307154.1|DANA	LOC6734965|XP_016028264.1|DSIM
OG0003761	LOC6506960|XP_001956916.1|DANA	LOC6737291|XP_002084131.1|DSIM
OG0003762	LOC6506961|XP_001956914.1|DANA	LOC6737293|XP_016031006.1|DSIM
OG0003763	LOC6506158|XP_014764646.2|DANA	LOC6736973|XP_039149124.1|DSIM
OG0003764	LOC6506155|XP_032309670.1|DANA	LOC6736968|XP_016030608.1|DSIM
OG0003765	LOC6497086|XP_001962787.1|DANA	LOC6732253|XP_002079382.1|DSIM
OG0003766	LOC6503060|XP_001963347.1|DANA	LOC6725138|XP_016038109.1|DSIM
OG0003767	LOC6505282|XP_001964826.1|DANA	LOC6734637|XP_002081645.1|DSIM
OG0003768	LOC6495394|XP_032306623.1|DANA	LOC6739381|XP_016027018.1|DSIM
OG0003769	LOC6495392|XP_001958741.1|DANA	LOC6733979|XP_002081023.1|DSIM
OG0003770	LOC6503326|XP_032311971.1|DANA	LOC6724744|XP_016037435.1|DSIM
OG0003771	LOC6507326|XP_001956242.1|DANA	LOC6737248|XP_016030960.1|DSIM
OG0003772	LOC6506225|XP_001958312.1|DANA	LOC6737386|XP_002084224.1|DSIM
OG0003773	LOC6496403|XP_001960840.1|DANA	LOC6733793|XP_016026753.1|DSIM
OG0003774	LOC6494434|XP_001960318.2|DANA	LOC6733787|XP_016026740.1|DSIM
OG0003775	LOC6502981|XP_032308889.1|DANA	LOC6740245|XP_039152754.1|DSIM
OG0003776	LOC6495991|XP_001959994.1|DANA	LOC6733288|XP_016026193.1|DSIM
OG0003777	LOC6494079|XP_001961017.1|DANA	LOC6733484|XP_002080541.1|DSIM
OG0003778	LOC6495246|XP_032306005.1|DANA	LOC6733997|XP_039148869.1|DSIM
OG0003779	LOC6495039|XP_001959187.1|DANA	LOC6735406|XP_016028720.1|DSIM
OG0003780	LOC6494648|XP_001959938.1|DANA	LOC6734899|XP_002081896.1|DSIM
OG0003781	LOC6505454|XP_032311737.1|DANA	LOC6740338|XP_039152157.1|DSIM
OG0003782	LOC6504678|XP_032309013.1|DANA	LOC27209123|XP_016037695.1|DSIM
OG0003783	LOC6501466|XP_001955309.1|DANA	LOC6729876|XP_002105179.2|DSIM
OG0003784	LOC6495557|XP_001959100.1|DANA	LOC6733659|XP_039148249.1|DSIM
OG0003785	LOC6493888|XP_014762450.1|DANA	LOC27207467|XP_016026010.1|DSIM
OG0003786	LOC6495625|XP_032306336.1|DANA	LOC6735064|XP_016028354.1|DSIM
OG0003787	LOC6494996|XP_001959250.1|DANA	LOC6739466|XP_016028352.1|DSIM
OG0003788	LOC6494904|XP_001959456.1|DANA	LOC6735984|XP_002082893.1|DSIM
OG0003789	LOC6494562|XP_014762849.1|DANA	LOC6733417|XP_039148091.1|DSIM
OG0003790	LOC6493442|XP_001957761.2|DANA	LOC6737108|XP_002083955.1|DSIM
OG0003791	LOC6499449|XP_001954619.2|DANA	LOC6726968|XP_016033461.1|DSIM
OG0003792	LOC6496076|XP_001960169.1|DANA	LOC6734970|XP_016028269.1|DSIM
OG0003793	LOC6496188|XP_001960405.1|DANA	LOC6736148|XP_016029534.1|DSIM
