Orthogroup	DANA.longest_only	DSUB.longest_only
OG0005848	LOC6502898|XP_032311818.1|DANA	LOC117893316|XP_034655798.1|DSUB
OG0005849	LOC6502321|XP_032309033.1|DANA	LOC117903529|XP_034671592.1|DSUB
OG0005850	LOC6503205|XP_032311853.1|DANA	LOC117903525|XP_034671535.1|DSUB
OG0005851	LOC6497298|XP_001962371.2|DANA	LOC117899972|XP_034666022.1|DSUB
OG0005852	LOC6499652|XP_001954211.1|DANA	LOC117898348|XP_034663570.1|DSUB
OG0005853	LOC6503857|XP_001963725.1|DANA	LOC117903873|XP_034672253.1|DSUB
OG0005854	LOC6499661|XP_032307296.1|DANA	LOC117896257|XP_034660339.1|DSUB
OG0005855	LOC6503057|XP_001963343.2|DANA	LOC117901407|XP_034668036.1|DSUB
OG0005856	LOC6503215|XP_032311849.1|DANA	LOC117902026|XP_034668979.1|DSUB
OG0005857	LOC6500135|XP_001953158.1|DANA	LOC117898524|XP_034663884.1|DSUB
OG0005858	LOC6500535|XP_001953408.1|DANA	LOC117898407|XP_034663666.1|DSUB
OG0005859	LOC6497202|XP_001962564.2|DANA	LOC117900548|XP_034666843.1|DSUB
OG0005860	LOC6500443|XP_032305882.1|DANA	LOC117898682|XP_034664156.1|DSUB
OG0005861	LOC6505635|XP_001964560.1|DANA	LOC117898934|XP_034664534.1|DSUB
OG0005862	LOC6495433|XP_032306631.1|DANA	LOC117890547|XP_034651362.1|DSUB
OG0005863	LOC6495908|XP_001959836.1|DANA	LOC117890909|XP_034651914.1|DSUB
OG0005864	LOC6500474|XP_001953293.1|DANA	LOC117898296|XP_034663458.1|DSUB
OG0005865	LOC6503397|XP_001967509.1|DANA	LOC117896101|XP_034660044.1|DSUB
OG0005866	LOC6494318|XP_001960543.1|DANA	LOC117892419|XP_034654543.1|DSUB
OG0005867	LOC6498142|XP_001962164.1|DANA	LOC117901912|XP_034668768.1|DSUB
OG0005868	LOC26515287|XP_014764116.1|DANA	LOC117891041|XP_034652101.1|DSUB
OG0005869	LOC6504101|XP_001964179.1|DANA	LOC117889845|XP_034650233.1|DSUB
OG0005870	LOC6504660|XP_001966455.1|DANA	LOC117897311|XP_034661957.1|DSUB
OG0005871	LOC6502162|XP_001966101.1|DANA	LOC117894995|XP_034658236.1|DSUB
OG0005872	LOC6500842|XP_032305921.1|DANA	LOC117896470|XP_034660695.1|DSUB
OG0005873	LOC6501203|XP_001954757.1|DANA	LOC117898192|XP_034663302.1|DSUB
OG0005874	LOC6502589|XP_032312012.1|DANA, LOC116655073|XP_032308017.1|DANA	LOC117893273|XP_034655733.1|DSUB
OG0005875	LOC6496498|XP_001961021.1|DANA	LOC117891173|XP_034652387.1|DSUB
OG0005876	LOC6502220|XP_032308718.1|DANA	LOC117897198|XP_034661795.1|DSUB
OG0005877	LOC116654459|XP_032311828.1|DANA	LOC117891782|XP_034653384.1|DSUB
OG0005878	LOC6503596|XP_032308463.1|DANA	LOC117903188|XP_034670941.1|DSUB
OG0005879	LOC6502279|XP_001966153.1|DANA	LOC117891691|XP_034653172.1|DSUB
OG0005880	LOC6493566|XP_001958009.1|DANA	LOC117895682|XP_034659400.1|DSUB
OG0005881	LOC6507805|XP_001956383.1|DANA	LOC117894166|XP_034656958.1|DSUB
OG0005882	LOC6501867|XP_001967166.3|DANA	LOC117894046|XP_034656791.1|DSUB
OG0005883	LOC6507384|XP_001956113.1|DANA	LOC117894714|XP_034657786.1|DSUB
OG0005884	LOC6493065|XP_001956978.1|DANA	LOC117893476|XP_034655990.1|DSUB
OG0005885	LOC6493274|XP_014764301.1|DANA	LOC117894980|XP_034658211.1|DSUB
OG0005886	LOC6493706|XP_001958275.2|DANA	LOC117894400|XP_034657299.1|DSUB
OG0005887	LOC6507250|XP_032309979.1|DANA	LOC117894160|XP_034656947.1|DSUB
OG0005888	LOC6506087|XP_032305920.1|DANA, LOC116655747|XP_032309555.1|DANA	LOC117895542|XP_034659135.1|DSUB
OG0005889	LOC6493730|XP_001958324.2|DANA	LOC117893306|XP_034655775.1|DSUB
OG0005890	LOC6503685|XP_001963932.1|DANA	LOC117890536|XP_034651352.1|DSUB
OG0005891	LOC6507902|XP_014765503.2|DANA	LOC117895481|XP_034659051.1|DSUB
OG0005892	LOC6507908|XP_001956577.1|DANA	LOC117895073|XP_034658353.1|DSUB
OG0005893	LOC6506330|XP_001958087.1|DANA	LOC117893679|XP_034656259.1|DSUB
OG0005894	LOC6493603|XP_001958085.1|DANA	LOC117893680|XP_034656260.1|DSUB
OG0005895	LOC6506331|XP_001958086.1|DANA	LOC117893681|XP_034656261.1|DSUB
OG0005896	LOC6506758|XP_001957297.1|DANA	LOC117895207|XP_034658587.1|DSUB
OG0005897	LOC6506108|XP_001958533.1|DANA	LOC117894219|XP_034657026.1|DSUB
OG0005898	LOC6503920|XP_001963844.3|DANA	LOC117903641|XP_034671815.1|DSUB
OG0005899	LOC6494809|XP_001959619.1|DANA	LOC117890897|XP_034651882.1|DSUB
OG0005900	LOC6497695|XP_001961550.1|DANA	LOC117900230|XP_034666407.1|DSUB
OG0005901	LOC6494494|XP_001960225.1|DANA	LOC117889989|XP_034650463.1|DSUB
OG0005902	LOC6496328|XP_001960709.1|DANA	LOC117890737|XP_034651680.1|DSUB
OG0005903	LOC6501036|XP_001954429.2|DANA	LOC117899602|XP_034665616.1|DSUB
OG0005904	LOC6501509|XP_001955392.2|DANA	LOC117898566|XP_034663944.1|DSUB
OG0005905	LOC6506248|XP_014764693.1|DANA	LOC117895307|XP_034658758.1|DSUB
OG0005906	LOC6493644|XP_001958156.3|DANA	LOC117895721|XP_034659469.1|DSUB
OG0005907	LOC6507842|XP_001956455.1|DANA	LOC117894972|XP_034658200.1|DSUB
OG0005908	LOC6506740|XP_001957326.1|DANA	LOC117895834|XP_034659663.1|DSUB
OG0005909	LOC6507787|XP_001956341.2|DANA	LOC117893925|XP_034656597.1|DSUB
OG0005910	LOC6494726|XP_001959785.1|DANA	LOC117890432|XP_034651152.1|DSUB
OG0005911	LOC6495886|XP_001959784.1|DANA	LOC117890434|XP_034651154.1|DSUB
OG0005912	LOC116654454|XP_014763126.1|DANA	LOC117891599|XP_034653021.1|DSUB
OG0005913	LOC6500781|XP_001953907.1|DANA	LOC117897817|XP_034662758.1|DSUB
OG0005914	LOC6495744|XP_001959479.1|DANA	LOC117892337|XP_034654381.1|DSUB
OG0005915	LOC6495745|XP_001959480.1|DANA	LOC117892338|XP_034654382.1|DSUB
OG0005916	LOC6494791|XP_001959661.1|DANA	LOC117891656|XP_034653101.1|DSUB
OG0005917	LOC6494442|XP_001960309.1|DANA	LOC117891822|XP_034653450.1|DSUB
OG0005918	LOC6503926|XP_001963859.1|DANA	LOC117903814|XP_034672145.1|DSUB
OG0005919	LOC6495341|XP_032306759.1|DANA	LOC117891382|XP_034652712.1|DSUB
OG0005920	LOC6496178|XP_014763656.1|DANA	LOC117890463|XP_034651202.1|DSUB
OG0005921	LOC6507590|XP_001955961.3|DANA	LOC117893572|XP_034656135.1|DSUB
OG0005922	LOC6503887|XP_001963785.1|DANA	LOC117903248|XP_034671042.1|DSUB, LOC117891875|XP_034653535.1|DSUB
OG0005923	LOC6507123|XP_001956631.1|DANA	LOC117894771|XP_034657885.1|DSUB
OG0005924	LOC6507121|XP_001956633.1|DANA	LOC117894777|XP_034657894.1|DSUB
OG0005925	LOC6506220|XP_001958321.1|DANA	LOC117894287|XP_034657137.1|DSUB
OG0005926	LOC6503996|XP_001963976.1|DANA	LOC117896346|XP_034660484.1|DSUB
OG0005927	LOC6501425|XP_001955227.1|DANA	LOC117899523|XP_034665472.1|DSUB
OG0005928	LOC6501871|XP_014759626.1|DANA	LOC117891169|XP_034652386.1|DSUB
OG0005929	LOC6507595|XP_001955972.1|DANA	LOC117893554|XP_034656100.1|DSUB
OG0005930	LOC6496252|XP_001960546.2|DANA	LOC117892424|XP_034654549.1|DSUB
OG0005931	LOC6493923|XP_001961317.2|DANA	LOC117890263|XP_034650911.1|DSUB
OG0005932	LOC26514046|XP_014763969.1|DANA	LOC117891686|XP_034653156.1|DSUB
OG0005933	LOC6495070|XP_001959130.1|DANA	LOC117892295|XP_034654329.1|DSUB
OG0005934	LOC6496352|XP_001960749.3|DANA	LOC117890526|XP_034651335.1|DSUB
OG0005935	LOC6493863|XP_001958581.2|DANA	LOC117892902|XP_034655092.1|DSUB
OG0005936	LOC6497292|XP_001962379.1|DANA	LOC117899970|XP_034666019.1|DSUB
OG0005937	LOC6506088|XP_001958578.1|DANA	LOC117893002|XP_034655247.1|DSUB
OG0005938	LOC6496284|XP_032306440.1|DANA	LOC117889946|XP_034650374.1|DSUB
OG0005939	LOC6505046|XP_001965569.1|DANA	LOC117901309|XP_034667913.1|DSUB
OG0005940	LOC6496097|XP_014763628.1|DANA	LOC117892084|XP_034653964.1|DSUB
OG0005941	LOC6495358|XP_001958657.1|DANA	LOC117891199|XP_034652426.1|DSUB
OG0005942	LOC6493918|XP_032311489.1|DANA	LOC117891757|XP_034653260.1|DSUB
OG0005943	LOC6493920|XP_032311549.1|DANA	LOC117892570|XP_034654783.1|DSUB
OG0005944	LOC6496643|XP_001961320.1|DANA	LOC117890963|XP_034651993.1|DSUB
OG0005945	LOC6496615|XP_001961266.1|DANA	LOC117890005|XP_034650486.1|DSUB
OG0005946	LOC6496244|XP_001960527.2|DANA	LOC117892590|XP_034654820.1|DSUB
OG0005947	LOC6496298|XP_001960643.1|DANA	LOC117892004|XP_034653781.1|DSUB
OG0005948	LOC6493643|XP_001958153.1|DANA	LOC117894860|XP_034658008.1|DSUB
OG0005949	LOC6507786|XP_032310254.1|DANA	LOC117893283|XP_034655740.1|DSUB
OG0005950	LOC6497057|XP_001962838.1|DANA	LOC117900461|XP_034666728.1|DSUB
OG0005951	LOC6493456|XP_014764384.1|DANA	LOC117895876|XP_034659765.1|DSUB
OG0005952	LOC6498447|XP_014762130.1|DANA	LOC117900460|XP_034666726.1|DSUB
OG0005953	LOC6497560|XP_001961815.1|DANA	LOC117899962|XP_034666008.1|DSUB
OG0005954	LOC6497562|XP_001961811.1|DANA	LOC117902666|XP_034670087.1|DSUB
OG0005955	LOC6501254|XP_001954860.2|DANA	LOC117896408|XP_034660615.1|DSUB
OG0005956	LOC6494521|XP_001960183.1|DANA	LOC117891737|XP_034653222.1|DSUB
OG0005957	LOC6503398|XP_032312330.1|DANA	LOC117896840|XP_034661250.1|DSUB
OG0005958	LOC6499574|XP_001954356.1|DANA	LOC117897502|XP_034662283.1|DSUB
OG0005959	LOC6497495|XP_001961965.1|DANA	LOC117900042|XP_034666122.1|DSUB
OG0005960	LOC6502007|XP_001966859.1|DANA	LOC117903456|XP_034671384.1|DSUB
OG0005961	LOC6495609|XP_001959194.1|DANA	LOC117891565|XP_034652977.1|DSUB
OG0005962	LOC6495110|XP_001959030.1|DANA	LOC117889880|XP_034650280.1|DSUB
OG0005963	LOC6497934|XP_001961748.1|DANA	LOC117901610|XP_034668320.1|DSUB
OG0005964	LOC6494487|XP_001960238.1|DANA	LOC117892009|XP_034653791.1|DSUB
OG0005965	LOC6494722|XP_001959796.1|DANA	LOC117890358|XP_034651043.1|DSUB
OG0005966	LOC6495690|XP_001959389.1|DANA	LOC117891057|XP_034652121.1|DSUB
OG0005967	LOC6507956|XP_001959038.1|DANA	LOC117891245|XP_034652482.1|DSUB
OG0005968	LOC6495998|XP_014763581.1|DANA	LOC117890402|XP_034651102.1|DSUB
OG0005969	LOC6495727|XP_001959448.3|DANA	LOC117891021|XP_034652075.1|DSUB
OG0005970	LOC6493477|XP_001957833.1|DANA	LOC117893807|XP_034656446.1|DSUB
OG0005971	LOC6496556|XP_001961140.1|DANA	LOC117891152|XP_034652298.1|DSUB
OG0005972	LOC6493208|XP_001957264.1|DANA	LOC117894241|XP_034657066.1|DSUB
OG0005973	LOC6506241|XP_001958279.1|DANA	LOC117894403|XP_034657305.1|DSUB
OG0005974	LOC6493201|XP_032309773.1|DANA	LOC117894693|XP_034657763.1|DSUB
OG0005975	LOC6506777|XP_001957263.1|DANA	LOC117894244|XP_034657074.1|DSUB
OG0005976	LOC6505722|XP_014760773.1|DANA	LOC117897712|XP_034662625.1|DSUB
OG0005977	LOC6495043|XP_001959179.1|DANA	LOC117892606|XP_034654838.1|DSUB
OG0005978	LOC6494301|XP_001960572.1|DANA	LOC117890081|XP_034650630.1|DSUB
OG0005979	LOC6494802|XP_014762992.1|DANA	LOC117892149|XP_034654085.1|DSUB
OG0005980	LOC6495800|XP_032306737.1|DANA	LOC117889986|XP_034650460.1|DSUB
OG0005981	LOC6503142|XP_032308959.1|DANA	LOC117896273|XP_034660370.1|DSUB
OG0005982	LOC6494808|XP_001959620.1|DANA	LOC117891792|XP_034653355.1|DSUB
OG0005983	LOC6502926|XP_001963576.1|DANA	LOC117892322|XP_034654369.1|DSUB
OG0005984	LOC6504500|XP_032308148.1|DANA	LOC117901080|XP_034667597.1|DSUB
OG0005985	LOC6503104|XP_032308921.1|DANA	LOC117898397|XP_034663649.1|DSUB
OG0005986	LOC6503855|XP_001963722.1|DANA	LOC117903855|XP_034672217.1|DSUB
OG0005987	LOC6502319|XP_001966228.1|DANA	LOC117903399|XP_034671278.1|DSUB
OG0005988	LOC6494324|XP_001960531.1|DANA	LOC117892191|XP_034654169.1|DSUB
OG0005989	LOC6494028|XP_032307103.1|DANA	LOC117891500|XP_034652880.1|DSUB
OG0005990	LOC6495129|XP_001958992.1|DANA	LOC117890028|XP_034650534.1|DSUB
OG0005991	LOC6495410|XP_032306302.1|DANA	LOC117892293|XP_034654326.1|DSUB
OG0005992	LOC6493467|XP_001957820.1|DANA	LOC117895440|XP_034658994.1|DSUB
OG0005993	LOC6506463|XP_014764776.1|DANA	LOC117895441|XP_034658996.1|DSUB
OG0005994	LOC6506359|XP_032309904.1|DANA	LOC117895779|XP_034659566.1|DSUB
OG0005995	LOC6506773|XP_001957267.2|DANA	LOC117893861|XP_034656523.1|DSUB
OG0005996	LOC6506372|XP_001958005.1|DANA	LOC117894795|XP_034657915.1|DSUB
OG0005997	LOC6493944|XP_001961272.1|DANA	LOC117890563|XP_034651388.1|DSUB
OG0005998	LOC6506325|XP_001958097.1|DANA	LOC117893211|XP_034655630.1|DSUB
OG0005999	LOC6507665|XP_001956109.1|DANA	LOC117895015|XP_034658257.1|DSUB
OG0006000	LOC6496285|XP_032306664.1|DANA	LOC117890704|XP_034651612.1|DSUB
OG0006001	LOC6493333|XP_032310634.1|DANA	LOC117893672|XP_034656252.1|DSUB
OG0006002	LOC6494919|XP_001959421.1|DANA	LOC117890370|XP_034651056.1|DSUB
OG0006003	LOC6506434|XP_001957885.1|DANA	LOC117895739|XP_034659497.1|DSUB
OG0006004	LOC6498883|XP_001955745.1|DANA	LOC117898488|XP_034663815.1|DSUB
OG0006005	LOC6495391|XP_001958731.1|DANA	LOC117890781|XP_034651743.1|DSUB
OG0006006	LOC6494797|XP_001959649.1|DANA	LOC117891777|XP_034653334.1|DSUB
OG0006007	LOC6496648|XP_001961330.1|DANA	LOC117891758|XP_034653264.1|DSUB
OG0006008	LOC6498309|XP_001962508.1|DANA	LOC117901547|XP_034668231.1|DSUB
OG0006009	LOC6506761|XP_001957288.1|DANA	LOC117894082|XP_034656837.1|DSUB
OG0006010	LOC6493571|XP_001958018.3|DANA	LOC117894782|XP_034657899.1|DSUB
OG0006011	LOC6506506|XP_001957752.2|DANA	LOC117895109|XP_034658403.1|DSUB
OG0006012	LOC6507175|XP_014765091.1|DANA	LOC117893241|XP_034655692.1|DSUB
OG0006013	LOC6495772|XP_001959543.2|DANA	LOC117892667|XP_034654947.1|DSUB
OG0006014	LOC6493834|XP_001958526.1|DANA	LOC117894326|XP_034657201.1|DSUB
OG0006015	LOC6495477|XP_014763323.1|DANA	LOC117890095|XP_034650649.1|DSUB
OG0006016	LOC6494781|XP_001959681.1|DANA	LOC117892290|XP_034654322.1|DSUB
OG0006017	LOC6495671|XP_001959357.1|DANA	LOC117892512|XP_034654685.1|DSUB
OG0006018	LOC6496223|XP_001960480.1|DANA	LOC117892234|XP_034654229.1|DSUB
OG0006019	LOC6494488|XP_001960235.1|DANA	LOC117890149|XP_034650729.1|DSUB
OG0006020	LOC6506766|XP_001957278.2|DANA	LOC117894085|XP_034656843.1|DSUB
OG0006021	LOC6493735|XP_001958336.1|DANA	LOC117895649|XP_034659323.1|DSUB
OG0006022	LOC6505788|XP_001965026.1|DANA	LOC117900044|XP_034666123.1|DSUB
OG0006023	LOC6501015|XP_001954377.1|DANA	LOC117899254|XP_034665032.1|DSUB
OG0006024	LOC116654462|XP_032309354.1|DANA	LOC117903527|XP_034671537.1|DSUB
OG0006025	LOC6495681|XP_032306361.1|DANA	LOC117889937|XP_034650360.1|DSUB
OG0006026	LOC6498945|XP_014765840.1|DANA	LOC117899263|XP_034665049.1|DSUB
OG0006027	LOC6494047|XP_001961084.1|DANA	LOC117892707|XP_034655012.1|DSUB
OG0006028	LOC6496337|XP_001960721.1|DANA	LOC117891568|XP_034652982.1|DSUB
OG0006029	LOC6495412|XP_001958785.1|DANA	LOC117892294|XP_034654327.1|DSUB
OG0006030	LOC6500009|XP_001953415.1|DANA	LOC117897798|XP_034662739.1|DSUB
OG0006031	LOC6495139|XP_001958973.3|DANA	LOC117892638|XP_034654884.1|DSUB
OG0006032	LOC6504389|XP_014759453.2|DANA	LOC117889602|XP_034649911.1|DSUB
OG0006034	LOC6499799|XP_032312230.1|DANA	LOC117898707|XP_034664215.1|DSUB
OG0006035	LOC6499271|XP_001954984.1|DANA	LOC117898976|XP_034664608.1|DSUB
OG0006036	LOC6504566|XP_001964899.1|DANA	LOC117900449|XP_034666710.1|DSUB
OG0006037	LOC6496359|XP_001960760.2|DANA	LOC117891909|XP_034653622.1|DSUB
OG0006038	LOC6499149|XP_001955208.2|DANA	LOC117897492|XP_034662274.1|DSUB
OG0006039	LOC6496651|XP_001961335.1|DANA	LOC117891453|XP_034652825.1|DSUB
OG0006040	LOC6496554|XP_001961133.1|DANA	LOC117891150|XP_034652294.1|DSUB
OG0006041	LOC6503038|XP_001963362.1|DANA	LOC117893958|XP_034656647.1|DSUB
OG0006042	LOC6496220|XP_032306234.1|DANA	LOC117891751|XP_034653249.1|DSUB
OG0006043	LOC6507850|XP_032309899.1|DANA	LOC117892929|XP_034655136.1|DSUB
OG0006044	LOC6504785|XP_001966339.2|DANA	LOC117903349|XP_034671190.1|DSUB
OG0006045	LOC6499654|XP_001954209.1|DANA	LOC117891013|XP_034652062.1|DSUB
OG0006046	LOC6494293|XP_001960586.1|DANA	LOC117892115|XP_034654023.1|DSUB
OG0006047	LOC6507961|XP_001956437.2|DANA	LOC117893022|XP_034655270.1|DSUB
OG0006048	LOC6507168|XP_001956554.1|DANA	LOC117893234|XP_034655682.1|DSUB
OG0006049	LOC6498758|XP_001967263.1|DANA	LOC117891059|XP_034652162.1|DSUB
OG0006050	LOC6500567|XP_032306574.1|DANA	LOC117898384|XP_034663630.1|DSUB
OG0006051	LOC6503072|XP_001963374.1|DANA	LOC117894130|XP_034656915.1|DSUB
OG0006052	LOC6496201|XP_001960436.1|DANA	LOC117892648|XP_034654894.1|DSUB
OG0006053	LOC6506206|XP_001958345.1|DANA	LOC117894626|XP_034657683.1|DSUB
OG0006054	LOC26514963|XP_014759739.1|DANA	LOC117902997|XP_034670609.1|DSUB
OG0006055	LOC6499835|XP_001953813.1|DANA	LOC117898584|XP_034664019.1|DSUB
OG0006056	LOC6496219|XP_001960471.1|DANA	LOC117891753|XP_034653256.1|DSUB
OG0006057	LOC6507086|XP_001956694.2|DANA	LOC117895133|XP_034658441.1|DSUB
OG0006058	LOC6505864|XP_032305524.1|DANA	LOC117899744|XP_034665879.1|DSUB
OG0006059	LOC6493733|XP_014764523.1|DANA	LOC117895308|XP_034658759.1|DSUB
OG0006060	LOC6506213|XP_032310069.1|DANA	LOC117895310|XP_034658761.1|DSUB
OG0006061	LOC6505158|XP_001965457.2|DANA	LOC117895280|XP_034658750.1|DSUB
OG0006062	LOC6499537|XP_001954416.1|DANA	LOC117897618|XP_034662475.1|DSUB
OG0006063	LOC6496974|XP_001963017.1|DANA	LOC117901997|XP_034668902.1|DSUB
OG0006064	LOC6495742|XP_001959476.1|DANA	LOC117890701|XP_034651602.1|DSUB
OG0006065	LOC6507544|XP_001955887.1|DANA	LOC117895588|XP_034659228.1|DSUB
OG0006066	LOC6494810|XP_001959617.1|DANA	LOC117890641|XP_034651484.1|DSUB
OG0006067	LOC6495234|XP_032306929.1|DANA	LOC117891723|XP_034653206.1|DSUB
OG0006068	LOC6497734|XP_032307450.1|DANA, LOC6503128|XP_001963474.1|DANA	LOC117897734|XP_034662663.1|DSUB
OG0006069	LOC6507205|XP_032310285.1|DANA	LOC117894877|XP_034658035.1|DSUB
OG0006070	LOC6506368|XP_001958012.1|DANA	LOC117895689|XP_034659413.1|DSUB
OG0006071	LOC6499099|XP_001955304.1|DANA	LOC117897650|XP_034662516.1|DSUB
OG0006072	LOC6507497|XP_001955886.1|DANA	LOC117895595|XP_034659236.1|DSUB
OG0006073	LOC6492959|XP_001956750.2|DANA	LOC117894189|XP_034656994.1|DSUB
OG0006074	LOC6502240|XP_001966047.2|DANA	LOC117903326|XP_034671160.1|DSUB
OG0006075	LOC116654453|XP_032308478.1|DANA	LOC117902155|XP_034669186.1|DSUB
OG0006076	LOC6494638|XP_001959968.1|DANA	LOC117889721|XP_034650032.1|DSUB
OG0006077	LOC6493584|XP_001958040.2|DANA	LOC117894043|XP_034656783.1|DSUB
OG0006078	LOC6493583|XP_001958039.1|DANA	LOC117895719|XP_034659468.1|DSUB
OG0006079	LOC6506747|XP_014764887.1|DANA	LOC117893105|XP_034655429.1|DSUB
OG0006080	LOC6493233|XP_001957321.1|DANA	LOC117893360|XP_034655842.1|DSUB
OG0006081	LOC6495326|XP_001958625.1|DANA	LOC117891383|XP_034652713.1|DSUB
OG0006082	LOC6495327|XP_001958623.1|DANA	LOC117891394|XP_034652727.1|DSUB
OG0006083	LOC6493669|XP_032310594.1|DANA	LOC117894665|XP_034657732.1|DSUB
OG0006084	LOC6506729|XP_032310635.1|DANA	LOC117895655|XP_034659359.1|DSUB
OG0006085	LOC6506367|XP_001958013.1|DANA	LOC117895681|XP_034659399.1|DSUB
OG0006086	LOC6506369|XP_014764721.1|DANA	LOC117895687|XP_034659405.1|DSUB
OG0006087	LOC6496273|XP_001960587.2|DANA	LOC117892119|XP_034654039.1|DSUB
OG0006088	LOC6507856|XP_001956478.1|DANA	LOC117893596|XP_034656161.1|DSUB
OG0006089	LOC6504018|XP_001964014.2|DANA	LOC117900868|XP_034667319.1|DSUB
OG0006090	LOC6506908|XP_032309498.1|DANA	LOC117894799|XP_034657920.1|DSUB
OG0006091	LOC6507300|XP_001956289.3|DANA	LOC117894102|XP_034656868.1|DSUB
OG0006092	LOC26515299|XP_014761228.2|DANA	LOC117903051|XP_034670681.1|DSUB
OG0006093	LOC6494723|XP_001959794.1|DANA	LOC117891450|XP_034652821.1|DSUB
OG0006094	LOC6507914|XP_032310434.1|DANA	LOC117895036|XP_034658301.1|DSUB
OG0006095	LOC6495084|XP_001959098.3|DANA	LOC117891774|XP_034653328.1|DSUB
OG0006096	LOC6496368|XP_001960774.1|DANA	LOC117892225|XP_034654219.1|DSUB
OG0006097	LOC6506274|XP_032310647.1|DANA	LOC117895875|XP_034659761.1|DSUB
OG0006098	LOC6507178|XP_001965325.2|DANA	LOC117901704|XP_034668464.1|DSUB
OG0006099	LOC6495158|XP_032306076.1|DANA	LOC117890499|XP_034651282.1|DSUB
OG0006100	LOC6496398|XP_001960830.1|DANA	LOC117890650|XP_034651494.1|DSUB
OG0006101	LOC6498582|XP_001963109.1|DANA	LOC117901760|XP_034668539.1|DSUB
OG0006102	LOC6495194|XP_001958881.1|DANA	LOC117890912|XP_034651918.1|DSUB
OG0006103	LOC6503114|XP_032308895.1|DANA	LOC117903703|XP_034671939.1|DSUB
OG0006104	LOC6492913|XP_001963674.1|DANA	LOC117898917|XP_034664520.1|DSUB
OG0006105	LOC6503826|XP_001963673.2|DANA	LOC117896527|XP_034660793.1|DSUB
OG0006106	LOC6507266|XP_014765121.1|DANA	LOC117894300|XP_034657156.1|DSUB
OG0006107	LOC6495821|XP_032306043.1|DANA	LOC117891694|XP_034653174.1|DSUB
OG0006108	LOC6503698|XP_001963904.1|DANA	LOC117902943|XP_034670449.1|DSUB
OG0006109	LOC6506083|XP_001958591.1|DANA	LOC117894312|XP_034657169.1|DSUB
OG0006110	LOC6506281|XP_001958206.1|DANA	LOC117895009|XP_034658250.1|DSUB
OG0006111	LOC6495832|XP_001959676.1|DANA	LOC117889951|XP_034650397.1|DSUB
OG0006112	LOC116654698|XP_032306398.1|DANA	LOC117892166|XP_034654123.1|DSUB
OG0006113	LOC6506577|XP_001957614.1|DANA	LOC117894473|XP_034657464.1|DSUB
OG0006114	LOC6505585|XP_001964646.1|DANA	LOC117896290|XP_034660399.1|DSUB
OG0006115	LOC6495685|XP_001959379.1|DANA	LOC117890857|XP_034651834.1|DSUB
OG0006116	LOC6495498|XP_001958980.1|DANA	LOC117890504|XP_034651290.1|DSUB
OG0006117	LOC6495037|XP_001959195.1|DANA	LOC117891577|XP_034652992.1|DSUB
OG0006118	LOC6494291|XP_014762708.1|DANA	LOC117892130|XP_034654056.1|DSUB
OG0006119	LOC6494026|XP_001961125.1|DANA	LOC117891517|XP_034652904.1|DSUB
OG0006120	LOC6496071|XP_001960158.1|DANA	LOC117891701|XP_034653184.1|DSUB
OG0006121	LOC26513893|XP_014765548.1|DANA	LOC117894974|XP_034658203.1|DSUB
OG0006122	LOC6506053|XP_001966639.2|DANA	LOC117902915|XP_034670380.1|DSUB
OG0006123	LOC6496453|XP_001960942.3|DANA	LOC117891224|XP_034652461.1|DSUB
OG0006124	LOC6498918|XP_032312287.1|DANA	LOC117898946|XP_034664559.1|DSUB
OG0006125	LOC6506214|XP_032310066.1|DANA	LOC117895841|XP_034659684.1|DSUB
OG0006126	LOC6507749|XP_001956264.1|DANA	LOC117893296|XP_034655760.1|DSUB
OG0006127	LOC6506332|XP_001958083.2|DANA	LOC117893818|XP_034656461.1|DSUB
OG0006128	LOC6506343|XP_001958067.1|DANA	LOC117895554|XP_034659151.1|DSUB
OG0006129	LOC6493606|XP_001958092.1|DANA	LOC117893696|XP_034656276.1|DSUB
OG0006130	LOC6506716|XP_001957377.1|DANA	LOC117893146|XP_034655498.1|DSUB
OG0006131	LOC6507095|XP_001956679.1|DANA	LOC117895120|XP_034658419.1|DSUB
OG0006132	LOC6506345|XP_001958063.2|DANA	LOC117895122|XP_034658422.1|DSUB
OG0006133	LOC6493262|XP_001957376.1|DANA	LOC117893147|XP_034655499.1|DSUB
OG0006134	LOC6506326|XP_014764710.1|DANA	LOC117893205|XP_034655620.1|DSUB
OG0006135	LOC6506715|XP_032309628.1|DANA	LOC117895835|XP_034659666.1|DSUB
OG0006136	LOC6493732|XP_001958330.1|DANA	LOC117895843|XP_034659687.1|DSUB
OG0006137	LOC6507257|XP_001956375.1|DANA	LOC117893788|XP_034656423.1|DSUB
OG0006138	LOC6495451|XP_001958873.1|DANA	LOC117892072|XP_034653951.1|DSUB
OG0006139	LOC6495072|XP_001959127.1|DANA	LOC117889928|XP_034650346.1|DSUB
OG0006140	LOC6494121|XP_001960927.2|DANA	LOC117891746|XP_034653243.1|DSUB
OG0006141	LOC6494264|XP_032307228.1|DANA	LOC117892008|XP_034653790.1|DSUB
OG0006142	LOC6493651|XP_001958165.3|DANA	LOC117892933|XP_034655142.1|DSUB
OG0006143	LOC6507800|XP_001956367.2|DANA	LOC117895761|XP_034659524.1|DSUB
