Orthogroup	DANA.longest_only	DMAU.longest_only
OG0004430	LOC6507807|XP_001956387.1|DANA	LOC117141803|XP_033161339.1|DMAU
OG0004431	LOC6500841|XP_001954017.1|DANA	LOC117144089|XP_033164995.1|DMAU
OG0004432	LOC6499742|XP_001954018.2|DANA	LOC117144086|XP_033164991.1|DMAU
OG0004433	LOC6507275|XP_001956347.1|DANA	LOC117139100|XP_033157122.1|DMAU
OG0004434	LOC6495805|XP_001959625.1|DANA	LOC117138140|XP_033155905.1|DMAU
OG0004435	LOC6496023|XP_001960064.1|DANA	LOC117135423|XP_033151468.1|DMAU
OG0004436	LOC6494881|XP_032307182.1|DANA	LOC117138040|XP_033155741.1|DMAU
OG0004437	LOC6494366|XP_001960451.1|DANA	LOC117138690|XP_033156839.1|DMAU
OG0004438	LOC6495747|XP_001959488.1|DANA	LOC117136376|XP_033153157.1|DMAU
OG0004439	LOC6496347|XP_001960737.1|DANA	LOC117138666|XP_033156795.1|DMAU
OG0004440	LOC6496351|XP_001960744.1|DANA	LOC117135591|XP_033151817.1|DMAU
OG0004441	LOC6497415|XP_001962129.1|DANA	LOC117136122|XP_033152718.1|DMAU
OG0004442	LOC6494315|XP_001960548.1|DANA	LOC117136794|XP_033153741.1|DMAU
OG0004443	LOC6507618|XP_001956008.1|DANA	LOC117140389|XP_033159147.1|DMAU
OG0004444	LOC6494280|XP_001960611.1|DANA	LOC117137907|XP_033155543.1|DMAU
OG0004445	LOC6494234|XP_032306836.1|DANA	LOC117136185|XP_033152820.1|DMAU
OG0004446	LOC6505584|XP_001964649.1|DANA	LOC117142320|XP_033162118.1|DMAU
OG0004447	LOC6501651|XP_001955684.1|DANA	LOC117142684|XP_033162719.1|DMAU
OG0004448	LOC6494451|XP_001960299.1|DANA	LOC117137491|XP_033154861.1|DMAU
OG0004449	LOC6502872|XP_001967423.2|DANA, LOC6493245|XP_001957346.2|DANA	LOC117140335|XP_033159073.1|DMAU
OG0004450	LOC6495688|XP_001959382.3|DANA	LOC117138215|XP_033156046.1|DMAU
OG0004451	LOC6494929|XP_001959388.1|DANA	LOC117136428|XP_033153232.1|DMAU
OG0004452	LOC6494583|XP_001960061.1|DANA	LOC117137934|XP_033155579.1|DMAU
OG0004453	LOC6495504|XP_001958991.1|DANA	LOC117138402|XP_033156371.1|DMAU
OG0004454	LOC6500013|XP_001953405.2|DANA	LOC117142247|XP_033161991.1|DMAU
OG0004455	LOC6493247|XP_001957352.1|DANA	LOC117140085|XP_033158729.1|DMAU
OG0004456	LOC6503502|XP_001964257.2|DANA	LOC117148658|XP_033172059.1|DMAU
OG0004457	LOC6507900|XP_001956558.1|DANA	LOC117140192|XP_033158862.1|DMAU
OG0004458	LOC6507149|XP_001956583.2|DANA	LOC117140571|XP_033159461.1|DMAU
OG0004459	LOC6506215|XP_032309804.1|DANA	LOC117141906|XP_033161509.1|DMAU
OG0004460	LOC6506945|XP_001956938.1|DANA	LOC117141444|XP_033160789.1|DMAU
OG0004461	LOC6506335|XP_001958079.1|DANA	LOC117140919|XP_033160001.1|DMAU
OG0004462	LOC6493657|XP_001958172.1|DANA	LOC117138983|XP_033156943.1|DMAU
OG0004463	LOC6506089|XP_014764623.1|DANA	LOC117139171|XP_033157221.1|DMAU
OG0004464	LOC6506112|XP_001958527.1|DANA	LOC117138986|XP_033156947.1|DMAU
OG0004465	LOC6497956|XP_001965896.2|DANA	LOC117139555|XP_033157840.1|DMAU
OG0004466	LOC6493661|XP_001958178.2|DANA	LOC117141280|XP_033160541.1|DMAU
OG0004467	LOC6507217|XP_001956449.1|DANA	LOC117141521|XP_033160903.1|DMAU
OG0004468	LOC6507838|XP_001956448.1|DANA	LOC117139415|XP_033157583.1|DMAU
OG0004469	LOC6493595|XP_032309846.1|DANA	LOC117140670|XP_033159608.1|DMAU
OG0004470	LOC6497896|XP_032307672.1|DANA	LOC117140050|XP_033158681.1|DMAU
OG0004471	LOC6500850|XP_001954031.1|DANA	LOC117144101|XP_033165009.1|DMAU
OG0004472	LOC6496226|XP_001960488.1|DANA	LOC117136166|XP_033152798.1|DMAU
OG0004473	LOC26513706|XP_014763929.1|DANA	LOC117137556|XP_033154947.1|DMAU
OG0004474	LOC6495137|XP_001958975.1|DANA	LOC117137578|XP_033154975.1|DMAU
OG0004475	LOC6493908|XP_001961348.1|DANA	LOC117145426|XP_033166964.1|DMAU
OG0004476	LOC6497140|XP_001962677.1|DANA, LOC6497160|XP_001962649.2|DANA	LOC117143681|XP_033164360.1|DMAU
OG0004477	LOC6496504|XP_001961038.1|DANA	LOC117136852|XP_033153842.1|DMAU
OG0004478	LOC6496346|XP_014763775.1|DANA	LOC117137547|XP_033154934.1|DMAU
OG0004479	LOC6494910|XP_001959440.2|DANA	LOC117137213|XP_033154459.1|DMAU
OG0004480	LOC6504514|XP_001967050.1|DANA	LOC117147489|XP_033170276.1|DMAU
OG0004481	LOC6494997|XP_001959249.1|DANA	LOC117138404|XP_033156373.1|DMAU
OG0004482	LOC6505575|XP_032305425.1|DANA	LOC117143877|XP_033164653.1|DMAU
OG0004483	LOC6494913|XP_001959433.1|DANA	LOC117135578|XP_033151793.1|DMAU
OG0004484	LOC6499453|XP_001954610.2|DANA	LOC117144790|XP_033166050.1|DMAU
OG0004485	LOC6503706|XP_001963890.2|DANA	LOC117146426|XP_033168520.1|DMAU
OG0004486	LOC6496089|XP_001960200.1|DANA	LOC117137186|XP_033154400.1|DMAU
OG0004487	LOC6492977|XP_001956779.1|DANA	LOC117142039|XP_033161800.1|DMAU
OG0004488	LOC6495994|XP_001960001.1|DANA	LOC117138295|XP_033156185.1|DMAU
OG0004489	LOC6506656|XP_001957467.1|DANA	LOC117139273|XP_033157388.1|DMAU
OG0004490	LOC6495941|XP_001959897.2|DANA	LOC117137560|XP_033154954.1|DMAU
OG0004491	LOC6498203|XP_001962289.2|DANA	LOC117150550|XP_033173375.1|DMAU
OG0004492	LOC6506356|XP_001958035.1|DANA	LOC117139536|XP_033157800.1|DMAU
OG0004493	LOC6506385|XP_001957975.1|DANA	LOC117141494|XP_033160872.1|DMAU
OG0004494	LOC6501433|XP_001955242.2|DANA	LOC117142840|XP_033162964.1|DMAU
OG0004495	LOC6500822|XP_001953979.1|DANA	LOC117145276|XP_033166755.1|DMAU
OG0004496	LOC6495290|XP_001958692.2|DANA	LOC117136526|XP_033153362.1|DMAU
OG0004496	LOC6495291|XP_001958691.1|DANA	LOC117137858|XP_033155463.1|DMAU
OG0004497	LOC6496382|XP_001960795.1|DANA	LOC117137341|XP_033154627.1|DMAU
OG0004498	LOC6500177|XP_001953082.1|DANA	LOC117144213|XP_033165154.1|DMAU
OG0004499	LOC26515193|XP_014764099.1|DANA	LOC117136110|XP_033152700.1|DMAU
OG0004500	LOC6493994|XP_001961177.2|DANA	LOC117136633|XP_033153515.1|DMAU
OG0004501	LOC6495947|XP_014763556.1|DANA	LOC117136261|XP_033152970.1|DMAU
OG0004502	LOC6496099|XP_014763631.1|DANA	LOC117135615|XP_033151868.1|DMAU, LOC117135614|XP_033151867.1|DMAU
OG0004503	LOC6501151|XP_014766910.1|DANA, LOC26514681|XP_032305640.1|DANA, LOC26513985|XP_014767236.1|DANA	LOC117143021|XP_033163292.1|DMAU
OG0004504	LOC6493877|XP_032309957.1|DANA	LOC117141683|XP_033161178.1|DMAU
OG0004505	LOC6501558|XP_014767098.1|DANA	LOC117144380|XP_033165401.1|DMAU
OG0004506	LOC6501638|XP_001955656.1|DANA	LOC117144649|XP_033165838.1|DMAU
OG0004507	LOC6499193|XP_014765939.1|DANA	LOC117143657|XP_033164329.1|DMAU
OG0004508	LOC6501344|XP_001955032.2|DANA	LOC117144915|XP_033166251.1|DMAU
OG0004509	LOC6507901|XP_001956563.1|DANA	LOC117140310|XP_033159046.1|DMAU
OG0004510	LOC6503712|XP_014761043.1|DANA	LOC117146498|XP_033168639.1|DMAU
OG0004511	LOC6499115|XP_001955271.2|DANA	LOC117143192|XP_033163619.1|DMAU
OG0004512	LOC6504544|XP_032312059.1|DANA	LOC117146262|XP_033168123.1|DMAU
OG0004513	LOC6503317|XP_032308636.1|DANA	LOC117146275|XP_033168161.1|DMAU
OG0004514	LOC6505445|XP_032311772.1|DANA	LOC117146236|XP_033168033.1|DMAU
OG0004515	LOC6502005|XP_001966853.2|DANA	LOC117146786|XP_033169212.1|DMAU
OG0004516	LOC6502261|XP_032309363.1|DANA	LOC117146839|XP_033169284.1|DMAU
OG0004517	LOC6501875|XP_014759632.1|DANA	LOC117146743|XP_033169091.1|DMAU
OG0004518	LOC6502895|XP_032311885.1|DANA	LOC117148845|XP_033172390.1|DMAU
OG0004519	LOC6501180|XP_001954706.1|DANA	LOC117142363|XP_033162181.1|DMAU
OG0004520	LOC6502899|XP_032311793.1|DANA	LOC117146708|XP_033169015.1|DMAU
OG0004521	LOC6496663|XP_001961356.1|DANA	LOC117136209|XP_033152855.1|DMAU
OG0004522	LOC6501942|XP_001966735.1|DANA	LOC117148093|XP_033171196.1|DMAU
OG0004523	LOC6501194|XP_001954739.2|DANA	LOC117142620|XP_033162597.1|DMAU
OG0004524	LOC6504054|XP_001964089.1|DANA	LOC117148828|XP_033172369.1|DMAU
OG0004525	LOC6505012|XP_001965631.1|DANA	LOC117148732|XP_033172188.1|DMAU
OG0004526	LOC6503063|XP_032308931.1|DANA	LOC117146677|XP_033168929.1|DMAU
OG0004527	LOC6505109|XP_001965441.1|DANA	LOC117148516|XP_033171814.1|DMAU
OG0004528	LOC6501971|XP_001966791.1|DANA	LOC117146833|XP_033169278.1|DMAU
OG0004529	LOC6503892|XP_014761112.1|DANA	LOC117146603|XP_033168819.1|DMAU
OG0004530	LOC6502135|XP_001966143.2|DANA	LOC117147237|XP_033169943.1|DMAU
OG0004531	LOC6499362|XP_014766034.1|DANA	LOC117142803|XP_033162901.1|DMAU
OG0004532	LOC6503733|XP_001963843.3|DANA	LOC117147197|XP_033169888.1|DMAU
OG0004533	LOC6504088|XP_001964149.1|DANA	LOC117146687|XP_033168952.1|DMAU
OG0004534	LOC6502889|XP_001963656.1|DANA	LOC117136143|XP_033152739.1|DMAU
OG0004535	LOC6506550|XP_001957666.1|DANA	LOC117140290|XP_033159018.1|DMAU
OG0004536	LOC6498787|XP_032308312.1|DANA	LOC117148382|XP_033171629.1|DMAU
OG0004537	LOC6502102|XP_032309403.1|DANA	LOC117147148|XP_033169820.1|DMAU
OG0004538	LOC6495920|XP_014763536.1|DANA	LOC117136042|XP_033152570.1|DMAU
OG0004539	LOC6505847|XP_014760815.1|DANA	LOC117145893|XP_033167633.1|DMAU
OG0004540	LOC6503131|XP_001963482.1|DANA	LOC117148027|XP_033171089.1|DMAU, LOC117146406|XP_033168481.1|DMAU
OG0004541	LOC6495500|XP_001958984.1|DANA	LOC117136277|XP_033153000.1|DMAU
OG0004542	LOC6501864|XP_001966779.1|DANA	LOC117148221|XP_033171402.1|DMAU
OG0004543	LOC6504017|XP_032308411.1|DANA	LOC117146777|XP_033169190.1|DMAU
OG0004544	LOC6503503|XP_001964254.2|DANA	LOC117148659|XP_033172062.1|DMAU
OG0004545	LOC6499728|XP_001954051.1|DANA	LOC117143839|XP_033164582.1|DMAU
OG0004546	LOC6496518|XP_001961056.1|DANA	LOC117136642|XP_033153525.1|DMAU
OG0004547	LOC6502227|XP_001966022.1|DANA	LOC117146558|XP_033168747.1|DMAU
OG0004548	LOC6498751|XP_001967274.3|DANA	LOC117148939|XP_033172556.1|DMAU
OG0004549	LOC6504661|XP_032309073.1|DANA	LOC117148596|XP_033171964.1|DMAU
OG0004550	LOC6503980|XP_032308480.1|DANA	LOC117148046|XP_033171116.1|DMAU
OG0004551	LOC6495518|XP_001959023.1|DANA	LOC117135860|XP_033152277.1|DMAU
OG0004552	LOC6502278|XP_032309389.1|DANA	LOC117146924|XP_033169446.1|DMAU
OG0004553	LOC6493028|XP_001956894.1|DANA	LOC117139216|XP_033157289.1|DMAU
OG0004554	LOC6505142|XP_001965429.2|DANA	LOC117147123|XP_033169780.1|DMAU
OG0004555	LOC6505141|XP_001965428.1|DANA	LOC117148668|XP_033172074.1|DMAU
OG0004556	LOC6502010|XP_032308102.1|DANA	LOC117148854|XP_033172403.1|DMAU
OG0004557	LOC6503784|XP_032308615.1|DANA	LOC117147714|XP_033170602.1|DMAU
OG0004558	LOC6503952|XP_001963907.1|DANA	LOC117147254|XP_033169964.1|DMAU
OG0004559	LOC6501511|XP_032311022.1|DANA	LOC117145078|XP_033166486.1|DMAU
OG0004560	LOC26513796|XP_014760893.1|DANA	LOC117139401|XP_033157559.1|DMAU
OG0004561	LOC6500230|XP_014766427.1|DANA	LOC117142720|XP_033162773.1|DMAU
OG0004562	LOC6501084|XP_001954524.1|DANA	LOC117145297|XP_033166780.1|DMAU
OG0004563	LOC6499495|XP_001954509.1|DANA	LOC117143416|XP_033164009.1|DMAU
OG0004564	LOC6500412|XP_001953163.1|DANA	LOC117144985|XP_033166345.1|DMAU
OG0004565	LOC6499688|XP_014766187.1|DANA	LOC117143126|XP_033163506.1|DMAU
OG0004566	LOC6504115|XP_001964210.1|DANA	LOC117148579|XP_033171937.1|DMAU
OG0004567	LOC6503673|XP_001963955.1|DANA	LOC117147185|XP_033169876.1|DMAU
OG0004568	LOC6504046|XP_001964077.1|DANA	LOC117146515|XP_033168673.1|DMAU
OG0004569	LOC6499604|XP_001954313.2|DANA	LOC117142655|XP_033162672.1|DMAU
OG0004570	LOC6494140|XP_001960883.1|DANA	LOC117138514|XP_033156539.1|DMAU
OG0004571	LOC6505071|XP_001965517.1|DANA	LOC117148449|XP_033171714.1|DMAU
OG0004572	LOC6503896|XP_001965229.1|DANA	LOC117142789|XP_033162876.1|DMAU
OG0004573	LOC6499708|XP_001954091.1|DANA	LOC117142614|XP_033162587.1|DMAU
OG0004574	LOC6504758|XP_001966301.1|DANA	LOC117148211|XP_033171391.1|DMAU
OG0004575	LOC6504759|XP_014759801.1|DANA	LOC117147355|XP_033170109.1|DMAU
OG0004576	LOC6499461|XP_032309464.1|DANA	LOC117143881|XP_033164658.1|DMAU
OG0004577	LOC6500150|XP_032305476.1|DANA	LOC117142752|XP_033162824.1|DMAU
OG0004578	LOC6505244|XP_032307850.1|DANA	LOC117146949|XP_033169495.1|DMAU
OG0004579	LOC6498491|XP_032311310.1|DANA	LOC117151059|XP_033174173.1|DMAU
OG0004580	LOC6500382|XP_001953093.1|DANA	LOC117144377|XP_033165398.1|DMAU
OG0004581	LOC6505642|XP_001964543.1|DANA	LOC117143270|XP_033163739.1|DMAU
OG0004582	LOC6505580|XP_001964661.3|DANA	LOC117145152|XP_033166583.1|DMAU
OG0004583	LOC6501861|XP_032308311.1|DANA	LOC117148722|XP_033172165.1|DMAU
OG0004584	LOC6494941|XP_001959355.1|DANA	LOC117137530|XP_033154907.1|DMAU
OG0004585	LOC6499021|XP_001955501.1|DANA	LOC117143366|XP_033163931.1|DMAU
OG0004586	LOC6503048|XP_001963346.1|DANA	LOC117146501|XP_033168643.1|DMAU
OG0004587	LOC6499389|XP_001954733.3|DANA	LOC117145802|XP_033167491.1|DMAU
OG0004588	LOC6501193|XP_001954735.1|DANA	LOC117145807|XP_033167499.1|DMAU
OG0004589	LOC6503693|XP_032308371.1|DANA	LOC117148352|XP_033171580.1|DMAU
OG0004590	LOC6506017|XP_032312369.1|DANA	LOC117145748|XP_033167401.1|DMAU
OG0004591	LOC6506014|XP_001964779.2|DANA	LOC117143486|XP_033164090.1|DMAU
OG0004592	LOC6505213|XP_001965557.1|DANA	LOC117146793|XP_033169223.1|DMAU
OG0004593	LOC6504253|XP_001967372.1|DANA	LOC117148213|XP_033171393.1|DMAU
OG0004594	LOC6504485|XP_001966995.2|DANA	LOC117146589|XP_033168801.1|DMAU
OG0004595	LOC6503922|XP_001963854.1|DANA	LOC117147773|XP_033170700.1|DMAU
OG0004596	LOC6504134|XP_032308792.1|DANA	LOC117147249|XP_033169957.1|DMAU
OG0004597	LOC6503798|XP_001963726.1|DANA	LOC117148420|XP_033171680.1|DMAU
OG0004598	LOC6493383|XP_001957645.1|DANA	LOC117141492|XP_033160868.1|DMAU
OG0004599	LOC6497487|XP_001961981.2|DANA	LOC117135289|XP_033151351.1|DMAU
OG0004600	LOC6503136|XP_001963497.2|DANA	LOC117148227|XP_033171407.1|DMAU
OG0004601	LOC6502960|XP_032308975.1|DANA	LOC117146897|XP_033169394.1|DMAU
OG0004602	LOC6501965|XP_001966772.1|DANA	LOC117147086|XP_033169742.1|DMAU
OG0004603	LOC6497840|XP_001961551.1|DANA	LOC117150392|XP_033173146.1|DMAU
OG0004604	LOC6504981|XP_001965693.1|DANA	LOC117147544|XP_033170371.1|DMAU
OG0004605	LOC6504470|XP_032308140.1|DANA	LOC117146862|XP_033169331.1|DMAU
OG0004606	LOC6500408|XP_001953153.1|DANA	LOC117142245|XP_033161988.1|DMAU
OG0004607	LOC6504761|XP_014759802.1|DANA	LOC117148493|XP_033171765.1|DMAU, LOC117147393|XP_033170153.1|DMAU
OG0004608	LOC6503935|XP_032308531.1|DANA	LOC117148614|XP_033171986.1|DMAU
OG0004609	LOC6502038|XP_001967155.1|DANA	LOC117147363|XP_033170118.1|DMAU
OG0004610	LOC6505962|XP_001964689.1|DANA	LOC117143347|XP_033163905.1|DMAU
OG0004611	LOC6505978|XP_032305365.1|DANA	LOC117144301|XP_033165298.1|DMAU
OG0004612	LOC6505977|XP_001964714.1|DANA	LOC117144706|XP_033165936.1|DMAU
OG0004613	LOC6505881|XP_001964541.1|DANA	LOC117143275|XP_033163745.1|DMAU
OG0004614	LOC6504432|XP_001966988.1|DANA	LOC117148069|XP_033171157.1|DMAU
OG0004615	LOC6504765|XP_032309029.1|DANA	LOC117148708|XP_033172145.1|DMAU
OG0004616	LOC6501978|XP_001966807.1|DANA	LOC117146956|XP_033169509.1|DMAU
OG0004617	LOC6503578|XP_001965285.1|DANA	LOC117143218|XP_033163661.1|DMAU
OG0004618	LOC6498939|XP_032312120.1|DANA	LOC117142448|XP_033162308.1|DMAU
OG0004619	LOC6499740|XP_001954021.1|DANA	LOC117144083|XP_033164989.1|DMAU
OG0004620	LOC6501704|XP_001955802.1|DANA	LOC117142392|XP_033162229.1|DMAU
OG0004621	LOC6505705|XP_001964422.1|DANA	LOC117145938|XP_033167707.1|DMAU
OG0004622	LOC6500897|XP_032311884.1|DANA	LOC117144586|XP_033165751.1|DMAU
OG0004623	LOC6505521|XP_001964770.1|DANA	LOC117145624|XP_033167233.1|DMAU
OG0004624	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA	LOC117145027|XP_033166419.1|DMAU
OG0004625	LOC6503906|XP_032308512.1|DANA	LOC117147042|XP_033169665.1|DMAU
OG0004626	LOC6503862|XP_032308403.1|DANA	LOC117147269|XP_033169985.1|DMAU
OG0004627	LOC6506523|XP_032310497.1|DANA	LOC117141960|XP_033161631.1|DMAU
OG0004628	LOC6504676|XP_001966426.1|DANA	LOC117148782|XP_033172278.1|DMAU
OG0004629	LOC6500910|XP_001954150.1|DANA	LOC117142575|XP_033162533.1|DMAU
OG0004630	LOC6501570|XP_001955494.2|DANA	LOC117143214|XP_033163653.1|DMAU
OG0004631	LOC6499700|XP_014766191.1|DANA	LOC117142884|XP_033163048.1|DMAU
OG0004632	LOC116654458|XP_014766192.1|DANA	LOC117142883|XP_033163047.1|DMAU
OG0004633	LOC6506005|XP_001964767.1|DANA	LOC117145620|XP_033167229.1|DMAU
OG0004634	LOC6505999|XP_001964756.1|DANA	LOC117145374|XP_033166889.1|DMAU
OG0004635	LOC6505187|XP_032308003.1|DANA	LOC117148112|XP_033171221.1|DMAU
OG0004636	LOC6501822|XP_032308318.1|DANA	LOC117148214|XP_033171394.1|DMAU
OG0004637	LOC6504663|XP_032309039.1|DANA	LOC117147844|XP_033170798.1|DMAU
OG0004638	LOC6502012|XP_001966873.3|DANA	LOC117148026|XP_033171087.1|DMAU
OG0004639	LOC6505603|XP_001964612.1|DANA	LOC117143445|XP_033164044.1|DMAU
OG0004640	LOC6505915|XP_001964610.1|DANA	LOC117144683|XP_033165896.1|DMAU
OG0004641	LOC6503561|XP_001964155.2|DANA	LOC117146772|XP_033169184.1|DMAU
OG0004642	LOC6504849|XP_001966447.1|DANA	LOC117141022|XP_033160186.1|DMAU
OG0004643	LOC6499620|XP_001954278.1|DANA	LOC117144958|XP_033166305.1|DMAU
OG0004644	LOC6502903|XP_001963622.1|DANA	LOC117146654|XP_033168880.1|DMAU
OG0004645	LOC6497837|XP_001961544.1|DANA	LOC117150324|XP_033173053.1|DMAU
OG0004646	LOC6505937|XP_001964648.1|DANA	LOC117142322|XP_033162124.1|DMAU
OG0004647	LOC6503918|XP_001963840.1|DANA	LOC117147199|XP_033169899.1|DMAU
OG0004648	LOC6505197|XP_001965529.1|DANA	LOC117148802|XP_033172308.1|DMAU
OG0004649	LOC6504743|XP_001966281.2|DANA	LOC117148276|XP_033171480.1|DMAU
OG0004650	LOC6497054|XP_001962842.1|DANA	LOC117150594|XP_033173443.1|DMAU
OG0004651	LOC6502617|XP_001955111.3|DANA	LOC117145066|XP_033166471.1|DMAU
OG0004652	LOC6501635|XP_001955649.1|DANA	LOC117142369|XP_033162186.1|DMAU
OG0004653	LOC6506140|XP_001958469.1|DANA	LOC117142078|XP_033161850.1|DMAU
OG0004654	LOC6498111|XP_001962100.1|DANA	LOC117150328|XP_033173063.1|DMAU
OG0004655	LOC6500759|XP_032305497.1|DANA	LOC117143899|XP_033164696.1|DMAU
OG0004656	LOC6505170|XP_001965474.1|DANA	LOC117147187|XP_033169880.1|DMAU
OG0004657	LOC6501293|XP_001954936.1|DANA	LOC117145443|XP_033166992.1|DMAU
OG0004658	LOC6500314|XP_001952950.1|DANA	LOC117145929|XP_033167693.1|DMAU
OG0004659	LOC6499782|XP_001953926.1|DANA	LOC117145536|XP_033167122.1|DMAU
OG0004660	LOC6500859|XP_032305731.1|DANA	LOC117143837|XP_033164579.1|DMAU
OG0004661	LOC6501377|XP_001955112.1|DANA	LOC117145556|XP_033167149.1|DMAU
OG0004662	LOC6499306|XP_001954903.1|DANA	LOC117143710|XP_033164400.1|DMAU
OG0004663	LOC6503636|XP_001964027.1|DANA	LOC117146656|XP_033168882.1|DMAU
OG0004664	LOC6503635|XP_014760999.1|DANA	LOC117146657|XP_033168885.1|DMAU
OG0004665	LOC6503868|XP_001963747.2|DANA	LOC117148927|XP_033172540.1|DMAU
OG0004666	LOC6505837|XP_001964461.1|DANA	LOC117142478|XP_033162386.1|DMAU
OG0004667	LOC6500623|XP_001953590.1|DANA	LOC117146058|XP_033167889.1|DMAU
OG0004668	LOC6503732|XP_032308487.1|DANA	LOC117148060|XP_033171142.1|DMAU
OG0004669	LOC6497294|XP_001962376.1|DANA	LOC117140812|XP_033159810.1|DMAU
OG0004670	LOC6501006|XP_001954359.3|DANA	LOC117143295|XP_033163782.1|DMAU
OG0004671	LOC6500743|XP_001953829.2|DANA	LOC117145471|XP_033167036.1|DMAU
OG0004672	LOC6500232|XP_032305329.1|DANA	LOC117142716|XP_033162767.1|DMAU
OG0004673	LOC6505634|XP_032305505.1|DANA	LOC117142298|XP_033162076.1|DMAU
OG0004674	LOC6501469|XP_001955317.1|DANA	LOC117145155|XP_033166588.1|DMAU
OG0004675	LOC6499091|XP_032310551.1|DANA	LOC117142689|XP_033162737.1|DMAU
OG0004676	LOC6501400|XP_001955179.1|DANA	LOC117142956|XP_033163172.1|DMAU
OG0004677	LOC6500748|XP_032307855.1|DANA	LOC117145949|XP_033167721.1|DMAU
OG0004678	LOC6499823|XP_001953840.2|DANA	LOC117142971|XP_033163209.1|DMAU
OG0004679	LOC6501369|XP_032305619.1|DANA	LOC117144407|XP_033165436.1|DMAU
OG0004680	LOC6500921|XP_032312088.1|DANA	LOC117144182|XP_033165117.1|DMAU
OG0004681	LOC6498899|XP_001955718.1|DANA	LOC117143523|XP_033164137.1|DMAU
OG0004682	LOC6506636|XP_001965219.1|DANA	LOC117139349|XP_033157492.1|DMAU
OG0004683	LOC6500363|XP_001953056.1|DANA	LOC117143442|XP_033164041.1|DMAU
OG0004684	LOC6500626|XP_001953595.1|DANA	LOC117145009|XP_033166393.1|DMAU
OG0004685	LOC6505989|XP_014760871.1|DANA	LOC117143029|XP_033163306.1|DMAU
OG0004686	LOC6499369|XP_001954773.1|DANA	LOC117143395|XP_033163975.1|DMAU
OG0004687	LOC6505993|XP_001964745.1|DANA	LOC117144117|XP_033165027.1|DMAU
OG0004688	LOC6500329|XP_001952982.1|DANA	LOC117144606|XP_033165789.1|DMAU
OG0004689	LOC6501520|XP_001955411.1|DANA	LOC117145825|XP_033167516.1|DMAU
OG0004690	LOC6499969|XP_001953527.1|DANA	LOC117145721|XP_033167357.1|DMAU
OG0004691	LOC6501495|XP_001955363.1|DANA	LOC117142402|XP_033162240.1|DMAU
OG0004692	LOC6501505|XP_001955386.1|DANA	LOC117142597|XP_033162564.1|DMAU
OG0004693	LOC6499061|XP_014765888.1|DANA	LOC117144050|XP_033164912.1|DMAU
OG0004694	LOC6500673|XP_001953700.1|DANA	LOC117143971|XP_033164797.1|DMAU
OG0004695	LOC6499090|XP_014765899.1|DANA	LOC117143059|XP_033163402.1|DMAU
OG0004696	LOC6500773|XP_001953889.1|DANA	LOC117144983|XP_033166343.1|DMAU
OG0004698	LOC6505043|XP_001965574.1|DANA	LOC117147596|XP_033170436.1|DMAU
OG0004699	LOC6500301|XP_001952930.1|DANA	LOC117144814|XP_033166081.1|DMAU
OG0004700	LOC6500981|XP_001954295.1|DANA	LOC117143842|XP_033164587.1|DMAU
OG0004701	LOC6499293|XP_032306730.1|DANA	LOC117142964|XP_033163184.1|DMAU
OG0004702	LOC6500754|XP_001953853.1|DANA	LOC117142813|XP_033162918.1|DMAU
OG0004703	LOC6501522|XP_001955419.1|DANA	LOC117145071|XP_033166477.1|DMAU
OG0004704	LOC6505691|XP_001964449.1|DANA	LOC117145453|XP_033167013.1|DMAU
OG0004705	LOC6494534|XP_001965920.1|DANA	LOC117143041|XP_033163375.1|DMAU
OG0004706	LOC6507333|XP_001956225.1|DANA	LOC117139174|XP_033157227.1|DMAU
OG0004707	LOC6498242|XP_001962372.1|DANA	LOC117137238|XP_033154494.1|DMAU
OG0004708	LOC6499640|XP_001954241.1|DANA	LOC117142569|XP_033162525.1|DMAU
OG0004709	LOC6499758|XP_032305580.1|DANA	LOC117144660|XP_033165852.1|DMAU
OG0004710	LOC6500272|XP_032309206.1|DANA	LOC117146084|XP_033167924.1|DMAU
OG0004711	LOC6501334|XP_001955012.1|DANA	LOC117144973|XP_033166329.1|DMAU
OG0004712	LOC6500390|XP_001953118.3|DANA	LOC117142905|XP_033163078.1|DMAU
OG0004713	LOC6501657|XP_014767153.1|DANA	LOC117142811|XP_033162911.1|DMAU
OG0004714	LOC26514865|XP_014767353.1|DANA	LOC117142948|XP_033163158.1|DMAU
OG0004715	LOC6497831|XP_001961537.1|DANA	LOC117140708|XP_033159667.1|DMAU
OG0004716	LOC6498901|XP_032312179.1|DANA	LOC117143682|XP_033164357.1|DMAU
OG0004717	LOC6501958|XP_032308201.1|DANA	LOC117148592|XP_033171961.1|DMAU
OG0004718	LOC6498489|XP_014762148.1|DANA	LOC117151061|XP_033174182.1|DMAU
OG0004719	LOC6505574|XP_032305422.1|DANA	LOC117142854|XP_033162985.1|DMAU
OG0004720	LOC6500753|XP_001953849.1|DANA	LOC117146120|XP_033168008.1|DMAU
OG0004721	LOC6501634|XP_032312121.1|DANA	LOC117145528|XP_033167112.1|DMAU
OG0004722	LOC6505545|XP_001964724.1|DANA	LOC117145381|XP_033166905.1|DMAU
