Orthogroup	DANA.longest_only	DBIA.longest_only
OG0004811	LOC6493209|XP_014764251.1|DANA	LOC108028686|XP_016956115.1|DBIA
OG0004812	LOC6500001|XP_032312092.1|DANA	LOC108031381|XP_016960223.1|DBIA
OG0004813	LOC6499810|XP_001953865.1|DANA	LOC108024785|XP_016950389.1|DBIA
OG0004814	LOC6499937|XP_001953599.1|DANA	LOC108031658|XP_016960782.1|DBIA
OG0004815	LOC6503091|XP_001963408.3|DANA	LOC108033095|XP_016962780.1|DBIA
OG0004816	LOC6501935|XP_001966722.1|DANA	LOC108023320|XP_016948112.1|DBIA
OG0004817	LOC6501936|XP_001966723.1|DANA	LOC108023599|XP_016948695.1|DBIA
OG0004818	LOC6501121|XP_001954591.1|DANA	LOC108032055|XP_016961360.1|DBIA
OG0004819	LOC6499764|XP_001953968.1|DANA	LOC108031907|XP_016961164.1|DBIA
OG0004820	LOC6499925|XP_001953619.1|DANA	LOC108031871|XP_016961118.1|DBIA
OG0004821	LOC6501580|XP_014767113.1|DANA	LOC108025278|XP_016951140.1|DBIA
OG0004822	LOC6500271|XP_032309217.1|DANA	LOC108024596|XP_016950094.1|DBIA
OG0004823	LOC6500928|XP_014766797.1|DANA	LOC108031506|XP_016960502.1|DBIA
OG0004824	LOC6499668|XP_001954185.1|DANA	LOC108032017|XP_016961312.1|DBIA
OG0004825	LOC116656379|XP_032311760.1|DANA	LOC108035978|XP_016967292.1|DBIA
OG0004826	LOC6499163|XP_001955191.1|DANA	LOC108027326|XP_016954224.1|DBIA
OG0004827	LOC6499609|XP_001954300.1|DANA	LOC108024971|XP_016950703.1|DBIA
OG0004828	LOC6499059|XP_001955391.1|DANA	LOC108024724|XP_016950306.1|DBIA
OG0004829	LOC6501660|XP_001955702.1|DANA	LOC108026391|XP_016952802.1|DBIA
OG0004830	LOC26515275|XP_014767410.2|DANA	LOC108027238|XP_016954061.1|DBIA
OG0004831	LOC6493794|XP_001958447.1|DANA	LOC108028503|XP_016955871.1|DBIA
OG0004832	LOC6499897|XP_001953675.1|DANA	LOC108031663|XP_016960788.1|DBIA
OG0004833	LOC6503456|XP_001967517.1|DANA	LOC108027397|XP_016954324.1|DBIA
OG0004834	LOC6501515|XP_001955401.1|DANA	LOC108024720|XP_016950300.1|DBIA
OG0004835	LOC6501516|XP_001955403.2|DANA	LOC108024859|XP_016950489.1|DBIA
OG0004836	LOC6500799|XP_001953942.2|DANA	LOC108031779|XP_016960982.1|DBIA
OG0004837	LOC6506750|XP_032310823.1|DANA	LOC108028322|XP_016955544.1|DBIA
OG0004838	LOC6499877|XP_014766266.1|DANA	LOC108031559|XP_016960594.1|DBIA
OG0004839	LOC6499879|XP_001953715.2|DANA	LOC108031558|XP_016960590.1|DBIA
OG0004840	LOC6503433|XP_001967470.1|DANA	LOC108026306|XP_016952679.1|DBIA
OG0004841	LOC6497717|XP_001961496.1|DANA	LOC108029271|XP_016956959.1|DBIA
OG0004842	LOC6505985|XP_001964732.1|DANA	LOC108026006|XP_016952185.1|DBIA
OG0004843	LOC6500889|XP_001954114.1|DANA	LOC108024412|XP_016949820.1|DBIA
OG0004844	LOC6497045|XP_001962857.1|DANA	LOC108036800|XP_016968637.1|DBIA
OG0004845	LOC6498864|XP_001955780.1|DANA	LOC108032890|XP_016962414.1|DBIA
OG0004846	LOC6506056|XP_001965094.1|DANA	LOC108029119|XP_016956721.1|DBIA
OG0004847	LOC6504265|XP_001965095.1|DANA	LOC108029117|XP_016956719.1|DBIA
OG0004848	LOC6500696|XP_001953745.1|DANA	LOC108025022|XP_016950770.1|DBIA
OG0004849	LOC6497234|XP_014761568.1|DANA	LOC108032503|XP_016961817.1|DBIA
OG0004850	LOC6500572|XP_032307704.1|DANA	LOC108027265|XP_016954125.1|DBIA
OG0004851	LOC6499977|XP_001953503.2|DANA	LOC108027051|XP_016953748.1|DBIA
OG0004852	LOC6500581|XP_032305495.1|DANA	LOC108027380|XP_016954300.1|DBIA
OG0004853	LOC6494964|XP_001959317.2|DANA	LOC108026666|XP_016953202.1|DBIA
OG0004854	LOC6507433|XP_032309975.1|DANA	LOC108034928|XP_016965672.1|DBIA
OG0004855	LOC26513695|XP_014765520.1|DANA	LOC108028260|XP_016955439.1|DBIA
OG0004856	LOC6506785|XP_032310781.1|DANA	LOC108035172|XP_016966122.1|DBIA
OG0004857	LOC6502817|XP_001955936.2|DANA	LOC108034599|XP_016965021.1|DBIA
OG0004858	LOC6506782|XP_001957250.1|DANA	LOC108034971|XP_016965773.1|DBIA
OG0004859	LOC6493502|XP_001957879.3|DANA	LOC108034968|XP_016965769.1|DBIA
OG0004860	LOC6506867|XP_032310021.1|DANA	LOC108035613|XP_016966788.1|DBIA
OG0004861	LOC6507754|XP_014765457.1|DANA	LOC108034946|XP_016965714.1|DBIA
OG0004862	LOC6507311|XP_032310387.1|DANA	LOC108034909|XP_016965644.1|DBIA
OG0004863	LOC6506628|XP_001957513.2|DANA	LOC108028459|XP_016955802.1|DBIA
OG0004864	LOC6507690|XP_001956153.1|DANA	LOC108035504|XP_016966651.1|DBIA
OG0004865	LOC6499104|XP_001955290.1|DANA	LOC108024800|XP_016950409.1|DBIA
OG0004866	LOC6506503|XP_001957757.1|DANA	LOC108028607|XP_016956016.1|DBIA
OG0004867	LOC6494666|XP_001959906.2|DANA	LOC108030089|XP_016958215.1|DBIA
OG0004868	LOC6493906|XP_001961353.1|DANA	LOC108024272|XP_016949654.1|DBIA
OG0004869	LOC6496637|XP_032311583.1|DANA	LOC108030052|XP_016958118.1|DBIA
OG0004870	LOC6496635|XP_001961300.1|DANA	LOC108030072|XP_016958161.1|DBIA
OG0004871	LOC6496466|XP_001960962.1|DANA	LOC108022939|XP_016947641.1|DBIA
OG0004872	LOC6494381|XP_001960428.1|DANA	LOC108023097|XP_016947847.1|DBIA
OG0004873	LOC6497453|XP_001962042.1|DANA	LOC108036139|XP_016967613.1|DBIA
OG0004874	LOC6499575|XP_001954355.1|DANA	LOC108025157|XP_016950923.1|DBIA
OG0004875	LOC6501819|XP_014759584.1|DANA	LOC108035773|XP_016966968.1|DBIA
OG0004876	LOC6504774|XP_032309060.1|DANA	LOC108024219|XP_016949574.1|DBIA
OG0004877	LOC6507913|XP_001956591.1|DANA	LOC108030705|XP_016959233.1|DBIA
OG0004878	LOC6494564|XP_001960094.1|DANA	LOC108030409|XP_016958784.1|DBIA
OG0004879	LOC6496317|XP_032307131.1|DANA	LOC108026679|XP_016953244.1|DBIA
OG0004880	LOC6506357|XP_001958033.1|DANA	LOC108030878|XP_016959524.1|DBIA
OG0004881	LOC6493766|XP_001958397.1|DANA	LOC108028543|XP_016955930.1|DBIA
OG0004882	LOC6507413|XP_014765225.1|DANA	LOC108028726|XP_016956176.1|DBIA
OG0004883	LOC6506898|XP_001957042.1|DANA	LOC108035678|XP_016966877.1|DBIA
OG0004884	LOC6494727|XP_014762937.1|DANA	LOC108030063|XP_016958141.1|DBIA
OG0004885	LOC6495939|XP_001959891.2|DANA	LOC108029612|XP_016957484.1|DBIA
OG0004886	LOC6494418|XP_001960365.1|DANA	LOC108036540|XP_016968252.1|DBIA
OG0004887	LOC6495619|XP_001959233.1|DANA	LOC108030453|XP_016958835.1|DBIA
OG0004888	LOC6496583|XP_032307208.1|DANA	LOC108030119|XP_016958308.1|DBIA
OG0004889	LOC6496404|XP_014763806.1|DANA	LOC108036581|XP_016968325.1|DBIA
OG0004890	LOC6496562|XP_001961154.1|DANA	LOC108030143|XP_016958348.1|DBIA
OG0004891	LOC6504075|XP_001964130.1|DANA	LOC108036532|XP_016968243.1|DBIA
OG0004892	LOC6494831|XP_032306740.1|DANA	LOC108030358|XP_016958714.1|DBIA
OG0004893	LOC6494759|XP_001959726.1|DANA	LOC108026626|XP_016953131.1|DBIA
OG0004894	LOC6494854|XP_001959548.1|DANA	LOC108030420|XP_016958796.1|DBIA
OG0004895	LOC6494703|XP_001959826.1|DANA	LOC108022787|XP_016947402.1|DBIA
OG0004896	LOC6496591|XP_032311611.1|DANA	LOC108030317|XP_016958645.1|DBIA
OG0004897	LOC6493981|XP_032311609.1|DANA	LOC108030261|XP_016958572.1|DBIA
OG0004898	LOC6494877|XP_001959503.1|DANA	LOC108022522|XP_016946984.1|DBIA
OG0004899	LOC6495376|XP_001958699.3|DANA	LOC108022498|XP_016946943.1|DBIA
OG0004900	LOC6495756|XP_001959509.1|DANA	LOC108022813|XP_016947439.1|DBIA
OG0004901	LOC6494874|XP_014763035.1|DANA	LOC108023090|XP_016947836.1|DBIA
OG0004902	LOC6507471|XP_001955947.1|DANA	LOC108035638|XP_016966830.1|DBIA
OG0004903	LOC6495465|XP_001958905.1|DANA	LOC108026700|XP_016953282.1|DBIA
OG0004904	LOC6499822|XP_001953842.1|DANA	LOC108026453|XP_016952882.1|DBIA
OG0004905	LOC6496473|XP_014763849.1|DANA	LOC108036525|XP_016968226.1|DBIA
OG0004906	LOC6506374|XP_001958001.1|DANA	LOC108030502|XP_016958883.1|DBIA
OG0004907	LOC6493440|XP_001957755.1|DANA	LOC108028777|XP_016956245.1|DBIA
OG0004908	LOC6493073|XP_001956988.1|DANA	LOC108028658|XP_016956074.1|DBIA
OG0004909	LOC6506917|XP_032309960.1|DANA	LOC108028286|XP_016955486.1|DBIA
OG0004910	LOC6493077|XP_001957000.1|DANA	LOC108028484|XP_016955836.1|DBIA
OG0004911	LOC6493143|XP_001957138.1|DANA	LOC108035413|XP_016966523.1|DBIA
OG0004912	LOC6493561|XP_001958000.1|DANA	LOC108030519|XP_016958900.1|DBIA
OG0004913	LOC6495045|XP_001959176.1|DANA	LOC108022159|XP_016946490.1|DBIA
OG0004914	LOC6495596|XP_001959170.2|DANA	LOC108022923|XP_016947624.1|DBIA
OG0004915	LOC6496463|XP_032306227.1|DANA	LOC108022756|XP_016947343.1|DBIA
OG0004916	LOC6494123|XP_032306492.1|DANA	LOC108036642|XP_016968405.1|DBIA
OG0004917	LOC6507298|XP_001956292.2|DANA	LOC108035126|XP_016966047.1|DBIA
OG0004918	LOC6507759|XP_001956290.1|DANA	LOC108035124|XP_016966044.1|DBIA
OG0004919	LOC6505901|XP_001964582.1|DANA	LOC108023862|XP_016949008.1|DBIA
OG0004920	LOC6506246|XP_001958273.1|DANA	LOC108034486|XP_016964880.1|DBIA
OG0004921	LOC6506432|XP_032309725.1|DANA	LOC108028444|XP_016955767.1|DBIA
OG0004922	LOC6506969|XP_001956901.1|DANA	LOC108035474|XP_016966613.1|DBIA
OG0004923	LOC6507686|XP_001956147.1|DANA	LOC108035358|XP_016966443.1|DBIA
OG0004924	LOC6506171|XP_001958421.1|DANA	LOC108028209|XP_016955363.1|DBIA
OG0004925	LOC6492953|XP_001956728.2|DANA	LOC108030618|XP_016959107.1|DBIA
OG0004926	LOC6506187|XP_001958383.1|DANA	LOC108028775|XP_016956242.1|DBIA
OG0004927	LOC6506224|XP_032309486.1|DANA	LOC108028703|XP_016956170.1|DBIA
OG0004928	LOC6493995|XP_032307245.1|DANA	LOC108030094|XP_016958230.1|DBIA
OG0004929	LOC6507531|XP_001955870.2|DANA	LOC108027902|XP_016955013.1|DBIA
OG0004930	LOC6494663|XP_001959911.2|DANA	LOC108030048|XP_016958112.1|DBIA
OG0004931	LOC6495044|XP_001959178.1|DANA	LOC108030342|XP_016958696.1|DBIA
OG0004932	LOC6507376|XP_001956135.1|DANA	LOC108029918|XP_016957904.1|DBIA
OG0004933	LOC6494260|XP_001960649.1|DANA	LOC108030340|XP_016958692.1|DBIA
OG0004934	LOC6495730|XP_001959452.1|DANA	LOC108026961|XP_016953665.1|DBIA
OG0004935	LOC6495032|XP_001959202.1|DANA	LOC108030156|XP_016958373.1|DBIA
OG0004936	LOC6507356|XP_001956180.1|DANA	LOC108035362|XP_016966449.1|DBIA
OG0004937	LOC6506172|XP_032309920.1|DANA	LOC108028586|XP_016955989.1|DBIA
OG0004938	LOC6506408|XP_001957930.1|DANA	LOC108034829|XP_016965430.1|DBIA
OG0004939	LOC6506311|XP_001958142.2|DANA	LOC108035924|XP_016967200.1|DBIA
OG0004940	LOC6493630|XP_032309639.1|DANA	LOC108035935|XP_016967214.1|DBIA
OG0004941	LOC6506792|XP_032309927.1|DANA	LOC108035328|XP_016966391.1|DBIA
OG0004942	LOC6493327|XP_001957531.1|DANA	LOC108028412|XP_016955718.1|DBIA
OG0004943	LOC6493162|XP_001957172.1|DANA	LOC108035231|XP_016966250.1|DBIA
OG0004944	LOC6506877|XP_001957078.2|DANA	LOC108034845|XP_016965465.1|DBIA
OG0004945	LOC6496622|XP_001961282.1|DANA	LOC108030402|XP_016958776.1|DBIA
OG0004946	LOC6506362|XP_032309830.1|DANA	LOC108030866|XP_016959502.1|DBIA
OG0004947	LOC26514297|XP_014765602.1|DANA	LOC108035468|XP_016966605.1|DBIA
OG0004948	LOC6507600|XP_001955980.1|DANA	LOC108034769|XP_016965204.1|DBIA
OG0004949	LOC6507455|XP_032310605.1|DANA	LOC108034941|XP_016965709.1|DBIA
OG0004950	LOC6507679|XP_014765404.1|DANA	LOC108029633|XP_016957524.1|DBIA
OG0004951	LOC6498933|XP_032312123.1|DANA	LOC108024666|XP_016950223.1|DBIA
OG0004952	LOC6507623|XP_001956015.1|DANA	LOC108035391|XP_016966492.1|DBIA
OG0004953	LOC6493186|XP_001957223.1|DANA	LOC108035518|XP_016966669.1|DBIA
OG0004954	LOC6493187|XP_001957225.1|DANA	LOC108035624|XP_016966805.1|DBIA
OG0004955	LOC6493750|XP_001958365.1|DANA	LOC108028805|XP_016956279.1|DBIA
OG0004956	LOC6495762|XP_001959520.1|DANA	LOC108036380|XP_016967971.1|DBIA
OG0004957	LOC6493090|XP_001957020.2|DANA	LOC108035219|XP_016966233.1|DBIA
OG0004958	LOC6507624|XP_001956024.3|DANA	LOC108035490|XP_016966630.1|DBIA
OG0004959	LOC6507625|XP_001956025.3|DANA	LOC108035152|XP_016966083.1|DBIA
OG0004960	LOC6507434|XP_014765240.1|DANA	LOC108035153|XP_016966085.1|DBIA
OG0004961	LOC6493972|XP_001961229.1|DANA	LOC108036668|XP_016968438.1|DBIA
OG0004962	LOC6493062|XP_001956971.1|DANA	LOC108028493|XP_016955858.1|DBIA
OG0004963	LOC6493672|XP_032310628.1|DANA	LOC108035922|XP_016967188.1|DBIA
OG0004964	LOC6493446|XP_001957770.1|DANA	LOC108035272|XP_016966320.1|DBIA
OG0004965	LOC6507747|XP_001956262.1|DANA	LOC108028130|XP_016955272.1|DBIA
OG0004966	LOC6507315|XP_001956261.1|DANA	LOC108028481|XP_016955832.1|DBIA
OG0004967	LOC6493929|XP_001961308.1|DANA	LOC108030054|XP_016958121.1|DBIA
OG0004968	LOC6507695|XP_001956162.3|DANA	LOC108035575|XP_016966735.1|DBIA
OG0004969	LOC6494414|XP_001960376.1|DANA	LOC108029942|XP_016957933.1|DBIA
OG0004970	LOC6507694|XP_014765407.1|DANA	LOC108035705|XP_016966916.1|DBIA
OG0004971	LOC6507366|XP_032310359.1|DANA	LOC108035336|XP_016966402.1|DBIA
OG0004972	LOC6506496|XP_001957767.1|DANA	LOC108028553|XP_016955945.1|DBIA
OG0004973	LOC6507383|XP_001956115.1|DANA	LOC108028990|XP_016956524.1|DBIA
OG0004974	LOC6507431|XP_001956032.1|DANA	LOC108034926|XP_016965671.1|DBIA
OG0004975	LOC6507370|XP_001956149.1|DANA	LOC108035359|XP_016966446.1|DBIA
OG0004976	LOC6493124|XP_001957094.2|DANA	LOC108034532|XP_016964947.1|DBIA
OG0004977	LOC6495919|XP_001959855.1|DANA	LOC108026761|XP_016953390.1|DBIA
OG0004978	LOC6495034|XP_001959200.1|DANA	LOC108030123|XP_016958314.1|DBIA
OG0004979	LOC6493157|XP_001957166.1|DANA	LOC108034747|XP_016965184.1|DBIA
OG0004980	LOC6506718|XP_001957374.1|DANA	LOC108030642|XP_016959145.1|DBIA
OG0004981	LOC6493649|XP_001958161.1|DANA	LOC108035955|XP_016967249.1|DBIA
OG0004982	LOC6506300|XP_001958164.1|DANA	LOC108035957|XP_016967254.1|DBIA
OG0004983	LOC6506487|XP_001957783.1|DANA	LOC108035489|XP_016966629.1|DBIA
OG0004984	LOC6506185|XP_001958387.2|DANA	LOC108028665|XP_016956086.1|DBIA
OG0004985	LOC6493297|XP_032310723.1|DANA	LOC108028542|XP_016955933.1|DBIA
OG0004986	LOC6507849|XP_001956466.1|DANA	LOC108028639|XP_016956053.1|DBIA
OG0004987	LOC6493372|XP_014764352.1|DANA	LOC108035001|XP_016965829.1|DBIA
OG0004988	LOC6506657|XP_032310725.1|DANA	LOC108028557|XP_016955954.1|DBIA
OG0004989	LOC6506569|XP_001957624.1|DANA	LOC108035355|XP_016966438.1|DBIA
OG0004990	LOC6495065|XP_001959140.2|DANA	LOC108022386|XP_016946758.1|DBIA
OG0004991	LOC6495490|XP_032306839.1|DANA	LOC108030058|XP_016958131.1|DBIA
OG0004992	LOC6495146|XP_001958962.1|DANA	LOC108030062|XP_016958138.1|DBIA
OG0004993	LOC6507442|XP_001956014.1|DANA	LOC108035392|XP_016966494.1|DBIA
OG0004994	LOC6493003|XP_001956835.1|DANA	LOC108035704|XP_016966915.1|DBIA
OG0004995	LOC6506860|XP_014764928.1|DANA	LOC108034914|XP_016965649.1|DBIA
OG0004996	LOC6506150|XP_001958456.1|DANA	LOC108030529|XP_016958912.1|DBIA
OG0004997	LOC6496409|XP_001960856.1|DANA	LOC108036633|XP_016968396.1|DBIA
OG0004998	LOC6494732|XP_001959766.1|DANA	LOC108026691|XP_016953269.1|DBIA
OG0004999	LOC6506607|XP_001957556.1|DANA	LOC108035437|XP_016966560.1|DBIA
OG0005000	LOC6493970|XP_001961233.1|DANA	LOC108036270|XP_016967770.1|DBIA
OG0005001	LOC6493349|XP_001957572.1|DANA	LOC108034955|XP_016965730.1|DBIA
OG0005002	LOC6500027|XP_001953368.1|DANA	LOC108032214|XP_016961563.1|DBIA
OG0005003	LOC6507331|XP_032309620.1|DANA	LOC108035320|XP_016966384.1|DBIA
OG0005004	LOC6493748|XP_001958362.1|DANA	LOC108028838|XP_016956318.1|DBIA
OG0005005	LOC6506308|XP_001958145.1|DANA	LOC108035887|XP_016967131.1|DBIA
OG0005006	LOC6507085|XP_032310270.1|DANA	LOC108030678|XP_016959218.1|DBIA
OG0005007	LOC6493410|XP_001957694.1|DANA	LOC108028624|XP_016956033.1|DBIA
OG0005008	LOC6507046|XP_001956752.1|DANA	LOC108031203|XP_016959920.1|DBIA
OG0005009	LOC6506837|XP_001957142.1|DANA	LOC108028085|XP_016955215.1|DBIA
OG0005010	LOC6507143|XP_001956593.2|DANA	LOC108030497|XP_016958876.1|DBIA
OG0005011	LOC6494899|XP_001959465.1|DANA	LOC108026838|XP_016953502.1|DBIA
OG0005012	LOC6506926|XP_001956977.1|DANA	LOC108028767|XP_016956231.1|DBIA
OG0005013	LOC6501204|XP_001954760.1|DANA	LOC108031546|XP_016960571.1|DBIA
OG0005014	LOC6506492|XP_001957775.1|DANA	LOC108034987|XP_016965806.1|DBIA
OG0005015	LOC6506235|XP_032310204.1|DANA	LOC108028471|XP_016955822.1|DBIA
OG0005016	LOC6506397|XP_001957945.2|DANA	LOC108030676|XP_016959194.1|DBIA
OG0005017	LOC6492982|XP_014764161.1|DANA	LOC108035093|XP_016966003.1|DBIA
OG0005018	LOC6507663|XP_001956104.1|DANA	LOC108030066|XP_016958152.1|DBIA
OG0005019	LOC6493193|XP_001957236.1|DANA	LOC108035236|XP_016966257.1|DBIA
OG0005020	LOC6496406|XP_001960846.1|DANA	LOC108036247|XP_016967745.1|DBIA
OG0005021	LOC6498579|XP_001963104.1|DANA	LOC108034316|XP_016964675.1|DBIA
OG0005022	LOC6507604|XP_001955988.1|DANA	LOC108031238|XP_016959966.1|DBIA
OG0005023	LOC6494342|XP_001960500.1|DANA	LOC108036256|XP_016967755.1|DBIA
OG0005024	LOC6507593|XP_032309496.1|DANA	LOC108035252|XP_016966282.1|DBIA
OG0005025	LOC6493554|XP_001957986.1|DANA	LOC108029698|XP_016957654.1|DBIA
OG0005026	LOC6493353|XP_001957578.1|DANA	LOC108035306|XP_016966365.1|DBIA
OG0005027	LOC6507411|XP_001956067.1|DANA	LOC108035275|XP_016966325.1|DBIA
OG0005028	LOC6499828|XP_001953831.1|DANA	LOC108027186|XP_016953975.1|DBIA
OG0005029	LOC6506538|XP_001957691.1|DANA	LOC108028432|XP_016955750.1|DBIA
OG0005030	LOC6493439|XP_001957751.1|DANA	LOC108029489|XP_016957250.1|DBIA
OG0005031	LOC6493476|XP_032309625.1|DANA	LOC108035214|XP_016966219.1|DBIA
OG0005032	LOC6493055|XP_001956960.1|DANA	LOC108028250|XP_016955421.1|DBIA
OG0005033	LOC6506621|XP_014764844.1|DANA	LOC108028453|XP_016955786.1|DBIA
OG0005034	LOC26515054|XP_014765694.2|DANA	LOC108028244|XP_016955412.1|DBIA
OG0005035	LOC6493058|XP_001956965.2|DANA	LOC108028251|XP_016955422.1|DBIA
OG0005036	LOC6506869|XP_001957089.1|DANA	LOC108035228|XP_016966246.1|DBIA
OG0005037	LOC6493562|XP_014764444.1|DANA	LOC108029901|XP_016957884.1|DBIA
OG0005038	LOC6493139|XP_001957129.1|DANA	LOC108035439|XP_016966562.1|DBIA
OG0005039	LOC6506754|XP_001965241.1|DANA	LOC108027899|XP_016955007.1|DBIA
OG0005040	LOC6506832|XP_001957153.1|DANA	LOC108028455|XP_016955790.1|DBIA
OG0005041	LOC6506928|XP_001956972.1|DANA	LOC108028494|XP_016955859.1|DBIA
OG0005042	LOC6493112|XP_001957069.1|DANA	LOC108034538|XP_016964953.1|DBIA
OG0005043	LOC6494787|XP_001959670.1|DANA	LOC108022780|XP_016947382.1|DBIA
OG0005044	LOC6494786|XP_001959672.1|DANA	LOC108022778|XP_016947381.1|DBIA
OG0005045	LOC6494785|XP_001959674.1|DANA	LOC108022233|XP_016946580.1|DBIA
OG0005046	LOC6494824|XP_001959593.1|DANA	LOC108029974|XP_016957970.1|DBIA
OG0005047	LOC6506642|XP_001957485.1|DANA	LOC108030682|XP_016959204.1|DBIA
OG0005048	LOC6506643|XP_001957484.1|DANA	LOC108030685|XP_016959207.1|DBIA
OG0005049	LOC6493060|XP_001956967.2|DANA	LOC108028248|XP_016955420.1|DBIA
OG0005050	LOC6495491|XP_001958964.1|DANA	LOC108030060|XP_016958133.1|DBIA
OG0005051	LOC6493049|XP_001956951.1|DANA	LOC108028521|XP_016955893.1|DBIA
OG0005052	LOC6493047|XP_001956949.1|DANA	LOC108028816|XP_016956292.1|DBIA
OG0005053	LOC6504559|XP_001964910.1|DANA	LOC108032625|XP_016962052.1|DBIA
OG0005054	LOC6493207|XP_001957262.3|DANA	LOC108028418|XP_016955730.1|DBIA
OG0005055	LOC6502930|XP_001963570.2|DANA	LOC108024027|XP_016949283.1|DBIA
OG0005056	LOC6494728|XP_032306982.1|DANA	LOC108026929|XP_016953631.1|DBIA
OG0005057	LOC6493518|XP_014764421.1|DANA	LOC108028525|XP_016955897.1|DBIA
OG0005058	LOC6493340|XP_032309952.1|DANA	LOC108034852|XP_016965479.1|DBIA
OG0005059	LOC6507957|XP_032307107.1|DANA	LOC108022161|XP_016946494.1|DBIA
OG0005060	LOC6494770|XP_001959700.2|DANA	LOC108022655|XP_016947202.1|DBIA
OG0005061	LOC6496994|XP_001962970.1|DANA	LOC108034309|XP_016964668.1|DBIA
OG0005062	LOC6494911|XP_014763069.1|DANA	LOC108026703|XP_016953286.1|DBIA
OG0005063	LOC6493891|XP_001961385.2|DANA	LOC108027643|XP_016954652.1|DBIA
OG0005064	LOC6493526|XP_001957933.2|DANA	LOC108035423|XP_016966540.1|DBIA
OG0005065	LOC6496027|XP_001960073.2|DANA	LOC108030167|XP_016958393.1|DBIA
OG0005066	LOC6496444|XP_032306493.1|DANA	LOC108036624|XP_016968384.1|DBIA
OG0005067	LOC6495469|XP_001958916.1|DANA	LOC108026877|XP_016953557.1|DBIA
OG0005068	LOC6506257|XP_001958252.1|DANA	LOC108028769|XP_016956233.1|DBIA
OG0005069	LOC6494088|XP_001961003.1|DANA	LOC108029577|XP_016957428.1|DBIA
OG0005070	LOC6495733|XP_001959457.2|DANA	LOC108026686|XP_016953264.1|DBIA
OG0005071	LOC6507905|XP_001956570.1|DANA	LOC108030606|XP_016959082.1|DBIA
OG0005072	LOC6503949|XP_001963902.1|DANA	LOC108023487|XP_016948501.1|DBIA
OG0005073	LOC6495622|XP_001959241.1|DANA	LOC108030356|XP_016958712.1|DBIA
OG0005074	LOC6506590|XP_014764836.1|DANA	LOC108034806|XP_016965321.1|DBIA
OG0005075	LOC6494954|XP_001959331.2|DANA	LOC108026541|XP_016952978.1|DBIA
OG0005076	LOC6495377|XP_001958701.1|DANA	LOC108023038|XP_016947768.1|DBIA
OG0005078	LOC6506849|XP_032310632.1|DANA	LOC108034565|XP_016964984.1|DBIA
OG0005079	LOC6496197|XP_032306823.1|DANA	LOC108022569|XP_016947058.1|DBIA
OG0005080	LOC6506899|XP_001957040.1|DANA	LOC108034401|XP_016964772.1|DBIA
OG0005081	LOC6494616|XP_001960004.2|DANA	LOC108030211|XP_016958467.1|DBIA
OG0005082	LOC6506730|XP_001957342.1|DANA	LOC108030690|XP_016959213.1|DBIA
OG0005083	LOC6505259|XP_001965641.3|DANA	LOC108023992|XP_016949217.1|DBIA
OG0005084	LOC6493271|XP_032309807.1|DANA	LOC108034989|XP_016965808.1|DBIA
OG0005085	LOC6507868|XP_001956493.1|DANA	LOC108028297|XP_016955508.1|DBIA
OG0005086	LOC6494064|XP_001961055.1|DANA	LOC108030350|XP_016958704.1|DBIA
OG0005087	LOC6507306|XP_014765142.1|DANA	LOC108035184|XP_016966153.1|DBIA
OG0005088	LOC6495289|XP_001958694.1|DANA	LOC108022823|XP_016947453.1|DBIA
OG0005089	LOC6495287|XP_001958697.1|DANA	LOC108022822|XP_016947452.1|DBIA
OG0005090	LOC6495190|XP_001958890.1|DANA	LOC108026804|XP_016953458.1|DBIA
OG0005091	LOC6494326|XP_014762748.2|DANA	LOC108029668|XP_016957585.1|DBIA
OG0005092	LOC6506412|XP_001957923.1|DANA	LOC108028828|XP_016956306.1|DBIA
OG0005093	LOC6506236|XP_014764686.1|DANA	LOC108028468|XP_016955817.1|DBIA
OG0005094	LOC6506847|XP_032310676.1|DANA	LOC108034893|XP_016965593.1|DBIA
OG0005095	LOC6496189|XP_032305935.1|DANA	LOC108022595|XP_016947114.1|DBIA
OG0005096	LOC6497725|XP_001961481.1|DANA	LOC108027895|XP_016955003.1|DBIA
OG0005097	LOC6494946|XP_001959348.1|DANA	LOC108026930|XP_016953632.1|DBIA
OG0005098	LOC6496471|XP_032306525.1|DANA	LOC108022729|XP_016947302.1|DBIA
OG0005099	LOC6494403|XP_001960394.1|DANA	LOC108023122|XP_016947879.1|DBIA
OG0005100	LOC6494402|XP_001960395.1|DANA	LOC108023121|XP_016947878.1|DBIA
OG0005101	LOC6500420|XP_001953182.1|DANA	LOC108032082|XP_016961395.1|DBIA
OG0005102	LOC6494784|XP_014762967.1|DANA	LOC108022832|XP_016947466.1|DBIA
OG0005103	LOC6495732|XP_001959455.1|DANA	LOC108026685|XP_016953263.1|DBIA
OG0005104	LOC6498333|XP_001962568.3|DANA	LOC108036131|XP_016967605.1|DBIA
OG0005105	LOC6493043|XP_001956933.1|DANA	LOC108034570|XP_016964990.1|DBIA
OG0005106	LOC6506886|XP_032310291.1|DANA	LOC108034802|XP_016965292.1|DBIA
OG0005107	LOC6502795|XP_001957023.2|DANA	LOC108035659|XP_016966856.1|DBIA
OG0005108	LOC6495746|XP_032307262.1|DANA	LOC108036910|XP_016968804.1|DBIA
