Orthogroup	DELE.longest_only	DBIA.longest_only
OG0004424	LOC108144876|XP_017125523.1|DELE	LOC108022916|XP_016947612.1|DBIA
OG0004425	LOC108142849|XP_017122407.1|DELE	LOC108028347|XP_016955588.1|DBIA
OG0004426	LOC108142769|XP_017122298.1|DELE	LOC108028688|XP_016956121.1|DBIA
OG0004427	LOC108142593|XP_017122047.1|DELE	LOC108030614|XP_016959097.1|DBIA
OG0004428	LOC108139255|XP_017117421.1|DELE	LOC108031576|XP_016960626.1|DBIA
OG0004429	LOC108149386|XP_017132404.1|DELE	LOC108033650|XP_016963574.1|DBIA
OG0004430	LOC108136107|XP_017112574.1|DELE	LOC108034996|XP_016965824.1|DBIA
OG0004431	LOC108143933|XP_017124008.1|DELE	LOC108032172|XP_016961515.1|DBIA
OG0004432	LOC108143932|XP_017124007.1|DELE	LOC108032171|XP_016961514.1|DBIA
OG0004433	LOC108143244|XP_017123033.1|DELE	LOC108030883|XP_016959530.1|DBIA
OG0004434	LOC108149054|XP_017131889.1|DELE	LOC108029673|XP_016957608.1|DBIA
OG0004435	LOC108143485|XP_017123421.1|DELE	LOC108026966|XP_016953670.1|DBIA
OG0004436	LOC108144344|XP_017124555.1|DELE	LOC108036901|XP_016968770.1|DBIA
OG0004437	LOC108141281|XP_017120037.1|DELE	LOC108023080|XP_016947819.1|DBIA
OG0004438	LOC108149807|XP_017133162.1|DELE	LOC108036917|XP_016968817.1|DBIA
OG0004439	LOC108149782|XP_017133126.1|DELE	LOC108022462|XP_016946859.1|DBIA
OG0004440	LOC108144817|XP_017125437.1|DELE	LOC108022840|XP_016947500.1|DBIA
OG0004441	LOC108147852|XP_017130098.1|DELE	LOC108032378|XP_016961688.1|DBIA
OG0004442	LOC108144539|XP_017124998.1|DELE	LOC108022650|XP_016947196.1|DBIA
OG0004443	LOC108146870|XP_017128589.1|DELE	LOC108035084|XP_016965989.1|DBIA
OG0004444	LOC108144486|XP_017124905.1|DELE	LOC108036391|XP_016967989.1|DBIA
OG0004445	LOC108144881|XP_017125527.1|DELE	LOC108026943|XP_016953645.1|DBIA
OG0004446	LOC108143896|XP_017123960.1|DELE	LOC108025268|XP_016951119.1|DBIA
OG0004447	LOC108137019|XP_017114008.1|DELE	LOC108026019|XP_016952198.1|DBIA
OG0004448	LOC108144198|XP_017124357.1|DELE	LOC108022260|XP_016946608.1|DBIA
OG0004449	LOC108136138|XP_017112621.1|DELE	LOC108030624|XP_016959116.1|DBIA
OG0004450	LOC108146998|XP_017128782.1|DELE, LOC108137949|XP_017115397.1|DELE	LOC108022861|XP_016947526.1|DBIA
OG0004451	LOC108137960|XP_017115410.1|DELE	LOC108022835|XP_016947491.1|DBIA
OG0004452	LOC108143584|XP_017123589.1|DELE	LOC108026948|XP_016953650.1|DBIA
OG0004453	LOC108144581|XP_017125061.1|DELE	LOC108022665|XP_016947222.1|DBIA
OG0004454	LOC108135172|XP_017111286.1|DELE	LOC108031086|XP_016959780.1|DBIA
OG0004455	LOC108136103|XP_017112570.1|DELE	LOC108030702|XP_016959230.1|DBIA
OG0004456	LOC108147665|XP_017129838.1|DELE	LOC108023566|XP_016948646.1|DBIA
OG0004457	LOC108150279|XP_017133863.1|DELE	LOC108030621|XP_016959112.1|DBIA
OG0004458	LOC108135611|XP_017111915.1|DELE	LOC108030650|XP_016959157.1|DBIA
OG0004459	LOC108146774|XP_017128402.1|DELE	LOC108035909|XP_016967165.1|DBIA
OG0004460	LOC108135580|XP_017111862.1|DELE	LOC108035000|XP_016965828.1|DBIA
OG0004461	LOC108136114|XP_017112583.1|DELE	LOC108030613|XP_016959096.1|DBIA
OG0004462	LOC108146085|XP_017127396.1|DELE	LOC108035920|XP_016967186.1|DBIA
OG0004463	LOC108138371|XP_017116038.1|DELE	LOC108030810|XP_016959396.1|DBIA
OG0004464	LOC108146835|XP_017128521.1|DELE	LOC108035171|XP_016966121.1|DBIA
OG0004465	LOC108146198|XP_017127602.1|DELE	LOC108035953|XP_016967245.1|DBIA
OG0004466	LOC108146411|XP_017127902.1|DELE	LOC108035948|XP_016967239.1|DBIA
OG0004467	LOC108142649|XP_017122136.1|DELE	LOC108028517|XP_016955889.1|DBIA
OG0004468	LOC108142648|XP_017122135.1|DELE	LOC108028516|XP_016955887.1|DBIA
OG0004469	LOC108136099|XP_017112561.1|DELE	LOC108030701|XP_016959228.1|DBIA
OG0004470	LOC108149422|XP_017132478.1|DELE	LOC108033917|XP_016964077.1|DBIA
OG0004471	LOC108143943|XP_017124026.1|DELE	LOC108031697|XP_016960844.1|DBIA
OG0004472	LOC108141519|XP_017120438.1|DELE	LOC108036620|XP_016968376.1|DBIA
OG0004473	LOC108144874|XP_017125520.1|DELE	LOC108030439|XP_016958818.1|DBIA
OG0004474	LOC108144912|XP_017125565.1|DELE	LOC108030459|XP_016958842.1|DBIA
OG0004475	LOC108135863|XP_017112255.1|DELE	LOC108024195|XP_016949534.1|DBIA
OG0004476	LOC108134569|XP_017110410.1|DELE	LOC108033461|XP_016963286.1|DBIA
OG0004477	LOC108145534|XP_017126522.1|DELE	LOC108029757|XP_016957746.1|DBIA
OG0004478	LOC108149829|XP_017133191.1|DELE	LOC108023120|XP_016947876.1|DBIA
OG0004479	LOC108144930|XP_017125585.1|DELE	LOC108026914|XP_016953612.1|DBIA
OG0004480	LOC108145112|XP_017125810.1|DELE	LOC108027618|XP_016954629.1|DBIA
OG0004481	LOC108137964|XP_017115419.1|DELE	LOC108036584|XP_016968329.1|DBIA
OG0004482	LOC108144074|XP_017124211.1|DELE	LOC108025521|XP_016951531.1|DBIA
OG0004483	LOC108144894|XP_017125544.1|DELE	LOC108026899|XP_016953597.1|DBIA
OG0004484	LOC108148194|XP_017130589.1|DELE	LOC108027138|XP_016953846.1|DBIA
OG0004485	LOC108135891|XP_017112296.1|DELE	LOC108023184|XP_016947915.1|DBIA
OG0004486	LOC108144336|XP_017124534.1|DELE	LOC108022516|XP_016946974.1|DBIA
OG0004487	LOC108146645|XP_017128180.1|DELE, LOC108146719|XP_017128300.1|DELE	LOC108035414|XP_016966525.1|DBIA
OG0004488	LOC108145063|XP_017125733.1|DELE	LOC108030097|XP_016958273.1|DBIA, LOC108029850|XP_016957828.1|DBIA
OG0004489	LOC108145854|XP_017126963.1|DELE	LOC108028597|XP_016956005.1|DBIA
OG0004490	LOC108145030|XP_017125702.1|DELE	LOC108029774|XP_016957772.1|DBIA
OG0004492	LOC108146715|XP_017128292.1|DELE	LOC108030821|XP_016959424.1|DBIA
OG0004493	LOC108146651|XP_017128184.1|DELE	LOC108028199|XP_016955348.1|DBIA
OG0004494	LOC108144057|XP_017124191.1|DELE	LOC108031836|XP_016961074.1|DBIA
OG0004495	LOC108143996|XP_017124104.1|DELE	LOC108032022|XP_016961321.1|DBIA
OG0004496	LOC108144199|XP_017124358.1|DELE	LOC108023108|XP_016947863.1|DBIA
OG0004497	LOC108149166|XP_017132053.1|DELE	LOC108026544|XP_016952983.1|DBIA
OG0004498	LOC108150184|XP_017133670.1|DELE, LOC108134953|XP_017110967.1|DELE	LOC108023673|XP_016948787.1|DBIA, LOC108023776|XP_016948909.1|DBIA
OG0004499	LOC108140334|XP_017118512.1|DELE	LOC108022538|XP_016947005.1|DBIA
OG0004499	LOC108140336|XP_017118517.1|DELE	LOC108022541|XP_016947008.1|DBIA
OG0004500	LOC108145135|XP_017125838.1|DELE	LOC108029988|XP_016957987.1|DBIA
OG0004501	LOC108144735|XP_017125321.1|DELE	LOC108030285|XP_016958604.1|DBIA
OG0004502	LOC108141635|XP_017120595.1|DELE	LOC108022722|XP_016947296.1|DBIA
OG0004502	LOC108136994|XP_017113983.1|DELE, LOC108142004|XP_017121160.1|DELE	LOC108022721|XP_016947295.1|DBIA
OG0004503	LOC108140675|XP_017119110.1|DELE	LOC108024281|XP_016949668.1|DBIA, LOC108024687|XP_016950252.1|DBIA
OG0004504	LOC108134981|XP_017111003.1|DELE	LOC108036887|XP_016968754.1|DBIA
OG0004505	LOC108139290|XP_017117475.1|DELE	LOC108032052|XP_016961355.1|DBIA
OG0004506	LOC108148772|XP_017131467.1|DELE	LOC108024644|XP_016950183.1|DBIA
OG0004507	LOC108148405|XP_017130927.1|DELE	LOC108027416|XP_016954347.1|DBIA
OG0004508	LOC108148873|XP_017131664.1|DELE	LOC108025383|XP_016951345.1|DBIA
OG0004509	LOC108135500|XP_017111732.1|DELE	LOC108030512|XP_016958889.1|DBIA
OG0004510	LOC108144416|XP_017124758.1|DELE	LOC108033092|XP_016962777.1|DBIA
OG0004511	LOC108143840|XP_017123879.1|DELE	LOC108026247|XP_016952578.1|DBIA
OG0004512	LOC108145290|XP_017126094.1|DELE	LOC108035989|XP_016967328.1|DBIA
OG0004513	LOC108145310|XP_017126143.1|DELE	LOC108036004|XP_016967387.1|DBIA
OG0004514	LOC108145305|XP_017126129.1|DELE	LOC108035986|XP_016967319.1|DBIA
OG0004515	LOC108137155|XP_017114213.1|DELE	LOC108024001|XP_016949231.1|DBIA
OG0004516	LOC108150032|XP_017133482.1|DELE	LOC108024867|XP_016950499.1|DBIA
OG0004517	LOC108136499|XP_017113209.1|DELE	LOC108023387|XP_016948283.1|DBIA
OG0004518	LOC108134873|XP_017110853.1|DELE	LOC108025747|XP_016951830.1|DBIA
OG0004519	LOC108148744|XP_017131427.1|DELE	LOC108026335|XP_016952727.1|DBIA
OG0004520	LOC108134924|XP_017110931.1|DELE	LOC108032981|XP_016962545.1|DBIA
OG0004521	LOC108147593|XP_017129722.1|DELE	LOC108024270|XP_016949649.1|DBIA
OG0004522	LOC108136534|XP_017113314.1|DELE	LOC108023726|XP_016948852.1|DBIA
OG0004523	LOC108142995|XP_017122658.1|DELE	LOC108025294|XP_016951171.1|DBIA
OG0004524	LOC108136322|XP_017112911.1|DELE	LOC108024121|XP_016949391.1|DBIA
OG0004525	LOC108138504|XP_017116227.1|DELE	LOC108023964|XP_016949174.1|DBIA
OG0004526	LOC108147670|XP_017129851.1|DELE	LOC108023504|XP_016948528.1|DBIA
OG0004527	LOC108140957|XP_017119517.1|DELE	LOC108025811|XP_016951948.1|DBIA
OG0004528	LOC108144410|XP_017124745.1|DELE	LOC108027581|XP_016954584.1|DBIA
OG0004529	LOC108149864|XP_017133233.1|DELE	LOC108034575|XP_016965033.1|DBIA
OG0004530	LOC108137755|XP_017115144.1|DELE	LOC108024837|XP_016950460.1|DBIA
OG0004531	LOC108148996|XP_017131827.1|DELE	LOC108032210|XP_016961559.1|DBIA
OG0004532	LOC108137679|XP_017115025.1|DELE	LOC108026330|XP_016952720.1|DBIA
OG0004533	LOC108150011|XP_017133453.1|DELE	LOC108036424|XP_016968045.1|DBIA
OG0004534	LOC108144560|XP_017125027.1|DELE	LOC108030200|XP_016958446.1|DBIA
OG0004535	LOC108146681|XP_017128226.1|DELE	LOC108034866|XP_016965535.1|DBIA
OG0004536	LOC108144112|XP_017124247.1|DELE	LOC108027547|XP_016954490.1|DBIA
OG0004537	LOC108136586|XP_017113388.1|DELE	LOC108023571|XP_016948651.1|DBIA
OG0004538	LOC108143517|XP_017123486.1|DELE	LOC108026759|XP_016953384.1|DBIA
OG0004539	LOC108136982|XP_017113964.1|DELE	LOC108032109|XP_016961428.1|DBIA
OG0004540	LOC108138429|XP_017116120.1|DELE	LOC108025741|XP_016951818.1|DBIA
OG0004541	LOC108144714|XP_017125296.1|DELE	LOC108022501|XP_016946949.1|DBIA
OG0004542	LOC108136569|XP_017113366.1|DELE	LOC108023605|XP_016948700.1|DBIA
OG0004543	LOC108147707|XP_017129919.1|DELE	LOC108032518|XP_016961847.1|DBIA
OG0004544	LOC108147666|XP_017129839.1|DELE	LOC108023574|XP_016948657.1|DBIA
OG0004545	LOC108148845|XP_017131617.1|DELE	LOC108031611|XP_016960690.1|DBIA
OG0004546	LOC108149118|XP_017132008.1|DELE	LOC108029683|XP_016957626.1|DBIA
OG0004547	LOC108136341|XP_017112937.1|DELE	LOC108023343|XP_016948173.1|DBIA
OG0004548	LOC108134849|XP_017110802.1|DELE	LOC108024245|XP_016949616.1|DBIA
OG0004549	LOC108137140|XP_017114189.1|DELE	LOC108023460|XP_016948464.1|DBIA
OG0004550	LOC108136641|XP_017113449.1|DELE	LOC108021873|XP_016946154.1|DBIA
OG0004551	LOC108143505|XP_017123460.1|DELE	LOC108029640|XP_016957537.1|DBIA
OG0004552	LOC108142551|XP_017121976.1|DELE	LOC108023458|XP_016948457.1|DBIA
OG0004553	LOC108147439|XP_017129437.1|DELE	LOC108035038|XP_016965872.1|DBIA
OG0004554	LOC108141088|XP_017119776.1|DELE	LOC108025832|XP_016951979.1|DBIA
OG0004555	LOC108141589|XP_017120527.1|DELE	LOC108025926|XP_016952106.1|DBIA
OG0004556	LOC108134898|XP_017110890.1|DELE	LOC108027592|XP_016954599.1|DBIA
OG0004557	LOC108136477|XP_017113169.1|DELE	LOC108032974|XP_016962534.1|DBIA
OG0004558	LOC108140879|XP_017119398.1|DELE	LOC108028876|XP_016956355.1|DBIA
OG0004559	LOC108150404|XP_017134053.1|DELE	LOC108024533|XP_016949988.1|DBIA
OG0004560	LOC108136294|XP_017112872.1|DELE	LOC108021931|XP_016946246.1|DBIA
OG0004561	LOC108139359|XP_017117571.1|DELE	LOC108024545|XP_016950007.1|DBIA
OG0004562	LOC108137396|XP_017114545.1|DELE	LOC108032132|XP_016961455.1|DBIA
OG0004563	LOC108140549|XP_017118886.1|DELE	LOC108026181|XP_016952458.1|DBIA
OG0004564	LOC108136911|XP_017113859.1|DELE	LOC108030962|XP_016959651.1|DBIA
OG0004565	LOC108135347|XP_017111531.1|DELE	LOC108032240|XP_016961593.1|DBIA
OG0004566	LOC108140912|XP_017119456.1|DELE	LOC108025763|XP_016951846.1|DBIA
OG0004567	LOC108136435|XP_017113081.1|DELE	LOC108024018|XP_016949268.1|DBIA
OG0004568	LOC108135888|XP_017112290.1|DELE	LOC108023535|XP_016948590.1|DBIA
OG0004569	LOC108141123|XP_017119827.1|DELE	LOC108024959|XP_016950686.1|DBIA
OG0004570	LOC108137936|XP_017115378.1|DELE	LOC108036407|XP_016968016.1|DBIA
OG0004571	LOC108136571|XP_017113368.1|DELE	LOC108035789|XP_016967016.1|DBIA
OG0004572	LOC108138875|XP_017116890.1|DELE	LOC108027915|XP_016955027.1|DBIA
OG0004573	LOC108136869|XP_017113800.1|DELE	LOC108024589|XP_016950089.1|DBIA
OG0004574	LOC108140672|XP_017119109.1|DELE	LOC108033009|XP_016962625.1|DBIA
OG0004575	LOC108141184|XP_017119913.1|DELE	LOC108033143|XP_016962854.1|DBIA
OG0004576	LOC108143766|XP_017123784.1|DELE	LOC108032056|XP_016961361.1|DBIA
OG0004577	LOC108139252|XP_017117417.1|DELE	LOC108031176|XP_016959884.1|DBIA
OG0004578	LOC108142558|XP_017121986.1|DELE	LOC108032430|XP_016961744.1|DBIA
OG0004579	LOC108138767|XP_017116678.1|DELE	LOC108034172|XP_016964475.1|DBIA
OG0004580	LOC108134753|XP_017110687.1|DELE	LOC108031908|XP_016961165.1|DBIA
OG0004581	LOC108140580|XP_017118952.1|DELE	LOC108026231|XP_016952555.1|DBIA
OG0004582	LOC108143970|XP_017124062.1|DELE	LOC108025429|XP_016951405.1|DBIA
OG0004583	LOC108137423|XP_017114575.1|DELE	LOC108023634|XP_016948739.1|DBIA
OG0004584	LOC108149688|XP_017132943.1|DELE	LOC108022160|XP_016946491.1|DBIA
OG0004585	LOC108148699|XP_017131338.1|DELE	LOC108025327|XP_016951242.1|DBIA
OG0004586	LOC108137178|XP_017114245.1|DELE	LOC108023513|XP_016948548.1|DBIA
OG0004587	LOC108143113|XP_017122826.1|DELE	LOC108025216|XP_016951053.1|DBIA
OG0004588	LOC108143091|XP_017122797.1|DELE	LOC108025221|XP_016951057.1|DBIA
OG0004589	LOC108140867|XP_017119348.1|DELE	LOC108028877|XP_016956356.1|DBIA
OG0004590	LOC108148546|XP_017131080.1|DELE	LOC108025256|XP_016951098.1|DBIA
OG0004591	LOC108148830|XP_017131583.1|DELE	LOC108025382|XP_016951344.1|DBIA
OG0004592	LOC108147716|XP_017129931.1|DELE	LOC108023972|XP_016949185.1|DBIA
OG0004593	LOC108148121|XP_017130460.1|DELE	LOC108025621|XP_016951646.1|DBIA
OG0004594	LOC108147644|XP_017129789.1|DELE	LOC108024155|XP_016949454.1|DBIA
OG0004595	LOC108137749|XP_017115138.1|DELE	LOC108026654|XP_016953184.1|DBIA
OG0004596	LOC108137075|XP_017114069.1|DELE	LOC108023257|XP_016948029.1|DBIA
OG0004597	LOC108135423|XP_017111641.1|DELE	LOC108023207|XP_016947960.1|DBIA
OG0004598	LOC108146697|XP_017128251.1|DELE	LOC108035535|XP_016966691.1|DBIA
OG0004599	LOC108134758|XP_017110690.1|DELE	LOC108032731|XP_016962201.1|DBIA
OG0004600	LOC108137729|XP_017115116.1|DELE	LOC108036315|XP_016967820.1|DBIA
OG0004601	LOC108137763|XP_017115155.1|DELE	LOC108036605|XP_016968359.1|DBIA
OG0004602	LOC108137337|XP_017114460.1|DELE	LOC108027491|XP_016954424.1|DBIA
OG0004603	LOC108137854|XP_017115271.1|DELE	LOC108029297|XP_016956989.1|DBIA
OG0004604	LOC108136643|XP_017113455.1|DELE	LOC108023649|XP_016948756.1|DBIA
OG0004605	LOC108137245|XP_017114316.1|DELE	LOC108023338|XP_016948166.1|DBIA
OG0004606	LOC108136900|XP_017113847.1|DELE	LOC108031347|XP_016960099.1|DBIA
OG0004607	LOC108135902|XP_017112308.1|DELE	LOC108025856|XP_016952012.1|DBIA
OG0004608	LOC108137648|XP_017114963.1|DELE	LOC108033069|XP_016962723.1|DBIA
OG0004609	LOC108145577|XP_017126582.1|DELE	LOC108025828|XP_016951972.1|DBIA
OG0004610	LOC108148813|XP_017131542.1|DELE	LOC108025343|XP_016951271.1|DBIA
OG0004611	LOC108148836|XP_017131589.1|DELE	LOC108025349|XP_016951296.1|DBIA
OG0004612	LOC108148975|XP_017131803.1|DELE	LOC108025498|XP_016951501.1|DBIA
OG0004613	LOC108140583|XP_017118954.1|DELE	LOC108026233|XP_016952557.1|DBIA
OG0004614	LOC108148177|XP_017130567.1|DELE	LOC108023949|XP_016949129.1|DBIA
OG0004615	LOC108135918|XP_017112346.1|DELE	LOC108025805|XP_016951938.1|DBIA
OG0004616	LOC108136593|XP_017113395.1|DELE	LOC108023206|XP_016947958.1|DBIA
OG0004617	LOC108141879|XP_017120974.1|DELE	LOC108033962|XP_016964156.1|DBIA
OG0004618	LOC108148714|XP_017131367.1|DELE	LOC108031481|XP_016960447.1|DBIA
OG0004619	LOC108143950|XP_017124034.1|DELE	LOC108031569|XP_016960616.1|DBIA
OG0004620	LOC108135791|XP_017112147.1|DELE	LOC108031550|XP_016960581.1|DBIA
OG0004621	LOC108140745|XP_017119211.1|DELE	LOC108025035|XP_016950779.1|DBIA
OG0004622	LOC108136912|XP_017113860.1|DELE	LOC108025177|XP_016950978.1|DBIA
OG0004623	LOC108149026|XP_017131862.1|DELE	LOC108026000|XP_016952179.1|DBIA
OG0004624	LOC108137501|XP_017114707.1|DELE	LOC108023294|XP_016948527.1|DBIA
OG0004625	LOC108148146|XP_017130496.1|DELE	LOC108026170|XP_016952419.1|DBIA
OG0004626	LOC108137112|XP_017114127.1|DELE	LOC108023397|XP_016948332.1|DBIA
OG0004627	LOC108145928|XP_017127121.1|DELE	LOC108035080|XP_016965975.1|DBIA
OG0004628	LOC108150400|XP_017134044.1|DELE, LOC108145246|XP_017126007.1|DELE	LOC108023682|XP_016948793.1|DBIA
OG0004629	LOC108135780|XP_017112132.1|DELE	LOC108032088|XP_016961402.1|DBIA
OG0004630	LOC108148889|XP_017131684.1|DELE	LOC108025373|XP_016951327.1|DBIA
OG0004631	LOC108136902|XP_017113850.1|DELE	LOC108024784|XP_016950392.1|DBIA
OG0004632	LOC108136901|XP_017113848.1|DELE	LOC108024766|XP_016950372.1|DBIA
OG0004633	LOC108149021|XP_017131857.1|DELE	LOC108026018|XP_016952197.1|DBIA
OG0004634	LOC108148872|XP_017131663.1|DELE	LOC108026418|XP_016952836.1|DBIA
OG0004635	LOC108137273|XP_017114358.1|DELE	LOC108023541|XP_016948600.1|DBIA
OG0004636	LOC108136498|XP_017113207.1|DELE	LOC108035775|XP_016966971.1|DBIA
OG0004637	LOC108137132|XP_017114168.1|DELE	LOC108023399|XP_016948335.1|DBIA
OG0004638	LOC108134844|XP_017110794.1|DELE	LOC108027566|XP_016954542.1|DBIA
OG0004639	LOC108148539|XP_017131070.1|DELE	LOC108025073|XP_016950820.1|DBIA
OG0004640	LOC108148962|XP_017131787.1|DELE	LOC108025540|XP_016951557.1|DBIA
OG0004641	LOC108136351|XP_017112949.1|DELE	LOC108036539|XP_016968255.1|DBIA
OG0004642	LOC108137196|XP_017114271.1|DELE	LOC108023400|XP_016948339.1|DBIA
OG0004643	LOC108144042|XP_017124169.1|DELE	LOC108032202|XP_016961549.1|DBIA
OG0004644	LOC108134872|XP_017110852.1|DELE	LOC108024193|XP_016949528.1|DBIA
OG0004645	LOC108137856|XP_017115275.1|DELE	LOC108029231|XP_016956914.1|DBIA
OG0004646	LOC108142986|XP_017122643.1|DELE	LOC108025269|XP_016951120.1|DBIA
OG0004647	LOC108137736|XP_017115123.1|DELE	LOC108026560|XP_016953003.1|DBIA
OG0004648	LOC108136632|XP_017113440.1|DELE	LOC108035781|XP_016966991.1|DBIA
OG0004649	LOC108148133|XP_017130471.1|DELE	LOC108026097|XP_016952289.1|DBIA
OG0004650	LOC108134476|XP_017110279.1|DELE	LOC108033362|XP_016963162.1|DBIA
OG0004651	LOC108140812|XP_017119306.1|DELE	LOC108031102|XP_016959802.1|DBIA
OG0004652	LOC108148781|XP_017131481.1|DELE	LOC108024665|XP_016950221.1|DBIA
OG0004653	LOC108143240|XP_017123027.1|DELE	LOC108030874|XP_016959518.1|DBIA
OG0004654	LOC108147817|XP_017130060.1|DELE	LOC108036162|XP_016967642.1|DBIA
OG0004655	LOC108136965|XP_017113944.1|DELE	LOC108024787|XP_016950393.1|DBIA
OG0004656	LOC108136526|XP_017113289.1|DELE	LOC108035800|XP_016967030.1|DBIA
OG0004657	LOC108140814|XP_017119309.1|DELE	LOC108027052|XP_016953749.1|DBIA
OG0004658	LOC108140517|XP_017118814.1|DELE	LOC108031410|XP_016960295.1|DBIA
OG0004659	LOC108149003|XP_017131836.1|DELE	LOC108024678|XP_016950237.1|DBIA
OG0004660	LOC108148931|XP_017131738.1|DELE	LOC108031609|XP_016960687.1|DBIA
OG0004661	LOC108140679|XP_017119114.1|DELE	LOC108032092|XP_016961407.1|DBIA
OG0004662	LOC108135166|XP_017111279.1|DELE	LOC108025573|XP_016951594.1|DBIA
OG0004663	LOC108147727|XP_017129945.1|DELE	LOC108032595|XP_016962003.1|DBIA
OG0004664	LOC108147682|XP_017129869.1|DELE	LOC108032414|XP_016961725.1|DBIA
OG0004665	LOC108137431|XP_017114583.1|DELE	LOC108032983|XP_016962549.1|DBIA
OG0004666	LOC108139198|XP_017117327.1|DELE	LOC108031532|XP_016960556.1|DBIA
OG0004667	LOC108139203|XP_017117333.1|DELE	LOC108032216|XP_016961565.1|DBIA
OG0004668	LOC108137720|XP_017115094.1|DELE	LOC108026403|XP_016952853.1|DBIA
OG0004669	LOC108135242|XP_017111393.1|DELE	LOC108033935|XP_016964103.1|DBIA
OG0004670	LOC108147215|XP_017129069.1|DELE	LOC108025353|XP_016951301.1|DBIA
OG0004671	LOC108134602|XP_017110456.1|DELE	LOC108027187|XP_016953976.1|DBIA
OG0004672	LOC108139184|XP_017117298.1|DELE	LOC108024593|XP_016950090.1|DBIA
OG0004673	LOC108143048|XP_017122745.1|DELE	LOC108023881|XP_016949054.1|DBIA
OG0004674	LOC108147298|XP_017129210.1|DELE	LOC108024788|XP_016950395.1|DBIA
OG0004675	LOC108147159|XP_017128970.1|DELE	LOC108024617|XP_016950140.1|DBIA
OG0004676	LOC108148328|XP_017130814.1|DELE	LOC108027276|XP_016954139.1|DBIA
OG0004677	LOC108136688|XP_017113498.1|DELE	LOC108026152|XP_016952374.1|DBIA
OG0004678	LOC108136915|XP_017113869.1|DELE	LOC108026406|XP_016952820.1|DBIA
OG0004679	LOC108135840|XP_017112213.1|DELE	LOC108032167|XP_016961510.1|DBIA
OG0004680	LOC108140572|XP_017118933.1|DELE	LOC108024618|XP_016950144.1|DBIA
OG0004681	LOC108143992|XP_017124098.1|DELE	LOC108031738|XP_016960919.1|DBIA
OG0004682	LOC108138790|XP_017116756.1|DELE	LOC108027869|XP_016954972.1|DBIA
OG0004683	LOC108135419|XP_017111633.1|DELE	LOC108025000|XP_016950748.1|DBIA
OG0004684	LOC108139126|XP_017117228.1|DELE	LOC108031087|XP_016959781.1|DBIA
OG0004685	LOC108148768|XP_017131461.1|DELE	LOC108026295|XP_016952651.1|DBIA
OG0004686	LOC108142984|XP_017122641.1|DELE	LOC108031557|XP_016960589.1|DBIA
OG0004687	LOC108148892|XP_017131691.1|DELE	LOC108026388|XP_016952798.1|DBIA
OG0004688	LOC108134635|XP_017110514.1|DELE	LOC108031416|XP_016960305.1|DBIA
OG0004689	LOC108134717|XP_017110610.1|DELE	LOC108024656|XP_016950204.1|DBIA
OG0004690	LOC108148287|XP_017130742.1|DELE	LOC108027254|XP_016954098.1|DBIA
OG0004691	LOC108147173|XP_017128996.1|DELE	LOC108026144|XP_016952362.1|DBIA
OG0004692	LOC108150280|XP_017133869.1|DELE	LOC108024389|XP_016949789.1|DBIA
OG0004693	LOC108150272|XP_017133847.1|DELE	LOC108024388|XP_016949786.1|DBIA
OG0004694	LOC108144082|XP_017124222.1|DELE	LOC108026397|XP_016952809.1|DBIA
OG0004695	LOC108147154|XP_017128955.1|DELE	LOC108024661|XP_016950214.1|DBIA
OG0004696	LOC108140465|XP_017118687.1|DELE	LOC108031046|XP_016959736.1|DBIA
OG0004697	LOC108138591|XP_017116371.1|DELE	LOC108025919|XP_016952095.1|DBIA
OG0004698	LOC108150022|XP_017133470.1|DELE	LOC108033131|XP_016962843.1|DBIA
OG0004699	LOC108135878|XP_017112271.1|DELE	LOC108031984|XP_016961267.1|DBIA
OG0004700	LOC108141149|XP_017119862.1|DELE	LOC108024944|XP_016950653.1|DBIA
OG0004701	LOC108140755|XP_017119225.1|DELE	LOC108027367|XP_016954279.1|DBIA
OG0004702	LOC108136820|XP_017113713.1|DELE	LOC108026213|XP_016952517.1|DBIA
OG0004703	LOC108147100|XP_017128876.1|DELE	LOC108024364|XP_016949756.1|DBIA
OG0004704	LOC108143014|XP_017122694.1|DELE	LOC108031597|XP_016960664.1|DBIA
OG0004705	LOC108139245|XP_017117411.1|DELE	LOC108031636|XP_016960734.1|DBIA
OG0004706	LOC108147487|XP_017129531.1|DELE	LOC108035294|XP_016966349.1|DBIA
OG0004707	LOC108135265|XP_017111428.1|DELE	LOC108033889|XP_016964025.1|DBIA
OG0004708	LOC108141178|XP_017119897.1|DELE	LOC108027195|XP_016953988.1|DBIA
OG0004709	LOC108143847|XP_017123893.1|DELE	LOC108032095|XP_016961411.1|DBIA
OG0004710	LOC108139264|XP_017117440.1|DELE	LOC108024600|XP_016950102.1|DBIA
OG0004711	LOC108148643|XP_017131256.1|DELE	LOC108025029|XP_016950774.1|DBIA
OG0004712	LOC108139216|XP_017117357.1|DELE	LOC108031464|XP_016960392.1|DBIA
OG0004713	LOC108136833|XP_017113740.1|DELE	LOC108026242|XP_016952568.1|DBIA
OG0004714	LOC108136773|XP_017113623.1|DELE	LOC108026169|XP_016952413.1|DBIA
OG0004715	LOC108138845|XP_017116846.1|DELE	LOC108032651|XP_016962095.1|DBIA
