Orthogroup	DELE.longest_only	DMAU.longest_only
OG0004539	LOC108136982|XP_017113964.1|DELE	LOC117145893|XP_033167633.1|DMAU
OG0004540	LOC108138429|XP_017116120.1|DELE	LOC117148027|XP_033171089.1|DMAU, LOC117146406|XP_033168481.1|DMAU
OG0004541	LOC108144714|XP_017125296.1|DELE	LOC117136277|XP_033153000.1|DMAU
OG0004542	LOC108136569|XP_017113366.1|DELE	LOC117148221|XP_033171402.1|DMAU
OG0004543	LOC108147707|XP_017129919.1|DELE	LOC117146777|XP_033169190.1|DMAU
OG0004544	LOC108147666|XP_017129839.1|DELE	LOC117148659|XP_033172062.1|DMAU
OG0004545	LOC108148845|XP_017131617.1|DELE	LOC117143839|XP_033164582.1|DMAU
OG0004546	LOC108149118|XP_017132008.1|DELE	LOC117136642|XP_033153525.1|DMAU
OG0004547	LOC108136341|XP_017112937.1|DELE	LOC117146558|XP_033168747.1|DMAU
OG0004548	LOC108134849|XP_017110802.1|DELE	LOC117148939|XP_033172556.1|DMAU
OG0004549	LOC108137140|XP_017114189.1|DELE	LOC117148596|XP_033171964.1|DMAU
OG0004550	LOC108136641|XP_017113449.1|DELE	LOC117148046|XP_033171116.1|DMAU
OG0004551	LOC108143505|XP_017123460.1|DELE	LOC117135860|XP_033152277.1|DMAU
OG0004552	LOC108142551|XP_017121976.1|DELE	LOC117146924|XP_033169446.1|DMAU
OG0004553	LOC108147439|XP_017129437.1|DELE	LOC117139216|XP_033157289.1|DMAU
OG0004554	LOC108141088|XP_017119776.1|DELE	LOC117147123|XP_033169780.1|DMAU
OG0004555	LOC108141589|XP_017120527.1|DELE	LOC117148668|XP_033172074.1|DMAU
OG0004556	LOC108134898|XP_017110890.1|DELE	LOC117148854|XP_033172403.1|DMAU
OG0004557	LOC108136477|XP_017113169.1|DELE	LOC117147714|XP_033170602.1|DMAU
OG0004558	LOC108140879|XP_017119398.1|DELE	LOC117147254|XP_033169964.1|DMAU
OG0004559	LOC108150404|XP_017134053.1|DELE	LOC117145078|XP_033166486.1|DMAU
OG0004560	LOC108136294|XP_017112872.1|DELE	LOC117139401|XP_033157559.1|DMAU
OG0004561	LOC108139359|XP_017117571.1|DELE	LOC117142720|XP_033162773.1|DMAU
OG0004562	LOC108137396|XP_017114545.1|DELE	LOC117145297|XP_033166780.1|DMAU
OG0004563	LOC108140549|XP_017118886.1|DELE	LOC117143416|XP_033164009.1|DMAU
OG0004564	LOC108136911|XP_017113859.1|DELE	LOC117144985|XP_033166345.1|DMAU
OG0004565	LOC108135347|XP_017111531.1|DELE	LOC117143126|XP_033163506.1|DMAU
OG0004566	LOC108140912|XP_017119456.1|DELE	LOC117148579|XP_033171937.1|DMAU
OG0004567	LOC108136435|XP_017113081.1|DELE	LOC117147185|XP_033169876.1|DMAU
OG0004568	LOC108135888|XP_017112290.1|DELE	LOC117146515|XP_033168673.1|DMAU
OG0004569	LOC108141123|XP_017119827.1|DELE	LOC117142655|XP_033162672.1|DMAU
OG0004570	LOC108137936|XP_017115378.1|DELE	LOC117138514|XP_033156539.1|DMAU
OG0004571	LOC108136571|XP_017113368.1|DELE	LOC117148449|XP_033171714.1|DMAU
OG0004572	LOC108138875|XP_017116890.1|DELE	LOC117142789|XP_033162876.1|DMAU
OG0004573	LOC108136869|XP_017113800.1|DELE	LOC117142614|XP_033162587.1|DMAU
OG0004574	LOC108140672|XP_017119109.1|DELE	LOC117148211|XP_033171391.1|DMAU
OG0004575	LOC108141184|XP_017119913.1|DELE	LOC117147355|XP_033170109.1|DMAU
OG0004576	LOC108143766|XP_017123784.1|DELE	LOC117143881|XP_033164658.1|DMAU
OG0004577	LOC108139252|XP_017117417.1|DELE	LOC117142752|XP_033162824.1|DMAU
OG0004578	LOC108142558|XP_017121986.1|DELE	LOC117146949|XP_033169495.1|DMAU
OG0004579	LOC108138767|XP_017116678.1|DELE	LOC117151059|XP_033174173.1|DMAU
OG0004580	LOC108134753|XP_017110687.1|DELE	LOC117144377|XP_033165398.1|DMAU
OG0004581	LOC108140580|XP_017118952.1|DELE	LOC117143270|XP_033163739.1|DMAU
OG0004582	LOC108143970|XP_017124062.1|DELE	LOC117145152|XP_033166583.1|DMAU
OG0004583	LOC108137423|XP_017114575.1|DELE	LOC117148722|XP_033172165.1|DMAU
OG0004584	LOC108149688|XP_017132943.1|DELE	LOC117137530|XP_033154907.1|DMAU
OG0004585	LOC108148699|XP_017131338.1|DELE	LOC117143366|XP_033163931.1|DMAU
OG0004586	LOC108137178|XP_017114245.1|DELE	LOC117146501|XP_033168643.1|DMAU
OG0004588	LOC108143091|XP_017122797.1|DELE	LOC117145807|XP_033167499.1|DMAU
OG0004589	LOC108140867|XP_017119348.1|DELE	LOC117148352|XP_033171580.1|DMAU
OG0004590	LOC108148546|XP_017131080.1|DELE	LOC117145748|XP_033167401.1|DMAU
OG0004591	LOC108148830|XP_017131583.1|DELE	LOC117143486|XP_033164090.1|DMAU
OG0004592	LOC108147716|XP_017129931.1|DELE	LOC117146793|XP_033169223.1|DMAU
OG0004593	LOC108148121|XP_017130460.1|DELE	LOC117148213|XP_033171393.1|DMAU
OG0004594	LOC108147644|XP_017129789.1|DELE	LOC117146589|XP_033168801.1|DMAU
OG0004595	LOC108137749|XP_017115138.1|DELE	LOC117147773|XP_033170700.1|DMAU
OG0004596	LOC108137075|XP_017114069.1|DELE	LOC117147249|XP_033169957.1|DMAU
OG0004597	LOC108135423|XP_017111641.1|DELE	LOC117148420|XP_033171680.1|DMAU
OG0004598	LOC108146697|XP_017128251.1|DELE	LOC117141492|XP_033160868.1|DMAU
OG0004599	LOC108134758|XP_017110690.1|DELE	LOC117135289|XP_033151351.1|DMAU
OG0004600	LOC108137729|XP_017115116.1|DELE	LOC117148227|XP_033171407.1|DMAU
OG0004601	LOC108137763|XP_017115155.1|DELE	LOC117146897|XP_033169394.1|DMAU
OG0004602	LOC108137337|XP_017114460.1|DELE	LOC117147086|XP_033169742.1|DMAU
OG0004603	LOC108137854|XP_017115271.1|DELE	LOC117150392|XP_033173146.1|DMAU
OG0004604	LOC108136643|XP_017113455.1|DELE	LOC117147544|XP_033170371.1|DMAU
OG0004605	LOC108137245|XP_017114316.1|DELE	LOC117146862|XP_033169331.1|DMAU
OG0004606	LOC108136900|XP_017113847.1|DELE	LOC117142245|XP_033161988.1|DMAU
OG0004607	LOC108135902|XP_017112308.1|DELE	LOC117148493|XP_033171765.1|DMAU, LOC117147393|XP_033170153.1|DMAU
OG0004608	LOC108137648|XP_017114963.1|DELE	LOC117148614|XP_033171986.1|DMAU
OG0004609	LOC108145577|XP_017126582.1|DELE	LOC117147363|XP_033170118.1|DMAU
OG0004610	LOC108148813|XP_017131542.1|DELE	LOC117143347|XP_033163905.1|DMAU
OG0004611	LOC108148836|XP_017131589.1|DELE	LOC117144301|XP_033165298.1|DMAU
OG0004612	LOC108148975|XP_017131803.1|DELE	LOC117144706|XP_033165936.1|DMAU
OG0004613	LOC108140583|XP_017118954.1|DELE	LOC117143275|XP_033163745.1|DMAU
OG0004614	LOC108148177|XP_017130567.1|DELE	LOC117148069|XP_033171157.1|DMAU
OG0004615	LOC108135918|XP_017112346.1|DELE	LOC117148708|XP_033172145.1|DMAU
OG0004616	LOC108136593|XP_017113395.1|DELE	LOC117146956|XP_033169509.1|DMAU
OG0004617	LOC108141879|XP_017120974.1|DELE	LOC117143218|XP_033163661.1|DMAU
OG0004618	LOC108148714|XP_017131367.1|DELE	LOC117142448|XP_033162308.1|DMAU
OG0004619	LOC108143950|XP_017124034.1|DELE	LOC117144083|XP_033164989.1|DMAU
OG0004620	LOC108135791|XP_017112147.1|DELE	LOC117142392|XP_033162229.1|DMAU
OG0004621	LOC108140745|XP_017119211.1|DELE	LOC117145938|XP_033167707.1|DMAU
OG0004622	LOC108136912|XP_017113860.1|DELE	LOC117144586|XP_033165751.1|DMAU
OG0004623	LOC108149026|XP_017131862.1|DELE	LOC117145624|XP_033167233.1|DMAU
OG0004624	LOC108137501|XP_017114707.1|DELE	LOC117145027|XP_033166419.1|DMAU
OG0004625	LOC108148146|XP_017130496.1|DELE	LOC117147042|XP_033169665.1|DMAU
OG0004626	LOC108137112|XP_017114127.1|DELE	LOC117147269|XP_033169985.1|DMAU
OG0004627	LOC108145928|XP_017127121.1|DELE	LOC117141960|XP_033161631.1|DMAU
OG0004628	LOC108150400|XP_017134044.1|DELE, LOC108145246|XP_017126007.1|DELE	LOC117148782|XP_033172278.1|DMAU
OG0004629	LOC108135780|XP_017112132.1|DELE	LOC117142575|XP_033162533.1|DMAU
OG0004630	LOC108148889|XP_017131684.1|DELE	LOC117143214|XP_033163653.1|DMAU
OG0004631	LOC108136902|XP_017113850.1|DELE	LOC117142884|XP_033163048.1|DMAU
OG0004632	LOC108136901|XP_017113848.1|DELE	LOC117142883|XP_033163047.1|DMAU
OG0004633	LOC108149021|XP_017131857.1|DELE	LOC117145620|XP_033167229.1|DMAU
OG0004634	LOC108148872|XP_017131663.1|DELE	LOC117145374|XP_033166889.1|DMAU
OG0004635	LOC108137273|XP_017114358.1|DELE	LOC117148112|XP_033171221.1|DMAU
OG0004636	LOC108136498|XP_017113207.1|DELE	LOC117148214|XP_033171394.1|DMAU
OG0004637	LOC108137132|XP_017114168.1|DELE	LOC117147844|XP_033170798.1|DMAU
OG0004638	LOC108134844|XP_017110794.1|DELE	LOC117148026|XP_033171087.1|DMAU
OG0004639	LOC108148539|XP_017131070.1|DELE	LOC117143445|XP_033164044.1|DMAU
OG0004640	LOC108148962|XP_017131787.1|DELE	LOC117144683|XP_033165896.1|DMAU
OG0004641	LOC108136351|XP_017112949.1|DELE	LOC117146772|XP_033169184.1|DMAU
OG0004642	LOC108137196|XP_017114271.1|DELE	LOC117141022|XP_033160186.1|DMAU
OG0004643	LOC108144042|XP_017124169.1|DELE	LOC117144958|XP_033166305.1|DMAU
OG0004644	LOC108134872|XP_017110852.1|DELE	LOC117146654|XP_033168880.1|DMAU
OG0004645	LOC108137856|XP_017115275.1|DELE	LOC117150324|XP_033173053.1|DMAU
OG0004646	LOC108142986|XP_017122643.1|DELE	LOC117142322|XP_033162124.1|DMAU
OG0004647	LOC108137736|XP_017115123.1|DELE	LOC117147199|XP_033169899.1|DMAU
OG0004648	LOC108136632|XP_017113440.1|DELE	LOC117148802|XP_033172308.1|DMAU
OG0004649	LOC108148133|XP_017130471.1|DELE	LOC117148276|XP_033171480.1|DMAU
OG0004650	LOC108134476|XP_017110279.1|DELE	LOC117150594|XP_033173443.1|DMAU
OG0004651	LOC108140812|XP_017119306.1|DELE	LOC117145066|XP_033166471.1|DMAU
OG0004652	LOC108148781|XP_017131481.1|DELE	LOC117142369|XP_033162186.1|DMAU
OG0004653	LOC108143240|XP_017123027.1|DELE	LOC117142078|XP_033161850.1|DMAU
OG0004654	LOC108147817|XP_017130060.1|DELE	LOC117150328|XP_033173063.1|DMAU
OG0004655	LOC108136965|XP_017113944.1|DELE	LOC117143899|XP_033164696.1|DMAU
OG0004656	LOC108136526|XP_017113289.1|DELE	LOC117147187|XP_033169880.1|DMAU
OG0004657	LOC108140814|XP_017119309.1|DELE	LOC117145443|XP_033166992.1|DMAU
OG0004658	LOC108140517|XP_017118814.1|DELE	LOC117145929|XP_033167693.1|DMAU
OG0004659	LOC108149003|XP_017131836.1|DELE	LOC117145536|XP_033167122.1|DMAU
OG0004660	LOC108148931|XP_017131738.1|DELE	LOC117143837|XP_033164579.1|DMAU
OG0004661	LOC108140679|XP_017119114.1|DELE	LOC117145556|XP_033167149.1|DMAU
OG0004662	LOC108135166|XP_017111279.1|DELE	LOC117143710|XP_033164400.1|DMAU
OG0004663	LOC108147727|XP_017129945.1|DELE	LOC117146656|XP_033168882.1|DMAU
OG0004664	LOC108147682|XP_017129869.1|DELE	LOC117146657|XP_033168885.1|DMAU
OG0004665	LOC108137431|XP_017114583.1|DELE	LOC117148927|XP_033172540.1|DMAU
OG0004666	LOC108139198|XP_017117327.1|DELE	LOC117142478|XP_033162386.1|DMAU
OG0004667	LOC108139203|XP_017117333.1|DELE	LOC117146058|XP_033167889.1|DMAU
OG0004668	LOC108137720|XP_017115094.1|DELE	LOC117148060|XP_033171142.1|DMAU
OG0004669	LOC108135242|XP_017111393.1|DELE	LOC117140812|XP_033159810.1|DMAU
OG0004670	LOC108147215|XP_017129069.1|DELE	LOC117143295|XP_033163782.1|DMAU
OG0004671	LOC108134602|XP_017110456.1|DELE	LOC117145471|XP_033167036.1|DMAU
OG0004672	LOC108139184|XP_017117298.1|DELE	LOC117142716|XP_033162767.1|DMAU
OG0004673	LOC108143048|XP_017122745.1|DELE	LOC117142298|XP_033162076.1|DMAU
OG0004674	LOC108147298|XP_017129210.1|DELE	LOC117145155|XP_033166588.1|DMAU
OG0004675	LOC108147159|XP_017128970.1|DELE	LOC117142689|XP_033162737.1|DMAU
OG0004676	LOC108148328|XP_017130814.1|DELE	LOC117142956|XP_033163172.1|DMAU
OG0004677	LOC108136688|XP_017113498.1|DELE	LOC117145949|XP_033167721.1|DMAU
OG0004678	LOC108136915|XP_017113869.1|DELE	LOC117142971|XP_033163209.1|DMAU
OG0004679	LOC108135840|XP_017112213.1|DELE	LOC117144407|XP_033165436.1|DMAU
OG0004680	LOC108140572|XP_017118933.1|DELE	LOC117144182|XP_033165117.1|DMAU
OG0004681	LOC108143992|XP_017124098.1|DELE	LOC117143523|XP_033164137.1|DMAU
OG0004682	LOC108138790|XP_017116756.1|DELE	LOC117139349|XP_033157492.1|DMAU
OG0004683	LOC108135419|XP_017111633.1|DELE	LOC117143442|XP_033164041.1|DMAU
OG0004684	LOC108139126|XP_017117228.1|DELE	LOC117145009|XP_033166393.1|DMAU
OG0004685	LOC108148768|XP_017131461.1|DELE	LOC117143029|XP_033163306.1|DMAU
OG0004686	LOC108142984|XP_017122641.1|DELE	LOC117143395|XP_033163975.1|DMAU
OG0004687	LOC108148892|XP_017131691.1|DELE	LOC117144117|XP_033165027.1|DMAU
OG0004688	LOC108134635|XP_017110514.1|DELE	LOC117144606|XP_033165789.1|DMAU
OG0004689	LOC108134717|XP_017110610.1|DELE	LOC117145825|XP_033167516.1|DMAU
OG0004690	LOC108148287|XP_017130742.1|DELE	LOC117145721|XP_033167357.1|DMAU
OG0004691	LOC108147173|XP_017128996.1|DELE	LOC117142402|XP_033162240.1|DMAU
OG0004692	LOC108150280|XP_017133869.1|DELE	LOC117142597|XP_033162564.1|DMAU
OG0004693	LOC108150272|XP_017133847.1|DELE	LOC117144050|XP_033164912.1|DMAU
OG0004694	LOC108144082|XP_017124222.1|DELE	LOC117143971|XP_033164797.1|DMAU
OG0004695	LOC108147154|XP_017128955.1|DELE	LOC117143059|XP_033163402.1|DMAU
OG0004696	LOC108140465|XP_017118687.1|DELE	LOC117144983|XP_033166343.1|DMAU
OG0004697	LOC108138591|XP_017116371.1|DELE	LOC117147727|XP_033170618.1|DMAU
OG0004698	LOC108150022|XP_017133470.1|DELE	LOC117147596|XP_033170436.1|DMAU
OG0004699	LOC108135878|XP_017112271.1|DELE	LOC117144814|XP_033166081.1|DMAU
OG0004700	LOC108141149|XP_017119862.1|DELE	LOC117143842|XP_033164587.1|DMAU
OG0004701	LOC108140755|XP_017119225.1|DELE	LOC117142964|XP_033163184.1|DMAU
OG0004702	LOC108136820|XP_017113713.1|DELE	LOC117142813|XP_033162918.1|DMAU
OG0004703	LOC108147100|XP_017128876.1|DELE	LOC117145071|XP_033166477.1|DMAU
OG0004704	LOC108143014|XP_017122694.1|DELE	LOC117145453|XP_033167013.1|DMAU
OG0004705	LOC108139245|XP_017117411.1|DELE	LOC117143041|XP_033163375.1|DMAU
OG0004706	LOC108147487|XP_017129531.1|DELE	LOC117139174|XP_033157227.1|DMAU
OG0004707	LOC108135265|XP_017111428.1|DELE	LOC117137238|XP_033154494.1|DMAU
OG0004708	LOC108141178|XP_017119897.1|DELE	LOC117142569|XP_033162525.1|DMAU
OG0004709	LOC108143847|XP_017123893.1|DELE	LOC117144660|XP_033165852.1|DMAU
OG0004710	LOC108139264|XP_017117440.1|DELE	LOC117146084|XP_033167924.1|DMAU
OG0004711	LOC108148643|XP_017131256.1|DELE	LOC117144973|XP_033166329.1|DMAU
OG0004712	LOC108139216|XP_017117357.1|DELE	LOC117142905|XP_033163078.1|DMAU
OG0004713	LOC108136833|XP_017113740.1|DELE	LOC117142811|XP_033162911.1|DMAU
OG0004714	LOC108136773|XP_017113623.1|DELE	LOC117142948|XP_033163158.1|DMAU
OG0004715	LOC108138845|XP_017116846.1|DELE	LOC117140708|XP_033159667.1|DMAU
OG0004716	LOC108136785|XP_017113635.1|DELE	LOC117143682|XP_033164357.1|DMAU
OG0004717	LOC108137289|XP_017114396.1|DELE	LOC117148592|XP_033171961.1|DMAU
OG0004718	LOC108134748|XP_017110677.1|DELE	LOC117151061|XP_033174182.1|DMAU
OG0004719	LOC108143939|XP_017124018.1|DELE	LOC117142854|XP_033162985.1|DMAU
OG0004720	LOC108136736|XP_017113565.1|DELE	LOC117146120|XP_033168008.1|DMAU
OG0004721	LOC108148649|XP_017131262.1|DELE	LOC117145528|XP_033167112.1|DMAU
OG0004722	LOC108148991|XP_017131822.1|DELE	LOC117145381|XP_033166905.1|DMAU
OG0004723	LOC108147735|XP_017129954.1|DELE	LOC117148503|XP_033171796.1|DMAU
OG0004724	LOC108135850|XP_017112230.1|DELE	LOC117144910|XP_033166236.1|DMAU
OG0004725	LOC108148642|XP_017131255.1|DELE	LOC117142416|XP_033162260.1|DMAU
OG0004726	LOC108147265|XP_017129159.1|DELE	LOC117142514|XP_033162443.1|DMAU
OG0004727	LOC108147275|XP_017129172.1|DELE	LOC117144720|XP_033165949.1|DMAU
OG0004728	LOC108134599|XP_017110451.1|DELE	LOC117144029|XP_033164880.1|DMAU
OG0004729	LOC108138449|XP_017116140.1|DELE	LOC117146759|XP_033169146.1|DMAU
OG0004730	LOC108150723|XP_017134509.1|DELE	LOC117138867|XP_033156864.1|DMAU
OG0004731	LOC108135765|XP_017112104.1|DELE	LOC117143299|XP_033163795.1|DMAU
OG0004732	LOC108135136|XP_017111233.1|DELE	LOC117144580|XP_033165746.1|DMAU
OG0004733	LOC108140715|XP_017119166.1|DELE	LOC117143306|XP_033163806.1|DMAU
OG0004734	LOC108144049|XP_017124180.1|DELE	LOC117144264|XP_033165255.1|DMAU
OG0004735	LOC108143117|XP_017122833.1|DELE	LOC117142622|XP_033162599.1|DMAU
OG0004736	LOC108147178|XP_017129007.1|DELE	LOC117144530|XP_033165645.1|DMAU
OG0004737	LOC108140981|XP_017119539.1|DELE	LOC117145511|XP_033167091.1|DMAU
OG0004738	LOC108141132|XP_017119843.1|DELE	LOC117144079|XP_033164984.1|DMAU
OG0004739	LOC108150377|XP_017134009.1|DELE	LOC117145075|XP_033166483.1|DMAU
OG0004740	LOC108142904|XP_017122480.1|DELE	LOC117145450|XP_033167009.1|DMAU
OG0004741	LOC108135776|XP_017112124.1|DELE	LOC117145981|XP_033167779.1|DMAU
OG0004742	LOC108145265|XP_017126027.1|DELE	LOC117146327|XP_033168296.1|DMAU
OG0004743	LOC108135820|XP_017112190.1|DELE	LOC117143103|XP_033163475.1|DMAU
OG0004744	LOC108138238|XP_017115858.1|DELE	LOC117141563|XP_033160965.1|DMAU
OG0004745	LOC108141098|XP_017119790.1|DELE	LOC117142800|XP_033162898.1|DMAU
OG0004746	LOC108140653|XP_017119072.1|DELE	LOC117145933|XP_033167699.1|DMAU
OG0004747	LOC108140654|XP_017119073.1|DELE	LOC117145935|XP_033167702.1|DMAU
OG0004748	LOC108140595|XP_017118989.1|DELE	LOC117145931|XP_033167695.1|DMAU
OG0004749	LOC108140576|XP_017118939.1|DELE	LOC117145876|XP_033167591.1|DMAU
OG0004750	LOC108144078|XP_017124217.1|DELE	LOC117144087|XP_033164992.1|DMAU
OG0004751	LOC108140677|XP_017119112.1|DELE	LOC117143456|XP_033164058.1|DMAU
OG0004752	LOC108148583|XP_017131118.1|DELE	LOC117143891|XP_033164684.1|DMAU
OG0004753	LOC108143011|XP_017122689.1|DELE	LOC117142315|XP_033162112.1|DMAU
OG0004754	LOC108148823|XP_017131568.1|DELE	LOC117144650|XP_033165840.1|DMAU
OG0004755	LOC108136918|XP_017113875.1|DELE	LOC117142645|XP_033162642.1|DMAU
OG0004756	LOC108136917|XP_017113874.1|DELE	LOC117142642|XP_033162639.1|DMAU
OG0004757	LOC108134801|XP_017110745.1|DELE	LOC117145425|XP_033166962.1|DMAU
OG0004758	LOC108136934|XP_017113898.1|DELE	LOC117142232|XP_033161974.1|DMAU
OG0004759	LOC108143938|XP_017124016.1|DELE	LOC117142864|XP_033163017.1|DMAU
OG0004760	LOC108139329|XP_017117528.1|DELE	LOC117143340|XP_033163894.1|DMAU
OG0004761	LOC108148268|XP_017130710.1|DELE	LOC117144224|XP_033165174.1|DMAU
OG0004762	LOC108135260|XP_017111418.1|DELE	LOC117135332|XP_033151424.1|DMAU
OG0004763	LOC108136701|XP_017113514.1|DELE	LOC117143355|XP_033163919.1|DMAU
OG0004764	LOC108139291|XP_017117477.1|DELE	LOC117144619|XP_033165805.1|DMAU
OG0004765	LOC108143017|XP_017122698.1|DELE	LOC117145454|XP_033167014.1|DMAU
OG0004766	LOC108143098|XP_017122807.1|DELE	LOC117142281|XP_033162054.1|DMAU
OG0004767	LOC108141223|XP_017119964.1|DELE	LOC117143044|XP_033163378.1|DMAU
OG0004768	LOC108141162|XP_017119878.1|DELE	LOC117143043|XP_033163377.1|DMAU
OG0004769	LOC108141724|XP_017120705.1|DELE	LOC117135701|XP_033152006.1|DMAU
OG0004770	LOC108136898|XP_017113844.1|DELE	LOC117144005|XP_033164851.1|DMAU
OG0004771	LOC108148751|XP_017131436.1|DELE	LOC117142545|XP_033162486.1|DMAU
OG0004772	LOC108143978|XP_017124077.1|DELE	LOC117144119|XP_033165030.1|DMAU
OG0004773	LOC108140491|XP_017118749.1|DELE	LOC117144052|XP_033164914.1|DMAU
OG0004774	LOC108140489|XP_017118728.1|DELE	LOC117144053|XP_033164916.1|DMAU
OG0004775	LOC108135779|XP_017112128.1|DELE	LOC117142336|XP_033162142.1|DMAU
OG0004776	LOC108145097|XP_017125778.1|DELE	LOC117138681|XP_033156827.1|DMAU
OG0004777	LOC108135463|XP_017111695.1|DELE	LOC117141386|XP_033160692.1|DMAU
OG0004778	LOC108149554|XP_017132680.1|DELE	LOC117140321|XP_033159064.1|DMAU
OG0004779	LOC108135470|XP_017111704.1|DELE	LOC117142588|XP_033162551.1|DMAU
OG0004780	LOC108138656|XP_017116486.1|DELE	LOC117135325|XP_033151414.1|DMAU
OG0004781	LOC108135800|XP_017112160.1|DELE	LOC117145306|XP_033166790.1|DMAU
OG0004782	LOC108136733|XP_017113559.1|DELE	LOC117146118|XP_033168002.1|DMAU
OG0004783	LOC108137129|XP_017114157.1|DELE	LOC117146798|XP_033169229.1|DMAU
OG0004784	LOC108148350|XP_017130854.1|DELE	LOC117144136|XP_033165053.1|DMAU
OG0004785	LOC108148217|XP_017130617.1|DELE	LOC117145219|XP_033166681.1|DMAU
OG0004786	LOC108148335|XP_017130826.1|DELE	LOC117144819|XP_033166092.1|DMAU
OG0004787	LOC108148419|XP_017130948.1|DELE	LOC117144207|XP_033165147.1|DMAU
OG0004788	LOC108148213|XP_017130611.1|DELE	LOC117145032|XP_033166426.1|DMAU
OG0004790	LOC108148985|XP_017131815.1|DELE	LOC117143317|XP_033163852.1|DMAU
OG0004791	LOC108143013|XP_017122692.1|DELE	LOC117143153|XP_033163543.1|DMAU
OG0004792	LOC108135853|XP_017112235.1|DELE	LOC117146110|XP_033167986.1|DMAU
OG0004793	LOC108148544|XP_017131077.1|DELE	LOC117145746|XP_033167399.1|DMAU
OG0004794	LOC108139250|XP_017117415.1|DELE	LOC117142743|XP_033162805.1|DMAU
OG0004795	LOC108134698|XP_017110587.1|DELE	LOC117142433|XP_033162285.1|DMAU
OG0004796	LOC108135818|XP_017112183.1|DELE	LOC117143287|XP_033163759.1|DMAU
OG0004797	LOC108143975|XP_017124069.1|DELE	LOC117143908|XP_033164708.1|DMAU
OG0004798	LOC108148505|XP_017131031.1|DELE	LOC117145734|XP_033167385.1|DMAU
OG0004799	LOC108143874|XP_017123931.1|DELE	LOC117143562|XP_033164197.1|DMAU
OG0004800	LOC108139336|XP_017117540.1|DELE	LOC117145035|XP_033166431.1|DMAU
OG0004801	LOC108143878|XP_017123939.1|DELE	LOC117145901|XP_033167643.1|DMAU
OG0004802	LOC108140499|XP_017118764.1|DELE	LOC117144677|XP_033165891.1|DMAU
OG0004803	LOC108148672|XP_017131295.1|DELE	LOC117144574|XP_033165718.1|DMAU
OG0004804	LOC108141077|XP_017119739.1|DELE	LOC117143045|XP_033163379.1|DMAU
OG0004805	LOC108142980|XP_017122630.1|DELE	LOC117143085|XP_033163451.1|DMAU
OG0004806	LOC108136281|XP_017112855.1|DELE	LOC117146773|XP_033169185.1|DMAU
OG0004807	LOC108143986|XP_017124089.1|DELE	LOC117145994|XP_033167799.1|DMAU
OG0004808	LOC108135158|XP_017111269.1|DELE	LOC117143221|XP_033163660.1|DMAU
OG0004809	LOC108140616|XP_017119018.1|DELE	LOC117143580|XP_033164219.1|DMAU
OG0004810	LOC108140614|XP_017119017.1|DELE	LOC117145273|XP_033166751.1|DMAU
OG0004811	LOC108142768|XP_017122294.1|DELE	LOC117139206|XP_033157268.1|DMAU
OG0004812	LOC108142948|XP_017122559.1|DELE	LOC117145766|XP_033167432.1|DMAU
OG0004813	LOC108136964|XP_017113943.1|DELE	LOC117143898|XP_033164694.1|DMAU
OG0004814	LOC108139327|XP_017117526.1|DELE	LOC117142696|XP_033162744.1|DMAU
OG0004815	LOC108141101|XP_017119802.1|DELE	LOC117148544|XP_033171868.1|DMAU
OG0004816	LOC108136405|XP_017113003.1|DELE	LOC117146565|XP_033168755.1|DMAU
OG0004817	LOC108136552|XP_017113347.1|DELE	LOC117146564|XP_033168754.1|DMAU
OG0004818	LOC108144060|XP_017124194.1|DELE	LOC117143879|XP_033164656.1|DMAU
OG0004819	LOC108148623|XP_017131215.1|DELE	LOC117142266|XP_033162023.1|DMAU
OG0004820	LOC108135132|XP_017111229.1|DELE	LOC117143975|XP_033164803.1|DMAU
OG0004821	LOC108148748|XP_017131431.1|DELE	LOC117142539|XP_033162478.1|DMAU
OG0004822	LOC108139213|XP_017117353.1|DELE	LOC117145971|XP_033167765.1|DMAU
OG0004823	LOC108139205|XP_017117337.1|DELE	LOC117142746|XP_033162808.1|DMAU
OG0004824	LOC108139207|XP_017117342.1|DELE	LOC117142747|XP_033162816.1|DMAU
OG0004825	LOC108145314|XP_017126159.1|DELE	LOC117146330|XP_033168313.1|DMAU
OG0004826	LOC108148342|XP_017130843.1|DELE	LOC117143857|XP_033164612.1|DMAU
OG0004827	LOC108141164|XP_017119880.1|DELE	LOC117143452|XP_033164052.1|DMAU
OG0004828	LOC108135190|XP_017111303.1|DELE	LOC117142589|XP_033162552.1|DMAU
OG0004829	LOC108136989|XP_017113973.1|DELE	LOC117143918|XP_033164724.1|DMAU
OG0004830	LOC108134779|XP_017110716.1|DELE	LOC117142876|XP_033163038.1|DMAU
OG0004831	LOC108142607|XP_017122070.1|DELE	LOC117139507|XP_033157754.1|DMAU
OG0004832	LOC108135811|XP_017112176.1|DELE	LOC117146009|XP_033167820.1|DMAU
OG0004833	LOC108137494|XP_017114700.1|DELE	LOC117144158|XP_033165081.1|DMAU
OG0004834	LOC108135217|XP_017111333.1|DELE	LOC117143558|XP_033164191.1|DMAU
OG0004835	LOC108135622|XP_017111933.1|DELE	LOC117145320|XP_033166805.1|DMAU
OG0004836	LOC108148828|XP_017131581.1|DELE	LOC117145674|XP_033167298.1|DMAU
