Orthogroup	DELE.longest_only	DPER.longest_only
OG0006608	LOC108137439|XP_017114593.1|DELE	LOC6591766|XP_002017222.1|DPER
OG0006609	LOC108143971|XP_017124064.1|DELE	LOC6587196|XP_026840373.1|DPER
OG0006610	LOC108146148|XP_017127493.1|DELE	LOC6599855|XP_026847334.1|DPER
OG0006611	LOC108146159|XP_017127530.1|DELE	LOC6595868|XP_026845678.1|DPER
OG0006612	LOC108146161|XP_017127537.1|DELE	LOC6595869|XP_002021414.1|DPER
OG0006613	LOC108146160|XP_017127536.1|DELE	LOC6595870|XP_026845688.1|DPER
OG0006614	LOC108146445|XP_017127943.1|DELE	LOC6595871|XP_026845685.1|DPER
OG0006615	LOC108146284|XP_017127714.1|DELE	LOC6595829|XP_026845610.1|DPER
OG0006616	LOC108150205|XP_017133706.1|DELE	LOC6602508|XP_026848756.1|DPER
OG0006617	LOC108135631|XP_017111940.1|DELE	LOC6596097|XP_002021250.2|DPER
OG0006618	LOC108150220|XP_017133752.1|DELE	LOC6602814|XP_026847803.1|DPER
OG0006619	LOC108146034|XP_017127315.1|DELE	LOC6601253|XP_002026215.1|DPER
OG0006620	LOC108146397|XP_017127885.1|DELE	LOC6601186|XP_026849967.1|DPER
OG0006621	LOC108146867|XP_017128583.1|DELE	LOC6602974|XP_026848733.1|DPER
OG0006622	LOC108146223|XP_017127630.1|DELE	LOC6600484|XP_026847668.1|DPER
OG0006623	LOC108146332|XP_017127787.1|DELE	LOC6600493|XP_002025675.1|DPER
OG0006624	LOC108145093|XP_017125774.1|DELE	LOC6591121|XP_026841581.1|DPER
OG0006625	LOC108145096|XP_017125777.1|DELE	LOC6591122|XP_002015503.1|DPER
OG0006626	LOC108147016|XP_017128762.1|DELE	LOC6602133|XP_002027104.2|DPER
OG0006627	LOC108145490|XP_017126436.1|DELE	LOC6592768|XP_026842692.1|DPER
OG0006628	LOC108145438|XP_017126351.1|DELE	LOC6592767|XP_002017819.2|DPER
OG0006629	LOC108145478|XP_017126420.1|DELE	LOC6600910|XP_002025919.1|DPER
OG0006630	LOC108144208|XP_017124368.1|DELE	LOC6591050|XP_026842166.1|DPER
OG0006631	LOC108135513|XP_017111747.1|DELE	LOC6599846|XP_026847448.1|DPER
OG0006632	LOC108143408|XP_017123286.1|DELE	LOC6603454|XP_002028446.1|DPER
OG0006633	LOC108146279|XP_017127708.1|DELE	LOC6600279|XP_002025392.1|DPER
OG0006634	LOC108149258|XP_017132192.1|DELE	LOC6589519|XP_002015042.1|DPER
OG0006635	LOC108147970|XP_017130259.1|DELE	LOC6589153|XP_002014760.1|DPER
OG0006636	LOC108148174|XP_017130563.1|DELE	LOC6600053|XP_002025068.1|DPER
OG0006637	LOC108142610|XP_017122073.1|DELE	LOC6599510|XP_002024638.1|DPER
OG0006638	LOC108143520|XP_017123493.1|DELE	LOC6592672|XP_002018197.2|DPER
OG0006639	LOC108143413|XP_017123292.1|DELE	LOC6592669|XP_026842265.1|DPER
OG0006640	LOC108147061|XP_017128839.1|DELE	LOC6590547|XP_002016227.1|DPER
OG0006641	LOC108141337|XP_017120125.1|DELE	LOC6592786|XP_026840728.1|DPER
OG0006642	LOC108149181|XP_017132086.1|DELE	LOC6592856|XP_026842814.1|DPER
OG0006643	LOC108144516|XP_017124945.1|DELE	LOC6591002|XP_002016566.1|DPER
OG0006644	LOC108150328|XP_017133939.1|DELE	LOC6598879|XP_026847852.1|DPER
OG0006645	LOC108138824|XP_017116814.1|DELE	LOC6597947|XP_026843407.1|DPER
OG0006646	LOC108144596|XP_017125089.1|DELE	LOC6600952|XP_002026023.1|DPER
OG0006647	LOC108145170|XP_017125890.1|DELE	LOC6591226|XP_026842137.1|DPER
OG0006648	LOC108145720|XP_017126770.1|DELE	LOC6595860|XP_026845639.1|DPER
OG0006649	LOC108145444|XP_017126363.1|DELE	LOC6590117|XP_026841654.1|DPER
OG0006650	LOC108145091|XP_017125767.1|DELE	LOC6590280|XP_026842724.1|DPER
OG0006651	LOC108142448|XP_017121800.1|DELE	LOC6597107|XP_026845756.1|DPER
OG0006652	LOC108150120|XP_017133576.1|DELE	LOC6602301|XP_026848483.1|DPER
OG0006653	LOC108145860|XP_017126970.1|DELE	LOC6601183|XP_026848139.1|DPER
OG0006654	LOC108146502|XP_017128027.1|DELE	LOC6600578|XP_026847648.1|DPER
OG0006655	LOC108145892|XP_017127032.1|DELE	LOC6596117|XP_026845227.1|DPER
OG0006656	LOC108146118|XP_017127438.1|DELE	LOC6599673|XP_026847324.1|DPER
OG0006657	LOC108145502|XP_017126451.1|DELE	LOC6593267|XP_002017918.1|DPER
OG0006658	LOC108146129|XP_017127463.1|DELE	LOC6603297|XP_002028278.1|DPER
OG0006659	LOC108146300|XP_017127737.1|DELE	LOC6603295|XP_026849887.1|DPER
OG0006660	LOC108142684|XP_017122179.1|DELE	LOC6601442|XP_026847887.1|DPER
OG0006661	LOC108142646|XP_017122133.1|DELE	LOC6601426|XP_002026462.1|DPER
OG0006662	LOC108147963|XP_017130248.1|DELE	LOC6595531|XP_002020666.1|DPER
OG0006663	LOC108142727|XP_017122240.1|DELE	LOC6601668|XP_002026733.1|DPER
OG0006664	LOC108148967|XP_017131794.1|DELE	LOC6588334|XP_002013574.1|DPER
OG0006665	LOC108146020|XP_017127285.1|DELE	LOC6599577|XP_026849575.1|DPER
OG0006666	LOC108143555|XP_017123553.1|DELE	LOC113565112|XP_026841662.1|DPER
OG0006667	LOC108142791|XP_017122329.1|DELE	LOC6597130|XP_002022318.2|DPER
OG0006668	LOC108147033|XP_017128779.1|DELE	LOC6590127|XP_002016238.1|DPER
OG0006669	LOC108146948|XP_017128692.1|DELE	LOC6595942|XP_002021070.1|DPER
OG0006670	LOC108146934|XP_017128672.1|DELE	LOC6595920|XP_002021066.1|DPER
OG0006671	LOC108146797|XP_017128455.1|DELE	LOC6595919|XP_026845248.1|DPER
OG0006672	LOC108147430|XP_017129393.1|DELE	LOC6599459|XP_026849414.1|DPER
OG0006673	LOC108147542|XP_017129616.1|DELE	LOC6599593|XP_002024713.1|DPER
OG0006674	LOC108145683|XP_017126729.1|DELE	LOC113566895|XP_026849859.1|DPER
OG0006675	LOC108146110|XP_017127431.1|DELE	LOC6601880|XP_002026929.1|DPER
OG0006676	LOC108147471|XP_017129507.1|DELE	LOC6600307|XP_026849078.1|DPER
OG0006677	LOC108147474|XP_017129511.1|DELE	LOC6601211|XP_002026307.1|DPER
OG0006678	LOC108142814|XP_017122364.1|DELE	LOC6601830|XP_002026896.1|DPER
OG0006679	LOC108145907|XP_017127056.1|DELE	LOC6604013|XP_026849564.1|DPER
OG0006680	LOC108148693|XP_017131328.1|DELE	LOC6595002|XP_026847843.1|DPER
OG0006681	LOC108146795|XP_017128453.1|DELE	LOC6595917|XP_026845247.1|DPER
OG0006682	LOC108147521|XP_017129592.1|DELE	LOC6602459|XP_002027487.1|DPER
OG0006683	LOC108147557|XP_017129632.1|DELE	LOC6602942|XP_002027993.2|DPER
OG0006684	LOC108147472|XP_017129509.1|DELE	LOC6601210|XP_026848094.1|DPER
OG0006685	LOC108141423|XP_017120290.1|DELE	LOC6602074|XP_002027152.1|DPER
OG0006686	LOC108142434|XP_017121785.1|DELE	LOC6601650|XP_026847615.1|DPER
OG0006687	LOC108136626|XP_017113434.1|DELE	LOC6601723|XP_002026781.2|DPER
OG0006688	LOC108142686|XP_017122184.1|DELE	LOC6601472|XP_002026439.2|DPER
OG0006689	LOC108145764|XP_017126821.1|DELE	LOC6600267|XP_002025384.2|DPER
OG0006690	LOC108135257|XP_017111417.1|DELE	LOC6587896|XP_026850806.1|DPER
OG0006691	LOC108146780|XP_017128417.1|DELE	LOC113565963|XP_026845208.1|DPER
OG0006692	LOC108146276|XP_017127704.1|DELE	LOC6600278|XP_002025391.1|DPER
OG0006693	LOC108145926|XP_017127101.1|DELE	LOC6602810|XP_026847866.1|DPER
OG0006694	LOC108136304|XP_017112882.1|DELE	LOC6600166|XP_002025265.2|DPER
OG0006695	LOC108147504|XP_017129560.1|DELE	LOC6601221|XP_002026317.1|DPER
OG0006696	LOC108148398|XP_017130920.1|DELE	LOC113565712|XP_026844428.1|DPER
OG0006697	LOC108150343|XP_017133960.1|DELE	LOC6599775|XP_026847330.1|DPER
OG0006698	LOC108146892|XP_017128617.1|DELE	LOC6599762|XP_002024882.1|DPER
OG0006699	LOC108146164|XP_017127549.1|DELE	LOC6600521|XP_026847628.1|DPER
OG0006700	LOC108142578|XP_017122021.1|DELE	LOC6602719|XP_002027744.1|DPER
OG0006701	LOC108149821|XP_017133182.1|DELE	LOC6592985|XP_002017661.1|DPER
OG0006702	LOC108145839|XP_017126941.1|DELE	LOC6601082|XP_002026075.2|DPER
OG0006703	LOC108146966|XP_017128712.1|DELE	LOC6600550|XP_002025703.1|DPER
OG0006704	LOC108146967|XP_017128713.1|DELE	LOC6600551|XP_002025704.2|DPER
OG0006705	LOC108145435|XP_017126346.1|DELE	LOC6593019|XP_002018260.1|DPER
OG0006706	LOC108144757|XP_017125351.1|DELE	LOC6592275|XP_002018416.1|DPER
OG0006707	LOC108143518|XP_017123491.1|DELE	LOC6593024|XP_002018217.1|DPER
OG0006708	LOC108134865|XP_017110842.1|DELE	LOC6602902|XP_002027925.1|DPER
OG0006709	LOC108137740|XP_017115129.1|DELE	LOC6596931|XP_026845741.1|DPER
OG0006710	LOC108142501|XP_017121887.1|DELE	LOC6601689|XP_026847484.1|DPER
OG0006711	LOC108142500|XP_017121886.1|DELE	LOC113566402|XP_026847631.1|DPER
OG0006712	LOC108145963|XP_017127171.1|DELE	LOC6599627|XP_026849529.1|DPER
OG0006713	LOC108150346|XP_017133964.1|DELE	LOC6601488|XP_002026548.1|DPER
OG0006714	LOC108150345|XP_017133963.1|DELE	LOC6601536|XP_002026550.2|DPER
OG0006715	LOC108142700|XP_017122204.1|DELE	LOC6601692|XP_026847582.1|DPER
OG0006716	LOC108138752|XP_017116643.1|DELE	LOC6589408|XP_002015196.1|DPER
OG0006717	LOC108146863|XP_017128578.1|DELE	LOC6596226|XP_002021186.1|DPER
OG0006718	LOC108146937|XP_017128677.1|DELE	LOC6596227|XP_002021187.2|DPER
OG0006719	LOC108146994|XP_017128748.1|DELE	LOC6600536|XP_026847627.1|DPER
OG0006720	LOC108135700|XP_017112030.1|DELE	LOC6598943|XP_026849017.1|DPER
OG0006721	LOC108146856|XP_017128561.1|DELE	LOC6596186|XP_002021179.1|DPER
OG0006722	LOC108146399|XP_017127888.1|DELE	LOC6599870|XP_026847322.1|DPER
OG0006723	LOC108135281|XP_017111451.1|DELE	LOC6593422|XP_026843123.1|DPER
OG0006724	LOC108143065|XP_017122768.1|DELE	LOC6595227|XP_002020200.1|DPER
OG0006725	LOC108142972|XP_017122611.1|DELE	LOC6595265|XP_002020204.1|DPER
OG0006726	LOC108139215|XP_017117356.1|DELE	LOC6587472|XP_002013238.1|DPER
OG0006727	LOC108142969|XP_017122608.1|DELE	LOC6595266|XP_026844300.1|DPER
OG0006728	LOC108142911|XP_017122488.1|DELE	LOC6591567|XP_002017396.1|DPER
OG0006729	LOC108149760|XP_017133064.1|DELE	LOC6592511|XP_026840780.1|DPER
OG0006730	LOC108149758|XP_017133060.1|DELE	LOC6592992|XP_002017668.1|DPER
OG0006731	LOC108135272|XP_017111439.1|DELE	LOC6593435|XP_026843377.1|DPER
OG0006732	LOC108146381|XP_017127864.1|DELE	LOC6599584|XP_026849525.1|DPER
OG0006733	LOC108142230|XP_017121437.1|DELE	LOC6603005|XP_002028002.2|DPER
OG0006734	LOC108142734|XP_017122248.1|DELE	LOC6603026|XP_002028008.2|DPER
OG0006735	LOC108147490|XP_017129534.1|DELE	LOC6599482|XP_026849415.1|DPER
OG0006736	LOC108147544|XP_017129618.1|DELE	LOC6599591|XP_002024711.1|DPER
OG0006737	LOC108135504|XP_017111737.1|DELE	LOC6595916|XP_026845370.1|DPER
OG0006738	LOC108147590|XP_017129719.1|DELE	LOC6592772|XP_002018014.1|DPER
OG0006739	LOC108147448|XP_017129465.1|DELE	LOC6602836|XP_002027807.1|DPER
OG0006740	LOC108135560|XP_017111806.1|DELE	LOC6599602|XP_002024692.1|DPER
OG0006741	LOC108135559|XP_017111804.1|DELE	LOC6599601|XP_002024691.1|DPER
OG0006742	LOC108140558|XP_017118909.1|DELE	LOC6591631|XP_026851172.1|DPER
OG0006743	LOC108148997|XP_017131833.1|DELE	LOC6593764|XP_002018676.2|DPER
OG0006744	LOC108150338|XP_017133954.1|DELE	LOC6602813|XP_026847797.1|DPER
OG0006745	LOC108135100|XP_017111165.1|DELE	LOC6591528|XP_026850515.1|DPER
OG0006746	LOC108147465|XP_017129491.1|DELE	LOC6601431|XP_026847825.1|DPER
OG0006747	LOC108147530|XP_017129603.1|DELE	LOC113566726|XP_026849428.1|DPER
OG0006748	LOC108137317|XP_017114432.1|DELE	LOC6596716|XP_002022039.1|DPER
OG0006749	LOC108146192|XP_017127591.1|DELE	LOC6600504|XP_026847584.1|DPER
OG0006750	LOC108137647|XP_017114962.1|DELE	LOC6598274|XP_002023297.1|DPER
OG0006752	LOC108145666|XP_017126708.1|DELE	LOC6600989|XP_026849729.1|DPER
OG0006753	LOC108145731|XP_017126783.1|DELE	LOC6600988|XP_002026174.2|DPER
OG0006754	LOC108146000|XP_017127243.1|DELE	LOC6601107|XP_026847436.1|DPER
OG0006755	LOC108146151|XP_017127504.1|DELE	LOC6600544|XP_002025698.2|DPER
OG0006756	LOC108142852|XP_017122409.1|DELE	LOC6601467|XP_026847935.1|DPER
OG0006757	LOC108142311|XP_017121552.1|DELE	LOC6601466|XP_002026433.1|DPER
OG0006758	LOC108146138|XP_017127481.1|DELE	LOC6599504|XP_002024724.1|DPER
OG0006759	LOC108146137|XP_017127479.1|DELE	LOC6599505|XP_026849538.1|DPER
OG0006760	LOC108142567|XP_017122006.1|DELE	LOC6604006|XP_026847547.1|DPER
OG0006761	LOC108148397|XP_017130918.1|DELE	LOC6588300|XP_002014152.1|DPER
OG0006762	LOC108144163|XP_017124314.1|DELE	LOC113566274|XP_026847010.1|DPER
OG0006763	LOC108139066|XP_017117180.1|DELE	LOC6592260|XP_002018569.1|DPER
OG0006764	LOC108149767|XP_017133084.1|DELE	LOC6591244|XP_002015787.2|DPER
OG0006765	LOC108139016|XP_017117112.1|DELE	LOC6592257|XP_002018566.1|DPER
OG0006766	LOC108146281|XP_017127710.1|DELE	LOC6603308|XP_026849876.1|DPER
OG0006767	LOC108142418|XP_017121762.1|DELE	LOC6601163|XP_002026262.1|DPER
OG0006768	LOC108142410|XP_017121749.1|DELE	LOC6601162|XP_026848053.1|DPER
OG0006769	LOC108142804|XP_017122351.1|DELE	LOC6601164|XP_002026263.1|DPER
OG0006770	LOC108147401|XP_017129327.1|DELE	LOC6602935|XP_002027986.2|DPER
OG0006771	LOC108137658|XP_017114981.1|DELE	LOC6599105|XP_002024406.1|DPER
OG0006772	LOC108149577|XP_017132700.1|DELE	LOC6590844|XP_026841877.1|DPER
OG0006773	LOC108145965|XP_017127185.1|DELE	LOC6600606|XP_002025595.1|DPER
OG0006774	LOC108145982|XP_017127206.1|DELE	LOC6602391|XP_002027443.2|DPER
OG0006775	LOC108146717|XP_017128294.1|DELE	LOC6600983|XP_002026169.1|DPER
OG0006776	LOC108146304|XP_017127745.1|DELE	LOC6600986|XP_026849721.1|DPER
OG0006777	LOC108146723|XP_017128304.1|DELE	LOC6600985|XP_026849694.1|DPER
OG0006778	LOC108146434|XP_017127927.1|DELE	LOC6601189|XP_002026221.1|DPER
OG0006779	LOC108146180|XP_017127575.1|DELE	LOC6599520|XP_002024648.1|DPER
OG0006780	LOC108142709|XP_017122217.1|DELE	LOC6597172|XP_026845363.1|DPER
OG0006781	LOC108147509|XP_017129568.1|DELE	LOC6600331|XP_026849047.1|DPER
OG0006782	LOC108145973|XP_017127191.1|DELE	LOC6600638|XP_026847572.1|DPER
OG0006783	LOC108141263|XP_017120004.1|DELE	LOC6601580|XP_026841288.1|DPER
OG0006784	LOC108146007|XP_017127252.1|DELE	LOC6602319|XP_026848473.1|DPER
OG0006785	LOC108149128|XP_017132022.1|DELE	LOC6593178|XP_002018112.2|DPER
OG0006786	LOC108138834|XP_017116835.1|DELE	LOC6592903|XP_026841368.1|DPER
OG0006787	LOC108135643|XP_017111954.1|DELE	LOC6602804|XP_002027855.1|DPER
OG0006788	LOC108135644|XP_017111956.1|DELE	LOC6602803|XP_002027854.1|DPER
OG0006789	LOC108150031|XP_017133481.1|DELE	LOC6600675|XP_026848626.1|DPER
OG0006790	LOC108147932|XP_017130204.1|DELE	LOC6596499|XP_002021573.2|DPER
OG0006791	LOC108146888|XP_017128610.1|DELE	LOC6596074|XP_026845276.1|DPER
OG0006792	LOC108150111|XP_017133564.1|DELE	LOC6601938|XP_002026980.1|DPER
OG0006793	LOC108150207|XP_017133708.1|DELE	LOC6601933|XP_002026975.2|DPER
OG0006794	LOC108145111|XP_017125803.1|DELE	LOC6590278|XP_026841378.1|DPER
OG0006795	LOC108146354|XP_017127820.1|DELE	LOC6603292|XP_002028273.1|DPER
OG0006796	LOC108146930|XP_017128669.1|DELE	LOC6603332|XP_002028316.1|DPER
OG0006797	LOC108141690|XP_017120659.1|DELE	LOC6588974|XP_002014337.1|DPER
OG0006798	LOC108150252|XP_017133806.1|DELE	LOC6602500|XP_002027545.1|DPER
OG0006799	LOC108150195|XP_017133693.1|DELE	LOC6599833|XP_002024852.2|DPER
OG0006800	LOC108146658|XP_017128192.1|DELE	LOC6602277|XP_026848494.1|DPER
OG0006801	LOC108137408|XP_017114555.1|DELE	LOC6600673|XP_002025746.1|DPER
OG0006802	LOC108144887|XP_017125535.1|DELE	LOC6592966|XP_026841202.1|DPER
OG0006803	LOC108144583|XP_017125066.1|DELE	LOC6601273|XP_002026402.1|DPER
OG0006804	LOC108150364|XP_017133990.1|DELE	LOC6602778|XP_026847815.1|DPER
OG0006805	LOC108145026|XP_017125697.1|DELE	LOC6592221|XP_026841680.1|DPER
OG0006806	LOC108146217|XP_017127624.1|DELE	LOC6599812|XP_026847306.1|DPER
OG0006807	LOC108146052|XP_017127346.1|DELE	LOC6602347|XP_026848548.1|DPER
OG0006808	LOC108143552|XP_017123550.1|DELE	LOC6592888|XP_002018207.1|DPER
OG0006809	LOC108145665|XP_017126707.1|DELE	LOC6601698|XP_026847564.1|DPER
OG0006810	LOC108146133|XP_017127473.1|DELE	LOC6596022|XP_002020972.2|DPER
OG0006811	LOC108148986|XP_017131817.1|DELE	LOC6587447|XP_002013510.1|DPER
OG0006812	LOC108147510|XP_017129570.1|DELE	LOC6599657|XP_026849486.1|DPER
OG0006813	LOC108136754|XP_017113593.1|DELE	LOC6588507|XP_002013820.2|DPER
OG0006814	LOC108146846|XP_017128537.1|DELE	LOC6596128|XP_002021092.2|DPER
OG0006815	LOC108146019|XP_017127284.1|DELE	LOC6601696|XP_002026708.2|DPER
OG0006816	LOC108146095|XP_017127411.1|DELE	LOC6601694|XP_002026707.1|DPER
OG0006817	LOC108146372|XP_017127850.1|DELE	LOC6601248|XP_026849968.1|DPER
OG0006818	LOC108146497|XP_017128018.1|DELE	LOC6603275|XP_026849867.1|DPER
OG0006819	LOC108146006|XP_017127249.1|DELE	LOC6602416|XP_002027421.1|DPER, LOC6587546|XP_002013993.1|DPER
OG0006820	LOC108146293|XP_017127727.1|DELE	LOC6602348|XP_002027427.1|DPER
OG0006821	LOC108134519|XP_017110346.1|DELE	LOC6588805|XP_026844201.1|DPER
OG0006822	LOC108143513|XP_017123475.1|DELE	LOC6592897|XP_026842133.1|DPER
OG0006823	LOC108146879|XP_017128600.1|DELE	LOC6601005|XP_002026160.1|DPER
OG0006824	LOC108147562|XP_017129639.1|DELE	LOC6600294|XP_002025348.1|DPER
OG0006825	LOC108146881|XP_017128603.1|DELE	LOC6595896|XP_002021437.1|DPER
OG0006826	LOC108146972|XP_017128718.1|DELE	LOC6601653|XP_026847549.1|DPER
OG0006827	LOC108141193|XP_017119926.1|DELE	LOC6594509|XP_002019492.1|DPER
OG0006828	LOC108142071|XP_017121246.1|DELE	LOC6589677|XP_026844503.1|DPER
OG0006829	LOC108147540|XP_017129614.1|DELE	LOC113566598|XP_026848753.1|DPER
OG0006830	LOC108146147|XP_017127492.1|DELE	LOC6601121|XP_026849731.1|DPER
OG0006831	LOC108147502|XP_017129559.1|DELE	LOC113566487|XP_026848084.1|DPER
OG0006832	LOC108147535|XP_017129608.1|DELE	LOC6602463|XP_026848799.1|DPER
OG0006833	LOC108142373|XP_017121691.1|DELE	LOC6601233|XP_026848166.1|DPER
OG0006834	LOC108143755|XP_017123774.1|DELE	LOC6588586|XP_002013221.1|DPER
OG0006835	LOC108146267|XP_017127696.1|DELE	LOC6599579|XP_002024699.1|DPER
OG0006836	LOC108146500|XP_017128025.1|DELE	LOC6599616|XP_026850062.1|DPER
OG0006837	LOC108146334|XP_017127788.1|DELE	LOC6601914|XP_002026963.1|DPER
OG0006838	LOC108150342|XP_017133959.1|DELE	LOC6600238|XP_002025403.1|DPER
OG0006839	LOC108146423|XP_017127917.1|DELE	LOC6601907|XP_002026956.1|DPER
OG0006840	LOC108135256|XP_017111413.1|DELE	LOC6593774|XP_002018966.1|DPER
OG0006841	LOC108146124|XP_017127458.1|DELE	LOC6599723|XP_002024828.1|DPER
OG0006842	LOC108146143|XP_017127487.1|DELE	LOC6601982|XP_026849874.1|DPER
OG0006843	LOC108136271|XP_017112829.1|DELE	LOC6600698|XP_002025862.2|DPER
OG0006844	LOC108140544|XP_017118870.1|DELE	LOC6588352|XP_026840509.1|DPER
OG0006845	LOC108146691|XP_017128237.1|DELE	LOC6601007|XP_002026162.1|DPER
OG0006846	LOC108142820|XP_017122370.1|DELE	LOC6601676|XP_026847562.1|DPER
OG0006847	LOC108142745|XP_017122260.1|DELE	LOC6601677|XP_026847603.1|DPER
OG0006848	LOC108145206|XP_017125936.1|DELE	LOC6601575|XP_002026666.2|DPER
OG0006849	LOC108147512|XP_017129574.1|DELE	LOC6602486|XP_002027514.1|DPER
OG0006850	LOC108147527|XP_017129600.1|DELE	LOC6602487|XP_026848811.1|DPER
OG0006851	LOC108147444|XP_017129458.1|DELE	LOC6602490|XP_026848785.1|DPER
OG0006852	LOC108149745|XP_017133019.1|DELE	LOC6592733|XP_026840991.1|DPER
OG0006853	LOC108147391|XP_017129316.1|DELE	LOC6599490|XP_002024587.1|DPER
OG0006854	LOC108141508|XP_017120425.1|DELE	LOC6592789|XP_026841242.1|DPER
OG0006855	LOC108146905|XP_017128636.1|DELE	LOC6595958|XP_002021196.2|DPER
OG0006856	LOC108138742|XP_017116629.1|DELE	LOC6592329|XP_026840940.1|DPER
OG0006857	LOC108136896|XP_017113846.1|DELE	LOC6592532|XP_026841812.1|DPER
OG0006858	LOC108135594|XP_017111886.1|DELE	LOC6599845|XP_026847442.1|DPER
OG0006859	LOC108149606|XP_017132792.1|DELE	LOC6590840|XP_002015772.1|DPER
OG0006860	LOC108149759|XP_017133061.1|DELE	LOC6592990|XP_002017666.1|DPER
OG0006861	LOC108144989|XP_017125631.1|DELE	LOC6593224|XP_026842433.1|DPER
OG0006862	LOC108142809|XP_017122359.1|DELE	LOC6603000|XP_026849497.1|DPER
OG0006863	LOC108136660|XP_017113473.1|DELE	LOC6601754|XP_002026829.1|DPER
OG0006864	LOC108144991|XP_017125639.1|DELE, LOC108137416|XP_017114567.1|DELE	LOC6592961|XP_002017963.1|DPER
OG0006865	LOC108140681|XP_017119116.1|DELE	LOC6587530|XP_002013078.1|DPER
OG0006866	LOC108137547|XP_017114760.1|DELE	LOC6590821|XP_002016475.1|DPER
OG0006867	LOC108144192|XP_017124346.1|DELE	LOC6593046|XP_002017601.1|DPER
OG0006868	LOC108144540|XP_017125000.1|DELE	LOC6593045|XP_026842539.1|DPER
OG0006869	LOC108138702|XP_017116542.1|DELE	LOC6590924|XP_026840664.1|DPER
OG0006870	LOC108149777|XP_017133117.1|DELE	LOC6592987|XP_026842292.1|DPER
OG0006871	LOC108145464|XP_017126399.1|DELE	LOC6592764|XP_002017816.1|DPER
OG0006872	LOC108149584|XP_017132708.1|DELE	LOC6591020|XP_002016372.1|DPER
OG0006873	LOC108145228|XP_017125981.1|DELE	LOC6590662|XP_026841554.1|DPER
OG0006874	LOC108135014|XP_017111036.1|DELE	LOC6597921|XP_002023093.1|DPER
OG0006875	LOC108149448|XP_017132527.1|DELE	LOC6589714|XP_002015304.1|DPER
OG0006876	LOC108144498|XP_017124919.1|DELE	LOC6590410|XP_026842846.1|DPER
OG0006877	LOC108149276|XP_017132211.1|DELE	LOC113565731|XP_026844522.1|DPER
OG0006878	LOC108148147|XP_017130509.1|DELE	LOC6589743|XP_026844977.1|DPER
OG0006879	LOC108144655|XP_017125188.1|DELE	LOC6592619|XP_002018495.1|DPER
OG0006880	LOC108150506|XP_017134211.1|DELE	LOC6595469|XP_002020902.2|DPER
OG0006881	LOC108138812|XP_017116794.1|DELE	LOC6593785|XP_002018777.1|DPER
OG0006882	LOC108149844|XP_017133210.1|DELE	LOC6592512|XP_002017670.1|DPER
OG0006883	LOC108150557|XP_017134279.1|DELE	LOC6593649|XP_026844602.1|DPER
OG0006884	LOC108138794|XP_017116762.1|DELE	LOC6596281|XP_002021803.1|DPER
OG0006885	LOC108135346|XP_017111527.1|DELE	LOC6596628|XP_026843397.1|DPER
OG0006886	LOC108148771|XP_017131466.1|DELE	LOC6587858|XP_002014094.1|DPER
OG0006887	LOC108136245|XP_017112773.1|DELE	LOC6600693|XP_002025857.2|DPER
OG0006888	LOC108141915|XP_017121024.1|DELE	LOC6589470|XP_002014415.1|DPER
OG0006889	LOC108150559|XP_017134281.1|DELE	LOC6593648|XP_026844606.1|DPER
OG0006890	LOC108139017|XP_017117109.1|DELE	LOC6588693|XP_002015028.1|DPER
OG0006891	LOC108138311|XP_017115956.1|DELE	LOC6589689|XP_026844162.1|DPER
OG0006892	LOC108149553|XP_017132683.1|DELE	LOC6595602|XP_002020921.1|DPER
OG0006893	LOC108145351|XP_017126233.1|DELE	LOC113565424|XP_026843162.1|DPER
OG0006894	LOC108145330|XP_017126205.1|DELE	LOC113565475|XP_026843400.1|DPER
OG0006895	LOC108140792|XP_017119280.1|DELE	LOC113566507|XP_026848233.1|DPER
OG0006896	LOC108138302|XP_017115946.1|DELE	LOC6602446|XP_002027481.1|DPER
OG0006897	LOC108141880|XP_017120975.1|DELE	LOC6594001|XP_026843048.1|DPER
OG0006898	LOC108149514|XP_017132630.1|DELE	LOC6589712|XP_002015302.1|DPER
OG0006899	LOC108148048|XP_017130386.1|DELE	LOC6589164|XP_002014895.1|DPER
OG0006900	LOC108149970|XP_017133378.1|DELE	LOC113566189|XP_026846505.1|DPER
OG0006901	LOC108149055|XP_017131893.1|DELE	LOC6593763|XP_026843818.1|DPER
OG0006902	LOC108141659|XP_017120622.1|DELE	LOC6598459|XP_002023687.2|DPER
OG0006903	LOC108148632|XP_017131233.1|DELE	LOC6595156|XP_026850676.1|DPER
OG0006904	LOC108149481|XP_017132586.1|DELE	LOC6598038|XP_002023196.1|DPER
OG0006905	LOC108138893|XP_017116916.1|DELE	LOC6595367|XP_002020803.1|DPER
OG0006906	LOC108138832|XP_017116828.1|DELE	LOC6588798|XP_002014675.1|DPER
OG0006907	LOC108141790|XP_017120800.1|DELE	LOC6593464|XP_026843063.1|DPER
OG0006908	LOC108138970|XP_017117041.1|DELE	LOC6593745|XP_002018849.1|DPER
OG0006909	LOC108142122|XP_017121309.1|DELE	LOC6589389|XP_002014350.2|DPER
OG0006910	LOC108141881|XP_017120979.1|DELE	LOC6593794|XP_002018714.1|DPER
