Orthogroup	DELE.longest_only	DSAN.longest_only
OG0006421	LOC108137775|XP_017115167.1|DELE	LOC120458823|XP_039502568.1|DSAN
OG0006422	LOC108137796|XP_017115189.1|DELE	LOC120458283|XP_039501818.1|DSAN
OG0006423	LOC108148814|XP_017131554.1|DELE	LOC120450897|XP_039490073.1|DSAN
OG0006424	LOC108148816|XP_017131558.1|DELE	LOC120452699|XP_039492990.1|DSAN
OG0006425	LOC108148731|XP_017131399.1|DELE	LOC120452958|XP_039493381.1|DSAN
OG0006426	LOC108148730|XP_017131398.1|DELE	LOC120452957|XP_039493380.1|DSAN
OG0006427	LOC108147303|XP_017129216.1|DELE	LOC120452854|XP_039493229.1|DSAN
OG0006428	LOC108140579|XP_017118949.1|DELE	LOC120451570|XP_039491314.1|DSAN
OG0006429	LOC108136732|XP_017113553.1|DELE	LOC120451778|XP_039491650.1|DSAN
OG0006430	LOC108142770|XP_017122299.1|DELE	LOC120448633|XP_039486690.1|DSAN
OG0006431	LOC108148786|XP_017131490.1|DELE	LOC120451304|XP_039490803.1|DSAN
OG0006432	LOC108135774|XP_017112119.1|DELE	LOC120450976|XP_039490203.1|DSAN
OG0006433	LOC108134777|XP_017110715.1|DELE	LOC120452527|XP_039492724.1|DSAN
OG0006434	LOC108141838|XP_017120911.1|DELE	LOC120454836|XP_039496252.1|DSAN
OG0006435	LOC108147224|XP_017129093.1|DELE	LOC120451286|XP_039490766.1|DSAN
OG0006436	LOC108150021|XP_017133468.1|DELE	LOC120456259|XP_039498916.1|DSAN
OG0006437	LOC108136509|XP_017113250.1|DELE	LOC120455424|XP_039497512.1|DSAN
OG0006438	LOC108137865|XP_017115290.1|DELE	LOC120458178|XP_039501676.1|DSAN
OG0006439	LOC108135081|XP_017111136.1|DELE	LOC120452441|XP_039492605.1|DSAN
OG0006440	LOC108135084|XP_017111142.1|DELE	LOC120452442|XP_039492606.1|DSAN
OG0006441	LOC108148343|XP_017130844.1|DELE	LOC120452273|XP_039492338.1|DSAN
OG0006442	LOC108143046|XP_017122743.1|DELE	LOC120453070|XP_039493530.1|DSAN
OG0006443	LOC108148288|XP_017130746.1|DELE	LOC120454460|XP_039495708.1|DSAN
OG0006444	LOC108148913|XP_017131718.1|DELE	LOC120453593|XP_039494289.1|DSAN
OG0006445	LOC108136306|XP_017112889.1|DELE	LOC120456296|XP_039498977.1|DSAN
OG0006446	LOC108144041|XP_017124168.1|DELE	LOC120452125|XP_039492141.1|DSAN
OG0006447	LOC108144064|XP_017124199.1|DELE	LOC120453328|XP_039493923.1|DSAN
OG0006448	LOC108136999|XP_017113986.1|DELE	LOC120452985|XP_039493415.1|DSAN
OG0006449	LOC108136704|XP_017113518.1|DELE	LOC120453985|XP_039494874.1|DSAN
OG0006450	LOC108138952|XP_017117020.1|DELE	LOC120445224|XP_039481414.1|DSAN
OG0006451	LOC108136518|XP_017113272.1|DELE	LOC120456444|XP_039499210.1|DSAN
OG0006452	LOC108143961|XP_017124046.1|DELE	LOC120451213|XP_039490621.1|DSAN
OG0006453	LOC108135590|XP_017111879.1|DELE	LOC120449449|XP_039487854.1|DSAN
OG0006454	LOC108137318|XP_017114433.1|DELE	LOC120456393|XP_039499154.1|DSAN
OG0006455	LOC108141047|XP_017119672.1|DELE	LOC120450726|XP_039489751.1|DSAN
OG0006456	LOC108141168|XP_017119885.1|DELE	LOC120452670|XP_039492942.1|DSAN
OG0006457	LOC108147282|XP_017129188.1|DELE	LOC120454441|XP_039495671.1|DSAN
OG0006458	LOC108142017|XP_017121179.1|DELE	LOC120458390|XP_039501943.1|DSAN
OG0006459	LOC108148761|XP_017131451.1|DELE	LOC120451321|XP_039490827.1|DSAN
OG0006460	LOC108136685|XP_017113496.1|DELE	LOC120451329|XP_039490840.1|DSAN
OG0006461	LOC108141082|XP_017119745.1|DELE	LOC120454127|XP_039495100.1|DSAN
OG0006462	LOC108150056|XP_017133513.1|DELE	LOC120454539|XP_039495851.1|DSAN
OG0006463	LOC108140477|XP_017118707.1|DELE	LOC120452217|XP_039492277.1|DSAN
OG0006464	LOC108142714|XP_017122222.1|DELE	LOC120448957|XP_039487144.1|DSAN
OG0006465	LOC108136258|XP_017112803.1|DELE	LOC120455637|XP_039497961.1|DSAN
OG0006466	LOC108136206|XP_017112703.1|DELE	LOC120456943|XP_039500016.1|DSAN
OG0006467	LOC108135833|XP_017112204.1|DELE	LOC120451667|XP_039491476.1|DSAN
OG0006468	LOC108137035|XP_017114023.1|DELE	LOC120453399|XP_039494022.1|DSAN
OG0006469	LOC108137654|XP_017114975.1|DELE	LOC120457216|XP_039500519.1|DSAN
OG0006470	LOC108146346|XP_017127806.1|DELE	LOC120447799|XP_039485295.1|DSAN
OG0006471	LOC108136788|XP_017113641.1|DELE	LOC120454378|XP_039495549.1|DSAN
OG0006472	LOC108136787|XP_017113640.1|DELE	LOC120454379|XP_039495550.1|DSAN
OG0006473	LOC108150301|XP_017133902.1|DELE	LOC120448272|XP_039486130.1|DSAN
OG0006474	LOC108144181|XP_017124334.1|DELE	LOC120446750|XP_039483822.1|DSAN
OG0006475	LOC108148354|XP_017130859.1|DELE	LOC120452394|XP_039492542.1|DSAN
OG0006476	LOC108136656|XP_017113470.1|DELE	LOC120455507|XP_039497705.1|DSAN
OG0006477	LOC108135939|XP_017112376.1|DELE	LOC120456077|XP_039498603.1|DSAN
OG0006478	LOC108136738|XP_017113568.1|DELE	LOC120452728|XP_039493027.1|DSAN
OG0006479	LOC108136731|XP_017113547.1|DELE	LOC120451296|XP_039490786.1|DSAN
OG0006480	LOC108149607|XP_017132795.1|DELE	LOC120446810|XP_039483910.1|DSAN
OG0006481	LOC108138312|XP_017115957.1|DELE	LOC120458294|XP_039501827.1|DSAN
OG0006482	LOC108148795|XP_017131504.1|DELE	LOC120454551|XP_039495866.1|DSAN
OG0006483	LOC108143763|XP_017123781.1|DELE	LOC120453980|XP_039494865.1|DSAN
OG0006484	LOC108144023|XP_017124138.1|DELE	LOC120452996|XP_039493434.1|DSAN
OG0006485	LOC108144048|XP_017124179.1|DELE	LOC120450786|XP_039489882.1|DSAN
OG0006486	LOC108135955|XP_017112398.1|DELE	LOC120454082|XP_039495026.1|DSAN
OG0006487	LOC108135141|XP_017111240.1|DELE	LOC120450836|XP_039489953.1|DSAN
OG0006488	LOC108145694|XP_017126742.1|DELE	LOC120449019|XP_039487233.1|DSAN
OG0006489	LOC108147179|XP_017129009.1|DELE	LOC120454513|XP_039495804.1|DSAN
OG0006490	LOC108140696|XP_017119135.1|DELE	LOC120451551|XP_039491284.1|DSAN
OG0006491	LOC108149398|XP_017132422.1|DELE	LOC120446876|XP_039484018.1|DSAN
OG0006492	LOC108148284|XP_017130738.1|DELE	LOC120451112|XP_039490460.1|DSAN
OG0006493	LOC108136282|XP_017112856.1|DELE	LOC120454990|XP_039496720.1|DSAN
OG0006494	LOC108137683|XP_017115032.1|DELE	LOC120455165|XP_039497023.1|DSAN
OG0006495	LOC108134820|XP_017110763.1|DELE	LOC120455005|XP_039496758.1|DSAN
OG0006496	LOC108136786|XP_017113638.1|DELE	LOC120454376|XP_039495547.1|DSAN
OG0006497	LOC108136860|XP_017113788.1|DELE	LOC120451807|XP_039491697.1|DSAN
OG0006498	LOC108136857|XP_017113785.1|DELE	LOC120451075|XP_039490369.1|DSAN
OG0006499	LOC108142973|XP_017122612.1|DELE	LOC120451565|XP_039491303.1|DSAN
OG0006500	LOC108141730|XP_017120712.1|DELE	LOC120444137|XP_039479637.1|DSAN
OG0006501	LOC108148680|XP_017131307.1|DELE	LOC120454687|XP_039496139.1|DSAN
OG0006502	LOC108148691|XP_017131326.1|DELE	LOC120453585|XP_039494280.1|DSAN
OG0006503	LOC108148690|XP_017131325.1|DELE	LOC120452111|XP_039492124.1|DSAN
OG0006504	LOC108148689|XP_017131322.1|DELE	LOC120452579|XP_039492797.1|DSAN
OG0006505	LOC108148545|XP_017131079.1|DELE	LOC120453116|XP_039493589.1|DSAN
OG0006507	LOC108140780|XP_017119257.1|DELE	LOC120453283|XP_039493841.1|DSAN
OG0006508	LOC108140753|XP_017119221.1|DELE	LOC120453836|XP_039494663.1|DSAN
OG0006509	LOC108147746|XP_017129966.1|DELE	LOC120456976|XP_039500058.1|DSAN
OG0006510	LOC108135865|XP_017112256.1|DELE	LOC120450821|XP_039489934.1|DSAN
OG0006511	LOC108134959|XP_017110975.1|DELE	LOC120454670|XP_039496120.1|DSAN
OG0006512	LOC108140482|XP_017118715.1|DELE	LOC120452709|XP_039493005.1|DSAN
OG0006513	LOC108150596|XP_017134341.1|DELE	LOC120454049|XP_039494978.1|DSAN
OG0006514	LOC108143845|XP_017123885.1|DELE	LOC120451823|XP_039491725.1|DSAN
OG0006515	LOC108135773|XP_017112118.1|DELE	LOC120451830|XP_039491740.1|DSAN
OG0006516	LOC108143093|XP_017122802.1|DELE	LOC120454316|XP_039495453.1|DSAN
OG0006517	LOC108143079|XP_017122784.1|DELE	LOC120452898|XP_039493290.1|DSAN
OG0006518	LOC108142945|XP_017122527.1|DELE	LOC120452829|XP_039493169.1|DSAN
OG0006519	LOC108143080|XP_017122785.1|DELE	LOC120452899|XP_039493291.1|DSAN
OG0006520	LOC108148793|XP_017131501.1|DELE	LOC120453646|XP_039494374.1|DSAN
OG0006521	LOC108139353|XP_017117566.1|DELE	LOC120453101|XP_039493569.1|DSAN
OG0006522	LOC108148831|XP_017131584.1|DELE	LOC120453644|XP_039494372.1|DSAN
OG0006523	LOC108140664|XP_017119086.1|DELE	LOC120451263|XP_039490726.1|DSAN
OG0006524	LOC108135264|XP_017111427.1|DELE	LOC120444108|XP_039479574.1|DSAN
OG0006525	LOC108134825|XP_017110768.1|DELE	LOC120455283|XP_039497250.1|DSAN
OG0006526	LOC108148221|XP_017130624.1|DELE	LOC120454034|XP_039494962.1|DSAN
OG0006527	LOC108148418|XP_017130947.1|DELE	LOC120453474|XP_039494141.1|DSAN
OG0006528	LOC108148218|XP_017130619.1|DELE	LOC120452506|XP_039492692.1|DSAN
OG0006529	LOC108148411|XP_017130935.1|DELE	LOC120452585|XP_039492808.1|DSAN
OG0006530	LOC108148209|XP_017130605.1|DELE	LOC120452552|XP_039492759.1|DSAN
OG0006531	LOC108148336|XP_017130827.1|DELE	LOC120452355|XP_039492463.1|DSAN
OG0006532	LOC108148388|XP_017130904.1|DELE	LOC120454092|XP_039495037.1|DSAN
OG0006533	LOC108143650|XP_017123651.1|DELE	LOC120446426|XP_039483323.1|DSAN
OG0006534	LOC108140640|XP_017119052.1|DELE	LOC120451257|XP_039490718.1|DSAN
OG0006535	LOC108136690|XP_017113502.1|DELE	LOC120452627|XP_039492870.1|DSAN
OG0006536	LOC108148317|XP_017130796.1|DELE	LOC120451669|XP_039491480.1|DSAN
OG0006537	LOC108148925|XP_017131731.1|DELE	LOC120452598|XP_039492831.1|DSAN
OG0006538	LOC108147163|XP_017128985.1|DELE	LOC120452556|XP_039492763.1|DSAN
OG0006539	LOC108148653|XP_017131272.1|DELE	LOC120453964|XP_039494851.1|DSAN
OG0006540	LOC108143928|XP_017124000.1|DELE	LOC120453024|XP_039493476.1|DSAN
OG0006541	LOC108148951|XP_017131772.1|DELE	LOC120452721|XP_039493019.1|DSAN
OG0006542	LOC108148953|XP_017131775.1|DELE	LOC120452723|XP_039493022.1|DSAN
OG0006543	LOC108148735|XP_017131402.1|DELE	LOC120450992|XP_039490229.1|DSAN
OG0006544	LOC108140760|XP_017119235.1|DELE	LOC120450796|XP_039489896.1|DSAN
OG0006545	LOC108137612|XP_017114876.1|DELE	LOC120455755|XP_039498127.1|DSAN
OG0006546	LOC108148664|XP_017131290.1|DELE	LOC120451007|XP_039490256.1|DSAN
OG0006547	LOC108142979|XP_017122625.1|DELE	LOC120453381|XP_039493989.1|DSAN
OG0006548	LOC108147327|XP_017129243.1|DELE	LOC120451984|XP_039491946.1|DSAN
OG0006549	LOC108135167|XP_017111280.1|DELE	LOC120452308|XP_039492391.1|DSAN
OG0006550	LOC108142961|XP_017122594.1|DELE	LOC120454620|XP_039496020.1|DSAN
OG0006551	LOC108136631|XP_017113438.1|DELE	LOC120456788|XP_039499740.1|DSAN
OG0006552	LOC108136602|XP_017113409.1|DELE	LOC120456153|XP_039498724.1|DSAN
OG0006553	LOC108148944|XP_017131766.1|DELE	LOC120451190|XP_039490572.1|DSAN
OG0006554	LOC108141043|XP_017119664.1|DELE	LOC120454000|XP_039494902.1|DSAN
OG0006555	LOC108141104|XP_017119801.1|DELE	LOC120450751|XP_039489808.1|DSAN
OG0006556	LOC108139349|XP_017117562.1|DELE	LOC120453907|XP_039494772.1|DSAN
OG0006557	LOC108140601|XP_017118999.1|DELE	LOC120451366|XP_039490936.1|DSAN
OG0006558	LOC108148769|XP_017131463.1|DELE	LOC120450882|XP_039490051.1|DSAN
OG0006559	LOC108139294|XP_017117480.1|DELE	LOC120451372|XP_039490956.1|DSAN
OG0006560	LOC108148554|XP_017131091.1|DELE	LOC120453128|XP_039493609.1|DSAN
OG0006561	LOC108148553|XP_017131089.1|DELE	LOC120453126|XP_039493607.1|DSAN
OG0006562	LOC108148855|XP_017131633.1|DELE	LOC120453542|XP_039494228.1|DSAN
OG0006563	LOC108134783|XP_017110721.1|DELE	LOC120451409|XP_039491012.1|DSAN
OG0006564	LOC108134798|XP_017110737.1|DELE	LOC120451407|XP_039491009.1|DSAN
OG0006565	LOC108135140|XP_017111238.1|DELE	LOC120454111|XP_039495074.1|DSAN
OG0006566	LOC108139190|XP_017117307.1|DELE	LOC120451701|XP_039491531.1|DSAN
OG0006567	LOC108148847|XP_017131620.1|DELE	LOC120451448|XP_039491059.1|DSAN
OG0006568	LOC108148846|XP_017131618.1|DELE	LOC120451447|XP_039491058.1|DSAN
OG0006569	LOC108147388|XP_017129312.1|DELE	LOC120447922|XP_039485512.1|DSAN
OG0006570	LOC108141106|XP_017119805.1|DELE	LOC120451026|XP_039490288.1|DSAN
OG0006571	LOC108148955|XP_017131777.1|DELE	LOC120451598|XP_039491352.1|DSAN
OG0006572	LOC108150006|XP_017133446.1|DELE	LOC120451619|XP_039491403.1|DSAN
OG0006573	LOC108148365|XP_017130873.1|DELE	LOC120452912|XP_039493309.1|DSAN
OG0006574	LOC108140728|XP_017119186.1|DELE	LOC120452139|XP_039492160.1|DSAN
OG0006575	LOC108148484|XP_017131007.1|DELE	LOC120453773|XP_039494548.1|DSAN
OG0006576	LOC108143042|XP_017122734.1|DELE	LOC120451588|XP_039491336.1|DSAN
OG0006577	LOC108144047|XP_017124178.1|DELE	LOC120450785|XP_039489881.1|DSAN
OG0006578	LOC108143041|XP_017122732.1|DELE	LOC120451586|XP_039491331.1|DSAN
OG0006579	LOC108142110|XP_017121294.1|DELE	LOC120454420|XP_039495630.1|DSAN
OG0006580	LOC108140776|XP_017119252.1|DELE	LOC120453698|XP_039494453.1|DSAN
OG0006581	LOC108141105|XP_017119803.1|DELE	LOC120451025|XP_039490284.1|DSAN
OG0006582	LOC108140630|XP_017119038.1|DELE	LOC120451004|XP_039490250.1|DSAN
OG0006583	LOC108140743|XP_017119209.1|DELE	LOC120452756|XP_039493072.1|DSAN
OG0006584	LOC108134746|XP_017110674.1|DELE	LOC120454261|XP_039495341.1|DSAN
OG0006585	LOC108149374|XP_017132371.1|DELE	LOC120443762|XP_039478988.1|DSAN
OG0006586	LOC108148752|XP_017131437.1|DELE	LOC120450834|XP_039489951.1|DSAN
OG0006587	LOC108148749|XP_017131432.1|DELE	LOC120450827|XP_039489943.1|DSAN
OG0006588	LOC108135206|XP_017111323.1|DELE	LOC120452804|XP_039493137.1|DSAN
OG0006589	LOC108148304|XP_017130774.1|DELE	LOC120450765|XP_039489839.1|DSAN
OG0006590	LOC108148383|XP_017130898.1|DELE	LOC120450764|XP_039489838.1|DSAN
OG0006591	LOC108142459|XP_017121825.1|DELE	LOC120448246|XP_039486089.1|DSAN
OG0006592	LOC108135169|XP_017111282.1|DELE	LOC120454453|XP_039495697.1|DSAN
OG0006593	LOC108135168|XP_017111281.1|DELE	LOC120454452|XP_039495696.1|DSAN
OG0006594	LOC108150374|XP_017134003.1|DELE	LOC120449081|XP_039487319.1|DSAN
OG0006595	LOC108141407|XP_017120260.1|DELE	LOC120445361|XP_039481653.1|DSAN
OG0006597	LOC108146098|XP_017127413.1|DELE	LOC120450095|XP_039488823.1|DSAN
OG0006598	LOC108142019|XP_017121183.1|DELE	LOC120458877|XP_039502648.1|DSAN
OG0006599	LOC108150129|XP_017133585.1|DELE	LOC120449546|XP_039488007.1|DSAN
OG0006600	LOC108142547|XP_017121965.1|DELE	LOC120447805|XP_039485310.1|DSAN
OG0006601	LOC108146598|XP_017128135.1|DELE	LOC120447620|XP_039485048.1|DSAN
OG0006602	LOC108146600|XP_017128136.1|DELE	LOC120447622|XP_039485049.1|DSAN
OG0006603	LOC108146921|XP_017128654.1|DELE	LOC120448738|XP_039486852.1|DSAN
OG0006604	LOC108145687|XP_017126732.1|DELE	LOC120448289|XP_039486158.1|DSAN
OG0006605	LOC108141248|XP_017119996.1|DELE	LOC120456826|XP_039499809.1|DSAN
OG0006606	LOC108142247|XP_017121456.1|DELE	LOC120448709|XP_039486803.1|DSAN
OG0006607	LOC108150199|XP_017133699.1|DELE	LOC120449087|XP_039487328.1|DSAN
OG0006608	LOC108137439|XP_017114593.1|DELE	LOC120453583|XP_039494277.1|DSAN
OG0006609	LOC108143971|XP_017124064.1|DELE	LOC120452515|XP_039492705.1|DSAN
OG0006610	LOC108146148|XP_017127493.1|DELE	LOC120447800|XP_039485296.1|DSAN
OG0006611	LOC108146159|XP_017127530.1|DELE	LOC120449287|XP_039487604.1|DSAN
OG0006612	LOC108146161|XP_017127537.1|DELE	LOC120449797|XP_039488373.1|DSAN
OG0006613	LOC108146160|XP_017127536.1|DELE	LOC120449382|XP_039487751.1|DSAN
OG0006614	LOC108146445|XP_017127943.1|DELE	LOC120449457|XP_039487862.1|DSAN
OG0006615	LOC108146284|XP_017127714.1|DELE	LOC120449080|XP_039487318.1|DSAN
OG0006616	LOC108150205|XP_017133706.1|DELE	LOC120447764|XP_039485243.1|DSAN
OG0006617	LOC108135631|XP_017111940.1|DELE	LOC120448190|XP_039485989.1|DSAN
OG0006618	LOC108150220|XP_017133752.1|DELE	LOC120450269|XP_039489108.1|DSAN
OG0006619	LOC108146034|XP_017127315.1|DELE	LOC120450329|XP_039489229.1|DSAN
OG0006620	LOC108146397|XP_017127885.1|DELE	LOC120450327|XP_039489224.1|DSAN
OG0006621	LOC108146867|XP_017128583.1|DELE	LOC120449116|XP_039487360.1|DSAN
OG0006622	LOC108146223|XP_017127630.1|DELE	LOC120448080|XP_039485786.1|DSAN
OG0006623	LOC108146332|XP_017127787.1|DELE	LOC120449821|XP_039488403.1|DSAN
OG0006624	LOC108145093|XP_017125774.1|DELE	LOC120444832|XP_039480726.1|DSAN
OG0006625	LOC108145096|XP_017125777.1|DELE	LOC120444866|XP_039480770.1|DSAN
OG0006626	LOC108147016|XP_017128762.1|DELE	LOC120458915|XP_039502698.1|DSAN
OG0006627	LOC108145490|XP_017126436.1|DELE	LOC120443886|XP_039479242.1|DSAN
OG0006628	LOC108145438|XP_017126351.1|DELE	LOC120443876|XP_039479197.1|DSAN
OG0006629	LOC108145478|XP_017126420.1|DELE	LOC120445021|XP_039481026.1|DSAN
OG0006630	LOC108144208|XP_017124368.1|DELE	LOC120446777|XP_039483855.1|DSAN
OG0006631	LOC108135513|XP_017111747.1|DELE	LOC120449770|XP_039488343.1|DSAN
OG0006632	LOC108143408|XP_017123286.1|DELE	LOC120447109|XP_039484464.1|DSAN
OG0006633	LOC108146279|XP_017127708.1|DELE	LOC120450434|XP_039489377.1|DSAN
OG0006634	LOC108149258|XP_017132192.1|DELE	LOC120453084|XP_039493548.1|DSAN
OG0006635	LOC108147970|XP_017130259.1|DELE	LOC120452055|XP_039492090.1|DSAN
OG0006636	LOC108148174|XP_017130563.1|DELE	LOC120456397|XP_039499160.1|DSAN
OG0006637	LOC108142610|XP_017122073.1|DELE	LOC120447810|XP_039485320.1|DSAN
OG0006638	LOC108143520|XP_017123493.1|DELE	LOC120447912|XP_039485500.1|DSAN
OG0006639	LOC108143413|XP_017123292.1|DELE	LOC120443774|XP_039479011.1|DSAN
OG0006640	LOC108147061|XP_017128839.1|DELE	LOC120445974|XP_039482643.1|DSAN
OG0006641	LOC108141337|XP_017120125.1|DELE	LOC120443778|XP_039479035.1|DSAN
OG0006642	LOC108149181|XP_017132086.1|DELE	LOC120446169|XP_039482933.1|DSAN
OG0006643	LOC108144516|XP_017124945.1|DELE	LOC120446317|XP_039483167.1|DSAN
OG0006644	LOC108150328|XP_017133939.1|DELE	LOC120448859|XP_039487003.1|DSAN
OG0006645	LOC108138824|XP_017116814.1|DELE	LOC120444332|XP_039479821.1|DSAN
OG0006646	LOC108144596|XP_017125089.1|DELE	LOC120444661|XP_039480437.1|DSAN
OG0006647	LOC108145170|XP_017125890.1|DELE	LOC120445219|XP_039481409.1|DSAN
OG0006648	LOC108145720|XP_017126770.1|DELE	LOC120448576|XP_039486578.1|DSAN
OG0006649	LOC108145444|XP_017126363.1|DELE	LOC120444982|XP_039480943.1|DSAN
OG0006650	LOC108145091|XP_017125767.1|DELE	LOC120458622|XP_039502270.1|DSAN
OG0006651	LOC108142448|XP_017121800.1|DELE	LOC120450157|XP_039488935.1|DSAN
OG0006652	LOC108150120|XP_017133576.1|DELE	LOC120449541|XP_039487998.1|DSAN
OG0006653	LOC108145860|XP_017126970.1|DELE	LOC120450068|XP_039488775.1|DSAN
OG0006654	LOC108146502|XP_017128027.1|DELE	LOC120449804|XP_039488383.1|DSAN
OG0006655	LOC108145892|XP_017127032.1|DELE	LOC120449943|XP_039488578.1|DSAN
OG0006656	LOC108146118|XP_017127438.1|DELE	LOC120448022|XP_039485693.1|DSAN
OG0006657	LOC108145502|XP_017126451.1|DELE	LOC120444415|XP_039479975.1|DSAN
OG0006658	LOC108146129|XP_017127463.1|DELE	LOC120450237|XP_039489050.1|DSAN
OG0006659	LOC108146300|XP_017127737.1|DELE	LOC120448512|XP_039486481.1|DSAN
OG0006660	LOC108142684|XP_017122179.1|DELE	LOC120448948|XP_039487127.1|DSAN
OG0006661	LOC108142646|XP_017122133.1|DELE	LOC120449268|XP_039487585.1|DSAN
OG0006662	LOC108147963|XP_017130248.1|DELE	LOC120458237|XP_039501755.1|DSAN
OG0006663	LOC108142727|XP_017122240.1|DELE	LOC120448913|XP_039487071.1|DSAN
OG0006664	LOC108148967|XP_017131794.1|DELE	LOC120453742|XP_039494509.1|DSAN
OG0006665	LOC108146020|XP_017127285.1|DELE	LOC120450146|XP_039488910.1|DSAN
OG0006666	LOC108143555|XP_017123553.1|DELE	LOC120444414|XP_039479974.1|DSAN
OG0006667	LOC108142791|XP_017122329.1|DELE	LOC120448401|XP_039486325.1|DSAN
OG0006668	LOC108147033|XP_017128779.1|DELE	LOC120458207|XP_039501718.1|DSAN
OG0006669	LOC108146948|XP_017128692.1|DELE	LOC120450017|XP_039488674.1|DSAN
OG0006670	LOC108146934|XP_017128672.1|DELE	LOC120449829|XP_039488412.1|DSAN
OG0006671	LOC108146797|XP_017128455.1|DELE	LOC120447740|XP_039485220.1|DSAN
OG0006672	LOC108147430|XP_017129393.1|DELE	LOC120449387|XP_039487759.1|DSAN
OG0006673	LOC108147542|XP_017129616.1|DELE	LOC120449234|XP_039487541.1|DSAN
OG0006674	LOC108145683|XP_017126729.1|DELE	LOC120448421|XP_039486354.1|DSAN
OG0006675	LOC108146110|XP_017127431.1|DELE	LOC120447640|XP_039485082.1|DSAN
OG0006676	LOC108147471|XP_017129507.1|DELE	LOC120449641|XP_039488168.1|DSAN
OG0006677	LOC108147474|XP_017129511.1|DELE	LOC120448324|XP_039486207.1|DSAN
OG0006678	LOC108142814|XP_017122364.1|DELE	LOC120450454|XP_039489408.1|DSAN
OG0006679	LOC108145907|XP_017127056.1|DELE	LOC120449303|XP_039487629.1|DSAN
OG0006680	LOC108148693|XP_017131328.1|DELE	LOC120451904|XP_039491847.1|DSAN
OG0006681	LOC108146795|XP_017128453.1|DELE	LOC120447739|XP_039485217.1|DSAN
OG0006682	LOC108147521|XP_017129592.1|DELE	LOC120448599|XP_039486634.1|DSAN
OG0006683	LOC108147557|XP_017129632.1|DELE	LOC120447924|XP_039485517.1|DSAN
OG0006684	LOC108147472|XP_017129509.1|DELE	LOC120448323|XP_039486206.1|DSAN
OG0006685	LOC108141423|XP_017120290.1|DELE	LOC120447233|XP_039484696.1|DSAN
OG0006686	LOC108142434|XP_017121785.1|DELE	LOC120450372|XP_039489290.1|DSAN
OG0006687	LOC108136626|XP_017113434.1|DELE	LOC120456716|XP_039499632.1|DSAN
OG0006688	LOC108142686|XP_017122184.1|DELE	LOC120448143|XP_039485902.1|DSAN
OG0006689	LOC108145764|XP_017126821.1|DELE	LOC120450423|XP_039489365.1|DSAN
OG0006690	LOC108135257|XP_017111417.1|DELE	LOC120451343|XP_039490855.1|DSAN
OG0006691	LOC108146780|XP_017128417.1|DELE	LOC120447791|XP_039485285.1|DSAN
OG0006692	LOC108146276|XP_017127704.1|DELE	LOC120450422|XP_039489364.1|DSAN
OG0006693	LOC108145926|XP_017127101.1|DELE	LOC120450163|XP_039488942.1|DSAN
OG0006694	LOC108136304|XP_017112882.1|DELE	LOC120455546|XP_039497819.1|DSAN
OG0006695	LOC108147504|XP_017129560.1|DELE	LOC120449529|XP_039487982.1|DSAN
OG0006696	LOC108148398|XP_017130920.1|DELE	LOC120444015|XP_039479431.1|DSAN
OG0006697	LOC108150343|XP_017133960.1|DELE	LOC120449112|XP_039487355.1|DSAN
OG0006698	LOC108146892|XP_017128617.1|DELE	LOC120448282|XP_039486145.1|DSAN
OG0006699	LOC108146164|XP_017127549.1|DELE	LOC120449063|XP_039487294.1|DSAN
OG0006700	LOC108142578|XP_017122021.1|DELE	LOC120448236|XP_039486074.1|DSAN
OG0006701	LOC108149821|XP_017133182.1|DELE	LOC120446088|XP_039482811.1|DSAN
OG0006702	LOC108145839|XP_017126941.1|DELE	LOC120449320|XP_039487651.1|DSAN
OG0006703	LOC108146966|XP_017128712.1|DELE	LOC120448610|XP_039486654.1|DSAN
OG0006704	LOC108146967|XP_017128713.1|DELE	LOC120448616|XP_039486663.1|DSAN
OG0006705	LOC108145435|XP_017126346.1|DELE	LOC120444554|XP_039480241.1|DSAN
OG0006706	LOC108144757|XP_017125351.1|DELE	LOC120445166|XP_039481278.1|DSAN
OG0006707	LOC108143518|XP_017123491.1|DELE	LOC120445431|XP_039481794.1|DSAN
OG0006708	LOC108134865|XP_017110842.1|DELE	LOC120455091|XP_039496898.1|DSAN
OG0006709	LOC108137740|XP_017115129.1|DELE	LOC120457143|XP_039500345.1|DSAN
OG0006710	LOC108142501|XP_017121887.1|DELE	LOC120448713|XP_039486810.1|DSAN
OG0006711	LOC108142500|XP_017121886.1|DELE	LOC120448710|XP_039486805.1|DSAN
OG0006712	LOC108145963|XP_017127171.1|DELE	LOC120450606|XP_039489666.1|DSAN
OG0006713	LOC108150346|XP_017133964.1|DELE	LOC120449092|XP_039487333.1|DSAN
OG0006714	LOC108150345|XP_017133963.1|DELE	LOC120449392|XP_039487769.1|DSAN
OG0006715	LOC108142700|XP_017122204.1|DELE	LOC120448711|XP_039486807.1|DSAN
OG0006716	LOC108138752|XP_017116643.1|DELE	LOC120458159|XP_039501647.1|DSAN
OG0006717	LOC108146863|XP_017128578.1|DELE	LOC120448317|XP_039486199.1|DSAN
OG0006718	LOC108146937|XP_017128677.1|DELE	LOC120448321|XP_039486202.1|DSAN
OG0006719	LOC108146994|XP_017128748.1|DELE	LOC120450103|XP_039488832.1|DSAN
