Orthogroup	DELE.longest_only	DERE.longest_only
OG0004618	LOC108148714|XP_017131367.1|DELE	LOC6555134|XP_001982249.2|DERE
OG0004619	LOC108143950|XP_017124034.1|DELE	LOC6555411|XP_001982331.1|DERE
OG0004620	LOC108135791|XP_017112147.1|DELE	LOC6553803|XP_001979560.2|DERE
OG0004621	LOC108140745|XP_017119211.1|DELE	LOC6553984|XP_001980499.1|DERE
OG0004622	LOC108136912|XP_017113860.1|DELE	LOC6551857|XP_015009706.1|DERE
OG0004623	LOC108149026|XP_017131862.1|DELE	LOC6554540|XP_001981325.1|DERE
OG0004624	LOC108137501|XP_017114707.1|DELE	LOC6552811|XP_001978942.1|DERE
OG0004625	LOC108148146|XP_017130496.1|DELE	LOC6550568|XP_026837284.1|DERE
OG0004626	LOC108137112|XP_017114127.1|DELE	LOC6555726|XP_026838933.1|DERE
OG0004627	LOC108145928|XP_017127121.1|DELE	LOC6543636|XP_026833988.1|DERE
OG0004628	LOC108150400|XP_017134044.1|DELE, LOC108145246|XP_017126007.1|DELE	LOC6555680|XP_001982540.1|DERE
OG0004629	LOC108135780|XP_017112132.1|DELE	LOC6552774|XP_026835874.1|DERE
OG0004630	LOC108148889|XP_017131684.1|DELE	LOC6554478|XP_015009077.1|DERE
OG0004631	LOC108136902|XP_017113850.1|DELE	LOC6551834|XP_001979631.1|DERE
OG0004632	LOC108136901|XP_017113848.1|DELE	LOC6551835|XP_026834575.1|DERE
OG0004633	LOC108149021|XP_017131857.1|DELE	LOC6554593|XP_001981328.2|DERE
OG0004634	LOC108148872|XP_017131663.1|DELE	LOC6554656|XP_026839513.1|DERE
OG0004635	LOC108137273|XP_017114358.1|DELE	LOC6549777|XP_001977308.2|DERE
OG0004636	LOC108136498|XP_017113207.1|DELE	LOC6550211|XP_001977722.2|DERE
OG0004637	LOC108137132|XP_017114168.1|DELE	LOC6555520|XP_026838893.1|DERE
OG0004638	LOC108134844|XP_017110794.1|DELE	LOC6550466|XP_001977728.3|DERE
OG0004639	LOC108148539|XP_017131070.1|DELE	LOC6555081|XP_001981597.1|DERE
OG0004640	LOC108148962|XP_017131787.1|DELE	LOC6555083|XP_001981599.2|DERE
OG0004641	LOC108136351|XP_017112949.1|DELE	LOC6551071|XP_001978292.1|DERE
OG0004642	LOC108137196|XP_017114271.1|DELE	LOC6544626|XP_001972201.1|DERE
OG0004643	LOC108144042|XP_017124169.1|DELE	LOC6552590|XP_015010035.1|DERE
OG0004644	LOC108134872|XP_017110852.1|DELE	LOC6550389|XP_001977771.1|DERE
OG0004645	LOC108137856|XP_017115275.1|DELE	LOC6540783|XP_001968186.1|DERE
OG0004646	LOC108142986|XP_017122643.1|DELE	LOC6554919|XP_026839626.1|DERE
OG0004647	LOC108137736|XP_017115123.1|DELE	LOC6550719|XP_001978101.1|DERE
OG0004648	LOC108136632|XP_017113440.1|DELE	LOC6550237|XP_001977688.1|DERE
OG0004649	LOC108148133|XP_017130471.1|DELE	LOC6550646|XP_001978134.3|DERE
OG0004650	LOC108134476|XP_017110279.1|DELE	LOC6541148|XP_001969861.1|DERE
OG0004651	LOC108140812|XP_017119306.1|DELE	LOC6552239|XP_001979751.3|DERE
OG0004652	LOC108148781|XP_017131481.1|DELE	LOC6554176|XP_026832615.1|DERE
OG0004653	LOC108143240|XP_017123027.1|DELE	LOC6543692|XP_001973703.1|DERE
OG0004654	LOC108147817|XP_017130060.1|DELE	LOC6541180|XP_001968370.2|DERE
OG0004655	LOC108136965|XP_017113944.1|DELE	LOC6555306|XP_026839755.1|DERE
OG0004656	LOC108136526|XP_017113289.1|DELE	LOC6550119|XP_001977656.1|DERE
OG0004657	LOC108140814|XP_017119309.1|DELE	LOC6553563|XP_001979343.1|DERE
OG0004658	LOC108140517|XP_017118814.1|DELE	LOC6552039|XP_001980684.1|DERE
OG0004659	LOC108149003|XP_017131836.1|DELE	LOC6554241|XP_001982150.1|DERE
OG0004660	LOC108148931|XP_017131738.1|DELE	LOC6555257|XP_001982298.2|DERE
OG0004661	LOC108140679|XP_017119114.1|DELE	LOC6552241|XP_001979753.1|DERE
OG0004662	LOC108135166|XP_017111279.1|DELE	LOC6553242|XP_001980197.1|DERE
OG0004663	LOC108147727|XP_017129945.1|DELE	LOC6550942|XP_026838135.1|DERE
OG0004664	LOC108147682|XP_017129869.1|DELE	LOC6550943|XP_026837435.1|DERE
OG0004665	LOC108137431|XP_017114583.1|DELE	LOC6550882|XP_001976829.1|DERE
OG0004666	LOC108139198|XP_017117327.1|DELE	LOC6552275|XP_026831921.1|DERE
OG0004667	LOC108139203|XP_017117333.1|DELE	LOC6552269|XP_001980750.1|DERE
OG0004668	LOC108137720|XP_017115094.1|DELE	LOC6550714|XP_026837915.1|DERE
OG0004669	LOC108135242|XP_017111393.1|DELE	LOC6542465|XP_001970090.1|DERE
OG0004670	LOC108147215|XP_017129069.1|DELE	LOC6554310|XP_001981741.3|DERE
OG0004671	LOC108134602|XP_017110456.1|DELE	LOC6553729|XP_001980398.1|DERE
OG0004672	LOC108139184|XP_017117298.1|DELE	LOC6552765|XP_026831790.1|DERE
OG0004673	LOC108143048|XP_017122745.1|DELE	LOC6555483|XP_026834134.1|DERE
OG0004674	LOC108147298|XP_017129210.1|DELE	LOC6554452|XP_001981520.1|DERE
OG0004675	LOC108147159|XP_017128970.1|DELE	LOC6554510|XP_026831586.1|DERE
OG0004676	LOC108148328|XP_017130814.1|DELE	LOC6552800|XP_001979028.1|DERE
OG0004677	LOC108136688|XP_017113498.1|DELE	LOC6555001|XP_026839587.1|DERE
OG0004678	LOC108136915|XP_017113869.1|DELE	LOC6555002|XP_001982057.1|DERE
OG0004679	LOC108135840|XP_017112213.1|DELE	LOC6553898|XP_026839582.1|DERE
OG0004680	LOC108140572|XP_017118933.1|DELE	LOC6552353|XP_026839866.1|DERE
OG0004681	LOC108143992|XP_017124098.1|DELE	LOC6552966|XP_001980967.1|DERE
OG0004682	LOC108138790|XP_017116756.1|DELE	LOC6543491|XP_001968681.2|DERE
OG0004683	LOC108135419|XP_017111633.1|DELE	LOC6553634|XP_001980317.1|DERE
OG0004684	LOC108139126|XP_017117228.1|DELE	LOC6552264|XP_001980745.1|DERE
OG0004685	LOC108148768|XP_017131461.1|DELE	LOC6554628|XP_001981350.1|DERE
OG0004686	LOC108142984|XP_017122641.1|DELE	LOC6552466|XP_001980884.1|DERE
OG0004687	LOC108148892|XP_017131691.1|DELE	LOC6554624|XP_001981346.1|DERE
OG0004688	LOC108134635|XP_017110514.1|DELE	LOC6551976|XP_001980661.1|DERE
OG0004689	LOC108134717|XP_017110610.1|DELE	LOC6554174|XP_001982116.1|DERE
OG0004690	LOC108148287|XP_017130742.1|DELE	LOC6553181|XP_001979100.1|DERE
OG0004691	LOC108147173|XP_017128996.1|DELE	LOC6555014|XP_001981396.1|DERE
OG0004692	LOC108150280|XP_017133869.1|DELE	LOC6555376|XP_026836498.1|DERE
OG0004693	LOC108150272|XP_017133847.1|DELE	LOC6555372|XP_001982087.1|DERE
OG0004694	LOC108144082|XP_017124222.1|DELE	LOC6555338|XP_001981863.1|DERE
OG0004695	LOC108147154|XP_017128955.1|DELE	LOC6554512|XP_015009353.1|DERE
OG0004696	LOC108140465|XP_017118687.1|DELE	LOC6553446|XP_001979373.1|DERE
OG0004697	LOC108138591|XP_017116371.1|DELE	LOC6550618|XP_001978003.1|DERE
OG0004698	LOC108150022|XP_017133470.1|DELE	LOC6550028|XP_001977494.1|DERE
OG0004699	LOC108135878|XP_017112271.1|DELE	LOC6551979|XP_001980664.2|DERE
OG0004700	LOC108141149|XP_017119862.1|DELE	LOC6552092|XP_001978803.2|DERE
OG0004701	LOC108140755|XP_017119225.1|DELE	LOC6553557|XP_001979337.1|DERE
OG0004702	LOC108136820|XP_017113713.1|DELE	LOC6555078|XP_001982069.1|DERE
OG0004703	LOC108147100|XP_017128876.1|DELE	LOC6554166|XP_015009312.1|DERE
OG0004704	LOC108143014|XP_017122694.1|DELE	LOC6554544|XP_001981946.1|DERE
OG0004705	LOC108139245|XP_017117411.1|DELE	LOC6552368|XP_001980776.1|DERE
OG0004706	LOC108147487|XP_017129531.1|DELE	LOC6543763|XP_026833630.1|DERE
OG0004707	LOC108135265|XP_017111428.1|DELE	LOC6542584|XP_001970086.1|DERE
OG0004708	LOC108141178|XP_017119897.1|DELE	LOC6553609|XP_026839311.1|DERE
OG0004709	LOC108143847|XP_017123893.1|DELE	LOC6552959|XP_001981027.1|DERE
OG0004710	LOC108139264|XP_017117440.1|DELE	LOC6552525|XP_001979917.2|DERE
OG0004711	LOC108148643|XP_017131256.1|DELE	LOC6555192|XP_001981628.1|DERE
OG0004712	LOC108139216|XP_017117357.1|DELE	LOC6553616|XP_001980245.1|DERE
OG0004713	LOC108136833|XP_017113740.1|DELE	LOC6555022|XP_026839651.1|DERE
OG0004714	LOC108136773|XP_017113623.1|DELE	LOC26527086|XP_015009421.1|DERE
OG0004715	LOC108138845|XP_017116846.1|DELE	LOC6540655|XP_026834097.1|DERE
OG0004716	LOC108136785|XP_017113635.1|DELE	LOC6554979|XP_026834045.1|DERE
OG0004717	LOC108137289|XP_017114396.1|DELE	LOC6551582|XP_026838481.1|DERE
OG0004718	LOC108134748|XP_017110677.1|DELE	LOC6542956|XP_001968552.1|DERE
OG0004719	LOC108143939|XP_017124018.1|DELE	LOC6555131|XP_026832966.1|DERE
OG0004720	LOC108136736|XP_017113565.1|DELE	LOC6555074|XP_001982065.1|DERE
OG0004721	LOC108148649|XP_017131262.1|DELE	LOC6554178|XP_001981488.1|DERE
OG0004722	LOC108148991|XP_017131822.1|DELE	LOC6554867|XP_001981363.1|DERE
OG0004723	LOC108147735|XP_017129954.1|DELE	LOC6550377|XP_001977858.1|DERE
OG0004724	LOC108135850|XP_017112230.1|DELE	LOC6553863|XP_001979606.1|DERE
OG0004725	LOC108148642|XP_017131255.1|DELE	LOC6555190|XP_001981626.1|DERE
OG0004726	LOC108147265|XP_017129159.1|DELE	LOC6554515|XP_001981529.1|DERE
OG0004727	LOC108147275|XP_017129172.1|DELE	LOC6554435|XP_015009315.2|DERE
OG0004728	LOC108134599|XP_017110451.1|DELE	LOC6553726|XP_001980395.1|DERE
OG0004729	LOC108138449|XP_017116140.1|DELE	LOC6550866|XP_001978226.1|DERE
OG0004730	LOC108150723|XP_017134509.1|DELE	LOC6542412|XP_001970059.1|DERE
OG0004731	LOC108135765|XP_017112104.1|DELE	LOC6554073|XP_001979583.1|DERE
OG0004732	LOC108135136|XP_017111233.1|DELE	LOC6551949|XP_001980703.1|DERE
OG0004733	LOC108140715|XP_017119166.1|DELE	LOC6552327|XP_001979786.1|DERE
OG0004734	LOC108144049|XP_017124180.1|DELE	LOC6555392|XP_001982348.2|DERE
OG0004735	LOC108143117|XP_017122833.1|DELE	LOC6554571|XP_015009131.1|DERE
OG0004736	LOC108147178|XP_017129007.1|DELE	LOC6555098|XP_015009039.1|DERE
OG0004737	LOC108140981|XP_017119539.1|DELE	LOC6552114|XP_001978810.1|DERE
OG0004738	LOC108141132|XP_017119843.1|DELE	LOC6552115|XP_001978811.2|DERE
OG0004739	LOC108150377|XP_017134009.1|DELE	LOC6554338|XP_001982102.1|DERE
OG0004740	LOC108142904|XP_017122480.1|DELE	LOC6554483|XP_001981928.1|DERE
OG0004741	LOC108135776|XP_017112124.1|DELE	LOC6553862|XP_026831807.1|DERE
OG0004742	LOC108145265|XP_017126027.1|DELE	LOC6555843|XP_026839167.1|DERE
OG0004743	LOC108135820|XP_017112190.1|DELE	LOC6553902|XP_001979575.1|DERE
OG0004744	LOC108138238|XP_017115858.1|DELE	LOC6543303|XP_001968952.1|DERE
OG0004745	LOC108141098|XP_017119790.1|DELE	LOC6552371|XP_001978882.1|DERE
OG0004746	LOC108140653|XP_017119072.1|DELE	LOC6554056|XP_001980497.1|DERE
OG0004747	LOC108140654|XP_017119073.1|DELE	LOC6554057|XP_015009895.1|DERE
OG0004748	LOC108140595|XP_017118989.1|DELE	LOC6554054|XP_026831679.1|DERE
OG0004749	LOC108140576|XP_017118939.1|DELE	LOC6553599|XP_026835097.1|DERE
OG0004750	LOC108144078|XP_017124217.1|DELE	LOC6555413|XP_001982333.1|DERE
OG0004751	LOC108140677|XP_017119112.1|DELE	LOC6553093|XP_015010171.1|DERE
OG0004752	LOC108148583|XP_017131118.1|DELE	LOC6555045|XP_001981615.1|DERE
OG0004753	LOC108143011|XP_017122689.1|DELE	LOC6554154|XP_015008959.1|DERE
OG0004754	LOC108148823|XP_017131568.1|DELE	LOC6554325|XP_001981484.1|DERE
OG0004755	LOC108136918|XP_017113875.1|DELE	LOC6553757|XP_001979417.1|DERE
OG0004756	LOC108136917|XP_017113874.1|DELE	LOC6553687|XP_001979418.1|DERE
OG0004757	LOC108134801|XP_017110745.1|DELE	LOC6552579|XP_026831740.1|DERE
OG0004758	LOC108136934|XP_017113898.1|DELE	LOC6552001|XP_026839532.1|DERE
OG0004759	LOC108143938|XP_017124016.1|DELE	LOC6552792|XP_015010047.1|DERE
OG0004760	LOC108139329|XP_017117528.1|DELE	LOC6552651|XP_001979911.1|DERE
OG0004761	LOC108148268|XP_017130710.1|DELE	LOC6552237|XP_001979802.1|DERE
OG0004762	LOC108135260|XP_017111418.1|DELE	LOC6540859|XP_001970035.1|DERE
OG0004763	LOC108136701|XP_017113514.1|DELE	LOC6551853|XP_001979650.1|DERE
OG0004764	LOC108139291|XP_017117477.1|DELE	LOC6552606|XP_001979886.1|DERE
OG0004765	LOC108143017|XP_017122698.1|DELE	LOC6554497|XP_001981942.2|DERE
OG0004766	LOC108143098|XP_017122807.1|DELE	LOC6554708|XP_001981958.1|DERE
OG0004767	LOC108141223|XP_017119964.1|DELE	LOC6552154|XP_001978827.1|DERE
OG0004768	LOC108141162|XP_017119878.1|DELE	LOC6552175|XP_001978829.1|DERE
OG0004769	LOC108141724|XP_017120705.1|DELE	LOC6548805|XP_001974085.1|DERE
OG0004770	LOC108136898|XP_017113844.1|DELE	LOC6551742|XP_001979692.1|DERE
OG0004771	LOC108148751|XP_017131436.1|DELE	LOC6554116|XP_001981271.1|DERE
OG0004772	LOC108143978|XP_017124077.1|DELE	LOC6552969|XP_001980970.1|DERE
OG0004773	LOC108140491|XP_017118749.1|DELE	LOC6553437|XP_001979387.1|DERE
OG0004774	LOC108140489|XP_017118728.1|DELE	LOC6553651|XP_026831708.1|DERE
OG0004775	LOC108135779|XP_017112128.1|DELE	LOC6553876|XP_026832369.1|DERE
OG0004776	LOC108145097|XP_017125778.1|DELE	LOC6541396|XP_026835221.1|DERE
OG0004777	LOC108135463|XP_017111695.1|DELE	LOC6544511|XP_001973795.1|DERE
OG0004778	LOC108149554|XP_017132680.1|DELE	LOC6540731|XP_001969568.1|DERE
OG0004779	LOC108135470|XP_017111704.1|DELE	LOC6554247|XP_015008877.1|DERE
OG0004780	LOC108138656|XP_017116486.1|DELE	LOC6541651|XP_001968526.1|DERE
OG0004781	LOC108135800|XP_017112160.1|DELE	LOC6553760|XP_015009873.1|DERE
OG0004782	LOC108136733|XP_017113559.1|DELE	LOC6555072|XP_001982063.3|DERE
OG0004783	LOC108137129|XP_017114157.1|DELE	LOC6550225|XP_001978193.1|DERE
OG0004784	LOC108148350|XP_017130854.1|DELE	LOC6552828|XP_001979061.1|DERE
OG0004785	LOC108148217|XP_017130617.1|DELE	LOC6552717|XP_001979046.1|DERE
OG0004786	LOC108148335|XP_017130826.1|DELE	LOC6552715|XP_001979044.1|DERE
OG0004787	LOC108148419|XP_017130948.1|DELE	LOC6552954|XP_001979042.1|DERE
OG0004788	LOC108148213|XP_017130611.1|DELE	LOC6552953|XP_015009452.1|DERE
OG0004790	LOC108148985|XP_017131815.1|DELE	LOC6554254|XP_001981675.3|DERE
OG0004791	LOC108143013|XP_017122692.1|DELE	LOC6554722|XP_026831653.1|DERE
OG0004792	LOC108135853|XP_017112235.1|DELE	LOC6553896|XP_001979569.1|DERE
OG0004793	LOC108148544|XP_017131077.1|DELE	LOC6554470|XP_001981306.1|DERE
OG0004794	LOC108139250|XP_017117415.1|DELE	LOC6553425|XP_001980235.1|DERE
OG0004795	LOC108134698|XP_017110587.1|DELE	LOC6553206|XP_001980299.1|DERE
OG0004796	LOC108135818|XP_017112183.1|DELE	LOC6553741|XP_026833173.1|DERE
OG0004797	LOC108143975|XP_017124069.1|DELE	LOC6556111|XP_026832127.1|DERE
OG0004798	LOC108148505|XP_017131031.1|DELE	LOC6555057|XP_001981385.1|DERE
OG0004799	LOC108143874|XP_017123931.1|DELE	LOC6552936|XP_001981013.1|DERE
OG0004800	LOC108139336|XP_017117540.1|DELE	LOC6552844|XP_026839677.1|DERE
OG0004801	LOC108143878|XP_017123939.1|DELE	LOC6555382|XP_001981844.1|DERE
OG0004802	LOC108140499|XP_017118764.1|DELE	LOC6553444|XP_026831432.1|DERE
OG0004803	LOC108148672|XP_017131295.1|DELE	LOC6555365|XP_001981449.1|DERE
OG0004804	LOC108141077|XP_017119739.1|DELE	LOC6552176|XP_001978830.1|DERE
OG0004805	LOC108142980|XP_017122630.1|DELE	LOC6551871|XP_026835909.1|DERE
OG0004806	LOC108136281|XP_017112855.1|DELE	LOC6551069|XP_026837855.1|DERE
OG0004807	LOC108143986|XP_017124089.1|DELE	LOC6555317|XP_001981878.2|DERE
OG0004808	LOC108135158|XP_017111269.1|DELE	LOC6552045|XP_001980721.1|DERE
OG0004809	LOC108140616|XP_017119018.1|DELE	LOC6553451|XP_001979378.1|DERE
OG0004810	LOC108140614|XP_017119017.1|DELE	LOC6553648|XP_001979382.2|DERE
OG0004811	LOC108142768|XP_017122294.1|DELE	LOC6545885|XP_015014110.1|DERE
OG0004812	LOC108142948|XP_017122559.1|DELE	LOC6551874|XP_026839832.1|DERE
OG0004813	LOC108136964|XP_017113943.1|DELE	LOC6555307|XP_001982080.1|DERE
OG0004814	LOC108139327|XP_017117526.1|DELE	LOC6552260|XP_001980741.1|DERE
OG0004815	LOC108141101|XP_017119802.1|DELE	LOC6551330|XP_001978420.2|DERE
OG0004816	LOC108136405|XP_017113003.1|DELE	LOC6549718|XP_001977409.1|DERE
OG0004817	LOC108136552|XP_017113347.1|DELE	LOC6549720|XP_001977411.2|DERE
OG0004818	LOC108144060|XP_017124194.1|DELE	LOC6552910|XP_026837147.1|DERE
OG0004819	LOC108148623|XP_017131215.1|DELE	LOC6554753|XP_001982189.1|DERE
OG0004820	LOC108135132|XP_017111229.1|DELE	LOC6552166|XP_001980718.1|DERE
OG0004821	LOC108148748|XP_017131431.1|DELE	LOC6554118|XP_001981273.1|DERE
OG0004822	LOC108139213|XP_017117353.1|DELE	LOC6552528|XP_015010205.1|DERE
OG0004823	LOC108139205|XP_017117337.1|DELE	LOC6553505|XP_026835987.1|DERE
OG0004824	LOC108139207|XP_017117342.1|DELE	LOC6553504|XP_001980231.1|DERE
OG0004825	LOC108145314|XP_017126159.1|DELE	LOC6555848|XP_026839086.1|DERE
OG0004826	LOC108148342|XP_017130843.1|DELE	LOC6552568|XP_001979009.1|DERE
OG0004827	LOC108141164|XP_017119880.1|DELE	LOC6552112|XP_001978808.1|DERE
OG0004828	LOC108135190|XP_017111303.1|DELE	LOC6554245|XP_001982094.1|DERE
OG0004829	LOC108136989|XP_017113973.1|DELE	LOC6554973|XP_001982038.1|DERE
OG0004830	LOC108134779|XP_017110716.1|DELE	LOC6553674|XP_015010088.1|DERE
OG0004831	LOC108142607|XP_017122070.1|DELE	LOC6545282|XP_001972071.1|DERE
OG0004832	LOC108135811|XP_017112176.1|DELE	LOC6553681|XP_001980378.1|DERE
OG0004833	LOC108137494|XP_017114700.1|DELE	LOC6552725|XP_026839623.1|DERE
OG0004834	LOC108135217|XP_017111333.1|DELE	LOC6554340|XP_026832038.1|DERE
OG0004835	LOC108135622|XP_017111933.1|DELE	LOC6554343|XP_001982107.1|DERE
OG0004836	LOC108148828|XP_017131581.1|DELE	LOC6554558|XP_001982162.1|DERE
OG0004837	LOC108142812|XP_017122362.1|DELE	LOC6546297|XP_001973529.2|DERE
OG0004838	LOC108150214|XP_017133727.1|DELE	LOC6551760|XP_001980644.2|DERE
OG0004839	LOC108134842|XP_017110796.1|DELE	LOC6551762|XP_001980646.2|DERE
OG0004840	LOC108136881|XP_017113821.1|DELE	LOC6554831|XP_001982004.1|DERE
OG0004841	LOC108139076|XP_017117188.1|DELE	LOC6541296|XP_001968929.1|DERE
OG0004842	LOC108148483|XP_017131006.1|DELE	LOC6554769|XP_001981355.1|DERE
OG0004843	LOC108136752|XP_017113590.1|DELE	LOC6551847|XP_001979644.1|DERE
OG0004844	LOC108138294|XP_017115939.1|DELE	LOC6541191|XP_001969687.2|DERE
OG0004845	LOC108141083|XP_017119746.1|DELE	LOC6552379|XP_001978897.1|DERE
OG0004846	LOC108134730|XP_017110624.1|DELE	LOC6542394|XP_001968564.1|DERE
OG0004847	LOC108134727|XP_017110620.1|DELE	LOC6542910|XP_001968563.2|DERE
OG0004848	LOC108135431|XP_017111660.1|DELE	LOC6552506|XP_026839684.1|DERE
OG0004849	LOC108149373|XP_017132369.1|DELE	LOC6542851|XP_001970244.1|DERE
OG0004850	LOC108148253|XP_017130657.1|DELE	LOC6553142|XP_026832433.1|DERE
OG0004851	LOC108148195|XP_017130590.1|DELE	LOC6553141|XP_001979125.1|DERE
OG0004852	LOC108148386|XP_017130901.1|DELE	LOC6553022|XP_026831929.1|DERE
OG0004853	LOC108145220|XP_017125964.1|DELE	LOC6547859|XP_001975042.3|DERE
OG0004854	LOC108146847|XP_017128538.1|DELE	LOC6544794|XP_026833582.1|DERE
OG0004855	LOC108150348|XP_017133968.1|DELE	LOC6544458|XP_001972396.1|DERE
OG0004856	LOC108142188|XP_017121361.1|DELE	LOC6543946|XP_026833813.1|DERE
OG0004857	LOC108146283|XP_017127713.1|DELE	LOC6545957|XP_001971226.2|DERE
OG0004858	LOC108142651|XP_017122138.1|DELE	LOC6543940|XP_001971397.2|DERE
OG0004859	LOC108142766|XP_017122292.1|DELE	LOC6543609|XP_001971395.1|DERE
OG0004860	LOC108146101|XP_017127418.1|DELE	LOC6546243|XP_001971290.1|DERE
OG0004861	LOC108150213|XP_017133721.1|DELE	LOC6546105|XP_026833857.1|DERE
OG0004862	LOC108150218|XP_017133738.1|DELE	LOC6546021|XP_026833896.1|DERE
OG0004863	LOC108147475|XP_017129513.1|DELE	LOC6544695|XP_001972018.2|DERE
OG0004864	LOC108146406|XP_017127896.1|DELE	LOC6543892|XP_001971887.1|DERE
OG0004865	LOC108137384|XP_017114533.1|DELE	LOC6554122|XP_001981494.1|DERE
OG0004866	LOC108146876|XP_017128597.1|DELE	LOC6544385|XP_001971479.1|DERE
OG0004867	LOC108144497|XP_017124918.1|DELE	LOC6547060|XP_001976018.3|DERE
OG0004868	LOC108134671|XP_017110556.1|DELE	LOC6542850|XP_001970791.1|DERE
OG0004869	LOC108145094|XP_017125775.1|DELE	LOC6541166|XP_001970745.1|DERE
OG0004870	LOC108145069|XP_017125737.1|DELE	LOC6541489|XP_001970740.1|DERE
OG0004871	LOC108144726|XP_017125312.1|DELE	LOC6548259|XP_001976624.2|DERE
OG0004872	LOC108141315|XP_017120073.1|DELE	LOC6548621|XP_001976707.1|DERE
OG0004873	LOC108149511|XP_017132627.1|DELE	LOC6543492|XP_001970272.1|DERE
OG0004874	LOC108147130|XP_017128910.1|DELE	LOC6554503|XP_001981737.1|DERE
OG0004875	LOC108136469|XP_017113155.1|DELE	LOC6550265|XP_015011136.1|DERE
OG0004876	LOC108137322|XP_017114438.1|DELE	LOC6555538|XP_001982430.1|DERE
OG0004877	LOC108135502|XP_017111735.1|DELE	LOC6544478|XP_001972439.1|DERE
OG0004878	LOC108149669|XP_017132904.1|DELE	LOC6542986|XP_001970589.1|DERE
OG0004879	LOC108144499|XP_017124921.1|DELE	LOC6547953|XP_026837036.1|DERE
OG0004880	LOC108146716|XP_017128293.1|DELE	LOC6543817|XP_001973632.1|DERE
OG0004881	LOC108142609|XP_017122072.1|DELE	LOC6545435|XP_001972124.1|DERE
OG0004882	LOC108146920|XP_017128653.1|DELE	LOC6544389|XP_001971483.1|DERE
OG0004883	LOC108145921|XP_017127096.1|DELE	LOC6546467|XP_001971339.2|DERE
OG0004884	LOC108144337|XP_017124535.1|DELE	LOC6548985|XP_026836920.1|DERE
OG0004885	LOC108144990|XP_017125637.1|DELE	LOC6546668|XP_001975861.1|DERE
OG0004886	LOC108141473|XP_017120367.1|DELE	LOC6548750|XP_001975435.2|DERE
OG0004887	LOC108148560|XP_017131099.1|DELE	LOC6547069|XP_001974649.1|DERE
OG0004888	LOC108145167|XP_017125887.1|DELE	LOC6547105|XP_026835747.1|DERE
OG0004889	LOC108141481|XP_017120382.1|DELE	LOC6541448|XP_015015037.1|DERE
OG0004890	LOC108144718|XP_017125303.1|DELE	LOC6548811|XP_001975491.1|DERE
OG0004891	LOC108150033|XP_017133485.1|DELE	LOC6551238|XP_001978330.1|DERE
OG0004892	LOC108139034|XP_017117136.1|DELE	LOC6547012|XP_001974699.1|DERE
OG0004893	LOC108134630|XP_017110505.1|DELE	LOC6546698|XP_001974514.1|DERE
OG0004894	LOC108145038|XP_017125712.1|DELE	LOC6546618|XP_001975834.2|DERE
OG0004895	LOC108143525|XP_017123499.1|DELE	LOC6547803|XP_001976420.1|DERE
OG0004896	LOC108145156|XP_017125864.1|DELE	LOC6547306|XP_015011865.1|DERE
OG0004897	LOC108145176|XP_017125900.1|DELE	LOC6547309|XP_001974734.3|DERE
OG0004898	LOC108144326|XP_017124520.1|DELE	LOC6543372|XP_026835185.1|DERE
OG0004899	LOC108144351|XP_017124589.1|DELE	LOC6547249|XP_001976135.3|DERE
OG0004900	LOC108141467|XP_017120362.1|DELE	LOC6543297|XP_001969100.1|DERE
OG0004901	LOC108141536|XP_017120463.1|DELE	LOC6543243|XP_001969099.1|DERE
OG0004902	LOC108146244|XP_017127667.1|DELE	LOC6546029|XP_001971214.1|DERE
OG0004903	LOC108149075|XP_017131933.1|DELE	LOC6548077|XP_015012265.1|DERE
OG0004904	LOC108137020|XP_017114009.1|DELE	LOC6555004|XP_001982059.1|DERE
OG0004905	LOC108149608|XP_017132797.1|DELE	LOC6541171|XP_026835281.1|DERE
OG0004906	LOC108142664|XP_017122155.1|DELE	LOC6545639|XP_001972160.1|DERE
OG0004907	LOC108146964|XP_017128710.1|DELE	LOC6544387|XP_001971481.1|DERE
OG0004908	LOC108142618|XP_017122090.1|DELE	LOC6546161|XP_001973555.1|DERE
OG0004909	LOC108142400|XP_017121729.1|DELE	LOC6546402|XP_026833034.1|DERE
OG0004910	LOC108142397|XP_017121726.1|DELE	LOC6546398|XP_001973543.1|DERE
OG0004911	LOC108146227|XP_017127640.1|DELE	LOC6546470|XP_026832853.1|DERE
OG0004912	LOC108142665|XP_017122159.1|DELE	LOC6545625|XP_001972159.1|DERE
OG0004913	LOC108145471|XP_017126410.1|DELE	LOC6547785|XP_001974940.1|DERE
OG0004914	LOC108145498|XP_017126446.1|DELE	LOC6547731|XP_001974945.2|DERE
OG0004915	LOC108144627|XP_017125145.1|DELE	LOC6548255|XP_026836883.1|DERE
OG0004916	LOC108137965|XP_017115420.1|DELE	LOC6548430|XP_001975341.1|DERE
OG0004917	LOC108150236|XP_017133782.1|DELE	LOC6545815|XP_001972168.2|DERE
OG0004918	LOC108150235|XP_017133780.1|DELE	LOC6545646|XP_001972166.1|DERE
OG0004919	LOC108142962|XP_017122597.1|DELE	LOC6554300|XP_001981068.1|DERE
OG0004920	LOC108142792|XP_017122330.1|DELE	LOC6545762|XP_001973406.1|DERE
OG0004921	LOC108142563|XP_017121993.1|DELE	LOC6544428|XP_026832928.1|DERE
