Orthogroup	DELE.longest_only	DSUZ.longest_only
OG0003670	LOC108143314|XP_017123121.1|DELE	LOC108008605|XP_016927973.1|DSUZ
OG0003671	LOC108143425|XP_017123318.1|DELE	LOC108009461|XP_016929320.1|DSUZ
OG0003672	LOC108144063|XP_017124198.1|DELE	LOC108007902|XP_016927159.1|DSUZ
OG0003673	LOC108149063|XP_017131899.1|DELE	LOC108009783|XP_016929910.1|DSUZ
OG0003674	LOC108141437|XP_017120314.1|DELE	LOC108009202|XP_016928849.1|DSUZ
OG0003675	LOC108147039|XP_017128791.1|DELE	LOC108019722|XP_016943126.1|DSUZ
OG0003676	LOC108147037|XP_017128785.1|DELE	LOC108019720|XP_016943121.1|DSUZ
OG0003677	LOC108135401|XP_017111588.1|DELE	LOC108017580|XP_036671621.1|DSUZ
OG0003678	LOC108146127|XP_017127461.1|DELE	LOC108011857|XP_036670745.1|DSUZ
OG0003679	LOC108146453|XP_017127953.1|DELE	LOC108011834|XP_016932561.1|DSUZ
OG0003680	LOC108144799|XP_017125408.1|DELE	LOC108008316|XP_016927623.1|DSUZ
OG0003681	LOC108141269|XP_017120027.1|DELE	LOC108018214|XP_016941221.1|DSUZ
OG0003682	LOC108134789|XP_017110727.1|DELE	LOC108018397|XP_016941441.2|DSUZ
OG0003683	LOC108138693|XP_017116531.1|DELE	LOC108009051|XP_016928544.1|DSUZ
OG0003684	LOC108150243|XP_017133793.1|DELE	LOC108012382|XP_016933227.1|DSUZ
OG0003685	LOC108150320|XP_017133924.1|DELE	LOC108013548|XP_036671523.1|DSUZ
OG0003686	LOC108141442|XP_017120329.1|DELE	LOC108009392|XP_016929192.1|DSUZ
OG0003687	LOC108144526|XP_017124964.1|DELE	LOC108009503|XP_016929392.1|DSUZ
OG0003688	LOC108137548|XP_017114762.1|DELE	LOC108010059|XP_016930361.1|DSUZ
OG0003689	LOC108138375|XP_017116044.1|DELE	LOC108007711|XP_016926948.1|DSUZ
OG0003690	LOC108135656|XP_017111977.1|DELE	LOC108017650|XP_016940249.2|DSUZ
OG0003691	LOC108136023|XP_017112440.1|DELE	LOC108018791|XP_036671093.1|DSUZ
OG0003692	LOC108149661|XP_017132896.1|DELE	LOC108018209|XP_016941215.1|DSUZ
OG0003693	LOC108145996|XP_017127239.1|DELE	LOC108012926|XP_016933950.1|DSUZ
OG0003694	LOC108146466|XP_017127969.1|DELE	LOC108011309|XP_016931903.1|DSUZ
OG0003695	LOC108135645|XP_017111959.1|DELE	LOC108013492|XP_016934863.1|DSUZ
OG0003696	LOC108144272|XP_017124447.1|DELE	LOC108008817|XP_016928212.1|DSUZ
OG0003697	LOC108147051|XP_017128824.1|DELE	LOC108009278|XP_016928986.1|DSUZ
OG0003698	LOC108150369|XP_017133995.1|DELE	LOC108012446|XP_016933305.1|DSUZ
OG0003699	LOC108144600|XP_017125095.1|DELE	LOC108009628|XP_036668921.1|DSUZ
OG0003700	LOC108144615|XP_017125127.1|DELE	LOC108009726|XP_016929797.1|DSUZ
OG0003701	LOC108147805|XP_017130035.1|DELE	LOC108011933|XP_016932670.1|DSUZ
OG0003702	LOC108146770|XP_017128398.1|DELE	LOC108012464|XP_016933343.1|DSUZ
OG0003703	LOC108146489|XP_017128008.1|DELE	LOC108007157|XP_016926259.1|DSUZ
OG0003704	LOC108135709|XP_017112042.1|DELE	LOC108012555|XP_016933457.1|DSUZ
OG0003705	LOC108147050|XP_017128814.1|DELE	LOC108019808|XP_036669993.1|DSUZ
OG0003706	LOC108147499|XP_017129553.1|DELE	LOC108011453|XP_016932086.2|DSUZ
OG0003707	LOC108146241|XP_017127663.1|DELE	LOC108013346|XP_016934642.1|DSUZ
OG0003708	LOC108145968|XP_017127187.1|DELE	LOC108014683|XP_036670639.1|DSUZ
OG0003709	LOC108145020|XP_017125682.1|DELE	LOC108017806|XP_016940442.1|DSUZ
OG0003710	LOC108145018|XP_017125681.1|DELE	LOC108018207|XP_016941213.1|DSUZ
OG0003711	LOC108146478|XP_017127991.1|DELE	LOC108010658|XP_036671709.1|DSUZ
OG0003712	LOC108149825|XP_017133186.1|DELE	LOC108010114|XP_016930427.1|DSUZ
OG0003713	LOC108143548|XP_017123545.1|DELE	LOC108010122|XP_016930437.1|DSUZ
OG0003714	LOC108143547|XP_017123544.1|DELE	LOC108010121|XP_016930436.1|DSUZ
OG0003715	LOC108147396|XP_017129321.1|DELE	LOC108012733|XP_016933654.1|DSUZ
OG0003716	LOC108146884|XP_017128606.1|DELE	LOC108011258|XP_036671168.1|DSUZ
OG0003717	LOC108147000|XP_017128752.1|DELE	LOC118877407|XP_036671995.1|DSUZ
OG0003718	LOC108147552|XP_017129627.1|DELE	LOC108013188|XP_016934378.1|DSUZ
OG0003719	LOC108146901|XP_017128631.1|DELE	LOC108013525|XP_016934910.1|DSUZ
OG0003720	LOC108144566|XP_017125043.1|DELE	LOC108015387|XP_016937294.1|DSUZ
OG0003721	LOC108137554|XP_017114768.1|DELE	LOC108010274|XP_016930624.1|DSUZ
OG0003722	LOC108142421|XP_017121765.1|DELE	LOC108006809|XP_036672336.1|DSUZ
OG0003723	LOC108150246|XP_017133797.1|DELE	LOC108013159|XP_016934343.1|DSUZ
OG0003725	LOC108146731|XP_017128320.1|DELE	LOC108011751|XP_036671263.1|DSUZ
OG0003726	LOC108147548|XP_017129621.1|DELE	LOC108013352|XP_016934658.1|DSUZ
OG0003727	LOC108142678|XP_017122172.1|DELE	LOC108012301|XP_036670812.1|DSUZ
OG0003728	LOC108140610|XP_017119012.1|DELE	LOC108014807|XP_016936490.2|DSUZ
OG0003729	LOC108145828|XP_017126922.1|DELE	LOC108012870|XP_036670257.1|DSUZ
OG0003730	LOC108145818|XP_017126895.1|DELE	LOC108012320|XP_036672116.1|DSUZ
OG0003731	LOC108146422|XP_017127916.1|DELE	LOC108020063|XP_016943651.1|DSUZ
OG0003732	LOC108150123|XP_017133579.1|DELE	LOC108014089|XP_016935597.2|DSUZ
OG0003733	LOC108145874|XP_017127002.1|DELE	LOC108013331|XP_016934619.1|DSUZ
OG0003734	LOC108145832|XP_017126929.1|DELE	LOC108013153|XP_016934332.2|DSUZ
OG0003735	LOC108144756|XP_017125350.1|DELE	LOC108010094|XP_016930402.1|DSUZ
OG0003736	LOC108138849|XP_017116855.1|DELE	LOC108018170|XP_016941155.1|DSUZ
OG0003737	LOC108149135|XP_017132030.1|DELE	LOC108008456|XP_016927799.1|DSUZ
OG0003738	LOC108149162|XP_017132050.1|DELE	LOC108010258|XP_016930604.1|DSUZ
OG0003739	LOC108149639|XP_017132863.1|DELE	LOC108018127|XP_016941057.1|DSUZ
OG0003740	LOC108149668|XP_017132903.1|DELE	LOC108017778|XP_016940391.1|DSUZ
OG0003741	LOC108145685|XP_017126731.1|DELE	LOC108012505|XP_016933403.1|DSUZ
OG0003742	LOC108146362|XP_017127828.1|DELE	LOC108020742|XP_016944606.1|DSUZ
OG0003743	LOC108147046|XP_017128808.1|DELE	LOC108019783|XP_016943264.2|DSUZ
OG0003744	LOC108149622|XP_017132840.1|DELE	LOC108017801|XP_016940436.1|DSUZ
OG0003745	LOC108137956|XP_017115405.1|DELE	LOC108009760|XP_016929873.1|DSUZ
OG0003746	LOC108145469|XP_017126408.1|DELE	LOC108009381|XP_016929177.1|DSUZ
OG0003747	LOC108147001|XP_017128753.1|DELE	LOC108012284|XP_036671324.1|DSUZ
OG0003748	LOC108146962|XP_017128708.1|DELE	LOC108012572|XP_016933476.1|DSUZ
OG0003749	LOC108146869|XP_017128588.1|DELE	LOC108013465|XP_016934830.1|DSUZ
OG0003750	LOC108146885|XP_017128608.1|DELE	LOC108013359|XP_016934667.1|DSUZ
OG0003751	LOC108146727|XP_017128313.1|DELE	LOC108012913|XP_036671833.1|DSUZ
OG0003752	LOC108146807|XP_017128481.1|DELE	LOC108006823|XP_036671014.1|DSUZ
OG0003753	LOC108142510|XP_017121912.1|DELE	LOC108013468|XP_016934835.1|DSUZ
OG0003754	LOC108142509|XP_017121909.1|DELE	LOC108013212|XP_036672392.1|DSUZ
OG0003755	LOC108146689|XP_017128235.1|DELE	LOC108006879|XP_016925951.1|DSUZ
OG0003756	LOC108149600|XP_017132787.1|DELE	LOC108005720|XP_016924537.1|DSUZ
OG0003757	LOC108144365|XP_017124620.1|DELE	LOC108009472|XP_016929340.1|DSUZ
OG0003758	LOC108137013|XP_017114004.1|DELE, LOC108145163|XP_017125878.1|DELE	LOC108019803|XP_016943296.1|DSUZ
OG0003759	LOC108147433|XP_017129400.1|DELE	LOC108012828|XP_016933768.1|DSUZ
OG0003760	LOC108144662|XP_017125198.1|DELE	LOC108009640|XP_016929626.1|DSUZ
OG0003761	LOC108147458|XP_017129477.1|DELE	LOC108013309|XP_016934587.1|DSUZ
OG0003762	LOC108147459|XP_017129478.1|DELE	LOC108013310|XP_016934588.1|DSUZ
OG0003763	LOC108142685|XP_017122181.1|DELE	LOC108013595|XP_016935016.1|DSUZ
OG0003764	LOC108142606|XP_017122066.1|DELE	LOC108013574|XP_016934988.1|DSUZ
OG0003765	LOC108149256|XP_017132188.1|DELE	LOC108021003|XP_016944960.1|DSUZ
OG0003766	LOC108137197|XP_017114272.1|DELE	LOC108016879|XP_016939260.1|DSUZ
OG0003767	LOC108141402|XP_017120249.1|DELE	LOC108018065|XP_016940951.1|DSUZ
OG0003768	LOC108144834|XP_017125461.1|DELE	LOC108008927|XP_016928326.1|DSUZ
OG0003769	LOC108144781|XP_017125381.1|DELE	LOC108010115|XP_016930428.1|DSUZ
OG0003770	LOC108148306|XP_017130779.1|DELE	LOC108020396|XP_016944163.1|DSUZ
OG0003771	LOC108147469|XP_017129503.1|DELE	LOC108013086|XP_016934207.1|DSUZ
OG0003772	LOC108142363|XP_017121658.1|DELE	LOC108012380|XP_016933225.1|DSUZ
OG0003773	LOC108141336|XP_017120124.1|DELE	LOC108009379|XP_016929171.1|DSUZ
OG0003774	LOC108141452|XP_017120344.1|DELE	LOC108009602|XP_016929573.1|DSUZ
OG0003775	LOC108148138|XP_017130481.1|DELE	LOC108015202|XP_016937016.1|DSUZ
OG0003776	LOC108145064|XP_017125734.1|DELE	LOC108017709|XP_036669971.1|DSUZ
OG0003777	LOC108145512|XP_017126469.1|DELE	LOC108019896|XP_016943468.1|DSUZ
OG0003778	LOC108144790|XP_017125391.1|DELE	LOC108009993|XP_016930261.1|DSUZ
OG0003779	LOC108143447|XP_017123365.1|DELE	LOC108009926|XP_016930145.1|DSUZ
OG0003780	LOC108144502|XP_017124924.1|DELE	LOC108009673|XP_016929695.1|DSUZ
OG0003781	LOC108145286|XP_017126089.1|DELE	LOC108020386|XP_016944136.1|DSUZ
OG0003782	LOC108150394|XP_017134037.1|DELE	LOC108016764|XP_016939007.1|DSUZ
OG0003783	LOC108140378|XP_017118571.1|DELE	LOC108013868|XP_036673298.1|DSUZ
OG0003784	LOC108143438|XP_017123342.1|DELE	LOC108010027|XP_016930316.1|DSUZ
OG0003785	LOC108137885|XP_017115316.1|DELE	LOC108007830|XP_016927082.1|DSUZ
OG0003786	LOC108137962|XP_017115415.1|DELE	LOC108010167|XP_016930498.1|DSUZ
OG0003787	LOC108137963|XP_017115418.1|DELE	LOC108008598|XP_016927966.1|DSUZ
OG0003788	LOC108144863|XP_017125501.1|DELE	LOC108007266|XP_016926394.1|DSUZ
OG0003789	LOC108149617|XP_017132821.1|DELE	LOC108009449|XP_016929294.1|DSUZ
OG0003790	LOC108146946|XP_017128689.1|DELE	LOC108005914|XP_016924812.1|DSUZ
OG0003791	LOC108148305|XP_017130777.1|DELE	LOC108016016|XP_036674927.1|DSUZ
OG0003792	LOC108144889|XP_017125539.1|DELE	LOC108009493|XP_016929375.1|DSUZ
OG0003793	LOC108144367|XP_017124627.1|DELE	LOC108009473|XP_016929342.1|DSUZ
OG0003794	LOC108134633|XP_017110509.1|DELE	LOC108009761|XP_016929874.1|DSUZ
OG0003795	LOC108143176|XP_017122914.1|DELE	LOC108013414|XP_016934760.1|DSUZ
OG0003796	LOC108148818|XP_017131561.1|DELE	LOC108015500|XP_016937443.1|DSUZ
OG0003797	LOC108138998|XP_017117082.1|DELE	LOC108021560|XP_016945821.1|DSUZ
OG0003798	LOC108141534|XP_017120461.1|DELE	LOC108008603|XP_016927971.2|DSUZ
OG0003799	LOC108137550|XP_017114765.1|DELE	LOC108009967|XP_036669181.1|DSUZ
OG0003800	LOC108138956|XP_017117025.1|DELE	LOC108021629|XP_016945926.1|DSUZ
OG0003801	LOC108139013|XP_017117104.1|DELE	LOC108004613|XP_016923045.1|DSUZ
OG0003802	LOC108138149|XP_017115710.1|DELE	LOC108019348|XP_016942660.1|DSUZ
OG0003803	LOC108148522|XP_017131049.1|DELE	LOC108015477|XP_016937397.2|DSUZ
OG0003804	LOC108138741|XP_017116624.1|DELE	LOC108015513|XP_016937468.1|DSUZ
OG0003805	LOC108145360|XP_017126245.1|DELE	LOC108013612|XP_016935046.1|DSUZ
OG0003806	LOC108137699|XP_017115068.1|DELE	LOC108020181|XP_036678459.1|DSUZ
OG0003807	LOC108137809|XP_017115206.1|DELE	LOC118878848|XP_036677766.1|DSUZ, LOC108016424|XP_016938562.1|DSUZ
OG0003808	LOC108135606|XP_017111907.1|DELE	LOC108015545|XP_036671766.1|DSUZ
OG0003809	LOC108138628|XP_017116404.1|DELE	LOC108021656|XP_016945958.1|DSUZ
OG0003810	LOC108144622|XP_017125136.1|DELE	LOC108009536|XP_016929460.1|DSUZ
OG0003811	LOC108143549|XP_017123547.1|DELE	LOC108010139|XP_016930460.1|DSUZ
OG0003812	LOC108145301|XP_017126119.1|DELE	LOC108013253|XP_016934496.1|DSUZ
OG0003813	LOC108141875|XP_017120960.1|DELE	LOC108019414|XP_016942728.1|DSUZ
OG0003814	LOC108138124|XP_017115645.1|DELE	LOC108014279|XP_016935812.1|DSUZ
OG0003815	LOC108136880|XP_017113820.1|DELE	LOC108011996|XP_016932751.2|DSUZ
OG0003816	LOC108138825|XP_017116816.1|DELE	LOC108021588|XP_016945866.1|DSUZ
OG0003817	LOC108141957|XP_017121088.1|DELE	LOC108021389|XP_016945576.1|DSUZ
OG0003818	LOC108138640|XP_017116467.1|DELE	LOC108004934|XP_016923525.1|DSUZ
OG0003819	LOC108134692|XP_017110579.1|DELE	LOC108006120|XP_016925061.1|DSUZ
OG0003820	LOC108142975|XP_017122620.1|DELE	LOC108005389|XP_036677100.1|DSUZ, LOC108011543|XP_036673173.1|DSUZ
OG0003821	LOC108149831|XP_017133194.1|DELE	LOC108010075|XP_016930378.1|DSUZ
OG0003822	LOC108139037|XP_017117137.1|DELE	LOC108019361|XP_016942673.1|DSUZ
OG0003823	LOC108147949|XP_017130223.1|DELE	LOC108021204|XP_016945288.1|DSUZ
OG0003824	LOC108138733|XP_017116601.1|DELE	LOC108013577|XP_016934997.1|DSUZ
OG0003825	LOC108142084|XP_017121265.1|DELE	LOC108005258|XP_016923940.1|DSUZ
OG0003826	LOC108149334|XP_017132291.1|DELE	LOC108010180|XP_016930515.1|DSUZ
OG0003827	LOC108141709|XP_017120681.1|DELE	LOC108011848|XP_016932580.1|DSUZ
OG0003828	LOC108141839|XP_017120913.1|DELE	LOC108020979|XP_016944923.1|DSUZ
OG0003829	LOC108138924|XP_017116980.1|DELE	LOC108021735|XP_016946061.1|DSUZ
OG0003830	LOC108150694|XP_017134444.1|DELE	LOC108008499|XP_016927856.1|DSUZ
OG0003831	LOC108144003|XP_017124112.1|DELE	LOC108011350|XP_016931948.1|DSUZ
OG0003832	LOC108150733|XP_017134522.1|DELE	LOC108020686|XP_016944546.1|DSUZ
OG0003833	LOC108150717|XP_017134495.1|DELE	LOC108020994|XP_016944948.1|DSUZ
OG0003834	LOC108135291|XP_017111464.1|DELE	LOC108020477|XP_016944301.1|DSUZ
OG0003835	LOC108138164|XP_017115743.1|DELE	LOC108016046|XP_016938133.1|DSUZ
OG0003836	LOC108138892|XP_017116915.1|DELE	LOC108020976|XP_016944915.1|DSUZ
OG0003837	LOC108138960|XP_017117029.1|DELE	LOC108021243|XP_016945341.1|DSUZ
OG0003838	LOC108134699|XP_017110584.1|DELE	LOC108012107|XP_016932880.1|DSUZ
OG0003839	LOC108149424|XP_017132480.1|DELE	LOC108020605|XP_016944446.1|DSUZ
OG0003840	LOC108147038|XP_017128790.1|DELE	LOC108019721|XP_016943125.1|DSUZ
OG0003841	LOC108148036|XP_017130365.1|DELE	LOC108021581|XP_016945856.1|DSUZ
OG0003842	LOC108134513|XP_017110340.1|DELE	LOC108021073|XP_016945075.1|DSUZ
OG0003843	LOC108149300|XP_017132237.1|DELE	LOC108020857|XP_016944738.1|DSUZ
OG0003844	LOC108149464|XP_017132557.1|DELE	LOC108008263|XP_016927544.1|DSUZ
OG0003845	LOC108138243|XP_017115870.1|DELE	LOC108021229|XP_016945319.1|DSUZ
OG0003846	LOC108141899|XP_017121000.1|DELE	LOC108020563|XP_016944405.1|DSUZ
OG0003847	LOC108141973|XP_017121113.1|DELE	LOC108021159|XP_016945226.1|DSUZ
OG0003848	LOC108140381|XP_017118574.1|DELE	LOC108020095|XP_036674394.1|DSUZ
OG0003849	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE	LOC108009741|XP_016929817.1|DSUZ
OG0003850	LOC108149316|XP_017132260.1|DELE	LOC108021632|XP_016945929.1|DSUZ
OG0003851	LOC108143567|XP_017123566.1|DELE	LOC108010009|XP_016930290.1|DSUZ
OG0003852	LOC108147956|XP_017130233.1|DELE	LOC108021475|XP_016945705.1|DSUZ
OG0003853	LOC108141433|XP_017120306.1|DELE	LOC108017982|XP_016940810.1|DSUZ
OG0003854	LOC108150475|XP_017134157.1|DELE	LOC108016835|XP_016939151.1|DSUZ
OG0003855	LOC108150474|XP_017134156.1|DELE	LOC108007573|XP_036668742.1|DSUZ
OG0003856	LOC108134487|XP_017110294.1|DELE	LOC108011043|XP_036676792.1|DSUZ
OG0003857	LOC108150468|XP_017134150.1|DELE	LOC108020900|XP_016944806.1|DSUZ
OG0003859	LOC108138935|XP_017116999.1|DELE	LOC108005540|XP_016924326.1|DSUZ
OG0003860	LOC108144713|XP_017125295.1|DELE	LOC108010003|XP_016930280.1|DSUZ
OG0003861	LOC108148004|XP_017130321.1|DELE	LOC108016551|XP_016938717.1|DSUZ
OG0003862	LOC108149853|XP_017133221.1|DELE	LOC108007637|XP_036677324.1|DSUZ
OG0003863	LOC108141773|XP_017120760.1|DELE	LOC108016245|XP_036678703.1|DSUZ
OG0003864	LOC108142106|XP_017121292.1|DELE	LOC108005736|XP_016924556.1|DSUZ
OG0003865	LOC108147299|XP_017129211.1|DELE	LOC108015443|XP_036675255.1|DSUZ
OG0003866	LOC108138968|XP_017117039.1|DELE	LOC108021633|XP_016945930.1|DSUZ
OG0003867	LOC108145553|XP_017126546.1|DELE	LOC108017433|XP_016939950.1|DSUZ
OG0003868	LOC108141668|XP_017120630.1|DELE	LOC108021056|XP_016945052.2|DSUZ
OG0003869	LOC108134749|XP_017110679.1|DELE	LOC108004685|XP_016923175.1|DSUZ
OG0003870	LOC108149324|XP_017132274.1|DELE	LOC108013441|XP_036668712.1|DSUZ
OG0003871	LOC108138341|XP_017115999.1|DELE	LOC108006313|XP_016925306.1|DSUZ
OG0003872	LOC108144816|XP_017125436.1|DELE	LOC108009059|XP_016928554.1|DSUZ
OG0003873	LOC108149559|XP_017132686.1|DELE	LOC108006100|XP_016925037.1|DSUZ
OG0003874	LOC108138853|XP_017116858.1|DELE	LOC108020918|XP_016944827.1|DSUZ
OG0003875	LOC108141702|XP_017120675.1|DELE	LOC108021286|XP_016945414.1|DSUZ
OG0003876	LOC108147940|XP_017130214.1|DELE	LOC108021638|XP_016945935.1|DSUZ
OG0003877	LOC108138330|XP_017115982.1|DELE	LOC108005483|XP_016924277.1|DSUZ
OG0003878	LOC108138934|XP_017116996.1|DELE	LOC108021615|XP_016945904.1|DSUZ
OG0003879	LOC108146092|XP_017127409.1|DELE	LOC108013124|XP_016934290.1|DSUZ
OG0003880	LOC108150247|XP_017133798.1|DELE	LOC108011690|XP_036671535.1|DSUZ
OG0003881	LOC108144776|XP_017125374.1|DELE	LOC108010189|XP_016930521.1|DSUZ
OG0003883	LOC108136554|XP_017113350.1|DELE	LOC108019133|XP_016942364.1|DSUZ
OG0003884	LOC108149416|XP_017132469.1|DELE	LOC108020047|XP_016943636.1|DSUZ
OG0003885	LOC108135269|XP_017111435.1|DELE	LOC108007074|XP_016926171.1|DSUZ
OG0003886	LOC108135301|XP_017111474.1|DELE	LOC108011592|XP_016932253.1|DSUZ
OG0003887	LOC108148038|XP_017130367.1|DELE	LOC108021393|XP_016945579.2|DSUZ
OG0003888	LOC108148819|XP_017131562.1|DELE	LOC108016073|XP_016938155.2|DSUZ
OG0003889	LOC108148019|XP_017130342.1|DELE	LOC108021391|XP_016945577.1|DSUZ
OG0003890	LOC108146393|XP_017127878.1|DELE	LOC108007070|XP_016926164.2|DSUZ
OG0003891	LOC108149521|XP_017132639.1|DELE	LOC108021026|XP_016944996.1|DSUZ
OG0003892	LOC108146508|XP_017128033.1|DELE	LOC108013521|XP_016934906.1|DSUZ
OG0003893	LOC108138946|XP_017117014.1|DELE	LOC108020395|XP_016944160.1|DSUZ
OG0003894	LOC108141695|XP_017120667.1|DELE	LOC108006664|XP_016925694.1|DSUZ, LOC108010850|XP_016931315.1|DSUZ
OG0003895	LOC108145372|XP_017126255.1|DELE	LOC108008574|XP_016927937.1|DSUZ
OG0003896	LOC108145525|XP_017126499.1|DELE	LOC108009939|XP_016930171.1|DSUZ
OG0003897	LOC108144503|XP_017124925.1|DELE	LOC108009255|XP_016928927.1|DSUZ
OG0003898	LOC108138748|XP_017116637.1|DELE	LOC108017943|XP_016940665.1|DSUZ
OG0003899	LOC108137846|XP_017115261.1|DELE	LOC108020967|XP_016944905.1|DSUZ
OG0003900	LOC108147966|XP_017130252.1|DELE	LOC108021170|XP_016945240.1|DSUZ
OG0003901	LOC108150470|XP_017134152.1|DELE	LOC108020901|XP_016944807.1|DSUZ
OG0003902	LOC108150715|XP_017134490.1|DELE	LOC108020231|XP_016943843.1|DSUZ
OG0003903	LOC108138162|XP_017115741.1|DELE	LOC108011961|XP_016932708.1|DSUZ
OG0003904	LOC108138161|XP_017115740.1|DELE	LOC108011959|XP_016932707.1|DSUZ
OG0003905	LOC108142968|XP_017122607.1|DELE	LOC108011489|XP_016932127.2|DSUZ
OG0003906	LOC108143717|XP_017123741.1|DELE	LOC108008339|XP_016927657.1|DSUZ
OG0003907	LOC108149522|XP_017132644.1|DELE	LOC108006399|XP_016925413.1|DSUZ
OG0003908	LOC108149207|XP_017132125.1|DELE	LOC108012845|XP_016933803.1|DSUZ
OG0003909	LOC108144605|XP_017125110.1|DELE	LOC108009752|XP_016929848.1|DSUZ
OG0003910	LOC108140962|XP_017119519.1|DELE	LOC108006123|XP_036675127.1|DSUZ
OG0003911	LOC108139045|XP_017117151.1|DELE	LOC108006187|XP_016925116.1|DSUZ
OG0003912	LOC108138323|XP_017115973.1|DELE	LOC108008286|XP_016927579.1|DSUZ
OG0003913	LOC108149491|XP_017132599.1|DELE	LOC108021208|XP_016945294.1|DSUZ
OG0003914	LOC108134520|XP_017110347.1|DELE	LOC108021137|XP_016945184.1|DSUZ
OG0003915	LOC108137596|XP_017114817.1|DELE	LOC108016624|XP_016938808.1|DSUZ
OG0003916	LOC108150509|XP_017134214.1|DELE	LOC108004925|XP_016923515.1|DSUZ
OG0003917	LOC108149499|XP_017132611.1|DELE	LOC108007238|XP_016926367.1|DSUZ
OG0003918	LOC108138023|XP_017115483.1|DELE	LOC108021367|XP_016945547.1|DSUZ
OG0003919	LOC108138993|XP_017117071.1|DELE	LOC108021495|XP_016945727.1|DSUZ
OG0003920	LOC108137546|XP_017114759.1|DELE	LOC108010057|XP_016930358.1|DSUZ
OG0003921	LOC108142023|XP_017121188.1|DELE	LOC108021115|XP_016945153.1|DSUZ
OG0003922	LOC108134491|XP_017110299.1|DELE	LOC108016036|XP_016938122.1|DSUZ
OG0003923	LOC108145324|XP_017126191.1|DELE	LOC108020345|XP_016944000.1|DSUZ
OG0003924	LOC108149099|XP_017131984.1|DELE	LOC108019880|XP_016943440.1|DSUZ
OG0003925	LOC108147780|XP_017129999.1|DELE	LOC108018646|XP_016941710.1|DSUZ
OG0003926	LOC108147792|XP_017130020.1|DELE	LOC108016984|XP_016939424.1|DSUZ
OG0003927	LOC108148042|XP_017130372.1|DELE	LOC108021356|XP_016945529.1|DSUZ
OG0003928	LOC108142068|XP_017121243.1|DELE	LOC108005569|XP_016924361.1|DSUZ
OG0003929	LOC108134516|XP_017110342.1|DELE	LOC108021181|XP_016945251.1|DSUZ
OG0003930	LOC108135241|XP_017111392.1|DELE	LOC108021594|XP_016945875.1|DSUZ
OG0003931	LOC108135220|XP_017111332.1|DELE	LOC108021027|XP_016944997.1|DSUZ
OG0003932	LOC108149899|XP_017133289.1|DELE	LOC108017957|XP_016940716.1|DSUZ
OG0003933	LOC108139020|XP_017117113.1|DELE	LOC108021400|XP_016945592.1|DSUZ
OG0003934	LOC108141678|XP_017120642.1|DELE	LOC108007870|XP_016927124.1|DSUZ
OG0003935	LOC108141431|XP_017120304.1|DELE	LOC108018083|XP_016940975.1|DSUZ
OG0003936	LOC108141432|XP_017120305.1|DELE	LOC108018084|XP_016940976.1|DSUZ
OG0003937	LOC108149930|XP_017133334.1|DELE	LOC108019840|XP_016943361.1|DSUZ
OG0003938	LOC108147781|XP_017130000.1|DELE	LOC108018561|XP_016941609.1|DSUZ
OG0003939	LOC108148032|XP_017130360.1|DELE	LOC108014949|XP_016936662.1|DSUZ
OG0003940	LOC108147794|XP_017130022.1|DELE	LOC108020961|XP_016944896.1|DSUZ
OG0003941	LOC108147803|XP_017130033.1|DELE	LOC108021226|XP_016945314.1|DSUZ
OG0003942	LOC108138301|XP_017115945.1|DELE	LOC108018935|XP_016942019.1|DSUZ
OG0003943	LOC108147808|XP_017130039.1|DELE	LOC108007647|XP_016926861.1|DSUZ
OG0003944	LOC108138343|XP_017116001.1|DELE	LOC108014278|XP_016935811.1|DSUZ
OG0003945	LOC108143523|XP_017123496.1|DELE	LOC108009793|XP_016929943.1|DSUZ
OG0003946	LOC108138930|XP_017116989.1|DELE	LOC108021319|XP_016945472.1|DSUZ
OG0003947	LOC108138990|XP_017117067.1|DELE	LOC108021659|XP_016945960.1|DSUZ
OG0003948	LOC108139074|XP_017117187.1|DELE	LOC108019224|XP_016942513.1|DSUZ
OG0003949	LOC108138903|XP_017116941.1|DELE	LOC108019204|XP_036677401.1|DSUZ
OG0003950	LOC108148256|XP_017130673.1|DELE	LOC108015713|XP_016937738.1|DSUZ
OG0003951	LOC108148310|XP_017130789.1|DELE	LOC108011566|XP_036677656.1|DSUZ
OG0003952	LOC108134475|XP_017110278.1|DELE	LOC108007953|XP_016927215.1|DSUZ
OG0003953	LOC108135233|XP_017111381.1|DELE	LOC108020910|XP_016944817.1|DSUZ
OG0003954	LOC108146469|XP_017127976.1|DELE	LOC108020071|XP_036671977.1|DSUZ
OG0003955	LOC108141657|XP_017120616.1|DELE	LOC108017953|XP_016940754.2|DSUZ
OG0003956	LOC108149427|XP_017132483.1|DELE	LOC108021089|XP_016945100.1|DSUZ
OG0003957	LOC108147519|XP_017129589.1|DELE	LOC108013196|XP_016934394.1|DSUZ
OG0003958	LOC108141618|XP_017120573.1|DELE	LOC108006346|XP_016925350.1|DSUZ
OG0003959	LOC108145513|XP_017126470.1|DELE	LOC108010253|XP_016930595.1|DSUZ
OG0003960	LOC108140924|XP_017119477.1|DELE	LOC108005087|XP_016923747.1|DSUZ
