Orthogroup	DELE.longest_only	DFIC.longest_only
OG0005149	LOC108144525|XP_017124963.1|DELE	LOC108094020|XP_017049939.1|DFIC
OG0005150	LOC108146471|XP_017127978.1|DELE	LOC108089622|XP_017043474.1|DFIC
OG0005151	LOC108146335|XP_017127789.1|DELE	LOC108100523|XP_017059971.1|DFIC
OG0005152	LOC108146424|XP_017127918.1|DELE	LOC108100658|XP_017060158.1|DFIC
OG0005153	LOC108146421|XP_017127915.1|DELE	LOC108100384|XP_017059728.1|DFIC
OG0005154	LOC108146156|XP_017127517.1|DELE	LOC108100382|XP_017059725.1|DFIC
OG0005155	LOC108145668|XP_017126711.1|DELE	LOC108099793|XP_017058914.1|DFIC
OG0005156	LOC108140683|XP_017119119.1|DELE	LOC108098593|XP_017057140.1|DFIC
OG0005157	LOC108149061|XP_017131896.1|DELE	LOC108096727|XP_017054060.1|DFIC
OG0005158	LOC108142408|XP_017121747.1|DELE	LOC108093084|XP_017048500.1|DFIC
OG0005159	LOC108146833|XP_017128518.1|DELE	LOC108089556|XP_017043387.1|DFIC
OG0005160	LOC108135508|XP_017111742.1|DELE	LOC108099740|XP_017058854.1|DFIC
OG0005161	LOC108144675|XP_017125223.1|DELE	LOC108090833|XP_017045186.1|DFIC
OG0005162	LOC108136625|XP_017113433.1|DELE	LOC108088695|XP_017042125.1|DFIC
OG0005163	LOC108143251|XP_017123049.1|DELE	LOC108093575|XP_017049178.1|DFIC
OG0005164	LOC108146899|XP_017128629.1|DELE	LOC108089587|XP_017043433.1|DFIC
OG0005165	LOC108145109|XP_017125794.1|DELE	LOC108094305|XP_017050315.1|DFIC
OG0005166	LOC108137464|XP_017114659.1|DELE	LOC108090148|XP_017044193.1|DFIC
OG0005167	LOC108137470|XP_017114664.1|DELE	LOC108090155|XP_017044201.1|DFIC
OG0005168	LOC108146687|XP_017128232.1|DELE	LOC108099819|XP_017058937.1|DFIC
OG0005169	LOC108145957|XP_017127164.1|DELE	LOC108100573|XP_017060040.1|DFIC
OG0005170	LOC108145954|XP_017127157.1|DELE	LOC108100623|XP_017060110.1|DFIC
OG0005171	LOC108146130|XP_017127467.1|DELE	LOC108100179|XP_017059437.1|DFIC
OG0005172	LOC108145235|XP_017125990.1|DELE	LOC108087852|XP_017040921.1|DFIC
OG0005173	LOC108145059|XP_017125729.1|DELE	LOC108094278|XP_017050260.1|DFIC
OG0005174	LOC108143594|XP_017123603.1|DELE	LOC108087753|XP_017040770.1|DFIC
OG0005175	LOC108143506|XP_017123461.1|DELE	LOC108087690|XP_017040686.1|DFIC
OG0005176	LOC108145186|XP_017125916.1|DELE	LOC108087866|XP_017040939.1|DFIC
OG0005177	LOC108143539|XP_017123528.1|DELE	LOC108087739|XP_017040749.1|DFIC
OG0005178	LOC108147561|XP_017129638.1|DELE	LOC108089066|XP_017042664.1|DFIC
OG0005179	LOC108147434|XP_017129411.1|DELE	LOC108088976|XP_017042507.1|DFIC
OG0005180	LOC108145933|XP_017127126.1|DELE	LOC108100258|XP_017059523.1|DFIC
OG0005181	LOC108145575|XP_017126579.1|DELE	LOC108097780|XP_017055797.1|DFIC
OG0005182	LOC108143495|XP_017123440.1|DELE	LOC108090497|XP_017044699.1|DFIC
OG0005183	LOC108149746|XP_017133023.1|DELE	LOC108096671|XP_017053937.1|DFIC
OG0005184	LOC108149789|XP_017133139.1|DELE	LOC108096680|XP_017053969.1|DFIC
OG0005185	LOC108143416|XP_017123309.1|DELE	LOC108090266|XP_017044363.1|DFIC
OG0005186	LOC108144767|XP_017125363.1|DELE	LOC108086442|XP_017038845.1|DFIC
OG0005187	LOC108145058|XP_017125727.1|DELE	LOC108094275|XP_017050237.1|DFIC
OG0005188	LOC108138818|XP_017116809.1|DELE	LOC108096862|XP_017054276.1|DFIC
OG0005189	LOC108134846|XP_017110799.1|DELE	LOC108094245|XP_017050196.1|DFIC
OG0005190	LOC108135707|XP_017112040.1|DELE	LOC108096460|XP_017053556.1|DFIC
OG0005191	LOC108135104|XP_017111168.1|DELE	LOC108102260|XP_017062503.1|DFIC
OG0005192	LOC108144532|XP_017124977.1|DELE	LOC108093907|XP_017049760.1|DFIC
OG0005193	LOC108143459|XP_017123383.1|DELE	LOC108090418|XP_017044564.1|DFIC
OG0005194	LOC108143446|XP_017123363.1|DELE	LOC108094863|XP_017051172.1|DFIC
OG0005195	LOC108149601|XP_017132784.1|DELE	LOC108093633|XP_017049280.1|DFIC
OG0005196	LOC108142697|XP_017122196.1|DELE	LOC108100712|XP_017060232.1|DFIC
OG0005197	LOC108144507|XP_017124930.1|DELE	LOC108090887|XP_017045278.1|DFIC
OG0005198	LOC108146848|XP_017128542.1|DELE	LOC108089524|XP_017043343.1|DFIC
OG0005199	LOC108144717|XP_017125302.1|DELE	LOC108101871|XP_017061896.1|DFIC
OG0005200	LOC108144501|XP_017124922.1|DELE	LOC108093780|XP_017049544.1|DFIC
OG0005201	LOC108141312|XP_017120070.1|DELE	LOC108090713|XP_017044999.1|DFIC
OG0005202	LOC108149651|XP_017132880.1|DELE	LOC108101578|XP_017061479.1|DFIC
OG0005203	LOC108149735|XP_017132994.1|DELE	LOC108101541|XP_017061414.1|DFIC
OG0005204	LOC108150722|XP_017134508.1|DELE	LOC108088163|XP_017041318.1|DFIC
OG0005205	LOC108134722|XP_017110612.1|DELE	LOC108092430|XP_017047499.1|DFIC
OG0005206	LOC108143561|XP_017123558.1|DELE	LOC108087662|XP_017040640.1|DFIC
OG0005207	LOC108141379|XP_017120205.1|DELE	LOC108090837|XP_017045193.1|DFIC
OG0005208	LOC108141287|XP_017120044.1|DELE	LOC108090652|XP_017044919.1|DFIC
OG0005209	LOC108138969|XP_017117040.1|DELE	LOC108101753|XP_017061704.1|DFIC
OG0005210	LOC108138911|XP_017116955.1|DELE	LOC108101751|XP_017061703.1|DFIC
OG0005211	LOC108143216|XP_017123001.1|DELE	LOC108093588|XP_017049201.1|DFIC
OG0005212	LOC108144509|XP_017124933.1|DELE	LOC108090889|XP_017045281.1|DFIC
OG0005213	LOC108138509|XP_017116242.1|DELE	LOC108097081|XP_017054613.1|DFIC
OG0005214	LOC108138814|XP_017116799.1|DELE	LOC108100847|XP_017060416.1|DFIC
OG0005215	LOC108134743|XP_017110667.1|DELE	LOC108092538|XP_017047655.1|DFIC
OG0005216	LOC108138864|XP_017116877.1|DELE	LOC108094462|XP_017050533.1|DFIC
OG0005217	LOC108135230|XP_017111372.1|DELE	LOC108094387|XP_017050438.1|DFIC
OG0005218	LOC108142011|XP_017121168.1|DELE	LOC108091260|XP_017045898.1|DFIC, LOC108098746|XP_017057370.1|DFIC
OG0005219	LOC108143550|XP_017123548.1|DELE	LOC108090491|XP_017044692.1|DFIC
OG0005220	LOC108146016|XP_017127279.1|DELE	LOC108100311|XP_017059602.1|DFIC
OG0005221	LOC108142105|XP_017121291.1|DELE	LOC108093458|XP_017049023.1|DFIC
OG0005222	LOC108150457|XP_017134111.1|DELE	LOC108098212|XP_017056467.1|DFIC
OG0005223	LOC108149542|XP_017132668.1|DELE	LOC108092751|XP_017047970.1|DFIC
OG0005224	LOC108141812|XP_017120878.1|DELE	LOC108100944|XP_017060579.1|DFIC
OG0005225	LOC108138793|XP_017116761.1|DELE	LOC108092298|XP_017047322.1|DFIC
OG0005226	LOC108138850|XP_017116851.1|DELE	LOC108100868|XP_017060441.1|DFIC
OG0005227	LOC108150424|XP_017134071.1|DELE	LOC108098282|XP_017056575.1|DFIC
OG0005228	LOC108150466|XP_017134145.1|DELE	LOC108098235|XP_017056508.1|DFIC
OG0005229	LOC108149237|XP_017132165.1|DELE	LOC108091446|XP_017046131.1|DFIC
OG0005230	LOC108134492|XP_017110300.1|DELE	LOC108100040|XP_017059252.1|DFIC
OG0005231	LOC108147815|XP_017130053.1|DELE	LOC108091576|XP_017046342.1|DFIC
OG0005232	LOC108148001|XP_017130313.1|DELE	LOC108092405|XP_017047456.1|DFIC
OG0005233	LOC108138982|XP_017117056.1|DELE	LOC108101748|XP_017061699.1|DFIC
OG0005234	LOC108139046|XP_017117152.1|DELE	LOC108094474|XP_017050547.1|DFIC
OG0005235	LOC108139024|XP_017117119.1|DELE	LOC108096092|XP_017052948.1|DFIC
OG0005236	LOC108134963|XP_017110977.1|DELE	LOC108101297|XP_017061089.1|DFIC
OG0005237	LOC108134971|XP_017110991.1|DELE	LOC108101296|XP_017061088.1|DFIC
OG0005238	LOC108134965|XP_017110981.1|DELE	LOC108101260|XP_017061004.1|DFIC
OG0005239	LOC108148041|XP_017130369.1|DELE	LOC108092389|XP_017047438.1|DFIC
OG0005240	LOC108142113|XP_017121300.1|DELE	LOC108089180|XP_017042804.1|DFIC
OG0005241	LOC108147959|XP_017130241.1|DELE	LOC108101308|XP_017061099.1|DFIC
OG0005242	LOC108135353|XP_017111534.1|DELE	LOC108100100|XP_017059333.1|DFIC
OG0005243	LOC108149214|XP_017132137.1|DELE	LOC108091449|XP_017046138.1|DFIC
OG0005244	LOC108135795|XP_017112152.1|DELE	LOC108088017|XP_017041119.1|DFIC
OG0005245	LOC108148308|XP_017130784.1|DELE	LOC108089083|XP_017042681.1|DFIC
OG0005246	LOC108137843|XP_017115258.1|DELE	LOC108091526|XP_017046277.1|DFIC
OG0005247	LOC108143521|XP_017123494.1|DELE	LOC108087658|XP_017040637.1|DFIC
OG0005248	LOC108135369|XP_017111551.1|DELE	LOC108098829|XP_017057473.1|DFIC
OG0005249	LOC108136824|XP_017113717.1|DELE	LOC108087152|XP_017039856.1|DFIC
OG0005250	LOC108138765|XP_017116675.1|DELE	LOC108093398|XP_017048914.1|DFIC
OG0005251	LOC108141987|XP_017121135.1|DELE	LOC108089222|XP_017042866.1|DFIC
OG0005252	LOC108138745|XP_017116628.1|DELE	LOC108101166|XP_017060878.1|DFIC
OG0005253	LOC108141792|XP_017120823.1|DELE	LOC108089845|XP_017043777.1|DFIC
OG0005254	LOC108138644|XP_017116473.1|DELE	LOC108094435|XP_017050495.1|DFIC, LOC108094424|XP_017050484.1|DFIC
OG0005255	LOC108139007|XP_017117095.1|DELE	LOC108094434|XP_017050494.1|DFIC
OG0005256	LOC108143637|XP_017123639.1|DELE	LOC108088257|XP_017041464.1|DFIC
OG0005257	LOC108141807|XP_017120861.1|DELE	LOC108100953|XP_017060590.1|DFIC
OG0005258	LOC108141969|XP_017121108.1|DELE	LOC108097855|XP_017055880.1|DFIC
OG0005259	LOC108138833|XP_017116829.1|DELE	LOC108090052|XP_017044048.1|DFIC
OG0005260	LOC108138836|XP_017116833.1|DELE	LOC108090054|XP_017044051.1|DFIC
OG0005261	LOC108142008|XP_017121164.1|DELE	LOC108089201|XP_017042837.1|DFIC
OG0005262	LOC108149469|XP_017132569.1|DELE	LOC108089945|XP_017043924.1|DFIC
OG0005263	LOC108138909|XP_017116950.1|DELE	LOC108096115|XP_017053017.1|DFIC, LOC108094464|XP_017050534.1|DFIC
OG0005264	LOC108140726|XP_017119184.1|DELE	LOC108092176|XP_017047189.1|DFIC
OG0005265	LOC108138910|XP_017116953.1|DELE	LOC108094450|XP_017050517.1|DFIC
OG0005266	LOC108138157|XP_017115735.1|DELE	LOC108094541|XP_017050634.1|DFIC
OG0005267	LOC108147999|XP_017130310.1|DELE	LOC108092455|XP_017047530.1|DFIC
OG0005268	LOC108147998|XP_017130308.1|DELE	LOC108092452|XP_017047527.1|DFIC
OG0005269	LOC108147987|XP_017130288.1|DELE	LOC108092504|XP_017047609.1|DFIC
OG0005270	LOC108134540|XP_017110378.1|DELE	LOC108100085|XP_017059317.1|DFIC
OG0005271	LOC108138891|XP_017116914.1|DELE	LOC108101214|XP_017060952.1|DFIC
OG0005272	LOC108138959|XP_017117028.1|DELE	LOC108101227|XP_017060965.1|DFIC
OG0005273	LOC108149528|XP_017132649.1|DELE	LOC108100976|XP_017060620.1|DFIC
OG0005274	LOC108134512|XP_017110339.1|DELE	LOC108100090|XP_017059321.1|DFIC
OG0005275	LOC108141959|XP_017121090.1|DELE	LOC108089265|XP_017042924.1|DFIC
OG0005276	LOC108134755|XP_017110686.1|DELE	LOC108092526|XP_017047638.1|DFIC
OG0005277	LOC108134764|XP_017110698.1|DELE	LOC108092576|XP_017047709.1|DFIC
OG0005278	LOC108143456|XP_017123377.1|DELE	LOC108094904|XP_017051238.1|DFIC
OG0005279	LOC108148196|XP_017130594.1|DELE	LOC108093429|XP_017048976.1|DFIC
OG0005280	LOC108148025|XP_017130349.1|DELE	LOC108101318|XP_017061111.1|DFIC
OG0005281	LOC108147979|XP_017130275.1|DELE	LOC108092544|XP_017047663.1|DFIC
OG0005282	LOC108148358|XP_017130866.1|DELE	LOC108090197|XP_017044274.1|DFIC
OG0005283	LOC108136952|XP_017113924.1|DELE	LOC108087137|XP_017039824.1|DFIC
OG0005284	LOC108149474|XP_017132577.1|DELE	LOC108089893|XP_017043853.1|DFIC
OG0005285	LOC108149440|XP_017132515.1|DELE	LOC108089935|XP_017043914.1|DFIC
OG0005286	LOC108147981|XP_017130279.1|DELE	LOC108101284|XP_017061067.1|DFIC
OG0005287	LOC108148030|XP_017130358.1|DELE	LOC108101282|XP_017061063.1|DFIC
OG0005288	LOC108138146|XP_017115706.1|DELE	LOC108100865|XP_017060436.1|DFIC
OG0005289	LOC108137685|XP_017115043.1|DELE	LOC108100843|XP_017060410.1|DFIC
OG0005290	LOC108137480|XP_017114681.1|DELE	LOC108090193|XP_017044269.1|DFIC
OG0005291	LOC108149379|XP_017132394.1|DELE	LOC108092671|XP_017047841.1|DFIC
OG0005292	LOC108149413|XP_017132458.1|DELE	LOC108092664|XP_017047815.1|DFIC
OG0005293	LOC108138347|XP_017116005.1|DELE	LOC108101757|XP_017061713.1|DFIC
OG0005294	LOC108138187|XP_017115789.1|DELE	LOC108093509|XP_017049089.1|DFIC
OG0005295	LOC108149378|XP_017132379.1|DELE	LOC108092670|XP_017047825.1|DFIC
OG0005296	LOC108148265|XP_017130705.1|DELE	LOC108090141|XP_017044171.1|DFIC
OG0005297	LOC108141977|XP_017121118.1|DELE	LOC108100970|XP_017060610.1|DFIC
OG0005298	LOC108141904|XP_017121007.1|DELE	LOC108101197|XP_017060930.1|DFIC
OG0005299	LOC108148862|XP_017131651.1|DELE	LOC108088514|XP_017041841.1|DFIC
OG0005300	LOC108138529|XP_017116280.1|DELE	LOC108095328|XP_017051898.1|DFIC
OG0005301	LOC108141876|XP_017120969.1|DELE	LOC108101188|XP_017060919.1|DFIC
OG0005302	LOC108144716|XP_017125299.1|DELE	LOC108086459|XP_017038873.1|DFIC
OG0005303	LOC108138881|XP_017116901.1|DELE	LOC108096067|XP_017052917.1|DFIC
OG0005304	LOC108135255|XP_017111412.1|DELE	LOC108094397|XP_017050454.1|DFIC
OG0005305	LOC108143455|XP_017123376.1|DELE	LOC108094903|XP_017051237.1|DFIC
OG0005306	LOC108150476|XP_017134160.1|DELE	LOC108098196|XP_017056422.1|DFIC
OG0005307	LOC108134478|XP_017110281.1|DELE	LOC108100119|XP_017059359.1|DFIC
OG0005308	LOC108141843|XP_017120922.1|DELE	LOC108089139|XP_017042747.1|DFIC
OG0005309	LOC108138805|XP_017116786.1|DELE	LOC108092498|XP_017047600.1|DFIC
OG0005310	LOC108149510|XP_017132626.1|DELE	LOC108092734|XP_017047952.1|DFIC
OG0005311	LOC108138266|XP_017115905.1|DELE	LOC108092270|XP_017047292.1|DFIC
OG0005312	LOC108138117|XP_017115637.1|DELE	LOC108100878|XP_017060461.1|DFIC
OG0005313	LOC108142041|XP_017121206.1|DELE	LOC108089186|XP_017042812.1|DFIC
OG0005314	LOC108138197|XP_017115804.1|DELE	LOC108093498|XP_017049077.1|DFIC
OG0005315	LOC108149383|XP_017132399.1|DELE	LOC108096065|XP_017052914.1|DFIC
OG0005316	LOC108143457|XP_017123378.1|DELE	LOC108094915|XP_017051250.1|DFIC
OG0005317	LOC108150492|XP_017134190.1|DELE	LOC108098189|XP_017056413.1|DFIC
OG0005318	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE	LOC108100677|XP_017060185.1|DFIC
OG0005319	LOC108138236|XP_017115849.1|DELE	LOC108101744|XP_017061694.1|DFIC
OG0005320	LOC108138992|XP_017117070.1|DELE	LOC108098349|XP_017056680.1|DFIC
OG0005321	LOC108134525|XP_017110356.1|DELE	LOC108100074|XP_017059299.1|DFIC
OG0005322	LOC108148021|XP_017130344.1|DELE	LOC108094151|XP_017050077.1|DFIC
OG0005323	LOC108141793|XP_017120826.1|DELE	LOC108093462|XP_017049025.1|DFIC
OG0005324	LOC108142012|XP_017121170.1|DELE	LOC108101245|XP_017060988.1|DFIC
OG0005325	LOC108139039|XP_017117141.1|DELE	LOC108092542|XP_017047662.1|DFIC
OG0005326	LOC108141719|XP_017120700.1|DELE	LOC108101252|XP_017060997.1|DFIC
OG0005327	LOC108142046|XP_017121214.1|DELE	LOC108098741|XP_017057362.1|DFIC
OG0005328	LOC108140751|XP_017119217.1|DELE	LOC108092070|XP_017047027.1|DFIC
OG0005329	LOC108142561|XP_017121991.1|DELE	LOC108093765|XP_017049526.1|DFIC
OG0005330	LOC108142560|XP_017121990.1|DELE	LOC108093754|XP_017049515.1|DFIC
OG0005331	LOC108147848|XP_017130095.1|DELE	LOC108092456|XP_017047532.1|DFIC
OG0005332	LOC108141828|XP_017120898.1|DELE	LOC108089971|XP_017043962.1|DFIC
OG0005333	LOC108138352|XP_017116012.1|DELE	LOC108094520|XP_017050611.1|DFIC
OG0005334	LOC108141689|XP_017120658.1|DELE	LOC108089114|XP_017042714.1|DFIC
OG0005335	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE	LOC108087785|XP_017040805.1|DFIC
OG0005336	LOC108141377|XP_017120202.1|DELE	LOC108090697|XP_017044972.1|DFIC
OG0005337	LOC108144648|XP_017125182.1|DELE	LOC108093729|XP_017049472.1|DFIC
OG0005338	LOC108141962|XP_017121092.1|DELE	LOC108089224|XP_017042869.1|DFIC, LOC108088278|XP_017041527.1|DFIC
OG0005339	LOC108141658|XP_017120617.1|DELE	LOC108089111|XP_017042710.1|DFIC, LOC108089110|XP_017042709.1|DFIC
OG0005340	LOC108142022|XP_017121186.1|DELE	LOC108089219|XP_017042863.1|DFIC
OG0005341	LOC108145521|XP_017126494.1|DELE	LOC108090524|XP_017044731.1|DFIC
OG0005342	LOC108138280|XP_017115923.1|DELE	LOC108102110|XP_017062263.1|DFIC
OG0005343	LOC108149665|XP_017132899.1|DELE	LOC108094038|XP_017049960.1|DFIC
OG0005344	LOC108144271|XP_017124445.1|DELE	LOC108087615|XP_017040546.1|DFIC
OG0005345	LOC108135298|XP_017111472.1|DELE	LOC108094372|XP_017050406.1|DFIC
OG0005346	LOC108135198|XP_017111309.1|DELE	LOC108088141|XP_017041295.1|DFIC
OG0005347	LOC108149410|XP_017132459.1|DELE	LOC108091543|XP_017046297.1|DFIC
OG0005348	LOC108141964|XP_017121098.1|DELE	LOC108089168|XP_017042788.1|DFIC
OG0005349	LOC108142072|XP_017121247.1|DELE	LOC108089208|XP_017042847.1|DFIC
OG0005350	LOC108134530|XP_017110365.1|DELE	LOC108100084|XP_017059316.1|DFIC
OG0005351	LOC108135558|XP_017111803.1|DELE	LOC108096239|XP_017053153.1|DFIC
OG0005352	LOC108141925|XP_017121039.1|DELE	LOC108089194|XP_017042823.1|DFIC
OG0005353	LOC108144766|XP_017125362.1|DELE	LOC108093785|XP_017049553.1|DFIC
OG0005354	LOC108138762|XP_017116659.1|DELE	LOC108092367|XP_017047393.1|DFIC
OG0005355	LOC108148977|XP_017131811.1|DELE	LOC108091503|XP_017046233.1|DFIC
OG0005356	LOC108148950|XP_017131774.1|DELE	LOC108091506|XP_017046236.1|DFIC
OG0005357	LOC108138250|XP_017115879.1|DELE	LOC108100809|XP_017060364.1|DFIC
OG0005358	LOC108150695|XP_017134445.1|DELE	LOC108102231|XP_017062448.1|DFIC
OG0005359	LOC108149171|XP_017132059.1|DELE	LOC108096827|XP_017054220.1|DFIC
OG0005360	LOC108146388|XP_017127871.1|DELE	LOC108088304|XP_017041522.1|DFIC
OG0005361	LOC108135325|XP_017111503.1|DELE	LOC108100060|XP_017059284.1|DFIC
OG0005362	LOC108142002|XP_017121157.1|DELE	LOC108089240|XP_017042890.1|DFIC
OG0005363	LOC108137818|XP_017115227.1|DELE	LOC108094556|XP_017050653.1|DFIC
OG0005364	LOC108136494|XP_017113205.1|DELE, LOC108145526|XP_017126503.1|DELE	LOC108095199|XP_017051695.1|DFIC
OG0005365	LOC108141970|XP_017121109.1|DELE	LOC108089883|XP_017043834.1|DFIC
OG0005366	LOC108141921|XP_017121033.1|DELE	LOC108089950|XP_017043929.1|DFIC
OG0005367	LOC108141917|XP_017121028.1|DELE	LOC108089939|XP_017043917.1|DFIC
OG0005368	LOC108142958|XP_017122589.1|DELE	LOC108099268|XP_017058132.1|DFIC
OG0005369	LOC108147943|XP_017130217.1|DELE	LOC108094141|XP_017050062.1|DFIC
OG0005370	LOC108134490|XP_017110298.1|DELE	LOC108100037|XP_017059250.1|DFIC
OG0005371	LOC108134538|XP_017110374.1|DELE	LOC108100107|XP_017059344.1|DFIC
OG0005372	LOC108139194|XP_017117321.1|DELE	LOC108098967|XP_017057672.1|DFIC
OG0005373	LOC108149952|XP_017133356.1|DELE	LOC108101742|XP_017061696.1|DFIC
OG0005374	LOC108150495|XP_017134194.1|DELE	LOC108098202|XP_017056428.1|DFIC
OG0005375	LOC108150493|XP_017134191.1|DELE	LOC108095430|XP_017052065.1|DFIC, LOC108098191|XP_017056415.1|DFIC
OG0005376	LOC108134961|XP_017110974.1|DELE	LOC108101267|XP_017061042.1|DFIC
OG0005377	LOC108145972|XP_017127190.1|DELE	LOC108100478|XP_017059899.1|DFIC
OG0005378	LOC108147946|XP_017130219.1|DELE	LOC108095179|XP_017051642.1|DFIC
OG0005379	LOC108147818|XP_017130061.1|DELE	LOC108092582|XP_017047716.1|DFIC
OG0005380	LOC108147982|XP_017130281.1|DELE	LOC108101312|XP_017061102.1|DFIC
OG0005381	LOC108149392|XP_017132411.1|DELE	LOC108101560|XP_017061454.1|DFIC, LOC108095077|XP_017051489.1|DFIC
OG0005382	LOC108141787|XP_017120785.1|DELE	LOC108089823|XP_017043718.1|DFIC
OG0005383	LOC108135658|XP_017111980.1|DELE	LOC108099842|XP_017058978.1|DFIC
OG0005384	LOC108135043|XP_017111069.1|DELE	LOC108102240|XP_017062468.1|DFIC
OG0005385	LOC108143527|XP_017123501.1|DELE	LOC108094899|XP_017051233.1|DFIC
OG0005386	LOC108137989|XP_017115450.1|DELE	LOC108090533|XP_017044746.1|DFIC
OG0005387	LOC108143849|XP_017123894.1|DELE	LOC108099394|XP_017058382.1|DFIC
OG0005388	LOC108149500|XP_017132612.1|DELE	LOC108089854|XP_017043788.1|DFIC
OG0005389	LOC108138191|XP_017115793.1|DELE	LOC108093490|XP_017049069.1|DFIC
OG0005390	LOC108147804|XP_017130034.1|DELE	LOC108089864|XP_017043801.1|DFIC
OG0005391	LOC108147807|XP_017130037.1|DELE	LOC108089866|XP_017043803.1|DFIC
OG0005392	LOC108138771|XP_017116715.1|DELE	LOC108090609|XP_017044868.1|DFIC
OG0005393	LOC108150656|XP_017134412.1|DELE	LOC108087194|XP_017039943.1|DFIC
OG0005394	LOC108138839|XP_017116839.1|DELE	LOC108090613|XP_017044876.1|DFIC
OG0005395	LOC108149325|XP_017132278.1|DELE	LOC108096054|XP_017052893.1|DFIC
OG0005396	LOC108149371|XP_017132364.1|DELE	LOC108092654|XP_017047799.1|DFIC
OG0005397	LOC108149560|XP_017132687.1|DELE	LOC108092655|XP_017047802.1|DFIC
OG0005398	LOC108137468|XP_017114662.1|DELE	LOC108090153|XP_017044199.1|DFIC
OG0005399	LOC108145528|XP_017126511.1|DELE	LOC108090568|XP_017044801.1|DFIC
OG0005400	LOC108145529|XP_017126514.1|DELE	LOC108090551|XP_017044778.1|DFIC
OG0005401	LOC108149412|XP_017132456.1|DELE	LOC108092767|XP_017047989.1|DFIC
OG0005402	LOC108149492|XP_017132602.1|DELE	LOC108092737|XP_017047955.1|DFIC
OG0005403	LOC108149535|XP_017132657.1|DELE	LOC108092749|XP_017047968.1|DFIC
OG0005404	LOC108149536|XP_017132658.1|DELE	LOC108092750|XP_017047969.1|DFIC
OG0005405	LOC108137553|XP_017114767.1|DELE	LOC108096822|XP_017054214.1|DFIC
OG0005406	LOC108148550|XP_017131090.1|DELE	LOC108090498|XP_017044704.1|DFIC
OG0005407	LOC108149187|XP_017132096.1|DELE	LOC108096819|XP_017054204.1|DFIC
OG0005408	LOC108147798|XP_017130026.1|DELE	LOC108089833|XP_017043737.1|DFIC
OG0005409	LOC108138293|XP_017115938.1|DELE	LOC108100825|XP_017060383.1|DFIC
OG0005410	LOC108147813|XP_017130045.1|DELE	LOC108089840|XP_017043749.1|DFIC
OG0005411	LOC108137891|XP_017115319.1|DELE	LOC108086663|XP_017039135.1|DFIC
OG0005412	LOC108137943|XP_017115390.1|DELE	LOC108086746|XP_017039275.1|DFIC
OG0005413	LOC108145003|XP_017125654.1|DELE	LOC108096639|XP_017053886.1|DFIC
OG0005414	LOC108142226|XP_017121433.1|DELE	LOC108091119|XP_017045636.1|DFIC
OG0005415	LOC108137645|XP_017114959.1|DELE	LOC108098025|XP_017056166.1|DFIC
OG0005416	LOC108149645|XP_017132871.1|DELE	LOC108093834|XP_017049654.1|DFIC
OG0005417	LOC108138928|XP_017116987.1|DELE	LOC108101838|XP_017061845.1|DFIC
OG0005418	LOC108141996|XP_017121149.1|DELE	LOC108089876|XP_017043821.1|DFIC
OG0005419	LOC108141981|XP_017121125.1|DELE	LOC108089234|XP_017042883.1|DFIC
OG0005420	LOC108135259|XP_017111416.1|DELE	LOC108088202|XP_017041391.1|DFIC
OG0005421	LOC108138297|XP_017115941.1|DELE	LOC108093473|XP_017049048.1|DFIC
OG0005422	LOC108136559|XP_017113354.1|DELE	LOC108087592|XP_017040513.1|DFIC
OG0005423	LOC108141831|XP_017120901.1|DELE	LOC108101005|XP_017060697.1|DFIC, LOC108097850|XP_017055872.1|DFIC
OG0005424	LOC108145432|XP_017126343.1|DELE	LOC108095162|XP_017051609.1|DFIC
OG0005425	LOC108134614|XP_017110481.1|DELE	LOC108102146|XP_017062309.1|DFIC
OG0005426	LOC108143441|XP_017123343.1|DELE	LOC108090399|XP_017044535.1|DFIC
OG0005427	LOC108138896|XP_017116923.1|DELE	LOC108101159|XP_017060871.1|DFIC
OG0005428	LOC108134583|XP_017110425.1|DELE	LOC108093002|XP_017048390.1|DFIC
OG0005429	LOC108135292|XP_017111466.1|DELE	LOC108094383|XP_017050433.1|DFIC
OG0005430	LOC108135254|XP_017111411.1|DELE	LOC108094384|XP_017050434.1|DFIC
OG0005431	LOC108135285|XP_017111455.1|DELE	LOC108094388|XP_017050442.1|DFIC
OG0005432	LOC108145049|XP_017125718.1|DELE	LOC108101724|XP_017061665.1|DFIC
OG0005433	LOC108144921|XP_017125575.1|DELE	LOC108093641|XP_017049288.1|DFIC
OG0005434	LOC108137945|XP_017115396.1|DELE	LOC108100814|XP_017060374.1|DFIC
OG0005435	LOC108136241|XP_017112771.1|DELE	LOC108101725|XP_017061666.1|DFIC
OG0005436	LOC108136543|XP_017113332.1|DELE	LOC108100876|XP_017060464.1|DFIC
OG0005437	LOC108135751|XP_017112083.1|DELE	LOC108097939|XP_017056023.1|DFIC
OG0005438	LOC108149380|XP_017132398.1|DELE	LOC108091486|XP_017046196.1|DFIC
OG0005439	LOC108147124|XP_017128905.1|DELE	LOC108091648|XP_017046441.1|DFIC
OG0005440	LOC108134737|XP_017110643.1|DELE	LOC108092451|XP_017047525.1|DFIC
